,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
48145,117,63.0,,,,,226.0,15.9,,,,244.8,-54.0,,,,,109.0,-101.1,,,,127.8,,,,,False,False,,,,False
48147,310,210.0,,,,,378.0,66.5,833.6,,,1231.2,-100.0,,,,,68.0,-243.5,523.6,,,921.2,,,,,True,False,False,,,False
48149,338,203.0,,,,,1198.0,161.7,593.3,,,335.7,-135.0,,,,,860.0,-176.3,255.3,,,-2.3,,,,,False,False,False,,,True
48151,38,35.0,,,,,4.0,1.2,,,,160.4,-3.0,,,,,-34.0,-36.8,,,,122.4,,,,,False,False,,,,False
48153,64,98.0,,,,,39.0,11.4,,,,242.2,34.0,,,,,-25.0,-52.6,,,,178.2,,,,,True,False,,,,False
48155,4,0.0,,,,,1.0,,,,,,-4.0,,,,,-3.0,,,,,,,,,,True,,,,,
48157,9914,3325.0,,,,,30552.0,3757.3,16163.7,13265.6,,2899.3,-6589.0,,,,,20638.0,-6156.7,6249.7,3351.6,,-7014.7,,,,,False,True,True,True,,False
48159,52,63.0,,,,,630.0,41.9,,,,250.6,11.0,,,,,578.0,-10.1,,,,198.6,,,,,False,True,,,,False
48161,176,91.0,,,,,314.0,18.2,,,,729.9,-85.0,,,,,138.0,-157.8,,,,553.9,,,,,False,False,,,,False
48163,382,364.0,,,,,769.0,320.0,633.8,,,334.7,-18.0,,,,,387.0,-62.0,251.8,,,-47.3,,,,,False,False,False,,,False
48165,200,91.0,,,,,264.0,13.3,,,,1023.3,-109.0,,,,,64.0,-186.7,,,,823.3,,,,,True,False,,,,False
48167,6360,8183.0,,,,,28711.0,11889.0,17917.5,55549.3,,3704.1,1823.0,,,,,22351.0,5529.0,11557.5,49189.3,,-2655.9,,,,,False,False,False,False,,False
48169,90,0.0,,,,,37.0,3.3,,,,0.0,-90.0,,,,,-53.0,-86.7,,,,-90.0,,,,,True,True,,,,True
48171,149,84.0,,,,,425.0,27.4,,,,16.0,-65.0,,,,,276.0,-121.6,,,,-133.0,,,,,False,False,,,,False
48173,1,0.0,,,,,12.0,0.8,,,,0.0,-1.0,,,,,11.0,-0.2,,,,-1.0,,,,,False,True,,,,True
48175,109,21.0,,,,,162.0,4.4,,,,2.0,-88.0,,,,,53.0,-104.6,,,,-107.0,,,,,True,False,,,,False
48177,478,413.0,,,,,2253.0,124.3,740.0,,,455.3,-65.0,,,,,1775.0,-353.7,262.0,,,-22.7,,,,,False,False,False,,,True
48179,118,49.0,,,,,141.0,2.1,96.1,,,897.5,-69.0,,,,,23.0,-115.9,-21.9,,,779.5,,,,,True,False,True,,,False
48181,723,504.0,,,,,2380.0,289.7,2171.7,,,3511.7,-219.0,,,,,1657.0,-433.3,1448.7,,,2788.7,,,,,False,False,False,,,False
48183,1370,476.0,,,,,5422.0,145.5,1180.7,311.8,,4515.1,-894.0,,,,,4052.0,-1224.5,-189.3,-1058.2,,3145.1,,,,,False,False,True,False,,False
48185,409,1512.0,,,,,1311.0,51.8,1749.4,,,830.7,1103.0,,,,,902.0,-357.2,1340.4,,,421.7,,,,,True,True,False,,,True
48187,1009,1491.0,,,,,9787.0,2041.5,5849.9,,,1243.8,482.0,,,,,8778.0,1032.5,4840.9,,,234.8,,,,,False,False,False,,,True
48189,1038,1855.0,,,,,638.0,5750.5,1426.9,,,1065.6,817.0,,,,,-400.0,4712.5,388.9,,,27.6,,,,,True,False,True,,,True
48191,14,0.0,,,,,0.0,0.1,,,,0.0,-14.0,,,,,-14.0,-13.9,,,,-14.0,,,,,False,True,,,,False
48193,78,21.0,,,,,22.0,8.0,,,,41.0,-57.0,,,,,-56.0,-70.0,,,,-37.0,,,,,True,False,,,,True
48195,69,21.0,,,,,2.0,4.2,,,,70.5,-48.0,,,,,-67.0,-64.8,,,,1.5,,,,,False,False,,,,True
48197,17,7.0,,,,,0.0,0.2,,,,0.5,-10.0,,,,,-17.0,-16.8,,,,-16.5,,,,,False,False,,,,False
48199,957,301.0,,,,,752.0,129.5,976.6,,,421.2,-656.0,,,,,-205.0,-827.5,19.6,,,-535.8,,,,,True,False,True,,,True
48201,61832,34622.0,,,,,82734.0,20859.4,93568.0,177178.8,,8071.9,-27210.0,,,,,20902.0,-40972.6,31736.0,115346.8,,-53760.1,,,,,True,False,False,False,,False
48203,444,308.0,,,,,937.0,50.7,296.6,264.0,,1786.3,-136.0,,,,,493.0,-393.3,-147.4,-180.0,,1342.3,,,,,False,False,False,False,,False
48205,65,98.0,,,,,9.0,14.0,,,,93.5,33.0,,,,,-56.0,-51.0,,,,28.5,,,,,False,False,,,,True
48207,57,7.0,,,,,0.0,0.2,,,,90.1,-50.0,,,,,-57.0,-56.8,,,,33.1,,,,,False,False,,,,True
48209,2183,4186.0,,,,,26043.0,4258.9,10823.6,9405.3,,1862.4,2003.0,,,,,23860.0,2075.9,8640.6,7222.3,,-320.6,,,,,False,False,False,False,,True
48211,32,56.0,,,,,0.0,7.5,,,,165.9,24.0,,,,,-32.0,-24.5,,,,133.9,,,,,False,False,,,,False
48213,596,301.0,,,,,1146.0,241.2,1452.5,,,2674.4,-295.0,,,,,550.0,-354.8,856.5,,,2078.4,,,,,False,False,False,,,False
48215,19195,13342.0,,,,,30676.0,11110.1,51599.9,37140.2,,13238.0,-5853.0,,,,,11481.0,-8084.9,32404.9,17945.2,,-5957.0,,,,,False,False,False,False,,False
48217,267,126.0,,,,,1495.0,63.8,,,,400.3,-141.0,,,,,1228.0,-203.2,,,,133.3,,,,,False,False,,,,True
48219,174,224.0,,,,,247.0,22.2,,,,1073.7,50.0,,,,,73.0,-151.8,,,,899.7,,,,,False,False,,,,False
48221,584,441.0,,,,,2163.0,914.7,1405.0,,,2686.0,-143.0,,,,,1579.0,330.7,821.0,,,2102.0,,,,,False,False,False,,,False
48223,169,112.0,,,,,814.0,42.4,,,,1341.4,-57.0,,,,,645.0,-126.6,,,,1172.4,,,,,False,False,,,,False
48225,161,77.0,,,,,171.0,10.4,59.5,,,643.9,-84.0,,,,,10.0,-150.6,-101.5,,,482.9,,,,,True,False,False,,,False
48227,205,63.0,,,,,2187.0,39.5,,,,57.7,-142.0,,,,,1982.0,-165.5,,,,-147.3,,,,,False,False,,,,False
48229,20,7.0,,,,,2.0,6.9,,,,47.6,-13.0,,,,,-18.0,-13.1,,,,27.6,,,,,False,False,,,,False
48231,819,1183.0,,,,,2392.0,264.2,4321.0,1743.9,,3137.2,364.0,,,,,1573.0,-554.8,3502.0,924.9,,2318.2,,,,,False,False,False,False,,False
48233,69,91.0,,,,,32.0,18.5,,,,495.5,22.0,,,,,-37.0,-50.5,,,,426.5,,,,,False,False,,,,False
48235,8,0.0,,,,,29.0,0.1,,,,0.0,-8.0,,,,,21.0,-7.9,,,,-8.0,,,,,False,True,,,,True
48237,108,35.0,,,,,3.0,1.9,,,,143.8,-73.0,,,,,-105.0,-106.1,,,,35.8,,,,,False,False,,,,True
48239,451,98.0,,,,,1000.0,41.6,,,,312.9,-353.0,,,,,549.0,-409.4,,,,-138.1,,,,,False,False,,,,True
48241,333,119.0,,,,,213.0,12.5,,,,247.3,-214.0,,,,,-120.0,-320.5,,,,-85.7,,,,,True,False,,,,True
48243,4,21.0,,,,,0.0,,,,,1.2,17.0,,,,,-4.0,,,,,-2.8,,,,,True,,,,,True
48245,3762,7742.0,,,,,4981.0,27438.2,7232.6,4095.3,,9511.0,3980.0,,,,,1219.0,23676.2,3470.6,333.3,,5749.0,,,,,True,False,True,True,,False
48247,54,42.0,,,,,348.0,9.0,,,,73.5,-12.0,,,,,294.0,-45.0,,,,19.5,,,,,False,False,,,,False
48249,731,728.0,,,,,6231.0,888.9,718.0,,,183.3,-3.0,,,,,5500.0,157.9,-13.0,,,-547.7,,,,,False,False,False,,,False
48251,1867,1267.0,,,,,6979.0,316.3,6120.7,,,2595.2,-600.0,,,,,5112.0,-1550.7,4253.7,,,728.2,,,,,False,False,False,,,False
48253,85,21.0,,,,,1059.0,0.1,23.9,,,0.0,-64.0,,,,,974.0,-84.9,-61.1,,,-85.0,,,,,False,False,True,,,False
48255,667,224.0,,,,,711.0,39.1,,,,687.4,-443.0,,,,,44.0,-627.9,,,,20.4,,,,,True,False,,,,True
48257,1898,1680.0,,,,,2550.0,568.2,5525.0,,,3278.9,-218.0,,,,,652.0,-1329.8,3627.0,,,1380.9,,,,,False,False,False,,,False
48259,107,203.0,,,,,1917.0,76.3,,,,1466.1,96.0,,,,,1810.0,-30.7,,,,1359.1,,,,,False,True,,,,False
48261,6,7.0,,,,,5.0,,,,,0.0,1.0,,,,,-1.0,,,,,-6.0,,,,,False,,,,,False
48263,6,0.0,,,,,0.0,,,,,,-6.0,,,,,-6.0,,,,,,,,,,False,,,,,
48265,316,273.0,,,,,1813.0,347.1,1137.0,,,952.2,-43.0,,,,,1497.0,31.1,821.0,,,636.2,,,,,False,True,False,,,False
48267,11,35.0,,,,,31.0,0.8,,,,3.6,24.0,,,,,20.0,-10.2,,,,-7.4,,,,,True,True,,,,True
48269,0,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,True,,,,,
48271,20,0.0,,,,,23.0,0.1,,,,0.0,-20.0,,,,,3.0,-19.9,,,,-20.0,,,,,True,True,,,,True
48273,459,315.0,,,,,5289.0,90.6,,,,173.4,-144.0,,,,,4830.0,-368.4,,,,-285.6,,,,,False,False,,,,False
48275,61,14.0,,,,,0.0,0.2,,,,176.2,-47.0,,,,,-61.0,-60.8,,,,115.2,,,,,False,False,,,,False
48277,496,504.0,,,,,1447.0,332.2,1510.8,,,272.5,8.0,,,,,951.0,-163.8,1014.8,,,-223.5,,,,,False,False,False,,,False
48279,213,98.0,,,,,142.0,31.6,,,,433.4,-115.0,,,,,-71.0,-181.4,,,,220.4,,,,,True,False,,,,False
48281,123,7.0,,,,,251.0,4.7,,,,0.1,-116.0,,,,,128.0,-118.3,,,,-122.9,,,,,False,False,,,,False
48283,353,77.0,,,,,250.0,7.1,,,,346.6,-276.0,,,,,-103.0,-345.9,,,,-6.4,,,,,True,False,,,,True
48285,485,434.0,,,,,1587.0,277.2,778.2,,,532.2,-51.0,,,,,1102.0,-207.8,293.2,,,47.2,,,,,False,False,False,,,True
48287,120,112.0,,,,,262.0,56.0,,,,628.5,-8.0,,,,,142.0,-64.0,,,,508.5,,,,,False,False,,,,False
48289,129,119.0,,,,,114.0,28.6,,,,663.4,-10.0,,,,,-15.0,-100.4,,,,534.4,,,,,False,False,,,,False
48291,897,896.0,,,,,1021.0,1646.9,2853.8,,,763.2,-1.0,,,,,124.0,749.9,1956.8,,,-133.8,,,,,False,False,False,,,False
48293,322,112.0,,,,,335.0,37.2,,,,1075.0,-210.0,,,,,13.0,-284.8,,,,753.0,,,,,True,False,,,,False
48295,12,14.0,,,,,0.0,2.2,,,,133.0,2.0,,,,,-12.0,-9.8,,,,121.0,,,,,False,False,,,,False
48297,251,70.0,,,,,216.0,18.6,,,,3.8,-181.0,,,,,-35.0,-232.4,,,,-247.2,,,,,True,False,,,,False
48299,87,21.0,,,,,105.0,2.7,,,,15.7,-66.0,,,,,18.0,-84.3,,,,-71.3,,,,,True,False,,,,False
48301,0,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,True,,,,,
48303,4198,4928.0,,,,,7218.0,12075.4,14235.7,56369.9,,6087.1,730.0,,,,,3020.0,7877.4,10037.7,52171.9,,1889.1,,,,,False,False,False,False,,False
48305,37,77.0,,,,,103.0,23.4,,,,69.6,40.0,,,,,66.0,-13.6,,,,32.6,,,,,False,True,,,,True
48307,55,63.0,,,,,176.0,9.9,,,,332.3,8.0,,,,,121.0,-45.1,,,,277.3,,,,,False,False,,,,False
48309,4079,6573.0,,,,,6310.0,58726.6,11376.9,26881.8,,8338.3,2494.0,,,,,2231.0,54647.6,7297.9,22802.8,,4259.3,,,,,True,False,False,False,,False
48311,10,0.0,,,,,1.0,,,,,,-10.0,,,,,-9.0,,,,,,,,,,True,,,,,
48313,648,119.0,,,,,179.0,31.6,,,,629.2,-529.0,,,,,-469.0,-616.4,,,,-18.8,,,,,True,False,,,,True
48315,111,14.0,,,,,24.0,11.6,,,,26.1,-97.0,,,,,-87.0,-99.4,,,,-84.9,,,,,True,False,,,,True
48317,53,49.0,,,,,370.0,9.0,,,,5.7,-4.0,,,,,317.0,-44.0,,,,-47.3,,,,,False,False,,,,False
48319,30,7.0,,,,,33.0,3.6,,,,162.4,-23.0,,,,,3.0,-26.4,,,,132.4,,,,,True,False,,,,False
48321,596,798.0,,,,,4411.0,1966.9,1281.1,,,1459.1,202.0,,,,,3815.0,1370.9,685.1,,,863.1,,,,,False,False,False,,,False
48323,2956,1456.0,,,,,2764.0,759.2,4273.9,,,1908.7,-1500.0,,,,,-192.0,-2196.8,1317.9,,,-1047.3,,,,,True,False,True,,,True
48325,774,287.0,,,,,2401.0,60.7,456.4,,,1979.8,-487.0,,,,,1627.0,-713.3,-317.6,,,1205.8,,,,,False,False,True,,,False
48327,12,35.0,,,,,10.0,,,,,67.5,23.0,,,,,-2.0,,,,,55.5,,,,,True,,,,,False
48329,2310,1463.0,,,,,12864.0,1301.1,6911.8,3294.2,,954.6,-847.0,,,,,10554.0,-1008.9,4601.8,984.2,,-1355.4,,,,,False,False,False,False,,False
48331,308,84.0,,,,,1380.0,92.9,,,,56.1,-224.0,,,,,1072.0,-215.1,,,,-251.9,,,,,False,True,,,,False
48333,30,0.0,,,,,0.0,0.0,,,,0.0,-30.0,,,,,-30.0,-30.0,,,,-30.0,,,,,False,True,,,,False
48335,62,42.0,,,,,71.0,5.9,,,,263.6,-20.0,,,,,9.0,-56.1,,,,201.6,,,,,True,False,,,,False
48337,88,28.0,,,,,449.0,6.4,,,,21.5,-60.0,,,,,361.0,-81.6,,,,-66.5,,,,,False,False,,,,False
48339,5562,2807.0,,,,,8369.0,2608.7,12703.5,6404.9,,2130.3,-2755.0,,,,,2807.0,-2953.3,7141.5,842.9,,-3431.7,,,,,False,False,False,True,,False
48341,206,63.0,,,,,289.0,3.6,96.1,,,75.3,-143.0,,,,,83.0,-202.4,-109.9,,,-130.7,,,,,True,False,True,,,True
48343,99,35.0,,,,,376.0,13.8,,,,65.7,-64.0,,,,,277.0,-85.2,,,,-33.3,,,,,False,False,,,,True
48345,5,0.0,,,,,0.0,0.0,,,,0.0,-5.0,,,,,-5.0,-5.0,,,,-5.0,,,,,False,True,,,,False
48347,822,392.0,,,,,1619.0,331.0,725.5,555.3,,2155.0,-430.0,,,,,797.0,-491.0,-96.5,-266.7,,1333.0,,,,,False,False,True,True,,False
48349,726,686.0,,,,,1439.0,282.1,2448.3,,,1449.8,-40.0,,,,,713.0,-443.9,1722.3,,,723.8,,,,,False,False,False,,,False
48351,150,0.0,,,,,26.0,4.2,,,,0.0,-150.0,,,,,-124.0,-145.8,,,,-150.0,,,,,True,True,,,,True
48353,106,126.0,,,,,1251.0,31.2,,,,56.0,20.0,,,,,1145.0,-74.8,,,,-50.0,,,,,False,False,,,,False
48355,14582,12411.0,,,,,47939.0,39741.1,12809.5,8690.8,,3274.6,-2171.0,,,,,33357.0,25159.1,-1772.5,-5891.2,,-11307.4,,,,,False,False,True,False,,False
48357,50,0.0,,,,,13.0,9.0,,,,0.0,-50.0,,,,,-37.0,-41.0,,,,-50.0,,,,,True,True,,,,False
48359,12,0.0,,,,,0.0,0.2,,,,0.0,-12.0,,,,,-12.0,-11.8,,,,-12.0,,,,,False,True,,,,False
48361,1417,735.0,,,,,2451.0,1863.7,2736.8,,,2396.5,-682.0,,,,,1034.0,446.7,1319.8,,,979.5,,,,,False,True,False,,,False
48363,367,147.0,,,,,45.0,9.7,,,,1416.3,-220.0,,,,,-322.0,-357.3,,,,1049.3,,,,,False,False,,,,False
48365,88,35.0,,,,,292.0,1.0,57.7,,,867.9,-53.0,,,,,204.0,-87.0,-30.3,,,779.9,,,,,False,False,True,,,False
48367,1327,588.0,,,,,4859.0,141.1,4939.3,,,309.8,-739.0,,,,,3532.0,-1185.9,3612.3,,,-1017.2,,,,,False,False,False,,,False
48369,158,189.0,,,,,149.0,32.8,559.3,,,127.8,31.0,,,,,-9.0,-125.2,401.3,,,-30.2,,,,,True,False,False,,,True
48371,143,84.0,,,,,228.0,8.3,80.4,,,629.6,-59.0,,,,,85.0,-134.7,-62.6,,,486.6,,,,,False,False,False,,,False
48373,603,448.0,,,,,343.0,1824.6,1484.6,,,2090.3,-155.0,,,,,-260.0,1221.6,881.6,,,1487.3,,,,,False,False,False,,,False
48375,991,553.0,,,,,4460.0,119.1,322.6,429.2,,2149.3,-438.0,,,,,3469.0,-871.9,-668.4,-561.8,,1158.3,,,,,False,False,False,False,,False
48377,33,28.0,,,,,14.0,9.7,,,,6.0,-5.0,,,,,-19.0,-23.3,,,,-27.0,,,,,False,False,,,,False
48379,43,35.0,,,,,131.0,3.4,,,,348.4,-8.0,,,,,88.0,-39.6,,,,305.4,,,,,False,False,,,,False
48381,1124,651.0,,,,,919.0,641.8,736.7,2636.6,,5483.1,-473.0,,,,,-205.0,-482.2,-387.3,1512.6,,4359.1,,,,,True,False,True,False,,False
48383,64,77.0,,,,,226.0,0.9,,,,176.4,13.0,,,,,162.0,-63.1,,,,112.4,,,,,False,False,,,,False
48385,95,21.0,,,,,15.0,,,,,164.2,-74.0,,,,,-80.0,,,,,69.2,,,,,False,,,,,True
48387,29,77.0,,,,,78.0,3.2,184.0,,,291.3,48.0,,,,,49.0,-25.8,155.0,,,262.3,,,,,False,True,False,,,False
48389,119,196.0,,,,,27.0,27.2,,,,744.0,77.0,,,,,-92.0,-91.8,,,,625.0,,,,,False,False,,,,False
48391,221,112.0,,,,,580.0,12.6,,,,319.0,-109.0,,,,,359.0,-208.4,,,,98.0,,,,,False,False,,,,True
48393,3,7.0,,,,,0.0,0.2,,,,32.3,4.0,,,,,-3.0,-2.8,,,,29.3,,,,,True,True,,,,False
48395,187,161.0,,,,,410.0,67.9,,,,471.0,-26.0,,,,,223.0,-119.1,,,,284.0,,,,,False,False,,,,False
48397,876,448.0,,,,,4692.0,123.7,2870.4,1033.3,,168.4,-428.0,,,,,3816.0,-752.3,1994.4,157.3,,-707.6,,,,,False,False,False,True,,False
48399,163,84.0,,,,,99.0,4.6,,,,493.1,-79.0,,,,,-64.0,-158.4,,,,330.1,,,,,True,False,,,,False
48401,233,63.0,,,,,571.0,31.5,458.3,,,8.6,-170.0,,,,,338.0,-201.5,225.3,,,-224.4,,,,,False,False,False,,,False
48403,50,35.0,,,,,25.0,4.1,,,,16.3,-15.0,,,,,-25.0,-45.9,,,,-33.7,,,,,False,False,,,,False
48405,71,77.0,,,,,212.0,28.0,317.3,,,101.4,6.0,,,,,141.0,-43.0,246.3,,,30.4,,,,,False,False,False,,,False
48407,144,203.0,,,,,199.0,48.4,,,,1368.9,59.0,,,,,55.0,-95.6,,,,1224.9,,,,,True,False,,,,False
48409,981,546.0,,,,,6739.0,1494.7,1351.5,,,2852.1,-435.0,,,,,5758.0,513.7,370.5,,,1871.1,,,,,False,False,True,,,False
48411,29,7.0,,,,,3.0,1.0,,,,4.6,-22.0,,,,,-26.0,-28.0,,,,-24.4,,,,,False,False,,,,False
48413,15,49.0,,,,,128.0,,,,,39.9,34.0,,,,,113.0,,,,,24.9,,,,,False,,,,,True
48415,456,189.0,,,,,1220.0,19.9,,,,770.2,-267.0,,,,,764.0,-436.1,,,,314.2,,,,,False,False,,,,False
48417,22,21.0,,,,,0.0,0.2,,,,157.9,-1.0,,,,,-22.0,-21.8,,,,135.9,,,,,False,False,,,,False
48419,143,56.0,,,,,358.0,15.1,401.0,,,14.2,-87.0,,,,,215.0,-127.9,258.0,,,-128.8,,,,,False,False,False,,,False
48421,20,0.0,,,,,1.0,3.2,,,,0.0,-20.0,,,,,-19.0,-16.8,,,,-20.0,,,,,True,True,,,,False
48423,2279,1708.0,,,,,3860.0,5506.9,9417.6,,,1992.0,-571.0,,,,,1581.0,3227.9,7138.6,,,-287.0,,,,,False,False,False,,,True
48425,102,42.0,,,,,845.0,,,,,430.1,-60.0,,,,,743.0,,,,,328.1,,,,,False,,,,,False
48427,1720,2380.0,,,,,6392.0,1413.9,3612.1,,,1099.8,660.0,,,,,4672.0,-306.1,1892.1,,,-620.2,,,,,False,True,False,,,True
48429,127,7.0,,,,,1.0,0.8,,,,0.3,-120.0,,,,,-126.0,-126.2,,,,-126.7,,,,,False,False,,,,False
48431,2,0.0,,,,,13.0,,,,,,-2.0,,,,,11.0,,,,,,,,,,False,,,,,
48433,7,0.0,,,,,0.0,,,,,,-7.0,,,,,-7.0,,,,,,,,,,False,,,,,
48435,67,56.0,,,,,172.0,,,,,174.6,-11.0,,,,,105.0,,,,,107.6,,,,,False,,,,,False
48437,50,49.0,,,,,26.0,20.1,,,,253.2,-1.0,,,,,-24.0,-29.9,,,,203.2,,,,,False,False,,,,False
48439,23984,16380.0,,,,,33441.0,11418.2,43695.3,41460.1,,3819.7,-7604.0,,,,,9457.0,-12565.8,19711.3,17476.1,,-20164.3,,,,,False,False,False,False,,False
48441,1114,1036.0,,,,,15366.0,1983.7,61.9,2156.1,,5870.6,-78.0,,,,,14252.0,869.7,-1052.1,1042.1,,4756.6,,,,,False,False,False,False,,False
48443,1,7.0,,,,,0.0,,,,,0.4,6.0,,,,,-1.0,,,,,-0.6,,,,,True,,,,,True
48445,153,140.0,,,,,386.0,8.6,,,,577.9,-13.0,,,,,233.0,-144.4,,,,424.9,,,,,False,False,,,,False
48447,3,0.0,,,,,13.0,,,,,0.0,-3.0,,,,,10.0,,,,,-3.0,,,,,False,,,,,False
48449,551,553.0,,,,,3087.0,80.7,556.8,,,532.4,2.0,,,,,2536.0,-470.3,5.8,,,-18.6,,,,,False,False,False,,,False
48451,2517,1379.0,,,,,6771.0,14861.6,4121.3,,,3002.8,-1138.0,,,,,4254.0,12344.6,1604.3,,,485.8,,,,,False,False,False,,,True
48453,14550,27384.0,,,,,70637.0,38935.4,47295.8,36115.1,,39808.4,12834.0,,,,,56087.0,24385.4,32745.8,21565.1,,25258.4,,,,,False,False,False,False,,False
48455,125,84.0,,,,,130.0,15.7,,,,532.9,-41.0,,,,,5.0,-109.3,,,,407.9,,,,,True,False,,,,False
48457,148,42.0,,,,,73.0,4.0,,,,6.1,-106.0,,,,,-75.0,-144.0,,,,-141.9,,,,,True,False,,,,False
48459,244,140.0,,,,,371.0,29.4,,,,1982.3,-104.0,,,,,127.0,-214.6,,,,1738.3,,,,,False,False,,,,False
48461,17,28.0,,,,,268.0,,,,,173.1,11.0,,,,,251.0,,,,,156.1,,,,,False,,,,,False
48463,512,525.0,,,,,1538.0,952.9,546.4,,,1181.1,13.0,,,,,1026.0,440.9,34.4,,,669.1,,,,,False,False,False,,,False
48465,1584,1134.0,,,,,757.0,159.9,1677.9,,,318.6,-450.0,,,,,-827.0,-1424.1,93.9,,,-1265.4,,,,,False,False,True,,,False
48467,387,210.0,,,,,827.0,200.0,1616.4,,,174.9,-177.0,,,,,440.0,-187.0,1229.4,,,-212.1,,,,,False,False,False,,,False
48469,2649,4081.0,,,,,14803.0,8751.9,3755.6,7666.0,,3415.9,1432.0,,,,,12154.0,6102.9,1106.6,5017.0,,766.9,,,,,False,False,True,False,,True
48471,1203,833.0,,,,,1398.0,156.3,248.0,287.5,,1239.7,-370.0,,,,,195.0,-1046.7,-955.0,-915.5,,36.7,,,,,True,False,False,False,,True
48473,433,315.0,,,,,4017.0,186.4,1167.1,,,607.3,-118.0,,,,,3584.0,-246.6,734.1,,,174.3,,,,,False,False,False,,,False
48475,81,56.0,,,,,274.0,9.5,,,,250.3,-25.0,,,,,193.0,-71.5,,,,169.3,,,,,False,False,,,,False
48477,270,203.0,,,,,3014.0,104.9,368.2,,,397.9,-67.0,,,,,2744.0,-165.1,98.2,,,127.9,,,,,False,False,False,,,False
48479,8321,3927.0,,,,,13505.0,4490.6,17327.5,9528.8,,1356.4,-4394.0,,,,,5184.0,-3830.4,9006.5,1207.8,,-6964.6,,,,,False,True,False,True,,False
48481,857,343.0,,,,,2942.0,80.1,1390.2,,,282.7,-514.0,,,,,2085.0,-776.9,533.2,,,-574.3,,,,,False,False,False,,,False
48483,23,21.0,,,,,3.0,2.1,,,,230.9,-2.0,,,,,-20.0,-20.9,,,,207.9,,,,,False,False,,,,False
48485,780,1085.0,,,,,8693.0,3117.9,4503.0,,,2635.6,305.0,,,,,7913.0,2337.9,3723.0,,,1855.6,,,,,False,False,False,,,False
48487,83,21.0,,,,,14.0,1.2,,,,267.1,-62.0,,,,,-69.0,-81.8,,,,184.1,,,,,False,False,,,,False
48489,588,616.0,,,,,2856.0,270.8,1043.9,,,729.8,28.0,,,,,2268.0,-317.2,455.9,,,141.8,,,,,False,False,False,,,False
48491,5218,4333.0,,,,,23600.0,3509.4,20003.4,9453.1,,736.7,-885.0,,,,,18382.0,-1708.6,14785.4,4235.1,,-4481.3,,,,,False,False,False,False,,False
48493,392,308.0,,,,,2498.0,789.2,1185.5,,,1959.7,-84.0,,,,,2106.0,397.2,793.5,,,1567.7,,,,,False,False,False,,,False
48495,60,105.0,,,,,115.0,24.8,,,,73.2,45.0,,,,,55.0,-35.2,,,,13.2,,,,,False,True,,,,True
48497,470,315.0,,,,,1896.0,80.8,1657.0,,,2005.9,-155.0,,,,,1426.0,-389.2,1187.0,,,1535.9,,,,,False,False,False,,,False
48499,284,112.0,,,,,337.0,80.6,,,,863.3,-172.0,,,,,53.0,-203.4,,,,579.3,,,,,True,False,,,,False
48501,103,119.0,,,,,118.0,30.2,,,,378.5,16.0,,,,,15.0,-72.8,,,,275.5,,,,,True,False,,,,False
48503,178,84.0,,,,,80.0,20.9,,,,757.9,-94.0,,,,,-98.0,-157.1,,,,579.9,,,,,False,False,,,,False
48505,179,84.0,,,,,1555.0,62.1,,,,202.2,-95.0,,,,,1376.0,-116.9,,,,23.2,,,,,False,False,,,,True
48507,228,42.0,,,,,558.0,6.1,,,,113.0,-186.0,,,,,330.0,-221.9,,,,-115.0,,,,,False,False,,,,True
49001,0,0.0,,,,,52.0,,,,,,0.0,,,,,52.0,,,,,,,,,,False,,,,,
49003,0,0.0,,,,,47.0,,,,,,0.0,,,,,47.0,,,,,,,,,,False,,,,,
49005,0,0.0,,,,,2755.0,,,,,,0.0,,,,,2755.0,,,,,,,,,,False,,,,,
49007,0,0.0,,,,,5.0,,,,,,0.0,,,,,5.0,,,,,,,,,,False,,,,,
49009,0,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,True,,,,,
49011,2212,2093.0,,,,,8885.0,3356.0,8365.5,,,3014.3,-119.0,,,,,6673.0,1144.0,6153.5,,,802.3,,,,,False,False,False,,,False
49013,0,0.0,,,,,3.0,,,,,,0.0,,,,,3.0,,,,,,,,,,False,,,,,
