,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
48253,45,185.0,,0.0,,,,,488.0,13.4,20.1,1.2,,,205.1,140.0,,-45.0,,,,,443.0,-31.6,-24.9,-43.8,,,160.1,,True,,,,,False,True,True,True,,,False
48255,568,360.0,,0.0,,,,,512.0,140.8,729.7,23.3,,,521.8,-208.0,,-568.0,,,,,-56.0,-427.2,161.7,-544.7,,,-46.2,,False,,,,,True,False,True,False,,,True
48257,1434,1255.0,2111.0,1320.0,,,,,1483.0,768.8,468.1,1027.1,,,800.9,-179.0,677.0,-114.0,,,,,49.0,-665.2,-965.9,-406.9,,,-633.1,False,True,,,,,True,False,False,False,,,False
48259,81,70.0,,137.0,,,,,446.0,162.4,19.2,176.0,,,287.9,-11.0,,56.0,,,,,365.0,81.4,-61.8,95.0,,,206.9,,False,,,,,False,False,False,False,,,False
48261,4,10.0,,0.0,,,,,0.0,4.5,,,,,1.7,6.0,,-4.0,,,,,-4.0,0.5,,,,,-2.3,,True,,,,,True,True,,,,,True
48263,4,10.0,,0.0,,,,,0.0,15.4,,,,,34.2,6.0,,-4.0,,,,,-4.0,11.4,,,,,30.2,,True,,,,,True,False,,,,,False
48265,184,495.0,244.9,1189.0,,,,,814.0,447.6,291.7,365.5,,,1594.1,311.0,60.9,1005.0,,,,,630.0,263.6,107.7,181.5,,,1410.1,True,False,,,,,False,True,True,True,,,False
48267,5,10.0,,0.0,,,,,18.0,31.6,2.6,,,,41.7,5.0,,-5.0,,,,,13.0,26.6,-2.4,,,,36.7,,False,,,,,False,False,True,,,,False
48269,0,0.0,,0.0,,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,True,,,,,True,True,,,,,
48271,18,5.0,,0.0,,,,,85.0,24.4,0.4,,,,2.5,-13.0,,-18.0,,,,,67.0,6.4,-17.6,,,,-15.5,,False,,,,,False,True,False,,,,False
48273,283,520.0,,2010.0,,,,,1357.0,428.2,834.3,79.0,,,753.6,237.0,,1727.0,,,,,1074.0,145.2,551.3,-204.0,,,470.6,,False,,,,,False,True,False,True,,,False
48275,47,55.0,,0.0,,,,,27.0,45.4,3.5,,,,136.7,8.0,,-47.0,,,,,-20.0,-1.6,-43.5,,,,89.7,,False,,,,,False,True,False,,,,False
48277,357,315.0,,351.0,,,,,504.0,558.2,239.2,324.6,,,48.1,-42.0,,-6.0,,,,,147.0,201.2,-117.8,-32.4,,,-308.9,,True,,,,,False,False,False,True,,,False
48279,145,215.0,,9.0,,,,,114.0,171.8,178.1,77.1,,,427.9,70.0,,-136.0,,,,,-31.0,26.8,33.1,-67.9,,,282.9,,False,,,,,True,True,True,True,,,False
48281,98,30.0,,0.0,,,,,123.0,60.3,24.1,,,,1.4,-68.0,,-98.0,,,,,25.0,-37.7,-73.9,,,,-96.6,,False,,,,,True,True,False,,,,False
48283,63,1175.0,,0.0,,,,,231.0,85.0,1997.6,5.0,,,0.0,1112.0,,-63.0,,,,,168.0,22.0,1934.6,-58.0,,,-63.0,,True,,,,,True,True,False,True,,,True
48285,205,1130.0,,0.0,,,,,344.0,186.6,614.0,196.9,,,421.3,925.0,,-205.0,,,,,139.0,-18.4,409.0,-8.1,,,216.3,,True,,,,,True,True,True,True,,,True
48287,72,125.0,,336.0,,,,,168.0,168.8,62.6,93.1,,,48.3,53.0,,264.0,,,,,96.0,96.8,-9.4,21.1,,,-23.7,,False,,,,,False,False,True,True,,,True
48289,50,100.0,,0.0,,,,,148.0,165.3,53.6,86.3,,,9.7,50.0,,-50.0,,,,,98.0,115.3,3.6,36.3,,,-40.3,,False,,,,,False,False,True,True,,,True
48291,660,595.0,708.4,740.0,,,,,1235.0,627.8,765.6,539.9,,,602.4,-65.0,48.4,80.0,,,,,575.0,-32.2,105.6,-120.1,,,-57.6,True,False,,,,,False,True,False,False,,,True
48293,269,60.0,,184.0,,,,,204.0,174.3,29.6,128.1,,,3.4,-209.0,,-85.0,,,,,-65.0,-94.7,-239.4,-140.9,,,-265.6,,True,,,,,True,True,False,True,,,False
48295,11,5.0,,0.0,,,,,5.0,6.3,3.2,,,,1.3,-6.0,,-11.0,,,,,-6.0,-4.7,-7.8,,,,-9.7,,False,,,,,False,True,False,,,,False
48297,181,180.0,,0.0,,,,,214.0,78.5,137.4,29.3,,,307.4,-1.0,,-181.0,,,,,33.0,-102.5,-43.6,-151.7,,,126.4,,False,,,,,False,False,False,False,,,False
48299,41,115.0,,102.0,,,,,127.0,77.3,43.8,,,,4.7,74.0,,61.0,,,,,86.0,36.3,2.8,,,,-36.3,,True,,,,,False,True,True,,,,True
48301,0,0.0,,0.0,,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,True,,,,,True,True,,,,,
48303,2509,3925.0,6042.1,3773.0,,,,,4485.0,2407.0,4792.1,2556.1,2861.1,,2215.5,1416.0,3533.1,1264.0,,,,,1976.0,-102.0,2283.1,47.1,352.1,,-293.5,False,True,,,,,False,True,False,True,True,,True
48305,21,10.0,,0.0,,,,,39.0,33.2,40.9,,,,0.4,-11.0,,-21.0,,,,,18.0,12.2,19.9,,,,-20.6,,False,,,,,False,False,False,,,,False
48307,45,35.0,,0.0,,,,,71.0,58.8,19.2,,,,18.8,-10.0,,-45.0,,,,,26.0,13.8,-25.8,,,,-26.2,,False,,,,,False,False,False,,,,False
48309,2432,3840.0,4428.8,2587.0,,,,,2944.0,2176.4,3758.4,2361.5,2093.0,,1782.9,1408.0,1996.8,155.0,,,,,512.0,-255.6,1326.4,-70.5,-339.0,,-649.1,False,True,,,,,True,True,True,True,True,,True
48311,9,5.0,,0.0,,,,,0.0,9.3,,,,,0.0,-4.0,,-9.0,,,,,-9.0,0.3,,,,,-9.0,,False,,,,,False,True,,,,,False
48313,518,340.0,,862.0,,,,,248.0,178.6,303.8,63.2,,,22.2,-178.0,,344.0,,,,,-270.0,-339.4,-214.2,-454.8,,,-495.8,,False,,,,,False,False,False,False,,,False
48315,68,170.0,,0.0,,,,,50.0,66.1,49.8,,,,38.1,102.0,,-68.0,,,,,-18.0,-1.9,-18.2,,,,-29.9,,True,,,,,True,True,True,,,,True
48317,39,35.0,,0.0,,,,,38.0,31.0,23.5,,,,44.5,-4.0,,-39.0,,,,,-1.0,-8.0,-15.5,,,,5.5,,False,,,,,True,False,False,,,,False
48319,26,15.0,,0.0,,,,,20.0,2.1,6.4,,,,46.9,-11.0,,-26.0,,,,,-6.0,-23.9,-19.6,,,,20.9,,False,,,,,True,False,False,,,,False
48321,406,520.0,,1346.0,,,,,1137.0,193.8,570.6,242.5,,,805.5,114.0,,940.0,,,,,731.0,-212.2,164.6,-163.5,,,399.5,,False,,,,,False,False,False,False,,,False
48323,2414,1425.0,1235.7,3287.0,,,,,4023.0,886.2,1926.3,579.1,,,1437.1,-989.0,-1178.3,873.0,,,,,1609.0,-1527.8,-487.7,-1834.9,,,-976.9,False,True,,,,,False,False,True,False,,,True
48325,577,745.0,367.8,2515.0,,,,,1439.0,296.0,411.9,213.6,,,1923.1,168.0,-209.2,1938.0,,,,,862.0,-281.0,-165.1,-363.4,,,1346.1,False,False,,,,,False,False,True,False,,,False
48327,5,5.0,,0.0,,,,,10.0,14.6,,,,,0.5,0.0,,-5.0,,,,,5.0,9.6,,,,,-4.5,,False,,,,,False,False,,,,,False
48329,1695,1415.0,2340.7,2091.0,,,,,5485.0,1267.4,1290.7,1081.1,951.3,,1538.3,-280.0,645.7,396.0,,,,,3790.0,-427.6,-404.3,-613.9,-743.7,,-156.7,False,False,,,,,False,False,False,False,False,,True
48331,183,340.0,,987.0,,,,,247.0,232.8,257.0,184.2,,,655.3,157.0,,804.0,,,,,64.0,49.8,74.0,1.2,,,472.3,,False,,,,,True,True,True,True,,,False
48333,24,0.0,,0.0,,,,,5.0,39.3,0.8,,,,0.0,-24.0,,-24.0,,,,,-19.0,15.3,-23.2,,,,-24.0,,False,,,,,True,True,True,,,,True
48335,45,10.0,,0.0,,,,,102.0,43.6,29.4,,,,0.3,-35.0,,-45.0,,,,,57.0,-1.4,-15.6,,,,-44.7,,False,,,,,False,True,True,,,,False
48337,74,45.0,,0.0,,,,,121.0,55.8,16.4,,,,257.5,-29.0,,-74.0,,,,,47.0,-18.2,-57.6,,,,183.5,,False,,,,,False,True,False,,,,False
48339,3194,8570.0,5620.5,11964.0,,,,,7516.0,3170.2,15062.1,6048.0,7651.7,,11156.8,5376.0,2426.5,8770.0,,,,,4322.0,-23.8,11868.1,2854.0,4457.7,,7962.8,True,False,,,,,True,True,False,True,True,,False
48341,163,120.0,,0.0,,,,,185.0,139.0,19.9,9.8,,,72.1,-43.0,,-163.0,,,,,22.0,-24.0,-143.1,-153.2,,,-90.9,,False,,,,,True,True,False,False,,,False
48343,75,75.0,,129.0,,,,,55.0,101.8,32.1,,,,164.1,0.0,,54.0,,,,,-20.0,26.8,-42.9,,,,89.1,,False,,,,,False,False,False,,,,False
48345,4,0.0,,0.0,,,,,5.0,4.7,0.1,,,,0.0,-4.0,,-4.0,,,,,1.0,0.7,-3.9,,,,-4.0,,False,,,,,True,True,True,,,,True
48347,594,545.0,361.8,1118.0,,,,,1029.0,604.4,227.4,356.7,110.9,,216.8,-49.0,-232.2,524.0,,,,,435.0,10.4,-366.6,-237.3,-483.1,,-377.2,False,False,,,,,False,True,False,False,False,,False
48349,447,645.0,,865.0,,,,,688.0,796.0,450.5,406.7,,,596.2,198.0,,418.0,,,,,241.0,349.0,3.5,-40.3,,,149.2,,False,,,,,False,False,True,True,,,True
48351,134,80.0,,0.0,,,,,151.0,23.4,19.3,,,,33.6,-54.0,,-134.0,,,,,17.0,-110.6,-114.7,,,,-100.4,,False,,,,,True,False,False,,,,False
48353,59,80.0,,0.0,,,,,209.0,190.7,95.8,,,,473.4,21.0,,-59.0,,,,,150.0,131.7,36.8,,,,414.4,,False,,,,,False,False,False,,,,False
48355,9447,13675.0,14688.1,9325.0,,,,,24144.0,4013.5,13682.6,4138.0,12764.0,,2613.5,4228.0,5241.1,-122.0,,,,,14697.0,-5433.5,4235.6,-5309.0,3317.0,,-6833.5,False,True,,,,,False,False,False,False,True,,False
48357,40,0.0,,0.0,,,,,37.0,8.0,17.2,,,,0.0,-40.0,,-40.0,,,,,-3.0,-32.0,-22.8,,,,-40.0,,False,,,,,True,True,True,,,,True
48359,8,15.0,,0.0,,,,,0.0,6.8,0.6,,,,96.7,7.0,,-8.0,,,,,-8.0,-1.2,-7.4,,,,88.7,,False,,,,,False,True,False,,,,False
48361,1000,1110.0,643.6,4144.0,,,,,1254.0,661.6,749.2,692.8,,,1257.7,110.0,-356.4,3144.0,,,,,254.0,-338.4,-250.8,-307.2,,,257.7,False,False,,,,,False,False,False,False,,,False
48363,321,115.0,,86.0,,,,,153.0,195.8,41.5,,,,16.8,-206.0,,-235.0,,,,,-168.0,-125.2,-279.5,,,,-304.2,,False,,,,,True,True,False,,,,False
48365,64,50.0,,121.0,,,,,245.0,87.4,8.3,6.0,,,4.5,-14.0,,57.0,,,,,181.0,23.4,-55.7,-58.0,,,-59.5,,False,,,,,False,False,False,False,,,False
48367,974,705.0,1051.3,470.0,,,,,1040.0,849.6,190.8,1240.3,,,184.4,-269.0,77.3,-504.0,,,,,66.0,-124.4,-783.2,266.3,,,-789.6,True,False,,,,,True,True,False,True,,,False
48369,116,105.0,,0.0,,,,,89.0,143.3,12.8,2.3,,,83.5,-11.0,,-116.0,,,,,-27.0,27.3,-103.2,-113.7,,,-32.5,,False,,,,,False,False,False,False,,,False
48371,108,135.0,,0.0,,,,,629.0,120.5,25.9,22.0,,,393.8,27.0,,-108.0,,,,,521.0,12.5,-82.1,-86.0,,,285.8,,False,,,,,False,True,False,False,,,False
48373,359,465.0,568.2,633.0,,,,,778.0,500.5,139.1,359.6,,,41.5,106.0,209.2,274.0,,,,,419.0,141.5,-219.9,0.6,,,-317.5,False,False,,,,,False,False,False,True,,,False
48375,769,555.0,314.9,1811.0,,,,,1542.0,717.1,217.5,42.4,566.2,,1432.9,-214.0,-454.1,1042.0,,,,,773.0,-51.9,-551.5,-726.6,-202.8,,663.9,False,False,,,,,False,True,False,False,True,,False
48377,24,10.0,,0.0,,,,,59.0,29.2,18.6,,,,0.3,-14.0,,-24.0,,,,,35.0,5.2,-5.4,,,,-23.7,,False,,,,,False,True,True,,,,False
48379,30,40.0,,59.0,,,,,28.0,47.3,10.6,,,,462.5,10.0,,29.0,,,,,-2.0,17.3,-19.4,,,,432.5,,False,,,,,True,False,False,,,,False
48381,782,1075.0,221.3,4420.0,,,,,742.0,808.2,1324.9,454.6,1703.9,,3677.4,293.0,-560.7,3638.0,,,,,-40.0,26.2,542.9,-327.4,921.9,,2895.4,False,False,,,,,True,True,False,False,False,,False
48383,30,80.0,,0.0,,,,,52.0,67.1,9.5,,,,13.5,50.0,,-30.0,,,,,22.0,37.1,-20.5,,,,-16.5,,True,,,,,True,True,True,,,,True
48385,91,10.0,,0.0,,,,,11.0,34.4,,,,,8.0,-81.0,,-91.0,,,,,-80.0,-56.6,,,,,-83.0,,False,,,,,True,True,,,,,False
48387,16,50.0,,0.0,,,,,51.0,44.5,3.3,26.8,,,38.2,34.0,,-16.0,,,,,35.0,28.5,-12.7,10.8,,,22.2,,True,,,,,False,True,True,True,,,True
48389,76,60.0,,0.0,,,,,159.0,174.9,75.5,,,,10.9,-16.0,,-76.0,,,,,83.0,98.9,-0.5,,,,-65.1,,False,,,,,False,False,True,,,,False
48391,171,165.0,,0.0,,,,,146.0,134.0,63.2,,,,195.9,-6.0,,-171.0,,,,,-25.0,-37.0,-107.8,,,,24.9,,False,,,,,False,False,False,,,,False
48393,1,0.0,,0.0,,,,,0.0,4.4,0.6,,,,0.0,-1.0,,-1.0,,,,,-1.0,3.4,-0.4,,,,-1.0,,False,,,,,False,False,True,,,,True
48395,101,160.0,,0.0,,,,,156.0,224.0,263.3,109.6,,,21.9,59.0,,-101.0,,,,,55.0,123.0,162.3,8.6,,,-79.1,,False,,,,,True,False,False,True,,,False
48397,734,520.0,641.1,868.0,,,,,767.0,464.7,132.4,625.5,860.9,,790.6,-214.0,-92.9,134.0,,,,,33.0,-269.3,-601.6,-108.5,126.9,,56.6,True,True,,,,,True,False,False,True,True,,True
48399,145,55.0,,0.0,,,,,70.0,77.3,16.4,,,,147.6,-90.0,,-145.0,,,,,-75.0,-67.7,-128.6,,,,2.6,,False,,,,,True,True,False,,,,True
48401,194,20.0,515.6,278.0,,,,,910.0,99.1,1.0,27.7,,,0.0,-174.0,321.6,84.0,,,,,716.0,-94.9,-193.0,-166.3,,,-194.0,False,True,,,,,False,True,False,True,,,False
48403,41,20.0,,0.0,,,,,30.0,49.5,8.8,,,,1.1,-21.0,,-41.0,,,,,-11.0,8.5,-32.2,,,,-39.9,,False,,,,,True,True,False,,,,False
48405,46,65.0,,0.0,,,,,85.0,88.8,21.2,42.1,,,67.4,19.0,,-46.0,,,,,39.0,42.8,-24.8,-3.9,,,21.4,,False,,,,,False,False,False,True,,,False
48407,73,325.0,,920.0,,,,,347.0,230.5,138.6,115.7,,,539.5,252.0,,847.0,,,,,274.0,157.5,65.6,42.7,,,466.5,,False,,,,,False,True,True,True,,,False
48409,766,460.0,637.0,989.0,,,,,2693.0,520.2,465.9,301.1,,,1640.8,-306.0,-129.0,223.0,,,,,1927.0,-245.8,-300.1,-464.9,,,874.8,True,True,,,,,False,True,True,False,,,False
48411,23,0.0,,0.0,,,,,26.0,26.6,5.0,,,,0.2,-23.0,,-23.0,,,,,3.0,3.6,-18.0,,,,-22.8,,False,,,,,True,True,True,,,,True
48413,6,30.0,,0.0,,,,,34.0,30.4,,,,,90.9,24.0,,-6.0,,,,,28.0,24.4,,,,,84.9,,True,,,,,False,False,,,,,False
48415,148,230.0,,0.0,,,,,438.0,123.0,20.2,63.9,,,22.7,82.0,,-148.0,,,,,290.0,-25.0,-127.8,-84.1,,,-125.3,,False,,,,,False,True,False,False,,,False
48417,13,25.0,,0.0,,,,,1.0,28.8,2.0,,,,125.8,12.0,,-13.0,,,,,-12.0,15.8,-11.0,,,,112.8,,False,,,,,False,False,True,,,,False
48419,105,135.0,,140.0,,,,,326.0,161.8,24.9,54.9,,,215.5,30.0,,35.0,,,,,221.0,56.8,-80.1,-50.1,,,110.5,,False,,,,,False,False,False,False,,,False
48421,16,10.0,,0.0,,,,,5.0,5.2,6.1,,,,107.3,-6.0,,-16.0,,,,,-11.0,-10.8,-9.9,,,,91.3,,False,,,,,False,False,False,,,,False
48423,1216,2315.0,3106.3,2291.0,,,,,4074.0,1347.7,3423.6,2500.8,1128.5,,1214.7,1099.0,1890.3,1075.0,,,,,2858.0,131.7,2207.6,1284.8,-87.5,,-1.3,False,True,,,,,False,True,False,False,True,,True
48425,78,50.0,,0.0,,,,,30.0,163.5,,,,,7.6,-28.0,,-78.0,,,,,-48.0,85.5,,,,,-70.4,,False,,,,,False,False,,,,,False
48427,1181,1785.0,1438.6,4279.0,,,,,3061.0,1005.1,1290.9,522.1,,,873.2,604.0,257.6,3098.0,,,,,1880.0,-175.9,109.9,-658.9,,,-307.8,True,False,,,,,False,True,True,False,,,True
48429,117,5.0,,0.0,,,,,36.0,19.3,3.2,,,,0.0,-112.0,,-117.0,,,,,-81.0,-97.7,-113.8,,,,-117.0,,False,,,,,True,True,False,,,,False
48431,1,0.0,,0.0,,,,,0.0,0.0,,,,,0.0,-1.0,,-1.0,,,,,-1.0,-1.0,,,,,-1.0,,False,,,,,False,False,,,,,False
48433,3,20.0,,0.0,,,,,0.0,28.7,,,,,54.8,17.0,,-3.0,,,,,-3.0,25.7,,,,,51.8,,True,,,,,True,False,,,,,False
48435,39,90.0,,0.0,,,,,64.0,124.9,,,,,131.6,51.0,,-39.0,,,,,25.0,85.9,,,,,92.6,,True,,,,,True,False,,,,,False
48437,24,55.0,,0.0,,,,,50.0,67.0,45.9,,,,15.0,31.0,,-24.0,,,,,26.0,43.0,21.9,,,,-9.0,,True,,,,,True,False,True,,,,True
48439,16212,19305.0,29587.9,17319.0,,,,,24639.0,14650.1,23569.1,10495.8,14700.1,,12048.4,3093.0,13375.9,1107.0,,,,,8427.0,-1561.9,7357.1,-5716.2,-1511.9,,-4163.6,False,True,,,,,False,True,False,False,True,,False
48441,337,915.0,473.0,1307.0,,,,,2513.0,1202.1,444.7,606.7,575.9,,107.2,578.0,136.0,970.0,,,,,2176.0,865.1,107.7,269.7,238.9,,-229.8,True,False,,,,,False,False,True,True,True,,True
48443,1,0.0,,0.0,,,,,12.0,4.5,,,,,0.0,-1.0,,-1.0,,,,,11.0,3.5,,,,,-1.0,,False,,,,,False,False,,,,,False
48445,125,80.0,,0.0,,,,,187.0,37.6,27.2,,,,99.3,-45.0,,-125.0,,,,,62.0,-87.4,-97.8,,,,-25.7,,False,,,,,False,False,False,,,,True
48447,2,5.0,,0.0,,,,,0.0,20.5,,,,,0.6,3.0,,-2.0,,,,,-2.0,18.5,,,,,-1.4,,True,,,,,True,False,,,,,True
48449,381,530.0,,1269.0,,,,,1016.0,446.0,87.9,107.9,,,163.7,149.0,,888.0,,,,,635.0,65.0,-293.1,-273.1,,,-217.3,,False,,,,,False,True,False,False,,,False
48451,1601,2680.0,2080.2,3502.0,,,,,4043.0,1237.7,4200.4,799.9,,,637.1,1079.0,479.2,1901.0,,,,,2442.0,-363.3,2599.4,-801.1,,,-963.9,True,False,,,,,False,True,False,True,,,True
48453,8344,14555.0,30471.6,8305.0,,,,,17243.0,9718.7,15886.9,9606.5,10482.9,,3979.8,6211.0,22127.6,-39.0,,,,,8899.0,1374.7,7542.9,1262.5,2138.9,,-4364.2,False,True,,,,,False,True,False,True,True,,True
48455,72,185.0,,0.0,,,,,132.0,138.9,58.1,,,,34.2,113.0,,-72.0,,,,,60.0,66.9,-13.9,,,,-37.8,,True,,,,,True,True,True,,,,True
48457,127,60.0,,19.0,,,,,381.0,131.2,15.1,,,,15.0,-67.0,,-108.0,,,,,254.0,4.2,-111.9,,,,-112.0,,False,,,,,False,True,False,,,,False
48459,189,155.0,,330.0,,,,,319.0,241.1,42.5,222.7,,,454.0,-34.0,,141.0,,,,,130.0,52.1,-146.5,33.7,,,265.0,,False,,,,,False,False,False,True,,,False
48461,9,5.0,,0.0,,,,,58.0,19.3,,,,,0.0,-4.0,,-9.0,,,,,49.0,10.3,,,,,-9.0,,False,,,,,False,False,,,,,False
48463,341,420.0,,0.0,,,,,993.0,307.2,188.7,159.5,,,95.9,79.0,,-341.0,,,,,652.0,-33.8,-152.3,-181.5,,,-245.1,,False,,,,,False,True,False,False,,,False
48465,994,1265.0,,0.0,,,,,3344.0,477.3,266.5,234.5,,,727.6,271.0,,-994.0,,,,,2350.0,-516.7,-727.5,-759.5,,,-266.4,,False,,,,,False,False,False,False,,,True
48467,244,310.0,331.1,920.0,,,,,434.0,479.0,183.4,419.5,,,681.9,66.0,87.1,676.0,,,,,190.0,235.0,-60.6,175.5,,,437.9,False,False,,,,,False,False,True,False,,,False
48469,1524,2945.0,3350.6,2983.0,,,,,4610.0,853.9,1467.6,1209.2,3243.0,,640.2,1421.0,1826.6,1459.0,,,,,3086.0,-670.1,-56.4,-314.8,1719.0,,-883.8,False,False,,,,,False,True,True,True,False,,True
48471,715,1725.0,237.2,0.0,,,,,1581.0,552.4,147.5,65.8,1476.4,,956.3,1010.0,-477.8,-715.0,,,,,866.0,-162.6,-567.5,-649.2,761.4,,241.3,True,True,,,,,True,True,True,True,True,,True
48473,322,255.0,236.0,399.0,,,,,909.0,370.3,124.1,342.3,,,95.2,-67.0,-86.0,77.0,,,,,587.0,48.3,-197.9,20.3,,,-226.8,False,False,,,,,False,True,False,True,,,False
48475,36,105.0,,0.0,,,,,110.0,217.3,49.8,,,,186.7,69.0,,-36.0,,,,,74.0,181.3,13.8,,,,150.7,,True,,,,,False,False,True,,,,False
48477,180,150.0,,274.0,,,,,460.0,162.7,94.2,129.5,,,15.5,-30.0,,94.0,,,,,280.0,-17.3,-85.8,-50.5,,,-164.5,,False,,,,,False,True,False,False,,,False
48479,6417,5650.0,6341.3,8509.0,,,,,7870.0,3369.9,9344.0,3101.0,4086.8,,1847.6,-767.0,-75.7,2092.0,,,,,1453.0,-3047.1,2927.0,-3316.0,-2330.2,,-4569.4,True,False,,,,,False,False,False,False,False,,False
48481,692,335.0,,507.0,,,,,813.0,319.9,112.5,327.4,,,63.9,-357.0,,-185.0,,,,,121.0,-372.1,-579.5,-364.6,,,-628.1,,True,,,,,True,False,False,False,,,False
48483,15,30.0,,0.0,,,,,30.0,13.3,5.0,,,,182.3,15.0,,-15.0,,,,,15.0,-1.7,-10.0,,,,167.3,,False,,,,,False,True,True,,,,False
48485,496,620.0,1578.3,785.0,,,,,1532.0,743.0,600.7,795.2,,,738.7,124.0,1082.3,289.0,,,,,1036.0,247.0,104.7,299.2,,,242.7,False,False,,,,,False,False,True,False,,,False
48487,72,30.0,,0.0,,,,,148.0,44.0,4.7,,,,132.2,-42.0,,-72.0,,,,,76.0,-28.0,-67.3,,,,60.2,,False,,,,,False,True,False,,,,False
48489,334,1020.0,,1615.0,,,,,1418.0,240.9,277.8,211.5,,,483.5,686.0,,1281.0,,,,,1084.0,-93.1,-56.2,-122.5,,,149.5,,False,,,,,False,True,True,True,,,True
48491,3001,4705.0,10184.1,4328.0,,,,,4468.0,3972.1,4758.7,4245.0,4275.3,,3976.8,1704.0,7183.1,1327.0,,,,,1467.0,971.1,1757.7,1244.0,1274.3,,975.8,False,True,,,,,True,True,False,True,True,,True
48493,180,770.0,250.8,4659.0,,,,,1004.0,237.5,2738.3,341.9,,,2009.6,590.0,70.8,4479.0,,,,,824.0,57.5,2558.3,161.9,,,1829.6,True,False,,,,,False,True,False,True,,,False
48495,34,75.0,,0.0,,,,,45.0,66.9,62.6,,,,188.9,41.0,,-34.0,,,,,11.0,32.9,28.6,,,,154.9,,True,,,,,True,True,True,,,,False
48497,385,175.0,143.8,208.0,,,,,544.0,393.9,40.1,392.9,,,11.3,-210.0,-241.2,-177.0,,,,,159.0,8.9,-344.9,7.9,,,-373.7,False,True,,,,,True,True,False,True,,,False
48499,204,255.0,,485.0,,,,,270.0,405.4,163.8,282.7,,,785.1,51.0,,281.0,,,,,66.0,201.4,-40.2,78.7,,,581.1,,False,,,,,False,False,True,False,,,False
48501,85,70.0,,0.0,,,,,33.0,75.3,53.2,,,,354.8,-15.0,,-85.0,,,,,-52.0,-9.7,-31.8,,,,269.8,,False,,,,,False,True,False,,,,False
48503,141,90.0,,57.0,,,,,134.0,101.8,64.2,,,,56.1,-51.0,,-84.0,,,,,-7.0,-39.2,-76.8,,,,-84.9,,False,,,,,True,True,False,,,,False
48505,122,235.0,,0.0,,,,,472.0,157.5,249.0,40.6,,,340.9,113.0,,-122.0,,,,,350.0,35.5,127.0,-81.4,,,218.9,,False,,,,,False,True,False,True,,,False
48507,163,205.0,,0.0,,,,,280.0,85.9,59.8,,,,134.3,42.0,,-163.0,,,,,117.0,-77.1,-103.2,,,,-28.7,,False,,,,,False,False,False,,,,True
49001,0,0.0,,0.0,,,,,3.0,11.4,,,,,,0.0,,0.0,,,,,3.0,11.4,,,,,,,True,,,,,False,False,,,,,
49003,0,0.0,225.8,0.0,,,,,52.0,309.7,,,,,,0.0,225.8,0.0,,,,,52.0,309.7,,,,,,False,True,,,,,False,False,,,,,
49005,0,0.0,529.7,0.0,,,,,343.0,509.4,,,,,,0.0,529.7,0.0,,,,,343.0,509.4,,,,,,False,True,,,,,False,False,,,,,
49007,0,0.0,,0.0,,,,,0.0,20.0,,,,,,0.0,,0.0,,,,,0.0,20.0,,,,,,,True,,,,,True,False,,,,,
49009,0,0.0,,0.0,,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,True,,,,,True,True,,,,,
49011,1342,2275.0,3084.6,2695.0,,,,,2031.0,2063.1,3059.4,2330.4,2221.6,,2249.7,933.0,1742.6,1353.0,,,,,689.0,721.1,1717.4,988.4,879.6,,907.7,False,False,,,,,True,True,False,False,True,,True
49013,0,0.0,,0.0,,,,,0.0,77.5,,,,,,0.0,,0.0,,,,,0.0,77.5,,,,,,,True,,,,,True,False,,,,,
49015,0,0.0,,0.0,,,,,0.0,4.4,,,,,,0.0,,0.0,,,,,0.0,4.4,,,,,,,True,,,,,True,False,,,,,
49017,0,0.0,,0.0,,,,,0.0,13.0,,,,,,0.0,,0.0,,,,,0.0,13.0,,,,,,,True,,,,,True,False,,,,,
