,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
01123,38,33.0,,33.1,,29.0,29.0,,,,,,66.0,52.8,,5.9,21.5,12.8,37.0,,16.6,,35.9,,,,,,44.1,-5.0,,-4.9,,-9.0,-9.0,,,,,,28.0,14.8,,-32.1,-16.5,-25.2,-1.0,,-21.4,,-2.1,,,,,,6.1,,True,,False,False,,,,,,False,False,,False,False,False,True,,False,,True,,,,,,False
01125,560,221.0,253.8,214.9,,207.0,199.0,,,,,,354.0,260.8,,206.3,209.7,160.5,289.0,,285.5,,207.3,183.0,,,,,314.5,-339.0,-306.2,-345.1,,-353.0,-361.0,,,,,,-206.0,-299.2,,-353.7,-350.3,-399.5,-271.0,,-274.5,,-352.7,-377.0,,,,,-245.5,True,False,,False,False,,,,,,True,True,,False,False,False,True,,True,,False,False,,,,,True
01127,143,79.0,108.0,76.4,,73.0,54.0,,,,,,129.0,96.8,,73.1,87.2,40.3,106.0,,63.1,,73.5,,,,,,178.9,-64.0,-35.0,-66.6,,-70.0,-89.0,,,,,,-14.0,-46.2,,-69.9,-55.8,-102.7,-37.0,,-79.9,,-69.5,,,,,,35.9,True,False,,False,False,,,,,,True,True,,False,True,False,True,,False,,False,,,,,,True
01129,30,78.0,,73.8,,34.0,89.0,,,,,,44.0,44.2,,7.5,31.6,27.9,29.0,,34.4,,74.3,,,,,,70.3,48.0,,43.8,,4.0,59.0,,,,,,14.0,14.2,,-22.5,1.6,-2.1,-1.0,,4.4,,44.3,,,,,,40.3,,True,,True,False,,,,,,True,True,,True,True,True,True,,True,,True,,,,,,True
01131,27,22.0,,23.1,,14.0,17.0,,,,,,22.0,11.9,,7.1,13.8,0.5,25.0,,10.2,,19.0,,,,,,36.0,-5.0,,-3.9,,-13.0,-10.0,,,,,,-5.0,-15.1,,-19.9,-13.2,-26.5,-2.0,,-16.8,,-8.0,,,,,,9.0,,True,,False,False,,,,,,False,False,,False,False,False,True,,False,,False,,,,,,False
01133,38,14.0,,14.2,,23.0,14.0,,,,,,45.0,37.7,,23.2,32.1,25.1,29.0,,20.8,,12.3,,,,,,28.1,-24.0,,-23.8,,-15.0,-24.0,,,,,,7.0,-0.3,,-14.8,-5.9,-12.9,-9.0,,-17.2,,-25.7,,,,,,-9.9,,True,,True,False,,,,,,True,True,,True,True,True,True,,True,,False,,,,,,True
02013,0,0.0,,0.1,,0.0,0.0,,,,,,,1.5,,,0.1,,0.0,,0.2,,0.0,,,,,,2.6,0.0,,0.1,,0.0,0.0,,,,,,,1.5,,,0.1,,0.0,,0.2,,0.0,,,,,,2.6,,False,,True,True,,,,,,,False,,,False,,True,,False,,False,,,,,,False
02016,0,1.0,,1.3,,1.0,0.0,,,,,,,3.2,,,0.2,,,,1.4,,0.9,,,,,,4.9,1.0,,1.3,,1.0,0.0,,,,,,,3.2,,,0.2,,,,1.4,,0.9,,,,,,4.9,,False,,False,True,,,,,,,False,,,True,,,,False,,True,,,,,,False
02020,269,308.0,459.9,264.0,,269.0,268.0,,,,,,,605.6,,293.4,266.8,243.4,270.0,,297.9,,371.9,240.0,,,,,461.7,39.0,190.9,-5.0,,0.0,-1.0,,,,,,,336.6,,24.4,-2.2,-25.6,1.0,,28.9,,102.9,-29.0,,,,,192.7,False,True,,True,True,,,,,,,False,,True,True,True,True,,True,,False,True,,,,,False
02050,9,7.0,,6.9,,4.0,0.0,,,,,,,3.5,,3.5,5.2,,,,1.1,,6.6,,,,,,15.3,-2.0,,-2.1,,-5.0,-9.0,,,,,,,-5.5,,-5.5,-3.8,,,,-7.9,,-2.4,,,,,,6.3,,False,,False,False,,,,,,,False,,False,False,,,,False,,False,,,,,,False
02060,0,2.0,,1.9,,0.0,0.0,,,,,,,0.0,,0.3,0.4,,0.0,,0.3,,2.0,,,,,,1.4,2.0,,1.9,,0.0,0.0,,,,,,,0.0,,0.3,0.4,,0.0,,0.3,,2.0,,,,,,1.4,,True,,True,True,,,,,,,True,,True,True,,True,,True,,True,,,,,,True
02068,1,0.0,,0.0,,0.0,0.0,,,,,,,0.5,,,0.0,,0.0,,0.0,,,,,,,,2.7,-1.0,,-1.0,,-1.0,-1.0,,,,,,,-0.5,,,-1.0,,-1.0,,-1.0,,,,,,,,1.7,,False,,False,False,,,,,,,True,,,True,,False,,False,,,,,,,,False
02070,3,1.0,,1.0,,1.0,0.0,,,,,,,2.1,,2.1,2.5,,,,0.5,,,,,,,,3.7,-2.0,,-2.0,,-2.0,-3.0,,,,,,,-0.9,,-0.9,-0.5,,,,-2.5,,,,,,,,0.7,,True,,False,False,,,,,,,True,,True,True,,,,False,,,,,,,,True
02090,68,50.0,86.4,48.4,,48.0,0.0,,,,,,,97.1,,47.9,48.5,35.1,52.0,,29.2,,51.2,,,,,,74.3,-18.0,18.4,-19.6,,-20.0,-68.0,,,,,,,29.1,,-20.1,-19.5,-32.9,-16.0,,-38.8,,-16.8,,,,,,6.3,False,False,,False,False,,,,,,,False,,False,False,False,True,,False,,True,,,,,,True
02100,0,1.0,,0.9,,1.0,0.0,,,,,,,1.2,,,0.1,,0.0,,0.0,,1.0,,,,,,6.0,1.0,,0.9,,1.0,0.0,,,,,,,1.2,,,0.1,,0.0,,0.0,,1.0,,,,,,6.0,,True,,False,True,,,,,,,False,,,True,,True,,True,,True,,,,,,False
02105,0,0.0,,0.0,,0.0,0.0,,,,,,,2.7,,,0.0,,0.0,,0.0,,,,,,,,5.3,0.0,,0.0,,0.0,0.0,,,,,,,2.7,,,0.0,,0.0,,0.0,,,,,,,,5.3,,True,,True,True,,,,,,,False,,,False,,True,,True,,,,,,,,False
02110,21,41.0,,39.8,,32.0,27.0,,,,,,,32.1,,31.9,32.5,1.0,35.0,,41.7,,36.0,,,,,,51.5,20.0,,18.8,,11.0,6.0,,,,,,,11.1,,10.9,11.5,-20.0,14.0,,20.7,,15.0,,,,,,30.5,,True,,True,True,,,,,,,True,,True,True,True,True,,False,,True,,,,,,False
02122,47,33.0,73.2,32.2,,33.0,21.0,,,,,,,66.8,,29.3,41.6,28.3,40.0,,36.9,,36.9,,,,,,49.2,-14.0,26.2,-14.8,,-14.0,-26.0,,,,,,,19.8,,-17.7,-5.4,-18.7,-7.0,,-10.1,,-10.1,,,,,,2.2,False,False,,False,False,,,,,,,False,,False,True,False,True,,True,,True,,,,,,True
02130,3,2.0,,0.8,,1.0,0.0,,,,,,,1.2,,1.9,0.6,,,,2.5,,2.5,,,,,,8.4,-1.0,,-2.2,,-2.0,-3.0,,,,,,,-1.8,,-1.1,-2.4,,,,-0.5,,-0.5,,,,,,5.4,,False,,False,False,,,,,,,False,,False,False,,,,True,,True,,,,,,False
02150,6,4.0,,4.4,,1.0,0.0,,,,,,,1.4,,1.3,2.1,,,,0.6,,3.5,,,,,,12.5,-2.0,,-1.6,,-5.0,-6.0,,,,,,,-4.6,,-4.7,-3.9,,,,-5.4,,-2.5,,,,,,6.5,,True,,False,False,,,,,,,False,,False,False,,,,False,,False,,,,,,False
02158,0,2.0,,2.0,,1.0,0.0,,,,,,,,,,0.6,,,,0.7,,1.9,,,,,,,2.0,,2.0,,1.0,0.0,,,,,,,,,,0.6,,,,0.7,,1.9,,,,,,,,True,,True,True,,,,,,,,,,True,,,,True,,True,,,,,,
02164,1,0.0,,0.0,,0.0,0.0,,,,,,,3.8,,,0.0,,0.0,,0.0,,,,,,,,6.3,-1.0,,-1.0,,-1.0,-1.0,,,,,,,2.8,,,-1.0,,-1.0,,-1.0,,,,,,,,5.3,,False,,False,False,,,,,,,False,,,True,,False,,False,,,,,,,,False
02170,50,48.0,90.5,45.9,,46.0,57.0,,,,,,,125.0,,22.7,34.0,45.4,33.0,,37.3,,48.5,,,,,,67.1,-2.0,40.5,-4.1,,-4.0,7.0,,,,,,,75.0,,-27.3,-16.0,-4.6,-17.0,,-12.7,,-1.5,,,,,,17.1,False,False,,False,False,,,,,,,False,,False,False,False,False,,False,,True,,,,,,False
02180,8,5.0,,5.2,,1.0,0.0,,,,,,,1.0,,0.9,0.9,,6.0,,0.4,,,,,,,,12.1,-3.0,,-2.8,,-7.0,-8.0,,,,,,,-7.0,,-7.1,-7.1,,-2.0,,-7.6,,,,,,,,4.1,,True,,False,False,,,,,,,False,,False,False,,True,,False,,,,,,,,False
02185,8,3.0,,3.0,,3.0,0.0,,,,,,,3.7,,2.9,4.3,,,,3.6,,,,,,,,7.1,-5.0,,-5.0,,-5.0,-8.0,,,,,,,-4.3,,-5.1,-3.7,,,,-4.3,,,,,,,,-0.9,,True,,False,False,,,,,,,True,,False,True,,,,True,,,,,,,,True
02188,18,5.0,,4.3,,4.0,0.0,,,,,,,4.7,,3.6,3.5,,7.0,,5.4,,,,,,,,10.0,-13.0,,-13.7,,-14.0,-18.0,,,,,,,-13.3,,-14.4,-14.5,,-11.0,,-12.6,,,,,,,,-8.0,,False,,False,False,,,,,,,False,,False,False,,True,,True,,,,,,,,True
02195,1,1.0,,1.0,,0.0,0.0,,,,,,,0.2,,0.2,0.1,,0.0,,0.2,,0.8,,,,,,5.2,0.0,,0.0,,-1.0,-1.0,,,,,,,-0.8,,-0.8,-0.9,,-1.0,,-0.8,,-0.2,,,,,,4.2,,False,,False,False,,,,,,,False,,False,False,,False,,False,,False,,,,,,False
02198,7,5.0,,5.2,,4.0,,,,,,,,2.4,,2.5,4.6,,8.0,,7.6,,4.3,,,,,,11.2,-2.0,,-1.8,,-3.0,,,,,,,,-4.6,,-4.5,-2.4,,1.0,,0.6,,-2.7,,,,,,4.2,,True,,False,,,,,,,,False,,False,False,,True,,True,,False,,,,,,False
02220,6,5.0,,5.0,,1.0,0.0,,,,,,,3.7,,1.4,1.3,,,,2.1,,5.3,,,,,,6.9,-1.0,,-1.0,,-5.0,-6.0,,,,,,,-2.3,,-4.6,-4.7,,,,-3.9,,-0.7,,,,,,0.9,,True,,False,False,,,,,,,False,,False,False,,,,False,,True,,,,,,True
02230,0,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,0.0,,,,,,,,1.4,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,0.0,,,,,,,,1.4,,True,,True,True,,,,,,,True,,,False,,True,,True,,,,,,,,False
02240,2,2.0,,2.2,,0.0,0.0,,,,,,,1.0,,0.6,0.3,,,,0.9,,,,,,,,6.3,0.0,,0.2,,-2.0,-2.0,,,,,,,-1.0,,-1.4,-1.7,,,,-1.1,,,,,,,,4.3,,False,,False,False,,,,,,,False,,False,False,,,,False,,,,,,,,False
02261,10,9.0,,8.5,,7.0,0.0,,,,,,,7.0,,6.8,7.1,,9.0,,8.5,,,,,,,,12.0,-1.0,,-1.5,,-3.0,-10.0,,,,,,,-3.0,,-3.2,-2.9,,-1.0,,-1.5,,,,,,,,2.0,,False,,False,False,,,,,,,False,,False,False,,False,,False,,,,,,,,False
02275,1,0.0,,0.0,,0.0,0.0,,,,,,,0.9,,,0.1,,,,0.1,,0.0,,,,,,3.0,-1.0,,-1.0,,-1.0,-1.0,,,,,,,-0.1,,,-0.9,,,,-0.9,,-1.0,,,,,,2.0,,False,,False,False,,,,,,,True,,,True,,,,True,,False,,,,,,False
02282,0,2.0,,1.6,,1.0,0.0,,,,,,,0.0,,,0.1,,0.0,,1.6,,2.2,,,,,,1.6,2.0,,1.6,,1.0,0.0,,,,,,,0.0,,,0.1,,0.0,,1.6,,2.2,,,,,,1.6,,True,,True,True,,,,,,,True,,,True,,True,,True,,False,,,,,,True
02290,10,6.0,,4.7,,1.0,0.0,,,,,,,4.7,,3.8,1.2,,6.0,,1.1,,,,,,,,11.8,-4.0,,-5.3,,-9.0,-10.0,,,,,,,-5.3,,-6.2,-8.8,,-4.0,,-8.9,,,,,,,,1.8,,False,,False,False,,,,,,,False,,False,False,,False,,False,,,,,,,,True
04001,60,86.0,204.4,87.2,,83.0,122.0,,,,,,82.0,55.7,,26.2,45.2,7.5,42.0,,89.8,,84.0,,,,,,60.8,26.0,144.4,27.2,,23.0,62.0,,,,,,22.0,-4.3,,-33.8,-14.8,-52.5,-18.0,,29.8,,24.0,,,,,,0.8,False,False,,True,False,,,,,,True,True,,False,True,False,True,,False,,True,,,,,,True
04003,34,160.0,375.2,155.6,,92.0,185.0,,,,,,106.0,124.9,,12.1,69.7,85.8,90.0,,25.1,,144.7,,,,,,140.8,126.0,341.2,121.6,,58.0,151.0,,,,,,72.0,90.9,,-21.9,35.7,51.8,56.0,,-8.9,,110.7,,,,,,106.8,False,True,,True,False,,,,,,True,True,,True,True,True,True,,True,,True,,,,,,True
04005,69,91.0,272.0,92.7,,67.0,67.0,,,,,,83.0,63.0,,48.5,81.6,61.6,65.0,,45.1,,87.1,60.0,,,,,88.0,22.0,203.0,23.7,,-2.0,-2.0,,,,,,14.0,-6.0,,-20.5,12.6,-7.4,-4.0,,-23.9,,18.1,-9.0,,,,,19.0,False,False,,True,True,,,,,,True,True,,True,True,True,True,,False,,True,True,,,,,True
04007,76,93.0,143.5,96.1,,66.0,91.0,,,,,,64.0,95.8,,38.0,57.3,37.5,52.0,,68.1,,93.6,,,,,,111.4,17.0,67.5,20.1,,-10.0,15.0,,,,,,-12.0,19.8,,-38.0,-18.7,-38.5,-24.0,,-7.9,,17.6,,,,,,35.4,False,False,,True,True,,,,,,True,False,,False,False,False,False,,True,,False,,,,,,False
04009,68,57.0,,49.0,,43.0,63.0,,,,,,43.0,58.9,,42.6,50.4,0.0,36.0,,37.8,,67.1,,,,,,77.2,-11.0,,-19.0,,-25.0,-5.0,,,,,,-25.0,-9.1,,-25.4,-17.6,-68.0,-32.0,,-30.2,,-0.9,,,,,,9.2,,False,,False,True,,,,,,False,True,,False,False,False,False,,False,,True,,,,,,True
04011,0,0.0,,1.2,,1.0,0.0,,,,,,5.0,3.5,,0.7,0.3,,0.0,,2.6,,0.3,,,,,,3.2,0.0,,1.2,,1.0,0.0,,,,,,5.0,3.5,,0.7,0.3,,0.0,,2.6,,0.3,,,,,,3.2,,False,,False,True,,,,,,False,False,,False,False,,True,,False,,False,,,,,,False
04012,5,12.0,,10.3,,6.0,5.0,,,,,,18.0,7.4,,3.5,6.2,1.7,10.0,,14.4,,12.2,,,,,,41.4,7.0,,5.3,,1.0,0.0,,,,,,13.0,2.4,,-1.5,1.2,-3.3,5.0,,9.4,,7.2,,,,,,36.4,,True,,True,True,,,,,,False,True,,True,True,True,True,,False,,False,,,,,,False
04013,2820,3320.0,8086.4,3455.0,2765.5,2730.0,2585.0,,,,,,4349.0,3341.6,,3288.1,2794.0,2374.2,2535.0,,2426.1,,2669.2,2194.0,,,,,3951.1,500.0,5266.4,635.0,-54.5,-90.0,-235.0,,,,,,1529.0,521.6,,468.1,-26.0,-445.8,-285.0,,-393.9,,-150.8,-626.0,,,,,1131.1,False,False,True,True,True,,,,,,False,False,,True,True,True,True,,True,,True,False,,,,,False
04015,136,198.0,338.9,204.4,,136.0,110.0,,,,,,245.0,185.5,,117.8,136.1,118.9,109.0,,170.0,,213.3,117.0,,,,,330.9,62.0,202.9,68.4,,0.0,-26.0,,,,,,109.0,49.5,,-18.2,0.1,-17.1,-27.0,,34.0,,77.3,-19.0,,,,,194.9,False,False,,True,True,,,,,,False,True,,True,True,True,True,,True,,False,True,,,,,False
04017,49,83.0,157.5,104.9,76.2,72.0,72.0,,,,,,118.0,66.4,,37.7,60.9,21.0,72.0,,33.1,,91.8,,,,,,132.3,34.0,108.5,55.9,27.2,23.0,23.0,,,,,,69.0,17.4,,-11.3,11.9,-28.0,23.0,,-15.9,,42.8,,,,,,83.3,False,False,True,True,True,,,,,,False,True,,True,True,True,True,,True,,False,,,,,,False
04019,1133,1585.0,1589.5,1600.7,1497.6,1513.0,1684.0,,,,,,916.0,1252.8,,1526.4,1505.3,860.2,,,1861.9,,1520.3,1475.0,,,,,2332.6,452.0,456.5,467.7,364.6,380.0,551.0,,,,,,-217.0,119.8,,393.4,372.3,-272.8,,,728.9,,387.3,342.0,,,,,1199.6,False,False,True,True,False,,,,,,True,True,,True,True,True,,,False,,True,True,,,,,False
04021,465,328.0,545.9,297.8,271.0,201.0,186.0,,,,,,470.0,150.1,,197.1,192.5,224.6,231.0,,102.0,,305.7,171.0,,,,,512.4,-137.0,80.9,-167.2,-194.0,-264.0,-279.0,,,,,,5.0,-314.9,,-267.9,-272.5,-240.4,-234.0,,-363.0,,-159.3,-294.0,,,,,47.4,True,False,False,False,False,,,,,,True,False,,False,False,False,False,,False,,False,False,,,,,True
04023,38,39.0,,55.2,,38.0,35.0,,,,,,130.0,26.6,,20.4,43.1,4.2,36.0,,157.0,,38.0,,,,,,102.1,1.0,,17.2,,0.0,-3.0,,,,,,92.0,-11.4,,-17.6,5.1,-33.8,-2.0,,119.0,,0.0,,,,,,64.1,,False,,True,False,,,,,,False,False,,False,False,False,False,,False,,True,,,,,,False
04025,101,154.0,397.9,152.1,,135.0,118.0,,,,,,209.0,250.0,,115.6,124.5,156.9,84.0,,175.8,,135.4,92.0,,,,,241.1,53.0,296.9,51.1,,34.0,17.0,,,,,,108.0,149.0,,14.6,23.5,55.9,-17.0,,74.8,,34.4,-9.0,,,,,140.1,False,True,,True,True,,,,,,False,False,,True,True,False,True,,False,,True,True,,,,,False
04027,190,341.0,1303.5,308.2,282.4,257.0,304.0,,,,,,290.0,233.5,,154.3,232.4,39.7,201.0,,156.9,,422.5,157.0,,,,,616.6,151.0,1113.5,118.2,92.4,67.0,114.0,,,,,,100.0,43.5,,-35.7,42.4,-150.3,11.0,,-33.1,,232.5,-33.0,,,,,426.6,False,True,True,True,True,,,,,,True,True,,True,True,True,True,,True,,False,True,,,,,False
05001,17,34.0,,32.7,,18.0,15.0,,,,,,43.0,47.4,,12.3,17.9,20.1,,,16.2,,33.2,,,,,,38.2,17.0,,15.7,,1.0,-2.0,,,,,,26.0,30.4,,-4.7,0.9,3.1,,,-0.8,,16.2,,,,,,21.2,,True,,True,True,,,,,,False,False,,True,True,True,,,True,,True,,,,,,False
05003,25,30.0,,23.5,,29.0,40.0,,,,,,41.0,44.6,,29.5,40.7,28.8,,,24.5,,31.8,,,,,,35.1,5.0,,-1.5,,4.0,15.0,,,,,,16.0,19.6,,4.5,15.7,3.8,,,-0.5,,6.8,,,,,,10.1,,True,,True,False,,,,,,False,False,,True,False,True,,,True,,False,,,,,,False
05005,26,10.0,,10.2,,9.0,13.0,,,,,,30.0,22.4,,8.8,14.3,,,,5.6,,8.7,,,,,,18.4,-16.0,,-15.8,,-17.0,-13.0,,,,,,4.0,-3.6,,-17.2,-11.7,,,,-20.4,,-17.3,,,,,,-7.6,,True,,False,True,,,,,,True,True,,False,True,,,,False,,False,,,,,,True
05007,166,145.0,413.0,137.9,,109.0,105.0,,,,,,293.0,165.9,,105.4,125.1,108.8,,,109.0,,134.7,90.0,,,,,227.2,-21.0,247.0,-28.1,,-57.0,-61.0,,,,,,127.0,-0.1,,-60.6,-40.9,-57.2,,,-57.0,,-31.3,-76.0,,,,,61.2,False,False,,False,False,,,,,,False,True,,False,False,False,,,False,,False,False,,,,,False
05009,32,17.0,,16.1,,22.0,17.0,,,,,,24.0,56.1,,13.4,21.9,26.7,,,8.8,,39.0,,,,,,25.7,-15.0,,-15.9,,-10.0,-15.0,,,,,,-8.0,24.1,,-18.6,-10.1,-5.3,,,-23.2,,7.0,,,,,,-6.3,,False,,True,False,,,,,,True,False,,False,True,True,,,False,,True,,,,,,True
05011,33,32.0,,30.9,,24.0,43.0,,,,,,23.0,29.6,,9.1,24.0,16.5,,,27.9,,25.5,,,,,,24.7,-1.0,,-2.1,,-9.0,10.0,,,,,,-10.0,-3.4,,-23.9,-9.0,-16.5,,,-5.1,,-7.5,,,,,,-8.3,,False,,False,False,,,,,,False,False,,False,False,False,,,False,,False,,,,,,False
05013,7,0.0,,0.3,,1.0,0.0,,,,,,5.0,1.8,,,0.1,,,,1.0,,,,,,,,3.5,-7.0,,-6.7,,-6.0,-7.0,,,,,,-2.0,-5.2,,,-6.9,,,,-6.0,,,,,,,,-3.5,,True,,True,False,,,,,,True,True,,,True,,,,True,,,,,,,,True
05015,46,30.0,,32.9,,18.0,21.0,,,,,,17.0,29.9,,12.7,25.5,20.0,,,18.5,,28.6,,,,,,42.1,-16.0,,-13.1,,-28.0,-25.0,,,,,,-29.0,-16.1,,-33.3,-20.5,-26.0,,,-27.5,,-17.4,,,,,,-3.9,,True,,False,False,,,,,,False,False,,False,False,False,,,False,,False,,,,,,True
05017,16,190.0,,192.0,,91.0,147.0,,,,,,40.0,37.7,,91.3,91.3,98.2,,,27.3,,156.0,,,,,,315.8,174.0,,176.0,,75.0,131.0,,,,,,24.0,21.7,,75.3,75.3,82.2,,,11.3,,140.0,,,,,,299.8,,False,,True,True,,,,,,True,True,,True,True,True,,,True,,True,,,,,,False
05019,20,9.0,,8.6,,11.0,8.0,,,,,,25.0,20.0,,5.4,12.5,13.2,,,10.8,,11.6,,,,,,20.8,-11.0,,-11.4,,-9.0,-12.0,,,,,,5.0,0.0,,-14.6,-7.5,-6.8,,,-9.2,,-8.4,,,,,,0.8,,False,,True,False,,,,,,True,True,,False,True,True,,,True,,True,,,,,,True
05021,17,15.0,,14.0,,14.0,18.0,,,,,,21.0,16.1,,4.3,10.4,14.5,,,2.6,,16.4,,,,,,21.3,-2.0,,-3.0,,-3.0,1.0,,,,,,4.0,-0.9,,-12.7,-6.6,-2.5,,,-14.4,,-0.6,,,,,,4.3,,False,,False,True,,,,,,False,True,,False,False,False,,,False,,True,,,,,,False
05023,23,26.0,,24.1,,17.0,15.0,,,,,,34.0,14.6,,17.1,24.3,15.0,,,13.9,,22.0,,,,,,43.7,3.0,,1.1,,-6.0,-8.0,,,,,,11.0,-8.4,,-5.9,1.3,-8.0,,,-9.1,,-1.0,,,,,,20.7,,True,,False,False,,,,,,False,False,,False,True,False,,,False,,True,,,,,,False
05025,10,20.0,,20.0,,11.0,23.0,,,,,,11.0,14.1,,11.3,17.8,8.2,,,6.9,,20.3,,,,,,18.6,10.0,,10.0,,1.0,13.0,,,,,,1.0,4.1,,1.3,7.8,-1.8,,,-3.1,,10.3,,,,,,8.6,,False,,True,False,,,,,,True,True,,True,True,True,,,True,,False,,,,,,True
05027,32,27.0,,27.7,,20.0,20.0,,,,,,37.0,44.0,,13.9,18.2,0.0,,,9.2,,25.8,,,,,,28.9,-5.0,,-4.3,,-12.0,-12.0,,,,,,5.0,12.0,,-18.1,-13.8,-32.0,,,-22.8,,-6.2,,,,,,-3.1,,True,,False,False,,,,,,False,False,,False,False,False,,,False,,False,,,,,,True
05029,26,12.0,,11.7,,12.0,12.0,,,,,,38.0,22.1,,2.8,7.2,14.4,,,6.2,,12.4,,,,,,25.2,-14.0,,-14.3,,-14.0,-14.0,,,,,,12.0,-3.9,,-23.2,-18.8,-11.6,,,-19.9,,-13.6,,,,,,-0.8,,False,,False,False,,,,,,True,True,,False,False,True,,,False,,True,,,,,,True
05031,202,137.0,249.2,135.9,,131.0,127.0,,,,,,192.0,163.9,,77.0,113.7,147.0,,,85.2,,135.4,,,,,,173.7,-65.0,47.2,-66.1,,-71.0,-75.0,,,,,,-10.0,-38.1,,-125.0,-88.3,-55.0,,,-116.8,,-66.6,,,,,,-28.3,True,False,,False,False,,,,,,True,True,,False,False,True,,,False,,False,,,,,,True
05033,116,91.0,150.9,91.4,,89.0,86.0,,,,,,115.0,26.5,,102.4,103.9,69.4,,,68.8,,85.2,,,,,,142.0,-25.0,34.9,-24.6,,-27.0,-30.0,,,,,,-1.0,-89.5,,-13.6,-12.1,-46.6,,,-47.2,,-30.8,,,,,,26.0,False,True,,False,False,,,,,,True,False,,True,True,False,,,False,,False,,,,,,False
05035,103,109.0,,105.2,,105.0,99.0,,,,,,111.0,85.0,,104.3,107.0,65.8,,,146.3,,113.8,,,,,,215.7,6.0,,2.2,,2.0,-4.0,,,,,,8.0,-18.0,,1.3,4.0,-37.2,,,43.3,,10.8,,,,,,112.7,,True,,True,True,,,,,,False,False,,True,True,False,,,False,,False,,,,,,False
05037,16,27.0,,23.6,,25.0,40.0,,,,,,36.0,37.0,,11.1,21.4,27.2,,,24.8,,26.9,,,,,,36.9,11.0,,7.6,,9.0,24.0,,,,,,20.0,21.0,,-4.9,5.4,11.2,,,8.8,,10.9,,,,,,20.9,,True,,True,False,,,,,,False,False,,True,True,False,,,True,,True,,,,,,False
05039,21,7.0,,7.9,,6.0,7.0,,,,,,11.0,8.5,,3.1,1.5,,,,1.3,,8.3,,,,,,13.5,-14.0,,-13.1,,-15.0,-14.0,,,,,,-10.0,-12.5,,-17.9,-19.5,,,,-19.7,,-12.7,,,,,,-7.5,,True,,False,False,,,,,,True,True,,False,False,,,,False,,True,,,,,,True
05041,10,18.0,,14.6,,15.0,26.0,,,,,,26.0,26.3,,4.6,14.1,9.3,,,15.4,,18.1,,,,,,23.4,8.0,,4.6,,5.0,16.0,,,,,,16.0,16.3,,-5.4,4.1,-0.7,,,5.4,,8.1,,,,,,13.4,,True,,True,False,,,,,,False,False,,True,True,True,,,True,,False,,,,,,False
05043,42,56.0,,54.4,,46.0,64.0,,,,,,38.0,43.0,,43.9,45.7,19.6,,,51.9,,53.2,,,,,,71.9,14.0,,12.4,,4.0,22.0,,,,,,-4.0,1.0,,1.9,3.7,-22.4,,,9.9,,11.2,,,,,,29.9,,True,,True,False,,,,,,True,True,,True,True,False,,,True,,True,,,,,,False
