,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
47027,80,24.0,,0.0,,,,5.0,19.1,,,,3.7,-56.0,,-80.0,,,,-75.0,-60.9,,,,-76.3,,False,,,,False,False,,,,False
47029,455,270.0,,1137.0,,,,280.0,385.2,181.6,,,398.3,-185.0,,682.0,,,,-175.0,-69.8,-273.4,,,-56.7,,False,,,,True,True,False,,,True
47031,534,144.0,126.9,366.0,,,,388.0,21.3,112.4,,,546.5,-390.0,-407.1,-168.0,,,,-146.0,-512.7,-421.6,,,12.5,False,True,,,,True,False,False,,,True
47033,297,102.0,,6.0,,,,69.0,57.1,,,,296.7,-195.0,,-291.0,,,,-228.0,-239.9,,,,-0.3,,False,,,,False,False,,,,True
47035,476,198.0,84.4,705.0,,,,141.0,205.9,148.9,,,1607.3,-278.0,-391.6,229.0,,,,-335.0,-270.1,-327.1,,,1131.3,False,True,,,,False,True,False,,,False
47037,9494,14616.0,13309.7,7680.0,,,,18389.0,12512.6,6858.4,11338.1,,7911.4,5122.0,3815.7,-1814.0,,,,8895.0,3018.6,-2635.6,1844.1,,-1582.6,True,True,,,,False,True,True,True,,True
47039,241,30.0,,0.0,,,,24.0,18.4,,,,372.4,-211.0,,-241.0,,,,-217.0,-222.6,,,,131.4,,False,,,,False,False,,,,True
47041,329,114.0,,393.0,,,,175.0,44.7,,,,327.3,-215.0,,64.0,,,,-154.0,-284.3,,,,-1.7,,True,,,,True,False,,,,True
47043,574,312.0,143.0,934.0,,,,191.0,402.7,250.3,,,837.3,-262.0,-431.0,360.0,,,,-383.0,-171.3,-323.7,,,263.3,False,False,,,,False,True,False,,,False
47045,538,258.0,,374.0,,,,613.0,107.9,244.9,,,370.4,-280.0,,-164.0,,,,75.0,-430.1,-293.1,,,-167.6,,True,,,,True,False,False,,,True
47047,438,336.0,,632.0,,,,355.0,88.3,267.7,,,600.8,-102.0,,194.0,,,,-83.0,-349.7,-170.3,,,162.8,,False,,,,True,False,False,,,False
47049,116,24.0,,15.0,,,,18.0,9.8,,,,4.6,-92.0,,-101.0,,,,-98.0,-106.2,,,,-111.4,,False,,,,False,False,,,,False
47051,301,192.0,,580.0,,,,205.0,100.5,136.4,,,1306.7,-109.0,,279.0,,,,-96.0,-200.5,-164.6,,,1005.7,,False,,,,True,False,False,,,False
47053,792,294.0,,1690.0,,,,298.0,808.0,314.0,,,1393.4,-498.0,,898.0,,,,-494.0,16.0,-478.0,,,601.4,,False,,,,True,True,True,,,False
47055,324,270.0,,1227.0,,,,83.0,608.6,119.3,,,909.3,-54.0,,903.0,,,,-241.0,284.6,-204.7,,,585.3,,False,,,,False,False,False,,,False
47057,188,84.0,,279.0,,,,75.0,66.8,,,,205.3,-104.0,,91.0,,,,-113.0,-121.2,,,,17.3,,True,,,,False,False,,,,True
47059,562,300.0,6.2,2020.0,,,,287.0,502.9,263.2,,,1136.5,-262.0,-555.8,1458.0,,,,-275.0,-59.1,-298.8,,,574.5,False,False,,,,False,True,False,,,False
47061,75,36.0,,42.0,,,,54.0,91.9,,,,5.7,-39.0,,-33.0,,,,-21.0,16.9,,,,-69.3,,True,,,,True,True,,,,False
47063,1092,930.0,683.5,1385.0,,,,1612.0,362.0,590.7,,,931.8,-162.0,-408.5,293.0,,,,520.0,-730.0,-501.3,,,-160.2,False,False,,,,False,False,False,,,True
47065,4068,3534.0,1434.0,12972.0,,,,7394.0,2243.5,1446.2,2423.4,,7679.4,-534.0,-2634.0,8904.0,,,,3326.0,-1824.5,-2621.8,-1644.6,,3611.4,False,False,,,,False,False,False,False,,False
47067,78,42.0,,0.0,,,,6.0,5.3,,,,16.5,-36.0,,-78.0,,,,-72.0,-72.7,,,,-61.5,,False,,,,False,False,,,,False
47069,756,492.0,,1224.0,,,,376.0,514.3,25.4,,,393.0,-264.0,,468.0,,,,-380.0,-241.7,-730.6,,,-363.0,,False,,,,False,True,False,,,False
47071,470,96.0,,94.0,,,,143.0,11.3,161.4,,,71.0,-374.0,,-376.0,,,,-327.0,-458.7,-308.6,,,-399.0,,False,,,,True,False,True,,,False
47073,543,180.0,7.6,665.0,,,,211.0,75.9,,,,1435.4,-363.0,-535.4,122.0,,,,-332.0,-467.1,,,,892.4,False,True,,,,True,False,,,,False
47075,568,162.0,,0.0,,,,105.0,161.3,128.6,,,315.5,-406.0,,-568.0,,,,-463.0,-406.7,-439.4,,,-252.5,,False,,,,False,False,False,,,True
47077,707,156.0,,16.0,,,,74.0,127.3,,,,861.4,-551.0,,-691.0,,,,-633.0,-579.7,,,,154.4,,False,,,,False,False,,,,True
47079,340,42.0,,68.0,,,,36.0,21.1,,,,928.2,-298.0,,-272.0,,,,-304.0,-318.9,,,,588.2,,True,,,,False,False,,,,False
47081,226,138.0,,340.0,,,,28.0,18.7,57.8,,,250.4,-88.0,,114.0,,,,-198.0,-207.3,-168.2,,,24.4,,False,,,,False,False,False,,,True
47083,53,30.0,,0.0,,,,9.0,6.7,,,,241.1,-23.0,,-53.0,,,,-44.0,-46.3,,,,188.1,,False,,,,False,False,,,,False
47085,111,72.0,,0.0,,,,11.0,12.3,,,,12.9,-39.0,,-111.0,,,,-100.0,-98.7,,,,-98.1,,False,,,,False,False,,,,False
47087,143,126.0,,0.0,,,,12.0,23.5,,,,409.0,-17.0,,-143.0,,,,-131.0,-119.5,,,,266.0,,False,,,,False,False,,,,False
47089,506,330.0,229.7,903.0,,,,319.0,294.7,349.4,,,886.0,-176.0,-276.3,397.0,,,,-187.0,-211.3,-156.6,,,380.0,False,False,,,,False,False,True,,,False
47091,339,12.0,,52.0,,,,21.0,56.4,,,,0.8,-327.0,,-287.0,,,,-318.0,-282.6,,,,-338.2,,True,,,,True,True,,,,False
47093,4091,2694.0,2602.8,5716.0,,,,4026.0,3513.8,3853.2,3739.0,,4475.3,-1397.0,-1488.2,1625.0,,,,-65.0,-577.2,-237.8,-352.0,,384.3,False,False,,,,True,True,True,True,,True
47095,120,36.0,,1.0,,,,155.0,0.6,5.0,,,0.0,-84.0,,-119.0,,,,35.0,-119.4,-115.0,,,-120.0,,False,,,,True,False,False,,,False
47097,441,222.0,,514.0,,,,331.0,153.6,207.1,,,282.7,-219.0,,73.0,,,,-110.0,-287.4,-233.9,,,-158.3,,True,,,,True,False,False,,,True
47099,462,450.0,,1044.0,,,,245.0,556.4,431.5,,,1148.0,-12.0,,582.0,,,,-217.0,94.4,-30.5,,,686.0,,False,,,,False,False,False,,,False
47101,109,30.0,,9.0,,,,3.0,5.4,,,,546.3,-79.0,,-100.0,,,,-106.0,-103.6,,,,437.3,,False,,,,False,False,,,,False
47103,293,138.0,,295.0,,,,125.0,90.7,,,,745.8,-155.0,,2.0,,,,-168.0,-202.3,,,,452.8,,True,,,,False,False,,,,False
47105,534,312.0,643.8,646.0,,,,472.0,303.3,172.7,,,1308.5,-222.0,109.8,112.0,,,,-62.0,-230.7,-361.3,,,774.5,True,True,,,,True,False,False,,,False
47107,419,264.0,128.6,644.0,,,,578.0,103.0,166.3,270.2,,941.3,-155.0,-290.4,225.0,,,,159.0,-316.0,-252.7,-148.8,,522.3,False,False,,,,False,False,False,True,,False
47109,381,192.0,,452.0,,,,152.0,345.0,227.0,,,665.5,-189.0,,71.0,,,,-229.0,-36.0,-154.0,,,284.5,,True,,,,False,True,True,,,False
47111,297,870.0,,1723.0,,,,226.0,633.0,269.7,,,351.0,573.0,,1426.0,,,,-71.0,336.0,-27.3,,,54.0,,False,,,,True,True,True,,,True
47113,1181,366.0,50.5,1581.0,,,,1818.0,267.3,373.1,,,165.6,-815.0,-1130.5,400.0,,,,637.0,-913.7,-807.9,,,-1015.4,False,True,,,,True,False,True,,,False
47115,198,144.0,,356.0,,,,193.0,58.1,,,,331.8,-54.0,,158.0,,,,-5.0,-139.9,,,,133.8,,False,,,,True,False,,,,False
47117,328,156.0,,533.0,,,,90.0,143.1,191.5,,,193.0,-172.0,,205.0,,,,-238.0,-184.9,-136.5,,,-135.0,,False,,,,False,False,True,,,True
47119,1086,672.0,758.2,1511.0,,,,526.0,826.2,684.7,,,1198.2,-414.0,-327.8,425.0,,,,-560.0,-259.8,-401.3,,,112.2,True,False,,,,False,True,True,,,True
47121,96,36.0,,53.0,,,,60.0,25.2,,,,526.2,-60.0,,-43.0,,,,-36.0,-70.8,,,,430.2,,True,,,,True,False,,,,False
47123,437,102.0,,152.0,,,,151.0,19.2,132.0,,,1547.5,-335.0,,-285.0,,,,-286.0,-417.8,-305.0,,,1110.5,,True,,,,True,False,True,,,False
47125,1562,1098.0,654.3,3648.0,,,,603.0,2661.0,1182.8,1501.4,,5339.6,-464.0,-907.7,2086.0,,,,-959.0,1099.0,-379.2,-60.6,,3777.6,False,False,,,,False,False,True,True,,False
47127,70,54.0,,0.0,,,,18.0,4.6,,,,107.3,-16.0,,-70.0,,,,-52.0,-65.4,,,,37.3,,False,,,,False,False,,,,False
47129,145,36.0,,1.0,,,,31.0,13.3,,,,42.0,-109.0,,-144.0,,,,-114.0,-131.7,,,,-103.0,,False,,,,False,False,,,,True
47131,616,42.0,,87.0,,,,172.0,2.5,180.5,,,2.1,-574.0,,-529.0,,,,-444.0,-613.5,-435.5,,,-613.9,,True,,,,True,False,True,,,False
47133,275,66.0,,120.0,,,,43.0,82.7,,,,135.4,-209.0,,-155.0,,,,-232.0,-192.3,,,,-139.6,,True,,,,False,True,,,,True
47135,59,18.0,,0.0,,,,15.0,18.3,,,,17.3,-41.0,,-59.0,,,,-44.0,-40.7,,,,-41.7,,False,,,,False,True,,,,False
47137,43,6.0,,0.0,,,,0.0,1.8,,,,211.3,-37.0,,-43.0,,,,-43.0,-41.2,,,,168.3,,False,,,,False,False,,,,False
47139,244,60.0,,76.0,,,,59.0,92.1,,,,476.2,-184.0,,-168.0,,,,-185.0,-151.9,,,,232.2,,True,,,,False,True,,,,False
47141,1118,774.0,821.7,930.0,,,,1058.0,356.7,423.0,805.2,,758.9,-344.0,-296.3,-188.0,,,,-60.0,-761.3,-695.0,-312.8,,-359.1,True,True,,,,True,False,False,True,,False
47143,297,222.0,,773.0,,,,349.0,422.3,63.5,,,844.7,-75.0,,476.0,,,,52.0,125.3,-233.5,,,547.7,,False,,,,True,False,False,,,False
47145,500,120.0,0.2,371.0,,,,164.0,154.0,,,,525.2,-380.0,-499.8,-129.0,,,,-336.0,-346.0,,,,25.2,False,True,,,,True,True,,,,True
47147,816,588.0,1041.4,1424.0,,,,354.0,384.0,251.4,613.0,,1124.6,-228.0,225.4,608.0,,,,-462.0,-432.0,-564.6,-203.0,,308.6,True,False,,,,False,False,False,True,,False
47149,3879,3636.0,3019.7,5015.0,,,,4348.0,2825.4,1909.5,4461.5,,4189.4,-243.0,-859.3,1136.0,,,,469.0,-1053.6,-1969.5,582.5,,310.4,False,False,,,,False,False,False,False,,False
47151,128,54.0,,32.0,,,,14.0,10.2,,,,730.7,-74.0,,-96.0,,,,-114.0,-117.8,,,,602.7,,False,,,,False,False,,,,False
47153,89,66.0,,61.0,,,,38.0,23.1,,,,34.9,-23.0,,-28.0,,,,-51.0,-65.9,,,,-54.1,,False,,,,False,False,,,,False
47155,1228,750.0,1186.0,639.0,,,,634.0,133.5,867.6,,,118.2,-478.0,-42.0,-589.0,,,,-594.0,-1094.5,-360.4,,,-1109.8,True,False,,,,False,False,True,,,False
47157,12104,11178.0,15706.0,10116.0,,,,18908.0,10232.2,6277.8,9342.5,,7828.4,-926.0,3602.0,-1988.0,,,,6804.0,-1871.8,-5826.2,-2761.5,,-4275.6,False,False,,,,False,False,False,False,,False
47159,353,204.0,,465.0,,,,84.0,349.7,127.5,,,270.1,-149.0,,112.0,,,,-269.0,-3.3,-225.5,,,-82.9,,True,,,,False,True,False,,,True
47161,64,18.0,,0.0,,,,4.0,5.0,,,,16.3,-46.0,,-64.0,,,,-60.0,-59.0,,,,-47.7,,False,,,,False,False,,,,False
47163,1227,564.0,70.3,6832.0,,,,1483.0,1976.0,594.0,,,3425.6,-663.0,-1156.7,5605.0,,,,256.0,749.0,-633.0,,,2198.6,False,False,,,,True,False,True,,,False
47165,1949,1824.0,526.2,2912.0,,,,1121.0,2626.8,823.4,1625.8,,3202.1,-125.0,-1422.8,963.0,,,,-828.0,677.8,-1125.6,-323.2,,1253.1,False,False,,,,False,False,False,False,,False
47167,613,354.0,339.0,520.0,,,,1314.0,115.9,116.7,,,891.4,-259.0,-274.0,-93.0,,,,701.0,-497.1,-496.3,,,278.4,False,True,,,,False,False,False,,,False
47169,86,72.0,,135.0,,,,269.0,7.3,3.7,,,0.0,-14.0,,49.0,,,,183.0,-78.7,-82.3,,,-86.0,,False,,,,False,False,False,,,False
47171,152,24.0,,247.0,,,,413.0,17.0,,,,762.6,-128.0,,95.0,,,,261.0,-135.0,,,,610.6,,True,,,,False,False,,,,False
47173,177,42.0,,138.0,,,,47.0,20.1,,,,393.2,-135.0,,-39.0,,,,-130.0,-156.9,,,,216.2,,True,,,,True,False,,,,False
47175,43,6.0,,0.0,,,,7.0,4.0,,,,282.1,-37.0,,-43.0,,,,-36.0,-39.0,,,,239.1,,False,,,,True,False,,,,False
47177,581,300.0,,1020.0,,,,405.0,811.8,205.8,,,1325.5,-281.0,,439.0,,,,-176.0,230.8,-375.2,,,744.5,,False,,,,True,True,False,,,False
47179,1294,672.0,161.5,5020.0,,,,1797.0,264.3,624.9,,,3489.6,-622.0,-1132.5,3726.0,,,,503.0,-1029.7,-669.1,,,2195.6,False,False,,,,True,False,False,,,False
47181,139,198.0,,0.0,,,,45.0,41.7,39.1,,,539.1,59.0,,-139.0,,,,-94.0,-97.3,-99.9,,,400.1,,False,,,,False,False,False,,,False
47183,633,42.0,,113.0,,,,135.0,73.5,,,,54.2,-591.0,,-520.0,,,,-498.0,-559.5,,,,-578.8,,True,,,,True,True,,,,True
47185,328,90.0,,168.0,,,,89.0,136.4,,,,152.0,-238.0,,-160.0,,,,-239.0,-191.6,,,,-176.0,,True,,,,False,True,,,,True
47187,2388,2640.0,1253.4,3644.0,,,,2006.0,3614.1,2322.2,2409.2,,2878.1,252.0,-1134.6,1256.0,,,,-382.0,1226.1,-65.8,21.2,,490.1,False,False,,,,False,False,True,True,,False
47189,1479,1428.0,1206.1,1495.0,,,,916.0,1926.1,1000.4,1248.6,,1389.4,-51.0,-272.9,16.0,,,,-563.0,447.1,-478.6,-230.4,,-89.6,False,True,,,,False,False,False,False,,False
48001,658,4356.0,2534.0,7765.0,,,,3080.0,8201.5,616.6,,,899.7,3698.0,1876.0,7107.0,,,,2422.0,7543.5,-41.4,,,241.7,True,False,,,,True,False,True,,,True
48003,201,342.0,,0.0,,,,2293.0,1138.8,160.7,,,598.3,141.0,,-201.0,,,,2092.0,937.8,-40.3,,,397.3,,False,,,,False,False,True,,,False
48005,1210,1212.0,642.6,5727.0,,,,4257.0,670.2,552.6,1533.1,,3389.1,2.0,-567.4,4517.0,,,,3047.0,-539.8,-657.4,323.1,,2179.1,False,False,,,,False,False,False,False,,False
48007,147,96.0,,238.0,,,,532.0,203.5,,,,9.9,-51.0,,91.0,,,,385.0,56.5,,,,-137.1,,False,,,,False,False,,,,False
48009,29,12.0,,0.0,,,,13.0,10.2,,,,1.3,-17.0,,-29.0,,,,-16.0,-18.8,,,,-27.7,,False,,,,True,False,,,,False
48011,9,0.0,,0.0,,,,2.0,0.3,,,,0.0,-9.0,,-9.0,,,,-7.0,-8.7,,,,-9.0,,False,,,,True,True,,,,False
48013,341,432.0,1.2,1538.0,,,,1671.0,3628.2,285.6,,,2071.6,91.0,-339.8,1197.0,,,,1330.0,3287.2,-55.4,,,1730.6,False,False,,,,False,False,True,,,False
48015,243,282.0,,944.0,,,,953.0,243.5,209.2,,,1191.5,39.0,,701.0,,,,710.0,0.5,-33.8,,,948.5,,False,,,,False,True,True,,,False
48017,84,60.0,,0.0,,,,155.0,2.0,0.0,,,32.0,-24.0,,-84.0,,,,71.0,-82.0,-84.0,,,-52.0,,False,,,,False,False,False,,,False
48019,62,102.0,,0.0,,,,121.0,112.7,,,,1037.9,40.0,,-62.0,,,,59.0,50.7,,,,975.9,,False,,,,False,False,,,,False
48021,795,1554.0,1096.5,5750.0,,,,1963.0,612.2,618.6,1452.4,,3163.9,759.0,301.5,4955.0,,,,1168.0,-182.8,-176.4,657.4,,2368.9,True,False,,,,False,True,True,True,,False
48023,12,0.0,,0.0,,,,42.0,,,,,0.0,-12.0,,-12.0,,,,30.0,,,,,-12.0,,False,,,,False,,,,,False
48025,1322,456.0,,2168.0,,,,2414.0,1582.9,39.6,,,416.2,-866.0,,846.0,,,,1092.0,260.9,-1282.4,,,-905.8,,True,,,,False,True,False,,,False
48027,2451,3360.0,2420.8,10247.0,,,,10508.0,6245.6,2562.9,4671.8,,9899.6,909.0,-30.2,7796.0,,,,8057.0,3794.6,111.9,2220.8,,7448.6,True,False,,,,False,False,True,False,,False
48029,26212,26340.0,60935.7,6296.0,,,,33645.0,53150.4,13428.5,24193.5,,19449.0,128.0,34723.7,-19916.0,,,,7433.0,26938.4,-12783.5,-2018.5,,-6763.0,False,False,,,,False,False,False,False,,False
48031,79,108.0,,0.0,,,,123.0,85.4,,,,381.8,29.0,,-79.0,,,,44.0,6.4,,,,302.8,,False,,,,False,True,,,,False
48033,0,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,,,,True,,,,True,,,,,
48035,155,150.0,,0.0,,,,127.0,22.6,,,,679.7,-5.0,,-155.0,,,,-28.0,-132.4,,,,524.7,,False,,,,False,False,,,,False
48037,379,282.0,601.4,1166.0,,,,4796.0,76.7,83.9,134.3,,1798.8,-97.0,222.4,787.0,,,,4417.0,-302.3,-295.1,-244.7,,1419.8,False,False,,,,False,False,False,False,,False
48039,5247,4392.0,5078.7,6961.0,,,,8475.0,6348.8,2126.4,3582.2,,3306.6,-855.0,-168.3,1714.0,,,,3228.0,1101.8,-3120.6,-1664.8,,-1940.4,True,False,,,,False,False,False,False,,False
48041,1350,3420.0,4214.5,3190.0,,,,6631.0,3712.2,2304.0,1915.8,,1952.6,2070.0,2864.5,1840.0,,,,5281.0,2362.2,954.0,565.8,,602.6,False,True,,,,False,False,True,True,,True
48043,40,42.0,,0.0,,,,171.0,3.5,1.9,,,4.1,2.0,,-40.0,,,,131.0,-36.5,-38.1,,,-35.9,,False,,,,False,False,False,,,False
48045,3,12.0,,0.0,,,,2.0,8.6,,,,1.1,9.0,,-3.0,,,,-1.0,5.6,,,,-1.9,,True,,,,True,True,,,,True
48047,153,168.0,,0.0,,,,262.0,106.1,,,,244.8,15.0,,-153.0,,,,109.0,-46.9,,,,91.8,,False,,,,False,False,,,,False
48049,358,432.0,,2378.0,,,,1901.0,302.3,195.4,,,1382.9,74.0,,2020.0,,,,1543.0,-55.7,-162.6,,,1024.9,,False,,,,False,True,False,,,False
48051,128,366.0,,1423.0,,,,655.0,471.4,119.2,,,622.0,238.0,,1295.0,,,,527.0,343.4,-8.8,,,494.0,,False,,,,False,False,True,,,False
48053,381,510.0,,975.0,,,,972.0,80.4,331.9,,,1637.0,129.0,,594.0,,,,591.0,-300.6,-49.1,,,1256.0,,False,,,,False,False,True,,,False
48055,563,1248.0,,2757.0,,,,3080.0,1857.8,288.4,,,1070.6,685.0,,2194.0,,,,2517.0,1294.8,-274.6,,,507.6,,False,,,,False,False,True,,,True
48057,426,336.0,,1249.0,,,,1250.0,424.6,115.6,,,846.2,-90.0,,823.0,,,,824.0,-1.4,-310.4,,,420.2,,False,,,,False,True,False,,,False
48059,30,48.0,,0.0,,,,43.0,33.3,,,,449.5,18.0,,-30.0,,,,13.0,3.3,,,,419.5,,False,,,,True,True,,,,False
48061,15524,4824.0,5502.3,27035.0,,,,16534.0,14921.9,3009.5,7770.1,,9866.5,-10700.0,-10021.7,11511.0,,,,1010.0,-602.1,-12514.5,-7753.9,,-5657.5,True,False,,,,True,True,False,True,,True
48063,148,48.0,,44.0,,,,991.0,11.1,23.9,,,115.2,-100.0,,-104.0,,,,843.0,-136.9,-124.1,,,-32.8,,False,,,,False,False,False,,,True
48065,7,18.0,,0.0,,,,22.0,3.7,,,,260.1,11.0,,-7.0,,,,15.0,-3.3,,,,253.1,,True,,,,False,True,,,,False
48067,171,36.0,,0.0,,,,130.0,24.8,,,,2.2,-135.0,,-171.0,,,,-41.0,-146.2,,,,-168.8,,False,,,,True,False,,,,False
48069,96,126.0,,0.0,,,,139.0,46.9,50.0,,,63.1,30.0,,-96.0,,,,43.0,-49.1,-46.0,,,-32.9,,False,,,,False,False,False,,,False
48071,525,1218.0,,1951.0,,,,2015.0,559.7,358.5,,,1207.0,693.0,,1426.0,,,,1490.0,34.7,-166.5,,,682.0,,False,,,,False,True,True,,,True
48073,977,870.0,400.4,3918.0,,,,1981.0,1368.2,447.2,,,1820.4,-107.0,-576.6,2941.0,,,,1004.0,391.2,-529.8,,,843.4,False,False,,,,False,False,False,,,False
48075,47,0.0,,0.0,,,,22.0,7.3,,,,0.0,-47.0,,-47.0,,,,-25.0,-39.7,,,,-47.0,,False,,,,True,True,,,,False
48077,44,42.0,,0.0,,,,47.0,5.5,,,,413.5,-2.0,,-44.0,,,,3.0,-38.5,,,,369.5,,False,,,,False,False,,,,False
48079,29,30.0,,0.0,,,,10.0,0.8,,,,134.6,1.0,,-29.0,,,,-19.0,-28.2,,,,105.6,,False,,,,False,False,,,,False
48081,40,6.0,,0.0,,,,6.0,4.8,,,,161.0,-34.0,,-40.0,,,,-34.0,-35.2,,,,121.0,,False,,,,False,False,,,,False
48083,41,12.0,,0.0,,,,61.0,0.8,,,,402.4,-29.0,,-41.0,,,,20.0,-40.2,,,,361.4,,False,,,,True,False,,,,False
48085,6320,5922.0,6973.4,14613.0,,,,19193.0,7083.0,6003.7,8171.2,,12395.8,-398.0,653.4,8293.0,,,,12873.0,763.0,-316.3,1851.2,,6075.8,False,False,,,,False,False,True,False,,False
48087,10,0.0,,0.0,,,,11.0,0.9,,,,0.0,-10.0,,-10.0,,,,1.0,-9.1,,,,-10.0,,False,,,,True,True,,,,True
48089,239,342.0,,87.0,,,,895.0,857.6,202.9,,,714.4,103.0,,-152.0,,,,656.0,618.6,-36.1,,,475.4,,False,,,,False,False,True,,,False
48091,1318,1572.0,1720.7,4386.0,,,,3259.0,3853.2,1307.3,1666.3,,3199.5,254.0,402.7,3068.0,,,,1941.0,2535.2,-10.7,348.3,,1881.5,False,False,,,,False,False,True,False,,False
48093,198,366.0,,0.0,,,,54.0,71.3,61.7,,,463.8,168.0,,-198.0,,,,-144.0,-126.7,-136.3,,,265.8,,False,,,,True,True,True,,,False
48095,23,12.0,,0.0,,,,102.0,18.2,,,,6.8,-11.0,,-23.0,,,,79.0,-4.8,,,,-16.2,,False,,,,False,True,,,,False
48097,201,156.0,,583.0,,,,709.0,208.1,,,,257.7,-45.0,,382.0,,,,508.0,7.1,,,,56.7,,False,,,,False,True,,,,False
48099,370,372.0,79.1,2697.0,,,,2490.0,140.4,49.3,,,3330.2,2.0,-290.9,2327.0,,,,2120.0,-229.6,-320.7,,,2960.2,False,False,,,,False,False,False,,,False
48101,14,0.0,,0.0,,,,0.0,0.7,,,,0.0,-14.0,,-14.0,,,,-14.0,-13.3,,,,-14.0,,False,,,,False,True,,,,False
48103,14,24.0,,12.0,,,,1003.0,107.4,,,,13.1,10.0,,-2.0,,,,989.0,93.4,,,,-0.9,,True,,,,False,False,,,,True
48105,130,132.0,,0.0,,,,138.0,,,,,133.3,2.0,,-130.0,,,,8.0,,,,,3.3,,False,,,,False,,,,,False
48107,40,54.0,,0.0,,,,80.0,74.5,,,,51.7,14.0,,-40.0,,,,40.0,34.5,,,,11.7,,False,,,,False,False,,,,True
48109,16,18.0,,0.0,,,,6.0,,,,,100.7,2.0,,-16.0,,,,-10.0,,,,,84.7,,False,,,,False,,,,,False
48111,86,150.0,,0.0,,,,25.0,76.5,29.7,,,184.5,64.0,,-86.0,,,,-61.0,-9.5,-56.3,,,98.5,,False,,,,True,True,True,,,False
48113,37436,47088.0,43523.2,122336.0,,,,71754.0,67734.0,17840.7,50736.2,,27949.1,9652.0,6087.2,84900.0,,,,34318.0,30298.0,-19595.3,13300.2,,-9486.9,True,False,,,,False,False,False,False,,True
48115,104,78.0,,0.0,,,,798.0,41.1,,,,179.1,-26.0,,-104.0,,,,694.0,-62.9,,,,75.1,,False,,,,False,False,,,,False
48117,361,324.0,,588.0,,,,265.0,180.3,148.8,,,154.8,-37.0,,227.0,,,,-96.0,-180.7,-212.2,,,-206.2,,False,,,,False,False,False,,,False
48119,11,0.0,,0.0,,,,28.0,4.3,,,,0.0,-11.0,,-11.0,,,,17.0,-6.7,,,,-11.0,,False,,,,False,True,,,,True
48121,5158,3756.0,3401.6,6242.0,,,,16134.0,5364.0,4535.6,7650.3,,5430.9,-1402.0,-1756.4,1084.0,,,,10976.0,206.0,-622.4,2492.3,,272.9,False,True,,,,False,True,True,False,,True
48123,624,378.0,,1428.0,,,,1023.0,449.4,77.6,,,760.0,-246.0,,804.0,,,,399.0,-174.6,-546.4,,,136.0,,False,,,,False,True,False,,,True
48125,8,0.0,,0.0,,,,0.0,0.5,,,,0.0,-8.0,,-8.0,,,,-8.0,-7.5,,,,-8.0,,False,,,,False,True,,,,False
48127,140,108.0,,0.0,,,,1171.0,51.4,,,,441.1,-32.0,,-140.0,,,,1031.0,-88.6,,,,301.1,,False,,,,False,False,,,,False
48129,20,30.0,,0.0,,,,9.0,12.3,,,,118.1,10.0,,-20.0,,,,-11.0,-7.7,,,,98.1,,False,,,,False,True,,,,False
48131,143,114.0,,0.0,,,,257.0,256.8,,,,31.2,-29.0,,-143.0,,,,114.0,113.8,,,,-111.8,,False,,,,False,False,,,,False
48133,84,54.0,,0.0,,,,255.0,9.3,,,,831.4,-30.0,,-84.0,,,,171.0,-74.7,,,,747.4,,False,,,,False,False,,,,False
48135,2772,3102.0,2346.5,11330.0,,,,13729.0,1788.5,1609.3,2651.2,,6339.0,330.0,-425.5,8558.0,,,,10957.0,-983.5,-1162.7,-120.8,,3567.0,False,False,,,,False,False,False,True,,False
48137,32,12.0,,0.0,,,,22.0,,,,,91.3,-20.0,,-32.0,,,,-10.0,,,,,59.3,,False,,,,True,,,,,False
48139,1988,2784.0,2334.8,3380.0,,,,4399.0,1019.7,1783.8,1975.3,,6011.9,796.0,346.8,1392.0,,,,2411.0,-968.3,-204.2,-12.7,,4023.9,True,False,,,,False,False,True,True,,False
48141,10217,12876.0,18842.4,24795.0,,,,25251.0,10706.7,8100.7,20809.8,,21148.5,2659.0,8625.4,14578.0,,,,15034.0,489.7,-2116.3,10592.8,,10931.5,False,False,,,,False,True,True,False,,False
