,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
09007,63,32.0,85.3,24.0,12.0,,,,,,37.0,125.5,,2.2,64.9,62.8,,,22.0,8.0,,,,,-31.0,22.3,-39.0,-51.0,,,,,,-26.0,62.5,,-60.8,1.9,-0.2,,,-41.0,-55.0,,,,,True,False,False,,,,,,True,False,,False,True,True,,,False,False,,,,
09009,560,604.0,448.6,416.0,395.0,,,,,,451.0,1811.5,,170.9,562.6,164.1,,,743.3,300.0,,,,,44.0,-111.4,-144.0,-165.0,,,,,,-109.0,1251.5,,-389.1,2.6,-395.9,,,183.3,-260.0,,,,,False,False,False,,,,,,False,False,,False,True,False,,,False,False,,,,
09011,145,60.0,251.0,71.0,69.0,,,,,,107.0,316.2,,4.5,119.8,61.7,,,72.1,17.0,,,,,-85.0,106.0,-74.0,-76.0,,,,,,-38.0,171.2,,-140.5,-25.2,-83.3,,,-72.9,-128.0,,,,,False,True,True,,,,,,True,False,,False,True,True,,,True,False,,,,
09013,120,100.0,77.2,66.0,378.0,,,,,,122.0,162.4,,5.1,88.1,26.6,,,72.1,42.0,,,,,-20.0,-42.8,-54.0,258.0,,,,,,2.0,42.4,,-114.9,-31.9,-93.4,,,-47.9,-78.0,,,,,False,False,False,,,,,,True,False,,False,False,False,,,False,False,,,,
09015,110,28.0,149.4,28.0,0.0,,,,,,158.0,79.6,,5.2,47.9,49.1,,,4.2,,,,,,-82.0,39.4,-82.0,-110.0,,,,,,48.0,-30.4,,-104.8,-62.1,-60.9,,,-105.8,,,,,,True,False,False,,,,,,True,True,,False,True,True,,,False,,,,,
10001,452,384.0,206.4,296.0,330.0,,,,,,297.0,678.2,,254.0,481.6,250.7,,,219.4,662.0,,,244.0,,-68.0,-245.6,-156.0,-122.0,,,,,,-155.0,226.2,,-198.0,29.6,-201.3,,,-232.6,210.0,,,-208.0,,False,False,False,,,,,,False,False,,False,True,False,,,False,False,,,False,
10003,1357,1544.0,794.4,1160.0,4008.0,,,,,,1154.0,1695.5,,1098.8,1606.3,935.4,,,1561.2,5668.0,,,1764.0,,187.0,-562.6,-197.0,2651.0,,,,,,-203.0,338.5,,-258.2,249.3,-421.6,,,204.2,4311.0,,,407.0,,False,False,False,,,,,,False,False,,False,False,False,,,False,False,,,False,
10005,754,896.0,544.5,566.0,1763.0,,,,,,441.0,1087.3,,468.2,857.2,269.0,,,908.8,1669.0,,,666.0,,142.0,-209.5,-188.0,1009.0,,,,,,-313.0,333.3,,-285.8,103.2,-485.0,,,154.8,915.0,,,-88.0,,False,False,False,,,,,,False,False,,False,True,False,,,False,False,,,True,
12001,1869,2076.0,3141.9,2471.0,2704.0,,,,,,2648.0,2013.4,,2563.6,2263.6,1859.5,,,1267.5,2717.0,,,1708.0,,207.0,1272.9,602.0,835.0,,,,,,779.0,144.4,,694.6,394.6,-9.5,,,-601.5,848.0,,,-161.0,,False,False,False,,,,,,False,True,,False,False,True,,,False,False,,,True,
12003,826,260.0,,193.0,189.0,,,,,,428.0,154.1,,304.6,326.3,151.4,,,163.1,,,,206.0,,-566.0,,-633.0,-637.0,,,,,,-398.0,-671.9,,-521.4,-499.7,-674.6,,,-662.9,,,,-620.0,,,False,False,,,,,,True,False,,True,True,False,,,False,,,,False,
12005,2258,4040.0,2233.5,3733.0,5945.0,,,,,,2796.0,1899.6,,4130.4,4000.0,1427.0,,,4103.0,7342.0,,,2213.0,,1782.0,-24.5,1475.0,3687.0,,,,,,538.0,-358.4,,1872.4,1742.0,-831.0,,,1845.0,5084.0,,,-45.0,,True,True,False,,,,,,True,True,,False,True,True,,,False,False,,,True,
12007,412,172.0,,186.0,261.0,,,,,,288.0,157.2,,82.1,195.6,178.5,,,61.7,,,,97.0,,-240.0,,-226.0,-151.0,,,,,,-124.0,-254.8,,-329.9,-216.4,-233.5,,,-350.3,,,,-315.0,,,True,True,,,,,,True,False,,False,True,True,,,False,,,,False,
12009,1991,3352.0,6068.2,3397.0,3454.0,,,,,,4660.0,4997.5,,3489.2,3007.6,3635.6,,,2280.8,1723.0,,,2484.0,,1361.0,4077.2,1406.0,1463.0,,,,,,2669.0,3006.5,,1498.2,1016.6,1644.6,,,289.8,-268.0,,,493.0,,False,False,False,,,,,,False,False,,False,True,False,,,True,True,,,True,
12011,20704,40224.0,49228.9,44682.0,61968.0,,,,,,37268.0,23054.2,,44682.7,34377.1,25867.6,,,61620.0,53136.0,,,17430.0,,19520.0,28524.9,23978.0,41264.0,,,,,,16564.0,2350.2,,23978.7,13673.1,5163.6,,,40916.0,32432.0,,,-3274.0,,False,False,False,,,,,,True,True,,False,True,True,,,False,False,,,True,
12013,287,192.0,,141.0,224.0,,,,,,260.0,153.3,,36.6,140.8,55.1,,,216.7,,,,102.0,,-95.0,,-146.0,-63.0,,,,,,-27.0,-133.7,,-250.4,-146.2,-231.9,,,-70.3,,,,-185.0,,,False,True,,,,,,True,False,,False,False,False,,,True,,,,False,
12015,833,1112.0,1174.7,1062.0,1093.0,,,,,,1398.0,1296.2,,1000.3,1064.0,969.7,,,1251.9,850.0,,,737.0,,279.0,341.7,229.0,260.0,,,,,,565.0,463.2,,167.3,231.0,136.7,,,418.9,17.0,,,-96.0,,False,True,True,,,,,,False,False,,True,True,True,,,False,True,,,True,
12017,893,1160.0,1004.4,1158.0,1342.0,,,,,,1130.0,1064.6,,1735.4,1243.1,956.2,,,871.8,1660.0,,,906.0,,267.0,111.4,265.0,449.0,,,,,,237.0,171.6,,842.4,350.1,63.2,,,-21.2,767.0,,,13.0,,True,True,False,,,,,,True,True,,False,False,True,,,True,False,,,True,
12019,1177,1972.0,2882.6,1781.0,1377.0,,,,,,2209.0,1465.5,,2231.6,1853.9,1743.9,,,1329.9,1781.0,,,1250.0,,795.0,1705.6,604.0,200.0,,,,,,1032.0,288.5,,1054.6,676.9,566.9,,,152.9,604.0,,,73.0,,False,True,True,,,,,,False,True,,False,True,True,,,True,True,,,True,
12021,2476,4592.0,7925.3,3075.0,2459.0,,,,,,4361.0,2044.5,,2040.3,3365.2,3274.8,,,4653.0,2456.0,,,2003.0,,2116.0,5449.3,599.0,-17.0,,,,,,1885.0,-431.5,,-435.7,889.2,798.8,,,2177.0,-20.0,,,-473.0,,False,True,True,,,,,,True,True,,True,True,True,,,False,True,,,True,
12023,1104,3572.0,1371.9,1931.0,4122.0,,,,,,1135.0,985.0,,2717.1,2761.6,734.3,,,2852.1,,,,761.0,,2468.0,267.9,827.0,3018.0,,,,,,31.0,-119.0,,1613.1,1657.6,-369.7,,,1748.1,,,,-343.0,,True,True,False,,,,,,True,True,,True,True,True,,,True,,,,True,
12027,285,436.0,,159.0,325.0,,,,,,524.0,290.2,,110.3,414.5,39.6,,,128.6,,,,118.0,,151.0,,-126.0,40.0,,,,,,239.0,5.2,,-174.7,129.5,-245.4,,,-156.4,,,,-167.0,,,True,True,,,,,,False,True,,False,True,False,,,False,,,,False,
12029,432,260.0,,199.0,429.0,,,,,,241.0,194.5,,64.4,214.2,42.3,,,243.5,,,,152.0,,-172.0,,-233.0,-3.0,,,,,,-191.0,-237.5,,-367.6,-217.8,-389.7,,,-188.5,,,,-280.0,,,False,True,,,,,,False,False,,False,False,False,,,False,,,,False,
12031,6166,13540.0,20544.9,13074.0,14830.0,,,,,,13184.0,10224.1,,13736.4,10634.3,9363.7,,,13477.8,12165.0,,,7103.0,,7374.0,14378.9,6908.0,8664.0,,,,,,7018.0,4058.1,,7570.4,4468.3,3197.7,,,7311.8,5999.0,,,937.0,,False,True,False,,,,,,True,True,,False,True,True,,,True,True,,,True,
12033,3898,5188.0,8492.4,4461.0,3463.0,,,,,,5049.0,3833.7,,5562.5,4461.6,2891.2,,,3308.3,7714.0,,,2228.0,,1290.0,4594.4,563.0,-435.0,,,,,,1151.0,-64.3,,1664.5,563.6,-1006.8,,,-589.7,3816.0,,,-1670.0,,False,True,True,,,,,,True,True,,False,True,True,,,True,False,,,False,
12035,459,668.0,702.0,724.0,787.0,,,,,,781.0,650.1,,741.7,686.5,794.4,,,583.2,,,,597.0,,209.0,243.0,265.0,328.0,,,,,,322.0,191.1,,282.7,227.5,335.4,,,124.2,,,,138.0,,False,False,False,,,,,,False,True,,False,False,False,,,True,,,,True,
12037,426,132.0,,67.0,154.0,,,,,,236.0,96.2,,17.3,67.2,,,,,,,,116.0,,-294.0,,-359.0,-272.0,,,,,,-190.0,-329.8,,-408.7,-358.8,,,,,,,,-310.0,,,False,True,,,,,,True,False,,False,False,,,,,,,,False,
12039,1014,1452.0,,1455.0,2176.0,,,,,,905.0,761.1,,2150.3,1578.3,298.3,,,1495.4,,,,583.0,,438.0,,441.0,1162.0,,,,,,-109.0,-252.9,,1136.3,564.3,-715.7,,,481.4,,,,-431.0,,,False,False,,,,,,True,True,,False,False,False,,,False,,,,True,
12041,167,408.0,,218.0,835.0,,,,,,237.0,231.7,,107.7,266.3,103.1,,,252.9,,,,216.0,,241.0,,51.0,668.0,,,,,,70.0,64.7,,-59.3,99.3,-63.9,,,85.9,,,,49.0,,,True,False,,,,,,True,True,,True,True,True,,,True,,,,True,
12043,63,480.0,,145.0,676.0,,,,,,78.0,186.5,,149.9,222.2,117.0,,,295.9,,,,163.0,,417.0,,82.0,613.0,,,,,,15.0,123.5,,86.9,159.2,54.0,,,232.9,,,,100.0,,,True,False,,,,,,True,True,,True,True,True,,,True,,,,True,
12045,546,428.0,,256.0,769.0,,,,,,272.0,261.8,,309.5,250.0,53.2,,,306.3,,,,190.0,,-118.0,,-290.0,223.0,,,,,,-274.0,-284.2,,-236.5,-296.0,-492.8,,,-239.7,,,,-356.0,,,False,False,,,,,,False,False,,False,False,False,,,False,,,,False,
12047,115,192.0,,132.0,227.0,,,,,,246.0,187.9,,94.5,184.0,9.0,,,116.9,,,,51.0,,77.0,,17.0,112.0,,,,,,131.0,72.9,,-20.5,69.0,-106.0,,,1.9,,,,-64.0,,,True,False,,,,,,False,True,,True,True,False,,,True,,,,True,
12049,274,328.0,,216.0,249.0,,,,,,525.0,324.7,,110.0,297.9,210.6,,,194.8,,,,134.0,,54.0,,-58.0,-25.0,,,,,,251.0,50.7,,-164.0,23.9,-63.4,,,-79.2,,,,-140.0,,,False,True,,,,,,False,True,,False,True,False,,,False,,,,False,
12051,428,592.0,,466.0,470.0,,,,,,1098.0,313.7,,261.1,597.3,295.6,,,476.6,,,,215.0,,164.0,,38.0,42.0,,,,,,670.0,-114.3,,-166.9,169.3,-132.4,,,48.6,,,,-213.0,,,True,True,,,,,,False,True,,False,False,True,,,True,,,,False,
12053,1005,1232.0,1340.5,1291.0,1285.0,,,,,,1635.0,1190.4,,1645.5,1138.5,1195.0,,,724.9,1316.0,,,966.0,,227.0,335.5,286.0,280.0,,,,,,630.0,185.4,,640.5,133.5,190.0,,,-280.1,311.0,,,-39.0,,False,False,False,,,,,,False,True,,False,True,True,,,False,False,,,True,
12055,697,1240.0,935.6,952.0,2663.0,,,,,,741.0,930.0,,1134.5,1109.4,864.3,,,1048.7,,,,980.0,,543.0,238.6,255.0,1966.0,,,,,,44.0,233.0,,437.5,412.4,167.3,,,351.7,,,,283.0,,True,True,False,,,,,,True,True,,True,True,True,,,True,,,,True,
12057,8948,14092.0,40907.4,11036.0,10457.0,,,,,,14557.0,10979.7,,15335.2,11788.1,10853.0,,,7090.3,9508.0,,,7557.0,,5144.0,31959.4,2088.0,1509.0,,,,,,5609.0,2031.7,,6387.2,2840.1,1905.0,,,-1857.7,560.0,,,-1391.0,,False,True,True,,,,,,False,True,,False,True,True,,,True,True,,,True,
12059,210,340.0,,276.0,388.0,,,,,,324.0,265.4,,88.4,276.1,137.7,,,338.5,,,,181.0,,130.0,,66.0,178.0,,,,,,114.0,55.4,,-121.6,66.1,-72.3,,,128.5,,,,-29.0,,,True,False,,,,,,True,True,,True,True,True,,,True,,,,True,
12061,795,1748.0,3210.1,1589.0,2336.0,,,,,,1260.0,1139.0,,1818.8,1564.8,1160.5,,,1302.5,2077.0,,,1232.0,,953.0,2415.1,794.0,1541.0,,,,,,465.0,344.0,,1023.8,769.8,365.5,,,507.5,1282.0,,,437.0,,False,True,False,,,,,,True,True,,False,True,True,,,True,False,,,True,
12063,1015,1804.0,,1018.0,3276.0,,,,,,685.0,921.8,,1186.9,1457.6,423.9,,,1125.1,,,,636.0,,789.0,,3.0,2261.0,,,,,,-330.0,-93.2,,171.9,442.6,-591.1,,,110.1,,,,-379.0,,,True,False,,,,,,True,True,,True,True,True,,,True,,,,True,
12065,320,236.0,,179.0,795.0,,,,,,114.0,139.6,,203.8,196.1,44.9,,,400.9,,,,175.0,,-84.0,,-141.0,475.0,,,,,,-206.0,-180.4,,-116.2,-123.9,-275.1,,,80.9,,,,-145.0,,,False,False,,,,,,False,False,,False,False,False,,,True,,,,False,
12067,1078,44.0,,39.0,43.0,,,,,,63.0,72.2,,13.2,47.1,,,,34.9,,,,22.0,,-1034.0,,-1039.0,-1035.0,,,,,,-1015.0,-1005.8,,-1064.8,-1030.9,,,,-1043.1,,,,-1056.0,,,False,False,,,,,,True,True,,False,True,,,,False,,,,False,
12069,2016,3128.0,4453.5,3029.0,3686.0,,,,,,3126.0,3143.5,,4206.7,3114.2,2660.0,,,2273.3,2612.0,,,2135.0,,1112.0,2437.5,1013.0,1670.0,,,,,,1110.0,1127.5,,2190.7,1098.2,644.0,,,257.3,596.0,,,119.0,,False,True,False,,,,,,True,False,,False,True,True,,,True,True,,,True,
12071,3664,7580.0,17927.7,5460.0,3805.0,,,,,,10127.0,5339.4,,5750.2,5389.7,5492.8,,,7781.3,3754.0,,,2975.0,,3916.0,14263.7,1796.0,141.0,,,,,,6463.0,1675.4,,2086.2,1725.7,1828.8,,,4117.3,90.0,,,-689.0,,False,True,True,,,,,,False,True,,True,True,True,,,False,True,,,True,
12073,2152,3088.0,5903.4,2992.0,4631.0,,,,,,3015.0,2831.5,,3564.9,2867.1,1699.8,,,3194.6,2489.0,,,2339.0,,936.0,3751.4,840.0,2479.0,,,,,,863.0,679.5,,1412.9,715.1,-452.2,,,1042.6,337.0,,,187.0,,False,True,False,,,,,,True,True,,False,True,True,,,False,True,,,True,
12075,398,468.0,,401.0,815.0,,,,,,438.0,483.5,,163.6,403.9,269.0,,,499.7,,,,375.0,,70.0,,3.0,417.0,,,,,,40.0,85.5,,-234.4,5.9,-129.0,,,101.7,,,,-23.0,,,True,False,,,,,,True,False,,False,True,False,,,False,,,,True,
12077,120,156.0,,74.0,,,,,,,163.0,92.1,,24.3,122.2,3.3,,,131.1,,,,47.0,,36.0,,-46.0,,,,,,,43.0,-27.9,,-95.7,2.2,-116.7,,,11.1,,,,-73.0,,,False,,,,,,,False,True,,False,True,False,,,True,,,,False,
12079,303,352.0,,229.0,366.0,,,,,,229.0,243.6,,189.4,269.2,68.3,,,266.9,,,,120.0,,49.0,,-74.0,63.0,,,,,,-74.0,-59.4,,-113.6,-33.8,-234.7,,,-36.1,,,,-183.0,,,False,False,,,,,,False,False,,False,True,False,,,True,,,,False,
12081,2414,5716.0,7601.0,4418.0,3849.0,,,,,,4259.0,4051.5,,5318.2,4721.3,3623.2,,,4053.1,5077.0,,,2912.0,,3302.0,5187.0,2004.0,1435.0,,,,,,1845.0,1637.5,,2904.2,2307.3,1209.2,,,1639.1,2663.0,,,498.0,,False,True,True,,,,,,True,True,,True,True,True,,,True,True,,,True,
12083,4702,3860.0,3427.7,3646.0,3348.0,,,,,,2531.0,4205.6,,5787.3,4680.6,3005.2,,,4555.2,7707.0,,,3252.0,,-842.0,-1274.3,-1056.0,-1354.0,,,,,,-2171.0,-496.4,,1085.3,-21.4,-1696.8,,,-146.8,3005.0,,,-1450.0,,False,False,False,,,,,,False,True,,False,True,False,,,True,False,,,False,
12085,679,1320.0,1048.7,1034.0,1393.0,,,,,,1312.0,866.6,,898.7,1162.3,681.1,,,1316.4,952.0,,,753.0,,641.0,369.7,355.0,714.0,,,,,,633.0,187.6,,219.7,483.3,2.1,,,637.4,273.0,,,74.0,,True,True,False,,,,,,True,True,,True,True,True,,,True,True,,,True,
12086,49360,83312.0,109257.3,92651.0,100856.0,,,,,,92915.0,40238.7,,97305.7,77647.3,,,,98321.5,62035.0,,,19351.0,,33952.0,59897.3,43291.0,51496.0,,,,,,43555.0,-9121.3,,47945.7,28287.3,,,,48961.5,12675.0,,,-30009.0,,False,False,False,,,,,,False,True,,False,True,,,,False,True,,,True,
12087,580,1216.0,820.9,1008.0,1184.0,,,,,,1554.0,741.8,,1403.0,959.8,456.4,,,1151.5,,,,625.0,,636.0,240.9,428.0,604.0,,,,,,974.0,161.8,,823.0,379.8,-123.6,,,571.5,,,,45.0,,True,True,True,,,,,,False,True,,False,True,True,,,True,,,,True,
12089,537,948.0,642.4,684.0,852.0,,,,,,818.0,612.7,,706.7,705.4,586.4,,,723.4,,,,665.0,,411.0,105.4,147.0,315.0,,,,,,281.0,75.7,,169.7,168.4,49.4,,,186.4,,,,128.0,,True,True,True,,,,,,True,True,,True,True,True,,,True,,,,True,
12091,1646,2088.0,2865.4,2070.0,1323.0,,,,,,2555.0,1891.3,,2060.0,1963.9,1543.5,,,2364.7,2892.0,,,1439.0,,442.0,1219.4,424.0,-323.0,,,,,,909.0,245.3,,414.0,317.9,-102.5,,,718.7,1246.0,,,-207.0,,False,True,True,,,,,,False,True,,True,True,True,,,False,False,,,True,
12093,393,676.0,,475.0,928.0,,,,,,606.0,479.3,,268.7,471.9,241.1,,,921.6,,,,407.0,,283.0,,82.0,535.0,,,,,,213.0,86.3,,-124.3,78.9,-151.9,,,528.6,,,,14.0,,,True,False,,,,,,True,True,,True,True,True,,,False,,,,True,
12095,7979,16164.0,27258.2,12456.0,9952.0,,,,,,17678.0,13752.6,,15826.9,12626.4,12855.1,,,5736.6,12299.0,,,7424.0,,8185.0,19279.2,4477.0,1973.0,,,,,,9699.0,5773.6,,7847.9,4647.4,4876.1,,,-2242.4,4320.0,,,-555.0,,False,True,True,,,,,,False,True,,True,True,True,,,True,True,,,True,
12097,3274,6728.0,8863.0,5875.0,5378.0,,,,,,5912.0,2929.0,,7829.7,5958.5,4367.9,,,5745.9,6295.0,,,3182.0,,3454.0,5589.0,2601.0,2104.0,,,,,,2638.0,-345.0,,4555.7,2684.5,1093.9,,,2471.9,3021.0,,,-92.0,,False,True,True,,,,,,True,True,,False,True,True,,,True,True,,,True,
12099,10680,18648.0,24260.7,17583.0,16896.0,,,,,,18537.0,11595.1,,20274.4,18125.5,12847.3,,,41690.4,15051.0,,,10703.0,,7968.0,13580.7,6903.0,6216.0,,,,,,7857.0,915.1,,9594.4,7445.5,2167.3,,,31010.4,4371.0,,,23.0,,False,True,True,,,,,,True,True,,False,True,True,,,False,True,,,True,
12101,2019,3620.0,6377.9,3300.0,3094.0,,,,,,4376.0,4540.3,,4017.5,3472.5,3411.3,,,2760.8,2285.0,,,2486.0,,1601.0,4358.9,1281.0,1075.0,,,,,,2357.0,2521.3,,1998.5,1453.5,1392.3,,,741.8,266.0,,,467.0,,False,True,True,,,,,,False,False,,False,True,True,,,True,True,,,True,
12103,4367,7864.0,19635.1,5558.0,5339.0,,,,,,9858.0,7719.9,,6998.4,5979.0,5434.7,,,4099.6,3295.0,,,4325.0,,3497.0,15268.1,1191.0,972.0,,,,,,5491.0,3352.9,,2631.4,1612.0,1067.7,,,-267.4,-1072.0,,,-42.0,,False,True,True,,,,,,False,True,,True,True,True,,,True,True,,,True,
12105,4961,8668.0,17416.1,7206.0,8437.0,,,,,,7191.0,6824.4,,8821.1,6781.3,5496.9,,,8532.7,5383.0,,,5324.0,,3707.0,12455.1,2245.0,3476.0,,,,,,2230.0,1863.4,,3860.1,1820.3,535.9,,,3571.7,422.0,,,363.0,,False,True,True,,,,,,True,True,,False,True,True,,,True,True,,,True,
12107,559,896.0,1301.1,802.0,804.0,,,,,,946.0,651.7,,804.9,769.5,516.9,,,821.9,,,,520.0,,337.0,742.1,243.0,245.0,,,,,,387.0,92.7,,245.9,210.5,-42.1,,,262.9,,,,-39.0,,False,True,True,,,,,,False,True,,True,True,True,,,True,,,,True,
12109,1266,2180.0,3244.7,1878.0,1857.0,,,,,,2515.0,1883.7,,1918.4,1899.8,1963.6,,,1498.0,1286.0,,,1463.0,,914.0,1978.7,612.0,591.0,,,,,,1249.0,617.7,,652.4,633.8,697.6,,,232.0,20.0,,,197.0,,False,True,True,,,,,,False,True,,True,True,True,,,True,True,,,True,
12111,2269,3264.0,5856.2,3024.0,4168.0,,,,,,2742.0,2782.3,,3083.2,3362.7,2089.0,,,3848.7,2862.0,,,2293.0,,995.0,3587.2,755.0,1899.0,,,,,,473.0,513.3,,814.2,1093.7,-180.0,,,1579.7,593.0,,,24.0,,False,True,False,,,,,,True,True,,True,False,True,,,False,True,,,True,
12113,2053,2172.0,2520.9,2269.0,1758.0,,,,,,2408.0,1582.2,,3736.1,2688.4,1553.8,,,1325.7,2958.0,,,1545.0,,119.0,467.9,216.0,-295.0,,,,,,355.0,-470.8,,1683.1,635.4,-499.2,,,-727.3,905.0,,,-508.0,,False,False,False,,,,,,False,False,,False,False,False,,,False,False,,,False,
12115,1974,3764.0,5846.3,3439.0,1907.0,,,,,,4120.0,3765.0,,3962.8,3252.3,3176.8,,,2085.3,3647.0,,,2051.0,,1790.0,3872.3,1465.0,-67.0,,,,,,2146.0,1791.0,,1988.8,1278.3,1202.8,,,111.3,1673.0,,,77.0,,False,True,True,,,,,,False,False,,False,True,True,,,True,True,,,True,
12117,1766,3276.0,5165.1,2437.0,2203.0,,,,,,5052.0,4071.6,,2867.8,2555.0,2621.8,,,1705.1,2383.0,,,1804.0,,1510.0,3399.1,671.0,437.0,,,,,,3286.0,2305.6,,1101.8,789.0,855.8,,,-60.9,617.0,,,38.0,,False,True,True,,,,,,False,False,,True,True,True,,,True,True,,,True,
12119,736,724.0,576.9,760.0,776.0,,,,,,1013.0,473.3,,746.1,683.7,1057.9,,,929.2,756.0,,,596.0,,-12.0,-159.1,24.0,40.0,,,,,,277.0,-262.7,,10.1,-52.3,321.9,,,193.2,20.0,,,-140.0,,False,False,False,,,,,,False,False,,True,False,False,,,False,False,,,False,
12121,1330,460.0,,374.0,528.0,,,,,,581.0,463.0,,363.6,493.0,298.7,,,202.2,,,,233.0,,-870.0,,-956.0,-802.0,,,,,,-749.0,-867.0,,-966.4,-837.0,-1031.3,,,-1127.8,,,,-1097.0,,,False,True,,,,,,True,True,,False,True,False,,,False,,,,False,
12123,892,228.0,,221.0,493.0,,,,,,288.0,300.8,,229.4,219.2,83.8,,,206.5,,,,131.0,,-664.0,,-671.0,-399.0,,,,,,-604.0,-591.2,,-662.6,-672.8,-808.2,,,-685.5,,,,-761.0,,,False,True,,,,,,True,True,,True,False,False,,,False,,,,False,
12125,405,168.0,,191.0,207.0,,,,,,250.0,192.0,,240.2,288.7,81.9,,,160.5,,,,233.0,,-237.0,,-214.0,-198.0,,,,,,-155.0,-213.0,,-164.8,-116.3,-323.1,,,-244.5,,,,-172.0,,,True,True,,,,,,True,True,,True,True,False,,,False,,,,True,
12127,2734,4696.0,8699.8,3888.0,3604.0,,,,,,5023.0,3820.5,,4590.6,3946.7,4328.5,,,3059.3,3650.0,,,2844.0,,1962.0,5965.8,1154.0,870.0,,,,,,2289.0,1086.5,,1856.6,1212.7,1594.5,,,325.3,916.0,,,110.0,,False,True,True,,,,,,False,True,,True,True,True,,,True,True,,,True,
12129,371,876.0,,689.0,1713.0,,,,,,412.0,370.0,,1263.3,831.5,109.3,,,706.2,,,,494.0,,505.0,,318.0,1342.0,,,,,,41.0,-1.0,,892.3,460.5,-261.7,,,335.2,,,,123.0,,,True,False,,,,,,True,True,,False,True,True,,,True,,,,True,
12131,546,1000.0,747.1,901.0,1021.0,,,,,,805.0,522.0,,1015.5,1098.4,705.3,,,1038.4,,,,663.0,,454.0,201.1,355.0,475.0,,,,,,259.0,-24.0,,469.5,552.4,159.3,,,492.4,,,,117.0,,True,True,False,,,,,,True,True,,False,False,True,,,False,,,,True,
12133,559,656.0,,449.0,1514.0,,,,,,485.0,256.6,,452.2,509.2,125.8,,,387.3,,,,371.0,,97.0,,-110.0,955.0,,,,,,-74.0,-302.4,,-106.8,-49.8,-433.2,,,-171.7,,,,-188.0,,,False,False,,,,,,True,False,,False,True,False,,,False,,,,False,
13001,367,300.0,,269.0,410.0,,,,,,298.0,181.0,,73.5,270.9,145.9,,,548.3,,,,124.0,,-67.0,,-98.0,43.0,,,,,,-69.0,-186.0,,-293.5,-96.1,-221.1,,,181.3,,,,-243.0,,,False,True,,,,,,False,False,,False,False,False,,,False,,,,False,
13003,115,152.0,,92.0,99.0,,,,,,132.0,94.9,,61.9,150.6,67.7,,,100.1,,,,52.0,,37.0,,-23.0,-16.0,,,,,,17.0,-20.1,,-53.1,35.6,-47.3,,,-14.9,,,,-63.0,,,True,True,,,,,,True,True,,False,True,False,,,True,,,,False,
13005,108,156.0,,118.0,118.0,,,,,,259.0,80.3,,67.7,182.0,76.3,,,138.9,,,,67.0,,48.0,,10.0,10.0,,,,,,151.0,-27.7,,-40.3,74.0,-31.7,,,30.9,,,,-41.0,,,True,True,,,,,,False,True,,True,False,True,,,True,,,,True,
13007,23,20.0,,8.0,0.0,,,,,,21.0,5.5,,5.8,16.4,,,,10.8,,,,45.0,,-3.0,,-15.0,-23.0,,,,,,-2.0,-17.5,,-17.2,-6.6,,,,-12.2,,,,22.0,,,False,False,,,,,,True,False,,False,False,,,,False,,,,False,
13009,468,368.0,,329.0,323.0,,,,,,343.0,434.3,,217.2,472.9,144.4,,,749.9,,,,273.0,,-100.0,,-139.0,-145.0,,,,,,-125.0,-33.7,,-250.8,4.9,-323.6,,,281.9,,,,-195.0,,,False,False,,,,,,False,True,,False,True,False,,,False,,,,False,
