,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
31061,101,78.0,,39.0,,,,,42.0,,464.4,7.7,14.2,,,42.0,-23.0,,-62.0,,,,,-59.0,,363.4,-93.3,-86.8,,,-59.0,,False,,,,,False,,False,False,False,,,False
31063,89,42.0,,3.0,,,,,28.0,,452.9,12.9,3.2,,,60.0,-47.0,,-86.0,,,,,-61.0,,363.9,-76.1,-85.8,,,-29.0,,False,,,,,False,,False,False,False,,,True
31065,185,114.0,,42.0,,,,,60.0,,600.6,15.1,24.4,,,50.0,-71.0,,-143.0,,,,,-125.0,,415.6,-169.9,-160.6,,,-135.0,,False,,,,,False,,False,False,False,,,False
31067,853,504.0,,426.0,,,,,248.0,,658.3,106.1,319.1,235.9,,287.0,-349.0,,-427.0,,,,,-605.0,,-194.7,-746.9,-533.9,-617.1,,-566.0,,False,,,,,False,,True,False,False,False,,False
31069,61,24.0,,0.0,,,,,27.0,,1.3,3.8,4.0,,,48.0,-37.0,,-61.0,,,,,-34.0,,-59.7,-57.2,-57.0,,,-13.0,,False,,,,,True,,False,False,False,,,True
31071,86,36.0,,0.0,,,,,37.0,,21.6,5.5,1.8,,,66.0,-50.0,,-86.0,,,,,-49.0,,-64.4,-80.5,-84.2,,,-20.0,,False,,,,,True,,False,False,False,,,True
31073,55,24.0,,0.0,,,,,50.0,,30.6,3.5,12.6,,,13.0,-31.0,,-55.0,,,,,-5.0,,-24.4,-51.5,-42.4,,,-42.0,,False,,,,,True,,True,False,False,,,False
31075,18,0.0,,0.0,,,,,18.0,,1.5,8.2,,,,0.0,-18.0,,-18.0,,,,,0.0,,-16.5,-9.8,,,,-18.0,,False,,,,,True,,True,True,,,,False
31077,81,18.0,,0.0,,,,,31.0,,51.9,6.1,11.4,,,20.0,-63.0,,-81.0,,,,,-50.0,,-29.1,-74.9,-69.6,,,-61.0,,False,,,,,True,,True,False,False,,,True
31079,2156,1128.0,,2879.0,,,,,953.0,,1157.8,914.0,416.2,227.8,568.3,659.0,-1028.0,,723.0,,,,,-1203.0,,-998.2,-1242.0,-1739.8,-1928.2,-1587.7,-1497.0,,True,,,,,False,,True,False,False,False,False,False
31081,324,168.0,,163.0,,,,,120.0,,605.8,57.8,16.3,73.7,,116.0,-156.0,,-161.0,,,,,-204.0,,281.8,-266.2,-307.7,-250.3,,-208.0,,False,,,,,False,,False,False,False,False,,False
31083,90,60.0,,18.0,,,,,44.0,,472.5,46.0,11.3,,,53.0,-30.0,,-72.0,,,,,-46.0,,382.5,-44.0,-78.7,,,-37.0,,False,,,,,False,,False,False,False,,,False
31085,30,66.0,,0.0,,,,,22.0,,76.5,40.2,,,,27.0,36.0,,-30.0,,,,,-8.0,,46.5,10.2,,,,-3.0,,True,,,,,True,,False,True,,,,True
31087,69,84.0,,,,,,,33.0,,1290.3,35.8,4.3,,,55.0,15.0,,,,,,,-36.0,,1221.3,-33.2,-64.7,,,-14.0,,,,,,,False,,False,False,False,,,True
31089,308,318.0,,150.0,,,,,185.0,,1680.5,83.7,517.1,39.5,,154.0,10.0,,-158.0,,,,,-123.0,,1372.5,-224.3,209.1,-268.5,,-154.0,,False,,,,,False,,False,False,False,False,,False
31091,25,24.0,,0.0,,,,,27.0,,19.4,5.8,,,,14.0,-1.0,,-25.0,,,,,2.0,,-5.6,-19.2,,,,-11.0,,False,,,,,False,,False,False,,,,False
31093,226,60.0,,13.0,,,,,107.0,,90.8,30.4,8.0,40.7,,24.0,-166.0,,-213.0,,,,,-119.0,,-135.2,-195.6,-218.0,-185.3,,-202.0,,False,,,,,True,,True,False,False,False,,False
31095,293,150.0,,111.0,,,,,94.0,,76.1,27.2,33.3,,,203.0,-143.0,,-182.0,,,,,-199.0,,-216.9,-265.8,-259.7,,,-90.0,,False,,,,,False,,False,False,False,,,True
31097,220,72.0,,50.0,,,,,46.0,,127.2,14.3,26.6,,,71.0,-148.0,,-170.0,,,,,-174.0,,-92.8,-205.7,-193.4,,,-149.0,,False,,,,,False,,True,False,False,,,False
31099,261,216.0,,116.0,,,,,73.0,,670.1,25.1,36.4,204.4,,95.0,-45.0,,-145.0,,,,,-188.0,,409.1,-235.9,-224.6,-56.6,,-166.0,,False,,,,,False,,False,False,False,False,,False
31101,306,54.0,,0.0,,,,,90.0,,49.9,46.2,31.9,,,72.0,-252.0,,-306.0,,,,,-216.0,,-256.1,-259.8,-274.1,,,-234.0,,False,,,,,True,,False,False,False,,,True
31103,14,6.0,,0.0,,,,,20.0,,19.2,3.5,,,,23.0,-8.0,,-14.0,,,,,6.0,,5.2,-10.5,,,,9.0,,False,,,,,True,,True,False,,,,False
31105,131,36.0,,,,,,,47.0,,229.7,6.6,4.9,,,25.0,-95.0,,,,,,,-84.0,,98.7,-124.4,-126.1,,,-106.0,,,,,,,True,,False,False,False,,,False
31107,198,102.0,,116.0,,,,,147.0,,279.8,23.1,21.0,0.0,,63.0,-96.0,,-82.0,,,,,-51.0,,81.8,-174.9,-177.0,-198.0,,-135.0,,True,,,,,True,,True,False,False,False,,False
31109,8199,3798.0,,4186.0,,,,,3273.0,,4469.3,4660.4,2910.0,4979.2,2847.0,3151.0,-4401.0,,-4013.0,,,,,-4926.0,,-3729.7,-3538.6,-5289.0,-3219.8,-5352.0,-5048.0,,True,,,,,False,,True,True,False,True,False,False
31111,1620,600.0,,1268.0,,,,,598.0,,1230.7,157.1,278.2,373.7,,478.0,-1020.0,,-352.0,,,,,-1022.0,,-389.3,-1462.9,-1341.8,-1246.3,,-1142.0,,True,,,,,False,,True,False,False,False,,False
31113,42,6.0,,0.0,,,,,25.0,,9.1,2.9,,,,7.0,-36.0,,-42.0,,,,,-17.0,,-32.9,-39.1,,,,-35.0,,False,,,,,True,,True,False,,,,True
31115,26,6.0,,0.0,,,,,23.0,,13.0,6.0,,,,19.0,-20.0,,-26.0,,,,,-3.0,,-13.0,-20.0,,,,-7.0,,False,,,,,True,,True,False,,,,True
31117,7,12.0,,0.0,,,,,18.0,,5.6,2.0,,,,0.0,5.0,,-7.0,,,,,11.0,,-1.4,-5.0,,,,-7.0,,False,,,,,False,,True,True,,,,False
31119,2003,516.0,,674.0,,,,,905.0,,640.7,337.0,202.9,562.1,,472.0,-1487.0,,-1329.0,,,,,-1098.0,,-1362.3,-1666.0,-1800.1,-1440.9,,-1531.0,,True,,,,,True,,True,False,False,True,,False
31121,330,90.0,,15.0,,,,,154.0,,214.0,21.3,20.4,70.3,,34.0,-240.0,,-315.0,,,,,-176.0,,-116.0,-308.7,-309.6,-259.7,,-296.0,,False,,,,,True,,True,False,False,False,,False
31123,252,72.0,,0.0,,,,,50.0,,29.3,7.9,110.4,,,112.0,-180.0,,-252.0,,,,,-202.0,,-222.7,-244.1,-141.6,,,-140.0,,False,,,,,False,,False,False,True,,,True
31125,204,48.0,,3.0,,,,,64.0,,56.1,10.4,19.1,,,18.0,-156.0,,-201.0,,,,,-140.0,,-147.9,-193.6,-184.9,,,-186.0,,False,,,,,True,,True,False,False,,,False
31127,139,78.0,,42.0,,,,,65.0,,69.3,19.9,39.8,35.8,,49.0,-61.0,,-97.0,,,,,-74.0,,-69.7,-119.1,-99.2,-103.2,,-90.0,,False,,,,,False,,False,False,False,False,,False
31129,149,216.0,,127.0,,,,,56.0,,682.9,24.5,19.4,,,120.0,67.0,,-22.0,,,,,-93.0,,533.9,-124.5,-129.6,,,-29.0,,True,,,,,False,,False,False,False,,,True
31131,488,222.0,,298.0,,,,,180.0,,689.7,105.1,111.6,149.8,,179.0,-266.0,,-190.0,,,,,-308.0,,201.7,-382.9,-376.4,-338.2,,-309.0,,True,,,,,False,,True,False,False,False,,False
31133,60,24.0,,0.0,,,,,35.0,,31.4,16.9,,,,38.0,-36.0,,-60.0,,,,,-25.0,,-28.6,-43.1,,,,-22.0,,False,,,,,True,,True,False,,,,True
31135,97,18.0,,0.0,,,,,32.0,,23.4,13.6,,,,28.0,-79.0,,-97.0,,,,,-65.0,,-73.6,-83.4,,,,-69.0,,False,,,,,True,,True,False,,,,True
31137,309,414.0,,648.0,,,,,119.0,,1088.4,51.3,198.7,143.5,,119.0,105.0,,339.0,,,,,-190.0,,779.4,-257.7,-110.3,-165.5,,-190.0,,False,,,,,False,,False,False,False,False,,False
31139,276,198.0,,43.0,,,,,98.0,,205.0,24.1,65.5,76.6,,155.0,-78.0,,-233.0,,,,,-178.0,,-71.0,-251.9,-210.5,-199.4,,-121.0,,False,,,,,False,,True,False,False,False,,False
31141,1711,822.0,,940.0,,,,,604.0,,649.7,379.6,315.8,95.0,341.4,340.0,-889.0,,-771.0,,,,,-1107.0,,-1061.3,-1331.4,-1395.2,-1616.0,-1369.6,-1371.0,,True,,,,,False,,False,False,False,False,False,False
31143,153,246.0,,218.0,,,,,72.0,,1701.7,17.5,81.6,115.7,,75.0,93.0,,65.0,,,,,-81.0,,1548.7,-135.5,-71.4,-37.3,,-78.0,,True,,,,,True,,False,False,True,True,,True
31145,428,348.0,,459.0,,,,,148.0,,4107.9,41.3,154.9,5.6,,103.0,-80.0,,31.0,,,,,-280.0,,3679.9,-386.7,-273.1,-422.4,,-325.0,,True,,,,,False,,False,False,False,False,,False
31147,265,48.0,,45.0,,,,,73.0,,133.4,46.0,86.7,,,52.0,-217.0,,-220.0,,,,,-192.0,,-131.6,-219.0,-178.3,,,-213.0,,False,,,,,True,,True,False,True,,,True
31149,30,12.0,,0.0,,,,,65.0,,23.3,13.1,,,,0.0,-18.0,,-30.0,,,,,35.0,,-6.7,-16.9,,,,-30.0,,False,,,,,False,,True,True,,,,False
31151,631,288.0,,315.0,,,,,200.0,,154.0,174.5,74.9,32.7,,6.0,-343.0,,-316.0,,,,,-431.0,,-477.0,-456.5,-556.1,-598.3,,-625.0,,True,,,,,False,,False,False,False,False,,False
31153,6253,3984.0,,6046.0,,,,,1613.0,,4500.4,2415.5,3579.7,2514.3,2104.3,2645.0,-2269.0,,-207.0,,,,,-4640.0,,-1752.6,-3837.5,-2673.3,-3738.7,-4148.7,-3608.0,,True,,,,,False,,True,False,False,False,False,False
31155,645,276.0,,134.0,,,,,230.0,,388.3,136.3,141.4,0.0,,216.0,-369.0,,-511.0,,,,,-415.0,,-256.7,-508.7,-503.6,-645.0,,-429.0,,False,,,,,False,,True,False,False,False,,False
31157,2111,276.0,,504.0,,,,,533.0,,313.7,183.7,105.2,145.0,,414.0,-1835.0,,-1607.0,,,,,-1578.0,,-1797.3,-1927.3,-2005.8,-1966.0,,-1697.0,,True,,,,,True,,True,False,False,False,,True
31159,553,192.0,,181.0,,,,,245.0,,247.4,117.0,62.0,186.3,,166.0,-361.0,,-372.0,,,,,-308.0,,-305.6,-436.0,-491.0,-366.7,,-387.0,,False,,,,,True,,True,False,False,False,,False
31161,178,198.0,,0.0,,,,,54.0,,199.7,26.5,,0.0,,102.0,20.0,,-178.0,,,,,-124.0,,21.7,-151.5,,-178.0,,-76.0,,False,,,,,False,,False,False,,False,,False
31163,93,18.0,,0.0,,,,,31.0,,60.2,5.9,5.6,,,14.0,-75.0,,-93.0,,,,,-62.0,,-32.8,-87.1,-87.4,,,-79.0,,False,,,,,True,,True,False,False,,,False
31165,9,24.0,,0.0,,,,,35.0,,20.6,1.8,,,,32.0,15.0,,-9.0,,,,,26.0,,11.6,-7.2,,,,23.0,,True,,,,,False,,True,True,,,,False
31167,147,42.0,,,,,,,94.0,,81.9,17.1,19.2,,,56.0,-105.0,,,,,,,-53.0,,-65.1,-129.9,-127.8,,,-91.0,,,,,,,True,,True,False,False,,,True
31169,212,42.0,,,,,,,45.0,,71.1,26.2,9.8,,,63.0,-170.0,,,,,,,-167.0,,-140.9,-185.8,-202.2,,,-149.0,,,,,,,True,,True,False,False,,,True
31171,23,6.0,,0.0,,,,,24.0,,11.7,2.6,0.6,,,1.0,-17.0,,-23.0,,,,,1.0,,-11.3,-20.4,-22.4,,,-22.0,,False,,,,,True,,True,False,False,,,False
31173,245,36.0,,40.0,,,,,90.0,,67.6,41.0,4.0,0.0,,15.0,-209.0,,-205.0,,,,,-155.0,,-177.4,-204.0,-241.0,-245.0,,-230.0,,True,,,,,True,,True,True,False,False,,False
31175,123,60.0,,2.0,,,,,60.0,,65.4,13.3,37.9,,,73.0,-63.0,,-121.0,,,,,-63.0,,-57.6,-109.7,-85.1,,,-50.0,,False,,,,,False,,True,False,False,,,True
31177,794,318.0,,386.0,,,,,208.0,,783.9,111.4,180.1,185.3,,81.0,-476.0,,-408.0,,,,,-586.0,,-10.1,-682.6,-613.9,-608.7,,-713.0,,True,,,,,False,,True,False,False,False,,False
31179,447,192.0,,181.0,,,,,183.0,,615.3,56.6,27.6,0.0,,146.0,-255.0,,-266.0,,,,,-264.0,,168.3,-390.4,-419.4,-447.0,,-301.0,,False,,,,,False,,True,False,False,False,,False
31181,145,342.0,,174.0,,,,,70.0,,932.8,4.9,25.6,,,87.0,197.0,,29.0,,,,,-75.0,,787.8,-140.1,-119.4,,,-58.0,,True,,,,,True,,False,True,True,,,True
31183,11,6.0,,0.0,,,,,27.0,,203.3,8.2,,,,3.0,-5.0,,-11.0,,,,,16.0,,192.3,-2.8,,,,-8.0,,False,,,,,False,,False,True,,,,False
31185,604,564.0,,822.0,,,,,173.0,,2468.3,123.8,175.6,252.0,,1010.0,-40.0,,218.0,,,,,-431.0,,1864.3,-480.2,-428.4,-352.0,,406.0,,False,,,,,False,,False,False,False,False,,False
32001,631,90.0,,0.0,,,,,68.0,,254.2,75.7,15.4,57.2,,130.0,-541.0,,-631.0,,,,,-563.0,,-376.8,-555.3,-615.6,-573.8,,-501.0,,False,,,,,False,,True,False,False,False,,True
32003,40147,19314.0,,30833.0,,,,,9591.0,,13495.2,13923.1,18129.8,1016.1,9174.1,20441.0,-20833.0,,-9314.0,,,,,-30556.0,,-26651.8,-26223.9,-22017.2,-39130.9,-30972.9,-19706.0,,True,,,,,False,,False,False,False,False,False,True
32005,486,168.0,,278.0,,,,,102.0,,306.8,163.5,93.8,139.5,,223.0,-318.0,,-208.0,,,,,-384.0,,-179.2,-322.5,-392.2,-346.5,,-263.0,,True,,,,,False,,True,False,False,False,,True
32007,1545,672.0,,0.0,,,,,124.0,,579.1,208.2,466.2,191.8,279.5,1089.0,-873.0,,-1545.0,,,,,-1421.0,,-965.9,-1336.8,-1078.8,-1353.2,-1265.5,-456.0,,False,,,,,False,,False,False,False,False,False,True
32009,9,0.0,,0.0,,,,,10.0,,1.6,0.0,,,,,-9.0,,-9.0,,,,,1.0,,-7.4,-9.0,,,,,,False,,,,,True,,True,False,,,,
32011,14,0.0,,0.0,,,,,12.0,,3.3,3.3,,,,0.0,-14.0,,-14.0,,,,,-2.0,,-10.7,-10.7,,,,-14.0,,False,,,,,True,,True,True,,,,False
32013,176,54.0,,0.0,,,,,40.0,,128.5,35.3,0.5,27.3,,236.0,-122.0,,-176.0,,,,,-136.0,,-47.5,-140.7,-175.5,-148.7,,60.0,,False,,,,,False,,True,False,False,False,,True
32015,114,0.0,,0.0,,,,,24.0,,27.3,7.6,19.6,,,5.0,-114.0,,-114.0,,,,,-90.0,,-86.7,-106.4,-94.4,,,-109.0,,False,,,,,True,,True,True,True,,,True
32017,154,120.0,,28.0,,,,,18.0,,1158.2,12.9,2.3,,,166.0,-34.0,,-126.0,,,,,-136.0,,1004.2,-141.1,-151.7,,,12.0,,False,,,,,False,,False,False,False,,,True
32019,624,198.0,,320.0,,,,,173.0,,519.8,459.8,32.0,211.9,,925.0,-426.0,,-304.0,,,,,-451.0,,-104.2,-164.2,-592.0,-412.1,,301.0,,True,,,,,False,,True,True,False,True,,True
32021,86,0.0,,0.0,,,,,21.0,,3.0,1.3,0.7,,,0.0,-86.0,,-86.0,,,,,-65.0,,-83.0,-84.7,-85.3,,,-86.0,,False,,,,,True,,True,True,True,,,False
32023,757,228.0,,0.0,,,,,55.0,,316.2,175.3,89.2,64.7,,158.0,-529.0,,-757.0,,,,,-702.0,,-440.8,-581.7,-667.8,-692.3,,-599.0,,False,,,,,False,,True,False,False,False,,False
32027,78,6.0,,0.0,,,,,20.0,,17.5,9.2,3.5,,,54.0,-72.0,,-78.0,,,,,-58.0,,-60.5,-68.8,-74.5,,,-24.0,,False,,,,,True,,True,True,False,,,True
32029,32,30.0,,0.0,,,,,16.0,,88.1,13.0,2.1,,,3.0,-2.0,,-32.0,,,,,-16.0,,56.1,-19.0,-29.9,,,-29.0,,False,,,,,False,,False,False,False,,,False
32031,12896,4224.0,,5528.0,,,,,1591.0,,4057.7,2243.4,4306.9,3533.7,2153.9,5539.0,-8672.0,,-7368.0,,,,,-11305.0,,-8838.3,-10652.6,-8589.1,-9362.3,-10742.1,-7357.0,,True,,,,,False,,False,False,True,False,False,True
32033,261,72.0,,0.0,,,,,27.0,,163.7,44.0,17.6,,,126.0,-189.0,,-261.0,,,,,-234.0,,-97.3,-217.0,-243.4,,,-135.0,,False,,,,,False,,True,False,False,,,True
32510,1596,342.0,,895.0,,,,,175.0,,352.7,96.4,140.6,298.4,,557.0,-1254.0,,-701.0,,,,,-1421.0,,-1243.3,-1499.5,-1455.4,-1297.6,,-1039.0,,True,,,,,False,,True,False,False,False,,True
33001,499,96.0,,262.0,,,,,184.0,,293.5,75.6,14.9,178.0,,122.0,-403.0,,-237.0,,,,,-315.0,,-205.5,-423.4,-484.1,-321.0,,-377.0,,True,,,,,True,,True,False,False,True,,True
33003,226,12.0,,13.0,,,,,298.0,,105.6,59.1,0.7,75.5,,21.0,-214.0,,-213.0,,,,,72.0,,-120.4,-166.9,-225.3,-150.5,,-205.0,,True,,,,,True,,True,True,False,True,,True
33005,362,72.0,,156.0,,,,,237.0,,143.5,150.5,17.5,135.3,,69.0,-290.0,,-206.0,,,,,-125.0,,-218.5,-211.5,-344.5,-226.7,,-293.0,,True,,,,,True,,True,True,False,True,,False
33007,272,54.0,,73.0,,,,,25.0,,66.4,20.4,3.8,,,49.0,-218.0,,-199.0,,,,,-247.0,,-205.6,-251.6,-268.2,,,-223.0,,True,,,,,False,,True,False,False,,,False
33009,343,96.0,,264.0,,,,,86.0,,192.1,136.3,13.9,205.4,,87.0,-247.0,,-79.0,,,,,-257.0,,-150.9,-206.7,-329.1,-137.6,,-256.0,,True,,,,,False,,True,True,False,True,,False
33011,3835,1314.0,,932.0,,,,,582.0,,1343.8,1246.8,493.9,2064.4,664.8,722.0,-2521.0,,-2903.0,,,,,-3253.0,,-2491.2,-2588.2,-3341.1,-1770.6,-3170.2,-3113.0,,False,,,,,False,,True,False,False,True,False,False
33013,1013,426.0,,840.0,,,,,225.0,,709.0,805.8,106.8,529.3,,476.0,-587.0,,-173.0,,,,,-788.0,,-304.0,-207.2,-906.2,-483.7,,-537.0,,True,,,,,False,,True,True,False,True,,True
33015,2420,876.0,,1362.0,,,,,383.0,,873.0,1231.6,252.2,1211.8,688.6,519.0,-1544.0,,-1058.0,,,,,-2037.0,,-1547.0,-1188.4,-2167.8,-1208.2,-1731.4,-1901.0,,True,,,,,False,,False,True,False,True,False,False
33017,914,216.0,,260.0,,,,,278.0,,296.9,688.8,16.1,962.2,,150.0,-698.0,,-654.0,,,,,-636.0,,-617.1,-225.2,-897.9,48.2,,-764.0,,True,,,,,True,,True,True,False,True,,False
33019,155,18.0,,49.0,,,,,79.0,,115.2,52.1,13.8,,,21.0,-137.0,,-106.0,,,,,-76.0,,-39.8,-102.9,-141.2,,,-134.0,,True,,,,,True,,True,True,False,,,True
34001,4146,1362.0,,1266.0,,,,,1214.0,,883.4,2329.2,883.3,1188.9,689.9,1161.0,-2784.0,,-2880.0,,,,,-2932.0,,-3262.6,-1816.8,-3262.7,-2957.1,-3456.1,-2985.0,,False,,,,,False,,False,True,False,False,False,False
34003,12267,3192.0,,5152.0,,,,,1899.0,,1623.5,7310.8,2337.6,4280.5,1794.3,4369.0,-9075.0,,-7115.0,,,,,-10368.0,,-10643.5,-4956.2,-9929.4,-7986.5,-10472.7,-7898.0,,True,,,,,False,,False,True,False,True,False,True
34005,6255,1608.0,,2261.0,,,,,1590.0,,983.1,2594.9,1218.1,627.7,1408.6,1826.0,-4647.0,,-3994.0,,,,,-4665.0,,-5271.9,-3660.1,-5036.9,-5627.3,-4846.4,-4429.0,,True,,,,,False,,False,True,False,False,False,True
34007,8883,1926.0,,1138.0,,,,,2100.0,,1229.9,2978.7,930.3,600.7,898.0,2633.0,-6957.0,,-7745.0,,,,,-6783.0,,-7653.1,-5904.3,-7952.7,-8282.3,-7985.0,-6250.0,,False,,,,,True,,False,True,False,False,False,True
34009,1405,72.0,,64.0,,,,,540.0,,59.7,231.7,25.9,657.3,24.9,3.0,-1333.0,,-1341.0,,,,,-865.0,,-1345.3,-1173.3,-1379.1,-747.7,-1380.1,-1402.0,,False,,,,,True,,False,True,False,True,False,False
34011,1587,234.0,,236.0,,,,,727.0,,207.1,596.4,23.0,12.0,226.1,379.0,-1353.0,,-1351.0,,,,,-860.0,,-1379.9,-990.6,-1564.0,-1575.0,-1360.9,-1208.0,,True,,,,,True,,False,True,False,False,False,True
34013,14129,3936.0,,6536.0,,,,,2159.0,,1793.8,8343.4,2257.6,2816.8,2038.0,5219.0,-10193.0,,-7593.0,,,,,-11970.0,,-12335.2,-5785.6,-11871.4,-11312.2,-12091.0,-8910.0,,True,,,,,False,,False,True,False,False,False,True
34015,4395,1272.0,,1606.0,,,,,1183.0,,746.8,1641.0,658.6,1593.0,1735.7,916.0,-3123.0,,-2789.0,,,,,-3212.0,,-3648.2,-2754.0,-3736.4,-2802.0,-2659.3,-3479.0,,True,,,,,False,,False,True,False,True,True,False
34017,10960,2778.0,,4453.0,,,,,1635.0,,1124.1,5008.1,1336.0,2354.5,1212.9,3822.0,-8182.0,,-6507.0,,,,,-9325.0,,-9835.9,-5951.9,-9624.0,-8605.5,-9747.1,-7138.0,,True,,,,,False,,False,True,False,False,False,True
34019,1071,168.0,,42.0,,,,,194.0,,191.7,823.9,48.8,532.5,43.5,92.0,-903.0,,-1029.0,,,,,-877.0,,-879.3,-247.1,-1022.2,-538.5,-1027.5,-979.0,,False,,,,,True,,True,True,False,True,False,False
34021,5093,672.0,,1191.0,,,,,1340.0,,361.9,1943.3,418.4,951.2,437.6,1021.0,-4421.0,,-3902.0,,,,,-3753.0,,-4731.1,-3149.7,-4674.6,-4141.8,-4655.4,-4072.0,,True,,,,,True,,False,True,False,True,False,True
34023,10295,3108.0,,3302.0,,,,,2333.0,,1528.1,7601.5,2126.5,2852.2,1780.8,3331.0,-7187.0,,-6993.0,,,,,-7962.0,,-8766.9,-2693.5,-8168.5,-7442.8,-8514.2,-6964.0,,True,,,,,False,,False,True,False,False,False,True
34025,7805,3042.0,,1939.0,,,,,2028.0,,1793.3,6650.7,1872.1,2256.4,1795.0,2438.0,-4763.0,,-5866.0,,,,,-5777.0,,-6011.7,-1154.3,-5932.9,-5548.6,-6010.0,-5367.0,,False,,,,,False,,False,True,False,False,False,False
34027,6420,1272.0,,2008.0,,,,,980.0,,705.9,2703.4,801.3,1369.2,933.9,2316.0,-5148.0,,-4412.0,,,,,-5440.0,,-5714.1,-3716.6,-5618.7,-5050.8,-5486.1,-4104.0,,True,,,,,False,,False,True,False,True,False,True
34029,6912,4674.0,,3639.0,,,,,3076.0,,3104.2,11128.3,2106.3,2399.4,3047.8,2668.0,-2238.0,,-3273.0,,,,,-3836.0,,-3807.8,4216.3,-4805.7,-4512.6,-3864.2,-4244.0,,False,,,,,False,,False,False,False,False,False,False
34031,10913,2118.0,,3584.0,,,,,1273.0,,1113.5,5215.0,730.9,2784.1,898.8,2234.0,-8795.0,,-7329.0,,,,,-9640.0,,-9799.5,-5698.0,-10182.1,-8128.9,-10014.2,-8679.0,,True,,,,,False,,False,True,False,True,False,True
34033,625,138.0,,133.0,,,,,257.0,,88.4,270.6,25.7,334.6,113.1,58.0,-487.0,,-492.0,,,,,-368.0,,-536.6,-354.4,-599.3,-290.4,-511.9,-567.0,,False,,,,,True,,False,True,False,True,False,False
34035,4007,618.0,,756.0,,,,,740.0,,405.9,2105.2,194.1,873.0,265.1,624.0,-3389.0,,-3251.0,,,,,-3267.0,,-3601.1,-1901.8,-3812.9,-3134.0,-3741.9,-3383.0,,True,,,,,True,,False,True,False,True,False,True
34037,1108,156.0,,151.0,,,,,165.0,,132.9,871.1,106.3,254.5,109.8,138.0,-952.0,,-957.0,,,,,-943.0,,-975.1,-236.9,-1001.7,-853.5,-998.2,-970.0,,False,,,,,True,,False,True,False,True,False,False
34039,11633,2616.0,,4948.0,,,,,1737.0,,1122.5,4569.3,1158.3,2733.2,1117.1,2602.0,-9017.0,,-6685.0,,,,,-9896.0,,-10510.5,-7063.7,-10474.7,-8899.8,-10515.9,-9031.0,,True,,,,,False,,False,True,False,True,False,False
34041,1075,168.0,,274.0,,,,,219.0,,113.2,523.5,25.1,121.9,87.4,280.0,-907.0,,-801.0,,,,,-856.0,,-961.8,-551.5,-1049.9,-953.1,-987.6,-795.0,,True,,,,,True,,False,True,False,False,False,True
35001,17053,7260.0,,9710.0,,,,,4365.0,,8077.6,4924.6,8915.4,2395.0,3043.2,8348.0,-9793.0,,-7343.0,,,,,-12688.0,,-8975.4,-12128.4,-8137.6,-14658.0,-14009.8,-8705.0,,True,,,,,False,,True,False,True,False,False,True
35003,26,0.0,,0.0,,,,,0.0,,5.7,2.1,0.1,,,0.0,-26.0,,-26.0,,,,,-26.0,,-20.3,-23.9,-25.9,,,-26.0,,False,,,,,False,,True,True,True,,,False
35005,2820,1218.0,,1512.0,,,,,487.0,,2079.8,345.6,1040.4,505.2,729.9,1832.0,-1602.0,,-1308.0,,,,,-2333.0,,-740.2,-2474.4,-1779.6,-2314.8,-2090.1,-988.0,,True,,,,,False,,True,False,False,False,False,True
35006,1126,186.0,,50.0,,,,,227.0,,157.9,159.5,31.4,5.5,,332.0,-940.0,,-1076.0,,,,,-899.0,,-968.1,-966.5,-1094.6,-1120.5,,-794.0,,False,,,,,True,,False,False,False,False,,True
35007,160,6.0,,0.0,,,,,41.0,,12.2,14.0,0.8,,,1.0,-154.0,,-160.0,,,,,-119.0,,-147.8,-146.0,-159.2,,,-159.0,,False,,,,,True,,True,True,False,,,False
35009,1859,1182.0,,2626.0,,,,,1237.0,,2000.6,312.1,528.6,431.6,486.5,1495.0,-677.0,,767.0,,,,,-622.0,,141.6,-1546.9,-1330.4,-1427.4,-1372.5,-364.0,,False,,,,,True,,True,False,False,False,False,True
