,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IowaStateLW-STEM,JCB-PRM,RobertWalraven-ESG,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IowaStateLW-STEM,error-JCB-PRM,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
51157,28,8.0,,,1.0,,0.4,5.4,0.0,-20.0,,,-27.0,,-27.6,-22.6,-28.0,,,False,,False,False,False
51159,115,80.0,,,40.0,,12.7,46.8,127.0,-35.0,,,-75.0,,-102.3,-68.2,12.0,,,False,,False,False,True
51161,1955,704.0,,,264.0,,120.2,280.7,589.0,-1251.0,,,-1691.0,,-1834.8,-1674.3,-1366.0,,,False,,False,False,False
51163,142,88.0,,,31.0,,10.3,60.9,96.0,-54.0,,,-111.0,,-131.7,-81.1,-46.0,,,False,,False,False,True
51165,735,760.0,,,243.0,,197.9,693.8,701.0,25.0,,,-492.0,,-537.1,-41.2,-34.0,,,False,,False,False,False
51167,503,232.0,,,188.0,,103.0,88.8,167.0,-271.0,,,-315.0,,-400.0,-414.2,-336.0,,,False,,False,False,False
51169,567,112.0,,,125.0,,65.2,51.6,283.0,-455.0,,,-442.0,,-501.8,-515.4,-284.0,,,True,,False,False,True
51171,542,104.0,,,55.0,,28.8,85.9,230.0,-438.0,,,-487.0,,-513.2,-456.1,-312.0,,,False,,False,False,True
51173,507,512.0,,,211.0,,180.5,589.7,524.0,5.0,,,-296.0,,-326.5,82.7,17.0,,,False,,False,False,False
51175,205,200.0,,,73.0,,82.8,614.3,13.0,-5.0,,,-132.0,,-122.2,409.3,-192.0,,,False,,False,False,False
51177,932,368.0,,,251.0,,129.0,161.4,250.0,-564.0,,,-681.0,,-803.0,-770.6,-682.0,,,False,,False,False,False
51179,1221,424.0,,,255.0,,124.6,377.2,176.0,-797.0,,,-966.0,,-1096.5,-843.8,-1045.0,,,False,,False,False,False
51181,48,48.0,,,13.0,,9.9,45.5,0.0,0.0,,,-35.0,,-38.1,-2.5,-48.0,,,False,,False,False,False
51183,113,864.0,,,54.0,,686.6,348.3,65.0,751.0,,,-59.0,,573.6,235.3,-48.0,,,True,,True,True,True
51185,707,344.0,,,257.0,,68.4,127.5,284.0,-363.0,,,-450.0,,-638.6,-579.5,-423.0,,,False,,False,False,False
51187,366,240.0,,,60.0,,103.3,103.2,878.0,-126.0,,,-306.0,,-262.7,-262.8,512.0,,,False,,False,False,False
51191,1101,456.0,,,461.0,,209.6,593.9,759.0,-645.0,,,-640.0,,-891.4,-507.1,-342.0,,,True,,False,True,True
51193,147,16.0,,,35.0,,2.6,6.9,3.0,-131.0,,,-112.0,,-144.3,-140.1,-144.0,,,True,,False,False,False
51195,764,240.0,,,347.0,,94.9,125.8,490.0,-524.0,,,-417.0,,-669.1,-638.2,-274.0,,,True,,False,False,True
51197,409,168.0,,,151.0,,140.8,204.1,258.0,-241.0,,,-258.0,,-268.1,-204.9,-151.0,,,False,,False,True,True
51199,330,136.0,,,204.0,,98.4,50.9,92.0,-194.0,,,-126.0,,-231.6,-279.1,-238.0,,,True,,False,False,False
51510,1410,712.0,,,274.0,,429.3,517.4,487.0,-698.0,,,-1136.0,,-980.7,-892.6,-923.0,,,False,,False,False,False
51520,341,64.0,,,123.0,,20.2,,1.0,-277.0,,,-218.0,,-320.8,,-340.0,,,True,,False,,False
51530,176,72.0,,,10.0,,15.1,86.8,135.0,-104.0,,,-166.0,,-160.9,-89.2,-41.0,,,False,,False,True,True
51540,507,1240.0,,,139.0,,894.3,792.5,1412.0,733.0,,,-368.0,,387.3,285.5,905.0,,,True,,True,True,False
51550,2129,800.0,,,843.0,,203.2,399.4,743.0,-1329.0,,,-1286.0,,-1925.8,-1729.6,-1386.0,,,True,,False,False,False
51570,153,88.0,,,33.0,,17.8,70.9,79.0,-65.0,,,-120.0,,-135.2,-82.1,-74.0,,,False,,False,False,False
51580,113,8.0,,,9.0,,6.0,,3.0,-105.0,,,-104.0,,-107.0,,-110.0,,,True,,False,,False
51590,662,568.0,,,302.0,,488.8,408.7,400.0,-94.0,,,-360.0,,-173.2,-253.3,-262.0,,,False,,False,False,False
51595,70,40.0,,,21.0,,19.1,58.6,6.0,-30.0,,,-49.0,,-50.9,-11.4,-64.0,,,False,,False,True,False
51600,77,8.0,,,9.0,,9.0,15.1,6.0,-69.0,,,-68.0,,-68.0,-61.9,-71.0,,,True,,True,True,False
51610,32,16.0,,,4.0,,2.8,5.7,6.0,-16.0,,,-28.0,,-29.2,-26.3,-26.0,,,False,,False,False,False
51620,112,144.0,,,38.0,,22.3,131.5,21.0,32.0,,,-74.0,,-89.7,19.5,-91.0,,,False,,False,True,False
51630,157,88.0,,,89.0,,52.7,62.6,105.0,-69.0,,,-68.0,,-104.3,-94.4,-52.0,,,True,,False,False,True
51640,147,48.0,,,89.0,,16.2,24.1,0.0,-99.0,,,-58.0,,-130.8,-122.9,-147.0,,,True,,False,False,False
51650,870,496.0,,,522.0,,201.8,233.0,358.0,-374.0,,,-348.0,,-668.2,-637.0,-512.0,,,True,,False,False,False
51660,773,640.0,,,245.0,,56.1,447.3,204.0,-133.0,,,-528.0,,-716.9,-325.7,-569.0,,,False,,False,False,False
51670,197,208.0,,,61.0,,121.8,146.4,314.0,11.0,,,-136.0,,-75.2,-50.6,117.0,,,False,,False,False,False
51678,237,328.0,,,11.0,,65.3,123.3,12.0,91.0,,,-226.0,,-171.7,-113.7,-225.0,,,False,,False,False,False
51680,1184,936.0,,,465.0,,2112.5,461.5,117.0,-248.0,,,-719.0,,928.5,-722.5,-1067.0,,,False,,False,False,False
51683,364,144.0,,,86.0,,68.1,133.8,26.0,-220.0,,,-278.0,,-295.9,-230.2,-338.0,,,False,,False,False,False
51685,115,24.0,,,25.0,,5.9,45.6,6.0,-91.0,,,-90.0,,-109.1,-69.4,-109.0,,,True,,False,True,False
51690,298,112.0,,,81.0,,35.9,95.2,133.0,-186.0,,,-217.0,,-262.1,-202.8,-165.0,,,False,,False,False,True
51700,1146,680.0,,,638.0,,368.9,364.2,801.0,-466.0,,,-508.0,,-777.0,-781.8,-345.0,,,False,,False,False,True
51710,1489,896.0,,,1130.0,,133.6,515.7,930.0,-593.0,,,-359.0,,-1355.4,-973.3,-559.0,,,True,,False,False,True
51720,45,32.0,,,47.0,,95.3,,121.0,-13.0,,,2.0,,50.3,,76.0,,,True,,False,,False
51730,347,240.0,,,89.0,,172.2,198.1,170.0,-107.0,,,-258.0,,-174.8,-148.9,-177.0,,,False,,False,False,False
51735,66,16.0,,,42.0,,13.2,22.5,679.0,-50.0,,,-24.0,,-52.8,-43.5,613.0,,,True,,False,True,False
51740,574,472.0,,,396.0,,191.4,243.7,370.0,-102.0,,,-178.0,,-382.6,-330.3,-204.0,,,False,,False,False,False
51750,402,88.0,,,122.0,,3.6,240.9,20.0,-314.0,,,-280.0,,-398.4,-161.1,-382.0,,,True,,False,True,False
51760,1863,944.0,,,771.0,,278.8,895.4,673.0,-919.0,,,-1092.0,,-1584.2,-967.6,-1190.0,,,False,,False,False,False
51770,2173,1528.0,,,462.0,,175.5,768.3,1242.0,-645.0,,,-1711.0,,-1997.5,-1404.7,-931.0,,,False,,False,False,False
51775,593,160.0,,,106.0,,238.2,88.0,487.0,-433.0,,,-487.0,,-354.8,-505.0,-106.0,,,False,,True,False,True
51790,415,192.0,,,41.0,,393.7,141.5,224.0,-223.0,,,-374.0,,-21.3,-273.5,-191.0,,,False,,True,False,True
51800,756,232.0,,,396.0,,165.9,128.4,67.0,-524.0,,,-360.0,,-590.1,-627.6,-689.0,,,True,,False,False,False
51810,3637,1712.0,,,1397.0,,441.8,905.3,1127.0,-1925.0,,,-2240.0,,-3195.2,-2731.7,-2510.0,,,False,,False,False,False
51820,333,168.0,,,40.0,,75.2,73.1,441.0,-165.0,,,-293.0,,-257.8,-259.9,108.0,,,False,,False,False,True
51830,99,88.0,,,30.0,,39.7,69.1,159.0,-11.0,,,-69.0,,-59.3,-29.9,60.0,,,False,,False,False,False
51840,479,160.0,,,53.0,,42.6,121.8,273.0,-319.0,,,-426.0,,-436.4,-357.2,-206.0,,,False,,False,False,True
53001,462,264.0,,,107.0,,45.7,123.8,147.0,-198.0,,,-355.0,,-416.3,-338.2,-315.0,,,False,,False,False,False
53003,520,168.0,,,85.0,,4.9,73.9,164.0,-352.0,,,-435.0,,-515.1,-446.1,-356.0,,,False,,False,False,False
53005,3251,1016.0,,,873.0,,744.8,410.0,1555.0,-2235.0,,,-2378.0,,-2506.2,-2841.0,-1696.0,,,False,,False,False,True
53007,474,264.0,,,36.0,,63.3,185.0,112.0,-210.0,,,-438.0,,-410.7,-289.0,-362.0,,,False,,False,False,False
53009,220,64.0,,,68.0,,50.5,39.9,97.0,-156.0,,,-152.0,,-169.5,-180.1,-123.0,,,True,,False,False,True
53011,4946,1712.0,,,1208.0,,371.7,741.4,5124.0,-3234.0,,,-3738.0,,-4574.3,-4204.6,178.0,,,False,,False,False,True
53013,23,0.0,,,7.0,,0.0,,0.0,-23.0,,,-16.0,,-23.0,,-23.0,,,True,,False,,False
53015,679,280.0,,,281.0,,38.3,154.9,268.0,-399.0,,,-398.0,,-640.7,-524.1,-411.0,,,True,,False,False,False
53017,163,64.0,,,19.0,,8.2,118.0,41.0,-99.0,,,-144.0,,-154.8,-45.0,-122.0,,,False,,False,True,False
53019,42,0.0,,,40.0,,0.5,,1.0,-42.0,,,-2.0,,-41.5,,-41.0,,,True,,True,,True
53021,2046,872.0,,,482.0,,67.4,467.1,1118.0,-1174.0,,,-1564.0,,-1978.6,-1578.9,-928.0,,,False,,False,False,True
53023,41,16.0,,,2.0,,7.5,,3.0,-25.0,,,-39.0,,-33.5,,-38.0,,,False,,False,,False
53025,1076,864.0,,,219.0,,326.1,346.1,475.0,-212.0,,,-857.0,,-749.9,-729.9,-601.0,,,False,,False,False,False
53027,465,400.0,,,188.0,,73.6,363.2,289.0,-65.0,,,-277.0,,-391.4,-101.8,-176.0,,,False,,False,False,False
53029,305,40.0,,,28.0,,6.8,39.2,37.0,-265.0,,,-277.0,,-298.2,-265.8,-268.0,,,False,,False,False,False
53031,89,8.0,,,5.0,,1.6,8.8,4.0,-81.0,,,-84.0,,-87.4,-80.2,-85.0,,,False,,False,True,False
53033,20388,7368.0,,,2254.0,,1777.4,4532.3,13460.0,-13020.0,,,-18134.0,,-18610.7,-15855.7,-6928.0,,,False,,False,False,True
53035,1152,552.0,,,277.0,,317.5,264.9,1643.0,-600.0,,,-875.0,,-834.5,-887.1,491.0,,,False,,False,False,True
53037,359,168.0,,,19.0,,109.0,139.5,252.0,-191.0,,,-340.0,,-250.0,-219.5,-107.0,,,False,,False,False,True
53039,69,56.0,,,13.0,,0.7,54.7,59.0,-13.0,,,-56.0,,-68.3,-14.3,-10.0,,,False,,False,False,True
53041,593,656.0,,,118.0,,279.6,333.6,1583.0,63.0,,,-475.0,,-313.4,-259.4,990.0,,,False,,False,False,False
53043,104,88.0,,,34.0,,45.5,,392.0,-16.0,,,-70.0,,-58.5,,288.0,,,False,,False,,False
53045,312,328.0,,,65.0,,204.2,134.5,1164.0,16.0,,,-247.0,,-107.8,-177.5,852.0,,,False,,False,False,False
53047,183,72.0,,,18.0,,251.4,139.8,46.0,-111.0,,,-165.0,,68.4,-43.2,-137.0,,,False,,True,True,False
53049,173,64.0,,,65.0,,6.8,31.6,75.0,-109.0,,,-108.0,,-166.2,-141.4,-98.0,,,True,,False,False,True
53051,155,136.0,,,195.0,,115.8,,651.0,-19.0,,,40.0,,-39.2,,496.0,,,False,,False,,False
53053,8131,3184.0,,,1549.0,,1464.1,2496.8,5390.0,-4947.0,,,-6582.0,,-6666.9,-5634.2,-2741.0,,,False,,False,False,True
53055,35,0.0,,,0.0,,0.0,0.7,0.0,-35.0,,,-35.0,,-35.0,-34.3,-35.0,,,False,,False,True,False
53057,853,192.0,,,113.0,,50.5,88.4,348.0,-661.0,,,-740.0,,-802.5,-764.6,-505.0,,,False,,False,False,True
53059,40,0.0,,,1.0,,5.5,7.5,2.0,-40.0,,,-39.0,,-34.5,-32.5,-38.0,,,True,,True,True,True
53061,7138,1952.0,,,749.0,,556.0,1113.1,4171.0,-5186.0,,,-6389.0,,-6582.0,-6024.9,-2967.0,,,False,,False,False,True
53063,9154,4192.0,,,3675.0,,3076.0,1245.7,3647.0,-4962.0,,,-5479.0,,-6078.0,-7908.3,-5507.0,,,False,,False,False,False
53065,438,208.0,,,360.0,,17.5,129.7,438.0,-230.0,,,-78.0,,-420.5,-308.3,0.0,,,True,,False,False,True
53067,1769,760.0,,,402.0,,252.0,354.3,4479.0,-1009.0,,,-1367.0,,-1517.0,-1414.7,2710.0,,,False,,False,False,False
53069,26,8.0,,,0.0,,0.2,,264.0,-18.0,,,-26.0,,-25.8,,238.0,,,False,,False,,False
53071,1236,304.0,,,290.0,,158.1,247.7,269.0,-932.0,,,-946.0,,-1077.9,-988.3,-967.0,,,False,,False,False,False
53073,961,456.0,,,221.0,,177.3,196.2,365.0,-505.0,,,-740.0,,-783.7,-764.8,-596.0,,,False,,False,False,False
53075,951,896.0,,,684.0,,300.6,1508.2,342.0,-55.0,,,-267.0,,-650.4,557.2,-609.0,,,False,,False,False,False
53077,2075,888.0,,,708.0,,12256.9,542.3,726.0,-1187.0,,,-1367.0,,10181.9,-1532.7,-1349.0,,,False,,False,False,False
54001,302,304.0,,,41.0,,0.8,154.8,609.0,2.0,,,-261.0,,-301.2,-147.2,307.0,,,False,,False,False,False
54003,1996,784.0,,,172.0,,262.0,468.8,522.0,-1212.0,,,-1824.0,,-1734.0,-1527.2,-1474.0,,,False,,False,False,False
54005,386,256.0,,,57.0,,172.0,237.3,177.0,-130.0,,,-329.0,,-214.0,-148.7,-209.0,,,False,,False,False,False
54007,102,0.0,,,33.0,,0.3,,5.0,-102.0,,,-69.0,,-101.7,,-97.0,,,True,,True,,True
54009,508,32.0,,,35.0,,16.5,22.5,27.0,-476.0,,,-473.0,,-491.5,-485.5,-481.0,,,True,,False,False,False
54011,1944,752.0,,,552.0,,190.4,361.5,654.0,-1192.0,,,-1392.0,,-1753.6,-1582.5,-1290.0,,,False,,False,False,False
54013,48,16.0,,,33.0,,2.0,,8.0,-32.0,,,-15.0,,-46.0,,-40.0,,,True,,False,,False
54015,71,8.0,,,27.0,,0.9,14.3,7.0,-63.0,,,-44.0,,-70.1,-56.7,-64.0,,,True,,False,True,False
54017,90,72.0,,,29.0,,8.2,,120.0,-18.0,,,-61.0,,-81.8,,30.0,,,False,,False,,False
54019,480,344.0,,,140.0,,64.3,329.4,243.0,-136.0,,,-340.0,,-415.7,-150.6,-237.0,,,False,,False,False,False
54021,153,24.0,,,25.0,,4.5,20.6,101.0,-129.0,,,-128.0,,-148.5,-132.4,-52.0,,,True,,False,False,True
54023,170,24.0,,,24.0,,7.4,44.3,23.0,-146.0,,,-146.0,,-162.6,-125.7,-147.0,,,False,,False,True,False
54025,345,48.0,,,79.0,,37.4,17.7,29.0,-297.0,,,-266.0,,-307.6,-327.3,-316.0,,,True,,False,False,False
54027,203,32.0,,,32.0,,5.6,25.8,28.0,-171.0,,,-171.0,,-197.4,-177.2,-175.0,,,False,,False,False,False
54029,509,48.0,,,34.0,,1.1,9.1,36.0,-461.0,,,-475.0,,-507.9,-499.9,-473.0,,,False,,False,False,False
54031,165,40.0,,,25.0,,14.8,22.7,36.0,-125.0,,,-140.0,,-150.2,-142.3,-129.0,,,False,,False,False,False
54033,883,664.0,,,113.0,,241.5,252.0,483.0,-219.0,,,-770.0,,-641.5,-631.0,-400.0,,,False,,False,False,False
54035,405,232.0,,,60.0,,128.3,132.1,85.0,-173.0,,,-345.0,,-276.7,-272.9,-320.0,,,False,,False,False,False
54037,864,128.0,,,56.0,,134.4,132.8,69.0,-736.0,,,-808.0,,-729.6,-731.2,-795.0,,,False,,True,True,False
54039,2747,1912.0,,,673.0,,410.1,1009.1,1526.0,-835.0,,,-2074.0,,-2336.9,-1737.9,-1221.0,,,False,,False,False,False
54041,200,16.0,,,42.0,,49.0,12.7,6.0,-184.0,,,-158.0,,-151.0,-187.3,-194.0,,,True,,True,False,False
54043,232,176.0,,,49.0,,15.9,,79.0,-56.0,,,-183.0,,-216.1,,-153.0,,,False,,False,,False
54045,399,200.0,,,104.0,,103.1,320.2,109.0,-199.0,,,-295.0,,-295.9,-78.8,-290.0,,,False,,False,True,False
54047,527,64.0,,,54.0,,15.3,,19.0,-463.0,,,-473.0,,-511.7,,-508.0,,,False,,False,,False
54049,559,248.0,,,115.0,,39.1,109.4,162.0,-311.0,,,-444.0,,-519.9,-449.6,-397.0,,,False,,False,False,False
54051,970,96.0,,,65.0,,5.3,25.1,90.0,-874.0,,,-905.0,,-964.7,-944.9,-880.0,,,False,,False,False,False
54053,302,48.0,,,71.0,,26.0,28.4,40.0,-254.0,,,-231.0,,-276.0,-273.6,-262.0,,,True,,False,False,False
54055,881,192.0,,,267.0,,39.2,120.8,121.0,-689.0,,,-614.0,,-841.8,-760.2,-760.0,,,True,,False,False,False
54057,1023,32.0,,,41.0,,3.1,15.6,35.0,-991.0,,,-982.0,,-1019.9,-1007.4,-988.0,,,True,,False,False,True
54059,582,176.0,,,75.0,,10.2,153.0,0.0,-406.0,,,-507.0,,-571.8,-429.0,-582.0,,,False,,False,False,False
54061,1205,696.0,,,395.0,,235.5,443.9,347.0,-509.0,,,-810.0,,-969.5,-761.1,-858.0,,,False,,False,False,False
54063,223,16.0,,,36.0,,0.5,128.4,9.0,-207.0,,,-187.0,,-222.6,-94.6,-214.0,,,True,,False,True,False
54065,213,48.0,,,24.0,,53.3,26.5,46.0,-165.0,,,-189.0,,-159.7,-186.5,-167.0,,,False,,True,False,False
54067,213,176.0,,,60.0,,59.7,236.2,215.0,-37.0,,,-153.0,,-153.3,23.2,2.0,,,False,,False,True,True
54069,1116,96.0,,,125.0,,7.9,43.3,77.0,-1020.0,,,-991.0,,-1108.1,-1072.7,-1039.0,,,True,,False,False,False
54071,50,0.0,,,21.0,,1.0,3.2,4.0,-50.0,,,-29.0,,-49.0,-46.8,-46.0,,,True,,True,True,True
54073,71,8.0,,,23.0,,3.3,,4.0,-63.0,,,-48.0,,-67.7,,-67.0,,,True,,False,,False
54075,104,8.0,,,22.0,,0.6,9.6,2.0,-96.0,,,-82.0,,-103.4,-94.4,-102.0,,,True,,False,True,False
54077,432,64.0,,,67.0,,7.8,25.8,35.0,-368.0,,,-365.0,,-424.2,-406.2,-397.0,,,True,,False,False,False
54079,1295,560.0,,,148.0,,121.8,592.1,301.0,-735.0,,,-1147.0,,-1173.2,-702.9,-994.0,,,False,,False,True,False
54081,988,320.0,,,333.0,,248.4,195.7,117.0,-668.0,,,-655.0,,-739.6,-792.3,-871.0,,,True,,False,False,False
54083,414,208.0,,,63.0,,15.2,79.7,54.0,-206.0,,,-351.0,,-398.8,-334.3,-360.0,,,False,,False,False,False
54085,153,8.0,,,27.0,,0.9,,7.0,-145.0,,,-126.0,,-152.1,,-146.0,,,True,,False,,False
54087,119,56.0,,,34.0,,5.3,79.7,41.0,-63.0,,,-85.0,,-113.7,-39.3,-78.0,,,False,,False,True,False
54089,213,40.0,,,38.0,,2.2,,85.0,-173.0,,,-175.0,,-210.8,,-128.0,,,False,,False,,True
54091,171,208.0,,,40.0,,8.3,81.0,102.0,37.0,,,-131.0,,-162.7,-90.0,-69.0,,,False,,False,False,False
54093,96,128.0,,,19.0,,63.9,,282.0,32.0,,,-77.0,,-32.1,,186.0,,,False,,False,,False
54095,121,8.0,,,28.0,,2.0,,4.0,-113.0,,,-93.0,,-119.0,,-117.0,,,True,,False,,False
54097,384,312.0,,,48.0,,173.0,196.8,751.0,-72.0,,,-336.0,,-211.0,-187.2,367.0,,,False,,False,False,False
54099,581,216.0,,,125.0,,42.0,239.3,178.0,-365.0,,,-456.0,,-539.0,-341.7,-403.0,,,False,,False,True,False
54101,60,0.0,,,21.0,,2.0,,3.0,-60.0,,,-39.0,,-58.0,,-57.0,,,True,,True,,True
54103,339,88.0,,,33.0,,29.2,51.2,40.0,-251.0,,,-306.0,,-309.8,-287.8,-299.0,,,False,,False,False,False
54105,97,0.0,,,19.0,,1.7,,2.0,-97.0,,,-78.0,,-95.3,,-95.0,,,True,,True,,True
54107,2111,160.0,,,251.0,,15.5,85.1,103.0,-1951.0,,,-1860.0,,-2095.6,-2025.9,-2008.0,,,True,,False,False,False
54109,589,120.0,,,42.0,,7.8,,139.0,-469.0,,,-547.0,,-581.2,,-450.0,,,False,,False,,True
55001,827,392.0,,,320.0,,19.9,323.1,394.0,-435.0,,,-507.0,,-807.1,-503.9,-433.0,,,False,,False,False,True
55003,533,408.0,,,190.0,,76.7,,457.0,-125.0,,,-343.0,,-456.3,,-76.0,,,False,,False,,True
55005,3103,480.0,,,744.0,,70.1,845.6,1166.0,-2623.0,,,-2359.0,,-3032.9,-2257.4,-1937.0,,,True,,False,True,True
55007,563,208.0,,,56.0,,69.8,,272.0,-355.0,,,-507.0,,-493.2,,-291.0,,,False,,False,,True
55009,12664,12960.0,,,12553.0,,8525.1,12053.2,3687.0,296.0,,,-111.0,,-4138.9,-610.8,-8977.0,,,True,,False,False,False
55011,644,144.0,,,169.0,,73.9,144.3,138.0,-500.0,,,-475.0,,-570.1,-499.7,-506.0,,,True,,False,True,False
55013,602,248.0,,,190.0,,19.5,,166.0,-354.0,,,-412.0,,-582.5,,-436.0,,,False,,False,,False
55015,2766,2936.0,,,1465.0,,833.4,1478.2,1853.0,170.0,,,-1301.0,,-1932.7,-1287.8,-913.0,,,False,,False,False,False
55017,3955,864.0,,,1433.0,,311.8,410.2,1305.0,-3091.0,,,-2522.0,,-3643.2,-3544.8,-2650.0,,,True,,False,False,True
55019,1822,688.0,,,1070.0,,78.2,246.3,846.0,-1134.0,,,-752.0,,-1743.8,-1575.7,-976.0,,,True,,False,False,True
55021,2829,1480.0,,,1095.0,,2124.7,560.9,1188.0,-1349.0,,,-1734.0,,-704.3,-2268.1,-1641.0,,,False,,True,False,False
55023,1021,272.0,,,263.0,,64.0,193.9,409.0,-749.0,,,-758.0,,-957.0,-827.1,-612.0,,,False,,False,False,True
55025,17280,6808.0,,,6328.0,,2201.1,1756.2,3012.0,-10472.0,,,-10952.0,,-15078.9,-15523.8,-14268.0,,,False,,False,False,False
55027,6532,2648.0,,,1970.0,,1858.7,1396.8,1641.0,-3884.0,,,-4562.0,,-4673.3,-5135.2,-4891.0,,,False,,False,False,False
55029,1277,792.0,,,466.0,,0.0,583.3,622.0,-485.0,,,-811.0,,-1277.0,-693.7,-655.0,,,False,,False,False,False
55031,1565,792.0,,,695.0,,212.5,336.0,974.0,-773.0,,,-870.0,,-1352.5,-1229.0,-591.0,,,False,,False,False,True
55033,2205,1400.0,,,683.0,,0.0,1468.0,100.0,-805.0,,,-1522.0,,-2205.0,-737.0,-2105.0,,,False,,False,True,False
55035,5676,2080.0,,,2868.0,,512.7,2474.5,1287.0,-3596.0,,,-2808.0,,-5163.3,-3201.5,-4389.0,,,True,,False,True,False
55037,230,168.0,,,75.0,,10.0,,68.0,-62.0,,,-155.0,,-220.0,,-162.0,,,False,,False,,False
55039,6206,3216.0,,,3424.0,,556.3,2754.7,3096.0,-2990.0,,,-2782.0,,-5649.7,-3451.3,-3110.0,,,True,,False,False,False
55041,434,488.0,,,196.0,,116.8,371.5,114.0,54.0,,,-238.0,,-317.2,-62.5,-320.0,,,False,,False,False,False
55043,2496,1680.0,,,950.0,,1447.7,1259.3,1172.0,-816.0,,,-1546.0,,-1048.3,-1236.7,-1324.0,,,False,,False,False,False
55045,1101,776.0,,,612.0,,581.0,503.1,517.0,-325.0,,,-489.0,,-520.0,-597.9,-584.0,,,False,,False,False,False
55047,1068,696.0,,,359.0,,65.5,498.9,417.0,-372.0,,,-709.0,,-1002.5,-569.1,-651.0,,,False,,False,False,False
55049,1103,264.0,,,302.0,,35.3,145.4,346.0,-839.0,,,-801.0,,-1067.8,-957.6,-757.0,,,True,,False,False,True
55051,265,56.0,,,63.0,,6.8,,91.0,-209.0,,,-202.0,,-258.2,,-174.0,,,True,,False,,True
55053,1544,216.0,,,531.0,,68.1,212.6,401.0,-1328.0,,,-1013.0,,-1475.9,-1331.4,-1143.0,,,True,,False,False,True
55055,4008,1752.0,,,1212.0,,784.5,1095.4,1673.0,-2256.0,,,-2796.0,,-3223.5,-2912.6,-2335.0,,,False,,False,False,False
55057,1446,664.0,,,710.0,,101.0,299.8,118.0,-782.0,,,-736.0,,-1345.0,-1146.2,-1328.0,,,True,,False,False,False
55059,6545,1696.0,,,1759.0,,364.6,879.1,2275.0,-4849.0,,,-4786.0,,-6180.4,-5665.9,-4270.0,,,True,,False,False,True
55061,1037,1360.0,,,543.0,,312.9,1558.9,359.0,323.0,,,-494.0,,-724.1,521.9,-678.0,,,False,,False,False,False
55063,4889,2352.0,,,3255.0,,289.4,3093.6,124.0,-2537.0,,,-1634.0,,-4599.6,-1795.4,-4765.0,,,True,,False,True,False
55065,752,664.0,,,245.0,,64.9,307.0,446.0,-88.0,,,-507.0,,-687.1,-445.0,-306.0,,,False,,False,False,False
55067,1323,792.0,,,731.0,,1030.6,247.7,118.0,-531.0,,,-592.0,,-292.4,-1075.3,-1205.0,,,False,,True,False,False
55069,1709,704.0,,,752.0,,475.5,530.9,817.0,-1005.0,,,-957.0,,-1233.5,-1178.1,-892.0,,,True,,False,False,True
55071,4108,2424.0,,,2767.0,,1641.1,1109.9,1937.0,-1684.0,,,-1341.0,,-2466.9,-2998.1,-2171.0,,,True,,False,False,False
55073,8586,3984.0,,,4582.0,,1095.9,1353.4,2604.0,-4602.0,,,-4004.0,,-7490.1,-7232.6,-5982.0,,,True,,False,False,False
55075,2059,1728.0,,,1702.0,,146.8,635.8,295.0,-331.0,,,-357.0,,-1912.2,-1423.2,-1764.0,,,False,,False,False,False
55077,812,632.0,,,198.0,,216.9,407.1,339.0,-180.0,,,-614.0,,-595.1,-404.9,-473.0,,,False,,False,False,False
55078,451,328.0,,,58.0,,465.2,,123.0,-123.0,,,-393.0,,14.2,,-328.0,,,False,,True,,False
55079,41679,14656.0,,,9755.0,,10247.2,14367.1,11697.0,-27023.0,,,-31924.0,,-31431.8,-27311.9,-29982.0,,,False,,False,False,False
55081,1923,1128.0,,,1460.0,,239.7,392.7,239.0,-795.0,,,-463.0,,-1683.3,-1530.3,-1684.0,,,True,,False,False,False
55083,2164,2376.0,,,1380.0,,737.2,1081.2,472.0,212.0,,,-784.0,,-1426.8,-1082.8,-1692.0,,,False,,False,False,False
55085,1747,1088.0,,,1013.0,,583.0,717.4,888.0,-659.0,,,-734.0,,-1164.0,-1029.6,-859.0,,,False,,False,False,False
55087,9039,9032.0,,,8023.0,,1086.6,8518.1,3493.0,-7.0,,,-1016.0,,-7952.4,-520.9,-5546.0,,,False,,False,False,False
55089,3793,952.0,,,1534.0,,518.4,440.9,662.0,-2841.0,,,-2259.0,,-3274.6,-3352.1,-3131.0,,,True,,False,False,False
55091,394,48.0,,,116.0,,4.2,,108.0,-346.0,,,-278.0,,-389.8,,-286.0,,,True,,False,,True
55093,2022,272.0,,,585.0,,25.2,171.3,161.0,-1750.0,,,-1437.0,,-1996.8,-1850.7,-1861.0,,,True,,False,False,False
