,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,Geneva-DetGrowth,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-Geneva-DetGrowth,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-Geneva-DetGrowth,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
40131,343,222.0,171.1,215.0,469.0,,,,,,159.0,397.4,219.8,224.8,260.3,305.0,,,204.4,,,,508.6,,-121.0,-171.9,-128.0,126.0,,,,,,-184.0,54.4,-123.2,-118.2,-82.7,-38.0,,,-138.6,,,,165.6,,False,False,False,,,,,,False,True,False,True,True,True,,,False,,,,False,
40133,106,38.0,,26.0,57.0,,,,,,48.0,57.6,10.1,29.0,,47.0,,,,,,,19.8,,-68.0,,-80.0,-49.0,,,,,,-58.0,-48.4,-95.9,-77.0,,-59.0,,,,,,,-86.2,,,False,True,,,,,,True,True,False,False,,True,,,,,,,False,
40135,169,42.0,,31.0,80.0,,,,,,91.0,81.6,13.2,38.7,,58.0,,,,,,,99.1,,-127.0,,-138.0,-89.0,,,,,,-78.0,-87.4,-155.8,-130.3,,-111.0,,,,,,,-69.9,,,False,True,,,,,,True,True,False,False,,True,,,,,,,True,
40137,49,88.0,,82.0,197.0,,,,,,123.0,83.2,77.3,79.4,56.5,127.0,,,,,,,984.6,,39.0,,33.0,148.0,,,,,,74.0,34.2,28.3,30.4,7.5,78.0,,,,,,,935.6,,,True,False,,,,,,False,True,True,True,True,False,,,,,,,False,
40139,27,4.0,,2.0,0.0,,,,,,38.0,22.2,0.2,4.0,3.2,,,,,,,,0.0,,-23.0,,-25.0,-27.0,,,,,,11.0,-4.8,-26.8,-23.0,-23.8,,,,,,,,-27.0,,,False,False,,,,,,True,True,False,False,False,,,,,,,,False,
40141,24,12.0,,6.0,0.0,,,,,,15.0,1.5,2.3,3.3,,20.0,,,,,,,178.8,,-12.0,,-18.0,-24.0,,,,,,-9.0,-22.5,-21.7,-20.7,,-4.0,,,,,,,154.8,,,False,False,,,,,,True,False,False,False,,True,,,,,,,False,
40143,2743,2476.0,3281.1,2373.0,4092.0,,,,,,3383.0,2139.9,2267.2,2563.9,2100.3,3718.0,,,2213.9,2483.0,,,3591.4,,-267.0,538.1,-370.0,1349.0,,,,,,640.0,-603.1,-475.8,-179.1,-642.7,975.0,,,-529.1,-260.0,,,848.4,,False,False,False,,,,,,False,False,False,True,False,False,,,False,True,,,False,
40145,268,184.0,94.1,174.0,283.0,,,,,,162.0,143.0,119.2,180.4,187.9,292.0,,,229.3,,,,411.6,,-84.0,-173.9,-94.0,15.0,,,,,,-106.0,-125.0,-148.8,-87.6,-80.1,24.0,,,-38.7,,,,143.6,,False,False,True,,,,,,False,False,False,False,True,True,,,True,,,,False,
40147,79,84.0,20.9,64.0,134.0,,,,,,110.0,67.5,28.8,73.7,51.3,230.0,,,66.0,,,,102.3,,5.0,-58.1,-15.0,55.0,,,,,,31.0,-11.5,-50.2,-5.3,-27.7,151.0,,,-13.0,,,,23.3,,False,False,False,,,,,,False,False,False,False,False,False,,,False,,,,False,
40149,13,10.0,,6.0,0.0,,,,,,15.0,8.0,,2.0,,12.0,,,,,,,0.6,,-3.0,,-7.0,-13.0,,,,,,2.0,-5.0,,-11.0,,-1.0,,,,,,,-12.4,,,False,False,,,,,,True,False,,False,,True,,,,,,,False,
40151,6,6.0,,2.0,0.0,,,,,,7.0,5.9,0.6,1.1,,13.0,,,,,,,20.8,,0.0,,-4.0,-6.0,,,,,,1.0,-0.1,-5.4,-4.9,,7.0,,,,,,,14.8,,,False,False,,,,,,False,False,False,False,,False,,,,,,,False,
40153,15,6.0,,4.0,0.0,,,,,,33.0,3.9,1.5,2.0,,13.0,,,,,,,54.8,,-9.0,,-11.0,-15.0,,,,,,18.0,-11.1,-13.5,-13.0,,-2.0,,,,,,,39.8,,,False,False,,,,,,False,False,False,False,,True,,,,,,,False,
41001,17,4.0,,2.0,0.0,,,,,,58.0,15.7,0.7,1.0,,0.0,,,,,,,0.7,,-13.0,,-15.0,-17.0,,,,,,41.0,-1.3,-16.3,-16.0,,-17.0,,,,,,,-16.3,,,False,False,,,,,,False,True,False,False,,False,,,,,,,False,
41003,26,32.0,10.3,25.0,71.0,,,,,,26.0,64.0,10.4,33.1,55.0,45.0,,,,,,,62.2,,6.0,-15.7,-1.0,45.0,,,,,,0.0,38.0,-15.6,7.1,29.0,19.0,,,,,,,36.2,,False,True,False,,,,,,True,False,False,False,False,False,,,,,,,False,
41005,266,312.0,330.5,291.0,296.0,,,,,,466.0,743.6,230.6,328.7,526.5,405.0,,,388.9,231.0,,,278.8,,46.0,64.5,25.0,30.0,,,,,,200.0,477.6,-35.4,62.7,260.5,139.0,,,122.9,-35.0,,,12.8,,False,True,True,,,,,,False,False,True,False,False,False,,,False,True,,,True,
41007,16,14.0,,10.0,0.0,,,,,,3.0,34.8,7.5,8.6,,25.0,,,,,,,69.2,,-2.0,,-6.0,-16.0,,,,,,-13.0,18.8,-8.5,-7.4,,9.0,,,,,,,53.2,,,False,False,,,,,,False,False,False,False,,False,,,,,,,False,
41009,17,26.0,0.0,17.0,39.0,,,,,,5.0,46.1,7.9,18.1,,25.0,,,,,,,6.4,,9.0,-17.0,0.0,22.0,,,,,,-12.0,29.1,-9.1,1.1,,8.0,,,,,,,-10.6,,False,True,False,,,,,,False,False,False,True,,True,,,,,,,False,
41011,17,26.0,4.0,24.0,0.0,,,,,,24.0,60.0,10.9,35.2,,35.0,,,,,,,75.5,,9.0,-13.0,7.0,-17.0,,,,,,7.0,43.0,-6.1,18.2,,18.0,,,,,,,58.5,,False,True,False,,,,,,True,False,True,False,,False,,,,,,,False,
41013,22,8.0,,11.0,0.0,,,,,,1.0,9.4,8.2,18.8,,,,,,,,,18.0,,-14.0,,-11.0,-22.0,,,,,,-21.0,-12.6,-13.8,-3.2,,,,,,,,,-4.0,,,True,False,,,,,,False,True,True,True,,,,,,,,,True,
41015,5,0.0,,1.0,0.0,,,,,,2.0,0.6,1.5,1.3,,1.0,,,,,,,0.0,,-5.0,,-4.0,-5.0,,,,,,-3.0,-4.4,-3.5,-3.7,,-4.0,,,,,,,-5.0,,,True,False,,,,,,True,True,True,True,,True,,,,,,,True,
41017,191,174.0,55.9,217.0,380.0,,,,,,279.0,228.7,172.1,198.8,208.7,196.0,,,,322.0,,,324.3,,-17.0,-135.1,26.0,189.0,,,,,,88.0,37.7,-18.9,7.8,17.7,5.0,,,,131.0,,,133.3,,False,False,False,,,,,,False,False,False,True,False,True,,,,False,,,False,
41019,46,44.0,0.6,36.0,45.0,,,,,,51.0,85.0,15.0,49.4,,,,,,,,,83.1,,-2.0,-45.4,-10.0,-1.0,,,,,,5.0,39.0,-31.0,3.4,,,,,,,,,37.1,,False,False,True,,,,,,False,False,False,False,,,,,,,,,False,
41021,2,2.0,,2.0,0.0,,,,,,0.0,4.5,,0.0,,0.0,,,,,,,0.3,,0.0,,0.0,-2.0,,,,,,-2.0,2.5,,-2.0,,-2.0,,,,,,,-1.7,,,True,False,,,,,,False,False,,False,,False,,,,,,,False,
41023,1,0.0,,0.0,0.0,,,,,,3.0,1.1,0.0,0.0,,0.0,,,,,,,0.0,,-1.0,,-1.0,-1.0,,,,,,2.0,0.1,-1.0,-1.0,,-1.0,,,,,,,-1.0,,,False,False,,,,,,False,True,True,True,,False,,,,,,,False,
41025,6,0.0,,0.0,0.0,,,,,,15.0,4.6,0.0,0.0,,0.0,,,,,,,0.0,,-6.0,,-6.0,-6.0,,,,,,9.0,-1.4,-6.0,-6.0,,-6.0,,,,,,,-6.0,,,False,False,,,,,,False,True,True,True,,False,,,,,,,True,
41027,41,40.0,,40.0,30.0,,,,,,13.0,53.4,25.8,53.2,20.0,58.0,,,,,,,247.1,,-1.0,,-1.0,-11.0,,,,,,-28.0,12.4,-15.2,12.2,-21.0,17.0,,,,,,,206.1,,,False,False,,,,,,False,False,False,False,False,False,,,,,,,False,
41029,148,88.0,58.8,135.0,182.0,,,,,,188.0,170.9,123.6,156.6,124.4,126.0,,,,170.0,,,132.1,,-60.0,-89.2,-13.0,34.0,,,,,,40.0,22.9,-24.4,8.6,-23.6,-22.0,,,,22.0,,,-15.9,,False,True,True,,,,,,True,True,True,True,True,True,,,,True,,,True,
41031,118,44.0,,56.0,0.0,,,,,,18.0,77.9,43.7,80.7,70.7,78.0,,,,,,,37.7,,-74.0,,-62.0,-118.0,,,,,,-100.0,-40.1,-74.3,-37.3,-47.3,-40.0,,,,,,,-80.3,,,True,False,,,,,,False,True,False,True,True,True,,,,,,,False,
41033,37,18.0,0.2,20.0,28.0,,,,,,43.0,33.5,14.5,26.0,,30.0,,,,,,,4.7,,-19.0,-36.8,-17.0,-9.0,,,,,,6.0,-3.5,-22.5,-11.0,,-7.0,,,,,,,-32.3,,False,True,True,,,,,,True,True,False,True,,True,,,,,,,False,
41035,45,30.0,55.8,22.0,0.0,,,,,,31.0,72.9,12.2,24.7,28.3,50.0,,,,,,,86.7,,-15.0,10.8,-23.0,-45.0,,,,,,-14.0,27.9,-32.8,-20.3,-16.7,5.0,,,,,,,41.7,,True,False,False,,,,,,True,False,False,False,False,True,,,,,,,False,
41037,5,6.0,,4.0,0.0,,,,,,2.0,9.3,4.9,2.8,,,,,,,,,35.4,,1.0,,-1.0,-5.0,,,,,,-3.0,4.3,-0.1,-2.2,,,,,,,,,30.4,,,False,False,,,,,,False,False,True,False,,,,,,,,,False,
41039,127,180.0,172.9,223.0,373.0,,,,,,313.0,649.0,227.7,227.5,230.5,204.0,,,,257.0,,,413.9,,53.0,45.9,96.0,246.0,,,,,,186.0,522.0,100.7,100.5,103.5,77.0,,,,130.0,,,286.9,,True,False,False,,,,,,False,False,False,False,False,False,,,,False,,,False,
41041,24,14.0,,12.0,16.0,,,,,,21.0,84.5,2.8,17.7,55.8,,,,,,,,9.8,,-10.0,,-12.0,-8.0,,,,,,-3.0,60.5,-21.2,-6.3,31.8,,,,,,,,-14.2,,,False,True,,,,,,True,False,False,True,False,,,,,,,,False,
41043,50,44.0,10.5,41.0,81.0,,,,,,132.0,71.2,16.1,52.1,45.5,66.0,,,,51.0,,,53.2,,-6.0,-39.5,-9.0,31.0,,,,,,82.0,21.2,-33.9,2.1,-4.5,16.0,,,,1.0,,,3.2,,False,False,False,,,,,,False,False,False,True,True,False,,,,True,,,True,
41045,185,352.0,,220.0,0.0,,,,,,249.0,281.4,118.8,189.1,60.0,226.0,,,,,,,83.0,,167.0,,35.0,-185.0,,,,,,64.0,96.4,-66.2,4.1,-125.0,41.0,,,,,,,-102.0,,,True,False,,,,,,True,True,True,True,True,True,,,,,,,True,
41047,521,524.0,311.2,584.0,681.0,,,,,,727.0,1105.7,534.2,676.1,564.4,772.0,,,636.3,556.0,,,669.7,,3.0,-209.8,63.0,160.0,,,,,,206.0,584.7,13.2,155.1,43.4,251.0,,,115.3,35.0,,,148.7,,False,False,False,,,,,,False,False,False,False,False,False,,,False,False,,,False,
41049,110,96.0,,89.0,0.0,,,,,,25.0,57.7,70.1,100.5,21.8,94.0,,,,,,,83.3,,-14.0,,-21.0,-110.0,,,,,,-85.0,-52.3,-39.9,-9.5,-88.2,-16.0,,,,,,,-26.7,,,False,False,,,,,,False,False,False,True,False,False,,,,,,,False,
41051,1034,1090.0,813.2,1397.0,1429.0,,,,,,1109.0,1413.1,1361.4,1573.1,1357.7,1403.0,,,1521.4,1501.0,,,1510.1,,56.0,-220.8,363.0,395.0,,,,,,75.0,379.1,327.4,539.1,323.7,369.0,,,487.4,467.0,,,476.1,,False,False,False,,,,,,False,False,False,False,False,False,,,False,False,,,False,
41053,87,54.0,19.0,56.0,72.0,,,,,,29.0,109.7,45.8,69.1,55.9,76.0,,,,,,,193.3,,-33.0,-68.0,-31.0,-15.0,,,,,,-58.0,22.7,-41.2,-17.9,-31.1,-11.0,,,,,,,106.3,,False,True,True,,,,,,False,True,False,True,True,True,,,,,,,False,
41055,5,8.0,,2.0,0.0,,,,,,0.0,6.7,0.4,0.2,,8.0,,,,,,,73.8,,3.0,,-3.0,-5.0,,,,,,-5.0,1.7,-4.6,-4.8,,3.0,,,,,,,68.8,,,False,False,,,,,,False,True,False,False,,False,,,,,,,False,
41057,1,14.0,,6.0,0.0,,,,,,0.0,25.9,1.8,4.6,,18.0,,,,,,,20.5,,13.0,,5.0,-1.0,,,,,,-1.0,24.9,0.8,3.6,,17.0,,,,,,,19.5,,,True,True,,,,,,True,False,True,True,,False,,,,,,,False,
41059,715,550.0,451.0,666.0,628.0,,,,,,499.0,460.7,702.6,745.5,321.8,671.0,,,,,,,398.3,,-165.0,-264.0,-49.0,-87.0,,,,,,-216.0,-254.3,-12.4,30.5,-393.2,-44.0,,,,,,,-316.7,,False,True,True,,,,,,False,False,True,True,False,True,,,,,,,False,
41061,5,28.0,,20.0,0.0,,,,,,105.0,80.5,8.9,21.1,41.7,,,,,,,,15.9,,23.0,,15.0,-5.0,,,,,,100.0,75.5,3.9,16.1,36.7,,,,,,,,10.9,,,True,True,,,,,,False,False,True,True,False,,,,,,,,True,
41063,2,6.0,,4.0,0.0,,,,,,23.0,7.7,2.7,4.1,,,,,,,,,23.9,,4.0,,2.0,-2.0,,,,,,21.0,5.7,0.7,2.1,,,,,,,,,21.9,,,True,True,,,,,,False,False,True,True,,,,,,,,,False,
41065,29,26.0,,23.0,0.0,,,,,,13.0,80.2,10.8,30.6,49.2,46.0,,,,,,,37.1,,-3.0,,-6.0,-29.0,,,,,,-16.0,51.2,-18.2,1.6,20.2,17.0,,,,,,,8.1,,,False,False,,,,,,False,False,False,True,False,False,,,,,,,False,
41067,632,672.0,586.3,752.0,773.0,,,,,,580.0,859.7,771.5,883.3,1060.3,881.0,,,748.0,733.0,,,714.7,,40.0,-45.7,120.0,141.0,,,,,,-52.0,227.7,139.5,251.3,428.3,249.0,,,116.0,101.0,,,82.7,,False,False,False,,,,,,False,False,False,False,False,False,,,False,False,,,False,
41069,0,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,,True,True,,,,,,True,True,,True,,True,,,,,,,,
41071,121,70.0,72.5,65.0,132.0,,,,,,40.0,163.7,30.2,93.4,159.8,88.0,,,,,,,51.7,,-51.0,-48.5,-56.0,11.0,,,,,,-81.0,42.7,-90.8,-27.6,38.8,-33.0,,,,,,,-69.3,,True,False,True,,,,,,False,True,False,True,True,True,,,,,,,False,
42001,57,54.0,64.1,31.0,64.0,,,,,,50.0,109.0,11.4,44.5,75.4,51.0,,,10.4,,,,22.9,,-3.0,7.1,-26.0,7.0,,,,,,-7.0,52.0,-45.6,-12.5,18.4,-6.0,,,-46.6,,,,-34.1,,False,False,False,,,,,,False,False,False,False,False,False,,,False,,,,False,
42003,2035,2726.0,1441.3,2875.0,2303.0,,,,,,1126.0,1909.1,2789.7,3020.4,2477.8,2067.0,,,2856.6,2983.0,,,1557.7,,691.0,-593.7,840.0,268.0,,,,,,-909.0,-125.9,754.7,985.4,442.8,32.0,,,821.6,948.0,,,-477.3,,True,False,True,,,,,,False,True,False,False,True,True,,,False,False,,,True,
42005,87,26.0,3.5,45.0,33.0,,,,,,50.0,50.6,48.3,59.9,,,,,,,,,2.6,,-61.0,-83.5,-42.0,-54.0,,,,,,-37.0,-36.4,-38.7,-27.1,,,,,,,,,-84.4,,False,True,True,,,,,,True,True,True,True,,,,,,,,,False,
42007,270,252.0,58.4,259.0,474.0,,,,,,158.0,317.9,182.7,273.3,186.9,209.0,,,257.3,333.0,,,684.2,,-18.0,-211.6,-11.0,204.0,,,,,,-112.0,47.9,-87.3,3.3,-83.1,-61.0,,,-12.7,63.0,,,414.2,,False,True,False,,,,,,False,False,False,True,False,False,,,True,False,,,False,
42009,28,16.0,,21.0,14.0,,,,,,35.0,35.1,18.7,29.3,20.0,,,,,,,,27.0,,-12.0,,-7.0,-14.0,,,,,,7.0,7.1,-9.3,1.3,-8.0,,,,,,,,-1.0,,,True,False,,,,,,True,True,True,True,True,,,,,,,,True,
42011,370,236.0,106.2,258.0,342.0,,,,,,252.0,279.7,180.6,311.2,107.3,528.0,,,310.1,251.0,,,270.5,,-134.0,-263.8,-112.0,-28.0,,,,,,-118.0,-90.3,-189.4,-58.8,-262.7,158.0,,,-59.9,-119.0,,,-99.5,,False,True,True,,,,,,True,True,False,True,False,False,,,True,True,,,True,
42013,87,54.0,15.4,64.0,117.0,,,,,,85.0,180.6,60.1,77.9,76.9,49.0,,,,,,,53.1,,-33.0,-71.7,-23.0,30.0,,,,,,-2.0,93.6,-26.9,-9.1,-10.1,-38.0,,,,,,,-33.9,,False,True,True,,,,,,True,False,True,True,True,False,,,,,,,False,
42015,19,6.0,0.2,7.0,0.0,,,,,,10.0,28.8,4.9,8.0,,,,,,,,,51.7,,-13.0,-18.8,-12.0,-19.0,,,,,,-9.0,9.8,-14.1,-11.0,,,,,,,,,32.7,,False,True,False,,,,,,True,True,False,True,,,,,,,,,False,
42017,639,512.0,342.5,556.0,732.0,,,,,,222.0,301.9,442.9,644.3,328.1,793.0,,,661.2,519.0,,,591.6,,-127.0,-296.5,-83.0,93.0,,,,,,-417.0,-337.1,-196.1,5.3,-310.9,154.0,,,22.2,-120.0,,,-47.4,,False,True,True,,,,,,False,False,False,True,False,False,,,True,True,,,True,
42019,126,128.0,40.5,106.0,190.0,,,,,,163.0,270.1,55.3,139.4,221.9,97.0,,,82.9,126.0,,,110.3,,2.0,-85.5,-20.0,64.0,,,,,,37.0,144.1,-70.7,13.4,95.9,-29.0,,,-43.1,0.0,,,-15.7,,False,False,False,,,,,,False,False,False,False,False,False,,,False,True,,,False,
42021,95,64.0,21.4,73.0,160.0,,,,,,99.0,177.4,39.2,80.6,121.8,51.0,,,,106.0,,,20.6,,-31.0,-73.6,-22.0,65.0,,,,,,4.0,82.4,-55.8,-14.4,26.8,-44.0,,,,11.0,,,-74.4,,False,True,False,,,,,,True,False,False,True,True,False,,,,True,,,False,
42023,1,2.0,,0.0,0.0,,,,,,0.0,4.3,0.1,0.0,,0.0,,,,,,,0.1,,1.0,,-1.0,-1.0,,,,,,-1.0,3.3,-0.9,-1.0,,-1.0,,,,,,,-0.9,,,False,False,,,,,,False,False,True,True,,False,,,,,,,True,
42025,40,44.0,7.9,37.0,78.0,,,,,,11.0,86.1,17.7,46.2,24.6,54.0,,,40.2,,,,112.9,,4.0,-32.1,-3.0,38.0,,,,,,-29.0,46.1,-22.3,6.2,-15.4,14.0,,,0.2,,,,72.9,,False,True,False,,,,,,False,False,False,False,False,False,,,True,,,,False,
42027,97,72.0,41.0,66.0,102.0,,,,,,42.0,200.2,42.9,78.1,66.6,54.0,,,69.8,66.0,,,154.7,,-25.0,-56.0,-31.0,5.0,,,,,,-55.0,103.2,-54.1,-18.9,-30.4,-43.0,,,-27.2,-31.0,,,57.7,,False,False,True,,,,,,False,False,False,True,False,False,,,False,False,,,False,
42029,640,506.0,538.2,592.0,913.0,,,,,,261.0,327.6,445.0,724.9,271.1,658.0,,,615.7,670.0,,,1073.6,,-134.0,-101.8,-48.0,273.0,,,,,,-379.0,-312.4,-195.0,84.9,-368.9,18.0,,,-24.3,30.0,,,433.6,,True,True,False,,,,,,False,False,False,True,False,True,,,True,True,,,False,
42031,9,16.0,,13.0,37.0,,,,,,24.0,46.7,,9.8,,12.0,,,,,,,6.9,,7.0,,4.0,28.0,,,,,,15.0,37.7,,0.8,,3.0,,,,,,,-2.1,,,True,False,,,,,,False,False,,True,,True,,,,,,,True,
42033,35,28.0,10.0,17.0,30.0,,,,,,31.0,50.2,7.2,18.3,,13.0,,,,,,,10.1,,-7.0,-25.0,-18.0,-5.0,,,,,,-4.0,15.2,-27.8,-16.7,,-22.0,,,,,,,-24.9,,False,False,True,,,,,,True,False,False,False,,False,,,,,,,False,
42035,12,16.0,,13.0,28.0,,,,,,12.0,45.3,2.4,18.4,28.8,13.0,,,,,,,26.6,,4.0,,1.0,16.0,,,,,,0.0,33.3,-9.6,6.4,16.8,1.0,,,,,,,14.6,,,True,False,,,,,,True,False,False,False,False,True,,,,,,,False,
42037,31,18.0,9.2,18.0,14.0,,,,,,21.0,66.6,7.3,24.2,17.1,47.0,,,23.2,,,,2.3,,-13.0,-21.8,-13.0,-17.0,,,,,,-10.0,35.6,-23.7,-6.8,-13.9,16.0,,,-7.8,,,,-28.7,,False,False,False,,,,,,True,False,False,True,False,False,,,True,,,,False,
42039,19,60.0,9.0,49.0,84.0,,,,,,79.0,148.2,56.0,31.2,64.3,54.0,,,,,,,26.4,,41.0,-10.0,30.0,65.0,,,,,,60.0,129.2,37.0,12.2,45.3,35.0,,,,,,,7.4,,True,True,False,,,,,,False,False,True,True,False,True,,,,,,,True,
42041,211,146.0,94.1,133.0,213.0,,,,,,115.0,220.5,109.8,144.8,127.0,154.0,,,132.1,132.0,,,221.8,,-65.0,-116.9,-78.0,2.0,,,,,,-96.0,9.5,-101.2,-66.2,-84.0,-57.0,,,-78.9,-79.0,,,10.8,,False,False,True,,,,,,False,True,False,False,False,True,,,False,False,,,True,
42043,249,242.0,466.3,191.0,174.0,,,,,,139.0,364.7,140.3,250.0,233.6,319.0,,,200.3,121.0,,,679.3,,-7.0,217.3,-58.0,-75.0,,,,,,-110.0,115.7,-108.7,1.0,-15.4,70.0,,,-48.7,-128.0,,,430.3,,False,False,False,,,,,,False,False,False,True,False,False,,,False,False,,,False,
42045,955,604.0,281.4,679.0,1076.0,,,,,,370.0,315.2,507.9,751.9,226.7,967.0,,,700.6,829.0,,,1107.0,,-351.0,-673.6,-276.0,121.0,,,,,,-585.0,-639.8,-447.1,-203.1,-728.3,12.0,,,-254.4,-126.0,,,152.0,,False,True,True,,,,,,False,False,False,True,False,True,,,True,True,,,True,
42047,8,12.0,,11.0,0.0,,,,,,12.0,48.9,3.7,15.1,,,,,,,,,30.9,,4.0,,3.0,-8.0,,,,,,4.0,40.9,-4.3,7.1,,,,,,,,,22.9,,,True,False,,,,,,False,False,False,False,,,,,,,,,False,
42049,185,124.0,295.4,106.0,111.0,,,,,,264.0,315.7,59.5,152.1,154.3,133.0,,,99.3,93.0,,,64.3,,-61.0,110.4,-79.0,-74.0,,,,,,79.0,130.7,-125.5,-32.9,-30.7,-52.0,,,-85.7,-92.0,,,-120.7,,False,False,False,,,,,,False,False,False,True,True,True,,,False,False,,,False,
42051,148,122.0,12.3,166.0,399.0,,,,,,119.0,196.6,117.5,155.6,125.5,,,,,269.0,,,627.4,,-26.0,-135.7,18.0,251.0,,,,,,-29.0,48.6,-30.5,7.6,-22.5,,,,,121.0,,,479.4,,False,True,False,,,,,,False,False,False,True,True,,,,,False,,,False,
42053,2,0.0,,0.0,0.0,,,,,,6.0,1.4,0.1,0.0,,0.0,,,,,,,0.0,,-2.0,,-2.0,-2.0,,,,,,4.0,-0.6,-1.9,-2.0,,-2.0,,,,,,,-2.0,,,False,False,,,,,,False,True,True,True,,False,,,,,,,False,
42055,224,110.0,124.5,112.0,134.0,,,,,,113.0,193.7,81.2,139.7,60.2,147.0,,,124.2,101.0,,,170.5,,-114.0,-99.5,-112.0,-90.0,,,,,,-111.0,-30.3,-142.8,-84.3,-163.8,-77.0,,,-99.8,-123.0,,,-53.5,,True,True,True,,,,,,True,True,False,True,False,True,,,True,False,,,True,
42057,3,0.0,,0.0,0.0,,,,,,10.0,4.2,0.5,0.0,,0.0,,,,,,,0.0,,-3.0,,-3.0,-3.0,,,,,,7.0,1.2,-2.5,-3.0,,-3.0,,,,,,,-3.0,,,False,False,,,,,,False,True,True,True,,False,,,,,,,True,
42059,27,26.0,,25.0,55.0,,,,,,23.0,53.9,9.0,39.7,,23.0,,,,,,,9.9,,-1.0,,-2.0,28.0,,,,,,-4.0,26.9,-18.0,12.7,,-4.0,,,,,,,-17.1,,,False,False,,,,,,False,False,False,False,,False,,,,,,,False,
42061,21,20.0,,12.0,21.0,,,,,,34.0,26.8,2.4,12.9,5.1,30.0,,,,,,,21.9,,-1.0,,-9.0,0.0,,,,,,13.0,5.8,-18.6,-8.1,-15.9,9.0,,,,,,,0.9,,,False,True,,,,,,False,False,False,False,False,False,,,,,,,True,
42063,87,74.0,8.6,45.0,153.0,,,,,,82.0,99.6,8.9,52.4,52.6,,,,,,,,25.9,,-13.0,-78.4,-42.0,66.0,,,,,,-5.0,12.6,-78.1,-34.6,-34.4,,,,,,,,-61.1,,False,False,False,,,,,,True,True,False,False,False,,,,,,,,False,
42065,12,18.0,,13.0,42.0,,,,,,16.0,38.5,3.3,17.8,,14.0,,,,,,,273.4,,6.0,,1.0,30.0,,,,,,4.0,26.5,-8.7,5.8,,2.0,,,,,,,261.4,,,True,False,,,,,,True,False,False,True,,True,,,,,,,False,
42067,9,2.0,,2.0,0.0,,,,,,8.0,15.7,1.1,4.3,6.2,,,,,,,,0.5,,-7.0,,-7.0,-9.0,,,,,,-1.0,6.7,-7.9,-4.7,-2.8,,,,,,,,-8.5,,,False,False,,,,,,True,True,False,True,True,,,,,,,,False,
42069,102,80.0,86.7,83.0,79.0,,,,,,53.0,134.6,55.3,107.9,41.7,194.0,,,99.6,75.0,,,166.2,,-22.0,-15.3,-19.0,-23.0,,,,,,-49.0,32.6,-46.7,5.9,-60.3,92.0,,,-2.4,-27.0,,,64.2,,True,True,False,,,,,,False,False,False,True,False,False,,,True,False,,,False,
42071,571,406.0,607.9,400.0,503.0,,,,,,355.0,539.0,371.8,505.7,399.2,635.0,,,383.0,338.0,,,417.2,,-165.0,36.9,-171.0,-68.0,,,,,,-216.0,-32.0,-199.2,-65.3,-171.8,64.0,,,-188.0,-233.0,,,-153.8,,True,False,True,,,,,,False,True,False,True,False,True,,,False,False,,,True,
42073,113,108.0,33.0,76.0,205.0,,,,,,76.0,167.3,30.7,88.8,151.2,55.0,,,,,,,44.3,,-5.0,-80.0,-37.0,92.0,,,,,,-37.0,54.3,-82.3,-24.2,38.2,-58.0,,,,,,,-68.7,,False,False,False,,,,,,False,False,False,False,False,False,,,,,,,False,
