,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
17141,102,88.0,,231.0,,,,97.0,313.3,10.5,121.0,,,,,59.7,-14.0,,129.0,,,,-5.0,211.3,-91.5,19.0,,,,,-42.3,,False,,,,True,False,False,False,,,,,False
17143,729,332.0,,3433.0,,,,656.0,1229.2,100.8,716.6,,175.1,,,1587.4,-397.0,,2704.0,,,,-73.0,500.2,-628.2,-12.4,,-553.9,,,858.4,,False,,,,True,False,False,True,,False,,,False
17145,45,28.0,,17.0,,,,42.0,82.0,7.8,,,,,,107.0,-17.0,,-28.0,,,,-3.0,37.0,-37.2,,,,,,62.0,,False,,,,True,False,False,,,,,,False
17147,22,4.0,,0.0,,,,6.0,34.4,2.0,,,,,,2.2,-18.0,,-22.0,,,,-16.0,12.4,-20.0,,,,,,-19.8,,False,,,,True,True,False,,,,,,False
17149,10,4.0,,0.0,,,,4.0,36.4,0.1,,,,,,631.6,-6.0,,-10.0,,,,-6.0,26.4,-9.9,,,,,,621.6,,False,,,,False,False,False,,,,,,False
17151,7,0.0,,0.0,,,,0.0,12.1,0.0,,,,,,0.0,-7.0,,-7.0,,,,-7.0,5.1,-7.0,,,,,,-7.0,,False,,,,False,True,True,,,,,,False
17153,16,8.0,,24.0,,,,22.0,29.1,14.6,,,,,,5.1,-8.0,,8.0,,,,6.0,13.1,-1.4,,,,,,-10.9,,False,,,,True,False,True,,,,,,False
17155,7,0.0,,0.0,,,,0.0,16.2,0.0,,,,,,0.0,-7.0,,-7.0,,,,-7.0,9.2,-7.0,,,,,,-7.0,,False,,,,False,False,True,,,,,,False
17157,135,36.0,,1.0,,,,106.0,108.7,1.0,18.3,,,,,86.7,-99.0,,-134.0,,,,-29.0,-26.3,-134.0,-116.7,,,,,-48.3,,False,,,,True,True,False,False,,,,,True
17159,10,0.0,,0.0,,,,10.0,26.3,0.1,,,,,,0.0,-10.0,,-10.0,,,,0.0,16.3,-9.9,,,,,,-10.0,,False,,,,True,False,True,,,,,,False
17161,546,544.0,,4033.0,,,,850.0,1168.5,475.4,504.3,,1462.1,,,1275.7,-2.0,,3487.0,,,,304.0,622.5,-70.6,-41.7,,916.1,,,729.7,,False,,,,False,False,False,False,,False,,,False
17163,1581,916.0,,2357.0,,,,931.0,2395.3,416.3,1543.8,,605.7,,,744.3,-665.0,,776.0,,,,-650.0,814.3,-1164.7,-37.2,,-975.3,,,-836.7,,False,,,,True,False,False,True,,False,,,False
17165,96,0.0,,0.0,,,,63.0,16.1,0.3,,,,,,0.0,-96.0,,-96.0,,,,-33.0,-79.9,-95.7,,,,,,-96.0,,False,,,,True,True,True,,,,,,True
17167,540,152.0,,454.0,,,,465.0,822.0,51.7,147.9,,341.4,,,296.0,-388.0,,-86.0,,,,-75.0,282.0,-488.3,-392.1,,-198.6,,,-244.0,,True,,,,True,True,False,False,,True,,,True
17169,2,0.0,,0.0,,,,3.0,18.4,0.6,,,,,,0.0,-2.0,,-2.0,,,,1.0,16.4,-1.4,,,,,,-2.0,,False,,,,True,False,True,,,,,,False
17171,10,4.0,,0.0,,,,0.0,10.9,,,,,,,0.0,-6.0,,-10.0,,,,-10.0,0.9,,,,,,,-10.0,,False,,,,False,True,,,,,,,False
17173,37,12.0,,0.0,,,,10.0,36.6,0.9,,,,,,14.5,-25.0,,-37.0,,,,-27.0,-0.4,-36.1,,,,,,-22.5,,False,,,,False,True,False,,,,,,True
17175,7,4.0,,0.0,,,,0.0,18.0,0.1,,,,,,261.0,-3.0,,-7.0,,,,-7.0,11.0,-6.9,,,,,,254.0,,False,,,,False,False,False,,,,,,False
17177,37,32.0,,76.0,,,,163.0,196.2,6.8,171.6,,,,,16.5,-5.0,,39.0,,,,126.0,159.2,-30.2,134.6,,,,,-20.5,,False,,,,False,False,False,False,,,,,False
17179,212,128.0,,447.0,,,,189.0,438.1,64.5,363.7,,,,,788.9,-84.0,,235.0,,,,-23.0,226.1,-147.5,151.7,,,,,576.9,,False,,,,True,False,False,False,,,,,False
17181,103,44.0,,27.0,,,,111.0,104.0,3.3,32.4,,,,,117.1,-59.0,,-76.0,,,,8.0,1.0,-99.7,-70.6,,,,,14.1,,False,,,,True,True,False,False,,,,,True
17183,123,76.0,,302.0,,,,93.0,229.2,17.1,,,,,,215.4,-47.0,,179.0,,,,-30.0,106.2,-105.9,,,,,,92.4,,False,,,,True,False,False,,,,,,False
17185,8,0.0,,0.0,,,,15.0,29.6,2.8,,,,,,0.0,-8.0,,-8.0,,,,7.0,21.6,-5.2,,,,,,-8.0,,False,,,,True,False,True,,,,,,True
17187,37,40.0,,0.0,,,,45.0,72.7,6.1,33.6,,,,,164.8,3.0,,-37.0,,,,8.0,35.7,-30.9,-3.4,,,,,127.8,,False,,,,False,False,False,False,,,,,False
17189,35,8.0,,0.0,,,,10.0,30.0,0.9,,,,,,621.3,-27.0,,-35.0,,,,-25.0,-5.0,-34.1,,,,,,586.3,,False,,,,True,True,False,,,,,,False
17191,31,8.0,,0.0,,,,20.0,27.6,0.9,,,,,,0.8,-23.0,,-31.0,,,,-11.0,-3.4,-30.1,,,,,,-30.2,,False,,,,True,True,False,,,,,,False
17193,52,8.0,,0.0,,,,9.0,44.2,0.6,,,,,,194.0,-44.0,,-52.0,,,,-43.0,-7.8,-51.4,,,,,,142.0,,False,,,,True,True,False,,,,,,False
17195,115,40.0,,60.0,,,,229.0,267.0,5.2,130.0,,,,,51.6,-75.0,,-55.0,,,,114.0,152.0,-109.8,15.0,,,,,-63.4,,True,,,,False,False,False,True,,,,,True
17197,1619,1224.0,,5525.0,,,,1593.0,4790.5,620.7,973.2,,868.2,,,2058.5,-395.0,,3906.0,,,,-26.0,3171.5,-998.3,-645.8,,-750.8,,,439.5,,False,,,,True,False,False,False,,False,,,False
17199,191,80.0,,117.0,,,,398.0,304.9,23.2,228.3,,,,,100.5,-111.0,,-74.0,,,,207.0,113.9,-167.8,37.3,,,,,-90.5,,True,,,,False,False,False,True,,,,,True
17201,584,368.0,,510.0,,,,1356.0,2185.8,82.3,463.6,,533.2,,,213.6,-216.0,,-74.0,,,,772.0,1601.8,-501.7,-120.4,,-50.8,,,-370.4,,True,,,,False,False,False,True,,True,,,False
17203,58,8.0,,15.0,,,,23.0,61.2,4.9,,,,,,20.8,-50.0,,-43.0,,,,-35.0,3.2,-53.1,,,,,,-37.2,,True,,,,True,True,False,,,,,,True
18001,30,28.0,,61.0,,,,3.0,95.0,8.8,,,,,,25.2,-2.0,,31.0,,,,-27.0,65.0,-21.2,,,,,,-4.8,,False,,,,False,False,False,,,,,,False
18003,820,648.0,,707.0,,,,489.0,2615.2,348.3,882.2,,532.4,,,351.8,-172.0,,-113.0,,,,-331.0,1795.2,-471.7,62.2,,-287.6,,,-468.2,,True,,,,False,False,False,True,,False,,,False
18005,145,24.0,,28.0,,,,43.0,155.5,4.4,68.8,,25.9,,,9.5,-121.0,,-117.0,,,,-102.0,10.5,-140.6,-76.2,,-119.1,,,-135.5,,True,,,,True,True,False,True,,True,,,False
18007,12,16.0,,0.0,,,,2.0,26.9,6.6,,,,,,3.1,4.0,,-12.0,,,,-10.0,14.9,-5.4,,,,,,-8.9,,False,,,,False,False,False,,,,,,False
18009,14,8.0,,3.0,,,,2.0,38.8,2.6,,,,,,12.0,-6.0,,-11.0,,,,-12.0,24.8,-11.4,,,,,,-2.0,,False,,,,False,False,False,,,,,,True
18011,189,112.0,,149.0,,,,97.0,264.9,40.1,270.1,,130.9,,,161.1,-77.0,,-40.0,,,,-92.0,75.9,-148.9,81.1,,-58.1,,,-27.9,,True,,,,False,True,False,False,,True,,,True
18013,31,4.0,,0.0,,,,0.0,24.7,2.4,,,,,,0.1,-27.0,,-31.0,,,,-31.0,-6.3,-28.6,,,,,,-30.9,,False,,,,False,True,False,,,,,,False
18015,29,12.0,,22.0,,,,12.0,56.8,0.6,32.2,,,,,8.2,-17.0,,-7.0,,,,-17.0,27.8,-28.4,3.2,,,,,-20.8,,True,,,,False,False,False,True,,,,,False
18017,105,20.0,,48.0,,,,206.0,67.9,0.5,14.4,,,,,1.6,-85.0,,-57.0,,,,101.0,-37.1,-104.5,-90.6,,,,,-103.4,,True,,,,False,True,False,False,,,,,False
18019,422,108.0,,398.0,,,,42.0,292.8,57.8,130.1,,94.8,,,649.2,-314.0,,-24.0,,,,-380.0,-129.2,-364.2,-291.9,,-327.2,,,227.2,,True,,,,False,True,False,True,,False,,,True
18021,36,4.0,,0.0,,,,8.0,60.5,5.7,,,,,,1.7,-32.0,,-36.0,,,,-28.0,24.5,-30.3,,,,,,-34.3,,False,,,,True,True,True,,,,,,False
18023,63,48.0,,53.0,,,,34.0,79.0,7.5,74.4,,,,,391.3,-15.0,,-10.0,,,,-29.0,16.0,-55.5,11.4,,,,,328.3,,True,,,,False,False,False,True,,,,,False
18025,11,12.0,,0.0,,,,0.0,14.6,2.5,,,,,,13.0,1.0,,-11.0,,,,-11.0,3.6,-8.5,,,,,,2.0,,False,,,,False,False,False,,,,,,False
18027,98,36.0,,42.0,,,,16.0,59.7,2.4,81.3,,,,,57.8,-62.0,,-56.0,,,,-82.0,-38.3,-95.6,-16.7,,,,,-40.2,,True,,,,False,True,False,True,,,,,True
18029,233,124.0,,178.0,,,,11.0,128.3,67.9,97.9,,,,,1293.6,-109.0,,-55.0,,,,-222.0,-104.7,-165.1,-135.1,,,,,1060.6,,True,,,,False,True,False,False,,,,,False
18031,62,32.0,,0.0,,,,10.0,31.0,2.6,18.6,,,,,291.7,-30.0,,-62.0,,,,-52.0,-31.0,-59.4,-43.4,,,,,229.7,,False,,,,False,False,False,False,,,,,False
18033,54,36.0,,5.0,,,,30.0,126.9,2.7,238.4,,,,,4.4,-18.0,,-49.0,,,,-24.0,72.9,-51.3,184.4,,,,,-49.6,,False,,,,False,False,False,False,,,,,False
18035,197,48.0,,0.0,,,,200.0,204.3,17.7,44.1,,269.3,,,22.8,-149.0,,-197.0,,,,3.0,7.3,-179.3,-152.9,,72.3,,,-174.2,,False,,,,True,True,False,False,,True,,,False
18037,350,40.0,,49.0,,,,19.0,145.0,9.4,72.4,,,,,157.7,-310.0,,-301.0,,,,-331.0,-205.0,-340.6,-277.6,,,,,-192.3,,True,,,,False,True,False,True,,,,,True
18039,1355,1132.0,,513.0,,,,870.0,1378.1,816.8,1892.8,,825.1,,,546.7,-223.0,,-842.0,,,,-485.0,23.1,-538.2,537.8,,-529.9,,,-808.3,,False,,,,False,True,False,False,,False,,,False
18041,52,16.0,,0.0,,,,8.0,55.9,10.0,,,,,,4.9,-36.0,,-52.0,,,,-44.0,3.9,-42.0,,,,,,-47.1,,False,,,,False,True,False,,,,,,False
18043,294,56.0,,0.0,,,,33.0,153.8,25.6,46.3,,47.3,,,84.0,-238.0,,-294.0,,,,-261.0,-140.2,-268.4,-247.7,,-246.7,,,-210.0,,False,,,,False,True,False,False,,False,,,True
18045,32,16.0,,0.0,,,,2.0,41.7,2.2,,,,,,8.4,-16.0,,-32.0,,,,-30.0,9.7,-29.8,,,,,,-23.6,,False,,,,False,True,False,,,,,,False
18047,73,0.0,,0.0,,,,3.0,26.8,0.1,24.4,,,,,0.0,-73.0,,-73.0,,,,-70.0,-46.2,-72.9,-48.6,,,,,-73.0,,False,,,,True,True,True,True,,,,,True
18049,71,16.0,,41.0,,,,16.0,39.8,8.0,,,,,,64.0,-55.0,,-30.0,,,,-55.0,-31.2,-63.0,,,,,,-7.0,,True,,,,False,True,False,,,,,,True
18051,129,144.0,,361.0,,,,6.0,64.1,17.0,,,,,,1021.4,15.0,,232.0,,,,-123.0,-64.9,-112.0,,,,,,892.4,,False,,,,False,False,False,,,,,,False
18053,205,28.0,,25.0,,,,114.0,161.7,3.9,127.8,,47.2,,,89.6,-177.0,,-180.0,,,,-91.0,-43.3,-201.1,-77.2,,-157.8,,,-115.4,,False,,,,True,True,False,True,,True,,,True
18055,50,8.0,,0.0,,,,13.0,51.5,0.1,27.5,,,,,8.7,-42.0,,-50.0,,,,-37.0,1.5,-49.9,-22.5,,,,,-41.3,,False,,,,True,True,False,True,,,,,True
18057,908,440.0,,817.0,,,,569.0,838.6,358.7,825.4,,1038.8,,,1671.5,-468.0,,-91.0,,,,-339.0,-69.4,-549.3,-82.6,,130.8,,,763.5,,True,,,,True,True,False,True,,True,,,False
18059,172,144.0,,500.0,,,,45.0,336.2,39.3,165.9,,185.7,,,313.4,-28.0,,328.0,,,,-127.0,164.2,-132.7,-6.1,,13.7,,,141.4,,False,,,,False,False,False,True,,True,,,False
18061,73,36.0,,14.0,,,,6.0,68.5,3.5,17.4,,,,,45.6,-37.0,,-59.0,,,,-67.0,-4.5,-69.5,-55.6,,,,,-27.4,,False,,,,False,True,False,False,,,,,True
18063,341,136.0,,268.0,,,,235.0,443.0,74.5,284.7,,148.3,,,169.8,-205.0,,-73.0,,,,-106.0,102.0,-266.5,-56.3,,-192.7,,,-171.2,,True,,,,True,True,False,True,,True,,,True
18065,104,168.0,,213.0,,,,14.0,230.2,58.5,111.1,,,,,513.8,64.0,,109.0,,,,-90.0,126.2,-45.5,7.1,,,,,409.8,,False,,,,False,False,True,True,,,,,False
18067,233,116.0,,225.0,,,,137.0,475.4,44.0,189.1,,181.0,,,160.5,-117.0,,-8.0,,,,-96.0,242.4,-189.0,-43.9,,-52.0,,,-72.5,,True,,,,True,False,False,True,,True,,,True
18069,50,32.0,,21.0,,,,9.0,106.3,18.7,,,,,,20.3,-18.0,,-29.0,,,,-41.0,56.3,-31.3,,,,,,-29.7,,False,,,,False,False,False,,,,,,False
18071,78,104.0,,120.0,,,,23.0,164.3,20.2,64.1,,,,,175.6,26.0,,42.0,,,,-55.0,86.3,-57.8,-13.9,,,,,97.6,,False,,,,False,False,False,True,,,,,False
18073,86,48.0,,73.0,,,,12.0,116.9,13.5,135.1,,,,,26.7,-38.0,,-13.0,,,,-74.0,30.9,-72.5,49.1,,,,,-59.3,,True,,,,False,True,False,False,,,,,False
18075,13,12.0,,0.0,,,,2.0,41.6,8.2,,,,,,10.6,-1.0,,-13.0,,,,-11.0,28.6,-4.8,,,,,,-2.4,,False,,,,False,False,False,,,,,,False
18077,76,40.0,,70.0,,,,3.0,87.9,5.3,,,,,,237.7,-36.0,,-6.0,,,,-73.0,11.9,-70.7,,,,,,161.7,,True,,,,False,True,False,,,,,,False
18079,34,24.0,,46.0,,,,5.0,78.9,5.4,101.1,,,,,22.3,-10.0,,12.0,,,,-29.0,44.9,-28.6,67.1,,,,,-11.7,,False,,,,False,False,False,False,,,,,False
18081,375,144.0,,534.0,,,,187.0,264.4,92.0,93.3,,110.6,,,241.7,-231.0,,159.0,,,,-188.0,-110.6,-283.0,-281.7,,-264.4,,,-133.3,,True,,,,True,True,False,False,,False,,,True
18083,62,32.0,,80.0,,,,13.0,115.4,10.9,,,,,,4.9,-30.0,,18.0,,,,-49.0,53.4,-51.1,,,,,,-57.1,,True,,,,False,False,False,,,,,,False
18085,279,344.0,,376.0,,,,143.0,669.1,122.8,610.0,,,,,298.3,65.0,,97.0,,,,-136.0,390.1,-156.2,331.0,,,,,19.3,,False,,,,False,False,False,False,,,,,True
18087,72,120.0,,23.0,,,,107.0,277.3,12.3,485.5,,,,,19.0,48.0,,-49.0,,,,35.0,205.3,-59.7,413.5,,,,,-53.0,,False,,,,True,False,False,False,,,,,False
18089,1890,1632.0,,3590.0,,,,538.0,2260.5,1079.7,2498.9,,1197.9,,,2409.1,-258.0,,1700.0,,,,-1352.0,370.5,-810.3,608.9,,-692.1,,,519.1,,False,,,,False,False,False,False,,False,,,False
18091,258,204.0,,741.0,,,,130.0,336.6,51.7,120.5,,498.6,,,391.8,-54.0,,483.0,,,,-128.0,78.6,-206.3,-137.5,,240.6,,,133.8,,False,,,,False,False,False,False,,False,,,False
18093,83,116.0,,166.0,,,,15.0,170.3,19.7,202.0,,,,,84.0,33.0,,83.0,,,,-68.0,87.3,-63.3,119.0,,,,,1.0,,False,,,,False,False,False,False,,,,,True
18095,178,68.0,,173.0,,,,103.0,258.5,11.2,30.2,,151.6,,,97.0,-110.0,,-5.0,,,,-75.0,80.5,-166.8,-147.8,,-26.4,,,-81.0,,True,,,,True,True,False,False,,True,,,True
18097,3032,1456.0,,5014.0,,,,2064.0,3261.1,729.4,558.1,,2750.9,,,1638.6,-1576.0,,1982.0,,,,-968.0,229.1,-2302.6,-2473.9,,-281.1,,,-1393.4,,False,,,,True,True,False,False,,True,,,True
18099,259,324.0,,193.0,,,,139.0,285.8,155.2,416.1,,,,,1371.8,65.0,,-66.0,,,,-120.0,26.8,-103.8,157.1,,,,,1112.8,,False,,,,False,True,False,False,,,,,False
18101,21,0.0,,0.0,,,,0.0,21.5,2.8,,,,,,0.0,-21.0,,-21.0,,,,-21.0,0.5,-18.2,,,,,,-21.0,,False,,,,False,True,True,,,,,,False
18103,77,16.0,,0.0,,,,26.0,79.5,0.2,73.7,,,,,9.1,-61.0,,-77.0,,,,-51.0,2.5,-76.8,-3.3,,,,,-67.9,,False,,,,True,True,False,True,,,,,False
18105,398,196.0,,412.0,,,,65.0,452.3,259.6,224.6,,97.1,,,652.5,-202.0,,14.0,,,,-333.0,54.3,-138.4,-173.4,,-300.9,,,254.5,,True,,,,False,True,True,True,,False,,,False
18107,44,48.0,,50.0,,,,27.0,152.1,6.4,49.1,,,,,80.2,4.0,,6.0,,,,-17.0,108.1,-37.6,5.1,,,,,36.2,,False,,,,False,False,False,False,,,,,False
18109,90,56.0,,29.0,,,,37.0,150.2,15.4,47.5,,57.7,,,102.7,-34.0,,-61.0,,,,-53.0,60.2,-74.6,-42.5,,-32.3,,,12.7,,False,,,,False,False,False,False,,True,,,True
18111,11,28.0,,30.0,,,,5.0,38.2,12.0,,,,,,52.5,17.0,,19.0,,,,-6.0,27.2,1.0,,,,,,41.5,,False,,,,True,False,True,,,,,,False
18113,155,208.0,,269.0,,,,74.0,279.3,69.9,367.3,,,,,174.4,53.0,,114.0,,,,-81.0,124.3,-85.1,212.3,,,,,19.4,,False,,,,False,False,False,False,,,,,True
18115,31,0.0,,0.0,,,,0.0,5.6,0.8,,,,,,0.0,-31.0,,-31.0,,,,-31.0,-25.4,-30.2,,,,,,-31.0,,False,,,,False,True,True,,,,,,True
18117,32,12.0,,0.0,,,,5.0,37.0,0.1,9.5,,,,,706.5,-20.0,,-32.0,,,,-27.0,5.0,-31.9,-22.5,,,,,674.5,,False,,,,False,True,False,False,,,,,False
18119,31,20.0,,30.0,,,,3.0,62.8,3.2,,,,,,95.3,-11.0,,-1.0,,,,-28.0,31.8,-27.8,,,,,,64.3,,True,,,,False,False,False,,,,,,False
18121,27,0.0,,0.0,,,,4.0,20.4,1.1,,,,,,0.0,-27.0,,-27.0,,,,-23.0,-6.6,-25.9,,,,,,-27.0,,False,,,,True,True,True,,,,,,True
18123,55,36.0,,84.0,,,,3.0,140.0,11.8,148.9,,,,,57.3,-19.0,,29.0,,,,-52.0,85.0,-43.2,93.9,,,,,2.3,,False,,,,False,False,False,False,,,,,True
18125,31,16.0,,0.0,,,,0.0,13.7,0.4,,,,,,523.9,-15.0,,-31.0,,,,-31.0,-17.3,-30.6,,,,,,492.9,,False,,,,False,False,False,,,,,,False
18127,424,240.0,,1951.0,,,,191.0,591.1,136.7,228.3,,620.9,,,416.1,-184.0,,1527.0,,,,-233.0,167.1,-287.3,-195.7,,196.9,,,-7.9,,False,,,,False,True,False,False,,False,,,True
18129,117,40.0,,46.0,,,,4.0,57.6,5.2,,,,,,117.5,-77.0,,-71.0,,,,-113.0,-59.4,-111.8,,,,,,0.5,,True,,,,False,True,False,,,,,,True
18131,8,36.0,,0.0,,,,9.0,15.6,4.3,,,,,,135.7,28.0,,-8.0,,,,1.0,7.6,-3.7,,,,,,127.7,,True,,,,True,True,True,,,,,,False
18133,49,24.0,,2.0,,,,12.0,55.1,0.8,48.5,,,,,22.5,-25.0,,-47.0,,,,-37.0,6.1,-48.2,-0.5,,,,,-26.5,,False,,,,False,True,False,True,,,,,False
18135,25,12.0,,6.0,,,,2.0,83.4,9.2,,,,,,20.7,-13.0,,-19.0,,,,-23.0,58.4,-15.8,,,,,,-4.3,,False,,,,False,False,False,,,,,,True
18137,76,12.0,,0.0,,,,3.0,25.4,0.6,5.0,,,,,1093.4,-64.0,,-76.0,,,,-73.0,-50.6,-75.4,-71.0,,,,,1017.4,,False,,,,False,True,False,False,,,,,False
18139,24,12.0,,0.0,,,,2.0,34.2,3.8,,,,,,2.3,-12.0,,-24.0,,,,-22.0,10.2,-20.2,,,,,,-21.7,,False,,,,False,True,False,,,,,,False
18141,1163,440.0,,110.0,,,,757.0,1347.4,306.1,833.4,,398.4,,,388.9,-723.0,,-1053.0,,,,-406.0,184.4,-856.9,-329.6,,-764.6,,,-774.1,,False,,,,True,True,False,True,,False,,,False
18143,84,24.0,,38.0,,,,7.0,78.1,6.0,59.0,,,,,365.2,-60.0,,-46.0,,,,-77.0,-5.9,-78.0,-25.0,,,,,281.2,,True,,,,False,True,False,True,,,,,False
18145,85,52.0,,0.0,,,,39.0,86.3,6.3,71.2,,,,,355.5,-33.0,,-85.0,,,,-46.0,1.3,-78.7,-13.8,,,,,270.5,,False,,,,False,True,False,True,,,,,False
18147,73,28.0,,21.0,,,,0.0,53.8,3.0,,,,,,311.2,-45.0,,-52.0,,,,-73.0,-19.2,-70.0,,,,,,238.2,,False,,,,False,True,False,,,,,,False
18149,69,108.0,,194.0,,,,24.0,101.5,19.7,,,,,,838.4,39.0,,125.0,,,,-45.0,32.5,-49.3,,,,,,769.4,,False,,,,False,True,False,,,,,,False
18151,67,32.0,,54.0,,,,21.0,86.8,5.4,109.9,,,,,23.0,-35.0,,-13.0,,,,-46.0,19.8,-61.6,42.9,,,,,-44.0,,True,,,,False,True,False,False,,,,,False
18153,30,0.0,,0.0,,,,4.0,37.5,2.9,,,,,,0.0,-30.0,,-30.0,,,,-26.0,7.5,-27.1,,,,,,-30.0,,False,,,,True,True,True,,,,,,False
18155,18,12.0,,0.0,,,,0.0,16.7,1.2,,,,,,36.0,-6.0,,-18.0,,,,-18.0,-1.3,-16.8,,,,,,18.0,,False,,,,False,True,False,,,,,,False
18157,391,380.0,,1219.0,,,,237.0,736.9,298.3,828.4,,282.6,,,510.8,-11.0,,828.0,,,,-154.0,345.9,-92.7,437.4,,-108.4,,,119.8,,False,,,,False,False,False,False,,False,,,False
18159,74,0.0,,0.0,,,,2.0,25.2,2.1,,,,,,0.0,-74.0,,-74.0,,,,-72.0,-48.8,-71.9,,,,,,-74.0,,False,,,,True,True,True,,,,,,True
18161,15,0.0,,0.0,,,,0.0,10.4,0.5,,,,,,0.0,-15.0,,-15.0,,,,-15.0,-4.6,-14.5,,,,,,-15.0,,False,,,,False,True,True,,,,,,True
18163,1177,456.0,,3773.0,,,,373.0,492.4,675.5,557.2,,697.5,,,2757.4,-721.0,,2596.0,,,,-804.0,-684.6,-501.5,-619.8,,-479.5,,,1580.4,,False,,,,False,True,True,True,,True,,,False
18165,20,4.0,,0.0,,,,4.0,13.4,0.5,,,,,,681.2,-16.0,,-20.0,,,,-16.0,-6.6,-19.5,,,,,,661.2,,False,,,,False,True,False,,,,,,False
18167,228,48.0,,28.0,,,,80.0,219.2,9.2,97.0,,38.1,,,172.0,-180.0,,-200.0,,,,-148.0,-8.8,-218.8,-131.0,,-189.9,,,-56.0,,False,,,,True,True,False,True,,False,,,True
18169,43,28.0,,71.0,,,,18.0,90.0,3.2,99.6,,,,,16.1,-15.0,,28.0,,,,-25.0,47.0,-39.8,56.6,,,,,-26.9,,False,,,,False,False,False,False,,,,,False
18171,5,0.0,,0.0,,,,0.0,12.9,0.7,,,,,,0.0,-5.0,,-5.0,,,,-5.0,7.9,-4.3,,,,,,-5.0,,False,,,,False,False,True,,,,,,False
18173,276,108.0,,75.0,,,,30.0,117.1,48.0,85.8,,,,,288.4,-168.0,,-201.0,,,,-246.0,-158.9,-228.0,-190.2,,,,,12.4,,False,,,,False,True,False,False,,,,,True
18175,41,20.0,,6.0,,,,1.0,48.0,8.3,,,,,,514.5,-21.0,,-35.0,,,,-40.0,7.0,-32.7,,,,,,473.5,,False,,,,False,True,False,,,,,,False
18177,177,64.0,,157.0,,,,40.0,197.2,18.0,159.6,,,,,53.8,-113.0,,-20.0,,,,-137.0,20.2,-159.0,-17.4,,,,,-123.2,,True,,,,False,True,False,True,,,,,False
18179,58,20.0,,10.0,,,,8.0,54.1,12.7,,,,,,241.8,-38.0,,-48.0,,,,-50.0,-3.9,-45.3,,,,,,183.8,,False,,,,False,True,False,,,,,,False
18181,84,28.0,,19.0,,,,22.0,54.4,1.8,25.8,,,,,12.6,-56.0,,-65.0,,,,-62.0,-29.6,-82.2,-58.2,,,,,-71.4,,False,,,,False,True,False,False,,,,,False
18183,54,52.0,,112.0,,,,16.0,104.9,22.7,,,,,,442.8,-2.0,,58.0,,,,-38.0,50.9,-31.3,,,,,,388.8,,False,,,,False,False,False,,,,,,False
19001,8,4.0,,0.0,,,,4.0,6.9,1.1,,,,,,0.0,-4.0,,-8.0,,,,-4.0,-1.1,-6.9,,,,,,-8.0,,False,,,,False,True,False,,,,,,False
19003,8,0.0,,0.0,,,,3.0,8.1,0.3,,,,,,0.0,-8.0,,-8.0,,,,-5.0,0.1,-7.7,,,,,,-8.0,,False,,,,True,True,True,,,,,,True
19005,22,24.0,,0.0,,,,28.0,3.0,1.0,4.1,,,,,381.5,2.0,,-22.0,,,,6.0,-19.1,-21.0,-17.9,,,,,359.5,,False,,,,False,False,False,False,,,,,False
19007,20,0.0,,0.0,,,,10.0,12.5,1.2,,,,,,0.0,-20.0,,-20.0,,,,-10.0,-7.5,-18.8,,,,,,-20.0,,False,,,,True,True,True,,,,,,True
19009,14,0.0,,0.0,,,,8.0,3.2,0.8,,,,,,0.0,-14.0,,-14.0,,,,-6.0,-10.8,-13.2,,,,,,-14.0,,False,,,,True,True,True,,,,,,False
19011,75,40.0,,31.0,,,,27.0,13.7,7.7,,,,,,211.2,-35.0,,-44.0,,,,-48.0,-61.3,-67.3,,,,,,136.2,,False,,,,False,False,False,,,,,,False
19013,732,976.0,,3763.0,,,,420.0,492.4,893.5,253.5,,988.9,,,2091.4,244.0,,3031.0,,,,-312.0,-239.6,161.5,-478.5,,256.9,,,1359.4,,False,,,,False,True,True,False,,False,,,False
