,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
05077,81,84.0,,,,,146.0,,4.7,0.5,13.1,60.3,,,3.0,,,,,65.0,,-76.3,-80.5,-67.9,-20.7,,,,,,,False,,False,False,False,False,,
05079,354,658.0,,,,,379.0,,161.0,1.0,141.4,718.2,,,304.0,,,,,25.0,,-193.0,-353.0,-212.6,364.2,,,,,,,True,,True,False,True,False,,
05081,201,77.0,,,,,117.0,,17.7,0.0,28.7,110.1,,,-124.0,,,,,-84.0,,-183.3,-201.0,-172.3,-90.9,,,,,,,True,,False,False,False,True,,
05083,325,119.0,,,,,331.0,,41.2,0.0,0.1,103.2,,,-206.0,,,,,6.0,,-283.8,-325.0,-324.9,-221.8,,,,,,,True,,False,False,False,False,,
05085,1085,1008.0,,,,,730.0,,698.4,475.8,200.3,453.7,,,-77.0,,,,,-355.0,,-386.6,-609.2,-884.7,-631.3,,,,,,,False,,False,False,False,False,,
05087,172,140.0,,,,,338.0,,21.4,0.7,52.5,62.8,,,-32.0,,,,,166.0,,-150.6,-171.3,-119.5,-109.2,,,,,,,False,,False,False,False,False,,
05089,181,140.0,,,,,96.0,,40.8,,110.5,114.2,,,-41.0,,,,,-85.0,,-140.2,,-70.5,-66.8,,,,,,,False,,False,,False,False,,
05091,1069,378.0,,,,,396.0,,140.4,77.5,249.5,112.6,,,-691.0,,,,,-673.0,,-928.6,-991.5,-819.5,-956.4,,,,,,,True,,False,False,False,False,,
05093,1136,588.0,,,,,758.0,,344.4,2.9,439.2,273.0,,,-548.0,,,,,-378.0,,-791.6,-1133.1,-696.8,-863.0,,,,,,,True,,False,False,False,False,,
05095,132,119.0,,,,,121.0,,37.1,18.8,10.4,54.8,,,-13.0,,,,,-11.0,,-94.9,-113.2,-121.6,-77.2,,,,,,,True,,False,False,False,False,,
05097,66,98.0,,,,,103.0,,7.6,23.9,12.8,,,,32.0,,,,,37.0,,-58.4,-42.1,-53.2,,,,,,,,False,,False,False,False,,,
05099,166,133.0,,,,,92.0,,9.8,0.1,9.9,36.5,,,-33.0,,,,,-74.0,,-156.2,-165.9,-156.1,-129.5,,,,,,,False,,False,False,False,False,,
05101,133,210.0,,,,,100.0,,44.0,0.0,23.2,,,,77.0,,,,,-33.0,,-89.0,-133.0,-109.8,,,,,,,,True,,False,False,False,,,
05103,232,105.0,,,,,183.0,,32.6,17.9,53.5,62.1,,,-127.0,,,,,-49.0,,-199.4,-214.1,-178.5,-169.9,,,,,,,True,,False,False,False,False,,
05105,109,56.0,,,,,66.0,,32.7,,7.2,47.1,,,-53.0,,,,,-43.0,,-76.3,,-101.8,-61.9,,,,,,,True,,False,,False,False,,
05107,344,259.0,,,,,265.0,,109.6,68.8,107.2,120.6,,,-85.0,,,,,-79.0,,-234.4,-275.2,-236.8,-223.4,,,,,,,True,,False,False,False,False,,
05109,89,63.0,,,,,127.0,,2.6,0.0,23.2,62.7,,,-26.0,,,,,38.0,,-86.4,-89.0,-65.8,-26.3,,,,,,,False,,False,False,False,False,,
05111,800,336.0,,,,,306.0,,53.2,0.3,119.2,307.7,,,-464.0,,,,,-494.0,,-746.8,-799.7,-680.8,-492.3,,,,,,,False,,False,False,False,False,,
05113,298,56.0,,,,,248.0,,13.3,16.8,21.7,50.1,,,-242.0,,,,,-50.0,,-284.7,-281.2,-276.3,-247.9,,,,,,,True,,False,False,False,False,,
05115,1094,735.0,,,,,1063.0,,261.6,3.2,345.3,581.6,,,-359.0,,,,,-31.0,,-832.4,-1090.8,-748.7,-512.4,,,,,,,True,,False,False,False,False,,
05117,162,98.0,,,,,90.0,,34.9,20.7,14.1,53.5,,,-64.0,,,,,-72.0,,-127.1,-141.3,-147.9,-108.5,,,,,,,False,,False,False,False,False,,
05119,5121,4053.0,,,,,4056.0,,2234.9,2364.7,1089.7,1873.9,,,-1068.0,,,,,-1065.0,,-2886.1,-2756.3,-4031.3,-3247.1,,,,,,,True,,False,False,False,False,,
05121,412,245.0,,,,,444.0,,76.7,53.9,69.4,110.7,,,-167.0,,,,,32.0,,-335.3,-358.1,-342.6,-301.3,,,,,,,True,,False,False,False,False,,
05123,400,266.0,,,,,658.0,,34.0,1.9,68.3,208.2,,,-134.0,,,,,258.0,,-366.0,-398.1,-331.7,-191.8,,,,,,,False,,False,False,False,False,,
05125,1776,819.0,,,,,1062.0,,329.7,427.9,508.8,596.7,,,-957.0,,,,,-714.0,,-1446.3,-1348.1,-1267.2,-1179.3,,,,,,,True,,False,False,False,False,,
05127,197,35.0,,,,,161.0,,8.0,16.5,33.7,19.4,,,-162.0,,,,,-36.0,,-189.0,-180.5,-163.3,-177.6,,,,,,,True,,False,False,False,False,,
05129,115,14.0,,,,,122.0,,1.1,0.0,10.5,239.0,,,-101.0,,,,,7.0,,-113.9,-115.0,-104.5,124.0,,,,,,,True,,False,False,False,False,,
05131,2390,1869.0,,,,,2365.0,,914.8,8.5,545.7,1525.0,,,-521.0,,,,,-25.0,,-1475.2,-2381.5,-1844.3,-865.0,,,,,,,True,,False,False,False,False,,
05133,369,63.0,,,,,323.0,,5.8,3.8,24.1,19.6,,,-306.0,,,,,-46.0,,-363.2,-365.2,-344.9,-349.4,,,,,,,True,,False,False,False,False,,
05135,302,210.0,,,,,159.0,,27.4,74.6,20.6,152.6,,,-92.0,,,,,-143.0,,-274.6,-227.4,-281.4,-149.4,,,,,,,False,,False,False,False,False,,
05137,86,301.0,,,,,141.0,,39.9,0.0,85.0,397.9,,,215.0,,,,,55.0,,-46.1,-86.0,-1.0,311.9,,,,,,,True,,True,True,True,False,,
05139,442,364.0,,,,,357.0,,121.1,2.2,140.0,259.9,,,-78.0,,,,,-85.0,,-320.9,-439.8,-302.0,-182.1,,,,,,,False,,False,False,False,False,,
05141,94,35.0,,,,,199.0,,2.1,119.9,0.8,183.7,,,-59.0,,,,,105.0,,-91.9,25.9,-93.2,89.7,,,,,,,False,,False,True,False,False,,
05143,4046,3255.0,,,,,4091.0,,679.2,136.8,317.2,2814.1,,,-791.0,,,,,45.0,,-3366.8,-3909.2,-3728.8,-1231.9,,,,,,,True,,False,False,False,False,,
05145,1444,861.0,,,,,1406.0,,641.0,643.2,82.0,505.0,,,-583.0,,,,,-38.0,,-803.0,-800.8,-1362.0,-939.0,,,,,,,True,,False,False,False,False,,
05147,115,77.0,,,,,92.0,,18.0,,7.7,,,,-38.0,,,,,-23.0,,-97.0,,-107.3,,,,,,,,True,,False,,False,,,
05149,245,168.0,,,,,281.0,,24.8,1.0,116.8,86.7,,,-77.0,,,,,36.0,,-220.2,-244.0,-128.2,-158.3,,,,,,,True,,False,False,False,False,,
06001,4624,4494.0,,,,,4396.0,,2274.8,250.0,2771.5,3793.1,,,-130.0,,,,,-228.0,,-2349.2,-4374.0,-1852.5,-830.9,,,,,,,False,,False,False,False,False,,
06003,28,0.0,,,,,0.0,,0.0,,0.0,,,,-28.0,,,,,-28.0,,-28.0,,-28.0,,,,,,,,False,,True,,False,,,
06005,101,70.0,,,,,26.0,,0.1,53.2,6.2,147.9,,,-31.0,,,,,-75.0,,-100.9,-47.8,-94.8,46.9,,,,,,,False,,False,False,False,False,,
06007,583,567.0,,,,,330.0,,114.5,1456.2,299.0,403.9,,,-16.0,,,,,-253.0,,-468.5,873.2,-284.0,-179.1,,,,,,,False,,False,False,False,False,,
06009,73,42.0,,,,,21.0,,1.3,164.9,10.8,94.9,,,-31.0,,,,,-52.0,,-71.7,91.9,-62.2,21.9,,,,,,,False,,False,False,False,True,,
06011,70,140.0,,,,,29.0,,21.8,0.4,73.0,117.6,,,70.0,,,,,-41.0,,-48.2,-69.6,3.0,47.6,,,,,,,True,,True,True,True,True,,
06013,4399,5145.0,,,,,3275.0,,3561.8,1861.8,3071.9,3214.2,,,746.0,,,,,-1124.0,,-837.2,-2537.2,-1327.1,-1184.8,,,,,,,False,,False,False,False,False,,
06015,81,21.0,,,,,32.0,,0.3,49.2,10.8,27.7,,,-60.0,,,,,-49.0,,-80.7,-31.8,-70.2,-53.3,,,,,,,True,,False,True,False,True,,
06017,528,315.0,,,,,154.0,,140.3,309.7,116.3,148.0,,,-213.0,,,,,-374.0,,-387.7,-218.3,-411.7,-380.0,,,,,,,False,,False,False,False,False,,
06019,5561,4473.0,,,,,2697.0,,3630.6,316.9,2331.3,3570.4,,,-1088.0,,,,,-2864.0,,-1930.4,-5244.1,-3229.7,-1990.6,,,,,,,False,,False,False,False,False,,
06021,192,196.0,,,,,74.0,,22.3,0.0,0.0,161.7,,,4.0,,,,,-118.0,,-169.7,-192.0,-192.0,-30.3,,,,,,,False,,False,False,False,False,,
06023,157,133.0,,,,,333.0,,14.4,573.3,14.2,117.2,,,-24.0,,,,,176.0,,-142.6,416.3,-142.8,-39.8,,,,,,,False,,False,False,False,False,,
06025,2011,1939.0,,,,,877.0,,865.6,5.7,397.6,942.4,,,-72.0,,,,,-1134.0,,-1145.4,-2005.3,-1613.4,-1068.6,,,,,,,False,,False,False,False,False,,
06027,75,0.0,,,,,11.0,,0.0,23.4,1.3,43.0,,,-75.0,,,,,-64.0,,-75.0,-51.6,-73.7,-32.0,,,,,,,True,,True,True,True,True,,
06029,4362,4228.0,,,,,3404.0,,2055.1,89.3,3147.4,3570.9,,,-134.0,,,,,-958.0,,-2306.9,-4272.7,-1214.6,-791.1,,,,,,,False,,False,False,False,False,,
06031,1859,2541.0,,,,,601.0,,167.1,7.3,70.6,2632.3,,,682.0,,,,,-1258.0,,-1691.9,-1851.7,-1788.4,773.3,,,,,,,False,,False,False,False,False,,
06033,238,560.0,,,,,110.0,,196.8,429.6,67.5,480.4,,,322.0,,,,,-128.0,,-41.2,191.6,-170.5,242.4,,,,,,,True,,True,True,True,True,,
06035,322,63.0,,,,,106.0,,2.5,0.0,0.0,,,,-259.0,,,,,-216.0,,-319.5,-322.0,-322.0,,,,,,,,True,,False,False,False,,,
06037,69561,50197.0,,,,,26202.0,,39549.8,1901.2,16928.1,28831.8,,,-19364.0,,,,,-43359.0,,-30011.2,-67659.8,-52632.9,-40729.2,,,,,,,False,,False,False,False,False,,
06039,945,1295.0,,,,,505.0,,79.6,3.0,110.1,1109.9,,,350.0,,,,,-440.0,,-865.4,-942.0,-834.9,164.9,,,,,,,False,,False,False,False,True,,
06041,653,959.0,,,,,1240.0,,588.2,486.0,494.7,534.7,,,306.0,,,,,587.0,,-64.8,-167.0,-158.3,-118.3,,,,,,,False,,True,True,True,True,,
06043,17,0.0,,,,,9.0,,0.6,,1.9,4.1,,,-17.0,,,,,-8.0,,-16.4,,-15.1,-12.9,,,,,,,True,,True,,True,True,,
06045,361,525.0,,,,,716.0,,319.2,966.5,238.2,458.7,,,164.0,,,,,355.0,,-41.8,605.5,-122.8,97.7,,,,,,,False,,True,False,True,True,,
06047,1441,854.0,,,,,1087.0,,118.9,1.5,110.5,593.4,,,-587.0,,,,,-354.0,,-1322.1,-1439.5,-1330.5,-847.6,,,,,,,True,,False,False,False,False,,
06049,66,28.0,,,,,7.0,,0.1,,5.2,,,,-38.0,,,,,-59.0,,-65.9,,-60.8,,,,,,,,False,,False,,False,,,
06051,307,7.0,,,,,12.0,,0.0,0.0,3.2,12.5,,,-300.0,,,,,-295.0,,-307.0,-307.0,-303.8,-294.5,,,,,,,True,,False,False,False,True,,
06053,2894,3129.0,,,,,2427.0,,1062.8,30.5,2446.2,1670.1,,,235.0,,,,,-467.0,,-1831.2,-2863.5,-447.8,-1223.9,,,,,,,False,,False,False,False,False,,
06055,771,455.0,,,,,496.0,,66.8,644.8,185.6,304.1,,,-316.0,,,,,-275.0,,-704.2,-126.2,-585.4,-466.9,,,,,,,True,,False,True,False,False,,
06057,290,189.0,,,,,35.0,,23.5,375.9,32.4,131.9,,,-101.0,,,,,-255.0,,-266.5,85.9,-257.6,-158.1,,,,,,,False,,False,True,False,False,,
06059,11517,8372.0,,,,,6819.0,,6553.9,409.6,5016.7,5016.0,,,-3145.0,,,,,-4698.0,,-4963.1,-11107.4,-6500.3,-6501.0,,,,,,,False,,False,False,False,False,,
06061,1567,973.0,,,,,488.0,,312.9,820.1,460.2,768.8,,,-594.0,,,,,-1079.0,,-1254.1,-746.9,-1106.8,-798.2,,,,,,,False,,False,False,False,False,,
06063,86,7.0,,,,,2.0,,0.3,,0.5,10.4,,,-79.0,,,,,-84.0,,-85.7,,-85.5,-75.6,,,,,,,False,,False,,False,True,,
06065,16002,10479.0,,,,,9954.0,,5395.0,2144.7,210.3,7322.5,,,-5523.0,,,,,-6048.0,,-10607.0,-13857.3,-15791.7,-8679.5,,,,,,,False,,False,False,False,False,,
06067,7654,7084.0,,,,,3162.0,,4108.1,5821.9,3492.8,5821.4,,,-570.0,,,,,-4492.0,,-3545.9,-1832.1,-4161.2,-1832.6,,,,,,,False,,False,False,False,False,,
06069,253,350.0,,,,,351.0,,77.9,6.8,236.8,214.9,,,97.0,,,,,98.0,,-175.1,-246.2,-16.2,-38.1,,,,,,,False,,False,False,True,True,,
06071,19529,14693.0,,,,,7312.0,,9855.6,2690.3,5575.8,11282.9,,,-4836.0,,,,,-12217.0,,-9673.4,-16838.7,-13953.2,-8246.1,,,,,,,False,,False,False,False,False,,
06073,17350,14266.0,,,,,12033.0,,7779.4,2906.7,2439.8,8483.1,,,-3084.0,,,,,-5317.0,,-9570.6,-14443.3,-14910.2,-8866.9,,,,,,,False,,False,False,False,False,,
06075,2440,2660.0,,,,,22490.0,,1025.8,0.3,1559.4,1306.2,,,220.0,,,,,20050.0,,-1414.2,-2439.7,-880.6,-1133.8,,,,,,,False,,False,False,False,False,,
06077,3323,2807.0,,,,,2213.0,,894.4,2798.4,289.7,1587.5,,,-516.0,,,,,-1110.0,,-2428.6,-524.6,-3033.3,-1735.5,,,,,,,False,,False,False,False,False,,
06079,1494,1288.0,,,,,2137.0,,562.6,1315.7,437.6,805.4,,,-206.0,,,,,643.0,,-931.4,-178.3,-1056.4,-688.6,,,,,,,False,,False,True,False,False,,
06081,2622,2247.0,,,,,4588.0,,915.6,2135.5,104.0,2136.5,,,-375.0,,,,,1966.0,,-1706.4,-486.5,-2518.0,-485.5,,,,,,,False,,False,False,False,False,,
06083,1378,1337.0,,,,,3072.0,,799.1,1435.1,972.7,494.0,,,-41.0,,,,,1694.0,,-578.9,57.1,-405.3,-884.0,,,,,,,False,,False,False,False,False,,
06085,6947,5446.0,,,,,4986.0,,4671.9,589.8,4322.1,3812.5,,,-1501.0,,,,,-1961.0,,-2275.1,-6357.2,-2624.9,-3134.5,,,,,,,False,,False,False,False,False,,
06087,1026,987.0,,,,,2076.0,,458.8,2207.1,409.1,654.6,,,-39.0,,,,,1050.0,,-567.2,1181.1,-616.9,-371.4,,,,,,,False,,False,False,False,False,,
06089,2177,966.0,,,,,222.0,,1597.7,991.3,1598.1,439.0,,,-1211.0,,,,,-1955.0,,-579.3,-1185.7,-578.9,-1738.0,,,,,,,False,,True,True,True,False,,
06091,5,0.0,,,,,0.0,,0.0,,0.0,,,,-5.0,,,,,-5.0,,-5.0,,-5.0,,,,,,,,False,,True,,False,,,
06093,207,28.0,,,,,52.0,,3.1,148.6,12.5,38.6,,,-179.0,,,,,-155.0,,-203.9,-58.4,-194.5,-168.4,,,,,,,True,,False,True,False,True,,
06095,2420,1568.0,,,,,1081.0,,651.9,1289.2,115.9,957.3,,,-852.0,,,,,-1339.0,,-1768.1,-1130.8,-2304.1,-1462.7,,,,,,,False,,False,False,False,False,,
06097,3378,2597.0,,,,,2352.0,,1649.2,4212.5,1971.3,1848.1,,,-781.0,,,,,-1026.0,,-1728.8,834.5,-1406.7,-1529.9,,,,,,,False,,False,False,False,False,,
06099,2692,1141.0,,,,,1727.0,,178.4,956.8,153.0,3928.6,,,-1551.0,,,,,-965.0,,-2513.6,-1735.2,-2539.0,1236.6,,,,,,,True,,False,False,False,True,,
06101,429,441.0,,,,,116.0,,71.6,452.2,77.3,231.4,,,12.0,,,,,-313.0,,-357.4,23.2,-351.7,-197.6,,,,,,,False,,False,False,False,False,,
06103,621,392.0,,,,,95.0,,311.3,219.4,113.9,261.6,,,-229.0,,,,,-526.0,,-309.7,-401.6,-507.1,-359.4,,,,,,,False,,False,False,False,False,,
06105,60,7.0,,,,,21.0,,0.0,,1.5,,,,-53.0,,,,,-39.0,,-60.0,,-58.5,,,,,,,,True,,False,,False,,,
06107,2926,2597.0,,,,,1445.0,,672.6,36.4,102.4,1010.6,,,-329.0,,,,,-1481.0,,-2253.4,-2889.6,-2823.6,-1915.4,,,,,,,False,,False,False,False,False,,
06109,240,42.0,,,,,47.0,,0.9,268.6,20.8,36.7,,,-198.0,,,,,-193.0,,-239.1,28.6,-219.2,-203.3,,,,,,,True,,False,True,False,False,,
06111,3508,2996.0,,,,,1856.0,,1556.1,2003.4,1945.4,1640.5,,,-512.0,,,,,-1652.0,,-1951.9,-1504.6,-1562.6,-1867.5,,,,,,,False,,False,False,False,False,,
06113,966,385.0,,,,,476.0,,192.9,1809.1,122.2,226.6,,,-581.0,,,,,-490.0,,-773.1,843.1,-843.8,-739.4,,,,,,,True,,False,False,False,False,,
06115,376,245.0,,,,,59.0,,103.7,349.8,60.2,117.0,,,-131.0,,,,,-317.0,,-272.3,-26.2,-315.8,-259.0,,,,,,,False,,False,True,False,False,,
08001,12817,3934.0,,,,,3569.0,,1662.3,2604.3,3053.2,2157.1,,,-8883.0,,,,,-9248.0,,-11154.7,-10212.7,-9763.8,-10659.9,,,,,,,False,,False,False,False,False,,
08003,207,7.0,,,,,120.0,,0.0,0.0,10.2,6.7,,,-200.0,,,,,-87.0,,-207.0,-207.0,-196.8,-200.3,,,,,,,True,,False,False,True,False,,
08005,10245,2681.0,,,,,3886.0,,1468.5,724.0,324.5,1866.2,,,-7564.0,,,,,-6359.0,,-8776.5,-9521.0,-9920.5,-8378.8,,,,,,,True,,False,False,False,False,,
08007,42,42.0,,,,,42.0,,0.8,,6.8,20.4,,,0.0,,,,,0.0,,-41.2,,-35.2,-21.6,,,,,,,True,,False,,False,False,,
08009,25,7.0,,,,,54.0,,0.2,,2.8,4.7,,,-18.0,,,,,29.0,,-24.8,,-22.2,-20.3,,,,,,,False,,False,,False,False,,
08011,23,0.0,,,,,247.0,,0.2,,0.0,,,,-23.0,,,,,224.0,,-22.8,,-23.0,,,,,,,,False,,True,,True,,,
08013,4014,6496.0,,,,,1907.0,,5408.0,3934.3,603.5,5296.6,,,2482.0,,,,,-2107.0,,1394.0,-79.7,-3410.5,1282.6,,,,,,,True,,True,True,False,True,,
08014,851,301.0,,,,,278.0,,164.5,,210.2,312.9,,,-550.0,,,,,-573.0,,-686.5,,-640.8,-538.1,,,,,,,False,,False,,False,True,,
08015,155,77.0,,,,,75.0,,5.3,52.2,75.1,57.4,,,-78.0,,,,,-80.0,,-149.7,-102.8,-79.9,-97.6,,,,,,,False,,False,False,False,False,,
08017,13,7.0,,,,,49.0,,0.1,,3.0,,,,-6.0,,,,,36.0,,-12.9,,-10.0,,,,,,,,False,,False,,False,,,
08019,103,0.0,,,,,24.0,,2.5,,5.2,1.2,,,-103.0,,,,,-79.0,,-100.5,,-97.8,-101.8,,,,,,,True,,True,,True,True,,
08021,90,14.0,,,,,24.0,,1.6,,7.8,9.4,,,-76.0,,,,,-66.0,,-88.4,,-82.2,-80.6,,,,,,,True,,False,,False,False,,
08023,28,0.0,,,,,32.0,,0.8,,0.0,3.5,,,-28.0,,,,,4.0,,-27.2,,-28.0,-24.5,,,,,,,True,,True,,False,True,,
08025,541,0.0,,,,,456.0,,1.4,,9.8,0.4,,,-541.0,,,,,-85.0,,-539.6,,-531.2,-540.6,,,,,,,True,,True,,True,True,,
08027,33,0.0,,,,,22.0,,0.2,,0.0,,,,-33.0,,,,,-11.0,,-32.8,,-33.0,,,,,,,,True,,True,,False,,,
08029,154,21.0,,,,,26.0,,1.5,183.0,6.9,50.7,,,-133.0,,,,,-128.0,,-152.5,29.0,-147.1,-103.3,,,,,,,True,,False,True,False,True,,
08031,13977,4886.0,,,,,4090.0,,3832.6,4263.4,2033.0,2665.8,,,-9091.0,,,,,-9887.0,,-10144.4,-9713.6,-11944.0,-11311.2,,,,,,,False,,False,False,False,False,,
08033,0,0.0,,,,,7.0,,,,0.0,,,,0.0,,,,,7.0,,,,0.0,,,,,,,,False,,,,True,,,
08035,4342,1337.0,,,,,1126.0,,1197.4,2613.4,1083.2,878.5,,,-3005.0,,,,,-3216.0,,-3144.6,-1728.6,-3258.8,-3463.5,,,,,,,False,,False,True,False,False,,
08037,604,140.0,,,,,348.0,,30.6,126.1,98.5,144.6,,,-464.0,,,,,-256.0,,-573.4,-477.9,-505.6,-459.4,,,,,,,True,,False,False,False,True,,
08039,215,77.0,,,,,49.0,,4.9,209.6,16.0,55.2,,,-138.0,,,,,-166.0,,-210.1,-5.4,-199.0,-159.8,,,,,,,False,,False,True,False,False,,
08041,10934,1421.0,,,,,3998.0,,1025.5,569.0,646.2,789.4,,,-9513.0,,,,,-6936.0,,-9908.5,-10365.0,-10287.8,-10144.6,,,,,,,True,,False,False,False,False,,
08043,1339,56.0,,,,,613.0,,7.5,126.1,4.8,32.7,,,-1283.0,,,,,-726.0,,-1331.5,-1212.9,-1334.2,-1306.3,,,,,,,True,,False,True,False,False,,
08045,604,133.0,,,,,84.0,,15.7,121.6,21.5,75.8,,,-471.0,,,,,-520.0,,-588.3,-482.4,-582.5,-528.2,,,,,,,False,,False,False,False,False,,
08047,46,0.0,,,,,24.0,,0.3,,1.0,,,,-46.0,,,,,-22.0,,-45.7,,-45.0,,,,,,,,True,,True,,True,,,
08049,133,21.0,,,,,70.0,,1.1,,1.4,15.8,,,-112.0,,,,,-63.0,,-131.9,,-131.6,-117.2,,,,,,,True,,False,,False,False,,
08051,112,0.0,,,,,87.0,,0.0,157.1,0.0,31.3,,,-112.0,,,,,-25.0,,-112.0,45.1,-112.0,-80.7,,,,,,,True,,True,True,False,True,,
08053,2,0.0,,,,,7.0,,0.0,,0.0,,,,-2.0,,,,,5.0,,-2.0,,-2.0,,,,,,,,False,,True,,False,,,
08055,62,70.0,,,,,23.0,,0.3,,45.8,,,,8.0,,,,,-39.0,,-61.7,,-16.2,,,,,,,,False,,False,,False,,,
08057,3,0.0,,,,,13.0,,,,0.0,,,,-3.0,,,,,10.0,,,,-3.0,,,,,,,,False,,,,False,,,
08059,8505,2359.0,,,,,2519.0,,1041.1,3367.6,341.2,1473.6,,,-6146.0,,,,,-5986.0,,-7463.9,-5137.4,-8163.9,-7031.4,,,,,,,True,,False,True,False,False,,
08061,13,7.0,,,,,43.0,,,,0.0,,,,-6.0,,,,,30.0,,,,-13.0,,,,,,,,False,,,,False,,,
08063,156,0.0,,,,,63.0,,2.0,,0.0,6.6,,,-156.0,,,,,-93.0,,-154.0,,-156.0,-149.4,,,,,,,True,,True,,False,True,,
08065,90,28.0,,,,,29.0,,6.0,,5.4,12.8,,,-62.0,,,,,-61.0,,-84.0,,-84.6,-77.2,,,,,,,True,,False,,False,False,,
08067,344,70.0,,,,,88.0,,10.9,144.2,5.2,38.3,,,-274.0,,,,,-256.0,,-333.1,-199.8,-338.8,-305.7,,,,,,,True,,False,True,False,False,,
08069,4192,1309.0,,,,,2519.0,,628.4,2249.1,528.0,792.7,,,-2883.0,,,,,-1673.0,,-3563.6,-1942.9,-3664.0,-3399.3,,,,,,,True,,False,True,False,False,,
08071,90,21.0,,,,,70.0,,1.6,,28.4,,,,-69.0,,,,,-20.0,,-88.4,,-61.6,,,,,,,,True,,False,,True,,,
08073,75,14.0,,,,,88.0,,0.1,,11.3,,,,-61.0,,,,,13.0,,-74.9,,-63.7,,,,,,,,True,,False,,False,,,
08075,842,252.0,,,,,235.0,,37.7,3.7,43.9,61.3,,,-590.0,,,,,-607.0,,-804.3,-838.3,-798.0,-780.7,,,,,,,False,,False,False,False,False,,
08077,2861,518.0,,,,,263.0,,160.7,1185.6,134.8,266.4,,,-2343.0,,,,,-2598.0,,-2700.3,-1675.4,-2726.2,-2594.6,,,,,,,False,,False,True,False,False,,
08079,2,0.0,,,,,9.0,,0.5,,0.0,1.5,,,-2.0,,,,,7.0,,-1.5,,-2.0,-0.5,,,,,,,False,,True,,False,True,,
08081,87,21.0,,,,,36.0,,1.9,,5.7,12.5,,,-66.0,,,,,-51.0,,-85.1,,-81.3,-74.5,,,,,,,True,,False,,False,False,,
08083,248,63.0,,,,,61.0,,8.2,34.9,22.9,33.5,,,-185.0,,,,,-187.0,,-239.8,-213.1,-225.1,-214.5,,,,,,,False,,False,False,False,False,,
08085,236,84.0,,,,,79.0,,17.8,112.4,76.8,27.8,,,-152.0,,,,,-157.0,,-218.2,-123.6,-159.2,-208.2,,,,,,,False,,False,True,False,False,,
08087,466,98.0,,,,,368.0,,9.3,5.9,59.9,71.9,,,-368.0,,,,,-98.0,,-456.7,-460.1,-406.1,-394.1,,,,,,,True,,False,False,False,False,,
08089,192,35.0,,,,,76.0,,2.2,,4.0,30.1,,,-157.0,,,,,-116.0,,-189.8,,-188.0,-161.9,,,,,,,True,,False,,False,False,,
08091,69,0.0,,,,,7.0,,0.3,,2.0,4.4,,,-69.0,,,,,-62.0,,-68.7,,-67.0,-64.6,,,,,,,True,,True,,True,True,,
08093,107,42.0,,,,,33.0,,2.2,,29.3,19.9,,,-65.0,,,,,-74.0,,-104.8,,-77.7,-87.1,,,,,,,False,,False,,False,False,,
08095,92,0.0,,,,,35.0,,0.4,,0.0,4.2,,,-92.0,,,,,-57.0,,-91.6,,-92.0,-87.8,,,,,,,True,,True,,False,True,,
08097,153,28.0,,,,,29.0,,6.3,460.7,5.3,15.4,,,-125.0,,,,,-124.0,,-146.7,307.7,-147.7,-137.6,,,,,,,True,,False,False,False,False,,
08099,248,7.0,,,,,98.0,,1.9,,1.5,12.5,,,-241.0,,,,,-150.0,,-246.1,,-246.5,-235.5,,,,,,,True,,False,,False,True,,
08101,3507,385.0,,,,,1796.0,,133.5,515.8,344.1,243.6,,,-3122.0,,,,,-1711.0,,-3373.5,-2991.2,-3162.9,-3263.4,,,,,,,True,,False,True,False,False,,
08103,37,14.0,,,,,16.0,,0.7,,0.1,,,,-23.0,,,,,-21.0,,-36.3,,-36.9,,,,,,,,True,,False,,False,,,
08105,71,7.0,,,,,29.0,,6.0,,6.4,5.7,,,-64.0,,,,,-42.0,,-65.0,,-64.7,-65.3,,,,,,,True,,False,,False,False,,
08107,227,70.0,,,,,27.0,,6.7,178.9,13.5,32.0,,,-157.0,,,,,-200.0,,-220.3,-48.1,-213.5,-195.0,,,,,,,False,,False,True,False,False,,
