,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
48439,77848,74946.0,205716.0,,,,,39204.0,,63042.8,62044.3,71183.0,,31039.1,67314.0,,-2902.0,127868.0,,,,,-38644.0,,-14805.2,-15803.7,-6665.0,,-46808.9,-10534.0,,False,,,,,False,,False,False,False,,False,False,
48441,4331,2112.0,1795.0,,,,,3460.0,,1218.9,2118.2,1847.0,,1958.9,1314.0,,-2219.0,-2536.0,,,,,-871.0,,-3112.1,-2212.8,-2484.0,,-2372.1,-3017.0,,False,,,,,True,,False,True,False,,False,False,
48443,49,12.0,0.0,,,,,44.0,,60.9,9.7,19.0,,,,,-37.0,-49.0,,,,,-5.0,,11.9,-39.3,-30.0,,,,,False,,,,,True,,True,False,True,,,,
48445,436,774.0,276.0,,,,,606.0,,125.9,101.7,262.0,,,,,338.0,-160.0,,,,,170.0,,-310.1,-334.3,-174.0,,,,,True,,,,,True,,True,True,True,,,,
48447,14,12.0,0.0,,,,,30.0,,6.9,5.5,6.0,,,,,-2.0,-14.0,,,,,16.0,,-7.1,-8.5,-8.0,,,,,False,,,,,False,,False,False,False,,,,
48449,909,390.0,41.0,,,,,412.0,,168.0,546.5,233.0,,,,,-519.0,-868.0,,,,,-497.0,,-741.0,-362.5,-676.0,,,,,False,,,,,True,,False,True,False,,,,
48451,4935,4392.0,2211.0,,,,,3266.0,,1450.5,1926.8,3983.5,,2564.6,,,-543.0,-2724.0,,,,,-1669.0,,-3484.5,-3008.2,-951.5,,-2370.4,,,False,,,,,False,,False,False,False,,False,,
48453,20454,12162.0,18747.0,,,,,12309.0,,11175.7,19485.0,13894.5,,7036.4,11643.0,,-8292.0,-1707.0,,,,,-8145.0,,-9278.3,-969.0,-6559.5,,-13417.6,-8811.0,,True,,,,,True,,False,True,True,,False,False,
48455,207,30.0,21.0,,,,,168.0,,21.1,49.6,23.0,,,,,-177.0,-186.0,,,,,-39.0,,-185.9,-157.4,-184.0,,,,,False,,,,,True,,False,True,False,,,,
48457,865,120.0,42.0,,,,,382.0,,105.2,129.0,59.0,,,,,-745.0,-823.0,,,,,-483.0,,-759.8,-736.0,-806.0,,,,,False,,,,,True,,False,True,False,,,,
48459,1171,204.0,188.0,,,,,495.0,,118.2,288.9,53.0,,,,,-967.0,-983.0,,,,,-676.0,,-1052.8,-882.1,-1118.0,,,,,False,,,,,True,,False,True,False,,,,
48461,129,6.0,0.0,,,,,104.0,,194.0,29.2,23.0,,,,,-123.0,-129.0,,,,,-25.0,,65.0,-99.8,-106.0,,,,,False,,,,,True,,True,True,True,,,,
48463,1323,504.0,662.0,,,,,471.0,,334.1,402.5,484.0,,,,,-819.0,-661.0,,,,,-852.0,,-988.9,-920.5,-839.0,,,,,True,,,,,False,,False,False,False,,,,
48465,3031,2208.0,971.0,,,,,1496.0,,9272.4,1082.2,336.0,,1058.9,,,-823.0,-2060.0,,,,,-1535.0,,6241.4,-1948.8,-2695.0,,-1972.1,,,False,,,,,False,,False,False,False,,False,,
48467,1204,474.0,138.0,,,,,771.0,,165.0,739.0,232.0,,,,,-730.0,-1066.0,,,,,-433.0,,-1039.0,-465.0,-972.0,,,,,False,,,,,True,,False,True,False,,,,
48469,1476,1464.0,1019.0,,,,,1197.0,,712.2,1395.8,711.0,,806.4,,,-12.0,-457.0,,,,,-279.0,,-763.8,-80.2,-765.0,,-669.6,,,False,,,,,False,,False,False,False,,False,,
48471,1953,1398.0,2279.0,,,,,873.0,,4489.7,1723.5,2116.0,,507.7,,,-555.0,326.0,,,,,-1080.0,,2536.7,-229.5,163.0,,-1445.3,,,True,,,,,False,,False,True,True,,False,,
48473,1180,654.0,1563.0,,,,,481.0,,2362.1,750.3,890.0,,,,,-526.0,383.0,,,,,-699.0,,1182.1,-429.7,-290.0,,,,,True,,,,,False,,False,True,True,,,,
48475,333,120.0,445.0,,,,,433.0,,154.4,276.4,145.0,,,,,-213.0,112.0,,,,,100.0,,-178.6,-56.6,-188.0,,,,,True,,,,,True,,True,True,True,,,,
48477,504,186.0,68.0,,,,,365.0,,101.3,397.0,148.0,,,,,-318.0,-436.0,,,,,-139.0,,-402.7,-107.0,-356.0,,,,,False,,,,,True,,False,True,False,,,,
48479,11927,6726.0,10089.0,,,,,4716.0,,3792.4,6352.4,7913.0,,4175.5,14980.0,,-5201.0,-1838.0,,,,,-7211.0,,-8134.6,-5574.6,-4014.0,,-7751.5,3053.0,,True,,,,,False,,False,False,True,,False,True,
48481,1019,528.0,852.0,,,,,405.0,,867.3,518.1,734.0,,,,,-491.0,-167.0,,,,,-614.0,,-151.7,-500.9,-285.0,,,,,True,,,,,False,,True,False,True,,,,
48483,139,216.0,21.0,,,,,196.0,,42.9,26.1,116.5,,,,,77.0,-118.0,,,,,57.0,,-96.1,-112.9,-22.5,,,,,False,,,,,True,,False,False,True,,,,
48485,5413,5688.0,3519.0,,,,,3680.0,,3813.9,3059.1,4803.0,,4004.4,2015.0,,275.0,-1894.0,,,,,-1733.0,,-1599.1,-2353.9,-610.0,,-1408.6,-3398.0,,False,,,,,False,,False,False,False,,False,False,
48487,734,666.0,350.0,,,,,465.0,,498.2,245.2,229.0,,,,,-68.0,-384.0,,,,,-269.0,,-235.8,-488.8,-505.0,,,,,False,,,,,False,,False,False,False,,,,
48489,476,216.0,0.0,,,,,254.0,,330.7,192.8,193.0,,,,,-260.0,-476.0,,,,,-222.0,,-145.3,-283.2,-283.0,,,,,False,,,,,True,,True,False,False,,,,
48491,14333,10440.0,18527.0,,,,,6096.0,,28029.9,12350.2,5691.0,,8396.7,16139.0,,-3893.0,4194.0,,,,,-8237.0,,13696.9,-1982.8,-8642.0,,-5936.3,1806.0,,False,,,,,False,,False,True,False,,False,True,
48493,1306,816.0,2031.0,,,,,524.0,,3515.6,672.1,1652.0,,,,,-490.0,725.0,,,,,-782.0,,2209.6,-633.9,346.0,,,,,False,,,,,False,,False,False,True,,,,
48495,242,234.0,49.0,,,,,301.0,,58.8,117.8,197.0,,,,,-8.0,-193.0,,,,,59.0,,-183.2,-124.2,-45.0,,,,,False,,,,,False,,False,False,False,,,,
48497,2712,2940.0,2672.0,,,,,1316.0,,6990.6,2301.7,2920.5,,,,,228.0,-40.0,,,,,-1396.0,,4278.6,-410.3,208.5,,,,,True,,,,,False,,False,False,True,,,,
48499,934,372.0,218.0,,,,,478.0,,135.3,423.7,157.0,,,,,-562.0,-716.0,,,,,-456.0,,-798.7,-510.3,-777.0,,,,,False,,,,,True,,False,True,False,,,,
48501,174,156.0,122.0,,,,,306.0,,18.5,146.4,12.0,,,,,-18.0,-52.0,,,,,132.0,,-155.5,-27.6,-162.0,,,,,False,,,,,False,,False,False,False,,,,
48503,588,768.0,254.0,,,,,421.0,,741.6,337.4,302.0,,,,,180.0,-334.0,,,,,-167.0,,153.6,-250.6,-286.0,,,,,False,,,,,True,,True,False,False,,,,
48505,674,462.0,364.0,,,,,229.0,,564.6,222.4,367.0,,,,,-212.0,-310.0,,,,,-445.0,,-109.4,-451.6,-307.0,,,,,False,,,,,False,,True,False,False,,,,
48507,466,540.0,476.0,,,,,248.0,,1786.8,221.5,140.0,,,,,74.0,10.0,,,,,-218.0,,1320.8,-244.5,-326.0,,,,,True,,,,,False,,False,False,False,,,,
49001,0,0.0,0.0,,,,,57.0,,178.4,80.1,,,,,,0.0,0.0,,,,,57.0,,178.4,80.1,,,,,,True,,,,,False,,False,False,,,,,
49003,0,0.0,0.0,,,,,1147.0,,1199.7,1102.7,,,,,,0.0,0.0,,,,,1147.0,,1199.7,1102.7,,,,,,True,,,,,False,,False,False,,,,,
49005,0,0.0,81.0,,,,,2309.0,,2665.0,3155.8,,,,,,0.0,81.0,,,,,2309.0,,2665.0,3155.8,,,,,,False,,,,,False,,False,False,,,,,
49007,0,0.0,0.0,,,,,587.0,,432.9,276.6,,,,,,0.0,0.0,,,,,587.0,,432.9,276.6,,,,,,True,,,,,False,,False,False,,,,,
49009,0,0.0,0.0,,,,,21.0,,10.4,34.6,,,,,,0.0,0.0,,,,,21.0,,10.4,34.6,,,,,,True,,,,,False,,False,False,,,,,
49011,11382,12348.0,18387.0,,,,,11120.0,,6639.3,10244.1,10071.5,,8304.0,9141.0,,966.0,7005.0,,,,,-262.0,,-4742.7,-1137.9,-1310.5,,-3078.0,-2241.0,,False,,,,,True,,False,False,False,,False,False,
49013,0,0.0,0.0,,,,,453.0,,294.1,142.4,,,,,,0.0,0.0,,,,,453.0,,294.1,142.4,,,,,,True,,,,,False,,False,False,,,,,
49015,0,0.0,0.0,,,,,172.0,,175.8,88.3,,,,,,0.0,0.0,,,,,172.0,,175.8,88.3,,,,,,True,,,,,False,,False,False,,,,,
49017,0,0.0,0.0,,,,,32.0,,136.6,49.3,,,,,,0.0,0.0,,,,,32.0,,136.6,49.3,,,,,,True,,,,,False,,False,False,,,,,
49019,0,0.0,0.0,,,,,210.0,,175.4,92.6,,,,,,0.0,0.0,,,,,210.0,,175.4,92.6,,,,,,True,,,,,False,,False,False,,,,,
49021,0,0.0,0.0,,,,,378.0,,1644.4,1369.7,,,,,,0.0,0.0,,,,,378.0,,1644.4,1369.7,,,,,,True,,,,,False,,False,False,,,,,
49023,0,0.0,13.0,,,,,206.0,,219.5,128.5,,,,,,0.0,13.0,,,,,206.0,,219.5,128.5,,,,,,False,,,,,False,,False,False,,,,,
49025,0,0.0,0.0,,,,,116.0,,218.8,97.1,,,,,,0.0,0.0,,,,,116.0,,218.8,97.1,,,,,,True,,,,,False,,False,False,,,,,
49027,0,0.0,0.0,,,,,164.0,,253.3,202.6,,,,,,0.0,0.0,,,,,164.0,,253.3,202.6,,,,,,True,,,,,False,,False,False,,,,,
49029,0,0.0,0.0,,,,,176.0,,197.9,73.5,,,,,,0.0,0.0,,,,,176.0,,197.9,73.5,,,,,,True,,,,,False,,False,False,,,,,
49031,0,0.0,0.0,,,,,37.0,,27.6,3.8,,,,,,0.0,0.0,,,,,37.0,,27.6,3.8,,,,,,True,,,,,False,,False,False,,,,,
49033,0,0.0,0.0,,,,,14.0,,46.1,11.9,,,,,,0.0,0.0,,,,,14.0,,46.1,11.9,,,,,,True,,,,,False,,False,False,,,,,
49035,35402,42672.0,70108.0,,,,,39694.0,,18893.4,30775.0,31969.5,,15217.7,30941.0,,7270.0,34706.0,,,,,4292.0,,-16508.6,-4627.0,-3432.5,,-20184.3,-4461.0,,False,,,,,True,,False,True,True,,False,True,
49037,512,600.0,0.0,,,,,282.0,,451.8,335.2,715.5,,,,,88.0,-512.0,,,,,-230.0,,-60.2,-176.8,203.5,,,,,False,,,,,False,,True,False,False,,,,
49039,0,0.0,0.0,,,,,666.0,,706.3,634.8,,,,,,0.0,0.0,,,,,666.0,,706.3,634.8,,,,,,True,,,,,False,,False,False,,,,,
49041,0,0.0,0.0,,,,,494.0,,425.0,279.0,,,,,,0.0,0.0,,,,,494.0,,425.0,279.0,,,,,,True,,,,,False,,False,False,,,,,
49043,1704,1194.0,804.0,,,,,688.0,,617.8,403.5,1413.0,,797.8,,,-510.0,-900.0,,,,,-1016.0,,-1086.2,-1300.5,-291.0,,-906.2,,,False,,,,,False,,False,False,True,,False,,
49045,2246,2082.0,1638.0,,,,,1639.0,,1224.8,1394.9,2237.0,,1927.1,,,-164.0,-608.0,,,,,-607.0,,-1021.2,-851.1,-9.0,,-318.9,,,False,,,,,False,,False,False,True,,False,,
49047,0,0.0,8.0,,,,,755.0,,488.8,297.4,,,,,,0.0,8.0,,,,,755.0,,488.8,297.4,,,,,,False,,,,,False,,False,False,,,,,
49049,25977,28692.0,42406.0,,,,,20826.0,,11732.5,16902.9,23906.0,,10684.6,20268.0,,2715.0,16429.0,,,,,-5151.0,,-14244.5,-9074.1,-2071.0,,-15292.4,-5709.0,,False,,,,,False,,False,False,True,,False,False,
49051,1259,1956.0,973.0,,,,,772.0,,1447.5,737.5,2008.5,,2232.1,,,697.0,-286.0,,,,,-487.0,,188.5,-521.5,749.5,,973.1,,,True,,,,,True,,True,True,False,,False,,
49053,0,0.0,0.0,,,,,1269.0,,5362.8,4991.7,,,,,,0.0,0.0,,,,,1269.0,,5362.8,4991.7,,,,,,True,,,,,False,,False,False,,,,,
49055,0,0.0,0.0,,,,,37.0,,52.2,65.0,,,,,,0.0,0.0,,,,,37.0,,52.2,65.0,,,,,,True,,,,,False,,False,False,,,,,
49057,0,0.0,40.0,,,,,6143.0,,5266.0,5950.5,,,,,,0.0,40.0,,,,,6143.0,,5266.0,5950.5,,,,,,False,,,,,False,,False,False,,,,,
50001,299,204.0,372.0,,,,,221.0,,119.9,56.3,402.0,,,,,-95.0,73.0,,,,,-78.0,,-179.1,-242.7,103.0,,,,,True,,,,,True,,False,False,False,,,,
50003,507,174.0,313.0,,,,,177.0,,199.0,167.5,196.0,,,,,-333.0,-194.0,,,,,-330.0,,-308.0,-339.5,-311.0,,,,,True,,,,,True,,True,False,True,,,,
50005,148,240.0,404.0,,,,,325.0,,261.0,82.1,200.0,,,,,92.0,256.0,,,,,177.0,,113.0,-65.9,52.0,,,,,False,,,,,False,,False,True,True,,,,
50007,1759,1542.0,5564.0,,,,,1508.0,,2222.2,2230.2,1681.0,,,7487.0,,-217.0,3805.0,,,,,-251.0,,463.2,471.2,-78.0,,,5728.0,,False,,,,,False,,False,False,True,,,False,
50009,49,150.0,83.0,,,,,66.0,,1985.2,48.7,187.0,,,,,101.0,34.0,,,,,17.0,,1936.2,-0.3,138.0,,,,,True,,,,,True,,False,True,False,,,,
50011,362,516.0,1243.0,,,,,327.0,,1250.6,256.9,1765.0,,,,,154.0,881.0,,,,,-35.0,,888.6,-105.1,1403.0,,,,,False,,,,,True,,False,True,False,,,,
50013,31,48.0,103.0,,,,,34.0,,13.9,7.9,4.0,,,,,17.0,72.0,,,,,3.0,,-17.1,-23.1,-27.0,,,,,False,,,,,True,,False,False,False,,,,
50015,124,162.0,156.0,,,,,172.0,,119.9,27.9,88.0,,,,,38.0,32.0,,,,,48.0,,-4.1,-96.1,-36.0,,,,,True,,,,,False,,True,False,True,,,,
50017,133,258.0,173.0,,,,,411.0,,166.8,96.1,181.0,,,,,125.0,40.0,,,,,278.0,,33.8,-36.9,48.0,,,,,True,,,,,False,,True,True,True,,,,
50019,145,228.0,289.0,,,,,248.0,,229.4,70.6,299.0,,,,,83.0,144.0,,,,,103.0,,84.4,-74.4,154.0,,,,,False,,,,,False,,False,True,False,,,,
50021,368,210.0,204.0,,,,,303.0,,162.6,300.4,228.0,,,,,-158.0,-164.0,,,,,-65.0,,-205.4,-67.6,-140.0,,,,,False,,,,,True,,False,True,True,,,,
50023,241,798.0,596.0,,,,,678.0,,332.3,301.9,863.0,,,,,557.0,355.0,,,,,437.0,,91.3,60.9,622.0,,,,,True,,,,,True,,True,True,False,,,,
50025,411,390.0,1009.0,,,,,270.0,,665.1,368.1,855.0,,,,,-21.0,598.0,,,,,-141.0,,254.1,-42.9,444.0,,,,,False,,,,,False,,False,False,False,,,,
50027,449,240.0,459.0,,,,,325.0,,286.0,173.9,417.0,,,,,-209.0,10.0,,,,,-124.0,,-163.0,-275.1,-32.0,,,,,True,,,,,True,,True,False,True,,,,
51001,751,204.0,278.0,,,,,329.0,,272.8,175.2,435.5,,,,,-547.0,-473.0,,,,,-422.0,,-478.2,-575.8,-315.5,,,,,True,,,,,True,,True,False,True,,,,
51003,1447,804.0,1012.0,,,,,913.0,,733.6,1717.4,1185.0,,,,,-643.0,-435.0,,,,,-534.0,,-713.4,270.4,-262.0,,,,,True,,,,,True,,False,True,True,,,,
51005,622,348.0,187.0,,,,,316.0,,297.1,86.4,455.5,,,,,-274.0,-435.0,,,,,-306.0,,-324.9,-535.6,-166.5,,,,,False,,,,,False,,False,False,True,,,,
51007,274,258.0,239.0,,,,,149.0,,1353.6,102.4,898.0,,,,,-16.0,-35.0,,,,,-125.0,,1079.6,-171.6,624.0,,,,,False,,,,,False,,False,False,False,,,,
51009,1056,444.0,756.0,,,,,418.0,,668.0,340.1,761.5,,,,,-612.0,-300.0,,,,,-638.0,,-388.0,-715.9,-294.5,,,,,True,,,,,False,,True,False,True,,,,
51011,598,252.0,193.0,,,,,256.0,,162.2,117.6,179.0,,,,,-346.0,-405.0,,,,,-342.0,,-435.8,-480.4,-419.0,,,,,False,,,,,True,,False,False,False,,,,
51013,3880,2622.0,2197.0,,,,,2379.0,,3780.5,3948.3,3905.5,,2905.6,6073.0,,-1258.0,-1683.0,,,,,-1501.0,,-99.5,68.3,25.5,,-974.4,2193.0,,False,,,,,False,,True,True,True,,True,False,
51015,2898,1428.0,1559.0,,,,,1222.0,,1783.7,1313.2,2359.0,,,,,-1470.0,-1339.0,,,,,-1676.0,,-1114.3,-1584.8,-539.0,,,,,True,,,,,False,,True,False,True,,,,
51017,160,48.0,28.0,,,,,88.0,,26.3,52.3,72.0,,,,,-112.0,-132.0,,,,,-72.0,,-133.7,-107.7,-88.0,,,,,False,,,,,True,,False,True,True,,,,
51019,2268,1296.0,1366.0,,,,,980.0,,831.7,1084.8,919.5,,,,,-972.0,-902.0,,,,,-1288.0,,-1436.3,-1183.2,-1348.5,,,,,True,,,,,False,,False,False,False,,,,
51021,336,234.0,0.0,,,,,103.0,,891.7,133.7,506.0,,,,,-102.0,-336.0,,,,,-233.0,,555.7,-202.3,170.0,,,,,False,,,,,False,,False,False,False,,,,
51023,806,432.0,327.0,,,,,485.0,,271.3,247.5,456.5,,,,,-374.0,-479.0,,,,,-321.0,,-534.7,-558.5,-349.5,,,,,False,,,,,True,,False,False,True,,,,
51025,392,126.0,53.0,,,,,237.0,,309.7,113.0,108.0,,,,,-266.0,-339.0,,,,,-155.0,,-82.3,-279.0,-284.0,,,,,False,,,,,True,,True,False,False,,,,
51027,502,474.0,668.0,,,,,345.0,,309.5,140.0,919.5,,,,,-28.0,166.0,,,,,-157.0,,-192.5,-362.0,417.5,,,,,False,,,,,False,,False,False,False,,,,
51029,625,612.0,445.0,,,,,224.0,,760.6,284.8,495.0,,,,,-13.0,-180.0,,,,,-401.0,,135.6,-340.2,-130.0,,,,,False,,,,,False,,False,False,False,,,,
51031,1649,780.0,840.0,,,,,868.0,,872.5,817.9,648.0,,,,,-869.0,-809.0,,,,,-781.0,,-776.5,-831.1,-1001.0,,,,,True,,,,,True,,True,True,False,,,,
51033,601,666.0,1136.0,,,,,345.0,,1412.6,429.8,799.0,,,,,65.0,535.0,,,,,-256.0,,811.6,-171.2,198.0,,,,,False,,,,,False,,False,False,False,,,,
51035,755,642.0,699.0,,,,,617.0,,568.0,643.3,685.0,,,,,-113.0,-56.0,,,,,-138.0,,-187.0,-111.7,-70.0,,,,,True,,,,,False,,False,True,True,,,,
51036,127,54.0,45.0,,,,,86.0,,22.1,10.4,30.0,,,,,-73.0,-82.0,,,,,-41.0,,-104.9,-116.6,-97.0,,,,,False,,,,,True,,False,False,False,,,,
51037,191,60.0,17.0,,,,,178.0,,14.0,63.8,53.0,,,,,-131.0,-174.0,,,,,-13.0,,-177.0,-127.2,-138.0,,,,,False,,,,,True,,False,True,False,,,,
51041,5895,4158.0,4571.0,,,,,3244.0,,5044.9,7277.3,5287.0,,4456.8,4426.0,,-1737.0,-1324.0,,,,,-2651.0,,-850.1,1382.3,-608.0,,-1438.2,-1469.0,,True,,,,,False,,True,True,True,,True,True,
51043,286,120.0,144.0,,,,,322.0,,63.6,89.1,93.0,,,,,-166.0,-142.0,,,,,36.0,,-222.4,-196.9,-193.0,,,,,True,,,,,True,,False,False,False,,,,
51045,82,42.0,7.0,,,,,101.0,,16.4,7.5,9.0,,,,,-40.0,-75.0,,,,,19.0,,-65.6,-74.5,-73.0,,,,,False,,,,,True,,False,False,False,,,,
51047,1116,696.0,125.0,,,,,692.0,,435.1,927.9,623.0,,611.2,,,-420.0,-991.0,,,,,-424.0,,-680.9,-188.1,-493.0,,-504.8,,,False,,,,,False,,False,True,False,,False,,
51049,86,60.0,51.0,,,,,115.0,,122.4,33.9,59.0,,,,,-26.0,-35.0,,,,,29.0,,36.4,-52.1,-27.0,,,,,False,,,,,False,,False,False,False,,,,
51051,430,486.0,450.0,,,,,255.0,,557.6,459.9,611.0,,,,,56.0,20.0,,,,,-175.0,,127.6,29.9,181.0,,,,,True,,,,,False,,False,True,False,,,,
51053,490,240.0,232.0,,,,,359.0,,251.3,372.1,248.0,,,,,-250.0,-258.0,,,,,-131.0,,-238.7,-117.9,-242.0,,,,,False,,,,,True,,True,True,True,,,,
51057,208,108.0,96.0,,,,,145.0,,515.4,106.3,50.0,,,,,-100.0,-112.0,,,,,-63.0,,307.4,-101.7,-158.0,,,,,False,,,,,True,,False,False,False,,,,
51059,19912,12774.0,11960.0,,,,,11418.0,,22285.5,23642.2,18752.5,,20100.0,16152.0,,-7138.0,-7952.0,,,,,-8494.0,,2373.5,3730.2,-1159.5,,188.0,-3760.0,,False,,,,,False,,True,True,True,,True,True,
51061,1367,1218.0,1842.0,,,,,963.0,,1129.3,1328.6,1556.5,,,,,-149.0,475.0,,,,,-404.0,,-237.7,-38.4,189.5,,,,,False,,,,,False,,False,True,False,,,,
51063,235,198.0,308.0,,,,,260.0,,346.8,156.0,239.0,,,,,-37.0,73.0,,,,,25.0,,111.8,-79.0,4.0,,,,,False,,,,,True,,False,False,True,,,,
51065,444,168.0,183.0,,,,,313.0,,128.5,191.8,278.0,,,,,-276.0,-261.0,,,,,-131.0,,-315.5,-252.2,-166.0,,,,,True,,,,,True,,False,True,True,,,,
51067,1183,648.0,461.0,,,,,815.0,,656.9,462.6,600.0,,,,,-535.0,-722.0,,,,,-368.0,,-526.1,-720.4,-583.0,,,,,False,,,,,True,,True,False,False,,,,
51069,2344,2220.0,2248.0,,,,,1808.0,,2520.2,1961.4,2506.0,,1537.1,,,-124.0,-96.0,,,,,-536.0,,176.2,-382.6,162.0,,-806.9,,,True,,,,,False,,False,False,False,,False,,
51071,489,300.0,382.0,,,,,348.0,,375.8,135.4,331.0,,,,,-189.0,-107.0,,,,,-141.0,,-113.2,-353.6,-158.0,,,,,True,,,,,True,,True,False,True,,,,
51073,655,576.0,1788.0,,,,,384.0,,3263.4,441.4,918.0,,,,,-79.0,1133.0,,,,,-271.0,,2608.4,-213.6,263.0,,,,,False,,,,,False,,False,False,False,,,,
51075,341,210.0,316.0,,,,,249.0,,337.8,165.2,286.0,,,,,-131.0,-25.0,,,,,-92.0,,-3.2,-175.8,-55.0,,,,,True,,,,,True,,True,False,True,,,,
51077,375,222.0,278.0,,,,,359.0,,127.4,233.2,222.0,,,,,-153.0,-97.0,,,,,-16.0,,-247.6,-141.8,-153.0,,,,,True,,,,,True,,False,True,False,,,,
51079,327,90.0,114.0,,,,,271.0,,110.3,129.7,121.0,,,,,-237.0,-213.0,,,,,-56.0,,-216.7,-197.3,-206.0,,,,,True,,,,,True,,True,True,True,,,,
51081,156,66.0,0.0,,,,,228.0,,44.1,73.5,34.0,,,,,-90.0,-156.0,,,,,72.0,,-111.9,-82.5,-122.0,,,,,False,,,,,True,,False,True,False,,,,
51083,821,288.0,128.0,,,,,598.0,,125.0,299.6,353.0,,,,,-533.0,-693.0,,,,,-223.0,,-696.0,-521.4,-468.0,,,,,False,,,,,True,,False,True,True,,,,
51085,2325,1368.0,1190.0,,,,,1221.0,,1398.9,1547.1,2047.5,,1833.6,,,-957.0,-1135.0,,,,,-1104.0,,-926.1,-777.9,-277.5,,-491.4,,,False,,,,,False,,True,True,True,,True,,
51087,6719,3438.0,3088.0,,,,,3191.0,,3289.8,6413.2,4524.0,,7734.0,6024.0,,-3281.0,-3631.0,,,,,-3528.0,,-3429.2,-305.8,-2195.0,,1015.0,-695.0,,False,,,,,False,,False,True,True,,True,True,
51089,1277,774.0,680.0,,,,,1022.0,,877.0,864.8,795.0,,,,,-503.0,-597.0,,,,,-255.0,,-400.0,-412.2,-482.0,,,,,False,,,,,True,,True,True,True,,,,
51091,39,54.0,3.0,,,,,61.0,,473.9,8.3,19.0,,,,,15.0,-36.0,,,,,22.0,,434.9,-30.7,-20.0,,,,,False,,,,,False,,False,False,False,,,,
51093,759,270.0,347.0,,,,,393.0,,310.8,432.7,337.0,,,,,-489.0,-412.0,,,,,-366.0,,-448.2,-326.3,-422.0,,,,,True,,,,,True,,True,True,True,,,,
51095,1339,420.0,346.0,,,,,751.0,,513.2,717.7,312.0,,,,,-919.0,-993.0,,,,,-588.0,,-825.8,-621.3,-1027.0,,,,,False,,,,,True,,True,True,False,,,,
51097,106,12.0,0.0,,,,,93.0,,13.2,5.5,27.0,,,,,-94.0,-106.0,,,,,-13.0,,-92.8,-100.5,-79.0,,,,,False,,,,,True,,True,False,True,,,,
51099,459,348.0,434.0,,,,,305.0,,301.6,282.4,387.0,,,,,-111.0,-25.0,,,,,-154.0,,-157.4,-176.6,-72.0,,,,,True,,,,,False,,False,False,True,,,,
51101,302,90.0,81.0,,,,,241.0,,88.2,85.4,113.0,,,,,-212.0,-221.0,,,,,-61.0,,-213.8,-216.6,-189.0,,,,,False,,,,,True,,False,False,True,,,,
51103,207,42.0,42.0,,,,,93.0,,46.2,48.8,14.0,,,,,-165.0,-165.0,,,,,-114.0,,-160.8,-158.2,-193.0,,,,,False,,,,,True,,True,True,False,,,,
51105,858,564.0,345.0,,,,,627.0,,577.1,223.7,598.0,,,,,-294.0,-513.0,,,,,-231.0,,-280.9,-634.3,-260.0,,,,,False,,,,,True,,True,False,True,,,,
51107,5688,3462.0,1914.0,,,,,5081.0,,4785.8,6663.8,4424.5,,4556.8,3492.0,,-2226.0,-3774.0,,,,,-607.0,,-902.2,975.8,-1263.5,,-1131.2,-2196.0,,False,,,,,True,,True,True,True,,True,True,
51109,671,288.0,492.0,,,,,455.0,,374.3,302.4,540.0,,,,,-383.0,-179.0,,,,,-216.0,,-296.7,-368.6,-131.0,,,,,True,,,,,True,,True,True,True,,,,
51111,301,54.0,36.0,,,,,171.0,,298.2,42.9,81.0,,,,,-247.0,-265.0,,,,,-130.0,,-2.8,-258.1,-220.0,,,,,False,,,,,True,,True,False,True,,,,
51113,192,90.0,84.0,,,,,170.0,,34.8,62.1,48.0,,,,,-102.0,-108.0,,,,,-22.0,,-157.2,-129.9,-144.0,,,,,False,,,,,True,,False,False,False,,,,
51115,214,78.0,77.0,,,,,85.0,,154.1,12.5,41.0,,,,,-136.0,-137.0,,,,,-129.0,,-59.9,-201.5,-173.0,,,,,False,,,,,True,,True,False,False,,,,
51117,503,174.0,209.0,,,,,510.0,,203.0,326.7,216.0,,,,,-329.0,-294.0,,,,,7.0,,-300.0,-176.3,-287.0,,,,,True,,,,,True,,True,True,True,,,,
