,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
01087,183,189.0,,187.5,,183.0,195.0,,,,,189.3,161.2,,,174.0,,175.0,,127.3,,,179.0,153.4,21.8,,234.0,213.0,172.4,,,,,,,,,255.5,6.0,,4.5,,0.0,12.0,,,,,6.3,-21.8,,,-9.0,,-8.0,,-55.7,,,-4.0,-29.6,-161.2,,51.0,30.0,-10.6,,,,,,,,,72.5,,True,,True,False,,,,,False,False,,,False,,False,,False,,,True,False,False,,False,False,False,,,,,,,,,False
01089,5814,5928.0,,5913.4,5962.9,5695.0,4729.0,,,,,4680.7,5425.2,,7221.6,6024.0,,6500.0,,4253.9,3899.5,,8471.0,4615.0,1831.9,,8057.0,5643.0,4995.4,,,,,6005.9,4025.0,,,8448.6,114.0,,99.4,148.9,-119.0,-1085.0,,,,,-1133.3,-388.8,,1407.6,210.0,,686.0,,-1560.1,-1914.5,,2657.0,-1199.0,-3982.1,,2243.0,-171.0,-818.6,,,,,191.9,-1789.0,,,2634.6,,True,False,False,False,,,,,False,False,,False,False,,False,,False,False,,False,False,False,,False,False,False,,,,,False,False,,,False
01091,238,432.0,,397.5,,337.0,0.0,,,,,388.0,263.3,,,314.0,,505.4,,219.3,,,613.0,286.5,79.9,,560.0,361.0,206.9,,,,,,,,,270.4,194.0,,159.5,,99.0,-238.0,,,,,150.0,25.3,,,76.0,,267.4,,-18.7,,,375.0,48.5,-158.1,,322.0,123.0,-31.1,,,,,,,,,32.4,,True,,True,False,,,,,True,True,,,True,,False,,True,,,False,True,True,,False,True,True,,,,,,,,,True
01093,456,447.0,,442.6,,448.0,443.0,,,,,419.1,308.7,,,542.0,,490.0,,303.7,349.0,,704.0,330.0,69.3,,598.0,466.0,485.5,,,,,,,,,442.9,-9.0,,-13.4,,-8.0,-13.0,,,,,-36.9,-147.3,,,86.0,,34.0,,-152.3,-107.0,,248.0,-126.0,-386.7,,142.0,10.0,29.5,,,,,,,,,-13.1,,False,,True,False,,,,,False,False,,,False,,False,,False,False,,False,False,False,,False,False,False,,,,,,,,,False
01095,1327,1521.0,,1558.2,,1160.0,1056.0,,,,,1622.4,1034.3,,1134.1,2086.0,,841.7,,1168.1,647.0,,1636.5,857.1,236.4,,1716.0,1589.0,1147.7,,,,,957.6,,,,1667.5,194.0,,231.2,,-167.0,-271.0,,,,,295.4,-292.7,,-192.9,759.0,,-485.3,,-158.9,-680.0,,309.5,-469.9,-1090.6,,389.0,262.0,-179.3,,,,,-369.4,,,,340.5,,False,,True,False,,,,,False,False,,True,False,,False,,True,False,,False,False,False,,False,False,True,,,,,False,,,,False
01097,5390,4332.0,,4272.6,5276.7,4353.0,3673.0,,,,,4184.8,3408.6,,5737.3,5210.0,,3352.3,,3483.2,3170.5,,4908.5,4422.1,0.5,,5496.0,4877.0,4647.7,,,,,3467.4,7359.0,,,4830.8,-1058.0,,-1117.4,-113.3,-1037.0,-1717.0,,,,,-1205.2,-1981.4,,347.3,-180.0,,-2037.7,,-1906.8,-2219.5,,-481.5,-967.9,-5389.5,,106.0,-513.0,-742.3,,,,,-1922.6,1969.0,,,-559.2,,False,True,True,False,,,,,False,False,,True,True,,False,,False,False,,True,True,False,,True,True,True,,,,,False,False,,,True
01099,346,240.0,,256.5,,251.0,267.0,,,,,252.9,178.8,,,279.0,,474.4,,197.3,,,574.0,185.0,41.0,,436.0,286.0,246.8,,,,,,,,,144.9,-106.0,,-89.5,,-95.0,-79.0,,,,,-93.1,-167.2,,,-67.0,,128.4,,-148.7,,,228.0,-161.0,-305.0,,90.0,-60.0,-99.2,,,,,,,,,-201.1,,True,,True,True,,,,,True,False,,,True,,False,,False,,,False,False,False,,True,True,True,,,,,,,,,False
01101,3438,2229.0,,2257.3,,2317.0,1728.0,,,,,2750.5,1724.2,,3263.8,2767.0,,3120.2,,1840.0,2096.0,,3190.5,2230.8,689.9,,3035.0,2885.0,2457.6,,,,,2328.7,1650.0,,,2931.4,-1209.0,,-1180.7,,-1121.0,-1710.0,,,,,-687.5,-1713.8,,-174.2,-671.0,,-317.8,,-1598.0,-1342.0,,-247.5,-1207.2,-2748.1,,-403.0,-553.0,-980.4,,,,,-1109.3,-1788.0,,,-506.6,,True,,True,False,,,,,True,False,,True,True,,True,,False,False,,True,True,False,,True,True,True,,,,,True,False,,,True
01103,2051,2544.0,,2368.6,,2106.0,2110.0,,,,,2078.7,1839.8,,,2511.0,,1901.6,,1374.3,1698.0,,2903.0,1784.6,838.3,,2887.0,2435.0,1791.3,,,,,1374.8,,,,2106.6,493.0,,317.6,,55.0,59.0,,,,,27.7,-211.2,,,460.0,,-149.4,,-676.7,-353.0,,852.0,-266.4,-1212.7,,836.0,384.0,-259.7,,,,,-676.2,,,,55.6,,True,,True,True,,,,,True,True,,,True,,True,,False,True,,False,True,False,,False,True,True,,,,,False,,,,True
01105,149,114.0,,116.2,,114.0,0.0,,,,,148.9,72.2,,,101.0,,202.0,,83.1,,,226.0,94.6,0.0,,177.0,129.0,129.6,,,,,,,,,103.2,-35.0,,-32.8,,-35.0,-149.0,,,,,-0.1,-76.8,,,-48.0,,53.0,,-65.9,,,77.0,-54.4,-149.0,,28.0,-20.0,-19.4,,,,,,,,,-45.8,,True,,False,False,,,,,True,False,,,False,,False,,False,,,False,False,False,,True,True,True,,,,,,,,,False
01107,307,306.0,,278.7,,296.0,220.0,,,,,301.9,227.5,,,318.0,,511.6,,207.6,,,383.0,277.3,61.6,,428.0,309.0,306.6,,,,,,,,,256.7,-1.0,,-28.3,,-11.0,-87.0,,,,,-5.1,-79.5,,,11.0,,204.6,,-99.4,,,76.0,-29.7,-245.4,,121.0,2.0,-0.4,,,,,,,,,-50.3,,False,,False,False,,,,,False,False,,,False,,False,,False,,,False,False,False,,False,False,True,,,,,,,,,False
01109,580,249.0,,250.3,,254.0,261.0,,,,,349.0,216.7,,,410.0,,224.4,,189.9,253.5,,318.0,220.6,76.1,,298.0,358.0,282.1,,,,,,,,,141.6,-331.0,,-329.7,,-326.0,-319.0,,,,,-231.0,-363.3,,,-170.0,,-355.6,,-390.1,-326.5,,-262.0,-359.4,-503.9,,-282.0,-222.0,-297.9,,,,,,,,,-438.4,,True,,True,True,,,,,True,False,,,True,,False,,False,True,,True,False,False,,True,True,True,,,,,,,,,False
01111,180,126.0,,127.3,,126.0,82.0,,,,,196.2,140.6,,,347.0,,89.7,,89.0,,,136.0,118.1,33.9,,126.0,247.0,169.0,,,,,,,,,70.2,-54.0,,-52.7,,-54.0,-98.0,,,,,16.2,-39.4,,,167.0,,-90.3,,-91.0,,,-44.0,-61.9,-146.1,,-54.0,67.0,-11.0,,,,,,,,,-109.8,,True,,False,False,,,,,True,True,,,False,,False,,False,,,True,False,False,,False,False,True,,,,,,,,,False
01113,589,306.0,,300.4,,315.0,285.0,,,,,499.5,396.9,,,717.0,,208.0,,280.3,410.5,,326.5,316.5,0.0,,448.0,466.0,437.0,,,,,301.4,,,,37.6,-283.0,,-288.6,,-274.0,-304.0,,,,,-89.5,-192.1,,,128.0,,-381.0,,-308.7,-178.5,,-262.5,-272.5,-589.0,,-141.0,-123.0,-152.0,,,,,-287.6,,,,-551.4,,False,,True,False,,,,,True,True,,,True,,False,,False,True,,True,True,False,,True,True,True,,,,,False,,,,False
01115,1309,1413.0,,1387.3,,1233.0,1345.0,,,,,1243.8,1066.5,,,1347.0,,1065.7,,818.1,730.5,,1507.0,1003.6,296.3,,1679.0,1362.0,,,,,,756.6,,,,1917.0,104.0,,78.3,,-76.0,36.0,,,,,-65.2,-242.5,,,38.0,,-243.3,,-490.9,-578.5,,198.0,-305.4,-1012.7,,370.0,53.0,,,,,,-552.4,,,,608.0,,True,,True,True,,,,,True,False,,,True,,False,,False,False,,False,False,False,,False,True,,,,,,False,,,,False
01117,3541,3351.0,,3547.0,,3019.0,2954.0,,,,,2923.0,2568.8,,3524.7,3610.0,,2574.5,,2596.2,2600.0,,3365.0,2833.1,1089.5,,3954.0,3303.0,2904.1,,,,,2111.7,2447.0,,,2409.0,-190.0,,6.0,,-522.0,-587.0,,,,,-618.0,-972.2,,-16.3,69.0,,-966.5,,-944.8,-941.0,,-176.0,-707.9,-2451.5,,413.0,-238.0,-636.9,,,,,-1429.3,-1094.0,,,-1132.0,,True,,False,False,,,,,False,False,,True,True,,False,,False,False,,True,False,False,,False,False,False,,,,,False,False,,,False
01119,76,234.0,,236.4,,204.0,297.0,,,,,176.4,127.7,,,149.0,,552.8,,156.2,,,419.0,146.0,28.8,,355.0,196.0,167.2,,,,,,,,,293.3,158.0,,160.4,,128.0,221.0,,,,,100.4,51.7,,,73.0,,476.8,,80.2,,,343.0,70.0,-47.2,,279.0,120.0,91.2,,,,,,,,,217.3,,False,,True,False,,,,,True,True,,,True,,False,,True,,,False,True,True,,False,True,True,,,,,,,,,False
01121,1228,873.0,,841.7,,848.0,225.0,,,,,919.5,724.2,,,1381.0,,586.5,,552.3,738.0,,1041.0,583.9,169.5,,991.0,1043.0,1065.1,,,,,843.5,,,,803.2,-355.0,,-386.3,,-380.0,-1003.0,,,,,-308.5,-503.8,,,153.0,,-641.5,,-675.7,-490.0,,-187.0,-644.1,-1058.5,,-237.0,-185.0,-162.9,,,,,-384.5,,,,-424.8,,False,,False,False,,,,,True,False,,,True,,False,,False,False,,True,False,False,,True,True,True,,,,,False,,,,False
01123,321,390.0,,413.7,,288.0,18.0,,,,,383.0,387.3,,,555.0,,193.0,,301.4,268.0,,293.0,285.4,45.4,,440.0,522.0,464.8,,,,,229.7,,,,232.2,69.0,,92.7,,-33.0,-303.0,,,,,62.0,66.3,,,234.0,,-128.0,,-19.6,-53.0,,-28.0,-35.6,-275.6,,119.0,201.0,143.8,,,,,-91.3,,,,-88.8,,False,,True,False,,,,,True,True,,,False,,False,,True,True,,True,True,False,,False,False,False,,,,,False,,,,False
01125,2968,3357.0,,3466.2,,3222.0,3264.0,,,,,3207.6,1951.0,,3589.7,3677.0,,3057.7,,2339.4,2231.0,,4421.0,2462.1,1506.2,,4010.0,3374.0,3487.3,,,,,2821.3,1747.0,,,3310.0,389.0,,498.2,,254.0,296.0,,,,,239.6,-1017.0,,621.7,709.0,,89.7,,-628.6,-737.0,,1453.0,-505.9,-1461.8,,1042.0,406.0,519.3,,,,,-146.7,-1221.0,,,342.0,,False,,True,True,,,,,True,False,,False,False,,True,,False,False,,False,False,False,,False,False,False,,,,,True,False,,,True
01127,858,969.0,,996.1,,762.0,623.0,,,,,979.3,801.0,,,1259.0,,693.6,,518.7,390.5,,1016.0,695.8,118.4,,1117.0,1063.0,934.3,,,,,708.7,,,,701.3,111.0,,138.1,,-96.0,-235.0,,,,,121.3,-57.0,,,401.0,,-164.4,,-339.3,-467.5,,158.0,-162.2,-739.6,,259.0,205.0,76.3,,,,,-149.3,,,,-156.7,,False,,True,False,,,,,False,True,,,False,,False,,False,False,,False,False,False,,False,False,True,,,,,False,,,,False
01129,221,189.0,,188.1,,196.0,0.0,,,,,195.0,143.0,,,287.0,,297.8,,125.5,,,392.0,159.6,0.0,,271.0,218.0,200.1,,,,,,,,,441.1,-32.0,,-32.9,,-25.0,-221.0,,,,,-26.0,-78.0,,,66.0,,76.8,,-95.5,,,171.0,-61.4,-221.0,,50.0,-3.0,-20.9,,,,,,,,,220.1,,False,,True,False,,,,,True,False,,,False,,False,,False,,,False,False,False,,False,True,True,,,,,,,,,False
01131,176,120.0,,163.5,,120.0,23.0,,,,,176.2,76.0,,,89.0,,154.4,,100.5,,,131.0,81.2,0.0,,176.0,143.0,145.4,,,,,,,,,122.4,-56.0,,-12.5,,-56.0,-153.0,,,,,0.2,-100.0,,,-87.0,,-21.6,,-75.5,,,-45.0,-94.8,-176.0,,0.0,-33.0,-30.6,,,,,,,,,-53.6,,True,,False,False,,,,,True,False,,,False,,True,,False,,,True,False,False,,True,True,True,,,,,,,,,True
01133,380,453.0,,474.2,,347.0,231.0,,,,,369.8,288.0,,,474.0,,195.9,,237.6,,,384.5,319.9,74.3,,464.0,403.0,355.5,,,,,,,,,360.4,73.0,,94.2,,-33.0,-149.0,,,,,-10.2,-92.0,,,94.0,,-184.1,,-142.4,,,4.5,-60.1,-305.7,,84.0,23.0,-24.5,,,,,,,,,-19.6,,False,,True,False,,,,,True,False,,,False,,False,,False,,,True,True,False,,False,True,True,,,,,,,,,True
02013,1,0.0,,2.6,,0.0,0.0,,,,,4.5,8.6,,,,,0.0,,1.2,,,12.0,0.3,,,0.0,12.0,6.6,,,,,,,,,2.3,-1.0,,1.6,,-1.0,-1.0,,,,,3.5,7.6,,,,,-1.0,,0.2,,,11.0,-0.7,,,-1.0,11.0,5.6,,,,,,,,,1.3,,False,,False,False,,,,,False,False,,,,,True,,True,,,False,True,,,False,False,False,,,,,,,,,False
02016,60,48.0,,31.3,,32.0,,,,,,51.8,71.8,,,,,13.7,,119.8,,,13.0,46.9,0.0,,32.0,37.0,24.6,,,,,,,,,10.0,-12.0,,-28.7,,-28.0,,,,,,-8.2,11.8,,,,,-46.3,,59.8,,,-47.0,-13.1,-60.0,,-28.0,-23.0,-35.4,,,,,,,,,-50.0,,False,,False,,,,,,True,True,,,,,False,,False,,,False,False,False,,False,False,False,,,,,,,,,False
02020,2222,2523.0,,2371.5,2436.3,2093.0,1190.0,,,,,2817.4,1911.3,,1775.6,,,1471.4,,1672.9,3123.0,,2586.5,1754.2,0.1,,2498.0,1922.0,3389.2,,,,,4362.3,1024.0,,,1207.9,301.0,,149.5,214.3,-129.0,-1032.0,,,,,595.4,-310.7,,-446.4,,,-750.6,,-549.1,901.0,,364.5,-467.8,-2221.9,,276.0,-300.0,1167.2,,,,,2140.3,-1198.0,,,-1014.1,,True,True,True,False,,,,,False,False,,False,,,False,,False,False,,False,False,False,,True,True,False,,,,,False,False,,,False
02050,796,273.0,,270.8,,220.0,,,,,,309.8,246.6,,,,,116.0,,156.7,,,134.5,207.0,0.0,,262.0,223.0,419.4,,,,,,,,,328.1,-523.0,,-525.2,,-576.0,,,,,,-486.2,-549.4,,,,,-680.0,,-639.3,,,-661.5,-589.0,-796.0,,-534.0,-573.0,-376.6,,,,,,,,,-467.9,,False,,False,,,,,,True,False,,,,,False,,False,,,False,False,False,,False,False,True,,,,,,,,,True
02060,0,0.0,,0.0,,0.0,0.0,,,,,9.8,0.5,,,,,0.0,,0.0,,,,0.0,,,0.0,3.0,0.1,,,,,,,,,2.7,0.0,,0.0,,0.0,0.0,,,,,9.8,0.5,,,,,0.0,,0.0,,,,0.0,,,0.0,3.0,0.1,,,,,,,,,2.7,,True,,True,True,,,,,False,False,,,,,True,,True,,,,False,,,True,False,False,,,,,,,,,False
02068,3,0.0,,0.4,,3.0,0.0,,,,,7.1,9.7,,,,,3.7,,6.3,,,12.0,1.2,,,7.0,6.0,,,,,,,,,,3.5,-3.0,,-2.6,,0.0,-3.0,,,,,4.1,6.7,,,,,0.7,,3.3,,,9.0,-1.8,,,4.0,3.0,,,,,,,,,,0.5,,True,,True,False,,,,,False,False,,,,,True,,False,,,False,True,,,False,False,,,,,,,,,,True
02070,36,12.0,,12.2,,6.0,0.0,,,,,12.1,28.4,,,,,3.0,,6.2,,,18.0,3.9,0.0,,8.0,25.0,9.1,,,,,,,,,5.6,-24.0,,-23.8,,-30.0,-36.0,,,,,-23.9,-7.6,,,,,-33.0,,-29.8,,,-18.0,-32.1,-36.0,,-28.0,-11.0,-26.9,,,,,,,,,-30.4,,True,,False,False,,,,,True,True,,,,,False,,False,,,True,False,False,,False,True,False,,,,,,,,,False
02090,821,546.0,,539.4,,538.0,329.0,,,,,782.1,753.8,,,,,438.7,,429.1,571.5,,785.0,566.6,0.0,,717.0,580.0,671.0,,,,,499.0,,,,677.5,-275.0,,-281.6,,-283.0,-492.0,,,,,-38.9,-67.2,,,,,-382.3,,-391.9,-249.5,,-36.0,-254.4,-821.0,,-104.0,-241.0,-150.0,,,,,-322.0,,,,-143.5,,False,,False,False,,,,,True,True,,,,,False,,False,True,,True,True,False,,True,True,True,,,,,False,,,,True
02100,1,0.0,,1.8,,3.0,0.0,,,,,0.7,4.3,,,,,7.1,,6.1,,,3.0,0.2,,,,14.0,8.1,,,,,,,,,2.6,-1.0,,0.8,,2.0,-1.0,,,,,-0.3,3.3,,,,,6.1,,5.1,,,2.0,-0.8,,,,13.0,7.1,,,,,,,,,1.6,,True,,False,False,,,,,True,False,,,,,False,,False,,,False,True,,,,False,False,,,,,,,,,False
02105,0,0.0,,0.0,,0.0,0.0,,,,,,0.4,,,,,0.0,,0.0,,,,0.1,,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,0.4,,,,,0.0,,0.0,,,,0.1,,,0.0,,,,,,,,,,,,,True,,True,True,,,,,,False,,,,,True,,True,,,,False,,,True,,,,,,,,,,,
02110,72,126.0,,116.5,,87.0,40.0,,,,,148.3,181.4,,,,,46.2,,80.2,174.5,,51.0,79.3,0.0,,118.0,97.0,138.8,,,,,,,,,89.6,54.0,,44.5,,15.0,-32.0,,,,,76.3,109.4,,,,,-25.8,,8.2,102.5,,-21.0,7.3,-72.0,,46.0,25.0,66.8,,,,,,,,,17.6,,True,,True,True,,,,,False,False,,,,,True,,True,False,,True,True,False,,True,True,False,,,,,,,,,True
02122,244,390.0,,389.2,,299.0,260.0,,,,,545.6,515.5,,,,,164.2,,216.8,,,290.0,295.6,0.0,,485.0,405.0,460.4,,,,,270.4,,,,171.9,146.0,,145.2,,55.0,16.0,,,,,301.6,271.5,,,,,-79.8,,-27.2,,,46.0,51.6,-244.0,,241.0,161.0,216.4,,,,,26.4,,,,-72.1,,True,,True,True,,,,,False,False,,,,,True,,True,,,True,True,False,,False,False,False,,,,,True,,,,True
02130,36,9.0,,8.8,,6.0,0.0,,,,,28.1,50.3,,,,,4.2,,19.5,,,6.0,9.8,0.0,,13.0,32.0,,,,,,,,,,5.7,-27.0,,-27.2,,-30.0,-36.0,,,,,-7.9,14.3,,,,,-31.8,,-16.5,,,-30.0,-26.2,-36.0,,-23.0,-4.0,,,,,,,,,,-30.3,,False,,False,False,,,,,True,True,,,,,False,,True,,,False,True,False,,True,True,,,,,,,,,,False
02150,109,267.0,,262.2,,157.0,,,,,,214.0,262.3,,,,,139.8,,178.0,,,132.0,135.0,0.0,,197.0,178.0,84.9,,,,,,,,,355.3,158.0,,153.2,,48.0,,,,,,105.0,153.3,,,,,30.8,,69.0,,,23.0,26.0,-109.0,,88.0,69.0,-24.1,,,,,,,,,246.3,,True,,True,,,,,,True,True,,,,,True,,True,,,True,True,True,,True,True,True,,,,,,,,,False
02158,286,57.0,,28.3,,37.0,0.0,,,,,,58.3,,,,,67.2,,87.3,,,6.0,29.6,,,111.0,,,,,,,,,,,,-229.0,,-257.7,,-249.0,-286.0,,,,,,-227.7,,,,,-218.8,,-198.7,,,-280.0,-256.4,,,-175.0,,,,,,,,,,,,,False,,False,False,,,,,,True,,,,,True,,True,,,False,False,,,True,,,,,,,,,,,
02164,10,0.0,,0.0,,0.0,0.0,,,,,0.0,4.3,,,,,3.7,,3.8,,,12.0,,0.0,,,10.0,6.3,,,,,,,,,1.4,-10.0,,-10.0,,-10.0,-10.0,,,,,-10.0,-5.7,,,,,-6.3,,-6.2,,,2.0,,-10.0,,,0.0,-3.7,,,,,,,,,-8.6,,False,,False,False,,,,,True,True,,,,,True,,True,,,True,,False,,,True,True,,,,,,,,,True
02170,1022,822.0,,448.7,,539.0,625.0,,,,,1069.2,712.6,,,,,200.7,,470.4,248.0,,285.0,601.5,0.0,,1104.0,689.0,904.5,,,,,939.3,,,,671.2,-200.0,,-573.3,,-483.0,-397.0,,,,,47.2,-309.4,,,,,-821.3,,-551.6,-774.0,,-737.0,-420.5,-1022.0,,82.0,-333.0,-117.5,,,,,-82.7,,,,-350.8,,False,,False,False,,,,,True,False,,,,,False,,False,False,,False,False,False,,True,False,True,,,,,True,,,,False
02180,24,18.0,,15.4,,16.0,,,,,,37.0,53.8,,,,,1.2,,19.8,,,0.0,16.9,0.0,,23.0,38.0,28.5,,,,,,,,,25.7,-6.0,,-8.6,,-8.0,,,,,,13.0,29.8,,,,,-22.8,,-4.2,,,-24.0,-7.1,-24.0,,-1.0,14.0,4.5,,,,,,,,,1.7,,False,,False,,,,,,False,False,,,,,False,,True,,,False,False,False,,True,False,True,,,,,,,,,True
02185,164,135.0,,137.6,,110.0,,,,,,144.6,184.4,,,,,88.1,,141.4,,,104.0,85.7,0.0,,200.0,97.0,212.6,,,,,,,,,141.7,-29.0,,-26.4,,-54.0,,,,,,-19.4,20.4,,,,,-75.9,,-22.6,,,-60.0,-78.3,-164.0,,36.0,-67.0,48.6,,,,,,,,,-22.3,,True,,False,,,,,,True,True,,,,,False,,True,,,False,False,False,,False,False,False,,,,,,,,,True
02188,118,33.0,,30.3,,18.0,,,,,,58.0,67.8,,,,,5.8,,21.7,,,3.0,14.6,0.0,,18.0,47.0,37.3,,,,,,,,,14.4,-85.0,,-87.7,,-100.0,,,,,,-60.0,-50.2,,,,,-112.2,,-96.3,,,-115.0,-103.4,-118.0,,-100.0,-71.0,-80.7,,,,,,,,,-103.6,,False,,False,,,,,,True,True,,,,,False,,False,,,False,False,False,,False,True,True,,,,,,,,,False
02195,17,3.0,,2.3,,2.0,0.0,,,,,0.8,11.4,,,,,0.1,,2.3,,,3.0,0.7,,,0.0,8.0,,,,,,,,,,,-14.0,,-14.7,,-15.0,-17.0,,,,,-16.2,-5.6,,,,,-16.9,,-14.7,,,-14.0,-16.3,,,-17.0,-9.0,,,,,,,,,,,,False,,False,False,,,,,False,True,,,,,False,,False,,,False,False,,,False,True,,,,,,,,,,
02198,6,9.0,,8.5,,4.0,0.0,,,,,13.9,19.6,,,,,4.4,,18.2,,,3.0,2.9,,,7.0,,,,,,,,,,,,3.0,,2.5,,-2.0,-6.0,,,,,7.9,13.6,,,,,-1.6,,12.2,,,-3.0,-3.1,,,1.0,,,,,,,,,,,,,True,,True,False,,,,,False,False,,,,,True,,False,,,False,False,,,True,,,,,,,,,,,
02220,22,39.0,,30.3,,20.0,0.0,,,,,38.3,71.9,,,,,12.1,,28.1,,,19.0,27.4,0.0,,65.0,44.0,20.0,,,,,,,,,23.2,17.0,,8.3,,-2.0,-22.0,,,,,16.3,49.9,,,,,-9.9,,6.1,,,-3.0,5.4,-22.0,,43.0,22.0,-2.0,,,,,,,,,1.2,,True,,True,False,,,,,True,False,,,,,True,,True,,,True,True,False,,False,False,True,,,,,,,,,True
02230,1,3.0,,3.5,,3.0,0.0,,,,,2.2,4.6,,,,,0.0,,6.8,,,3.0,2.1,,,,,,,,,,,,,,,2.0,,2.5,,2.0,-1.0,,,,,1.2,3.6,,,,,-1.0,,5.8,,,2.0,1.1,,,,,,,,,,,,,,,,False,,False,True,,,,,True,False,,,,,True,,False,,,False,True,,,,,,,,,,,,,,
02240,15,57.0,,58.0,,41.0,,,,,,53.8,58.3,,,,,21.8,,23.8,,,24.0,35.2,0.0,,64.0,45.0,44.0,,,,,,,,,64.5,42.0,,43.0,,26.0,,,,,,38.8,43.3,,,,,6.8,,8.8,,,9.0,20.2,-15.0,,49.0,30.0,29.0,,,,,,,,,49.5,,False,,True,,,,,,True,False,,,,,True,,True,,,True,True,True,,False,True,True,,,,,,,,,False
02261,69,51.0,,55.3,,26.0,,,,,,47.0,51.7,,,,,18.1,,37.9,,,7.0,26.4,0.0,,68.0,47.0,21.9,,,,,,,,,49.1,-18.0,,-13.7,,-43.0,,,,,,-22.0,-17.3,,,,,-50.9,,-31.1,,,-62.0,-42.6,-69.0,,-1.0,-22.0,-47.1,,,,,,,,,-19.9,,True,,False,,,,,,False,True,,,,,False,,False,,,False,False,False,,True,False,False,,,,,,,,,False
02275,1,0.0,,0.0,,0.0,0.0,,,,,2.2,3.9,,,,,2.1,,6.9,,,3.0,0.6,,,1.0,,,,,,,,,,,,-1.0,,-1.0,,-1.0,-1.0,,,,,1.2,2.9,,,,,1.1,,5.9,,,2.0,-0.4,,,0.0,,,,,,,,,,,,,True,,False,False,,,,,False,False,,,,,False,,False,,,False,True,,,True,,,,,,,,,,,
02282,10,0.0,,0.3,,0.0,0.0,,,,,,2.8,,,,,0.0,,1.0,,,6.0,0.1,,,0.0,2.0,,,,,,,,,,1.3,-10.0,,-9.7,,-10.0,-10.0,,,,,,-7.2,,,,,-10.0,,-9.0,,,-4.0,-9.9,,,-10.0,-8.0,,,,,,,,,,-8.7,,True,,False,False,,,,,,True,,,,,True,,True,,,True,True,,,False,True,,,,,,,,,,True
