,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,OneQuietNight-ML,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-OneQuietNight-ML,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-OneQuietNight-ML,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
30079,62,160.0,,,,177.0,,525.2,114.0,,,,,98.0,,,,115.0,,463.2,52.0,,,,,,,,False,,False,True,,,,
30081,1112,3888.0,,,,1599.0,,724.5,3085.0,,,,,2776.0,,,,487.0,,-387.5,1973.0,,,,,,,,True,,True,True,,,,
30083,451,208.0,,,,1013.0,,252.7,268.0,,,,,-243.0,,,,562.0,,-198.3,-183.0,,,,,,,,False,,True,True,,,,
30085,247,488.0,,,,648.0,,85.6,498.0,,,,,241.0,,,,401.0,,-161.4,251.0,,,,,,,,False,,True,False,,,,
30087,271,192.0,,,,459.0,,39.8,251.0,,,,,-79.0,,,,188.0,,-231.2,-20.0,,,,,,,,False,,False,True,,,,
30089,336,312.0,,,,416.0,,3821.7,409.0,,,,,-24.0,,,,80.0,,3485.7,73.0,,,,,,,,False,,False,False,,,,
30091,141,272.0,,,,93.0,,70.7,280.0,,,,,131.0,,,,-48.0,,-70.3,139.0,,,,,,,,True,,True,False,,,,
30093,1634,4424.0,,,,2258.0,,16281.8,3805.0,,1313.0,,,2790.0,,,,624.0,,14647.8,2171.0,,-321.0,,,,,,True,,False,True,,True,,
30095,199,536.0,,,,275.0,,444.6,617.0,,,,,337.0,,,,76.0,,245.6,418.0,,,,,,,,True,,True,False,,,,
30097,117,288.0,,,,142.0,,223.0,280.0,,,,,171.0,,,,25.0,,106.0,163.0,,,,,,,,True,,True,True,,,,
30099,184,224.0,,,,220.0,,174.3,249.0,,,,,40.0,,,,36.0,,-9.7,65.0,,,,,,,,True,,True,False,,,,
30101,105,184.0,,,,434.0,,1.5,267.0,,,,,79.0,,,,329.0,,-103.5,162.0,,,,,,,,False,,False,False,,,,
30103,20,0.0,,,,126.0,,39.3,14.0,,,,,-20.0,,,,106.0,,19.3,-6.0,,,,,,,,False,,True,True,,,,
30105,181,296.0,,,,290.0,,43.0,334.0,,,,,115.0,,,,109.0,,-138.0,153.0,,,,,,,,True,,False,False,,,,
30107,56,136.0,,,,217.0,,665.5,120.0,,,,,80.0,,,,161.0,,609.5,64.0,,,,,,,,False,,False,True,,,,
30109,40,128.0,,,,292.0,,465.3,100.0,,,,,88.0,,,,252.0,,425.3,60.0,,,,,,,,False,,False,True,,,,
30111,4726,9240.0,,,,8035.0,,5166.0,10732.0,,1751.6,,,4514.0,,,,3309.0,,440.0,6006.0,,-2974.4,,,,,,True,,True,False,,True,,
31001,1016,1920.0,,,,2842.0,,2680.7,2183.0,,916.0,,,904.0,,,,1826.0,,1664.7,1167.0,,-100.0,,,,,,False,,False,False,,True,,
31003,154,376.0,,,,594.0,,372.1,362.0,,,,,222.0,,,,440.0,,218.1,208.0,,,,,,,,False,,True,True,,,,
31005,4,0.0,,,,97.0,,11.6,15.0,,,,,-4.0,,,,93.0,,7.6,11.0,,,,,,,,False,,False,False,,,,
31007,13,48.0,,,,101.0,,295.2,48.0,,,,,35.0,,,,88.0,,282.2,35.0,,,,,,,,False,,False,False,,,,
31009,8,32.0,,,,48.0,,40.9,32.0,,,,,24.0,,,,40.0,,32.9,24.0,,,,,,,,False,,False,False,,,,
31011,180,344.0,,,,458.0,,324.1,326.0,,,,,164.0,,,,278.0,,144.1,146.0,,,,,,,,False,,True,True,,,,
31013,306,1032.0,,,,829.0,,1319.9,930.0,,,,,726.0,,,,523.0,,1013.9,624.0,,,,,,,,True,,False,True,,,,
31015,58,152.0,,,,526.0,,647.3,129.0,,,,,94.0,,,,468.0,,589.3,71.0,,,,,,,,False,,False,True,,,,
31017,63,216.0,,,,376.0,,838.7,209.0,,,,,153.0,,,,313.0,,775.7,146.0,,,,,,,,False,,False,True,,,,
31019,1337,3552.0,,,,3552.0,,1465.7,3788.0,,4264.1,,,2215.0,,,,2215.0,,128.7,2451.0,,2927.1,,,,,,False,,True,False,,False,,
31021,179,584.0,,,,405.0,,206.2,539.0,,,,,405.0,,,,226.0,,27.2,360.0,,,,,,,,True,,True,True,,,,
31023,266,704.0,,,,795.0,,409.4,619.0,,,,,438.0,,,,529.0,,143.4,353.0,,,,,,,,False,,True,True,,,,
31025,932,1504.0,,,,1371.0,,3343.8,1402.0,,,,,572.0,,,,439.0,,2411.8,470.0,,,,,,,,True,,False,True,,,,
31027,282,640.0,,,,520.0,,1117.3,554.0,,,,,358.0,,,,238.0,,835.3,272.0,,,,,,,,True,,False,True,,,,
31029,165,128.0,,,,240.0,,22.1,174.0,,,,,-37.0,,,,75.0,,-142.9,9.0,,,,,,,,False,,False,True,,,,
31031,97,232.0,,,,511.0,,706.9,248.0,,,,,135.0,,,,414.0,,609.9,151.0,,,,,,,,False,,False,False,,,,
31033,379,632.0,,,,789.0,,1633.1,655.0,,,,,253.0,,,,410.0,,1254.1,276.0,,,,,,,,False,,False,False,,,,
31035,254,536.0,,,,367.0,,1300.5,485.0,,,,,282.0,,,,113.0,,1046.5,231.0,,,,,,,,True,,False,True,,,,
31037,271,712.0,,,,974.0,,149.8,686.0,,659.5,,,441.0,,,,703.0,,-121.2,415.0,,388.5,,,,,,False,,True,True,,True,,
31039,357,768.0,,,,744.0,,754.2,668.0,,,,,411.0,,,,387.0,,397.2,311.0,,,,,,,,True,,True,True,,,,
31041,298,672.0,,,,709.0,,514.2,610.0,,,,,374.0,,,,411.0,,216.2,312.0,,,,,,,,False,,True,True,,,,
31043,595,1312.0,,,,1462.0,,1147.8,1506.0,,521.0,,,717.0,,,,867.0,,552.8,911.0,,-74.0,,,,,,False,,True,False,,True,,
31045,158,360.0,,,,651.0,,67.2,425.0,,,,,202.0,,,,493.0,,-90.8,267.0,,,,,,,,False,,True,False,,,,
31047,771,1352.0,,,,1404.0,,848.0,1696.0,,1559.8,,,581.0,,,,633.0,,77.0,925.0,,788.8,,,,,,False,,True,False,,False,,
31049,48,48.0,,,,260.0,,3.3,63.0,,,,,0.0,,,,212.0,,-44.7,15.0,,,,,,,,False,,False,False,,,,
31051,165,688.0,,,,428.0,,1362.4,629.0,,,,,523.0,,,,263.0,,1197.4,464.0,,,,,,,,True,,False,True,,,,
31053,1586,2240.0,,,,3196.0,,1390.9,2496.0,,930.9,,,654.0,,,,1610.0,,-195.1,910.0,,-655.1,,,,,,False,,True,False,,False,,
31055,22368,40984.0,,,,37351.0,,79016.8,34539.0,,38394.0,,,18616.0,,,,14983.0,,56648.8,12171.0,,16026.0,,,,,,True,,False,True,,True,,
31057,80,56.0,,,,294.0,,5.3,65.0,,,,,-24.0,,,,214.0,,-74.7,-15.0,,,,,,,,False,,False,True,,,,
31059,148,344.0,,,,375.0,,138.2,377.0,,,,,196.0,,,,227.0,,-9.8,229.0,,,,,,,,False,,True,False,,,,
31061,62,144.0,,,,424.0,,61.2,160.0,,,,,82.0,,,,362.0,,-0.8,98.0,,,,,,,,False,,True,False,,,,
31063,75,184.0,,,,186.0,,792.1,172.0,,,,,109.0,,,,111.0,,717.1,97.0,,,,,,,,False,,False,True,,,,
31065,173,296.0,,,,232.0,,61.5,293.0,,,,,123.0,,,,59.0,,-111.5,120.0,,,,,,,,True,,True,True,,,,
31067,805,1272.0,,,,1839.0,,1167.4,1638.0,,,,,467.0,,,,1034.0,,362.4,833.0,,,,,,,,False,,True,False,,,,
31069,34,48.0,,,,469.0,,12.1,65.0,,,,,14.0,,,,435.0,,-21.9,31.0,,,,,,,,False,,False,False,,,,
31071,45,200.0,,,,544.0,,430.9,161.0,,,,,155.0,,,,499.0,,385.9,116.0,,,,,,,,False,,False,True,,,,
31073,70,112.0,,,,318.0,,15.9,135.0,,,,,42.0,,,,248.0,,-54.1,65.0,,,,,,,,False,,False,False,,,,
31075,7,48.0,,,,117.0,,336.6,43.0,,,,,41.0,,,,110.0,,329.6,36.0,,,,,,,,False,,False,True,,,,
31077,75,224.0,,,,458.0,,450.3,202.0,,,,,149.0,,,,383.0,,375.3,127.0,,,,,,,,False,,False,True,,,,
31079,2214,4592.0,,,,5637.0,,6053.3,4688.0,,4770.2,,,2378.0,,,,3423.0,,3839.3,2474.0,,2556.2,,,,,,False,,False,False,,False,,
31081,318,752.0,,,,786.0,,1293.2,677.0,,,,,434.0,,,,468.0,,975.2,359.0,,,,,,,,False,,False,True,,,,
31083,76,104.0,,,,253.0,,304.2,139.0,,,,,28.0,,,,177.0,,228.2,63.0,,,,,,,,False,,False,False,,,,
31085,19,48.0,,,,157.0,,151.6,47.0,,,,,29.0,,,,138.0,,132.6,28.0,,,,,,,,False,,False,True,,,,
31087,136,72.0,,,,379.0,,28.9,101.0,,,,,-64.0,,,,243.0,,-107.1,-35.0,,,,,,,,False,,False,True,,,,
31089,238,264.0,,,,1082.0,,36.3,391.0,,,,,26.0,,,,844.0,,-201.7,153.0,,,,,,,,False,,False,False,,,,
31091,9,24.0,,,,145.0,,5.2,37.0,,,,,15.0,,,,136.0,,-3.8,28.0,,,,,,,,False,,True,False,,,,
31093,175,576.0,,,,589.0,,243.1,551.0,,,,,401.0,,,,414.0,,68.1,376.0,,,,,,,,False,,True,True,,,,
31095,302,440.0,,,,658.0,,293.8,476.0,,,,,138.0,,,,356.0,,-8.2,174.0,,,,,,,,False,,True,False,,,,
31097,293,504.0,,,,342.0,,2241.8,476.0,,,,,211.0,,,,49.0,,1948.8,183.0,,,,,,,,True,,False,True,,,,
31099,153,664.0,,,,428.0,,1765.9,630.0,,,,,511.0,,,,275.0,,1612.9,477.0,,,,,,,,True,,False,True,,,,
31101,310,856.0,,,,715.0,,1757.7,708.0,,,,,546.0,,,,405.0,,1447.7,398.0,,,,,,,,True,,False,True,,,,
31103,21,0.0,,,,130.0,,171.9,21.0,,,,,-21.0,,,,109.0,,150.9,0.0,,,,,,,,False,,False,True,,,,
31105,213,312.0,,,,387.0,,445.4,268.0,,,,,99.0,,,,174.0,,232.4,55.0,,,,,,,,False,,False,True,,,,
31107,366,320.0,,,,808.0,,97.1,350.0,,,,,-46.0,,,,442.0,,-268.9,-16.0,,,,,,,,False,,False,True,,,,
31109,10514,14768.0,,,,25075.0,,12126.1,15336.0,,15357.6,,,4254.0,,,,14561.0,,1612.1,4822.0,,4843.6,,,,,,False,,True,False,,False,,
31111,1255,2136.0,,,,2812.0,,661.3,2394.0,,5566.8,,,881.0,,,,1557.0,,-593.7,1139.0,,4311.8,,,,,,False,,True,False,,False,,
31113,40,88.0,,,,102.0,,61.0,73.0,,,,,48.0,,,,62.0,,21.0,33.0,,,,,,,,False,,True,True,,,,
31115,12,104.0,,,,80.0,,250.2,63.0,,,,,92.0,,,,68.0,,238.2,51.0,,,,,,,,True,,False,True,,,,
31117,9,24.0,,,,105.0,,119.0,27.0,,,,,15.0,,,,96.0,,110.0,18.0,,,,,,,,False,,False,False,,,,
31119,1103,4664.0,,,,4423.0,,5806.4,4032.0,,5863.8,,,3561.0,,,,3320.0,,4703.4,2929.0,,4760.8,,,,,,True,,False,True,,False,,
31121,275,728.0,,,,1002.0,,318.5,706.0,,,,,453.0,,,,727.0,,43.5,431.0,,,,,,,,False,,True,True,,,,
31123,163,528.0,,,,612.0,,948.3,433.0,,,,,365.0,,,,449.0,,785.3,270.0,,,,,,,,False,,False,True,,,,
31125,124,408.0,,,,662.0,,93.1,343.0,,,,,284.0,,,,538.0,,-30.9,219.0,,,,,,,,False,,True,True,,,,
31127,257,288.0,,,,414.0,,56.5,310.0,,,,,31.0,,,,157.0,,-200.5,53.0,,,,,,,,False,,False,False,,,,
31129,149,200.0,,,,410.0,,38.4,214.0,,,,,51.0,,,,261.0,,-110.6,65.0,,,,,,,,False,,False,False,,,,
31131,440,952.0,,,,1171.0,,1765.2,936.0,,,,,512.0,,,,731.0,,1325.2,496.0,,,,,,,,False,,False,True,,,,
31133,112,136.0,,,,559.0,,88.0,138.0,,,,,24.0,,,,447.0,,-24.0,26.0,,,,,,,,False,,True,False,,,,
31135,135,128.0,,,,522.0,,39.2,170.0,,,,,-7.0,,,,387.0,,-95.8,35.0,,,,,,,,False,,False,False,,,,
31137,329,600.0,,,,670.0,,542.4,563.0,,,,,271.0,,,,341.0,,213.4,234.0,,,,,,,,False,,True,True,,,,
31139,175,496.0,,,,653.0,,168.3,532.0,,,,,321.0,,,,478.0,,-6.7,357.0,,,,,,,,False,,True,False,,,,
31141,790,3168.0,,,,3541.0,,2764.3,3203.0,,1910.2,,,2378.0,,,,2751.0,,1974.3,2413.0,,1120.2,,,,,,False,,True,False,,True,,
31143,74,256.0,,,,797.0,,95.7,259.0,,,,,182.0,,,,723.0,,21.7,185.0,,,,,,,,False,,True,False,,,,
31145,549,880.0,,,,803.0,,414.6,712.0,,,,,331.0,,,,254.0,,-134.4,163.0,,,,,,,,True,,True,True,,,,
31147,281,568.0,,,,533.0,,447.5,520.0,,,,,287.0,,,,252.0,,166.5,239.0,,,,,,,,True,,True,True,,,,
31149,28,40.0,,,,342.0,,50.6,49.0,,,,,12.0,,,,314.0,,22.6,21.0,,,,,,,,False,,False,False,,,,
31151,455,1176.0,,,,1306.0,,638.7,1104.0,,560.1,,,721.0,,,,851.0,,183.7,649.0,,105.1,,,,,,False,,True,True,,True,,
31153,7142,12840.0,,,,11397.0,,19168.6,11215.0,,9690.4,,,5698.0,,,,4255.0,,12026.6,4073.0,,2548.4,,,,,,True,,False,True,,True,,
31155,924,1184.0,,,,1359.0,,822.6,1193.0,,,,,260.0,,,,435.0,,-101.4,269.0,,,,,,,,False,,True,False,,,,
31157,603,2016.0,,,,2731.0,,371.7,2597.0,,1823.7,,,1413.0,,,,2128.0,,-231.3,1994.0,,1220.7,,,,,,False,,True,False,,True,,
31159,481,712.0,,,,1589.0,,364.6,843.0,,,,,231.0,,,,1108.0,,-116.4,362.0,,,,,,,,False,,True,False,,,,
31161,149,408.0,,,,307.0,,489.3,361.0,,,,,259.0,,,,158.0,,340.3,212.0,,,,,,,,True,,False,True,,,,
31163,49,176.0,,,,592.0,,70.8,172.0,,,,,127.0,,,,543.0,,21.8,123.0,,,,,,,,False,,True,True,,,,
31165,13,32.0,,,,134.0,,512.6,45.0,,,,,19.0,,,,121.0,,499.6,32.0,,,,,,,,False,,False,False,,,,
31167,156,352.0,,,,657.0,,1162.7,391.0,,,,,196.0,,,,501.0,,1006.7,235.0,,,,,,,,False,,False,False,,,,
31169,210,480.0,,,,254.0,,1584.4,430.0,,,,,270.0,,,,44.0,,1374.4,220.0,,,,,,,,True,,False,True,,,,
31171,22,0.0,,,,58.0,,1.9,15.0,,,,,-22.0,,,,36.0,,-20.1,-7.0,,,,,,,,False,,True,True,,,,
31173,219,544.0,,,,533.0,,415.2,502.0,,,,,325.0,,,,314.0,,196.2,283.0,,,,,,,,True,,True,True,,,,
31175,115,320.0,,,,478.0,,1311.9,271.0,,,,,205.0,,,,363.0,,1196.9,156.0,,,,,,,,False,,False,True,,,,
31177,765,1296.0,,,,1238.0,,1485.7,1302.0,,,,,531.0,,,,473.0,,720.7,537.0,,,,,,,,True,,False,False,,,,
31179,230,688.0,,,,882.0,,226.0,670.0,,,,,458.0,,,,652.0,,-4.0,440.0,,,,,,,,False,,True,True,,,,
31181,117,160.0,,,,324.0,,836.5,171.0,,,,,43.0,,,,207.0,,719.5,54.0,,,,,,,,False,,False,False,,,,
31183,22,40.0,,,,152.0,,409.8,37.0,,,,,18.0,,,,130.0,,387.8,15.0,,,,,,,,False,,False,True,,,,
31185,450,584.0,,,,1321.0,,349.9,720.0,,,,,134.0,,,,871.0,,-100.1,270.0,,,,,,,,False,,True,False,,,,
32001,956,1008.0,,,,814.0,,704.6,1162.0,,,,,52.0,,,,-142.0,,-251.4,206.0,,,,,,,,False,,False,False,,,,
32003,95761,70872.0,,,,47723.0,,107647.3,58951.0,,23258.6,,,-24889.0,,,,-48038.0,,11886.3,-36810.0,,-72502.4,,,,,,False,,True,False,,False,,
32005,1712,400.0,,,,877.0,,903.5,977.0,,,,,-1312.0,,,,-835.0,,-808.5,-735.0,,,,,,,,True,,True,True,,,,
32007,1843,2288.0,,,,1086.0,,1412.1,2587.0,,776.3,,,445.0,,,,-757.0,,-430.9,744.0,,-1066.7,,,,,,False,,True,False,,False,,
32009,29,32.0,,,,32.0,,459.7,34.0,,,,,3.0,,,,3.0,,430.7,5.0,,,,,,,,False,,False,False,,,,
32011,25,8.0,,,,54.0,,1.0,46.0,,,,,-17.0,,,,29.0,,-24.0,21.0,,,,,,,,False,,False,False,,,,
32013,678,392.0,,,,691.0,,4627.0,530.0,,,,,-286.0,,,,13.0,,3949.0,-148.0,,,,,,,,True,,False,True,,,,
32015,254,200.0,,,,168.0,,1710.5,216.0,,,,,-54.0,,,,-86.0,,1456.5,-38.0,,,,,,,,False,,False,True,,,,
32017,158,392.0,,,,27.0,,2634.1,380.0,,,,,234.0,,,,-131.0,,2476.1,222.0,,,,,,,,True,,False,True,,,,
32019,1673,328.0,,,,1341.0,,339.5,1286.0,,,,,-1345.0,,,,-332.0,,-1333.5,-387.0,,,,,,,,True,,True,True,,,,
32021,160,280.0,,,,117.0,,370.5,243.0,,,,,120.0,,,,-43.0,,210.5,83.0,,,,,,,,True,,False,True,,,,
32023,1254,896.0,,,,846.0,,734.3,1426.0,,168.8,,,-358.0,,,,-408.0,,-519.7,172.0,,-1085.2,,,,,,False,,False,True,,False,,
32027,816,72.0,,,,169.0,,2201.2,156.0,,,,,-744.0,,,,-647.0,,1385.2,-660.0,,,,,,,,True,,False,True,,,,
32029,35,64.0,,,,76.0,,160.3,74.0,,,,,29.0,,,,41.0,,125.3,39.0,,,,,,,,False,,False,False,,,,
32031,18936,20120.0,,,,17857.0,,22624.6,19722.0,,3925.2,,,1184.0,,,,-1079.0,,3688.6,786.0,,-15010.8,,,,,,True,,False,True,,False,,
32033,259,256.0,,,,148.0,,36.7,347.0,,,,,-3.0,,,,-111.0,,-222.3,88.0,,,,,,,,False,,False,False,,,,
32510,3923,4208.0,,,,1625.0,,27317.7,3601.0,,1470.2,,,285.0,,,,-2298.0,,23394.7,-322.0,,-2452.8,,,,,,False,,False,False,,False,,
33001,1865,1256.0,,,,1140.0,,19339.1,2262.0,,,,,-609.0,,,,-725.0,,17474.1,397.0,,,,,,,,False,,False,True,,,,
33003,885,512.0,,,,541.0,,1708.9,1357.0,,,,,-373.0,,,,-344.0,,823.9,472.0,,,,,,,,True,,False,False,,,,
33005,1427,832.0,,,,1623.0,,4784.7,2152.0,,,,,-595.0,,,,196.0,,3357.7,725.0,,,,,,,,True,,False,False,,,,
33007,648,376.0,,,,404.0,,745.8,969.0,,,,,-272.0,,,,-244.0,,97.8,321.0,,,,,,,,True,,True,False,,,,
33009,1047,624.0,,,,1253.0,,1963.9,2125.0,,,,,-423.0,,,,206.0,,916.9,1078.0,,,,,,,,True,,False,False,,,,
33011,14512,8408.0,,,,9534.0,,101641.2,11358.0,,5825.2,,,-6104.0,,,,-4978.0,,87129.2,-3154.0,,-8686.8,,,,,,True,,False,True,,False,,
33013,4429,2128.0,,,,2909.0,,9497.8,4365.0,,1973.7,,,-2301.0,,,,-1520.0,,5068.8,-64.0,,-2455.3,,,,,,True,,False,True,,False,,
33015,9476,5456.0,,,,5435.0,,41779.1,6623.0,,7648.2,,,-4020.0,,,,-4041.0,,32303.1,-2853.0,,-1827.8,,,,,,False,,False,True,,True,,
33017,3302,1968.0,,,,2435.0,,6712.1,2835.0,,2539.0,,,-1334.0,,,,-867.0,,3410.1,-467.0,,-763.0,,,,,,True,,False,True,,True,,
33019,600,232.0,,,,821.0,,447.0,1195.0,,,,,-368.0,,,,221.0,,-153.0,595.0,,,,,,,,True,,True,False,,,,
34001,10324,5712.0,,,,4805.0,,8369.0,6153.0,,4308.0,,,-4612.0,,,,-5519.0,,-1955.0,-4171.0,,-6016.0,,,,,,False,,True,True,,False,,
34003,26625,21008.0,,,,16638.0,,97244.8,18468.0,,11556.5,,,-5617.0,,,,-9987.0,,70619.8,-8157.0,,-15068.5,,,,,,False,,False,False,,False,,
34005,15492,11816.0,,,,8119.0,,61474.4,10945.0,,7430.4,,,-3676.0,,,,-7373.0,,45982.4,-4547.0,,-8061.6,,,,,,False,,False,False,,False,,
34007,18687,16608.0,,,,10478.0,,47912.8,15027.0,,11447.9,,,-2079.0,,,,-8209.0,,29225.8,-3660.0,,-7239.1,,,,,,False,,False,False,,False,,
34009,2830,1664.0,,,,1451.0,,20604.8,3043.0,,711.3,,,-1166.0,,,,-1379.0,,17774.8,213.0,,-2118.7,,,,,,False,,False,True,,False,,
34011,5938,2096.0,,,,2844.0,,1904.5,3242.0,,731.4,,,-3842.0,,,,-3094.0,,-4033.5,-2696.0,,-5206.6,,,,,,True,,False,True,,False,,
34013,24241,20552.0,,,,13278.0,,27885.1,19049.0,,30665.7,,,-3689.0,,,,-10963.0,,3644.1,-5192.0,,6424.7,,,,,,False,,True,False,,False,,
34015,10365,8256.0,,,,5967.0,,38501.6,7671.0,,2411.5,,,-2109.0,,,,-4398.0,,28136.6,-2694.0,,-7953.5,,,,,,False,,False,False,,False,,
34017,24580,18256.0,,,,11156.0,,62018.9,13684.0,,7640.4,,,-6324.0,,,,-13424.0,,37438.9,-10896.0,,-16939.6,,,,,,False,,False,False,,False,,
34019,2801,2032.0,,,,1518.0,,6063.8,1898.0,,1029.3,,,-769.0,,,,-1283.0,,3262.8,-903.0,,-1771.7,,,,,,False,,False,False,,False,,
34021,9810,11400.0,,,,6972.0,,89405.2,9446.0,,5132.4,,,1590.0,,,,-2838.0,,79595.2,-364.0,,-4677.6,,,,,,False,,False,True,,False,,
34023,27628,18208.0,,,,16480.0,,89053.1,16932.0,,10536.5,,,-9420.0,,,,-11148.0,,61425.1,-10696.0,,-17091.5,,,,,,False,,False,False,,False,,
34025,23119,15456.0,,,,11752.0,,87960.3,14383.0,,10407.2,,,-7663.0,,,,-11367.0,,64841.3,-8736.0,,-12711.8,,,,,,False,,False,False,,False,,
34027,14305,8536.0,,,,8874.0,,11589.2,7452.0,,11319.4,,,-5769.0,,,,-5431.0,,-2715.8,-6853.0,,-2985.6,,,,,,True,,True,False,,True,,
34029,22277,11728.0,,,,13265.0,,63736.3,14795.0,,8961.7,,,-10549.0,,,,-9012.0,,41459.3,-7482.0,,-13315.3,,,,,,True,,False,True,,False,,
34031,19074,18536.0,,,,10572.0,,42054.4,17185.0,,8249.9,,,-538.0,,,,-8502.0,,22980.4,-1889.0,,-10824.1,,,,,,False,,False,False,,False,,
34033,2210,1064.0,,,,969.0,,15535.2,1335.0,,473.3,,,-1146.0,,,,-1241.0,,13325.2,-875.0,,-1736.7,,,,,,False,,False,True,,False,,
34035,8284,5976.0,,,,5474.0,,35124.3,5445.0,,7369.0,,,-2308.0,,,,-2810.0,,26840.3,-2839.0,,-915.0,,,,,,False,,False,False,,True,,
34037,4214,1952.0,,,,1885.0,,9271.5,3054.0,,2240.9,,,-2262.0,,,,-2329.0,,5057.5,-1160.0,,-1973.1,,,,,,False,,False,True,,True,,
34039,18691,15672.0,,,,10530.0,,30735.3,15241.0,,13101.4,,,-3019.0,,,,-8161.0,,12044.3,-3450.0,,-5589.6,,,,,,False,,False,False,,False,,
34041,2947,1912.0,,,,1657.0,,2731.4,2065.0,,2447.9,,,-1035.0,,,,-1290.0,,-215.6,-882.0,,-499.1,,,,,,False,,True,True,,True,,
35001,25001,39872.0,,,,34567.0,,83529.4,30026.0,,25560.7,,,14871.0,,,,9566.0,,58528.4,5025.0,,559.7,,,,,,True,,False,True,,True,,
35003,36,144.0,,,,130.0,,1902.3,148.0,,,,,108.0,,,,94.0,,1866.3,112.0,,,,,,,,True,,False,False,,,,
35005,3960,6624.0,,,,3497.0,,9968.7,5911.0,,4972.2,,,2664.0,,,,-463.0,,6008.7,1951.0,,1012.2,,,,,,True,,False,True,,True,,
35006,1167,2944.0,,,,1143.0,,4888.0,2317.0,,,,,1777.0,,,,-24.0,,3721.0,1150.0,,,,,,,,True,,False,True,,,,
35007,495,384.0,,,,430.0,,2701.5,403.0,,,,,-111.0,,,,-65.0,,2206.5,-92.0,,,,,,,,True,,False,True,,,,
35009,1717,4056.0,,,,4533.0,,2504.4,3785.0,,2969.5,,,2339.0,,,,2816.0,,787.4,2068.0,,1252.5,,,,,,False,,True,True,,True,,
35011,89,72.0,,,,97.0,,21.8,91.0,,,,,-17.0,,,,8.0,,-67.2,2.0,,,,,,,,True,,False,True,,,,
35013,7889,17680.0,,,,12456.0,,10809.9,14673.0,,10349.4,,,9791.0,,,,4567.0,,2920.9,6784.0,,2460.4,,,,,,True,,True,True,,True,,
35015,2976,3264.0,,,,3183.0,,1024.1,3134.0,,3933.8,,,288.0,,,,207.0,,-1951.9,158.0,,957.8,,,,,,True,,False,True,,False,,
35017,758,1024.0,,,,562.0,,10476.0,1211.0,,,,,266.0,,,,-196.0,,9718.0,453.0,,,,,,,,True,,False,False,,,,
35019,219,240.0,,,,150.0,,1651.4,229.0,,,,,21.0,,,,-69.0,,1432.4,10.0,,,,,,,,False,,False,True,,,,
35021,4,0.0,,,,38.0,,229.6,14.0,,,,,-4.0,,,,34.0,,225.6,10.0,,,,,,,,False,,False,False,,,,
35023,124,120.0,,,,87.0,,134.4,154.0,,,,,-4.0,,,,-37.0,,10.4,30.0,,,,,,,,False,,False,False,,,,
35025,3919,5024.0,,,,4498.0,,3235.9,4373.0,,2183.0,,,1105.0,,,,579.0,,-683.1,454.0,,-1736.0,,,,,,True,,True,True,,False,,
35027,612,1016.0,,,,530.0,,642.9,1063.0,,,,,404.0,,,,-82.0,,30.9,451.0,,,,,,,,True,,True,False,,,,
35028,279,200.0,,,,678.0,,249.5,375.0,,,,,-79.0,,,,399.0,,-29.5,96.0,,,,,,,,False,,True,False,,,,
35029,881,1824.0,,,,720.0,,171.5,1584.0,,,,,943.0,,,,-161.0,,-709.5,703.0,,,,,,,,True,,True,True,,,,
35031,4891,6064.0,,,,3142.0,,1285.4,5093.0,,2557.4,,,1173.0,,,,-1749.0,,-3605.6,202.0,,-2333.6,,,,,,False,,False,True,,False,,
35033,109,104.0,,,,306.0,,733.1,131.0,,,,,-5.0,,,,197.0,,624.1,22.0,,,,,,,,False,,False,False,,,,
35035,1417,2856.0,,,,2287.0,,1629.0,2859.0,,,,,1439.0,,,,870.0,,212.0,1442.0,,,,,,,,True,,True,False,,,,
35037,186,360.0,,,,356.0,,193.9,373.0,,,,,174.0,,,,170.0,,7.9,187.0,,,,,,,,True,,True,False,,,,
35039,1829,2392.0,,,,1192.0,,8126.0,2072.0,,,,,563.0,,,,-637.0,,6297.0,243.0,,,,,,,,False,,False,True,,,,
35041,819,1256.0,,,,1007.0,,569.2,1200.0,,,,,437.0,,,,188.0,,-249.8,381.0,,,,,,,,True,,True,True,,,,
35043,5530,8096.0,,,,6235.0,,16221.7,6058.0,,7663.0,,,2566.0,,,,705.0,,10691.7,528.0,,2133.0,,,,,,True,,False,True,,True,,
