,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
19013,1500,1920.0,469.8,,,,2003.0,351.5,1247.2,,2101.3,420.0,-1030.2,,,,503.0,-1148.5,-252.8,,601.3,False,,,,False,False,True,,False
19015,207,160.0,,,,,439.0,182.7,,,697.4,-47.0,,,,,232.0,-24.3,,,490.4,,,,,False,True,,,False
19017,265,144.0,,,,,271.0,94.0,,,837.9,-121.0,,,,,6.0,-171.0,,,572.9,,,,,True,False,,,False
19019,128,104.0,,,,,225.0,,,,6.1,-24.0,,,,,97.0,,,,-121.9,,,,,False,,,,False
19021,122,208.0,,,,,646.0,35.8,,,0.0,86.0,,,,,524.0,-86.2,,,-122.0,,,,,False,False,,,False
19023,156,120.0,,,,,134.0,,,,198.5,-36.0,,,,,-22.0,,,,42.5,,,,,True,,,,False
19025,103,112.0,,,,,172.0,,,,159.9,9.0,,,,,69.0,,,,56.9,,,,,False,,,,False
19027,373,136.0,,,,,252.0,220.9,,,258.7,-237.0,,,,,-121.0,-152.1,,,-114.3,,,,,True,True,,,True
19029,113,48.0,,,,,134.0,,,,66.5,-65.0,,,,,21.0,,,,-46.5,,,,,True,,,,True
19031,80,104.0,,,,,103.0,,,,519.6,24.0,,,,,23.0,,,,439.6,,,,,True,,,,False
19033,626,1024.0,,,,,800.0,328.5,,,1670.1,398.0,,,,,174.0,-297.5,,,1044.1,,,,,True,True,,,False
19035,90,64.0,,,,,205.0,,,,344.1,-26.0,,,,,115.0,,,,254.1,,,,,False,,,,False
19037,104,8.0,,,,,112.0,,,,0.0,-96.0,,,,,8.0,,,,-104.0,,,,,True,,,,False
19039,104,96.0,,,,,118.0,0.4,,,185.0,-8.0,,,,,14.0,-103.6,,,81.0,,,,,False,False,,,False
19041,97,128.0,,,,,507.0,149.6,,,226.5,31.0,,,,,410.0,52.6,,,129.5,,,,,False,False,,,False
19043,141,56.0,,,,,129.0,,,,608.6,-85.0,,,,,-12.0,,,,467.6,,,,,True,,,,False
19045,785,200.0,,,,,466.0,210.7,,,535.2,-585.0,,,,,-319.0,-574.3,,,-249.8,,,,,True,True,,,True
19047,192,24.0,,,,,227.0,12.6,,,2.4,-168.0,,,,,35.0,-179.4,,,-189.6,,,,,True,False,,,False
19049,1102,976.0,153.2,,,,1098.0,719.9,660.1,,1581.3,-126.0,-948.8,,,,-4.0,-382.1,-441.9,,479.3,False,,,,True,False,False,,False
19051,63,24.0,,,,,53.0,,,,3.0,-39.0,,,,,-10.0,,,,-60.0,,,,,True,,,,False
19053,36,16.0,,,,,64.0,,,,10.3,-20.0,,,,,28.0,,,,-25.7,,,,,False,,,,False
19055,201,56.0,,,,,148.0,,,,37.1,-145.0,,,,,-53.0,,,,-163.9,,,,,True,,,,False
19057,534,96.0,,,,,690.0,256.1,,,864.4,-438.0,,,,,156.0,-277.9,,,330.4,,,,,True,True,,,True
19059,214,280.0,,,,,271.0,129.4,,,390.5,66.0,,,,,57.0,-84.6,,,176.5,,,,,True,False,,,False
19061,1225,2056.0,1478.9,,,,1387.0,779.7,2809.2,,2963.2,831.0,253.9,,,,162.0,-445.3,1584.2,,1738.2,True,,,,True,True,False,,False
19063,134,80.0,,,,,172.0,,,,65.5,-54.0,,,,,38.0,,,,-68.5,,,,,True,,,,False
19065,101,72.0,,,,,191.0,,,,134.8,-29.0,,,,,90.0,,,,33.8,,,,,False,,,,False
19067,171,72.0,,,,,164.0,,,,482.4,-99.0,,,,,-7.0,,,,311.4,,,,,True,,,,False
19069,210,120.0,,,,,148.0,93.6,,,50.8,-90.0,,,,,-62.0,-116.4,,,-159.2,,,,,True,False,,,False
19071,57,24.0,,,,,49.0,,,,240.6,-33.0,,,,,-8.0,,,,183.6,,,,,True,,,,False
19073,38,8.0,,,,,101.0,,,,143.2,-30.0,,,,,63.0,,,,105.2,,,,,False,,,,False
19075,95,80.0,,,,,156.0,,,,223.2,-15.0,,,,,61.0,,,,128.2,,,,,False,,,,False
19077,104,72.0,,,,,121.0,,,,457.1,-32.0,,,,,17.0,,,,353.1,,,,,True,,,,False
19079,117,112.0,,,,,253.0,88.9,,,432.8,-5.0,,,,,136.0,-28.1,,,315.8,,,,,False,False,,,False
19081,136,72.0,,,,,139.0,,,,61.0,-64.0,,,,,3.0,,,,-75.0,,,,,True,,,,False
19083,158,160.0,,,,,237.0,,,,458.4,2.0,,,,,79.0,,,,300.4,,,,,False,,,,False
19085,96,56.0,,,,,168.0,,,,494.2,-40.0,,,,,72.0,,,,398.2,,,,,False,,,,False
19087,299,56.0,,,,,181.0,,,,663.9,-243.0,,,,,-118.0,,,,364.9,,,,,True,,,,False
19089,114,16.0,,,,,69.0,,,,8.1,-98.0,,,,,-45.0,,,,-105.9,,,,,True,,,,False
19091,137,48.0,,,,,187.0,,,,61.5,-89.0,,,,,50.0,,,,-75.5,,,,,True,,,,True
19093,29,0.0,,,,,166.0,,,,0.0,-29.0,,,,,137.0,,,,-29.0,,,,,False,,,,True
19095,66,96.0,,,,,124.0,,,,460.5,30.0,,,,,58.0,,,,394.5,,,,,False,,,,False
19097,178,224.0,,,,,143.0,,,,892.7,46.0,,,,,-35.0,,,,714.7,,,,,True,,,,False
19099,285,168.0,,,,,443.0,40.1,,,1215.9,-117.0,,,,,158.0,-244.9,,,930.9,,,,,False,False,,,False
19101,62,24.0,,,,,117.0,,,,0.0,-38.0,,,,,55.0,,,,-62.0,,,,,False,,,,False
19103,3060,1296.0,1008.4,,,,2058.0,1338.5,1712.7,,287.1,-1764.0,-2051.6,,,,-1002.0,-1721.5,-1347.3,,-2772.9,False,,,,True,True,True,,False
19105,121,120.0,,,,,169.0,,,,435.0,-1.0,,,,,48.0,,,,314.0,,,,,False,,,,False
19107,52,24.0,,,,,62.0,,,,329.3,-28.0,,,,,10.0,,,,277.3,,,,,True,,,,False
19109,92,56.0,,,,,188.0,,,,353.3,-36.0,,,,,96.0,,,,261.3,,,,,False,,,,False
19111,431,8.0,,,,,216.0,,,,0.0,-423.0,,,,,-215.0,,,,-431.0,,,,,True,,,,False
19113,1798,952.0,191.8,,,,2740.0,592.4,1128.0,,1991.9,-846.0,-1606.2,,,,942.0,-1205.6,-670.0,,193.9,False,,,,False,False,True,,True
19115,44,40.0,,,,,83.0,3.6,,,45.3,-4.0,,,,,39.0,-40.4,,,1.3,,,,,False,False,,,True
19117,66,40.0,,,,,72.0,,,,335.9,-26.0,,,,,6.0,,,,269.9,,,,,True,,,,False
19119,108,128.0,,,,,168.0,,,,480.0,20.0,,,,,60.0,,,,372.0,,,,,False,,,,False
19121,119,80.0,,,,,160.0,,,,325.6,-39.0,,,,,41.0,,,,206.6,,,,,False,,,,False
19123,135,32.0,,,,,190.0,26.7,,,589.6,-103.0,,,,,55.0,-108.3,,,454.6,,,,,True,False,,,False
19125,499,80.0,,,,,223.0,,,,1089.8,-419.0,,,,,-276.0,,,,590.8,,,,,True,,,,False
19127,621,392.0,,,,,721.0,34.4,,,526.4,-229.0,,,,,100.0,-586.6,,,-94.6,,,,,True,False,,,True
19129,92,88.0,,,,,168.0,,,,354.9,-4.0,,,,,76.0,,,,262.9,,,,,False,,,,False
19131,99,56.0,,,,,92.0,,,,4.4,-43.0,,,,,-7.0,,,,-94.6,,,,,True,,,,False
19133,32,16.0,,,,,126.0,,,,1.8,-16.0,,,,,94.0,,,,-30.2,,,,,False,,,,False
19135,71,16.0,,,,,58.0,,,,151.0,-55.0,,,,,-13.0,,,,80.0,,,,,True,,,,False
19137,76,16.0,,,,,81.0,,,,481.9,-60.0,,,,,5.0,,,,405.9,,,,,True,,,,False
19139,308,464.0,,,,,468.0,28.1,,,912.2,156.0,,,,,160.0,-279.9,,,604.2,,,,,False,False,,,False
19141,130,64.0,,,,,305.0,,,,186.8,-66.0,,,,,175.0,,,,56.8,,,,,False,,,,True
19143,33,72.0,,,,,107.0,,,,86.1,39.0,,,,,74.0,,,,53.1,,,,,False,,,,False
19145,107,8.0,,,,,148.0,,,,20.6,-99.0,,,,,41.0,,,,-86.4,,,,,True,,,,True
19147,77,80.0,,,,,156.0,,,,179.2,3.0,,,,,79.0,,,,102.2,,,,,False,,,,False
19149,491,240.0,,,,,400.0,194.5,,,452.1,-251.0,,,,,-91.0,-296.5,,,-38.9,,,,,True,False,,,True
19151,63,104.0,,,,,113.0,11.7,,,17.9,41.0,,,,,50.0,-51.3,,,-45.1,,,,,False,False,,,False
19153,6661,6944.0,1466.4,,,,7783.0,3074.1,10388.3,,7646.6,283.0,-5194.6,,,,1122.0,-3586.9,3727.3,,985.6,False,,,,False,False,False,,False
19155,896,800.0,946.5,,,,1036.0,393.4,,,2561.7,-96.0,50.5,,,,140.0,-502.6,,,1665.7,True,,,,False,False,,,False
19157,94,64.0,,,,,158.0,25.0,,,536.3,-30.0,,,,,64.0,-69.0,,,442.3,,,,,False,False,,,False
19159,20,8.0,,,,,22.0,,,,1.7,-12.0,,,,,2.0,,,,-18.3,,,,,True,,,,False
19161,57,40.0,,,,,196.0,,,,365.1,-17.0,,,,,139.0,,,,308.1,,,,,False,,,,False
19163,1332,2024.0,1112.9,,,,2662.0,1453.6,1018.8,,3306.1,692.0,-219.1,,,,1330.0,121.6,-313.2,,1974.1,True,,,,False,True,True,,False
19165,106,48.0,,,,,140.0,97.4,,,7.8,-58.0,,,,,34.0,-8.6,,,-98.2,,,,,True,True,,,False
19167,469,304.0,,,,,791.0,172.6,,,342.5,-165.0,,,,,322.0,-296.4,,,-126.5,,,,,False,False,,,True
19169,2019,760.0,1359.5,,,,1551.0,1014.0,,,260.1,-1259.0,-659.5,,,,-468.0,-1005.0,,,-1758.9,True,,,,True,True,,,False
19171,167,168.0,,,,,162.0,18.7,,,146.3,1.0,,,,,-5.0,-148.3,,,-20.7,,,,,False,False,,,False
19173,34,16.0,,,,,52.0,,,,13.8,-18.0,,,,,18.0,,,,-20.2,,,,,False,,,,False
19175,58,88.0,,,,,130.0,,,,79.3,30.0,,,,,72.0,,,,21.3,,,,,False,,,,True
19177,88,8.0,,,,,31.0,,,,0.0,-80.0,,,,,-57.0,,,,-88.0,,,,,True,,,,False
19179,411,64.0,,,,,499.0,19.1,,,53.1,-347.0,,,,,88.0,-391.9,,,-357.9,,,,,True,False,,,False
19181,526,368.0,239.4,,,,372.0,369.7,,,462.5,-158.0,-286.6,,,,-154.0,-156.3,,,-63.5,False,,,,True,True,,,True
19183,113,120.0,,,,,159.0,68.9,,,14.9,7.0,,,,,46.0,-44.1,,,-98.1,,,,,False,False,,,False
19185,61,8.0,,,,,29.0,,,,5.4,-53.0,,,,,-32.0,,,,-55.6,,,,,True,,,,False
19187,929,1216.0,,,,,864.0,320.4,,,1395.8,287.0,,,,,-65.0,-608.6,,,466.8,,,,,True,False,,,False
19189,142,48.0,,,,,116.0,,,,279.6,-94.0,,,,,-26.0,,,,137.6,,,,,True,,,,False
19191,193,64.0,,,,,139.0,,,,104.4,-129.0,,,,,-54.0,,,,-88.6,,,,,True,,,,True
19193,970,912.0,374.5,,,,2330.0,76.6,675.2,,856.1,-58.0,-595.5,,,,1360.0,-893.4,-294.8,,-113.9,False,,,,False,False,False,,False
19195,63,24.0,,,,,70.0,,,,7.0,-39.0,,,,,7.0,,,,-56.0,,,,,True,,,,False
19197,139,136.0,,,,,143.0,37.0,,,107.5,-3.0,,,,,4.0,-102.0,,,-31.5,,,,,False,False,,,False
20001,21,16.0,,,,,22.0,,,,36.3,-5.0,,,,,1.0,,,,15.3,,,,,True,,,,False
20003,36,32.0,,,,,49.0,,,,230.0,-4.0,,,,,13.0,,,,194.0,,,,,False,,,,False
20005,193,24.0,,,,,263.0,,,,0.9,-169.0,,,,,70.0,,,,-192.1,,,,,True,,,,False
20007,5,0.0,,,,,0.0,,,,0.0,-5.0,,,,,-5.0,,,,-5.0,,,,,False,,,,True
20009,270,48.0,,,,,136.0,,,,1056.6,-222.0,,,,,-134.0,,,,786.6,,,,,True,,,,False
20011,45,176.0,,,,,117.0,,,,241.0,131.0,,,,,72.0,,,,196.0,,,,,True,,,,False
20013,64,40.0,,,,,170.0,,,,372.6,-24.0,,,,,106.0,,,,308.6,,,,,False,,,,False
20015,346,168.0,19.8,,,,219.0,,,,1986.8,-178.0,-326.2,,,,-127.0,,,,1640.8,False,,,,True,,,,False
20017,73,0.0,,,,,0.0,,,,0.0,-73.0,,,,,-73.0,,,,-73.0,,,,,False,,,,True
20019,4,8.0,,,,,1.0,,,,121.4,4.0,,,,,-3.0,,,,117.4,,,,,True,,,,False
20021,253,104.0,,,,,262.0,,,,260.1,-149.0,,,,,9.0,,,,7.1,,,,,True,,,,True
20023,6,0.0,,,,,0.0,,,,0.0,-6.0,,,,,-6.0,,,,-6.0,,,,,False,,,,False
20025,13,0.0,,,,,18.0,,,,0.0,-13.0,,,,,5.0,,,,-13.0,,,,,True,,,,False
20027,33,24.0,,,,,39.0,,,,2.6,-9.0,,,,,6.0,,,,-30.4,,,,,True,,,,False
20029,35,40.0,,,,,84.0,,,,3.6,5.0,,,,,49.0,,,,-31.4,,,,,False,,,,False
20031,36,8.0,,,,,89.0,,,,348.2,-28.0,,,,,53.0,,,,312.2,,,,,False,,,,False
20033,6,0.0,,,,,0.0,,,,0.0,-6.0,,,,,-6.0,,,,-6.0,,,,,False,,,,True
20035,187,80.0,,,,,168.0,,,,575.4,-107.0,,,,,-19.0,,,,388.4,,,,,True,,,,False
20037,486,256.0,,,,,693.0,172.3,,,685.8,-230.0,,,,,207.0,-313.7,,,199.8,,,,,True,False,,,True
20039,8,0.0,,,,,0.0,,,,,-8.0,,,,,-8.0,,,,,,,,,False,,,,
20041,64,120.0,,,,,56.0,,,,334.5,56.0,,,,,-8.0,,,,270.5,,,,,True,,,,False
20043,54,0.0,,,,,85.0,,,,0.0,-54.0,,,,,31.0,,,,-54.0,,,,,True,,,,False
20045,1161,1312.0,1045.1,,,,1410.0,1044.2,,,115.2,151.0,-115.9,,,,249.0,-116.8,,,-1045.8,True,,,,False,True,,,False
20047,27,8.0,,,,,6.0,,,,111.0,-19.0,,,,,-21.0,,,,84.0,,,,,False,,,,False
20049,0,0.0,,,,,0.0,,,,0.0,0.0,,,,,0.0,,,,0.0,,,,,True,,,,True
20051,492,136.0,,,,,166.0,,,,864.0,-356.0,,,,,-326.0,,,,372.0,,,,,True,,,,False
20053,14,56.0,,,,,7.0,,,,0.2,42.0,,,,,-7.0,,,,-13.8,,,,,True,,,,True
20055,377,232.0,,,,,659.0,12.6,,,46.6,-145.0,,,,,282.0,-364.4,,,-330.4,,,,,False,False,,,False
20057,449,88.0,,,,,1238.0,22.0,,,0.0,-361.0,,,,,789.0,-427.0,,,-449.0,,,,,False,False,,,False
20059,187,80.0,,,,,255.0,,,,764.6,-107.0,,,,,68.0,,,,577.6,,,,,True,,,,False
20061,204,160.0,,,,,930.0,,,,291.5,-44.0,,,,,726.0,,,,87.5,,,,,False,,,,False
20063,16,0.0,,,,,8.0,,,,0.0,-16.0,,,,,-8.0,,,,-16.0,,,,,True,,,,True
20065,19,48.0,,,,,5.0,,,,65.7,29.0,,,,,-14.0,,,,46.7,,,,,True,,,,False
20067,124,64.0,,,,,36.0,,,,146.7,-60.0,,,,,-88.0,,,,22.7,,,,,False,,,,True
20069,90,48.0,,,,,7.0,,,,178.4,-42.0,,,,,-83.0,,,,88.4,,,,,False,,,,False
20071,5,0.0,,,,,0.0,,,,,-5.0,,,,,-5.0,,,,,,,,,False,,,,
20073,19,0.0,,,,,10.0,,,,0.0,-19.0,,,,,-9.0,,,,-19.0,,,,,True,,,,False
20075,10,24.0,,,,,4.0,,,,2.8,14.0,,,,,-6.0,,,,-7.2,,,,,True,,,,True
20077,115,0.0,,,,,0.0,,,,0.0,-115.0,,,,,-115.0,,,,-115.0,,,,,False,,,,False
20079,244,168.0,,,,,222.0,,,,472.0,-76.0,,,,,-22.0,,,,228.0,,,,,True,,,,False
20081,60,32.0,,,,,12.0,,,,4.0,-28.0,,,,,-48.0,,,,-56.0,,,,,False,,,,False
20083,6,0.0,,,,,4.0,,,,0.0,-6.0,,,,,-2.0,,,,-6.0,,,,,True,,,,False
20085,99,32.0,,,,,199.0,12.4,,,358.0,-67.0,,,,,100.0,-86.6,,,259.0,,,,,False,False,,,False
20087,91,80.0,,,,,168.0,,,,10.8,-11.0,,,,,77.0,,,,-80.2,,,,,False,,,,False
20089,10,0.0,,,,,0.0,,,,0.0,-10.0,,,,,-10.0,,,,-10.0,,,,,False,,,,False
20091,5870,5968.0,4648.5,,,,5325.0,6273.4,6166.2,,7860.9,98.0,-1221.5,,,,-545.0,403.4,296.2,,1990.9,False,,,,False,False,False,,False
20093,27,0.0,,,,,6.0,,,,0.0,-27.0,,,,,-21.0,,,,-27.0,,,,,True,,,,False
20095,41,32.0,,,,,0.0,,,,271.5,-9.0,,,,,-41.0,,,,230.5,,,,,False,,,,False
20097,12,0.0,,,,,0.0,,,,0.0,-12.0,,,,,-12.0,,,,-12.0,,,,,False,,,,False
20099,141,8.0,,,,,229.0,,,,128.7,-133.0,,,,,88.0,,,,-12.3,,,,,True,,,,True
20101,3,0.0,,,,,5.0,,,,0.0,-3.0,,,,,2.0,,,,-3.0,,,,,True,,,,False
20103,492,256.0,516.2,,,,1336.0,27.1,218.2,,576.1,-236.0,24.2,,,,844.0,-464.9,-273.8,,84.1,True,,,,False,False,False,,True
20105,8,8.0,,,,,0.0,,,,136.4,0.0,,,,,-8.0,,,,128.4,,,,,False,,,,False
20107,42,8.0,,,,,27.0,,,,0.0,-34.0,,,,,-15.0,,,,-42.0,,,,,True,,,,False
20109,1,8.0,,,,,0.0,,,,135.0,7.0,,,,,-1.0,,,,134.0,,,,,True,,,,False
20111,520,168.0,,,,,969.0,74.6,,,881.5,-352.0,,,,,449.0,-445.4,,,361.5,,,,,False,False,,,False
20113,141,48.0,,,,,252.0,,,,821.0,-93.0,,,,,111.0,,,,680.0,,,,,False,,,,False
20115,55,80.0,,,,,18.0,,,,428.4,25.0,,,,,-37.0,,,,373.4,,,,,False,,,,False
20117,19,0.0,,,,,15.0,,,,0.0,-19.0,,,,,-4.0,,,,-19.0,,,,,True,,,,False
20119,43,0.0,,,,,12.0,,,,0.0,-43.0,,,,,-31.0,,,,-43.0,,,,,True,,,,False
20121,192,136.0,,,,,298.0,,,,137.3,-56.0,,,,,106.0,,,,-54.7,,,,,False,,,,True
20123,29,56.0,,,,,18.0,,,,263.7,27.0,,,,,-11.0,,,,234.7,,,,,True,,,,False
20125,235,128.0,,,,,218.0,,,,49.1,-107.0,,,,,-17.0,,,,-185.9,,,,,True,,,,False
20127,19,0.0,,,,,8.0,,,,0.0,-19.0,,,,,-11.0,,,,-19.0,,,,,True,,,,False
20129,5,0.0,,,,,1.0,,,,0.0,-5.0,,,,,-4.0,,,,-5.0,,,,,True,,,,True
20131,25,24.0,,,,,146.0,,,,2.3,-1.0,,,,,121.0,,,,-22.7,,,,,False,,,,False
20133,89,32.0,,,,,97.0,,,,22.1,-57.0,,,,,8.0,,,,-66.9,,,,,True,,,,False
20135,28,0.0,,,,,8.0,,,,0.0,-28.0,,,,,-20.0,,,,-28.0,,,,,True,,,,False
20137,6,96.0,,,,,16.0,,,,71.5,90.0,,,,,10.0,,,,65.5,,,,,True,,,,True
20139,41,104.0,,,,,72.0,,,,364.7,63.0,,,,,31.0,,,,323.7,,,,,True,,,,False
20141,2,8.0,,,,,2.0,,,,0.0,6.0,,,,,0.0,,,,-2.0,,,,,True,,,,True
20143,31,56.0,,,,,13.0,,,,124.1,25.0,,,,,-18.0,,,,93.1,,,,,True,,,,False
20145,241,8.0,,,,,16.0,,,,243.5,-233.0,,,,,-225.0,,,,2.5,,,,,True,,,,True
20147,25,208.0,,,,,18.0,,,,21.7,183.0,,,,,-7.0,,,,-3.3,,,,,True,,,,True
20149,87,72.0,,,,,463.0,,,,25.2,-15.0,,,,,376.0,,,,-61.8,,,,,False,,,,False
20151,39,24.0,,,,,22.0,,,,415.3,-15.0,,,,,-17.0,,,,376.3,,,,,False,,,,False
20153,2,0.0,,,,,0.0,,,,,-2.0,,,,,-2.0,,,,,,,,,False,,,,
20155,697,360.0,57.3,,,,359.0,3.2,,,1680.8,-337.0,-639.7,,,,-338.0,-693.8,,,983.8,False,,,,False,False,,,False
20157,22,16.0,,,,,14.0,,,,14.7,-6.0,,,,,-8.0,,,,-7.3,,,,,False,,,,False
20159,36,32.0,,,,,6.0,,,,405.5,-4.0,,,,,-30.0,,,,369.5,,,,,False,,,,False
20161,893,512.0,683.7,,,,1769.0,548.7,,,31.8,-381.0,-209.3,,,,876.0,-344.3,,,-861.2,True,,,,False,True,,,False
20163,24,16.0,,,,,10.0,,,,0.3,-8.0,,,,,-14.0,,,,-23.7,,,,,False,,,,False
20165,21,16.0,,,,,1.0,,,,128.4,-5.0,,,,,-20.0,,,,107.4,,,,,False,,,,False
20167,56,0.0,,,,,0.0,,,,0.0,-56.0,,,,,-56.0,,,,-56.0,,,,,False,,,,False
20169,331,560.0,587.6,,,,1143.0,443.6,,,474.0,229.0,256.6,,,,812.0,112.6,,,143.0,False,,,,False,True,,,True
20171,70,8.0,,,,,15.0,,,,209.8,-62.0,,,,,-55.0,,,,139.8,,,,,True,,,,False
20173,5640,3680.0,4951.6,,,,5435.0,4361.4,2438.9,,6012.3,-1960.0,-688.4,,,,-205.0,-1278.6,-3201.1,,372.3,True,,,,True,True,False,,True
20175,450,392.0,,,,,1159.0,14.9,,,0.0,-58.0,,,,,709.0,-435.1,,,-450.0,,,,,False,False,,,False
20177,1306,1944.0,1257.9,,,,2556.0,1477.8,963.7,,1942.9,638.0,-48.1,,,,1250.0,171.8,-342.3,,636.9,True,,,,False,True,True,,True
20179,6,8.0,,,,,8.0,,,,99.6,2.0,,,,,2.0,,,,93.6,,,,,False,,,,False
20181,10,8.0,,,,,7.0,,,,282.3,-2.0,,,,,-3.0,,,,272.3,,,,,False,,,,False
20183,2,0.0,,,,,0.0,,,,0.0,-2.0,,,,,-2.0,,,,-2.0,,,,,False,,,,False
20185,42,0.0,,,,,0.0,,,,0.0,-42.0,,,,,-42.0,,,,-42.0,,,,,False,,,,False
20187,31,8.0,,,,,0.0,,,,0.0,-23.0,,,,,-31.0,,,,-31.0,,,,,False,,,,False
20189,31,16.0,,,,,25.0,,,,194.5,-15.0,,,,,-6.0,,,,163.5,,,,,True,,,,False
20191,105,152.0,,,,,27.0,,,,938.5,47.0,,,,,-78.0,,,,833.5,,,,,False,,,,False
20193,37,16.0,,,,,25.0,,,,5.6,-21.0,,,,,-12.0,,,,-31.4,,,,,True,,,,False
20195,35,8.0,,,,,8.0,,,,106.5,-27.0,,,,,-27.0,,,,71.5,,,,,False,,,,False
20197,24,16.0,,,,,44.0,,,,211.6,-8.0,,,,,20.0,,,,187.6,,,,,False,,,,False
20199,10,0.0,,,,,0.0,,,,,-10.0,,,,,-10.0,,,,,,,,,False,,,,
20201,16,0.0,,,,,0.0,,,,0.0,-16.0,,,,,-16.0,,,,-16.0,,,,,False,,,,False
20203,4,0.0,,,,,0.0,,,,,-4.0,,,,,-4.0,,,,,,,,,False,,,,
20205,40,8.0,,,,,8.0,,,,0.0,-32.0,,,,,-32.0,,,,-40.0,,,,,False,,,,False
20207,2,16.0,,,,,11.0,,,,0.0,14.0,,,,,9.0,,,,-2.0,,,,,True,,,,True
20209,3291,3184.0,2184.8,,,,5699.0,1212.7,3265.3,,2486.7,-107.0,-1106.2,,,,2408.0,-2078.3,-25.7,,-804.3,False,,,,False,False,True,,False
21001,140,120.0,,,,,58.0,50.8,,,454.7,-20.0,,,,,-82.0,-89.2,,,314.7,,,,,False,False,,,False
21003,74,152.0,,,,,65.0,98.4,,,192.1,78.0,,,,,-9.0,24.4,,,118.1,,,,,True,True,,,False
21005,92,16.0,,,,,11.0,,,,141.8,-76.0,,,,,-81.0,,,,49.8,,,,,False,,,,True
21007,29,24.0,,,,,8.0,,,,256.9,-5.0,,,,,-21.0,,,,227.9,,,,,False,,,,False
21009,406,256.0,,,,,58.0,264.7,,,1553.3,-150.0,,,,,-348.0,-141.3,,,1147.3,,,,,False,True,,,False
21011,47,24.0,,,,,7.0,,,,420.6,-23.0,,,,,-40.0,,,,373.6,,,,,False,,,,False
21013,331,632.0,,,,,272.0,,,,646.2,301.0,,,,,-59.0,,,,315.2,,,,,True,,,,False
21015,639,776.0,875.8,,,,1253.0,296.3,354.2,,1060.9,137.0,236.8,,,,614.0,-342.7,-284.8,,421.9,False,,,,False,False,False,,False
21017,89,56.0,,,,,33.0,,,,710.5,-33.0,,,,,-56.0,,,,621.5,,,,,False,,,,False
21019,199,112.0,,,,,508.0,,,,1141.2,-87.0,,,,,309.0,,,,942.2,,,,,False,,,,False
21021,178,24.0,,,,,45.0,,,,0.1,-154.0,,,,,-133.0,,,,-177.9,,,,,True,,,,False
21023,20,16.0,,,,,9.0,,,,370.8,-4.0,,,,,-11.0,,,,350.8,,,,,False,,,,False
21025,43,48.0,,,,,20.0,,,,62.5,5.0,,,,,-23.0,,,,19.5,,,,,False,,,,False
21027,74,32.0,,,,,3.0,,,,1.4,-42.0,,,,,-71.0,,,,-72.6,,,,,False,,,,False
21029,499,152.0,139.2,,,,71.0,162.2,,,73.2,-347.0,-359.8,,,,-428.0,-336.8,,,-425.8,False,,,,False,True,,,False
21031,70,56.0,,,,,37.0,12.4,,,90.6,-14.0,,,,,-33.0,-57.6,,,20.6,,,,,False,False,,,False
21033,57,136.0,,,,,18.0,,,,478.0,79.0,,,,,-39.0,,,,421.0,,,,,True,,,,False
21035,339,168.0,,,,,146.0,175.6,,,408.3,-171.0,,,,,-193.0,-163.4,,,69.3,,,,,False,True,,,True
21037,410,424.0,495.7,,,,1961.0,487.2,406.3,,195.2,14.0,85.7,,,,1551.0,77.2,-3.7,,-214.8,False,,,,False,False,True,,False
21039,52,40.0,,,,,3.0,,,,94.7,-12.0,,,,,-49.0,,,,42.7,,,,,False,,,,False
21041,122,280.0,,,,,93.0,,,,57.5,158.0,,,,,-29.0,,,,-64.5,,,,,True,,,,True
21043,96,64.0,,,,,37.0,,,,108.6,-32.0,,,,,-59.0,,,,12.6,,,,,False,,,,True
21045,216,160.0,,,,,20.0,,,,299.6,-56.0,,,,,-196.0,,,,83.6,,,,,False,,,,False
21047,614,536.0,353.4,,,,204.0,437.2,,,988.5,-78.0,-260.6,,,,-410.0,-176.8,,,374.5,False,,,,False,False,,,False
21049,161,104.0,,,,,104.0,75.4,,,1207.7,-57.0,,,,,-57.0,-85.6,,,1046.7,,,,,False,False,,,False
21051,145,112.0,,,,,120.0,,,,19.6,-33.0,,,,,-25.0,,,,-125.4,,,,,True,,,,False
21053,72,8.0,,,,,16.0,,,,0.0,-64.0,,,,,-56.0,,,,-72.0,,,,,True,,,,False
21055,68,16.0,,,,,5.0,,,,347.2,-52.0,,,,,-63.0,,,,279.2,,,,,False,,,,False
