,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IHME-CurveFit,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IHME-CurveFit,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
47123,608,456.0,,1999.0,,,,,526.0,158.2,309.8,248.2,,1066.0,-152.0,,1391.0,,,,,-82.0,-449.8,-298.2,-359.8,,458.0,,False,,,,,True,False,False,False,,False
47125,1226,1302.0,2024.8,582.0,,,,,1487.0,2348.0,1857.5,193.0,,1255.0,76.0,798.8,-644.0,,,,,261.0,1122.0,631.5,-1033.0,,29.0,False,False,,,,,False,False,False,False,,True
47127,90,42.0,,111.0,,,,,30.0,14.3,,,,23.0,-48.0,,21.0,,,,,-60.0,-75.7,,,,-67.0,,True,,,,,False,False,,,,False
47129,210,66.0,,161.0,,,,,152.0,42.2,,61.7,,161.0,-144.0,,-49.0,,,,,-58.0,-167.8,,-148.3,,-49.0,,True,,,,,True,False,,False,,True
47131,672,486.0,,1345.0,,,,,382.0,315.6,292.2,430.3,,847.0,-186.0,,673.0,,,,,-290.0,-356.4,-379.8,-241.7,,175.0,,False,,,,,False,False,False,False,,True
47133,422,96.0,,135.0,,,,,133.0,19.3,126.7,61.9,,65.0,-326.0,,-287.0,,,,,-289.0,-402.7,-295.3,-360.1,,-357.0,,True,,,,,True,False,True,False,,False
47135,62,54.0,,81.0,,,,,79.0,49.8,,42.7,,57.0,-8.0,,19.0,,,,,17.0,-12.2,,-19.3,,-5.0,,False,,,,,False,False,,False,,True
47137,67,42.0,,0.0,,,,,12.0,11.7,,24.4,,104.0,-25.0,,-67.0,,,,,-55.0,-55.3,,-42.6,,37.0,,False,,,,,False,False,,False,,False
47139,258,174.0,,391.0,,,,,143.0,620.8,,181.1,,471.0,-84.0,,133.0,,,,,-115.0,362.8,,-76.9,,213.0,,False,,,,,False,False,,True,,False
47141,1158,870.0,1476.0,675.0,,,,,953.0,315.9,422.1,649.8,,533.0,-288.0,318.0,-483.0,,,,,-205.0,-842.1,-735.9,-508.2,,-625.0,False,False,,,,,True,False,False,False,,False
47143,246,318.0,,893.0,,,,,393.0,173.6,41.1,302.7,,228.0,72.0,,647.0,,,,,147.0,-72.4,-204.9,56.7,,-18.0,,False,,,,,False,False,False,True,,True
47145,475,540.0,290.3,1856.0,,,,,526.0,2826.7,277.6,495.0,,1345.0,65.0,-184.7,1381.0,,,,,51.0,2351.7,-197.4,20.0,,870.0,False,False,,,,,True,False,False,True,,False
47147,735,786.0,1229.0,548.0,,,,,583.0,537.4,363.5,1022.9,,620.0,51.0,494.0,-187.0,,,,,-152.0,-197.6,-371.5,287.9,,-115.0,False,False,,,,,False,False,False,False,,False
47149,2908,4830.0,5822.8,3555.0,,,,,4069.0,4084.3,2600.4,3584.1,,3755.0,1922.0,2914.8,647.0,,,,,1161.0,1176.3,-307.6,676.1,,847.0,False,True,,,,,True,True,True,True,,True
47151,123,72.0,,202.0,,,,,98.0,36.0,,30.9,,167.0,-51.0,,79.0,,,,,-25.0,-87.0,,-92.1,,44.0,,False,,,,,True,False,,False,,True
47153,99,66.0,,150.0,,,,,80.0,69.6,,98.5,,128.0,-33.0,,51.0,,,,,-19.0,-29.4,,-0.5,,29.0,,False,,,,,True,True,,True,,True
47155,985,1518.0,2063.3,3766.0,,,,,1084.0,644.2,638.6,1428.3,,1474.0,533.0,1078.3,2781.0,,,,,99.0,-340.8,-346.4,443.3,,489.0,False,False,,,,,True,True,True,True,,True
47157,9687,10320.0,18783.5,4553.0,,,,,14722.0,9572.4,6632.8,2524.0,,6254.0,633.0,9096.5,-5134.0,,,,,5035.0,-114.6,-3054.2,-7163.0,,-3433.0,False,False,,,,,False,True,False,False,,False
47159,300,396.0,,391.0,,,,,155.0,90.6,107.0,193.8,,239.0,96.0,,91.0,,,,,-145.0,-209.4,-193.0,-106.2,,-61.0,,True,,,,,False,False,False,False,,True
47161,54,102.0,,235.0,,,,,49.0,26.3,,92.7,,191.0,48.0,,181.0,,,,,-5.0,-27.7,,38.7,,137.0,,False,,,,,True,True,,True,,False
47163,1298,1002.0,775.6,849.0,,,,,1793.0,2209.1,997.8,558.6,,1464.0,-296.0,-522.4,-449.0,,,,,495.0,911.1,-300.2,-739.4,,166.0,False,False,,,,,False,False,False,False,,True
47165,1413,2442.0,1360.8,1411.0,,,,,1575.0,2875.0,1301.9,4582.9,,1535.0,1029.0,-52.2,-2.0,,,,,162.0,1462.0,-111.1,3169.9,,122.0,True,True,,,,,True,False,True,False,,True
47167,620,720.0,465.7,1335.0,,,,,1220.0,408.1,31.3,833.3,,740.0,100.0,-154.3,715.0,,,,,600.0,-211.9,-588.7,213.3,,120.0,False,False,,,,,False,False,False,False,,False
47169,72,96.0,,,,,,,160.0,22.5,3.1,23.6,,48.0,24.0,,,,,,,88.0,-49.5,-68.9,-48.4,,-24.0,,,,,,,False,False,False,False,,False
47171,147,156.0,,362.0,,,,,223.0,55.6,,133.1,,520.0,9.0,,215.0,,,,,76.0,-91.4,,-13.9,,373.0,,False,,,,,False,False,,False,,False
47173,169,210.0,,697.0,,,,,171.0,137.1,,540.0,,329.0,41.0,,528.0,,,,,2.0,-31.9,,371.0,,160.0,,False,,,,,True,True,,False,,False
47175,89,42.0,,0.0,,,,,27.0,22.2,,,,68.0,-47.0,,-89.0,,,,,-62.0,-66.8,,,,-21.0,,False,,,,,False,False,,,,True
47177,618,402.0,,335.0,,,,,520.0,231.5,282.0,280.1,,274.0,-216.0,,-283.0,,,,,-98.0,-386.5,-336.0,-337.9,,-344.0,,False,,,,,True,False,False,False,,False
47179,1239,1482.0,894.5,2995.0,,,,,1739.0,849.2,848.6,762.5,,2739.0,243.0,-344.5,1756.0,,,,,500.0,-389.8,-390.4,-476.5,,1500.0,False,False,,,,,False,False,False,False,,False
47181,1324,210.0,,0.0,,,,,159.0,42.5,2.1,187.0,,159.0,-1114.0,,-1324.0,,,,,-1165.0,-1281.5,-1321.9,-1137.0,,-1165.0,,False,,,,,False,False,False,False,,False
47183,821,204.0,,456.0,,,,,287.0,410.8,145.2,367.7,,547.0,-617.0,,-365.0,,,,,-534.0,-410.2,-675.8,-453.3,,-274.0,,True,,,,,True,True,False,True,,True
47185,464,174.0,,370.0,,,,,209.0,122.0,172.8,154.9,,151.0,-290.0,,-94.0,,,,,-255.0,-342.0,-291.2,-309.1,,-313.0,,True,,,,,True,False,False,False,,False
47187,1730,2178.0,4200.2,716.0,,,,,2133.0,2251.4,2294.9,2449.4,,1245.0,448.0,2470.2,-1014.0,,,,,403.0,521.4,564.9,719.4,,-485.0,False,False,,,,,True,False,False,False,,False
47189,1203,1422.0,2836.8,546.0,,,,,1288.0,1350.6,924.4,490.9,,946.0,219.0,1633.8,-657.0,,,,,85.0,147.6,-278.6,-712.1,,-257.0,False,False,,,,,True,True,False,False,,False
48001,449,738.0,2371.4,38.0,,,,,1354.0,468.0,95.7,233.5,,125.0,289.0,1922.4,-411.0,,,,,905.0,19.0,-353.3,-215.5,,-324.0,False,False,,,,,False,True,False,True,,False
48003,163,228.0,,,,,,,496.0,181.4,0.5,215.3,,132.0,65.0,,,,,,,333.0,18.4,-162.5,52.3,,-31.0,,,,,,,False,True,False,True,,True
48005,608,2430.0,2220.0,3979.0,,,,,2427.0,545.0,877.9,2497.1,,888.0,1822.0,1612.0,3371.0,,,,,1819.0,-63.0,269.9,1889.1,,280.0,True,False,,,,,True,True,True,False,,True
48007,174,228.0,,542.0,,,,,375.0,133.9,116.0,438.2,,134.0,54.0,,368.0,,,,,201.0,-40.1,-58.0,264.2,,-40.0,,False,,,,,False,True,False,False,,True
48009,45,18.0,,0.0,,,,,18.0,9.5,,,,27.0,-27.0,,-45.0,,,,,-27.0,-35.5,,,,-18.0,,False,,,,,False,False,,,,True
48011,9,6.0,,0.0,,,,,0.0,0.3,,2.1,,30.0,-3.0,,-9.0,,,,,-9.0,-8.7,,-6.9,,21.0,,False,,,,,False,False,,False,,False
48013,187,228.0,616.8,72.0,,,,,2975.0,62.5,373.0,32.8,,54.0,41.0,429.8,-115.0,,,,,2788.0,-124.5,186.0,-154.2,,-133.0,False,False,,,,,False,False,False,False,,False
48015,259,156.0,,108.0,,,,,430.0,52.3,235.2,60.5,,87.0,-103.0,,-151.0,,,,,171.0,-206.7,-23.8,-198.5,,-172.0,,False,,,,,False,False,True,False,,False
48017,71,72.0,,42.0,,,,,54.0,4.7,0.0,79.4,,36.0,1.0,,-29.0,,,,,-17.0,-66.3,-71.0,8.4,,-35.0,,False,,,,,False,False,False,False,,False
48019,38,144.0,,186.0,,,,,320.0,101.6,,132.1,,347.0,106.0,,148.0,,,,,282.0,63.6,,94.1,,309.0,,False,,,,,False,True,,True,,False
48021,448,1428.0,1795.4,1193.0,,,,,1331.0,432.9,667.7,2092.2,,523.0,980.0,1347.4,745.0,,,,,883.0,-15.1,219.7,1644.2,,75.0,False,True,,,,,True,True,True,False,,True
48023,12,24.0,,0.0,,,,,14.0,,,8.4,,79.0,12.0,,-12.0,,,,,2.0,,,-3.6,,67.0,,False,,,,,True,,,True,,False
48025,1424,906.0,,1998.0,,,,,1910.0,2475.8,61.8,926.3,,538.0,-518.0,,574.0,,,,,486.0,1051.8,-1362.2,-497.7,,-886.0,,False,,,,,True,False,False,True,,False
48027,1997,2100.0,8126.0,733.0,,,,,4367.0,1444.6,2769.0,1836.6,,535.0,103.0,6129.0,-1264.0,,,,,2370.0,-552.4,772.0,-160.4,,-1462.0,False,False,,,,,False,False,False,False,,False
48029,11625,42342.0,109300.6,17176.0,,,,,91073.0,28564.1,21782.5,15172.8,,10071.0,30717.0,97675.6,5551.0,,,,,79448.0,16939.1,10157.5,3547.8,,-1554.0,False,True,,,,,False,True,True,True,,True
48031,53,102.0,,126.0,,,,,133.0,85.4,,100.7,,34.0,49.0,,73.0,,,,,80.0,32.4,,47.7,,-19.0,,False,,,,,False,True,,True,,True
48033,0,0.0,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,0.0,,,,,,,True,,,,,True,,,,,
48035,138,282.0,,433.0,,,,,83.0,93.3,120.9,238.0,,244.0,144.0,,295.0,,,,,-55.0,-44.7,-17.1,100.0,,106.0,,False,,,,,True,True,True,True,,True
48037,426,558.0,712.3,841.0,,,,,1824.0,156.4,437.9,349.3,,195.0,132.0,286.3,415.0,,,,,1398.0,-269.6,11.9,-76.7,,-231.0,False,False,,,,,False,False,True,True,,False
48039,4372,4524.0,8343.8,3718.0,,,,,6263.0,4934.4,2683.8,2248.9,,1833.0,152.0,3971.8,-654.0,,,,,1891.0,562.4,-1688.2,-2123.1,,-2539.0,False,False,,,,,False,False,False,False,,False
48041,1945,1932.0,4786.1,1792.0,,,,,3006.0,1811.2,1668.6,869.0,,993.0,-13.0,2841.1,-153.0,,,,,1061.0,-133.8,-276.4,-1076.0,,-952.0,False,False,,,,,False,False,False,False,,False
48043,29,90.0,,0.0,,,,,130.0,33.2,0.0,187.7,,54.0,61.0,,-29.0,,,,,101.0,4.2,-29.0,158.7,,25.0,,True,,,,,False,True,True,False,,True
48045,2,6.0,,0.0,,,,,0.0,4.8,,4.6,,25.0,4.0,,-2.0,,,,,-2.0,2.8,,2.6,,23.0,,True,,,,,True,True,,True,,False
48047,207,60.0,,14.0,,,,,107.0,125.8,,,,75.0,-147.0,,-193.0,,,,,-100.0,-81.2,,,,-132.0,,False,,,,,True,True,,,,True
48049,283,228.0,,67.0,,,,,575.0,32.9,386.5,19.7,,35.0,-55.0,,-216.0,,,,,292.0,-250.1,103.5,-263.3,,-248.0,,False,,,,,False,False,False,False,,False
48051,87,210.0,,287.0,,,,,283.0,74.2,119.0,373.0,,74.0,123.0,,200.0,,,,,196.0,-12.8,32.0,286.0,,-13.0,,False,,,,,False,True,True,False,,True
48053,290,450.0,,414.0,,,,,550.0,103.7,439.5,1919.7,,157.0,160.0,,124.0,,,,,260.0,-186.3,149.5,1629.7,,-133.0,,True,,,,,False,False,True,False,,True
48055,372,1038.0,,541.0,,,,,1511.0,1003.4,387.5,612.1,,295.0,666.0,,169.0,,,,,1139.0,631.4,15.5,240.1,,-77.0,,True,,,,,False,True,True,True,,True
48057,221,1086.0,,1920.0,,,,,1032.0,2738.2,103.0,1073.0,,343.0,865.0,,1699.0,,,,,811.0,2517.2,-118.0,852.0,,122.0,,False,,,,,True,False,True,True,,True
48059,53,36.0,,40.0,,,,,43.0,28.1,,30.6,,20.0,-17.0,,-13.0,,,,,-10.0,-24.9,,-22.4,,-33.0,,True,,,,,True,False,,False,,False
48061,13736,13686.0,9984.0,14725.0,,,,,20049.0,26285.3,3820.8,13541.8,,3948.0,-50.0,-3752.0,989.0,,,,,6313.0,12549.3,-9915.2,-194.2,,-9788.0,False,False,,,,,False,False,False,False,,False
48063,143,126.0,,337.0,,,,,269.0,26.8,52.6,91.6,,54.0,-17.0,,194.0,,,,,126.0,-116.2,-90.4,-51.4,,-89.0,,False,,,,,False,False,False,False,,False
48065,7,0.0,,0.0,,,,,15.0,1.9,,1.9,,0.0,-7.0,,-7.0,,,,,8.0,-5.1,,-5.1,,-7.0,,False,,,,,False,True,,True,,False
48067,133,300.0,,588.0,,,,,336.0,124.8,234.5,316.3,,280.0,167.0,,455.0,,,,,203.0,-8.2,101.5,183.3,,147.0,,False,,,,,False,True,True,False,,True
48069,91,30.0,,50.0,,,,,69.0,1.0,41.0,1.2,,5.0,-61.0,,-41.0,,,,,-22.0,-90.0,-50.0,-89.8,,-86.0,,True,,,,,True,False,True,False,,False
48071,354,684.0,,369.0,,,,,1088.0,271.9,422.5,420.1,,218.0,330.0,,15.0,,,,,734.0,-82.1,68.5,66.1,,-136.0,,True,,,,,False,True,True,True,,True
48073,812,894.0,929.8,1159.0,,,,,1042.0,517.6,535.2,832.6,,382.0,82.0,117.8,347.0,,,,,230.0,-294.4,-276.8,20.6,,-430.0,False,False,,,,,False,False,False,True,,False
48075,42,66.0,,65.0,,,,,56.0,16.4,,23.2,,114.0,24.0,,23.0,,,,,14.0,-25.6,,-18.8,,72.0,,True,,,,,True,False,,True,,False
48077,46,36.0,,0.0,,,,,24.0,6.4,,,,53.0,-10.0,,-46.0,,,,,-22.0,-39.6,,,,7.0,,False,,,,,False,False,,,,True
48079,31,12.0,,0.0,,,,,6.0,1.2,,9.6,,4.0,-19.0,,-31.0,,,,,-25.0,-29.8,,-21.4,,-27.0,,False,,,,,False,False,,False,,False
48081,17,138.0,,42.0,,,,,6.0,27.8,,70.4,,72.0,121.0,,25.0,,,,,-11.0,10.8,,53.4,,55.0,,True,,,,,True,True,,True,,True
48083,49,12.0,,0.0,,,,,27.0,1.1,,8.0,,4.0,-37.0,,-49.0,,,,,-22.0,-47.9,,-41.0,,-45.0,,False,,,,,True,False,,False,,False
48085,5742,3168.0,10733.1,4823.0,,,,,10600.0,2265.6,7106.6,2005.7,,1469.0,-2574.0,4991.1,-919.0,,,,,4858.0,-3476.4,1364.6,-3736.3,,-4273.0,False,True,,,,,False,False,True,False,,False
48087,12,0.0,,0.0,,,,,12.0,0.5,,0.6,,0.0,-12.0,,-12.0,,,,,0.0,-11.5,,-11.4,,-12.0,,False,,,,,True,True,,True,,False
48089,241,216.0,,212.0,,,,,406.0,26.9,161.8,151.5,,152.0,-25.0,,-29.0,,,,,165.0,-214.1,-79.2,-89.5,,-89.0,,False,,,,,False,False,False,False,,False
48091,901,1434.0,3012.9,697.0,,,,,3001.0,1909.8,1470.0,337.9,,408.0,533.0,2111.9,-204.0,,,,,2100.0,1008.8,569.0,-563.1,,-493.0,False,True,,,,,False,False,False,False,,True
48093,133,156.0,,337.0,,,,,108.0,23.9,100.8,11.4,,28.0,23.0,,204.0,,,,,-25.0,-109.1,-32.2,-121.6,,-105.0,,False,,,,,False,False,False,False,,False
48095,37,30.0,,0.0,,,,,54.0,18.6,,,,18.0,-7.0,,-37.0,,,,,17.0,-18.4,,,,-19.0,,False,,,,,False,False,,,,False
48097,169,312.0,,576.0,,,,,392.0,52.0,295.1,1584.3,,219.0,143.0,,407.0,,,,,223.0,-117.0,126.1,1415.3,,50.0,,False,,,,,False,True,True,False,,True
48099,1038,594.0,146.4,1672.0,,,,,798.0,551.5,204.3,280.7,,1318.0,-444.0,-891.6,634.0,,,,,-240.0,-486.5,-833.7,-757.3,,280.0,False,False,,,,,True,False,False,False,,True
48101,11,6.0,,0.0,,,,,0.0,0.9,,1.5,,1.0,-5.0,,-11.0,,,,,-11.0,-10.1,,-9.5,,-10.0,,False,,,,,False,False,,False,,False
48103,14,0.0,,13.0,,,,,173.0,58.2,,9.2,,0.0,-14.0,,-1.0,,,,,159.0,44.2,,-4.8,,-14.0,,True,,,,,False,False,,True,,False
48105,33,234.0,,37.0,,,,,167.0,,25.0,,,21.0,201.0,,4.0,,,,,134.0,,-8.0,,,-12.0,,True,,,,,True,,True,,,True
48107,35,60.0,,0.0,,,,,74.0,49.7,,92.1,,100.0,25.0,,-35.0,,,,,39.0,14.7,,57.1,,65.0,,False,,,,,False,True,,False,,False
48109,24,6.0,,0.0,,,,,6.0,,,,,1.0,-18.0,,-24.0,,,,,-18.0,,,,,-23.0,,False,,,,,False,,,,,False
48111,39,162.0,,46.0,,,,,24.0,109.7,28.5,86.0,,45.0,123.0,,7.0,,,,,-15.0,70.7,-10.5,47.0,,6.0,,True,,,,,True,True,True,True,,True
48113,30486,34746.0,71001.1,36294.0,,,,,58171.0,29481.5,21081.4,46129.1,,14941.0,4260.0,40515.1,5808.0,,,,,27685.0,-1004.5,-9404.6,15643.1,,-15545.0,False,False,,,,,False,True,False,False,,False
48115,123,96.0,,84.0,,,,,357.0,12.4,91.1,61.7,,24.0,-27.0,,-39.0,,,,,234.0,-110.6,-31.9,-61.3,,-99.0,,False,,,,,False,False,False,False,,False
48117,306,426.0,,420.0,,,,,265.0,180.6,112.8,344.6,,175.0,120.0,,114.0,,,,,-41.0,-125.4,-193.2,38.6,,-131.0,,True,,,,,True,False,False,True,,False
48119,8,18.0,,0.0,,,,,22.0,4.0,,24.8,,32.0,10.0,,-8.0,,,,,14.0,-4.0,,16.8,,24.0,,True,,,,,False,True,,False,,False
48121,4545,6900.0,8112.7,9208.0,,,,,8798.0,11113.3,7214.9,5387.6,,5573.0,2355.0,3567.7,4663.0,,,,,4253.0,6568.3,2669.9,842.6,,1028.0,False,False,,,,,False,False,False,True,,True
48123,370,1170.0,,2221.0,,,,,740.0,816.0,97.8,686.6,,214.0,800.0,,1851.0,,,,,370.0,446.0,-272.2,316.6,,-156.0,,False,,,,,True,True,True,True,,True
48125,41,0.0,,0.0,,,,,6.0,0.7,,0.0,,0.0,-41.0,,-41.0,,,,,-35.0,-40.3,,-41.0,,-41.0,,False,,,,,True,True,,False,,False
48127,99,192.0,,132.0,,,,,696.0,84.1,,194.3,,93.0,93.0,,33.0,,,,,597.0,-14.9,,95.3,,-6.0,,True,,,,,False,True,,False,,True
48129,17,18.0,,0.0,,,,,6.0,9.0,,22.8,,7.0,1.0,,-17.0,,,,,-11.0,-8.0,,5.8,,-10.0,,False,,,,,False,False,,False,,False
48131,240,132.0,,44.0,,,,,390.0,172.0,35.3,455.4,,134.0,-108.0,,-196.0,,,,,150.0,-68.0,-204.7,215.4,,-106.0,,False,,,,,False,True,False,False,,True
48133,104,60.0,,142.0,,,,,76.0,14.0,,,,31.0,-44.0,,38.0,,,,,-28.0,-90.0,,,,-73.0,,True,,,,,True,False,,,,False
48135,1534,7464.0,4099.8,11946.0,,,,,7438.0,1337.0,1415.9,7840.1,,2900.0,5930.0,2565.8,10412.0,,,,,5904.0,-197.0,-118.1,6306.1,,1366.0,True,False,,,,,True,True,True,False,,True
48137,14,54.0,,0.0,,,,,44.0,,,,,23.0,40.0,,-14.0,,,,,30.0,,,,,9.0,,True,,,,,True,,,,,True
48139,1632,1776.0,2653.2,892.0,,,,,2306.0,374.1,1511.3,2014.0,,432.0,144.0,1021.2,-740.0,,,,,674.0,-1257.9,-120.7,382.0,,-1200.0,False,False,,,,,False,False,True,False,,False
48141,7879,11034.0,22630.8,9542.0,,,,,13118.0,5464.2,6382.1,10558.1,,5937.0,3155.0,14751.8,1663.0,,,,,5239.0,-2414.8,-1496.9,2679.1,,-1942.0,False,True,,,,,False,True,True,True,,True
48143,355,192.0,,169.0,,,,,395.0,46.8,443.2,23.7,,39.0,-163.0,,-186.0,,,,,40.0,-308.2,88.2,-331.3,,-316.0,,False,,,,,True,False,True,False,,False
48145,72,222.0,,291.0,,,,,175.0,270.7,85.5,379.0,,229.0,150.0,,219.0,,,,,103.0,198.7,13.5,307.0,,157.0,,False,,,,,True,False,True,False,,False
48147,463,126.0,,125.0,,,,,278.0,14.7,240.2,100.0,,37.0,-337.0,,-338.0,,,,,-185.0,-448.3,-222.8,-363.0,,-426.0,,False,,,,,True,False,True,False,,False
48149,142,768.0,,1204.0,,,,,369.0,506.8,123.3,597.0,,377.0,626.0,,1062.0,,,,,227.0,364.8,-18.7,455.0,,235.0,,False,,,,,True,True,True,True,,True
48151,37,6.0,,0.0,,,,,12.0,6.6,,,,2.0,-31.0,,-37.0,,,,,-25.0,-30.4,,,,-35.0,,False,,,,,True,True,,,,False
48153,36,24.0,,6.0,,,,,67.0,42.4,,44.8,,4.0,-12.0,,-30.0,,,,,31.0,6.4,,8.8,,-32.0,,False,,,,,False,True,,True,,False
48155,1,6.0,,0.0,,,,,0.0,,,4.4,,22.0,5.0,,-1.0,,,,,-1.0,,,3.4,,21.0,,True,,,,,True,,,True,,False
48157,8614,5046.0,8574.4,2057.0,,,,,8169.0,2755.8,4790.1,4496.2,,2086.0,-3568.0,-39.6,-6557.0,,,,,-445.0,-5858.2,-3823.9,-4117.8,,-6528.0,True,False,,,,,True,False,False,False,,False
48159,40,72.0,,104.0,,,,,126.0,120.7,,108.5,,41.0,32.0,,64.0,,,,,86.0,80.7,,68.5,,1.0,,False,,,,,False,False,,False,,True
48161,267,210.0,,243.0,,,,,190.0,117.2,147.5,253.7,,160.0,-57.0,,-24.0,,,,,-77.0,-149.8,-119.5,-13.3,,-107.0,,True,,,,,False,False,False,True,,False
48163,219,456.0,,395.0,,,,,1598.0,119.6,87.0,367.1,,285.0,237.0,,176.0,,,,,1379.0,-99.4,-132.0,148.1,,66.0,,True,,,,,False,True,True,True,,True
48165,182,174.0,,397.0,,,,,409.0,106.5,,167.4,,150.0,-8.0,,215.0,,,,,227.0,-75.5,,-14.6,,-32.0,,False,,,,,False,False,,False,,False
48167,2762,6810.0,19295.7,5848.0,,,,,9052.0,4513.2,2019.5,3918.7,,2090.0,4048.0,16533.7,3086.0,,,,,6290.0,1751.2,-742.5,1156.7,,-672.0,False,True,,,,,False,True,True,True,,True
48169,9,204.0,,132.0,,,,,84.0,109.9,,154.3,,46.0,195.0,,123.0,,,,,75.0,100.9,,145.3,,37.0,,True,,,,,True,True,,True,,True
48171,50,216.0,,493.0,,,,,328.0,181.5,231.2,356.8,,69.0,166.0,,443.0,,,,,278.0,131.5,181.2,306.8,,19.0,,False,,,,,False,True,False,False,,True
48173,0,0.0,,0.0,,,,,0.0,1.8,,1.6,,0.0,0.0,,0.0,,,,,0.0,1.8,,1.6,,0.0,,True,,,,,True,False,,False,,True
48175,53,222.0,,124.0,,,,,180.0,70.3,,174.1,,191.0,169.0,,71.0,,,,,127.0,17.3,,121.1,,138.0,,True,,,,,True,True,,True,,True
48177,251,822.0,,1397.0,,,,,768.0,226.0,243.6,620.2,,185.0,571.0,,1146.0,,,,,517.0,-25.0,-7.4,369.2,,-66.0,,False,,,,,True,True,True,True,,True
48179,101,66.0,,66.0,,,,,216.0,5.9,35.1,60.1,,60.0,-35.0,,-35.0,,,,,115.0,-95.1,-65.9,-40.9,,-41.0,,False,,,,,False,False,False,False,,False
48181,650,444.0,362.8,264.0,,,,,1396.0,217.3,696.8,236.7,,146.0,-206.0,-287.2,-386.0,,,,,746.0,-432.7,46.8,-413.3,,-504.0,False,False,,,,,False,False,True,False,,False
48183,765,1122.0,1481.6,1001.0,,,,,2889.0,291.9,1428.4,1090.6,,359.0,357.0,716.6,236.0,,,,,2124.0,-473.1,663.4,325.6,,-406.0,False,True,,,,,False,False,False,True,,False
48185,220,594.0,,435.0,,,,,450.0,108.8,176.7,596.5,,231.0,374.0,,215.0,,,,,230.0,-111.2,-43.3,376.5,,11.0,,True,,,,,True,True,True,False,,True
48187,384,1428.0,3456.7,1078.0,,,,,3879.0,1351.3,1358.7,591.0,,559.0,1044.0,3072.7,694.0,,,,,3495.0,967.3,974.7,207.0,,175.0,False,True,,,,,False,True,True,True,,True
48189,614,1050.0,,304.0,,,,,807.0,884.3,21.1,1031.3,,285.0,436.0,,-310.0,,,,,193.0,270.3,-592.9,417.3,,-329.0,,True,,,,,True,True,False,True,,True
48191,11,24.0,,0.0,,,,,12.0,0.8,,8.4,,67.0,13.0,,-11.0,,,,,1.0,-10.2,,-2.6,,56.0,,True,,,,,True,True,,True,,False
48193,56,72.0,,58.0,,,,,43.0,48.9,,126.7,,43.0,16.0,,2.0,,,,,-13.0,-7.1,,70.7,,-13.0,,True,,,,,True,True,,False,,True
48195,59,24.0,,0.0,,,,,18.0,14.1,,4.1,,5.0,-35.0,,-59.0,,,,,-41.0,-44.9,,-54.9,,-54.0,,False,,,,,False,False,,False,,False
48197,11,30.0,,0.0,,,,,22.0,1.5,,18.8,,65.0,19.0,,-11.0,,,,,11.0,-9.5,,7.8,,54.0,,True,,,,,True,True,,True,,False
48199,659,948.0,977.9,1074.0,,,,,1105.0,761.7,558.3,1220.6,,398.0,289.0,318.9,415.0,,,,,446.0,102.7,-100.7,561.6,,-261.0,False,False,,,,,False,True,True,False,,True
48201,46654,55956.0,75174.5,48696.0,,,,,58227.0,47181.3,28201.7,39877.1,,28905.0,9302.0,28520.5,2042.0,,,,,11573.0,527.3,-18452.3,-6776.9,,-17749.0,False,True,,,,,False,True,False,True,,False
48203,256,348.0,247.6,258.0,,,,,1190.0,85.8,429.1,287.8,,111.0,92.0,-8.4,2.0,,,,,934.0,-170.2,173.1,31.8,,-145.0,True,True,,,,,False,False,False,True,,False
48205,24,84.0,,7.0,,,,,20.0,73.3,,94.6,,37.0,60.0,,-17.0,,,,,-4.0,49.3,,70.6,,13.0,,True,,,,,True,True,,False,,True
48207,29,36.0,,48.0,,,,,33.0,5.5,,,,2.0,7.0,,19.0,,,,,4.0,-23.5,,,,-27.0,,False,,,,,True,False,,,,False
48209,1338,1608.0,6349.0,1543.0,,,,,4677.0,849.4,999.3,669.9,,523.0,270.0,5011.0,205.0,,,,,3339.0,-488.6,-338.7,-668.1,,-815.0,False,True,,,,,False,False,False,False,,False
48211,30,66.0,,0.0,,,,,18.0,38.5,,,,63.0,36.0,,-30.0,,,,,-12.0,8.5,,,,33.0,,True,,,,,True,True,,,,True
