,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IHME-CurveFit,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IHME-CurveFit,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
05147,12,35.0,,,,,,37.0,10.8,,,,,23.0,,,,,,25.0,-1.2,,,,,,,,,,False,True,,,,
05149,269,567.0,,,,,,497.0,85.9,22.4,,,,298.0,,,,,,228.0,-183.1,-246.6,,,,,,,,,True,True,True,,,
06001,10021,9695.0,7537.1,,,,,9207.0,5579.9,9148.9,21859.8,,,-326.0,-2483.9,,,,,-814.0,-4441.1,-872.1,11838.8,,,False,,,,,False,False,False,False,,
06003,0,0.0,,,,,,0.0,0.1,,,,,0.0,,,,,,0.0,0.1,,,,,,,,,,True,False,,,,
06005,229,77.0,,,,,,160.0,16.4,,,,,-152.0,,,,,,-69.0,-212.6,,,,,,,,,,True,False,,,,
06007,1805,1288.0,1302.0,,,,,1133.0,430.2,2042.1,,,,-517.0,-503.0,,,,,-672.0,-1374.8,237.1,,,,True,,,,,False,False,True,,,
06009,186,140.0,,,,,,183.0,32.3,,,,,-46.0,,,,,,-3.0,-153.7,,,,,,,,,,True,False,,,,
06011,300,420.0,,,,,,275.0,667.3,230.0,,,,120.0,,,,,,-25.0,367.3,-70.0,,,,,,,,,True,False,True,,,
06013,9010,6531.0,10006.7,,,,,6762.0,5283.8,11404.0,6623.3,,,-2479.0,996.7,,,,,-2248.0,-3726.2,2394.0,-2386.7,,,True,,,,,True,False,True,True,,
06015,58,42.0,,,,,,54.0,11.0,,,,,-16.0,,,,,,-4.0,-47.0,,,,,,,,,,True,False,,,,
06017,607,609.0,883.3,,,,,1139.0,138.8,1849.4,,,,2.0,276.3,,,,,532.0,-468.2,1242.4,,,,False,,,,,False,False,False,,,
06019,16193,14336.0,27882.7,,,,,14646.0,16545.0,9645.7,8334.9,,,-1857.0,11689.7,,,,,-1547.0,352.0,-6547.3,-7858.1,,,False,,,,,True,True,False,False,,
06021,290,350.0,,,,,,264.0,127.8,292.5,,,,60.0,,,,,,-26.0,-162.2,2.5,,,,,,,,,True,False,True,,,
06023,228,112.0,83.1,,,,,431.0,20.3,256.7,,,,-116.0,-144.9,,,,,203.0,-207.7,28.7,,,,False,,,,,False,False,True,,,
06025,2510,4928.0,4186.8,,,,,4670.0,1980.1,366.7,4218.1,,,2418.0,1676.8,,,,,2160.0,-529.9,-2143.3,1708.1,,,True,,,,,True,True,True,True,,
06027,172,21.0,,,,,,7.0,5.0,,,,,-151.0,,,,,,-165.0,-167.0,,,,,,,,,,False,False,,,,
06029,22130,9723.0,11472.4,,,,,12496.0,21605.0,5806.7,15651.0,,,-12407.0,-10657.6,,,,,-9634.0,-525.0,-16323.3,-6479.0,,,True,,,,,True,True,False,True,,
06031,3479,2177.0,1574.1,,,,,3046.0,508.8,668.7,3877.4,,,-1302.0,-1904.9,,,,,-433.0,-2970.2,-2810.3,398.4,,,False,,,,,True,False,False,True,,
06033,220,224.0,74.7,,,,,235.0,96.3,402.9,,,,4.0,-145.3,,,,,15.0,-123.7,182.9,,,,False,,,,,False,False,False,,,
06035,234,1512.0,,,,,,205.0,120.6,256.7,,,,1278.0,,,,,,-29.0,-113.4,22.7,,,,,,,,,True,True,True,,,
06037,94390,159306.0,118772.8,,,,,134341.0,144959.4,77622.1,229305.7,,,64916.0,24382.8,,,,,39951.0,50569.4,-16767.9,134915.7,,,True,,,,,True,True,True,False,,
06039,2774,2002.0,2984.1,,,,,2454.0,471.0,1849.7,,,,-772.0,210.1,,,,,-320.0,-2303.0,-924.3,,,,True,,,,,True,False,False,,,
06041,2169,5110.0,10946.2,,,,,1399.0,3503.4,3356.1,4215.9,,,2941.0,8777.2,,,,,-770.0,1334.4,1187.1,2046.9,,,False,,,,,True,True,True,True,,
06043,39,28.0,,,,,,28.0,10.9,,,,,-11.0,,,,,,-11.0,-28.1,,,,,,,,,,False,False,,,,
06045,552,504.0,439.4,,,,,184.0,832.3,382.8,,,,-48.0,-112.6,,,,,-368.0,280.3,-169.2,,,,False,,,,,False,False,False,,,
06047,5874,3633.0,4767.7,,,,,8128.0,639.9,2714.7,2379.4,,,-2241.0,-1106.3,,,,,2254.0,-5234.1,-3159.3,-3494.6,,,True,,,,,False,False,False,False,,
06049,21,0.0,,,,,,6.0,,,,,,-21.0,,,,,,-15.0,,,,,,,,,,,True,,,,,
06051,86,182.0,,,,,,11.0,10.8,,,,,96.0,,,,,,-75.0,-75.2,,,,,,,,,,True,True,,,,
06053,5164,4354.0,5353.1,,,,,6055.0,1915.8,4594.5,2761.1,,,-810.0,189.1,,,,,891.0,-3248.2,-569.5,-2402.9,,,True,,,,,False,False,True,False,,
06055,892,742.0,1337.5,,,,,1205.0,86.3,1160.8,,,,-150.0,445.5,,,,,313.0,-805.7,268.8,,,,False,,,,,False,False,False,,,
06057,252,287.0,163.8,,,,,422.0,115.2,740.8,,,,35.0,-88.2,,,,,170.0,-136.8,488.8,,,,False,,,,,False,False,False,,,
06059,15072,35770.0,73583.9,,,,,43949.0,35690.2,22131.3,5218.2,,,20698.0,58511.9,,,,,28877.0,20618.2,7059.3,-9853.8,,,False,,,,,False,True,True,True,,
06061,1874,1575.0,4316.2,,,,,2785.0,2344.8,3265.3,11867.7,,,-299.0,2442.2,,,,,911.0,470.8,1391.3,9993.7,,,False,,,,,False,False,False,False,,
06063,22,42.0,,,,,,63.0,3.7,,,,,20.0,,,,,,41.0,-18.3,,,,,,,,,,False,True,,,,
06065,25292,27510.0,52946.2,,,,,44996.0,25008.3,15056.8,23197.2,,,2218.0,27654.2,,,,,19704.0,-283.7,-10235.2,-2094.8,,,False,,,,,False,True,False,True,,
06067,12120,9478.0,17378.4,,,,,12042.0,14848.9,12207.4,7275.2,,,-2642.0,5258.4,,,,,-78.0,2728.9,87.4,-4844.8,,,False,,,,,True,False,True,False,,
06069,740,707.0,1024.1,,,,,1159.0,203.5,626.9,,,,-33.0,284.1,,,,,419.0,-536.5,-113.1,,,,False,,,,,False,False,False,,,
06071,26380,32578.0,43486.2,,,,,39585.0,31843.6,15821.6,52981.6,,,6198.0,17106.2,,,,,13205.0,5463.6,-10558.4,26601.6,,,False,,,,,False,True,False,False,,
06073,17228,26201.0,40969.5,,,,,28606.0,18453.8,13800.7,36615.2,,,8973.0,23741.5,,,,,11378.0,1225.8,-3427.3,19387.2,,,False,,,,,False,True,True,False,,
06075,4723,4830.0,1839.0,,,,,4634.0,2372.8,3674.0,3575.1,,,107.0,-2884.0,,,,,-89.0,-2350.2,-1049.0,-1147.9,,,False,,,,,True,False,False,False,,
06077,10619,10780.0,15479.5,,,,,11962.0,3470.1,7009.1,9207.9,,,161.0,4860.5,,,,,1343.0,-7148.9,-3609.9,-1411.1,,,False,,,,,False,False,False,False,,
06079,1861,2156.0,2517.4,,,,,3039.0,1585.6,2740.1,,,,295.0,656.4,,,,,1178.0,-275.4,879.1,,,,False,,,,,False,True,False,,,
06081,4152,3612.0,4124.8,,,,,3980.0,1720.5,5744.8,5133.8,,,-540.0,-27.2,,,,,-172.0,-2431.5,1592.8,981.8,,,True,,,,,True,False,False,False,,
06083,3602,5796.0,3980.4,,,,,5121.0,3090.4,3036.8,5388.6,,,2194.0,378.4,,,,,1519.0,-511.6,-565.2,1786.6,,,True,,,,,True,True,True,True,,
06085,10890,9219.0,5852.0,,,,,12399.0,8732.0,9818.8,6179.5,,,-1671.0,-5038.0,,,,,1509.0,-2158.0,-1071.2,-4710.5,,,False,,,,,True,False,True,False,,
06087,1154,1428.0,1288.6,,,,,1981.0,1707.6,2206.9,,,,274.0,134.6,,,,,827.0,553.6,1052.9,,,,True,,,,,False,False,False,,,
06089,354,280.0,670.2,,,,,727.0,481.3,854.4,,,,-74.0,316.2,,,,,373.0,127.3,500.4,,,,False,,,,,False,False,False,,,
06091,5,0.0,,,,,,0.0,0.0,,,,,-5.0,,,,,,-5.0,-5.0,,,,,,,,,,False,True,,,,
06093,100,21.0,,,,,,14.0,22.0,,,,,-79.0,,,,,,-86.0,-78.0,,,,,,,,,,False,True,,,,
06095,3117,3353.0,8588.9,,,,,3184.0,1679.5,4062.5,2001.0,,,236.0,5471.9,,,,,67.0,-1437.5,945.5,-1116.0,,,False,,,,,True,False,False,False,,
06097,4074,2926.0,4752.3,,,,,3150.0,2333.0,4371.4,5739.9,,,-1148.0,678.3,,,,,-924.0,-1741.0,297.4,1665.9,,,True,,,,,True,False,True,False,,
06099,9057,10108.0,13382.1,,,,,13305.0,5664.8,5247.6,32913.2,,,1051.0,4325.1,,,,,4248.0,-3392.2,-3809.4,23856.2,,,False,,,,,False,False,False,False,,
06101,974,833.0,1406.9,,,,,844.0,553.0,1212.6,,,,-141.0,432.9,,,,,-130.0,-421.0,238.6,,,,False,,,,,True,False,False,,,
06103,308,210.0,322.1,,,,,262.0,75.5,348.1,,,,-98.0,14.1,,,,,-46.0,-232.5,40.1,,,,True,,,,,True,False,True,,,
06105,11,0.0,,,,,,0.0,0.0,,,,,-11.0,,,,,,-11.0,-11.0,,,,,,,,,,False,True,,,,
06107,7994,7035.0,9328.3,,,,,6167.0,1639.6,3362.9,8113.0,,,-959.0,1334.3,,,,,-1827.0,-6354.4,-4631.1,119.0,,,False,,,,,False,False,False,True,,
06109,108,147.0,0.0,,,,,154.0,62.3,,,,,39.0,-108.0,,,,,46.0,-45.7,,,,,False,,,,,False,False,,,,
06111,5979,6622.0,10865.9,,,,,9425.0,4121.7,6829.1,5645.3,,,643.0,4886.9,,,,,3446.0,-1857.3,850.1,-333.7,,,False,,,,,False,False,False,True,,
06113,1423,1834.0,2101.0,,,,,1504.0,2122.9,2109.0,1407.4,,,411.0,678.0,,,,,81.0,699.9,686.0,-15.6,,,False,,,,,True,False,False,True,,
06115,742,504.0,765.2,,,,,719.0,338.0,489.3,,,,-238.0,23.2,,,,,-23.0,-404.0,-252.7,,,,True,,,,,True,False,False,,,
08001,2687,2373.0,1611.9,,,,,2335.0,727.3,1634.6,6372.8,,,-314.0,-1075.1,,,,,-352.0,-1959.7,-1052.4,3685.8,,,False,,,,,False,False,False,False,,
08003,32,21.0,,,,,,114.0,0.7,0.5,,,,-11.0,,,,,,82.0,-31.3,-31.5,,,,,,,,,False,False,False,,,
08005,2286,2541.0,786.9,,,,,2332.0,1505.3,737.3,3908.1,,,255.0,-1499.1,,,,,46.0,-780.7,-1548.7,1622.1,,,False,,,,,True,False,False,False,,
08007,32,42.0,,,,,,17.0,0.9,,,,,10.0,,,,,,-15.0,-31.1,,,,,,,,,,False,False,,,,
08009,4,0.0,,,,,,7.0,0.6,,,,,-4.0,,,,,,3.0,-3.4,,,,,,,,,,True,True,,,,
08011,6,7.0,,,,,,1.0,0.4,,,,,1.0,,,,,,-5.0,-5.6,,,,,,,,,,False,False,,,,
08013,769,805.0,824.6,,,,,969.0,574.4,609.6,999.0,,,36.0,55.6,,,,,200.0,-194.6,-159.4,230.0,,,False,,,,,False,False,False,False,,
08014,190,119.0,104.9,,,,,311.0,26.3,,92.7,,,-71.0,-85.1,,,,,121.0,-163.7,,-97.3,,,False,,,,,False,False,,False,,
08015,110,819.0,,,,,,56.0,563.8,40.9,,,,709.0,,,,,,-54.0,453.8,-69.1,,,,,,,,,True,True,True,,,
08017,4,14.0,,,,,,0.0,0.3,,,,,10.0,,,,,,-4.0,-3.7,,,,,,,,,,True,True,,,,
08019,13,14.0,,,,,,28.0,1.4,,,,,1.0,,,,,,15.0,-11.6,,,,,,,,,,False,False,,,,
08021,13,14.0,,,,,,30.0,7.0,,,,,1.0,,,,,,17.0,-6.0,,,,,,,,,,False,False,,,,
08023,11,0.0,,,,,,11.0,3.0,,,,,-11.0,,,,,,0.0,-8.0,,,,,,,,,,True,True,,,,
08025,2,7.0,,,,,,27.0,8.4,,,,,5.0,,,,,,25.0,6.4,,,,,,,,,,False,False,,,,
08027,9,35.0,,,,,,0.0,0.3,,,,,26.0,,,,,,-9.0,-8.7,,,,,,,,,,True,True,,,,
08029,85,21.0,,,,,,62.0,11.8,,,,,-64.0,,,,,,-23.0,-73.2,,,,,,,,,,True,False,,,,
08031,3176,3416.0,1940.4,,,,,3738.0,2545.2,881.9,4389.9,,,240.0,-1235.6,,,,,562.0,-630.8,-2294.1,1213.9,,,False,,,,,False,False,False,False,,
08033,1,14.0,,,,,,0.0,,,,,,13.0,,,,,,-1.0,,,,,,,,,,,True,,,,,
08035,783,1232.0,279.8,,,,,806.0,1281.1,3024.4,2439.6,,,449.0,-503.2,,,,,23.0,498.1,2241.4,1656.6,,,False,,,,,True,False,False,False,,
08037,359,490.0,13.3,,,,,367.0,257.6,168.4,617.3,,,131.0,-345.7,,,,,8.0,-101.4,-190.6,258.3,,,False,,,,,True,True,False,False,,
08039,61,42.0,,,,,,33.0,7.8,,,,,-19.0,,,,,,-28.0,-53.2,,,,,,,,,,False,False,,,,
08041,2718,3339.0,1336.4,,,,,2501.0,3389.4,3820.1,4262.6,,,621.0,-1381.6,,,,,-217.0,671.4,1102.1,1544.6,,,False,,,,,True,False,False,False,,
08043,91,203.0,,,,,,168.0,17.3,,,,,112.0,,,,,,77.0,-73.7,,,,,,,,,,True,True,,,,
08045,355,714.0,498.1,,,,,241.0,769.2,511.0,,,,359.0,143.1,,,,,-114.0,414.2,156.0,,,,True,,,,,True,False,True,,,
08047,6,28.0,,,,,,19.0,1.1,,,,,22.0,,,,,,13.0,-4.9,,,,,,,,,,True,True,,,,
08049,32,56.0,,,,,,50.0,2.1,,,,,24.0,,,,,,18.0,-29.9,,,,,,,,,,True,False,,,,
08051,96,49.0,,,,,,40.0,4.9,0.2,,,,-47.0,,,,,,-56.0,-91.1,-95.8,,,,,,,,,False,False,False,,,
08053,0,0.0,,,,,,0.0,0.1,,,,,0.0,,,,,,0.0,0.1,,,,,,,,,,True,False,,,,
08055,4,7.0,,,,,,7.0,0.2,,,,,3.0,,,,,,3.0,-3.8,,,,,,,,,,False,False,,,,
08057,1,7.0,,,,,,2.0,,,,,,6.0,,,,,,1.0,,,,,,,,,,,True,,,,,
08059,1689,1715.0,843.5,,,,,1771.0,807.8,2090.2,3336.6,,,26.0,-845.5,,,,,82.0,-881.2,401.2,1647.6,,,False,,,,,False,False,False,False,,
08061,0,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,True,,,,,
08063,44,0.0,,,,,,4.0,3.8,,,,,-44.0,,,,,,-40.0,-40.2,,,,,,,,,,True,True,,,,
08065,23,42.0,,,,,,39.0,22.3,,,,,19.0,,,,,,16.0,-0.7,,,,,,,,,,True,True,,,,
08067,96,161.0,5.6,,,,,87.0,53.0,133.6,,,,65.0,-90.4,,,,,-9.0,-43.0,37.6,,,,False,,,,,True,True,True,,,
08069,1009,1092.0,337.3,,,,,1057.0,774.4,1405.8,2589.2,,,83.0,-671.7,,,,,48.0,-234.6,396.8,1580.2,,,False,,,,,True,False,False,False,,
08071,9,14.0,,,,,,19.0,1.1,,,,,5.0,,,,,,10.0,-7.9,,,,,,,,,,False,False,,,,
08073,3,14.0,,,,,,7.0,0.2,,,,,11.0,,,,,,4.0,-2.8,,,,,,,,,,True,True,,,,
08075,55,7.0,,,,,,65.0,0.0,5.9,,,,-48.0,,,,,,10.0,-55.0,-49.1,,,,,,,,,True,False,False,,,
08077,268,280.0,229.6,,,,,344.0,95.3,550.7,,,,12.0,-38.4,,,,,76.0,-172.7,282.7,,,,False,,,,,False,False,False,,,
08079,2,7.0,,,,,,0.0,3.1,,,,,5.0,,,,,,-2.0,1.1,,,,,,,,,,True,True,,,,
08081,18,21.0,,,,,,3.0,1.5,,,,,3.0,,,,,,-15.0,-16.5,,,,,,,,,,False,False,,,,
08083,38,84.0,,,,,,29.0,22.0,,,,,46.0,,,,,,-9.0,-16.0,,,,,,,,,,True,True,,,,
08085,121,98.0,,,,,,87.0,16.6,10.2,,,,-23.0,,,,,,-34.0,-104.4,-110.8,,,,,,,,,False,False,False,,,
08087,55,63.0,,,,,,119.0,2.2,4.9,,,,8.0,,,,,,64.0,-52.8,-50.1,,,,,,,,,False,False,False,,,
08089,58,7.0,,,,,,49.0,1.6,,,,,-51.0,,,,,,-9.0,-56.4,,,,,,,,,,True,False,,,,
08091,16,0.0,,,,,,0.0,0.6,,,,,-16.0,,,,,,-16.0,-15.4,,,,,,,,,,False,True,,,,
08093,14,0.0,,,,,,29.0,5.4,,,,,-14.0,,,,,,15.0,-8.6,,,,,,,,,,False,True,,,,
08095,4,0.0,,,,,,1.0,0.8,,,,,-4.0,,,,,,-3.0,-3.2,,,,,,,,,,True,True,,,,
08097,71,140.0,,,,,,62.0,59.8,53.5,,,,69.0,,,,,,-9.0,-11.2,-17.5,,,,,,,,,True,True,True,,,
08099,44,56.0,,,,,,24.0,4.7,,,,,12.0,,,,,,-20.0,-39.3,,,,,,,,,,False,False,,,,
08101,438,364.0,165.4,,,,,944.0,86.3,225.4,249.7,,,-74.0,-272.6,,,,,506.0,-351.7,-212.6,-188.3,,,False,,,,,False,False,False,False,,
08103,18,0.0,,,,,,0.0,0.5,,,,,-18.0,,,,,,-18.0,-17.5,,,,,,,,,,False,True,,,,
08105,12,14.0,,,,,,39.0,35.3,,,,,2.0,,,,,,27.0,23.3,,,,,,,,,,False,False,,,,
08107,50,42.0,,,,,,62.0,8.2,,,,,-8.0,,,,,,12.0,-41.8,,,,,,,,,,False,False,,,,
08109,7,14.0,,,,,,16.0,1.1,0.4,,,,7.0,,,,,,9.0,-5.9,-6.6,,,,,,,,,False,True,True,,,
08111,4,0.0,,,,,,0.0,0.0,,,,,-4.0,,,,,,-4.0,-4.0,,,,,,,,,,False,True,,,,
08113,31,112.0,,,,,,4.0,16.8,,,,,81.0,,,,,,-27.0,-14.2,,,,,,,,,,True,True,,,,
08115,7,35.0,,,,,,0.0,,,,,,28.0,,,,,,-7.0,,,,,,,,,,,True,,,,,
08117,64,77.0,,,,,,102.0,12.0,51.5,,,,13.0,,,,,,38.0,-52.0,-12.5,,,,,,,,,False,False,True,,,
08119,95,77.0,,,,,,43.0,18.4,,,,,-18.0,,,,,,-52.0,-76.6,,,,,,,,,,False,False,,,,
08121,8,0.0,,,,,,2.0,3.3,,,,,-8.0,,,,,,-6.0,-4.7,,,,,,,,,,True,True,,,,
08123,968,1407.0,367.3,,,,,804.0,540.0,206.3,2458.8,,,439.0,-600.7,,,,,-164.0,-428.0,-761.7,1490.8,,,False,,,,,True,True,False,False,,
08125,12,7.0,,,,,,12.0,6.6,,,,,-5.0,,,,,,0.0,-5.4,,,,,,,,,,True,False,,,,
09001,1962,1141.0,299.3,,,,,477.0,214.5,552.6,1027.1,,,-821.0,-1662.8,,,,,-1485.0,-1747.5,-1409.4,-934.9,,,False,,,,,False,False,False,False,,
09003,1598,1078.0,2281.4,,,,,940.0,344.4,210.4,1072.6,,,-520.0,683.4,,,,,-658.0,-1253.6,-1387.6,-525.4,,,False,,,,,False,False,False,False,,
09005,209,91.0,77.7,,,,,16.0,8.9,35.4,84.8,,,-118.0,-131.3,,,,,-193.0,-200.1,-173.6,-124.2,,,False,,,,,False,False,False,False,,
09007,131,154.0,304.0,,,,,16.0,15.1,77.6,89.8,,,23.0,173.0,,,,,-115.0,-115.9,-53.4,-41.2,,,False,,,,,False,False,False,False,,
09009,1062,1407.0,717.1,,,,,349.0,261.0,202.3,1969.5,,,345.0,-344.9,,,,,-713.0,-801.0,-859.7,907.5,,,True,,,,,False,False,False,False,,
09011,287,175.0,349.6,,,,,76.0,28.9,74.1,76.7,,,-112.0,62.6,,,,,-211.0,-258.1,-212.9,-210.3,,,True,,,,,False,False,False,False,,
09013,234,77.0,180.5,,,,,45.0,1.1,29.2,39.9,,,-157.0,-53.5,,,,,-189.0,-232.9,-204.8,-194.1,,,True,,,,,False,False,False,False,,
09015,162,133.0,453.2,,,,,56.0,34.5,83.6,52.9,,,-29.0,291.2,,,,,-106.0,-127.5,-78.4,-109.1,,,False,,,,,False,False,False,False,,
10001,719,1162.0,237.7,,,,,363.0,490.1,213.0,1725.4,,563.6,443.0,-481.3,,,,,-356.0,-228.9,-506.0,1006.4,,-155.4,False,,,,,True,True,False,False,,True
10003,2488,2072.0,1585.1,,,,,1570.0,1243.7,1372.1,2286.6,,1323.3,-416.0,-902.9,,,,,-918.0,-1244.3,-1115.9,-201.4,,-1164.7,False,,,,,False,False,False,True,,False
10005,1226,1316.0,737.5,,,,,557.0,932.0,230.2,2057.0,,391.6,90.0,-488.5,,,,,-669.0,-294.0,-995.8,831.0,,-834.4,False,,,,,False,False,False,False,,False
12001,2967,3416.0,6055.4,,,,,5185.0,4216.7,2321.4,2168.9,,1337.1,449.0,3088.4,,,,,2218.0,1249.7,-645.6,-798.1,,-1629.9,False,,,,,False,False,False,False,,False
12003,1028,483.0,,,,,,715.0,679.8,197.7,,,49.9,-545.0,,,,,,-313.0,-348.2,-830.3,,,-978.1,,,,,,True,True,False,,,False
12005,3639,5215.0,5557.6,,,,,3883.0,4939.8,1684.2,8992.8,,4952.2,1576.0,1918.6,,,,,244.0,1300.8,-1954.8,5353.8,,1313.2,False,,,,,True,True,False,False,,True
12007,650,385.0,,,,,,506.0,175.2,250.2,,,64.4,-265.0,,,,,,-144.0,-474.8,-399.8,,,-585.6,,,,,,True,False,False,,,False
12009,3538,5761.0,10818.8,,,,,8155.0,7895.5,5426.0,3116.8,,4175.3,2223.0,7280.8,,,,,4617.0,4357.5,1888.0,-421.2,,637.3,False,,,,,False,False,True,True,,True
12011,34981,69146.0,90055.0,,,,,65008.0,92195.3,30878.2,32066.1,,14110.8,34165.0,55074.0,,,,,30027.0,57214.3,-4102.8,-2914.9,,-20870.2,False,,,,,True,False,True,True,,True
12013,388,329.0,,,,,,333.0,180.2,72.7,,,0.1,-59.0,,,,,,-55.0,-207.8,-315.3,,,-387.9,,,,,,True,False,False,,,False
12015,1396,2156.0,1300.0,,,,,2311.0,2664.9,1354.3,2629.1,,3388.8,760.0,-96.0,,,,,915.0,1268.9,-41.7,1233.1,,1992.8,True,,,,,False,False,True,False,,False
12017,1531,1701.0,1481.9,,,,,2010.0,3915.7,1395.3,1914.4,,730.6,170.0,-49.1,,,,,479.0,2384.7,-135.7,383.4,,-800.4,True,,,,,False,False,True,False,,False
12019,2299,4039.0,5184.9,,,,,3607.0,11063.6,2180.6,1649.4,,2389.3,1740.0,2885.9,,,,,1308.0,8764.6,-118.4,-649.6,,90.3,False,,,,,True,False,True,True,,True
12021,4374,11263.0,11236.9,,,,,7759.0,4388.1,4017.1,21531.4,,8758.0,6889.0,6862.9,,,,,3385.0,14.1,-356.9,17157.4,,4384.0,True,,,,,True,True,True,False,,True
12023,2248,5033.0,1176.8,,,,,1594.0,6333.0,441.6,,,263.5,2785.0,-1071.2,,,,,-654.0,4085.0,-1806.4,,,-1984.5,True,,,,,True,False,True,,,True
12027,468,1575.0,,,,,,967.0,201.3,473.0,,,328.4,1107.0,,,,,,499.0,-266.7,5.0,,,-139.6,,,,,,True,True,True,,,True
12029,609,378.0,,,,,,330.0,310.1,82.5,,,76.9,-231.0,,,,,,-279.0,-298.9,-526.5,,,-532.1,,,,,,False,False,False,,,False
12031,11641,25312.0,58037.8,,,,,24193.0,43719.1,11007.3,14759.6,,2408.7,13671.0,46396.8,,,,,12552.0,32078.1,-633.7,3118.6,,-9232.3,False,,,,,True,False,True,True,,True
12033,5925,13265.0,11805.8,,,,,8449.0,20988.5,3270.9,7923.3,,6961.2,7340.0,5880.8,,,,,2524.0,15063.5,-2654.1,1998.3,,1036.2,True,,,,,True,False,True,True,,True
12035,781,973.0,745.4,,,,,1312.0,2058.5,1121.9,,,148.8,192.0,-35.6,,,,,531.0,1277.5,340.9,,,-632.2,True,,,,,False,False,False,,,False
12037,515,147.0,,,,,,227.0,60.8,,,,52.1,-368.0,,,,,,-288.0,-454.2,,,,-462.9,,,,,,True,False,,,,False
12039,1743,1435.0,,,,,,1486.0,2646.1,259.0,,,1380.1,-308.0,,,,,,-257.0,903.1,-1484.0,,,-362.9,,,,,,True,False,False,,,False
12041,314,469.0,,,,,,336.0,391.9,204.7,,,693.0,155.0,,,,,,22.0,77.9,-109.3,,,379.0,,,,,,True,True,True,,,False
12043,200,448.0,,,,,,74.0,192.6,103.9,,,346.3,248.0,,,,,,-126.0,-7.4,-96.1,,,146.3,,,,,,True,True,True,,,True
12045,708,329.0,,,,,,337.0,614.9,88.5,,,395.3,-379.0,,,,,,-371.0,-93.1,-619.5,,,-312.7,,,,,,True,True,False,,,True
12047,208,616.0,,,,,,352.0,395.1,42.4,,,184.6,408.0,,,,,,144.0,187.1,-165.6,,,-23.4,,,,,,True,True,True,,,True
12049,456,686.0,,,,,,813.0,198.6,268.8,,,435.8,230.0,,,,,,357.0,-257.4,-187.2,,,-20.2,,,,,,False,False,True,,,True
12051,647,1288.0,,,,,,1426.0,241.5,402.5,,,298.8,641.0,,,,,,779.0,-405.5,-244.5,,,-348.2,,,,,,False,True,True,,,True
12053,1654,2044.0,2390.2,,,,,3009.0,4831.4,1927.6,1104.5,,457.8,390.0,736.2,,,,,1355.0,3177.4,273.6,-549.5,,-1196.2,False,,,,,False,False,True,False,,False
12055,1180,1337.0,914.7,,,,,869.0,1379.2,1192.1,2103.9,,414.2,157.0,-265.3,,,,,-311.0,199.2,12.1,923.9,,-765.8,False,,,,,False,False,True,False,,False
12057,15159,33201.0,52338.5,,,,,33386.0,44167.0,15254.9,19989.2,,9289.3,18042.0,37179.5,,,,,18227.0,29008.0,95.9,4830.2,,-5869.7,False,,,,,False,False,True,True,,True
12059,391,427.0,,,,,,401.0,192.3,187.5,,,499.7,36.0,,,,,,10.0,-198.7,-203.5,,,108.7,,,,,,True,False,False,,,False
12061,1390,2422.0,3227.4,,,,,2540.0,3206.3,1545.9,3156.1,,1828.6,1032.0,1837.4,,,,,1150.0,1816.3,155.9,1766.1,,438.6,False,,,,,False,False,True,False,,True
12063,1724,1316.0,,,,,,1277.0,491.6,319.7,,,122.7,-408.0,,,,,,-447.0,-1232.4,-1404.3,,,-1601.3,,,,,,False,False,False,,,False
12065,405,210.0,,,,,,150.0,43.4,64.0,,,7.2,-195.0,,,,,,-255.0,-361.6,-341.0,,,-397.8,,,,,,False,False,False,,,False
12067,1142,126.0,,,,,,105.0,70.8,,,,218.4,-1016.0,,,,,,-1037.0,-1071.2,,,,-923.6,,,,,,False,False,,,,True
12069,3548,5684.0,9545.5,,,,,5800.0,7757.9,3619.9,4902.5,,708.5,2136.0,5997.5,,,,,2252.0,4209.9,71.9,1354.5,,-2839.5,False,,,,,False,False,True,True,,False
12071,6702,24843.0,22532.8,,,,,23378.0,18493.2,8589.5,18204.2,,14512.0,18141.0,15830.8,,,,,16676.0,11791.2,1887.5,11502.2,,7810.0,True,,,,,True,True,True,True,,True
