,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
26057,24,12.0,12.8,,10.0,5.0,,,,,36.0,48.6,,3.7,14.7,15.0,0.0,,9.9,,7.2,,,,15.0,11.2,-12.0,-11.2,,-14.0,-19.0,,,,,12.0,24.6,,-20.3,-9.3,-9.0,-24.0,,-14.1,,-16.8,,,,-9.0,-12.8,True,,False,False,,,,,False,False,,False,True,True,False,,False,,False,,,,True,False
26059,18,12.0,10.7,,11.0,9.0,,,,,29.0,38.9,,4.5,15.4,20.0,0.0,,4.5,,21.8,,,,6.0,15.8,-6.0,-7.3,,-7.0,-9.0,,,,,11.0,20.9,,-13.5,-2.6,2.0,-18.0,,-13.4,,3.8,,,,-12.0,-2.2,False,,False,False,,,,,False,False,,False,True,True,False,,False,,True,,,,False,True
26061,64,8.0,7.7,,4.0,0.0,,,,,22.0,19.8,,2.9,3.7,,26.0,,2.8,,5.6,,,,7.0,6.9,-56.0,-56.3,,-60.0,-64.0,,,,,-42.0,-44.2,,-61.1,-60.3,,-38.0,,-61.2,,-58.4,,,,-57.0,-57.1,False,,False,False,,,,,True,True,,False,False,,True,,False,,False,,,,False,False
26063,19,38.0,44.1,,19.0,19.0,,,,,3.0,71.2,,15.5,39.7,24.0,0.0,,15.5,,39.5,,,,51.0,29.9,19.0,25.1,,0.0,0.0,,,,,-16.0,52.2,,-3.5,20.7,5.0,-19.0,,-3.5,,20.5,,,,32.0,10.9,False,,True,True,,,,,True,False,,True,False,True,False,,True,,False,,,,False,True
26065,286,138.0,139.8,,126.0,167.0,,,,,233.0,288.0,,60.5,118.4,124.0,395.0,,109.2,,130.5,127.0,,,149.0,136.2,-148.0,-146.2,,-160.0,-119.0,,,,,-53.0,2.0,,-225.5,-167.6,-162.0,109.0,,-176.8,,-155.5,-159.0,,,-137.0,-149.8,True,,False,True,,,,,True,True,,False,False,False,True,,False,,False,False,,,True,False
26067,104,6.0,5.7,,5.0,0.0,,,,,55.0,49.5,,2.3,9.2,,0.0,,3.1,,8.5,,,,7.0,8.7,-98.0,-98.3,,-99.0,-104.0,,,,,-49.0,-54.5,,-101.7,-94.8,,-104.0,,-100.9,,-95.5,,,,-97.0,-95.3,False,,False,False,,,,,True,True,,False,True,,False,,False,,True,,,,True,True
26069,13,8.0,7.7,,2.0,0.0,,,,,1.0,22.7,,0.3,3.3,13.0,19.0,,6.5,,5.8,,,,6.0,5.7,-5.0,-5.3,,-11.0,-13.0,,,,,-12.0,9.7,,-12.7,-9.7,0.0,6.0,,-6.5,,-7.2,,,,-7.0,-7.3,False,,False,False,,,,,False,False,,False,False,True,False,,False,,False,,,,False,False
26071,12,8.0,8.2,,2.0,0.0,,,,,4.0,12.0,,0.6,1.3,,11.0,,1.4,,,,,,16.0,4.6,-4.0,-3.8,,-10.0,-12.0,,,,,-8.0,0.0,,-11.4,-10.7,,-1.0,,-10.6,,,,,,4.0,-7.4,True,,False,False,,,,,False,True,,False,False,,True,,False,,,,,,False,False
26073,265,148.0,140.2,,129.0,516.0,,,,,57.0,114.6,,182.8,138.9,,188.0,,13.8,,128.4,,,,254.0,63.5,-117.0,-124.8,,-136.0,251.0,,,,,-208.0,-150.4,,-82.2,-126.1,,-77.0,,-251.2,,-136.6,,,,-11.0,-201.5,False,,False,False,,,,,False,False,,True,False,,True,,False,,False,,,,True,False
26075,101,64.0,63.2,,51.0,71.0,,,,,109.0,199.3,,18.0,48.9,60.0,0.0,,18.9,,58.5,54.0,,,72.0,58.8,-37.0,-37.8,,-50.0,-30.0,,,,,8.0,98.3,,-83.0,-52.1,-41.0,-101.0,,-82.1,,-42.5,-47.0,,,-29.0,-42.2,False,,False,True,,,,,True,False,,False,False,False,False,,False,,False,False,,,True,False
26077,260,162.0,158.7,,147.0,141.0,,,,,202.0,359.4,,96.4,166.3,153.0,252.0,,183.7,,128.3,132.0,,,174.0,155.7,-98.0,-101.3,,-113.0,-119.0,,,,,-58.0,99.4,,-163.6,-93.7,-107.0,-8.0,,-76.3,,-131.7,-128.0,,,-86.0,-104.3,False,,False,False,,,,,True,False,,False,True,False,True,,True,,False,False,,,True,False
26079,11,6.0,6.1,,5.0,8.0,,,,,12.0,14.8,,3.6,7.3,6.0,22.0,,3.7,,3.8,,,,11.0,5.6,-5.0,-4.9,,-6.0,-3.0,,,,,1.0,3.8,,-7.4,-3.7,-5.0,11.0,,-7.3,,-7.2,,,,0.0,-5.4,True,,False,True,,,,,True,True,,False,True,False,False,,False,,False,,,,True,False
26081,685,500.0,527.3,467.1,488.0,584.0,,,,,712.0,568.7,,372.6,473.6,610.0,723.0,,512.3,,474.7,445.0,,,508.0,593.0,-185.0,-157.7,-217.9,-197.0,-101.0,,,,,27.0,-116.3,,-312.4,-211.4,-75.0,38.0,,-172.7,,-210.3,-240.0,,,-177.0,-92.0,True,False,False,True,,,,,True,True,,False,False,True,True,,True,,False,False,,,True,True
26083,3,0.0,0.0,,0.0,0.0,,,,,2.0,0.7,,,0.1,0.0,1.0,,0.0,,0.0,,,,0.0,2.8,-3.0,-3.0,,-3.0,-3.0,,,,,-1.0,-2.3,,,-2.9,-3.0,-2.0,,-3.0,,-3.0,,,,-3.0,-0.2,False,,False,False,,,,,True,True,,,True,False,True,,False,,False,,,,False,True
26085,0,2.0,1.4,,2.0,1.0,,,,,13.0,17.0,,0.5,1.2,,0.0,,2.3,,1.5,,,,1.0,3.9,2.0,1.4,,2.0,1.0,,,,,13.0,17.0,,0.5,1.2,,0.0,,2.3,,1.5,,,,1.0,3.9,True,,False,True,,,,,False,False,,True,True,,True,,False,,True,,,,True,False
26087,51,42.0,47.5,,32.0,23.0,,,,,42.0,123.6,,6.2,28.9,34.0,0.0,,26.0,,65.8,,,,32.0,51.0,-9.0,-3.5,,-19.0,-28.0,,,,,-9.0,72.6,,-44.8,-22.1,-17.0,-51.0,,-25.0,,14.8,,,,-19.0,0.0,True,,False,False,,,,,False,False,,False,False,False,False,,False,,False,,,,False,True
26089,13,18.0,19.6,,12.0,16.0,,,,,22.0,24.8,,3.4,10.6,,0.0,,8.8,,15.4,,,,23.0,11.8,5.0,6.6,,-1.0,3.0,,,,,9.0,11.8,,-9.6,-2.4,,-13.0,,-4.2,,2.4,,,,10.0,-1.2,False,,True,True,,,,,False,False,,False,True,,False,,True,,True,,,,False,True
26091,186,36.0,29.6,,32.0,30.0,,,,,56.0,114.2,,18.0,43.0,44.0,0.0,,53.1,,33.8,,,,24.0,52.2,-150.0,-156.4,,-154.0,-156.0,,,,,-130.0,-71.8,,-168.0,-143.0,-142.0,-186.0,,-132.9,,-152.2,,,,-162.0,-133.8,False,,False,False,,,,,True,True,,False,True,True,False,,True,,False,,,,False,True
26093,170,184.0,181.6,,162.0,223.0,,,,,113.0,403.2,,101.0,159.7,129.0,68.0,,141.4,,165.2,212.0,,,254.0,154.7,14.0,11.6,,-8.0,53.0,,,,,-57.0,233.2,,-69.0,-10.3,-41.0,-102.0,,-28.6,,-4.8,42.0,,,84.0,-15.3,True,,True,False,,,,,False,False,,False,True,False,False,,False,,True,False,,,False,False
26095,17,0.0,0.0,,3.0,16.0,,,,,18.0,2.5,,0.0,3.4,,4.0,,3.5,,,,,,0.0,3.6,-17.0,-17.0,,-14.0,-1.0,,,,,1.0,-14.5,,-17.0,-13.6,,-13.0,,-13.5,,,,,,-17.0,-13.4,False,,True,True,,,,,True,True,,True,True,,True,,True,,,,,,False,True
26097,13,8.0,8.7,,2.0,0.0,,,,,6.0,11.7,,0.6,1.6,5.0,21.0,,4.6,,,,,,14.0,5.3,-5.0,-4.3,,-11.0,-13.0,,,,,-7.0,-1.3,,-12.4,-11.4,-8.0,8.0,,-8.4,,,,,,1.0,-7.7,True,,False,False,,,,,False,True,,False,False,False,False,,False,,,,,,True,False
26099,1311,1316.0,1338.8,884.7,1227.0,1015.0,,,,,1295.0,2962.8,,1005.0,1350.1,1144.0,386.0,,1135.0,,1502.1,1118.0,,,1189.0,1516.0,5.0,27.8,-426.3,-84.0,-296.0,,,,,-16.0,1651.8,,-306.0,39.1,-167.0,-925.0,,-176.0,,191.1,-193.0,,,-122.0,205.0,False,False,False,False,,,,,False,False,,False,False,False,False,,False,,False,False,,,False,False
26101,16,6.0,6.7,,4.0,1.0,,,,,23.0,10.4,,2.1,4.6,,18.0,,3.5,,9.5,,,,3.0,5.4,-10.0,-9.3,,-12.0,-15.0,,,,,7.0,-5.6,,-13.9,-11.4,,2.0,,-12.5,,-6.5,,,,-13.0,-10.6,True,,False,False,,,,,True,True,,False,False,,True,,False,,True,,,,False,False
26103,36,72.0,80.1,,49.0,111.0,,,,,46.0,186.3,,21.8,51.8,,56.0,,26.8,,76.7,,,,85.0,49.0,36.0,44.1,,13.0,75.0,,,,,10.0,150.3,,-14.2,15.8,,20.0,,-9.2,,40.7,,,,49.0,13.0,False,,True,False,,,,,True,False,,True,True,,True,,True,,False,,,,False,True
26105,18,10.0,13.1,,7.0,0.0,,,,,32.0,32.4,,4.2,10.6,11.0,20.0,,0.6,,7.0,,,,10.0,9.0,-8.0,-4.9,,-11.0,-18.0,,,,,14.0,14.4,,-13.8,-7.4,-7.0,2.0,,-17.4,,-11.0,,,,-8.0,-9.0,True,,False,False,,,,,False,False,,False,True,True,True,,False,,False,,,,False,False
26107,27,6.0,6.9,,6.0,7.0,,,,,37.0,31.6,,5.2,6.9,,29.0,,9.4,,5.2,,,,8.0,6.8,-21.0,-20.1,,-21.0,-20.0,,,,,10.0,4.6,,-21.8,-20.1,,2.0,,-17.6,,-21.8,,,,-19.0,-20.2,True,,False,True,,,,,True,True,,False,True,,True,,True,,False,,,,True,True
26109,39,92.0,91.7,,53.0,122.0,,,,,17.0,116.4,,33.5,58.3,,86.0,,8.9,,107.5,,,,103.0,89.4,53.0,52.7,,14.0,83.0,,,,,-22.0,77.4,,-5.5,19.3,,47.0,,-30.1,,68.5,,,,64.0,50.4,True,,True,False,,,,,True,False,,True,True,,True,,True,,False,,,,False,True
26111,83,46.0,45.3,,34.0,29.0,,,,,89.0,138.4,,25.3,34.5,36.0,72.0,,30.8,,48.6,,,,51.0,50.3,-37.0,-37.7,,-49.0,-54.0,,,,,6.0,55.4,,-57.7,-48.5,-47.0,-11.0,,-52.2,,-34.4,,,,-32.0,-32.7,False,,False,False,,,,,True,False,,False,False,False,True,,False,,True,,,,True,True
26113,10,0.0,0.0,,2.0,0.0,,,,,10.0,4.1,,2.2,1.8,1.0,0.0,,2.2,,0.8,,,,0.0,4.2,-10.0,-9.9,,-8.0,-10.0,,,,,0.0,-5.9,,-7.8,-8.2,-9.0,-10.0,,-7.8,,-9.2,,,,-10.0,-5.8,True,,True,False,,,,,True,True,,True,True,True,False,,True,,True,,,,False,True
26115,207,228.0,221.5,,217.0,282.0,,,,,99.0,454.3,,139.2,213.3,164.0,424.0,,217.7,,245.8,221.0,,,224.0,203.2,21.0,14.5,,10.0,75.0,,,,,-108.0,247.3,,-67.8,6.3,-43.0,217.0,,10.7,,38.8,14.0,,,17.0,-3.8,True,,True,False,,,,,False,False,,False,True,False,False,,True,,False,True,,,True,True
26117,34,12.0,11.2,,13.0,14.0,,,,,54.0,60.7,,2.3,15.2,14.0,0.0,,18.4,,10.8,,,,12.0,16.1,-22.0,-22.8,,-21.0,-20.0,,,,,20.0,26.7,,-31.7,-18.8,-20.0,-34.0,,-15.6,,-23.2,,,,-22.0,-17.9,False,,True,True,,,,,True,False,,False,True,True,False,,True,,False,,,,False,True
26119,0,8.0,8.7,,0.0,0.0,,,,,0.0,0.8,,0.1,1.6,,34.0,,0.4,,6.0,,,,27.0,3.3,8.0,8.7,,0.0,0.0,,,,,0.0,0.8,,0.1,1.6,,34.0,,0.4,,6.0,,,,27.0,3.3,False,,True,True,,,,,True,True,,True,True,,False,,True,,True,,,,False,True
26121,146,0.0,0.0,,71.0,148.0,,,,,172.0,192.9,,31.2,115.4,107.0,464.0,,79.3,,0.0,71.0,,,108.0,22.3,-146.0,-146.0,,-75.0,2.0,,,,,26.0,46.9,,-114.8,-30.6,-39.0,318.0,,-66.7,,-146.0,-75.0,,,-38.0,-123.7,False,,True,True,,,,,True,True,,True,True,True,False,,True,,False,True,,,True,True
26123,26,26.0,30.9,,26.0,20.0,,,,,53.0,29.6,,10.0,41.7,31.0,0.0,,56.4,,16.1,,,,25.0,19.3,0.0,4.9,,0.0,-6.0,,,,,27.0,3.6,,-16.0,15.7,5.0,-26.0,,30.4,,-9.9,,,,-1.0,-6.7,False,,True,False,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
26125,1407,1456.0,1357.7,1231.9,1397.0,1041.0,,,,,1492.0,2683.6,,1100.4,1436.7,1446.0,1366.0,,1513.5,,1723.7,1846.0,,,1331.0,1421.4,49.0,-49.3,-175.1,-10.0,-366.0,,,,,85.0,1276.6,,-306.6,29.7,39.0,-41.0,,106.5,,316.7,439.0,,,-76.0,14.4,False,False,True,False,,,,,False,False,,False,True,True,True,,False,,False,False,,,False,True
26127,6,20.0,16.8,,14.0,13.0,,,,,38.0,28.2,,3.2,17.6,31.0,69.0,,8.8,,21.3,,,,21.0,25.9,14.0,10.8,,8.0,7.0,,,,,32.0,22.2,,-2.8,11.6,25.0,63.0,,2.8,,15.3,,,,15.0,19.9,True,,True,True,,,,,False,False,,True,True,False,False,,True,,False,,,,False,False
26129,4,0.0,0.3,,0.0,0.0,,,,,5.0,19.8,,1.2,0.4,0.0,11.0,,5.6,,0.2,,,,0.0,4.2,-4.0,-3.7,,-4.0,-4.0,,,,,1.0,15.8,,-2.8,-3.6,-4.0,7.0,,1.6,,-3.8,,,,-4.0,0.2,True,,False,False,,,,,True,False,,True,True,False,False,,True,,True,,,,False,True
26131,6,18.0,17.7,,13.0,,,,,,2.0,26.3,,,10.4,,0.0,,10.9,,,,,,15.0,12.2,12.0,11.7,,7.0,,,,,,-4.0,20.3,,,4.4,,-6.0,,4.9,,,,,,9.0,6.2,True,,True,,,,,,True,False,,,True,,True,,True,,,,,,True,True
26133,8,4.0,4.1,,3.0,0.0,,,,,23.0,16.3,,4.1,2.6,1.0,45.0,,0.5,,3.5,,,,7.0,5.7,-4.0,-3.9,,-5.0,-8.0,,,,,15.0,8.3,,-3.9,-5.4,-7.0,37.0,,-7.5,,-4.5,,,,-1.0,-2.3,True,,False,False,,,,,False,False,,True,False,False,False,,False,,False,,,,True,True
26135,3,6.0,5.9,,2.0,0.0,,,,,1.0,4.5,,0.8,1.7,0.0,18.0,,2.7,,4.1,,,,6.0,3.8,3.0,2.9,,-1.0,-3.0,,,,,-2.0,1.5,,-2.2,-1.3,-3.0,15.0,,-0.3,,1.1,,,,3.0,0.8,True,,True,False,,,,,True,True,,True,True,False,False,,True,,True,,,,False,True
26137,18,2.0,2.2,,2.0,0.0,,,,,12.0,19.4,,0.0,1.8,,15.0,,2.4,,2.3,,,,4.0,2.7,-16.0,-15.8,,-16.0,-18.0,,,,,-6.0,1.4,,-18.0,-16.2,,-3.0,,-15.6,,-15.7,,,,-14.0,-15.3,True,,False,False,,,,,True,True,,False,False,,True,,True,,True,,,,True,True
26139,527,134.0,123.7,,122.0,111.0,,,,,226.0,246.3,,67.5,135.2,153.0,308.0,,132.7,,118.3,128.0,,,126.0,158.8,-393.0,-403.3,,-405.0,-416.0,,,,,-301.0,-280.7,,-459.5,-391.8,-374.0,-219.0,,-394.3,,-408.7,-399.0,,,-401.0,-368.2,False,,False,False,,,,,True,True,,False,True,True,True,,False,,False,False,,,False,True
26141,1,0.0,0.1,,0.0,0.0,,,,,0.0,7.1,,0.3,0.4,0.0,0.0,,0.6,,0.4,,,,0.0,2.8,-1.0,-0.9,,-1.0,-1.0,,,,,-1.0,6.1,,-0.7,-0.6,-1.0,-1.0,,-0.4,,-0.6,,,,-1.0,1.8,True,,False,False,,,,,False,False,,True,True,False,False,,True,,True,,,,False,False
26143,14,14.0,12.0,,11.0,14.0,,,,,10.0,36.6,,7.8,20.3,,0.0,,12.2,,9.5,,,,14.0,8.5,0.0,-2.0,,-3.0,0.0,,,,,-4.0,22.6,,-6.2,6.3,,-14.0,,-1.8,,-4.5,,,,0.0,-5.5,False,,False,True,,,,,False,False,,False,False,,False,,False,,False,,,,True,False
26145,297,366.0,368.5,,301.0,381.0,,,,,240.0,527.5,,212.2,301.6,277.0,246.0,,292.9,,338.3,395.0,,,311.0,388.2,69.0,71.5,,4.0,84.0,,,,,-57.0,230.5,,-84.8,4.6,-20.0,-51.0,,-4.1,,41.3,98.0,,,14.0,91.2,False,,True,False,,,,,True,False,,False,True,True,True,,True,,True,False,,,True,False
26147,70,64.0,75.3,,48.0,41.0,,,,,88.0,191.7,,45.2,57.3,74.0,,,38.2,,60.9,44.0,,,49.0,48.1,-6.0,5.3,,-22.0,-29.0,,,,,18.0,121.7,,-24.8,-12.7,4.0,,,-31.8,,-9.1,-26.0,,,-21.0,-21.9,True,,False,False,,,,,False,False,,False,False,True,,,False,,False,False,,,False,False
26149,42,70.0,69.1,,60.0,66.0,,,,,54.0,86.9,,24.3,61.2,55.0,,,74.4,,63.8,,,,67.0,57.0,28.0,27.1,,18.0,24.0,,,,,12.0,44.9,,-17.7,19.2,13.0,,,32.4,,21.8,,,,25.0,15.0,True,,True,True,,,,,True,False,,True,True,True,,,False,,True,,,,True,True
26151,13,6.0,3.7,,4.0,7.0,,,,,2.0,30.5,,0.1,3.0,,0.0,,4.8,,4.1,,,,6.0,10.0,-7.0,-9.3,,-9.0,-6.0,,,,,-11.0,17.5,,-12.9,-10.0,,-13.0,,-8.2,,-8.9,,,,-7.0,-3.0,False,,False,True,,,,,False,False,,False,False,,False,,False,,False,,,,False,True
26153,1,4.0,3.7,,0.0,0.0,,,,,4.0,3.8,,0.2,0.4,0.0,6.0,,0.8,,,,,,9.0,2.9,3.0,2.7,,-1.0,-1.0,,,,,3.0,2.8,,-0.8,-0.6,-1.0,5.0,,-0.2,,,,,,8.0,1.9,True,,True,True,,,,,False,True,,True,True,True,False,,True,,,,,,False,True
26155,90,48.0,48.9,,38.0,75.0,,,,,38.0,91.4,,13.1,37.9,42.0,157.0,,31.7,,52.0,,,,68.0,27.3,-42.0,-41.1,,-52.0,-15.0,,,,,-52.0,1.4,,-76.9,-52.1,-48.0,67.0,,-58.3,,-38.0,,,,-22.0,-62.7,True,,False,True,,,,,False,True,,False,False,False,False,,False,,True,,,,True,False
26157,52,64.0,62.8,,42.0,58.0,,,,,20.0,147.8,,19.8,52.8,50.0,12.0,,17.5,,45.8,,,,67.0,65.2,12.0,10.8,,-10.0,6.0,,,,,-32.0,95.8,,-32.2,0.8,-2.0,-40.0,,-34.5,,-6.2,,,,15.0,13.2,True,,True,True,,,,,False,False,,False,True,True,False,,False,,True,,,,False,False
26159,111,132.0,137.8,,126.0,169.0,,,,,58.0,207.0,,95.8,124.6,93.0,0.0,,297.9,,126.5,,,,141.0,115.0,21.0,26.8,,15.0,58.0,,,,,-53.0,96.0,,-15.2,13.6,-18.0,-111.0,,186.9,,15.5,,,,30.0,4.0,False,,True,False,,,,,False,False,,True,True,True,False,,False,,True,,,,False,True
26161,255,178.0,198.0,,194.0,142.0,,,,,309.0,452.3,,198.9,207.3,234.0,454.0,,116.1,,173.0,158.0,,,118.0,171.5,-77.0,-57.0,,-61.0,-113.0,,,,,54.0,197.3,,-56.1,-47.7,-21.0,199.0,,-138.9,,-82.0,-97.0,,,-137.0,-83.5,True,,True,False,,,,,True,False,,True,True,True,False,,False,,False,False,,,False,False
26163,2104,1584.0,1623.4,1285.5,1473.0,1267.0,,,,,2045.0,2938.7,,1177.2,1684.5,2146.0,1209.0,,1636.8,,1462.2,1488.0,,,1650.0,1490.1,-520.0,-480.6,-818.5,-631.0,-837.0,,,,,-59.0,834.7,,-926.8,-419.5,42.0,-895.0,,-467.2,,-641.8,-616.0,,,-454.0,-613.9,True,False,False,False,,,,,True,False,,False,True,True,False,,True,,False,False,,,True,False
26165,29,24.0,24.1,,16.0,20.0,,,,,33.0,33.4,,4.4,14.4,,24.0,,4.2,,23.2,,,,45.0,12.5,-5.0,-4.9,,-13.0,-9.0,,,,,4.0,4.4,,-24.6,-14.6,,-5.0,,-24.8,,-5.8,,,,16.0,-16.5,True,,False,False,,,,,True,True,,False,False,,False,,False,,False,,,,False,False
27001,13,6.0,6.1,,5.0,4.0,,,,,8.0,19.9,,1.1,1.4,,6.0,,4.5,,6.9,,,,3.0,4.9,-7.0,-6.9,,-8.0,-9.0,,,,,-5.0,6.9,,-11.9,-11.6,,-7.0,,-8.5,,-6.1,,,,-10.0,-8.1,True,,False,False,,,,,True,True,,False,False,,False,,False,,True,,,,False,False
27003,700,648.0,656.1,,578.0,578.0,,,,,526.0,558.6,,498.3,562.7,537.0,570.0,,630.4,,641.4,592.0,,,668.0,604.0,-52.0,-43.9,,-122.0,-122.0,,,,,-174.0,-141.4,,-201.7,-137.3,-163.0,-130.0,,-69.6,,-58.6,-108.0,,,-32.0,-96.0,True,,False,False,,,,,False,False,,False,False,False,False,,False,,False,False,,,True,False
27005,32,22.0,24.3,,17.0,3.0,,,,,39.0,58.1,,6.5,16.7,21.0,53.0,,2.1,,16.5,,,,18.0,19.3,-10.0,-7.7,,-15.0,-29.0,,,,,7.0,26.1,,-25.5,-15.3,-11.0,21.0,,-29.9,,-15.5,,,,-14.0,-12.7,True,,False,False,,,,,True,False,,False,False,False,False,,False,,False,,,,False,False
27007,42,44.0,41.8,,30.0,40.0,,,,,26.0,103.4,,10.6,32.2,35.0,0.0,,9.9,,98.9,,,,25.0,38.2,2.0,-0.2,,-12.0,-2.0,,,,,-16.0,61.4,,-31.4,-9.8,-7.0,-42.0,,-32.1,,56.9,,,,-17.0,-3.8,True,,False,False,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
27009,81,38.0,39.2,,33.0,27.0,,,,,51.0,66.9,,12.4,35.3,41.0,33.0,,26.8,,27.3,,,,54.0,39.6,-43.0,-41.8,,-48.0,-54.0,,,,,-30.0,-14.1,,-68.6,-45.7,-40.0,-48.0,,-54.2,,-53.7,,,,-27.0,-41.4,True,,False,False,,,,,True,True,,False,False,True,False,,False,,False,,,,True,True
27011,10,10.0,10.3,,4.0,0.0,,,,,4.0,4.8,,1.8,3.7,8.0,0.0,,7.0,,8.6,,,,9.0,5.1,0.0,0.3,,-6.0,-10.0,,,,,-6.0,-5.2,,-8.2,-6.3,-2.0,-10.0,,-3.0,,-1.4,,,,-1.0,-4.9,False,,False,False,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
27013,355,140.0,139.5,,118.0,144.0,,,,,132.0,164.6,,97.7,120.8,126.0,173.0,,105.1,,116.7,,,,160.0,138.1,-215.0,-215.5,,-237.0,-211.0,,,,,-223.0,-190.4,,-257.3,-234.2,-229.0,-182.0,,-249.9,,-238.3,,,,-195.0,-216.9,False,,False,True,,,,,False,True,,False,False,False,True,,False,,False,,,,True,False
27015,33,20.0,20.1,,16.0,14.0,,,,,27.0,42.1,,9.0,19.3,16.0,0.0,,9.4,,17.9,,,,36.0,16.6,-13.0,-12.9,,-17.0,-19.0,,,,,-6.0,9.1,,-24.0,-13.7,-17.0,-33.0,,-23.6,,-15.1,,,,3.0,-16.4,True,,False,False,,,,,True,True,,False,False,False,False,,False,,False,,,,True,False
27017,42,30.0,30.4,,28.0,49.0,,,,,26.0,85.6,,9.0,28.5,17.0,34.0,,32.7,,23.9,,,,27.0,25.7,-12.0,-11.6,,-14.0,7.0,,,,,-16.0,43.6,,-33.0,-13.5,-25.0,-8.0,,-9.3,,-18.1,,,,-15.0,-16.3,True,,False,True,,,,,False,False,,False,False,False,True,,True,,False,,,,False,False
27019,167,172.0,171.9,,150.0,167.0,,,,,170.0,184.4,,79.3,141.2,128.0,204.0,,108.3,,159.1,,,,172.0,170.0,5.0,4.9,,-17.0,0.0,,,,,3.0,17.4,,-87.7,-25.8,-39.0,37.0,,-58.7,,-7.9,,,,5.0,3.0,True,,False,True,,,,,True,False,,False,False,False,False,,False,,False,,,,False,True
27021,16,20.0,20.9,,13.0,14.0,,,,,20.0,50.5,,3.8,11.9,13.0,12.0,,0.0,,19.4,,,,14.0,16.4,4.0,4.9,,-3.0,-2.0,,,,,4.0,34.5,,-12.2,-4.1,-3.0,-4.0,,-16.0,,3.4,,,,-2.0,0.4,False,,True,True,,,,,False,False,,False,False,True,False,,False,,True,,,,True,True
27023,27,14.0,11.6,,12.0,28.0,,,,,12.0,21.1,,2.3,13.2,14.0,0.0,,11.1,,12.3,,,,10.0,11.1,-13.0,-15.4,,-15.0,1.0,,,,,-15.0,-5.9,,-24.7,-13.8,-13.0,-27.0,,-15.9,,-14.7,,,,-17.0,-15.9,False,,False,True,,,,,False,True,,False,False,False,False,,False,,False,,,,False,False
27025,86,88.0,83.0,,80.0,106.0,,,,,63.0,88.5,,93.2,100.6,65.0,54.0,,65.0,,78.7,,,,114.0,65.7,2.0,-3.0,,-6.0,20.0,,,,,-23.0,2.5,,7.2,14.6,-21.0,-32.0,,-21.0,,-7.3,,,,28.0,-20.3,False,,False,False,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
27027,165,44.0,43.1,,43.0,20.0,,,,,93.0,49.4,,33.8,61.7,82.0,73.0,,40.1,,48.9,,,,42.0,44.4,-121.0,-121.9,,-122.0,-145.0,,,,,-72.0,-115.6,,-131.2,-103.3,-83.0,-92.0,,-124.9,,-116.1,,,,-123.0,-120.6,False,,False,False,,,,,True,True,,False,True,True,True,,False,,True,,,,False,True
