,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
41029,91,94.0,75.8,96.0,116.0,,,,,,,104.0,187.6,,91.7,96.1,96.9,89.0,,64.9,99.8,118.0,,,100.0,,3.0,-15.2,5.0,25.0,,,,,,,13.0,96.6,,0.7,5.1,5.9,-2.0,,-26.1,8.8,27.0,,,9.0,,False,False,False,,,,,,,False,False,,True,False,False,True,,False,False,False,,,False,
41031,52,50.0,,50.0,67.0,,,,,,,9.0,65.1,,27.6,43.7,45.4,48.0,,59.9,56.8,,,,50.0,,-2.0,,-2.0,15.0,,,,,,,-43.0,13.1,,-24.4,-8.3,-6.6,-4.0,,7.9,4.8,,,,-2.0,,,False,False,,,,,,,False,False,,False,False,False,False,,False,False,,,,False,
41033,11,19.0,20.4,18.0,21.0,,,,,,,22.0,41.7,,5.3,14.5,21.1,23.0,,4.9,18.5,,,,23.0,,8.0,9.4,7.0,10.0,,,,,,,11.0,30.7,,-5.7,3.5,10.1,12.0,,-6.1,7.5,,,,12.0,,False,True,False,,,,,,,False,False,,True,True,False,False,,True,True,,,,False,
41035,7,14.0,30.7,15.0,14.0,,,,,,,39.0,49.9,,8.6,11.8,21.7,18.0,,15.1,15.9,,,,12.0,,7.0,23.7,8.0,7.0,,,,,,,32.0,42.9,,1.6,4.8,14.7,11.0,,8.1,8.9,,,,5.0,,False,False,False,,,,,,,False,False,,True,True,False,False,,False,False,,,,True,
41037,0,1.0,,1.0,0.0,,,,,,,0.0,3.6,,1.3,0.6,,,,2.1,1.8,,,,0.0,,1.0,,1.0,0.0,,,,,,,0.0,3.6,,1.3,0.6,,,,2.1,1.8,,,,0.0,,,False,True,,,,,,,True,False,,False,True,,,,False,False,,,,True,
41039,68,71.0,91.2,64.0,64.0,,,,,,,143.0,334.8,,58.0,68.7,95.9,71.0,,43.1,63.2,56.0,,,67.0,,3.0,23.2,-4.0,-4.0,,,,,,,75.0,266.8,,-10.0,0.7,27.9,3.0,,-24.9,-4.8,-12.0,,,-1.0,,False,False,False,,,,,,,False,False,,False,True,False,False,,False,False,False,,,True,
41041,26,12.0,,8.0,7.0,,,,,,,15.0,30.9,,4.5,7.5,14.2,21.0,,2.5,11.3,,,,12.0,,-14.0,,-18.0,-19.0,,,,,,,-11.0,4.9,,-21.5,-18.5,-11.8,-5.0,,-23.5,-14.7,,,,-14.0,,,False,False,,,,,,,True,True,,False,False,True,True,,False,False,,,,False,
41043,33,26.0,11.3,26.0,28.0,,,,,,,54.0,73.9,,13.0,26.8,32.0,28.0,,31.4,25.7,25.0,,,28.0,,-7.0,-21.7,-7.0,-5.0,,,,,,,21.0,40.9,,-20.0,-6.2,-1.0,-5.0,,-1.6,-7.3,-8.0,,,-5.0,,False,False,True,,,,,,,False,False,,False,True,True,True,,True,False,False,,,True,
41045,105,97.0,,82.0,2.0,,,,,,,60.0,144.3,,82.2,88.1,12.1,98.0,,63.3,106.2,,,,86.0,,-8.0,,-23.0,-103.0,,,,,,,-45.0,39.3,,-22.8,-16.9,-92.9,-7.0,,-41.7,1.2,,,,-19.0,,,False,False,,,,,,,False,False,,False,False,False,True,,False,True,,,,False,
41047,269,229.0,246.6,236.0,195.0,,,,,,,306.0,358.9,,264.9,282.4,311.7,282.0,,270.4,211.9,202.0,,,242.0,,-40.0,-22.4,-33.0,-74.0,,,,,,,37.0,89.9,,-4.1,13.4,42.7,13.0,,1.4,-57.1,-67.0,,,-27.0,,True,True,False,,,,,,,True,False,,True,True,False,True,,True,False,False,,,True,
41049,58,64.0,,48.0,55.0,,,,,,,14.0,41.7,,47.9,53.0,27.1,58.0,,42.9,60.5,,,,58.0,,6.0,,-10.0,-3.0,,,,,,,-44.0,-16.3,,-10.1,-5.0,-30.9,0.0,,-15.1,2.5,,,,0.0,,,False,True,,,,,,,False,False,,False,True,False,True,,False,True,,,,True,
41051,446,520.0,602.1,511.0,532.0,,,,,,,473.0,910.1,,427.2,439.0,706.6,488.0,,424.6,524.6,513.0,,,508.0,,74.0,156.1,65.0,86.0,,,,,,,27.0,464.1,,-18.8,-7.0,260.6,42.0,,-21.4,78.6,67.0,,,62.0,,False,True,False,,,,,,,True,False,,True,True,False,True,,True,False,True,,,True,
41053,27,43.0,0.1,34.0,59.0,,,,,,,20.0,97.4,,17.0,34.9,54.0,38.0,,32.3,35.1,,,,51.0,,16.0,-26.9,7.0,32.0,,,,,,,-7.0,70.4,,-10.0,7.9,27.0,11.0,,5.3,8.1,,,,24.0,,False,True,False,,,,,,,True,False,,True,True,False,True,,True,True,,,,False,
41055,4,5.0,,1.0,0.0,,,,,,,0.0,2.2,,1.3,2.0,,7.0,,19.8,,,,,6.0,,1.0,,-3.0,-4.0,,,,,,,-4.0,-1.8,,-2.7,-2.0,,3.0,,15.8,,,,,2.0,,,False,False,,,,,,,False,False,,False,False,,False,,False,,,,,False,
41057,10,0.0,,0.0,0.0,,,,,,,0.0,2.9,,4.9,5.0,,4.0,,2.9,0.6,,,,0.0,,-10.0,,-10.0,-10.0,,,,,,,-10.0,-7.1,,-5.1,-5.0,,-6.0,,-7.1,-9.4,,,,-10.0,,,False,False,,,,,,,False,True,,True,True,,True,,True,True,,,,False,
41059,274,339.0,431.9,301.0,367.0,,,,,,,230.0,345.2,,220.8,242.0,260.9,301.0,,315.6,306.8,,,,313.0,,65.0,157.9,27.0,93.0,,,,,,,-44.0,71.2,,-53.2,-32.0,-13.1,27.0,,41.6,32.8,,,,39.0,,False,True,False,,,,,,,True,False,,True,True,True,True,,True,True,,,,True,
41061,6,3.0,,3.0,0.0,,,,,,,47.0,9.3,,0.3,1.5,9.3,,,18.9,2.8,,,,2.0,,-3.0,,-3.0,-6.0,,,,,,,41.0,3.3,,-5.7,-4.5,3.3,,,12.9,-3.2,,,,-4.0,,,False,False,,,,,,,False,False,,False,False,False,,,False,False,,,,False,
41063,0,1.0,,1.0,0.0,,,,,,,4.0,1.7,,0.5,0.3,,,,1.5,,,,,1.0,,1.0,,1.0,0.0,,,,,,,4.0,1.7,,0.5,0.3,,,,1.5,,,,,1.0,,,False,True,,,,,,,False,False,,True,True,,,,False,,,,,False,
41065,31,17.0,,15.0,9.0,,,,,,,6.0,28.3,,8.9,17.5,19.4,15.0,,15.0,17.6,,,,17.0,,-14.0,,-16.0,-22.0,,,,,,,-25.0,-2.7,,-22.1,-13.5,-11.6,-16.0,,-16.0,-13.4,,,,-14.0,,,False,False,,,,,,,False,True,,False,True,True,False,,False,True,,,,False,
41067,264,326.0,321.7,324.0,332.0,,,,,,,276.0,727.3,,332.1,316.1,473.7,326.0,,323.7,340.6,302.0,,,339.0,,62.0,57.7,60.0,68.0,,,,,,,12.0,463.3,,68.1,52.1,209.7,62.0,,59.7,76.6,38.0,,,75.0,,True,True,False,,,,,,,True,False,,False,True,False,False,,True,False,True,,,False,
41069,0,0.0,,0.0,0.0,,,,,,,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,0.0,,,,,,,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,,,True,True,,,,,,,True,True,,,True,,True,,True,,,,,,
41071,100,79.0,57.2,77.0,95.0,,,,,,,38.0,133.5,,67.3,78.3,81.3,78.0,,76.3,93.5,,,,88.0,,-21.0,-42.8,-23.0,-5.0,,,,,,,-62.0,33.5,,-32.7,-21.7,-18.7,-22.0,,-23.7,-6.5,,,,-12.0,,False,False,True,,,,,,,False,False,,False,False,True,False,,False,True,,,,True,
42001,29,27.0,27.5,26.0,21.0,,,,,,,34.0,64.0,,18.5,31.3,29.7,37.0,,24.8,23.9,,,,26.0,,-2.0,-1.5,-3.0,-8.0,,,,,,,5.0,35.0,,-10.5,2.3,0.7,8.0,,-4.2,-5.1,,,,-3.0,,True,False,False,,,,,,,False,False,,False,False,True,False,,False,False,,,,False,
42003,636,999.0,1450.2,865.0,1016.0,,,,,,,613.0,2081.2,,855.8,865.0,1008.8,856.0,,843.0,1042.0,720.0,,,936.0,,363.0,814.2,229.0,380.0,,,,,,,-23.0,1445.2,,219.8,229.0,372.8,220.0,,207.0,406.0,84.0,,,300.0,,False,True,False,,,,,,,True,False,,True,True,False,True,,True,False,True,,,True,
42005,24,33.0,11.5,29.0,46.0,,,,,,,22.0,57.9,,11.6,25.5,48.7,23.0,,31.6,37.2,,,,41.0,,9.0,-12.5,5.0,22.0,,,,,,,-2.0,33.9,,-12.4,1.5,24.7,-1.0,,7.6,13.2,,,,17.0,,False,True,False,,,,,,,True,False,,False,True,False,True,,True,False,,,,False,
42007,93,118.0,60.8,106.0,109.0,,,,,,,91.0,188.0,,68.4,106.1,123.0,118.0,,63.5,115.5,139.0,,,106.0,,25.0,-32.2,13.0,16.0,,,,,,,-2.0,95.0,,-24.6,13.1,30.0,25.0,,-29.5,22.5,46.0,,,13.0,,False,True,True,,,,,,,True,False,,True,True,False,False,,False,True,False,,,True,
42009,13,15.0,,10.0,18.0,,,,,,,10.0,21.9,,3.7,9.3,16.8,,,7.3,13.7,,,,14.0,,2.0,,-3.0,5.0,,,,,,,-3.0,8.9,,-9.3,-3.7,3.8,,,-5.7,0.7,,,,1.0,,,False,False,,,,,,,False,False,,False,False,False,,,False,True,,,,True,
42011,185,160.0,103.5,159.0,163.0,,,,,,,194.0,237.0,,110.7,184.4,89.6,214.0,,91.8,192.1,159.0,,,167.0,,-25.0,-81.5,-26.0,-22.0,,,,,,,9.0,52.0,,-74.3,-0.6,-95.4,29.0,,-93.2,7.1,-26.0,,,-18.0,,False,False,True,,,,,,,True,False,,False,True,False,False,,False,True,False,,,True,
42013,60,43.0,27.2,44.0,46.0,,,,,,,31.0,104.3,,35.8,49.2,59.1,,,51.4,49.9,,,,46.0,,-17.0,-32.8,-16.0,-14.0,,,,,,,-29.0,44.3,,-24.2,-10.8,-0.9,,,-8.6,-10.1,,,,-14.0,,False,True,True,,,,,,,False,False,,False,True,True,,,True,True,,,,True,
42015,4,6.0,0.1,4.0,12.0,,,,,,,6.0,16.1,,1.1,3.5,,6.0,,3.9,5.7,,,,7.0,,2.0,-3.9,0.0,8.0,,,,,,,2.0,12.1,,-2.9,-0.5,,2.0,,-0.1,1.7,,,,3.0,,False,True,False,,,,,,,False,False,,False,True,,False,,True,True,,,,False,
42017,214,295.0,80.2,261.0,274.0,,,,,,,175.0,411.8,,249.3,312.0,282.0,362.0,,206.3,317.9,356.0,,,298.0,,81.0,-133.8,47.0,60.0,,,,,,,-39.0,197.8,,35.3,98.0,68.0,148.0,,-7.7,103.9,142.0,,,84.0,,False,True,True,,,,,,,True,False,,True,False,True,False,,True,False,False,,,False,
42019,56,56.0,48.5,49.0,58.0,,,,,,,78.0,142.3,,15.7,42.8,110.4,46.0,,48.9,44.8,37.0,,,54.0,,0.0,-7.5,-7.0,2.0,,,,,,,22.0,86.3,,-40.3,-13.2,54.4,-10.0,,-7.1,-11.2,-19.0,,,-2.0,,False,False,False,,,,,,,False,False,,False,False,False,False,,False,False,False,,,False,
42021,76,44.0,45.8,44.0,59.0,,,,,,,42.0,104.3,,32.6,53.1,67.9,51.0,,31.4,38.9,51.0,,,53.0,,-32.0,-30.2,-32.0,-17.0,,,,,,,-34.0,28.3,,-43.4,-22.9,-8.1,-25.0,,-44.6,-37.1,-25.0,,,-23.0,,True,False,True,,,,,,,False,True,,False,True,True,True,,False,False,True,,,True,
42023,0,1.0,,0.0,0.0,,,,,,,0.0,1.5,,0.0,0.0,,0.0,,0.3,,,,,1.0,,1.0,,0.0,0.0,,,,,,,0.0,1.5,,0.0,0.0,,0.0,,0.3,,,,,1.0,,,True,True,,,,,,,True,False,,True,True,,True,,True,,,,,False,
42025,11,14.0,8.3,13.0,14.0,,,,,,,9.0,23.0,,2.5,11.0,21.7,13.0,,17.5,18.9,,,,13.0,,3.0,-2.7,2.0,3.0,,,,,,,-2.0,12.0,,-8.5,0.0,10.7,2.0,,6.5,7.9,,,,2.0,,True,True,False,,,,,,,True,False,,False,True,False,True,,False,False,,,,True,
42027,16,41.0,19.7,21.0,87.0,,,,,,,28.0,22.3,,4.1,21.5,57.8,,,18.5,41.8,20.0,,,40.0,,25.0,3.7,5.0,71.0,,,,,,,12.0,6.3,,-11.9,5.5,41.8,,,2.5,25.8,4.0,,,24.0,,True,True,False,,,,,,,True,True,,True,True,False,,,True,False,True,,,True,
42029,217,305.0,290.5,228.0,245.0,,,,,,,196.0,301.8,,107.2,195.9,392.8,235.0,,228.0,331.4,206.0,,,235.0,,88.0,73.5,11.0,28.0,,,,,,,-21.0,84.8,,-109.8,-21.1,175.8,18.0,,11.0,114.4,-11.0,,,18.0,,True,True,True,,,,,,,True,True,,False,True,False,True,,True,False,True,,,True,
42031,2,4.0,,3.0,0.0,,,,,,,13.0,16.2,,1.0,2.3,,6.0,,5.8,3.5,,,,4.0,,2.0,,1.0,-2.0,,,,,,,11.0,14.2,,-1.0,0.3,,4.0,,3.8,1.5,,,,2.0,,,True,False,,,,,,,False,False,,True,True,,False,,False,True,,,,False,
42033,32,20.0,8.5,17.0,23.0,,,,,,,14.0,31.9,,11.1,17.1,17.9,,,20.8,17.6,,,,26.0,,-12.0,-23.5,-15.0,-9.0,,,,,,,-18.0,-0.1,,-20.9,-14.9,-14.1,,,-11.2,-14.4,,,,-6.0,,False,False,True,,,,,,,False,True,,False,False,False,,,True,False,,,,True,
42035,4,8.0,,7.0,7.0,,,,,,,5.0,14.9,,1.0,3.6,11.9,6.0,,8.3,8.2,,,,8.0,,4.0,,3.0,3.0,,,,,,,1.0,10.9,,-3.0,-0.4,7.9,2.0,,4.3,4.2,,,,4.0,,,True,True,,,,,,,True,False,,True,True,False,True,,False,False,,,,False,
42037,12,13.0,5.6,11.0,16.0,,,,,,,15.0,30.6,,4.6,12.6,10.0,16.0,,7.4,12.4,,,,11.0,,1.0,-6.4,-1.0,4.0,,,,,,,3.0,18.6,,-7.4,0.6,-2.0,4.0,,-4.6,0.4,,,,-1.0,,False,False,False,,,,,,,False,False,,False,True,False,False,,False,True,,,,False,
42039,15,8.0,10.8,8.0,4.0,,,,,,,44.0,36.2,,4.0,8.9,13.7,11.0,,6.4,8.6,,,,5.0,,-7.0,-4.2,-7.0,-11.0,,,,,,,29.0,21.2,,-11.0,-6.1,-1.3,-4.0,,-8.6,-6.4,,,,-10.0,,True,False,False,,,,,,,False,False,,False,True,True,True,,False,True,,,,False,
42041,63,113.0,56.2,92.0,126.0,,,,,,,78.0,144.7,,58.0,92.0,94.9,96.0,,113.5,113.4,91.0,,,120.0,,50.0,-6.8,29.0,63.0,,,,,,,15.0,81.7,,-5.0,29.0,31.9,33.0,,50.5,50.4,28.0,,,57.0,,True,True,False,,,,,,,True,False,,True,True,True,True,,False,False,True,,,False,
42043,125,123.0,196.3,120.0,139.0,,,,,,,122.0,195.0,,60.9,109.5,78.6,131.0,,120.2,121.6,82.0,,,132.0,,-2.0,71.3,-5.0,14.0,,,,,,,-3.0,70.0,,-64.1,-15.5,-46.4,6.0,,-4.8,-3.4,-43.0,,,7.0,,False,False,False,,,,,,,False,False,,False,False,False,False,,False,False,False,,,False,
42045,400,520.0,264.5,337.0,568.0,,,,,,,282.0,323.3,,337.3,458.1,281.8,533.0,,215.8,553.0,529.0,,,603.0,,120.0,-135.5,-63.0,168.0,,,,,,,-118.0,-76.7,,-62.7,58.1,-118.2,133.0,,-184.2,153.0,129.0,,,203.0,,False,True,False,,,,,,,True,True,,True,True,True,False,,False,False,False,,,False,
42047,5,4.0,,2.0,0.0,,,,,,,5.0,9.6,,1.5,3.3,,,,0.9,4.0,,,,4.0,,-1.0,,-3.0,-5.0,,,,,,,0.0,4.6,,-3.5,-1.7,,,,-4.1,-1.0,,,,-1.0,,,False,False,,,,,,,True,False,,False,False,,,,False,True,,,,False,
42049,140,107.0,133.1,108.0,129.0,,,,,,,130.0,171.2,,96.4,110.1,95.9,112.0,,70.5,106.1,122.0,,,120.0,,-33.0,-6.9,-32.0,-11.0,,,,,,,-10.0,31.2,,-43.6,-29.9,-44.1,-28.0,,-69.5,-33.9,-18.0,,,-20.0,,True,True,True,,,,,,,True,True,,False,True,False,True,,False,False,True,,,True,
42051,82,96.0,52.5,82.0,110.0,,,,,,,53.0,132.2,,81.1,82.3,90.8,111.0,,81.5,82.1,90.0,,,98.0,,14.0,-29.5,0.0,28.0,,,,,,,-29.0,50.2,,-0.9,0.3,8.8,29.0,,-0.5,0.1,8.0,,,16.0,,False,True,False,,,,,,,False,False,,True,True,True,False,,True,True,True,,,False,
42053,1,2.0,,0.0,0.0,,,,,,,2.0,0.6,,0.0,0.0,,0.0,,0.4,,,,,3.0,,1.0,,-1.0,-1.0,,,,,,,1.0,-0.4,,-1.0,-1.0,,-1.0,,-0.6,,,,,2.0,,,False,False,,,,,,,False,True,,True,True,,False,,True,,,,,False,
42055,67,90.0,73.8,72.0,97.0,,,,,,,68.0,112.3,,51.5,78.5,54.7,94.0,,56.1,101.4,86.0,,,80.0,,23.0,6.8,5.0,30.0,,,,,,,1.0,45.3,,-15.5,11.5,-12.3,27.0,,-10.9,34.4,19.0,,,13.0,,True,True,False,,,,,,,True,False,,True,True,True,False,,True,False,True,,,True,
42057,5,1.0,,1.0,0.0,,,,,,,3.0,2.0,,2.2,2.9,,,,0.6,0.9,,,,2.0,,-4.0,,-4.0,-5.0,,,,,,,-2.0,-3.0,,-2.8,-2.1,,,,-4.4,-4.1,,,,-3.0,,,False,False,,,,,,,True,True,,True,True,,,,False,False,,,,True,
42059,7,10.0,,9.0,11.0,,,,,,,9.0,22.7,,4.0,9.1,17.4,10.0,,4.6,9.0,,,,10.0,,3.0,,2.0,4.0,,,,,,,2.0,15.7,,-3.0,2.1,10.4,3.0,,-2.4,2.0,,,,3.0,,,True,False,,,,,,,True,False,,True,True,False,False,,True,True,,,,False,
42061,17,9.0,,3.0,0.0,,,,,,,14.0,17.5,,0.1,2.9,5.3,7.0,,2.6,8.0,,,,11.0,,-8.0,,-14.0,-17.0,,,,,,,-3.0,0.5,,-16.9,-14.1,-11.7,-10.0,,-14.4,-9.0,,,,-6.0,,,False,False,,,,,,,True,True,,False,False,False,False,,False,False,,,,True,
42063,48,59.0,15.9,44.0,85.0,,,,,,,20.0,81.4,,37.0,51.1,50.5,55.0,,25.0,50.5,,,,79.0,,11.0,-32.1,-4.0,37.0,,,,,,,-28.0,33.4,,-11.0,3.1,2.5,7.0,,-23.0,2.5,,,,31.0,,False,True,False,,,,,,,False,False,,True,True,True,True,,False,True,,,,False,
42065,10,9.0,,5.0,10.0,,,,,,,6.0,23.4,,0.8,2.8,,7.0,,4.1,8.9,,,,9.0,,-1.0,,-5.0,0.0,,,,,,,-4.0,13.4,,-9.2,-7.2,,-3.0,,-5.9,-1.1,,,,-1.0,,,False,True,,,,,,,False,False,,False,False,,False,,False,False,,,,False,
42067,6,4.0,,3.0,0.0,,,,,,,5.0,10.9,,0.1,1.5,3.8,,,2.5,3.6,,,,3.0,,-2.0,,-3.0,-6.0,,,,,,,-1.0,4.9,,-5.9,-4.5,-2.2,,,-3.5,-2.4,,,,-3.0,,,False,False,,,,,,,True,False,,False,False,False,,,False,False,,,,False,
42069,29,47.0,19.0,34.0,60.0,,,,,,,45.0,96.0,,24.2,42.3,32.8,66.0,,28.8,44.6,34.0,,,45.0,,18.0,-10.0,5.0,31.0,,,,,,,16.0,67.0,,-4.8,13.3,3.8,37.0,,-0.2,15.6,5.0,,,16.0,,True,True,False,,,,,,,True,False,,True,True,True,False,,True,True,True,,,True,
42071,266,327.0,347.6,341.0,366.0,,,,,,,291.0,347.1,,352.8,403.5,302.6,390.0,,269.4,363.3,374.0,,,341.0,,61.0,81.6,75.0,100.0,,,,,,,25.0,81.1,,86.8,137.5,36.6,124.0,,3.4,97.3,108.0,,,75.0,,False,False,False,,,,,,,True,False,,False,False,True,False,,True,False,False,,,False,
42073,52,58.0,56.6,52.0,64.0,,,,,,,47.0,114.4,,27.4,48.6,73.0,,,29.9,59.0,,,,60.0,,6.0,4.6,0.0,12.0,,,,,,,-5.0,62.4,,-24.6,-3.4,21.0,,,-22.1,7.0,,,,8.0,,True,True,False,,,,,,,True,False,,False,True,False,,,False,False,,,,False,
42075,30,24.0,48.1,27.0,18.0,,,,,,,62.0,47.8,,14.2,35.3,36.5,45.0,,50.2,27.2,17.0,,,23.0,,-6.0,18.1,-3.0,-12.0,,,,,,,32.0,17.8,,-15.8,5.3,6.5,15.0,,20.2,-2.8,-13.0,,,-7.0,,False,True,False,,,,,,,False,False,,False,True,False,False,,False,True,False,,,False,
42077,106,161.0,71.3,136.0,171.0,,,,,,,153.0,239.6,,120.0,160.6,146.6,209.0,,129.9,169.6,126.0,,,191.0,,55.0,-34.7,30.0,65.0,,,,,,,47.0,133.6,,14.0,54.6,40.6,103.0,,23.9,63.6,20.0,,,85.0,,True,True,False,,,,,,,True,False,,True,True,True,False,,True,False,True,,,False,
42079,162,146.0,22.4,135.0,220.0,,,,,,,96.0,142.2,,157.7,208.4,41.2,207.0,,43.9,135.2,234.0,,,184.0,,-16.0,-139.6,-27.0,58.0,,,,,,,-66.0,-19.8,,-4.3,46.4,-120.8,45.0,,-118.1,-26.8,72.0,,,22.0,,False,False,False,,,,,,,False,False,,True,False,False,False,,False,False,False,,,False,
42081,49,40.0,19.2,35.0,50.0,,,,,,,19.0,87.7,,32.8,41.2,33.7,42.0,,17.7,39.3,,,,44.0,,-9.0,-29.8,-14.0,1.0,,,,,,,-30.0,38.7,,-16.2,-7.8,-15.3,-7.0,,-31.3,-9.7,,,,-5.0,,False,False,True,,,,,,,False,False,,False,True,False,True,,False,False,,,,True,
42083,6,2.0,,1.0,0.0,,,,,,,5.0,4.8,,0.3,0.4,,0.0,,1.5,2.0,,,,1.0,,-4.0,,-5.0,-6.0,,,,,,,-1.0,-1.2,,-5.7,-5.6,,-6.0,,-4.5,-4.0,,,,-5.0,,,False,False,,,,,,,True,True,,False,False,,False,,False,False,,,,False,
42085,78,48.0,33.0,46.0,45.0,,,,,,,61.0,128.6,,46.5,56.0,67.7,52.0,,32.5,45.2,,,,38.0,,-30.0,-45.0,-32.0,-33.0,,,,,,,-17.0,50.6,,-31.5,-22.0,-10.3,-26.0,,-45.5,-32.8,,,,-40.0,,False,False,False,,,,,,,True,False,,False,True,True,True,,False,False,,,,False,
42087,15,16.0,,10.0,0.0,,,,,,,10.0,33.8,,6.4,11.3,8.5,17.0,,2.6,19.2,,,,20.0,,1.0,,-5.0,-15.0,,,,,,,-5.0,18.8,,-8.6,-3.7,-6.5,2.0,,-12.4,4.2,,,,5.0,,,False,False,,,,,,,False,False,,False,False,False,False,,False,False,,,,False,
42089,37,36.0,4.6,31.0,38.0,,,,,,,31.0,74.1,,20.2,40.0,46.7,56.0,,12.4,36.5,30.0,,,43.0,,-1.0,-32.4,-6.0,1.0,,,,,,,-6.0,37.1,,-16.8,3.0,9.7,19.0,,-24.6,-0.5,-7.0,,,6.0,,False,False,False,,,,,,,False,False,,False,False,False,False,,False,True,False,,,False,
42091,264,369.0,194.6,296.0,353.0,,,,,,,310.0,288.1,,203.9,309.8,222.0,408.0,,238.9,426.6,296.0,,,389.0,,105.0,-69.4,32.0,89.0,,,,,,,46.0,24.1,,-60.1,45.8,-42.0,144.0,,-25.1,162.6,32.0,,,125.0,,True,True,True,,,,,,,True,True,,True,True,True,False,,True,False,True,,,False,
42093,8,4.0,,2.0,7.0,,,,,,,3.0,5.6,,1.5,1.5,,4.0,,1.7,4.0,,,,5.0,,-4.0,,-6.0,-1.0,,,,,,,-5.0,-2.4,,-6.5,-6.5,,-4.0,,-6.3,-4.0,,,,-3.0,,,False,True,,,,,,,False,True,,False,False,,False,,False,True,,,,True,
42095,75,116.0,71.8,87.0,135.0,,,,,,,78.0,134.4,,87.2,121.9,73.2,154.0,,68.1,122.9,106.0,,,133.0,,41.0,-3.2,12.0,60.0,,,,,,,3.0,59.4,,12.2,46.9,-1.8,79.0,,-6.9,47.9,31.0,,,58.0,,True,True,False,,,,,,,True,False,,True,False,True,False,,True,False,True,,,False,
42097,59,22.0,25.2,22.0,25.0,,,,,,,24.0,54.4,,7.4,17.3,16.4,26.0,,22.9,24.1,,,,25.0,,-37.0,-33.8,-37.0,-34.0,,,,,,,-35.0,-4.6,,-51.6,-41.7,-42.6,-33.0,,-36.1,-34.9,,,,-34.0,,True,False,True,,,,,,,True,True,,False,False,False,True,,True,True,,,,True,
42099,5,12.0,,10.0,12.0,,,,,,,8.0,20.6,,6.0,11.2,8.7,14.0,,9.5,10.8,,,,16.0,,7.0,,5.0,7.0,,,,,,,3.0,15.6,,1.0,6.2,3.7,9.0,,4.5,5.8,,,,11.0,,,True,False,,,,,,,True,False,,True,True,True,False,,True,True,,,,False,
42101,766,1051.0,207.7,649.0,991.0,,,,,,,1214.0,1201.3,,460.7,692.6,254.5,973.0,,648.6,1195.7,520.0,,,829.0,,285.0,-558.4,-117.0,225.0,,,,,,,448.0,435.3,,-305.3,-73.4,-511.5,207.0,,-117.4,429.7,-246.0,,,63.0,,False,True,True,,,,,,,False,False,,False,True,False,True,,True,False,True,,,True,
42103,2,3.0,1.6,3.0,4.0,,,,,,,3.0,9.3,,1.1,3.8,7.5,,,2.9,3.8,,,,4.0,,1.0,-0.4,1.0,2.0,,,,,,,1.0,7.3,,-0.9,1.8,5.5,,,0.9,1.8,,,,2.0,,True,False,False,,,,,,,False,False,,True,False,False,,,True,False,,,,False,
42105,0,0.0,,0.0,0.0,,,,,,,1.0,0.7,,0.2,0.2,,0.0,,1.4,0.2,,,,0.0,,0.0,,0.0,0.0,,,,,,,1.0,0.7,,0.2,0.2,,0.0,,1.4,0.2,,,,0.0,,,True,True,,,,,,,False,False,,False,False,,True,,False,False,,,,True,
