,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,Geneva-DetGrowth,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-Geneva-DetGrowth,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-Geneva-DetGrowth,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
51117,167,48.0,,42.0,37.0,,,,,,108.0,77.8,17.1,60.8,11.1,111.0,,,,,,,29.1,22.1,-119.0,,-125.0,-130.0,,,,,,-59.0,-89.2,-149.9,-106.2,-155.9,-56.0,,,,,,,-137.9,-144.9,,False,False,,,,,,True,True,False,True,False,True,,,,,,,False,False
51119,20,3.0,,3.0,0.0,,,,,,4.0,4.5,1.1,0.4,,3.0,,,,,,,0.0,0.0,-17.0,,-17.0,-20.0,,,,,,-16.0,-15.5,-18.9,-19.6,,-17.0,,,,,,,-20.0,-20.0,,False,False,,,,,,True,True,False,False,,False,,,,,,,False,False
51121,91,87.0,113.3,74.0,83.0,,,,,,124.0,266.3,27.6,105.6,140.2,96.0,,,,,,,58.2,68.9,-4.0,22.3,-17.0,-8.0,,,,,,33.0,175.3,-63.4,14.6,49.2,5.0,,,,,,,-32.8,-22.1,False,False,False,,,,,,False,False,False,False,False,False,,,,,,,False,False
51125,18,9.0,,6.0,0.0,,,,,,12.0,25.7,2.0,4.3,,20.0,,,,,,,0.2,3.5,-9.0,,-12.0,-18.0,,,,,,-6.0,7.7,-16.0,-13.7,,2.0,,,,,,,-17.8,-14.5,,False,False,,,,,,True,True,False,False,,True,,,,,,,False,False
51127,43,48.0,,39.0,59.0,,,,,,40.0,59.2,17.3,51.8,,48.0,,,,,,,2.1,26.9,5.0,,-4.0,16.0,,,,,,-3.0,16.2,-25.7,8.8,,5.0,,,,,,,-40.9,-16.1,,True,False,,,,,,True,False,False,False,,False,,,,,,,False,False
51131,24,12.0,,6.0,0.0,,,,,,32.0,25.0,1.0,6.2,8.1,97.0,,,,,,,97.0,11.6,-12.0,,-18.0,-24.0,,,,,,8.0,1.0,-23.0,-17.8,-15.9,73.0,,,,,,,73.0,-12.4,,False,False,,,,,,True,True,False,False,False,False,,,,,,,False,False
51133,21,30.0,,20.0,33.0,,,,,,6.0,33.8,7.7,21.8,,,,,,,,,9.6,12.0,9.0,,-1.0,12.0,,,,,,-15.0,12.8,-13.3,0.8,,,,,,,,,-11.4,-9.0,,True,False,,,,,,False,False,False,True,,,,,,,,,False,False
51135,40,69.0,,55.0,34.0,,,,,,46.0,58.1,,42.4,20.2,88.0,,,,,,,8.7,0.0,29.0,,15.0,-6.0,,,,,,6.0,18.1,,2.4,-19.8,48.0,,,,,,,-31.3,-40.0,,True,True,,,,,,True,True,,True,True,False,,,,,,,False,False
51137,57,45.0,,37.0,46.0,,,,,,52.0,77.8,16.2,50.6,27.4,80.0,,,,,,,177.2,15.3,-12.0,,-20.0,-11.0,,,,,,-5.0,20.8,-40.8,-6.4,-29.6,23.0,,,,,,,120.2,-41.7,,False,True,,,,,,True,False,False,True,False,False,,,,,,,False,False
51139,32,48.0,,38.0,75.0,,,,,,51.0,85.4,12.3,52.8,28.4,123.0,,,,,,,26.5,31.1,16.0,,6.0,43.0,,,,,,19.0,53.4,-19.7,20.8,-3.6,91.0,,,,,,,-5.5,-0.9,,True,False,,,,,,False,False,False,False,True,False,,,,,,,True,True
51141,97,27.0,,17.0,18.0,,,,,,17.0,28.8,8.8,13.1,,36.0,,,,,,,707.7,6.1,-70.0,,-80.0,-79.0,,,,,,-80.0,-68.2,-88.2,-83.9,,-61.0,,,,,,,610.7,-90.9,,False,False,,,,,,False,True,False,False,,True,,,,,,,False,False
51143,220,135.0,141.0,157.0,204.0,,,,,,112.0,339.9,143.0,194.4,170.1,136.0,,,,,,,169.1,79.0,-85.0,-79.0,-63.0,-16.0,,,,,,-108.0,119.9,-77.0,-25.6,-49.9,-84.0,,,,,,,-50.9,-141.0,True,True,True,,,,,,False,False,True,True,True,True,,,,,,,True,False
51145,42,33.0,,23.0,25.0,,,,,,42.0,85.7,5.5,31.4,44.5,48.0,,,,,,,0.6,17.6,-9.0,,-19.0,-17.0,,,,,,0.0,43.7,-36.5,-10.6,2.5,6.0,,,,,,,-41.4,-24.4,,False,False,,,,,,True,False,False,False,True,True,,,,,,,False,False
51147,172,6.0,,6.0,29.0,,,,,,72.0,43.5,0.2,13.2,48.6,80.0,,,,,,,0.1,34.7,-166.0,,-166.0,-143.0,,,,,,-100.0,-128.5,-171.8,-158.8,-123.4,-92.0,,,,,,,-171.9,-137.3,,False,True,,,,,,True,True,False,True,True,True,,,,,,,False,True
51149,98,75.0,,60.0,54.0,,,,,,103.0,145.0,21.5,82.5,57.9,128.0,,,,,,,44.9,48.7,-23.0,,-38.0,-44.0,,,,,,5.0,47.0,-76.5,-15.5,-40.1,30.0,,,,,,,-53.1,-49.3,,False,False,,,,,,True,False,False,True,False,False,,,,,,,False,False
51153,1324,1005.0,1101.5,930.0,1379.0,,,,,,867.0,1226.1,567.7,1246.3,510.8,3095.0,,,994.4,833.0,,,3752.1,691.1,-319.0,-222.5,-394.0,55.0,,,,,,-457.0,-97.9,-756.3,-77.7,-813.2,1771.0,,,-329.6,-491.0,,,2428.1,-632.9,True,False,True,,,,,,False,True,False,True,False,False,,,False,False,,,False,False
51155,29,24.0,,20.0,27.0,,,,,,34.0,74.9,11.0,24.1,,28.0,,,,,,,226.6,16.9,-5.0,,-9.0,-2.0,,,,,,5.0,45.9,-18.0,-4.9,,-1.0,,,,,,,197.6,-12.1,,False,True,,,,,,False,False,False,True,,True,,,,,,,False,False
51157,9,9.0,,7.0,3.0,,,,,,6.0,24.2,3.4,9.2,,21.0,,,,,,,0.8,0.0,0.0,,-2.0,-6.0,,,,,,-3.0,15.2,-5.6,0.2,,12.0,,,,,,,-8.2,-9.0,,False,False,,,,,,False,False,False,False,,False,,,,,,,False,False
51159,18,0.0,,3.0,0.0,,,,,,24.0,16.9,2.3,8.1,2.4,,,,,,,,0.1,0.0,-18.0,,-15.0,-18.0,,,,,,6.0,-1.1,-15.7,-9.9,-15.6,,,,,,,,-17.9,-18.0,,True,False,,,,,,True,True,True,True,True,,,,,,,,True,False
51161,145,117.0,,81.0,54.0,,,,,,109.0,325.0,20.1,110.1,268.2,157.0,,,83.5,,,,1.8,58.4,-28.0,,-64.0,-91.0,,,,,,-36.0,180.0,-124.9,-34.9,123.2,12.0,,,-61.5,,,,-143.2,-86.6,,False,False,,,,,,False,False,False,False,False,True,,,False,,,,False,False
51163,23,36.0,,23.0,43.0,,,,,,20.0,24.4,6.5,24.6,,39.0,,,,,,,903.5,0.0,13.0,,0.0,20.0,,,,,,-3.0,1.4,-16.5,1.6,,16.0,,,,,,,880.5,-23.0,,True,False,,,,,,True,True,False,True,,False,,,,,,,False,False
51165,121,120.0,106.7,105.0,126.0,,,,,,179.0,234.8,,88.9,101.0,,,,106.6,,,,36.5,0.0,-1.0,-14.3,-16.0,5.0,,,,,,58.0,113.8,,-32.1,-20.0,,,,-14.4,,,,-84.5,-121.0,False,False,False,,,,,,False,False,,False,False,,,,False,,,,False,False
51167,84,21.0,,14.0,22.0,,,,,,27.0,55.7,4.1,15.8,,21.0,,,,,,,0.4,6.5,-63.0,,-70.0,-62.0,,,,,,-57.0,-28.3,-79.9,-68.2,,-63.0,,,,,,,-83.6,-77.5,,False,True,,,,,,True,True,False,False,,False,,,,,,,False,False
51169,65,42.0,,21.0,29.0,,,,,,15.0,24.6,1.9,20.4,,30.0,,,,,,,988.6,0.0,-23.0,,-44.0,-36.0,,,,,,-50.0,-40.4,-63.1,-44.6,,-35.0,,,,,,,923.6,-65.0,,False,False,,,,,,False,False,False,False,,False,,,,,,,False,False
51171,63,105.0,,77.0,125.0,,,,,,78.0,151.7,44.5,82.2,45.8,258.0,,,,,,,517.1,60.8,42.0,,14.0,62.0,,,,,,15.0,88.7,-18.5,19.2,-17.2,195.0,,,,,,,454.1,-2.2,,True,False,,,,,,True,False,True,True,True,False,,,,,,,False,True
51173,77,78.0,,47.0,127.0,,,,,,47.0,70.7,13.3,50.8,,80.0,,,,,,,1001.9,19.2,1.0,,-30.0,50.0,,,,,,-30.0,-6.3,-63.7,-26.2,,3.0,,,,,,,924.9,-57.8,,False,False,,,,,,False,False,False,False,,False,,,,,,,False,False
51175,64,81.0,,55.0,44.0,,,,,,54.0,89.0,23.7,60.5,9.6,92.0,,,,,,,192.2,4.8,17.0,,-9.0,-20.0,,,,,,-10.0,25.0,-40.3,-3.5,-54.4,28.0,,,,,,,128.2,-59.2,,True,False,,,,,,True,False,False,True,False,False,,,,,,,False,False
51177,336,180.0,553.9,171.0,319.0,,,,,,223.0,410.8,96.7,253.4,123.8,466.0,,,190.4,133.0,,,900.9,100.0,-156.0,217.9,-165.0,-17.0,,,,,,-113.0,74.8,-239.3,-82.6,-212.2,130.0,,,-145.6,-203.0,,,564.9,-236.0,False,False,True,,,,,,True,True,False,True,False,True,,,True,False,,,False,False
51179,254,168.0,186.8,160.0,293.0,,,,,,220.0,338.8,86.0,212.9,125.8,446.0,,,163.0,171.0,,,427.4,83.0,-86.0,-67.2,-94.0,39.0,,,,,,-34.0,84.8,-168.0,-41.1,-128.2,192.0,,,-91.0,-83.0,,,173.4,-171.0,True,False,True,,,,,,True,True,False,True,False,False,,,False,True,,,False,False
51181,27,12.0,,10.0,0.0,,,,,,4.0,15.2,5.7,11.5,,23.0,,,,,,,63.6,7.6,-15.0,,-17.0,-27.0,,,,,,-23.0,-11.8,-21.3,-15.5,,-4.0,,,,,,,36.6,-19.4,,False,False,,,,,,False,True,False,False,,True,,,,,,,False,False
51183,64,66.0,,45.0,62.0,,,,,,46.0,44.6,17.4,52.0,6.9,107.0,,,,,,,183.7,28.1,2.0,,-19.0,-2.0,,,,,,-18.0,-19.4,-46.6,-12.0,-57.1,43.0,,,,,,,119.7,-35.9,,False,False,,,,,,False,False,False,False,False,False,,,,,,,False,False
51185,78,39.0,,33.0,63.0,,,,,,34.0,65.3,8.4,49.6,,34.0,,,,,,,221.2,0.0,-39.0,,-45.0,-15.0,,,,,,-44.0,-12.7,-69.6,-28.4,,-44.0,,,,,,,143.2,-78.0,,False,True,,,,,,False,True,False,True,,False,,,,,,,False,False
51187,31,54.0,,39.0,66.0,,,,,,73.0,97.0,13.1,50.1,57.7,127.0,,,,,,,288.5,46.6,23.0,,8.0,35.0,,,,,,42.0,66.0,-17.9,19.1,26.7,96.0,,,,,,,257.5,15.6,,True,False,,,,,,False,False,True,True,False,False,,,,,,,False,True
51191,113,72.0,10.0,73.0,205.0,,,,,,122.0,112.2,45.3,102.6,39.8,69.0,,,,,,,149.0,10.9,-41.0,-103.0,-40.0,92.0,,,,,,9.0,-0.8,-67.7,-10.4,-73.2,-44.0,,,,,,,36.0,-102.1,False,True,False,,,,,,True,True,False,True,False,False,,,,,,,True,False
51193,24,6.0,,11.0,178.0,,,,,,21.0,47.4,2.6,24.8,64.7,,,,,,,,0.5,24.4,-18.0,,-13.0,154.0,,,,,,-3.0,23.4,-21.4,0.8,40.7,,,,,,,,-23.5,0.4,,True,False,,,,,,True,False,False,True,False,,,,,,,,False,True
51195,74,42.0,,26.0,69.0,,,,,,63.0,55.2,5.4,30.2,,42.0,,,,,,,7.1,2.4,-32.0,,-48.0,-5.0,,,,,,-11.0,-18.8,-68.6,-43.8,,-32.0,,,,,,,-66.9,-71.6,,False,True,,,,,,True,True,False,False,,False,,,,,,,False,False
51197,51,24.0,,25.0,22.0,,,,,,34.0,68.8,15.4,33.7,,33.0,,,,,,,33.9,15.6,-27.0,,-26.0,-29.0,,,,,,-17.0,17.8,-35.6,-17.3,,-18.0,,,,,,,-17.1,-35.4,,True,False,,,,,,True,True,False,True,,True,,,,,,,True,False
51199,161,153.0,38.6,157.0,406.0,,,,,,100.0,234.6,92.5,224.1,184.5,139.0,,,,,,,337.8,137.0,-8.0,-122.4,-4.0,245.0,,,,,,-61.0,73.6,-68.5,63.1,23.5,-22.0,,,,,,,176.8,-24.0,False,True,False,,,,,,False,False,False,False,False,False,,,,,,,False,False
51510,409,261.0,133.6,241.0,529.0,,,,,,303.0,320.6,120.1,302.4,110.4,969.0,,,265.8,254.0,,,736.2,162.8,-148.0,-275.4,-168.0,120.0,,,,,,-106.0,-88.4,-288.9,-106.6,-298.6,560.0,,,-143.2,-155.0,,,327.2,-246.2,False,False,True,,,,,,True,True,False,True,False,False,,,True,False,,,False,False
51520,59,18.0,,16.0,135.0,,,,,,15.0,16.0,4.1,25.1,,23.0,,,,,,,623.3,8.5,-41.0,,-43.0,76.0,,,,,,-44.0,-43.0,-54.9,-33.9,,-36.0,,,,,,,564.3,-50.5,,False,False,,,,,,False,False,False,True,,True,,,,,,,False,False
51530,22,33.0,,18.0,119.0,,,,,,6.0,16.0,2.2,18.9,,20.0,,,,,,,209.3,0.0,11.0,,-4.0,97.0,,,,,,-16.0,-6.0,-19.8,-3.1,,-2.0,,,,,,,187.3,-22.0,,True,False,,,,,,False,True,False,True,,True,,,,,,,False,False
51540,196,213.0,,161.0,341.0,,,,,,112.0,184.8,85.1,184.8,120.1,213.0,,,,,,,91.7,135.1,17.0,,-35.0,145.0,,,,,,-84.0,-11.2,-110.9,-11.2,-75.9,17.0,,,,,,,-104.3,-60.9,,False,False,,,,,,False,True,False,True,False,False,,,,,,,False,False
51550,1260,1224.0,539.0,1677.0,2005.0,,,,,,828.0,1169.2,1567.1,1637.2,1020.5,1131.0,,,1423.7,2533.0,,,924.6,16525.9,-36.0,-721.0,417.0,745.0,,,,,,-432.0,-90.8,307.1,377.2,-239.5,-129.0,,,163.7,1273.0,,,-335.4,15265.9,False,False,False,,,,,,False,False,False,False,False,False,,,False,False,,,False,False
51570,34,21.0,,12.0,1.0,,,,,,32.0,55.8,1.9,14.4,30.1,62.0,,,,,,,0.1,15.6,-13.0,,-22.0,-33.0,,,,,,-2.0,21.8,-32.1,-19.6,-3.9,28.0,,,,,,,-33.9,-18.4,,False,False,,,,,,True,False,False,False,True,False,,,,,,,False,False
51580,7,3.0,,1.0,0.0,,,,,,3.0,7.5,1.3,1.7,,,,,,,,,0.4,1.5,-4.0,,-6.0,-7.0,,,,,,-4.0,0.5,-5.7,-5.3,,,,,,,,,-6.6,-5.5,,False,False,,,,,,False,True,False,False,,,,,,,,,False,False
51590,226,168.0,,171.0,428.0,,,,,,116.0,124.1,137.6,208.1,121.4,,,,,,,,631.9,75.9,-58.0,,-55.0,202.0,,,,,,-110.0,-101.9,-88.4,-17.9,-104.6,,,,,,,,405.9,-150.1,,True,False,,,,,,False,False,False,True,False,,,,,,,,False,False
51595,24,15.0,,9.0,6.0,,,,,,21.0,22.6,1.7,9.7,0.0,,,,,,,,107.4,19.3,-9.0,,-15.0,-18.0,,,,,,-3.0,-1.4,-22.3,-14.3,-24.0,,,,,,,,83.4,-4.7,,False,False,,,,,,True,True,False,False,False,,,,,,,,False,True
51600,16,3.0,,4.0,0.0,,,,,,13.0,10.1,6.8,3.8,,,,,,,,,0.0,0.0,-13.0,,-12.0,-16.0,,,,,,-3.0,-5.9,-9.2,-12.2,,,,,,,,,-16.0,-16.0,,True,False,,,,,,True,True,True,True,,,,,,,,,False,False
51610,12,3.0,,3.0,0.0,,,,,,8.0,2.8,4.3,0.8,,,,,,,,,0.0,0.0,-9.0,,-9.0,-12.0,,,,,,-4.0,-9.2,-7.7,-11.2,,,,,,,,,-12.0,-12.0,,False,False,,,,,,True,False,True,False,,,,,,,,,False,False
51620,91,51.0,,36.0,0.0,,,,,,21.0,46.4,10.6,46.2,,46.0,,,,,,,119.1,8.2,-40.0,,-55.0,-91.0,,,,,,-70.0,-44.6,-80.4,-44.8,,-45.0,,,,,,,28.1,-82.8,,False,False,,,,,,False,False,False,False,,False,,,,,,,True,False
51630,106,51.0,,36.0,87.0,,,,,,88.0,82.7,7.3,51.7,52.5,111.0,,,,,,,77.8,37.1,-55.0,,-70.0,-19.0,,,,,,-18.0,-23.3,-98.7,-54.3,-53.5,5.0,,,,,,,-28.2,-68.9,,False,True,,,,,,True,True,False,True,True,True,,,,,,,True,False
51640,49,36.0,,26.0,0.0,,,,,,45.0,35.4,12.0,32.7,0.0,,,,,,,,3.7,47.8,-13.0,,-23.0,-49.0,,,,,,-4.0,-13.6,-37.0,-16.3,-49.0,,,,,,,,-45.3,-1.2,,False,False,,,,,,True,False,False,False,False,,,,,,,,False,True
51650,565,528.0,265.1,883.0,529.0,,,,,,460.0,306.3,703.3,786.5,603.1,446.0,,,,1512.0,,,221.9,3510.1,-37.0,-299.9,318.0,-36.0,,,,,,-105.0,-258.7,138.3,221.5,38.1,-119.0,,,,947.0,,,-343.1,2945.1,False,False,True,,,,,,False,False,False,False,False,False,,,,False,,,False,False
51660,72,78.0,33.4,59.0,40.0,,,,,,151.0,133.4,16.7,68.1,39.1,355.0,,,73.5,,,,40.1,48.4,6.0,-38.6,-13.0,-32.0,,,,,,79.0,61.4,-55.3,-3.9,-32.9,283.0,,,1.5,,,,-31.9,-23.6,False,False,False,,,,,,False,False,False,True,False,False,,,True,,,,False,False
51670,45,81.0,,60.0,114.0,,,,,,78.0,107.4,21.5,75.4,40.6,103.0,,,,,,,10.1,44.3,36.0,,15.0,69.0,,,,,,33.0,62.4,-23.5,30.4,-4.4,58.0,,,,,,,-34.9,-0.7,,True,False,,,,,,True,False,True,True,True,False,,,,,,,True,True
51678,10,21.0,,10.0,103.0,,,,,,6.0,18.6,2.0,8.6,,20.0,,,,,,,0.5,1.0,11.0,,0.0,93.0,,,,,,-4.0,8.6,-8.0,-1.4,,10.0,,,,,,,-9.5,-9.0,,True,False,,,,,,True,True,True,True,,True,,,,,,,True,True
51680,365,117.0,48.7,150.0,249.0,,,,,,216.0,225.8,146.5,186.4,122.2,141.0,,,,,,,131.0,60.2,-248.0,-316.3,-215.0,-116.0,,,,,,-149.0,-139.2,-218.5,-178.6,-242.8,-224.0,,,,,,,-234.0,-304.8,False,True,True,,,,,,True,True,True,True,True,True,,,,,,,True,False
51683,122,117.0,,97.0,155.0,,,,,,152.0,109.9,34.0,141.4,24.4,547.0,,,,,,,323.1,128.7,-5.0,,-25.0,33.0,,,,,,30.0,-12.1,-88.0,19.4,-97.6,425.0,,,,,,,201.1,6.7,,False,False,,,,,,False,False,False,False,False,False,,,,,,,False,False
51685,43,39.0,,30.0,39.0,,,,,,56.0,37.6,7.5,41.8,1.9,168.0,,,,,,,39.8,19.8,-4.0,,-13.0,-4.0,,,,,,13.0,-5.4,-35.5,-1.2,-41.1,125.0,,,,,,,-3.2,-23.2,,False,False,,,,,,False,False,False,True,False,False,,,,,,,True,False
51690,70,60.0,,53.0,95.0,,,,,,36.0,110.6,,46.7,31.4,77.0,,,,,,,46.6,26.1,-10.0,,-17.0,25.0,,,,,,-34.0,40.6,,-23.3,-38.6,7.0,,,,,,,-23.4,-43.9,,False,False,,,,,,False,False,,False,False,True,,,,,,,False,False
51700,787,1008.0,628.1,2514.0,2056.0,,,,,,716.0,816.0,2015.5,1651.2,766.0,,,,1142.1,6758.0,,,982.6,810.5,221.0,-158.9,1727.0,1269.0,,,,,,-71.0,29.0,1228.5,864.2,-21.0,,,,355.1,5971.0,,,195.6,23.5,True,False,False,,,,,,True,True,False,False,True,,,,False,False,,,True,True
51710,1566,2058.0,1226.2,2364.0,4084.0,,,,,,1490.0,1643.7,2595.1,2093.6,1237.5,,,,2108.1,2976.0,,,3102.9,960.8,492.0,-339.8,798.0,2518.0,,,,,,-76.0,77.7,1029.1,527.6,-328.5,,,,542.1,1410.0,,,1536.9,-605.2,True,False,False,,,,,,True,True,False,False,True,,,,False,False,,,False,False
51720,14,0.0,,0.0,0.0,,,,,,3.0,2.2,0.2,0.0,,0.0,,,,,,,0.0,0.6,-14.0,,-14.0,-14.0,,,,,,-11.0,-11.8,-13.8,-14.0,,-14.0,,,,,,,-14.0,-13.4,,False,False,,,,,,True,True,True,True,,False,,,,,,,False,True
51730,148,84.0,,87.0,62.0,,,,,,111.0,176.8,47.0,132.1,47.1,165.0,,,,,,,139.5,70.6,-64.0,,-61.0,-86.0,,,,,,-37.0,28.8,-101.0,-15.9,-100.9,17.0,,,,,,,-8.5,-77.4,,True,False,,,,,,True,True,False,True,False,True,,,,,,,True,False
51735,18,15.0,,9.0,32.0,,,,,,8.0,15.5,4.3,7.4,,21.0,,,,,,,80.5,4.7,-3.0,,-9.0,14.0,,,,,,-10.0,-2.5,-13.7,-10.6,,3.0,,,,,,,62.5,-13.3,,False,False,,,,,,False,True,False,False,,False,,,,,,,False,False
51740,833,789.0,351.6,985.0,1833.0,,,,,,443.0,553.5,1088.7,1020.2,366.4,,,,1041.2,,,,1719.1,332.0,-44.0,-481.4,152.0,1000.0,,,,,,-390.0,-279.5,255.7,187.2,-466.6,,,,208.2,,,,886.1,-501.0,False,False,False,,,,,,False,False,False,False,False,,,,False,,,,False,False
51750,33,12.0,,8.0,39.0,,,,,,15.0,17.0,3.0,8.7,,19.0,,,,,,,0.6,8.9,-21.0,,-25.0,6.0,,,,,,-18.0,-16.0,-30.0,-24.3,,-14.0,,,,,,,-32.4,-24.1,,False,True,,,,,,True,True,False,False,,True,,,,,,,False,False
51760,591,465.0,1020.7,428.0,659.0,,,,,,883.0,607.6,238.3,529.4,209.8,1026.0,,,509.6,400.0,,,318.4,358.8,-126.0,429.7,-163.0,68.0,,,,,,292.0,16.6,-352.7,-61.6,-381.2,435.0,,,-81.4,-191.0,,,-272.6,-232.2,False,False,True,,,,,,False,True,False,True,False,False,,,True,False,,,False,False
51770,388,192.0,,149.0,49.0,,,,,,274.0,325.2,51.0,215.0,318.3,271.0,,,138.1,,,,0.7,167.6,-196.0,,-239.0,-339.0,,,,,,-114.0,-62.8,-337.0,-173.0,-69.7,-117.0,,,-249.9,,,,-387.3,-220.4,,False,False,,,,,,True,True,False,True,True,True,,,False,,,,False,False
51775,53,63.0,,46.0,64.0,,,,,,48.0,71.0,15.9,58.2,46.5,61.0,,,,,,,0.0,32.9,10.0,,-7.0,11.0,,,,,,-5.0,18.0,-37.1,5.2,-6.5,8.0,,,,,,,-53.0,-20.1,,True,False,,,,,,True,False,False,True,True,True,,,,,,,False,False
51790,36,63.0,,58.0,206.0,,,,,,34.0,92.1,46.4,65.2,39.3,71.0,,,,,,,127.8,11.3,27.0,,22.0,170.0,,,,,,-2.0,56.1,10.4,29.2,3.3,35.0,,,,,,,91.8,-24.7,,True,False,,,,,,True,False,True,False,True,False,,,,,,,False,True
51800,557,498.0,114.9,507.0,950.0,,,,,,308.0,380.2,518.8,587.8,258.8,492.0,,,436.9,,,,570.9,139.0,-59.0,-442.1,-50.0,393.0,,,,,,-249.0,-176.8,-38.2,30.8,-298.2,-65.0,,,-120.1,,,,13.9,-418.0,False,True,False,,,,,,False,False,True,True,False,False,,,False,,,,True,False
51810,2431,2115.0,981.7,4229.0,2193.0,,,,,,1366.0,1071.2,3896.3,3118.8,1893.6,,,,4150.0,7868.0,,,897.1,903.3,-316.0,-1449.3,1798.0,-238.0,,,,,,-1065.0,-1359.8,1465.3,687.8,-537.4,,,,1719.0,5437.0,,,-1533.9,-1527.7,False,False,True,,,,,,False,False,False,False,False,,,,False,False,,,False,False
51820,31,63.0,,54.0,94.0,,,,,,37.0,98.0,35.4,62.9,80.1,76.0,,,,,,,260.3,18.3,32.0,,23.0,63.0,,,,,,6.0,67.0,4.4,31.9,49.1,45.0,,,,,,,229.3,-12.7,,True,False,,,,,,True,False,True,True,False,False,,,,,,,False,True
51830,31,39.0,,34.0,48.0,,,,,,21.0,35.2,15.4,43.8,,48.0,,,,,,,1.1,22.7,8.0,,3.0,17.0,,,,,,-10.0,4.2,-15.6,12.8,,17.0,,,,,,,-29.9,-8.3,,True,False,,,,,,False,True,False,False,,False,,,,,,,False,False
51840,28,93.0,,58.0,108.0,,,,,,91.0,89.7,17.2,66.1,46.2,148.0,,,,,,,142.9,54.9,65.0,,30.0,80.0,,,,,,63.0,61.7,-10.8,38.1,18.2,120.0,,,,,,,114.9,26.9,,True,False,,,,,,True,True,True,True,True,False,,,,,,,False,True
53001,146,198.0,,154.0,29.0,,,,,,115.0,115.0,91.0,173.4,111.2,224.0,,,,,,,174.7,,52.0,,8.0,-117.0,,,,,,-31.0,-31.0,-55.0,27.4,-34.8,78.0,,,,,,,28.7,,,True,False,,,,,,True,True,False,True,True,False,,,,,,,True,
53003,6,0.0,,0.0,0.0,,,,,,39.0,28.3,1.6,0.0,,,,,,,,,0.0,,-6.0,,-6.0,-6.0,,,,,,33.0,22.3,-4.4,-6.0,,,,,,,,,-6.0,,,False,False,,,,,,False,False,True,True,,,,,,,,,False,
53005,927,1647.0,1087.5,1525.0,2261.0,,,,,,1993.0,962.0,1244.5,1607.2,940.6,2078.0,,,1953.5,1238.0,,,1603.9,,720.0,160.5,598.0,1334.0,,,,,,1066.0,35.0,317.5,680.2,13.6,1151.0,,,1026.5,311.0,,,676.9,,True,True,False,,,,,,False,True,True,True,True,False,,,False,True,,,True,
53007,606,558.0,263.4,582.0,1775.0,,,,,,298.0,262.0,579.7,635.1,410.7,562.0,,,551.9,,,,825.9,,-48.0,-342.6,-24.0,1169.0,,,,,,-308.0,-344.0,-26.3,29.1,-195.3,-44.0,,,-54.1,,,,219.9,,False,True,False,,,,,,False,False,True,True,False,True,,,False,,,,False,
53009,37,57.0,2.1,48.0,73.0,,,,,,36.0,131.9,,38.5,,46.0,,,,,,,107.9,,20.0,-34.9,11.0,36.0,,,,,,-1.0,94.9,,1.5,,9.0,,,,,,,70.9,,False,True,False,,,,,,True,False,,True,,True,,,,,,,False,
53011,575,477.0,543.4,370.0,487.0,,,,,,555.0,695.7,285.1,457.8,931.8,747.0,,,266.6,369.0,,,539.6,,-98.0,-31.6,-205.0,-88.0,,,,,,-20.0,120.7,-289.9,-117.2,356.8,172.0,,,-308.4,-206.0,,,-35.4,,True,False,True,,,,,,True,False,False,False,False,False,,,False,False,,,True,
