,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
47011,944,1140.0,1488.8,1391.0,,,,,1155.0,859.1,507.4,909.3,895.3,1282.0,,,,,,,1232.2,196.0,544.8,447.0,,,,,211.0,-84.9,-436.6,-34.7,-48.7,338.0,,,,,,,288.2,False,False,,,,,False,True,False,True,True,False,,,,,,,False
47013,178,84.0,,255.0,,,,,65.0,123.3,45.6,,,102.0,,,,,,,158.5,-94.0,,77.0,,,,,-113.0,-54.7,-132.4,,,-76.0,,,,,,,-19.5,,True,,,,,False,True,False,,,True,,,,,,,True
47015,94,52.0,,92.0,,,,,28.0,35.4,14.8,,,68.0,,,,,,,348.5,-42.0,,-2.0,,,,,-66.0,-58.6,-79.2,,,-26.0,,,,,,,254.5,,True,,,,,False,False,False,,,True,,,,,,,False
47017,244,16.0,,30.0,,,,,38.0,40.6,27.0,,,,,,,,,,5.9,-228.0,,-214.0,,,,,-206.0,-203.4,-217.0,,,,,,,,,,-238.1,,True,,,,,True,True,True,,,,,,,,,,False
47019,409,184.0,16.0,826.0,,,,,261.0,239.9,400.1,304.4,121.6,201.0,,,,,,,1448.7,-225.0,-393.0,417.0,,,,,-148.0,-169.1,-8.9,-104.6,-287.4,-208.0,,,,,,,1039.7,False,False,,,,,True,True,True,True,False,True,,,,,,,False
47021,309,176.0,,426.0,,,,,90.0,259.9,150.0,,128.1,294.0,,,,,,,618.6,-133.0,,117.0,,,,,-219.0,-49.1,-159.0,,-180.9,-15.0,,,,,,,309.6,,True,,,,,False,True,False,,False,True,,,,,,,False
47023,154,116.0,,194.0,,,,,64.0,71.5,39.2,,,,,,,,,,456.6,-38.0,,40.0,,,,,-90.0,-82.5,-114.8,,,,,,,,,,302.6,,False,,,,,False,False,False,,,,,,,,,,False
47025,198,96.0,,272.0,,,,,80.0,95.0,57.5,,,109.0,,,,,,,81.2,-102.0,,74.0,,,,,-118.0,-103.0,-140.5,,,-89.0,,,,,,,-116.8,,True,,,,,False,False,False,,,True,,,,,,,False
47027,55,16.0,,0.0,,,,,4.0,22.1,9.7,,,20.0,,,,,,,3.4,-39.0,,-55.0,,,,,-51.0,-32.9,-45.3,,,-35.0,,,,,,,-51.6,,False,,,,,False,True,False,,,True,,,,,,,False
47029,321,180.0,,665.0,,,,,163.0,227.1,198.5,,118.6,227.0,,,,,,,276.2,-141.0,,344.0,,,,,-158.0,-93.9,-122.5,,-202.4,-94.0,,,,,,,-44.8,,False,,,,,False,True,True,,False,True,,,,,,,True
47031,381,96.0,75.3,212.0,,,,,210.0,111.5,19.6,129.7,70.5,158.0,,,,,,,272.2,-285.0,-305.6,-169.0,,,,,-171.0,-269.5,-361.4,-251.3,-310.5,-223.0,,,,,,,-108.8,False,True,,,,,True,True,False,True,False,True,,,,,,,True
47033,214,68.0,,0.0,,,,,42.0,63.6,33.8,,,70.0,,,,,,,197.8,-146.0,,-214.0,,,,,-172.0,-150.4,-180.2,,,-144.0,,,,,,,-16.2,,False,,,,,False,False,False,,,True,,,,,,,True
47035,237,132.0,55.0,413.0,,,,,97.0,184.3,129.9,249.3,96.8,238.0,,,,,,,940.2,-105.0,-182.0,176.0,,,,,-140.0,-52.7,-107.1,12.3,-140.2,1.0,,,,,,,703.2,False,False,,,,,False,True,False,True,False,True,,,,,,,False
47037,7221,9744.0,8216.7,5844.0,,,,,11637.0,4262.2,8453.2,8441.1,5554.2,14637.0,,,7869.3,8957.0,,,7132.1,2523.0,995.7,-1377.0,,,,,4416.0,-2958.8,1232.2,1220.1,-1666.8,7416.0,,,648.3,1736.0,,,-88.9,True,True,,,,,False,False,True,True,True,False,,,True,True,,,True
47039,171,20.0,,0.0,,,,,16.0,40.8,12.0,,,33.0,,,,,,,243.9,-151.0,,-171.0,,,,,-155.0,-130.2,-159.0,,,-138.0,,,,,,,72.9,,False,,,,,False,True,False,,,True,,,,,,,True
47041,264,76.0,,229.0,,,,,101.0,69.8,35.6,,,104.0,,,,,,,206.9,-188.0,,-35.0,,,,,-163.0,-194.2,-228.4,,,-160.0,,,,,,,-57.1,,True,,,,,True,False,False,,,True,,,,,,,True
47043,421,208.0,87.9,562.0,,,,,130.0,168.9,265.0,352.9,172.7,322.0,,,,,,,531.9,-213.0,-333.1,141.0,,,,,-291.0,-252.1,-156.0,-68.1,-248.3,-99.0,,,,,,,110.9,False,True,,,,,False,False,True,True,False,True,,,,,,,True
47045,337,172.0,,233.0,,,,,367.0,397.9,79.1,,184.6,304.0,,,,,,,256.7,-165.0,,-104.0,,,,,30.0,60.9,-257.9,,-152.4,-33.0,,,,,,,-80.3,,True,,,,,True,True,False,,True,True,,,,,,,True
47047,318,224.0,,398.0,,,,,233.0,265.3,75.6,,209.0,382.0,,,,,,,423.5,-94.0,,80.0,,,,,-85.0,-52.7,-242.4,,-109.0,64.0,,,,,,,105.5,,True,,,,,True,True,False,,False,True,,,,,,,False
47049,66,16.0,,3.0,,,,,12.0,40.5,7.6,,,,,,,,,,4.3,-50.0,,-63.0,,,,,-54.0,-25.5,-58.4,,,,,,,,,,-61.7,,False,,,,,False,True,False,,,,,,,,,,False
47051,209,128.0,,337.0,,,,,118.0,103.0,79.0,,83.9,159.0,,,,,,,930.4,-81.0,,128.0,,,,,-91.0,-106.0,-130.0,,-125.1,-50.0,,,,,,,721.4,,False,,,,,False,False,False,,False,True,,,,,,,False
47053,516,196.0,,1011.0,,,,,180.0,231.6,396.3,,197.6,269.0,,,,,,,1039.1,-320.0,,495.0,,,,,-336.0,-284.4,-119.7,,-318.4,-247.0,,,,,,,523.1,,False,,,,,False,True,True,,True,True,,,,,,,False
47055,275,180.0,,709.0,,,,,55.0,199.5,293.7,,75.6,219.0,,,,,,,756.0,-95.0,,434.0,,,,,-220.0,-75.5,18.7,,-199.4,-56.0,,,,,,,481.0,,False,,,,,False,True,True,,False,True,,,,,,,False
47057,140,56.0,,165.0,,,,,47.0,65.9,38.0,,,85.0,,,,,,,119.1,-84.0,,25.0,,,,,-93.0,-74.1,-102.0,,,-55.0,,,,,,,-20.9,,True,,,,,False,True,False,,,True,,,,,,,True
47059,316,200.0,4.4,1143.0,,,,,168.0,75.1,257.0,254.8,158.3,210.0,,,,,,,632.0,-116.0,-311.6,827.0,,,,,-148.0,-240.9,-59.0,-61.2,-157.7,-106.0,,,,,,,316.0,False,False,,,,,False,False,True,True,False,True,,,,,,,False
47061,48,24.0,,28.0,,,,,36.0,38.5,50.3,,,57.0,,,,,,,5.3,-24.0,,-20.0,,,,,-12.0,-9.5,2.3,,,9.0,,,,,,,-42.7,,True,,,,,True,True,True,,,True,,,,,,,False
47063,911,620.0,410.0,893.0,,,,,915.0,554.1,287.6,560.8,430.3,711.0,,,,,,,737.4,-291.0,-501.0,-18.0,,,,,4.0,-356.9,-623.4,-350.2,-480.7,-200.0,,,,,,,-173.6,False,True,,,,,True,False,False,False,False,True,,,,,,,True
47065,2757,2356.0,1119.1,7623.0,,,,,4443.0,2642.3,1771.1,2918.7,1172.9,3723.0,,,1752.3,2071.0,,,5935.1,-401.0,-1637.9,4866.0,,,,,1686.0,-114.7,-985.9,161.7,-1584.1,966.0,,,-1004.7,-686.0,,,3178.1,False,False,,,,,False,True,False,True,False,False,,,False,False,,,False
47067,67,28.0,,0.0,,,,,4.0,27.3,3.4,,,27.0,,,,,,,13.7,-39.0,,-67.0,,,,,-63.0,-39.7,-63.6,,,-40.0,,,,,,,-53.3,,False,,,,,False,False,False,,,False,,,,,,,False
47069,487,328.0,,754.0,,,,,248.0,267.4,305.6,,23.0,455.0,,,,,,,348.3,-159.0,,267.0,,,,,-239.0,-219.6,-181.4,,-464.0,-32.0,,,,,,,-138.7,,False,,,,,False,False,False,,False,True,,,,,,,True
47071,337,64.0,,62.0,,,,,90.0,156.0,10.5,,108.1,135.0,,,,,,,54.4,-273.0,,-275.0,,,,,-247.0,-181.0,-326.5,,-228.9,-202.0,,,,,,,-282.6,,False,,,,,True,True,False,,True,True,,,,,,,False
47073,365,120.0,4.9,386.0,,,,,119.0,114.9,53.1,184.8,,137.0,,,,,,,781.8,-245.0,-360.1,21.0,,,,,-246.0,-250.1,-311.9,-180.2,,-228.0,,,,,,,416.8,False,True,,,,,False,False,False,True,,True,,,,,,,False
47075,345,108.0,,0.0,,,,,69.0,157.1,95.1,,91.3,156.0,,,,,,,236.0,-237.0,,-345.0,,,,,-276.0,-187.9,-249.9,,-253.7,-189.0,,,,,,,-109.0,,False,,,,,False,True,False,,False,True,,,,,,,True
47077,492,104.0,,3.0,,,,,48.0,123.1,66.5,,,124.0,,,,,,,643.4,-388.0,,-489.0,,,,,-444.0,-368.9,-425.5,,,-368.0,,,,,,,151.4,,False,,,,,False,True,False,,,True,,,,,,,True
47079,225,28.0,,40.0,,,,,24.0,70.5,17.3,,,,,,,,,,410.4,-197.0,,-185.0,,,,,-201.0,-154.5,-207.7,,,,,,,,,,185.4,,True,,,,,False,True,False,,,,,,,,,,True
47081,156,92.0,,204.0,,,,,22.0,69.3,17.2,,38.6,138.0,,,,,,,162.2,-64.0,,48.0,,,,,-134.0,-86.7,-138.8,,-117.4,-18.0,,,,,,,6.2,,True,,,,,False,False,False,,False,True,,,,,,,True
47083,37,20.0,,0.0,,,,,7.0,12.4,5.0,,,26.0,,,,,,,162.2,-17.0,,-37.0,,,,,-30.0,-24.6,-32.0,,,-11.0,,,,,,,125.2,,False,,,,,False,False,False,,,True,,,,,,,False
47085,81,48.0,,0.0,,,,,9.0,54.0,10.9,,,,,,,,,,12.0,-33.0,,-81.0,,,,,-72.0,-27.0,-70.1,,,,,,,,,,-69.0,,False,,,,,False,True,False,,,,,,,,,,False
47087,77,84.0,,0.0,,,,,9.0,39.6,17.7,,,93.0,,,,,,,379.6,7.0,,-77.0,,,,,-68.0,-37.4,-59.3,,,16.0,,,,,,,302.6,,False,,,,,False,False,False,,,False,,,,,,,False
47089,377,220.0,137.6,540.0,,,,,192.0,286.7,177.5,284.8,221.3,260.0,,,,,,,542.1,-157.0,-239.4,163.0,,,,,-185.0,-90.3,-199.5,-92.2,-155.7,-117.0,,,,,,,165.1,False,False,,,,,False,True,False,True,True,True,,,,,,,False
47091,219,8.0,,34.0,,,,,15.0,15.4,31.0,,,,,,,,,,0.8,-211.0,,-185.0,,,,,-204.0,-203.6,-188.0,,,,,,,,,,-218.2,,True,,,,,True,True,True,,,,,,,,,,False
47093,2922,1796.0,1472.6,3490.0,,,,,2412.0,2845.9,2087.4,2230.9,2575.1,2227.0,,,2479.9,3220.0,,,2891.7,-1126.0,-1449.4,568.0,,,,,-510.0,-76.1,-834.6,-691.1,-346.9,-695.0,,,-442.1,298.0,,,-30.3,False,True,,,,,True,True,True,True,True,True,,,True,True,,,True
47095,85,24.0,,0.0,,,,,119.0,6.3,0.5,,4.4,,,,,,,,0.0,-61.0,,-85.0,,,,,34.0,-78.7,-84.5,,-80.6,,,,,,,,-85.0,,False,,,,,True,False,False,,False,,,,,,,,False
47097,309,148.0,,316.0,,,,,201.0,269.0,95.3,,149.8,205.0,,,,,,,204.5,-161.0,,7.0,,,,,-108.0,-40.0,-213.7,,-159.2,-104.0,,,,,,,-104.5,,True,,,,,True,True,False,,True,True,,,,,,,True
47099,318,300.0,,625.0,,,,,157.0,407.9,364.2,,280.6,375.0,,,,,,,930.3,-18.0,,307.0,,,,,-161.0,89.9,46.2,,-37.4,57.0,,,,,,,612.3,,False,,,,,False,False,False,,False,False,,,,,,,False
47101,62,20.0,,1.0,,,,,3.0,7.3,3.2,,,26.0,,,,,,,531.1,-42.0,,-61.0,,,,,-59.0,-54.7,-58.8,,,-36.0,,,,,,,469.1,,False,,,,,False,False,False,,,True,,,,,,,False
47103,194,92.0,,176.0,,,,,75.0,124.3,57.8,,,120.0,,,,,,,433.9,-102.0,,-18.0,,,,,-119.0,-69.7,-136.2,,,-74.0,,,,,,,239.9,,True,,,,,False,True,False,,,True,,,,,,,False
47105,393,208.0,363.4,389.0,,,,,294.0,306.9,184.2,198.4,125.3,347.0,,,,,,,897.1,-185.0,-29.6,-4.0,,,,,-99.0,-86.1,-208.8,-194.6,-267.7,-46.0,,,,,,,504.1,True,True,,,,,True,True,False,False,False,True,,,,,,,False
47107,255,176.0,84.1,387.0,,,,,342.0,323.7,85.6,232.3,114.9,302.0,,,190.5,,,,569.5,-79.0,-170.9,132.0,,,,,87.0,68.7,-169.4,-22.7,-140.1,47.0,,,-64.5,,,,314.5,False,False,,,,,False,True,False,True,False,True,,,True,,,,False
47109,270,128.0,,264.0,,,,,92.0,177.6,174.9,,141.0,149.0,,,,,,,488.7,-142.0,,-6.0,,,,,-178.0,-92.4,-95.1,,-129.0,-121.0,,,,,,,218.7,,True,,,,,False,True,True,,True,True,,,,,,,False
47111,261,580.0,,1142.0,,,,,167.0,242.5,438.0,,227.9,722.0,,,,,,,342.0,319.0,,881.0,,,,,-94.0,-18.5,177.0,,-33.1,461.0,,,,,,,81.0,,False,,,,,True,True,True,,True,False,,,,,,,True
47113,712,244.0,35.0,834.0,,,,,975.0,316.3,172.6,335.7,243.4,383.0,,,,,,,136.4,-468.0,-677.0,122.0,,,,,263.0,-395.7,-539.4,-376.3,-468.6,-329.0,,,,,,,-575.6,False,True,,,,,True,True,False,True,False,True,,,,,,,False
47115,128,96.0,,212.0,,,,,109.0,73.0,44.8,,,120.0,,,,,,,198.3,-32.0,,84.0,,,,,-19.0,-55.0,-83.2,,,-8.0,,,,,,,70.3,,False,,,,,True,False,False,,,True,,,,,,,False
47117,175,104.0,,322.0,,,,,60.0,198.4,80.4,,122.5,147.0,,,,,,,130.5,-71.0,,147.0,,,,,-115.0,23.4,-94.6,,-52.5,-28.0,,,,,,,-44.5,,False,,,,,False,True,False,,True,True,,,,,,,True
47119,771,448.0,478.4,923.0,,,,,332.0,429.6,487.1,473.9,479.2,592.0,,,,,,,799.4,-323.0,-292.6,152.0,,,,,-439.0,-341.4,-283.9,-297.1,-291.8,-179.0,,,,,,,28.4,True,True,,,,,False,False,True,True,True,True,,,,,,,True
47121,66,24.0,,26.0,,,,,37.0,20.7,16.8,,,46.0,,,,,,,513.2,-42.0,,-40.0,,,,,-29.0,-45.3,-49.2,,,-20.0,,,,,,,447.2,,True,,,,,True,False,False,,,True,,,,,,,False
47123,263,68.0,,97.0,,,,,98.0,214.4,16.2,,86.1,148.0,,,,,,,986.9,-195.0,,-166.0,,,,,-165.0,-48.6,-246.8,,-176.9,-115.0,,,,,,,723.9,,True,,,,,True,True,False,,True,True,,,,,,,False
47125,1170,732.0,385.3,2155.0,,,,,402.0,624.0,1516.7,1404.2,766.7,1021.0,,,995.5,2180.0,,,3576.7,-438.0,-784.7,985.0,,,,,-768.0,-546.0,346.7,234.2,-403.3,-149.0,,,-174.5,1010.0,,,2406.7,False,False,,,,,False,False,True,True,True,True,,,True,False,,,False
47127,40,36.0,,0.0,,,,,12.0,20.7,3.9,,,40.0,,,,,,,73.3,-4.0,,-40.0,,,,,-28.0,-19.3,-36.1,,,0.0,,,,,,,33.3,,False,,,,,False,False,False,,,True,,,,,,,False
47129,87,24.0,,0.0,,,,,20.0,46.9,10.1,,,33.0,,,,,,,25.8,-63.0,,-87.0,,,,,-67.0,-40.1,-76.9,,,-54.0,,,,,,,-61.2,,False,,,,,False,True,False,,,True,,,,,,,True
47131,427,28.0,,59.0,,,,,108.0,114.0,2.4,,116.7,,,,,,,,2.1,-399.0,,-368.0,,,,,-319.0,-313.0,-424.6,,-310.3,,,,,,,,-424.9,,True,,,,,True,True,False,,True,,,,,,,,False
47133,108,44.0,,75.0,,,,,30.0,95.2,50.7,,,76.0,,,,,,,77.9,-64.0,,-33.0,,,,,-78.0,-12.8,-57.3,,,-32.0,,,,,,,-30.1,,True,,,,,False,True,True,,,True,,,,,,,True
47135,42,12.0,,0.0,,,,,11.0,22.2,13.5,,,,,,,,,,12.4,-30.0,,-42.0,,,,,-31.0,-19.8,-28.5,,,,,,,,,,-29.6,,False,,,,,False,True,True,,,,,,,,,,True
47137,24,4.0,,0.0,,,,,0.0,3.1,1.3,,,,,,,,,,175.4,-20.0,,-24.0,,,,,-24.0,-20.9,-22.7,,,,,,,,,,151.4,,False,,,,,False,False,False,,,,,,,,,,False
47139,149,40.0,,47.0,,,,,39.0,78.4,45.9,,,61.0,,,,,,,307.7,-109.0,,-102.0,,,,,-110.0,-70.6,-103.1,,,-88.0,,,,,,,158.7,,True,,,,,False,True,True,,,True,,,,,,,False
47141,729,516.0,535.7,623.0,,,,,688.0,383.9,269.8,461.9,331.9,1007.0,,,540.1,,,,591.5,-213.0,-193.3,-106.0,,,,,-41.0,-345.1,-459.2,-267.1,-397.1,278.0,,,-188.9,,,,-137.5,True,True,,,,,True,False,False,False,False,False,,,True,,,,True
47143,213,148.0,,452.0,,,,,224.0,204.0,252.2,,47.2,332.0,,,,,,,644.5,-65.0,,239.0,,,,,11.0,-9.0,39.2,,-165.8,119.0,,,,,,,431.5,,False,,,,,True,True,True,,False,False,,,,,,,False
47145,380,80.0,0.2,219.0,,,,,98.0,198.6,80.8,116.5,,114.0,,,,,,,262.4,-300.0,-379.8,-161.0,,,,,-282.0,-181.4,-299.2,-263.5,,-266.0,,,,,,,-117.6,False,True,,,,,True,True,True,True,,True,,,,,,,True
47147,611,392.0,631.6,861.0,,,,,263.0,395.0,293.0,556.1,198.6,910.0,,,422.6,,,,825.9,-219.0,20.6,250.0,,,,,-348.0,-216.0,-318.0,-54.9,-412.4,299.0,,,-188.4,,,,214.9,True,False,,,,,False,True,False,True,False,False,,,True,,,,True
47149,2938,2424.0,1966.1,3251.0,,,,,2777.0,1446.5,2094.1,3038.5,1565.5,3852.0,,,2884.2,3751.0,,,3213.8,-514.0,-971.9,313.0,,,,,-161.0,-1491.5,-843.9,100.5,-1372.5,914.0,,,-53.8,813.0,,,275.8,False,True,,,,,True,False,False,True,False,False,,,True,False,,,True
47151,92,36.0,,18.0,,,,,10.0,18.5,7.9,,,50.0,,,,,,,459.8,-56.0,,-74.0,,,,,-82.0,-73.5,-84.1,,,-42.0,,,,,,,367.8,,False,,,,,False,False,False,,,True,,,,,,,False
47153,56,44.0,,35.0,,,,,26.0,44.8,17.8,,,56.0,,,,,,,27.8,-12.0,,-21.0,,,,,-30.0,-11.2,-38.2,,,0.0,,,,,,,-28.2,,False,,,,,False,True,False,,,True,,,,,,,False
47155,935,500.0,823.1,450.0,,,,,432.0,452.1,120.5,456.0,685.6,874.0,,,,,,,112.5,-435.0,-111.9,-485.0,,,,,-503.0,-482.9,-814.5,-479.0,-249.4,-61.0,,,,,,,-822.5,True,False,,,,,False,False,False,False,True,True,,,,,,,False
47157,9493,7452.0,9280.9,6874.0,,,,,12071.0,4710.9,6956.1,8045.3,5186.8,13649.0,,,6442.8,8091.0,,,6413.4,-2041.0,-212.1,-2619.0,,,,,2578.0,-4782.1,-2536.9,-1447.7,-4306.2,4156.0,,,-3050.2,-1402.0,,,-3079.6,True,False,,,,,False,False,False,True,False,False,,,False,True,,,False
47159,295,136.0,,293.0,,,,,59.0,216.1,196.9,,96.8,190.0,,,,,,,202.9,-159.0,,-2.0,,,,,-236.0,-78.9,-98.1,,-198.2,-105.0,,,,,,,-92.1,,True,,,,,False,True,True,,False,True,,,,,,,True
47161,48,12.0,,0.0,,,,,4.0,26.7,4.4,,,,,,,,,,11.8,-36.0,,-48.0,,,,,-44.0,-21.3,-43.6,,,,,,,,,,-36.2,,False,,,,,False,True,False,,,,,,,,,,False
47163,752,376.0,43.4,3767.0,,,,,737.0,252.9,924.8,635.8,318.5,486.0,,,,6920.0,,,1874.6,-376.0,-708.6,3015.0,,,,,-15.0,-499.1,172.8,-116.2,-433.5,-266.0,,,,6168.0,,,1122.6,False,False,,,,,True,False,True,True,False,True,,,,False,,,False
47165,1507,1216.0,356.7,1857.0,,,,,782.0,882.9,1612.0,1643.9,658.5,2081.0,,,1193.6,2193.0,,,2419.4,-291.0,-1150.3,350.0,,,,,-725.0,-624.1,105.0,136.9,-848.5,574.0,,,-313.4,686.0,,,912.4,False,False,,,,,False,False,True,True,False,False,,,False,False,,,False
47167,499,236.0,227.1,327.0,,,,,810.0,288.1,92.1,212.5,92.4,,,,,,,,584.3,-263.0,-271.9,-172.0,,,,,311.0,-210.9,-406.9,-286.5,-406.6,,,,,,,,85.3,False,True,,,,,False,True,False,False,False,,,,,,,,True
47169,74,48.0,,85.0,,,,,214.0,47.3,5.5,,3.3,,,,,,,,0.0,-26.0,,11.0,,,,,140.0,-26.7,-68.5,,-70.7,,,,,,,,-74.0,,True,,,,,False,False,False,,False,,,,,,,,False
47171,102,16.0,,96.0,,,,,203.0,18.9,14.9,,,52.0,,,,,,,724.3,-86.0,,-6.0,,,,,101.0,-83.1,-87.1,,,-50.0,,,,,,,622.3,,True,,,,,False,True,False,,,True,,,,,,,False
47173,129,28.0,,82.0,,,,,28.0,40.5,11.4,,,39.0,,,,,,,178.9,-101.0,,-47.0,,,,,-101.0,-88.5,-117.6,,,-90.0,,,,,,,49.9,,True,,,,,False,True,False,,,True,,,,,,,True
47175,27,4.0,,0.0,,,,,5.0,6.6,2.4,,,,,,,,,,282.1,-23.0,,-27.0,,,,,-22.0,-20.4,-24.6,,,,,,,,,,255.1,,False,,,,,True,True,False,,,,,,,,,,False
47177,384,200.0,,601.0,,,,,221.0,185.0,432.1,,126.9,238.0,,,,,,,1093.2,-184.0,,217.0,,,,,-163.0,-199.0,48.1,,-257.1,-146.0,,,,,,,709.2,,False,,,,,True,False,True,,False,True,,,,,,,False
47179,964,448.0,95.9,2835.0,,,,,923.0,327.4,231.1,564.4,365.1,462.0,,,,2149.0,,,2259.5,-516.0,-868.1,1871.0,,,,,-41.0,-636.6,-732.9,-399.6,-598.9,-502.0,,,,1185.0,,,1295.5,False,False,,,,,True,False,False,True,False,True,,,,False,,,False
47181,110,132.0,,0.0,,,,,34.0,8.2,38.1,,26.5,157.0,,,,,,,503.1,22.0,,-110.0,,,,,-76.0,-101.8,-71.9,,-83.5,47.0,,,,,,,393.1,,False,,,,,False,False,False,,False,False,,,,,,,False
47183,351,28.0,,67.0,,,,,82.0,109.7,46.9,,,,,,,,,,33.6,-323.0,,-284.0,,,,,-269.0,-241.3,-304.1,,,,,,,,,,-317.4,,True,,,,,True,True,True,,,,,,,,,,True
47185,196,60.0,,100.0,,,,,57.0,123.6,75.3,,,92.0,,,,,,,91.6,-136.0,,-96.0,,,,,-139.0,-72.4,-120.7,,,-104.0,,,,,,,-104.4,,True,,,,,False,True,True,,,True,,,,,,,True
47187,1770,1760.0,758.9,2381.0,,,,,1277.0,897.6,2205.3,2076.6,1830.1,2270.0,,,1761.3,3914.0,,,2189.3,-10.0,-1011.1,611.0,,,,,-493.0,-872.4,435.3,306.6,60.1,500.0,,,-8.7,2144.0,,,419.3,False,False,,,,,False,False,False,False,False,False,,,True,False,,,False
47189,1114,952.0,702.6,989.0,,,,,615.0,523.4,1159.8,1145.3,789.5,1342.0,,,938.4,1127.0,,,1044.4,-162.0,-411.4,-125.0,,,,,-499.0,-590.6,45.8,31.3,-324.5,228.0,,,-175.6,13.0,,,-69.6,False,True,,,,,False,False,True,True,False,False,,,False,True,,,True
48001,606,2904.0,1673.5,6136.0,,,,,1982.0,353.0,5693.2,2136.7,499.4,3738.0,,,,,,,899.7,2298.0,1067.5,5530.0,,,,,1376.0,-253.0,5087.2,1530.7,-106.6,3132.0,,,,,,,293.7,True,False,,,,,True,True,False,True,True,False,,,,,,,True
48003,142,228.0,,0.0,,,,,1161.0,82.8,556.7,,116.5,291.0,,,,,,,582.5,86.0,,-142.0,,,,,1019.0,-59.2,414.7,,-25.5,149.0,,,,,,,440.5,,False,,,,,False,True,False,,True,False,,,,,,,False
48005,1053,808.0,440.2,3284.0,,,,,2398.0,629.9,531.6,912.3,418.4,1141.0,,,916.9,,,,2756.9,-245.0,-612.8,2231.0,,,,,1345.0,-423.1,-521.4,-140.7,-634.6,88.0,,,-136.1,,,,1703.9,False,False,,,,,False,False,False,True,False,True,,,True,,,,False
48007,122,64.0,,140.0,,,,,268.0,82.1,91.1,,,64.0,,,,,,,9.7,-58.0,,18.0,,,,,146.0,-39.9,-30.9,,,-58.0,,,,,,,-112.3,,True,,,,,False,True,True,,,False,,,,,,,False
48009,11,8.0,,0.0,,,,,8.0,27.8,5.6,,,,,,,,,,1.3,-3.0,,-11.0,,,,,-3.0,16.8,-5.4,,,,,,,,,,-9.7,,False,,,,,False,False,False,,,,,,,,,,False
48011,5,0.0,,0.0,,,,,2.0,2.5,0.3,,,,,,,,,,0.0,-5.0,,-5.0,,,,,-3.0,-2.5,-4.7,,,,,,,,,,-5.0,,False,,,,,True,True,True,,,,,,,,,,False
48013,230,288.0,0.9,914.0,,,,,877.0,250.2,1986.9,933.8,192.8,,,,,,,,1371.2,58.0,-229.1,684.0,,,,,647.0,20.2,1756.9,703.8,-37.2,,,,,,,,1141.2,False,False,,,,,False,True,False,False,True,,,,,,,,False
48015,102,188.0,,553.0,,,,,524.0,194.1,145.3,,140.4,203.0,,,,,,,768.2,86.0,,451.0,,,,,422.0,92.1,43.3,,38.4,101.0,,,,,,,666.2,,False,,,,,False,False,True,,True,False,,,,,,,False
48017,59,40.0,,0.0,,,,,101.0,75.2,1.8,,0.0,,,,,,,,25.1,-19.0,,-59.0,,,,,42.0,16.2,-57.2,,-59.0,,,,,,,,-33.9,,False,,,,,False,True,False,,False,,,,,,,,False
48019,47,68.0,,0.0,,,,,73.0,71.7,57.2,,,88.0,,,,,,,672.6,21.0,,-47.0,,,,,26.0,24.7,10.2,,,41.0,,,,,,,625.6,,False,,,,,False,False,True,,,False,,,,,,,False
48021,631,1036.0,622.5,3388.0,,,,,1203.0,691.8,499.6,1067.2,466.1,1150.0,,,936.4,,,,2904.6,405.0,-8.5,2757.0,,,,,572.0,60.8,-131.4,436.2,-164.9,519.0,,,305.4,,,,2273.6,True,False,,,,,False,True,True,False,True,False,,,True,,,,False
