,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
51660,113,190.0,,1268.0,,,,590.0,339.5,55.9,203.2,115.5,,190.5,77.0,,1155.0,,,,477.0,226.5,-57.1,90.2,2.5,,77.5,,False,,,,False,False,True,False,True,,False
51670,85,80.0,,90.0,,,,188.0,188.7,10.8,226.1,,,135.9,-5.0,,5.0,,,,103.0,103.7,-74.2,141.1,,,50.9,,False,,,,False,False,False,False,,,False
51678,22,15.0,,1.0,,,,22.0,20.9,0.3,,,,319.0,-7.0,,-21.0,,,,0.0,-1.1,-21.7,,,,297.0,,False,,,,True,True,False,,,,False
51680,430,150.0,,985.0,,,,1587.0,318.9,58.7,367.3,,,150.9,-280.0,,555.0,,,,1157.0,-111.1,-371.3,-62.7,,,-279.1,,False,,,,False,True,False,True,,,True
51683,208,265.0,,503.0,,,,545.0,338.4,68.4,157.4,,,378.0,57.0,,295.0,,,,337.0,130.4,-139.6,-50.6,,,170.0,,False,,,,False,False,False,True,,,False
51685,79,65.0,,40.0,,,,326.0,118.9,9.3,22.9,,,10.3,-14.0,,-39.0,,,,247.0,39.9,-69.7,-56.1,,,-68.7,,False,,,,False,False,False,False,,,False
51690,120,60.0,,89.0,,,,26.0,141.6,,,,,21.0,-60.0,,-31.0,,,,-94.0,21.6,,,,,-99.0,,True,,,,False,True,,,,,False
51700,1248,390.0,,344.0,,,,343.0,709.9,389.4,1321.2,438.7,,499.9,-858.0,,-904.0,,,,-905.0,-538.1,-858.6,73.2,-809.3,,-748.1,,False,,,,False,True,False,True,True,,True
51710,2633,1125.0,,1704.0,,,,556.0,1671.9,832.1,1989.8,802.1,,4443.0,-1508.0,,-929.0,,,,-2077.0,-961.1,-1800.9,-643.2,-1830.9,,1810.0,,True,,,,False,True,False,True,False,,False
51720,14,0.0,,0.0,,,,926.0,23.0,0.1,,,,0.0,-14.0,,-14.0,,,,912.0,9.0,-13.9,,,,-14.0,,False,,,,False,True,True,,,,True
51730,236,250.0,,821.0,,,,143.0,257.6,99.3,245.1,,,934.4,14.0,,585.0,,,,-93.0,21.6,-136.7,9.1,,,698.4,,False,,,,False,False,False,True,,,False
51735,24,0.0,,14.0,,,,25.0,22.2,0.9,,,,0.0,-24.0,,-10.0,,,,1.0,-1.8,-23.1,,,,-24.0,,True,,,,True,True,True,,,,True
51740,1219,420.0,,1626.0,,,,278.0,879.2,336.2,618.3,753.2,,1442.3,-799.0,,407.0,,,,-941.0,-339.8,-882.8,-600.7,-465.8,,223.3,,True,,,,False,True,False,True,True,,True
51750,39,15.0,,120.0,,,,200.0,61.3,0.4,,,,402.2,-24.0,,81.0,,,,161.0,22.3,-38.6,,,,363.2,,False,,,,False,True,False,,,,False
51760,870,515.0,,283.0,,,,902.0,1336.8,129.8,1341.8,787.1,,157.3,-355.0,,-587.0,,,,32.0,466.8,-740.2,471.8,-82.9,,-712.7,,False,,,,True,False,False,False,True,,False
51770,534,565.0,,1983.0,,,,1578.0,651.7,96.2,1666.4,474.8,,285.3,31.0,,1449.0,,,,1044.0,117.7,-437.8,1132.4,-59.2,,-248.7,,False,,,,False,False,False,False,False,,False
51775,85,135.0,,968.0,,,,943.0,164.5,6.9,,,,293.0,50.0,,883.0,,,,858.0,79.5,-78.1,,,,208.0,,False,,,,False,False,False,,,,False
51790,75,45.0,,20.0,,,,76.0,144.1,6.7,,,,50.0,-30.0,,-55.0,,,,1.0,69.1,-68.3,,,,-25.0,,False,,,,True,False,False,,,,True
51800,815,230.0,,1419.0,,,,108.0,670.0,158.5,382.1,219.1,,469.9,-585.0,,604.0,,,,-707.0,-145.0,-656.5,-432.9,-595.9,,-345.1,,False,,,,False,True,False,True,False,,True
51810,3595,1040.0,,1578.0,,,,559.0,1979.6,1466.5,2724.6,1183.2,,2519.5,-2555.0,,-2017.0,,,,-3036.0,-1615.4,-2128.5,-870.4,-2411.8,,-1075.5,,True,,,,False,True,True,True,True,,True
51820,82,85.0,,281.0,,,,198.0,162.5,8.1,,,,90.2,3.0,,199.0,,,,116.0,80.5,-73.9,,,,8.2,,False,,,,False,False,False,,,,False
51830,58,45.0,,11.0,,,,131.0,25.3,2.8,,,,212.0,-13.0,,-47.0,,,,73.0,-32.7,-55.2,,,,154.0,,False,,,,False,False,False,,,,False
51840,67,110.0,,103.0,,,,341.0,219.8,16.7,289.9,,,112.1,43.0,,36.0,,,,274.0,152.8,-50.3,222.9,,,45.1,,True,,,,False,False,False,False,,,False
53001,288,185.0,,0.0,,,,201.0,123.2,69.5,375.6,,,390.2,-103.0,,-288.0,,,,-87.0,-164.8,-218.5,87.6,,,102.2,,False,,,,True,False,False,True,,,True
53003,6,5.0,,0.0,,,,355.0,19.1,1.0,,,,0.0,-1.0,,-6.0,,,,349.0,13.1,-5.0,,,,-6.0,,False,,,,False,False,False,,,,False
53005,1799,1290.0,,1456.0,,,,4145.0,1628.2,1027.1,3114.8,2506.7,,1387.2,-509.0,,-343.0,,,,2346.0,-170.8,-771.9,1315.8,707.7,,-411.8,,True,,,,False,True,False,False,False,,True
53007,914,390.0,,464.0,,,,112.0,260.4,471.8,372.3,496.1,,1626.0,-524.0,,-450.0,,,,-802.0,-653.6,-442.2,-541.7,-417.9,,712.0,,True,,,,False,False,True,False,True,,False
53009,64,35.0,,30.0,,,,16.0,178.9,8.5,,,,789.7,-29.0,,-34.0,,,,-48.0,114.9,-55.5,,,,725.7,,False,,,,False,False,False,,,,False
53011,847,1140.0,,4635.0,,,,1093.0,1801.1,1640.4,1610.1,414.6,,22548.1,293.0,,3788.0,,,,246.0,954.1,793.4,763.1,-432.4,,21701.1,,False,,,,True,False,False,False,False,,False
53013,5,0.0,,0.0,,,,56.0,27.2,0.8,,,,0.0,-5.0,,-5.0,,,,51.0,22.2,-4.2,,,,-5.0,,False,,,,False,False,True,,,,True
53015,273,170.0,,635.0,,,,111.0,478.2,140.7,960.3,,,393.5,-103.0,,362.0,,,,-162.0,205.2,-132.3,687.3,,,120.5,,False,,,,False,False,False,False,,,False
53017,665,250.0,,676.0,,,,55.0,271.5,296.9,289.5,,,1052.5,-415.0,,11.0,,,,-610.0,-393.5,-368.1,-375.5,,,387.5,,True,,,,False,True,True,True,,,True
53019,24,0.0,,0.0,,,,7.0,13.9,0.0,,,,0.0,-24.0,,-24.0,,,,-17.0,-10.1,-24.0,,,,-24.0,,False,,,,True,True,True,,,,False
53021,1646,1425.0,,1132.0,,,,3180.0,824.9,1375.1,3309.6,1715.6,,928.0,-221.0,,-514.0,,,,1534.0,-821.1,-270.9,1663.6,69.6,,-718.0,,False,,,,False,False,False,False,True,,False
53023,4,0.0,,0.0,,,,23.0,0.0,,,,,,-4.0,,-4.0,,,,19.0,-4.0,,,,,,,False,,,,False,False,,,,,
53025,924,395.0,,983.0,,,,290.0,479.2,155.8,1937.0,616.1,,66.2,-529.0,,59.0,,,,-634.0,-444.8,-768.2,1013.0,-307.9,,-857.8,,True,,,,False,True,False,False,True,,False
53027,94,5.0,,0.0,,,,15.0,79.8,4.2,,,,0.0,-89.0,,-94.0,,,,-79.0,-14.2,-89.8,,,,-94.0,,False,,,,True,True,False,,,,False
53029,54,25.0,,4.0,,,,185.0,75.0,6.2,1.0,,,380.0,-29.0,,-50.0,,,,131.0,21.0,-47.8,-53.0,,,326.0,,False,,,,False,True,False,False,,,False
53031,16,5.0,,0.0,,,,7.0,15.3,3.2,,,,0.1,-11.0,,-16.0,,,,-9.0,-0.7,-12.8,,,,-15.9,,False,,,,True,True,False,,,,False
53033,5657,4865.0,,12856.0,,,,3011.0,4445.3,5234.1,1081.5,4503.0,,8750.9,-792.0,,7199.0,,,,-2646.0,-1211.7,-422.9,-4575.5,-1154.0,,3093.9,,False,,,,False,False,True,False,False,,False
53035,489,150.0,,1004.0,,,,193.0,497.4,85.1,164.0,,,625.3,-339.0,,515.0,,,,-296.0,8.4,-403.9,-325.0,,,136.3,,False,,,,True,True,False,True,,,True
53037,233,115.0,,154.0,,,,57.0,101.6,65.3,218.2,,,46.7,-118.0,,-79.0,,,,-176.0,-131.4,-167.7,-14.8,,,-186.3,,True,,,,False,False,False,True,,,False
53039,44,50.0,,0.0,,,,7.0,60.6,17.3,,,,288.3,6.0,,-44.0,,,,-37.0,16.6,-26.7,,,,244.3,,False,,,,False,False,False,,,,False
53041,138,75.0,,57.0,,,,9.0,124.7,19.2,,,,153.6,-63.0,,-81.0,,,,-129.0,-13.3,-118.8,,,,15.6,,False,,,,False,True,False,,,,True
53043,25,5.0,,0.0,,,,18.0,12.6,0.1,,,,0.3,-20.0,,-25.0,,,,-7.0,-12.4,-24.9,,,,-24.7,,False,,,,True,True,False,,,,False
53045,159,35.0,,53.0,,,,36.0,138.8,4.4,,,,112.8,-124.0,,-106.0,,,,-123.0,-20.2,-154.6,,,,-46.2,,True,,,,True,True,False,,,,True
53047,769,125.0,,0.0,,,,23.0,162.2,142.8,,,,1953.7,-644.0,,-769.0,,,,-746.0,-606.8,-626.2,,,,1184.7,,False,,,,False,True,True,,,,False
53049,32,30.0,,0.0,,,,2.0,49.4,1.9,,,,1068.4,-2.0,,-32.0,,,,-30.0,17.4,-30.1,,,,1036.4,,False,,,,False,False,False,,,,False
53051,38,10.0,,0.0,,,,33.0,29.2,0.2,,,,39.7,-28.0,,-38.0,,,,-5.0,-8.8,-37.8,,,,1.7,,False,,,,True,True,False,,,,True
53053,2857,1420.0,,4139.0,,,,1279.0,4553.6,1462.3,1359.1,1533.4,,4130.2,-1437.0,,1282.0,,,,-1578.0,1696.6,-1394.7,-1497.9,-1323.6,,1273.2,,True,,,,False,False,True,False,True,,True
53055,10,0.0,,0.0,,,,4.0,14.3,2.1,,,,0.0,-10.0,,-10.0,,,,-6.0,4.3,-7.9,,,,-10.0,,False,,,,True,True,True,,,,True
53057,327,235.0,,715.0,,,,303.0,388.3,134.6,116.8,130.4,,1312.7,-92.0,,388.0,,,,-24.0,61.3,-192.4,-210.2,-196.6,,985.7,,False,,,,True,True,False,False,False,,False
53059,54,15.0,,0.0,,,,0.0,27.9,0.4,,,,514.8,-39.0,,-54.0,,,,-54.0,-26.1,-53.6,,,,460.8,,False,,,,False,True,False,,,,False
53061,1762,1150.0,,3839.0,,,,1632.0,3732.6,992.2,379.2,1351.3,,3011.1,-612.0,,2077.0,,,,-130.0,1970.6,-769.8,-1382.8,-410.7,,1249.1,,False,,,,True,False,False,False,True,,False
53063,2864,1860.0,,11359.0,,,,4908.0,2452.2,829.9,6919.0,2844.6,,5843.2,-1004.0,,8495.0,,,,2044.0,-411.8,-2034.1,4055.0,-19.4,,2979.2,,False,,,,False,True,False,False,True,,False
53065,89,15.0,,0.0,,,,61.0,56.5,1.5,,,,199.9,-74.0,,-89.0,,,,-28.0,-32.5,-87.5,,,,110.9,,False,,,,True,True,False,,,,False
53067,421,285.0,,869.0,,,,181.0,580.4,199.9,1073.4,122.6,,1889.3,-136.0,,448.0,,,,-240.0,159.4,-221.1,652.4,-298.4,,1468.3,,False,,,,False,False,False,False,False,,False
53069,1,0.0,,0.0,,,,0.0,13.9,0.2,,,,0.0,-1.0,,-1.0,,,,-1.0,12.9,-0.8,,,,-1.0,,False,,,,False,False,True,,,,True
53071,345,125.0,,248.0,,,,1220.0,303.8,27.9,197.8,,,58.0,-220.0,,-97.0,,,,875.0,-41.2,-317.1,-147.2,,,-287.0,,True,,,,False,True,False,True,,,False
53073,319,320.0,,661.0,,,,446.0,1144.0,179.5,1206.3,1330.9,,202.3,1.0,,342.0,,,,127.0,825.0,-139.5,887.3,1011.9,,-116.7,,False,,,,False,False,False,False,False,,False
53075,66,10.0,,0.0,,,,577.0,48.6,8.9,,,,1.1,-56.0,,-66.0,,,,511.0,-17.4,-57.1,,,,-64.9,,False,,,,False,True,False,,,,False
53077,2873,2840.0,,2075.0,,,,10229.0,2197.1,1678.4,1879.1,1456.4,,1107.6,-33.0,,-798.0,,,,7356.0,-675.9,-1194.6,-993.9,-1416.6,,-1765.4,,False,,,,False,False,False,False,False,,False
54001,15,0.0,,0.0,,,,10.0,31.6,2.8,,,,0.0,-15.0,,-15.0,,,,-5.0,16.6,-12.2,,,,-15.0,,False,,,,True,False,True,,,,True
54003,215,145.0,,39.0,,,,286.0,380.1,46.8,389.7,94.3,,180.9,-70.0,,-176.0,,,,71.0,165.1,-168.2,174.7,-120.7,,-34.1,,False,,,,False,False,False,False,False,,True
54005,80,15.0,,0.0,,,,6.0,12.3,5.6,,,,508.7,-65.0,,-80.0,,,,-74.0,-67.7,-74.4,,,,428.7,,False,,,,False,False,False,,,,False
54007,5,0.0,,0.0,,,,4.0,17.3,0.2,,,,0.0,-5.0,,-5.0,,,,-1.0,12.3,-4.8,,,,-5.0,,False,,,,True,False,True,,,,False
54009,56,5.0,,3.0,,,,10.0,42.2,1.3,,,,2.6,-51.0,,-53.0,,,,-46.0,-13.8,-54.7,,,,-53.4,,False,,,,True,True,False,,,,False
54011,241,185.0,,1098.0,,,,175.0,236.1,314.9,731.8,,,650.1,-56.0,,857.0,,,,-66.0,-4.9,73.9,490.8,,,409.1,,False,,,,False,True,False,False,,,False
54013,4,0.0,,0.0,,,,0.0,16.8,0.1,,,,0.0,-4.0,,-4.0,,,,-4.0,12.8,-3.9,,,,-4.0,,False,,,,False,False,True,,,,False
54015,8,0.0,,0.0,,,,0.0,13.1,1.6,,,,0.0,-8.0,,-8.0,,,,-8.0,5.1,-6.4,,,,-8.0,,False,,,,False,True,True,,,,False
54017,6,0.0,,0.0,,,,0.0,0.0,,,,,,-6.0,,-6.0,,,,-6.0,-6.0,,,,,,,False,,,,False,False,,,,,
54019,77,15.0,,42.0,,,,38.0,75.0,22.6,,,,2.0,-62.0,,-35.0,,,,-39.0,-2.0,-54.4,,,,-75.0,,True,,,,True,True,True,,,,False
54021,3,5.0,,0.0,,,,0.0,8.6,0.9,,,,1.7,2.0,,-3.0,,,,-3.0,5.6,-2.1,,,,-1.3,,False,,,,False,False,False,,,,True
54023,104,0.0,,0.0,,,,5.0,12.3,3.2,,,,0.0,-104.0,,-104.0,,,,-99.0,-91.7,-100.8,,,,-104.0,,False,,,,True,True,True,,,,False
54025,30,25.0,,0.0,,,,32.0,52.4,27.4,,,,6.7,-5.0,,-30.0,,,,2.0,22.4,-2.6,,,,-23.3,,False,,,,True,False,True,,,,False
54027,35,10.0,,1.0,,,,31.0,43.4,8.6,,,,18.0,-25.0,,-34.0,,,,-4.0,8.4,-26.4,,,,-17.0,,False,,,,True,True,False,,,,True
54029,86,20.0,,37.0,,,,15.0,75.7,3.6,,,,1188.3,-66.0,,-49.0,,,,-71.0,-10.3,-82.4,,,,1102.3,,True,,,,False,True,False,,,,False
54031,13,10.0,,0.0,,,,15.0,30.1,5.0,,,,19.8,-3.0,,-13.0,,,,2.0,17.1,-8.0,,,,6.8,,False,,,,True,False,False,,,,False
54033,149,50.0,,88.0,,,,59.0,144.9,28.2,,,,281.5,-99.0,,-61.0,,,,-90.0,-4.1,-120.8,,,,132.5,,True,,,,True,True,False,,,,False
54035,20,5.0,,0.0,,,,19.0,56.7,0.0,3.1,,,0.6,-15.0,,-20.0,,,,-1.0,36.7,-20.0,-16.9,,,-19.4,,False,,,,True,False,False,False,,,False
54037,53,95.0,,19.0,,,,115.0,203.7,17.4,132.4,,,1425.1,42.0,,-34.0,,,,62.0,150.7,-35.6,79.4,,,1372.1,,True,,,,False,False,True,False,,,False
54039,575,220.0,,859.0,,,,244.0,433.5,87.7,489.3,431.5,,275.3,-355.0,,284.0,,,,-331.0,-141.5,-487.3,-85.7,-143.5,,-299.7,,True,,,,True,True,False,True,True,,True
54041,11,20.0,,1.0,,,,5.0,27.6,5.0,,,,10.2,9.0,,-10.0,,,,-6.0,16.6,-6.0,,,,-0.8,,False,,,,True,False,True,,,,True
54043,82,15.0,,0.0,,,,5.0,22.3,0.6,,,,1.6,-67.0,,-82.0,,,,-77.0,-59.7,-81.4,,,,-80.4,,False,,,,False,True,False,,,,False
54045,197,20.0,,24.0,,,,18.0,62.7,1.9,,,,1018.9,-177.0,,-173.0,,,,-179.0,-134.3,-195.1,,,,821.9,,True,,,,False,True,False,,,,False
54047,52,0.0,,0.0,,,,5.0,26.5,0.3,,,,0.0,-52.0,,-52.0,,,,-47.0,-25.5,-51.7,,,,-52.0,,False,,,,True,True,True,,,,False
54049,119,70.0,,87.0,,,,36.0,74.9,11.4,,,,2462.0,-49.0,,-32.0,,,,-83.0,-44.1,-107.6,,,,2343.0,,True,,,,False,True,False,,,,False
54051,90,0.0,,0.0,,,,15.0,54.3,8.7,,,,3.7,-90.0,,-90.0,,,,-75.0,-35.7,-81.3,,,,-86.3,,False,,,,True,True,True,,,,True
54053,34,20.0,,3.0,,,,10.0,42.8,1.6,,,,189.0,-14.0,,-31.0,,,,-24.0,8.8,-32.4,,,,155.0,,False,,,,False,True,False,,,,False
54055,134,75.0,,272.0,,,,107.0,165.3,18.1,,,,107.1,-59.0,,138.0,,,,-27.0,31.3,-115.9,,,,-26.9,,False,,,,True,True,False,,,,True
54057,64,10.0,,0.0,,,,35.0,84.3,5.8,,,,7.0,-54.0,,-64.0,,,,-29.0,20.3,-58.2,,,,-57.0,,False,,,,True,True,False,,,,False
54059,151,30.0,,27.0,,,,10.0,35.3,5.9,,,,82.3,-121.0,,-124.0,,,,-141.0,-115.7,-145.1,,,,-68.7,,False,,,,False,True,False,,,,True
54061,708,320.0,,844.0,,,,217.0,267.6,779.8,247.6,,,4739.2,-388.0,,136.0,,,,-491.0,-440.4,71.8,-460.4,,,4031.2,,True,,,,False,False,True,False,,,False
54063,7,20.0,,0.0,,,,5.0,27.8,2.9,,,,247.9,13.0,,-7.0,,,,-2.0,20.8,-4.1,,,,240.9,,True,,,,True,False,True,,,,False
54065,6,0.0,,0.0,,,,31.0,29.3,1.9,,,,0.0,-6.0,,-6.0,,,,25.0,23.3,-4.1,,,,-6.0,,False,,,,False,False,True,,,,True
54067,24,30.0,,0.0,,,,10.0,21.8,1.8,,,,678.5,6.0,,-24.0,,,,-14.0,-2.2,-22.2,,,,654.5,,False,,,,False,True,False,,,,False
54069,162,105.0,,325.0,,,,60.0,189.1,89.9,459.1,,,200.2,-57.0,,163.0,,,,-102.0,27.1,-72.1,297.1,,,38.2,,False,,,,False,True,False,False,,,True
54071,47,0.0,,0.0,,,,0.0,5.7,1.0,,,,0.0,-47.0,,-47.0,,,,-47.0,-41.3,-46.0,,,,-47.0,,False,,,,False,True,True,,,,False
54073,8,0.0,,0.0,,,,0.0,11.7,0.4,,,,0.0,-8.0,,-8.0,,,,-8.0,3.7,-7.6,,,,-8.0,,False,,,,False,True,True,,,,True
54075,10,35.0,,0.0,,,,0.0,16.1,5.2,,,,356.4,25.0,,-10.0,,,,-10.0,6.1,-4.8,,,,346.4,,True,,,,True,True,True,,,,False
54077,44,60.0,,238.0,,,,30.0,90.6,37.4,,,,18.0,16.0,,194.0,,,,-14.0,46.6,-6.6,,,,-26.0,,False,,,,True,False,True,,,,False
54079,132,65.0,,150.0,,,,25.0,142.7,17.9,,,,362.8,-67.0,,18.0,,,,-107.0,10.7,-114.1,,,,230.8,,True,,,,False,True,False,,,,False
54081,171,45.0,,78.0,,,,82.0,250.9,25.0,,,,14.1,-126.0,,-93.0,,,,-89.0,79.9,-146.0,,,,-156.9,,True,,,,True,True,False,,,,False
54083,40,70.0,,25.0,,,,29.0,119.0,23.2,92.9,,,546.1,30.0,,-15.0,,,,-11.0,79.0,-16.8,52.9,,,506.1,,True,,,,True,False,True,False,,,False
54085,1,0.0,,0.0,,,,0.0,28.8,0.2,,,,0.0,-1.0,,-1.0,,,,-1.0,27.8,-0.8,,,,-1.0,,False,,,,False,False,True,,,,False
54087,4,0.0,,0.0,,,,5.0,6.1,0.6,,,,0.0,-4.0,,-4.0,,,,1.0,2.1,-3.4,,,,-4.0,,False,,,,True,True,True,,,,False
54089,9,5.0,,0.0,,,,5.0,31.3,0.1,,,,0.3,-4.0,,-9.0,,,,-4.0,22.3,-8.9,,,,-8.7,,False,,,,False,False,False,,,,False
54091,40,10.0,,26.0,,,,7.0,26.6,3.1,,,,18.6,-30.0,,-14.0,,,,-33.0,-13.4,-36.9,,,,-21.4,,True,,,,False,True,False,,,,True
54093,5,0.0,,0.0,,,,0.0,8.6,0.2,,,,0.0,-5.0,,-5.0,,,,-5.0,3.6,-4.8,,,,-5.0,,False,,,,False,True,True,,,,True
54095,9,0.0,,0.0,,,,0.0,26.3,0.1,,,,0.1,-9.0,,-9.0,,,,-9.0,17.3,-8.9,,,,-8.9,,False,,,,False,False,True,,,,True
54097,19,35.0,,0.0,,,,10.0,59.5,4.4,,,,17.8,16.0,,-19.0,,,,-9.0,40.5,-14.6,,,,-1.2,,False,,,,True,False,True,,,,True
54099,89,25.0,,92.0,,,,23.0,32.5,5.2,31.9,,,119.1,-64.0,,3.0,,,,-66.0,-56.5,-83.8,-57.1,,,30.1,,True,,,,False,True,False,True,,,True
54101,4,0.0,,0.0,,,,0.0,0.0,,,,,,-4.0,,-4.0,,,,-4.0,-4.0,,,,,,,False,,,,False,False,,,,,
54103,31,10.0,,0.0,,,,5.0,17.6,1.5,,,,532.0,-21.0,,-31.0,,,,-26.0,-13.4,-29.5,,,,501.0,,False,,,,False,True,False,,,,False
54105,2,0.0,,0.0,,,,0.0,11.0,0.2,,,,0.0,-2.0,,-2.0,,,,-2.0,9.0,-1.8,,,,-2.0,,False,,,,False,False,True,,,,False
54107,126,225.0,,746.0,,,,57.0,225.5,108.8,416.7,,,2177.6,99.0,,620.0,,,,-69.0,99.5,-17.2,290.7,,,2051.6,,False,,,,True,False,True,False,,,False
54109,24,0.0,,0.0,,,,5.0,38.0,0.9,,,,0.0,-24.0,,-24.0,,,,-19.0,14.0,-23.1,,,,-24.0,,False,,,,True,True,True,,,,True
55001,58,60.0,,0.0,,,,22.0,96.6,14.8,,,,296.9,2.0,,-58.0,,,,-36.0,38.6,-43.2,,,,238.9,,False,,,,False,False,False,,,,False
55003,21,0.0,,0.0,,,,0.0,25.9,0.1,,,,0.0,-21.0,,-21.0,,,,-21.0,4.9,-20.9,,,,-21.0,,False,,,,False,True,True,,,,False
55005,255,10.0,,0.0,,,,24.0,78.4,10.3,,,,8.1,-245.0,,-255.0,,,,-231.0,-176.6,-244.7,,,,-246.9,,False,,,,True,True,True,,,,False
55007,21,0.0,,0.0,,,,0.0,14.7,0.1,,,,0.0,-21.0,,-21.0,,,,-21.0,-6.3,-20.9,,,,-21.0,,False,,,,False,True,True,,,,False
55009,1243,1100.0,,1516.0,,,,2774.0,1748.9,662.7,886.5,1322.8,,896.6,-143.0,,273.0,,,,1531.0,505.9,-580.3,-356.5,79.8,,-346.4,,False,,,,False,False,False,False,True,,False
55011,39,5.0,,0.0,,,,5.0,18.7,0.5,,,,81.1,-34.0,,-39.0,,,,-34.0,-20.3,-38.5,,,,42.1,,False,,,,False,True,False,,,,False
55013,20,5.0,,0.0,,,,0.0,51.4,0.5,,,,25.1,-15.0,,-20.0,,,,-20.0,31.4,-19.5,,,,5.1,,False,,,,False,False,False,,,,True
55015,196,100.0,,141.0,,,,318.0,197.6,26.7,277.4,,,117.1,-96.0,,-55.0,,,,122.0,1.6,-169.3,81.4,,,-78.9,,True,,,,False,True,False,True,,,True
55017,128,85.0,,191.0,,,,72.0,192.2,53.9,,,,431.6,-43.0,,63.0,,,,-56.0,64.2,-74.1,,,,303.6,,False,,,,False,False,False,,,,False
55019,97,85.0,,148.0,,,,78.0,202.7,53.5,,,,445.5,-12.0,,51.0,,,,-19.0,105.7,-43.5,,,,348.5,,False,,,,False,False,False,,,,False
55021,151,75.0,,209.0,,,,41.0,175.6,74.9,,,,92.7,-76.0,,58.0,,,,-110.0,24.6,-76.1,,,,-58.3,,True,,,,False,True,False,,,,True
55023,33,45.0,,0.0,,,,40.0,85.2,5.7,,,,590.1,12.0,,-33.0,,,,7.0,52.2,-27.3,,,,557.1,,False,,,,True,False,False,,,,False
55025,2189,3865.0,,15473.0,,,,549.0,1861.6,6067.3,6325.2,5149.4,,5237.4,1676.0,,13284.0,,,,-1640.0,-327.4,3878.3,4136.2,2960.4,,3048.4,,False,,,,True,True,False,False,False,,False
55027,330,140.0,,0.0,,,,147.0,421.6,32.7,172.3,,,190.9,-190.0,,-330.0,,,,-183.0,91.6,-297.3,-157.7,,,-139.1,,False,,,,True,True,False,True,,,True
55029,60,5.0,,1.0,,,,53.0,66.6,5.6,,,,0.9,-55.0,,-59.0,,,,-7.0,6.6,-54.4,,,,-59.1,,False,,,,True,True,True,,,,False
55031,133,85.0,,29.0,,,,8.0,93.1,9.1,,,,1455.7,-48.0,,-104.0,,,,-125.0,-39.9,-123.9,,,,1322.7,,False,,,,False,True,False,,,,False
55033,80,30.0,,48.0,,,,28.0,76.7,8.8,,,,32.8,-50.0,,-32.0,,,,-52.0,-3.3,-71.2,,,,-47.2,,True,,,,False,True,False,,,,True
55035,295,425.0,,1903.0,,,,360.0,608.1,468.9,859.2,,,1033.6,130.0,,1608.0,,,,65.0,313.1,173.9,564.2,,,738.6,,False,,,,True,False,False,False,,,False
55037,7,5.0,,0.0,,,,5.0,18.8,0.3,,,,31.4,-2.0,,-7.0,,,,-2.0,11.8,-6.7,,,,24.4,,False,,,,False,False,False,,,,False
55039,317,55.0,,34.0,,,,307.0,191.0,8.2,434.2,70.6,,22.3,-262.0,,-283.0,,,,-10.0,-126.0,-308.8,117.2,-246.4,,-294.7,,False,,,,True,True,False,True,True,,False
55041,20,5.0,,0.0,,,,30.0,23.8,5.7,,,,0.7,-15.0,,-20.0,,,,10.0,3.8,-14.3,,,,-19.3,,False,,,,True,True,True,,,,False
55043,180,135.0,,288.0,,,,72.0,295.7,90.6,374.2,,,195.9,-45.0,,108.0,,,,-108.0,115.7,-89.4,194.2,,,15.9,,False,,,,False,False,False,False,,,True
55045,64,45.0,,64.0,,,,17.0,129.1,16.9,,,,55.3,-19.0,,0.0,,,,-47.0,65.1,-47.1,,,,-8.7,,True,,,,False,False,False,,,,True
55047,18,35.0,,0.0,,,,15.0,48.4,7.4,,,,48.7,17.0,,-18.0,,,,-3.0,30.4,-10.6,,,,30.7,,False,,,,True,False,True,,,,False
55049,45,35.0,,0.0,,,,34.0,59.4,15.0,,,,48.2,-10.0,,-45.0,,,,-11.0,14.4,-30.0,,,,3.2,,False,,,,False,False,False,,,,True
55051,66,15.0,,0.0,,,,0.0,38.9,1.5,,,,11.8,-51.0,,-66.0,,,,-66.0,-27.1,-64.5,,,,-54.2,,False,,,,False,True,False,,,,False
