,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
46015,59,78.0,27.0,,,,,99.0,,12.7,58.2,31.0,,,,,19.0,-32.0,,,,,40.0,,-46.3,-0.8,-28.0,,,,,False,,,,,False,,False,True,False,,,,
46017,13,24.0,0.0,,,,,83.0,,4.6,24.5,2.0,,,,,11.0,-13.0,,,,,70.0,,-8.4,11.5,-11.0,,,,,False,,,,,False,,True,False,False,,,,
46019,125,156.0,107.0,,,,,276.0,,40.3,102.9,118.0,,,,,31.0,-18.0,,,,,151.0,,-84.7,-22.1,-7.0,,,,,True,,,,,False,,False,True,True,,,,
46021,18,6.0,0.0,,,,,59.0,,2.0,7.7,18.0,,,,,-12.0,-18.0,,,,,41.0,,-16.0,-10.3,0.0,,,,,False,,,,,False,,False,True,True,,,,
46023,164,228.0,136.0,,,,,128.0,,45.8,153.1,87.0,,,,,64.0,-28.0,,,,,-36.0,,-118.2,-10.9,-77.0,,,,,True,,,,,True,,False,True,False,,,,
46025,37,60.0,0.0,,,,,77.0,,7.4,34.8,18.0,,,,,23.0,-37.0,,,,,40.0,,-29.6,-2.2,-19.0,,,,,False,,,,,False,,False,True,True,,,,
46027,194,312.0,77.0,,,,,195.0,,53.3,216.6,217.0,,,,,118.0,-117.0,,,,,1.0,,-140.7,22.6,23.0,,,,,True,,,,,True,,False,True,True,,,,
46029,472,996.0,481.0,,,,,711.0,,626.5,615.7,785.0,,1854.2,,,524.0,9.0,,,,,239.0,,154.5,143.7,313.0,,1382.2,,,True,,,,,True,,True,True,True,,False,,
46031,28,54.0,,,,,,48.0,,2.8,36.0,33.0,,,,,26.0,,,,,,20.0,,-25.2,8.0,5.0,,,,,,,,,,True,,True,True,True,,,,
46033,74,144.0,106.0,,,,,118.0,,24.0,101.2,85.0,,,,,70.0,32.0,,,,,44.0,,-50.0,27.2,11.0,,,,,True,,,,,True,,True,True,True,,,,
46035,265,402.0,66.0,,,,,458.0,,118.8,286.0,246.0,,,,,137.0,-199.0,,,,,193.0,,-146.2,21.0,-19.0,,,,,False,,,,,False,,False,True,True,,,,
46037,105,252.0,189.0,,,,,96.0,,176.2,90.2,168.0,,,,,147.0,84.0,,,,,-9.0,,71.2,-14.8,63.0,,,,,True,,,,,True,,True,True,True,,,,
46039,66,120.0,78.0,,,,,103.0,,18.2,54.3,89.0,,,,,54.0,12.0,,,,,37.0,,-47.8,-11.7,23.0,,,,,True,,,,,True,,True,True,True,,,,
46041,171,372.0,,,,,,98.0,,25.5,172.9,176.0,,,,,201.0,,,,,,-73.0,,-145.5,1.9,5.0,,,,,,,,,,True,,True,True,True,,,,
46043,53,150.0,42.0,,,,,48.0,,32.7,46.2,88.0,,,,,97.0,-11.0,,,,,-5.0,,-20.3,-6.8,35.0,,,,,True,,,,,True,,True,True,True,,,,
46045,142,120.0,0.0,,,,,113.0,,75.9,47.9,103.0,,,,,-22.0,-142.0,,,,,-29.0,,-66.1,-94.1,-39.0,,,,,False,,,,,False,,False,False,False,,,,
46047,82,174.0,5.0,,,,,86.0,,299.4,52.8,119.0,,,,,92.0,-77.0,,,,,4.0,,217.4,-29.2,37.0,,,,,True,,,,,True,,False,True,True,,,,
46049,31,60.0,0.0,,,,,48.0,,83.1,16.0,35.0,,,,,29.0,-31.0,,,,,17.0,,52.1,-15.0,4.0,,,,,False,,,,,True,,False,True,True,,,,
46051,113,204.0,52.0,,,,,195.0,,27.0,111.6,79.0,,,,,91.0,-61.0,,,,,82.0,,-86.0,-1.4,-34.0,,,,,True,,,,,True,,True,True,True,,,,
46053,27,78.0,46.0,,,,,49.0,,9.4,37.0,50.0,,,,,51.0,19.0,,,,,22.0,,-17.6,10.0,23.0,,,,,True,,,,,True,,True,True,True,,,,
46055,22,168.0,0.0,,,,,83.0,,56.7,58.1,170.0,,,,,146.0,-22.0,,,,,61.0,,34.7,36.1,148.0,,,,,True,,,,,True,,True,True,False,,,,
46057,92,144.0,67.0,,,,,140.0,,23.3,75.9,68.0,,,,,52.0,-25.0,,,,,48.0,,-68.7,-16.1,-24.0,,,,,True,,,,,True,,False,True,True,,,,
46059,11,66.0,,,,,,97.0,,9.7,24.9,41.0,,,,,55.0,,,,,,86.0,,-1.3,13.9,30.0,,,,,,,,,,False,,True,True,True,,,,
46061,34,78.0,33.0,,,,,54.0,,2.8,39.0,21.0,,,,,44.0,-1.0,,,,,20.0,,-31.2,5.0,-13.0,,,,,True,,,,,True,,True,True,True,,,,
46063,2,12.0,0.0,,,,,76.0,,0.6,12.6,0.0,,,,,10.0,-2.0,,,,,74.0,,-1.4,10.6,-2.0,,,,,True,,,,,False,,True,False,True,,,,
46065,287,498.0,259.0,,,,,546.0,,363.1,253.2,273.0,,,,,211.0,-28.0,,,,,259.0,,76.1,-33.8,-14.0,,,,,True,,,,,False,,True,True,True,,,,
46067,83,192.0,91.0,,,,,115.0,,48.8,84.2,99.0,,,,,109.0,8.0,,,,,32.0,,-34.2,1.2,16.0,,,,,True,,,,,True,,True,True,True,,,,
46069,4,12.0,0.0,,,,,105.0,,5.1,5.9,30.0,,,,,8.0,-4.0,,,,,101.0,,1.1,1.9,26.0,,,,,True,,,,,False,,True,True,False,,,,
46071,13,96.0,,,,,,30.0,,298.2,47.4,27.0,,,,,83.0,,,,,,17.0,,285.2,34.4,14.0,,,,,,,,,,True,,False,True,True,,,,
46073,9,48.0,,,,,,106.0,,4.9,21.5,1.0,,,,,39.0,,,,,,97.0,,-4.1,12.5,-8.0,,,,,,,,,,False,,True,True,True,,,,
46075,20,0.0,0.0,,,,,30.0,,0.0,3.7,17.0,,,,,-20.0,-20.0,,,,,10.0,,-20.0,-16.3,-3.0,,,,,False,,,,,True,,False,True,True,,,,
46077,105,126.0,44.0,,,,,107.0,,30.1,52.1,122.0,,,,,21.0,-61.0,,,,,2.0,,-74.9,-52.9,17.0,,,,,False,,,,,True,,False,False,True,,,,
46079,169,222.0,106.0,,,,,310.0,,29.2,129.2,90.0,,,,,53.0,-63.0,,,,,141.0,,-139.8,-39.8,-79.0,,,,,False,,,,,False,,False,True,False,,,,
46081,343,528.0,184.0,,,,,768.0,,170.8,313.8,385.0,,,,,185.0,-159.0,,,,,425.0,,-172.2,-29.2,42.0,,,,,True,,,,,False,,True,True,True,,,,
46083,1058,1992.0,745.0,,,,,1042.0,,768.7,1085.2,1254.0,,2732.4,,,934.0,-313.0,,,,,-16.0,,-289.3,27.2,196.0,,1674.4,,,True,,,,,True,,True,True,True,,False,,
46085,83,78.0,,,,,,67.0,,28.9,51.4,22.0,,,,,-5.0,,,,,,-16.0,,-54.1,-31.6,-61.0,,,,,,,,,,False,,False,False,False,,,,
46087,67,120.0,32.0,,,,,73.0,,25.1,55.7,21.0,,,,,53.0,-35.0,,,,,6.0,,-41.9,-11.3,-46.0,,,,,True,,,,,True,,True,True,True,,,,
46089,61,72.0,0.0,,,,,54.0,,14.2,20.2,13.0,,,,,11.0,-61.0,,,,,-7.0,,-46.8,-40.8,-48.0,,,,,False,,,,,True,,False,False,False,,,,
46091,38,144.0,50.0,,,,,109.0,,10.8,46.2,124.0,,,,,106.0,12.0,,,,,71.0,,-27.2,8.2,86.0,,,,,True,,,,,True,,True,True,True,,,,
46093,362,564.0,437.0,,,,,622.0,,300.5,394.8,332.0,,,,,202.0,75.0,,,,,260.0,,-61.5,32.8,-30.0,,,,,True,,,,,False,,True,True,True,,,,
46095,28,48.0,0.0,,,,,79.0,,5.0,24.1,0.0,,,,,20.0,-28.0,,,,,51.0,,-23.0,-3.9,-28.0,,,,,False,,,,,False,,False,True,False,,,,
46097,46,36.0,0.0,,,,,34.0,,3.0,24.5,12.0,,,,,-10.0,-46.0,,,,,-12.0,,-43.0,-21.5,-34.0,,,,,False,,,,,False,,False,False,False,,,,
46099,3054,5820.0,4351.0,,,,,4244.0,,2273.2,3757.6,3350.0,,4573.9,2240.0,,2766.0,1297.0,,,,,1190.0,,-780.8,703.6,296.0,,1519.9,-814.0,,True,,,,,True,,True,True,True,,True,True,
46101,90,186.0,83.0,,,,,97.0,,61.3,79.8,165.5,,,,,96.0,-7.0,,,,,7.0,,-28.7,-10.2,75.5,,,,,True,,,,,True,,True,True,True,,,,
46102,183,456.0,137.0,,,,,181.0,,108.5,161.2,250.0,,,,,273.0,-46.0,,,,,-2.0,,-74.5,-21.8,67.0,,,,,True,,,,,True,,True,True,True,,,,
46103,1899,3066.0,2429.0,,,,,2171.0,,1261.4,1762.7,1991.0,,821.3,,,1167.0,530.0,,,,,272.0,,-637.6,-136.3,92.0,,-1077.7,,,True,,,,,True,,True,True,True,,True,,
46105,85,102.0,,,,,,42.0,,15.6,32.1,52.0,,,,,17.0,,,,,,-43.0,,-69.4,-52.9,-33.0,,,,,,,,,,False,,False,False,False,,,,
46107,56,6.0,0.0,,,,,60.0,,0.7,13.6,0.0,,,,,-50.0,-56.0,,,,,4.0,,-55.3,-42.4,-56.0,,,,,False,,,,,True,,False,True,False,,,,
46109,199,360.0,221.0,,,,,192.0,,147.6,137.7,205.0,,,,,161.0,22.0,,,,,-7.0,,-51.4,-61.3,6.0,,,,,True,,,,,True,,True,True,True,,,,
46111,25,24.0,0.0,,,,,43.0,,2.4,30.0,0.0,,,,,-1.0,-25.0,,,,,18.0,,-22.6,5.0,-25.0,,,,,False,,,,,False,,False,False,False,,,,
46115,82,204.0,213.0,,,,,198.0,,44.9,100.2,123.0,,,,,122.0,131.0,,,,,116.0,,-37.1,18.2,41.0,,,,,False,,,,,True,,True,True,True,,,,
46117,58,72.0,0.0,,,,,72.0,,12.5,28.4,22.0,,,,,14.0,-58.0,,,,,14.0,,-45.5,-29.6,-36.0,,,,,False,,,,,False,,False,False,False,,,,
46119,32,12.0,0.0,,,,,34.0,,2.1,7.4,30.0,,,,,-20.0,-32.0,,,,,2.0,,-29.9,-24.6,-2.0,,,,,False,,,,,True,,False,False,True,,,,
46121,90,252.0,144.0,,,,,185.0,,91.2,141.2,109.0,,,,,162.0,54.0,,,,,95.0,,1.2,51.2,19.0,,,,,True,,,,,True,,True,True,True,,,,
46123,50,126.0,5.0,,,,,133.0,,17.0,77.4,48.0,,,,,76.0,-45.0,,,,,83.0,,-33.0,27.4,-2.0,,,,,True,,,,,False,,True,True,True,,,,
46125,119,240.0,49.0,,,,,139.0,,46.9,124.2,169.0,,,,,121.0,-70.0,,,,,20.0,,-72.1,5.2,50.0,,,,,True,,,,,True,,True,True,True,,,,
46127,363,534.0,163.0,,,,,300.0,,416.1,258.7,413.0,,,,,171.0,-200.0,,,,,-63.0,,53.1,-104.3,50.0,,,,,False,,,,,True,,True,True,True,,,,
46129,109,156.0,82.0,,,,,168.0,,18.7,77.3,93.0,,,,,47.0,-27.0,,,,,59.0,,-90.3,-31.7,-16.0,,,,,True,,,,,False,,False,True,True,,,,
46135,412,750.0,226.0,,,,,453.0,,163.5,378.2,563.5,,2174.8,,,338.0,-186.0,,,,,41.0,,-248.5,-33.8,151.5,,1762.8,,,True,,,,,True,,True,True,True,,False,,
46137,56,96.0,,,,,,90.0,,20.2,52.2,43.0,,,,,40.0,,,,,,34.0,,-35.8,-3.8,-13.0,,,,,,,,,,True,,True,True,True,,,,
47001,2503,5022.0,4119.0,,,,,3743.0,,15050.8,2172.6,7524.5,,4786.8,,,2519.0,1616.0,,,,,1240.0,,12547.8,-330.4,5021.5,,2283.8,,,True,,,,,True,,False,True,False,,True,,
47003,1505,3198.0,2084.0,,,,,2979.0,,7437.2,1518.0,3975.0,,2801.3,,,1693.0,579.0,,,,,1474.0,,5932.2,13.0,2470.0,,1296.3,,,True,,,,,True,,False,True,False,,True,,
47005,296,516.0,419.0,,,,,1173.0,,413.1,266.6,579.0,,,,,220.0,123.0,,,,,877.0,,117.1,-29.4,283.0,,,,,True,,,,,False,,True,True,False,,,,
47007,391,636.0,,,,,,948.0,,850.8,419.7,1244.0,,,,,245.0,,,,,,557.0,,459.8,28.7,853.0,,,,,,,,,,False,,False,True,False,,,,
47009,4400,6666.0,7511.0,,,,,5694.0,,7297.0,3415.7,10971.0,,6035.3,14194.0,,2266.0,3111.0,,,,,1294.0,,2897.0,-984.3,6571.0,,1635.3,9794.0,,False,,,,,True,,False,True,False,,True,False,
47011,3775,6246.0,5832.0,,,,,5796.0,,16447.0,2918.0,10426.0,,5291.9,,,2471.0,2057.0,,,,,2021.0,,12672.0,-857.0,6651.0,,1516.9,,,True,,,,,True,,False,True,False,,True,,
47013,1269,1908.0,1663.0,,,,,2273.0,,5305.7,771.5,2779.5,,,,,639.0,394.0,,,,,1004.0,,4036.7,-497.5,1510.5,,,,,True,,,,,False,,False,True,False,,,,
47015,454,1122.0,373.0,,,,,931.0,,3512.2,437.0,1439.5,,,,,668.0,-81.0,,,,,477.0,,3058.2,-17.0,985.5,,,,,True,,,,,True,,False,True,False,,,,
47017,917,1170.0,1096.0,,,,,1515.0,,2057.3,582.9,1417.0,,536.4,,,253.0,179.0,,,,,598.0,,1140.3,-334.1,500.0,,-380.6,,,True,,,,,False,,False,False,False,,False,,
47019,1493,2490.0,1541.0,,,,,1928.0,,3982.1,1326.3,3189.0,,1239.4,,,997.0,48.0,,,,,435.0,,2489.1,-166.7,1696.0,,-253.6,,,True,,,,,True,,False,True,False,,True,,
47021,1215,2244.0,1468.0,,,,,1636.0,,8597.2,1086.3,3507.0,,1474.8,,,1029.0,253.0,,,,,421.0,,7382.2,-128.7,2292.0,,259.8,,,True,,,,,True,,False,True,False,,True,,
47023,556,570.0,641.0,,,,,969.0,,1294.6,334.3,828.0,,,,,14.0,85.0,,,,,413.0,,738.6,-221.7,272.0,,,,,False,,,,,False,,False,False,False,,,,
47025,1022,1122.0,751.0,,,,,1602.0,,1492.4,660.1,1344.5,,,,,100.0,-271.0,,,,,580.0,,470.4,-361.9,322.5,,,,,False,,,,,False,,False,False,False,,,,
47027,220,618.0,118.0,,,,,355.0,,1285.6,199.1,1025.0,,,,,398.0,-102.0,,,,,135.0,,1065.6,-20.9,805.0,,,,,True,,,,,True,,False,True,False,,,,
47029,1340,1974.0,799.0,,,,,1659.0,,6358.7,929.9,3384.0,,1392.6,,,634.0,-541.0,,,,,319.0,,5018.7,-410.1,2044.0,,52.6,,,True,,,,,True,,False,True,False,,True,,
47031,1634,4008.0,2420.0,,,,,3571.0,,11966.0,1518.0,5959.0,,1924.9,,,2374.0,786.0,,,,,1937.0,,10332.0,-116.0,4325.0,,290.9,,,True,,,,,True,,False,True,False,,True,,
47033,409,816.0,810.0,,,,,678.0,,2256.9,310.4,1216.0,,,,,407.0,401.0,,,,,269.0,,1847.9,-98.6,807.0,,,,,True,,,,,True,,False,True,False,,,,
47035,1973,3114.0,1834.0,,,,,3284.0,,9288.6,1432.3,5714.0,,2273.5,,,1141.0,-139.0,,,,,1311.0,,7315.6,-540.7,3741.0,,300.5,,,True,,,,,False,,False,True,False,,True,,
47037,20710,29142.0,27396.0,,,,,23755.0,,69464.5,15261.9,38096.0,,17436.1,36605.0,,8432.0,6686.0,,,,,3045.0,,48754.5,-5448.1,17386.0,,-3273.9,15895.0,,True,,,,,True,,False,True,False,,True,False,
47039,339,756.0,8.0,,,,,655.0,,2075.3,294.0,1812.5,,,,,417.0,-331.0,,,,,316.0,,1736.3,-45.0,1473.5,,,,,True,,,,,True,,False,True,False,,,,
47041,725,1464.0,504.0,,,,,1216.0,,3956.2,672.6,2225.0,,,,,739.0,-221.0,,,,,491.0,,3231.2,-52.4,1500.0,,,,,True,,,,,True,,False,True,False,,,,
47043,1717,3144.0,1671.0,,,,,2681.0,,14926.6,1328.4,4478.0,,2475.8,,,1427.0,-46.0,,,,,964.0,,13209.6,-388.6,2761.0,,758.8,,,True,,,,,True,,False,True,False,,True,,
47045,1082,1668.0,571.0,,,,,2147.0,,3026.3,715.4,1855.0,,1196.1,,,586.0,-511.0,,,,,1065.0,,1944.3,-366.6,773.0,,114.1,,,True,,,,,False,,False,True,False,,True,,
47047,1340,1680.0,1101.0,,,,,1595.0,,3029.0,706.0,2410.0,,1427.6,,,340.0,-239.0,,,,,255.0,,1689.0,-634.0,1070.0,,87.6,,,True,,,,,True,,False,False,False,,True,,
47049,574,1152.0,304.0,,,,,916.0,,2578.8,506.8,2210.0,,,,,578.0,-270.0,,,,,342.0,,2004.8,-67.2,1636.0,,,,,True,,,,,True,,False,True,False,,,,
47051,1346,2250.0,1497.0,,,,,2820.0,,3322.8,912.6,2771.0,,747.9,,,904.0,151.0,,,,,1474.0,,1976.8,-433.4,1425.0,,-598.1,,,True,,,,,False,,False,True,False,,True,,
47053,1492,2874.0,2261.0,,,,,2258.0,,4152.6,1284.3,4087.0,,1704.3,,,1382.0,769.0,,,,,766.0,,2660.6,-207.7,2595.0,,212.3,,,True,,,,,True,,False,True,False,,True,,
47055,1273,1908.0,1161.0,,,,,1730.0,,4418.8,803.2,3285.0,,,,,635.0,-112.0,,,,,457.0,,3145.8,-469.8,2012.0,,,,,True,,,,,True,,False,True,False,,,,
47057,696,1398.0,442.0,,,,,1023.0,,3213.1,613.0,1765.5,,,,,702.0,-254.0,,,,,327.0,,2517.1,-83.0,1069.5,,,,,True,,,,,True,,False,True,False,,,,
47059,2210,4188.0,2163.0,,,,,2909.0,,10170.9,1727.2,8009.5,,2413.6,,,1978.0,-47.0,,,,,699.0,,7960.9,-482.8,5799.5,,203.6,,,True,,,,,True,,False,True,False,,True,,
47061,426,792.0,266.0,,,,,879.0,,2174.8,317.2,982.0,,,,,366.0,-160.0,,,,,453.0,,1748.8,-108.8,556.0,,,,,True,,,,,False,,False,True,False,,,,
47063,2427,4110.0,2642.0,,,,,2649.0,,10999.8,1813.9,6774.0,,3305.8,,,1683.0,215.0,,,,,222.0,,8572.8,-613.1,4347.0,,878.8,,,True,,,,,True,,False,True,False,,True,,
47065,13217,18162.0,17343.0,,,,,18062.0,,34194.4,9138.9,32632.5,,17000.6,14468.0,,4945.0,4126.0,,,,,4845.0,,20977.4,-4078.1,19415.5,,3783.6,1251.0,,True,,,,,True,,False,True,False,,True,True,
47067,157,240.0,141.0,,,,,213.0,,81.4,200.6,197.0,,,,,83.0,-16.0,,,,,56.0,,-75.6,43.6,40.0,,,,,True,,,,,True,,True,True,True,,,,
47069,587,882.0,850.0,,,,,1339.0,,2813.8,546.8,1379.0,,547.7,,,295.0,263.0,,,,,752.0,,2226.8,-40.2,792.0,,-39.3,,,True,,,,,False,,False,True,False,,True,,
47071,787,1482.0,910.0,,,,,1479.0,,3110.3,645.3,1877.5,,,,,695.0,123.0,,,,,692.0,,2323.3,-141.7,1090.5,,,,,True,,,,,True,,False,True,False,,,,
47073,1726,2970.0,2862.0,,,,,2093.0,,11485.6,1505.3,4505.5,,2227.8,,,1244.0,1136.0,,,,,367.0,,9759.6,-220.7,2779.5,,501.8,,,True,,,,,True,,False,True,False,,True,,
47075,516,930.0,702.0,,,,,691.0,,2214.1,409.5,1343.5,,,,,414.0,186.0,,,,,175.0,,1698.1,-106.5,827.5,,,,,True,,,,,True,,False,True,False,,,,
47077,901,1686.0,1445.0,,,,,1456.0,,3945.4,687.5,2327.0,,,,,785.0,544.0,,,,,555.0,,3044.4,-213.5,1426.0,,,,,True,,,,,True,,False,True,False,,,,
47079,670,1254.0,824.0,,,,,1292.0,,2888.2,663.3,1332.5,,,,,584.0,154.0,,,,,622.0,,2218.2,-6.7,662.5,,,,,True,,,,,False,,False,True,False,,,,
47081,696,1344.0,647.0,,,,,1329.0,,2971.6,618.1,1953.0,,,,,648.0,-49.0,,,,,633.0,,2275.6,-77.9,1257.0,,,,,True,,,,,True,,False,True,False,,,,
47083,241,324.0,0.0,,,,,414.0,,2988.6,142.2,490.0,,,,,83.0,-241.0,,,,,173.0,,2747.6,-98.8,249.0,,,,,False,,,,,False,,False,False,False,,,,
47085,390,810.0,504.0,,,,,901.0,,935.4,375.8,1021.0,,,,,420.0,114.0,,,,,511.0,,545.4,-14.2,631.0,,,,,True,,,,,False,,False,True,False,,,,
47087,224,366.0,101.0,,,,,594.0,,484.6,181.8,445.0,,,,,142.0,-123.0,,,,,370.0,,260.6,-42.2,221.0,,,,,True,,,,,False,,False,True,False,,,,
47089,1868,2376.0,2010.0,,,,,2517.0,,4185.7,1128.5,4430.5,,1147.0,,,508.0,142.0,,,,,649.0,,2317.7,-739.5,2562.5,,-721.0,,,True,,,,,False,,False,False,False,,False,,
47091,419,606.0,230.0,,,,,476.0,,538.9,269.5,647.5,,,,,187.0,-189.0,,,,,57.0,,119.9,-149.5,228.5,,,,,False,,,,,True,,True,True,False,,,,
47093,13802,21264.0,12855.0,,,,,19801.0,,52561.9,11459.7,34453.5,,21802.2,24459.0,,7462.0,-947.0,,,,,5999.0,,38759.9,-2342.3,20651.5,,8000.2,10657.0,,True,,,,,True,,False,True,False,,False,False,
47095,310,336.0,0.0,,,,,255.0,,285.3,153.2,504.0,,,,,26.0,-310.0,,,,,-55.0,,-24.7,-156.8,194.0,,,,,False,,,,,False,,True,False,False,,,,
47097,590,1032.0,300.0,,,,,1434.0,,2648.4,470.0,1235.0,,901.8,,,442.0,-290.0,,,,,844.0,,2058.4,-120.0,645.0,,311.8,,,True,,,,,False,,False,True,False,,True,,
47099,1505,2790.0,665.0,,,,,2719.0,,6078.9,1266.4,3994.0,,2199.4,,,1285.0,-840.0,,,,,1214.0,,4573.9,-238.6,2489.0,,694.4,,,True,,,,,True,,False,True,False,,True,,
47101,293,804.0,268.0,,,,,633.0,,1274.1,267.9,727.0,,,,,511.0,-25.0,,,,,340.0,,981.1,-25.1,434.0,,,,,True,,,,,True,,False,True,True,,,,
47103,1164,3048.0,1391.0,,,,,2088.0,,7349.4,1315.1,4218.0,,2583.8,,,1884.0,227.0,,,,,924.0,,6185.4,151.1,3054.0,,1419.8,,,True,,,,,True,,False,True,False,,True,,
47105,1827,3420.0,3218.0,,,,,2507.0,,11125.4,1563.8,6336.5,,2112.6,,,1593.0,1391.0,,,,,680.0,,9298.4,-263.2,4509.5,,285.6,,,True,,,,,True,,False,True,False,,True,,
47107,1593,3096.0,2337.0,,,,,3352.0,,7041.8,1287.4,4623.0,,2830.4,,,1503.0,744.0,,,,,1759.0,,5448.8,-305.6,3030.0,,1237.4,,,True,,,,,False,,False,True,False,,True,,
47109,805,1026.0,827.0,,,,,1698.0,,2736.5,441.4,1945.0,,,,,221.0,22.0,,,,,893.0,,1931.5,-363.6,1140.0,,,,,True,,,,,False,,False,False,False,,,,
47111,672,1404.0,610.0,,,,,1027.0,,3001.6,603.5,2214.5,,909.1,,,732.0,-62.0,,,,,355.0,,2329.6,-68.5,1542.5,,237.1,,,True,,,,,True,,False,True,False,,True,,
47113,2488,4608.0,364.0,,,,,4228.0,,11357.4,2114.9,6032.0,,2010.6,,,2120.0,-2124.0,,,,,1740.0,,8869.4,-373.1,3544.0,,-477.4,,,False,,,,,True,,False,True,False,,True,,
47115,772,1224.0,1356.0,,,,,1910.0,,3427.3,565.5,1879.0,,,,,452.0,584.0,,,,,1138.0,,2655.3,-206.5,1107.0,,,,,False,,,,,False,,False,True,False,,,,
47117,1263,1812.0,1189.0,,,,,1869.0,,3836.5,664.0,2891.5,,1313.5,,,549.0,-74.0,,,,,606.0,,2573.5,-599.0,1628.5,,50.5,,,True,,,,,False,,False,False,False,,True,,
47119,3496,5382.0,2417.0,,,,,4210.0,,6882.6,2325.0,9106.0,,4321.7,,,1886.0,-1079.0,,,,,714.0,,3386.6,-1171.0,5610.0,,825.7,,,True,,,,,True,,False,True,False,,True,,
47121,406,894.0,521.0,,,,,882.0,,2911.7,353.7,1420.0,,,,,488.0,115.0,,,,,476.0,,2505.7,-52.3,1014.0,,,,,True,,,,,True,,False,True,False,,,,
47123,1638,2886.0,1851.0,,,,,2603.0,,5258.6,1109.0,4831.0,,2121.4,,,1248.0,213.0,,,,,965.0,,3620.6,-529.0,3193.0,,483.4,,,True,,,,,True,,False,True,False,,True,,
47125,5936,8694.0,10682.0,,,,,6257.0,,37989.6,4686.2,14836.0,,9177.5,12021.0,,2758.0,4746.0,,,,,321.0,,32053.6,-1249.8,8900.0,,3241.5,6085.0,,False,,,,,True,,False,True,False,,False,False,
47127,272,624.0,166.0,,,,,394.0,,2324.8,206.5,717.0,,,,,352.0,-106.0,,,,,122.0,,2052.8,-65.5,445.0,,,,,True,,,,,True,,False,True,False,,,,
47129,758,1608.0,1101.0,,,,,1249.0,,5455.3,643.1,2572.5,,,,,850.0,343.0,,,,,491.0,,4697.3,-114.9,1814.5,,,,,True,,,,,True,,False,True,False,,,,
47131,815,1608.0,829.0,,,,,1399.0,,2052.8,688.3,2031.0,,1092.0,,,793.0,14.0,,,,,584.0,,1237.8,-126.7,1216.0,,277.0,,,True,,,,,True,,False,True,False,,True,,
47133,747,1116.0,120.0,,,,,1160.0,,4190.2,350.5,2050.5,,,,,369.0,-627.0,,,,,413.0,,3443.2,-396.5,1303.5,,,,,False,,,,,False,,False,False,False,,,,
47135,241,816.0,168.0,,,,,506.0,,2371.7,244.5,1376.5,,,,,575.0,-73.0,,,,,265.0,,2130.7,3.5,1135.5,,,,,True,,,,,True,,False,True,False,,,,
47137,218,246.0,1.0,,,,,151.0,,464.1,98.6,311.0,,,,,28.0,-217.0,,,,,-67.0,,246.1,-119.4,93.0,,,,,False,,,,,False,,False,False,False,,,,
47139,579,798.0,554.0,,,,,827.0,,2580.5,410.5,1503.0,,,,,219.0,-25.0,,,,,248.0,,2001.5,-168.5,924.0,,,,,True,,,,,False,,False,True,False,,,,
47141,2764,4668.0,3103.0,,,,,3962.0,,14444.2,1598.1,8422.5,,2715.2,,,1904.0,339.0,,,,,1198.0,,11680.2,-1165.9,5658.5,,-48.8,,,True,,,,,True,,False,True,False,,True,,
47143,1353,2730.0,459.0,,,,,2217.0,,6804.6,1253.4,3933.5,,,,,1377.0,-894.0,,,,,864.0,,5451.6,-99.6,2580.5,,,,,True,,,,,True,,False,True,False,,,,
47145,1846,3372.0,2294.0,,,,,2852.0,,10141.8,1394.1,4723.0,,,,,1526.0,448.0,,,,,1006.0,,8295.8,-451.9,2877.0,,,,,True,,,,,True,,False,True,False,,,,
47147,2567,4782.0,2443.0,,,,,2561.0,,13423.7,2095.5,8243.5,,3931.4,,,2215.0,-124.0,,,,,-6.0,,10856.7,-471.5,5676.5,,1364.4,,,True,,,,,True,,False,True,False,,True,,
47149,10130,18072.0,19049.0,,,,,15725.0,,51300.6,9360.6,27547.5,,10908.2,21633.0,,7942.0,8919.0,,,,,5595.0,,41170.6,-769.4,17417.5,,778.2,11503.0,,False,,,,,True,,False,True,False,,True,False,
