,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
38007,5,4.0,,5.3,,4.0,0.0,,,,,2.7,5.9,,,19.0,1.6,5.2,,,4.0,0.0,,,5.0,4.9,,,,,,,,,1.6,,-1.0,,0.3,,-1.0,-5.0,,,,,-2.3,0.9,,,14.0,-3.4,0.2,,,-1.0,-5.0,,,0.0,-0.1,,,,,,,,,-3.4,,,True,,False,False,,,,,False,True,,,False,False,True,,,False,False,,,True,True,,,,,,,,,False,
38009,33,36.0,,30.9,,30.0,3.0,,,,,38.2,29.7,,,94.0,16.8,35.2,,,2.0,33.4,0.0,,55.0,45.5,,,,,,,,,29.7,50.0,3.0,,-2.1,,-3.0,-30.0,,,,,5.2,-3.3,,,61.0,-16.2,2.2,,,-31.0,0.4,-33.0,,22.0,12.5,,,,,,,,,-3.3,17.0,,True,,False,False,,,,,False,False,,,False,False,True,,,False,True,False,,False,False,,,,,,,,,False,False
38011,51,24.0,,11.8,,20.0,,,,,,33.6,22.3,,,34.0,4.3,21.6,,,0.0,24.1,0.0,,29.0,21.1,,,,,,,,,33.4,59.0,-27.0,,-39.2,,-31.0,,,,,,-17.4,-28.7,,,-17.0,-46.7,-29.4,,,-51.0,-26.9,-51.0,,-22.0,-29.9,,,,,,,,,-17.6,8.0,,False,,False,,,,,,True,False,,,True,False,False,,,False,True,False,,True,False,,,,,,,,,True,True
38013,14,16.0,,15.9,,14.0,0.0,,,,,13.7,13.6,,,57.0,61.8,8.0,,,16.0,7.1,0.0,,20.0,9.3,,,,,,,,,16.2,25.0,2.0,,1.9,,0.0,-14.0,,,,,-0.3,-0.4,,,43.0,47.8,-6.0,,,2.0,-6.9,-14.0,,6.0,-4.7,,,,,,,,,2.2,11.0,,True,,True,False,,,,,True,True,,,False,False,False,,,False,False,False,,False,False,,,,,,,,,False,False
38015,558,672.0,,615.8,,595.0,528.0,,,,,1037.8,168.6,,,906.0,358.1,859.6,317.5,,442.0,618.7,0.0,,1008.0,1864.6,,,,,1358.2,,,,467.1,940.0,114.0,,57.8,,37.0,-30.0,,,,,479.8,-389.4,,,348.0,-199.9,301.6,-240.5,,-116.0,60.7,-558.0,,450.0,1306.6,,,,,800.2,,,,-90.9,382.0,,True,,True,True,,,,,False,False,,,False,False,False,False,,False,True,False,,False,False,,,,,False,,,,True,False
38017,969,1560.0,,1737.2,,1205.0,1835.0,,,,,1300.4,967.5,,861.9,1189.0,916.2,1438.6,959.5,,942.0,1215.0,0.0,,1631.0,3324.0,,,,,1760.8,0.0,,,1604.7,1048.0,591.0,,768.2,,236.0,866.0,,,,,331.4,-1.5,,-107.1,220.0,-52.8,469.6,-9.5,,-27.0,246.0,-969.0,,662.0,2355.0,,,,,791.8,-969.0,,,635.7,79.0,,False,,True,False,,,,,True,True,,True,True,True,True,True,,True,True,False,,False,False,,,,,False,False,,,False,True
38019,8,8.0,,9.5,,8.0,0.0,,,,,22.5,16.9,,,44.0,9.5,15.3,,,0.0,5.7,0.0,,28.0,37.0,,,,,,,,,6.3,,0.0,,1.5,,0.0,-8.0,,,,,14.5,8.9,,,36.0,1.5,7.3,,,-8.0,-2.3,-8.0,,20.0,29.0,,,,,,,,,-1.7,,,False,,True,False,,,,,False,False,,,False,False,False,,,False,False,False,,False,False,,,,,,,,,False,
38021,36,128.0,,142.9,,61.0,16.0,,,,,55.8,23.2,,,35.0,66.6,74.1,,,90.0,90.8,0.0,,97.0,48.4,,,,,,,,,94.6,,92.0,,106.9,,25.0,-20.0,,,,,19.8,-12.8,,,-1.0,30.6,38.1,,,54.0,54.8,-36.0,,61.0,12.4,,,,,,,,,58.6,,,False,,True,True,,,,,True,True,,,True,True,True,,,True,True,True,,True,True,,,,,,,,,True,
38023,10,0.0,,0.4,,1.0,0.0,,,,,6.6,14.8,,,57.0,2.1,4.1,,,9.0,1.5,0.0,,17.0,11.0,,,,,,,,,5.9,26.0,-10.0,,-9.6,,-9.0,-10.0,,,,,-3.4,4.8,,,47.0,-7.9,-5.9,,,-1.0,-8.5,-10.0,,7.0,1.0,,,,,,,,,-4.1,16.0,,True,,True,False,,,,,True,True,,,False,True,True,,,True,True,False,,True,True,,,,,,,,,True,False
38025,8,12.0,,18.1,,9.0,0.0,,,,,29.1,38.1,,,60.0,4.8,16.5,,,0.0,12.2,0.0,,25.0,23.2,,,,,,,,,7.9,14.0,4.0,,10.1,,1.0,-8.0,,,,,21.1,30.1,,,52.0,-3.2,8.5,,,-8.0,4.2,-8.0,,17.0,15.2,,,,,,,,,-0.1,6.0,,False,,True,False,,,,,False,False,,,False,True,False,,,False,False,False,,False,False,,,,,,,,,True,False
38027,35,76.0,,71.7,,32.0,0.0,,,,,33.2,13.9,,,20.0,225.7,26.8,,,31.0,34.0,0.0,,47.0,29.8,,,,,,,,,64.7,80.0,41.0,,36.7,,-3.0,-35.0,,,,,-1.8,-21.1,,,-15.0,190.7,-8.2,,,-4.0,-1.0,-35.0,,12.0,-5.2,,,,,,,,,29.7,45.0,,True,,True,True,,,,,True,True,,,True,False,True,,,True,True,True,,True,True,,,,,,,,,True,False
38029,30,32.0,,29.7,,26.0,,,,,,29.5,21.6,,,23.0,45.4,20.0,,,12.0,30.5,0.0,,40.0,22.4,,,,,,,,,22.8,114.0,2.0,,-0.3,,-4.0,,,,,,-0.5,-8.4,,,-7.0,15.4,-10.0,,,-18.0,0.5,-30.0,,10.0,-7.6,,,,,,,,,-7.2,84.0,,True,,False,,,,,,True,False,,,False,False,False,,,False,True,False,,False,False,,,,,,,,,False,False
38031,22,0.0,,0.0,,3.0,0.0,,,,,33.6,4.9,,,20.0,2.3,11.3,,,2.0,16.8,0.0,,27.0,20.7,,,,,,,,,6.2,0.0,-22.0,,-22.0,,-19.0,-22.0,,,,,11.6,-17.1,,,-2.0,-19.7,-10.7,,,-20.0,-5.2,-22.0,,5.0,-1.3,,,,,,,,,-15.8,-22.0,,False,,True,False,,,,,True,True,,,True,True,True,,,True,True,False,,True,True,,,,,,,,,True,False
38033,40,28.0,,17.5,,18.0,,,,,,17.8,13.8,,,24.0,81.5,13.2,,,0.0,10.8,0.0,,20.0,9.4,,,,,,,,,25.5,,-12.0,,-22.5,,-22.0,,,,,,-22.2,-26.2,,,-16.0,41.5,-26.8,,,-40.0,-29.2,-40.0,,-20.0,-30.6,,,,,,,,,-14.5,,,False,,False,,,,,,False,False,,,False,False,False,,,False,False,False,,False,False,,,,,,,,,False,
38035,389,356.0,,699.3,,416.0,533.0,,,,,537.9,210.2,,,595.0,200.6,507.8,281.5,,115.0,431.9,0.0,,637.0,685.3,,,,,1064.7,,,,173.5,415.0,-33.0,,310.3,,27.0,144.0,,,,,148.9,-178.8,,,206.0,-188.4,118.8,-107.5,,-274.0,42.9,-389.0,,248.0,296.3,,,,,675.7,,,,-215.5,26.0,,False,,True,False,,,,,False,False,,,False,False,False,False,,False,False,False,,False,False,,,,,False,,,,False,True
38037,11,0.0,,1.5,,1.0,0.0,,,,,10.2,15.7,,,19.0,0.2,5.3,,,15.0,1.8,0.0,,13.0,13.0,,,,,,,,,5.8,16.0,-11.0,,-9.5,,-10.0,-11.0,,,,,-0.8,4.7,,,8.0,-10.8,-5.7,,,4.0,-9.2,-11.0,,2.0,2.0,,,,,,,,,-5.2,5.0,,True,,True,False,,,,,True,True,,,True,True,True,,,True,True,False,,True,True,,,,,,,,,True,True
38039,7,36.0,,36.2,,20.0,,,,,,22.9,12.9,,,21.0,15.6,17.3,,,0.0,22.9,0.0,,29.0,8.2,,,,,,,,,36.0,16.0,29.0,,29.2,,13.0,,,,,,15.9,5.9,,,14.0,8.6,10.3,,,-7.0,15.9,-7.0,,22.0,1.2,,,,,,,,,29.0,9.0,,False,,True,,,,,,True,True,,,True,True,True,,,True,True,True,,True,True,,,,,,,,,True,True
38041,21,0.0,,0.7,,3.0,0.0,,,,,19.7,15.2,,,22.0,0.8,6.4,,,23.0,2.8,0.0,,17.0,20.5,,,,,,,,,8.6,,-21.0,,-20.3,,-18.0,-21.0,,,,,-1.3,-5.8,,,1.0,-20.2,-14.6,,,2.0,-18.2,-21.0,,-4.0,-0.5,,,,,,,,,-12.4,,,True,,True,False,,,,,True,True,,,True,True,True,,,True,True,False,,True,True,,,,,,,,,True,
38043,5,8.0,,12.2,,7.0,0.0,,,,,18.0,16.6,,,16.0,6.0,9.3,,,0.0,2.8,0.0,,19.0,15.6,,,,,,,,,14.2,,3.0,,7.2,,2.0,-5.0,,,,,13.0,11.6,,,11.0,1.0,4.3,,,-5.0,-2.2,-5.0,,14.0,10.6,,,,,,,,,9.2,,,False,,True,False,,,,,False,False,,,False,True,False,,,False,True,False,,False,False,,,,,,,,,False,
38045,24,76.0,,69.5,,42.0,9.0,,,,,32.6,29.1,,,16.0,85.1,34.3,,,8.0,45.9,0.0,,58.0,62.1,,,,,,,,,41.6,,52.0,,45.5,,18.0,-15.0,,,,,8.6,5.1,,,-8.0,61.1,10.3,,,-16.0,21.9,-24.0,,34.0,38.1,,,,,,,,,17.6,,,True,,True,True,,,,,True,True,,,True,False,True,,,True,True,True,,True,True,,,,,,,,,True,
38047,5,20.0,,23.7,,12.0,0.0,,,,,20.5,15.0,,,23.0,13.2,14.2,,,0.0,10.9,0.0,,24.0,10.4,,,,,,,,,8.0,,15.0,,18.7,,7.0,-5.0,,,,,15.5,10.0,,,18.0,8.2,9.2,,,-5.0,5.9,-5.0,,19.0,5.4,,,,,,,,,3.0,,,False,,True,True,,,,,False,True,,,False,True,True,,,True,True,True,,False,True,,,,,,,,,True,
38049,24,20.0,,24.2,,20.0,0.0,,,,,38.1,39.2,,,70.0,8.1,24.1,,,1.0,19.5,0.0,,60.0,49.9,,,,,,,,,13.8,18.0,-4.0,,0.2,,-4.0,-24.0,,,,,14.1,15.2,,,46.0,-15.9,0.1,,,-23.0,-4.5,-24.0,,36.0,25.9,,,,,,,,,-10.2,-6.0,,True,,False,False,,,,,False,False,,,False,False,True,,,False,False,False,,False,False,,,,,,,,,False,False
38051,10,16.0,,28.1,,11.0,0.0,,,,,29.4,14.5,,,27.0,4.5,20.6,,,0.0,9.4,0.0,,25.0,16.8,,,,,,,,,33.3,32.0,6.0,,18.1,,1.0,-10.0,,,,,19.4,4.5,,,17.0,-5.5,10.6,,,-10.0,-0.6,-10.0,,15.0,6.8,,,,,,,,,23.3,22.0,,False,,True,False,,,,,False,True,,,False,True,False,,,False,True,False,,False,False,,,,,,,,,False,False
38053,100,48.0,,44.0,,45.0,0.0,,,,,89.8,77.0,,,210.0,29.3,59.4,,,14.0,47.6,0.0,,88.0,120.6,,,,,,,,,36.6,44.0,-52.0,,-56.0,,-55.0,-100.0,,,,,-10.2,-23.0,,,110.0,-70.7,-40.6,,,-86.0,-52.4,-100.0,,-12.0,20.6,,,,,,,,,-63.4,-56.0,,False,,False,False,,,,,True,True,,,False,False,True,,,False,False,False,,True,True,,,,,,,,,False,False
38055,46,36.0,,28.7,,29.0,0.0,,,,,85.9,55.2,,,106.0,13.2,43.9,,,11.0,39.0,0.0,,79.0,54.6,,,,,,,,,23.7,59.0,-10.0,,-17.3,,-17.0,-46.0,,,,,39.9,9.2,,,60.0,-32.8,-2.1,,,-35.0,-7.0,-46.0,,33.0,8.6,,,,,,,,,-22.3,13.0,,False,,False,False,,,,,False,True,,,False,False,True,,,False,True,False,,False,True,,,,,,,,,False,False
38057,39,60.0,,55.3,,55.0,13.0,,,,,73.0,68.0,,,85.0,31.7,56.1,,,31.0,55.7,0.0,,80.0,81.6,,,,,,,,,90.4,74.0,21.0,,16.3,,16.0,-26.0,,,,,34.0,29.0,,,46.0,-7.3,17.1,,,-8.0,16.7,-39.0,,41.0,42.6,,,,,,,,,51.4,35.0,,True,,True,False,,,,,False,False,,,False,True,True,,,True,True,False,,False,False,,,,,,,,,False,False
38059,191,240.0,,281.7,,224.0,53.0,,,,,378.9,115.1,,,299.0,108.9,259.2,124.0,,72.0,203.0,0.0,,300.0,562.7,,,,,355.6,,,,315.4,205.0,49.0,,90.7,,33.0,-138.0,,,,,187.9,-75.9,,,108.0,-82.1,68.2,-67.0,,-119.0,12.0,-191.0,,109.0,371.7,,,,,164.6,,,,124.4,14.0,,False,,True,False,,,,,False,False,,,False,False,False,False,,False,True,False,,False,False,,,,,False,,,,False,True
38061,51,80.0,,85.8,,64.0,4.0,,,,,99.2,32.6,,,170.0,46.8,51.4,,,28.0,63.4,0.0,,75.0,76.0,,,,,,,,,77.0,89.0,29.0,,34.8,,13.0,-47.0,,,,,48.2,-18.4,,,119.0,-4.2,0.4,,,-23.0,12.4,-51.0,,24.0,25.0,,,,,,,,,26.0,38.0,,False,,True,False,,,,,False,True,,,False,True,True,,,True,True,False,,True,True,,,,,,,,,True,False
38063,28,28.0,,30.2,,14.0,0.0,,,,,29.3,10.4,,,20.0,8.2,16.6,,,1.0,23.6,0.0,,36.0,15.4,,,,,,,,,16.8,18.0,0.0,,2.2,,-14.0,-28.0,,,,,1.3,-17.6,,,-8.0,-19.8,-11.4,,,-27.0,-4.4,-28.0,,8.0,-12.6,,,,,,,,,-11.2,-10.0,,False,,False,False,,,,,False,False,,,False,False,False,,,False,False,False,,False,False,,,,,,,,,False,False
38065,2,0.0,,1.4,,4.0,0.0,,,,,10.4,14.1,,,37.0,1.6,5.8,,,15.0,2.6,0.0,,12.0,11.4,,,,,,,,,3.2,,-2.0,,-0.6,,2.0,-2.0,,,,,8.4,12.1,,,35.0,-0.4,3.8,,,13.0,0.6,-2.0,,10.0,9.4,,,,,,,,,1.2,,,True,,False,False,,,,,False,False,,,False,True,False,,,False,True,True,,False,False,,,,,,,,,True,
38067,19,4.0,,2.0,,5.0,0.0,,,,,38.9,37.3,,,56.0,1.5,28.7,,,1.0,13.9,0.0,,44.0,23.6,,,,,,,,,2.6,39.0,-15.0,,-17.0,,-14.0,-19.0,,,,,19.9,18.3,,,37.0,-17.5,9.7,,,-18.0,-5.1,-19.0,,25.0,4.6,,,,,,,,,-16.4,20.0,,False,,True,False,,,,,False,False,,,False,False,True,,,False,True,False,,False,True,,,,,,,,,False,False
38069,17,28.0,,30.7,,29.0,2.0,,,,,32.4,17.3,,,47.0,17.2,26.1,,,6.0,34.5,0.0,,46.0,44.6,,,,,,,,,25.4,33.0,11.0,,13.7,,12.0,-15.0,,,,,15.4,0.3,,,30.0,0.2,9.1,,,-11.0,17.5,-17.0,,29.0,27.6,,,,,,,,,8.4,16.0,,False,,False,False,,,,,False,True,,,False,True,True,,,False,False,False,,False,False,,,,,,,,,True,False
38071,95,164.0,,170.7,,117.0,33.0,,,,,125.7,100.8,,,136.0,81.6,112.0,,,77.0,119.4,0.0,,163.0,143.3,,,,,,,,,97.5,124.0,69.0,,75.7,,22.0,-62.0,,,,,30.7,5.8,,,41.0,-13.4,17.0,,,-18.0,24.4,-95.0,,68.0,48.3,,,,,,,,,2.5,29.0,,False,,True,True,,,,,True,True,,,True,True,True,,,True,True,False,,True,True,,,,,,,,,True,True
38073,43,92.0,,86.5,,46.0,6.0,,,,,40.0,51.3,,,41.0,115.1,32.3,,,21.0,57.0,0.0,,73.0,55.1,,,,,,,,,47.4,83.0,49.0,,43.5,,3.0,-37.0,,,,,-3.0,8.3,,,-2.0,72.1,-10.7,,,-22.0,14.0,-43.0,,30.0,12.1,,,,,,,,,4.4,40.0,,True,,True,True,,,,,True,True,,,True,False,True,,,True,True,True,,True,True,,,,,,,,,True,True
38075,21,28.0,,27.2,,21.0,,,,,,16.1,13.3,,,89.0,163.6,9.8,,,23.0,16.9,0.0,,29.0,13.6,,,,,,,,,9.2,41.0,7.0,,6.2,,0.0,,,,,,-4.9,-7.7,,,68.0,142.6,-11.2,,,2.0,-4.1,-21.0,,8.0,-7.4,,,,,,,,,-11.8,20.0,,True,,True,,,,,,True,False,,,False,False,False,,,True,True,False,,False,False,,,,,,,,,False,False
38077,140,172.0,,175.2,,128.0,37.0,,,,,135.6,82.8,,,96.0,74.4,119.1,,,56.0,141.8,0.0,,186.0,196.4,,,,,,,,,148.1,116.0,32.0,,35.2,,-12.0,-103.0,,,,,-4.4,-57.2,,,-44.0,-65.6,-20.9,,,-84.0,1.8,-140.0,,46.0,56.4,,,,,,,,,8.1,-24.0,,False,,True,False,,,,,True,False,,,False,False,True,,,False,True,False,,False,False,,,,,,,,,True,True
38079,173,204.0,,201.1,,134.0,67.0,,,,,155.3,93.9,,,91.0,84.1,164.4,,,65.0,145.2,0.0,,175.0,362.9,,,,,,,,,194.8,154.0,31.0,,28.1,,-39.0,-106.0,,,,,-17.7,-79.1,,,-82.0,-88.9,-8.6,,,-108.0,-27.8,-173.0,,2.0,189.9,,,,,,,,,21.8,-19.0,,True,,False,False,,,,,True,False,,,False,False,True,,,False,True,False,,True,False,,,,,,,,,True,True
38081,10,24.0,,17.6,,16.0,1.0,,,,,25.2,21.6,,,24.0,30.1,20.6,,,0.0,13.7,0.0,,38.0,16.0,,,,,,,,,3.1,18.0,14.0,,7.6,,6.0,-9.0,,,,,15.2,11.6,,,14.0,20.1,10.6,,,-10.0,3.7,-10.0,,28.0,6.0,,,,,,,,,-6.9,8.0,,True,,True,True,,,,,False,True,,,False,False,True,,,True,True,True,,False,True,,,,,,,,,True,True
38083,5,4.0,,12.1,,5.0,0.0,,,,,5.4,9.6,,,20.0,12.1,3.1,,,11.0,0.5,,,9.0,7.2,,,,,,,,,4.3,,-1.0,,7.1,,0.0,-5.0,,,,,0.4,4.6,,,15.0,7.1,-1.9,,,6.0,-4.5,,,4.0,2.2,,,,,,,,,-0.7,,,False,,True,False,,,,,True,False,,,False,False,False,,,False,False,,,False,False,,,,,,,,,True,
38085,37,16.0,,0.5,,17.0,0.0,,,,,56.3,19.8,,,15.0,29.9,30.1,,,3.0,30.7,0.0,,41.0,80.7,,,,,,,,,32.5,29.0,-21.0,,-36.5,,-20.0,-37.0,,,,,19.3,-17.2,,,-22.0,-7.1,-6.9,,,-34.0,-6.3,-37.0,,4.0,43.7,,,,,,,,,-4.5,-8.0,,False,,True,False,,,,,True,True,,,False,True,True,,,False,True,False,,True,False,,,,,,,,,True,True
38087,1,12.0,,11.2,,7.0,0.0,,,,,1.3,3.9,,,12.0,31.7,5.3,,,7.0,1.4,,,7.0,3.7,,,,,,,,,7.9,,11.0,,10.2,,6.0,-1.0,,,,,0.3,2.9,,,11.0,30.7,4.3,,,6.0,0.4,,,6.0,2.7,,,,,,,,,6.9,,,True,,True,True,,,,,True,True,,,False,False,True,,,True,True,,,True,True,,,,,,,,,True,
38089,170,280.0,,274.5,,236.0,209.0,,,,,365.8,203.8,,,415.0,219.4,217.9,184.0,,139.0,221.9,0.0,,330.0,193.1,,,,,250.8,,,,247.8,252.0,110.0,,104.5,,66.0,39.0,,,,,195.8,33.8,,,245.0,49.4,47.9,14.0,,-31.0,51.9,-170.0,,160.0,23.1,,,,,80.8,,,,77.8,82.0,,True,,True,True,,,,,False,True,,,False,True,True,True,,True,True,False,,False,True,,,,,True,,,,True,True
38091,7,8.0,,1.8,,8.0,0.0,,,,,12.0,12.4,,,27.0,4.3,9.0,,,23.0,8.1,0.0,,16.0,29.4,,,,,,,,,13.8,18.0,1.0,,-5.2,,1.0,-7.0,,,,,5.0,5.4,,,20.0,-2.7,2.0,,,16.0,1.1,-7.0,,9.0,22.4,,,,,,,,,6.8,11.0,,False,,False,False,,,,,False,False,,,False,False,False,,,False,False,False,,False,False,,,,,,,,,False,False
38093,92,344.0,,350.1,,225.0,117.0,,,,,214.9,24.9,,,198.0,176.5,270.2,,,90.0,251.0,0.0,,319.0,341.6,,,,,590.6,,,,164.7,280.0,252.0,,258.1,,133.0,25.0,,,,,122.9,-67.1,,,106.0,84.5,178.2,,,-2.0,159.0,-92.0,,227.0,249.6,,,,,498.6,,,,72.7,188.0,,False,,True,True,,,,,True,True,,,True,True,True,,,True,True,True,,True,True,,,,,False,,,,True,True
38095,23,44.0,,49.1,,25.0,,,,,,21.0,16.4,,,41.0,21.1,23.2,,,6.0,24.8,0.0,,30.0,16.4,,,,,,,,,33.7,,21.0,,26.1,,2.0,,,,,,-2.0,-6.6,,,18.0,-1.9,0.2,,,-17.0,1.8,-23.0,,7.0,-6.6,,,,,,,,,10.7,,,False,,True,,,,,,True,True,,,True,True,True,,,True,True,False,,True,True,,,,,,,,,True,
38097,58,68.0,,40.4,,48.0,14.0,,,,,66.3,46.6,,,58.0,30.2,54.3,,,11.0,53.7,0.0,,81.0,92.6,,,,,,,,,64.3,103.0,10.0,,-17.6,,-10.0,-44.0,,,,,8.3,-11.4,,,0.0,-27.8,-3.7,,,-47.0,-4.3,-58.0,,23.0,34.6,,,,,,,,,6.3,45.0,,False,,False,False,,,,,True,False,,,True,False,True,,,False,True,False,,False,False,,,,,,,,,True,False
38099,93,188.0,,182.2,,135.0,8.0,,,,,117.8,12.5,,,126.0,172.5,79.8,,,106.0,171.8,0.0,,162.0,174.2,,,,,,,,,215.8,224.0,95.0,,89.2,,42.0,-85.0,,,,,24.8,-80.5,,,33.0,79.5,-13.2,,,13.0,78.8,-93.0,,69.0,81.2,,,,,,,,,122.8,131.0,,True,,True,True,,,,,True,True,,,True,True,True,,,True,True,True,,True,True,,,,,,,,,False,False
38101,457,516.0,,539.3,,482.0,271.0,,,,,495.8,301.4,,,1371.0,427.8,419.9,179.5,,368.0,509.9,0.0,,745.0,696.7,,,,,2084.6,,,,285.4,431.0,59.0,,82.3,,25.0,-186.0,,,,,38.8,-155.6,,,914.0,-29.2,-37.1,-277.5,,-89.0,52.9,-457.0,,288.0,239.7,,,,,1627.6,,,,-171.6,-26.0,,False,,True,False,,,,,True,False,,,False,True,True,False,,False,True,False,,False,False,,,,,False,,,,False,True
38103,13,12.0,,18.1,,13.0,0.0,,,,,28.9,29.2,,,42.0,6.1,20.0,,,1.0,19.3,0.0,,32.0,25.9,,,,,,,,,12.4,46.0,-1.0,,5.1,,0.0,-13.0,,,,,15.9,16.2,,,29.0,-6.9,7.0,,,-12.0,6.3,-13.0,,19.0,12.9,,,,,,,,,-0.6,33.0,,False,,True,False,,,,,False,False,,,False,False,False,,,False,False,False,,False,False,,,,,,,,,True,False
38105,339,216.0,,25.2,,144.0,74.0,,,,,324.4,185.4,,,672.0,116.1,316.5,44.0,,28.0,186.9,0.0,,309.0,532.5,,,,,294.6,,,,200.6,379.0,-123.0,,-313.8,,-195.0,-265.0,,,,,-14.6,-153.6,,,333.0,-222.9,-22.5,-295.0,,-311.0,-152.1,-339.0,,-30.0,193.5,,,,,-44.4,,,,-138.4,40.0,,False,,False,False,,,,,True,False,,,False,False,True,False,,False,False,False,,True,False,,,,,True,,,,False,True
39001,557,504.0,,502.7,,438.0,502.0,,,,,178.5,664.7,,,430.0,449.6,174.5,,,488.5,437.4,0.0,,384.0,339.6,,,,,,,,,645.5,287.0,-53.0,,-54.3,,-119.0,-55.0,,,,,-378.5,107.7,,,-127.0,-107.4,-382.5,,,-68.5,-119.6,-557.0,,-173.0,-217.4,,,,,,,,,88.5,-270.0,,False,,False,False,,,,,False,False,,,False,False,False,,,False,False,False,,False,False,,,,,,,,,False,False
39003,1774,2092.0,,2021.8,,1463.0,3844.0,,,,,1360.8,2766.6,,,1619.0,1261.5,1122.8,1089.5,,1655.5,1351.5,0.0,,1530.0,1420.1,,,,,1139.6,,,,2099.0,1106.0,318.0,,247.8,,-311.0,2070.0,,,,,-413.2,992.6,,,-155.0,-512.5,-651.2,-684.5,,-118.5,-422.5,-1774.0,,-244.0,-353.9,,,,,-634.4,,,,325.0,-668.0,,True,,True,False,,,,,False,False,,,True,False,False,False,,True,False,False,,True,False,,,,,False,,,,False,False
39005,731,1160.0,,1335.1,,794.0,1319.0,,,,,575.2,1722.3,,,941.0,906.0,706.7,598.0,,741.5,714.5,0.0,,821.0,553.0,,,,,1134.2,,,,1176.8,481.0,429.0,,604.1,,63.0,588.0,,,,,-155.8,991.3,,,210.0,175.0,-24.3,-133.0,,10.5,-16.5,-731.0,,90.0,-178.0,,,,,403.2,,,,445.8,-250.0,,False,,True,False,,,,,True,False,,,True,True,True,True,,True,True,False,,True,True,,,,,True,,,,False,True
39007,789,856.0,,816.6,,627.0,928.0,,,,,500.2,1680.5,,,1381.0,632.2,428.4,682.5,,757.0,583.1,0.0,,818.0,423.7,,,,,1016.8,,,,611.8,667.0,67.0,,27.6,,-162.0,139.0,,,,,-288.8,891.5,,,592.0,-156.8,-360.6,-106.5,,-32.0,-205.9,-789.0,,29.0,-365.3,,,,,227.8,,,,-177.2,-122.0,,True,,False,False,,,,,False,False,,,False,False,False,False,,True,False,False,,True,False,,,,,False,,,,False,False
