,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,MITCovAlliance-SIR,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
28113,706,575.0,611.0,,,,,777.0,,564.9,490.6,,905.5,96.4,,,,,,-131.0,-95.0,,,,,71.0,,-141.1,-215.4,,199.5,-609.6,,,,,,True,,,,,True,,False,False,,False,False,,,,,
28115,906,1285.0,445.0,,,,,1302.0,,935.7,733.2,,1297.5,129.4,,,586.2,,,379.0,-461.0,,,,,396.0,,29.7,-172.8,,391.5,-776.6,,,-319.8,,,False,,,,,False,,True,True,,False,False,,,True,,
28117,608,635.0,230.0,,,,,979.0,,357.8,372.6,,639.0,75.3,,,,,,27.0,-378.0,,,,,371.0,,-250.2,-235.4,,31.0,-532.7,,,,,,False,,,,,False,,False,False,,False,False,,,,,
28119,152,125.0,,,,,,163.0,,80.7,105.8,,106.0,0.0,,,,,,-27.0,,,,,,11.0,,-71.3,-46.2,,-46.0,-152.0,,,,,,,,,,,True,,False,False,,False,False,,,,,
28121,3386,2445.0,1082.0,,,,,3907.0,,1308.7,1780.3,,2562.5,0.2,,,1973.3,948.0,,-941.0,-2304.0,,,,,521.0,,-2077.3,-1605.7,,-823.5,-3385.8,,,-1412.7,-2438.0,,False,,,,,True,,False,False,,True,False,,,False,False,
28123,695,660.0,487.0,,,,,694.0,,335.1,418.7,,621.0,61.5,,,,,,-35.0,-208.0,,,,,-1.0,,-359.9,-276.3,,-74.0,-633.5,,,,,,False,,,,,True,,False,False,,False,False,,,,,
28125,97,45.0,2.0,,,,,64.0,,29.6,44.6,,71.0,0.0,,,,,,-52.0,-95.0,,,,,-33.0,,-67.4,-52.4,,-26.0,-97.0,,,,,,False,,,,,True,,False,False,,True,False,,,,,
28127,589,505.0,256.0,,,,,627.0,,545.0,393.8,,823.0,125.4,,,,,,-84.0,-333.0,,,,,38.0,,-44.0,-195.2,,234.0,-463.6,,,,,,False,,,,,True,,True,False,,False,False,,,,,
28129,419,275.0,189.0,,,,,396.0,,236.0,235.0,,351.0,27.8,,,,,,-144.0,-230.0,,,,,-23.0,,-183.0,-184.0,,-68.0,-391.2,,,,,,False,,,,,True,,False,False,,True,False,,,,,
28131,483,355.0,185.0,,,,,372.0,,200.7,236.5,,350.0,134.5,,,,,,-128.0,-298.0,,,,,-111.0,,-282.3,-246.5,,-133.0,-348.5,,,,,,False,,,,,True,,False,False,,False,False,,,,,
28133,690,585.0,0.0,,,,,563.0,,506.2,408.6,,481.0,35.4,,,372.7,,,-105.0,-690.0,,,,,-127.0,,-183.8,-281.4,,-209.0,-654.6,,,-317.3,,,False,,,,,False,,False,False,,False,False,,,False,,
28135,448,215.0,,,,,,424.0,,134.4,188.1,,229.0,0.0,,,,,,-233.0,,,,,,-24.0,,-313.6,-259.9,,-219.0,-448.0,,,,,,,,,,,True,,False,False,,True,False,,,,,
28137,563,570.0,149.0,,,,,828.0,,283.7,413.6,,636.0,0.1,,,358.7,,,7.0,-414.0,,,,,265.0,,-279.3,-149.4,,73.0,-562.9,,,-204.3,,,False,,,,,False,,False,False,,False,False,,,False,,
28139,725,585.0,287.0,,,,,833.0,,769.1,390.2,,589.5,0.0,,,,,,-140.0,-438.0,,,,,108.0,,44.1,-334.8,,-135.5,-725.0,,,,,,False,,,,,True,,True,False,,True,False,,,,,
28141,506,415.0,50.0,,,,,727.0,,424.9,339.1,,717.0,92.1,,,,,,-91.0,-456.0,,,,,221.0,,-81.1,-166.9,,211.0,-413.9,,,,,,False,,,,,False,,True,False,,False,False,,,,,
28143,194,165.0,35.0,,,,,173.0,,77.0,98.5,,138.0,0.0,,,,,,-29.0,-159.0,,,,,-21.0,,-117.0,-95.5,,-56.0,-194.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
28145,1064,1035.0,509.0,,,,,1116.0,,1275.8,558.6,,1701.5,92.7,,,771.2,,,-29.0,-555.0,,,,,52.0,,211.8,-505.4,,637.5,-971.3,,,-292.8,,,False,,,,,False,,False,False,,False,False,,,False,,
28147,234,210.0,0.0,,,,,246.0,,107.9,161.4,,222.0,0.0,,,,,,-24.0,-234.0,,,,,12.0,,-126.1,-72.6,,-12.0,-234.0,,,,,,False,,,,,True,,False,False,,True,False,,,,,
28149,1384,925.0,1313.0,,,,,1026.0,,738.9,822.8,,1093.0,235.8,,,651.0,,,-459.0,-71.0,,,,,-358.0,,-645.1,-561.2,,-291.0,-1148.2,,,-733.0,,,True,,,,,True,,False,False,,True,False,,,False,,
28151,949,1300.0,873.0,,,,,886.0,,413.2,646.9,,815.0,49.8,,,685.4,,,351.0,-76.0,,,,,-63.0,,-535.8,-302.1,,-134.0,-899.2,,,-263.6,,,True,,,,,True,,False,True,,True,False,,,True,,
28153,695,250.0,10.0,,,,,525.0,,238.2,296.6,,265.0,0.0,,,,,,-445.0,-685.0,,,,,-170.0,,-456.8,-398.4,,-430.0,-695.0,,,,,,False,,,,,True,,False,True,,True,False,,,,,
28155,310,255.0,80.0,,,,,326.0,,175.6,165.9,,189.5,0.1,,,,,,-55.0,-230.0,,,,,16.0,,-134.4,-144.1,,-120.5,-309.9,,,,,,False,,,,,True,,False,False,,False,False,,,,,
28157,95,75.0,0.0,,,,,153.0,,25.1,73.4,,70.0,0.0,,,,,,-20.0,-95.0,,,,,58.0,,-69.9,-21.6,,-25.0,-95.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
28159,369,575.0,11.0,,,,,426.0,,336.8,300.6,,653.0,84.3,,,,,,206.0,-358.0,,,,,57.0,,-32.2,-68.4,,284.0,-284.7,,,,,,False,,,,,True,,True,True,,False,False,,,,,
28161,352,365.0,162.0,,,,,364.0,,133.2,169.3,,206.0,42.0,,,,,,13.0,-190.0,,,,,12.0,,-218.8,-182.7,,-146.0,-310.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
28163,656,355.0,565.0,,,,,592.0,,525.7,442.9,,449.5,47.1,,,,,,-301.0,-91.0,,,,,-64.0,,-130.3,-213.1,,-206.5,-608.9,,,,,,True,,,,,True,,True,True,,True,False,,,,,
29001,436,640.0,363.0,,,,,561.0,,625.4,335.2,,573.0,0.0,,,,,,204.0,-73.0,,,,,125.0,,189.4,-100.8,,137.0,-436.0,,,,,,True,,,,,True,,True,True,,True,False,,,,,
29003,197,230.0,61.0,,,,,342.0,,103.7,181.0,,184.0,0.4,,,,,,33.0,-136.0,,,,,145.0,,-93.3,-16.0,,-13.0,-196.6,,,,,,False,,,,,False,,False,True,,True,False,,,,,
29005,29,20.0,2.0,,,,,90.0,,2.5,22.8,,0.0,0.0,,,,,,-9.0,-27.0,,,,,61.0,,-26.5,-6.2,,-29.0,-29.0,,,,,,False,,,,,False,,False,True,,False,False,,,,,
29007,431,550.0,404.0,,,,,466.0,,381.0,362.9,,596.0,17.0,,,,,,119.0,-27.0,,,,,35.0,,-50.0,-68.1,,165.0,-414.0,,,,,,True,,,,,True,,True,True,,False,False,,,,,
29009,352,320.0,151.0,,,,,949.0,,201.1,265.6,,393.0,0.0,,,,,,-32.0,-201.0,,,,,597.0,,-150.9,-86.4,,41.0,-352.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
29011,171,120.0,26.0,,,,,266.0,,70.8,82.3,,116.0,0.0,,,,,,-51.0,-145.0,,,,,95.0,,-100.2,-88.7,,-55.0,-171.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
29013,256,290.0,146.0,,,,,379.0,,186.2,172.3,,243.5,0.0,,,,,,34.0,-110.0,,,,,123.0,,-69.8,-83.7,,-12.5,-256.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
29015,231,120.0,62.0,,,,,335.0,,161.8,214.3,,236.0,0.0,,,,,,-111.0,-169.0,,,,,104.0,,-69.2,-16.7,,5.0,-231.0,,,,,,False,,,,,True,,True,True,,True,False,,,,,
29017,91,80.0,21.0,,,,,262.0,,15.3,68.5,,54.0,0.0,,,,,,-11.0,-70.0,,,,,171.0,,-75.7,-22.5,,-37.0,-91.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
29019,2256,3100.0,1866.0,,,,,2567.0,,1645.3,2119.4,,2617.5,0.8,,,2724.7,1223.0,,844.0,-390.0,,,,,311.0,,-610.7,-136.6,,361.5,-2255.2,,,468.7,-1033.0,,True,,,,,True,,True,True,,True,False,,,True,False,
29021,865,845.0,193.0,,,,,2056.0,,249.9,996.0,,584.0,0.0,,,783.2,,,-20.0,-672.0,,,,,1191.0,,-615.1,131.0,,-281.0,-865.0,,,-81.8,,,False,,,,,False,,False,False,,False,False,,,False,,
29023,480,535.0,191.0,,,,,1411.0,,172.7,397.2,,333.0,0.0,,,807.7,,,55.0,-289.0,,,,,931.0,,-307.3,-82.8,,-147.0,-480.0,,,327.7,,,False,,,,,False,,False,False,,False,False,,,False,,
29025,89,190.0,37.0,,,,,185.0,,79.5,96.1,,146.0,0.0,,,,,,101.0,-52.0,,,,,96.0,,-9.5,7.1,,57.0,-89.0,,,,,,True,,,,,True,,True,True,,True,True,,,,,
29027,623,810.0,322.0,,,,,771.0,,302.2,508.1,,723.0,0.0,,,1636.1,,,187.0,-301.0,,,,,148.0,,-320.8,-114.9,,100.0,-623.0,,,1013.1,,,False,,,,,True,,False,True,,True,False,,,False,,
29029,560,750.0,445.0,,,,,651.0,,277.3,470.5,,581.0,0.0,,,505.8,,,190.0,-115.0,,,,,91.0,,-282.7,-89.5,,21.0,-560.0,,,-54.2,,,True,,,,,True,,False,True,,True,False,,,True,,
29031,948,1190.0,998.0,,,,,1765.0,,463.7,892.8,,1147.0,0.0,,,1132.0,,,242.0,50.0,,,,,817.0,,-484.3,-55.2,,199.0,-948.0,,,184.0,,,True,,,,,False,,False,True,,True,False,,,True,,
29033,150,220.0,76.0,,,,,202.0,,110.3,139.1,,134.0,74.9,,,,,,70.0,-74.0,,,,,52.0,,-39.7,-10.9,,-16.0,-75.1,,,,,,False,,,,,True,,True,True,,True,False,,,,,
29035,45,65.0,13.0,,,,,120.0,,18.4,46.9,,41.0,0.0,,,,,,20.0,-32.0,,,,,75.0,,-26.6,1.9,,-4.0,-45.0,,,,,,False,,,,,False,,False,True,,True,False,,,,,
29037,1508,1730.0,1118.0,,,,,2019.0,,969.9,1199.0,,1732.0,628.0,,,1935.0,,,222.0,-390.0,,,,,511.0,,-538.1,-309.0,,224.0,-880.0,,,427.0,,,False,,,,,False,,False,False,,False,False,,,False,,
29039,147,60.0,8.0,,,,,317.0,,34.2,48.2,,44.0,0.0,,,,,,-87.0,-139.0,,,,,170.0,,-112.8,-98.8,,-103.0,-147.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
29041,84,125.0,13.0,,,,,156.0,,51.1,67.3,,77.0,0.0,,,,,,41.0,-71.0,,,,,72.0,,-32.9,-16.7,,-7.0,-84.0,,,,,,False,,,,,False,,True,True,,True,False,,,,,
29043,1306,1475.0,797.0,,,,,1584.0,,1193.9,917.1,,2009.0,547.1,,,679.8,,,169.0,-509.0,,,,,278.0,,-112.1,-388.9,,703.0,-758.9,,,-626.2,,,False,,,,,False,,True,False,,False,False,,,False,,
29045,75,100.0,8.0,,,,,108.0,,6.5,41.4,,7.0,0.0,,,,,,25.0,-67.0,,,,,33.0,,-68.5,-33.6,,-68.0,-75.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
29047,1413,1690.0,2858.0,,,,,4854.0,,662.5,2055.8,,1300.0,0.2,,,1189.3,826.0,,277.0,1445.0,,,,,3441.0,,-750.5,642.8,,-113.0,-1412.8,,,-223.7,-587.0,,False,,,,,False,,False,False,,True,False,,,True,False,
29049,263,315.0,124.0,,,,,451.0,,157.8,190.2,,228.0,0.1,,,,,,52.0,-139.0,,,,,188.0,,-105.2,-72.8,,-35.0,-262.9,,,,,,False,,,,,False,,False,False,,True,False,,,,,
29051,924,1220.0,601.0,,,,,1222.0,,278.1,848.5,,664.0,0.0,,,1727.0,,,296.0,-323.0,,,,,298.0,,-645.9,-75.5,,-260.0,-924.0,,,803.0,,,False,,,,,False,,False,True,,True,False,,,False,,
29053,183,305.0,117.0,,,,,345.0,,233.2,196.1,,373.0,0.1,,,,,,122.0,-66.0,,,,,162.0,,50.2,13.1,,190.0,-182.9,,,,,,True,,,,,False,,True,True,,False,False,,,,,
29055,354,755.0,685.0,,,,,412.0,,357.1,344.9,,520.0,93.5,,,,,,401.0,331.0,,,,,58.0,,3.1,-9.1,,166.0,-260.5,,,,,,True,,,,,True,,True,True,,True,True,,,,,
29057,57,110.0,16.0,,,,,132.0,,70.1,59.2,,63.0,0.0,,,,,,53.0,-41.0,,,,,75.0,,13.1,2.2,,6.0,-57.0,,,,,,True,,,,,False,,True,True,,True,False,,,,,
29059,111,45.0,11.0,,,,,292.0,,57.1,83.6,,43.0,0.0,,,,,,-66.0,-100.0,,,,,181.0,,-53.9,-27.4,,-68.0,-111.0,,,,,,False,,,,,False,,True,True,,False,False,,,,,
29061,110,145.0,40.0,,,,,183.0,,62.6,83.1,,138.0,16.6,,,,,,35.0,-70.0,,,,,73.0,,-47.4,-26.9,,28.0,-93.4,,,,,,False,,,,,False,,False,True,,True,False,,,,,
29063,150,125.0,25.0,,,,,232.0,,33.2,89.2,,73.0,0.0,,,,,,-25.0,-125.0,,,,,82.0,,-116.8,-60.8,,-77.0,-150.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
29065,119,180.0,35.0,,,,,306.0,,63.2,128.1,,95.0,0.0,,,,,,61.0,-84.0,,,,,187.0,,-55.8,9.1,,-24.0,-119.0,,,,,,False,,,,,False,,True,True,,True,False,,,,,
29067,147,210.0,85.0,,,,,289.0,,197.1,190.2,,215.0,11.3,,,,,,63.0,-62.0,,,,,142.0,,50.1,43.2,,68.0,-135.7,,,,,,True,,,,,False,,True,True,,False,False,,,,,
29069,315,270.0,85.0,,,,,1325.0,,278.0,276.0,,185.0,0.0,,,,,,-45.0,-230.0,,,,,1010.0,,-37.0,-39.0,,-130.0,-315.0,,,,,,False,,,,,False,,True,True,,False,False,,,,,
29071,1710,1690.0,1074.0,,,,,1802.0,,942.5,1239.1,,1623.5,0.2,,,2050.4,,,-20.0,-636.0,,,,,92.0,,-767.5,-470.9,,-86.5,-1709.8,,,340.4,,,False,,,,,False,,False,False,,False,False,,,False,,
29073,187,215.0,84.0,,,,,233.0,,86.9,143.7,,154.0,0.0,,,,,,28.0,-103.0,,,,,46.0,,-100.1,-43.3,,-33.0,-187.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
29075,126,145.0,41.0,,,,,138.0,,54.7,87.1,,105.0,0.0,,,,,,19.0,-85.0,,,,,12.0,,-71.3,-38.9,,-21.0,-126.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
29077,4217,4440.0,2537.0,,,,,5651.0,,3090.1,3460.5,,4449.5,2234.2,,,2190.2,1302.0,,223.0,-1680.0,,,,,1434.0,,-1126.9,-756.5,,232.5,-1982.8,,,-2026.8,-2915.0,,False,,,,,False,,False,False,,False,False,,,False,False,
29079,139,160.0,72.0,,,,,251.0,,63.9,92.7,,150.0,0.0,,,,,,21.0,-67.0,,,,,112.0,,-75.1,-46.3,,11.0,-139.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
29081,191,160.0,46.0,,,,,180.0,,93.9,94.5,,210.0,0.0,,,,,,-31.0,-145.0,,,,,-11.0,,-97.1,-96.5,,19.0,-191.0,,,,,,False,,,,,True,,False,False,,True,False,,,,,
29083,255,240.0,81.0,,,,,481.0,,172.0,214.8,,179.0,0.0,,,,,,-15.0,-174.0,,,,,226.0,,-83.0,-40.2,,-76.0,-255.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
29085,39,50.0,7.0,,,,,132.0,,13.7,42.5,,22.0,0.0,,,,,,11.0,-32.0,,,,,93.0,,-25.3,3.5,,-17.0,-39.0,,,,,,False,,,,,False,,False,True,,False,False,,,,,
29087,34,35.0,4.0,,,,,73.0,,6.1,26.4,,4.0,0.0,,,,,,1.0,-30.0,,,,,39.0,,-27.9,-7.6,,-30.0,-34.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
29089,84,90.0,21.0,,,,,176.0,,39.4,76.7,,83.0,0.0,,,,,,6.0,-63.0,,,,,92.0,,-44.6,-7.3,,-1.0,-84.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
29091,503,545.0,414.0,,,,,1083.0,,778.4,446.1,,312.0,0.0,,,,,,42.0,-89.0,,,,,580.0,,275.4,-56.9,,-191.0,-503.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
29093,81,285.0,357.0,,,,,177.0,,361.0,172.7,,337.0,17.2,,,,,,204.0,276.0,,,,,96.0,,280.0,91.7,,256.0,-63.8,,,,,,False,,,,,True,,False,True,,False,True,,,,,
29095,5709,6250.0,10812.0,,,,,12010.0,,2272.2,6358.6,,4326.0,0.9,,,5427.7,4109.0,,541.0,5103.0,,,,,6301.0,,-3436.8,649.6,,-1383.0,-5708.1,,,-281.3,-1600.0,,False,,,,,False,,False,False,,False,False,,,True,False,
29097,1911,1485.0,1368.0,,,,,3048.0,,637.3,1272.5,,1292.0,0.1,,,987.6,,,-426.0,-543.0,,,,,1137.0,,-1273.7,-638.5,,-619.0,-1910.9,,,-923.4,,,False,,,,,False,,False,False,,False,False,,,False,,
29099,3622,3425.0,2390.0,,,,,3906.0,,1448.1,2386.5,,3224.0,0.5,,,3936.9,1294.0,,-197.0,-1232.0,,,,,284.0,,-2173.9,-1235.5,,-398.0,-3621.5,,,314.9,-2328.0,,False,,,,,False,,False,False,,False,False,,,False,False,
29101,500,730.0,694.0,,,,,931.0,,308.7,495.5,,495.0,0.1,,,1128.2,,,230.0,194.0,,,,,431.0,,-191.3,-4.5,,-5.0,-499.9,,,628.2,,,True,,,,,False,,True,True,,True,False,,,False,,
29103,25,15.0,0.0,,,,,59.0,,17.1,15.8,,30.0,0.0,,,,,,-10.0,-25.0,,,,,34.0,,-7.9,-9.2,,5.0,-25.0,,,,,,False,,,,,False,,True,True,,True,False,,,,,
29105,392,580.0,421.0,,,,,650.0,,257.3,432.1,,520.0,0.0,,,,,,188.0,29.0,,,,,258.0,,-134.7,40.1,,128.0,-392.0,,,,,,True,,,,,False,,True,True,,True,False,,,,,
29107,404,655.0,434.0,,,,,693.0,,313.1,341.9,,581.0,241.8,,,,,,251.0,30.0,,,,,289.0,,-90.9,-62.1,,177.0,-162.2,,,,,,True,,,,,False,,True,True,,True,True,,,,,
29109,419,340.0,76.0,,,,,956.0,,157.9,309.7,,383.0,0.1,,,,,,-79.0,-343.0,,,,,537.0,,-261.1,-109.3,,-36.0,-418.9,,,,,,False,,,,,False,,False,False,,True,False,,,,,
29111,99,110.0,18.0,,,,,172.0,,33.2,67.7,,55.5,0.0,,,,,,11.0,-81.0,,,,,73.0,,-65.8,-31.3,,-43.5,-99.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
29113,640,1065.0,668.0,,,,,901.0,,626.7,812.0,,1132.0,0.1,,,1047.4,,,425.0,28.0,,,,,261.0,,-13.3,172.0,,492.0,-639.9,,,407.4,,,True,,,,,True,,True,True,,False,False,,,True,,
29115,128,55.0,13.0,,,,,251.0,,19.9,67.0,,35.0,0.0,,,,,,-73.0,-115.0,,,,,123.0,,-108.1,-61.0,,-93.0,-128.0,,,,,,False,,,,,False,,False,True,,False,False,,,,,
29117,274,255.0,75.0,,,,,334.0,,246.4,169.1,,392.0,0.1,,,,,,-19.0,-199.0,,,,,60.0,,-27.6,-104.9,,118.0,-273.9,,,,,,False,,,,,False,,False,False,,False,False,,,,,
29119,252,320.0,173.0,,,,,732.0,,226.5,252.1,,285.0,0.0,,,,,,68.0,-79.0,,,,,480.0,,-25.5,0.1,,33.0,-252.0,,,,,,False,,,,,False,,True,True,,True,False,,,,,
29121,275,215.0,58.0,,,,,293.0,,170.4,160.4,,186.0,0.0,,,,,,-60.0,-217.0,,,,,18.0,,-104.6,-114.6,,-89.0,-275.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
29123,184,275.0,12.0,,,,,274.0,,106.3,156.8,,248.0,0.2,,,,,,91.0,-172.0,,,,,90.0,,-77.7,-27.2,,64.0,-183.8,,,,,,False,,,,,True,,True,True,,True,False,,,,,
29125,68,95.0,16.0,,,,,139.0,,23.7,60.5,,46.0,0.0,,,,,,27.0,-52.0,,,,,71.0,,-44.3,-7.5,,-22.0,-68.0,,,,,,False,,,,,False,,False,True,,True,False,,,,,
29127,322,395.0,128.0,,,,,530.0,,153.7,310.7,,361.0,0.0,,,,,,73.0,-194.0,,,,,208.0,,-168.3,-11.3,,39.0,-322.0,,,,,,False,,,,,False,,False,True,,True,False,,,,,
29129,39,40.0,6.0,,,,,53.0,,80.4,27.3,,15.0,0.0,,,,,,1.0,-33.0,,,,,14.0,,41.4,-11.7,,-24.0,-39.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
29131,302,420.0,112.0,,,,,428.0,,283.4,318.6,,603.5,188.2,,,,,,118.0,-190.0,,,,,126.0,,-18.6,16.6,,301.5,-113.8,,,,,,False,,,,,False,,True,True,,False,True,,,,,
29133,113,105.0,33.0,,,,,382.0,,40.9,139.3,,93.0,0.0,,,,,,-8.0,-80.0,,,,,269.0,,-72.1,26.3,,-20.0,-113.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
29135,197,190.0,41.0,,,,,291.0,,74.4,122.2,,123.0,0.2,,,,,,-7.0,-156.0,,,,,94.0,,-122.6,-74.8,,-74.0,-196.8,,,,,,False,,,,,False,,False,False,,False,False,,,,,
29137,82,135.0,23.0,,,,,111.0,,41.7,73.1,,64.0,0.1,,,,,,53.0,-59.0,,,,,29.0,,-40.3,-8.9,,-18.0,-81.9,,,,,,False,,,,,True,,True,True,,True,False,,,,,
29139,76,160.0,42.0,,,,,154.0,,144.9,105.8,,175.0,0.0,,,,,,84.0,-34.0,,,,,78.0,,68.9,29.8,,99.0,-76.0,,,,,,True,,,,,True,,True,True,,False,True,,,,,
29141,181,220.0,72.0,,,,,300.0,,170.6,233.3,,302.0,0.1,,,,,,39.0,-109.0,,,,,119.0,,-10.4,52.3,,121.0,-180.9,,,,,,False,,,,,False,,True,False,,False,False,,,,,
29143,174,230.0,8.0,,,,,484.0,,104.9,175.6,,210.5,0.0,,,,,,56.0,-166.0,,,,,310.0,,-69.1,1.6,,36.5,-174.0,,,,,,False,,,,,False,,False,True,,True,False,,,,,
29145,560,565.0,729.0,,,,,1897.0,,378.3,428.1,,1292.0,0.0,,,595.4,,,5.0,169.0,,,,,1337.0,,-181.7,-131.9,,732.0,-560.0,,,35.4,,,False,,,,,False,,False,False,,False,False,,,False,,
29147,235,310.0,57.0,,,,,421.0,,95.2,251.0,,151.0,0.0,,,,,,75.0,-178.0,,,,,186.0,,-139.8,16.0,,-84.0,-235.0,,,,,,False,,,,,False,,False,True,,False,False,,,,,
29149,142,120.0,32.0,,,,,294.0,,74.0,95.1,,36.0,0.0,,,,,,-22.0,-110.0,,,,,152.0,,-68.0,-46.9,,-106.0,-142.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
29151,206,240.0,37.0,,,,,260.0,,96.9,142.0,,201.5,0.0,,,,,,34.0,-169.0,,,,,54.0,,-109.1,-64.0,,-4.5,-206.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
29153,154,80.0,18.0,,,,,171.0,,26.6,68.4,,35.0,0.0,,,,,,-74.0,-136.0,,,,,17.0,,-127.4,-85.6,,-119.0,-154.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
29155,128,160.0,104.0,,,,,694.0,,50.9,137.4,,82.0,0.0,,,,,,32.0,-24.0,,,,,566.0,,-77.1,9.4,,-46.0,-128.0,,,,,,True,,,,,False,,False,True,,False,False,,,,,
29157,177,235.0,45.0,,,,,421.0,,134.1,195.0,,222.0,0.1,,,,,,58.0,-132.0,,,,,244.0,,-42.9,18.0,,45.0,-176.9,,,,,,False,,,,,False,,True,True,,True,False,,,,,
29159,738,445.0,124.0,,,,,1029.0,,567.2,592.8,,778.5,0.0,,,766.4,,,-293.0,-614.0,,,,,291.0,,-170.8,-145.2,,40.5,-738.0,,,28.4,,,False,,,,,True,,True,True,,True,False,,,True,,
29161,491,795.0,497.0,,,,,644.0,,242.0,444.9,,504.0,0.0,,,,,,304.0,6.0,,,,,153.0,,-249.0,-46.1,,13.0,-491.0,,,,,,True,,,,,True,,True,True,,True,False,,,,,
29163,206,340.0,167.0,,,,,320.0,,120.0,224.9,,258.5,0.0,,,,,,134.0,-39.0,,,,,114.0,,-86.0,18.9,,52.5,-206.0,,,,,,True,,,,,True,,True,True,,True,False,,,,,
29165,633,755.0,659.0,,,,,1693.0,,357.9,903.4,,661.0,199.4,,,834.0,,,122.0,26.0,,,,,1060.0,,-275.1,270.4,,28.0,-433.6,,,201.0,,,True,,,,,False,,False,False,,True,False,,,False,,
29167,308,275.0,86.0,,,,,611.0,,158.6,259.5,,331.0,0.0,,,,,,-33.0,-222.0,,,,,303.0,,-149.4,-48.5,,23.0,-308.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
29169,413,1315.0,1143.0,,,,,805.0,,425.8,662.8,,601.5,330.2,,,1495.1,,,902.0,730.0,,,,,392.0,,12.8,249.8,,188.5,-82.8,,,1082.1,,,True,,,,,True,,True,True,,True,True,,,False,,
29171,22,40.0,3.0,,,,,82.0,,6.2,25.8,,35.0,0.0,,,,,,18.0,-19.0,,,,,60.0,,-15.8,3.8,,13.0,-22.0,,,,,,False,,,,,False,,True,True,,True,False,,,,,
29173,108,205.0,44.0,,,,,169.0,,54.4,103.0,,99.5,0.0,,,,,,97.0,-64.0,,,,,61.0,,-53.6,-5.0,,-8.5,-108.0,,,,,,True,,,,,True,,True,True,,True,False,,,,,
29175,227,355.0,142.0,,,,,509.0,,144.3,201.8,,339.0,0.1,,,,,,128.0,-85.0,,,,,282.0,,-82.7,-25.2,,112.0,-226.9,,,,,,True,,,,,False,,True,True,,True,False,,,,,
29177,342,475.0,147.0,,,,,511.0,,368.7,299.5,,602.0,59.9,,,,,,133.0,-195.0,,,,,169.0,,26.7,-42.5,,260.0,-282.1,,,,,,False,,,,,False,,True,True,,False,False,,,,,
29179,41,35.0,6.0,,,,,131.0,,13.4,19.5,,12.0,0.0,,,,,,-6.0,-35.0,,,,,90.0,,-27.6,-21.5,,-29.0,-41.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
