,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
47021,1589,1834.0,,,,1530.0,,2500.0,,,,,245.0,,,,-59.0,,911.0,,,,,,,,True,,False,,,,
47023,651,763.0,,,,932.0,,440.3,,,,,112.0,,,,281.0,,-210.7,,,,,,,,False,,False,,,,
47025,1209,1141.0,,,,1689.0,,2050.7,,,,,-68.0,,,,480.0,,841.7,,,,,,,,False,,False,,,,
47027,323,483.0,,,,343.0,,277.5,,,,,160.0,,,,20.0,,-45.5,,,,,,,,True,,True,,,,
47029,1669,1715.0,,,,1672.0,,2426.6,,,,,46.0,,,,3.0,,757.6,,,,,,,,True,,False,,,,
47031,2302,3311.0,,,,3409.0,,4816.3,,1741.2,,,1009.0,,,,1107.0,,2514.3,,-560.8,,,,,,False,,False,,True,,
47033,545,805.0,,,,669.0,,738.3,,,,,260.0,,,,124.0,,193.3,,,,,,,,True,,True,,,,
47035,2492,2667.0,,,,3176.0,,2132.1,,2070.1,,,175.0,,,,684.0,,-359.9,,-421.9,,,,,,False,,False,,False,,
47037,25567,23401.0,,,,23657.0,,29372.9,,14814.1,66379.0,,-2166.0,,,,-1910.0,,3805.9,,-10752.9,40812.0,,,,,True,,False,,False,False,
47039,465,406.0,,,,613.0,,78.2,,,,,-59.0,,,,148.0,,-386.8,,,,,,,,False,,False,,,,
47041,969,1841.0,,,,1119.0,,2105.3,,,,,872.0,,,,150.0,,1136.3,,,,,,,,True,,False,,,,
47043,2241,2828.0,,,,2543.0,,1351.9,,2126.8,,,587.0,,,,302.0,,-889.1,,-114.2,,,,,,True,,False,,True,,
47045,1360,1694.0,,,,2208.0,,880.3,,1272.2,,,334.0,,,,848.0,,-479.7,,-87.8,,,,,,False,,False,,True,,
47047,1620,1470.0,,,,1610.0,,1598.5,,1257.3,,,-150.0,,,,-10.0,,-21.5,,-362.7,,,,,,True,,True,,False,,
47049,766,1085.0,,,,916.0,,941.4,,,,,319.0,,,,150.0,,175.4,,,,,,,,True,,True,,,,
47051,1721,2303.0,,,,2722.0,,2117.6,,1121.2,,,582.0,,,,1001.0,,396.6,,-599.8,,,,,,False,,True,,False,,
47053,1971,2779.0,,,,2383.0,,2311.5,,2086.6,,,808.0,,,,412.0,,340.5,,115.6,,,,,,True,,True,,True,,
47055,1591,1491.0,,,,1659.0,,1919.3,,,,,-100.0,,,,68.0,,328.3,,,,,,,,True,,False,,,,
47057,929,1218.0,,,,1031.0,,1283.4,,,,,289.0,,,,102.0,,354.4,,,,,,,,True,,False,,,,
47059,2908,3703.0,,,,3032.0,,3792.6,,2848.1,,,795.0,,,,124.0,,884.6,,-59.9,,,,,,True,,False,,True,,
47061,558,623.0,,,,838.0,,942.5,,,,,65.0,,,,280.0,,384.5,,,,,,,,False,,False,,,,
47063,3112,3528.0,,,,2590.0,,4395.2,,2334.9,,,416.0,,,,-522.0,,1283.2,,-777.1,,,,,,False,,False,,False,,
47065,16244,14056.0,,,,18576.0,,21894.8,,14187.7,18190.0,,-2188.0,,,,2332.0,,5650.8,,-2056.3,1946.0,,,,,False,,False,,True,True,
47067,197,273.0,,,,220.0,,1138.6,,,,,76.0,,,,23.0,,941.6,,,,,,,,True,,False,,,,
47069,734,1099.0,,,,1355.0,,902.9,,507.7,,,365.0,,,,621.0,,168.9,,-226.3,,,,,,False,,True,,True,,
47071,1034,1148.0,,,,1425.0,,1554.9,,,,,114.0,,,,391.0,,520.9,,,,,,,,False,,False,,,,
47073,2221,2443.0,,,,2250.0,,3517.8,,2629.1,,,222.0,,,,29.0,,1296.8,,408.1,,,,,,True,,False,,False,,
47075,671,987.0,,,,740.0,,689.0,,,,,316.0,,,,69.0,,18.0,,,,,,,,True,,True,,,,
47077,1182,1694.0,,,,1439.0,,2305.5,,,,,512.0,,,,257.0,,1123.5,,,,,,,,True,,False,,,,
47079,879,1337.0,,,,1344.0,,730.7,,,,,458.0,,,,465.0,,-148.3,,,,,,,,False,,True,,,,
47081,920,1036.0,,,,1245.0,,1142.8,,,,,116.0,,,,325.0,,222.8,,,,,,,,False,,False,,,,
47083,295,413.0,,,,390.0,,101.6,,,,,118.0,,,,95.0,,-193.4,,,,,,,,True,,False,,,,
47085,525,679.0,,,,858.0,,840.7,,,,,154.0,,,,333.0,,315.7,,,,,,,,False,,False,,,,
47087,285,462.0,,,,569.0,,499.7,,,,,177.0,,,,284.0,,214.7,,,,,,,,False,,False,,,,
47089,2264,2142.0,,,,2498.0,,2703.8,,955.1,,,-122.0,,,,234.0,,439.8,,-1308.9,,,,,,False,,False,,False,,
47091,520,595.0,,,,524.0,,846.0,,,,,75.0,,,,4.0,,326.0,,,,,,,,True,,False,,,,
47093,17346,19985.0,,,,20103.0,,38698.3,,15927.3,31816.0,,2639.0,,,,2757.0,,21352.3,,-1418.7,14470.0,,,,,False,,False,,True,False,
47095,366,511.0,,,,263.0,,390.6,,,,,145.0,,,,-103.0,,24.6,,,,,,,,True,,True,,,,
47097,762,819.0,,,,1492.0,,431.7,,568.7,,,57.0,,,,730.0,,-330.3,,-193.3,,,,,,False,,False,,False,,
47099,1970,2674.0,,,,2613.0,,2635.1,,1240.0,,,704.0,,,,643.0,,665.1,,-730.0,,,,,,True,,True,,False,,
47101,427,595.0,,,,593.0,,644.8,,,,,168.0,,,,166.0,,217.8,,,,,,,,True,,False,,,,
47103,1672,3094.0,,,,2034.0,,4093.4,,,,,1422.0,,,,362.0,,2421.4,,,,,,,,True,,False,,,,
47105,2397,2422.0,,,,2300.0,,3484.3,,1568.3,,,25.0,,,,-97.0,,1087.3,,-828.7,,,,,,False,,False,,False,,
47107,2109,2786.0,,,,3168.0,,4876.1,,2601.9,,,677.0,,,,1059.0,,2767.1,,492.9,,,,,,False,,False,,True,,
47109,976,791.0,,,,1675.0,,942.3,,,,,-185.0,,,,699.0,,-33.7,,,,,,,,False,,True,,,,
47111,906,1008.0,,,,997.0,,652.6,,,,,102.0,,,,91.0,,-253.4,,,,,,,,True,,False,,,,
47113,3256,3941.0,,,,4504.0,,3984.1,,2137.3,,,685.0,,,,1248.0,,728.1,,-1118.7,,,,,,False,,False,,False,,
47115,976,1393.0,,,,1848.0,,3477.0,,,,,417.0,,,,872.0,,2501.0,,,,,,,,False,,False,,,,
47117,1565,1435.0,,,,1768.0,,1403.0,,,,,-130.0,,,,203.0,,-162.0,,,,,,,,False,,False,,,,
47119,4393,4942.0,,,,4087.0,,3905.9,,4695.7,,,549.0,,,,-306.0,,-487.1,,302.7,,,,,,True,,True,,True,,
47121,555,833.0,,,,828.0,,1150.1,,,,,278.0,,,,273.0,,595.1,,,,,,,,True,,False,,,,
47123,2119,2310.0,,,,2468.0,,3522.7,,2013.3,,,191.0,,,,349.0,,1403.7,,-105.7,,,,,,False,,False,,True,,
47125,7385,6643.0,,,,6347.0,,6968.2,,4463.4,12474.0,,-742.0,,,,-1038.0,,-416.8,,-2921.6,5089.0,,,,,False,,True,,False,False,
47127,376,385.0,,,,369.0,,240.8,,,,,9.0,,,,-7.0,,-135.2,,,,,,,,True,,False,,,,
47129,1026,1155.0,,,,1216.0,,1094.1,,,,,129.0,,,,190.0,,68.1,,,,,,,,False,,True,,,,
47131,1083,1652.0,,,,1465.0,,823.9,,1032.4,,,569.0,,,,382.0,,-259.1,,-50.6,,,,,,True,,True,,True,,
47133,933,791.0,,,,1129.0,,468.5,,,,,-142.0,,,,196.0,,-464.5,,,,,,,,False,,False,,,,
47135,377,567.0,,,,461.0,,1007.8,,,,,190.0,,,,84.0,,630.8,,,,,,,,True,,False,,,,
47137,259,231.0,,,,147.0,,122.5,,,,,-28.0,,,,-112.0,,-136.5,,,,,,,,False,,False,,,,
47139,712,882.0,,,,777.0,,1569.0,,,,,170.0,,,,65.0,,857.0,,,,,,,,True,,False,,,,
47141,3542,4438.0,,,,3913.0,,4475.2,,2749.3,,,896.0,,,,371.0,,933.2,,-792.7,,,,,,True,,False,,True,,
47143,1808,1946.0,,,,2128.0,,2317.8,,,,,138.0,,,,320.0,,509.8,,,,,,,,False,,False,,,,
47145,2408,2982.0,,,,2767.0,,3519.7,,,,,574.0,,,,359.0,,1111.7,,,,,,,,True,,False,,,,
47147,3364,3913.0,,,,2490.0,,4220.2,,2142.8,,,549.0,,,,-874.0,,856.2,,-1221.2,,,,,,False,,False,,False,,
47149,13142,16471.0,,,,15147.0,,17887.2,,12191.4,25985.0,,3329.0,,,,2005.0,,4745.2,,-950.6,12843.0,,,,,True,,False,,True,False,
47151,923,1617.0,,,,1026.0,,861.3,,,,,694.0,,,,103.0,,-61.7,,,,,,,,True,,True,,,,
47153,730,889.0,,,,790.0,,1229.2,,,,,159.0,,,,60.0,,499.2,,,,,,,,True,,False,,,,
47155,4864,5754.0,,,,3654.0,,6473.5,,3193.1,,,890.0,,,,-1210.0,,1609.5,,-1670.9,,,,,,False,,False,,False,,
47157,26123,26439.0,,,,42880.0,,26803.0,,20903.6,40727.0,,316.0,,,,16757.0,,680.0,,-5219.4,14604.0,,,,,False,,False,,False,False,
47159,763,700.0,,,,926.0,,346.1,,,,,-63.0,,,,163.0,,-416.9,,,,,,,,False,,False,,,,
47161,450,399.0,,,,468.0,,135.3,,,,,-51.0,,,,18.0,,-314.7,,,,,,,,True,,False,,,,
47163,5109,6090.0,,,,5684.0,,5901.5,,5561.8,8432.0,,981.0,,,,575.0,,792.5,,452.8,3323.0,,,,,True,,True,,True,False,
47165,7054,9135.0,,,,6919.0,,8530.6,,6232.3,19891.0,,2081.0,,,,-135.0,,1476.6,,-821.7,12837.0,,,,,True,,True,,True,False,
47167,2218,2597.0,,,,3162.0,,1208.0,,1757.6,,,379.0,,,,944.0,,-1010.0,,-460.4,,,,,,False,,False,,False,,
47169,344,336.0,,,,487.0,,156.7,,,,,-8.0,,,,143.0,,-187.3,,,,,,,,False,,False,,,,
47171,626,784.0,,,,720.0,,731.8,,,,,158.0,,,,94.0,,105.8,,,,,,,,True,,True,,,,
47173,603,805.0,,,,1028.0,,1122.1,,,,,202.0,,,,425.0,,519.1,,,,,,,,False,,False,,,,
47175,248,280.0,,,,359.0,,93.4,,,,,32.0,,,,111.0,,-154.6,,,,,,,,False,,False,,,,
47177,2133,3500.0,,,,2764.0,,2874.3,,1415.0,,,1367.0,,,,631.0,,741.3,,-718.0,,,,,,True,,True,,True,,
47179,4724,6335.0,,,,4274.0,,9062.6,,4255.3,2956.0,,1611.0,,,,-450.0,,4338.6,,-468.7,-1768.0,,,,,True,,False,,True,False,
47181,645,777.0,,,,857.0,,324.0,,,,,132.0,,,,212.0,,-321.0,,,,,,,,False,,False,,,,
47183,1060,1127.0,,,,1440.0,,829.0,,990.4,,,67.0,,,,380.0,,-231.0,,-69.6,,,,,,False,,False,,False,,
47185,1049,1533.0,,,,1645.0,,1881.9,,,,,484.0,,,,596.0,,832.9,,,,,,,,False,,False,,,,
47187,9333,7994.0,,,,7220.0,,6213.9,,5878.2,13036.0,,-1339.0,,,,-2113.0,,-3119.1,,-3454.8,3703.0,,,,,False,,False,,False,False,
47189,5870,7322.0,,,,5852.0,,6847.9,,6737.3,7129.0,,1452.0,,,,-18.0,,977.9,,867.3,1259.0,,,,,True,,True,,True,True,
48001,1961,420.0,,,,1572.0,,201.4,,282.1,,,-1541.0,,,,-389.0,,-1759.6,,-1678.9,,,,,,True,,False,,False,,
48003,460,378.0,,,,832.0,,254.2,,,,,-82.0,,,,372.0,,-205.8,,,,,,,,False,,False,,,,
48005,2904,1204.0,,,,2056.0,,2606.1,,650.0,,,-1700.0,,,,-848.0,,-297.9,,-2254.0,,,,,,True,,True,,False,,
48007,405,168.0,,,,296.0,,287.2,,,,,-237.0,,,,-109.0,,-117.8,,,,,,,,True,,True,,,,
48009,352,329.0,,,,314.0,,360.0,,,,,-23.0,,,,-38.0,,8.0,,,,,,,,False,,True,,,,
48011,49,35.0,,,,58.0,,20.9,,,,,-14.0,,,,9.0,,-28.1,,,,,,,,True,,False,,,,
48013,2776,784.0,,,,1102.0,,1913.7,,,,,-1992.0,,,,-1674.0,,-862.3,,,,,,,,True,,True,,,,
48015,797,315.0,,,,469.0,,1085.4,,,,,-482.0,,,,-328.0,,288.4,,,,,,,,True,,True,,,,
48017,77,161.0,,,,302.0,,30.9,,,,,84.0,,,,225.0,,-46.1,,,,,,,,False,,True,,,,
48019,600,224.0,,,,310.0,,582.4,,,,,-376.0,,,,-290.0,,-17.6,,,,,,,,True,,True,,,,
48021,1842,567.0,,,,1557.0,,2485.4,,508.3,,,-1275.0,,,,-285.0,,643.4,,-1333.7,,,,,,True,,True,,False,,
48023,141,70.0,,,,160.0,,154.8,,,,,-71.0,,,,19.0,,13.8,,,,,,,,True,,True,,,,
48025,961,238.0,,,,807.0,,252.9,,,,,-723.0,,,,-154.0,,-708.1,,,,,,,,True,,True,,,,
48027,8518,7287.0,,,,8840.0,,10240.9,,5488.3,13977.0,,-1231.0,,,,322.0,,1722.9,,-3029.7,5459.0,,,,,True,,False,,False,False,
48029,76212,53067.0,,,,48527.0,,100932.6,,44136.5,64118.0,,-23145.0,,,,-27685.0,,24720.6,,-32075.5,-12094.0,,,,,False,,False,,False,True,
48031,121,63.0,,,,155.0,,52.5,,,,,-58.0,,,,34.0,,-68.5,,,,,,,,True,,False,,,,
48033,2,35.0,,,,27.0,,0.0,,,,,33.0,,,,25.0,,-2.0,,,,,,,,True,,True,,,,
48035,386,245.0,,,,456.0,,160.3,,,,,-141.0,,,,70.0,,-225.7,,,,,,,,True,,False,,,,
48037,2426,511.0,,,,2505.0,,379.6,,224.4,,,-1915.0,,,,79.0,,-2046.4,,-2201.6,,,,,,True,,False,,False,,
48039,11984,7980.0,,,,7154.0,,24388.9,,3833.1,10712.0,,-4004.0,,,,-4830.0,,12404.9,,-8150.9,-1272.0,,,,,False,,False,,False,True,
48041,6308,5418.0,,,,3691.0,,2718.3,,3010.9,3970.0,,-890.0,,,,-2617.0,,-3589.7,,-3297.1,-2338.0,,,,,False,,False,,False,False,
48043,229,182.0,,,,130.0,,36.9,,,,,-47.0,,,,-99.0,,-192.1,,,,,,,,False,,False,,,,
48045,47,14.0,,,,86.0,,9.8,,,,,-33.0,,,,39.0,,-37.2,,,,,,,,False,,False,,,,
48047,228,70.0,,,,190.0,,31.7,,,,,-158.0,,,,-38.0,,-196.3,,,,,,,,True,,False,,,,
48049,1622,791.0,,,,1254.0,,726.6,,,,,-831.0,,,,-368.0,,-895.4,,,,,,,,True,,False,,,,
48051,349,245.0,,,,363.0,,180.2,,,,,-104.0,,,,14.0,,-168.8,,,,,,,,True,,False,,,,
48053,617,847.0,,,,893.0,,942.8,,,,,230.0,,,,276.0,,325.8,,,,,,,,False,,False,,,,
48055,757,875.0,,,,902.0,,1203.0,,,,,118.0,,,,145.0,,446.0,,,,,,,,False,,False,,,,
48057,485,182.0,,,,401.0,,321.0,,,,,-303.0,,,,-84.0,,-164.0,,,,,,,,True,,True,,,,
48059,503,175.0,,,,403.0,,217.0,,,,,-328.0,,,,-100.0,,-286.0,,,,,,,,True,,True,,,,
48061,8299,5012.0,,,,4200.0,,4951.3,,3911.6,3286.0,,-3287.0,,,,-4099.0,,-3347.7,,-4387.4,-5013.0,,,,,False,,False,,False,False,
48063,403,147.0,,,,282.0,,658.5,,,,,-256.0,,,,-121.0,,255.5,,,,,,,,True,,True,,,,
48065,103,119.0,,,,251.0,,429.6,,,,,16.0,,,,148.0,,326.6,,,,,,,,False,,False,,,,
48067,474,182.0,,,,754.0,,224.7,,,,,-292.0,,,,280.0,,-249.3,,,,,,,,True,,True,,,,
48069,140,147.0,,,,292.0,,58.9,,,,,7.0,,,,152.0,,-81.1,,,,,,,,False,,False,,,,
48071,1389,1148.0,,,,949.0,,845.3,,960.5,,,-241.0,,,,-440.0,,-543.7,,-428.5,,,,,,False,,False,,False,,
48073,1053,308.0,,,,1277.0,,104.1,,,,,-745.0,,,,224.0,,-948.9,,,,,,,,True,,False,,,,
48075,227,840.0,,,,393.0,,1870.1,,,,,613.0,,,,166.0,,1643.1,,,,,,,,True,,False,,,,
48077,454,343.0,,,,350.0,,233.2,,,,,-111.0,,,,-104.0,,-220.8,,,,,,,,True,,False,,,,
48079,45,49.0,,,,131.0,,25.7,,,,,4.0,,,,86.0,,-19.3,,,,,,,,False,,False,,,,
48081,158,0.0,,,,77.0,,7.8,,,,,-158.0,,,,-81.0,,-150.2,,,,,,,,True,,True,,,,
48083,338,112.0,,,,223.0,,9.2,,,,,-226.0,,,,-115.0,,-328.8,,,,,,,,True,,False,,,,
48085,37661,23163.0,,,,24348.0,,20899.5,,24569.9,19837.0,,-14498.0,,,,-13313.0,,-16761.5,,-13091.1,-17824.0,,,,,True,,False,,True,False,
48087,58,525.0,,,,141.0,,1131.6,,,,,467.0,,,,83.0,,1073.6,,,,,,,,True,,False,,,,
48089,520,322.0,,,,355.0,,467.4,,,,,-198.0,,,,-165.0,,-52.6,,,,,,,,True,,True,,,,
48091,2863,1190.0,,,,2394.0,,5667.8,,680.6,1795.0,,-1673.0,,,,-469.0,,2804.8,,-2182.4,-1068.0,,,,,True,,False,,False,True,
48093,364,581.0,,,,396.0,,655.8,,,,,217.0,,,,32.0,,291.8,,,,,,,,True,,False,,,,
48095,113,14.0,,,,166.0,,551.7,,,,,-99.0,,,,53.0,,438.7,,,,,,,,True,,False,,,,
48097,1489,1687.0,,,,1216.0,,1886.0,,,,,198.0,,,,-273.0,,397.0,,,,,,,,False,,False,,,,
48099,1726,847.0,,,,1963.0,,396.6,,953.4,,,-879.0,,,,237.0,,-1329.4,,-772.6,,,,,,True,,False,,True,,
48101,63,56.0,,,,49.0,,37.7,,,,,-7.0,,,,-14.0,,-25.3,,,,,,,,False,,False,,,,
48103,204,0.0,,,,205.0,,24.3,,,,,-204.0,,,,1.0,,-179.7,,,,,,,,True,,True,,,,
48105,131,0.0,,,,98.0,,28.1,,,,,-131.0,,,,-33.0,,-102.9,,,,,,,,True,,True,,,,
48107,142,84.0,,,,249.0,,36.5,,,,,-58.0,,,,107.0,,-105.5,,,,,,,,False,,False,,,,
48109,121,42.0,,,,40.0,,15.4,,,,,-79.0,,,,-81.0,,-105.6,,,,,,,,False,,False,,,,
48111,112,21.0,,,,271.0,,21.3,,,,,-91.0,,,,159.0,,-90.7,,,,,,,,False,,True,,,,
48113,98564,84112.0,,,,71890.0,,63423.8,,34240.3,,,-14452.0,,,,-26674.0,,-35140.2,,-64323.7,,,,,,False,,False,,False,,
48115,391,133.0,,,,720.0,,83.9,,,,,-258.0,,,,329.0,,-307.1,,,,,,,,False,,False,,,,
48117,341,469.0,,,,917.0,,4142.4,,,,,128.0,,,,576.0,,3801.4,,,,,,,,False,,False,,,,
48119,132,28.0,,,,105.0,,599.0,,,,,-104.0,,,,-27.0,,467.0,,,,,,,,True,,False,,,,
48121,23668,26964.0,,,,23805.0,,38267.6,,25460.0,31430.0,,3296.0,,,,137.0,,14599.6,,1792.0,7762.0,,,,,True,,False,,True,False,
48123,359,252.0,,,,365.0,,396.9,,,,,-107.0,,,,6.0,,37.9,,,,,,,,True,,True,,,,
48125,36,21.0,,,,62.0,,41.6,,,,,-15.0,,,,26.0,,5.6,,,,,,,,False,,True,,,,
48127,798,315.0,,,,295.0,,118.9,,,,,-483.0,,,,-503.0,,-679.1,,,,,,,,False,,False,,,,
48129,104,35.0,,,,89.0,,28.8,,,,,-69.0,,,,-15.0,,-75.2,,,,,,,,True,,False,,,,
48131,403,161.0,,,,328.0,,72.2,,,,,-242.0,,,,-75.0,,-330.8,,,,,,,,True,,False,,,,
48133,419,273.0,,,,640.0,,288.5,,,,,-146.0,,,,221.0,,-130.5,,,,,,,,False,,True,,,,
48135,2916,5999.0,,,,8146.0,,10634.5,,3630.7,8176.0,,3083.0,,,,5230.0,,7718.5,,714.7,5260.0,,,,,False,,False,,True,False,
48137,72,168.0,,,,30.0,,143.2,,,,,96.0,,,,-42.0,,71.2,,,,,,,,True,,True,,,,
48139,8835,5166.0,,,,4543.0,,5716.6,,6103.4,4158.0,,-3669.0,,,,-4292.0,,-3118.4,,-2731.6,-4677.0,,,,,False,,True,,True,False,
48141,20561,21308.0,,,,24342.0,,3066.5,,17983.3,6946.0,,747.0,,,,3781.0,,-17494.5,,-2577.7,-13615.0,,,,,False,,False,,False,False,
48143,1268,1176.0,,,,1187.0,,2678.4,,,,,-92.0,,,,-81.0,,1410.4,,,,,,,,True,,False,,,,
48145,484,273.0,,,,435.0,,133.5,,,,,-211.0,,,,-49.0,,-350.5,,,,,,,,True,,False,,,,
48147,1523,777.0,,,,896.0,,1171.1,,,,,-746.0,,,,-627.0,,-351.9,,,,,,,,True,,True,,,,
48149,623,588.0,,,,414.0,,1489.4,,,,,-35.0,,,,-209.0,,866.4,,,,,,,,False,,False,,,,
48151,93,119.0,,,,117.0,,150.5,,,,,26.0,,,,24.0,,57.5,,,,,,,,True,,False,,,,
48153,224,105.0,,,,206.0,,112.1,,,,,-119.0,,,,-18.0,,-111.9,,,,,,,,True,,True,,,,
48155,38,7.0,,,,48.0,,1.1,,,,,-31.0,,,,10.0,,-36.9,,,,,,,,True,,False,,,,
48157,20398,22365.0,,,,12407.0,,273608.0,,11561.6,37319.0,,1967.0,,,,-7991.0,,253210.0,,-8836.4,16921.0,,,,,False,,False,,False,False,
48159,246,56.0,,,,239.0,,17.2,,,,,-190.0,,,,-7.0,,-228.8,,,,,,,,True,,False,,,,
48161,201,98.0,,,,412.0,,174.6,,,,,-103.0,,,,211.0,,-26.4,,,,,,,,False,,True,,,,
48163,890,490.0,,,,556.0,,682.7,,,,,-400.0,,,,-334.0,,-207.3,,,,,,,,True,,True,,,,
48165,288,357.0,,,,921.0,,213.7,,,,,69.0,,,,633.0,,-74.3,,,,,,,,False,,False,,,,
48167,13245,6678.0,,,,7940.0,,7064.8,,7097.8,9642.0,,-6567.0,,,,-5305.0,,-6180.2,,-6147.2,-3603.0,,,,,True,,True,,True,True,
48169,78,42.0,,,,237.0,,21.9,,,,,-36.0,,,,159.0,,-56.1,,,,,,,,False,,False,,,,
48171,1103,364.0,,,,359.0,,739.8,,,,,-739.0,,,,-744.0,,-363.2,,,,,,,,False,,True,,,,
48173,73,0.0,,,,39.0,,15.9,,,,,-73.0,,,,-34.0,,-57.1,,,,,,,,True,,True,,,,
48175,114,63.0,,,,115.0,,2.2,,,,,-51.0,,,,1.0,,-111.8,,,,,,,,True,,False,,,,
48177,890,385.0,,,,384.0,,436.3,,,,,-505.0,,,,-506.0,,-453.7,,,,,,,,False,,True,,,,
48179,271,392.0,,,,1468.0,,280.8,,,,,121.0,,,,1197.0,,9.8,,,,,,,,False,,True,,,,
48181,4441,3010.0,,,,4151.0,,1065.6,,2399.3,1478.0,,-1431.0,,,,-290.0,,-3375.4,,-2041.7,-2963.0,,,,,True,,False,,False,False,
48183,3846,952.0,,,,2510.0,,759.2,,540.7,,,-2894.0,,,,-1336.0,,-3086.8,,-3305.3,,,,,,True,,False,,False,,
48185,447,413.0,,,,559.0,,391.2,,,,,-34.0,,,,112.0,,-55.8,,,,,,,,False,,False,,,,
48187,5661,1925.0,,,,2846.0,,10696.9,,1946.7,626.0,,-3736.0,,,,-2815.0,,5035.9,,-3714.3,-5035.0,,,,,True,,False,,True,False,
48189,1161,1736.0,,,,1710.0,,507.9,,1303.0,,,575.0,,,,549.0,,-653.1,,142.0,,,,,,True,,False,,True,,
48191,190,147.0,,,,108.0,,885.9,,,,,-43.0,,,,-82.0,,695.9,,,,,,,,False,,False,,,,
48193,227,105.0,,,,244.0,,104.3,,,,,-122.0,,,,17.0,,-122.7,,,,,,,,True,,False,,,,
48195,256,63.0,,,,192.0,,118.2,,,,,-193.0,,,,-64.0,,-137.8,,,,,,,,True,,True,,,,
48197,165,77.0,,,,194.0,,304.7,,,,,-88.0,,,,29.0,,139.7,,,,,,,,True,,False,,,,
48199,1662,707.0,,,,1361.0,,978.4,,,,,-955.0,,,,-301.0,,-683.6,,,,,,,,True,,True,,,,
48201,108769,64890.0,,,,95025.0,,40124.1,,33947.0,123300.0,,-43879.0,,,,-13744.0,,-68644.9,,-74822.0,14531.0,,,,,True,,False,,False,True,
48203,1953,273.0,,,,1469.0,,397.3,,,,,-1680.0,,,,-484.0,,-1555.7,,,,,,,,True,,True,,,,
48205,112,7.0,,,,278.0,,1569.3,,,,,-105.0,,,,166.0,,1457.3,,,,,,,,False,,False,,,,
48207,180,49.0,,,,195.0,,188.4,,,,,-131.0,,,,15.0,,8.4,,,,,,,,True,,True,,,,
48209,7553,3129.0,,,,3778.0,,6710.7,,1037.6,1008.0,,-4424.0,,,,-3775.0,,-842.3,,-6515.4,-6545.0,,,,,True,,True,,False,False,
48211,226,140.0,,,,175.0,,131.7,,,,,-86.0,,,,-51.0,,-94.3,,,,,,,,True,,False,,,,
48213,3280,1036.0,,,,1956.0,,846.1,,,,,-2244.0,,,,-1324.0,,-2433.9,,,,,,,,True,,False,,,,
48215,16524,12054.0,,,,16042.0,,3450.9,,5978.5,6290.0,,-4470.0,,,,-482.0,,-13073.1,,-10545.5,-10234.0,,,,,True,,False,,False,False,
48217,695,1890.0,,,,911.0,,69.7,,,,,1195.0,,,,216.0,,-625.3,,,,,,,,True,,True,,,,
48219,435,679.0,,,,1055.0,,323.3,,,,,244.0,,,,620.0,,-111.7,,,,,,,,False,,True,,,,
48221,2824,1372.0,,,,1689.0,,1740.4,,,,,-1452.0,,,,-1135.0,,-1083.6,,,,,,,,True,,True,,,,
48223,695,399.0,,,,802.0,,784.7,,,,,-296.0,,,,107.0,,89.7,,,,,,,,True,,True,,,,
48225,500,28.0,,,,413.0,,45.5,,,,,-472.0,,,,-87.0,,-454.5,,,,,,,,True,,True,,,,
48227,967,413.0,,,,1972.0,,937.3,,,,,-554.0,,,,1005.0,,-29.7,,,,,,,,False,,True,,,,
48229,266,217.0,,,,103.0,,100.2,,,,,-49.0,,,,-163.0,,-165.8,,,,,,,,False,,False,,,,
48231,1818,903.0,,,,2576.0,,513.7,,885.7,,,-915.0,,,,758.0,,-1304.3,,-932.3,,,,,,True,,False,,False,,
48233,312,336.0,,,,992.0,,420.8,,,,,24.0,,,,680.0,,108.8,,,,,,,,False,,False,,,,
48235,40,0.0,,,,41.0,,6.8,,,,,-40.0,,,,1.0,,-33.2,,,,,,,,True,,True,,,,
48237,230,126.0,,,,309.0,,87.4,,,,,-104.0,,,,79.0,,-142.6,,,,,,,,True,,False,,,,
48239,566,294.0,,,,256.0,,256.8,,,,,-272.0,,,,-310.0,,-309.2,,,,,,,,False,,False,,,,
48241,1742,98.0,,,,971.0,,112.8,,,,,-1644.0,,,,-771.0,,-1629.2,,,,,,,,True,,True,,,,
48243,55,14.0,,,,21.0,,4.5,,,,,-41.0,,,,-34.0,,-50.5,,,,,,,,True,,False,,,,
48245,5206,4963.0,,,,6043.0,,4041.3,,5324.5,4865.0,,-243.0,,,,837.0,,-1164.7,,118.5,-341.0,,,,,False,,False,,True,False,
