,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
37107,157,135.0,135.9,,129.0,62.0,,,,,,129.0,,179.1,148.5,,42.9,96.2,141.3,97.0,,48.3,,,,,84.0,197.2,441.3,-22.0,-21.1,,-28.0,-95.0,,,,,,-28.0,,22.1,-8.5,,-114.1,-60.8,-15.7,-60.0,,-108.7,,,,,-73.0,40.2,284.3,True,,False,False,,,,,,False,,False,True,,False,False,True,False,,False,,,,,False,False,False
37109,468,309.0,321.5,,273.0,253.0,,,,,,217.0,,464.4,279.3,,138.3,293.9,192.7,403.0,,297.0,191.9,,,,326.0,454.0,2531.5,-159.0,-146.5,,-195.0,-215.0,,,,,,-251.0,,-3.6,-188.7,,-329.7,-174.1,-275.3,-65.0,,-171.0,-276.1,,,,-142.0,-14.0,2063.5,True,,False,False,,,,,,False,,True,False,,False,False,False,True,,False,False,,,,True,True,False
37111,187,66.0,58.9,,62.0,38.0,,,,,,122.0,,167.5,101.1,,12.8,62.7,94.2,53.0,,5.3,,,,,54.0,129.6,122.8,-121.0,-128.1,,-125.0,-149.0,,,,,,-65.0,,-19.5,-85.9,,-174.2,-124.3,-92.8,-134.0,,-181.7,,,,,-133.0,-57.4,-64.2,False,,False,False,,,,,,True,,True,True,,False,False,True,False,,False,,,,,False,True,True
37113,96,63.0,70.7,,48.0,22.0,,,,,,136.0,,96.1,120.0,,14.6,48.0,30.6,50.0,,13.0,,,,,53.0,73.6,141.4,-33.0,-25.3,,-48.0,-74.0,,,,,,40.0,,0.1,24.0,,-81.4,-48.0,-65.4,-46.0,,-83.0,,,,,-43.0,-22.4,45.4,True,,False,False,,,,,,False,,True,True,,False,False,False,False,,False,,,,,False,True,False
37115,38,18.0,18.0,,17.0,21.0,,,,,,57.0,,23.8,47.2,,3.2,14.2,,7.0,,14.6,,,,,18.0,24.8,72.0,-20.0,-20.0,,-21.0,-17.0,,,,,,19.0,,-14.2,9.2,,-34.8,-23.8,,-31.0,,-23.4,,,,,-20.0,-13.2,34.0,False,,False,True,,,,,,True,,True,True,,False,False,,False,,False,,,,,False,True,False
37117,116,72.0,74.2,,57.0,68.0,,,,,,47.0,,132.0,66.0,,33.2,57.1,39.9,43.0,,35.9,,,,,49.0,109.7,326.4,-44.0,-41.8,,-59.0,-48.0,,,,,,-69.0,,16.0,-50.0,,-82.8,-58.9,-76.1,-73.0,,-80.1,,,,,-67.0,-6.3,210.4,True,,False,False,,,,,,False,,True,False,,False,False,False,False,,False,,,,,False,True,False
37119,2342,1950.0,1931.3,1720.7,1716.0,795.0,,,,,,3180.0,,1736.6,1885.0,,1726.3,2008.5,401.6,1490.0,,654.7,1588.1,1015.0,,,1362.0,3022.8,4779.7,-392.0,-410.7,-621.3,-626.0,-1547.0,,,,,,838.0,,-605.4,-457.0,,-615.7,-333.5,-1940.4,-852.0,,-1687.3,-753.9,-1327.0,,,-980.0,680.8,2437.7,False,False,False,False,,,,,,False,,False,False,,False,True,False,False,,False,False,False,,,False,False,False
37121,31,18.0,17.8,,18.0,0.0,,,,,,23.0,,19.4,26.9,,3.0,10.2,2.9,5.0,,52.1,,,,,39.0,21.8,35.3,-13.0,-13.2,,-13.0,-31.0,,,,,,-8.0,,-11.6,-4.1,,-28.0,-20.8,-28.1,-26.0,,21.1,,,,,8.0,-9.2,4.3,False,,False,False,,,,,,True,,True,True,,False,False,False,False,,False,,,,,True,True,True
37123,60,135.0,113.7,,99.0,85.0,,,,,,107.0,,203.0,75.8,,53.1,97.5,1.3,96.0,,91.1,,,,,63.0,214.0,392.5,75.0,53.7,,39.0,25.0,,,,,,47.0,,143.0,15.8,,-6.9,37.5,-58.7,36.0,,31.1,,,,,3.0,154.0,332.5,True,,True,True,,,,,,True,,False,True,,True,True,True,True,,True,,,,,True,False,False
37125,373,177.0,185.8,,172.0,120.0,,,,,,174.0,,233.8,256.3,,127.6,181.3,308.5,127.0,,169.5,141.5,,,,176.0,262.1,550.2,-196.0,-187.2,,-201.0,-253.0,,,,,,-199.0,,-139.2,-116.7,,-245.4,-191.7,-64.5,-246.0,,-203.5,-231.5,,,,-197.0,-110.9,177.2,True,,False,False,,,,,,False,,True,True,,False,True,True,False,,False,False,,,,False,True,True
37127,598,528.0,496.8,,440.0,470.0,,,,,,207.0,,490.0,310.9,,346.5,447.8,313.8,564.0,,369.0,440.9,,,,415.0,763.9,2406.3,-70.0,-101.2,,-158.0,-128.0,,,,,,-391.0,,-108.0,-287.1,,-251.5,-150.2,-284.2,-34.0,,-229.0,-157.1,,,,-183.0,165.9,1808.3,False,,False,False,,,,,,False,,False,False,,False,False,False,True,,False,False,,,,False,False,False
37129,527,798.0,795.3,,657.0,513.0,,,,,,669.0,,731.2,619.6,,630.4,640.3,584.6,871.0,,573.1,433.4,1110.0,,,591.0,997.1,1463.5,271.0,268.3,,130.0,-14.0,,,,,,142.0,,204.2,92.6,,103.4,113.3,57.6,344.0,,46.1,-93.6,583.0,,,64.0,470.1,936.5,True,,True,True,,,,,,True,,True,True,,True,True,True,False,,True,True,False,,,True,False,False
37131,68,78.0,75.3,,74.0,21.0,,,,,,19.0,,81.7,34.0,,36.2,84.0,8.5,78.0,,94.0,,,,,111.0,85.6,100.9,10.0,7.3,,6.0,-47.0,,,,,,-49.0,,13.7,-34.0,,-31.8,16.0,-59.5,10.0,,26.0,,,,,43.0,17.6,32.9,True,,True,False,,,,,,False,,False,False,,False,False,False,False,,False,,,,,False,False,False
37133,534,390.0,360.3,,369.0,320.0,,,,,,676.0,,348.8,706.1,,335.5,458.3,452.2,444.0,,255.1,333.2,517.0,,,373.0,484.6,595.3,-144.0,-173.7,,-165.0,-214.0,,,,,,142.0,,-185.2,172.1,,-198.5,-75.7,-81.8,-90.0,,-278.9,-200.8,-17.0,,,-161.0,-49.4,61.3,False,,False,False,,,,,,True,,False,False,,False,True,True,True,,False,False,True,,,False,True,True
37135,208,207.0,254.5,,210.0,127.0,,,,,,500.0,,308.5,239.9,,119.4,182.7,623.8,98.0,,65.8,552.6,76.0,,,110.0,344.3,473.1,-1.0,46.5,,2.0,-81.0,,,,,,292.0,,100.5,31.9,,-88.6,-25.3,415.8,-110.0,,-142.2,344.6,-132.0,,,-98.0,136.3,265.1,False,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,False,False,,,False,False,False
37137,32,33.0,28.9,,30.0,54.0,,,,,,20.0,,32.5,40.2,,13.8,32.7,0.0,26.0,,31.6,,,,,14.0,61.2,65.0,1.0,-3.1,,-2.0,22.0,,,,,,-12.0,,0.5,8.2,,-18.2,0.7,-32.0,-6.0,,-0.4,,,,,-18.0,29.2,33.0,False,,False,False,,,,,,False,,True,False,,False,True,False,False,,True,,,,,False,False,False
37139,94,108.0,101.6,,108.0,35.0,,,,,,128.0,,118.5,112.3,,106.6,142.8,197.9,91.0,,63.7,,,,,126.0,149.8,179.2,14.0,7.6,,14.0,-59.0,,,,,,34.0,,24.5,18.3,,12.6,48.8,103.9,-3.0,,-30.3,,,,,32.0,55.8,85.2,True,,False,False,,,,,,False,,False,False,,True,False,False,True,,False,,,,,False,False,False
37141,198,192.0,185.6,,186.0,143.0,,,,,,186.0,,195.5,193.8,,96.2,201.6,91.7,336.0,,247.1,,,,,283.0,237.1,693.3,-6.0,-12.4,,-12.0,-55.0,,,,,,-12.0,,-2.5,-4.2,,-101.8,3.6,-106.3,138.0,,49.1,,,,,85.0,39.1,495.3,False,,False,False,,,,,,False,,True,True,,False,True,False,False,,False,,,,,False,False,False
37143,32,39.0,50.1,,34.0,18.0,,,,,,21.0,,34.0,32.9,,18.6,41.9,40.0,25.0,,27.4,,,,,42.0,49.8,52.4,7.0,18.1,,2.0,-14.0,,,,,,-11.0,,2.0,0.9,,-13.4,9.9,8.0,-7.0,,-4.6,,,,,10.0,17.8,20.4,False,,True,False,,,,,,False,,True,True,,False,False,False,False,,True,,,,,False,False,False
37145,92,78.0,73.4,,71.0,67.0,,,,,,27.0,,137.4,107.7,,20.3,66.8,124.1,76.0,,40.2,,,,,57.0,106.3,430.0,-14.0,-18.6,,-21.0,-25.0,,,,,,-65.0,,45.4,15.7,,-71.7,-25.2,32.1,-16.0,,-51.8,,,,,-35.0,14.3,338.0,False,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,,,,,False,False,False
37147,765,711.0,723.9,,601.0,430.0,,,,,,671.0,,705.4,574.3,,488.8,601.0,203.1,406.0,,381.0,976.4,401.0,,,385.0,1136.9,1290.8,-54.0,-41.1,,-164.0,-335.0,,,,,,-94.0,,-59.6,-190.7,,-276.2,-164.0,-561.9,-359.0,,-384.0,211.4,-364.0,,,-380.0,371.9,525.8,True,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,False,False,,,False,False,False
37149,45,21.0,17.8,,19.0,14.0,,,,,,19.0,,180.7,47.5,,1.5,17.8,51.3,21.0,,5.8,,,,,10.0,36.5,228.9,-24.0,-27.2,,-26.0,-31.0,,,,,,-26.0,,135.7,2.5,,-43.5,-27.2,6.3,-24.0,,-39.2,,,,,-35.0,-8.5,183.9,False,,False,False,,,,,,False,,False,True,,False,False,True,False,,False,,,,,False,True,False
37151,436,222.0,213.1,,206.0,444.0,,,,,,420.0,,300.9,221.0,,81.0,206.8,101.8,216.0,,161.0,182.2,149.0,,,203.0,316.1,459.0,-214.0,-222.9,,-230.0,8.0,,,,,,-16.0,,-135.1,-215.0,,-355.0,-229.2,-334.2,-220.0,,-275.0,-253.8,-287.0,,,-233.0,-119.9,23.0,False,,False,True,,,,,,True,,True,False,,False,False,False,False,,False,False,False,,,False,True,True
37153,231,267.0,262.7,,171.0,325.0,,,,,,145.0,,362.5,171.3,,119.3,171.4,73.7,455.0,,91.4,,,,,235.0,331.6,609.1,36.0,31.7,,-60.0,94.0,,,,,,-86.0,,131.5,-59.7,,-111.7,-59.6,-157.3,224.0,,-139.6,,,,,4.0,100.6,378.1,True,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,,,,,True,False,False
37155,818,579.0,596.4,,527.0,1030.0,,,,,,532.0,,642.6,409.6,,398.4,440.8,0.5,503.0,,281.8,481.2,568.0,,,353.0,873.4,1698.2,-239.0,-221.6,,-291.0,212.0,,,,,,-286.0,,-175.4,-408.4,,-419.6,-377.2,-817.5,-315.0,,-536.2,-336.8,-250.0,,,-465.0,55.4,880.2,True,,False,True,,,,,,False,,True,False,,False,False,False,False,,False,False,False,,,False,True,False
37157,370,267.0,214.9,,224.0,175.0,,,,,,104.0,,328.7,319.1,,157.1,228.6,380.3,177.0,,87.1,331.6,,,,190.0,339.0,1290.2,-103.0,-155.1,,-146.0,-195.0,,,,,,-266.0,,-41.3,-50.9,,-212.9,-141.4,10.3,-193.0,,-282.9,-38.4,,,,-180.0,-31.0,920.2,False,,False,False,,,,,,False,,True,True,,False,False,True,False,,False,True,,,,False,True,False
37159,510,405.0,358.7,,353.0,142.0,,,,,,365.0,,403.4,388.6,,265.0,367.5,203.8,338.0,,299.5,385.1,224.0,,,286.0,531.4,809.3,-105.0,-151.3,,-157.0,-368.0,,,,,,-145.0,,-106.6,-121.4,,-245.0,-142.5,-306.2,-172.0,,-210.5,-124.9,-286.0,,,-224.0,21.4,299.3,False,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,False,False,,,False,True,False
37161,311,129.0,148.7,,142.0,193.0,,,,,,185.0,,231.8,256.1,,108.7,160.4,105.7,93.0,,103.8,118.7,,,,143.0,183.7,340.0,-182.0,-162.3,,-169.0,-118.0,,,,,,-126.0,,-79.2,-54.9,,-202.3,-150.6,-205.3,-218.0,,-207.2,-192.3,,,,-168.0,-127.3,29.0,True,,True,True,,,,,,True,,True,True,,False,True,False,False,,False,False,,,,True,True,True
37163,287,168.0,153.0,,166.0,160.0,,,,,,272.0,,195.4,99.8,,90.0,173.0,26.8,164.0,,196.1,139.8,,,,144.0,213.4,634.3,-119.0,-134.0,,-121.0,-127.0,,,,,,-15.0,,-91.6,-187.2,,-197.0,-114.0,-260.2,-123.0,,-90.9,-147.2,,,,-143.0,-73.6,347.3,False,,False,False,,,,,,True,,True,False,,False,True,False,False,,True,False,,,,False,True,False
37165,438,288.0,279.7,,285.0,156.0,,,,,,79.0,,393.1,155.4,,352.0,318.6,43.8,289.0,,344.0,,,,,310.0,382.8,875.1,-150.0,-158.3,,-153.0,-282.0,,,,,,-359.0,,-44.9,-282.6,,-86.0,-119.4,-394.2,-149.0,,-94.0,,,,,-128.0,-55.2,437.1,False,,False,False,,,,,,False,,True,False,,True,True,False,True,,True,,,,,True,True,False
37167,398,228.0,227.2,,168.0,124.0,,,,,,149.0,,359.1,232.9,,123.4,220.2,109.5,181.0,,126.1,171.6,,,,208.0,327.2,768.1,-170.0,-170.8,,-230.0,-274.0,,,,,,-249.0,,-38.9,-165.1,,-274.6,-177.8,-288.5,-217.0,,-271.9,-226.4,,,,-190.0,-70.8,370.1,False,,False,False,,,,,,False,,True,True,,False,False,False,False,,False,False,,,,False,True,False
37169,128,48.0,44.6,,52.0,61.0,,,,,,54.0,,130.8,125.1,,19.7,65.4,71.6,39.0,,24.9,,,,,51.0,65.6,421.2,-80.0,-83.4,,-76.0,-67.0,,,,,,-74.0,,2.8,-2.9,,-108.3,-62.6,-56.4,-89.0,,-103.2,,,,,-77.0,-62.4,293.2,False,,True,True,,,,,,True,,True,True,,False,True,True,False,,False,,,,,True,True,False
37171,181,99.0,99.6,,102.0,72.0,,,,,,168.0,,158.8,194.7,,39.8,100.8,94.0,72.0,,148.3,102.0,,,,59.0,163.3,306.3,-82.0,-81.4,,-79.0,-109.0,,,,,,-13.0,,-22.2,13.7,,-141.2,-80.2,-87.0,-109.0,,-32.7,-79.0,,,,-122.0,-17.7,125.3,True,,True,False,,,,,,True,,True,True,,False,True,False,False,,True,True,,,,False,True,False
37173,34,12.0,11.8,,11.0,0.0,,,,,,27.0,,10.7,25.7,,0.1,4.2,16.3,,,0.1,,,,,5.0,11.2,102.2,-22.0,-22.2,,-23.0,-34.0,,,,,,-7.0,,-23.3,-8.3,,-33.9,-29.8,-17.7,,,-33.9,,,,,-29.0,-22.8,68.2,False,,False,False,,,,,,True,,False,True,,False,False,True,,,False,,,,,False,False,False
37175,39,42.0,38.6,,48.0,48.0,,,,,,63.0,,116.7,97.8,,4.1,26.5,71.8,26.0,,57.2,,,,,20.0,67.7,268.9,3.0,-0.4,,9.0,9.0,,,,,,24.0,,77.7,58.8,,-34.9,-12.5,32.8,-13.0,,18.2,,,,,-19.0,28.7,229.9,True,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,,,,,False,False,False
37177,4,6.0,5.3,,3.0,0.0,,,,,,27.0,,6.0,7.7,,0.0,1.8,0.0,0.0,,0.0,,,,,3.0,11.8,21.6,2.0,1.3,,-1.0,-4.0,,,,,,23.0,,2.0,3.7,,-4.0,-2.2,-4.0,-4.0,,-4.0,,,,,-1.0,7.8,17.6,True,,True,False,,,,,,False,,False,False,,False,False,False,False,,False,,,,,True,False,False
37179,696,690.0,707.0,,533.0,398.0,,,,,,803.0,,702.9,472.1,,264.6,543.2,297.2,630.0,,357.4,577.2,407.0,,,504.0,980.6,2845.7,-6.0,11.0,,-163.0,-298.0,,,,,,107.0,,6.9,-223.9,,-431.4,-152.8,-398.8,-66.0,,-338.6,-118.8,-289.0,,,-192.0,284.6,2149.7,False,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,False,False,,,False,False,False
37181,88,117.0,113.4,,95.0,122.0,,,,,,55.0,,174.3,87.9,,28.7,95.7,49.9,105.0,,38.0,,,,,87.0,172.1,179.0,29.0,25.4,,7.0,34.0,,,,,,-33.0,,86.3,-0.1,,-59.3,7.7,-38.1,17.0,,-50.0,,,,,-1.0,84.1,91.0,True,,True,False,,,,,,False,,False,True,,False,True,False,True,,False,,,,,True,False,False
37183,1990,1779.0,1852.6,1706.6,1528.0,1540.0,,,,,,2108.0,,1449.8,1531.8,,1222.9,1387.3,1551.9,1230.0,,1448.2,1369.4,1152.0,,,1170.0,2543.0,4036.3,-211.0,-137.4,-283.4,-462.0,-450.0,,,,,,118.0,,-540.2,-458.2,,-767.1,-602.7,-438.1,-760.0,,-541.8,-620.6,-838.0,,,-820.0,553.0,2046.3,True,False,False,False,,,,,,True,,False,False,,False,False,False,False,,False,False,False,,,False,False,False
37185,59,45.0,48.8,,43.0,22.0,,,,,,23.0,,99.5,46.1,,13.8,43.9,17.0,28.0,,265.6,,,,,67.0,54.3,68.9,-14.0,-10.2,,-16.0,-37.0,,,,,,-36.0,,40.5,-12.9,,-45.2,-15.1,-42.0,-31.0,,206.6,,,,,8.0,-4.7,9.9,True,,False,False,,,,,,False,,False,True,,False,False,False,False,,False,,,,,True,True,True
37187,22,18.0,18.3,,16.0,0.0,,,,,,41.0,,15.9,33.2,,2.3,11.9,16.4,21.0,,1.4,,,,,9.0,33.6,42.5,-4.0,-3.7,,-6.0,-22.0,,,,,,19.0,,-6.1,11.2,,-19.7,-10.1,-5.6,-1.0,,-20.6,,,,,-13.0,11.6,20.5,True,,False,False,,,,,,False,,False,False,,False,False,False,True,,False,,,,,False,False,False
37189,472,192.0,190.2,,190.0,94.0,,,,,,340.0,,211.6,117.7,,99.4,151.2,52.4,209.0,,206.6,,,,,186.0,212.2,291.9,-280.0,-281.8,,-282.0,-378.0,,,,,,-132.0,,-260.4,-354.3,,-372.6,-320.8,-419.6,-263.0,,-265.4,,,,,-286.0,-259.8,-180.1,False,,False,False,,,,,,True,,True,False,,False,False,False,True,,True,,,,,False,True,True
37191,586,399.0,401.8,,360.0,868.0,,,,,,333.0,,349.1,258.6,,294.3,453.3,92.4,494.0,,361.4,328.1,,,,388.0,546.4,789.9,-187.0,-184.2,,-226.0,282.0,,,,,,-253.0,,-236.9,-327.4,,-291.7,-132.7,-493.6,-92.0,,-224.6,-257.9,,,,-198.0,-39.6,203.9,True,,False,False,,,,,,False,,False,False,,False,True,False,True,,False,False,,,,False,True,False
37193,249,150.0,164.7,,138.0,0.0,,,,,,210.0,,159.5,259.7,,78.2,125.8,86.6,125.0,,111.3,161.3,,,,118.0,201.3,369.5,-99.0,-84.3,,-111.0,-249.0,,,,,,-39.0,,-89.5,10.7,,-170.8,-123.2,-162.4,-124.0,,-137.7,-87.7,,,,-131.0,-47.7,120.5,True,,False,False,,,,,,True,,True,True,,False,False,False,False,,False,True,,,,False,True,False
37195,355,363.0,372.4,,306.0,535.0,,,,,,175.0,,359.7,213.0,,176.3,382.4,94.5,522.0,,107.2,253.8,,,,350.0,464.6,1163.9,8.0,17.4,,-49.0,180.0,,,,,,-180.0,,4.7,-142.0,,-178.7,27.4,-260.5,167.0,,-247.8,-101.2,,,,-5.0,109.6,808.9,False,,False,False,,,,,,False,,True,False,,False,False,False,False,,False,False,,,,True,False,False
37197,119,78.0,75.1,,68.0,59.0,,,,,,70.0,,138.2,90.8,,21.6,69.2,59.3,61.0,,53.4,,,,,62.0,104.4,373.8,-41.0,-43.9,,-51.0,-60.0,,,,,,-49.0,,19.2,-28.2,,-97.4,-49.8,-59.7,-58.0,,-65.6,,,,,-57.0,-14.6,254.8,False,,False,False,,,,,,False,,True,True,,False,False,False,False,,False,,,,,False,True,False
37199,110,18.0,20.1,,18.0,23.0,,,,,,21.0,,18.8,33.5,,1.9,16.7,11.6,6.0,,12.3,,,,,11.0,18.9,59.8,-92.0,-90.0,,-92.0,-87.0,,,,,,-89.0,,-91.2,-76.5,,-108.1,-93.3,-98.4,-104.0,,-97.7,,,,,-99.0,-91.1,-50.2,True,,False,True,,,,,,True,,True,True,,False,False,False,False,,False,,,,,False,True,True
38001,21,18.0,16.2,,10.0,,,,,,,10.0,,38.4,8.2,,,7.3,,21.0,,2.1,,,,,16.0,,117.4,-3.0,-4.8,,-11.0,,,,,,,-11.0,,17.4,-12.8,,,-13.7,,0.0,,-18.9,,,,,-5.0,,96.4,False,,False,,,,,,,False,,False,False,,,False,,True,,False,,,,,False,,False
38003,54,66.0,60.6,,52.0,82.0,,,,,,89.0,,144.7,27.5,,12.5,45.1,0.0,64.0,,0.0,,,,,38.0,,364.9,12.0,6.6,,-2.0,28.0,,,,,,35.0,,90.7,-26.5,,-41.5,-8.9,-54.0,10.0,,-54.0,,,,,-16.0,,310.9,True,,True,False,,,,,,False,,False,False,,False,True,False,True,,False,,,,,False,,False
38005,83,168.0,155.3,,60.0,22.0,,,,,,32.0,,106.3,32.5,,90.6,97.7,0.0,238.0,,0.0,,,,,13.0,,344.7,85.0,72.3,,-23.0,-61.0,,,,,,-51.0,,23.3,-50.5,,7.6,14.7,-83.0,155.0,,-83.0,,,,,-70.0,,261.7,True,,True,True,,,,,,True,,True,True,,True,True,True,False,,True,,,,,True,,False
38007,13,21.0,19.4,,13.0,0.0,,,,,,5.0,,17.4,2.1,,,9.4,,,,105.6,,,,,20.0,,356.4,8.0,6.4,,0.0,-13.0,,,,,,-8.0,,4.4,-10.9,,,-3.6,,,,92.6,,,,,7.0,,343.4,True,,True,False,,,,,,False,,True,False,,,True,,,,False,,,,,True,,False
38009,95,24.0,24.7,,14.0,0.0,,,,,,9.0,,18.7,8.8,,12.6,27.1,,31.0,,12.5,,,,,70.0,,47.7,-71.0,-70.3,,-81.0,-95.0,,,,,,-86.0,,-76.3,-86.2,,-82.4,-67.9,,-64.0,,-82.5,,,,,-25.0,,-47.3,True,,False,False,,,,,,False,,False,False,,False,True,,True,,False,,,,,True,,True
38011,35,12.0,11.5,,7.0,0.0,,,,,,11.0,,15.1,5.2,,2.6,5.8,,19.0,,5.7,,,,,8.0,,27.8,-23.0,-23.5,,-28.0,-35.0,,,,,,-24.0,,-19.9,-29.9,,-32.4,-29.2,,-16.0,,-29.3,,,,,-27.0,,-7.2,False,,False,False,,,,,,False,,True,False,,False,False,,True,,False,,,,,False,,True
38013,15,9.0,9.9,,3.0,0.0,,,,,,3.0,,9.4,1.1,,2.6,3.3,,19.0,,0.7,,,,,15.0,,79.8,-6.0,-5.1,,-12.0,-15.0,,,,,,-12.0,,-5.6,-13.9,,-12.4,-11.7,,4.0,,-14.3,,,,,0.0,,64.8,True,,False,False,,,,,,False,,True,False,,False,False,,True,,False,,,,,True,,False
38015,1535,1344.0,1360.5,,1196.0,1169.0,,,,,,657.0,,1239.3,387.9,,1214.5,1178.6,959.8,1842.0,,0.0,809.2,,,,796.0,,2076.5,-191.0,-174.5,,-339.0,-366.0,,,,,,-878.0,,-295.7,-1147.1,,-320.5,-356.4,-575.2,307.0,,-1535.0,-725.8,,,,-739.0,,541.5,True,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,False,,,,False,,False
38017,1698,1416.0,1406.2,,1129.0,127.0,,,,,,1000.0,,1148.4,270.9,,1057.1,1227.7,552.4,2286.0,,1316.4,988.9,1755.0,,,1204.0,,1523.9,-282.0,-291.8,,-569.0,-1571.0,,,,,,-698.0,,-549.6,-1427.1,,-640.9,-470.3,-1145.6,588.0,,-381.6,-709.1,57.0,,,-494.0,,-174.1,False,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,False,True,,,False,,True
38019,12,27.0,27.8,,10.0,0.0,,,,,,8.0,,21.4,3.8,,,8.4,,42.0,,10.4,,,,,31.0,,46.9,15.0,15.8,,-2.0,-12.0,,,,,,-4.0,,9.4,-8.2,,,-3.6,,30.0,,-1.6,,,,,19.0,,34.9,False,,True,True,,,,,,True,,True,True,,,True,,False,,True,,,,,False,,False
38021,115,33.0,35.2,,29.0,0.0,,,,,,69.0,,25.0,9.3,,14.6,29.2,,42.0,,38.8,,,,,49.0,,175.4,-82.0,-79.8,,-86.0,-115.0,,,,,,-46.0,,-90.0,-105.7,,-100.4,-85.8,,-73.0,,-76.2,,,,,-66.0,,60.4,True,,False,False,,,,,,True,,False,False,,False,False,,True,,True,,,,,True,,True
38023,18,0.0,0.7,,0.0,0.0,,,,,,3.0,,1.0,0.7,,0.4,0.3,,0.0,,0.1,,,,,0.0,,40.7,-18.0,-17.3,,-18.0,-18.0,,,,,,-15.0,,-17.0,-17.4,,-17.6,-17.7,,-18.0,,-17.9,,,,,-18.0,,22.7,True,,False,False,,,,,,True,,True,True,,True,True,,False,,True,,,,,False,,False
38025,78,54.0,53.1,,15.0,3.0,,,,,,13.0,,47.4,4.3,,13.4,34.3,,66.0,,8.3,,,,,44.0,,230.6,-24.0,-24.9,,-63.0,-75.0,,,,,,-65.0,,-30.6,-73.7,,-64.6,-43.7,,-12.0,,-69.7,,,,,-34.0,,152.6,False,,False,False,,,,,,False,,False,False,,False,False,,True,,False,,,,,False,,False
38027,67,9.0,1.8,,6.0,0.0,,,,,,9.0,,14.0,3.1,,8.7,6.0,,31.0,,1.0,,,,,3.0,,35.1,-58.0,-65.2,,-61.0,-67.0,,,,,,-58.0,,-53.0,-63.9,,-58.3,-61.0,,-36.0,,-66.0,,,,,-64.0,,-31.9,False,,False,False,,,,,,False,,True,False,,False,False,,True,,False,,,,,False,,True
38029,128,204.0,200.8,,134.0,0.0,,,,,,18.0,,204.5,4.8,,273.1,121.9,0.0,,,145.3,,,,,43.0,,,76.0,72.8,,6.0,-128.0,,,,,,-110.0,,76.5,-123.2,,145.1,-6.1,-128.0,,,17.3,,,,,-85.0,,,True,,True,False,,,,,,False,,False,False,,False,True,False,,,True,,,,,False,,
