,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
01101,445,412.0,446.0,461.1,359.0,482.0,,,,,449.9,,,999.0,,353.0,250.8,,208.2,287.2,32.7,565.0,164.0,,261.3,,343.2,536.0,,,,540.5,137.6,-33.0,1.0,16.1,-86.0,37.0,,,,,4.9,,,554.0,,-92.0,-194.2,,-236.8,-157.8,-412.3,120.0,-281.0,,-183.7,,-101.8,91.0,,,,95.5,-307.4,True,True,False,False,,,,,True,,,False,,False,False,,False,False,False,False,False,,False,,False,False,,,,False,False
01103,364,222.0,217.9,,190.0,278.0,,,,,238.7,,,583.0,,187.7,94.2,,143.1,218.6,85.1,383.0,251.0,,138.8,,176.6,,,,,246.6,425.7,-142.0,-146.1,,-174.0,-86.0,,,,,-125.3,,,219.0,,-176.3,-269.8,,-220.9,-145.4,-278.9,19.0,-113.0,,-225.2,,-187.4,,,,,-117.4,61.7,False,,False,True,,,,,True,,,False,,False,False,,False,False,False,True,True,,False,,False,,,,,True,True
01105,32,8.0,0.0,,4.0,0.0,,,,,34.1,,,26.0,,9.3,6.5,,0.6,3.7,0.0,,9.0,,4.8,,7.6,,,,,21.2,29.5,-24.0,-32.0,,-28.0,-32.0,,,,,2.1,,,-6.0,,-22.7,-25.5,,-31.4,-28.3,-32.0,,-23.0,,-27.2,,-24.4,,,,,-10.8,-2.5,False,,False,False,,,,,True,,,True,,True,False,,False,False,False,,True,,False,,False,,,,,True,True
01107,54,62.0,71.4,,55.0,68.0,,,,,63.8,,,100.0,,56.6,32.6,,35.3,56.0,0.8,114.0,12.0,,33.1,,46.5,,,,,67.8,69.2,8.0,17.4,,1.0,14.0,,,,,9.8,,,46.0,,2.6,-21.4,,-18.7,2.0,-53.2,60.0,-42.0,,-20.9,,-7.5,,,,,13.8,15.2,False,,True,False,,,,,False,,,False,,True,False,,False,True,False,False,False,,False,,True,,,,,False,False
01109,66,94.0,161.5,,89.0,189.0,,,,,154.3,,,290.0,,103.3,47.0,,21.5,63.8,0.0,,44.0,,63.3,,88.9,,,,,124.1,109.0,28.0,95.5,,23.0,123.0,,,,,88.3,,,224.0,,37.3,-19.0,,-44.5,-2.2,-66.0,,-22.0,,-2.7,,22.9,,,,,58.1,43.0,False,,True,False,,,,,False,,,False,,False,True,,False,True,False,,True,,True,,True,,,,,False,False
01111,88,80.0,43.5,,52.0,20.0,,,,,61.1,,,116.0,,83.5,43.0,,33.5,62.9,1.9,,13.0,,75.9,,52.5,,,,,71.6,35.0,-8.0,-44.5,,-36.0,-68.0,,,,,-26.9,,,28.0,,-4.5,-45.0,,-54.5,-25.1,-86.1,,-75.0,,-12.1,,-35.5,,,,,-16.4,-53.0,False,,False,False,,,,,False,,,False,,True,False,,False,False,False,,False,,False,,False,,,,,False,False
01113,103,98.0,123.0,,97.0,182.0,,,,,120.8,,,218.0,,100.0,50.5,,25.3,60.5,0.5,,224.0,,34.4,,112.0,,,,,108.8,152.6,-5.0,20.0,,-6.0,79.0,,,,,17.8,,,115.0,,-3.0,-52.5,,-77.7,-42.5,-102.5,,121.0,,-68.6,,9.0,,,,,5.8,49.6,False,,False,False,,,,,False,,,False,,True,False,,False,False,False,,False,,False,,False,,,,,False,False
01115,264,218.0,248.0,,153.0,305.0,,,,,334.1,,,374.0,,200.8,127.7,,98.7,127.2,55.7,,,,42.2,,162.2,,,,,497.7,441.3,-46.0,-16.0,,-111.0,41.0,,,,,70.1,,,110.0,,-63.2,-136.3,,-165.3,-136.8,-208.3,,,,-221.8,,-101.8,,,,,233.7,177.3,True,,False,True,,,,,False,,,False,,False,False,,False,False,False,,,,False,,False,,,,,False,False
01117,689,666.0,540.9,,560.0,630.0,,,,,1027.7,,,839.0,,640.4,570.7,,476.3,511.6,140.2,1440.0,137.0,,578.2,,456.9,650.0,,,,1177.6,1133.5,-23.0,-148.1,,-129.0,-59.0,,,,,338.7,,,150.0,,-48.6,-118.3,,-212.7,-177.4,-548.8,751.0,-552.0,,-110.8,,-232.1,-39.0,,,,488.6,444.5,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,False,False,,,,False,False
01119,20,40.0,38.5,,20.0,0.0,,,,,22.0,,,45.0,,44.4,7.8,,8.1,19.4,0.0,,,,8.8,,33.5,,,,,24.0,,20.0,18.5,,0.0,-20.0,,,,,2.0,,,25.0,,24.4,-12.2,,-11.9,-0.6,-20.0,,,,-11.2,,13.5,,,,,4.0,,True,,True,False,,,,,True,,,False,,False,True,,True,True,True,,,,True,,True,,,,,True,
01121,243,232.0,198.7,,171.0,493.0,,,,,469.3,,,407.0,,221.9,152.1,,67.4,135.6,0.8,,0.0,,147.7,,166.7,,,,,351.0,337.8,-11.0,-44.3,,-72.0,250.0,,,,,226.3,,,164.0,,-21.1,-90.9,,-175.6,-107.4,-242.2,,-243.0,,-95.3,,-76.3,,,,,108.0,94.8,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,,False,,False,,False,,,,,False,False
01123,61,58.0,127.5,,41.0,60.0,,,,,78.1,,,199.0,,53.4,49.1,,19.1,36.9,2.6,,114.0,,24.9,,40.4,,,,,61.8,27.7,-3.0,66.5,,-20.0,-1.0,,,,,17.1,,,138.0,,-7.6,-11.9,,-41.9,-24.1,-58.4,,53.0,,-36.1,,-20.6,,,,,0.8,-33.3,False,,False,True,,,,,False,,,False,,False,False,,False,False,False,,False,,False,,False,,,,,True,False
01125,896,2882.0,2928.0,1707.4,1646.0,1292.0,,,,,1386.7,,,1303.0,,3570.6,441.4,,1887.8,1184.7,1177.1,4481.0,11944.0,,542.3,,1754.6,3572.0,,,,2362.0,,1986.0,2032.0,811.4,750.0,396.0,,,,,490.7,,,407.0,,2674.6,-454.6,,991.8,288.7,281.1,3585.0,11048.0,,-353.7,,858.6,2676.0,,,,1466.0,,False,True,True,True,,,,,True,,,True,,False,True,,True,True,True,False,False,,True,,True,False,,,,True,
01127,218,218.0,198.4,,151.0,156.0,,,,,206.9,,,389.0,,201.9,58.9,,68.5,126.6,2.9,292.0,261.0,,161.6,,143.4,,,,,247.4,256.3,0.0,-19.6,,-67.0,-62.0,,,,,-11.1,,,171.0,,-16.1,-159.1,,-149.5,-91.4,-215.1,74.0,43.0,,-56.4,,-74.6,,,,,29.4,38.3,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,,False,False
01129,48,26.0,32.8,,17.0,0.0,,,,,46.4,,,79.0,,25.8,17.3,,5.0,17.9,0.0,,17.0,,0.1,,22.1,,,,,19.8,71.7,-22.0,-15.2,,-31.0,-48.0,,,,,-1.6,,,31.0,,-22.2,-30.7,,-43.0,-30.1,-48.0,,-31.0,,-47.9,,-25.9,,,,,-28.2,23.7,True,,False,False,,,,,True,,,False,,False,False,,False,False,False,,False,,False,,False,,,,,False,False
01131,20,2.0,0.0,,1.0,1.0,,,,,25.8,,,26.0,,0.4,7.4,,1.0,4.2,0.1,,0.0,,1.2,,5.1,,,,,19.4,27.3,-18.0,-20.0,,-19.0,-19.0,,,,,5.8,,,6.0,,-19.6,-12.6,,-19.0,-15.8,-19.9,,-20.0,,-18.8,,-14.9,,,,,-0.6,7.3,False,,False,False,,,,,True,,,True,,False,True,,False,True,False,,False,,False,,True,,,,,True,True
01133,86,90.0,82.1,,68.0,194.0,,,,,59.4,,,125.0,,71.9,35.5,,23.8,50.4,1.8,144.0,23.0,,41.8,,70.7,,,,,115.0,31.5,4.0,-3.9,,-18.0,108.0,,,,,-26.6,,,39.0,,-14.1,-50.5,,-62.2,-35.6,-84.2,58.0,-63.0,,-44.2,,-15.3,,,,,29.0,-54.5,True,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,,False,False
02013,4,0.0,0.0,,0.0,0.0,,,,,8.8,,,,,0.0,0.7,,,1.0,,0.0,3.0,,0.7,,,,,,,0.2,9.9,-4.0,-4.0,,-4.0,-4.0,,,,,4.8,,,,,-4.0,-3.3,,,-3.0,,-4.0,-1.0,,-3.3,,,,,,,-3.8,5.9,False,,False,False,,,,,False,,,,,True,True,,,True,,False,True,,True,,,,,,,True,False
02016,0,2.0,2.3,,0.0,0.0,,,,,8.9,,,,,2.6,2.1,,,0.0,,0.0,8.0,,0.4,,,,,,,1.2,3.5,2.0,2.3,,0.0,0.0,,,,,8.9,,,,,2.6,2.1,,,0.0,,0.0,8.0,,0.4,,,,,,,1.2,3.5,False,,True,True,,,,,False,,,,,False,False,,,True,,True,False,,True,,,,,,,True,False
02020,1115,656.0,663.8,,641.0,380.0,,,,,619.7,,,,,637.3,752.7,,637.3,742.4,552.5,790.0,257.0,,663.1,,481.5,1242.0,,,,429.6,536.5,-459.0,-451.2,,-474.0,-735.0,,,,,-495.3,,,,,-477.7,-362.3,,-477.7,-372.6,-562.5,-325.0,-858.0,,-451.9,,-633.5,127.0,,,,-685.4,-578.5,True,,False,False,,,,,False,,,,,False,True,,False,True,False,True,False,,True,,False,True,,,,False,False
02050,62,34.0,35.9,,26.0,0.0,,,,,24.5,,,,,33.5,21.0,,11.9,25.0,0.0,42.0,22.0,,27.2,,36.5,,,,,22.5,29.5,-28.0,-26.1,,-36.0,-62.0,,,,,-37.5,,,,,-28.5,-41.0,,-50.1,-37.0,-62.0,-20.0,-40.0,,-34.8,,-25.5,,,,,-39.5,-32.5,True,,False,False,,,,,False,,,,,False,False,,False,False,False,True,False,,False,,True,,,,,False,False
02060,0,0.0,0.1,,0.0,0.0,,,,,3.4,,,,,0.1,0.0,,0.1,0.0,,0.0,0.0,,0.0,,,,,,,0.3,8.2,0.0,0.1,,0.0,0.0,,,,,3.4,,,,,0.1,0.0,,0.1,0.0,,0.0,0.0,,0.0,,,,,,,0.3,8.2,False,,True,True,,,,,False,,,,,False,True,,False,True,,True,True,,True,,,,,,,False,False
02068,7,8.0,7.3,,2.0,0.0,,,,,12.8,,,,,2.8,4.5,,,0.1,,,,,0.0,,,,,,,1.1,,1.0,0.3,,-5.0,-7.0,,,,,5.8,,,,,-4.2,-2.5,,,-6.9,,,,,-7.0,,,,,,,-5.9,,True,,False,False,,,,,False,,,,,False,False,,,False,,,,,False,,,,,,,False,
02070,4,2.0,2.3,,2.0,0.0,,,,,10.9,,,,,2.6,4.8,,1.1,1.1,,0.0,1.0,,2.7,,,,,,,1.0,17.1,-2.0,-1.7,,-2.0,-4.0,,,,,6.9,,,,,-1.4,0.8,,-2.9,-2.9,,-4.0,-3.0,,-1.3,,,,,,,-3.0,13.1,True,,False,False,,,,,False,,,,,True,True,,False,False,,False,False,,True,,,,,,,False,False
02090,443,238.0,242.3,,237.0,,,,,,249.8,,,,,221.3,139.8,,269.6,265.4,199.9,238.0,208.0,,214.7,,199.4,,,,,242.4,,-205.0,-200.7,,-206.0,,,,,,-193.2,,,,,-221.7,-303.2,,-173.4,-177.6,-243.1,-205.0,-235.0,,-228.3,,-243.6,,,,,-200.6,,True,,False,,,,,,True,,,,,False,False,,True,True,False,False,False,,False,,False,,,,,True,
02100,0,0.0,0.0,,0.0,0.0,,,,,1.9,,,,,0.1,0.5,,,0.0,,0.0,0.0,,0.0,,,,,,,0.0,24.8,0.0,0.0,,0.0,0.0,,,,,1.9,,,,,0.1,0.5,,,0.0,,0.0,0.0,,0.0,,,,,,,0.0,24.8,True,,True,True,,,,,False,,,,,False,False,,,False,,True,True,,True,,,,,,,True,False
02105,0,0.0,0.0,,0.0,0.0,,,,,3.3,,,,,0.1,2.3,,,0.0,,0.0,,,0.0,,,,,,,,5.1,0.0,0.0,,0.0,0.0,,,,,3.3,,,,,0.1,2.3,,,0.0,,0.0,,,0.0,,,,,,,,5.1,True,,True,True,,,,,False,,,,,False,False,,,True,,True,,,True,,,,,,,,False
02110,27,50.0,50.7,,47.0,62.0,,,,,44.0,,,,,49.3,57.0,,11.7,42.7,73.0,45.0,62.0,,39.6,,36.8,,,,,45.8,33.7,23.0,23.7,,20.0,35.0,,,,,17.0,,,,,22.3,30.0,,-15.3,15.7,46.0,18.0,35.0,,12.6,,9.8,,,,,18.8,6.7,False,,True,False,,,,,True,,,,,True,False,,True,True,False,True,False,,True,,True,,,,,True,True
02122,56,24.0,23.3,,23.0,0.0,,,,,47.5,,,,,22.9,34.7,,7.3,25.4,38.9,,79.0,,7.8,,21.9,,,,,18.4,80.2,-32.0,-32.7,,-33.0,-56.0,,,,,-8.5,,,,,-33.1,-21.3,,-48.7,-30.6,-17.1,,23.0,,-48.2,,-34.1,,,,,-37.6,24.2,False,,False,False,,,,,True,,,,,False,True,,False,True,True,,True,,False,,False,,,,,False,True
02130,6,0.0,0.1,,0.0,0.0,,,,,2.5,,,,,0.3,2.9,,1.0,0.0,,,,,1.4,,1.3,,,,,0.5,11.5,-6.0,-5.9,,-6.0,-6.0,,,,,-3.5,,,,,-5.7,-3.1,,-5.0,-6.0,,,,,-4.6,,-4.7,,,,,-5.5,5.5,True,,False,False,,,,,True,,,,,True,True,,True,True,,,,,True,,True,,,,,True,True
02150,18,4.0,3.9,,1.0,0.0,,,,,17.6,,,,,2.9,7.1,,0.3,0.1,,8.0,25.0,,1.3,,,,,,,1.3,13.1,-14.0,-14.1,,-17.0,-18.0,,,,,-0.4,,,,,-15.1,-10.9,,-17.7,-17.9,,-10.0,7.0,,-16.7,,,,,,,-16.7,-4.9,False,,False,False,,,,,True,,,,,False,True,,False,False,,True,True,,False,,,,,,,False,True
02158,5,2.0,2.1,,2.0,0.0,,,,,12.0,,,,,2.4,,,,1.1,,0.0,,,1.0,,,,,,,,,-3.0,-2.9,,-3.0,-5.0,,,,,7.0,,,,,-2.6,,,,-3.9,,-5.0,,,-4.0,,,,,,,,,True,,False,False,,,,,False,,,,,True,,,,False,,False,,,False,,,,,,,,
02164,3,0.0,0.0,,0.0,0.0,,,,,4.2,,,,,0.1,1.4,,,0.0,,0.0,2.0,,0.0,,,,,,,1.0,34.7,-3.0,-3.0,,-3.0,-3.0,,,,,1.2,,,,,-2.9,-1.6,,,-3.0,,-3.0,-1.0,,-3.0,,,,,,,-2.0,31.7,False,,False,False,,,,,True,,,,,True,True,,,True,,False,True,,False,,,,,,,True,False
02170,129,40.0,36.8,,41.0,0.0,,,,,99.9,,,,,44.7,155.5,,22.0,57.1,104.9,37.0,108.0,,50.3,,34.2,,,,,40.4,208.6,-89.0,-92.2,,-88.0,-129.0,,,,,-29.1,,,,,-84.3,26.5,,-107.0,-71.9,-24.1,-92.0,-21.0,,-78.7,,-94.8,,,,,-88.6,79.6,False,,True,False,,,,,True,,,,,True,True,,False,True,True,False,True,,True,,False,,,,,True,True
02180,36,30.0,25.9,,12.0,0.0,,,,,44.4,,,,,21.2,7.6,,4.5,19.2,,28.0,38.0,,2.6,,,,,,,19.9,,-6.0,-10.1,,-24.0,-36.0,,,,,8.4,,,,,-14.8,-28.4,,-31.5,-16.8,,-8.0,2.0,,-33.4,,,,,,,-16.1,,False,,False,False,,,,,False,,,,,False,False,,False,False,,False,True,,False,,,,,,,False,
02185,36,74.0,76.9,,32.0,0.0,,,,,80.3,,,,,120.1,21.6,,32.1,46.4,0.0,118.0,2.0,,12.8,,,,,,,70.1,,38.0,40.9,,-4.0,-36.0,,,,,44.3,,,,,84.1,-14.4,,-3.9,10.4,-36.0,82.0,-34.0,,-23.2,,,,,,,34.1,,False,,True,True,,,,,False,,,,,False,True,,True,True,True,False,True,,True,,,,,,,True,
02188,62,48.0,46.1,,18.0,14.0,,,,,67.2,,,,,49.2,10.0,,6.1,23.5,0.0,42.0,34.0,,16.2,,,,,,,28.2,,-14.0,-15.9,,-44.0,-48.0,,,,,5.2,,,,,-12.8,-52.0,,-55.9,-38.5,-62.0,-20.0,-28.0,,-45.8,,,,,,,-33.8,,False,,False,False,,,,,True,,,,,True,False,,False,False,False,False,False,,False,,,,,,,False,
02195,1,0.0,0.0,,0.0,0.0,,,,,0.4,,,,,0.1,0.1,,0.1,0.0,,0.0,,,0.0,,,,,,,,10.3,-1.0,-1.0,,-1.0,-1.0,,,,,-0.6,,,,,-0.9,-0.9,,-0.9,-1.0,,-1.0,,,-1.0,,,,,,,,9.3,False,,False,False,,,,,True,,,,,True,True,,True,True,,False,,,False,,,,,,,,False
02198,0,2.0,1.8,,0.0,0.0,,,,,21.3,,,,,2.7,3.9,,0.6,0.2,,7.0,,,0.7,,,,,,,,4.9,2.0,1.8,,0.0,0.0,,,,,21.3,,,,,2.7,3.9,,0.6,0.2,,7.0,,,0.7,,,,,,,,4.9,True,,True,True,,,,,False,,,,,False,False,,True,True,,False,,,True,,,,,,,,False
02220,9,6.0,5.8,,4.0,0.0,,,,,24.4,,,,,3.4,5.6,,1.9,2.4,,10.0,2.0,,10.8,,7.1,,,,,3.5,6.9,-3.0,-3.2,,-5.0,-9.0,,,,,15.4,,,,,-5.6,-3.4,,-7.1,-6.6,,1.0,-7.0,,1.8,,-1.9,,,,,-5.5,-2.1,False,,False,False,,,,,False,,,,,False,False,,False,False,,True,False,,True,,True,,,,,False,True
02230,0,0.0,0.0,,0.0,0.0,,,,,4.0,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,,,,,,,,5.9,0.0,0.0,,0.0,0.0,,,,,4.0,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,,,,,,,,5.9,True,,True,True,,,,,False,,,,,True,True,,,True,,True,,,True,,,,,,,,False
02240,8,8.0,7.9,,6.0,0.0,,,,,12.6,,,,,8.8,1.6,,1.4,3.3,,14.0,13.0,,24.1,,,,,,,5.9,18.6,0.0,-0.1,,-2.0,-8.0,,,,,4.6,,,,,0.8,-6.4,,-6.6,-4.7,,6.0,5.0,,16.1,,,,,,,-2.1,10.6,False,,False,False,,,,,False,,,,,False,False,,False,False,,False,False,,False,,,,,,,False,False
02261,10,2.0,1.7,,0.0,0.0,,,,,39.6,,,,,1.4,1.7,,1.8,0.0,,14.0,9.0,,0.0,,,,,,,0.3,29.7,-8.0,-8.3,,-10.0,-10.0,,,,,29.6,,,,,-8.6,-8.3,,-8.2,-10.0,,4.0,-1.0,,-10.0,,,,,,,-9.7,19.7,False,,False,False,,,,,False,,,,,False,False,,False,False,,True,True,,False,,,,,,,False,False
02275,0,0.0,0.1,,0.0,0.0,,,,,6.2,,,,,0.1,0.7,,,0.0,,0.0,,,0.6,,,,,,,,14.4,0.0,0.1,,0.0,0.0,,,,,6.2,,,,,0.1,0.7,,,0.0,,0.0,,,0.6,,,,,,,,14.4,False,,True,True,,,,,False,,,,,False,False,,,False,,True,,,False,,,,,,,,False
02282,1,6.0,7.4,,0.0,0.0,,,,,15.2,,,,,2.0,0.0,,,0.0,,,,,0.1,,,,,,,1.9,11.2,5.0,6.4,,-1.0,-1.0,,,,,14.2,,,,,1.0,-1.0,,,-1.0,,,,,-0.9,,,,,,,0.9,10.2,False,,True,True,,,,,False,,,,,True,True,,,True,,,,,True,,,,,,,True,False
02290,8,4.0,3.4,,3.0,0.0,,,,,13.0,,,,,3.8,1.8,,3.5,3.2,,17.0,,,1.0,,,,,,,3.7,30.8,-4.0,-4.6,,-5.0,-8.0,,,,,5.0,,,,,-4.2,-6.2,,-4.5,-4.8,,9.0,,,-7.0,,,,,,,-4.3,22.8,False,,False,False,,,,,False,,,,,False,False,,False,False,,False,,,False,,,,,,,False,False
04001,188,140.0,134.6,,111.0,28.0,,,,,2.8,,,168.0,,130.9,46.4,,73.0,128.9,1.2,179.0,65.0,,14.9,,111.5,,,,,126.0,40.1,-48.0,-53.4,,-77.0,-160.0,,,,,-185.2,,,-20.0,,-57.1,-141.6,,-115.0,-59.1,-186.8,-9.0,-123.0,,-173.1,,-76.5,,,,,-62.0,-147.9,False,,False,False,,,,,False,,,True,,False,False,,False,False,False,True,False,,False,,False,,,,,False,False
04003,55,46.0,46.6,,33.0,10.0,,,,,1.0,,,237.0,,33.1,63.2,,15.1,45.0,10.8,60.0,83.0,,32.2,,44.5,,,,,32.5,135.3,-9.0,-8.4,,-22.0,-45.0,,,,,-54.0,,,182.0,,-21.9,8.2,,-39.9,-10.0,-44.2,5.0,28.0,,-22.8,,-10.5,,,,,-22.5,80.3,True,,False,False,,,,,False,,,False,,False,True,,False,False,False,True,False,,False,,False,,,,,False,False
04005,405,654.0,651.5,,575.0,202.0,,,,,262.3,,,294.0,,559.8,121.2,,595.9,543.3,105.6,951.0,414.0,,827.1,,597.0,2193.0,,,,493.1,,249.0,246.5,,170.0,-203.0,,,,,-142.7,,,-111.0,,154.8,-283.8,,190.9,138.3,-299.4,546.0,9.0,,422.1,,192.0,1788.0,,,,88.1,,True,,True,True,,,,,True,,,True,,True,False,,True,True,False,False,True,,False,,True,False,,,,True,
04007,220,144.0,144.2,,90.0,14.0,,,,,76.2,,,22.0,,150.1,57.5,,90.5,105.8,0.0,246.0,237.0,,19.8,,125.2,,,,,106.1,830.2,-76.0,-75.8,,-130.0,-206.0,,,,,-143.8,,,-198.0,,-69.9,-162.6,,-129.5,-114.2,-220.0,26.0,17.0,,-200.2,,-94.8,,,,,-113.9,610.2,True,,False,False,,,,,False,,,False,,True,False,,False,False,False,True,True,,False,,False,,,,,False,False
04009,120,60.0,57.0,,33.0,33.0,,,,,8.1,,,28.0,,62.4,28.1,,27.2,44.3,0.0,44.0,86.0,,22.0,,54.6,,,,,28.6,143.7,-60.0,-63.0,,-87.0,-87.0,,,,,-111.9,,,-92.0,,-57.6,-91.9,,-92.8,-75.7,-120.0,-76.0,-34.0,,-98.0,,-65.4,,,,,-91.4,23.7,False,,False,False,,,,,False,,,False,,True,False,,False,False,False,False,True,,False,,False,,,,,False,True
04011,3,2.0,2.2,,2.0,0.0,,,,,11.3,,,19.0,,3.1,1.5,,3.3,0.0,,0.0,12.0,,0.9,,1.4,,,,,0.2,11.5,-1.0,-0.8,,-1.0,-3.0,,,,,8.3,,,16.0,,0.1,-1.5,,0.3,-3.0,,-3.0,9.0,,-2.1,,-1.6,,,,,-2.8,8.5,True,,False,False,,,,,False,,,False,,True,False,,True,False,,False,False,,False,,False,,,,,False,False
04012,25,22.0,26.4,,18.0,0.0,,,,,0.3,,,20.0,,36.7,20.6,,6.2,14.6,0.0,21.0,38.0,,22.2,,16.9,,,,,17.2,302.8,-3.0,1.4,,-7.0,-25.0,,,,,-24.7,,,-5.0,,11.7,-4.4,,-18.8,-10.4,-25.0,-4.0,13.0,,-2.8,,-8.1,,,,,-7.8,277.8,True,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,True,,False,,,,,False,False
04013,4884,2754.0,2469.4,1949.7,2205.0,2585.0,,,,,1216.3,,,4142.0,,2196.9,3657.1,,2047.2,2490.8,500.2,2969.0,2902.0,,703.6,,2211.3,2431.0,,,,1854.0,7368.4,-2130.0,-2414.6,-2934.3,-2679.0,-2299.0,,,,,-3667.7,,,-742.0,,-2687.1,-1226.9,,-2836.8,-2393.2,-4383.8,-1915.0,-1982.0,,-4180.4,,-2672.7,-2453.0,,,,-3030.0,2484.4,False,False,False,False,,,,,False,,,True,,False,True,,False,False,False,True,True,,False,,False,False,,,,False,False
04015,114,166.0,184.9,,131.0,172.0,,,,,137.3,,,200.0,,162.6,123.4,,82.5,133.7,89.9,300.0,78.0,,30.9,,123.5,121.0,,,,156.7,1368.5,52.0,70.9,,17.0,58.0,,,,,23.3,,,86.0,,48.6,9.4,,-31.5,19.7,-24.1,186.0,-36.0,,-83.1,,9.5,7.0,,,,42.7,1254.5,False,,True,False,,,,,True,,,False,,True,True,,True,True,True,False,True,,False,,True,True,,,,True,False
04017,108,82.0,71.2,,67.0,64.0,,,,,62.4,,,343.0,,79.0,60.2,,44.3,73.3,3.0,92.0,143.0,,22.4,,64.8,,,,,58.7,60.5,-26.0,-36.8,,-41.0,-44.0,,,,,-45.6,,,235.0,,-29.0,-47.8,,-63.7,-34.7,-105.0,-16.0,35.0,,-85.6,,-43.2,,,,,-49.3,-47.5,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,True,False,,False,,False,,,,,False,False
04019,1034,1636.0,1332.2,1545.0,1549.0,3019.0,,,,,1501.7,,,2082.0,,1693.0,1228.1,,1205.1,1323.3,1800.9,3550.0,0.0,,920.6,,1217.6,1754.0,,,,1825.7,13948.0,602.0,298.2,511.0,515.0,1985.0,,,,,467.7,,,1048.0,,659.0,194.1,,171.1,289.3,766.9,2516.0,-1034.0,,-113.4,,183.6,720.0,,,,791.7,12914.0,True,True,True,False,,,,,True,,,False,,False,True,,True,True,False,False,False,,True,,True,False,,,,False,False
04021,467,392.0,405.0,348.9,313.0,144.0,,,,,435.5,,,391.0,,358.0,246.5,,277.6,321.5,164.9,392.0,487.0,,177.6,,338.4,223.0,,,,368.4,1685.7,-75.0,-62.0,-118.1,-154.0,-323.0,,,,,-31.5,,,-76.0,,-109.0,-220.5,,-189.4,-145.5,-302.1,-75.0,20.0,,-289.4,,-128.6,-244.0,,,,-98.6,1218.7,True,False,False,False,,,,,True,,,False,,False,False,,False,False,False,False,True,,False,,False,False,,,,False,False
