,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
48259,181,24.0,22.1,,22.0,36.0,,,,,,167.0,,,30.6,,0.0,3.4,35.7,,3.9,,,,,,12.0,13.3,1453.2,-157.0,-158.9,,-159.0,-145.0,,,,,,-14.0,,,-150.4,,-181.0,-177.6,-145.3,,-177.1,,,,,,-169.0,-167.7,1272.2,False,,False,True,,,,,,True,,,True,,False,False,True,,False,,,,,,False,False,False
48261,0,0.0,0.0,,0.0,0.0,,,,,,9.0,,,0.1,,,0.0,,,1.1,,,,,,0.0,5.7,428.6,0.0,0.0,,0.0,0.0,,,,,,9.0,,,0.1,,,0.0,,,1.1,,,,,,0.0,5.7,428.6,True,,True,True,,,,,,False,,,False,,,False,,,False,,,,,,True,False,False
48263,2,0.0,0.5,,0.0,0.0,,,,,,4.0,,,1.3,,,0.0,,,0.0,,,,,,0.0,4.2,87.5,-2.0,-1.5,,-2.0,-2.0,,,,,,2.0,,,-0.7,,,-2.0,,,-2.0,,,,,,-2.0,2.2,85.5,True,,False,False,,,,,,False,,,True,,,True,,,False,,,,,,False,False,False
48265,202,20.0,23.5,,9.0,0.0,,,,,,114.0,,,70.6,,3.0,6.8,58.5,,5.2,,,,,,14.0,19.9,46.5,-182.0,-178.5,,-193.0,-202.0,,,,,,-88.0,,,-131.4,,-199.0,-195.2,-143.5,,-196.8,,,,,,-188.0,-182.1,-155.5,True,,False,False,,,,,,True,,,True,,False,False,True,,False,,,,,,False,False,True
48267,4,0.0,0.3,,0.0,0.0,,,,,,15.0,,,0.4,,0.2,0.0,,,2.1,,,,,,0.0,5.1,31.8,-4.0,-3.7,,-4.0,-4.0,,,,,,11.0,,,-3.6,,-3.8,-4.0,,,-1.9,,,,,,-4.0,1.1,27.8,True,,False,False,,,,,,False,,,True,,True,True,,,True,,,,,,False,True,False
48269,0,0.0,0.0,,0.0,0.0,,,,,,4.0,,,0.0,,,0.0,,,0.0,,,,,,,4.0,57.4,0.0,0.0,,0.0,0.0,,,,,,4.0,,,0.0,,,0.0,,,0.0,,,,,,,4.0,57.4,True,,True,True,,,,,,False,,,True,,,True,,,True,,,,,,,False,False
48271,36,4.0,4.7,,0.0,0.0,,,,,,7.0,,,3.7,,0.3,0.1,,,1.1,,,,,,3.0,11.2,141.4,-32.0,-31.3,,-36.0,-36.0,,,,,,-29.0,,,-32.3,,-35.7,-35.9,,,-34.9,,,,,,-33.0,-24.8,105.4,True,,False,False,,,,,,True,,,False,,False,False,,,False,,,,,,False,True,False
48273,72,180.0,165.0,,110.0,1080.0,,,,,,2383.0,,,179.5,,24.1,94.0,24.6,,69.5,,,,,,206.0,68.5,3928.0,108.0,93.0,,38.0,1008.0,,,,,,2311.0,,,107.5,,-47.9,22.0,-47.4,,-2.5,,,,,,134.0,-3.5,3856.0,True,,True,False,,,,,,False,,,True,,True,True,True,,True,,,,,,False,True,False
48275,42,0.0,0.0,,0.0,0.0,,,,,,11.0,,,4.1,,1.1,0.2,,,0.0,,,,,,1.0,8.5,5.8,-42.0,-42.0,,-42.0,-42.0,,,,,,-31.0,,,-37.9,,-40.9,-41.8,,,-42.0,,,,,,-41.0,-33.5,-36.2,True,,False,False,,,,,,True,,,True,,True,True,,,False,,,,,,True,True,True
48277,442,180.0,181.8,,107.0,63.0,,,,,,191.0,,,77.6,,12.3,55.1,144.9,,112.3,,,,,,203.0,89.8,189.4,-262.0,-260.2,,-335.0,-379.0,,,,,,-251.0,,,-364.4,,-429.7,-386.9,-297.1,,-329.7,,,,,,-239.0,-352.2,-252.6,True,,False,False,,,,,,True,,,False,,False,False,False,,False,,,,,,True,False,True
48279,66,36.0,44.0,,20.0,0.0,,,,,,16.0,,,46.8,,11.8,26.7,0.0,,19.8,,,,,,25.0,39.0,472.0,-30.0,-22.0,,-46.0,-66.0,,,,,,-50.0,,,-19.2,,-54.2,-39.3,-66.0,,-46.2,,,,,,-41.0,-27.0,406.0,True,,False,False,,,,,,False,,,True,,False,False,False,,False,,,,,,False,True,False
48281,80,188.0,198.9,,65.0,91.0,,,,,,66.0,,,69.2,,57.3,52.3,82.7,,26.7,,,,,,103.0,16.8,1027.4,108.0,118.9,,-15.0,11.0,,,,,,-14.0,,,-10.8,,-22.7,-27.7,2.7,,-53.3,,,,,,23.0,-63.2,947.4,False,,True,True,,,,,,True,,,True,,True,True,True,,True,,,,,,True,True,False
48283,25,0.0,0.0,,0.0,0.0,,,,,,103.0,,,2.8,,40.0,3.4,0.0,,1.3,,,,,,0.0,9.2,226.9,-25.0,-25.0,,-25.0,-25.0,,,,,,78.0,,,-22.2,,15.0,-21.6,-25.0,,-23.7,,,,,,-25.0,-15.8,201.9,False,,False,False,,,,,,False,,,True,,True,True,False,,True,,,,,,False,True,False
48285,353,52.0,47.8,,8.0,4.0,,,,,,85.0,,,30.4,,7.1,28.2,0.5,,6.6,,,,,,11.0,26.2,157.8,-301.0,-305.2,,-345.0,-349.0,,,,,,-268.0,,,-322.6,,-345.9,-324.8,-352.5,,-346.4,,,,,,-342.0,-326.8,-195.2,False,,False,False,,,,,,True,,,False,,False,False,False,,False,,,,,,False,False,True
48287,27,24.0,21.8,,21.0,0.0,,,,,,58.0,,,34.9,,2.0,7.4,39.1,,25.1,,,,,,22.0,14.6,265.3,-3.0,-5.2,,-6.0,-27.0,,,,,,31.0,,,7.9,,-25.0,-19.6,12.1,,-1.9,,,,,,-5.0,-12.4,238.3,False,,False,False,,,,,,False,,,False,,False,False,False,,True,,,,,,False,False,False
48289,72,20.0,26.7,,19.0,0.0,,,,,,37.0,,,51.5,,3.1,19.7,60.6,,4.6,,,,,,26.0,20.9,609.0,-52.0,-45.3,,-53.0,-72.0,,,,,,-35.0,,,-20.5,,-68.9,-52.3,-11.4,,-67.4,,,,,,-46.0,-51.1,537.0,True,,False,False,,,,,,True,,,True,,False,False,True,,False,,,,,,True,True,False
48291,160,1096.0,1079.9,,417.0,284.0,,,,,,383.0,,,344.5,,817.1,381.5,3.0,,197.6,,763.7,,,,402.0,199.4,36510.4,936.0,919.9,,257.0,124.0,,,,,,223.0,,,184.5,,657.1,221.5,-157.0,,37.6,,603.7,,,,242.0,39.4,36350.4,True,,True,True,,,,,,True,,,True,,True,True,True,,True,,True,,,,True,True,False
48293,103,148.0,120.9,,66.0,83.0,,,,,,62.0,,,128.5,,49.5,71.8,0.6,,22.4,,,,,,85.0,49.1,1065.8,45.0,17.9,,-37.0,-20.0,,,,,,-41.0,,,25.5,,-53.5,-31.2,-102.4,,-80.6,,,,,,-18.0,-53.9,962.8,True,,True,True,,,,,,True,,,True,,False,True,False,,False,,,,,,True,False,False
48295,25,12.0,11.6,,0.0,0.0,,,,,,16.0,,,7.7,,0.4,0.9,,,1.0,,,,,,7.0,7.8,55.3,-13.0,-13.4,,-25.0,-25.0,,,,,,-9.0,,,-17.3,,-24.6,-24.1,,,-24.0,,,,,,-18.0,-17.2,30.3,False,,False,False,,,,,,True,,,False,,False,False,,,False,,,,,,False,False,False
48297,15,24.0,18.3,,19.0,32.0,,,,,,123.0,,,38.6,,0.3,9.9,0.0,,98.1,,,,,,18.0,31.0,67.3,9.0,3.3,,4.0,17.0,,,,,,108.0,,,23.6,,-14.7,-5.1,-15.0,,83.1,,,,,,3.0,16.0,52.3,True,,True,False,,,,,,False,,,False,,False,True,False,,False,,,,,,True,False,False
48299,37,32.0,36.8,,15.0,16.0,,,,,,47.0,,,32.1,,2.9,10.3,16.6,,0.2,,,,,,17.0,9.7,82.2,-5.0,-0.2,,-22.0,-21.0,,,,,,10.0,,,-4.9,,-34.1,-26.7,-20.4,,-36.8,,,,,,-20.0,-27.3,45.2,True,,False,False,,,,,,False,,,True,,False,False,False,,False,,,,,,False,False,False
48301,0,0.0,0.0,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,5.9,,0.0,0.0,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,5.9,,True,,True,True,,,,,,True,,,True,,,True,,,True,,,,,,,False,
48303,4015,3576.0,3529.2,2036.3,2541.0,2800.0,,,,,,1683.0,,,1192.9,,2938.9,2545.8,2216.2,,1581.9,,1692.7,3293.0,,,1305.0,2446.7,4826.2,-439.0,-485.8,-1978.7,-1474.0,-1215.0,,,,,,-2332.0,,,-2822.1,,-1076.1,-1469.2,-1798.8,,-2433.1,,-2322.3,-722.0,,,-2710.0,-1568.3,811.2,False,False,False,False,,,,,,False,,,False,,False,False,False,,False,,False,False,,,False,False,False
48305,26,8.0,5.2,,4.0,0.0,,,,,,18.0,,,10.8,,2.6,2.3,,,0.8,,,,,,13.0,8.9,343.6,-18.0,-20.8,,-22.0,-26.0,,,,,,-8.0,,,-15.2,,-23.4,-23.7,,,-25.2,,,,,,-13.0,-17.1,317.6,False,,False,False,,,,,,True,,,True,,False,False,,,False,,,,,,True,True,False
48307,42,44.0,41.0,,30.0,44.0,,,,,,40.0,,,50.8,,15.0,27.3,0.3,,20.6,,,,,,42.0,16.9,78.5,2.0,-1.0,,-12.0,2.0,,,,,,-2.0,,,8.8,,-27.0,-14.7,-41.7,,-21.4,,,,,,0.0,-25.1,36.5,True,,False,False,,,,,,False,,,False,,False,False,False,,False,,,,,,True,False,False
48309,1820,1564.0,1559.3,1276.8,1066.0,983.0,,,,,,881.0,,,604.9,,1482.2,1201.7,872.2,,533.9,,823.8,1072.0,,,581.0,888.1,4271.4,-256.0,-260.7,-543.2,-754.0,-837.0,,,,,,-939.0,,,-1215.1,,-337.8,-618.3,-947.8,,-1286.1,,-996.2,-748.0,,,-1239.0,-931.9,2451.4,False,False,False,False,,,,,,False,,,False,,False,False,False,,False,,False,False,,,False,False,False
48311,5,4.0,5.6,,1.0,0.0,,,,,,15.0,,,1.3,,,0.4,,,2.2,,,,,,4.0,7.9,746.0,-1.0,0.6,,-4.0,-5.0,,,,,,10.0,,,-3.7,,,-4.6,,,-2.8,,,,,,-1.0,2.9,741.0,True,,False,False,,,,,,False,,,False,,,False,,,False,,,,,,False,False,False
48313,37,52.0,2.3,,9.0,2.0,,,,,,111.0,,,25.8,,3.1,26.3,0.5,,32.0,,,,,,0.0,28.7,339.8,15.0,-34.7,,-28.0,-35.0,,,,,,74.0,,,-11.2,,-33.9,-10.7,-36.5,,-5.0,,,,,,-37.0,-8.3,302.8,False,,False,False,,,,,,False,,,True,,False,True,False,,True,,,,,,False,True,False
48315,11,4.0,0.0,,0.0,0.0,,,,,,24.0,,,16.8,,0.1,1.6,9.6,,0.2,,,,,,8.0,10.5,36.7,-7.0,-11.0,,-11.0,-11.0,,,,,,13.0,,,5.8,,-10.9,-9.4,-1.4,,-10.8,,,,,,-3.0,-0.5,25.7,False,,False,False,,,,,,False,,,True,,False,False,True,,False,,,,,,True,True,False
48317,5,4.0,2.0,,4.0,0.0,,,,,,9.0,,,9.6,,2.2,0.5,,,4.2,,,,,,4.0,11.8,94.8,-1.0,-3.0,,-1.0,-5.0,,,,,,4.0,,,4.6,,-2.8,-4.5,,,-0.8,,,,,,-1.0,6.8,89.8,False,,False,False,,,,,,False,,,False,,False,False,,,True,,,,,,False,False,False
48319,3,4.0,4.6,,3.0,0.0,,,,,,17.0,,,4.1,,0.8,0.3,,,7.2,,,,,,4.0,10.0,16.8,1.0,1.6,,0.0,-3.0,,,,,,14.0,,,1.1,,-2.2,-2.7,,,4.2,,,,,,1.0,7.0,13.8,False,,True,False,,,,,,False,,,False,,False,False,,,False,,,,,,False,False,False
48321,115,116.0,122.5,,54.0,42.0,,,,,,429.0,,,82.9,,30.1,83.5,0.2,,54.5,,,,,,55.0,75.4,388.8,1.0,7.5,,-61.0,-73.0,,,,,,314.0,,,-32.1,,-84.9,-31.5,-114.8,,-60.5,,,,,,-60.0,-39.6,273.8,False,,False,False,,,,,,False,,,False,,False,False,False,,False,,,,,,False,False,False
48323,303,800.0,810.5,,225.0,226.0,,,,,,1616.0,,,188.3,,138.6,226.3,11.0,,1.2,,842.2,,,,0.0,134.7,1361.7,497.0,507.5,,-78.0,-77.0,,,,,,1313.0,,,-114.7,,-164.4,-76.7,-292.0,,-301.8,,539.2,,,,-303.0,-168.3,1058.7,False,,True,True,,,,,,False,,,True,,True,True,True,,True,,False,,,,True,True,False
48325,101,52.0,55.3,,53.0,48.0,,,,,,172.0,,,120.8,,2.1,29.1,124.7,,6.7,,157.7,,,,34.0,92.7,2524.0,-49.0,-45.7,,-48.0,-53.0,,,,,,71.0,,,19.8,,-98.9,-71.9,23.7,,-94.3,,56.7,,,,-67.0,-8.3,2423.0,True,,True,False,,,,,,False,,,True,,False,False,True,,False,,False,,,,False,True,False
48327,12,4.0,4.2,,4.0,0.0,,,,,,10.0,,,1.0,,,0.5,,,8.8,,,,,,4.0,5.4,94.7,-8.0,-7.8,,-8.0,-12.0,,,,,,-2.0,,,-11.0,,,-11.5,,,-3.2,,,,,,-8.0,-6.6,82.7,True,,False,False,,,,,,True,,,False,,,False,,,True,,,,,,False,True,False
48329,735,316.0,331.7,,228.0,275.0,,,,,,1117.0,,,450.4,,76.4,162.3,341.3,,165.5,,196.7,91.0,,,225.0,157.8,503.5,-419.0,-403.3,,-507.0,-460.0,,,,,,382.0,,,-284.6,,-658.6,-572.7,-393.7,,-569.5,,-538.3,-644.0,,,-510.0,-577.2,-231.5,True,,False,False,,,,,,True,,,True,,False,False,True,,False,,False,False,,,False,False,True
48331,57,64.0,59.0,,45.0,21.0,,,,,,74.0,,,81.3,,13.7,43.8,82.9,,30.4,,,,,,43.0,32.7,843.6,7.0,2.0,,-12.0,-36.0,,,,,,17.0,,,24.3,,-43.3,-13.2,25.9,,-26.6,,,,,,-14.0,-24.3,786.6,True,,False,False,,,,,,False,,,False,,False,False,False,,False,,,,,,False,False,False
48333,24,28.0,27.9,,7.0,7.0,,,,,,15.0,,,9.8,,0.5,1.6,,,2.9,,,,,,15.0,7.5,53.2,4.0,3.9,,-17.0,-17.0,,,,,,-9.0,,,-14.2,,-23.5,-22.4,,,-21.1,,,,,,-9.0,-16.5,29.2,True,,False,False,,,,,,False,,,False,,False,False,,,False,,,,,,False,False,False
48335,26,20.0,14.1,,4.0,0.0,,,,,,18.0,,,19.4,,2.7,2.4,,,0.5,,,,,,11.0,7.5,37.8,-6.0,-11.9,,-22.0,-26.0,,,,,,-8.0,,,-6.6,,-23.3,-23.6,,,-25.5,,,,,,-15.0,-18.5,11.8,False,,False,False,,,,,,False,,,False,,False,False,,,False,,,,,,False,False,False
48337,47,36.0,33.8,,33.0,43.0,,,,,,50.0,,,73.4,,7.9,31.5,103.8,,10.1,,,,,,67.0,26.3,101.4,-11.0,-13.2,,-14.0,-4.0,,,,,,3.0,,,26.4,,-39.1,-15.5,56.8,,-36.9,,,,,,20.0,-20.7,54.4,False,,False,True,,,,,,True,,,False,,False,False,False,,False,,,,,,False,False,False
48339,2324,2504.0,2870.1,1597.7,1969.0,19949.0,,,,,,2369.0,,,1684.4,,2211.1,1458.7,1017.6,,345.7,,2276.1,1747.0,,,1427.0,345.1,58490.5,180.0,546.1,-726.3,-355.0,17625.0,,,,,,45.0,,,-639.6,,-112.9,-865.3,-1306.4,,-1978.3,,-47.9,-577.0,,,-897.0,-1978.9,56166.5,False,False,False,False,,,,,,True,,,False,,True,False,False,,False,,True,False,,,False,False,False
48341,84,44.0,55.7,,33.0,,,,,,,201.0,,,48.9,,4.0,28.7,2.7,,28.4,,48.0,,,,0.0,27.8,228.4,-40.0,-28.3,,-51.0,,,,,,,117.0,,,-35.1,,-80.0,-55.3,-81.3,,-55.6,,-36.0,,,,-84.0,-56.2,144.4,True,,False,,,,,,,False,,,True,,False,False,False,,False,,True,,,,False,False,False
48343,21,60.0,59.0,,23.0,0.0,,,,,,23.0,,,40.2,,13.3,30.5,32.3,,8.6,,,,,,29.0,16.0,141.9,39.0,38.0,,2.0,-21.0,,,,,,2.0,,,19.2,,-7.7,9.5,11.3,,-12.4,,,,,,8.0,-5.0,120.9,True,,True,True,,,,,,True,,,True,,True,True,True,,True,,,,,,True,True,False
48345,3,0.0,0.7,,0.0,0.0,,,,,,6.0,,,0.4,,0.0,0.0,,,0.2,,,,,,1.0,5.9,25.1,-3.0,-2.3,,-3.0,-3.0,,,,,,3.0,,,-2.6,,-3.0,-3.0,,,-2.8,,,,,,-2.0,2.9,22.1,True,,False,False,,,,,,False,,,True,,True,True,,,True,,,,,,True,True,False
48347,224,276.0,271.6,,242.0,601.0,,,,,,382.0,,,214.1,,182.6,222.2,118.1,,105.0,,278.0,,,,123.0,40.3,575.0,52.0,47.6,,18.0,377.0,,,,,,158.0,,,-9.9,,-41.4,-1.8,-105.9,,-119.0,,54.0,,,,-101.0,-183.7,351.0,True,,True,False,,,,,,False,,,True,,True,True,False,,False,,False,,,,False,False,False
48349,170,196.0,191.4,,109.0,69.0,,,,,,224.0,,,150.4,,35.8,103.0,143.6,,71.0,,107.4,,,,105.0,62.9,381.9,26.0,21.4,,-61.0,-101.0,,,,,,54.0,,,-19.6,,-134.2,-67.0,-26.4,,-99.0,,-62.6,,,,-65.0,-107.1,211.9,True,,False,False,,,,,,False,,,True,,False,False,False,,False,,False,,,,False,False,False
48351,24,0.0,0.7,,1.0,0.0,,,,,,35.0,,,12.6,,0.0,1.6,39.4,,3.9,,,,,,2.0,14.0,177.1,-24.0,-23.3,,-23.0,-24.0,,,,,,11.0,,,-11.4,,-24.0,-22.4,15.4,,-20.1,,,,,,-22.0,-10.0,153.1,True,,True,False,,,,,,True,,,True,,True,True,True,,True,,,,,,True,True,False
48353,123,68.0,74.5,,28.0,0.0,,,,,,28.0,,,39.5,,11.3,34.5,42.6,,23.3,,,,,,49.0,19.7,135.4,-55.0,-48.5,,-95.0,-123.0,,,,,,-95.0,,,-83.5,,-111.7,-88.5,-80.4,,-99.7,,,,,,-74.0,-103.3,12.4,True,,False,False,,,,,,False,,,False,,False,False,False,,False,,,,,,False,False,True
48355,1226,1080.0,647.5,834.3,670.0,203.0,,,,,,4386.0,,,1045.2,,830.4,971.5,18.5,,173.6,,3317.9,432.0,,,0.0,701.4,1321.7,-146.0,-578.5,-391.7,-556.0,-1023.0,,,,,,3160.0,,,-180.8,,-395.6,-254.5,-1207.5,,-1052.4,,2091.9,-794.0,,,-1226.0,-524.6,95.7,False,False,False,False,,,,,,False,,,False,,False,False,False,,False,,False,False,,,False,False,True
48357,80,16.0,16.0,,5.0,0.0,,,,,,114.0,,,17.6,,0.9,5.1,0.0,,15.5,,,,,,9.0,10.6,60.9,-64.0,-64.0,,-75.0,-80.0,,,,,,34.0,,,-62.4,,-79.1,-74.9,-80.0,,-64.5,,,,,,-71.0,-69.4,-19.1,False,,False,False,,,,,,True,,,True,,False,False,False,,False,,,,,,False,False,True
48359,7,0.0,0.4,,0.0,0.0,,,,,,11.0,,,0.3,,0.1,0.0,,,0.5,,,,,,0.0,5.8,256.0,-7.0,-6.6,,-7.0,-7.0,,,,,,4.0,,,-6.7,,-6.9,-7.0,,,-6.5,,,,,,-7.0,-1.2,249.0,True,,False,False,,,,,,True,,,True,,True,True,,,True,,,,,,False,True,False
48361,248,220.0,184.1,,165.0,14.0,,,,,,294.0,,,62.7,,1.2,71.4,383.4,,176.0,,166.3,,,,28.0,28.7,893.4,-28.0,-63.9,,-83.0,-234.0,,,,,,46.0,,,-185.3,,-246.8,-176.6,135.4,,-72.0,,-81.7,,,,-220.0,-219.3,645.4,False,,False,False,,,,,,False,,,False,,False,False,False,,False,,False,,,,False,False,False
48363,158,92.0,85.5,,52.0,10.0,,,,,,97.0,,,120.3,,7.9,40.8,100.8,,3.3,,,,,,65.0,40.1,118.0,-66.0,-72.5,,-106.0,-148.0,,,,,,-61.0,,,-37.7,,-150.1,-117.2,-57.2,,-154.8,,,,,,-93.0,-117.9,-40.0,False,,False,False,,,,,,True,,,True,,False,False,True,,False,,,,,,False,False,True
48365,78,60.0,56.2,,43.0,33.0,,,,,,91.0,,,49.7,,16.8,53.7,37.0,,30.3,,,,,,35.0,23.6,157.6,-18.0,-21.8,,-35.0,-45.0,,,,,,13.0,,,-28.3,,-61.2,-24.3,-41.0,,-47.7,,,,,,-43.0,-54.4,79.6,False,,False,False,,,,,,True,,,False,,False,False,False,,False,,,,,,False,False,False
48367,401,212.0,245.0,,166.0,25.0,,,,,,384.0,,,351.9,,42.6,120.9,196.1,,71.2,,183.7,80.0,,,149.0,74.2,4816.8,-189.0,-156.0,,-235.0,-376.0,,,,,,-17.0,,,-49.1,,-358.4,-280.1,-204.9,,-329.8,,-217.3,-321.0,,,-252.0,-326.8,4415.8,True,,False,False,,,,,,True,,,True,,False,False,False,,False,,False,False,,,False,False,False
48369,52,48.0,51.4,,20.0,9.0,,,,,,21.0,,,18.4,,6.9,24.8,0.1,,19.4,,,,,,4.0,27.0,140.4,-4.0,-0.6,,-32.0,-43.0,,,,,,-31.0,,,-33.6,,-45.1,-27.2,-51.9,,-32.6,,,,,,-48.0,-25.0,88.4,True,,False,False,,,,,,False,,,False,,False,False,False,,False,,,,,,False,False,False
48371,61,108.0,104.1,,52.0,,,,,,,192.0,,,73.6,,16.4,59.0,0.0,,6.6,,,,,,46.0,68.8,114.7,47.0,43.1,,-9.0,,,,,,,131.0,,,12.6,,-44.6,-2.0,-61.0,,-54.4,,,,,,-15.0,7.8,53.7,True,,True,,,,,,,False,,,True,,True,True,False,,False,,,,,,True,True,False
48373,74,132.0,148.3,,43.0,457.0,,,,,,195.0,,,49.7,,15.4,37.4,35.0,,0.4,,,,,,47.0,17.7,268.9,58.0,74.3,,-31.0,383.0,,,,,,121.0,,,-24.3,,-58.6,-36.6,-39.0,,-73.6,,,,,,-27.0,-56.3,194.9,False,,True,False,,,,,,False,,,True,,False,True,True,,False,,,,,,True,True,False
48375,2301,516.0,540.0,,372.0,,,,,,,1072.0,,,542.0,,266.0,328.8,13.1,,121.8,,449.3,,,,82.0,142.8,1780.2,-1785.0,-1761.0,,-1929.0,,,,,,,-1229.0,,,-1759.0,,-2035.0,-1972.2,-2287.9,,-2179.2,,-1851.7,,,,-2219.0,-2158.2,-520.8,True,,False,,,,,,,True,,,True,,False,False,False,,False,,False,,,,False,False,True
48377,7,0.0,4.1,,4.0,64.0,,,,,,4.0,,,4.8,,4.1,4.7,,,16.6,,,,,,59.0,8.9,18.7,-7.0,-2.9,,-3.0,57.0,,,,,,-3.0,,,-2.2,,-2.9,-2.3,,,9.6,,,,,,52.0,1.9,11.7,True,,True,False,,,,,,True,,,True,,True,True,,,False,,,,,,False,True,False
48379,16,0.0,0.1,,0.0,0.0,,,,,,23.0,,,13.6,,1.2,0.2,,,0.1,,,,,,2.0,6.4,24.7,-16.0,-15.9,,-16.0,-16.0,,,,,,7.0,,,-2.4,,-14.8,-15.8,,,-15.8,,,,,,-14.0,-9.6,8.7,True,,False,False,,,,,,True,,,True,,True,True,,,True,,,,,,True,True,True
48381,1233,412.0,446.1,,355.0,182.0,,,,,,729.0,,,515.5,,341.9,245.4,408.2,,188.7,,319.8,306.0,,,305.0,98.0,1172.5,-821.0,-786.9,,-878.0,-1051.0,,,,,,-504.0,,,-717.5,,-891.1,-987.6,-824.8,,-1044.3,,-913.2,-927.0,,,-928.0,-1135.0,-60.5,True,,False,False,,,,,,True,,,True,,False,False,False,,False,,False,False,,,False,False,True
48383,7,0.0,1.6,,0.0,0.0,,,,,,10.0,,,7.5,,1.0,0.5,,,0.2,,,,,,3.0,11.9,106.2,-7.0,-5.4,,-7.0,-7.0,,,,,,3.0,,,0.5,,-6.0,-6.5,,,-6.8,,,,,,-4.0,4.9,99.2,True,,False,False,,,,,,True,,,True,,True,True,,,True,,,,,,True,True,False
48385,15,0.0,0.0,,0.0,0.0,,,,,,8.0,,,7.5,,,0.6,0.0,,11.7,,,,,,1.0,10.2,14.5,-15.0,-15.0,,-15.0,-15.0,,,,,,-7.0,,,-7.5,,,-14.4,-15.0,,-3.3,,,,,,-14.0,-4.8,-0.5,False,,False,False,,,,,,True,,,True,,,True,False,,True,,,,,,True,True,True
48387,13,24.0,25.7,,13.0,0.0,,,,,,27.0,,,18.9,,2.5,11.7,7.7,,25.5,,,,,,14.0,7.4,77.6,11.0,12.7,,0.0,-13.0,,,,,,14.0,,,5.9,,-10.5,-1.3,-5.3,,12.5,,,,,,1.0,-5.6,64.6,False,,True,False,,,,,,False,,,True,,True,True,True,,False,,,,,,True,True,False
48389,44,12.0,10.5,,12.0,0.0,,,,,,32.0,,,32.9,,3.6,15.5,0.0,,14.9,,,,,,19.0,15.1,59.0,-32.0,-33.5,,-32.0,-44.0,,,,,,-12.0,,,-11.1,,-40.4,-28.5,-44.0,,-29.1,,,,,,-25.0,-28.9,15.0,False,,False,False,,,,,,True,,,True,,False,True,False,,True,,,,,,True,True,True
48391,9,0.0,2.3,,5.0,0.0,,,,,,28.0,,,16.4,,13.9,4.5,0.0,,11.5,,,,,,6.0,39.4,109.3,-9.0,-6.7,,-4.0,-9.0,,,,,,19.0,,,7.4,,4.9,-4.5,-9.0,,2.5,,,,,,-3.0,30.4,100.3,True,,True,False,,,,,,False,,,True,,True,True,True,,True,,,,,,True,False,False
48393,6,4.0,3.7,,0.0,0.0,,,,,,12.0,,,0.1,,0.0,0.2,,,0.4,,,,,,1.0,4.9,94.7,-2.0,-2.3,,-6.0,-6.0,,,,,,6.0,,,-5.9,,-6.0,-5.8,,,-5.6,,,,,,-5.0,-1.1,88.7,False,,False,False,,,,,,False,,,False,,False,False,,,False,,,,,,False,True,False
