,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
13021,1337,1524.0,1528.6,1575.0,1876.0,,,,,,1181.0,2030.7,,1540.2,1324.5,982.2,1991.0,,,1475.8,1748.0,,,894.0,,187.0,191.6,238.0,539.0,,,,,,-156.0,693.7,,203.2,-12.5,-354.8,654.0,,,138.8,411.0,,,-443.0,,False,False,False,,,,,,True,False,,False,True,False,False,,,True,False,,,False,
13023,163,33.0,,29.0,31.0,,,,,,82.0,62.2,,6.6,36.3,45.8,74.0,,,11.8,,,,20.0,,-130.0,,-134.0,-132.0,,,,,,-81.0,-100.8,,-156.4,-126.7,-117.2,-89.0,,,-151.2,,,,-143.0,,,False,False,,,,,,True,True,,False,True,True,True,,,False,,,,False,
13025,75,81.0,,86.0,89.0,,,,,,148.0,123.4,,46.9,95.5,82.6,132.0,,,59.5,,,,58.0,,6.0,,11.0,14.0,,,,,,73.0,48.4,,-28.1,20.5,7.6,57.0,,,-15.5,,,,-17.0,,,False,False,,,,,,False,False,,False,False,False,False,,,False,,,,False,
13027,126,141.0,,142.0,172.0,,,,,,163.0,148.0,,51.3,142.2,80.7,195.0,,,163.8,,,,114.0,,15.0,,16.0,46.0,,,,,,37.0,22.0,,-74.7,16.2,-45.3,69.0,,,37.8,,,,-12.0,,,False,False,,,,,,False,False,,False,False,False,False,,,False,,,,True,
13029,267,357.0,,286.0,356.0,,,,,,284.0,247.6,,403.7,315.5,272.4,383.0,,,280.5,,,,245.0,,90.0,,19.0,89.0,,,,,,17.0,-19.4,,136.7,48.5,5.4,116.0,,,13.5,,,,-22.0,,,True,True,,,,,,True,True,,False,True,True,False,,,True,,,,True,
13031,477,372.0,513.5,420.0,389.0,,,,,,536.0,772.3,,368.0,443.4,418.2,611.0,,,161.2,,,,287.0,,-105.0,36.5,-57.0,-88.0,,,,,,59.0,295.3,,-109.0,-33.6,-58.8,134.0,,,-315.8,,,,-190.0,,True,True,True,,,,,,True,False,,False,True,True,False,,,False,,,,False,
13033,222,207.0,,205.0,774.0,,,,,,133.0,184.5,,281.5,229.4,62.5,279.0,,,208.4,,,,139.0,,-15.0,,-17.0,552.0,,,,,,-89.0,-37.5,,59.5,7.4,-159.5,57.0,,,-13.6,,,,-83.0,,,False,False,,,,,,False,False,,False,True,False,False,,,True,,,,False,
13035,108,117.0,,100.0,135.0,,,,,,132.0,103.1,,31.9,126.5,52.3,235.0,,,102.2,,,,110.0,,9.0,,-8.0,27.0,,,,,,24.0,-4.9,,-76.1,18.5,-55.7,127.0,,,-5.8,,,,2.0,,,True,False,,,,,,False,True,,False,False,False,False,,,True,,,,True,
13037,33,15.0,,4.0,0.0,,,,,,34.0,7.1,,2.0,17.6,4.3,92.0,,,9.3,,,,16.0,,-18.0,,-29.0,-33.0,,,,,,1.0,-25.9,,-31.0,-15.4,-28.7,59.0,,,-23.7,,,,-17.0,,,False,False,,,,,,True,False,,False,True,False,False,,,False,,,,True,
13039,363,393.0,341.2,345.0,501.0,,,,,,410.0,470.3,,365.3,340.7,212.5,403.0,,,386.1,,,,351.0,,30.0,-21.8,-18.0,138.0,,,,,,47.0,107.3,,2.3,-22.3,-150.5,40.0,,,23.1,,,,-12.0,,True,True,False,,,,,,False,False,,True,True,False,False,,,True,,,,True,
13043,108,138.0,,114.0,147.0,,,,,,81.0,115.6,,114.2,136.5,52.7,144.0,,,152.8,,,,92.0,,30.0,,6.0,39.0,,,,,,-27.0,7.6,,6.2,28.5,-55.3,36.0,,,44.8,,,,-16.0,,,True,False,,,,,,True,True,,True,True,False,False,,,False,,,,True,
13045,524,558.0,352.7,465.0,309.0,,,,,,921.0,612.2,,362.5,599.3,536.3,966.0,,,650.7,,,,426.0,,34.0,-171.3,-59.0,-215.0,,,,,,397.0,88.2,,-161.5,75.3,12.3,442.0,,,126.7,,,,-98.0,,False,False,False,,,,,,False,False,,False,False,True,False,,,False,,,,False,
13047,262,177.0,209.0,155.0,391.0,,,,,,549.0,172.2,,96.8,177.8,120.4,303.0,,,132.9,,,,194.0,,-85.0,-53.0,-107.0,129.0,,,,,,287.0,-89.8,,-165.2,-84.2,-141.6,41.0,,,-129.1,,,,-68.0,,True,False,False,,,,,,False,False,,False,True,False,True,,,False,,,,True,
13049,198,216.0,,172.0,446.0,,,,,,120.0,116.8,,209.5,191.8,39.8,238.0,,,184.3,,,,106.0,,18.0,,-26.0,248.0,,,,,,-78.0,-81.2,,11.5,-6.2,-158.2,40.0,,,-13.7,,,,-92.0,,,False,False,,,,,,False,False,,True,True,False,False,,,True,,,,False,
13051,2062,2670.0,3807.4,2619.0,3236.0,,,,,,2619.0,2510.4,,3151.7,2416.6,1801.0,3228.0,,,2118.7,3471.0,,,1979.0,,608.0,1745.4,557.0,1174.0,,,,,,557.0,448.4,,1089.7,354.6,-261.0,1166.0,,,56.7,1409.0,,,-83.0,,False,True,False,,,,,,True,True,,False,True,True,False,,,True,False,,,True,
13053,304,39.0,,27.0,27.0,,,,,,101.0,54.3,,4.6,42.0,0.8,,,,10.3,,,,8.0,,-265.0,,-277.0,-277.0,,,,,,-203.0,-249.7,,-299.4,-262.0,-303.2,,,,-293.7,,,,-296.0,,,False,False,,,,,,True,True,,False,True,False,,,,False,,,,False,
13055,221,123.0,,114.0,281.0,,,,,,112.0,114.5,,302.8,148.0,84.6,160.0,,,107.1,,,,226.0,,-98.0,,-107.0,60.0,,,,,,-109.0,-106.5,,81.8,-73.0,-136.4,-61.0,,,-113.9,,,,5.0,,,False,True,,,,,,False,False,,True,True,False,True,,,False,,,,True,
13057,1520,999.0,818.4,1024.0,888.0,,,,,,1335.0,1161.9,,988.5,1011.2,1121.8,1664.0,,,1366.8,1069.0,,,828.0,,-521.0,-701.6,-496.0,-632.0,,,,,,-185.0,-358.1,,-531.5,-508.8,-398.2,144.0,,,-153.2,-451.0,,,-692.0,,False,True,False,,,,,,True,True,,False,True,True,True,,,True,True,,,False,
13059,799,702.0,895.3,614.0,526.0,,,,,,687.0,777.5,,590.8,617.5,607.9,996.0,,,455.5,589.0,,,474.0,,-97.0,96.3,-185.0,-273.0,,,,,,-112.0,-21.5,,-208.2,-181.5,-191.1,197.0,,,-343.5,-210.0,,,-325.0,,True,False,False,,,,,,False,True,,False,False,False,False,,,False,False,,,False,
13061,32,12.0,,6.0,3.0,,,,,,11.0,4.4,,7.0,6.1,,,,,9.5,,,,5.0,,-20.0,,-26.0,-29.0,,,,,,-21.0,-27.6,,-25.0,-25.9,,,,,-22.5,,,,-27.0,,,False,False,,,,,,False,False,,False,False,,,,,False,,,,False,
13063,1502,1851.0,1495.4,1839.0,2400.0,,,,,,2042.0,2020.5,,1727.6,1833.9,1040.0,2734.0,,,2653.4,2100.0,,,1420.0,,349.0,-6.6,337.0,898.0,,,,,,540.0,518.5,,225.6,331.9,-462.0,1232.0,,,1151.4,598.0,,,-82.0,,True,True,False,,,,,,False,False,,True,True,False,False,,,False,False,,,True,
13065,57,87.0,,46.0,63.0,,,,,,66.0,25.3,,34.3,67.4,20.0,122.0,,,57.0,,,,65.0,,30.0,,-11.0,6.0,,,,,,9.0,-31.7,,-22.7,10.4,-37.0,65.0,,,0.0,,,,8.0,,,True,True,,,,,,True,False,,True,True,False,False,,,True,,,,True,
13067,4817,5358.0,3670.5,4866.0,8051.0,,,,,,4690.0,5090.6,,6241.4,5289.2,3541.8,7390.0,,,5150.8,7208.0,,,4339.0,,541.0,-1146.5,49.0,3234.0,,,,,,-127.0,273.6,,1424.4,472.2,-1275.2,2573.0,,,333.8,2391.0,,,-478.0,,False,True,False,,,,,,True,True,,False,True,False,False,,,True,False,,,True,
13069,401,450.0,,384.0,246.0,,,,,,451.0,357.3,,390.9,401.6,224.3,783.0,,,461.9,,,,227.0,,49.0,,-17.0,-155.0,,,,,,50.0,-43.7,,-10.1,0.6,-176.7,382.0,,,60.9,,,,-174.0,,,True,False,,,,,,False,True,,True,True,False,False,,,False,,,,False,
13071,212,198.0,,110.0,80.0,,,,,,648.0,137.1,,94.6,218.8,119.5,750.0,,,303.4,,,,107.0,,-14.0,,-102.0,-132.0,,,,,,436.0,-74.9,,-117.4,6.8,-92.5,538.0,,,91.4,,,,-105.0,,,False,False,,,,,,False,False,,False,True,False,False,,,False,,,,False,
13073,1157,759.0,1194.8,889.0,453.0,,,,,,700.0,1174.6,,830.1,919.7,999.8,1070.0,,,942.9,954.0,,,630.0,,-398.0,37.8,-268.0,-704.0,,,,,,-457.0,17.6,,-326.9,-237.3,-157.2,-87.0,,,-214.1,-203.0,,,-527.0,,True,True,False,,,,,,False,True,,True,True,True,True,,,True,True,,,False,
13075,138,150.0,,121.0,116.0,,,,,,202.0,181.6,,76.1,150.4,85.7,225.0,,,206.0,,,,93.0,,12.0,,-17.0,-22.0,,,,,,64.0,43.6,,-61.9,12.4,-52.3,87.0,,,68.0,,,,-45.0,,,False,False,,,,,,False,False,,False,False,False,False,,,False,,,,False,
13077,582,540.0,427.9,473.0,1113.0,,,,,,791.0,551.9,,341.0,532.4,451.7,815.0,,,450.9,603.0,,,583.0,,-42.0,-154.1,-109.0,531.0,,,,,,209.0,-30.1,,-241.0,-49.6,-130.3,233.0,,,-131.1,21.0,,,1.0,,False,False,False,,,,,,False,True,,False,False,False,False,,,False,True,,,True,
13079,36,42.0,,32.0,57.0,,,,,,33.0,51.3,,11.0,31.1,,60.0,,,40.3,,,,36.0,,6.0,,-4.0,21.0,,,,,,-3.0,15.3,,-25.0,-4.9,,24.0,,,4.3,,,,0.0,,,True,False,,,,,,True,False,,False,True,,False,,,True,,,,True,
13081,63,42.0,,30.0,61.0,,,,,,159.0,70.8,,9.7,43.5,30.0,181.0,,,12.9,,,,23.0,,-21.0,,-33.0,-2.0,,,,,,96.0,7.8,,-53.3,-19.5,-33.0,118.0,,,-50.1,,,,-40.0,,,False,True,,,,,,False,True,,False,True,False,False,,,False,,,,False,
13083,58,24.0,,21.0,28.0,,,,,,86.0,50.3,,15.4,23.9,,55.0,,,14.7,,,,22.0,,-34.0,,-37.0,-30.0,,,,,,28.0,-7.7,,-42.6,-34.1,,-3.0,,,-43.3,,,,-36.0,,,False,True,,,,,,True,True,,False,False,,True,,,False,,,,False,
13085,252,90.0,,110.0,126.0,,,,,,103.0,108.7,,109.0,125.9,77.7,161.0,,,153.2,,,,110.0,,-162.0,,-142.0,-126.0,,,,,,-149.0,-143.3,,-143.0,-126.1,-174.3,-91.0,,,-98.8,,,,-142.0,,,True,True,,,,,,True,True,,True,True,False,True,,,True,,,,True,
13087,349,393.0,,323.0,990.0,,,,,,319.0,133.3,,313.5,368.3,98.5,456.0,,,346.5,,,,299.0,,44.0,,-26.0,641.0,,,,,,-30.0,-215.7,,-35.5,19.3,-250.5,107.0,,,-2.5,,,,-50.0,,,True,False,,,,,,True,False,,True,True,False,False,,,True,,,,False,
13089,3901,4284.0,3970.6,4248.0,6963.0,,,,,,4554.0,5029.5,,4690.6,4424.1,2984.5,7342.0,,,2938.4,5193.0,,,3136.0,,383.0,69.6,347.0,3062.0,,,,,,653.0,1128.5,,789.6,523.1,-916.5,3441.0,,,-962.6,1292.0,,,-765.0,,True,True,False,,,,,,False,False,,False,False,False,False,,,False,False,,,False,
13091,85,90.0,,88.0,94.0,,,,,,120.0,138.9,,78.7,109.1,87.5,140.0,,,64.5,,,,79.0,,5.0,,3.0,9.0,,,,,,35.0,53.9,,-6.3,24.1,2.5,55.0,,,-20.5,,,,-6.0,,,True,False,,,,,,False,False,,False,False,True,False,,,False,,,,False,
13093,33,18.0,,6.0,0.0,,,,,,69.0,22.2,,2.4,21.2,4.6,,,,13.5,,,,20.0,,-15.0,,-27.0,-33.0,,,,,,36.0,-10.8,,-30.6,-11.8,-28.4,,,,-19.5,,,,-13.0,,,False,False,,,,,,False,True,,False,True,False,,,,False,,,,True,
13095,354,483.0,8.3,292.0,408.0,,,,,,983.0,241.6,,193.8,454.2,29.1,1376.0,,,512.7,,,,339.0,,129.0,-345.7,-62.0,54.0,,,,,,629.0,-112.4,,-160.2,100.2,-324.9,1022.0,,,158.7,,,,-15.0,,False,True,True,,,,,,False,True,,False,True,False,False,,,False,,,,True,
13097,832,1005.0,801.3,990.0,1098.0,,,,,,982.0,1075.5,,1048.8,997.1,705.1,1454.0,,,1319.0,1002.0,,,760.0,,173.0,-30.7,158.0,266.0,,,,,,150.0,243.5,,216.8,165.1,-126.9,622.0,,,487.0,170.0,,,-72.0,,True,True,False,,,,,,True,False,,False,True,True,False,,,False,True,,,True,
13099,57,0.0,,10.0,22.0,,,,,,112.0,18.2,,0.1,25.9,11.3,156.0,,,0.0,,,,4.0,,-57.0,,-47.0,-35.0,,,,,,55.0,-38.8,,-56.9,-31.1,-45.7,99.0,,,-57.0,,,,-53.0,,,True,True,,,,,,True,True,,True,True,True,False,,,False,,,,True,
13101,15,33.0,,6.0,0.0,,,,,,53.0,15.1,,5.0,23.5,3.2,115.0,,,39.9,,,,0.0,,18.0,,-9.0,-15.0,,,,,,38.0,0.1,,-10.0,8.5,-11.8,100.0,,,24.9,,,,-15.0,,,True,True,,,,,,False,True,,True,True,True,False,,,False,,,,True,
13103,286,393.0,369.5,391.0,413.0,,,,,,424.0,500.3,,421.9,391.5,351.6,448.0,,,398.5,,,,288.0,,107.0,83.5,105.0,127.0,,,,,,138.0,214.3,,135.9,105.5,65.6,162.0,,,112.5,,,,2.0,,True,True,False,,,,,,False,False,,False,True,True,False,,,False,,,,True,
13105,104,153.0,,130.0,192.0,,,,,,114.0,193.6,,87.7,135.7,109.8,209.0,,,155.1,,,,85.0,,49.0,,26.0,88.0,,,,,,10.0,89.6,,-16.3,31.7,5.8,105.0,,,51.1,,,,-19.0,,,True,False,,,,,,True,False,,True,True,True,False,,,False,,,,True,
13107,256,204.0,,176.0,192.0,,,,,,131.0,228.3,,205.8,193.4,114.8,271.0,,,213.2,,,,159.0,,-52.0,,-80.0,-64.0,,,,,,-125.0,-27.7,,-50.2,-62.6,-141.2,15.0,,,-42.8,,,,-97.0,,,False,False,,,,,,False,True,,True,False,False,True,,,True,,,,False,
13109,162,192.0,,207.0,273.0,,,,,,91.0,134.0,,359.1,206.5,39.8,,,,237.9,,,,152.0,,30.0,,45.0,111.0,,,,,,-71.0,-28.0,,197.1,44.5,-122.2,,,,75.9,,,,-10.0,,,False,False,,,,,,False,True,,False,False,False,,,,False,,,,True,
13111,136,168.0,,145.0,330.0,,,,,,113.0,147.2,,69.9,155.7,163.3,174.0,,,149.5,,,,140.0,,32.0,,9.0,194.0,,,,,,-23.0,11.2,,-66.1,19.7,27.3,38.0,,,13.5,,,,4.0,,,True,False,,,,,,True,True,,False,True,True,False,,,True,,,,True,
13113,475,477.0,279.8,466.0,632.0,,,,,,486.0,650.1,,437.9,489.7,524.7,593.0,,,462.6,,,,460.0,,2.0,-195.2,-9.0,157.0,,,,,,11.0,175.1,,-37.1,14.7,49.7,118.0,,,-12.4,,,,-15.0,,False,False,False,,,,,,False,False,,False,False,False,False,,,False,,,,False,
13115,772,492.0,311.3,515.0,567.0,,,,,,868.0,459.5,,446.2,627.3,399.8,766.0,,,831.0,,,,491.0,,-280.0,-460.7,-257.0,-205.0,,,,,,96.0,-312.5,,-325.8,-144.7,-372.2,-6.0,,,59.0,,,,-281.0,,False,True,True,,,,,,True,False,,False,True,False,True,,,True,,,,False,
13117,957,726.0,550.6,801.0,948.0,,,,,,988.0,1308.8,,802.9,763.3,1204.1,1133.0,,,652.7,747.0,,,622.0,,-231.0,-406.4,-156.0,-9.0,,,,,,31.0,351.8,,-154.1,-193.7,247.1,176.0,,,-304.3,-210.0,,,-335.0,,False,True,True,,,,,,True,False,,True,True,False,True,,,False,True,,,False,
13119,131,96.0,,90.0,131.0,,,,,,209.0,131.1,,27.4,87.7,105.4,196.0,,,91.4,,,,62.0,,-35.0,,-41.0,0.0,,,,,,78.0,0.1,,-103.6,-43.3,-25.6,65.0,,,-39.6,,,,-69.0,,,False,True,,,,,,False,True,,False,False,True,False,,,False,,,,False,
13121,6218,8331.0,5170.8,6976.0,11505.0,,,,,,6407.0,8013.7,,9822.3,8098.2,5888.7,11428.0,,,7220.1,12225.0,,,5689.0,,2113.0,-1047.2,758.0,5287.0,,,,,,189.0,1795.7,,3604.3,1880.2,-329.3,5210.0,,,1002.1,6007.0,,,-529.0,,True,True,False,,,,,,True,True,,False,True,True,False,,,True,False,,,True,
13123,255,222.0,,163.0,360.0,,,,,,172.0,213.8,,164.4,186.6,119.4,306.0,,,82.9,,,,124.0,,-33.0,,-92.0,105.0,,,,,,-83.0,-41.2,,-90.6,-68.4,-135.6,51.0,,,-172.1,,,,-131.0,,,False,False,,,,,,False,False,,False,False,False,False,,,False,,,,False,
13125,10,6.0,,2.0,0.0,,,,,,9.0,7.8,,1.6,1.6,,18.0,,,,,,,4.0,,-4.0,,-8.0,-10.0,,,,,,-1.0,-2.2,,-8.4,-8.4,,8.0,,,,,,,-6.0,,,False,False,,,,,,True,True,,False,False,,False,,,,,,,False,
13127,642,846.0,926.2,684.0,1162.0,,,,,,1026.0,689.5,,625.0,685.4,549.6,1362.0,,,596.1,,,,453.0,,204.0,284.2,42.0,520.0,,,,,,384.0,47.5,,-17.0,43.4,-92.4,720.0,,,-45.9,,,,-189.0,,False,True,False,,,,,,False,True,,True,True,True,False,,,True,,,,True,
13129,523,396.0,489.7,375.0,379.0,,,,,,470.0,359.7,,338.9,498.4,293.8,605.0,,,375.2,,,,305.0,,-127.0,-33.3,-148.0,-144.0,,,,,,-53.0,-163.3,,-184.1,-24.6,-229.2,82.0,,,-147.8,,,,-218.0,,True,False,False,,,,,,True,False,,False,True,False,True,,,False,,,,False,
13131,200,195.0,,174.0,268.0,,,,,,264.0,153.9,,169.9,213.9,104.3,272.0,,,164.0,,,,219.0,,-5.0,,-26.0,68.0,,,,,,64.0,-46.1,,-30.1,13.9,-95.7,72.0,,,-36.0,,,,19.0,,,False,False,,,,,,False,False,,False,False,False,False,,,False,,,,False,
13133,153,132.0,,85.0,325.0,,,,,,85.0,76.4,,49.6,105.9,75.7,164.0,,,125.0,,,,73.0,,-21.0,,-68.0,172.0,,,,,,-68.0,-76.6,,-103.4,-47.1,-77.3,11.0,,,-28.0,,,,-80.0,,,False,False,,,,,,False,False,,False,False,False,True,,,False,,,,False,
13135,6277,5700.0,7946.3,4935.0,5652.0,,,,,,4618.0,5770.7,,4874.1,5529.3,4953.7,9783.0,,,4600.2,5219.0,,,3932.0,,-577.0,1669.3,-1342.0,-625.0,,,,,,-1659.0,-506.3,,-1402.9,-747.7,-1323.3,3506.0,,,-1676.8,-1058.0,,,-2345.0,,False,False,False,,,,,,False,True,,False,False,False,False,,,False,False,,,False,
13137,275,243.0,,158.0,428.0,,,,,,362.0,204.0,,101.7,253.6,122.1,567.0,,,148.1,,,,160.0,,-32.0,,-117.0,153.0,,,,,,87.0,-71.0,,-173.3,-21.4,-152.9,292.0,,,-126.9,,,,-115.0,,,False,False,,,,,,False,False,,False,True,False,False,,,False,,,,False,
13139,1667,1461.0,777.3,1185.0,927.0,,,,,,1638.0,1316.8,,1152.2,1212.7,935.6,2983.0,,,1743.6,1685.0,,,835.0,,-206.0,-889.7,-482.0,-740.0,,,,,,-29.0,-350.2,,-514.8,-454.3,-731.4,1316.0,,,76.6,18.0,,,-832.0,,False,False,False,,,,,,True,False,,False,False,False,False,,,True,True,,,False,
13141,83,45.0,,25.0,0.0,,,,,,30.0,47.1,,16.9,54.1,1.2,141.0,,,52.0,,,,41.0,,-38.0,,-58.0,-83.0,,,,,,-53.0,-35.9,,-66.1,-28.9,-81.8,58.0,,,-31.0,,,,-42.0,,,False,False,,,,,,False,True,,False,True,False,False,,,True,,,,False,
13143,85,90.0,,111.0,108.0,,,,,,136.0,153.3,,104.2,127.7,106.7,129.0,,,57.6,,,,108.0,,5.0,,26.0,23.0,,,,,,51.0,68.3,,19.2,42.7,21.7,44.0,,,-27.4,,,,23.0,,,False,False,,,,,,False,False,,False,False,False,False,,,False,,,,False,
13145,131,168.0,,153.0,133.0,,,,,,200.0,218.5,,54.2,171.8,137.8,329.0,,,285.9,,,,103.0,,37.0,,22.0,2.0,,,,,,69.0,87.5,,-76.8,40.8,6.8,198.0,,,154.9,,,,-28.0,,,True,True,,,,,,False,False,,False,False,True,False,,,False,,,,True,
13147,147,165.0,,142.0,249.0,,,,,,143.0,197.3,,98.9,141.7,142.9,167.0,,,142.4,,,,143.0,,18.0,,-5.0,102.0,,,,,,-4.0,50.3,,-48.1,-5.3,-4.1,20.0,,,-4.6,,,,-4.0,,,True,False,,,,,,True,False,,False,True,True,False,,,True,,,,True,
13149,35,63.0,,55.0,70.0,,,,,,41.0,71.2,,27.0,54.7,66.7,84.0,,,70.9,,,,53.0,,28.0,,20.0,35.0,,,,,,6.0,36.2,,-8.0,19.7,31.7,49.0,,,35.9,,,,18.0,,,True,False,,,,,,True,False,,True,True,False,False,,,False,,,,True,
13151,1147,1347.0,1104.7,1232.0,1756.0,,,,,,1212.0,1602.7,,1224.1,1302.4,1018.4,1805.0,,,1537.4,1691.0,,,1167.0,,200.0,-42.3,85.0,609.0,,,,,,65.0,455.7,,77.1,155.4,-128.6,658.0,,,390.4,544.0,,,20.0,,True,True,False,,,,,,True,False,,True,True,True,False,,,False,False,,,True,
13153,693,828.0,634.8,794.0,1015.0,,,,,,767.0,1143.2,,909.8,731.9,736.8,1093.0,,,801.6,909.0,,,621.0,,135.0,-58.2,101.0,322.0,,,,,,74.0,450.2,,216.8,38.9,43.8,400.0,,,108.6,216.0,,,-72.0,,True,True,False,,,,,,True,False,,False,True,True,False,,,True,False,,,True,
13155,54,45.0,,35.0,41.0,,,,,,54.0,33.7,,23.9,44.9,36.7,87.0,,,32.9,,,,36.0,,-9.0,,-19.0,-13.0,,,,,,0.0,-20.3,,-30.1,-9.1,-17.3,33.0,,,-21.1,,,,-18.0,,,False,False,,,,,,True,False,,False,False,False,False,,,False,,,,False,
13157,410,471.0,305.3,414.0,839.0,,,,,,399.0,419.5,,428.9,515.0,357.5,613.0,,,510.8,,,,456.0,,61.0,-104.7,4.0,429.0,,,,,,-11.0,9.5,,18.9,105.0,-52.5,203.0,,,100.8,,,,46.0,,False,True,False,,,,,,True,True,,True,False,True,False,,,False,,,,True,
13159,72,15.0,,21.0,21.0,,,,,,54.0,36.8,,6.8,30.4,39.1,57.0,,,13.1,,,,15.0,,-57.0,,-51.0,-51.0,,,,,,-18.0,-35.2,,-65.2,-41.6,-32.9,-15.0,,,-58.9,,,,-57.0,,,True,True,,,,,,True,True,,False,True,True,True,,,False,,,,False,
13161,254,207.0,,158.0,283.0,,,,,,117.0,151.9,,158.1,271.5,86.1,263.0,,,247.8,,,,180.0,,-47.0,,-96.0,29.0,,,,,,-137.0,-102.1,,-95.9,17.5,-167.9,9.0,,,-6.2,,,,-74.0,,,False,True,,,,,,False,False,,False,True,False,True,,,True,,,,False,
13163,199,240.0,,185.0,278.0,,,,,,92.0,186.7,,184.2,257.1,106.6,291.0,,,206.3,,,,137.0,,41.0,,-14.0,79.0,,,,,,-107.0,-12.3,,-14.8,58.1,-92.4,92.0,,,7.3,,,,-62.0,,,True,False,,,,,,False,True,,True,False,False,False,,,True,,,,False,
13165,52,66.0,,56.0,81.0,,,,,,67.0,60.0,,12.9,59.2,65.4,124.0,,,13.6,,,,28.0,,14.0,,4.0,29.0,,,,,,15.0,8.0,,-39.1,7.2,13.4,72.0,,,-38.4,,,,-24.0,,,True,False,,,,,,False,True,,False,True,True,False,,,False,,,,False,
13167,57,165.0,,87.0,310.0,,,,,,62.0,80.2,,93.8,103.6,42.0,195.0,,,124.8,,,,100.0,,108.0,,30.0,253.0,,,,,,5.0,23.2,,36.8,46.6,-15.0,138.0,,,67.8,,,,43.0,,,True,False,,,,,,True,True,,True,True,True,False,,,True,,,,True,
13169,123,126.0,,106.0,158.0,,,,,,100.0,169.5,,43.7,127.0,163.3,157.0,,,109.2,,,,121.0,,3.0,,-17.0,35.0,,,,,,-23.0,46.5,,-79.3,4.0,40.3,34.0,,,-13.8,,,,-2.0,,,False,False,,,,,,False,False,,False,False,False,False,,,False,,,,True,
13171,100,84.0,,72.0,88.0,,,,,,95.0,71.5,,71.4,97.7,56.0,137.0,,,49.4,,,,101.0,,-16.0,,-28.0,-12.0,,,,,,-5.0,-28.5,,-28.6,-2.3,-44.0,37.0,,,-50.6,,,,1.0,,,False,True,,,,,,True,False,,False,True,False,False,,,False,,,,True,
13173,42,48.0,,47.0,46.0,,,,,,109.0,49.5,,32.4,67.0,32.3,112.0,,,46.2,,,,77.0,,6.0,,5.0,4.0,,,,,,67.0,7.5,,-9.6,25.0,-9.7,70.0,,,4.2,,,,35.0,,,True,True,,,,,,False,False,,False,False,False,False,,,True,,,,False,
13175,539,321.0,,291.0,239.0,,,,,,292.0,452.1,,288.7,355.4,273.2,428.0,,,383.2,,,,284.0,,-218.0,,-248.0,-300.0,,,,,,-247.0,-86.9,,-250.3,-183.6,-265.8,-111.0,,,-155.8,,,,-255.0,,,False,False,,,,,,False,True,,False,True,False,True,,,True,,,,False,
13177,123,102.0,,113.0,180.0,,,,,,183.0,65.8,,57.9,113.9,35.7,275.0,,,118.9,,,,81.0,,-21.0,,-10.0,57.0,,,,,,60.0,-57.2,,-65.1,-9.1,-87.3,152.0,,,-4.1,,,,-42.0,,,True,False,,,,,,False,False,,False,True,False,False,,,True,,,,False,
13179,323,387.0,310.0,288.0,441.0,,,,,,461.0,489.9,,250.0,258.8,243.8,404.0,,,470.9,,,,250.0,,64.0,-13.0,-35.0,118.0,,,,,,138.0,166.9,,-73.0,-64.2,-79.2,81.0,,,147.9,,,,-73.0,,True,True,False,,,,,,False,False,,False,False,False,False,,,False,,,,False,
