,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
02105,0,0.0,,0.0,0.0,,,,,,,13.0,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,0.0,,,,,,,13.0,,,0.0,,0.0,,0.0,,,,,,,,True,True,,,,,,,False,,,True,,True,,True,,,,,,
02110,72,28.0,,16.0,31.0,,,,,,,55.5,,9.0,16.0,,52.0,,0.9,57.3,,,,,,-44.0,,-56.0,-41.0,,,,,,,-16.5,,-63.0,-56.0,,-20.0,,-71.1,-14.7,,,,,,,False,True,,,,,,,True,,False,False,,True,,False,True,,,,,
02122,60,60.0,151.9,60.0,37.0,,,,,,,143.5,,22.9,65.2,91.0,164.0,,30.3,61.3,,,,,,0.0,91.9,0.0,-23.0,,,,,,,83.5,,-37.1,5.2,31.0,104.0,,-29.7,1.3,,,,,,False,True,False,,,,,,,False,,False,False,False,False,,False,False,,,,,
02130,6,6.0,,2.0,0.0,,,,,,,2.9,,1.7,1.7,,18.0,,6.3,6.3,,,,,,0.0,,-4.0,-6.0,,,,,,,-3.1,,-4.3,-4.3,,12.0,,0.3,0.3,,,,,,,False,False,,,,,,,False,,False,False,,False,,False,False,,,,,
02150,35,2.0,,0.0,0.0,,,,,,,2.3,,0.1,0.3,,0.0,,0.1,,,,,,,-33.0,,-35.0,-35.0,,,,,,,-32.7,,-34.9,-34.7,,-35.0,,-34.9,,,,,,,,False,False,,,,,,,True,,False,False,,False,,False,,,,,,
02158,4,2.0,,0.0,0.0,,,,,,,,,,0.2,,,,0.0,,,,,,,-2.0,,-4.0,-4.0,,,,,,,,,,-3.8,,,,-4.0,,,,,,,,False,False,,,,,,,,,,False,,,,False,,,,,,
02164,6,0.0,,0.0,0.0,,,,,,,3.1,,,0.0,,0.0,,0.0,,,,,,,-6.0,,-6.0,-6.0,,,,,,,-2.9,,,-6.0,,-6.0,,-6.0,,,,,,,,False,False,,,,,,,True,,,True,,False,,False,,,,,,
02170,84,128.0,170.7,145.0,116.0,,,,,,,346.2,,167.4,159.4,125.1,231.0,,277.5,135.3,,,,,,44.0,86.7,61.0,32.0,,,,,,,262.2,,83.4,75.4,41.1,147.0,,193.5,51.3,,,,,,False,False,True,,,,,,,False,,False,False,True,False,,False,False,,,,,
02180,5,0.0,,0.0,0.0,,,,,,,0.5,,0.5,0.4,,7.0,,0.1,,,,,,,-5.0,,-5.0,-5.0,,,,,,,-4.5,,-4.5,-4.6,,2.0,,-4.9,,,,,,,,False,False,,,,,,,True,,True,True,,True,,True,,,,,,
02185,12,10.0,,2.0,0.0,,,,,,,4.2,,0.4,1.1,,13.0,,5.7,,,,,,,-2.0,,-10.0,-12.0,,,,,,,-7.8,,-11.6,-10.9,,1.0,,-6.3,,,,,,,,False,False,,,,,,,False,,False,False,,True,,False,,,,,,
02188,17,28.0,,14.0,12.0,,,,,,,5.7,,4.5,16.6,,,,33.7,,,,,,,11.0,,-3.0,-5.0,,,,,,,-11.3,,-12.5,-0.4,,,,16.7,,,,,,,,True,True,,,,,,,False,,False,True,,,,False,,,,,,
02195,1,0.0,,0.0,0.0,,,,,,,1.3,,0.1,0.0,,3.0,,0.0,,,,,,,-1.0,,-1.0,-1.0,,,,,,,0.3,,-0.9,-1.0,,2.0,,-1.0,,,,,,,,False,False,,,,,,,True,,True,True,,False,,False,,,,,,
02198,8,6.0,,3.0,0.0,,,,,,,5.8,,2.2,3.7,,,,4.6,,,,,,,-2.0,,-5.0,-8.0,,,,,,,-2.2,,-5.8,-4.3,,,,-3.4,,,,,,,,False,False,,,,,,,False,,False,False,,,,False,,,,,,
02220,13,8.0,,3.0,0.0,,,,,,,4.4,,1.9,2.7,,11.0,,2.6,6.2,,,,,,-5.0,,-10.0,-13.0,,,,,,,-8.6,,-11.1,-10.3,,-2.0,,-10.4,-6.8,,,,,,,False,False,,,,,,,False,,False,False,,True,,False,False,,,,,
02230,0,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,0.0,,,,,,,,True,True,,,,,,,True,,,True,,True,,True,,,,,,
02240,4,2.0,,1.0,0.0,,,,,,,4.4,,0.4,0.3,,,,3.3,,,,,,,-2.0,,-3.0,-4.0,,,,,,,0.4,,-3.6,-3.7,,,,-0.7,,,,,,,,False,False,,,,,,,True,,False,False,,,,True,,,,,,
02261,15,12.0,,9.0,8.0,,,,,,,23.1,,5.6,16.3,,28.0,,10.0,,,,,,,-3.0,,-6.0,-7.0,,,,,,,8.1,,-9.4,1.3,,13.0,,-5.0,,,,,,,,False,False,,,,,,,False,,False,True,,False,,False,,,,,,
02275,3,4.0,,2.0,0.0,,,,,,,1.7,,,3.3,,0.0,,4.2,,,,,,,1.0,,-1.0,-3.0,,,,,,,-1.3,,,0.3,,-3.0,,1.2,,,,,,,,False,False,,,,,,,False,,,True,,False,,False,,,,,,
02282,3,12.0,,4.0,,,,,,,,0.0,,,0.7,,13.0,,7.6,,,,,,,9.0,,1.0,,,,,,,,-3.0,,,-2.3,,10.0,,4.6,,,,,,,,True,,,,,,,,True,,,True,,False,,True,,,,,,
02290,12,8.0,,6.0,0.0,,,,,,,22.0,,4.3,7.8,,24.0,,5.2,,,,,,,-4.0,,-6.0,-12.0,,,,,,,10.0,,-7.7,-4.2,,12.0,,-6.8,,,,,,,,False,False,,,,,,,False,,False,False,,False,,False,,,,,,
04001,187,292.0,313.6,263.0,333.0,,,,,,307.0,178.1,,163.6,258.2,26.8,378.0,,261.8,244.2,,,,,,105.0,126.6,76.0,146.0,,,,,,120.0,-8.9,,-23.4,71.2,-160.2,191.0,,74.8,57.2,,,,,,False,True,False,,,,,,False,True,,True,True,False,False,,True,True,,,,,
04003,240,320.0,542.6,247.0,246.0,,,,,,791.0,456.3,,165.6,259.6,250.0,253.0,,235.1,262.7,,,,,,80.0,302.6,7.0,6.0,,,,,,551.0,216.3,,-74.4,19.6,10.0,13.0,,-4.9,22.7,,,,,,False,True,True,,,,,,False,False,,True,True,True,True,,True,True,,,,,
04005,203,230.0,400.5,234.0,154.0,,,,,,389.0,205.9,,221.8,284.9,224.2,361.0,,255.8,242.5,161.0,,,,,27.0,197.5,31.0,-49.0,,,,,,186.0,2.9,,18.8,81.9,21.2,158.0,,52.8,39.5,-42.0,,,,,False,False,False,,,,,,False,True,,True,False,True,False,,False,False,False,,,,
04007,176,272.0,286.8,229.0,374.0,,,,,,217.0,272.0,,233.2,217.3,127.4,191.0,,262.6,195.5,,,,,,96.0,110.8,53.0,198.0,,,,,,41.0,96.0,,57.2,41.3,-48.6,15.0,,86.6,19.5,,,,,,False,True,False,,,,,,True,False,,True,True,True,True,,True,True,,,,,
04009,118,232.0,,231.0,357.0,,,,,,283.0,162.3,,113.3,176.3,103.8,,,235.6,384.0,,,,,,114.0,,113.0,239.0,,,,,,165.0,44.3,,-4.7,58.3,-14.2,,,117.6,266.0,,,,,,,True,False,,,,,,False,True,,True,True,True,,,False,False,,,,,
04011,3,30.0,,10.0,0.0,,,,,,11.0,24.6,,0.3,7.5,,,,16.5,23.6,,,,,,27.0,,7.0,-3.0,,,,,,8.0,21.6,,-2.7,4.5,,,,13.5,20.6,,,,,,,True,True,,,,,,True,True,,True,True,,,,True,True,,,,,
04012,20,20.0,,20.0,20.0,,,,,,127.0,38.2,,3.5,21.7,14.9,,,40.5,20.4,,,,,,0.0,,0.0,0.0,,,,,,107.0,18.2,,-16.5,1.7,-5.1,,,20.5,0.4,,,,,,,True,True,,,,,,False,False,,False,False,False,,,False,False,,,,,
04013,9570,24008.0,42169.1,20643.0,19787.0,,,,,,24726.0,10477.8,,22270.5,20908.9,9280.0,19279.0,,20970.9,19089.6,16046.0,,,,,14438.0,32599.1,11073.0,10217.0,,,,,,15156.0,907.8,,12700.5,11338.9,-290.0,9709.0,,11400.9,9519.6,6476.0,,,,,False,True,True,,,,,,False,True,,True,True,True,True,,True,True,True,,,,
04015,358,618.0,1206.4,554.0,529.0,,,,,,1308.0,754.4,,482.4,599.6,590.4,526.0,,523.8,665.5,488.0,,,,,260.0,848.4,196.0,171.0,,,,,,950.0,396.4,,124.4,241.6,232.4,168.0,,165.8,307.5,130.0,,,,,False,True,True,,,,,,False,False,,True,True,True,True,,True,False,True,,,,
04017,196,412.0,1057.6,382.0,329.0,,,,,,489.0,235.1,,282.5,355.8,86.4,620.0,,634.5,409.5,,,,,,216.0,861.6,186.0,133.0,,,,,,293.0,39.1,,86.5,159.8,-109.6,424.0,,438.5,213.5,,,,,,False,True,True,,,,,,False,True,,True,True,True,False,,False,True,,,,,
04019,2838,3350.0,7522.0,3282.0,4369.0,,,,,,3544.0,3163.9,,3417.7,3288.9,2258.1,2780.0,,2900.8,2887.1,2688.0,,,,,512.0,4684.0,444.0,1531.0,,,,,,706.0,325.9,,579.7,450.9,-579.9,-58.0,,62.8,49.1,-150.0,,,,,False,True,False,,,,,,False,True,,False,True,False,True,,True,True,True,,,,
04021,538,1550.0,3229.5,1343.0,1647.0,,,,,,1303.0,1070.5,,1423.7,1304.9,949.7,1285.0,,1223.0,1245.5,1367.0,,,,,1012.0,2691.5,805.0,1109.0,,,,,,765.0,532.5,,885.7,766.9,411.7,747.0,,685.0,707.5,829.0,,,,,False,True,False,,,,,,True,True,,True,True,True,True,,True,True,True,,,,
04023,93,230.0,,172.0,172.0,,,,,,717.0,120.2,,95.5,170.8,21.8,302.0,,216.7,156.8,,,,,,137.0,,79.0,79.0,,,,,,624.0,27.2,,2.5,77.8,-71.2,209.0,,123.7,63.8,,,,,,,True,True,,,,,,False,True,,True,True,True,False,,True,True,,,,,
04025,356,478.0,662.7,489.0,520.0,,,,,,705.0,799.9,,521.4,489.5,436.6,353.0,,472.2,441.1,273.0,,,,,122.0,306.7,133.0,164.0,,,,,,349.0,443.9,,165.4,133.5,80.6,-3.0,,116.2,85.1,-83.0,,,,,False,False,False,,,,,,False,False,,False,False,True,True,,True,True,True,,,,
04027,777,1880.0,3582.5,1427.0,1581.0,,,,,,1424.0,785.9,,899.0,1388.2,240.6,1568.0,,1519.3,1826.0,1192.0,,,,,1103.0,2805.5,650.0,804.0,,,,,,647.0,8.9,,122.0,611.2,-536.4,791.0,,742.3,1049.0,415.0,,,,,False,True,True,,,,,,True,True,,True,True,True,True,,True,True,True,,,,
05001,53,52.0,,58.0,40.0,,,,,,87.0,116.4,,42.8,58.9,38.3,62.0,,66.3,130.3,,,,,,-1.0,,5.0,-13.0,,,,,,34.0,63.4,,-10.2,5.9,-14.7,9.0,,13.3,77.3,,,,,,,False,False,,,,,,False,False,,False,False,False,False,,False,False,,,,,
05003,114,132.0,,126.0,189.0,,,,,,72.0,117.5,,153.9,126.7,75.0,,,68.6,135.8,,,,,,18.0,,12.0,75.0,,,,,,-42.0,3.5,,39.9,12.7,-39.0,,,-45.4,21.8,,,,,,,True,False,,,,,,False,True,,False,True,False,,,False,False,,,,,
05005,21,10.0,,9.0,29.0,,,,,,71.0,46.0,,5.9,13.9,,14.0,,8.0,7.0,,,,,,-11.0,,-12.0,8.0,,,,,,50.0,25.0,,-15.1,-7.1,,-7.0,,-13.0,-14.0,,,,,,,False,True,,,,,,False,False,,False,True,,True,,False,False,,,,,
05007,405,678.0,1032.8,578.0,613.0,,,,,,790.0,666.0,,392.9,548.7,372.8,888.0,,578.5,661.1,509.0,,,,,273.0,627.8,173.0,208.0,,,,,,385.0,261.0,,-12.1,143.7,-32.2,483.0,,173.5,256.1,104.0,,,,,False,True,True,,,,,,False,True,,True,True,True,False,,True,True,True,,,,
05009,63,112.0,,104.0,191.0,,,,,,76.0,156.9,,113.5,103.7,71.7,,,40.0,147.4,,,,,,49.0,,41.0,128.0,,,,,,13.0,93.9,,50.5,40.7,8.7,,,-23.0,84.4,,,,,,,True,False,,,,,,True,False,,False,True,True,,,True,False,,,,,
05011,76,56.0,,37.0,56.0,,,,,,38.0,49.9,,25.6,38.2,32.3,46.0,,20.0,44.1,,,,,,-20.0,,-39.0,-20.0,,,,,,-38.0,-26.1,,-50.4,-37.8,-43.7,-30.0,,-56.0,-31.9,,,,,,,False,False,,,,,,False,False,,False,False,False,False,,False,False,,,,,
05013,4,6.0,,5.0,0.0,,,,,,5.0,12.5,,,1.3,,8.0,,4.7,,,,,,,2.0,,1.0,-4.0,,,,,,1.0,8.5,,,-2.7,,4.0,,0.7,,,,,,,,True,False,,,,,,True,False,,,False,,False,,True,,,,,,
05015,46,46.0,,46.0,54.0,,,,,,50.0,74.9,,13.2,40.7,65.8,63.0,,66.8,40.3,,,,,,0.0,,0.0,8.0,,,,,,4.0,28.9,,-32.8,-5.3,19.8,17.0,,20.8,-5.7,,,,,,,True,False,,,,,,False,False,,False,False,False,False,,False,False,,,,,
05017,400,460.0,,140.0,271.0,,,,,,71.0,73.9,,397.9,137.6,116.5,414.0,,128.1,334.4,,,,,,60.0,,-260.0,-129.0,,,,,,-329.0,-326.1,,-2.1,-262.4,-283.5,14.0,,-271.9,-65.6,,,,,,,False,False,,,,,,False,False,,True,False,False,True,,False,False,,,,,
05019,34,46.0,,40.0,75.0,,,,,,68.0,49.5,,7.7,36.4,34.6,41.0,,30.7,106.2,,,,,,12.0,,6.0,41.0,,,,,,34.0,15.5,,-26.3,2.4,0.6,7.0,,-3.3,72.2,,,,,,,True,False,,,,,,False,False,,False,True,True,True,,True,False,,,,,
05021,40,6.0,,14.0,14.0,,,,,,30.0,24.4,,3.0,14.1,21.5,19.0,,17.7,9.3,,,,,,-34.0,,-26.0,-26.0,,,,,,-10.0,-15.6,,-37.0,-25.9,-18.5,-21.0,,-22.3,-30.7,,,,,,,True,True,,,,,,True,True,,False,True,True,True,,True,True,,,,,
05023,41,12.0,,13.0,8.0,,,,,,55.0,22.4,,4.9,23.2,39.4,31.0,,17.9,10.6,,,,,,-29.0,,-28.0,-33.0,,,,,,14.0,-18.6,,-36.1,-17.8,-1.6,-10.0,,-23.1,-30.4,,,,,,,True,False,,,,,,True,True,,False,True,True,True,,True,False,,,,,
05025,50,24.0,,20.0,29.0,,,,,,13.0,22.9,,6.2,15.4,,14.0,,26.5,29.8,,,,,,-26.0,,-30.0,-21.0,,,,,,-37.0,-27.1,,-43.8,-34.6,,-36.0,,-23.5,-20.2,,,,,,,False,True,,,,,,False,False,,False,False,,False,,True,True,,,,,
05027,55,48.0,,48.0,55.0,,,,,,62.0,83.6,,45.2,60.9,21.0,56.0,,84.4,41.2,,,,,,-7.0,,-7.0,0.0,,,,,,7.0,28.6,,-9.8,5.9,-34.0,1.0,,29.4,-13.8,,,,,,,False,True,,,,,,False,False,,False,True,False,True,,False,False,,,,,
05029,28,26.0,,26.0,14.0,,,,,,78.0,48.2,,15.3,25.6,31.9,28.0,,10.7,36.7,,,,,,-2.0,,-2.0,-14.0,,,,,,50.0,20.2,,-12.7,-2.4,3.9,0.0,,-17.3,8.7,,,,,,,False,False,,,,,,False,False,,False,False,False,True,,False,False,,,,,
05031,369,346.0,410.2,369.0,252.0,,,,,,493.0,385.8,,193.3,309.2,373.0,321.0,,537.6,442.1,,,,,,-23.0,41.2,0.0,-117.0,,,,,,124.0,16.8,,-175.7,-59.8,4.0,-48.0,,168.6,73.1,,,,,,False,True,False,,,,,,False,True,,False,False,True,False,,False,False,,,,,
05033,189,168.0,262.4,176.0,184.0,,,,,,297.0,274.5,,118.1,159.1,186.1,150.0,,201.2,146.7,,,,,,-21.0,73.4,-13.0,-5.0,,,,,,108.0,85.5,,-70.9,-29.9,-2.9,-39.0,,12.2,-42.3,,,,,,False,True,True,,,,,,False,False,,False,False,True,False,,True,False,,,,,
05035,269,238.0,,216.0,283.0,,,,,,295.0,160.8,,191.4,237.5,126.3,283.0,,206.1,214.1,,,,,,-31.0,,-53.0,14.0,,,,,,26.0,-108.2,,-77.6,-31.5,-142.7,14.0,,-62.9,-54.9,,,,,,,False,True,,,,,,True,False,,False,False,False,True,,False,False,,,,,
05037,60,30.0,,36.0,65.0,,,,,,56.0,49.8,,11.9,37.2,41.0,37.0,,18.4,40.8,,,,,,-30.0,,-24.0,5.0,,,,,,-4.0,-10.2,,-48.1,-22.8,-19.0,-23.0,,-41.6,-19.2,,,,,,,True,True,,,,,,True,True,,False,True,True,True,,False,True,,,,,
05039,12,54.0,,20.0,57.0,,,,,,16.0,28.5,,8.2,20.9,,19.0,,31.2,,,,,,,42.0,,8.0,45.0,,,,,,4.0,16.5,,-3.8,8.9,,7.0,,19.2,,,,,,,,True,False,,,,,,True,True,,True,True,,True,,True,,,,,,
05041,66,38.0,,41.0,58.0,,,,,,50.0,54.8,,29.8,48.1,15.8,46.0,,53.4,39.8,,,,,,-28.0,,-25.0,-8.0,,,,,,-16.0,-11.2,,-36.2,-17.9,-50.2,-20.0,,-12.6,-26.2,,,,,,,True,True,,,,,,True,True,,False,True,False,True,,True,True,,,,,
05043,99,52.0,,51.0,54.0,,,,,,73.0,66.8,,26.8,47.3,42.7,43.0,,77.3,62.1,,,,,,-47.0,,-48.0,-45.0,,,,,,-26.0,-32.2,,-72.2,-51.7,-56.3,-56.0,,-21.7,-36.9,,,,,,,False,True,,,,,,True,True,,False,False,False,False,,True,True,,,,,
05045,185,288.0,560.4,306.0,324.0,,,,,,468.0,429.3,,181.2,245.9,304.1,296.0,,274.8,553.0,,,,,,103.0,375.4,121.0,139.0,,,,,,283.0,244.3,,-3.8,60.9,119.1,111.0,,89.8,368.0,,,,,,False,False,False,,,,,,False,False,,True,True,False,False,,True,False,,,,,
05047,34,78.0,,45.0,146.0,,,,,,53.0,69.9,,43.0,42.5,35.0,,,14.2,73.8,,,,,,44.0,,11.0,112.0,,,,,,19.0,35.9,,9.0,8.5,1.0,,,-19.8,39.8,,,,,,,True,False,,,,,,True,True,,True,True,True,,,True,True,,,,,
05049,20,8.0,,5.0,0.0,,,,,,13.0,14.7,,4.0,5.5,,15.0,,4.0,8.3,,,,,,-12.0,,-15.0,-20.0,,,,,,-7.0,-5.3,,-16.0,-14.5,,-5.0,,-16.0,-11.7,,,,,,,False,False,,,,,,True,True,,False,False,,True,,False,True,,,,,
05051,332,390.0,312.6,352.0,351.0,,,,,,445.0,462.4,,348.2,301.0,405.4,294.0,,253.4,625.5,,,,,,58.0,-19.4,20.0,19.0,,,,,,113.0,130.4,,16.2,-31.0,73.4,-38.0,,-78.6,293.5,,,,,,True,True,True,,,,,,False,False,,True,True,False,True,,False,False,,,,,
05053,24,26.0,,24.0,33.0,,,,,,38.0,58.8,,6.4,24.5,46.1,27.0,,20.9,17.5,,,,,,2.0,,0.0,9.0,,,,,,14.0,34.8,,-17.6,0.5,22.1,3.0,,-3.1,-6.5,,,,,,,True,False,,,,,,False,False,,False,True,False,False,,False,False,,,,,
05055,172,286.0,,260.0,655.0,,,,,,147.0,223.5,,578.5,260.0,176.7,,,974.4,225.6,,,,,,114.0,,88.0,483.0,,,,,,-25.0,51.5,,406.5,88.0,4.7,,,802.4,53.6,,,,,,,True,False,,,,,,True,True,,False,True,True,,,False,True,,,,,
05057,58,88.0,,69.0,131.0,,,,,,63.0,113.6,,56.4,77.8,60.5,70.0,,49.1,87.1,,,,,,30.0,,11.0,73.0,,,,,,5.0,55.6,,-1.6,19.8,2.5,12.0,,-8.9,29.1,,,,,,,True,False,,,,,,True,False,,True,True,True,True,,True,True,,,,,
05059,170,118.0,,91.0,28.0,,,,,,184.0,161.5,,78.9,90.5,17.5,254.0,,191.9,83.3,,,,,,-52.0,,-79.0,-142.0,,,,,,14.0,-8.5,,-91.1,-79.5,-152.5,84.0,,21.9,-86.7,,,,,,,False,False,,,,,,True,True,,False,False,False,False,,True,False,,,,,
05061,73,132.0,,74.0,166.0,,,,,,58.0,75.1,,21.6,73.5,65.3,100.0,,74.0,109.2,,,,,,59.0,,1.0,93.0,,,,,,-15.0,2.1,,-51.4,0.5,-7.7,27.0,,1.0,36.2,,,,,,,True,False,,,,,,True,True,,True,True,True,True,,True,True,,,,,
05063,259,316.0,,268.0,619.0,,,,,,179.0,193.9,,295.8,268.7,122.6,,,121.9,303.7,,,,,,57.0,,9.0,360.0,,,,,,-80.0,-65.1,,36.8,9.7,-136.4,,,-137.1,44.7,,,,,,,True,False,,,,,,False,False,,True,True,False,,,False,True,,,,,
05065,20,20.0,,13.0,20.0,,,,,,24.0,31.7,,3.1,11.6,,,,9.0,16.9,,,,,,0.0,,-7.0,0.0,,,,,,4.0,11.7,,-16.9,-8.4,,,,-11.0,-3.1,,,,,,,False,True,,,,,,False,False,,False,False,,,,False,False,,,,,
05067,66,12.0,,12.0,14.0,,,,,,70.0,23.0,,7.1,7.1,,13.0,,10.8,11.8,,,,,,-54.0,,-54.0,-52.0,,,,,,4.0,-43.0,,-58.9,-58.9,,-53.0,,-55.2,-54.2,,,,,,,False,True,,,,,,True,True,,False,False,,True,,False,False,,,,,
05069,355,338.0,248.2,337.0,370.0,,,,,,356.0,387.5,,334.3,367.3,93.3,344.0,,315.9,359.7,,,,,,-17.0,-106.8,-18.0,15.0,,,,,,1.0,32.5,,-20.7,12.3,-261.7,-11.0,,-39.1,4.7,,,,,,False,False,True,,,,,,True,False,,False,True,False,True,,False,True,,,,,
05071,70,114.0,,96.0,75.0,,,,,,145.0,103.7,,64.5,119.6,8.0,132.0,,97.2,99.4,,,,,,44.0,,26.0,5.0,,,,,,75.0,33.7,,-5.5,49.6,-62.0,62.0,,27.2,29.4,,,,,,,True,True,,,,,,False,True,,True,False,False,False,,True,True,,,,,
05073,10,8.0,,6.0,13.0,,,,,,9.0,17.2,,3.9,3.2,,11.0,,3.8,10.1,,,,,,-2.0,,-4.0,3.0,,,,,,-1.0,7.2,,-6.1,-6.8,,1.0,,-6.2,0.1,,,,,,,False,False,,,,,,True,False,,False,False,,True,,False,True,,,,,
05075,47,54.0,,49.0,56.0,,,,,,53.0,62.5,,27.6,49.0,34.0,57.0,,18.4,53.9,,,,,,7.0,,2.0,9.0,,,,,,6.0,15.5,,-19.4,2.0,-13.0,10.0,,-28.6,6.9,,,,,,,True,False,,,,,,True,False,,False,True,False,False,,False,True,,,,,
05077,16,28.0,,15.0,0.0,,,,,,78.0,24.4,,4.2,14.4,7.7,,,56.5,79.9,,,,,,12.0,,-1.0,-16.0,,,,,,62.0,8.4,,-11.8,-1.6,-8.3,,,40.5,63.9,,,,,,,True,False,,,,,,False,True,,True,True,True,,,False,False,,,,,
05079,122,50.0,,51.0,,,,,,,88.0,39.7,,37.9,68.4,1.2,189.0,,51.2,77.8,,,,,,-72.0,,-71.0,,,,,,,-34.0,-82.3,,-84.1,-53.6,-120.8,67.0,,-70.8,-44.2,,,,,,,True,,,,,,,True,False,,False,True,False,True,,True,True,,,,,
05081,63,148.0,,99.0,193.0,,,,,,27.0,80.8,,117.1,56.3,21.6,,,135.0,124.7,,,,,,85.0,,36.0,130.0,,,,,,-36.0,17.8,,54.1,-6.7,-41.4,,,72.0,61.7,,,,,,,True,False,,,,,,True,True,,True,True,True,,,True,True,,,,,
05083,195,42.0,,56.0,39.0,,,,,,90.0,73.6,,71.5,72.2,49.1,55.0,,262.5,28.8,,,,,,-153.0,,-139.0,-156.0,,,,,,-105.0,-121.4,,-123.5,-122.8,-145.9,-140.0,,67.5,-166.2,,,,,,,True,False,,,,,,True,True,,True,True,True,True,,True,False,,,,,
05085,148,166.0,118.9,172.0,215.0,,,,,,221.0,268.5,,150.0,179.3,213.9,146.0,,192.1,170.8,,,,,,18.0,-29.1,24.0,67.0,,,,,,73.0,120.5,,2.0,31.3,65.9,-2.0,,44.1,22.8,,,,,,False,False,False,,,,,,False,False,,True,False,False,True,,False,False,,,,,
05087,23,18.0,,18.0,7.0,,,,,,37.0,25.2,,10.1,28.9,20.7,47.0,,16.5,20.6,,,,,,-5.0,,-5.0,-16.0,,,,,,14.0,2.2,,-12.9,5.9,-2.3,24.0,,-6.5,-2.4,,,,,,,False,False,,,,,,False,True,,False,False,True,False,,False,True,,,,,
05089,11,10.0,,3.0,1.0,,,,,,20.0,8.1,,1.5,2.1,,,,2.9,10.6,,,,,,-1.0,,-8.0,-10.0,,,,,,9.0,-2.9,,-9.5,-8.9,,,,-8.1,-0.4,,,,,,,False,False,,,,,,False,False,,False,False,,,,False,True,,,,,
05091,79,108.0,,90.0,97.0,,,,,,136.0,160.3,,51.3,88.5,134.4,103.0,,47.5,76.4,,,,,,29.0,,11.0,18.0,,,,,,57.0,81.3,,-27.7,9.5,55.4,24.0,,-31.5,-2.6,,,,,,,True,True,,,,,,False,False,,True,True,False,True,,False,True,,,,,
05093,381,434.0,,418.0,532.0,,,,,,249.0,385.7,,532.1,408.6,195.8,406.0,,505.6,387.6,,,,,,53.0,,37.0,151.0,,,,,,-132.0,4.7,,151.1,27.6,-185.2,25.0,,124.6,6.6,,,,,,,True,False,,,,,,False,True,,False,True,False,True,,False,True,,,,,
05095,23,20.0,,15.0,17.0,,,,,,16.0,28.9,,6.0,13.1,,14.0,,18.4,15.8,,,,,,-3.0,,-8.0,-6.0,,,,,,-7.0,5.9,,-17.0,-9.9,,-9.0,,-4.6,-7.2,,,,,,,False,False,,,,,,False,False,,False,False,,False,,False,False,,,,,
05097,17,12.0,,5.0,0.0,,,,,,16.0,18.2,,1.3,3.9,,,,3.1,,,,,,,-5.0,,-12.0,-17.0,,,,,,-1.0,1.2,,-15.7,-13.1,,,,-13.9,,,,,,,,False,False,,,,,,True,True,,False,False,,,,False,,,,,,
05099,19,12.0,,7.0,0.0,,,,,,19.0,18.6,,1.9,7.1,6.7,21.0,,12.7,15.1,,,,,,-7.0,,-12.0,-19.0,,,,,,0.0,-0.4,,-17.1,-11.9,-12.3,2.0,,-6.3,-3.9,,,,,,,False,False,,,,,,True,True,,False,False,False,True,,True,True,,,,,
