,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
05065,42,18.0,,0.0,,,,6.0,2.8,,,,,-24.0,,-42.0,,,,-36.0,-39.2,,,,,,False,,,,False,False,,,,
05067,94,36.0,,0.0,,,,37.0,19.7,,,,,-58.0,,-94.0,,,,-57.0,-74.3,,,,,,False,,,,True,False,,,,
05069,933,342.0,,534.0,,,,368.0,257.9,299.8,409.4,,,-591.0,,-399.0,,,,-565.0,-675.1,-633.2,-523.6,,,,True,,,,True,False,False,True,,
05071,418,372.0,,640.0,,,,723.0,136.7,1062.9,,,,-46.0,,222.0,,,,305.0,-281.3,644.9,,,,,False,,,,False,False,False,,,
05073,38,36.0,,3.0,,,,1.0,3.0,,,,,-2.0,,-35.0,,,,-37.0,-35.0,,,,,,False,,,,False,False,,,,
05075,129,18.0,,26.0,,,,42.0,1.1,58.8,,,,-111.0,,-103.0,,,,-87.0,-127.9,-70.2,,,,,True,,,,True,False,True,,,
05077,103,1032.0,,0.0,,,,82.0,313.7,335.0,,,,929.0,,-103.0,,,,-21.0,210.7,232.0,,,,,True,,,,True,True,True,,,
05079,249,30.0,,4.0,,,,121.0,3.1,13.6,,,,-219.0,,-245.0,,,,-128.0,-245.9,-235.4,,,,,False,,,,True,False,False,,,
05081,175,12.0,,0.0,,,,30.0,26.4,,,,,-163.0,,-175.0,,,,-145.0,-148.6,,,,,,False,,,,True,True,,,,
05083,278,72.0,,13.0,,,,214.0,36.7,,,,,-206.0,,-265.0,,,,-64.0,-241.3,,,,,,False,,,,True,False,,,,
05085,400,222.0,,851.0,,,,221.0,118.2,1538.8,,,,-178.0,,451.0,,,,-179.0,-281.8,1138.8,,,,,False,,,,False,False,False,,,
05087,81,150.0,,28.0,,,,119.0,12.5,612.0,,,,69.0,,-53.0,,,,38.0,-68.5,531.0,,,,,True,,,,True,True,False,,,
05089,22,48.0,,0.0,,,,6.0,2.2,,,,,26.0,,-22.0,,,,-16.0,-19.8,,,,,,True,,,,True,True,,,,
05091,407,132.0,,408.0,,,,194.0,2624.7,728.0,,,,-275.0,,1.0,,,,-213.0,2217.7,321.0,,,,,True,,,,True,False,False,,,
05093,931,318.0,,1123.0,,,,458.0,626.7,1218.3,,,,-613.0,,192.0,,,,-473.0,-304.3,287.3,,,,,True,,,,True,True,True,,,
05095,59,24.0,,0.0,,,,12.0,3.4,,,,,-35.0,,-59.0,,,,-47.0,-55.6,,,,,,False,,,,False,False,,,,
05097,38,6.0,,0.0,,,,0.0,0.2,,,,,-32.0,,-38.0,,,,-38.0,-37.8,,,,,,False,,,,False,False,,,,
05099,44,18.0,,0.0,,,,23.0,0.6,134.1,,,,-26.0,,-44.0,,,,-21.0,-43.4,90.1,,,,,False,,,,True,False,False,,,
05101,103,18.0,,0.0,,,,2.0,0.6,,,,,-85.0,,-103.0,,,,-101.0,-102.4,,,,,,False,,,,False,False,,,,
05103,94,12.0,,0.0,,,,13.0,4.5,,,,,-82.0,,-94.0,,,,-81.0,-89.5,,,,,,False,,,,True,False,,,,
05105,24,48.0,,0.0,,,,14.0,11.3,,,,,24.0,,-24.0,,,,-10.0,-12.7,,,,,,False,,,,True,True,,,,
05107,191,168.0,,584.0,,,,191.0,50.1,480.7,,,,-23.0,,393.0,,,,0.0,-140.9,289.7,,,,,False,,,,True,False,False,,,
05109,132,12.0,,0.0,,,,6.0,0.8,,,,,-120.0,,-132.0,,,,-126.0,-131.2,,,,,,False,,,,False,False,,,,
05111,275,30.0,,56.0,,,,73.0,7.7,,,,,-245.0,,-219.0,,,,-202.0,-267.3,,,,,,True,,,,True,False,,,,
05113,83,36.0,,39.0,,,,156.0,28.7,,,,,-47.0,,-44.0,,,,73.0,-54.3,,,,,,True,,,,False,False,,,,
05115,950,444.0,,808.0,,,,820.0,196.5,1639.7,,,,-506.0,,-142.0,,,,-130.0,-753.5,689.7,,,,,True,,,,True,False,False,,,
05117,87,6.0,,0.0,,,,6.0,5.4,,,,,-81.0,,-87.0,,,,-81.0,-81.6,,,,,,False,,,,False,False,,,,
05119,3655,3210.0,,9515.0,,,,2844.0,3558.4,8327.4,5014.2,,,-445.0,,5860.0,,,,-811.0,-96.6,4672.4,1359.2,,,,False,,,,False,True,False,False,,
05121,201,48.0,,36.0,,,,21.0,17.1,,,,,-153.0,,-165.0,,,,-180.0,-183.9,,,,,,False,,,,False,False,,,,
05123,355,432.0,,374.0,,,,340.0,103.3,79.1,,,,77.0,,19.0,,,,-15.0,-251.7,-275.9,,,,,True,,,,True,False,False,,,
05125,902,546.0,,1130.0,,,,687.0,404.9,2100.7,,,,-356.0,,228.0,,,,-215.0,-497.1,1198.7,,,,,True,,,,True,False,False,,,
05127,65,12.0,,0.0,,,,11.0,2.7,,,,,-53.0,,-65.0,,,,-54.0,-62.3,,,,,,False,,,,False,False,,,,
05129,24,30.0,,0.0,,,,6.0,0.7,,,,,6.0,,-24.0,,,,-18.0,-23.3,,,,,,False,,,,False,False,,,,
05131,1824,1194.0,,1514.0,,,,13588.0,855.4,3782.8,,,,-630.0,,-310.0,,,,11764.0,-968.6,1958.8,,,,,True,,,,False,False,False,,,
05133,321,480.0,,335.0,,,,952.0,64.3,207.1,,,,159.0,,14.0,,,,631.0,-256.7,-113.9,,,,,True,,,,False,False,True,,,
05135,75,30.0,,29.0,,,,8.0,8.8,,,,,-45.0,,-46.0,,,,-67.0,-66.2,,,,,,False,,,,False,False,,,,
05137,66,30.0,,0.0,,,,6.0,1.6,,,,,-36.0,,-66.0,,,,-60.0,-64.4,,,,,,False,,,,False,False,,,,
05139,301,42.0,,106.0,,,,314.0,6.0,340.3,,,,-259.0,,-195.0,,,,13.0,-295.0,39.3,,,,,True,,,,True,False,True,,,
05141,22,0.0,,0.0,,,,18.0,3.2,,,,,-22.0,,-22.0,,,,-4.0,-18.8,,,,,,False,,,,True,True,,,,
05143,2468,4164.0,,4649.0,,,,7757.0,1312.9,11466.1,6731.0,,,1696.0,,2181.0,,,,5289.0,-1155.1,8998.1,4263.0,,,,False,,,,False,True,False,False,,
05145,296,66.0,,144.0,,,,307.0,54.9,,,,,-230.0,,-152.0,,,,11.0,-241.1,,,,,,True,,,,True,False,,,,
05147,17,12.0,,0.0,,,,6.0,1.3,,,,,-5.0,,-17.0,,,,-11.0,-15.7,,,,,,False,,,,False,False,,,,
05149,406,876.0,,2194.0,,,,608.0,248.4,1608.0,,,,470.0,,1788.0,,,,202.0,-157.6,1202.0,,,,,False,,,,True,True,False,,,
06001,8002,6378.0,,6844.0,,,,11755.0,5324.2,20654.3,7781.4,,,-1624.0,,-1158.0,,,,3753.0,-2677.8,12652.3,-220.6,,,,True,,,,False,False,False,True,,
06003,0,0.0,,0.0,,,,0.0,0.1,,,,,0.0,,0.0,,,,0.0,0.1,,,,,,True,,,,True,False,,,,
06005,177,66.0,,33.0,,,,31.0,5.5,,,,,-111.0,,-144.0,,,,-146.0,-171.5,,,,,,False,,,,False,False,,,,
06007,1164,378.0,,1006.0,,,,1549.0,93.4,2533.8,,,,-786.0,,-158.0,,,,385.0,-1070.6,1369.8,,,,,True,,,,True,False,False,,,
06009,121,126.0,,119.0,,,,52.0,14.6,,,,,5.0,,-2.0,,,,-69.0,-106.4,,,,,,True,,,,False,False,,,,
06011,339,318.0,,0.0,,,,237.0,32.2,,,,,-21.0,,-339.0,,,,-102.0,-306.8,,,,,,False,,,,False,False,,,,
06013,7586,5256.0,,7627.0,,,,10003.0,4587.6,26693.5,6064.8,,,-2330.0,,41.0,,,,2417.0,-2998.4,19107.5,-1521.2,,,,True,,,,False,False,False,True,,
06015,48,48.0,,0.0,,,,46.0,9.0,,,,,0.0,,-48.0,,,,-2.0,-39.0,,,,,,False,,,,False,False,,,,
06017,601,408.0,,2403.0,,,,657.0,120.9,2420.1,,,,-193.0,,1802.0,,,,56.0,-480.1,1819.1,,,,,False,,,,True,False,False,,,
06019,13306,8262.0,,19048.0,,,,18772.0,12936.3,37208.8,5783.0,,,-5044.0,,5742.0,,,,5466.0,-369.7,23902.8,-7523.0,,,,False,,,,False,True,False,False,,
06021,314,210.0,,0.0,,,,344.0,19.5,780.8,,,,-104.0,,-314.0,,,,30.0,-294.5,466.8,,,,,False,,,,True,False,False,,,
06023,165,90.0,,136.0,,,,437.0,13.6,241.3,,,,-75.0,,-29.0,,,,272.0,-151.4,76.3,,,,,True,,,,False,False,False,,,
06025,3019,5988.0,,9774.0,,,,1971.0,3382.2,2902.0,11290.0,,,2969.0,,6755.0,,,,-1048.0,363.2,-117.0,8271.0,,,,False,,,,True,True,True,False,,
06027,121,36.0,,0.0,,,,60.0,4.0,,,,,-85.0,,-121.0,,,,-61.0,-117.0,,,,,,False,,,,True,False,,,,
06029,21136,4740.0,,19408.0,,,,10466.0,4184.3,16192.0,5882.8,,,-16396.0,,-1728.0,,,,-10670.0,-16951.7,-4944.0,-15253.2,,,,True,,,,True,False,True,True,,
06031,2710,1692.0,,5861.0,,,,4036.0,467.3,2950.5,2170.8,,,-1018.0,,3151.0,,,,1326.0,-2242.7,240.5,-539.2,,,,False,,,,False,False,True,True,,
06033,181,252.0,,649.0,,,,343.0,50.7,,,,,71.0,,468.0,,,,162.0,-130.3,,,,,,False,,,,False,False,,,,
06035,466,132.0,,0.0,,,,163.0,7.8,536.5,,,,-334.0,,-466.0,,,,-303.0,-458.2,70.5,,,,,False,,,,True,False,True,,,
06037,113041,74646.0,,,,,,142000.0,58767.3,209178.0,110437.7,,,-38395.0,,,,,,28959.0,-54273.7,96137.0,-2603.3,,,,,,,,True,False,False,True,,
06039,2346,978.0,,1681.0,,,,2174.0,114.4,5779.6,,,,-1368.0,,-665.0,,,,-172.0,-2231.6,3433.6,,,,,True,,,,True,False,False,,,
06041,2996,5838.0,,,,,,1659.0,3904.4,9811.4,14947.6,,,2842.0,,,,,,-1337.0,908.4,6815.4,11951.6,,,,,,,,True,True,False,False,,
06043,37,24.0,,0.0,,,,12.0,5.0,,,,,-13.0,,-37.0,,,,-25.0,-32.0,,,,,,False,,,,False,False,,,,
06045,444,54.0,,163.0,,,,257.0,47.3,,,,,-390.0,,-281.0,,,,-187.0,-396.7,,,,,,True,,,,True,False,,,,
06047,5505,2688.0,,9688.0,,,,5559.0,1692.6,10267.3,1704.1,,,-2817.0,,4183.0,,,,54.0,-3812.4,4762.3,-3800.9,,,,False,,,,True,False,False,False,,
06049,5,0.0,,0.0,,,,4.0,,,,,,-5.0,,-5.0,,,,-1.0,,,,,,,False,,,,True,,,,,
06051,115,30.0,,0.0,,,,48.0,4.4,,,,,-85.0,,-115.0,,,,-67.0,-110.6,,,,,,False,,,,True,False,,,,
06053,4142,2826.0,,950.0,,,,5843.0,2083.4,11789.9,2419.1,,,-1316.0,,-3192.0,,,,1701.0,-2058.6,7647.9,-1722.9,,,,False,,,,False,False,False,False,,
06055,830,636.0,,2701.0,,,,1552.0,144.4,3198.2,,,,-194.0,,1871.0,,,,722.0,-685.6,2368.2,,,,,False,,,,False,False,False,,,
06057,243,126.0,,874.0,,,,258.0,72.7,1256.3,,,,-117.0,,631.0,,,,15.0,-170.3,1013.3,,,,,False,,,,True,False,False,,,
06059,27176,22374.0,,61767.0,,,,34296.0,34399.4,47321.0,29896.8,,,-4802.0,,34591.0,,,,7120.0,7223.4,20145.0,2720.8,,,,False,,,,False,False,False,True,,
06061,1754,1302.0,,3601.0,,,,1942.0,2364.3,7623.2,2120.0,,,-452.0,,1847.0,,,,188.0,610.3,5869.2,366.0,,,,False,,,,True,False,False,True,,
06063,28,24.0,,0.0,,,,166.0,1.1,,,,,-4.0,,-28.0,,,,138.0,-26.9,,,,,,False,,,,False,False,,,,
06065,26212,22842.0,,104754.0,,,,8425.0,23824.7,46868.0,26827.4,,,-3370.0,,78542.0,,,,-17787.0,-2387.3,20656.0,615.4,,,,False,,,,False,True,False,True,,
06067,9611,8028.0,,1948.0,,,,12799.0,19312.1,31330.3,10583.6,,,-1583.0,,-7663.0,,,,3188.0,9701.1,21719.3,972.6,,,,False,,,,False,False,False,True,,
06069,550,360.0,,712.0,,,,1072.0,227.2,1753.4,,,,-190.0,,162.0,,,,522.0,-322.8,1203.4,,,,,True,,,,False,False,False,,,
06071,27283,14316.0,,35962.0,,,,7333.0,22130.8,47957.0,41993.7,,,-12967.0,,8679.0,,,,-19950.0,-5152.2,20674.0,14710.7,,,,True,,,,False,True,False,False,,
06073,18369,17154.0,,40991.0,,,,3471.0,18189.9,35360.8,20751.6,,,-1215.0,,22622.0,,,,-14898.0,-179.1,16991.8,2382.6,,,,False,,,,False,True,False,False,,
06075,4381,1848.0,,2189.0,,,,4190.0,620.1,4155.4,6515.6,,,-2533.0,,-2192.0,,,,-191.0,-3760.9,-225.6,2134.6,,,,True,,,,True,False,True,True,,
06077,10177,8286.0,,17637.0,,,,10949.0,4686.0,32537.9,8216.9,,,-1891.0,,7460.0,,,,772.0,-5491.0,22360.9,-1960.1,,,,False,,,,True,False,False,False,,
06079,1738,1158.0,,3910.0,,,,3198.0,850.5,5116.5,,,,-580.0,,2172.0,,,,1460.0,-887.5,3378.5,,,,,False,,,,False,False,False,,,
06081,3416,2718.0,,6488.0,,,,4738.0,1730.0,10310.6,4520.8,,,-698.0,,3072.0,,,,1322.0,-1686.0,6894.6,1104.8,,,,False,,,,False,False,False,False,,
06083,4013,3294.0,,4430.0,,,,5013.0,2837.5,6845.0,2392.7,,,-719.0,,417.0,,,,1000.0,-1175.5,2832.0,-1620.3,,,,True,,,,False,False,False,False,,
06085,8788,6558.0,,10819.0,,,,12523.0,13011.7,14573.2,6413.0,,,-2230.0,,2031.0,,,,3735.0,4223.7,5785.2,-2375.0,,,,True,,,,False,False,False,False,,
06087,965,636.0,,865.0,,,,1614.0,605.5,2425.5,,,,-329.0,,-100.0,,,,649.0,-359.5,1460.5,,,,,True,,,,False,False,False,,,
06089,340,282.0,,1643.0,,,,815.0,391.1,1693.6,,,,-58.0,,1303.0,,,,475.0,51.1,1353.6,,,,,False,,,,False,True,False,,,
06091,5,0.0,,0.0,,,,6.0,0.0,,,,,-5.0,,-5.0,,,,1.0,-5.0,,,,,,False,,,,True,True,,,,
06093,80,24.0,,0.0,,,,23.0,11.4,,,,,-56.0,,-80.0,,,,-57.0,-68.6,,,,,,False,,,,False,False,,,,
06095,3120,2148.0,,2575.0,,,,3813.0,1752.4,10591.1,3010.2,,,-972.0,,-545.0,,,,693.0,-1367.6,7471.1,-109.8,,,,True,,,,True,False,False,True,,
06097,2798,2118.0,,2773.0,,,,2735.0,3145.9,7535.1,,,,-680.0,,-25.0,,,,-63.0,347.9,4737.1,,,,,True,,,,True,True,False,,,
06099,9422,3186.0,,9407.0,,,,8902.0,2665.3,14743.7,7884.8,,,-6236.0,,-15.0,,,,-520.0,-6756.7,5321.7,-1537.2,,,,True,,,,True,False,True,True,,
06101,848,546.0,,2258.0,,,,1006.0,383.9,2662.5,,,,-302.0,,1410.0,,,,158.0,-464.1,1814.5,,,,,False,,,,True,False,False,,,
06103,230,156.0,,0.0,,,,368.0,50.1,,,,,-74.0,,-230.0,,,,138.0,-179.9,,,,,,False,,,,False,False,,,,
06105,6,0.0,,0.0,,,,0.0,0.0,,,,,-6.0,,-6.0,,,,-6.0,-6.0,,,,,,False,,,,False,True,,,,
06107,7478,5532.0,,12569.0,,,,7803.0,1413.7,13561.9,6834.6,,,-1946.0,,5091.0,,,,325.0,-6064.3,6083.9,-643.4,,,,False,,,,True,False,False,True,,
06109,117,126.0,,0.0,,,,58.0,19.8,,,,,9.0,,-117.0,,,,-59.0,-97.2,,,,,,False,,,,False,False,,,,
06111,5850,4776.0,,5011.0,,,,7707.0,3421.6,26236.3,8912.8,,,-1074.0,,-839.0,,,,1857.0,-2428.4,20386.3,3062.8,,,,True,,,,False,False,False,False,,
06113,1353,930.0,,748.0,,,,2665.0,2436.0,4785.7,7017.1,,,-423.0,,-605.0,,,,1312.0,1083.0,3432.7,5664.1,,,,False,,,,False,False,False,False,,
06115,634,270.0,,1473.0,,,,787.0,275.4,812.5,,,,-364.0,,839.0,,,,153.0,-358.6,178.5,,,,,False,,,,True,True,True,,,
08001,2449,1374.0,,2328.0,,,,1700.0,407.7,1301.2,683.5,,,-1075.0,,-121.0,,,,-749.0,-2041.3,-1147.8,-1765.5,,,,True,,,,True,False,False,False,,
08003,33,96.0,,85.0,,,,96.0,12.1,194.1,,,,63.0,,52.0,,,,63.0,-20.9,161.1,,,,,True,,,,False,True,False,,,
08005,2218,1212.0,,2578.0,,,,1787.0,578.6,1412.2,741.5,,,-1006.0,,360.0,,,,-431.0,-1639.4,-805.8,-1476.5,,,,True,,,,True,False,True,False,,
08007,32,12.0,,0.0,,,,6.0,0.1,,,,,-20.0,,-32.0,,,,-26.0,-31.9,,,,,,False,,,,False,False,,,,
08009,1,6.0,,0.0,,,,4.0,0.2,,,,,5.0,,-1.0,,,,3.0,-0.8,,,,,,True,,,,True,True,,,,
08011,6,6.0,,0.0,,,,0.0,0.1,,,,,0.0,,-6.0,,,,-6.0,-5.9,,,,,,False,,,,False,False,,,,
08013,703,486.0,,213.0,,,,705.0,244.0,2736.0,659.3,,,-217.0,,-490.0,,,,2.0,-459.0,2033.0,-43.7,,,,False,,,,True,False,False,True,,
08014,177,126.0,,124.0,,,,165.0,42.6,,86.8,,,-51.0,,-53.0,,,,-12.0,-134.4,,-90.2,,,,False,,,,True,False,,False,,
08015,230,0.0,,0.0,,,,38.0,2.2,,,,,-230.0,,-230.0,,,,-192.0,-227.8,,,,,,False,,,,True,True,,,,
08017,6,0.0,,0.0,,,,0.0,0.1,,,,,-6.0,,-6.0,,,,-6.0,-5.9,,,,,,False,,,,False,True,,,,
08019,10,18.0,,0.0,,,,16.0,0.4,,,,,8.0,,-10.0,,,,6.0,-9.6,,,,,,False,,,,True,False,,,,
08021,13,12.0,,0.0,,,,18.0,0.8,,,,,-1.0,,-13.0,,,,5.0,-12.2,,,,,,False,,,,False,False,,,,
08023,2,12.0,,0.0,,,,8.0,0.8,,,,,10.0,,-2.0,,,,6.0,-1.2,,,,,,True,,,,True,True,,,,
08025,3,6.0,,0.0,,,,4.0,2.5,,,,,3.0,,-3.0,,,,1.0,-0.5,,,,,,False,,,,True,True,,,,
08027,11,0.0,,0.0,,,,0.0,0.0,,,,,-11.0,,-11.0,,,,-11.0,-11.0,,,,,,False,,,,False,True,,,,
08029,52,12.0,,0.0,,,,24.0,2.8,,,,,-40.0,,-52.0,,,,-28.0,-49.2,,,,,,False,,,,True,False,,,,
08031,3189,2232.0,,2257.0,,,,3227.0,1399.1,1802.3,1610.6,,,-957.0,,-932.0,,,,38.0,-1789.9,-1386.7,-1578.4,,,,True,,,,True,False,False,False,,
08033,2,0.0,,0.0,,,,0.0,,,,,,-2.0,,-2.0,,,,-2.0,,,,,,,False,,,,False,,,,,
08035,811,504.0,,780.0,,,,464.0,353.1,3007.9,535.9,,,-307.0,,-31.0,,,,-347.0,-457.9,2196.9,-275.1,,,,True,,,,False,False,False,True,,
08037,447,96.0,,263.0,,,,310.0,19.1,118.9,438.1,,,-351.0,,-184.0,,,,-137.0,-427.9,-328.1,-8.9,,,,True,,,,True,False,True,True,,
08039,53,6.0,,0.0,,,,8.0,1.5,,,,,-47.0,,-53.0,,,,-45.0,-51.5,,,,,,False,,,,True,False,,,,
08041,2864,1668.0,,3985.0,,,,1357.0,1769.7,5199.6,1335.0,,,-1196.0,,1121.0,,,,-1507.0,-1094.3,2335.6,-1529.0,,,,True,,,,False,True,False,False,,
08043,97,36.0,,1.0,,,,63.0,1.7,,,,,-61.0,,-96.0,,,,-34.0,-95.3,,,,,,False,,,,True,False,,,,
08045,476,312.0,,781.0,,,,165.0,68.9,1189.7,,,,-164.0,,305.0,,,,-311.0,-407.1,713.7,,,,,False,,,,False,False,False,,,
08047,10,0.0,,0.0,,,,6.0,0.2,,,,,-10.0,,-10.0,,,,-4.0,-9.8,,,,,,False,,,,True,True,,,,
08049,39,18.0,,0.0,,,,30.0,0.3,,,,,-21.0,,-39.0,,,,-9.0,-38.7,,,,,,False,,,,True,False,,,,
08051,90,18.0,,0.0,,,,34.0,0.6,0.8,,,,-72.0,,-90.0,,,,-56.0,-89.4,-89.2,,,,,False,,,,True,False,False,,,
08053,0,0.0,,0.0,,,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,True,,,,True,False,,,,
08055,4,0.0,,0.0,,,,6.0,0.0,,,,,-4.0,,-4.0,,,,2.0,-4.0,,,,,,False,,,,True,True,,,,
08057,7,6.0,,0.0,,,,0.0,,,,,,-1.0,,-7.0,,,,-7.0,,,,,,,False,,,,False,,,,,
08059,1601,858.0,,3466.0,,,,1144.0,317.8,866.4,1365.8,,,-743.0,,1865.0,,,,-457.0,-1283.2,-734.6,-235.2,,,,False,,,,True,False,True,True,,
08061,0,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,,,,True,,,,True,,,,,
08063,38,12.0,,0.0,,,,0.0,0.9,,,,,-26.0,,-38.0,,,,-38.0,-37.1,,,,,,False,,,,False,False,,,,
08065,30,12.0,,0.0,,,,32.0,4.2,,,,,-18.0,,-30.0,,,,2.0,-25.8,,,,,,False,,,,True,False,,,,
08067,111,162.0,,63.0,,,,70.0,39.4,158.6,,,,51.0,,-48.0,,,,-41.0,-71.6,47.6,,,,,True,,,,True,False,True,,,
08069,876,468.0,,2687.0,,,,644.0,282.1,1163.4,322.2,,,-408.0,,1811.0,,,,-232.0,-593.9,287.4,-553.8,,,,False,,,,True,False,True,False,,
08071,10,12.0,,0.0,,,,18.0,0.2,,,,,2.0,,-10.0,,,,8.0,-9.8,,,,,,False,,,,False,False,,,,
08073,5,0.0,,0.0,,,,0.0,0.0,,,,,-5.0,,-5.0,,,,-5.0,-5.0,,,,,,False,,,,False,True,,,,
08075,15,24.0,,0.0,,,,33.0,0.6,48.8,,,,9.0,,-15.0,,,,18.0,-14.4,33.8,,,,,False,,,,False,False,False,,,
08077,252,144.0,,387.0,,,,318.0,47.2,370.1,,,,-108.0,,135.0,,,,66.0,-204.8,118.1,,,,,False,,,,True,False,False,,,
08079,9,24.0,,0.0,,,,0.0,0.3,,,,,15.0,,-9.0,,,,-9.0,-8.7,,,,,,True,,,,True,True,,,,
08081,19,18.0,,0.0,,,,5.0,0.3,,,,,-1.0,,-19.0,,,,-14.0,-18.7,,,,,,False,,,,False,False,,,,
08083,41,18.0,,0.0,,,,22.0,4.1,,,,,-23.0,,-41.0,,,,-19.0,-36.9,,,,,,False,,,,True,False,,,,
08085,112,30.0,,1.0,,,,84.0,0.9,43.1,,,,-82.0,,-111.0,,,,-28.0,-111.1,-68.9,,,,,False,,,,True,False,True,,,
08087,40,24.0,,0.0,,,,66.0,0.8,24.3,,,,-16.0,,-40.0,,,,26.0,-39.2,-15.7,,,,,False,,,,False,False,True,,,
08089,57,0.0,,0.0,,,,20.0,0.4,,,,,-57.0,,-57.0,,,,-37.0,-56.6,,,,,,False,,,,True,True,,,,
08091,2,12.0,,0.0,,,,0.0,0.2,,,,,10.0,,-2.0,,,,-2.0,-1.8,,,,,,True,,,,True,True,,,,
08093,17,0.0,,0.0,,,,20.0,0.7,,,,,-17.0,,-17.0,,,,3.0,-16.3,,,,,,False,,,,True,True,,,,
08095,4,6.0,,0.0,,,,0.0,0.2,,,,,2.0,,-4.0,,,,-4.0,-3.8,,,,,,False,,,,False,False,,,,
08097,105,72.0,,12.0,,,,62.0,6.4,45.6,,,,-33.0,,-93.0,,,,-43.0,-98.6,-59.4,,,,,False,,,,False,False,False,,,
08099,38,36.0,,0.0,,,,17.0,0.6,,,,,-2.0,,-38.0,,,,-21.0,-37.4,,,,,,False,,,,False,False,,,,
08101,346,156.0,,118.0,,,,469.0,27.9,193.2,464.2,,,-190.0,,-228.0,,,,123.0,-318.1,-152.8,118.2,,,,False,,,,True,False,True,True,,
08103,16,6.0,,0.0,,,,0.0,0.1,,,,,-10.0,,-16.0,,,,-16.0,-15.9,,,,,,False,,,,False,False,,,,
08105,14,36.0,,0.0,,,,28.0,7.6,,,,,22.0,,-14.0,,,,14.0,-6.4,,,,,,True,,,,True,True,,,,
08107,52,36.0,,0.0,,,,57.0,2.1,,,,,-16.0,,-52.0,,,,5.0,-49.9,,,,,,False,,,,True,False,,,,
08109,5,12.0,,0.0,,,,16.0,0.0,11.9,,,,7.0,,-5.0,,,,11.0,-5.0,6.9,,,,,True,,,,False,True,True,,,
08111,0,6.0,,0.0,,,,0.0,0.0,,,,,6.0,,0.0,,,,0.0,0.0,,,,,,True,,,,True,True,,,,
08113,54,24.0,,0.0,,,,1.0,1.8,,,,,-30.0,,-54.0,,,,-53.0,-52.2,,,,,,False,,,,False,False,,,,
08115,11,0.0,,0.0,,,,0.0,,,,,,-11.0,,-11.0,,,,-11.0,,,,,,,False,,,,False,,,,,
08117,69,66.0,,26.0,,,,85.0,6.1,113.7,,,,-3.0,,-43.0,,,,16.0,-62.9,44.7,,,,,False,,,,False,False,False,,,
08119,103,12.0,,0.0,,,,23.0,1.4,,,,,-91.0,,-103.0,,,,-80.0,-101.6,,,,,,False,,,,True,False,,,,
08121,4,12.0,,0.0,,,,0.0,0.9,,,,,8.0,,-4.0,,,,-4.0,-3.1,,,,,,True,,,,True,True,,,,
08123,939,474.0,,732.0,,,,893.0,151.6,409.6,307.2,,,-465.0,,-207.0,,,,-46.0,-787.4,-529.4,-631.8,,,,True,,,,True,False,False,False,,
08125,10,12.0,,0.0,,,,4.0,1.5,,,,,2.0,,-10.0,,,,-6.0,-8.5,,,,,,False,,,,False,False,,,,
09001,1403,906.0,,1581.0,,,,474.0,89.1,1465.8,409.7,,,-497.0,,178.0,,,,-929.0,-1313.9,62.8,-993.3,,,,True,,,,False,False,True,False,,
09003,1145,1020.0,,1348.0,,,,388.0,224.1,1050.6,656.9,,,-125.0,,203.0,,,,-757.0,-920.9,-94.4,-488.1,,,,False,,,,False,False,True,False,,
09005,141,72.0,,84.0,,,,31.0,3.3,130.1,69.6,,,-69.0,,-57.0,,,,-110.0,-137.7,-10.9,-71.4,,,,True,,,,False,False,True,False,,
09007,110,126.0,,107.0,,,,62.0,3.8,345.7,71.2,,,16.0,,-3.0,,,,-48.0,-106.2,235.7,-38.8,,,,True,,,,False,False,False,False,,
09009,907,804.0,,2525.0,,,,442.0,96.0,815.2,354.8,,,-103.0,,1618.0,,,,-465.0,-811.0,-91.8,-552.2,,,,False,,,,False,False,True,False,,
09011,212,216.0,,370.0,,,,56.0,15.3,396.3,41.4,,,4.0,,158.0,,,,-156.0,-196.7,184.3,-170.6,,,,False,,,,False,False,False,False,,
