,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,Geneva-DetGrowth,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-Geneva-DetGrowth,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-Geneva-DetGrowth,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
42115,25,8.0,,18.0,0.0,,,,,,6.0,80.3,30.5,14.2,20.8,,,,,,,,0.0,,-17.0,,-7.0,-25.0,,,,,,-19.0,55.3,5.5,-10.8,-4.2,,,,,,,,-25.0,,,True,False,,,,,,False,False,True,True,True,,,,,,,,False,
42117,10,12.0,,8.0,0.0,,,,,,12.0,48.5,1.9,9.9,,,,,,,,,0.8,,2.0,,-2.0,-10.0,,,,,,2.0,38.5,-8.1,-0.1,,,,,,,,,-9.2,,,False,False,,,,,,False,False,False,True,,,,,,,,,False,
42119,186,48.0,,33.0,39.0,,,,,,32.0,83.5,6.8,43.2,37.0,33.0,,,,,,,29.0,,-138.0,,-153.0,-147.0,,,,,,-154.0,-102.5,-179.2,-142.8,-149.0,-153.0,,,,,,,-157.0,,,False,False,,,,,,False,True,False,False,False,False,,,,,,,False,
42121,17,64.0,0.0,38.0,130.0,,,,,,85.0,179.5,3.5,45.3,,,,,,,,,0.0,,47.0,-17.0,21.0,113.0,,,,,,68.0,162.5,-13.5,28.3,,,,,,,,,-17.0,,True,True,False,,,,,,False,False,True,True,,,,,,,,,True,
42123,12,12.0,,8.0,0.0,,,,,,48.0,6.6,1.5,8.8,,1.0,,,,,,,329.7,,0.0,,-4.0,-12.0,,,,,,36.0,-5.4,-10.5,-3.2,,-11.0,,,,,,,317.7,,,False,False,,,,,,False,False,False,False,,False,,,,,,,False,
42125,359,440.0,307.5,640.0,420.0,,,,,,370.0,1079.1,550.3,582.8,772.9,232.0,,,333.1,1302.0,,,73.8,,81.0,-51.5,281.0,61.0,,,,,,11.0,720.1,191.3,223.8,413.9,-127.0,,,-25.9,943.0,,,-285.2,,True,False,True,,,,,,True,False,False,False,False,False,,,True,False,,,False,
42127,16,28.0,7.9,17.0,3.0,,,,,,3.0,46.7,4.4,17.1,21.8,,,,,,,,8.6,,12.0,-8.1,1.0,-13.0,,,,,,-13.0,30.7,-11.6,1.1,5.8,,,,,,,,-7.4,,True,True,False,,,,,,False,False,True,True,True,,,,,,,,True,
42129,474,640.0,276.8,675.0,571.0,,,,,,501.0,1698.9,716.7,844.8,900.2,379.0,,,584.8,629.0,,,326.9,,166.0,-197.2,201.0,97.0,,,,,,27.0,1224.9,242.7,370.8,426.2,-95.0,,,110.8,155.0,,,-147.1,,False,False,True,,,,,,True,False,False,False,False,True,,,True,True,,,True,
42131,12,28.0,,21.0,0.0,,,,,,4.0,64.4,4.4,31.5,,21.0,,,,,,,348.3,,16.0,,9.0,-12.0,,,,,,-8.0,52.4,-7.6,19.5,,9.0,,,,,,,336.3,,,True,True,,,,,,True,False,True,False,,True,,,,,,,False,
42133,879,580.0,591.8,518.0,644.0,,,,,,481.0,2299.9,467.6,661.0,1003.9,499.0,,,492.6,387.0,,,175.0,,-299.0,-287.2,-361.0,-235.0,,,,,,-398.0,1420.9,-411.4,-218.0,124.9,-380.0,,,-386.4,-492.0,,,-704.0,,True,False,True,,,,,,False,False,False,True,True,False,,,False,False,,,False,
44001,39,108.0,,39.0,126.0,,,,,,8.0,54.4,0.0,6.4,34.4,,,,,,,,887.7,,69.0,,0.0,87.0,,,,,,-31.0,15.4,-39.0,-32.6,-4.6,,,,,,,,848.7,,,True,False,,,,,,True,True,True,True,True,,,,,,,,False,
44003,228,328.0,273.0,136.0,879.0,,,,,,176.0,70.8,0.0,12.6,71.6,,,,,204.0,,,191.4,,100.0,45.0,-92.0,651.0,,,,,,-52.0,-157.2,-228.0,-215.4,-156.4,,,,,-24.0,,,-36.6,,True,True,False,,,,,,True,False,False,False,False,,,,,True,,,True,
44005,40,136.0,67.5,48.0,201.0,,,,,,3.0,29.1,0.0,8.3,66.9,,,,,,,,36.4,,96.0,27.5,8.0,161.0,,,,,,-37.0,-10.9,-40.0,-31.7,26.9,,,,,,,,-3.6,,True,True,False,,,,,,True,True,True,True,True,,,,,,,,True,
44007,1970,2120.0,2277.1,760.0,3426.0,,,,,,5916.0,40.6,0.0,98.4,343.4,,,,,818.0,,,1415.6,,150.0,307.1,-1210.0,1456.0,,,,,,3946.0,-1929.4,-1970.0,-1871.6,-1626.6,,,,,-1152.0,,,-554.4,,False,False,False,,,,,,False,False,False,False,False,,,,,False,,,False,
44009,57,104.0,38.5,36.0,282.0,,,,,,97.0,49.9,0.0,5.0,27.7,,,,,,,,206.7,,47.0,-18.5,-21.0,225.0,,,,,,40.0,-7.1,-57.0,-52.0,-29.3,,,,,,,,149.7,,True,True,False,,,,,,True,True,False,False,True,,,,,,,,False,
45001,183,140.0,,123.0,260.0,,,,,,120.0,173.2,63.4,168.2,127.8,125.0,,,,,,,183.6,,-43.0,,-60.0,77.0,,,,,,-63.0,-9.8,-119.6,-14.8,-55.2,-58.0,,,,,,,0.6,,,False,False,,,,,,False,True,False,True,False,False,,,,,,,True,
45003,1104,1424.0,1121.3,1836.0,2628.0,,,,,,1187.0,1099.6,2189.0,1612.0,1233.7,927.0,,,953.4,3036.0,,,2797.0,,320.0,17.3,732.0,1524.0,,,,,,83.0,-4.4,1085.0,508.0,129.7,-177.0,,,-150.6,1932.0,,,1693.0,,True,False,False,,,,,,True,True,False,False,True,True,,,True,False,,,False,
45005,131,124.0,,127.0,160.0,,,,,,56.0,48.4,97.3,156.8,26.5,100.0,,,,,,,127.1,,-7.0,,-4.0,29.0,,,,,,-75.0,-82.6,-33.7,25.8,-104.5,-31.0,,,,,,,-3.9,,,True,False,,,,,,False,False,False,False,False,False,,,,,,,True,
45007,1240,1424.0,1186.3,1765.0,2447.0,,,,,,1309.0,1288.4,1875.6,1710.1,1485.2,1096.0,,,1808.3,2198.0,,,2117.0,,184.0,-53.7,525.0,1207.0,,,,,,69.0,48.4,635.6,470.1,245.2,-144.0,,,568.3,958.0,,,877.0,,True,False,False,,,,,,True,True,False,False,False,True,,,False,False,,,False,
45009,225,360.0,,439.0,0.0,,,,,,98.0,206.4,447.7,511.9,82.4,265.0,,,,,,,213.9,,135.0,,214.0,-225.0,,,,,,-127.0,-18.6,222.7,286.9,-142.6,40.0,,,,,,,-11.1,,,False,False,,,,,,True,True,False,False,False,True,,,,,,,True,
45011,270,212.0,,286.0,546.0,,,,,,113.0,124.4,314.2,331.1,119.5,,,,,,,,343.5,,-58.0,,16.0,276.0,,,,,,-157.0,-145.6,44.2,61.1,-150.5,,,,,,,,73.5,,,True,False,,,,,,False,False,True,False,False,,,,,,,,False,
45013,1934,1912.0,1826.5,2230.0,2007.0,,,,,,2007.0,1195.8,2649.2,2452.1,1287.6,1725.0,,,1971.1,2254.0,,,1866.3,,-22.0,-107.5,296.0,73.0,,,,,,73.0,-738.2,715.2,518.1,-646.4,-209.0,,,37.1,320.0,,,-67.7,,False,False,False,,,,,,False,False,False,False,False,False,,,False,False,,,False,
45015,1594,2888.0,2651.4,3490.0,2320.0,,,,,,2922.0,1536.4,3881.6,3642.5,1536.3,2232.0,,,2217.8,4881.0,,,2619.7,,1294.0,1057.4,1896.0,726.0,,,,,,1328.0,-57.6,2287.6,2048.5,-57.7,638.0,,,623.8,3287.0,,,1025.7,,True,False,True,,,,,,False,True,False,False,True,True,,,True,False,,,True,
45017,204,220.0,,198.0,365.0,,,,,,80.0,137.6,135.0,241.2,78.6,161.0,,,,,,,179.1,,16.0,,-6.0,161.0,,,,,,-124.0,-66.4,-69.0,37.2,-125.4,-43.0,,,,,,,-24.9,,,True,False,,,,,,False,False,False,False,False,False,,,,,,,False,
45019,3723,7304.0,10730.1,6950.0,3939.0,,,,,,8096.0,5152.9,7552.3,8235.1,4995.2,6235.0,,,5225.4,6509.0,,,3709.2,,3581.0,7007.1,3227.0,216.0,,,,,,4373.0,1429.9,3829.3,4512.1,1272.2,2512.0,,,1502.4,2786.0,,,-13.8,,False,True,True,,,,,,False,True,False,False,True,True,,,True,True,,,True,
45021,403,296.0,311.5,283.0,421.0,,,,,,464.0,397.5,156.4,396.9,339.4,242.0,,,,,,,356.0,,-107.0,-91.5,-120.0,18.0,,,,,,61.0,-5.5,-246.6,-6.1,-63.6,-161.0,,,,,,,-47.0,,True,False,True,,,,,,True,True,False,True,True,False,,,,,,,True,
45023,389,296.0,,253.0,559.0,,,,,,248.0,351.7,144.0,322.9,177.2,250.0,,,,,,,319.4,,-93.0,,-136.0,170.0,,,,,,-141.0,-37.3,-245.0,-66.1,-211.8,-139.0,,,,,,,-69.6,,,False,False,,,,,,False,True,False,True,False,False,,,,,,,True,
45025,319,240.0,,242.0,347.0,,,,,,362.0,253.3,139.5,346.6,134.4,300.0,,,,,,,173.7,,-79.0,,-77.0,28.0,,,,,,43.0,-65.7,-179.5,27.6,-184.6,-19.0,,,,,,,-145.3,,,True,True,,,,,,True,True,False,True,False,True,,,,,,,False,
45027,346,284.0,,339.0,534.0,,,,,,316.0,115.6,324.6,407.9,66.0,356.0,,,,,,,155.9,,-62.0,,-7.0,188.0,,,,,,-30.0,-230.4,-21.4,61.9,-280.0,10.0,,,,,,,-190.1,,,True,False,,,,,,True,False,True,True,False,True,,,,,,,False,
45029,289,400.0,,311.0,502.0,,,,,,462.0,322.2,193.2,340.9,219.6,383.0,,,,,,,306.3,,111.0,,22.0,213.0,,,,,,173.0,33.2,-95.8,51.9,-69.4,94.0,,,,,,,17.3,,,True,False,,,,,,False,True,True,True,True,True,,,,,,,True,
45031,769,432.0,395.4,570.0,806.0,,,,,,558.0,312.2,634.9,657.3,223.2,450.0,,,552.2,,,,351.5,,-337.0,-373.6,-199.0,37.0,,,,,,-211.0,-456.8,-134.1,-111.7,-545.8,-319.0,,,-216.8,,,,-417.5,,False,True,True,,,,,,True,False,True,True,False,True,,,True,,,,False,
45033,245,200.0,,167.0,138.0,,,,,,224.0,297.0,105.6,196.4,122.4,236.0,,,,,,,117.3,,-45.0,,-78.0,-107.0,,,,,,-21.0,52.0,-139.4,-48.6,-122.6,-9.0,,,,,,,-127.7,,,False,False,,,,,,True,False,False,False,False,True,,,,,,,False,
45035,1341,1952.0,2473.9,3020.0,1725.0,,,,,,1818.0,1509.6,3062.6,2954.8,1032.7,1496.0,,,3277.3,3932.0,,,1796.3,,611.0,1132.9,1679.0,384.0,,,,,,477.0,168.6,1721.6,1613.8,-308.3,155.0,,,1936.3,2591.0,,,455.3,,False,False,True,,,,,,True,True,False,False,True,True,,,False,False,,,True,
45037,202,144.0,,178.0,364.0,,,,,,188.0,103.0,174.5,215.8,177.0,121.0,,,,,,,241.3,,-58.0,,-24.0,162.0,,,,,,-14.0,-99.0,-27.5,13.8,-25.0,-81.0,,,,,,,39.3,,,True,False,,,,,,True,False,True,True,True,False,,,,,,,True,
45039,162,248.0,,175.0,393.0,,,,,,188.0,91.5,76.5,199.1,82.6,259.0,,,,,,,140.0,,86.0,,13.0,231.0,,,,,,26.0,-70.5,-85.5,37.1,-79.4,97.0,,,,,,,-22.0,,,True,False,,,,,,True,True,True,True,True,False,,,,,,,True,
45041,1820,1324.0,1056.9,1850.0,1458.0,,,,,,1910.0,607.2,1697.9,1975.9,673.5,1297.0,,,1682.1,2618.0,,,945.1,,-496.0,-763.1,30.0,-362.0,,,,,,90.0,-1212.8,-122.1,155.9,-1146.5,-523.0,,,-137.9,798.0,,,-874.9,,False,True,True,,,,,,True,False,True,True,False,False,,,True,False,,,False,
45043,578,700.0,660.7,648.0,479.0,,,,,,682.0,676.6,630.4,616.2,398.9,657.0,,,,,,,461.2,,122.0,82.7,70.0,-99.0,,,,,,104.0,98.6,52.4,38.2,-179.1,79.0,,,,,,,-116.8,,True,True,True,,,,,,True,True,True,True,False,True,,,,,,,True,
45045,3023,5144.0,10214.3,5726.0,4776.0,,,,,,5480.0,4419.3,5535.7,6167.5,3433.9,5196.0,,,4425.0,7469.0,,,3990.7,,2121.0,7191.3,2703.0,1753.0,,,,,,2457.0,1396.3,2512.7,3144.5,410.9,2173.0,,,1402.0,4446.0,,,967.7,,False,False,True,,,,,,False,True,False,False,True,False,,,True,False,,,True,
45047,573,804.0,792.3,648.0,1474.0,,,,,,593.0,763.0,349.5,789.9,559.6,666.0,,,,,,,778.8,,231.0,219.3,75.0,901.0,,,,,,20.0,190.0,-223.5,216.9,-13.4,93.0,,,,,,,205.8,,True,True,False,,,,,,True,True,True,True,True,True,,,,,,,True,
45049,317,200.0,,304.0,417.0,,,,,,154.0,130.0,402.7,309.9,70.8,165.0,,,,,,,313.0,,-117.0,,-13.0,100.0,,,,,,-163.0,-187.0,85.7,-7.1,-246.2,-152.0,,,,,,,-4.0,,,True,True,,,,,,False,False,True,True,False,False,,,,,,,True,
45051,2273,3924.0,12128.1,3269.0,1327.0,,,,,,4339.0,3123.1,3681.0,4187.9,3317.8,3986.0,,,2033.1,2555.0,,,2474.6,,1651.0,9855.1,996.0,-946.0,,,,,,2066.0,850.1,1408.0,1914.9,1044.8,1713.0,,,-239.9,282.0,,,201.6,,False,True,True,,,,,,False,True,True,False,True,False,,,True,True,,,True,
45053,300,272.0,,289.0,398.0,,,,,,289.0,159.4,282.4,315.2,137.3,236.0,,,,,,,313.0,,-28.0,,-11.0,98.0,,,,,,-11.0,-140.6,-17.6,15.2,-162.7,-64.0,,,,,,,13.0,,,True,False,,,,,,True,False,True,True,False,False,,,,,,,True,
45055,494,440.0,378.7,554.0,449.0,,,,,,604.0,197.6,441.0,668.5,288.5,585.0,,,713.1,,,,320.5,,-54.0,-115.3,60.0,-45.0,,,,,,110.0,-296.4,-53.0,174.5,-205.5,91.0,,,219.1,,,,-173.5,,False,False,True,,,,,,False,False,True,False,False,False,,,False,,,,False,
45057,615,416.0,663.9,610.0,396.0,,,,,,729.0,423.6,283.9,564.8,482.9,463.0,,,1252.3,,,,389.5,,-199.0,48.9,-5.0,-219.0,,,,,,114.0,-191.4,-331.1,-50.2,-132.1,-152.0,,,637.3,,,,-225.5,,True,True,False,,,,,,True,True,False,True,True,True,,,False,,,,False,
45059,469,684.0,1154.5,704.0,750.0,,,,,,535.0,971.8,725.2,703.5,485.3,627.0,,,,,,,545.1,,215.0,685.5,235.0,281.0,,,,,,66.0,502.8,256.2,234.5,16.3,158.0,,,,,,,76.1,,False,False,False,,,,,,True,False,False,False,True,True,,,,,,,True,
45061,216,140.0,,120.0,275.0,,,,,,128.0,58.7,62.6,158.3,39.6,210.0,,,,,,,50.1,,-76.0,,-96.0,59.0,,,,,,-88.0,-157.3,-153.4,-57.7,-176.4,-6.0,,,,,,,-165.9,,,False,True,,,,,,False,False,False,True,False,True,,,,,,,False,
45063,1675,2680.0,3292.9,2813.0,5669.0,,,,,,2911.0,1812.9,2556.9,3413.9,1644.0,2339.0,,,2354.0,3181.0,,,2577.0,,1005.0,1617.9,1138.0,3994.0,,,,,,1236.0,137.9,881.9,1738.9,-31.0,664.0,,,679.0,1506.0,,,902.0,,False,False,False,,,,,,False,True,True,False,True,True,,,True,False,,,True,
45065,68,120.0,,127.0,0.0,,,,,,25.0,46.9,147.2,115.5,,78.0,,,,,,,197.4,,52.0,,59.0,-68.0,,,,,,-43.0,-21.1,79.2,47.5,,10.0,,,,,,,129.4,,,False,False,,,,,,True,True,False,True,,True,,,,,,,False,
45067,212,252.0,,250.0,203.0,,,,,,193.0,320.4,188.9,308.7,227.4,243.0,,,,,,,189.2,,40.0,,38.0,-9.0,,,,,,-19.0,108.4,-23.1,96.7,15.4,31.0,,,,,,,-22.8,,,True,True,,,,,,True,False,True,False,True,True,,,,,,,True,
45069,191,88.0,,75.0,64.0,,,,,,143.0,113.8,25.3,112.5,41.4,184.0,,,,,,,44.6,,-103.0,,-116.0,-127.0,,,,,,-48.0,-77.2,-165.7,-78.5,-149.6,-7.0,,,,,,,-146.4,,,False,False,,,,,,True,True,False,True,False,True,,,,,,,False,
45071,376,484.0,,476.0,538.0,,,,,,346.0,340.1,376.3,567.8,304.8,392.0,,,,,,,446.2,,108.0,,100.0,162.0,,,,,,-30.0,-35.9,0.3,191.8,-71.2,16.0,,,,,,,70.2,,,True,False,,,,,,True,True,True,False,True,True,,,,,,,True,
45073,327,468.0,493.5,611.0,1085.0,,,,,,467.0,433.2,761.9,604.0,458.8,408.0,,,,,,,689.8,,141.0,166.5,284.0,758.0,,,,,,140.0,106.2,434.9,277.0,131.8,81.0,,,,,,,362.8,,False,False,False,,,,,,True,True,False,False,True,True,,,,,,,False,
45075,1078,1328.0,1570.3,1875.0,1761.0,,,,,,1151.0,1322.6,2064.0,1877.3,520.3,1123.0,,,2542.3,,,,963.4,,250.0,492.3,797.0,683.0,,,,,,73.0,244.6,986.0,799.3,-557.7,45.0,,,1464.3,,,,-114.6,,False,False,False,,,,,,True,True,False,False,False,True,,,False,,,,True,
45077,551,888.0,2340.1,933.0,2219.0,,,,,,934.0,873.4,1019.7,1064.4,708.4,893.0,,,781.7,,,,780.4,,337.0,1789.1,382.0,1668.0,,,,,,383.0,322.4,468.7,513.4,157.4,342.0,,,230.7,,,,229.4,,False,False,False,,,,,,False,True,False,False,True,False,,,True,,,,True,
45079,3385,4832.0,4075.2,5092.0,8481.0,,,,,,5525.0,2370.0,5262.1,5677.0,2290.5,4161.0,,,3833.8,5899.0,,,3810.8,,1447.0,690.2,1707.0,5096.0,,,,,,2140.0,-1015.0,1877.1,2292.0,-1094.5,776.0,,,448.8,2514.0,,,425.8,,True,False,False,,,,,,False,True,False,False,True,True,,,True,False,,,True,
45081,150,240.0,,228.0,437.0,,,,,,168.0,128.4,194.7,250.8,84.7,221.0,,,,,,,158.6,,90.0,,78.0,287.0,,,,,,18.0,-21.6,44.7,100.8,-65.3,71.0,,,,,,,8.6,,,True,False,,,,,,True,True,True,False,True,True,,,,,,,True,
45083,1410,2348.0,3493.3,2614.0,1367.0,,,,,,3364.0,1788.5,1840.1,2808.8,2197.6,1963.0,,,3721.8,2504.0,,,2423.1,,938.0,2083.3,1204.0,-43.0,,,,,,1954.0,378.5,430.1,1398.8,787.6,553.0,,,2311.8,1094.0,,,1013.1,,False,False,True,,,,,,False,True,True,False,True,True,,,False,False,,,False,
45085,958,1252.0,1225.0,1071.0,2407.0,,,,,,1311.0,721.9,1023.9,1208.0,594.3,1120.0,,,814.1,,,,864.1,,294.0,267.0,113.0,1449.0,,,,,,353.0,-236.1,65.9,250.0,-363.7,162.0,,,-143.9,,,,-93.9,,True,True,False,,,,,,False,True,True,True,False,True,,,True,,,,True,
45087,209,148.0,,163.0,245.0,,,,,,169.0,163.3,141.5,199.3,178.8,128.0,,,,,,,212.7,,-61.0,,-46.0,36.0,,,,,,-40.0,-45.7,-67.5,-9.7,-30.2,-81.0,,,,,,,3.7,,,True,True,,,,,,True,True,False,True,True,False,,,,,,,True,
45089,488,404.0,,544.0,607.0,,,,,,339.0,180.7,625.3,603.5,131.5,411.0,,,,,,,195.2,,-84.0,,56.0,119.0,,,,,,-149.0,-307.3,137.3,115.5,-356.5,-77.0,,,,,,,-292.8,,,True,False,,,,,,False,False,False,False,False,True,,,,,,,False,
45091,1520,1572.0,3049.4,2460.0,1301.0,,,,,,2240.0,775.0,3168.0,2785.8,1684.4,1557.0,,,2001.5,2904.0,,,1650.4,,52.0,1529.4,940.0,-219.0,,,,,,720.0,-745.0,1648.0,1265.8,164.4,37.0,,,481.5,1384.0,,,130.4,,False,False,False,,,,,,False,False,False,False,False,True,,,False,False,,,False,
46003,6,4.0,,0.0,0.0,,,,,,0.0,0.3,1.1,0.1,,0.0,,,,,,,11.6,,-2.0,,-6.0,-6.0,,,,,,-6.0,-5.7,-4.9,-5.9,,-6.0,,,,,,,5.6,,,False,False,,,,,,False,False,False,False,,False,,,,,,,False,
46005,32,60.0,,52.0,56.0,,,,,,31.0,9.4,17.1,78.8,8.8,90.0,,,,,,,323.1,,28.0,,20.0,24.0,,,,,,-1.0,-22.6,-14.9,46.8,-23.2,58.0,,,,,,,291.1,,,True,True,,,,,,True,True,True,False,True,False,,,,,,,False,
46007,2,0.0,,1.0,0.0,,,,,,0.0,5.0,,1.1,,,,,,,,,0.0,,-2.0,,-1.0,-2.0,,,,,,-2.0,3.0,,-0.9,,,,,,,,,-2.0,,,True,False,,,,,,False,False,,True,,,,,,,,,False,
46009,4,0.0,,0.0,0.0,,,,,,16.0,0.4,0.2,0.5,,0.0,,,,,,,0.0,,-4.0,,-4.0,-4.0,,,,,,12.0,-3.6,-3.8,-3.5,,-4.0,,,,,,,-4.0,,,False,False,,,,,,False,True,True,True,,False,,,,,,,True,
46011,48,36.0,,34.0,70.0,,,,,,45.0,49.8,13.2,53.5,63.0,21.0,,,,,,,14.2,,-12.0,,-14.0,22.0,,,,,,-3.0,1.8,-34.8,5.5,15.0,-27.0,,,,,,,-33.8,,,False,False,,,,,,True,True,False,True,False,False,,,,,,,False,
46013,100,40.0,,27.0,48.0,,,,,,67.0,86.8,3.3,36.2,21.8,51.0,,,,,,,10.9,,-60.0,,-73.0,-52.0,,,,,,-33.0,-13.2,-96.7,-63.8,-78.2,-49.0,,,,,,,-89.1,,,False,True,,,,,,True,True,False,False,False,True,,,,,,,False,
46015,10,16.0,,11.0,0.0,,,,,,0.0,15.6,,6.2,,,,,,,,,221.3,,6.0,,1.0,-10.0,,,,,,-10.0,5.6,,-3.8,,,,,,,,,211.3,,,True,False,,,,,,False,True,,True,,,,,,,,,False,
46017,11,56.0,,54.0,0.0,,,,,,0.0,11.2,49.4,57.4,,,,,,,,,0.0,,45.0,,43.0,-11.0,,,,,,-11.0,0.2,38.4,46.4,,,,,,,,,-11.0,,,True,True,,,,,,True,True,True,False,,,,,,,,,True,
46019,14,8.0,,5.0,0.0,,,,,,19.0,35.0,,3.1,,0.0,,,,,,,157.0,,-6.0,,-9.0,-14.0,,,,,,5.0,21.0,,-10.9,,-14.0,,,,,,,143.0,,,False,False,,,,,,True,False,,False,,False,,,,,,,False,
46021,2,0.0,,0.0,0.0,,,,,,0.0,3.2,,0.0,,0.0,,,,,,,0.0,,-2.0,,-2.0,-2.0,,,,,,-2.0,1.2,,-2.0,,-2.0,,,,,,,-2.0,,,False,False,,,,,,False,True,,True,,False,,,,,,,False,
46023,16,8.0,,8.0,0.0,,,,,,9.0,24.7,10.7,5.6,,,,,,,,,0.1,,-8.0,,-8.0,-16.0,,,,,,-7.0,8.7,-5.3,-10.4,,,,,,,,,-15.9,,,False,False,,,,,,True,False,True,False,,,,,,,,,False,
46025,1,4.0,,0.0,0.0,,,,,,0.0,1.8,0.7,0.2,,0.0,,,,,,,8.2,,3.0,,-1.0,-1.0,,,,,,-1.0,0.8,-0.3,-0.8,,-1.0,,,,,,,7.2,,,True,True,,,,,,True,True,True,True,,True,,,,,,,False,
46027,42,8.0,,11.0,2.0,,,,,,32.0,20.1,12.3,14.1,,18.0,,,,,,,0.2,,-34.0,,-31.0,-40.0,,,,,,-10.0,-21.9,-29.7,-27.9,,-24.0,,,,,,,-41.8,,,True,False,,,,,,True,True,True,True,,True,,,,,,,False,
46029,53,44.0,,35.0,91.0,,,,,,35.0,44.6,11.1,49.9,55.6,25.0,,,,,,,63.2,,-9.0,,-18.0,38.0,,,,,,-18.0,-8.4,-41.9,-3.1,2.6,-28.0,,,,,,,10.2,,,False,False,,,,,,False,True,False,True,True,False,,,,,,,False,
46031,24,8.0,,4.0,0.0,,,,,,4.0,5.4,1.2,1.1,,,,,,,,,0.6,,-16.0,,-20.0,-24.0,,,,,,-20.0,-18.6,-22.8,-22.9,,,,,,,,,-23.4,,,False,False,,,,,,False,False,False,False,,,,,,,,,False,
46033,28,4.0,,4.0,0.0,,,,,,20.0,5.0,,0.2,,0.0,,,,,,,0.0,,-24.0,,-24.0,-28.0,,,,,,-8.0,-23.0,,-27.8,,-28.0,,,,,,,-28.0,,,False,False,,,,,,True,True,,False,,False,,,,,,,False,
46035,35,48.0,,30.0,95.0,,,,,,26.0,38.4,3.6,37.9,,25.0,,,,,,,53.6,,13.0,,-5.0,60.0,,,,,,-9.0,3.4,-31.4,2.9,,-10.0,,,,,,,18.6,,,True,False,,,,,,True,True,False,True,,True,,,,,,,False,
46037,6,0.0,,0.0,0.0,,,,,,0.0,0.3,0.4,0.3,,0.0,,,,,,,0.0,,-6.0,,-6.0,-6.0,,,,,,-6.0,-5.7,-5.6,-5.7,,-6.0,,,,,,,-6.0,,,False,False,,,,,,False,True,True,True,,False,,,,,,,True,
46039,11,0.0,,0.0,0.0,,,,,,4.0,2.7,0.1,0.1,,0.0,,,,,,,0.0,,-11.0,,-11.0,-11.0,,,,,,-7.0,-8.3,-10.9,-10.9,,-11.0,,,,,,,-11.0,,,False,False,,,,,,True,True,True,True,,False,,,,,,,True,
46041,32,36.0,,25.0,0.0,,,,,,0.0,42.7,6.6,31.7,,11.0,,,,,,,0.6,,4.0,,-7.0,-32.0,,,,,,-32.0,10.7,-25.4,-0.3,,-21.0,,,,,,,-31.4,,,False,False,,,,,,False,False,False,True,,False,,,,,,,False,
46043,6,12.0,,5.0,0.0,,,,,,0.0,3.8,1.4,4.4,,4.0,,,,,,,114.1,,6.0,,-1.0,-6.0,,,,,,-6.0,-2.2,-4.6,-1.6,,-2.0,,,,,,,108.1,,,True,False,,,,,,False,True,True,True,,True,,,,,,,False,
46045,9,8.0,,4.0,0.0,,,,,,0.0,3.4,0.2,0.2,,0.0,,,,,,,178.0,,-1.0,,-5.0,-9.0,,,,,,-9.0,-5.6,-8.8,-8.8,,-9.0,,,,,,,169.0,,,False,False,,,,,,False,False,False,False,,False,,,,,,,False,
46047,9,4.0,,0.0,0.0,,,,,,20.0,3.8,0.3,0.7,,,,,,,,,1.3,,-5.0,,-9.0,-9.0,,,,,,11.0,-5.2,-8.7,-8.3,,,,,,,,,-7.7,,,False,False,,,,,,False,False,False,False,,,,,,,,,False,
