,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
35006,859,90.0,31.0,,,,,153.0,,71.7,158.0,22.3,0.0,,,132.0,-769.0,-828.0,,,,,-706.0,,-787.3,-701.0,-836.7,-859.0,,,-727.0,False,,,,,True,,False,True,False,False,,,True
35007,90,6.0,0.0,,,,,19.0,,9.5,11.3,2.7,,,,8.0,-84.0,-90.0,,,,,-71.0,,-80.5,-78.7,-87.3,,,,-82.0,False,,,,,True,,True,True,False,,,,True
35009,1722,1002.0,3066.0,,,,,875.0,,1020.0,234.7,517.7,304.8,,,858.0,-720.0,1344.0,,,,,-847.0,,-702.0,-1487.3,-1204.3,-1417.2,,,-864.0,False,,,,,False,,True,False,False,False,,,False
35011,34,0.0,0.0,,,,,0.0,,2.4,9.7,,,,,0.0,-34.0,-34.0,,,,,-34.0,,-31.6,-24.3,,,,,-34.0,False,,,,,False,,True,True,,,,,False
35013,7867,2412.0,4273.0,,,,,2339.0,,2319.9,1865.2,2578.7,883.4,1405.3,,1256.0,-5455.0,-3594.0,,,,,-5528.0,,-5547.1,-6001.8,-5288.3,-6983.6,-6461.7,,-6611.0,True,,,,,False,,False,False,True,False,False,,False
35015,1490,672.0,994.0,,,,,475.0,,757.1,268.4,211.9,70.0,,,625.0,-818.0,-496.0,,,,,-1015.0,,-732.9,-1221.6,-1278.1,-1420.0,,,-865.0,True,,,,,False,,True,False,False,False,,,False
35017,271,78.0,42.0,,,,,15.0,,66.7,77.8,22.6,138.4,,,54.0,-193.0,-229.0,,,,,-256.0,,-204.3,-193.2,-248.4,-132.6,,,-217.0,False,,,,,False,,False,False,False,True,,,False
35019,60,12.0,0.0,,,,,13.0,,13.9,3.4,1.3,,,,179.0,-48.0,-60.0,,,,,-47.0,,-46.1,-56.6,-58.7,,,,119.0,False,,,,,True,,True,False,False,,,,False
35021,3,0.0,0.0,,,,,0.0,,0.2,0.5,0.0,,,,0.0,-3.0,-3.0,,,,,-3.0,,-2.8,-2.5,-3.0,,,,-3.0,False,,,,,False,,True,True,True,,,,False
35023,53,24.0,0.0,,,,,1.0,,23.3,12.2,4.3,0.0,,,137.0,-29.0,-53.0,,,,,-52.0,,-29.7,-40.8,-48.7,-53.0,,,84.0,False,,,,,False,,False,False,False,False,,,False
35025,1933,714.0,1192.0,,,,,777.0,,750.9,290.3,192.6,276.3,269.0,,807.0,-1219.0,-741.0,,,,,-1156.0,,-1182.1,-1642.7,-1740.4,-1656.7,-1664.0,,-1126.0,True,,,,,True,,True,False,False,False,False,,True
35027,387,174.0,0.0,,,,,47.0,,208.4,81.4,183.5,117.6,,,18.0,-213.0,-387.0,,,,,-340.0,,-178.6,-305.6,-203.5,-269.4,,,-369.0,False,,,,,False,,True,False,True,False,,,False
35028,73,18.0,32.0,,,,,42.0,,14.8,16.6,2.9,,,,25.0,-55.0,-41.0,,,,,-31.0,,-58.2,-56.4,-70.1,,,,-48.0,True,,,,,True,,False,False,False,,,,True
35029,1255,270.0,204.0,,,,,44.0,,261.8,122.1,55.6,31.2,,,482.0,-985.0,-1051.0,,,,,-1211.0,,-993.2,-1132.9,-1199.4,-1223.8,,,-773.0,False,,,,,False,,False,False,False,False,,,True
35031,1585,300.0,79.0,,,,,757.0,,137.8,284.3,92.6,1.5,181.3,,0.0,-1285.0,-1506.0,,,,,-828.0,,-1447.2,-1300.7,-1492.4,-1583.5,-1403.7,,-1585.0,False,,,,,True,,False,False,False,False,False,,False
35033,23,12.0,0.0,,,,,0.0,,8.0,6.1,,,,,245.0,-11.0,-23.0,,,,,-23.0,,-15.0,-16.9,,,,,222.0,False,,,,,False,,False,False,,,,,False
35035,876,108.0,91.0,,,,,517.0,,160.0,401.8,55.8,209.7,,,159.0,-768.0,-785.0,,,,,-359.0,,-716.0,-474.2,-820.2,-666.3,,,-717.0,False,,,,,True,,True,True,False,True,,,True
35037,114,18.0,2.0,,,,,31.0,,9.9,19.4,7.2,,,,7.0,-96.0,-112.0,,,,,-83.0,,-104.1,-94.6,-106.8,,,,-107.0,False,,,,,True,,False,True,False,,,,False
35039,639,72.0,37.0,,,,,113.0,,87.4,139.8,41.6,46.4,,,94.0,-567.0,-602.0,,,,,-526.0,,-551.6,-499.2,-597.4,-592.6,,,-545.0,False,,,,,True,,True,True,False,False,,,True
35041,521,258.0,238.0,,,,,231.0,,299.7,111.8,47.7,61.2,,,358.0,-263.0,-283.0,,,,,-290.0,,-221.3,-409.2,-473.3,-459.8,,,-163.0,False,,,,,False,,True,False,False,False,,,True
35043,2435,648.0,1744.0,,,,,577.0,,522.1,1101.1,584.5,439.0,433.8,,1561.0,-1787.0,-691.0,,,,,-1858.0,,-1912.9,-1333.9,-1850.5,-1996.0,-2001.2,,-874.0,True,,,,,False,,False,True,False,False,False,,True
35045,1475,480.0,284.0,,,,,884.0,,308.9,675.4,153.8,6.1,230.6,,382.0,-995.0,-1191.0,,,,,-591.0,,-1166.1,-799.6,-1321.2,-1468.9,-1244.4,,-1093.0,False,,,,,True,,False,True,False,False,False,,False
35047,232,78.0,14.0,,,,,264.0,,67.0,137.8,20.8,22.7,,,426.0,-154.0,-218.0,,,,,32.0,,-165.0,-94.2,-211.2,-209.3,,,194.0,False,,,,,True,,False,True,False,False,,,False
35049,2925,666.0,1383.0,,,,,571.0,,734.0,810.6,429.6,636.0,342.0,,2131.0,-2259.0,-1542.0,,,,,-2354.0,,-2191.0,-2114.4,-2495.4,-2289.0,-2583.0,,-794.0,True,,,,,False,,True,True,False,False,False,,True
35051,173,90.0,0.0,,,,,12.0,,65.0,37.2,13.6,,,,210.0,-83.0,-173.0,,,,,-161.0,,-108.0,-135.8,-159.4,,,,37.0,False,,,,,False,,False,False,False,,,,True
35053,371,162.0,0.0,,,,,42.0,,215.7,50.5,44.0,5.0,,,320.0,-209.0,-371.0,,,,,-329.0,,-155.3,-320.5,-327.0,-366.0,,,-51.0,False,,,,,False,,True,False,False,False,,,True
35055,498,36.0,8.0,,,,,62.0,,58.6,49.7,4.4,36.5,,,8.0,-462.0,-490.0,,,,,-436.0,,-439.4,-448.3,-493.6,-461.5,,,-490.0,False,,,,,True,,True,True,False,True,,,False
35057,137,54.0,0.0,,,,,46.0,,68.9,62.4,6.3,,,,67.0,-83.0,-137.0,,,,,-91.0,,-68.1,-74.6,-130.7,,,,-70.0,False,,,,,False,,True,True,False,,,,True
35059,53,36.0,,,,,,18.0,,37.6,5.3,2.7,,,,129.0,-17.0,,,,,,-35.0,,-15.4,-47.7,-50.3,,,,76.0,,,,,,False,,True,False,False,,,,False
35061,1592,264.0,554.0,,,,,328.0,,253.3,476.2,109.7,231.3,,,430.0,-1328.0,-1038.0,,,,,-1264.0,,-1338.7,-1115.8,-1482.3,-1360.7,,,-1162.0,True,,,,,True,,False,True,False,False,,,True
36001,1733,630.0,863.0,,,,,417.0,,480.6,1787.9,180.9,1064.6,519.4,,1239.0,-1103.0,-870.0,,,,,-1316.0,,-1252.4,54.9,-1552.1,-668.4,-1213.6,,-494.0,True,,,,,False,,False,True,False,True,False,,True
36003,663,120.0,260.0,,,,,92.0,,138.2,153.2,153.8,226.5,,,132.0,-543.0,-403.0,,,,,-571.0,,-524.8,-509.8,-509.2,-436.5,,,-531.0,True,,,,,False,,True,True,True,True,,,True
36005,7632,2784.0,4238.0,,,,,,,1412.8,8785.4,,,2430.3,,2651.0,-4848.0,-3394.0,,,,,,,-6219.2,1153.4,,,-5201.7,,-4981.0,True,,,,,,,False,True,,,False,,False
36007,2392,3024.0,4591.0,,,,,698.0,,3541.9,1328.6,1402.7,761.8,1186.8,,3164.0,632.0,2199.0,,,,,-1694.0,,1149.9,-1063.4,-989.3,-1630.2,-1205.2,,772.0,False,,,,,False,,False,False,False,False,False,,False
36009,487,318.0,870.0,,,,,159.0,,362.3,470.2,196.7,325.6,,,782.0,-169.0,383.0,,,,,-328.0,,-124.7,-16.8,-290.3,-161.4,,,295.0,False,,,,,False,,True,True,False,True,,,False
36011,457,78.0,152.0,,,,,109.0,,85.5,337.5,17.2,262.5,,,126.0,-379.0,-305.0,,,,,-348.0,,-371.5,-119.5,-439.8,-194.5,,,-331.0,True,,,,,True,,True,True,False,True,,,True
36013,680,426.0,1111.0,,,,,318.0,,330.5,903.6,100.0,445.6,,,451.0,-254.0,431.0,,,,,-362.0,,-349.5,223.6,-580.0,-234.4,,,-229.0,False,,,,,False,,False,True,False,True,,,True
36015,1642,1668.0,1764.0,,,,,344.0,,2878.8,780.3,1039.9,516.1,,,1346.0,26.0,122.0,,,,,-1298.0,,1236.8,-861.7,-602.1,-1125.9,,,-296.0,False,,,,,False,,False,False,False,False,,,False
36017,280,72.0,101.0,,,,,48.0,,62.2,186.5,32.9,51.7,,,217.0,-208.0,-179.0,,,,,-232.0,,-217.8,-93.5,-247.1,-228.3,,,-63.0,True,,,,,False,,False,True,False,False,,,True
36019,234,78.0,156.0,,,,,17.0,,83.0,272.4,6.2,24.5,,,358.0,-156.0,-78.0,,,,,-217.0,,-151.0,38.4,-227.8,-209.5,,,124.0,True,,,,,False,,True,True,False,False,,,True
36021,335,72.0,206.0,,,,,44.0,,55.2,122.2,12.5,141.3,,,273.0,-263.0,-129.0,,,,,-291.0,,-279.8,-212.8,-322.5,-193.7,,,-62.0,True,,,,,False,,False,True,False,True,,,True
36023,577,528.0,1452.0,,,,,104.0,,757.2,246.2,511.2,138.7,,,727.0,-49.0,875.0,,,,,-473.0,,180.2,-330.8,-65.8,-438.3,,,150.0,False,,,,,False,,False,False,False,False,,,False
36025,154,36.0,40.0,,,,,49.0,,36.1,101.6,4.6,98.1,,,49.0,-118.0,-114.0,,,,,-105.0,,-117.9,-52.4,-149.4,-55.9,,,-105.0,True,,,,,True,,True,True,False,True,,,True
36027,1324,456.0,893.0,,,,,414.0,,329.3,1800.1,80.1,363.5,394.1,,815.0,-868.0,-431.0,,,,,-910.0,,-994.7,476.1,-1243.9,-960.5,-929.9,,-509.0,True,,,,,False,,False,True,False,False,False,,True
36029,8499,2148.0,1642.0,,,,,1577.0,,1375.4,7765.2,628.6,620.6,1636.3,,1867.0,-6351.0,-6857.0,,,,,-6922.0,,-7123.6,-733.8,-7870.4,-7878.4,-6862.7,,-6632.0,False,,,,,False,,False,True,False,False,False,,False
36031,68,48.0,0.0,,,,,37.0,,44.3,222.0,9.0,130.1,,,74.0,-20.0,-68.0,,,,,-31.0,,-23.7,154.0,-59.0,62.1,,,6.0,False,,,,,False,,False,False,False,False,,,True
36033,158,18.0,4.0,,,,,36.0,,24.1,94.5,4.9,,,,285.0,-140.0,-154.0,,,,,-122.0,,-133.9,-63.5,-153.1,,,,127.0,False,,,,,True,,True,True,False,,,,True
36035,77,42.0,112.0,,,,,75.0,,40.3,213.9,1.2,194.8,,,137.0,-35.0,35.0,,,,,-2.0,,-36.7,136.9,-75.8,117.8,,,60.0,False,,,,,True,,False,False,False,False,,,False
36037,377,96.0,298.0,,,,,78.0,,103.8,316.7,9.1,170.5,,,114.0,-281.0,-79.0,,,,,-299.0,,-273.2,-60.3,-367.9,-206.5,,,-263.0,True,,,,,False,,True,True,False,True,,,True
36039,243,234.0,588.0,,,,,50.0,,245.5,137.2,56.0,34.2,,,870.0,-9.0,345.0,,,,,-193.0,,2.5,-105.8,-187.0,-208.8,,,627.0,False,,,,,False,,True,False,False,False,,,False
36041,21,0.0,0.0,,,,,6.0,,1.0,1.5,0.6,,,,0.0,-21.0,-21.0,,,,,-15.0,,-20.0,-19.5,-20.4,,,,-21.0,False,,,,,True,,True,True,True,,,,False
36043,206,84.0,65.0,,,,,48.0,,63.6,269.9,8.7,159.1,,,96.0,-122.0,-141.0,,,,,-158.0,,-142.4,63.9,-197.3,-46.9,,,-110.0,False,,,,,False,,False,True,False,True,,,True
36045,226,30.0,42.0,,,,,108.0,,34.0,359.9,12.8,113.5,,,57.0,-196.0,-184.0,,,,,-118.0,,-192.0,133.9,-213.2,-112.5,,,-169.0,True,,,,,True,,True,True,False,True,,,True
36047,13627,10548.0,15243.0,,,,,,,6109.4,28928.5,,,7201.3,,12943.0,-3079.0,1616.0,,,,,,,-7517.6,15301.5,,,-6425.7,,-684.0,True,,,,,,,False,False,,,False,,True
36049,245,24.0,0.0,,,,,32.0,,24.3,40.8,6.5,,,,239.0,-221.0,-245.0,,,,,-213.0,,-220.7,-204.2,-238.5,,,,-6.0,False,,,,,True,,True,True,False,,,,True
36051,358,54.0,42.0,,,,,103.0,,57.2,247.3,13.7,177.7,,,360.0,-304.0,-316.0,,,,,-255.0,,-300.8,-110.7,-344.3,-180.3,,,2.0,False,,,,,True,,True,True,False,True,,,True
36053,286,36.0,6.0,,,,,88.0,,43.1,310.0,5.5,206.8,,,100.0,-250.0,-280.0,,,,,-198.0,,-242.9,24.0,-280.5,-79.2,,,-186.0,False,,,,,True,,True,True,False,True,,,True
36055,5705,1206.0,1722.0,,,,,711.0,,870.8,5169.9,408.4,477.5,738.3,,1695.0,-4499.0,-3983.0,,,,,-4994.0,,-4834.2,-535.1,-5296.6,-5227.5,-4966.7,,-4010.0,True,,,,,False,,False,True,False,False,False,,True
36057,131,48.0,51.0,,,,,59.0,,42.4,182.3,2.0,183.9,,,118.0,-83.0,-80.0,,,,,-72.0,,-88.6,51.3,-129.0,52.9,,,-13.0,True,,,,,True,,False,True,False,True,,,True
36059,8428,4044.0,7765.0,,,,,2540.0,,2462.4,19675.0,2403.2,10661.2,2460.4,,5129.0,-4384.0,-663.0,,,,,-5888.0,,-5965.6,11247.0,-6024.8,2233.2,-5967.6,,-3299.0,True,,,,,False,,False,False,False,True,False,,True
36061,8042,3030.0,3576.0,,,,,1620.0,,2123.3,12796.9,,45264.6,2807.6,,4537.0,-5012.0,-4466.0,,,,,-6422.0,,-5918.7,4754.9,,37222.6,-5234.4,,-3505.0,True,,,,,False,,False,True,,False,False,,True
36063,1206,414.0,566.0,,,,,241.0,,278.4,1397.7,135.9,411.9,285.4,,771.0,-792.0,-640.0,,,,,-965.0,,-927.6,191.7,-1070.1,-794.1,-920.6,,-435.0,True,,,,,False,,False,True,False,False,False,,True
36065,1509,366.0,531.0,,,,,366.0,,221.1,812.4,200.3,188.2,126.0,,147.0,-1143.0,-978.0,,,,,-1143.0,,-1287.9,-696.6,-1308.7,-1320.8,-1383.0,,-1362.0,True,,,,,False,,False,True,False,False,False,,False
36067,4200,1314.0,1712.0,,,,,874.0,,875.9,2308.4,491.5,534.0,786.7,,1618.0,-2886.0,-2488.0,,,,,-3326.0,,-3324.1,-1891.6,-3708.5,-3666.0,-3413.3,,-2582.0,True,,,,,False,,False,True,False,False,False,,True
36069,560,156.0,176.0,,,,,174.0,,144.1,523.7,31.8,462.9,,,439.0,-404.0,-384.0,,,,,-386.0,,-415.9,-36.3,-528.2,-97.1,,,-121.0,True,,,,,True,,False,True,False,True,,,True
36071,3001,2628.0,5188.0,,,,,779.0,,1614.2,3301.1,1487.5,828.3,1202.2,,2979.0,-373.0,2187.0,,,,,-2222.0,,-1386.8,300.1,-1513.5,-2172.7,-1798.8,,-22.0,False,,,,,False,,False,True,False,False,False,,True
36073,210,42.0,0.0,,,,,37.0,,37.4,147.8,15.6,41.0,,,29.0,-168.0,-210.0,,,,,-173.0,,-172.6,-62.2,-194.4,-169.0,,,-181.0,False,,,,,False,,False,True,False,False,,,False
36075,617,174.0,86.0,,,,,149.0,,149.2,815.5,83.9,583.8,,,171.0,-443.0,-531.0,,,,,-468.0,,-467.8,198.5,-533.1,-33.2,,,-446.0,False,,,,,False,,False,True,False,True,,,False
36077,146,90.0,0.0,,,,,48.0,,67.6,232.0,10.4,92.4,,,200.0,-56.0,-146.0,,,,,-98.0,,-78.4,86.0,-135.6,-53.6,,,54.0,False,,,,,False,,False,False,False,True,,,True
36079,681,174.0,250.0,,,,,112.0,,143.4,409.3,83.7,566.5,104.6,,191.0,-507.0,-431.0,,,,,-569.0,,-537.6,-271.7,-597.3,-114.5,-576.4,,-490.0,True,,,,,False,,False,True,False,True,False,,True
36081,12270,6102.0,8680.0,,,,,,,3266.6,12687.3,,,4410.0,,8059.0,-6168.0,-3590.0,,,,,,,-9003.4,417.3,,,-7860.0,,-4211.0,True,,,,,,,False,True,,,False,,True
36083,524,198.0,336.0,,,,,100.0,,147.5,499.8,136.4,526.6,,,468.0,-326.0,-188.0,,,,,-424.0,,-376.5,-24.2,-387.6,2.6,,,-56.0,True,,,,,False,,False,True,False,True,,,True
36085,4972,1596.0,2189.0,,,,,,,827.5,4538.6,,,1020.8,,1540.0,-3376.0,-2783.0,,,,,,,-4144.5,-433.4,,,-3951.2,,-3432.0,True,,,,,,,False,True,,,False,,False
36087,3821,4302.0,5527.0,,,,,734.0,,2365.5,3726.2,1736.3,2391.1,2004.3,,1450.0,481.0,1706.0,,,,,-3087.0,,-1455.5,-94.8,-2084.7,-1429.9,-1816.7,,-2371.0,False,,,,,False,,False,True,False,False,False,,False
36089,314,66.0,66.0,,,,,80.0,,54.2,538.7,6.8,148.7,,,77.0,-248.0,-248.0,,,,,-234.0,,-259.8,224.7,-307.2,-165.3,,,-237.0,False,,,,,True,,False,True,False,True,,,True
36091,734,306.0,375.0,,,,,121.0,,280.5,1433.9,109.3,912.4,220.3,,437.0,-428.0,-359.0,,,,,-613.0,,-453.5,699.9,-624.7,178.4,-513.7,,-297.0,True,,,,,False,,False,False,False,True,False,,True
36093,611,156.0,167.0,,,,,104.0,,106.0,621.3,64.1,558.7,139.0,,169.0,-455.0,-444.0,,,,,-507.0,,-505.0,10.3,-546.9,-52.3,-472.0,,-442.0,True,,,,,False,,False,True,False,True,False,,True
36095,73,42.0,36.0,,,,,31.0,,30.4,76.0,6.1,,,,162.0,-31.0,-37.0,,,,,-42.0,,-42.6,3.0,-66.9,,,,89.0,False,,,,,False,,False,True,False,,,,False
36097,187,102.0,260.0,,,,,37.0,,195.3,41.8,3.3,,,,216.0,-85.0,73.0,,,,,-150.0,,8.3,-145.2,-183.7,,,,29.0,True,,,,,False,,True,False,False,,,,True
36099,125,30.0,29.0,,,,,52.0,,30.8,93.3,11.0,34.6,,,73.0,-95.0,-96.0,,,,,-73.0,,-94.2,-31.7,-114.0,-90.4,,,-52.0,False,,,,,True,,True,True,False,True,,,True
36101,865,840.0,1374.0,,,,,292.0,,1158.1,453.2,496.2,576.8,,,1113.0,-25.0,509.0,,,,,-573.0,,293.1,-411.8,-368.8,-288.2,,,248.0,False,,,,,False,,False,False,False,False,,,False
36103,8450,3522.0,8166.0,,,,,3719.0,,2232.3,16833.3,1719.3,8861.5,2441.5,,7389.0,-4928.0,-284.0,,,,,-4731.0,,-6217.7,8383.3,-6730.7,411.5,-6008.5,,-1061.0,True,,,,,True,,False,False,False,True,False,,True
36105,420,186.0,220.0,,,,,158.0,,128.4,432.4,31.8,97.7,59.6,,202.0,-234.0,-200.0,,,,,-262.0,,-291.6,12.4,-388.2,-322.3,-360.4,,-218.0,True,,,,,False,,False,True,False,False,False,,True
36107,680,414.0,1120.0,,,,,85.0,,419.3,180.3,187.1,197.2,,,537.0,-266.0,440.0,,,,,-595.0,,-260.7,-499.7,-492.9,-482.8,,,-143.0,False,,,,,False,,True,False,False,False,,,True
36109,400,228.0,570.0,,,,,166.0,,223.2,611.3,36.9,476.8,,,575.0,-172.0,170.0,,,,,-234.0,,-176.8,211.3,-363.1,76.8,,,175.0,True,,,,,False,,False,False,False,True,,,False
36111,649,312.0,739.0,,,,,147.0,,207.8,795.1,49.5,125.3,154.9,,657.0,-337.0,90.0,,,,,-502.0,,-441.2,146.1,-599.5,-523.7,-494.1,,8.0,True,,,,,False,,False,True,False,False,False,,True
36113,108,132.0,228.0,,,,,125.0,,140.6,350.9,15.0,125.6,,,292.0,24.0,120.0,,,,,17.0,,32.6,242.9,-93.0,17.6,,,184.0,False,,,,,True,,False,False,False,True,,,False
36115,101,60.0,100.0,,,,,27.0,,65.1,214.7,6.8,44.2,,,136.0,-41.0,-1.0,,,,,-74.0,,-35.9,113.7,-94.2,-56.8,,,35.0,True,,,,,False,,True,False,False,False,,,True
36117,540,174.0,350.0,,,,,68.0,,154.8,271.9,93.6,227.0,,,547.0,-366.0,-190.0,,,,,-472.0,,-385.2,-268.1,-446.4,-313.0,,,7.0,True,,,,,False,,False,True,False,True,,,True
36119,7622,2496.0,2796.0,,,,,1910.0,,1509.7,4661.6,1212.2,4875.2,1423.8,,2437.0,-5126.0,-4826.0,,,,,-5712.0,,-6112.3,-2960.4,-6409.8,-2746.8,-6198.2,,-5185.0,True,,,,,False,,False,True,False,True,False,,False
36121,247,60.0,44.0,,,,,57.0,,73.6,95.5,11.1,60.1,,,439.0,-187.0,-203.0,,,,,-190.0,,-173.4,-151.5,-235.9,-186.9,,,192.0,False,,,,,False,,True,True,False,True,,,False
36123,153,36.0,13.0,,,,,47.0,,35.9,58.1,6.9,,,,197.0,-117.0,-140.0,,,,,-106.0,,-117.1,-94.9,-146.1,,,,44.0,False,,,,,True,,False,True,False,,,,True
37001,2096,1560.0,3570.0,,,,,1084.0,,1282.2,1120.5,606.1,793.3,1478.1,,2062.0,-536.0,1474.0,,,,,-1012.0,,-813.8,-975.5,-1489.9,-1302.7,-617.9,,-34.0,False,,,,,False,,False,False,False,False,False,,True
37003,845,180.0,183.0,,,,,388.0,,224.8,203.8,117.5,146.8,,,281.0,-665.0,-662.0,,,,,-457.0,,-620.2,-641.2,-727.5,-698.2,,,-564.0,True,,,,,True,,True,True,False,False,,,True
37005,124,60.0,1.0,,,,,57.0,,37.1,36.7,4.9,0.0,,,10.0,-64.0,-123.0,,,,,-67.0,,-86.9,-87.3,-119.1,-124.0,,,-114.0,False,,,,,False,,False,False,False,False,,,False
37007,185,162.0,152.0,,,,,235.0,,166.5,98.8,21.1,0.0,,,65.0,-23.0,-33.0,,,,,50.0,,-18.5,-86.2,-163.9,-185.0,,,-120.0,False,,,,,False,,True,False,False,False,,,False
37009,378,216.0,267.0,,,,,121.0,,274.9,157.0,45.1,114.1,,,423.0,-162.0,-111.0,,,,,-257.0,,-103.1,-221.0,-332.9,-263.9,,,45.0,True,,,,,False,,True,False,False,False,,,True
37011,391,516.0,261.0,,,,,172.0,,636.5,158.5,166.5,55.5,,,447.0,125.0,-130.0,,,,,-219.0,,245.5,-232.5,-224.5,-335.5,,,56.0,False,,,,,False,,False,False,False,False,,,True
37013,523,516.0,431.0,,,,,428.0,,412.5,177.4,251.6,160.3,364.1,,495.0,-7.0,-92.0,,,,,-95.0,,-110.5,-345.6,-271.4,-362.7,-158.9,,-28.0,False,,,,,False,,False,False,False,False,False,,False
37015,189,198.0,165.0,,,,,99.0,,146.4,97.8,28.7,0.0,,,281.0,9.0,-24.0,,,,,-90.0,,-42.6,-91.2,-160.3,-189.0,,,92.0,False,,,,,False,,False,False,False,False,,,False
37017,285,228.0,270.0,,,,,244.0,,230.5,276.0,50.8,0.0,,,169.0,-57.0,-15.0,,,,,-41.0,,-54.5,-9.0,-234.2,-285.0,,,-116.0,True,,,,,True,,True,True,False,False,,,False
37019,872,822.0,1864.0,,,,,362.0,,745.8,358.8,386.2,206.3,391.6,,1186.0,-50.0,992.0,,,,,-510.0,,-126.2,-513.2,-485.8,-665.7,-480.4,,314.0,False,,,,,False,,False,False,False,False,False,,False
37021,1590,1296.0,1475.0,,,,,1751.0,,1123.5,1058.5,618.4,921.5,1194.5,,671.0,-294.0,-115.0,,,,,161.0,,-466.5,-531.5,-971.6,-668.5,-395.5,,-919.0,True,,,,,True,,False,False,False,False,False,,False
37023,1144,888.0,2288.0,,,,,941.0,,803.2,655.1,298.3,64.2,455.3,,1294.0,-256.0,1144.0,,,,,-203.0,,-340.8,-488.9,-845.7,-1079.8,-688.7,,150.0,False,,,,,True,,False,False,False,False,False,,True
37025,1927,936.0,736.0,,,,,1715.0,,798.3,1139.3,367.8,412.3,391.2,,949.0,-991.0,-1191.0,,,,,-212.0,,-1128.7,-787.7,-1559.2,-1514.7,-1535.8,,-978.0,False,,,,,True,,False,True,False,False,False,,True
37027,1294,1104.0,3038.0,,,,,767.0,,1126.2,546.0,411.0,225.5,557.0,,1740.0,-190.0,1744.0,,,,,-527.0,,-167.8,-748.0,-883.0,-1068.5,-737.0,,446.0,False,,,,,False,,True,False,False,False,False,,False
37029,41,54.0,10.0,,,,,48.0,,49.4,47.3,7.7,27.1,,,187.0,13.0,-31.0,,,,,7.0,,8.4,6.3,-33.3,-13.9,,,146.0,False,,,,,True,,True,True,False,False,,,False
37031,681,630.0,1338.0,,,,,661.0,,682.9,171.0,724.1,221.3,,,316.0,-51.0,657.0,,,,,-20.0,,1.9,-510.0,43.1,-459.7,,,-365.0,False,,,,,True,,True,False,True,False,,,False
37033,283,348.0,786.0,,,,,146.0,,508.0,221.1,129.9,108.2,,,412.0,65.0,503.0,,,,,-137.0,,225.0,-61.9,-153.1,-174.8,,,129.0,False,,,,,False,,False,True,False,False,,,False
37035,2587,1362.0,2515.0,,,,,1360.0,,1189.5,532.9,592.2,520.7,742.1,,1908.0,-1225.0,-72.0,,,,,-1227.0,,-1397.5,-2054.1,-1994.8,-2066.3,-1844.9,,-679.0,True,,,,,False,,False,False,False,False,False,,True
37037,476,384.0,564.0,,,,,416.0,,307.9,335.9,84.0,187.5,303.7,,491.0,-92.0,88.0,,,,,-60.0,,-168.1,-140.1,-392.0,-288.5,-172.3,,15.0,True,,,,,True,,False,False,False,False,False,,True
37039,193,186.0,127.0,,,,,126.0,,172.3,77.8,56.8,42.9,,,91.0,-7.0,-66.0,,,,,-67.0,,-20.7,-115.2,-136.2,-150.1,,,-102.0,False,,,,,False,,False,False,False,False,,,False
37041,130,372.0,278.0,,,,,87.0,,367.9,62.2,119.6,49.5,,,104.0,242.0,148.0,,,,,-43.0,,237.9,-67.8,-10.4,-80.5,,,-26.0,True,,,,,True,,True,True,True,True,,,True
37043,122,132.0,151.0,,,,,35.0,,104.4,19.1,63.6,65.6,,,192.0,10.0,29.0,,,,,-87.0,,-17.6,-102.9,-58.4,-56.4,,,70.0,False,,,,,False,,False,False,False,False,,,False
37045,1323,1356.0,1616.0,,,,,890.0,,1359.5,605.0,996.3,669.3,650.8,,1054.0,33.0,293.0,,,,,-433.0,,36.5,-718.0,-326.7,-653.7,-672.2,,-269.0,False,,,,,False,,False,False,False,False,False,,False
37047,933,456.0,362.0,,,,,354.0,,449.3,450.7,146.6,150.2,476.5,,466.0,-477.0,-571.0,,,,,-579.0,,-483.7,-482.3,-786.4,-782.8,-456.5,,-467.0,False,,,,,False,,False,False,False,False,True,,True
