,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
51790,66,29.0,,27.0,,28.0,37.0,,,,,19.2,,,39.0,,20.5,,37.5,,,5.0,28.2,,25.0,44.0,,,,,,,,,,,37.6,-37.0,,-39.0,,-38.0,-29.0,,,,,-46.8,,,-27.0,,-45.5,,-28.5,,,-61.0,-37.8,,-41.0,-22.0,,,,,,,,,,,-28.4,,False,,False,True,,,,,False,,,True,,False,,True,,,False,False,,False,True,,,,,,,,,,,True
51800,107,91.0,,91.1,,94.0,101.0,,,,,78.3,,,94.0,,95.7,,72.8,78.0,,105.0,139.5,,132.0,162.0,,,,,87.2,148.6,,,,,99.0,-16.0,,-15.9,,-13.0,-6.0,,,,,-28.7,,,-13.0,,-11.3,,-34.2,-29.0,,-2.0,32.5,,25.0,55.0,,,,,-19.8,41.6,,,,,-8.0,,True,,True,True,,,,,False,,,True,,True,,False,False,,True,False,,False,False,,,,,False,False,,,,,True
51810,771,463.0,,467.5,,465.0,410.0,,,,,662.1,,,616.0,,407.9,,604.0,490.5,,602.0,575.1,,560.0,334.0,,,,,394.7,785.2,458.0,,,,619.9,-308.0,,-303.5,,-306.0,-361.0,,,,,-108.9,,,-155.0,,-363.1,,-167.0,-280.5,,-169.0,-195.9,,-211.0,-437.0,,,,,-376.3,14.2,-313.0,,,,-151.1,,True,,True,False,,,,,True,,,True,,False,,True,True,,True,True,,True,False,,,,,False,True,False,,,,True
51820,76,31.0,,30.3,,25.0,20.0,,,,,22.3,,,32.0,,24.1,,25.3,,,10.0,25.5,,28.0,,,,,,,,,,,,33.7,-45.0,,-45.7,,-51.0,-56.0,,,,,-53.7,,,-44.0,,-51.9,,-50.7,,,-66.0,-50.5,,-48.0,,,,,,,,,,,,-42.3,,False,,False,False,,,,,False,,,True,,False,,False,,,False,False,,False,,,,,,,,,,,,True
51830,31,13.0,,13.2,,13.0,22.0,,,,,9.5,,,13.0,,6.4,,6.1,,,2.0,10.0,,10.0,16.0,,,,,,,,,,,15.9,-18.0,,-17.8,,-18.0,-9.0,,,,,-21.5,,,-18.0,,-24.6,,-24.9,,,-29.0,-21.0,,-21.0,-15.0,,,,,,,,,,,-15.1,,True,,False,True,,,,,False,,,False,,False,,False,,,False,False,,False,True,,,,,,,,,,,True
51840,91,79.0,,79.1,,77.0,91.0,,,,,57.4,,,65.0,,59.6,,62.1,,,72.0,77.4,,78.0,14.0,,,,,,,,,,,82.6,-12.0,,-11.9,,-14.0,0.0,,,,,-33.6,,,-26.0,,-31.4,,-28.9,,,-19.0,-13.6,,-13.0,-77.0,,,,,,,,,,,-8.4,,True,,False,True,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,,,,,,True
53001,149,108.0,,101.4,,108.0,9.0,,,,,85.5,,,31.0,,118.2,,39.7,,,158.0,111.7,,141.0,49.0,,,,,,88.1,,,,,126.0,-41.0,,-47.6,,-41.0,-140.0,,,,,-63.5,,,-118.0,,-30.8,,-109.3,,,9.0,-37.3,,-8.0,-100.0,,,,,,-60.9,,,,,-23.0,,False,,False,False,,,,,False,,,False,,True,,False,,,True,True,,True,False,,,,,,False,,,,,True
53003,43,151.0,,157.8,,151.0,183.0,,,,,76.5,,,57.0,,164.3,,49.9,,,111.0,137.4,,150.0,3.0,,,,,,205.0,,,,,236.1,108.0,,114.8,,108.0,140.0,,,,,33.5,,,14.0,,121.3,,6.9,,,68.0,94.4,,107.0,-40.0,,,,,,162.0,,,,,193.1,,False,,False,False,,,,,True,,,True,,False,,True,,,True,True,,True,True,,,,,,False,,,,,False
53005,768,521.0,,535.5,,635.0,926.0,,,,,437.1,,,474.0,,1061.5,,555.7,520.5,,867.5,675.0,,838.0,82.0,,,,,457.4,626.1,813.0,,,,872.7,-247.0,,-232.5,,-133.0,158.0,,,,,-330.9,,,-294.0,,293.5,,-212.3,-247.5,,99.5,-93.0,,70.0,-686.0,,,,,-310.6,-141.9,45.0,,,,104.7,,True,,True,True,,,,,False,,,False,,False,,True,False,,True,True,,True,False,,,,,False,True,True,,,,True
53007,322,68.0,,66.7,,80.0,80.0,,,,,66.6,,,84.0,,81.9,,67.6,173.5,,66.0,92.6,,98.0,5.0,,,,,51.7,112.1,,,,,112.9,-254.0,,-255.3,,-242.0,-242.0,,,,,-255.4,,,-238.0,,-240.1,,-254.4,-148.5,,-256.0,-229.4,,-224.0,-317.0,,,,,-270.3,-209.9,,,,,-209.1,,False,,True,True,,,,,False,,,True,,True,,False,True,,False,True,,True,False,,,,,False,True,,,,,True
53009,69,23.0,,21.8,,21.0,7.0,,,,,15.0,,,9.0,,24.4,,27.0,18.0,,34.0,37.6,,37.0,16.0,,,,,,37.3,,,,,19.1,-46.0,,-47.2,,-48.0,-62.0,,,,,-54.0,,,-60.0,,-44.6,,-42.0,-51.0,,-35.0,-31.4,,-32.0,-53.0,,,,,,-31.7,,,,,-49.9,,False,,False,False,,,,,False,,,False,,True,,True,False,,True,True,,True,False,,,,,,True,,,,,False
53011,1058,837.0,,849.5,,914.0,1270.0,,,,,943.2,,,896.0,,1404.5,,948.5,683.0,,1177.0,932.2,,942.0,180.0,,,,,810.5,1173.7,1118.0,,,,1375.9,-221.0,,-208.5,,-144.0,212.0,,,,,-114.8,,,-162.0,,346.5,,-109.5,-375.0,,119.0,-125.8,,-116.0,-878.0,,,,,-247.5,115.7,60.0,,,,317.9,,True,,True,True,,,,,True,,,True,,False,,True,False,,True,True,,True,False,,,,,False,True,True,,,,False
53013,4,1.0,,0.5,,1.0,0.0,,,,,0.5,,,5.0,,0.2,,0.3,,,3.0,3.2,,,11.0,,,,,,8.7,,,,,1.8,-3.0,,-3.5,,-3.0,-4.0,,,,,-3.5,,,1.0,,-3.8,,-3.7,,,-1.0,-0.8,,,7.0,,,,,,4.7,,,,,-2.2,,False,,False,False,,,,,False,,,True,,False,,False,,,True,True,,,False,,,,,,False,,,,,True
53015,147,114.0,,114.9,,120.0,207.0,,,,,87.4,,,209.0,,124.0,,140.0,96.0,,184.0,129.3,,130.0,66.0,,,,,,185.9,,,,,116.8,-33.0,,-32.1,,-27.0,60.0,,,,,-59.6,,,62.0,,-23.0,,-7.0,-51.0,,37.0,-17.7,,-17.0,-81.0,,,,,,38.9,,,,,-30.2,,True,,True,False,,,,,False,,,False,,True,,True,False,,False,True,,True,False,,,,,,False,,,,,True
53017,151,23.0,,22.8,,23.0,0.0,,,,,19.6,,,28.0,,26.0,,26.1,72.0,,13.0,24.0,,24.0,19.0,,,,,19.4,44.9,,,,,28.4,-128.0,,-128.2,,-128.0,-151.0,,,,,-131.4,,,-123.0,,-125.0,,-124.9,-79.0,,-138.0,-127.0,,-127.0,-132.0,,,,,-131.6,-106.1,,,,,-122.6,,False,,False,False,,,,,False,,,True,,True,,True,True,,False,True,,True,False,,,,,False,True,,,,,True
53019,13,6.0,,6.0,,3.0,0.0,,,,,7.2,,,5.0,,6.7,,2.5,,,2.0,3.2,,4.0,2.0,,,,,,8.1,,,,,3.1,-7.0,,-7.0,,-10.0,-13.0,,,,,-5.8,,,-8.0,,-6.3,,-10.6,,,-11.0,-9.8,,-9.0,-11.0,,,,,,-4.9,,,,,-9.9,,True,,False,False,,,,,True,,,False,,True,,False,,,False,False,,False,False,,,,,,True,,,,,False
53021,484,252.0,,257.4,,254.0,153.0,,,,,255.9,,,181.0,,291.7,,193.0,225.0,,358.0,422.2,,429.0,138.0,,,,,223.2,381.1,,,,,320.7,-232.0,,-226.6,,-230.0,-331.0,,,,,-228.1,,,-303.0,,-192.3,,-291.0,-259.0,,-126.0,-61.8,,-55.0,-346.0,,,,,-260.8,-102.9,,,,,-163.3,,True,,True,False,,,,,True,,,False,,True,,False,False,,True,True,,True,False,,,,,False,True,,,,,True
53023,2,9.0,,9.5,,8.0,1.0,,,,,9.5,,,6.0,,7.0,,8.6,,,27.0,12.1,,17.0,32.0,,,,,,,,,,,8.4,7.0,,7.5,,6.0,-1.0,,,,,7.5,,,4.0,,5.0,,6.6,,,25.0,10.1,,15.0,30.0,,,,,,,,,,,6.4,,False,,True,True,,,,,False,,,True,,True,,True,,,False,False,,False,False,,,,,,,,,,,True
53025,251,189.0,,191.4,,169.0,148.0,,,,,157.7,,,133.0,,191.2,,79.4,151.5,,366.0,189.6,,191.0,107.0,,,,,169.0,239.3,,,,,157.1,-62.0,,-59.6,,-82.0,-103.0,,,,,-93.3,,,-118.0,,-59.8,,-171.6,-99.5,,115.0,-61.4,,-60.0,-144.0,,,,,-82.0,-11.7,,,,,-93.9,,True,,False,False,,,,,False,,,False,,True,,False,False,,False,True,,True,False,,,,,False,True,,,,,False
53027,68,68.0,,68.6,,69.0,87.0,,,,,52.2,,,46.0,,104.6,,62.9,66.5,,67.0,81.6,,96.0,5.0,,,,,,93.9,,,,,88.4,0.0,,0.6,,1.0,19.0,,,,,-15.8,,,-22.0,,36.6,,-5.1,-1.5,,-1.0,13.6,,28.0,-63.0,,,,,,25.9,,,,,20.4,,False,,False,False,,,,,False,,,False,,False,,False,False,,False,False,,False,False,,,,,,False,,,,,False
53029,60,64.0,,66.0,,64.0,109.0,,,,,37.9,,,50.0,,63.4,,54.8,46.0,,59.0,65.4,,63.0,35.0,,,,,,77.4,,,,,65.4,4.0,,6.0,,4.0,49.0,,,,,-22.1,,,-10.0,,3.4,,-5.2,-14.0,,-1.0,5.4,,3.0,-25.0,,,,,,17.4,,,,,5.4,,False,,False,False,,,,,False,,,False,,True,,False,False,,True,False,,True,False,,,,,,False,,,,,False
53031,27,21.0,,22.3,,19.0,24.0,,,,,17.2,,,8.0,,20.9,,6.3,7.5,,10.0,16.7,,18.0,2.0,,,,,,32.1,,,,,23.6,-6.0,,-4.7,,-8.0,-3.0,,,,,-9.8,,,-19.0,,-6.1,,-20.7,-19.5,,-17.0,-10.3,,-9.0,-25.0,,,,,,5.1,,,,,-3.4,,True,,False,True,,,,,False,,,False,,False,,False,False,,False,False,,False,False,,,,,,True,,,,,True
53033,4044,3453.0,,3418.5,4164.2,3720.0,4122.0,,,,,4421.1,,,2935.0,,4070.1,,3149.3,3253.0,,4404.5,4350.6,,4063.0,2282.0,,,,,3140.0,4540.3,3720.0,,,,6124.5,-591.0,,-625.5,120.2,-324.0,78.0,,,,,377.1,,,-1109.0,,26.1,,-894.7,-791.0,,360.5,306.6,,19.0,-1762.0,,,,,-904.0,496.3,-324.0,,,,2080.5,,False,True,True,True,,,,,True,,,False,,True,,False,False,,True,True,,True,False,,,,,False,True,True,,,,False
53035,202,233.0,,226.0,,281.0,328.0,,,,,155.3,,,296.0,,280.8,,266.6,195.0,,305.0,281.1,,270.0,171.0,,,,,207.3,344.2,330.0,,,,287.7,31.0,,24.0,,79.0,126.0,,,,,-46.7,,,94.0,,78.8,,64.6,-7.0,,103.0,79.1,,68.0,-31.0,,,,,5.3,142.2,128.0,,,,85.7,,True,,False,False,,,,,False,,,False,,False,,False,True,,False,False,,False,False,,,,,True,False,False,,,,False
53037,93,19.0,,16.9,,17.0,12.0,,,,,26.8,,,53.0,,5.7,,50.2,22.5,,17.0,32.8,,29.0,96.0,,,,,,42.3,,,,,18.0,-74.0,,-76.1,,-76.0,-81.0,,,,,-66.2,,,-40.0,,-87.3,,-42.8,-70.5,,-76.0,-60.2,,-64.0,3.0,,,,,,-50.7,,,,,-75.0,,False,,False,False,,,,,True,,,True,,False,,True,True,,False,True,,True,True,,,,,,True,,,,,False
53039,11,15.0,,15.0,,14.0,0.0,,,,,12.3,,,24.0,,10.8,,11.4,,,9.0,13.6,,12.0,11.0,,,,,,25.9,,,,,16.0,4.0,,4.0,,3.0,-11.0,,,,,1.3,,,13.0,,-0.2,,0.4,,,-2.0,2.6,,1.0,0.0,,,,,,14.9,,,,,5.0,,False,,True,False,,,,,True,,,False,,True,,True,,,True,True,,True,True,,,,,,False,,,,,False
53041,132,122.0,,123.7,,117.0,148.0,,,,,66.9,,,131.0,,136.3,,67.7,82.0,,78.0,108.6,,118.0,17.0,,,,,,162.2,,,,,112.6,-10.0,,-8.3,,-15.0,16.0,,,,,-65.1,,,-1.0,,4.3,,-64.3,-50.0,,-54.0,-23.4,,-14.0,-115.0,,,,,,30.2,,,,,-19.4,,True,,False,False,,,,,False,,,True,,True,,False,False,,False,False,,False,False,,,,,,False,,,,,False
53043,38,15.0,,13.3,,11.0,7.0,,,,,17.0,,,8.0,,3.5,,10.8,,,13.0,20.5,,20.0,5.0,,,,,,18.7,,,,,11.0,-23.0,,-24.7,,-27.0,-31.0,,,,,-21.0,,,-30.0,,-34.5,,-27.2,,,-25.0,-17.5,,-18.0,-33.0,,,,,,-19.3,,,,,-27.0,,False,,False,False,,,,,True,,,False,,False,,False,,,False,True,,True,False,,,,,,True,,,,,False
53045,42,54.0,,55.0,,52.0,60.0,,,,,43.9,,,62.0,,51.7,,38.3,39.0,,42.0,52.8,,54.0,53.0,,,,,,67.9,,,,,45.0,12.0,,13.0,,10.0,18.0,,,,,1.9,,,20.0,,9.7,,-3.7,-3.0,,0.0,10.8,,12.0,11.0,,,,,,25.9,,,,,3.0,,False,,True,False,,,,,True,,,False,,True,,True,True,,True,True,,False,True,,,,,,False,,,,,True
53047,74,11.0,,12.6,,13.0,3.0,,,,,19.0,,,16.0,,4.8,,26.7,14.5,,16.0,17.0,,18.0,38.0,,,,,8.9,17.1,,,,,16.3,-63.0,,-61.4,,-61.0,-71.0,,,,,-55.0,,,-58.0,,-69.2,,-47.3,-59.5,,-58.0,-57.0,,-56.0,-36.0,,,,,-65.1,-56.9,,,,,-57.7,,True,,True,False,,,,,True,,,True,,False,,True,True,,True,True,,True,True,,,,,False,True,,,,,True
53049,27,45.0,,44.6,,27.0,27.0,,,,,17.2,,,15.0,,124.8,,20.8,,,2.0,21.9,,34.0,2.0,,,,,,46.8,,,,,78.8,18.0,,17.6,,0.0,0.0,,,,,-9.8,,,-12.0,,97.8,,-6.2,,,-25.0,-5.1,,7.0,-25.0,,,,,,19.8,,,,,51.8,,True,,True,True,,,,,True,,,True,,False,,True,,,False,True,,True,False,,,,,,False,,,,,False
53051,11,21.0,,21.2,,19.0,8.0,,,,,12.8,,,22.0,,11.1,,14.4,,,10.0,19.0,,22.0,25.0,,,,,,35.5,,,,,22.9,10.0,,10.2,,8.0,-3.0,,,,,1.8,,,11.0,,0.1,,3.4,,,-1.0,8.0,,11.0,14.0,,,,,,24.5,,,,,11.9,,False,,True,True,,,,,True,,,False,,True,,True,,,True,True,,False,False,,,,,,False,,,,,False
53053,1586,1326.0,,1343.8,1190.5,1462.0,1720.0,,,,,1411.2,,,1647.0,,1774.2,,1331.9,1344.5,,1585.0,1827.5,,1577.0,343.0,,,,,1214.2,2202.2,1775.0,,,,1232.4,-260.0,,-242.2,-395.5,-124.0,134.0,,,,,-174.8,,,61.0,,188.2,,-254.1,-241.5,,-1.0,241.5,,-9.0,-1243.0,,,,,-371.8,616.2,189.0,,,,-353.6,,True,False,True,True,,,,,True,,,True,,True,,True,True,,True,True,,True,False,,,,,False,False,True,,,,False
53055,4,10.0,,9.7,,7.0,7.0,,,,,8.5,,,5.0,,6.0,,3.4,,,5.0,10.3,,11.0,9.0,,,,,,14.8,,,,,11.7,6.0,,5.7,,3.0,3.0,,,,,4.5,,,1.0,,2.0,,-0.6,,,1.0,6.3,,7.0,5.0,,,,,,10.8,,,,,7.7,,True,,True,True,,,,,True,,,True,,True,,True,,,True,False,,False,True,,,,,,False,,,,,False
53057,158,182.0,,180.8,,198.0,338.0,,,,,112.0,,,114.0,,361.9,,185.9,147.5,,411.0,262.3,,256.0,18.0,,,,,156.6,272.7,288.0,,,,214.0,24.0,,22.8,,40.0,180.0,,,,,-46.0,,,-44.0,,203.9,,27.9,-10.5,,253.0,104.3,,98.0,-140.0,,,,,-1.4,114.7,130.0,,,,56.0,,True,,False,False,,,,,False,,,False,,False,,False,True,,False,False,,False,False,,,,,True,False,False,,,,False
53059,4,12.0,,12.0,,10.0,7.0,,,,,11.8,,,10.0,,31.0,,4.1,,,2.0,7.0,,,6.0,,,,,,19.5,,,,,17.4,8.0,,8.0,,6.0,3.0,,,,,7.8,,,6.0,,27.0,,0.1,,,-2.0,3.0,,,2.0,,,,,,15.5,,,,,13.4,,False,,True,True,,,,,True,,,True,,False,,True,,,True,True,,,True,,,,,,False,,,,,False
53061,1255,1219.0,,1230.0,,1176.0,1572.0,,,,,1438.4,,,983.0,,1344.5,,1752.1,986.0,,1721.0,1442.0,,1495.0,508.0,,,,,1094.1,1656.1,1129.0,,,,1109.7,-36.0,,-25.0,,-79.0,317.0,,,,,183.4,,,-272.0,,89.5,,497.1,-269.0,,466.0,187.0,,240.0,-747.0,,,,,-160.9,401.1,-126.0,,,,-145.3,,True,,False,False,,,,,False,,,False,,False,,False,False,,False,False,,False,False,,,,,False,False,False,,,,False
53063,1722,1324.0,,1271.9,1708.1,1708.0,1798.0,,,,,1553.8,,,1764.0,,1776.2,,1144.4,1185.5,,1947.0,1910.3,,1939.0,495.0,,,,,1248.6,1820.3,1450.0,,,,2105.5,-398.0,,-450.1,-13.9,-14.0,76.0,,,,,-168.2,,,42.0,,54.2,,-577.6,-536.5,,225.0,188.3,,217.0,-1227.0,,,,,-473.4,98.3,-272.0,,,,383.5,,False,True,True,True,,,,,True,,,True,,True,,False,False,,True,True,,True,False,,,,,False,True,True,,,,True
53065,122,77.0,,78.6,,80.0,128.0,,,,,40.2,,,60.0,,88.2,,58.6,71.0,,131.0,87.8,,97.0,53.0,,,,,,80.2,,,,,81.1,-45.0,,-43.4,,-42.0,6.0,,,,,-81.8,,,-62.0,,-33.8,,-63.4,-51.0,,9.0,-34.2,,-25.0,-69.0,,,,,,-41.8,,,,,-40.9,,True,,True,True,,,,,False,,,False,,True,,False,False,,True,True,,True,False,,,,,,True,,,,,True
53067,324,401.0,,417.8,,393.0,704.0,,,,,295.4,,,363.0,,477.8,,508.5,319.0,,440.0,444.2,,394.0,142.0,,,,,369.5,543.9,310.0,,,,385.9,77.0,,93.8,,69.0,380.0,,,,,-28.6,,,39.0,,153.8,,184.5,-5.0,,116.0,120.2,,70.0,-182.0,,,,,45.5,219.9,-14.0,,,,61.9,,False,,True,False,,,,,True,,,True,,False,,False,True,,False,False,,True,False,,,,,True,False,True,,,,True
53069,2,0.0,,0.1,,0.0,0.0,,,,,0.3,,,5.0,,0.0,,0.3,,,1.0,0.2,,0.0,1.0,,,,,,3.3,,,,,1.2,-2.0,,-1.9,,-2.0,-2.0,,,,,-1.7,,,3.0,,-2.0,,-1.7,,,-1.0,-1.8,,-2.0,-1.0,,,,,,1.3,,,,,-0.8,,True,,False,False,,,,,True,,,False,,True,,True,,,True,True,,False,True,,,,,,True,,,,,True
53071,180,257.0,,257.1,,257.0,412.0,,,,,146.5,,,97.0,,239.5,,224.3,298.5,,368.0,277.4,,315.0,24.0,,,,,214.7,240.0,,,,,372.0,77.0,,77.1,,77.0,232.0,,,,,-33.5,,,-83.0,,59.5,,44.3,118.5,,188.0,97.4,,135.0,-156.0,,,,,34.7,60.0,,,,,192.0,,False,,False,False,,,,,True,,,False,,True,,True,False,,False,False,,False,False,,,,,True,True,,,,,False
53073,176,148.0,,150.8,,149.0,251.0,,,,,95.7,,,113.0,,146.3,,248.5,115.5,,254.0,239.0,,215.0,66.0,,,,,137.9,209.2,214.0,,,,187.0,-28.0,,-25.2,,-27.0,75.0,,,,,-80.3,,,-63.0,,-29.7,,72.5,-60.5,,78.0,63.0,,39.0,-110.0,,,,,-38.1,33.2,38.0,,,,11.0,,True,,True,False,,,,,False,,,False,,False,,False,False,,False,False,,False,False,,,,,False,False,False,,,,True
53075,223,75.0,,78.3,,78.0,64.0,,,,,91.1,,,131.0,,64.1,,43.1,98.0,,67.0,124.2,,130.0,12.0,,,,,78.4,104.7,,,,,83.5,-148.0,,-144.7,,-145.0,-159.0,,,,,-131.9,,,-92.0,,-158.9,,-179.9,-125.0,,-156.0,-98.8,,-93.0,-211.0,,,,,-144.6,-118.3,,,,,-139.5,,True,,True,False,,,,,True,,,True,,False,,False,True,,False,True,,True,False,,,,,True,True,,,,,True
53077,456,271.0,,265.6,282.2,282.0,126.0,,,,,431.9,,,534.0,,152.0,,226.9,289.0,,304.0,397.4,,378.0,169.0,,,,,237.3,323.2,309.0,,,,300.0,-185.0,,-190.4,-173.8,-174.0,-330.0,,,,,-24.1,,,78.0,,-304.0,,-229.1,-167.0,,-152.0,-58.6,,-78.0,-287.0,,,,,-218.7,-132.8,-147.0,,,,-156.0,,False,True,True,False,,,,,True,,,True,,False,,False,True,,True,True,,True,False,,,,,False,True,True,,,,True
54001,75,44.0,,39.9,,40.0,31.0,,,,,28.4,,,23.0,,98.3,,17.2,,,61.0,42.0,,53.0,9.0,,,,,,50.2,,,,,39.7,-31.0,,-35.1,,-35.0,-44.0,,,,,-46.6,,,-52.0,,23.3,,-57.8,,,-14.0,-33.0,,-22.0,-66.0,,,,,,-24.8,,,,,-35.3,,False,,False,False,,,,,False,,,False,,True,,False,,,True,False,,True,False,,,,,,True,,,,,False
54003,438,315.0,,317.3,,315.0,394.0,,,,,212.1,,,184.0,,331.9,,277.1,275.0,,334.0,338.7,,358.0,176.0,,,,,298.0,451.5,,,,,314.5,-123.0,,-120.7,,-123.0,-44.0,,,,,-225.9,,,-254.0,,-106.1,,-160.9,-163.0,,-104.0,-99.3,,-80.0,-262.0,,,,,-140.0,13.5,,,,,-123.5,,True,,False,True,,,,,False,,,False,,True,,False,False,,True,True,,True,False,,,,,False,True,,,,,False
54005,69,57.0,,57.5,,50.0,56.0,,,,,37.8,,,33.0,,20.4,,40.6,,,40.0,49.9,,47.0,77.0,,,,,,62.1,,,,,127.9,-12.0,,-11.5,,-19.0,-13.0,,,,,-31.2,,,-36.0,,-48.6,,-28.4,,,-29.0,-19.1,,-22.0,8.0,,,,,,-6.9,,,,,58.9,,True,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,True,,,,,,True,,,,,False
54007,7,3.0,,1.8,,4.0,9.0,,,,,7.6,,,19.0,,3.5,,8.3,,,2.0,9.7,,,4.0,,,,,,9.5,,,,,6.2,-4.0,,-5.2,,-3.0,2.0,,,,,0.6,,,12.0,,-3.5,,1.3,,,-5.0,2.7,,,-3.0,,,,,,2.5,,,,,-0.8,,False,,True,True,,,,,True,,,False,,True,,True,,,False,True,,,True,,,,,,True,,,,,True
54009,144,82.0,,68.9,,82.0,81.0,,,,,47.3,,,61.0,,83.6,,44.4,,,142.0,96.6,,98.0,42.0,,,,,,97.4,,,,,147.0,-62.0,,-75.1,,-62.0,-63.0,,,,,-96.7,,,-83.0,,-60.4,,-99.6,,,-2.0,-47.4,,-46.0,-102.0,,,,,,-46.6,,,,,3.0,,False,,False,False,,,,,False,,,False,,True,,False,,,True,True,,True,False,,,,,,True,,,,,True
54011,421,308.0,,309.1,,310.0,358.0,,,,,242.6,,,249.0,,310.2,,253.9,338.0,,434.0,398.8,,453.0,169.0,,,,,269.8,451.4,,,,,376.3,-113.0,,-111.9,,-111.0,-63.0,,,,,-178.4,,,-172.0,,-110.8,,-167.1,-83.0,,13.0,-22.2,,32.0,-252.0,,,,,-151.2,30.4,,,,,-44.7,,True,,True,True,,,,,False,,,False,,True,,False,True,,True,True,,True,False,,,,,False,True,,,,,True
54013,12,6.0,,5.6,,6.0,3.0,,,,,2.4,,,8.0,,10.1,,4.0,,,2.0,2.5,,3.0,5.0,,,,,,13.4,,,,,14.9,-6.0,,-6.4,,-6.0,-9.0,,,,,-9.6,,,-4.0,,-1.9,,-8.1,,,-10.0,-9.5,,-9.0,-7.0,,,,,,1.4,,,,,2.9,,False,,False,False,,,,,False,,,True,,True,,False,,,False,False,,False,False,,,,,,True,,,,,True
54015,10,20.0,,19.7,,12.0,12.0,,,,,7.1,,,12.0,,95.2,,8.8,,,6.0,11.5,,13.0,9.0,,,,,,33.8,,,,,18.0,10.0,,9.7,,2.0,2.0,,,,,-2.9,,,2.0,,85.2,,-1.2,,,-4.0,1.5,,3.0,-1.0,,,,,,23.8,,,,,8.0,,True,,True,True,,,,,True,,,True,,False,,True,,,True,True,,True,True,,,,,,False,,,,,True
54017,17,9.0,,8.9,,9.0,0.0,,,,,5.5,,,12.0,,15.2,,9.4,,,4.0,8.6,,8.0,4.0,,,,,,14.1,,,,,22.5,-8.0,,-8.1,,-8.0,-17.0,,,,,-11.5,,,-5.0,,-1.8,,-7.6,,,-13.0,-8.4,,-9.0,-13.0,,,,,,-2.9,,,,,5.5,,False,,False,False,,,,,False,,,True,,True,,True,,,False,False,,False,False,,,,,,True,,,,,True
