,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
05135,399,240.0,,,,182.0,,79.2,20.6,173.2,,,-159.0,,,,-217.0,,-319.8,-378.4,-225.8,,,,,,False,,False,False,False,,
05137,98,344.0,,,,161.0,,0.0,86.4,456.9,,,246.0,,,,63.0,,-98.0,-11.6,358.9,,,,,,True,,True,True,False,,
05139,545,416.0,,,,407.0,,2.3,150.0,287.9,,,-129.0,,,,-138.0,,-542.7,-395.0,-257.1,,,,,,False,,False,False,False,,
05141,148,40.0,,,,224.0,,132.8,0.8,209.0,,,-108.0,,,,76.0,,-15.2,-147.2,61.0,,,,,,True,,True,False,True,,
05143,5027,3720.0,,,,4667.0,,140.9,317.4,3210.5,,,-1307.0,,,,-360.0,,-4886.1,-4709.6,-1816.5,,,,,,True,,False,False,False,,
05145,1915,984.0,,,,1605.0,,697.3,86.4,547.9,,,-931.0,,,,-310.0,,-1217.7,-1828.6,-1367.1,,,,,,True,,False,False,False,,
05147,130,88.0,,,,104.0,,,7.7,,,,-42.0,,,,-26.0,,,-122.3,,,,,,,True,,,False,,,
05149,323,192.0,,,,318.0,,1.0,131.7,95.5,,,-131.0,,,,-5.0,,-322.0,-191.3,-227.5,,,,,,True,,False,False,False,,
06001,6299,5136.0,,,,4882.0,,256.3,3040.0,4142.8,,,-1163.0,,,,-1417.0,,-6042.7,-3259.0,-2156.2,,,,,,False,,False,False,False,,
06003,40,0.0,,,,0.0,,,0.0,,,,-40.0,,,,-40.0,,,-40.0,,,,,,,False,,,False,,,
06005,159,80.0,,,,28.0,,59.4,6.6,169.4,,,-79.0,,,,-131.0,,-99.6,-152.4,10.4,,,,,,False,,False,False,True,,
06007,805,648.0,,,,344.0,,1607.5,323.0,435.5,,,-157.0,,,,-461.0,,802.5,-482.0,-369.5,,,,,,False,,False,False,False,,
06009,107,48.0,,,,22.0,,182.7,11.2,106.9,,,-59.0,,,,-85.0,,75.7,-95.8,-0.1,,,,,,False,,False,False,True,,
06011,110,160.0,,,,30.0,,0.4,80.9,132.4,,,50.0,,,,-80.0,,-109.6,-29.1,22.4,,,,,,False,,False,True,True,,
06013,5722,5880.0,,,,3592.0,,1961.9,3373.2,3465.3,,,158.0,,,,-2130.0,,-3760.1,-2348.8,-2256.7,,,,,,False,,False,False,False,,
06015,134,24.0,,,,36.0,,56.2,11.7,31.6,,,-110.0,,,,-98.0,,-77.8,-122.3,-102.4,,,,,,True,,True,False,True,,
06017,821,360.0,,,,165.0,,344.2,123.9,158.2,,,-461.0,,,,-656.0,,-476.8,-697.1,-662.8,,,,,,False,,False,False,False,,
06019,7503,5112.0,,,,2925.0,,326.8,2572.2,3857.8,,,-2391.0,,,,-4578.0,,-7176.2,-4930.8,-3645.2,,,,,,False,,False,False,False,,
06021,251,224.0,,,,80.0,,0.0,0.0,180.8,,,-27.0,,,,-171.0,,-251.0,-251.0,-70.2,,,,,,False,,False,False,False,,
06023,229,152.0,,,,380.0,,684.4,14.2,128.7,,,-77.0,,,,151.0,,455.4,-214.8,-100.3,,,,,,False,,False,False,False,,
06025,3029,2216.0,,,,980.0,,5.9,428.1,1007.1,,,-813.0,,,,-2049.0,,-3023.1,-2600.9,-2021.9,,,,,,False,,False,False,False,,
06027,87,0.0,,,,11.0,,25.1,1.5,47.4,,,-87.0,,,,-76.0,,-61.9,-85.5,-39.6,,,,,,True,,True,True,True,,
06029,6117,4832.0,,,,3648.0,,91.4,3565.0,3860.7,,,-1285.0,,,,-2469.0,,-6025.6,-2552.0,-2256.3,,,,,,False,,False,False,False,,
06031,2353,2904.0,,,,650.0,,7.5,73.8,2947.3,,,551.0,,,,-1703.0,,-2345.5,-2279.2,594.3,,,,,,False,,False,False,False,,
06033,285,640.0,,,,122.0,,460.1,67.7,554.2,,,355.0,,,,-163.0,,175.1,-217.3,269.2,,,,,,True,,True,True,True,,
06035,616,72.0,,,,111.0,,0.0,0.0,,,,-544.0,,,,-505.0,,-616.0,-616.0,,,,,,,True,,False,False,,,
06037,94881,57368.0,,,,28262.0,,1955.5,16991.2,31068.5,,,-37513.0,,,,-66619.0,,-92925.5,-77889.8,-63812.5,,,,,,False,,False,False,False,,
06039,1233,1480.0,,,,550.0,,3.1,110.4,1214.1,,,247.0,,,,-683.0,,-1229.9,-1122.6,-18.9,,,,,,False,,False,False,True,,
06041,815,1096.0,,,,1413.0,,544.7,532.7,578.7,,,281.0,,,,598.0,,-270.3,-282.3,-236.3,,,,,,False,,True,False,True,,
06043,27,0.0,,,,10.0,,,2.0,4.7,,,-27.0,,,,-17.0,,,-25.0,-22.3,,,,,,True,,,True,True,,
06045,477,600.0,,,,818.0,,1112.4,260.2,510.2,,,123.0,,,,341.0,,635.4,-216.8,33.2,,,,,,False,,False,False,True,,
06047,2114,976.0,,,,1205.0,,1.6,111.4,633.2,,,-1138.0,,,,-909.0,,-2112.4,-2002.6,-1480.8,,,,,,True,,False,False,False,,
06049,85,32.0,,,,8.0,,,5.2,,,,-53.0,,,,-77.0,,,-79.8,,,,,,,False,,,False,,,
06051,336,8.0,,,,13.0,,0.0,3.6,13.6,,,-328.0,,,,-323.0,,-336.0,-332.4,-322.4,,,,,,True,,False,False,True,,
06053,3931,3576.0,,,,2698.0,,31.6,2696.2,1777.4,,,-355.0,,,,-1233.0,,-3899.4,-1234.8,-2153.6,,,,,,False,,False,False,False,,
06055,1049,520.0,,,,543.0,,725.2,196.3,332.1,,,-529.0,,,,-506.0,,-323.8,-852.7,-716.9,,,,,,True,,True,False,False,,
06057,483,216.0,,,,36.0,,435.3,34.6,145.0,,,-267.0,,,,-447.0,,-47.7,-448.4,-338.0,,,,,,False,,True,False,False,,
06059,16073,9568.0,,,,7497.0,,422.6,5654.9,5431.1,,,-6505.0,,,,-8576.0,,-15650.4,-10418.1,-10641.9,,,,,,False,,False,False,False,,
06061,2120,1112.0,,,,518.0,,899.1,493.1,844.6,,,-1008.0,,,,-1602.0,,-1220.9,-1626.9,-1275.4,,,,,,False,,False,False,False,,
06063,123,8.0,,,,2.0,,,0.5,12.0,,,-115.0,,,,-121.0,,,-122.5,-111.0,,,,,,False,,,False,True,,
06065,21435,11976.0,,,,10976.0,,2248.4,218.2,7920.3,,,-9459.0,,,,-10459.0,,-19186.6,-21216.8,-13514.7,,,,,,False,,False,False,False,,
06067,10682,8096.0,,,,3374.0,,6315.7,3844.5,6430.6,,,-2586.0,,,,-7308.0,,-4366.3,-6837.5,-4251.4,,,,,,False,,False,False,False,,
06069,371,400.0,,,,400.0,,7.2,261.2,231.2,,,29.0,,,,29.0,,-363.8,-109.8,-139.8,,,,,,False,,False,False,False,,
06071,29815,16792.0,,,,7972.0,,2824.7,5969.5,12273.0,,,-13023.0,,,,-21843.0,,-26990.3,-23845.5,-17542.0,,,,,,False,,False,False,False,,
06073,24378,16304.0,,,,13699.0,,3086.7,2620.9,9205.9,,,-8074.0,,,,-10679.0,,-21291.3,-21757.1,-15172.1,,,,,,False,,False,False,False,,
06075,3251,3040.0,,,,25668.0,,0.4,1691.7,1391.1,,,-211.0,,,,22417.0,,-3250.6,-1559.3,-1859.9,,,,,,False,,False,False,False,,
06077,4455,3208.0,,,,2393.0,,3015.1,290.9,1675.8,,,-1247.0,,,,-2062.0,,-1439.9,-4164.1,-2779.2,,,,,,False,,False,False,False,,
06079,2063,1472.0,,,,2443.0,,1452.5,470.3,874.6,,,-591.0,,,,380.0,,-610.5,-1592.7,-1188.4,,,,,,True,,False,False,False,,
06081,3360,2568.0,,,,5242.0,,2345.0,104.0,2381.7,,,-792.0,,,,1882.0,,-1015.0,-3256.0,-978.3,,,,,,False,,False,False,False,,
06083,1802,1528.0,,,,3505.0,,1616.6,1046.2,518.1,,,-274.0,,,,1703.0,,-185.4,-755.8,-1283.9,,,,,,False,,True,False,False,,
06085,9381,6224.0,,,,5625.0,,614.8,4723.4,4171.7,,,-3157.0,,,,-3756.0,,-8766.2,-4657.6,-5209.3,,,,,,False,,False,False,False,,
06087,1489,1128.0,,,,2368.0,,2501.3,447.1,714.1,,,-361.0,,,,879.0,,1012.3,-1041.9,-774.9,,,,,,False,,False,False,False,,
06089,3091,1104.0,,,,247.0,,1172.2,1606.2,473.7,,,-1987.0,,,,-2844.0,,-1918.8,-1484.8,-2617.3,,,,,,False,,True,True,False,,
06091,11,0.0,,,,0.0,,,0.0,,,,-11.0,,,,-11.0,,,-11.0,,,,,,,False,,,False,,,
06093,330,32.0,,,,59.0,,175.7,13.9,43.2,,,-298.0,,,,-271.0,,-154.3,-316.1,-286.8,,,,,,True,,True,False,True,,
06095,3040,1792.0,,,,1159.0,,1414.7,116.4,1032.8,,,-1248.0,,,,-1881.0,,-1625.3,-2923.6,-2007.2,,,,,,False,,False,False,False,,
06097,3994,2968.0,,,,2683.0,,4674.4,2209.8,2009.9,,,-1026.0,,,,-1311.0,,680.4,-1784.2,-1984.1,,,,,,False,,True,False,False,,
06099,3692,1304.0,,,,1897.0,,1017.1,154.6,4474.2,,,-2388.0,,,,-1795.0,,-2674.9,-3537.4,782.2,,,,,,True,,False,False,True,,
06101,933,504.0,,,,120.0,,487.2,77.9,245.1,,,-429.0,,,,-813.0,,-445.8,-855.1,-687.9,,,,,,False,,False,False,False,,
06103,864,448.0,,,,104.0,,239.5,126.0,289.5,,,-416.0,,,,-760.0,,-624.5,-738.0,-574.5,,,,,,False,,False,False,False,,
06105,105,8.0,,,,24.0,,,1.5,,,,-97.0,,,,-81.0,,,-103.5,,,,,,,True,,,False,,,
06107,3703,2968.0,,,,1545.0,,37.4,102.4,1059.8,,,-735.0,,,,-2158.0,,-3665.6,-3600.6,-2643.2,,,,,,False,,False,False,False,,
06109,481,48.0,,,,51.0,,333.2,23.1,41.9,,,-433.0,,,,-430.0,,-147.8,-457.9,-439.1,,,,,,True,,True,False,False,,
06111,5077,3424.0,,,,2029.0,,2165.5,2132.4,1769.3,,,-1653.0,,,,-3048.0,,-2911.5,-2944.6,-3307.7,,,,,,False,,False,False,False,,
06113,1344,440.0,,,,503.0,,2083.1,127.2,245.4,,,-904.0,,,,-841.0,,739.1,-1216.8,-1098.6,,,,,,True,,True,False,False,,
06115,579,280.0,,,,60.0,,381.0,61.4,124.8,,,-299.0,,,,-519.0,,-198.0,-517.6,-454.2,,,,,,False,,True,False,False,,
08001,16724,4496.0,,,,4071.0,,2887.2,3148.3,2332.6,,,-12228.0,,,,-12653.0,,-13836.8,-13575.7,-14391.4,,,,,,False,,False,False,False,,
08003,268,8.0,,,,135.0,,0.0,11.5,7.3,,,-260.0,,,,-133.0,,-268.0,-256.5,-260.7,,,,,,True,,False,True,False,,
08005,14209,3064.0,,,,4450.0,,771.4,343.7,2038.8,,,-11145.0,,,,-9759.0,,-13437.6,-13865.3,-12170.2,,,,,,True,,False,False,False,,
08007,87,48.0,,,,48.0,,,6.8,22.5,,,-39.0,,,,-39.0,,,-80.2,-64.5,,,,,,False,,,False,False,,
08009,35,8.0,,,,63.0,,,3.1,5.3,,,-27.0,,,,28.0,,,-31.9,-29.7,,,,,,False,,,False,False,,
08011,54,0.0,,,,283.0,,,0.0,,,,-54.0,,,,229.0,,,-54.0,,,,,,,False,,,True,,,
08013,5479,7424.0,,,,2144.0,,4189.5,604.5,6085.2,,,1945.0,,,,-3335.0,,-1289.5,-4874.4,606.2,,,,,,False,,True,False,True,,
08014,1137,344.0,,,,314.0,,,213.6,359.7,,,-793.0,,,,-823.0,,,-923.4,-777.3,,,,,,False,,,False,True,,
08015,234,88.0,,,,83.0,,61.2,75.6,62.0,,,-146.0,,,,-151.0,,-172.8,-158.4,-172.0,,,,,,False,,False,False,False,,
08017,35,8.0,,,,56.0,,,3.3,,,,-27.0,,,,21.0,,,-31.7,,,,,,,True,,,False,,,
08019,129,0.0,,,,27.0,,,5.8,1.4,,,-129.0,,,,-102.0,,,-123.2,-127.6,,,,,,True,,,True,True,,
08021,113,16.0,,,,27.0,,,7.9,10.5,,,-97.0,,,,-86.0,,,-105.1,-102.5,,,,,,True,,,False,False,,
08023,37,0.0,,,,36.0,,,0.0,4.1,,,-37.0,,,,-1.0,,,-37.0,-32.9,,,,,,True,,,False,True,,
08025,918,0.0,,,,516.0,,,10.9,0.4,,,-918.0,,,,-402.0,,,-907.1,-917.6,,,,,,True,,,True,True,,
08027,38,0.0,,,,26.0,,,0.0,,,,-38.0,,,,-12.0,,,-38.0,,,,,,,True,,,False,,,
08029,254,24.0,,,,29.0,,219.5,7.1,59.1,,,-230.0,,,,-225.0,,-34.5,-246.9,-194.9,,,,,,True,,True,False,True,,
08031,19076,5584.0,,,,4640.0,,4687.3,2042.3,2882.4,,,-13492.0,,,,-14436.0,,-14388.7,-17033.7,-16193.6,,,,,,False,,False,False,False,,
08033,6,0.0,,,,8.0,,,0.0,,,,-6.0,,,,2.0,,,-6.0,,,,,,,True,,,False,,,
08035,6200,1528.0,,,,1284.0,,2960.1,1135.2,962.5,,,-4672.0,,,,-4916.0,,-3239.9,-5064.8,-5237.5,,,,,,False,,True,False,False,,
08037,779,160.0,,,,381.0,,134.0,110.8,158.4,,,-619.0,,,,-398.0,,-645.0,-668.2,-620.6,,,,,,True,,False,False,False,,
08039,347,88.0,,,,55.0,,245.0,17.2,61.6,,,-259.0,,,,-292.0,,-102.0,-329.8,-285.4,,,,,,False,,True,False,False,,
08041,15194,1624.0,,,,4560.0,,600.1,693.8,855.7,,,-13570.0,,,,-10634.0,,-14593.9,-14500.2,-14338.3,,,,,,True,,False,False,False,,
08043,1910,64.0,,,,702.0,,153.9,5.1,35.9,,,-1846.0,,,,-1208.0,,-1756.1,-1904.9,-1874.1,,,,,,True,,True,False,False,,
08045,907,152.0,,,,90.0,,130.2,22.3,81.5,,,-755.0,,,,-817.0,,-776.8,-884.7,-825.5,,,,,,False,,False,False,False,,
08047,59,0.0,,,,27.0,,,1.1,,,,-59.0,,,,-32.0,,,-57.9,,,,,,,True,,,True,,,
08049,193,24.0,,,,82.0,,,1.4,17.6,,,-169.0,,,,-111.0,,,-191.6,-175.4,,,,,,True,,,False,False,,
08051,146,0.0,,,,97.0,,184.7,0.0,35.5,,,-146.0,,,,-49.0,,38.7,-146.0,-110.5,,,,,,True,,True,False,True,,
08053,4,0.0,,,,8.0,,,0.0,,,,-4.0,,,,4.0,,,-4.0,,,,,,,False,,,False,,,
08055,94,80.0,,,,27.0,,,48.3,,,,-14.0,,,,-67.0,,,-45.7,,,,,,,False,,,False,,,
08057,5,0.0,,,,15.0,,,0.0,,,,-5.0,,,,10.0,,,-5.0,,,,,,,False,,,False,,,
08059,11679,2696.0,,,,2822.0,,3764.7,364.2,1610.2,,,-8983.0,,,,-8857.0,,-7914.3,-11314.8,-10068.8,,,,,,True,,True,False,False,,
08061,19,8.0,,,,49.0,,,0.0,,,,-11.0,,,,30.0,,,-19.0,,,,,,,False,,,False,,,
08063,173,0.0,,,,71.0,,,0.0,7.2,,,-173.0,,,,-102.0,,,-173.0,-165.8,,,,,,True,,,False,True,,
08065,136,32.0,,,,33.0,,,5.6,13.6,,,-104.0,,,,-103.0,,,-130.4,-122.4,,,,,,True,,,False,False,,
08067,531,80.0,,,,97.0,,179.8,5.4,41.7,,,-451.0,,,,-434.0,,-351.2,-525.6,-489.3,,,,,,True,,True,False,False,,
08069,5936,1496.0,,,,2844.0,,2594.5,576.9,865.3,,,-4440.0,,,,-3092.0,,-3341.5,-5359.1,-5070.7,,,,,,True,,True,False,False,,
08071,131,24.0,,,,80.0,,,29.6,,,,-107.0,,,,-51.0,,,-101.5,,,,,,,True,,,True,,,
08073,107,16.0,,,,101.0,,,11.3,,,,-91.0,,,,-6.0,,,-95.7,,,,,,,True,,,False,,,
08075,1120,288.0,,,,264.0,,4.1,43.9,62.8,,,-832.0,,,,-856.0,,-1115.9,-1076.0,-1057.2,,,,,,False,,False,False,False,,
08077,4101,592.0,,,,294.0,,1435.6,149.2,288.9,,,-3509.0,,,,-3807.0,,-2665.4,-3951.8,-3812.1,,,,,,False,,True,False,False,,
08079,5,0.0,,,,11.0,,,0.0,1.7,,,-5.0,,,,6.0,,,-5.0,-3.3,,,,,,False,,,False,True,,
08081,173,24.0,,,,42.0,,,6.3,14.0,,,-149.0,,,,-131.0,,,-166.7,-159.0,,,,,,True,,,False,False,,
08083,426,72.0,,,,68.0,,40.1,22.9,36.5,,,-354.0,,,,-358.0,,-385.9,-403.1,-389.5,,,,,,False,,False,False,False,,
08085,390,96.0,,,,86.0,,127.7,78.6,28.7,,,-294.0,,,,-304.0,,-262.3,-311.4,-361.3,,,,,,False,,True,False,False,,
08087,674,112.0,,,,421.0,,6.7,62.4,80.0,,,-562.0,,,,-253.0,,-667.3,-611.6,-594.0,,,,,,True,,False,False,False,,
08089,306,40.0,,,,86.0,,,4.0,33.7,,,-266.0,,,,-220.0,,,-302.0,-272.3,,,,,,True,,,False,False,,
08091,85,0.0,,,,8.0,,,2.2,5.2,,,-85.0,,,,-77.0,,,-82.8,-79.8,,,,,,True,,,True,True,,
08093,146,48.0,,,,37.0,,,29.8,21.7,,,-98.0,,,,-109.0,,,-116.2,-124.3,,,,,,False,,,False,False,,
08095,125,0.0,,,,40.0,,,0.0,4.9,,,-125.0,,,,-85.0,,,-125.0,-120.1,,,,,,True,,,False,True,,
08097,204,32.0,,,,31.0,,505.1,5.3,16.5,,,-172.0,,,,-173.0,,301.1,-198.7,-187.5,,,,,,False,,False,False,False,,
08099,357,8.0,,,,111.0,,,1.5,14.0,,,-349.0,,,,-246.0,,,-355.5,-343.0,,,,,,True,,,False,True,,
08101,5372,440.0,,,,2056.0,,577.3,381.8,264.3,,,-4932.0,,,,-3316.0,,-4794.7,-4990.2,-5107.7,,,,,,True,,True,False,False,,
08103,72,16.0,,,,19.0,,,0.1,,,,-56.0,,,,-53.0,,,-71.9,,,,,,,True,,,False,,,
08105,104,8.0,,,,32.0,,,7.2,6.5,,,-96.0,,,,-72.0,,,-96.8,-97.5,,,,,,True,,,False,False,,
08107,364,80.0,,,,29.0,,213.9,14.8,34.6,,,-284.0,,,,-335.0,,-150.1,-349.2,-329.4,,,,,,False,,True,False,False,,
08109,88,0.0,,,,23.0,,0.6,0.0,3.6,,,-88.0,,,,-65.0,,-87.4,-88.0,-84.4,,,,,,True,,True,False,True,,
08111,18,0.0,,,,8.0,,,0.0,,,,-18.0,,,,-10.0,,,-18.0,,,,,,,True,,,False,,,
08113,87,16.0,,,,17.0,,,9.8,10.0,,,-71.0,,,,-70.0,,,-77.2,-77.0,,,,,,True,,,False,False,,
08115,81,24.0,,,,31.0,,,11.6,,,,-57.0,,,,-50.0,,,-69.4,,,,,,,True,,,False,,,
08117,829,328.0,,,,79.0,,302.0,45.1,94.0,,,-501.0,,,,-750.0,,-527.0,-784.0,-735.0,,,,,,False,,False,False,False,,
08119,337,32.0,,,,70.0,,197.4,5.7,9.4,,,-305.0,,,,-267.0,,-139.6,-331.3,-327.6,,,,,,True,,True,False,False,,
08121,126,32.0,,,,60.0,,,2.8,11.8,,,-94.0,,,,-66.0,,,-123.2,-114.2,,,,,,True,,,False,False,,
08123,7079,1520.0,,,,2140.0,,454.2,768.8,645.6,,,-5559.0,,,,-4939.0,,-6624.8,-6310.2,-6433.4,,,,,,True,,False,False,False,,
08125,178,232.0,,,,104.0,,56.1,23.8,73.8,,,54.0,,,,-74.0,,-121.9,-154.2,-104.2,,,,,,False,,False,False,False,,
09001,13633,2392.0,,,,1711.0,,3362.5,89.9,1312.2,,,-11241.0,,,,-11922.0,,-10270.5,-13543.1,-12320.8,,,,,,False,,True,False,False,,
09003,10643,2288.0,,,,1710.0,,1360.0,64.6,2641.3,,,-8355.0,,,,-8933.0,,-9283.0,-10578.4,-8001.7,,,,,,False,,False,False,True,,
09005,1755,280.0,,,,156.0,,849.2,10.8,206.1,,,-1475.0,,,,-1599.0,,-905.8,-1744.2,-1548.9,,,,,,False,,True,False,False,,
09007,1579,192.0,,,,214.0,,466.1,13.7,87.0,,,-1387.0,,,,-1365.0,,-1112.9,-1565.3,-1492.0,,,,,,True,,True,False,False,,
09009,10908,1408.0,,,,1406.0,,1002.5,39.9,906.9,,,-9500.0,,,,-9502.0,,-9905.5,-10868.1,-10001.1,,,,,,False,,False,False,False,,
09011,3509,1008.0,,,,549.0,,1612.4,84.0,556.7,,,-2501.0,,,,-2960.0,,-1896.6,-3425.0,-2952.3,,,,,,False,,True,False,False,,
09013,1328,352.0,,,,121.0,,1105.0,20.0,421.7,,,-976.0,,,,-1207.0,,-223.0,-1308.0,-906.3,,,,,,False,,True,False,True,,
09015,1203,472.0,,,,309.0,,544.2,15.7,320.5,,,-731.0,,,,-894.0,,-658.8,-1187.3,-882.5,,,,,,False,,True,False,False,,
10001,1464,472.0,,,,862.0,,644.7,242.6,271.3,,219.0,-992.0,,,,-602.0,,-819.3,-1221.4,-1192.7,,-1245.0,,,,True,,True,False,False,,False
10003,7233,4064.0,,,,2011.0,,2951.4,1990.0,2241.4,,2407.0,-3169.0,,,,-5222.0,,-4281.6,-5243.0,-4991.6,,-4826.0,,,,False,,False,False,False,,False
10005,2858,1016.0,,,,1066.0,,398.5,250.6,779.5,,649.0,-1842.0,,,,-1792.0,,-2459.5,-2607.4,-2078.5,,-2209.0,,,,True,,False,False,False,,False
12001,4212,5424.0,,,,2278.0,,4110.7,315.1,1380.7,,1510.0,1212.0,,,,-1934.0,,-101.3,-3896.9,-2831.3,,-2702.0,,,,False,,True,False,False,,False
12003,486,528.0,,,,186.0,,0.3,160.1,164.5,,0.0,42.0,,,,-300.0,,-485.7,-325.9,-321.5,,-486.0,,,,False,,False,False,False,,False
12005,2047,1904.0,,,,697.0,,11.4,318.2,1328.9,,850.0,-143.0,,,,-1350.0,,-2035.6,-1728.8,-718.1,,-1197.0,,,,False,,False,False,False,,False
12007,278,584.0,,,,155.0,,0.4,494.8,215.7,,119.0,306.0,,,,-123.0,,-277.6,216.8,-62.3,,-159.0,,,,True,,True,True,True,,True
12009,5664,3584.0,,,,2669.0,,2332.4,1389.6,1856.8,,3385.0,-2080.0,,,,-2995.0,,-3331.6,-4274.4,-3807.2,,-2279.0,,,,False,,False,False,False,,False
12011,23588,9608.0,,,,6845.0,,630.9,1553.9,12729.2,,5140.0,-13980.0,,,,-16743.0,,-22957.1,-22034.1,-10858.8,,-18448.0,,,,False,,False,False,True,,False
12013,216,56.0,,,,96.0,,0.0,10.1,230.3,,7.0,-160.0,,,,-120.0,,-216.0,-205.9,14.3,,-209.0,,,,True,,False,False,True,,False
12015,1594,696.0,,,,193.0,,602.4,233.9,382.3,,1090.0,-898.0,,,,-1401.0,,-991.6,-1360.1,-1211.7,,-504.0,,,,False,,False,False,False,,True
12017,1531,1048.0,,,,554.0,,968.7,374.3,396.3,,826.0,-483.0,,,,-977.0,,-562.3,-1156.7,-1134.7,,-705.0,,,,False,,False,False,False,,False
12019,2355,1888.0,,,,884.0,,901.4,112.1,1331.7,,1013.0,-467.0,,,,-1471.0,,-1453.6,-2242.9,-1023.3,,-1342.0,,,,False,,False,False,False,,False
12021,4093,1864.0,,,,392.0,,55.8,1477.5,955.8,,1359.0,-2229.0,,,,-3701.0,,-4037.2,-2615.5,-3137.2,,-2734.0,,,,False,,False,False,False,,False
12023,829,1176.0,,,,311.0,,2.5,82.8,751.0,,0.0,347.0,,,,-518.0,,-826.5,-746.1,-78.0,,-829.0,,,,False,,False,False,True,,False
12027,628,128.0,,,,378.0,,1.3,23.4,100.1,,65.0,-500.0,,,,-250.0,,-626.7,-604.6,-527.9,,-563.0,,,,True,,False,False,False,,False
12029,123,72.0,,,,48.0,,0.0,14.4,91.1,,2.0,-51.0,,,,-75.0,,-123.0,-108.6,-31.9,,-121.0,,,,False,,False,False,True,,False
12031,10255,6984.0,,,,4918.0,,397.0,180.6,4758.6,,4298.0,-3271.0,,,,-5337.0,,-9858.0,-10074.4,-5496.4,,-5957.0,,,,False,,False,False,False,,False
12033,3654,1632.0,,,,1984.0,,16.9,470.4,1344.3,,324.0,-2022.0,,,,-1670.0,,-3637.1,-3183.6,-2309.7,,-3330.0,,,,True,,False,False,False,,False
12035,809,640.0,,,,322.0,,715.1,98.5,474.8,,303.0,-169.0,,,,-487.0,,-93.9,-710.5,-334.2,,-506.0,,,,False,,True,False,False,,False
12037,212,176.0,,,,30.0,,0.0,0.4,151.7,,0.0,-36.0,,,,-182.0,,-212.0,-211.6,-60.3,,-212.0,,,,False,,False,False,False,,False
12039,422,776.0,,,,266.0,,0.0,182.5,1034.5,,0.0,354.0,,,,-156.0,,-422.0,-239.5,612.5,,-422.0,,,,True,,False,True,False,,False
12041,214,64.0,,,,54.0,,0.0,14.6,47.4,,72.0,-150.0,,,,-160.0,,-214.0,-199.4,-166.6,,-142.0,,,,False,,False,False,False,,True
12043,114,328.0,,,,97.0,,0.0,90.7,144.0,,61.0,214.0,,,,-17.0,,-114.0,-23.3,30.0,,-53.0,,,,True,,True,True,True,,True
12045,168,80.0,,,,39.0,,0.1,26.6,114.6,,0.0,-88.0,,,,-129.0,,-167.9,-141.4,-53.4,,-168.0,,,,False,,False,False,True,,False
12047,110,184.0,,,,69.0,,0.3,193.6,60.9,,1.0,74.0,,,,-41.0,,-109.7,83.6,-49.1,,-109.0,,,,True,,False,False,True,,False
12049,374,640.0,,,,431.0,,0.6,186.4,240.6,,0.0,266.0,,,,57.0,,-373.4,-187.6,-133.4,,-374.0,,,,True,,False,True,True,,False
12051,355,208.0,,,,164.0,,0.1,24.9,160.0,,1.0,-147.0,,,,-191.0,,-354.9,-330.1,-195.0,,-354.0,,,,False,,False,False,False,,False
12053,1478,968.0,,,,852.0,,1072.9,407.0,427.2,,1068.0,-510.0,,,,-626.0,,-405.1,-1071.0,-1050.8,,-410.0,,,,False,,True,False,False,,True
12055,1331,640.0,,,,467.0,,1.1,388.0,288.9,,386.0,-691.0,,,,-864.0,,-1329.9,-943.0,-1042.1,,-945.0,,,,False,,False,False,False,,False
12057,13535,9080.0,,,,7987.0,,512.8,4849.2,3593.0,,5511.0,-4455.0,,,,-5548.0,,-13022.2,-8685.8,-9942.0,,-8024.0,,,,False,,False,False,False,,False
12059,350,200.0,,,,169.0,,0.2,30.9,197.7,,59.0,-150.0,,,,-181.0,,-349.8,-319.1,-152.3,,-291.0,,,,False,,False,False,False,,False
12061,1519,1000.0,,,,1269.0,,335.8,377.0,485.7,,1144.0,-519.0,,,,-250.0,,-1183.2,-1142.0,-1033.3,,-375.0,,,,True,,False,False,False,,True
12063,897,760.0,,,,491.0,,0.5,439.1,375.9,,0.0,-137.0,,,,-406.0,,-896.5,-457.9,-521.1,,-897.0,,,,False,,False,False,False,,False
12065,184,88.0,,,,27.0,,0.0,46.5,79.6,,40.0,-96.0,,,,-157.0,,-184.0,-137.5,-104.4,,-144.0,,,,False,,False,False,False,,False
