,actual_cases,COVIDhub-baseline,BPagano-RtDriven,Columbia_UNC-SurvCon,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-Columbia_UNC-SurvCon,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
42077,12641,7189.0,,,,,6179.0,,36478.2,,4328.0,,,-5452.0,,,,,-6462.0,,23837.2,,-8313.0,,,,,,,False,,False,,False,,
42079,10887,6216.0,,,,,6334.0,,19535.0,,4229.3,,,-4671.0,,,,,-4553.0,,8648.0,,-6657.7,,,,,,,True,,False,,False,,
42081,4917,1526.0,,,,,1877.0,,16903.2,,715.9,,,-3391.0,,,,,-3040.0,,11986.2,,-4201.1,,,,,,,True,,False,,False,,
42083,1542,490.0,,,,,467.0,,832.7,,,,,-1052.0,,,,,-1075.0,,-709.3,,,,,,,,,False,,True,,,,
42085,4330,3052.0,,,,,1999.0,,22249.5,,1749.9,,,-1278.0,,,,,-2331.0,,17919.5,,-2580.1,,,,,,,False,,False,,False,,
42087,2648,2093.0,,,,,932.0,,11304.1,,,,,-555.0,,,,,-1716.0,,8656.1,,,,,,,,,False,,False,,,,
42089,3819,1981.0,,,,,1867.0,,7594.4,,951.3,,,-1838.0,,,,,-1952.0,,3775.4,,-2867.7,,,,,,,False,,False,,False,,
42091,20058,12180.0,,,,,9696.0,,50672.8,,5192.4,,,-7878.0,,,,,-10362.0,,30614.8,,-14865.6,,,,,,,False,,False,,False,,
42093,1906,231.0,,,,,375.0,,1423.9,,,,,-1675.0,,,,,-1531.0,,-482.1,,,,,,,,,True,,True,,,,
42095,10561,4872.0,,,,,4369.0,,16159.8,,4316.0,,,-5689.0,,,,,-6192.0,,5598.8,,-6245.0,,,,,,,False,,True,,False,,
42097,3200,1442.0,,,,,1961.0,,1906.6,,928.3,,,-1758.0,,,,,-1239.0,,-1293.4,,-2271.7,,,,,,,True,,True,,False,,
42099,1294,455.0,,,,,578.0,,2273.7,,,,,-839.0,,,,,-716.0,,979.7,,,,,,,,,True,,False,,,,
42101,41162,35336.0,,,,,19238.0,,157085.4,,24727.7,,,-5826.0,,,,,-21924.0,,115923.4,,-16434.3,,,,,,,False,,False,,False,,
42103,776,336.0,,,,,375.0,,1952.1,,,,,-440.0,,,,,-401.0,,1176.1,,,,,,,,,True,,False,,,,
42105,533,168.0,,,,,159.0,,252.3,,,,,-365.0,,,,,-374.0,,-280.7,,,,,,,,,False,,True,,,,
42107,5484,2842.0,,,,,3257.0,,2858.9,,2451.9,,,-2642.0,,,,,-2227.0,,-2625.1,,-3032.1,,,,,,,True,,True,,False,,
42109,1259,812.0,,,,,675.0,,5328.6,,,,,-447.0,,,,,-584.0,,4069.6,,,,,,,,,False,,False,,,,
42111,4142,2072.0,,,,,1078.0,,24235.8,,,,,-2070.0,,,,,-3064.0,,20093.8,,,,,,,,,False,,False,,,,
42113,123,70.0,,,,,64.0,,262.3,,,,,-53.0,,,,,-59.0,,139.3,,,,,,,,,False,,False,,,,
42115,568,224.0,,,,,406.0,,230.8,,,,,-344.0,,,,,-162.0,,-337.2,,,,,,,,,True,,True,,,,
42117,1460,1064.0,,,,,459.0,,4528.9,,,,,-396.0,,,,,-1001.0,,3068.9,,,,,,,,,False,,False,,,,
42119,1987,1267.0,,,,,914.0,,10510.3,,,,,-720.0,,,,,-1073.0,,8523.3,,,,,,,,,False,,False,,,,
42121,1922,910.0,,,,,704.0,,1724.2,,,,,-1012.0,,,,,-1218.0,,-197.8,,,,,,,,,False,,True,,,,
42123,1452,175.0,,,,,422.0,,287.3,,,,,-1277.0,,,,,-1030.0,,-1164.7,,,,,,,,,True,,True,,,,
42125,6350,3318.0,,,,,3170.0,,8020.9,,1995.7,,,-3032.0,,,,,-3180.0,,1670.9,,-4354.3,,,,,,,False,,True,,False,,
42127,1611,189.0,,,,,455.0,,1196.1,,,,,-1422.0,,,,,-1156.0,,-414.9,,,,,,,,,True,,True,,,,
42129,13894,6559.0,,,,,5224.0,,20651.9,,6558.8,,,-7335.0,,,,,-8670.0,,6757.9,,-7335.2,,,,,,,False,,True,,False,,
42131,518,581.0,,,,,342.0,,1143.1,,,,,63.0,,,,,-176.0,,625.1,,,,,,,,,False,,False,,,,
42133,15908,5236.0,,,,,6198.0,,11308.2,,4242.7,,,-10672.0,,,,,-9710.0,,-4599.8,,-11665.3,,,,,,,True,,True,,False,,
44001,1551,1337.0,,,,,1390.0,,8772.2,,,,,-214.0,,,,,-161.0,,7221.2,,,,,,,,,True,,False,,,,
44003,6533,3220.0,,,,,5426.0,,10572.2,,2092.5,,,-3313.0,,,,,-1107.0,,4039.2,,-4440.5,,,,,,,True,,False,,False,,
44005,1689,763.0,,,,,1853.0,,2133.2,,,,,-926.0,,,,,164.0,,444.2,,,,,,,,,True,,True,,,,
44007,31138,17493.0,,,,,22510.0,,29449.8,,9279.8,,,-13645.0,,,,,-8628.0,,-1688.2,,-21858.2,,,,,,,True,,True,,False,,
44009,2880,1148.0,,,,,2508.0,,7005.1,,1441.7,,,-1732.0,,,,,-372.0,,4125.1,,-1438.3,,,,,,,True,,False,,True,,
45001,418,196.0,,,,,295.0,,254.3,,,,,-222.0,,,,,-123.0,,-163.7,,,,,,,,,True,,True,,,,
45003,3669,1995.0,,,,,1506.0,,1474.4,,928.2,,,-1674.0,,,,,-2163.0,,-2194.6,,-2740.8,,,,,,,False,,False,,False,,
45005,78,14.0,,,,,91.0,,34.4,,,,,-64.0,,,,,13.0,,-43.6,,,,,,,,,True,,True,,,,
45007,5374,3472.0,,,,,2415.0,,2265.4,,1732.4,,,-1902.0,,,,,-2959.0,,-3108.6,,-3641.6,,,,,,,False,,False,,False,,
45009,256,70.0,,,,,146.0,,24.7,,,,,-186.0,,,,,-110.0,,-231.3,,,,,,,,,True,,False,,,,
45011,550,175.0,,,,,170.0,,145.0,,,,,-375.0,,,,,-380.0,,-405.0,,,,,,,,,False,,False,,,,
45013,3196,1295.0,,,,,1199.0,,1469.2,,1060.1,,,-1901.0,,,,,-1997.0,,-1726.8,,-2135.9,,,,,,,False,,True,,False,,
45015,2614,1547.0,,,,,1914.0,,1201.2,,557.3,,,-1067.0,,,,,-700.0,,-1412.8,,-2056.7,,,,,,,True,,False,,False,,
45017,290,42.0,,,,,140.0,,56.4,,,,,-248.0,,,,,-150.0,,-233.6,,,,,,,,,True,,True,,,,
45019,6023,4067.0,,,,,3802.0,,2578.5,,2805.2,,,-1956.0,,,,,-2221.0,,-3444.5,,-3217.8,,,,,,,False,,False,,False,,
45021,1276,931.0,,,,,1038.0,,1854.8,,396.4,,,-345.0,,,,,-238.0,,578.8,,-879.6,,,,,,,True,,False,,False,,
45023,904,399.0,,,,,516.0,,302.8,,116.6,,,-505.0,,,,,-388.0,,-601.2,,-787.4,,,,,,,True,,False,,False,,
45025,748,378.0,,,,,652.0,,623.6,,248.8,,,-370.0,,,,,-96.0,,-124.4,,-499.2,,,,,,,True,,True,,False,,
45027,559,259.0,,,,,402.0,,416.1,,123.5,,,-300.0,,,,,-157.0,,-142.9,,-435.5,,,,,,,True,,True,,False,,
45029,592,385.0,,,,,410.0,,270.3,,178.8,,,-207.0,,,,,-182.0,,-321.7,,-413.2,,,,,,,True,,False,,False,,
45031,1874,735.0,,,,,847.0,,1139.8,,314.0,,,-1139.0,,,,,-1027.0,,-734.2,,-1560.0,,,,,,,True,,True,,False,,
45033,997,301.0,,,,,399.0,,217.2,,155.4,,,-696.0,,,,,-598.0,,-779.8,,-841.6,,,,,,,True,,False,,False,,
45035,3205,1603.0,,,,,1259.0,,1227.4,,1059.1,,,-1602.0,,,,,-1946.0,,-1977.6,,-2145.9,,,,,,,False,,False,,False,,
45037,522,378.0,,,,,331.0,,964.2,,,,,-144.0,,,,,-191.0,,442.2,,,,,,,,,False,,False,,,,
45039,407,427.0,,,,,295.0,,793.0,,,,,20.0,,,,,-112.0,,386.0,,,,,,,,,False,,False,,,,
45041,4615,1659.0,,,,,1532.0,,1341.2,,898.4,,,-2956.0,,,,,-3083.0,,-3273.8,,-3716.6,,,,,,,False,,False,,False,,
45043,1373,658.0,,,,,801.0,,492.3,,219.7,,,-715.0,,,,,-572.0,,-880.7,,-1153.3,,,,,,,True,,False,,False,,
45045,17714,9814.0,,,,,6167.0,,11962.0,,3656.5,,,-7900.0,,,,,-11547.0,,-5752.0,,-14057.5,,,,,,,False,,True,,False,,
45047,1557,742.0,,,,,903.0,,779.2,,300.5,,,-815.0,,,,,-654.0,,-777.8,,-1256.5,,,,,,,True,,True,,False,,
45049,297,126.0,,,,,201.0,,594.9,,,,,-171.0,,,,,-96.0,,297.9,,,,,,,,,True,,False,,,,
45051,7126,3773.0,,,,,2466.0,,5433.2,,2305.0,,,-3353.0,,,,,-4660.0,,-1692.8,,-4821.0,,,,,,,False,,True,,False,,
45053,386,175.0,,,,,192.0,,192.5,,,,,-211.0,,,,,-194.0,,-193.5,,,,,,,,,True,,True,,,,
45055,1219,707.0,,,,,755.0,,381.1,,411.5,,,-512.0,,,,,-464.0,,-837.9,,-807.5,,,,,,,True,,False,,False,,
45057,2306,1589.0,,,,,1246.0,,2129.2,,633.7,,,-717.0,,,,,-1060.0,,-176.8,,-1672.3,,,,,,,False,,True,,False,,
45059,1465,917.0,,,,,876.0,,2179.2,,352.8,,,-548.0,,,,,-589.0,,714.2,,-1112.2,,,,,,,False,,False,,False,,
45061,374,42.0,,,,,226.0,,935.9,,,,,-332.0,,,,,-148.0,,561.9,,,,,,,,,True,,False,,,,
45063,6733,4410.0,,,,,2636.0,,4151.9,,1613.8,,,-2323.0,,,,,-4097.0,,-2581.1,,-5119.2,,,,,,,False,,False,,False,,
45065,172,98.0,,,,,51.0,,45.3,,,,,-74.0,,,,,-121.0,,-126.7,,,,,,,,,False,,False,,,,
45067,729,245.0,,,,,368.0,,403.4,,150.0,,,-484.0,,,,,-361.0,,-325.6,,-579.0,,,,,,,True,,True,,False,,
45069,687,294.0,,,,,406.0,,938.3,,175.8,,,-393.0,,,,,-281.0,,251.3,,-511.2,,,,,,,True,,True,,False,,
45071,953,896.0,,,,,517.0,,1135.5,,487.1,,,-57.0,,,,,-436.0,,182.5,,-465.9,,,,,,,False,,False,,False,,
45073,2560,966.0,,,,,1101.0,,664.7,,526.3,,,-1594.0,,,,,-1459.0,,-1895.3,,-2033.7,,,,,,,True,,False,,False,,
45075,1621,602.0,,,,,828.0,,832.6,,203.2,,,-1019.0,,,,,-793.0,,-788.4,,-1417.8,,,,,,,True,,True,,False,,
45077,5181,2520.0,,,,,1700.0,,1318.8,,1118.0,,,-2661.0,,,,,-3481.0,,-3862.2,,-4063.0,,,,,,,False,,False,,False,,
45079,7780,4781.0,,,,,3467.0,,2712.5,,2076.9,,,-2999.0,,,,,-4313.0,,-5067.5,,-5703.1,,,,,,,False,,False,,False,,
45081,243,63.0,,,,,251.0,,121.5,,,,,-180.0,,,,,8.0,,-121.5,,,,,,,,,True,,True,,,,
45083,9400,5075.0,,,,,4055.0,,4735.3,,2118.6,,,-4325.0,,,,,-5345.0,,-4664.7,,-7281.4,,,,,,,False,,False,,False,,
45085,1768,854.0,,,,,1155.0,,1697.0,,265.9,,,-914.0,,,,,-613.0,,-71.0,,-1502.1,,,,,,,True,,True,,False,,
45087,664,448.0,,,,,470.0,,811.4,,,,,-216.0,,,,,-194.0,,147.4,,,,,,,,,True,,True,,,,
45089,679,308.0,,,,,378.0,,35.4,,90.0,,,-371.0,,,,,-301.0,,-643.6,,-589.0,,,,,,,True,,False,,False,,
45091,7561,4473.0,,,,,3060.0,,5039.2,,2233.0,,,-3088.0,,,,,-4501.0,,-2521.8,,-5328.0,,,,,,,False,,True,,False,,
46003,131,315.0,,,,,149.0,,132.1,,,,,184.0,,,,,18.0,,1.1,,,,,,,,,True,,True,,,,
46005,620,1967.0,,,,,1440.0,,908.8,,798.6,,,1347.0,,,,,820.0,,288.8,,178.6,,,,,,,True,,True,,True,,
46007,93,112.0,,,,,158.0,,10.8,,,,,19.0,,,,,65.0,,-82.2,,,,,,,,,False,,False,,,,
46009,274,378.0,,,,,786.0,,7.2,,189.8,,,104.0,,,,,512.0,,-266.8,,-84.2,,,,,,,False,,False,,True,,
46011,974,2072.0,,,,,2219.0,,2076.2,,1062.1,,,1098.0,,,,,1245.0,,1102.2,,88.1,,,,,,,False,,False,,True,,
46013,1611,2422.0,,,,,3326.0,,1571.6,,710.1,,,811.0,,,,,1715.0,,-39.4,,-900.9,,,,,,,False,,True,,False,,
46015,171,553.0,,,,,228.0,,223.3,,,,,382.0,,,,,57.0,,52.3,,,,,,,,,True,,True,,,,
46017,80,203.0,,,,,138.0,,32.2,,,,,123.0,,,,,58.0,,-47.8,,,,,,,,,True,,True,,,,
46019,296,756.0,,,,,296.0,,196.4,,,,,460.0,,,,,0.0,,-99.6,,,,,,,,,True,,True,,,,
46021,22,56.0,,,,,127.0,,3.6,,,,,34.0,,,,,105.0,,-18.4,,,,,,,,,False,,True,,,,
46023,511,644.0,,,,,580.0,,209.9,,,,,133.0,,,,,69.0,,-301.1,,,,,,,,,True,,False,,,,
46025,134,175.0,,,,,128.0,,30.7,,,,,41.0,,,,,-6.0,,-103.3,,,,,,,,,True,,False,,,,
46027,534,1071.0,,,,,909.0,,707.0,,,,,537.0,,,,,375.0,,173.0,,,,,,,,,True,,True,,,,
46029,1298,1722.0,,,,,2205.0,,956.1,,813.3,,,424.0,,,,,907.0,,-341.9,,-484.7,,,,,,,False,,True,,False,,
46031,136,364.0,,,,,100.0,,72.8,,,,,228.0,,,,,-36.0,,-63.2,,,,,,,,,True,,True,,,,
46033,248,399.0,,,,,269.0,,314.4,,,,,151.0,,,,,21.0,,66.4,,,,,,,,,True,,True,,,,
46035,923,2891.0,,,,,1996.0,,2880.2,,1742.3,,,1968.0,,,,,1073.0,,1957.2,,819.3,,,,,,,True,,True,,True,,
46037,280,448.0,,,,,197.0,,1060.9,,,,,168.0,,,,,-83.0,,780.9,,,,,,,,,True,,False,,,,
46039,164,196.0,,,,,181.0,,82.8,,,,,32.0,,,,,17.0,,-81.2,,,,,,,,,True,,False,,,,
46041,613,1190.0,,,,,172.0,,1005.6,,,,,577.0,,,,,-441.0,,392.6,,,,,,,,,True,,True,,,,
46043,137,217.0,,,,,152.0,,115.9,,,,,80.0,,,,,15.0,,-21.1,,,,,,,,,True,,True,,,,
46045,174,182.0,,,,,218.0,,104.1,,,,,8.0,,,,,44.0,,-69.9,,,,,,,,,False,,False,,,,
46047,146,413.0,,,,,333.0,,189.0,,,,,267.0,,,,,187.0,,43.0,,,,,,,,,True,,True,,,,
46049,56,112.0,,,,,108.0,,22.9,,,,,56.0,,,,,52.0,,-33.1,,,,,,,,,True,,True,,,,
46051,364,609.0,,,,,463.0,,989.1,,,,,245.0,,,,,99.0,,625.1,,,,,,,,,True,,False,,,,
46053,130,378.0,,,,,168.0,,257.6,,,,,248.0,,,,,38.0,,127.6,,,,,,,,,True,,True,,,,
46055,115,70.0,,,,,76.0,,14.3,,,,,-45.0,,,,,-39.0,,-100.7,,,,,,,,,True,,False,,,,
46057,288,392.0,,,,,238.0,,175.2,,,,,104.0,,,,,-50.0,,-112.8,,,,,,,,,True,,False,,,,
46059,81,273.0,,,,,181.0,,57.5,,,,,192.0,,,,,100.0,,-23.5,,,,,,,,,True,,True,,,,
46061,131,280.0,,,,,170.0,,273.4,,,,,149.0,,,,,39.0,,142.4,,,,,,,,,True,,True,,,,
46063,25,14.0,,,,,74.0,,0.5,,,,,-11.0,,,,,49.0,,-24.5,,,,,,,,,False,,False,,,,
46065,751,1603.0,,,,,1709.0,,3442.7,,1589.4,,,852.0,,,,,958.0,,2691.7,,838.4,,,,,,,False,,False,,True,,
46067,293,721.0,,,,,438.0,,773.2,,,,,428.0,,,,,145.0,,480.2,,,,,,,,,True,,False,,,,
46069,39,196.0,,,,,112.0,,196.6,,,,,157.0,,,,,73.0,,157.6,,,,,,,,,True,,False,,,,
46071,85,175.0,,,,,63.0,,40.9,,,,,90.0,,,,,-22.0,,-44.1,,,,,,,,,True,,True,,,,
46073,54,154.0,,,,,219.0,,138.1,,,,,100.0,,,,,165.0,,84.1,,,,,,,,,False,,True,,,,
46075,21,28.0,,,,,29.0,,8.9,,,,,7.0,,,,,8.0,,-12.1,,,,,,,,,False,,False,,,,
46077,208,455.0,,,,,213.0,,184.7,,,,,247.0,,,,,5.0,,-23.3,,,,,,,,,True,,True,,,,
46079,354,1029.0,,,,,996.0,,1297.1,,,,,675.0,,,,,642.0,,943.1,,,,,,,,,True,,False,,,,
46081,970,2184.0,,,,,1224.0,,1903.7,,1069.2,,,1214.0,,,,,254.0,,933.7,,99.2,,,,,,,True,,True,,True,,
46083,2430,5565.0,,,,,3872.0,,3697.3,,4930.9,,,3135.0,,,,,1442.0,,1267.3,,2500.9,,,,,,,True,,True,,True,,
46085,159,280.0,,,,,107.0,,78.5,,,,,121.0,,,,,-52.0,,-80.5,,,,,,,,,True,,True,,,,
46087,209,798.0,,,,,222.0,,463.3,,,,,589.0,,,,,13.0,,254.3,,,,,,,,,True,,True,,,,
46089,90,140.0,,,,,219.0,,537.3,,,,,50.0,,,,,129.0,,447.3,,,,,,,,,False,,False,,,,
46091,153,238.0,,,,,289.0,,2477.0,,,,,85.0,,,,,136.0,,2324.0,,,,,,,,,False,,False,,,,
46093,883,1421.0,,,,,1353.0,,1507.8,,599.3,,,538.0,,,,,470.0,,624.8,,-283.7,,,,,,,True,,False,,True,,
46095,97,133.0,,,,,87.0,,13.2,,,,,36.0,,,,,-10.0,,-83.8,,,,,,,,,True,,False,,,,
46097,53,77.0,,,,,141.0,,41.0,,,,,24.0,,,,,88.0,,-12.0,,,,,,,,,False,,True,,,,
46099,8338,18578.0,,,,,17733.0,,11481.6,,15660.9,,,10240.0,,,,,9395.0,,3143.6,,7322.9,,,,,,,True,,True,,True,,
46101,208,252.0,,,,,190.0,,229.2,,,,,44.0,,,,,-18.0,,21.2,,,,,,,,,True,,True,,,,
46102,551,1043.0,,,,,310.0,,193.9,,277.1,,,492.0,,,,,-241.0,,-357.1,,-273.9,,,,,,,True,,True,,True,,
46103,4500,8456.0,,,,,7926.0,,11049.2,,4410.9,,,3956.0,,,,,3426.0,,6549.2,,-89.1,,,,,,,True,,False,,True,,
46105,180,98.0,,,,,84.0,,76.8,,,,,-82.0,,,,,-96.0,,-103.2,,,,,,,,,False,,False,,,,
46107,96,245.0,,,,,111.0,,48.3,,,,,149.0,,,,,15.0,,-47.7,,,,,,,,,True,,True,,,,
46109,437,728.0,,,,,553.0,,1811.1,,,,,291.0,,,,,116.0,,1374.1,,,,,,,,,True,,False,,,,
46111,112,259.0,,,,,99.0,,121.2,,,,,147.0,,,,,-13.0,,9.2,,,,,,,,,True,,True,,,,
46115,252,462.0,,,,,412.0,,130.9,,,,,210.0,,,,,160.0,,-121.1,,,,,,,,,True,,True,,,,
46117,121,238.0,,,,,84.0,,810.6,,,,,117.0,,,,,-37.0,,689.6,,,,,,,,,True,,False,,,,
46119,38,105.0,,,,,53.0,,24.4,,,,,67.0,,,,,15.0,,-13.6,,,,,,,,,True,,True,,,,
46121,472,819.0,,,,,440.0,,219.2,,,,,347.0,,,,,-32.0,,-252.8,,,,,,,,,True,,True,,,,
46123,234,497.0,,,,,481.0,,1525.2,,,,,263.0,,,,,247.0,,1291.2,,,,,,,,,True,,False,,,,
46125,281,630.0,,,,,420.0,,247.0,,,,,349.0,,,,,139.0,,-34.0,,,,,,,,,True,,True,,,,
46127,602,889.0,,,,,1146.0,,1461.1,,,,,287.0,,,,,544.0,,859.1,,,,,,,,,False,,False,,,,
46129,257,413.0,,,,,423.0,,1678.7,,,,,156.0,,,,,166.0,,1421.7,,,,,,,,,False,,False,,,,
46135,1234,1533.0,,,,,2356.0,,946.4,,1507.7,,,299.0,,,,,1122.0,,-287.6,,273.7,,,,,,,False,,True,,True,,
46137,152,126.0,,,,,90.0,,68.9,,,,,-26.0,,,,,-62.0,,-83.1,,,,,,,,,False,,False,,,,
47001,3568,1750.0,,,,,1348.0,,3713.5,,1528.2,,,-1818.0,,,,,-2220.0,,145.5,,-2039.8,,,,,,,False,,True,,False,,
47003,2522,1603.0,,,,,1555.0,,2722.1,,1136.4,,,-919.0,,,,,-967.0,,200.1,,-1385.6,,,,,,,False,,True,,False,,
47005,567,840.0,,,,,683.0,,2929.1,,,,,273.0,,,,,116.0,,2362.1,,,,,,,,,True,,False,,,,
47007,527,224.0,,,,,467.0,,215.7,,259.5,,,-303.0,,,,,-60.0,,-311.3,,-267.5,,,,,,,True,,False,,True,,
47009,6085,2618.0,,,,,2125.0,,4370.1,,1637.7,,,-3467.0,,,,,-3960.0,,-1714.9,,-4447.3,,,,,,,False,,True,,False,,
47011,5056,2576.0,,,,,2254.0,,6390.2,,1914.7,,,-2480.0,,,,,-2802.0,,1334.2,,-3141.3,,,,,,,False,,True,,False,,
47013,1605,707.0,,,,,829.0,,763.8,,599.7,,,-898.0,,,,,-776.0,,-841.2,,-1005.3,,,,,,,True,,True,,False,,
47015,819,735.0,,,,,462.0,,4315.3,,,,,-84.0,,,,,-357.0,,3496.3,,,,,,,,,False,,False,,,,
47017,1337,882.0,,,,,858.0,,2619.3,,574.6,,,-455.0,,,,,-479.0,,1282.3,,-762.4,,,,,,,False,,False,,False,,
47019,2385,1953.0,,,,,940.0,,3302.3,,1172.1,,,-432.0,,,,,-1445.0,,917.3,,-1212.9,,,,,,,False,,False,,False,,
47021,1647,763.0,,,,,949.0,,2895.2,,517.1,,,-884.0,,,,,-698.0,,1248.2,,-1129.9,,,,,,,True,,False,,False,,
47023,691,469.0,,,,,529.0,,1666.9,,,,,-222.0,,,,,-162.0,,975.9,,,,,,,,,True,,False,,,,
47025,1102,441.0,,,,,646.0,,2657.4,,,,,-661.0,,,,,-456.0,,1555.4,,,,,,,,,True,,False,,,,
47027,383,189.0,,,,,144.0,,203.0,,,,,-194.0,,,,,-239.0,,-180.0,,,,,,,,,False,,True,,,,
47029,1563,924.0,,,,,716.0,,584.1,,746.7,,,-639.0,,,,,-847.0,,-978.9,,-816.3,,,,,,,False,,False,,False,,
47031,2682,1267.0,,,,,1602.0,,956.6,,1660.8,,,-1415.0,,,,,-1080.0,,-1725.4,,-1021.2,,,,,,,True,,False,,True,,
47033,624,280.0,,,,,370.0,,200.9,,183.7,,,-344.0,,,,,-254.0,,-423.1,,-440.3,,,,,,,True,,False,,False,,
47035,2505,1806.0,,,,,1174.0,,7906.3,,838.0,,,-699.0,,,,,-1331.0,,5401.3,,-1667.0,,,,,,,False,,False,,False,,
47037,25477,17423.0,,,,,11455.0,,43576.9,,12728.5,,,-8054.0,,,,,-14022.0,,18099.9,,-12748.5,,,,,,,False,,False,,False,,
47039,558,595.0,,,,,422.0,,1252.2,,,,,37.0,,,,,-136.0,,694.2,,,,,,,,,False,,False,,,,
47041,1204,651.0,,,,,589.0,,3229.6,,,,,-553.0,,,,,-615.0,,2025.6,,,,,,,,,False,,False,,,,
47043,2495,1897.0,,,,,1558.0,,6092.5,,1116.5,,,-598.0,,,,,-937.0,,3597.5,,-1378.5,,,,,,,False,,False,,False,,
47045,1539,1764.0,,,,,1348.0,,1875.2,,848.2,,,225.0,,,,,-191.0,,336.2,,-690.8,,,,,,,True,,False,,False,,
47047,1477,798.0,,,,,851.0,,923.2,,785.3,,,-679.0,,,,,-626.0,,-553.8,,-691.7,,,,,,,True,,True,,False,,
47049,885,378.0,,,,,307.0,,639.1,,316.0,,,-507.0,,,,,-578.0,,-245.9,,-569.0,,,,,,,False,,True,,False,,
47051,1991,1253.0,,,,,1225.0,,2046.3,,770.3,,,-738.0,,,,,-766.0,,55.3,,-1220.7,,,,,,,False,,True,,False,,
47053,2523,1610.0,,,,,1382.0,,7941.5,,903.1,,,-913.0,,,,,-1141.0,,5418.5,,-1619.9,,,,,,,False,,False,,False,,
47055,1516,903.0,,,,,945.0,,2205.7,,412.7,,,-613.0,,,,,-571.0,,689.7,,-1103.3,,,,,,,True,,False,,False,,
47057,1053,350.0,,,,,409.0,,260.3,,,,,-703.0,,,,,-644.0,,-792.7,,,,,,,,,True,,False,,,,
47059,3262,1932.0,,,,,1269.0,,1151.4,,1059.0,,,-1330.0,,,,,-1993.0,,-2110.6,,-2203.0,,,,,,,False,,False,,False,,
47061,554,301.0,,,,,395.0,,113.7,,,,,-253.0,,,,,-159.0,,-440.3,,,,,,,,,True,,False,,,,
47063,3088,1778.0,,,,,1148.0,,3797.1,,1264.7,,,-1310.0,,,,,-1940.0,,709.1,,-1823.3,,,,,,,False,,True,,False,,
47065,15196,8162.0,,,,,6820.0,,42345.9,,6573.6,,,-7034.0,,,,,-8376.0,,27149.9,,-8622.4,,,,,,,False,,False,,False,,
47067,209,7.0,,,,,84.0,,2.8,,,,,-202.0,,,,,-125.0,,-206.2,,,,,,,,,True,,False,,,,
47069,777,497.0,,,,,921.0,,567.9,,239.1,,,-280.0,,,,,144.0,,-209.1,,-537.9,,,,,,,True,,True,,False,,
47071,1125,602.0,,,,,870.0,,1181.5,,435.9,,,-523.0,,,,,-255.0,,56.5,,-689.1,,,,,,,True,,True,,False,,
47073,2203,1246.0,,,,,936.0,,3347.7,,588.5,,,-957.0,,,,,-1267.0,,1144.7,,-1614.5,,,,,,,False,,False,,False,,
47075,757,574.0,,,,,445.0,,558.6,,517.2,,,-183.0,,,,,-312.0,,-198.4,,-239.8,,,,,,,False,,False,,False,,
47077,1424,637.0,,,,,817.0,,2595.3,,307.5,,,-787.0,,,,,-607.0,,1171.3,,-1116.5,,,,,,,True,,False,,False,,
47079,1202,1197.0,,,,,856.0,,3511.9,,,,,-5.0,,,,,-346.0,,2309.9,,,,,,,,,False,,False,,,,
47081,997,581.0,,,,,829.0,,1936.6,,,,,-416.0,,,,,-168.0,,939.6,,,,,,,,,True,,False,,,,
47083,294,350.0,,,,,258.0,,1311.7,,,,,56.0,,,,,-36.0,,1017.7,,,,,,,,,True,,False,,,,
47085,613,434.0,,,,,555.0,,1841.7,,,,,-179.0,,,,,-58.0,,1228.7,,,,,,,,,True,,False,,,,
47087,372,567.0,,,,,266.0,,4039.1,,,,,195.0,,,,,-106.0,,3667.1,,,,,,,,,True,,False,,,,
47089,2129,1239.0,,,,,984.0,,2866.2,,772.8,,,-890.0,,,,,-1145.0,,737.2,,-1356.2,,,,,,,False,,True,,False,,
47091,506,364.0,,,,,253.0,,322.5,,400.4,,,-142.0,,,,,-253.0,,-183.5,,-105.6,,,,,,,False,,False,,True,,
47093,17948,8855.0,,,,,6543.0,,14018.7,,5870.2,,,-9093.0,,,,,-11405.0,,-3929.3,,-12077.8,,,,,,,False,,True,,False,,
47095,371,469.0,,,,,214.0,,2348.4,,164.8,,,98.0,,,,,-157.0,,1977.4,,-206.2,,,,,,,False,,False,,False,,
47097,860,1771.0,,,,,986.0,,10042.0,,1086.3,,,911.0,,,,,126.0,,9182.0,,226.3,,,,,,,True,,False,,True,,
