,actual_cases,COVIDhub-baseline,BPagano-RtDriven,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
27049,2136,2040.0,,,,,1904.0,,10140.2,,823.0,-96.0,,,,,-232.0,,8004.2,,-1313.0,,,,,False,,False,,False
27051,261,176.0,,,,,551.0,,548.2,,71.0,-85.0,,,,,290.0,,287.2,,-190.0,,,,,False,,False,,False
27053,45326,38848.0,,,,,44128.0,,28202.4,13736.1,14850.0,-6478.0,,,,,-1198.0,,-17123.6,-31589.9,-30476.0,,,,,True,,False,False,False
27055,862,648.0,,,,,583.0,,3223.5,,259.0,-214.0,,,,,-279.0,,2361.5,,-603.0,,,,,False,,False,,False
27057,803,768.0,,,,,1539.0,,4152.1,,420.0,-35.0,,,,,736.0,,3349.1,,-383.0,,,,,False,,False,,False
27059,1807,1712.0,,,,,2129.0,,4978.3,,1278.0,-95.0,,,,,322.0,,3171.3,,-529.0,,,,,False,,False,,False
27061,1677,1528.0,,,,,2223.0,,3961.2,,1075.0,-149.0,,,,,546.0,,2284.2,,-602.0,,,,,False,,False,,False
27063,532,248.0,,,,,601.0,,615.4,,134.0,-284.0,,,,,69.0,,83.4,,-398.0,,,,,True,,True,,False
27065,639,376.0,,,,,994.0,,649.3,,206.0,-263.0,,,,,355.0,,10.3,,-433.0,,,,,False,,True,,False
27067,3213,2256.0,,,,,3574.0,,2724.4,1231.9,259.0,-957.0,,,,,361.0,,-488.6,-1981.1,-2954.0,,,,,True,,True,False,False
27069,243,280.0,,,,,188.0,,1929.1,,142.0,37.0,,,,,-55.0,,1686.1,,-101.0,,,,,False,,False,,False
27071,351,136.0,,,,,448.0,,307.8,,164.0,-215.0,,,,,97.0,,-43.2,,-187.0,,,,,True,,True,,True
27073,436,160.0,,,,,567.0,,310.7,,123.0,-276.0,,,,,131.0,,-125.3,,-313.0,,,,,True,,True,,False
27075,386,240.0,,,,,270.0,,753.0,,213.0,-146.0,,,,,-116.0,,367.0,,-173.0,,,,,True,,False,,False
27077,92,96.0,,,,,75.0,,464.7,,81.0,4.0,,,,,-17.0,,372.7,,-11.0,,,,,False,,False,,False
27079,1158,984.0,,,,,1321.0,,1616.9,,663.0,-174.0,,,,,163.0,,458.9,,-495.0,,,,,True,,False,,False
27081,228,184.0,,,,,441.0,,308.2,,78.0,-44.0,,,,,213.0,,80.2,,-150.0,,,,,False,,False,,False
27083,1646,1248.0,,,,,2097.0,,1477.1,470.8,188.0,-398.0,,,,,451.0,,-168.9,-1175.2,-1458.0,,,,,False,,True,False,False
27085,2275,1264.0,,,,,2286.0,,2143.6,,904.0,-1011.0,,,,,11.0,,-131.4,,-1371.0,,,,,True,,True,,False
27087,247,96.0,,,,,336.0,,323.1,,24.0,-151.0,,,,,89.0,,76.1,,-223.0,,,,,True,,True,,False
27089,433,536.0,,,,,412.0,,3817.5,,157.0,103.0,,,,,-21.0,,3384.5,,-276.0,,,,,True,,False,,False
27091,880,440.0,,,,,1334.0,,646.5,,368.0,-440.0,,,,,454.0,,-233.5,,-512.0,,,,,False,,True,,False
27093,1393,944.0,,,,,1477.0,,1737.2,,837.0,-449.0,,,,,84.0,,344.2,,-556.0,,,,,True,,True,,False
27095,1330,1720.0,,,,,1595.0,,6059.4,,648.0,390.0,,,,,265.0,,4729.4,,-682.0,,,,,True,,False,,False
27097,1824,1808.0,,,,,2560.0,,6182.5,,412.0,-16.0,,,,,736.0,,4358.5,,-1412.0,,,,,False,,False,,False
27099,1666,936.0,,,,,1976.0,,784.1,385.2,274.0,-730.0,,,,,310.0,,-881.9,-1280.8,-1392.0,,,,,True,,False,False,False
27101,415,304.0,,,,,580.0,,388.8,,67.0,-111.0,,,,,165.0,,-26.2,,-348.0,,,,,False,,True,,False
27103,1169,1016.0,,,,,1558.0,,1520.2,,746.0,-153.0,,,,,389.0,,351.2,,-423.0,,,,,False,,False,,False
27105,981,1168.0,,,,,1778.0,,1325.7,597.2,1381.0,187.0,,,,,797.0,,344.7,-383.8,400.0,,,,,False,,False,False,False
27107,214,424.0,,,,,651.0,,1538.8,,90.0,210.0,,,,,437.0,,1324.8,,-124.0,,,,,False,,False,,True
27109,5272,5064.0,,,,,5708.0,,7964.5,2076.3,4257.0,-208.0,,,,,436.0,,2692.5,-3195.7,-1015.0,,,,,False,,False,False,False
27111,3007,1760.0,,,,,5507.0,,5739.3,1679.3,1070.0,-1247.0,,,,,2500.0,,2732.3,-1327.7,-1937.0,,,,,False,,False,False,False
27113,639,336.0,,,,,1120.0,,890.9,,172.0,-303.0,,,,,481.0,,251.9,,-467.0,,,,,False,,True,,False
27115,1764,1008.0,,,,,1432.0,,2532.3,,420.0,-756.0,,,,,-332.0,,768.3,,-1344.0,,,,,True,,False,,False
27117,451,352.0,,,,,1054.0,,552.1,,113.0,-99.0,,,,,603.0,,101.1,,-338.0,,,,,False,,False,,False
27119,1977,2624.0,,,,,3135.0,,11418.2,,496.0,647.0,,,,,1158.0,,9441.2,,-1481.0,,,,,False,,False,,False
27121,463,432.0,,,,,1060.0,,582.9,,370.0,-31.0,,,,,597.0,,119.9,,-93.0,,,,,False,,False,,False
27123,20033,17264.0,,,,,21690.0,,18183.7,9842.1,6681.0,-2769.0,,,,,1657.0,,-1849.3,-10190.9,-13352.0,,,,,True,,True,False,False
27125,204,168.0,,,,,178.0,,569.1,,81.0,-36.0,,,,,-26.0,,365.1,,-123.0,,,,,True,,False,,False
27127,930,584.0,,,,,1179.0,,1658.7,,413.0,-346.0,,,,,249.0,,728.7,,-517.0,,,,,True,,False,,False
27129,938,504.0,,,,,1006.0,,1803.3,,214.0,-434.0,,,,,68.0,,865.3,,-724.0,,,,,True,,False,,False
27131,3496,2504.0,,,,,2693.0,,2780.4,987.7,1844.0,-992.0,,,,,-803.0,,-715.6,-2508.3,-1652.0,,,,,True,,True,False,False
27133,606,344.0,,,,,779.0,,739.5,,104.0,-262.0,,,,,173.0,,133.5,,-502.0,,,,,True,,True,,False
27135,1073,1160.0,,,,,412.0,,5429.6,,190.0,87.0,,,,,-661.0,,4356.6,,-883.0,,,,,False,,False,,False
27137,8504,5824.0,,,,,8037.0,,13005.6,2392.8,4724.0,-2680.0,,,,,-467.0,,4501.6,-6111.2,-3780.0,,,,,True,,False,False,False
27139,6627,5616.0,,,,,5105.0,,9947.6,1941.5,9081.0,-1011.0,,,,,-1522.0,,3320.6,-4685.5,2454.0,,,,,False,,False,False,False
27141,5086,5472.0,,,,,4551.0,,15324.1,2291.2,2202.0,386.0,,,,,-535.0,,10238.1,-2794.8,-2884.0,,,,,False,,False,False,False
27143,688,480.0,,,,,814.0,,748.1,,254.0,-208.0,,,,,126.0,,60.1,,-434.0,,,,,True,,True,,False
27145,9180,9976.0,,,,,12339.0,,15764.1,5112.5,1175.0,796.0,,,,,3159.0,,6584.1,-4067.5,-8005.0,,,,,False,,False,False,False
27147,1524,1320.0,,,,,1766.0,,1925.2,,1005.0,-204.0,,,,,242.0,,401.2,,-519.0,,,,,False,,False,,False
27149,441,240.0,,,,,1203.0,,362.1,,190.0,-201.0,,,,,762.0,,-78.9,,-251.0,,,,,False,,True,,False
27151,493,488.0,,,,,1049.0,,1081.9,,0.0,-5.0,,,,,556.0,,588.9,,-493.0,,,,,False,,False,,False
27153,1077,1608.0,,,,,2635.0,,3581.0,,196.0,531.0,,,,,1558.0,,2504.0,,-881.0,,,,,False,,False,,False
27155,143,88.0,,,,,393.0,,133.0,,83.0,-55.0,,,,,250.0,,-10.0,,-60.0,,,,,False,,True,,False
27157,974,800.0,,,,,876.0,,1970.8,,0.0,-174.0,,,,,-98.0,,996.8,,-974.0,,,,,True,,False,,False
27159,742,768.0,,,,,1440.0,,2604.2,,215.0,26.0,,,,,698.0,,1862.2,,-527.0,,,,,False,,False,,False
27161,768,384.0,,,,,876.0,,491.2,,846.0,-384.0,,,,,108.0,,-276.8,,78.0,,,,,True,,True,,True
27163,10495,10032.0,,,,,7996.0,,28347.7,3420.3,6044.0,-463.0,,,,,-2499.0,,17852.7,-7074.7,-4451.0,,,,,False,,False,False,False
27165,415,216.0,,,,,756.0,,227.1,,361.0,-199.0,,,,,341.0,,-187.9,,-54.0,,,,,False,,True,,True
27167,412,256.0,,,,,714.0,,437.2,,93.0,-156.0,,,,,302.0,,25.2,,-319.0,,,,,False,,True,,False
27169,1933,2192.0,,,,,2294.0,,3715.1,1020.0,583.0,259.0,,,,,361.0,,1782.1,-913.0,-1350.0,,,,,False,,False,False,False
27171,7263,5808.0,,,,,6792.0,,15603.8,2347.9,2025.0,-1455.0,,,,,-471.0,,8340.8,-4915.1,-5238.0,,,,,True,,False,False,False
27173,507,488.0,,,,,907.0,,1031.8,,120.0,-19.0,,,,,400.0,,524.8,,-387.0,,,,,False,,False,,False
28001,639,432.0,,,,,302.0,,497.7,231.8,290.0,-207.0,,,,,-337.0,,-141.3,-407.2,-349.0,,,,,False,,True,False,False
28003,1055,720.0,,,,,834.0,,1537.9,281.5,634.0,-335.0,,,,,-221.0,,482.9,-773.5,-421.0,,,,,True,,False,False,False
28005,433,48.0,,,,,107.0,,42.0,,19.0,-385.0,,,,,-326.0,,-391.0,,-414.0,,,,,True,,False,,False
28007,904,296.0,,,,,209.0,,171.4,,119.0,-608.0,,,,,-695.0,,-732.6,,-785.0,,,,,False,,False,,False
28009,281,296.0,,,,,157.0,,216.1,,134.0,15.0,,,,,-124.0,,-64.9,,-147.0,,,,,False,,False,,False
28011,1331,576.0,,,,,426.0,,269.8,302.8,0.0,-755.0,,,,,-905.0,,-1061.2,-1028.2,-1331.0,,,,,False,,False,False,False
28013,541,104.0,,,,,245.0,,283.9,,39.0,-437.0,,,,,-296.0,,-257.1,,-502.0,,,,,True,,True,,False
28015,372,336.0,,,,,117.0,,313.0,,35.0,-36.0,,,,,-255.0,,-59.0,,-337.0,,,,,False,,False,,False
28017,716,224.0,,,,,261.0,,315.5,,202.0,-492.0,,,,,-455.0,,-400.5,,-514.0,,,,,True,,True,,False
28019,298,104.0,,,,,96.0,,124.8,,197.0,-194.0,,,,,-202.0,,-173.2,,-101.0,,,,,False,,True,,True
28021,177,40.0,,,,,61.0,,38.4,,1.0,-137.0,,,,,-116.0,,-138.6,,-176.0,,,,,True,,False,,False
28023,400,200.0,,,,,107.0,,422.0,,49.0,-200.0,,,,,-293.0,,22.0,,-351.0,,,,,False,,True,,False
28025,610,272.0,,,,,202.0,,232.7,,191.0,-338.0,,,,,-408.0,,-377.3,,-419.0,,,,,False,,False,,False
28027,683,216.0,,,,,422.0,,420.3,99.2,76.0,-467.0,,,,,-261.0,,-262.7,-583.8,-607.0,,,,,True,,True,False,False
28029,761,248.0,,,,,260.0,,346.1,195.5,85.0,-513.0,,,,,-501.0,,-414.9,-565.5,-676.0,,,,,True,,True,False,False
28031,831,344.0,,,,,163.0,,511.0,289.5,56.0,-487.0,,,,,-668.0,,-320.0,-541.5,-775.0,,,,,False,,True,False,False
28033,6915,4928.0,,,,,3154.0,,4488.6,3506.3,6688.0,-1987.0,,,,,-3761.0,,-2426.4,-3408.7,-227.0,,,,,False,,False,False,True
28035,2070,928.0,,,,,637.0,,768.3,869.1,305.0,-1142.0,,,,,-1433.0,,-1301.7,-1200.9,-1765.0,,,,,False,,False,False,False
28037,340,40.0,,,,,79.0,,44.8,,14.0,-300.0,,,,,-261.0,,-295.2,,-326.0,,,,,True,,True,,False
28039,652,456.0,,,,,197.0,,470.7,385.2,122.0,-196.0,,,,,-455.0,,-181.3,-266.8,-530.0,,,,,False,,True,False,False
28041,486,192.0,,,,,101.0,,137.1,,152.0,-294.0,,,,,-385.0,,-348.9,,-334.0,,,,,False,,False,,False
28043,717,216.0,,,,,332.0,,347.6,178.6,2.0,-501.0,,,,,-385.0,,-369.4,-538.4,-715.0,,,,,True,,True,False,False
28045,1129,584.0,,,,,373.0,,704.2,,387.0,-545.0,,,,,-756.0,,-424.8,,-742.0,,,,,False,,True,,False
28047,4949,3488.0,,,,,1479.0,,2603.6,2011.2,2670.0,-1461.0,,,,,-3470.0,,-2345.4,-2937.8,-2279.0,,,,,False,,False,False,False
28049,5769,2352.0,,,,,1723.0,,1857.6,1198.1,2935.0,-3417.0,,,,,-4046.0,,-3911.4,-4570.9,-2834.0,,,,,False,,False,False,True
28051,438,104.0,,,,,146.0,,49.5,60.0,0.0,-334.0,,,,,-292.0,,-388.5,-378.0,-438.0,,,,,True,,False,False,False
28053,255,120.0,,,,,88.0,,134.0,,23.0,-135.0,,,,,-167.0,,-121.0,,-232.0,,,,,False,,True,,False
28055,45,0.0,,,,,33.0,,7.6,,0.0,-45.0,,,,,-12.0,,-37.4,,-45.0,,,,,True,,True,,False
28057,1091,472.0,,,,,336.0,,566.1,287.8,98.0,-619.0,,,,,-755.0,,-524.9,-803.2,-993.0,,,,,False,,True,False,False
28059,3553,3008.0,,,,,1127.0,,2686.9,1214.9,448.0,-545.0,,,,,-2426.0,,-866.1,-2338.1,-3105.0,,,,,False,,False,False,False
28061,746,224.0,,,,,143.0,,371.6,,98.0,-522.0,,,,,-603.0,,-374.4,,-648.0,,,,,False,,True,,False
28063,179,40.0,,,,,60.0,,37.7,,22.0,-139.0,,,,,-119.0,,-141.3,,-157.0,,,,,True,,False,,False
28065,306,296.0,,,,,99.0,,195.2,,129.0,-10.0,,,,,-207.0,,-110.8,,-177.0,,,,,False,,False,,False
28067,2227,800.0,,,,,879.0,,753.6,728.4,299.0,-1427.0,,,,,-1348.0,,-1473.4,-1498.6,-1928.0,,,,,True,,False,False,False
28069,326,72.0,,,,,77.0,,52.6,,44.0,-254.0,,,,,-249.0,,-273.4,,-282.0,,,,,True,,False,,False
28071,1613,728.0,,,,,733.0,,737.8,460.3,182.0,-885.0,,,,,-880.0,,-875.2,-1152.7,-1431.0,,,,,True,,True,False,False
28073,1720,896.0,,,,,476.0,,943.2,570.7,435.0,-824.0,,,,,-1244.0,,-776.8,-1149.3,-1285.0,,,,,False,,True,False,False
28075,2241,1088.0,,,,,815.0,,893.3,475.9,265.0,-1153.0,,,,,-1426.0,,-1347.7,-1765.1,-1976.0,,,,,False,,False,False,False
28077,325,200.0,,,,,102.0,,258.3,,42.0,-125.0,,,,,-223.0,,-66.7,,-283.0,,,,,False,,True,,False
28079,879,168.0,,,,,285.0,,347.2,144.6,60.0,-711.0,,,,,-594.0,,-531.8,-734.4,-819.0,,,,,True,,True,False,False
28081,3797,2208.0,,,,,1583.0,,1516.6,1235.7,2846.0,-1589.0,,,,,-2214.0,,-2280.4,-2561.3,-951.0,,,,,False,,False,False,True
28083,849,488.0,,,,,445.0,,650.6,387.8,0.0,-361.0,,,,,-404.0,,-198.4,-461.2,-849.0,,,,,False,,True,False,False
28085,1093,344.0,,,,,363.0,,503.6,412.8,154.0,-749.0,,,,,-730.0,,-589.4,-680.2,-939.0,,,,,True,,True,True,False
28087,2547,936.0,,,,,711.0,,1002.5,629.4,1131.0,-1611.0,,,,,-1836.0,,-1544.5,-1917.6,-1416.0,,,,,False,,True,False,True
28089,3308,1000.0,,,,,745.0,,813.5,1012.5,702.0,-2308.0,,,,,-2563.0,,-2494.5,-2295.5,-2606.0,,,,,False,,False,True,False
28091,781,216.0,,,,,262.0,,138.4,,174.0,-565.0,,,,,-519.0,,-642.6,,-607.0,,,,,True,,False,,False
28093,1282,1024.0,,,,,579.0,,1424.9,500.6,221.0,-258.0,,,,,-703.0,,142.9,-781.4,-1061.0,,,,,False,,True,False,False
28095,1437,656.0,,,,,503.0,,758.5,273.7,1032.0,-781.0,,,,,-934.0,,-678.5,-1163.3,-405.0,,,,,False,,True,False,True
28097,388,272.0,,,,,138.0,,225.5,,0.0,-116.0,,,,,-250.0,,-162.5,,-388.0,,,,,False,,False,,False
28099,1115,336.0,,,,,322.0,,304.5,185.5,0.0,-779.0,,,,,-793.0,,-810.5,-929.5,-1115.0,,,,,False,,False,False,False
28101,736,160.0,,,,,186.0,,335.9,,81.0,-576.0,,,,,-550.0,,-400.1,,-655.0,,,,,True,,True,,False
28103,344,136.0,,,,,88.0,,70.9,,7.0,-208.0,,,,,-256.0,,-273.1,,-337.0,,,,,False,,False,,False
28105,1352,496.0,,,,,489.0,,519.9,381.5,233.0,-856.0,,,,,-863.0,,-832.1,-970.5,-1119.0,,,,,False,,True,False,False
28107,1431,632.0,,,,,550.0,,570.7,282.3,1400.0,-799.0,,,,,-881.0,,-860.3,-1148.7,-31.0,,,,,False,,False,False,True
28109,1423,520.0,,,,,438.0,,817.7,392.0,471.0,-903.0,,,,,-985.0,,-605.3,-1031.0,-952.0,,,,,False,,True,False,False
28111,345,120.0,,,,,105.0,,159.0,,22.0,-225.0,,,,,-240.0,,-186.0,,-323.0,,,,,False,,True,,False
28113,828,216.0,,,,,458.0,,373.2,135.0,125.0,-612.0,,,,,-370.0,,-454.8,-693.0,-703.0,,,,,True,,True,False,False
28115,1562,896.0,,,,,666.0,,943.3,419.1,1407.0,-666.0,,,,,-896.0,,-618.7,-1142.9,-155.0,,,,,False,,True,False,True
28117,971,520.0,,,,,508.0,,608.9,407.8,548.0,-451.0,,,,,-463.0,,-362.1,-563.2,-423.0,,,,,False,,True,False,True
28119,176,80.0,,,,,107.0,,44.2,,0.0,-96.0,,,,,-69.0,,-131.8,,-176.0,,,,,True,,False,,False
28121,4672,1808.0,,,,,1382.0,,1539.9,1020.0,1652.0,-2864.0,,,,,-3290.0,,-3132.1,-3652.0,-3020.0,,,,,False,,False,False,False
28123,826,240.0,,,,,297.0,,370.0,80.2,160.0,-586.0,,,,,-529.0,,-456.0,-745.8,-666.0,,,,,True,,True,False,False
28125,102,8.0,,,,,49.0,,19.9,,0.0,-94.0,,,,,-53.0,,-82.1,,-102.0,,,,,True,,True,,False
28127,788,312.0,,,,,258.0,,494.8,148.0,101.0,-476.0,,,,,-530.0,,-293.2,-640.0,-687.0,,,,,False,,True,False,False
28129,417,144.0,,,,,136.0,,384.3,,135.0,-273.0,,,,,-281.0,,-32.7,,-282.0,,,,,False,,True,,False
28131,661,376.0,,,,,180.0,,554.3,,483.0,-285.0,,,,,-481.0,,-106.7,,-178.0,,,,,False,,True,,True
28133,713,472.0,,,,,365.0,,500.2,232.1,598.0,-241.0,,,,,-348.0,,-212.8,-480.9,-115.0,,,,,False,,True,False,True
28135,346,240.0,,,,,167.0,,189.7,,0.0,-106.0,,,,,-179.0,,-156.3,,-346.0,,,,,False,,False,,False
28137,1070,752.0,,,,,484.0,,1045.9,285.2,488.0,-318.0,,,,,-586.0,,-24.1,-784.8,-582.0,,,,,False,,True,False,False
28139,1000,488.0,,,,,430.0,,613.5,,108.0,-512.0,,,,,-570.0,,-386.5,,-892.0,,,,,False,,True,,False
28141,713,392.0,,,,,351.0,,524.0,,236.0,-321.0,,,,,-362.0,,-189.0,,-477.0,,,,,False,,True,,False
28143,207,112.0,,,,,113.0,,83.4,,21.0,-95.0,,,,,-94.0,,-123.6,,-186.0,,,,,True,,False,,False
28145,1556,592.0,,,,,589.0,,683.8,224.5,573.0,-964.0,,,,,-967.0,,-872.2,-1331.5,-983.0,,,,,False,,True,False,False
28147,342,208.0,,,,,130.0,,126.4,,860.0,-134.0,,,,,-212.0,,-215.6,,518.0,,,,,False,,False,,False
28149,1228,304.0,,,,,411.0,,367.5,168.2,372.0,-924.0,,,,,-817.0,,-860.5,-1059.8,-856.0,,,,,True,,True,False,True
28151,1609,624.0,,,,,513.0,,983.1,238.6,0.0,-985.0,,,,,-1096.0,,-625.9,-1370.4,-1609.0,,,,,False,,True,False,False
28153,651,200.0,,,,,180.0,,357.1,136.4,119.0,-451.0,,,,,-471.0,,-293.9,-514.6,-532.0,,,,,False,,True,False,False
28155,406,32.0,,,,,142.0,,42.2,,7.0,-374.0,,,,,-264.0,,-363.8,,-399.0,,,,,True,,True,,False
28157,183,48.0,,,,,80.0,,43.3,,33.0,-135.0,,,,,-103.0,,-139.7,,-150.0,,,,,True,,False,,False
28159,925,480.0,,,,,172.0,,564.0,,111.0,-445.0,,,,,-753.0,,-361.0,,-814.0,,,,,False,,True,,False
28161,421,208.0,,,,,180.0,,169.8,,46.0,-213.0,,,,,-241.0,,-251.2,,-375.0,,,,,False,,False,,False
28163,802,648.0,,,,,291.0,,846.7,367.8,217.0,-154.0,,,,,-511.0,,44.7,-434.2,-585.0,,,,,False,,True,False,False
29001,973,728.0,,,,,988.0,,1793.6,,881.0,-245.0,,,,,15.0,,820.6,,-92.0,,,,,True,,False,,True
29003,600,400.0,,,,,399.0,,853.8,,510.0,-200.0,,,,,-201.0,,253.8,,-90.0,,,,,False,,False,,True
29005,159,144.0,,,,,115.0,,410.9,,94.0,-15.0,,,,,-44.0,,251.9,,-65.0,,,,,False,,False,,False
29007,1112,632.0,,,,,638.0,,2028.1,,294.0,-480.0,,,,,-474.0,,916.1,,-818.0,,,,,True,,False,,False
29009,804,968.0,,,,,967.0,,2322.7,,0.0,164.0,,,,,163.0,,1518.7,,-804.0,,,,,True,,False,,False
29011,295,272.0,,,,,269.0,,290.3,,81.0,-23.0,,,,,-26.0,,-4.7,,-214.0,,,,,False,,True,,False
29013,561,232.0,,,,,415.0,,666.9,,231.0,-329.0,,,,,-146.0,,105.9,,-330.0,,,,,True,,True,,False
29015,651,496.0,,,,,435.0,,700.5,,0.0,-155.0,,,,,-216.0,,49.5,,-651.0,,,,,False,,True,,False
29017,372,392.0,,,,,241.0,,730.0,,162.0,20.0,,,,,-131.0,,358.0,,-210.0,,,,,False,,False,,False
29019,6296,7416.0,,,,,3712.0,,7302.4,4346.3,2689.0,1120.0,,,,,-2584.0,,1006.4,-1949.7,-3607.0,,,,,False,,True,False,False
29021,2795,1840.0,,,,,2283.0,,2000.6,1972.0,2960.0,-955.0,,,,,-512.0,,-794.4,-823.0,165.0,,,,,True,,True,True,True
29023,1361,1592.0,,,,,1404.0,,3724.9,1652.9,168.0,231.0,,,,,43.0,,2363.9,291.9,-1193.0,,,,,True,,False,False,False
29025,335,288.0,,,,,263.0,,425.2,,0.0,-47.0,,,,,-72.0,,90.2,,-335.0,,,,,False,,False,,False
29027,2009,2968.0,,,,,975.0,,10205.3,1359.8,486.0,959.0,,,,,-1034.0,,8196.3,-649.2,-1523.0,,,,,False,,False,True,False
29029,1380,1136.0,,,,,785.0,,1487.3,937.8,139.0,-244.0,,,,,-595.0,,107.3,-442.2,-1241.0,,,,,False,,True,False,False
29031,3314,3152.0,,,,,1673.0,,3862.1,3931.2,1785.0,-162.0,,,,,-1641.0,,548.1,617.2,-1529.0,,,,,False,,False,False,False
29033,410,344.0,,,,,316.0,,713.7,,105.0,-66.0,,,,,-94.0,,303.7,,-305.0,,,,,False,,False,,False
29035,174,136.0,,,,,108.0,,233.0,,58.0,-38.0,,,,,-66.0,,59.0,,-116.0,,,,,False,,False,,False
29037,3245,1896.0,,,,,1768.0,,3376.6,1077.3,1277.0,-1349.0,,,,,-1477.0,,131.6,-2167.7,-1968.0,,,,,False,,True,False,False
29039,257,224.0,,,,,368.0,,510.7,,116.0,-33.0,,,,,111.0,,253.7,,-141.0,,,,,False,,False,,False
29041,225,320.0,,,,,197.0,,1569.2,,165.0,95.0,,,,,-28.0,,1344.2,,-60.0,,,,,True,,False,,True
29043,2878,2376.0,,,,,1432.0,,3562.3,1498.1,5845.0,-502.0,,,,,-1446.0,,684.3,-1379.9,2967.0,,,,,False,,False,False,False
29045,210,312.0,,,,,159.0,,1018.6,,131.0,102.0,,,,,-51.0,,808.6,,-79.0,,,,,True,,False,,True
29047,3303,3072.0,,,,,4249.0,,6127.3,2149.8,3821.0,-231.0,,,,,946.0,,2824.3,-1153.2,518.0,,,,,False,,False,False,False
29049,661,664.0,,,,,488.0,,1575.4,,231.0,3.0,,,,,-173.0,,914.4,,-430.0,,,,,False,,False,,False
29051,3633,6048.0,,,,,1608.0,,12934.9,2126.3,0.0,2415.0,,,,,-2025.0,,9301.9,-1506.7,-3633.0,,,,,True,,False,True,False
29053,687,1240.0,,,,,472.0,,1921.9,,344.0,553.0,,,,,-215.0,,1234.9,,-343.0,,,,,True,,False,,True
29055,946,880.0,,,,,457.0,,1647.3,,0.0,-66.0,,,,,-489.0,,701.3,,-946.0,,,,,False,,False,,False
29057,190,256.0,,,,,149.0,,319.7,,195.0,66.0,,,,,-41.0,,129.7,,5.0,,,,,True,,False,,True
29059,271,304.0,,,,,336.0,,1265.7,,151.0,33.0,,,,,65.0,,994.7,,-120.0,,,,,False,,False,,False
29061,226,184.0,,,,,293.0,,191.8,,100.0,-42.0,,,,,67.0,,-34.2,,-126.0,,,,,False,,True,,False
29063,381,696.0,,,,,361.0,,1709.6,,197.0,315.0,,,,,-20.0,,1328.6,,-184.0,,,,,True,,False,,True
29065,405,272.0,,,,,300.0,,760.9,,322.0,-133.0,,,,,-105.0,,355.9,,-83.0,,,,,True,,False,,True
29067,308,200.0,,,,,273.0,,254.9,,24.0,-108.0,,,,,-35.0,,-53.1,,-284.0,,,,,True,,True,,False
29069,789,1048.0,,,,,1068.0,,1250.3,628.0,458.0,259.0,,,,,279.0,,461.3,-161.0,-331.0,,,,,False,,False,True,False
29071,3438,3128.0,,,,,2249.0,,5382.0,1364.6,3859.0,-310.0,,,,,-1189.0,,1944.0,-2073.4,421.0,,,,,False,,False,False,False
29073,367,352.0,,,,,232.0,,742.7,,263.0,-15.0,,,,,-135.0,,375.7,,-104.0,,,,,False,,False,,False
29075,387,304.0,,,,,185.0,,528.3,,100.0,-83.0,,,,,-202.0,,141.3,,-287.0,,,,,False,,False,,False
29077,8736,6792.0,,,,,5503.0,,9012.7,5620.5,12083.0,-1944.0,,,,,-3233.0,,276.7,-3115.5,3347.0,,,,,False,,True,False,False
29079,371,312.0,,,,,412.0,,480.5,,1496.0,-59.0,,,,,41.0,,109.5,,1125.0,,,,,True,,False,,False
29081,421,240.0,,,,,269.0,,182.6,,171.0,-181.0,,,,,-152.0,,-238.4,,-250.0,,,,,True,,False,,False
29083,899,1000.0,,,,,607.0,,3685.2,,0.0,101.0,,,,,-292.0,,2786.2,,-899.0,,,,,False,,False,,False
29085,154,224.0,,,,,158.0,,964.8,,0.0,70.0,,,,,4.0,,810.8,,-154.0,,,,,True,,False,,False
29087,174,240.0,,,,,92.0,,267.5,,81.0,66.0,,,,,-82.0,,93.5,,-93.0,,,,,False,,False,,False
29089,308,408.0,,,,,235.0,,732.9,,158.0,100.0,,,,,-73.0,,424.9,,-150.0,,,,,True,,False,,False
29091,1030,680.0,,,,,1128.0,,1118.3,547.8,184.0,-350.0,,,,,98.0,,88.3,-482.2,-846.0,,,,,True,,True,False,False
29093,279,160.0,,,,,156.0,,639.0,,288.0,-119.0,,,,,-123.0,,360.0,,9.0,,,,,False,,False,,True
29095,12079,10144.0,,,,,9352.0,,11301.0,7225.8,12592.0,-1935.0,,,,,-2727.0,,-778.0,-4853.2,513.0,,,,,False,,True,False,True
29097,4141,4128.0,,,,,3278.0,,3910.4,2570.1,4252.0,-13.0,,,,,-863.0,,-230.6,-1570.9,111.0,,,,,False,,False,False,False
