,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,OneQuietNight-ML,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-OneQuietNight-ML,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-OneQuietNight-ML,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
21019,1659,2730.0,3783.0,,,,,1187.0,,600.6,1020.4,2508.0,2789.0,,1164.7,,,1071.0,2124.0,,,,,-472.0,,-1058.4,-638.6,849.0,1130.0,,-494.3,,,False,,,,,True,,True,True,True,False,,True,,
21021,1616,840.0,1142.0,,,,,723.0,,1409.7,425.1,1441.5,1202.0,,,,,-776.0,-474.0,,,,,-893.0,,-206.3,-1190.9,-174.5,-414.0,,,,,True,,,,,False,,True,False,True,True,,,,
21023,168,108.0,124.0,,,,,220.0,,542.5,37.7,162.0,146.0,,,,,-60.0,-44.0,,,,,52.0,,374.5,-130.3,-6.0,-22.0,,,,,True,,,,,True,,False,False,True,True,,,,
21025,358,408.0,578.0,,,,,309.0,,3339.9,207.4,236.0,467.0,,,,,50.0,220.0,,,,,-49.0,,2981.9,-150.6,-122.0,109.0,,,,,False,,,,,True,,False,False,False,False,,,,
21027,264,456.0,544.0,,,,,424.0,,507.6,195.5,386.0,500.0,,,,,192.0,280.0,,,,,160.0,,243.6,-68.5,122.0,236.0,,,,,False,,,,,True,,False,True,True,False,,,,
21029,1728,2142.0,2128.0,,,,,1999.0,,1703.9,1493.6,2169.0,2355.0,,1334.6,,,414.0,400.0,,,,,271.0,,-24.1,-234.4,441.0,627.0,,-393.4,,,True,,,,,True,,True,True,False,False,,True,,
21031,318,156.0,117.0,,,,,363.0,,42.9,114.9,148.0,312.0,,,,,-162.0,-201.0,,,,,45.0,,-275.1,-203.1,-170.0,-6.0,,,,,False,,,,,True,,False,False,False,True,,,,
21033,410,378.0,317.0,,,,,498.0,,196.8,117.6,388.0,420.0,,,,,-32.0,-93.0,,,,,88.0,,-213.2,-292.4,-22.0,10.0,,,,,False,,,,,False,,False,False,True,True,,,,
21035,878,1152.0,1298.0,,,,,1462.0,,2877.4,606.3,1115.5,1583.0,,734.9,,,274.0,420.0,,,,,584.0,,1999.4,-271.7,237.5,705.0,,-143.1,,,False,,,,,False,,False,True,True,False,,True,,
21037,2196,2574.0,2830.0,,,,,3449.0,,1645.8,2021.4,2909.0,2316.0,,1696.7,,,378.0,634.0,,,,,1253.0,,-550.2,-174.6,713.0,120.0,,-499.3,,,False,,,,,False,,False,True,False,True,,False,,
21039,163,186.0,88.0,,,,,342.0,,553.7,68.8,422.0,204.0,,,,,23.0,-75.0,,,,,179.0,,390.7,-94.2,259.0,41.0,,,,,False,,,,,False,,False,False,False,False,,,,
21041,267,204.0,202.0,,,,,441.0,,498.0,81.8,273.0,231.0,,,,,-63.0,-65.0,,,,,174.0,,231.0,-185.2,6.0,-36.0,,,,,False,,,,,False,,False,False,True,True,,,,
21043,826,528.0,701.0,,,,,601.0,,1451.6,365.5,540.0,932.0,,,,,-298.0,-125.0,,,,,-225.0,,625.6,-460.5,-286.0,106.0,,,,,True,,,,,True,,False,False,True,True,,,,
21045,378,402.0,489.0,,,,,309.0,,7317.8,259.6,811.0,507.0,,,,,24.0,111.0,,,,,-69.0,,6939.8,-118.4,433.0,129.0,,,,,False,,,,,False,,False,False,False,False,,,,
21047,1772,1584.0,1799.0,,,,,2490.0,,2946.7,910.5,1417.5,2095.0,,846.4,,,-188.0,27.0,,,,,718.0,,1174.7,-861.5,-354.5,323.0,,-925.6,,,True,,,,,False,,False,False,False,False,,False,,
21049,668,666.0,945.0,,,,,869.0,,197.4,527.4,545.0,778.0,,,,,-2.0,277.0,,,,,201.0,,-470.6,-140.6,-123.0,110.0,,,,,False,,,,,False,,False,False,False,False,,,,
21051,772,750.0,485.0,,,,,529.0,,95.8,435.6,746.0,907.0,,,,,-22.0,-287.0,,,,,-243.0,,-676.2,-336.4,-26.0,135.0,,,,,False,,,,,False,,False,False,False,False,,,,
21053,501,288.0,161.0,,,,,349.0,,3184.6,121.8,317.0,356.0,,,,,-213.0,-340.0,,,,,-152.0,,2683.6,-379.2,-184.0,-145.0,,,,,False,,,,,True,,False,False,True,True,,,,
21055,151,102.0,77.0,,,,,343.0,,666.6,38.8,94.0,188.0,,,,,-49.0,-74.0,,,,,192.0,,515.6,-112.2,-57.0,37.0,,,,,False,,,,,False,,False,False,False,True,,,,
21057,205,162.0,91.0,,,,,196.0,,2221.0,34.5,140.0,210.0,,,,,-43.0,-114.0,,,,,-9.0,,2016.0,-170.5,-65.0,5.0,,,,,False,,,,,True,,False,False,False,True,,,,
21059,2935,2334.0,2190.0,,,,,3158.0,,2472.6,1690.5,3129.5,3015.0,,1264.4,,,-601.0,-745.0,,,,,223.0,,-462.4,-1244.5,194.5,80.0,,-1670.6,,,False,,,,,True,,True,False,True,True,,False,,
21061,214,510.0,546.0,,,,,256.0,,6273.4,144.2,609.0,571.0,,,,,296.0,332.0,,,,,42.0,,6059.4,-69.8,395.0,357.0,,,,,False,,,,,True,,False,True,False,False,,,,
21063,272,384.0,160.0,,,,,158.0,,327.7,130.1,332.0,456.0,,,,,112.0,-112.0,,,,,-114.0,,55.7,-141.9,60.0,184.0,,,,,False,,,,,False,,True,False,True,False,,,,
21065,281,252.0,235.0,,,,,383.0,,338.6,214.7,256.0,368.0,,,,,-29.0,-46.0,,,,,102.0,,57.6,-66.3,-25.0,87.0,,,,,False,,,,,False,,False,False,True,False,,,,
21067,8517,9366.0,9979.0,,,,,7661.0,,10047.4,5862.2,15370.5,9880.0,,9279.4,,,849.0,1462.0,,,,,-856.0,,1530.4,-2654.8,6853.5,1363.0,,762.4,,,False,,,,,False,,False,False,False,False,,True,,
21069,468,306.0,213.0,,,,,433.0,,66.8,202.3,1076.0,397.0,,,,,-162.0,-255.0,,,,,-35.0,,-401.2,-265.7,608.0,-71.0,,,,,False,,,,,True,,False,False,False,True,,,,
21071,885,1074.0,807.0,,,,,672.0,,1042.1,566.2,1304.0,1316.0,,,,,189.0,-78.0,,,,,-213.0,,157.1,-318.8,419.0,431.0,,,,,True,,,,,False,,True,False,False,False,,,,
21073,937,882.0,1022.0,,,,,1251.0,,652.2,641.4,1009.5,1302.0,,435.0,,,-55.0,85.0,,,,,314.0,,-284.8,-295.6,72.5,365.0,,-502.0,,,False,,,,,False,,False,False,False,False,,False,,
21075,94,102.0,48.0,,,,,257.0,,24.3,42.8,39.0,152.0,,,,,8.0,-46.0,,,,,163.0,,-69.7,-51.2,-55.0,58.0,,,,,False,,,,,False,,False,False,False,False,,,,
21077,269,132.0,165.0,,,,,290.0,,422.0,88.1,333.0,160.0,,,,,-137.0,-104.0,,,,,21.0,,153.0,-180.9,64.0,-109.0,,,,,True,,,,,True,,False,False,True,True,,,,
21079,476,456.0,295.0,,,,,389.0,,1565.4,222.6,765.0,575.0,,,,,-20.0,-181.0,,,,,-87.0,,1089.4,-253.4,289.0,99.0,,,,,False,,,,,False,,False,False,False,False,,,,
21081,730,582.0,712.0,,,,,763.0,,732.8,292.0,1119.0,640.0,,,,,-148.0,-18.0,,,,,33.0,,2.8,-438.0,389.0,-90.0,,,,,True,,,,,True,,True,False,False,True,,,,
21083,1207,1650.0,2634.0,,,,,1541.0,,2015.2,1000.6,2296.5,1962.0,,600.3,,,443.0,1427.0,,,,,334.0,,808.2,-206.4,1089.5,755.0,,-606.7,,,False,,,,,True,,False,True,False,False,,False,,
21085,486,558.0,697.0,,,,,710.0,,372.5,436.2,593.5,775.0,,,,,72.0,211.0,,,,,224.0,,-113.5,-49.8,107.5,289.0,,,,,False,,,,,False,,False,True,False,False,,,,
21087,305,378.0,39.0,,,,,268.0,,3064.3,162.3,438.0,456.0,,,,,73.0,-266.0,,,,,-37.0,,2759.3,-142.7,133.0,151.0,,,,,False,,,,,True,,False,False,False,False,,,,
21089,1319,1068.0,1126.0,,,,,1121.0,,1135.3,536.1,1898.0,1373.0,,,,,-251.0,-193.0,,,,,-198.0,,-183.7,-782.9,579.0,54.0,,,,,True,,,,,True,,True,False,False,True,,,,
21091,198,294.0,254.0,,,,,228.0,,515.5,91.8,202.0,344.0,,,,,96.0,56.0,,,,,30.0,,317.5,-106.2,4.0,146.0,,,,,True,,,,,True,,False,False,True,False,,,,
21093,2472,3642.0,3885.0,,,,,2422.0,,5802.9,2248.5,3903.0,4240.0,,1371.5,,,1170.0,1413.0,,,,,-50.0,,3330.9,-223.5,1431.0,1768.0,,-1100.5,,,False,,,,,True,,False,True,False,False,,True,,
21095,811,390.0,453.0,,,,,645.0,,98.3,351.8,484.0,629.0,,,,,-421.0,-358.0,,,,,-166.0,,-712.7,-459.2,-327.0,-182.0,,,,,True,,,,,True,,False,False,True,True,,,,
21097,385,390.0,528.0,,,,,655.0,,1072.0,115.2,432.0,485.0,,,,,5.0,143.0,,,,,270.0,,687.0,-269.8,47.0,100.0,,,,,False,,,,,False,,False,False,False,False,,,,
21099,555,420.0,216.0,,,,,439.0,,96.9,240.8,202.0,503.0,,,,,-135.0,-339.0,,,,,-116.0,,-458.1,-314.2,-353.0,-52.0,,,,,False,,,,,True,,False,False,False,True,,,,
21101,1120,990.0,1088.0,,,,,1501.0,,652.7,551.5,873.0,1415.0,,910.2,,,-130.0,-32.0,,,,,381.0,,-467.3,-568.5,-247.0,295.0,,-209.8,,,True,,,,,False,,False,False,False,False,,False,,
21103,393,294.0,315.0,,,,,420.0,,286.9,190.6,272.0,380.0,,,,,-99.0,-78.0,,,,,27.0,,-106.1,-202.4,-121.0,-13.0,,,,,True,,,,,True,,False,False,False,True,,,,
21105,84,78.0,16.0,,,,,127.0,,101.8,43.7,42.0,105.0,,,,,-6.0,-68.0,,,,,43.0,,17.8,-40.3,-42.0,21.0,,,,,False,,,,,False,,False,False,False,False,,,,
21107,1095,1212.0,1139.0,,,,,1499.0,,513.1,838.1,1486.0,1727.0,,1125.9,,,117.0,44.0,,,,,404.0,,-581.9,-256.9,391.0,632.0,,30.9,,,True,,,,,False,,False,False,False,False,,True,,
21109,249,306.0,188.0,,,,,326.0,,131.7,91.8,221.0,398.0,,,,,57.0,-61.0,,,,,77.0,,-117.3,-157.2,-28.0,149.0,,,,,False,,,,,False,,False,False,True,False,,,,
21111,19602,20406.0,16085.0,,,,,18736.0,,19468.9,15800.2,26739.0,21233.0,,6454.6,,,804.0,-3517.0,,,,,-866.0,,-133.1,-3801.8,7137.0,1631.0,,-13147.4,,,False,,,,,False,,True,False,False,False,,False,,
21113,1127,1302.0,1861.0,,,,,1165.0,,2915.4,636.3,1551.5,1533.0,,807.8,,,175.0,734.0,,,,,38.0,,1788.4,-490.7,424.5,406.0,,-319.2,,,False,,,,,True,,False,False,False,False,,False,,
21115,496,438.0,331.0,,,,,493.0,,957.1,253.7,564.0,669.0,,,,,-58.0,-165.0,,,,,-3.0,,461.1,-242.3,68.0,173.0,,,,,False,,,,,True,,False,False,False,False,,,,
21117,4391,4152.0,5306.0,,,,,6262.0,,2259.0,3999.5,4689.5,3667.0,,1609.8,,,-239.0,915.0,,,,,1871.0,,-2132.0,-391.5,298.5,-724.0,,-2781.2,,,False,,,,,False,,False,False,False,False,,False,,
21119,245,336.0,269.0,,,,,229.0,,175.9,168.2,334.0,449.0,,,,,91.0,24.0,,,,,-16.0,,-69.1,-76.8,89.0,204.0,,,,,True,,,,,True,,True,True,True,False,,,,
21121,752,606.0,463.0,,,,,911.0,,195.0,413.5,286.0,971.0,,,,,-146.0,-289.0,,,,,159.0,,-557.0,-338.5,-466.0,219.0,,,,,False,,,,,False,,False,False,False,False,,,,
21123,349,492.0,357.0,,,,,341.0,,258.1,188.2,440.0,569.0,,,,,143.0,8.0,,,,,-8.0,,-90.9,-160.8,91.0,220.0,,,,,True,,,,,True,,True,False,True,False,,,,
21125,1525,1398.0,881.0,,,,,1554.0,,1099.7,821.9,845.0,1948.0,,1068.8,,,-127.0,-644.0,,,,,29.0,,-425.3,-703.1,-680.0,423.0,,-456.2,,,False,,,,,True,,False,False,False,False,,False,,
21127,486,450.0,631.0,,,,,351.0,,1018.4,202.1,554.0,565.0,,,,,-36.0,145.0,,,,,-135.0,,532.4,-283.9,68.0,79.0,,,,,False,,,,,False,,False,False,False,False,,,,
21129,201,1968.0,595.0,,,,,303.0,,2528.4,520.5,1606.0,700.0,,,,,1767.0,394.0,,,,,102.0,,2327.4,319.5,1405.0,499.0,,,,,True,,,,,True,,False,True,True,True,,,,
21131,289,186.0,84.0,,,,,191.0,,121.8,74.9,183.0,244.0,,,,,-103.0,-205.0,,,,,-98.0,,-167.2,-214.1,-106.0,-45.0,,,,,False,,,,,True,,False,False,False,True,,,,
21133,645,378.0,571.0,,,,,356.0,,268.5,261.0,603.0,549.0,,,,,-267.0,-74.0,,,,,-289.0,,-376.5,-384.0,-42.0,-96.0,,,,,True,,,,,False,,False,False,True,True,,,,
21135,358,210.0,317.0,,,,,305.0,,49.6,132.8,194.0,333.0,,,,,-148.0,-41.0,,,,,-53.0,,-308.4,-225.2,-164.0,-25.0,,,,,True,,,,,True,,False,False,False,True,,,,
21137,932,558.0,711.0,,,,,591.0,,2209.5,313.6,1152.0,797.0,,,,,-374.0,-221.0,,,,,-341.0,,1277.5,-618.4,220.0,-135.0,,,,,True,,,,,True,,False,False,True,True,,,,
21139,256,252.0,137.0,,,,,297.0,,216.9,70.3,364.5,336.0,,,,,-4.0,-119.0,,,,,41.0,,-39.1,-185.7,108.5,80.0,,,,,False,,,,,False,,False,False,False,False,,,,
21141,618,918.0,725.0,,,,,855.0,,803.6,451.1,1423.0,1091.0,,,,,300.0,107.0,,,,,237.0,,185.6,-166.9,805.0,473.0,,,,,True,,,,,True,,True,True,False,False,,,,
21143,154,138.0,119.0,,,,,227.0,,71.3,21.6,117.0,197.0,,,,,-16.0,-35.0,,,,,73.0,,-82.7,-132.4,-37.0,43.0,,,,,False,,,,,False,,False,False,False,False,,,,
21145,2098,2430.0,2366.0,,,,,2600.0,,1457.1,1451.1,2555.5,3030.0,,1628.6,,,332.0,268.0,,,,,502.0,,-640.9,-646.9,457.5,932.0,,-469.4,,,True,,,,,False,,False,False,False,False,,False,,
21147,780,216.0,176.0,,,,,359.0,,1176.2,79.3,204.0,368.0,,,,,-564.0,-604.0,,,,,-421.0,,396.2,-700.7,-576.0,-412.0,,,,,False,,,,,True,,True,False,False,True,,,,
21149,207,300.0,219.0,,,,,233.0,,252.2,65.0,334.0,359.0,,,,,93.0,12.0,,,,,26.0,,45.2,-142.0,127.0,152.0,,,,,True,,,,,True,,True,False,False,False,,,,
21151,2496,2706.0,4645.0,,,,,2012.0,,14162.6,1622.9,3732.5,3200.0,,1434.9,,,210.0,2149.0,,,,,-484.0,,11666.6,-873.1,1236.5,704.0,,-1061.1,,,False,,,,,False,,False,False,False,False,,False,,
21153,336,396.0,318.0,,,,,254.0,,624.1,219.7,369.0,456.0,,,,,60.0,-18.0,,,,,-82.0,,288.1,-116.3,33.0,120.0,,,,,True,,,,,False,,False,False,True,False,,,,
21155,680,912.0,683.0,,,,,472.0,,1853.8,313.2,747.5,960.0,,,,,232.0,3.0,,,,,-208.0,,1173.8,-366.8,67.5,280.0,,,,,True,,,,,True,,False,False,True,False,,,,
21157,780,762.0,1033.0,,,,,1075.0,,4587.9,343.5,880.0,1032.0,,,,,-18.0,253.0,,,,,295.0,,3807.9,-436.5,100.0,252.0,,,,,False,,,,,False,,False,False,False,False,,,,
21159,306,276.0,211.0,,,,,177.0,,203.3,152.6,290.0,368.0,,,,,-30.0,-95.0,,,,,-129.0,,-102.7,-153.4,-16.0,62.0,,,,,False,,,,,False,,False,False,True,False,,,,
21161,617,444.0,470.0,,,,,612.0,,230.1,222.3,483.0,647.0,,,,,-173.0,-147.0,,,,,-5.0,,-386.9,-394.7,-134.0,30.0,,,,,True,,,,,True,,False,False,True,True,,,,
21163,574,450.0,300.0,,,,,622.0,,620.2,280.4,381.0,714.0,,,,,-124.0,-274.0,,,,,48.0,,46.2,-293.6,-193.0,140.0,,,,,False,,,,,True,,True,False,False,False,,,,
21165,119,42.0,41.0,,,,,120.0,,9.8,21.5,2.0,129.0,,,,,-77.0,-78.0,,,,,1.0,,-109.2,-97.5,-117.0,10.0,,,,,False,,,,,True,,False,False,False,True,,,,
21167,914,552.0,633.0,,,,,493.0,,1362.8,237.5,620.0,754.0,,,,,-362.0,-281.0,,,,,-421.0,,448.8,-676.5,-294.0,-160.0,,,,,True,,,,,False,,False,False,True,True,,,,
21169,267,228.0,222.0,,,,,216.0,,51.0,119.9,323.5,357.0,,,,,-39.0,-45.0,,,,,-51.0,,-216.0,-147.1,56.5,90.0,,,,,False,,,,,False,,False,False,False,False,,,,
21171,315,426.0,381.0,,,,,354.0,,148.4,183.8,279.0,549.0,,,,,111.0,66.0,,,,,39.0,,-166.6,-131.2,-36.0,234.0,,,,,True,,,,,True,,False,False,True,False,,,,
21173,634,504.0,249.0,,,,,820.0,,96.8,315.3,416.0,814.0,,,,,-130.0,-385.0,,,,,186.0,,-537.2,-318.7,-218.0,180.0,,,,,False,,,,,False,,False,False,False,False,,,,
21175,284,330.0,387.0,,,,,296.0,,686.7,189.0,377.0,413.0,,,,,46.0,103.0,,,,,12.0,,402.7,-95.0,93.0,129.0,,,,,False,,,,,True,,False,False,False,False,,,,
21177,746,852.0,527.0,,,,,955.0,,2811.2,505.7,1230.0,1188.0,,595.8,,,106.0,-219.0,,,,,209.0,,2065.2,-240.3,484.0,442.0,,-150.2,,,False,,,,,False,,False,False,False,False,,False,,
21179,1058,1764.0,1322.0,,,,,1047.0,,716.9,869.9,1577.0,2108.0,,1192.1,,,706.0,264.0,,,,,-11.0,,-341.1,-188.1,519.0,1050.0,,134.1,,,True,,,,,True,,True,True,True,False,,True,,
21181,131,84.0,42.0,,,,,225.0,,75.1,46.3,81.0,154.0,,,,,-47.0,-89.0,,,,,94.0,,-55.9,-84.7,-50.0,23.0,,,,,False,,,,,False,,False,False,False,True,,,,
21183,662,528.0,634.0,,,,,718.0,,858.7,384.6,678.5,728.0,,,,,-134.0,-28.0,,,,,56.0,,196.7,-277.4,16.5,66.0,,,,,True,,,,,True,,False,False,True,True,,,,
21185,1912,2316.0,5337.0,,,,,1477.0,,1270.3,1424.8,2934.0,1997.0,,882.6,,,404.0,3425.0,,,,,-435.0,,-641.7,-487.2,1022.0,85.0,,-1029.4,,,False,,,,,False,,False,False,False,True,,False,,
21187,264,126.0,137.0,,,,,292.0,,580.6,133.5,140.0,227.0,,,,,-138.0,-127.0,,,,,28.0,,316.6,-130.5,-124.0,-37.0,,,,,True,,,,,True,,False,True,True,True,,,,
21189,144,336.0,206.0,,,,,131.0,,2336.6,83.1,345.0,297.0,,,,,192.0,62.0,,,,,-13.0,,2192.6,-60.9,201.0,153.0,,,,,True,,,,,True,,False,True,False,True,,,,
21191,318,480.0,560.0,,,,,399.0,,1220.5,209.0,952.5,464.0,,,,,162.0,242.0,,,,,81.0,,902.5,-109.0,634.5,146.0,,,,,False,,,,,True,,False,True,False,True,,,,
21193,736,690.0,702.0,,,,,609.0,,375.7,437.3,660.0,874.0,,,,,-46.0,-34.0,,,,,-127.0,,-360.3,-298.7,-76.0,138.0,,,,,True,,,,,False,,False,False,False,False,,,,
21195,1470,1344.0,1038.0,,,,,958.0,,165.0,876.7,1251.5,1857.0,,691.8,,,-126.0,-432.0,,,,,-512.0,,-1305.0,-593.3,-218.5,387.0,,-778.2,,,False,,,,,False,,False,False,False,False,,False,,
21197,296,960.0,925.0,,,,,313.0,,4093.0,360.6,1350.5,847.0,,,,,664.0,629.0,,,,,17.0,,3797.0,64.6,1054.5,551.0,,,,,True,,,,,True,,False,True,False,True,,,,
21199,2361,1200.0,2637.0,,,,,1688.0,,15500.4,535.4,2023.0,1852.0,,499.9,,,-1161.0,276.0,,,,,-673.0,,13139.4,-1825.6,-338.0,-509.0,,-1861.1,,,True,,,,,True,,False,False,True,True,,False,,
21201,79,84.0,85.0,,,,,155.0,,83.4,21.2,20.0,89.0,,,,,5.0,6.0,,,,,76.0,,4.4,-57.8,-59.0,10.0,,,,,False,,,,,False,,True,False,False,False,,,,
21203,420,174.0,103.0,,,,,399.0,,50.0,89.7,59.0,295.0,,,,,-246.0,-317.0,,,,,-21.0,,-370.0,-330.3,-361.0,-125.0,,,,,False,,,,,True,,False,False,False,True,,,,
21205,614,576.0,671.0,,,,,622.0,,763.9,439.3,688.0,723.0,,,,,-38.0,57.0,,,,,8.0,,149.9,-174.7,74.0,109.0,,,,,False,,,,,True,,False,False,False,False,,,,
21207,590,408.0,429.0,,,,,434.0,,2929.5,181.7,269.0,519.0,,,,,-182.0,-161.0,,,,,-156.0,,2339.5,-408.3,-321.0,-71.0,,,,,True,,,,,True,,False,False,False,True,,,,
21209,971,864.0,1259.0,,,,,1436.0,,1117.6,587.3,841.5,1042.0,,398.9,,,-107.0,288.0,,,,,465.0,,146.6,-383.7,-129.5,71.0,,-572.1,,,False,,,,,False,,False,False,False,True,,False,,
21211,1047,966.0,803.0,,,,,1017.0,,1539.7,830.2,1111.0,1183.0,,740.9,,,-81.0,-244.0,,,,,-30.0,,492.7,-216.8,64.0,136.0,,-306.1,,,False,,,,,True,,False,False,True,False,,False,,
21213,670,402.0,538.0,,,,,566.0,,173.7,226.0,486.5,589.0,,,,,-268.0,-132.0,,,,,-104.0,,-496.3,-444.0,-183.5,-81.0,,,,,True,,,,,True,,False,False,True,True,,,,
21215,461,384.0,540.0,,,,,339.0,,852.4,222.7,354.0,445.0,,,,,-77.0,79.0,,,,,-122.0,,391.4,-238.3,-107.0,-16.0,,,,,False,,,,,False,,False,False,False,True,,,,
21217,939,780.0,977.0,,,,,759.0,,4629.9,409.3,838.0,1049.0,,,,,-159.0,38.0,,,,,-180.0,,3690.9,-529.7,-101.0,110.0,,,,,True,,,,,False,,False,False,True,True,,,,
21219,337,216.0,251.0,,,,,313.0,,140.6,60.8,271.0,322.0,,,,,-121.0,-86.0,,,,,-24.0,,-196.4,-276.2,-66.0,-15.0,,,,,True,,,,,True,,False,False,True,True,,,,
21221,328,222.0,281.0,,,,,462.0,,476.3,120.7,248.0,321.0,,,,,-106.0,-47.0,,,,,134.0,,148.3,-207.3,-80.0,-7.0,,,,,True,,,,,False,,False,False,True,True,,,,
21223,242,90.0,94.0,,,,,251.0,,25.4,59.8,84.0,164.0,,,,,-152.0,-148.0,,,,,9.0,,-216.6,-182.2,-158.0,-78.0,,,,,True,,,,,True,,False,False,False,True,,,,
21225,285,426.0,108.0,,,,,451.0,,1105.5,127.6,516.0,528.0,,,,,141.0,-177.0,,,,,166.0,,820.5,-157.4,231.0,243.0,,,,,False,,,,,False,,False,False,False,False,,,,
21227,3625,2874.0,2995.0,,,,,3268.0,,1060.6,2250.9,2813.5,4040.0,,1657.9,,,-751.0,-630.0,,,,,-357.0,,-2564.4,-1374.1,-811.5,415.0,,-1967.1,,,True,,,,,True,,False,False,False,True,,False,,
21229,440,438.0,395.0,,,,,277.0,,285.4,167.5,394.0,502.0,,,,,-2.0,-45.0,,,,,-163.0,,-154.6,-272.5,-46.0,62.0,,,,,False,,,,,False,,False,False,False,False,,,,
21231,910,354.0,494.0,,,,,526.0,,1254.8,201.0,326.0,535.0,,,,,-556.0,-416.0,,,,,-384.0,,344.8,-709.0,-584.0,-375.0,,,,,True,,,,,True,,True,False,False,True,,,,
21233,239,408.0,429.0,,,,,372.0,,341.7,146.1,343.5,491.0,,,,,169.0,190.0,,,,,133.0,,102.7,-92.9,104.5,252.0,,,,,False,,,,,True,,True,True,True,False,,,,
21235,1502,942.0,1084.0,,,,,1162.0,,306.6,508.5,816.0,1407.0,,675.9,,,-560.0,-418.0,,,,,-340.0,,-1195.4,-993.5,-686.0,-95.0,,-826.1,,,True,,,,,True,,False,False,False,True,,False,,
21237,144,174.0,235.0,,,,,115.0,,220.7,122.7,153.0,229.0,,,,,30.0,91.0,,,,,-29.0,,76.7,-21.3,9.0,85.0,,,,,False,,,,,True,,False,True,True,False,,,,
21239,669,672.0,832.0,,,,,489.0,,659.7,295.0,834.0,720.0,,,,,3.0,163.0,,,,,-180.0,,-9.3,-374.0,165.0,51.0,,,,,False,,,,,False,,False,False,False,False,,,,
22001,1411,1170.0,1034.0,,,,,1245.0,,1109.1,1088.3,1586.0,1603.0,,781.0,,,-241.0,-377.0,,,,,-166.0,,-301.9,-322.7,175.0,192.0,,-630.0,,,False,,,,,True,,False,False,True,True,,False,,
22003,413,768.0,98.0,,,,,512.0,,966.4,378.6,425.0,854.0,,328.4,,,355.0,-315.0,,,,,99.0,,553.4,-34.4,12.0,441.0,,-84.6,,,True,,,,,True,,False,True,True,False,,True,,
22005,2524,3768.0,4223.0,,,,,1755.0,,39208.1,3101.4,3306.5,4995.0,,1885.3,,,1244.0,1699.0,,,,,-769.0,,36684.1,577.4,782.5,2471.0,,-638.7,,,False,,,,,True,,False,True,True,False,,True,,
22007,408,642.0,712.0,,,,,290.0,,5408.5,327.8,386.0,728.0,,,,,234.0,304.0,,,,,-118.0,,5000.5,-80.2,-22.0,320.0,,,,,False,,,,,True,,False,True,True,False,,,,
22009,711,876.0,371.0,,,,,985.0,,1632.0,499.2,640.5,1245.0,,423.1,,,165.0,-340.0,,,,,274.0,,921.0,-211.8,-70.5,534.0,,-287.9,,,False,,,,,False,,False,False,True,False,,False,,
22011,707,594.0,661.0,,,,,655.0,,697.8,467.2,810.0,586.0,,284.8,,,-113.0,-46.0,,,,,-52.0,,-9.2,-239.8,103.0,-121.0,,-422.2,,,True,,,,,True,,True,False,True,False,,False,,
22013,480,342.0,44.0,,,,,221.0,,443.8,179.8,157.0,450.0,,,,,-138.0,-436.0,,,,,-259.0,,-36.2,-300.1,-323.0,-30.0,,,,,False,,,,,False,,True,False,False,True,,,,
22015,3205,5160.0,8938.0,,,,,2260.0,,19216.6,3350.8,9501.5,5588.0,,3668.5,,,1955.0,5733.0,,,,,-945.0,,16011.6,145.8,6296.5,2383.0,,463.5,,,False,,,,,True,,False,True,False,False,,True,,
22017,5490,6330.0,7205.0,,,,,3234.0,,2892.7,4933.5,6624.5,7585.0,,3800.9,,,840.0,1715.0,,,,,-2256.0,,-2597.3,-556.5,1134.5,2095.0,,-1689.1,,,False,,,,,False,,False,True,False,False,,False,,
22019,4009,6186.0,6094.0,,,,,2838.0,,92559.7,5455.1,3344.0,3928.0,,2635.9,,,2177.0,2085.0,,,,,-1171.0,,88550.7,1446.1,-665.0,-81.0,,-1373.1,,,True,,,,,True,,False,True,True,True,,True,,
