,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,OneQuietNight-ML,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-OneQuietNight-ML,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
40105,286,205.0,199.0,,,,,294.0,,96.6,58.7,,192.0,328.0,,,,,,-81.0,-87.0,,,,,8.0,,-189.4,-227.3,,-94.0,42.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
40107,394,745.0,354.0,,,,,347.0,,1176.0,220.4,,430.5,655.0,,,,,,351.0,-40.0,,,,,-47.0,,782.0,-173.6,,36.5,261.0,,,,,,True,,,,,True,,False,True,,True,True,,,,,
40109,19095,24015.0,26379.0,,,,,22526.0,,25609.3,16749.6,,28577.5,28195.0,,,22621.3,,,4920.0,7284.0,,,,,3431.0,,6514.3,-2345.4,,9482.5,9100.0,,,3526.3,,,False,,,,,True,,False,True,,False,False,,,True,,
40111,872,705.0,725.0,,,,,1002.0,,505.8,362.4,,667.0,1072.0,,,,,,-167.0,-147.0,,,,,130.0,,-366.2,-509.6,,-205.0,200.0,,,,,,True,,,,,True,,False,False,,False,False,,,,,
40113,1103,755.0,1131.0,,,,,824.0,,676.2,529.0,,547.0,1193.0,,,,,,-348.0,28.0,,,,,-279.0,,-426.8,-574.0,,-556.0,90.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
40115,1040,690.0,970.0,,,,,770.0,,645.6,285.0,,850.0,963.0,,,,,,-350.0,-70.0,,,,,-270.0,,-394.4,-755.0,,-190.0,-77.0,,,,,,True,,,,,True,,False,False,,True,True,,,,,
40117,489,445.0,517.0,,,,,380.0,,461.3,128.4,,483.0,543.0,,,,,,-44.0,28.0,,,,,-109.0,,-27.7,-360.6,,-6.0,54.0,,,,,,True,,,,,False,,True,False,,True,False,,,,,
40119,1731,2030.0,1929.0,,,,,1876.0,,1871.0,1039.1,,1357.0,2575.0,,,962.8,,,299.0,198.0,,,,,145.0,,140.0,-691.9,,-374.0,844.0,,,-768.2,,,True,,,,,True,,True,False,,False,False,,,False,,
40121,1196,730.0,722.0,,,,,1030.0,,667.3,448.8,,802.0,1009.0,,,,,,-466.0,-474.0,,,,,-166.0,,-528.7,-747.2,,-394.0,-187.0,,,,,,False,,,,,True,,False,False,,True,True,,,,,
40123,1230,1560.0,1363.0,,,,,918.0,,1152.9,507.3,,1400.0,1858.0,,,,,,330.0,133.0,,,,,-312.0,,-77.1,-722.7,,170.0,628.0,,,,,,True,,,,,True,,True,False,,True,False,,,,,
40125,2064,2515.0,3271.0,,,,,1943.0,,4237.2,1159.1,,3476.5,3149.0,,,1518.2,,,451.0,1207.0,,,,,-121.0,,2173.2,-904.9,,1412.5,1085.0,,,-545.8,,,False,,,,,True,,False,False,,False,False,,,False,,
40127,220,160.0,150.0,,,,,198.0,,65.2,126.0,,63.0,322.0,,,,,,-60.0,-70.0,,,,,-22.0,,-154.8,-94.0,,-157.0,102.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
40129,90,150.0,2.0,,,,,94.0,,733.3,59.2,,232.0,164.0,,,,,,60.0,-88.0,,,,,4.0,,643.3,-30.8,,142.0,74.0,,,,,,False,,,,,True,,False,True,,False,False,,,,,
40131,2604,2280.0,2034.0,,,,,1990.0,,2425.2,1629.4,,2920.5,2909.0,,,2134.1,,,-324.0,-570.0,,,,,-614.0,,-178.8,-974.6,,316.5,305.0,,,-469.9,,,False,,,,,False,,True,False,,True,True,,,False,,
40133,641,420.0,490.0,,,,,664.0,,177.0,274.0,,478.0,746.0,,,,,,-221.0,-151.0,,,,,23.0,,-464.0,-367.0,,-163.0,105.0,,,,,,True,,,,,True,,False,False,,True,True,,,,,
40135,706,685.0,553.0,,,,,1285.0,,498.7,363.4,,613.0,988.0,,,,,,-21.0,-153.0,,,,,579.0,,-207.3,-342.6,,-93.0,282.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
40137,1439,1390.0,1631.0,,,,,1497.0,,2277.3,607.8,,1943.0,1730.0,,,,,,-49.0,192.0,,,,,58.0,,838.3,-831.2,,504.0,291.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
40139,590,930.0,568.0,,,,,567.0,,461.4,508.6,,715.0,1042.0,,,610.0,,,340.0,-22.0,,,,,-23.0,,-128.6,-81.4,,125.0,452.0,,,20.0,,,True,,,,,True,,True,True,,True,False,,,True,,
40141,226,270.0,252.0,,,,,196.0,,248.8,51.2,,295.0,283.0,,,,,,44.0,26.0,,,,,-30.0,,22.8,-174.8,,69.0,57.0,,,,,,True,,,,,True,,True,False,,False,False,,,,,
40143,15865,17225.0,19166.0,,,,,14890.0,,16917.7,12253.1,,17038.0,20395.0,,,15314.7,,,1360.0,3301.0,,,,,-975.0,,1052.7,-3611.9,,1173.0,4530.0,,,-550.3,,,False,,,,,True,,True,False,,True,False,,,True,,
40145,1965,1430.0,1727.0,,,,,1800.0,,3149.4,990.1,,1515.0,2280.0,,,1332.4,,,-535.0,-238.0,,,,,-165.0,,1184.4,-974.9,,-450.0,315.0,,,-632.6,,,True,,,,,True,,False,False,,True,True,,,False,,
40147,1154,1300.0,1741.0,,,,,1149.0,,1450.2,780.3,,1436.0,1636.0,,,,,,146.0,587.0,,,,,-5.0,,296.2,-373.7,,282.0,482.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
40149,356,480.0,595.0,,,,,305.0,,794.0,220.8,,487.0,476.0,,,,,,124.0,239.0,,,,,-51.0,,438.0,-135.2,,131.0,120.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
40151,481,535.0,671.0,,,,,270.0,,364.6,189.5,,279.0,474.0,,,,,,54.0,190.0,,,,,-211.0,,-116.4,-291.5,,-202.0,-7.0,,,,,,False,,,,,False,,False,False,,False,True,,,,,
40153,592,1150.0,97.0,,,,,768.0,,541.6,311.0,,1613.5,1273.0,,,,,,558.0,-495.0,,,,,176.0,,-50.4,-281.0,,1021.5,681.0,,,,,,True,,,,,True,,True,True,,False,False,,,,,
41001,208,105.0,95.0,,,,,249.0,,111.6,213.4,,100.0,255.0,,,,,,-103.0,-113.0,,,,,41.0,,-96.4,5.4,,-108.0,47.0,,,,,,False,,,,,True,,True,True,,False,True,,,,,
41003,603,410.0,532.0,,,,,617.0,,386.0,455.6,,337.0,395.0,,,,,,-193.0,-71.0,,,,,14.0,,-217.0,-147.4,,-266.0,-208.0,,,,,,True,,,,,True,,False,True,,False,False,,,,,
41005,4120,4385.0,5974.0,,,,,4066.0,,3938.6,5427.7,,5490.0,5632.0,,,7072.7,,,265.0,1854.0,,,,,-54.0,,-181.4,1307.7,,1370.0,1512.0,,,2952.7,,,False,,,,,True,,True,False,,False,False,,,False,,
41007,222,165.0,423.0,,,,,405.0,,199.6,144.1,,137.0,377.0,,,,,,-57.0,201.0,,,,,183.0,,-22.4,-77.9,,-85.0,155.0,,,,,,False,,,,,False,,True,False,,False,False,,,,,
41009,380,365.0,653.0,,,,,536.0,,846.1,322.9,,814.5,654.0,,,,,,-15.0,273.0,,,,,156.0,,466.1,-57.1,,434.5,274.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
41011,348,235.0,292.0,,,,,313.0,,236.7,507.1,,205.0,562.0,,,,,,-113.0,-56.0,,,,,-35.0,,-111.3,159.1,,-143.0,214.0,,,,,,True,,,,,True,,True,False,,False,False,,,,,
41013,249,175.0,195.0,,,,,409.0,,123.0,151.6,,205.0,281.0,,,,,,-74.0,-54.0,,,,,160.0,,-126.0,-97.4,,-44.0,32.0,,,,,,True,,,,,False,,False,False,,True,True,,,,,
41015,155,140.0,168.0,,,,,65.0,,206.8,84.1,,299.0,241.0,,,,,,-15.0,13.0,,,,,-90.0,,51.8,-70.9,,144.0,86.0,,,,,,True,,,,,False,,False,False,,False,False,,,,,
41017,1857,2085.0,4242.0,,,,,2359.0,,2207.5,2636.2,,3249.5,2980.0,,,,,,228.0,2385.0,,,,,502.0,,350.5,779.2,,1392.5,1123.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
41019,532,640.0,886.0,,,,,718.0,,1131.1,961.1,,465.0,1276.0,,,,,,108.0,354.0,,,,,186.0,,599.1,429.1,,-67.0,744.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
41021,16,10.0,0.0,,,,,15.0,,0.0,5.1,,9.0,22.0,,,,,,-6.0,-16.0,,,,,-1.0,,-16.0,-10.9,,-7.0,6.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
41023,36,125.0,9.0,,,,,111.0,,702.1,56.1,,43.0,139.0,,,,,,89.0,-27.0,,,,,75.0,,666.1,20.1,,7.0,103.0,,,,,,True,,,,,True,,False,True,,True,False,,,,,
41025,40,65.0,0.0,,,,,132.0,,113.5,44.7,,40.0,117.0,,,,,,25.0,-40.0,,,,,92.0,,73.5,4.7,,0.0,77.0,,,,,,False,,,,,False,,False,True,,True,False,,,,,
41027,442,205.0,402.0,,,,,208.0,,439.5,208.9,,218.0,371.0,,,,,,-237.0,-40.0,,,,,-234.0,,-2.5,-233.1,,-224.0,-71.0,,,,,,True,,,,,True,,True,True,,True,True,,,,,
41029,2187,2330.0,1578.0,,,,,1674.0,,1630.5,2609.9,,2580.0,4064.0,,,3820.6,,,143.0,-609.0,,,,,-513.0,,-556.5,422.9,,393.0,1877.0,,,1633.6,,,False,,,,,False,,False,False,,False,False,,,False,,
41031,653,285.0,540.0,,,,,340.0,,583.9,280.5,,412.0,354.0,,,,,,-368.0,-113.0,,,,,-313.0,,-69.1,-372.5,,-241.0,-299.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
41033,747,530.0,1231.0,,,,,372.0,,2415.5,714.3,,1155.0,1079.0,,,,,,-217.0,484.0,,,,,-375.0,,1668.5,-32.7,,408.0,332.0,,,,,,False,,,,,False,,False,True,,False,False,,,,,
41035,1146,1060.0,2146.0,,,,,836.0,,6249.2,654.2,,1454.0,1319.0,,,,,,-86.0,1000.0,,,,,-310.0,,5103.2,-491.8,,308.0,173.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
41037,76,160.0,29.0,,,,,142.0,,1464.6,71.6,,323.0,156.0,,,,,,84.0,-47.0,,,,,66.0,,1388.6,-4.4,,247.0,80.0,,,,,,True,,,,,True,,False,True,,False,True,,,,,
41039,2864,2460.0,2007.0,,,,,3059.0,,5125.3,4693.3,,2480.0,4016.0,,,4587.9,,,-404.0,-857.0,,,,,195.0,,2261.3,1829.3,,-384.0,1152.0,,,1723.9,,,False,,,,,True,,False,False,,True,False,,,False,,
41041,291,270.0,813.0,,,,,408.0,,327.1,532.5,,348.0,481.0,,,,,,-21.0,522.0,,,,,117.0,,36.1,241.5,,57.0,190.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
41043,1329,795.0,1047.0,,,,,1339.0,,1299.8,1092.5,,671.0,1311.0,,,,,,-534.0,-282.0,,,,,10.0,,-29.2,-236.5,,-658.0,-18.0,,,,,,True,,,,,True,,True,True,,False,True,,,,,
41045,544,475.0,472.0,,,,,668.0,,688.4,456.4,,427.5,745.0,,,290.7,,,-69.0,-72.0,,,,,124.0,,144.4,-87.6,,-116.5,201.0,,,-253.3,,,False,,,,,False,,False,False,,False,False,,,False,,
41047,5179,4685.0,5337.0,,,,,4235.0,,3754.7,5455.8,,4894.0,5714.0,,,6417.5,,,-494.0,158.0,,,,,-944.0,,-1424.3,276.8,,-285.0,535.0,,,1238.5,,,True,,,,,False,,False,True,,True,False,,,False,,
41049,175,210.0,158.0,,,,,307.0,,198.2,99.6,,138.0,257.0,,,,,,35.0,-17.0,,,,,132.0,,23.2,-75.4,,-37.0,82.0,,,,,,True,,,,,False,,True,False,,False,False,,,,,
41051,9167,10575.0,9693.0,,,,,9342.0,,13861.5,14498.4,,17986.0,11959.0,,,16717.6,,,1408.0,526.0,,,,,175.0,,4694.5,5331.4,,8819.0,2792.0,,,7550.6,,,True,,,,,True,,False,False,,False,False,,,False,,
41053,821,945.0,1264.0,,,,,860.0,,1599.6,1119.6,,1735.5,1226.0,,,,,,124.0,443.0,,,,,39.0,,778.6,298.6,,914.5,405.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
41055,8,0.0,0.0,,,,,25.0,,4.3,0.6,,5.0,22.0,,,,,,-8.0,-8.0,,,,,17.0,,-3.7,-7.4,,-3.0,14.0,,,,,,False,,,,,False,,True,True,,True,False,,,,,
41057,192,75.0,106.0,,,,,201.0,,45.7,65.2,,50.0,289.0,,,,,,-117.0,-86.0,,,,,9.0,,-146.3,-126.8,,-142.0,97.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
41059,1425,1365.0,1464.0,,,,,1743.0,,1044.0,1006.5,,1171.0,1839.0,,,883.7,,,-60.0,39.0,,,,,318.0,,-381.0,-418.5,,-254.0,414.0,,,-541.3,,,True,,,,,False,,False,False,,False,False,,,False,,
41061,203,465.0,643.0,,,,,446.0,,950.6,357.4,,541.0,611.0,,,,,,262.0,440.0,,,,,243.0,,747.6,154.4,,338.0,408.0,,,,,,False,,,,,True,,False,True,,False,False,,,,,
41063,8,5.0,0.0,,,,,78.0,,16.1,10.8,,24.0,88.0,,,,,,-3.0,-8.0,,,,,70.0,,8.1,2.8,,16.0,80.0,,,,,,False,,,,,False,,False,True,,False,False,,,,,
41065,403,315.0,443.0,,,,,337.0,,813.3,228.2,,517.5,430.0,,,,,,-88.0,40.0,,,,,-66.0,,410.3,-174.8,,114.5,27.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
41067,6246,7240.0,9563.0,,,,,6008.0,,6005.8,7344.3,,11881.0,7781.0,,,10128.9,,,994.0,3317.0,,,,,-238.0,,-240.2,1098.3,,5635.0,1535.0,,,3882.9,,,False,,,,,True,,True,False,,False,False,,,False,,
41069,14,5.0,0.0,,,,,42.0,,17.0,29.3,,,16.0,,,,,,-9.0,-14.0,,,,,28.0,,3.0,15.3,,,2.0,,,,,,False,,,,,False,,True,False,,,True,,,,,
41071,985,830.0,992.0,,,,,1241.0,,872.4,1059.1,,833.5,1357.0,,,,,,-155.0,7.0,,,,,256.0,,-112.6,74.1,,-151.5,372.0,,,,,,True,,,,,False,,True,True,,True,False,,,,,
42001,2728,1535.0,1759.0,,,,,1792.0,,1596.7,1467.7,,1457.5,2417.0,,,,,,-1193.0,-969.0,,,,,-936.0,,-1131.3,-1260.3,,-1270.5,-311.0,,,,,,True,,,,,True,,True,False,,False,True,,,,,
42003,27926,21815.0,23885.0,,,,,25280.0,,35320.1,26102.6,,26712.5,32036.0,,,10856.2,,,-6111.0,-4041.0,,,,,-2646.0,,7394.1,-1823.4,,-1213.5,4110.0,,,-17069.8,,,True,,,,,True,,False,True,,True,True,,,False,,
42005,1805,1320.0,1067.0,,,,,1714.0,,1372.8,912.2,,1172.0,2012.0,,,,,,-485.0,-738.0,,,,,-91.0,,-432.2,-892.8,,-633.0,207.0,,,,,,False,,,,,True,,True,False,,False,True,,,,,
42007,4821,3215.0,3458.0,,,,,3979.0,,6000.7,4078.3,,5276.5,4412.0,,,2588.0,,,-1606.0,-1363.0,,,,,-842.0,,1179.7,-742.7,,455.5,-409.0,,,-2233.0,,,True,,,,,True,,True,True,,True,True,,,False,,
42009,1512,1710.0,1603.0,,,,,1049.0,,990.1,829.2,,1725.0,1699.0,,,,,,198.0,91.0,,,,,-463.0,,-521.9,-682.8,,213.0,187.0,,,,,,True,,,,,False,,False,False,,False,True,,,,,
42011,10358,6575.0,6714.0,,,,,8240.0,,5902.2,8743.3,,8099.5,9892.0,,,7650.4,,,-3783.0,-3644.0,,,,,-2118.0,,-4455.8,-1614.7,,-2258.5,-466.0,,,-2707.6,,,True,,,,,True,,False,True,,True,True,,,True,,
42013,4045,4250.0,3428.0,,,,,3555.0,,5582.1,2476.8,,4856.5,5565.0,,,4257.4,,,205.0,-617.0,,,,,-490.0,,1537.1,-1568.2,,811.5,1520.0,,,212.4,,,False,,,,,False,,False,False,,False,False,,,False,,
42015,1281,1080.0,926.0,,,,,1227.0,,1031.2,523.0,,710.0,1668.0,,,,,,-201.0,-355.0,,,,,-54.0,,-249.8,-758.0,,-571.0,387.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
42017,14078,11760.0,10773.0,,,,,10157.0,,14553.3,16885.9,,11039.0,14946.0,,,8951.2,,,-2318.0,-3305.0,,,,,-3921.0,,475.3,2807.9,,-3039.0,868.0,,,-5126.8,,,False,,,,,False,,True,False,,False,True,,,False,,
42019,5289,4095.0,4020.0,,,,,4119.0,,4029.5,3494.4,,4706.5,5269.0,,,3688.5,,,-1194.0,-1269.0,,,,,-1170.0,,-1259.5,-1794.6,,-582.5,-20.0,,,-1600.5,,,False,,,,,True,,False,False,,True,True,,,False,,
42021,4706,6420.0,5604.0,,,,,3545.0,,17213.5,4583.2,,12509.5,7552.0,,,4431.7,,,1714.0,898.0,,,,,-1161.0,,12507.5,-122.8,,7803.5,2846.0,,,-274.3,,,True,,,,,True,,False,True,,False,False,,,True,,
42023,133,40.0,0.0,,,,,66.0,,30.4,11.1,,15.0,90.0,,,,,,-93.0,-133.0,,,,,-67.0,,-102.6,-121.9,,-118.0,-43.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
42025,1613,1355.0,1718.0,,,,,1369.0,,835.3,1151.7,,1541.0,1800.0,,,,,,-258.0,105.0,,,,,-244.0,,-777.7,-461.3,,-72.0,187.0,,,,,,True,,,,,True,,False,False,,True,True,,,,,
42027,2820,3570.0,4026.0,,,,,3655.0,,3145.2,1913.0,,3909.5,4952.0,,,1846.1,,,750.0,1206.0,,,,,835.0,,325.2,-907.0,,1089.5,2132.0,,,-973.9,,,False,,,,,False,,True,False,,False,False,,,False,,
42029,8076,6030.0,5543.0,,,,,6833.0,,8315.8,9465.5,,5985.0,10101.0,,,4068.4,,,-2046.0,-2533.0,,,,,-1243.0,,239.8,1389.5,,-2091.0,2025.0,,,-4007.6,,,False,,,,,True,,True,True,,False,True,,,False,,
42031,1141,1275.0,1418.0,,,,,848.0,,1799.7,587.2,,1573.0,1359.0,,,,,,134.0,277.0,,,,,-293.0,,658.7,-553.8,,432.0,218.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
42033,2657,2210.0,2537.0,,,,,2240.0,,5128.5,2118.8,,2704.0,2916.0,,,,,,-447.0,-120.0,,,,,-417.0,,2471.5,-538.2,,47.0,259.0,,,,,,True,,,,,True,,False,False,,True,True,,,,,
42035,1289,1075.0,1648.0,,,,,1000.0,,1898.3,820.0,,1782.5,1380.0,,,,,,-214.0,359.0,,,,,-289.0,,609.3,-469.0,,493.5,91.0,,,,,,False,,,,,False,,False,False,,False,True,,,,,
42037,1396,630.0,999.0,,,,,1593.0,,1014.1,974.8,,1051.5,1247.0,,,,,,-766.0,-397.0,,,,,197.0,,-381.9,-421.2,,-344.5,-149.0,,,,,,True,,,,,True,,True,True,,True,True,,,,,
42039,3175,1935.0,1813.0,,,,,1904.0,,2985.2,1562.1,,2387.0,2786.0,,,,,,-1240.0,-1362.0,,,,,-1271.0,,-189.8,-1612.9,,-788.0,-389.0,,,,,,False,,,,,False,,True,False,,True,True,,,,,
42041,5674,4225.0,4403.0,,,,,4774.0,,6556.6,5706.7,,4125.5,5776.0,,,5235.7,,,-1449.0,-1271.0,,,,,-900.0,,882.6,32.7,,-1548.5,102.0,,,-438.3,,,True,,,,,True,,True,True,,False,True,,,True,,
42043,6541,4275.0,4106.0,,,,,5418.0,,5256.9,4949.9,,5465.0,5956.0,,,6106.1,,,-2266.0,-2435.0,,,,,-1123.0,,-1284.1,-1591.1,,-1076.0,-585.0,,,-434.9,,,False,,,,,True,,True,True,,True,True,,,True,,
42045,10305,8525.0,6721.0,,,,,8481.0,,9351.6,10667.4,,9224.0,11768.0,,,9995.3,,,-1780.0,-3584.0,,,,,-1824.0,,-953.4,362.4,,-1081.0,1463.0,,,-309.7,,,False,,,,,False,,True,True,,True,True,,,True,,
42047,961,580.0,651.0,,,,,672.0,,357.2,359.3,,609.5,882.0,,,,,,-381.0,-310.0,,,,,-289.0,,-603.8,-601.7,,-351.5,-79.0,,,,,,True,,,,,True,,False,False,,True,True,,,,,
42049,6752,4895.0,3232.0,,,,,5730.0,,8194.1,6254.6,,4269.0,7332.0,,,6787.5,,,-1857.0,-3520.0,,,,,-1022.0,,1442.1,-497.4,,-2483.0,580.0,,,35.5,,,False,,,,,True,,True,True,,False,True,,,True,,
42051,5389,2290.0,3075.0,,,,,3245.0,,8188.6,2907.5,,5944.5,3566.0,,,,,,-3099.0,-2314.0,,,,,-2144.0,,2799.6,-2481.5,,555.5,-1823.0,,,,,,True,,,,,True,,True,True,,True,True,,,,,
42053,244,160.0,143.0,,,,,123.0,,3216.5,17.0,,1384.0,240.0,,,,,,-84.0,-101.0,,,,,-121.0,,2972.5,-227.0,,1140.0,-4.0,,,,,,False,,,,,False,,False,False,,False,True,,,,,
42055,4534,3265.0,2996.0,,,,,3149.0,,5933.0,4395.2,,3976.0,4565.0,,,5372.2,,,-1269.0,-1538.0,,,,,-1385.0,,1399.0,-138.8,,-558.0,31.0,,,838.2,,,False,,,,,False,,False,True,,True,True,,,True,,
42057,462,290.0,365.0,,,,,297.0,,968.0,105.6,,272.0,352.0,,,,,,-172.0,-97.0,,,,,-165.0,,506.0,-356.4,,-190.0,-110.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
42059,1016,760.0,1042.0,,,,,760.0,,1263.4,416.2,,798.0,1072.0,,,,,,-256.0,26.0,,,,,-256.0,,247.4,-599.8,,-218.0,56.0,,,,,,True,,,,,False,,True,False,,True,True,,,,,
42061,1415,965.0,1025.0,,,,,1183.0,,727.5,556.2,,954.0,1333.0,,,,,,-450.0,-390.0,,,,,-232.0,,-687.5,-858.8,,-461.0,-82.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
42063,1526,1805.0,1423.0,,,,,2149.0,,1758.2,1409.6,,2134.0,2612.0,,,2214.0,,,279.0,-103.0,,,,,623.0,,232.2,-116.4,,608.0,1086.0,,,688.0,,,True,,,,,False,,True,True,,False,False,,,False,,
42065,1206,950.0,1228.0,,,,,1106.0,,1429.5,604.8,,1172.5,1334.0,,,,,,-256.0,22.0,,,,,-100.0,,223.5,-601.2,,-33.5,128.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
42067,675,775.0,1026.0,,,,,575.0,,1546.9,307.3,,718.0,777.0,,,,,,100.0,351.0,,,,,-100.0,,871.9,-367.7,,43.0,102.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
42069,4008,2285.0,2927.0,,,,,4440.0,,3117.0,2503.4,,2548.0,4651.0,,,1832.8,,,-1723.0,-1081.0,,,,,432.0,,-891.0,-1504.6,,-1460.0,643.0,,,-2175.2,,,True,,,,,True,,True,True,,True,True,,,False,,
42071,12568,11935.0,13948.0,,,,,10405.0,,20688.9,14444.1,,13401.0,16644.0,,,11384.3,,,-633.0,1380.0,,,,,-2163.0,,8120.9,1876.1,,833.0,4076.0,,,-1183.7,,,False,,,,,False,,False,False,,False,False,,,False,,
42073,2208,1675.0,1673.0,,,,,2273.0,,812.3,1343.1,,2174.0,2283.0,,,,,,-533.0,-535.0,,,,,65.0,,-1395.7,-864.9,,-34.0,75.0,,,,,,False,,,,,True,,False,False,,True,True,,,,,
42075,3883,3425.0,3797.0,,,,,3386.0,,3972.8,2858.4,,3158.5,4718.0,,,5297.7,,,-458.0,-86.0,,,,,-497.0,,89.8,-1024.6,,-724.5,835.0,,,1414.7,,,True,,,,,False,,True,False,,False,False,,,False,,
42077,9828,7925.0,9063.0,,,,,7270.0,,7428.5,9294.6,,9456.5,9705.0,,,12032.4,,,-1903.0,-765.0,,,,,-2558.0,,-2399.5,-533.4,,-371.5,-123.0,,,2204.4,,,True,,,,,False,,False,True,,True,True,,,False,,
42079,8385,6395.0,4928.0,,,,,7587.0,,9130.7,8938.4,,10987.5,7953.0,,,12483.2,,,-1990.0,-3457.0,,,,,-798.0,,745.7,553.4,,2602.5,-432.0,,,4098.2,,,False,,,,,True,,True,True,,False,True,,,False,,
42081,4148,2035.0,2062.0,,,,,2653.0,,6007.4,2423.9,,2893.0,3166.0,,,,,,-2113.0,-2086.0,,,,,-1495.0,,1859.4,-1724.1,,-1255.0,-982.0,,,,,,True,,,,,True,,True,True,,True,True,,,,,
42083,1345,585.0,918.0,,,,,865.0,,935.6,273.1,,571.0,1067.0,,,,,,-760.0,-427.0,,,,,-480.0,,-409.4,-1071.9,,-774.0,-278.0,,,,,,True,,,,,True,,True,False,,False,True,,,,,
42085,3341,2570.0,2184.0,,,,,2700.0,,1999.5,2280.8,,2198.5,4078.0,,,2315.4,,,-771.0,-1157.0,,,,,-641.0,,-1341.5,-1060.2,,-1142.5,737.0,,,-1025.6,,,False,,,,,True,,False,False,,False,True,,,False,,
42087,1825,2140.0,2142.0,,,,,1397.0,,3592.2,1009.8,,2689.0,2431.0,,,,,,315.0,317.0,,,,,-428.0,,1767.2,-815.2,,864.0,606.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
42089,3001,2495.0,3372.0,,,,,2387.0,,1812.9,3321.0,,2735.5,3423.0,,,2756.4,,,-506.0,371.0,,,,,-614.0,,-1188.1,320.0,,-265.5,422.0,,,-244.6,,,True,,,,,False,,False,True,,True,True,,,True,,
42091,15688,11040.0,8502.0,,,,,12463.0,,11568.6,18250.5,,10700.5,16698.0,,,20301.6,,,-4648.0,-7186.0,,,,,-3225.0,,-4119.4,2562.5,,-4987.5,1010.0,,,4613.6,,,False,,,,,True,,True,True,,False,True,,,True,,
42093,1821,235.0,382.0,,,,,450.0,,214.7,65.9,,337.0,404.0,,,,,,-1586.0,-1439.0,,,,,-1371.0,,-1606.3,-1755.1,,-1484.0,-1417.0,,,,,,True,,,,,True,,False,False,,True,True,,,,,
42095,8358,6185.0,6953.0,,,,,5534.0,,8816.2,8129.5,,7755.5,8037.0,,,7026.7,,,-2173.0,-1405.0,,,,,-2824.0,,458.2,-228.5,,-602.5,-321.0,,,-1331.3,,,True,,,,,False,,True,True,,True,True,,,True,,
42097,2546,1955.0,2549.0,,,,,2510.0,,2624.1,1482.5,,3596.5,2722.0,,,1152.5,,,-591.0,3.0,,,,,-36.0,,78.1,-1063.5,,1050.5,176.0,,,-1393.5,,,True,,,,,True,,True,False,,False,True,,,False,,
42099,1106,495.0,707.0,,,,,904.0,,709.4,361.1,,647.0,966.0,,,,,,-611.0,-399.0,,,,,-202.0,,-396.6,-744.9,,-459.0,-140.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
