,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
48355,4484,5148.0,,5192.7,4989.6,5139.0,7277.0,,,,,4000.5,,,3352.0,,6905.5,,4414.4,5418.5,,4671.0,4816.8,,,5422.0,325.6,,,,,3946.0,4691.0,,,6949.3,664.0,,708.7,505.6,655.0,2793.0,,,,,-483.5,,,-1132.0,,2421.5,,-69.6,934.5,,187.0,332.8,,,938.0,-4158.4,,,,,-538.0,207.0,,,2465.3,,False,True,True,False,,,,,True,,,False,,False,,True,False,,True,True,,,False,False,,,,,True,True,,,False
48357,197,448.0,,440.3,,264.0,400.0,,,,,277.0,,,234.0,,49.9,,78.9,,,248.0,267.4,,,284.0,74.2,,,,,,,,,381.1,251.0,,243.3,,67.0,203.0,,,,,80.0,,,37.0,,-147.1,,-118.1,,,51.0,70.4,,,87.0,-122.8,,,,,,,,,184.1,,True,,True,True,,,,,True,,,True,,True,,True,,,True,True,,,True,True,,,,,,,,,True
48359,72,60.0,,59.1,,40.0,1.0,,,,,26.3,,,28.0,,214.1,,3.0,,,22.0,40.7,,,58.0,6.1,,,,,,,,,113.0,-12.0,,-12.9,,-32.0,-71.0,,,,,-45.7,,,-44.0,,142.1,,-69.0,,,-50.0,-31.3,,,-14.0,-65.9,,,,,,,,,41.0,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,,False,False,,,,,,,,,False
48361,1718,132.0,,151.1,,149.0,121.0,,,,,144.5,,,1008.0,,80.1,,308.4,237.5,,218.0,75.9,,,630.0,32.4,,,,,113.3,,,,180.6,-1586.0,,-1566.9,,-1569.0,-1597.0,,,,,-1573.5,,,-710.0,,-1637.9,,-1409.6,-1480.5,,-1500.0,-1642.1,,,-1088.0,-1685.6,,,,,-1604.7,,,,-1537.4,,True,,True,False,,,,,True,,,True,,False,,True,True,,True,False,,,True,False,,,,,False,,,,True
48363,527,664.0,,651.5,,655.0,885.0,,,,,311.8,,,370.0,,1574.5,,350.1,,,885.0,422.2,,,648.0,59.7,,,,,,,,,1042.5,137.0,,124.5,,128.0,358.0,,,,,-215.2,,,-157.0,,1047.5,,-176.9,,,358.0,-104.8,,,121.0,-467.3,,,,,,,,,515.5,,True,,True,False,,,,,False,,,False,,False,,False,,,False,True,,,True,False,,,,,,,,,False
48365,280,72.0,,71.4,,74.0,52.0,,,,,63.4,,,218.0,,80.1,,73.0,,,54.0,89.7,,,229.0,61.8,,,,,,,,,113.9,-208.0,,-208.6,,-206.0,-228.0,,,,,-216.6,,,-62.0,,-199.9,,-207.0,,,-226.0,-190.3,,,-51.0,-218.2,,,,,,,,,-166.1,,False,,True,False,,,,,False,,,True,,True,,True,,,False,True,,,True,False,,,,,,,,,True
48367,3337,2652.0,,2581.1,,1945.0,2305.0,,,,,1208.0,,1871.6,1641.0,,4457.9,,2589.1,1819.5,,1176.0,1688.3,,,2907.0,81.3,,,,,1605.7,1315.0,,,3001.1,-685.0,,-755.9,,-1392.0,-1032.0,,,,,-2129.0,,-1465.4,-1696.0,,1120.9,,-747.9,-1517.5,,-2161.0,-1648.7,,,-430.0,-3255.7,,,,,-1731.3,-2022.0,,,-335.9,,False,,False,False,,,,,False,,False,False,,False,,False,False,,False,False,,,True,False,,,,,False,False,,,True
48369,111,264.0,,305.0,,197.0,19.0,,,,,172.4,,,243.0,,614.7,,119.0,,,97.0,191.3,,,191.0,51.8,,,,,,,,,230.2,153.0,,194.0,,86.0,-92.0,,,,,61.4,,,132.0,,503.7,,8.0,,,-14.0,80.3,,,80.0,-59.2,,,,,,,,,119.2,,False,,True,True,,,,,True,,,True,,False,,True,,,True,True,,,True,True,,,,,,,,,True
48371,512,264.0,,262.3,,239.0,0.0,,,,,140.0,,,407.0,,206.9,,205.2,,,164.0,264.1,,,268.0,52.4,,,,,,,,,385.0,-248.0,,-249.7,,-273.0,-512.0,,,,,-372.0,,,-105.0,,-305.1,,-306.8,,,-348.0,-247.9,,,-244.0,-459.6,,,,,,,,,-127.0,,False,,False,False,,,,,False,,,True,,False,,False,,,False,True,,,True,False,,,,,,,,,True
48373,480,144.0,,140.1,,125.0,112.0,,,,,118.0,,,415.0,,57.5,,181.6,13915.5,,64.0,84.1,,,485.0,17.0,,,,,,,,,296.0,-336.0,,-339.9,,-355.0,-368.0,,,,,-362.0,,,-65.0,,-422.5,,-298.4,13435.5,,-416.0,-395.9,,,5.0,-463.0,,,,,,,,,-184.0,,False,,False,False,,,,,False,,,True,,False,,True,False,,False,False,,,True,False,,,,,,,,,True
48375,1669,4608.0,,4370.9,,3242.0,2763.0,,,,,1596.2,,,3742.0,,3074.5,,2502.6,2686.0,,3529.5,3827.8,,,4241.0,623.8,,,,,3122.3,,,,4345.7,2939.0,,2701.9,,1573.0,1094.0,,,,,-72.8,,,2073.0,,1405.5,,833.6,1017.0,,1860.5,2158.8,,,2572.0,-1045.2,,,,,1453.3,,,,2676.7,,True,,True,True,,,,,True,,,True,,True,,True,True,,True,True,,,True,True,,,,,True,,,,True
48377,116,36.0,,44.7,,74.0,,,,,,50.8,,,128.0,,63.8,,137.2,,,19.0,104.3,,,106.0,122.4,,,,,,,,,144.4,-80.0,,-71.3,,-42.0,,,,,,-65.2,,,12.0,,-52.2,,21.2,,,-97.0,-11.7,,,-10.0,6.4,,,,,,,,,28.4,,True,,True,,,,,,True,,,True,,True,,True,,,False,True,,,True,True,,,,,,,,,True
48379,157,104.0,,101.2,,87.0,88.0,,,,,78.0,,,93.0,,55.8,,76.8,,,41.0,81.6,,,135.0,12.9,,,,,,,,,87.5,-53.0,,-55.8,,-70.0,-69.0,,,,,-79.0,,,-64.0,,-101.2,,-80.2,,,-116.0,-75.4,,,-22.0,-144.1,,,,,,,,,-69.5,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,,True,False,,,,,,,,,False
48381,2146,5668.0,,5899.4,,3608.0,3225.0,,,,,2722.2,,,3572.0,,3857.8,,2851.4,2532.5,,4429.0,4985.1,,,5083.0,195.4,,,,,2877.5,3057.0,,,5915.7,3522.0,,3753.4,,1462.0,1079.0,,,,,576.2,,,1426.0,,1711.8,,705.4,386.5,,2283.0,2839.1,,,2937.0,-1950.6,,,,,731.5,911.0,,,3769.7,,False,,True,True,,,,,True,,,True,,True,,True,True,,True,True,,,True,True,,,,,True,True,,,False
48383,43,16.0,,12.4,,22.0,2.0,,,,,29.4,,,85.0,,31.1,,57.3,,,0.0,37.9,,,64.0,24.3,,,,,,,,,65.8,-27.0,,-30.6,,-21.0,-41.0,,,,,-13.6,,,42.0,,-11.9,,14.3,,,-43.0,-5.1,,,21.0,-18.7,,,,,,,,,22.8,,False,,True,False,,,,,True,,,False,,True,,True,,,False,True,,,True,True,,,,,,,,,True
48385,58,52.0,,57.1,,25.0,5.0,,,,,12.4,,,24.0,,1238.6,,26.9,,,4.0,21.3,,,51.0,2.3,,,,,,,,,55.2,-6.0,,-0.9,,-33.0,-53.0,,,,,-45.6,,,-34.0,,1180.6,,-31.1,,,-54.0,-36.7,,,-7.0,-55.7,,,,,,,,,-2.8,,True,,False,False,,,,,False,,,False,,False,,False,,,False,False,,,False,False,,,,,,,,,True
48387,128,84.0,,81.9,,66.0,1.0,,,,,65.2,,,94.0,,65.0,,37.5,,,22.0,74.6,,,132.0,7.5,,,,,,,,,52.3,-44.0,,-46.1,,-62.0,-127.0,,,,,-62.8,,,-34.0,,-63.0,,-90.5,,,-106.0,-53.4,,,4.0,-120.5,,,,,,,,,-75.7,,False,,False,False,,,,,False,,,True,,False,,False,,,False,False,,,True,False,,,,,,,,,False
48389,274,244.0,,192.9,,251.0,145.0,,,,,148.8,,,381.0,,423.2,,305.2,,,1165.5,294.7,,,245.0,100.9,,,,,,,,,393.6,-30.0,,-81.1,,-23.0,-129.0,,,,,-125.2,,,107.0,,149.2,,31.2,,,891.5,20.7,,,-29.0,-173.1,,,,,,,,,119.6,,False,,True,False,,,,,False,,,False,,False,,False,,,False,True,,,True,False,,,,,,,,,False
48391,73,84.0,,83.2,,69.0,0.0,,,,,38.8,,,54.0,,149.5,,33.0,,,39.0,68.8,,,89.0,25.2,,,,,,,,,111.0,11.0,,10.2,,-4.0,-73.0,,,,,-34.2,,,-19.0,,76.5,,-40.0,,,-34.0,-4.2,,,16.0,-47.8,,,,,,,,,38.0,,True,,True,False,,,,,False,,,False,,False,,False,,,False,True,,,False,False,,,,,,,,,False
48393,14,4.0,,1.5,,4.0,0.0,,,,,9.7,,,27.0,,0.8,,0.7,,,11.0,2.5,,,10.0,7.1,,,,,,,,,5.1,-10.0,,-12.5,,-10.0,-14.0,,,,,-4.3,,,13.0,,-13.2,,-13.3,,,-3.0,-11.5,,,-4.0,-6.9,,,,,,,,,-8.9,,False,,False,False,,,,,True,,,False,,False,,False,,,True,False,,,True,True,,,,,,,,,True
48395,258,152.0,,166.0,,152.0,93.0,,,,,118.5,,,134.0,,183.7,,87.9,,,157.0,168.1,,,176.0,11.8,,,,,,,,,148.1,-106.0,,-92.0,,-106.0,-165.0,,,,,-139.5,,,-124.0,,-74.3,,-170.1,,,-101.0,-89.9,,,-82.0,-246.2,,,,,,,,,-109.9,,True,,False,False,,,,,False,,,False,,True,,False,,,True,True,,,True,False,,,,,,,,,False
48397,1997,2368.0,,2432.6,,2152.0,3331.0,,,,,1053.0,,3675.1,1052.0,,6081.6,,1715.6,1838.5,,2263.0,1521.4,,,2221.0,213.5,,,,,1490.3,,,,2499.9,371.0,,435.6,,155.0,1334.0,,,,,-944.0,,1678.1,-945.0,,4084.6,,-281.4,-158.5,,266.0,-475.6,,,224.0,-1783.5,,,,,-506.7,,,,502.9,,False,,True,False,,,,,False,,False,False,,False,,True,True,,True,False,,,True,False,,,,,False,,,,False
48399,325,188.0,,184.6,,136.0,49.0,,,,,77.0,,,144.0,,924.0,,119.8,,,37.0,102.6,,,158.0,8.5,,,,,,,,,186.1,-137.0,,-140.4,,-189.0,-276.0,,,,,-248.0,,,-181.0,,599.0,,-205.2,,,-288.0,-222.4,,,-167.0,-316.5,,,,,,,,,-138.9,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,,False,False,,,,,,,,,False
48401,645,200.0,,242.5,,200.0,110.0,,,,,124.6,,,460.0,,123.1,,232.8,214.0,,168.0,208.3,,,479.0,22.0,,,,,,,,,212.2,-445.0,,-402.5,,-445.0,-535.0,,,,,-520.4,,,-185.0,,-521.9,,-412.1,-431.0,,-477.0,-436.7,,,-166.0,-623.0,,,,,,,,,-432.8,,True,,False,False,,,,,False,,,True,,False,,True,True,,False,True,,,True,False,,,,,,,,,True
48403,138,0.0,,2.2,,2.0,0.0,,,,,6.4,,,71.0,,0.2,,19.9,,,20.0,15.0,,,72.0,3.2,,,,,,,,,3.0,-138.0,,-135.8,,-136.0,-138.0,,,,,-131.6,,,-67.0,,-137.8,,-118.1,,,-118.0,-123.0,,,-66.0,-134.8,,,,,,,,,-135.0,,True,,True,False,,,,,True,,,True,,True,,True,,,True,True,,,True,True,,,,,,,,,True
48405,96,28.0,,49.4,,26.0,0.0,,,,,26.1,,,67.0,,8.0,,15.6,,,27.0,21.8,,,72.0,7.2,,,,,,,,,33.2,-68.0,,-46.6,,-70.0,-96.0,,,,,-69.9,,,-29.0,,-88.0,,-80.4,,,-69.0,-74.2,,,-24.0,-88.8,,,,,,,,,-62.8,,True,,False,False,,,,,False,,,True,,False,,False,,,False,False,,,True,False,,,,,,,,,True
48407,63,16.0,,16.2,,16.0,0.0,,,,,20.6,,,202.0,,19.7,,61.1,,,14.0,25.0,,,220.0,16.0,,,,,,,,,32.8,-47.0,,-46.8,,-47.0,-63.0,,,,,-42.4,,,139.0,,-43.3,,-1.9,,,-49.0,-38.0,,,157.0,-47.0,,,,,,,,,-30.2,,True,,False,False,,,,,True,,,False,,True,,True,,,False,True,,,False,True,,,,,,,,,True
48409,1087,408.0,,365.6,,226.0,141.0,,,,,488.9,,,551.0,,56.8,,409.6,201.5,,272.0,177.3,,,652.0,56.5,,,,,,,,,350.2,-679.0,,-721.4,,-861.0,-946.0,,,,,-598.1,,,-536.0,,-1030.2,,-677.4,-885.5,,-815.0,-909.7,,,-435.0,-1030.5,,,,,,,,,-736.8,,False,,False,False,,,,,True,,,True,,False,,True,False,,False,False,,,True,False,,,,,,,,,False
48411,86,40.0,,34.3,,34.0,47.0,,,,,39.6,,,61.0,,9.9,,22.0,,,15.0,39.0,,,68.0,17.3,,,,,,,,,22.6,-46.0,,-51.7,,-52.0,-39.0,,,,,-46.4,,,-25.0,,-76.1,,-64.0,,,-71.0,-47.0,,,-18.0,-68.7,,,,,,,,,-63.4,,False,,False,True,,,,,False,,,True,,False,,False,,,False,False,,,True,False,,,,,,,,,False
48413,22,24.0,,23.6,,23.0,0.0,,,,,21.0,,,27.0,,9.9,,10.7,,,12.0,30.0,,,39.0,3.6,,,,,,,,,35.6,2.0,,1.6,,1.0,-22.0,,,,,-1.0,,,5.0,,-12.1,,-11.3,,,-10.0,8.0,,,17.0,-18.4,,,,,,,,,13.6,,True,,True,False,,,,,True,,,False,,False,,False,,,False,False,,,False,False,,,,,,,,,False
48415,293,464.0,,445.5,,405.0,160.0,,,,,240.0,,,477.0,,289.1,,206.0,,,408.0,318.9,,,446.0,21.8,,,,,,,,,429.9,171.0,,152.5,,112.0,-133.0,,,,,-53.0,,,184.0,,-3.9,,-87.0,,,115.0,25.9,,,153.0,-271.2,,,,,,,,,136.9,,True,,True,True,,,,,True,,,False,,True,,True,,,True,True,,,True,False,,,,,,,,,True
48417,36,28.0,,27.9,,26.0,,,,,,21.9,,,32.0,,112.1,,9.7,,,15.0,22.2,,,31.0,1.6,,,,,,,,,27.4,-8.0,,-8.1,,-10.0,,,,,,-14.1,,,-4.0,,76.1,,-26.3,,,-21.0,-13.8,,,-5.0,-34.4,,,,,,,,,-8.6,,False,,False,,,,,,False,,,True,,False,,False,,,False,False,,,True,False,,,,,,,,,False
48419,173,36.0,,36.9,,34.0,28.0,,,,,50.1,,,200.0,,23.6,,74.7,,,7.5,49.0,,,224.0,8.7,,,,,,,,,36.3,-137.0,,-136.1,,-139.0,-145.0,,,,,-122.9,,,27.0,,-149.4,,-98.3,,,-165.5,-124.0,,,51.0,-164.3,,,,,,,,,-136.7,,True,,False,False,,,,,True,,,True,,False,,True,,,False,True,,,True,False,,,,,,,,,True
48421,15,8.0,,8.8,,8.0,0.0,,,,,12.0,,,44.0,,2.8,,1.0,,,11.0,6.2,,,26.0,2.8,,,,,,,,,7.8,-7.0,,-6.2,,-7.0,-15.0,,,,,-3.0,,,29.0,,-12.2,,-14.0,,,-4.0,-8.8,,,11.0,-12.2,,,,,,,,,-7.2,,True,,False,False,,,,,True,,,False,,False,,False,,,True,False,,,False,False,,,,,,,,,False
48423,2478,1152.0,,974.0,,816.0,566.0,,,,,1197.9,,726.7,1867.0,,441.2,,1224.9,32601.5,,678.0,911.6,,,2410.0,96.7,,,,,1203.8,584.0,,,1115.8,-1326.0,,-1504.0,,-1662.0,-1912.0,,,,,-1280.1,,-1751.3,-611.0,,-2036.8,,-1253.1,30123.5,,-1800.0,-1566.4,,,-68.0,-2381.3,,,,,-1274.2,-1894.0,,,-1362.2,,False,,False,False,,,,,True,,False,True,,False,,True,False,,False,False,,,True,False,,,,,True,False,,,False
48425,219,172.0,,164.1,,145.0,248.0,,,,,86.2,,,90.0,,180.9,,180.5,,,78.0,115.4,,,158.0,14.2,,,,,,,,,151.1,-47.0,,-54.9,,-74.0,29.0,,,,,-132.8,,,-129.0,,-38.1,,-38.5,,,-141.0,-103.6,,,-61.0,-204.8,,,,,,,,,-67.9,,False,,False,True,,,,,False,,,False,,True,,True,,,False,False,,,False,False,,,,,,,,,False
48427,1537,580.0,,545.6,,537.0,506.0,,,,,358.4,,,894.0,,713.5,,695.8,517.5,,241.0,521.5,,,635.0,240.4,,,,,339.6,,,,465.9,-957.0,,-991.4,,-1000.0,-1031.0,,,,,-1178.6,,,-643.0,,-823.5,,-841.2,-1019.5,,-1296.0,-1015.5,,,-902.0,-1296.6,,,,,-1197.4,,,,-1071.1,,False,,False,False,,,,,False,,,True,,True,,True,False,,False,False,,,True,False,,,,,False,,,,False
48429,93,76.0,,84.9,,78.0,20.0,,,,,60.1,,,144.0,,120.2,,125.8,,,20.0,74.0,,,138.0,40.5,,,,,,,,,309.6,-17.0,,-8.1,,-15.0,-73.0,,,,,-32.9,,,51.0,,27.2,,32.8,,,-73.0,-19.0,,,45.0,-52.5,,,,,,,,,216.6,,True,,True,False,,,,,False,,,False,,False,,False,,,False,False,,,False,False,,,,,,,,,False
48431,30,16.0,,17.9,,13.0,0.0,,,,,10.1,,,31.0,,9.3,,10.7,,,15.0,11.5,,,17.0,6.6,,,,,,,,,15.6,-14.0,,-12.1,,-17.0,-30.0,,,,,-19.9,,,1.0,,-20.7,,-19.4,,,-15.0,-18.5,,,-13.0,-23.4,,,,,,,,,-14.4,,True,,False,False,,,,,False,,,True,,False,,False,,,False,False,,,True,False,,,,,,,,,False
48433,38,24.0,,24.8,,21.0,,,,,,17.2,,,25.0,,37.2,,3.9,,,7.0,9.7,,,20.0,1.7,,,,,,,,,27.3,-14.0,,-13.2,,-17.0,,,,,,-20.8,,,-13.0,,-0.8,,-34.1,,,-31.0,-28.3,,,-18.0,-36.3,,,,,,,,,-10.7,,True,,False,,,,,,False,,,True,,True,,False,,,False,False,,,False,False,,,,,,,,,True
48435,91,40.0,,42.6,,35.0,0.0,,,,,29.8,,,45.0,,24.9,,55.9,,,28.0,45.2,,,52.0,5.8,,,,,,,,,47.9,-51.0,,-48.4,,-56.0,-91.0,,,,,-61.2,,,-46.0,,-66.1,,-35.1,,,-63.0,-45.8,,,-39.0,-85.2,,,,,,,,,-43.1,,True,,False,False,,,,,False,,,True,,False,,True,,,False,True,,,True,False,,,,,,,,,True
48437,109,108.0,,106.8,,108.0,80.0,,,,,60.1,,,169.0,,122.2,,41.6,,,72.0,117.2,,,115.0,8.7,,,,,,,,,118.8,-1.0,,-2.2,,-1.0,-29.0,,,,,-48.9,,,60.0,,13.2,,-67.4,,,-37.0,8.2,,,6.0,-100.3,,,,,,,,,9.8,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,,False,False,,,,,,,,,False
48439,47717,49964.0,,46545.1,45260.9,43546.0,144415.0,,,,,34128.4,,36690.8,26429.0,,45809.7,,38294.7,37791.5,,47621.5,45644.8,,,44131.0,1337.5,,,,,25605.3,41312.0,,,56151.5,2247.0,,-1171.9,-2456.1,-4171.0,96698.0,,,,,-13588.6,,-11026.2,-21288.0,,-1907.3,,-9422.3,-9925.5,,-95.5,-2072.2,,,-3586.0,-46379.5,,,,,-22111.7,-6405.0,,,8434.5,,True,False,False,False,,,,,False,,False,False,,True,,False,False,,True,True,,,False,False,,,,,False,False,,,False
48441,2570,1408.0,,1367.4,,1345.0,1232.0,,,,,1028.8,,,2252.0,,914.3,,1340.1,46690.5,,1202.0,1598.5,,,1787.0,322.0,,,,,1348.5,1016.0,,,1625.9,-1162.0,,-1202.6,,-1225.0,-1338.0,,,,,-1541.2,,,-318.0,,-1655.7,,-1229.9,44120.5,,-1368.0,-971.5,,,-783.0,-2248.0,,,,,-1221.5,-1554.0,,,-944.1,,False,,False,False,,,,,False,,,True,,False,,False,False,,False,True,,,True,False,,,,,False,False,,,True
48443,32,8.0,,7.4,,9.0,0.0,,,,,4.6,,,28.0,,28.2,,7.9,,,13.0,8.1,,,12.0,4.8,,,,,,,,,14.6,-24.0,,-24.6,,-23.0,-32.0,,,,,-27.4,,,-4.0,,-3.8,,-24.1,,,-19.0,-23.9,,,-20.0,-27.2,,,,,,,,,-17.4,,False,,True,False,,,,,False,,,True,,True,,False,,,True,True,,,True,False,,,,,,,,,True
48445,312,516.0,,529.5,,217.0,211.0,,,,,247.4,,,402.0,,115.1,,75.2,,,186.0,284.3,,,334.0,13.3,,,,,,,,,181.3,204.0,,217.5,,-95.0,-101.0,,,,,-64.6,,,90.0,,-196.9,,-236.8,,,-126.0,-27.7,,,22.0,-298.7,,,,,,,,,-130.7,,False,,True,True,,,,,True,,,True,,True,,False,,,True,True,,,True,False,,,,,,,,,True
48447,12,8.0,,6.7,,4.0,0.0,,,,,5.4,,,20.0,,5.0,,3.9,,,4.0,3.3,,,14.0,0.8,,,,,,,,,5.8,-4.0,,-5.3,,-8.0,-12.0,,,,,-6.6,,,8.0,,-7.0,,-8.1,,,-8.0,-8.7,,,2.0,-11.2,,,,,,,,,-6.2,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,,True,False,,,,,,,,,False
48449,434,260.0,,283.0,,246.0,28.0,,,,,214.2,,,282.0,,120.0,,336.6,238.5,,151.0,291.6,,,406.0,18.2,,,,,,,,,263.7,-174.0,,-151.0,,-188.0,-406.0,,,,,-219.8,,,-152.0,,-314.0,,-97.4,-195.5,,-283.0,-142.4,,,-28.0,-415.8,,,,,,,,,-170.3,,True,,False,False,,,,,False,,,True,,False,,True,False,,False,True,,,True,False,,,,,,,,,True
48451,3261,2928.0,,2975.1,,2362.0,1736.0,,,,,1720.3,,,2209.0,,1237.1,,1187.0,159036.0,,2518.5,2372.9,,,2618.0,469.8,,,,,1909.6,,,,2423.6,-333.0,,-285.9,,-899.0,-1525.0,,,,,-1540.7,,,-1052.0,,-2023.9,,-2074.0,155775.0,,-742.5,-888.1,,,-643.0,-2791.2,,,,,-1351.4,,,,-837.4,,True,,False,False,,,,,False,,,False,,False,,False,False,,False,False,,,False,False,,,,,False,,,,False
48453,11633,8108.0,,8089.9,11704.9,8518.0,12042.0,,,,,10390.7,,10699.6,8308.0,,7918.8,,11356.8,8667.5,,9649.5,10285.9,,,11108.0,2489.2,,,,,5452.7,7411.0,,,9349.2,-3525.0,,-3543.1,71.9,-3115.0,409.0,,,,,-1242.3,,-933.4,-3325.0,,-3714.2,,-276.2,-2965.5,,-1983.5,-1347.1,,,-525.0,-9143.8,,,,,-6180.3,-4222.0,,,-2283.8,,False,True,True,True,,,,,True,,True,True,,False,,True,True,,True,True,,,True,False,,,,,False,False,,,True
48455,80,20.0,,19.9,,18.0,16.0,,,,,21.7,,,110.0,,13.6,,33.9,,,15.0,27.6,,,143.0,16.3,,,,,,,,,17.1,-60.0,,-60.1,,-62.0,-64.0,,,,,-58.3,,,30.0,,-66.4,,-46.1,,,-65.0,-52.4,,,63.0,-63.7,,,,,,,,,-62.9,,False,,False,False,,,,,True,,,True,,False,,True,,,False,True,,,False,False,,,,,,,,,False
48457,211,80.0,,70.2,,67.0,28.0,,,,,32.5,,,247.0,,71.1,,76.3,,,39.0,63.5,,,209.0,16.0,,,,,,,,,73.7,-131.0,,-140.8,,-144.0,-183.0,,,,,-178.5,,,36.0,,-139.9,,-134.7,,,-172.0,-147.5,,,-2.0,-195.0,,,,,,,,,-137.3,,False,,False,False,,,,,False,,,True,,False,,False,,,False,False,,,True,False,,,,,,,,,False
48459,671,136.0,,135.4,,127.0,122.0,,,,,106.5,,,323.0,,81.5,,166.1,137.0,,38.0,147.5,,,343.0,10.9,,,,,,,,,127.0,-535.0,,-535.6,,-544.0,-549.0,,,,,-564.5,,,-348.0,,-589.5,,-504.9,-534.0,,-633.0,-523.5,,,-328.0,-660.1,,,,,,,,,-544.0,,False,,False,False,,,,,False,,,True,,False,,True,True,,False,True,,,True,False,,,,,,,,,False
48461,102,4.0,,6.5,,16.0,0.0,,,,,12.7,,,66.0,,75.9,,22.2,,,15.0,21.7,,,44.0,18.4,,,,,,,,,43.6,-98.0,,-95.5,,-86.0,-102.0,,,,,-89.3,,,-36.0,,-26.1,,-79.8,,,-87.0,-80.3,,,-58.0,-83.6,,,,,,,,,-58.4,,True,,True,False,,,,,True,,,True,,True,,True,,,True,True,,,True,True,,,,,,,,,True
48463,713,336.0,,354.7,,329.0,449.0,,,,,212.2,,,315.0,,236.1,,272.8,,,322.0,341.6,,,357.0,22.6,,,,,,,,,376.3,-377.0,,-358.3,,-384.0,-264.0,,,,,-500.8,,,-398.0,,-476.9,,-440.2,,,-391.0,-371.4,,,-356.0,-690.4,,,,,,,,,-336.7,,True,,False,True,,,,,False,,,False,,False,,False,,,False,True,,,True,False,,,,,,,,,True
48465,1396,1472.0,,1666.3,,754.0,622.0,,,,,260.2,,,1001.0,,5615.4,,731.9,1007.0,,217.0,407.7,,,1315.0,24.1,,,,,836.4,,,,668.4,76.0,,270.3,,-642.0,-774.0,,,,,-1135.8,,,-395.0,,4219.4,,-664.1,-389.0,,-1179.0,-988.3,,,-81.0,-1371.9,,,,,-559.6,,,,-727.6,,False,,False,False,,,,,False,,,False,,False,,False,False,,False,False,,,False,False,,,,,False,,,,False
