,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
51057,141,72.0,,,70.0,57.0,,,,,130.5,,,,149.0,,37.3,44.8,,,57.0,86.3,115.4,104.0,144.8,,,,,,,,,60.3,-69.0,,,-71.0,-84.0,,,,,-10.5,,,,8.0,,-103.7,-96.2,,,-84.0,-54.7,-25.6,-37.0,3.8,,,,,,,,,-80.7,,,False,False,,,,,True,,,,True,,False,False,,,False,True,True,True,True,,,,,,,,,False
51059,12341,14144.0,,18676.1,16361.0,20881.0,,,,,18393.4,,19573.6,,11871.0,,24924.5,15211.3,17449.5,,12791.0,14590.7,16032.1,11262.0,,,,,,14824.4,20587.0,,,30317.4,1803.0,,6335.1,4020.0,8540.0,,,,,6052.4,,7232.6,,-470.0,,12583.5,2870.3,5108.5,,450.0,2249.7,3691.1,-1079.0,,,,,,2483.4,8246.0,,,17976.4,,False,False,False,,,,,False,,False,,True,,False,False,False,,True,False,False,True,,,,,,False,False,,,False
51061,938,820.0,,,1004.0,1050.0,,,,,798.4,,,,1063.0,,1191.3,991.9,937.5,,1031.0,912.7,1117.8,757.0,1193.5,,,,,,,,,1095.0,-118.0,,,66.0,112.0,,,,,-139.6,,,,125.0,,253.3,53.9,-0.5,,93.0,-25.3,179.8,-181.0,255.5,,,,,,,,,157.0,,,True,True,,,,,False,,,,False,,False,True,True,,True,True,False,False,False,,,,,,,,,False
51063,159,136.0,,,168.0,225.0,,,,,147.1,,,,256.0,,192.7,129.1,,,166.0,179.6,188.2,165.0,219.9,,,,,,,,,133.1,-23.0,,,9.0,66.0,,,,,-11.9,,,,97.0,,33.7,-29.9,,,7.0,20.6,29.2,6.0,60.9,,,,,,,,,-25.9,,,True,False,,,,,True,,,,False,,False,False,,,True,True,False,True,False,,,,,,,,,False
51065,283,360.0,,,364.0,864.0,,,,,386.2,,,,310.0,,617.1,162.4,,,444.0,319.2,313.4,296.0,370.9,,,,,,,,,515.1,77.0,,,81.0,581.0,,,,,103.2,,,,27.0,,334.1,-120.6,,,161.0,36.2,30.4,13.0,87.9,,,,,,,,,232.1,,,False,False,,,,,False,,,,True,,False,False,,,False,True,True,True,False,,,,,,,,,False
51067,738,764.0,,,741.0,631.0,,,,,1133.5,,,,916.0,,434.3,363.9,766.5,,626.0,837.2,935.4,791.0,944.6,,,,,,,,,666.0,26.0,,,3.0,-107.0,,,,,395.5,,,,178.0,,-303.7,-374.1,28.5,,-112.0,99.2,197.4,53.0,206.6,,,,,,,,,-72.0,,,True,False,,,,,False,,,,False,,False,False,False,,False,False,False,False,False,,,,,,,,,False
51069,1453,1824.0,,,1810.0,2157.0,,,,,1836.3,,,,1796.0,,2288.1,1314.1,2153.5,,1922.0,1735.5,2028.5,1649.0,1215.5,,,,,1714.2,,,,2554.8,371.0,,,357.0,704.0,,,,,383.3,,,,343.0,,835.1,-138.9,700.5,,469.0,282.5,575.5,196.0,-237.5,,,,,261.2,,,,1101.8,,,True,False,,,,,False,,,,True,,False,True,False,,False,True,False,True,True,,,,,True,,,,False
51071,333,304.0,,,308.0,349.0,,,,,168.7,,,,333.0,,379.9,80.1,,,299.0,277.5,303.5,315.0,262.5,,,,,,,,,375.5,-29.0,,,-25.0,16.0,,,,,-164.3,,,,0.0,,46.9,-252.9,,,-34.0,-55.5,-29.5,-18.0,-70.5,,,,,,,,,42.5,,,True,True,,,,,False,,,,True,,False,False,,,False,False,False,True,False,,,,,,,,,False
51073,430,280.0,,,305.0,267.0,,,,,552.9,,,,375.0,,367.4,207.5,281.5,,355.0,332.6,344.9,389.0,296.7,,,,,,,,,226.8,-150.0,,,-125.0,-163.0,,,,,122.9,,,,-55.0,,-62.6,-222.5,-148.5,,-75.0,-97.4,-85.1,-41.0,-133.3,,,,,,,,,-203.2,,,True,False,,,,,True,,,,True,,True,False,True,,True,True,True,True,True,,,,,,,,,False
51075,191,128.0,,,146.0,147.0,,,,,186.1,,,,311.0,,138.9,130.4,,,134.0,183.7,250.9,165.0,331.7,,,,,,,,,109.8,-63.0,,,-45.0,-44.0,,,,,-4.9,,,,120.0,,-52.1,-60.6,,,-57.0,-7.3,59.9,-26.0,140.7,,,,,,,,,-81.2,,,True,True,,,,,True,,,,False,,True,True,,,True,True,True,True,False,,,,,,,,,False
51077,231,292.0,,,302.0,375.0,,,,,254.9,,,,323.0,,488.0,165.7,,,252.0,287.6,288.8,238.0,268.6,,,,,,,,,449.4,61.0,,,71.0,144.0,,,,,23.9,,,,92.0,,257.0,-65.3,,,21.0,56.6,57.8,7.0,37.6,,,,,,,,,218.4,,,False,False,,,,,True,,,,False,,False,False,,,True,True,True,True,True,,,,,,,,,False
51079,223,168.0,,,157.0,222.0,,,,,274.0,,,,277.0,,125.9,106.6,,,149.0,166.9,218.9,180.0,138.3,,,,,,,,,148.5,-55.0,,,-66.0,-1.0,,,,,51.0,,,,54.0,,-97.1,-116.4,,,-74.0,-56.1,-4.1,-43.0,-84.7,,,,,,,,,-74.5,,,False,True,,,,,True,,,,True,,False,False,,,False,False,True,True,False,,,,,,,,,False
51081,107,12.0,,,24.0,0.0,,,,,27.8,,,,209.0,,20.9,54.8,,,0.0,41.0,85.8,90.0,248.5,,,,,,,,,25.6,-95.0,,,-83.0,-107.0,,,,,-79.2,,,,102.0,,-86.1,-52.2,,,-107.0,-66.0,-21.2,-17.0,141.5,,,,,,,,,-81.4,,,True,False,,,,,True,,,,False,,True,True,,,False,True,True,True,False,,,,,,,,,True
51083,461,264.0,,,267.0,276.0,,,,,255.2,,,,700.0,,206.6,199.6,300.0,,191.0,253.3,326.5,347.0,306.4,,,,,,,,,334.3,-197.0,,,-194.0,-185.0,,,,,-205.8,,,,239.0,,-254.4,-261.4,-161.0,,-270.0,-207.7,-134.5,-114.0,-154.6,,,,,,,,,-126.7,,,True,True,,,,,False,,,,False,,False,False,True,,False,False,True,True,True,,,,,,,,,True
51085,1561,1292.0,,,1411.0,1620.0,,,,,1466.6,,,,1269.0,,1504.8,1131.4,1473.5,,1639.0,1315.2,1421.8,1018.0,1598.8,,,,,1396.8,,,,1759.0,-269.0,,,-150.0,59.0,,,,,-94.4,,,,-292.0,,-56.2,-429.6,-87.5,,78.0,-245.8,-139.2,-543.0,37.8,,,,,-164.2,,,,198.0,,,True,True,,,,,True,,,,False,,True,False,True,,True,True,True,False,True,,,,,True,,,,True
51087,4299,4144.0,,,4497.0,6127.0,,,,,5559.8,,6897.9,,3391.0,,5632.0,4232.3,4013.5,,5481.0,4693.6,4921.0,3324.0,3954.0,,,,,2775.8,5911.0,,,7154.1,-155.0,,,198.0,1828.0,,,,,1260.8,,2598.9,,-908.0,,1333.0,-66.7,-285.5,,1182.0,394.6,622.0,-975.0,-345.0,,,,,-1523.2,1612.0,,,2855.1,,,False,False,,,,,False,,False,,False,,False,True,False,,False,False,False,False,False,,,,,False,False,,,False
51089,861,648.0,,,638.0,488.0,,,,,752.6,,,,1043.0,,468.9,562.5,721.5,,536.0,706.7,753.4,729.0,705.1,,,,,738.4,,,,633.9,-213.0,,,-223.0,-373.0,,,,,-108.4,,,,182.0,,-392.1,-298.5,-139.5,,-325.0,-154.3,-107.6,-132.0,-155.9,,,,,-122.6,,,,-227.1,,,False,False,,,,,True,,,,True,,False,False,True,,False,True,True,True,True,,,,,True,,,,False
51091,28,24.0,,,26.0,12.0,,,,,23.3,,,,45.0,,309.7,4.7,,,14.0,27.7,37.6,29.0,29.6,,,,,,,,,164.6,-4.0,,,-2.0,-16.0,,,,,-4.7,,,,17.0,,281.7,-23.3,,,-14.0,-0.3,9.6,1.0,1.6,,,,,,,,,136.6,,,True,False,,,,,False,,,,False,,False,False,,,False,True,False,True,True,,,,,,,,,False
51093,510,408.0,,,408.0,615.0,,,,,416.9,,,,385.0,,300.3,317.5,389.0,,583.0,450.5,499.4,428.0,210.0,,,,,,,,,576.5,-102.0,,,-102.0,105.0,,,,,-93.1,,,,-125.0,,-209.7,-192.5,-121.0,,73.0,-59.5,-10.6,-82.0,-300.0,,,,,,,,,66.5,,,False,False,,,,,True,,,,False,,False,False,False,,True,True,True,True,False,,,,,,,,,True
51095,928,340.0,,,372.0,358.0,,,,,325.3,,553.9,,698.0,,258.1,519.3,378.0,,363.0,420.2,513.2,500.0,466.3,,,,,,,,,385.5,-588.0,,,-556.0,-570.0,,,,,-602.7,,-374.1,,-230.0,,-669.9,-408.7,-550.0,,-565.0,-507.8,-414.8,-428.0,-461.7,,,,,,,,,-542.5,,,True,True,,,,,False,,True,,True,,False,True,True,,True,True,True,True,True,,,,,,,,,True
51097,73,52.0,,,45.0,50.0,,,,,88.0,,,,92.0,,42.0,7.7,,,21.0,46.2,59.2,57.0,44.1,,,,,,,,,39.1,-21.0,,,-28.0,-23.0,,,,,15.0,,,,19.0,,-31.0,-65.3,,,-52.0,-26.8,-13.8,-16.0,-28.9,,,,,,,,,-33.9,,,False,False,,,,,True,,,,True,,False,False,,,False,False,True,True,False,,,,,,,,,False
51099,285,280.0,,,292.0,372.0,,,,,345.2,,,,310.0,,500.1,182.9,,,211.0,259.0,331.8,281.0,278.9,,,,,,,,,505.1,-5.0,,,7.0,87.0,,,,,60.2,,,,25.0,,215.1,-102.1,,,-74.0,-26.0,46.8,-4.0,-6.1,,,,,,,,,220.1,,,False,False,,,,,False,,,,False,,False,False,,,False,False,False,True,False,,,,,,,,,False
51101,199,124.0,,,98.0,83.0,,,,,366.9,,,,231.0,,44.3,88.7,,,88.0,128.3,177.2,178.0,110.9,,,,,,,,,118.9,-75.0,,,-101.0,-116.0,,,,,167.9,,,,32.0,,-154.7,-110.3,,,-111.0,-70.7,-21.8,-21.0,-88.1,,,,,,,,,-80.1,,,False,False,,,,,False,,,,True,,False,False,,,False,True,True,True,False,,,,,,,,,False
51103,149,68.0,,,54.0,49.0,,,,,94.3,,,,98.0,,16.8,43.7,,,23.5,79.9,109.3,95.0,63.1,,,,,,,,,63.5,-81.0,,,-95.0,-100.0,,,,,-54.7,,,,-51.0,,-132.2,-105.3,,,-125.5,-69.1,-39.7,-54.0,-85.9,,,,,,,,,-85.5,,,False,False,,,,,True,,,,True,,False,False,,,False,True,True,True,False,,,,,,,,,False
51105,625,436.0,,,427.0,341.0,,,,,437.8,,,,616.0,,368.8,144.8,,,524.0,491.7,508.5,402.0,437.2,,,,,,,,,559.4,-189.0,,,-198.0,-284.0,,,,,-187.2,,,,-9.0,,-256.2,-480.2,,,-101.0,-133.3,-116.5,-223.0,-187.8,,,,,,,,,-65.6,,,False,False,,,,,True,,,,True,,False,False,,,True,True,True,False,True,,,,,,,,,True
51107,3577,4608.0,,,4863.0,9945.0,,,,,6489.6,,6930.8,,5267.0,,5874.2,5488.9,4714.0,,5909.0,5032.7,5238.7,3723.0,4472.3,,,,,4426.3,4564.0,,,5350.8,1031.0,,,1286.0,6368.0,,,,,2912.6,,3353.8,,1690.0,,2297.2,1911.9,1137.0,,2332.0,1455.7,1661.7,146.0,895.3,,,,,849.3,987.0,,,1773.8,,,False,False,,,,,False,,False,,False,,False,False,False,,False,False,False,True,True,,,,,True,True,,,False
51109,420,344.0,,,393.0,603.0,,,,,323.5,,,,516.0,,536.1,249.4,378.0,,321.0,326.1,377.2,438.0,325.8,,,,,,,,,776.4,-76.0,,,-27.0,183.0,,,,,-96.5,,,,96.0,,116.1,-170.6,-42.0,,-99.0,-93.9,-42.8,18.0,-94.2,,,,,,,,,356.4,,,True,False,,,,,False,,,,False,,False,False,True,,False,False,True,True,False,,,,,,,,,False
51111,229,104.0,,,134.0,172.0,,,,,80.0,,,,184.0,,609.4,55.4,,,165.0,123.5,131.8,121.0,83.3,,,,,,,,,445.4,-125.0,,,-95.0,-57.0,,,,,-149.0,,,,-45.0,,380.4,-173.6,,,-64.0,-105.5,-97.2,-108.0,-145.7,,,,,,,,,216.4,,,True,True,,,,,False,,,,True,,False,False,,,True,True,True,True,False,,,,,,,,,False
51113,126,96.0,,,104.0,107.0,,,,,81.0,,,,178.0,,120.3,23.1,,,56.0,120.2,165.8,113.0,110.8,,,,,,,,,100.8,-30.0,,,-22.0,-19.0,,,,,-45.0,,,,52.0,,-5.7,-102.9,,,-70.0,-5.8,39.8,-13.0,-15.2,,,,,,,,,-25.2,,,True,True,,,,,False,,,,False,,True,False,,,False,True,False,True,True,,,,,,,,,True
51115,154,108.0,,,92.0,183.0,,,,,145.6,,,,75.0,,169.0,16.8,,,66.0,94.9,108.1,100.0,87.2,,,,,,,,,93.1,-46.0,,,-62.0,29.0,,,,,-8.4,,,,-79.0,,15.0,-137.2,,,-88.0,-59.1,-45.9,-54.0,-66.8,,,,,,,,,-60.9,,,False,True,,,,,True,,,,False,,True,False,,,False,False,True,False,False,,,,,,,,,False
51117,347,268.0,,,278.0,411.0,,,,,257.9,,,,564.0,,230.2,200.5,265.0,,278.0,310.4,290.0,376.0,215.3,,,,,,,,,362.9,-79.0,,,-69.0,64.0,,,,,-89.1,,,,217.0,,-116.8,-146.5,-82.0,,-69.0,-36.6,-57.0,29.0,-131.7,,,,,,,,,15.9,,,True,True,,,,,False,,,,False,,False,False,False,,True,True,True,True,False,,,,,,,,,True
51119,107,84.0,,,84.0,78.0,,,,,119.6,,,,87.0,,84.1,37.7,,,84.0,105.7,115.3,101.0,75.9,,,,,,,,,101.9,-23.0,,,-23.0,-29.0,,,,,12.6,,,,-20.0,,-22.9,-69.3,,,-23.0,-1.3,8.3,-6.0,-31.1,,,,,,,,,-5.1,,,False,False,,,,,True,,,,True,,True,False,,,False,True,True,True,False,,,,,,,,,True
51121,1148,1360.0,,,1299.0,2340.0,,,,,1483.4,,,,1279.0,,793.9,853.3,1123.0,,1206.0,1391.4,1516.4,1350.0,2319.4,,,,,670.0,,,,1633.6,212.0,,,151.0,1192.0,,,,,335.4,,,,131.0,,-354.1,-294.7,-25.0,,58.0,243.4,368.4,202.0,1171.4,,,,,-478.0,,,,485.6,,,True,False,,,,,False,,,,True,,False,False,True,,True,False,False,True,False,,,,,False,,,,False
51125,189,152.0,,,157.0,162.0,,,,,204.1,,,,179.0,,116.2,43.4,,,282.0,181.7,222.1,141.0,87.8,,,,,,,,,187.8,-37.0,,,-32.0,-27.0,,,,,15.1,,,,-10.0,,-72.8,-145.6,,,93.0,-7.3,33.1,-48.0,-101.2,,,,,,,,,-1.2,,,True,True,,,,,True,,,,True,,False,False,,,False,True,True,False,False,,,,,,,,,True
51127,317,180.0,,,202.0,231.0,,,,,297.6,,,,248.0,,160.8,144.1,,,234.0,237.8,275.8,193.0,222.5,,,,,,,,,204.8,-137.0,,,-115.0,-86.0,,,,,-19.4,,,,-69.0,,-156.2,-172.9,,,-83.0,-79.2,-41.2,-124.0,-94.5,,,,,,,,,-112.2,,,True,True,,,,,True,,,,True,,False,False,,,True,True,True,True,True,,,,,,,,,True
51131,130,56.0,,,68.0,81.0,,,,,83.7,,,,121.0,,54.6,50.6,,,52.0,77.4,90.7,102.0,154.6,,,,,,,,,50.7,-74.0,,,-62.0,-49.0,,,,,-46.3,,,,-9.0,,-75.4,-79.4,,,-78.0,-52.6,-39.3,-28.0,24.6,,,,,,,,,-79.3,,,True,True,,,,,True,,,,True,,False,False,,,False,True,True,True,True,,,,,,,,,False
51133,159,84.0,,,74.0,51.0,,,,,171.0,,,,125.0,,19.1,61.0,,,31.0,99.7,142.3,109.0,81.0,,,,,,,,,94.2,-75.0,,,-85.0,-108.0,,,,,12.0,,,,-34.0,,-139.9,-98.0,,,-128.0,-59.3,-16.7,-50.0,-78.0,,,,,,,,,-64.8,,,False,False,,,,,True,,,,True,,False,False,,,False,True,True,True,False,,,,,,,,,True
51135,515,892.0,,,363.0,28.0,,,,,243.0,,,,265.0,,6812.6,193.7,,,237.0,416.7,289.1,515.0,289.6,,,,,,,,,1728.7,377.0,,,-152.0,-487.0,,,,,-272.0,,,,-250.0,,6297.6,-321.3,,,-278.0,-98.3,-225.9,0.0,-225.4,,,,,,,,,1213.7,,,True,False,,,,,True,,,,True,,False,True,,,True,True,True,True,True,,,,,,,,,False
51137,451,256.0,,,301.0,319.0,,,,,254.4,,,,537.0,,304.7,279.1,318.5,,300.0,290.9,398.4,379.0,331.0,,,,,,,,,323.0,-195.0,,,-150.0,-132.0,,,,,-196.6,,,,86.0,,-146.3,-171.9,-132.5,,-151.0,-160.1,-52.6,-72.0,-120.0,,,,,,,,,-128.0,,,True,True,,,,,False,,,,True,,True,True,True,,True,True,True,True,True,,,,,,,,,True
51139,473,424.0,,,444.0,676.0,,,,,254.9,,,,491.0,,605.5,251.6,,,501.0,391.8,472.2,371.0,182.9,,,,,,,,,620.6,-49.0,,,-29.0,203.0,,,,,-218.1,,,,18.0,,132.5,-221.4,,,28.0,-81.2,-0.8,-102.0,-290.1,,,,,,,,,147.6,,,True,False,,,,,False,,,,True,,False,False,,,True,False,True,False,False,,,,,,,,,False
51141,296,292.0,,,283.0,233.0,,,,,307.1,,,,339.0,,291.2,150.3,,,397.0,333.6,328.7,258.0,234.3,,,,,,,,,328.2,-4.0,,,-13.0,-63.0,,,,,11.1,,,,43.0,,-4.8,-145.7,,,101.0,37.6,32.7,-38.0,-61.7,,,,,,,,,32.2,,,False,False,,,,,False,,,,False,,False,False,,,False,False,False,False,False,,,,,,,,,False
51143,970,992.0,,,1064.0,1362.0,,,,,831.5,,,,1143.0,,1767.6,713.2,1084.5,,1035.5,987.5,886.8,1074.0,700.5,,,,,,,,,1182.7,22.0,,,94.0,392.0,,,,,-138.5,,,,173.0,,797.6,-256.8,114.5,,65.5,17.5,-83.2,104.0,-269.5,,,,,,,,,212.7,,,False,False,,,,,False,,,,False,,False,False,False,,False,True,False,False,False,,,,,,,,,False
51145,350,432.0,,,413.0,632.0,,,,,380.8,,,,325.0,,436.8,254.7,,,630.0,425.5,471.7,347.0,325.6,,,,,,,,,495.1,82.0,,,63.0,282.0,,,,,30.8,,,,-25.0,,86.8,-95.3,,,280.0,75.5,121.7,-3.0,-24.4,,,,,,,,,145.1,,,True,False,,,,,True,,,,True,,False,False,,,False,True,False,True,True,,,,,,,,,False
51147,295,124.0,,,139.0,137.0,,,,,147.4,,,,367.0,,113.4,128.1,,,94.0,182.7,206.9,220.0,206.8,,,,,,,,,152.6,-171.0,,,-156.0,-158.0,,,,,-147.6,,,,72.0,,-181.6,-166.9,,,-201.0,-112.3,-88.1,-75.0,-88.2,,,,,,,,,-142.4,,,True,True,,,,,True,,,,True,,False,True,,,False,True,True,True,True,,,,,,,,,True
51149,367,296.0,,,303.0,307.0,,,,,274.0,,,,476.0,,294.1,305.7,406.5,,225.0,287.4,409.7,377.0,622.1,,,,,,,,,321.7,-71.0,,,-64.0,-60.0,,,,,-93.0,,,,109.0,,-72.9,-61.3,39.5,,-142.0,-79.6,42.7,10.0,255.1,,,,,,,,,-45.3,,,True,True,,,,,False,,,,False,,False,True,True,,False,False,True,True,False,,,,,,,,,True
51153,7157,6988.0,,8091.4,7260.0,15911.0,,,,,10215.2,,11492.2,,6101.0,,6042.5,7225.5,6897.5,,7795.5,8754.5,9120.9,5565.0,,,,,,6705.6,12188.0,,,7075.8,-169.0,,934.4,103.0,8754.0,,,,,3058.2,,4335.2,,-1056.0,,-1114.5,68.5,-259.5,,638.5,1597.5,1963.9,-1592.0,,,,,,-451.4,5031.0,,,-81.2,,False,True,False,,,,,False,,False,,False,,False,True,False,,False,False,False,False,,,,,,False,False,,,True
51155,734,940.0,,,922.0,907.0,,,,,814.6,,,,677.0,,967.4,417.9,1128.0,,1061.0,849.7,827.4,711.0,547.8,,,,,,,,,1475.8,206.0,,,188.0,173.0,,,,,80.6,,,,-57.0,,233.4,-316.1,394.0,,327.0,115.7,93.4,-23.0,-186.2,,,,,,,,,741.8,,,True,True,,,,,True,,,,True,,False,False,False,,False,True,True,True,True,,,,,,,,,False
51157,71,64.0,,,77.0,83.0,,,,,85.2,,,,82.0,,153.9,20.0,,,103.0,77.3,95.6,72.0,78.1,,,,,,,,,93.1,-7.0,,,6.0,12.0,,,,,14.2,,,,11.0,,82.9,-51.0,,,32.0,6.3,24.6,1.0,7.1,,,,,,,,,22.1,,,True,False,,,,,False,,,,False,,False,False,,,False,True,False,True,False,,,,,,,,,False
51159,429,264.0,,,182.0,0.0,,,,,357.0,,,,123.0,,142.9,60.4,,,294.0,231.4,248.2,196.0,182.6,,,,,,,,,319.6,-165.0,,,-247.0,-429.0,,,,,-72.0,,,,-306.0,,-286.1,-368.6,,,-135.0,-197.6,-180.8,-233.0,-246.4,,,,,,,,,-109.4,,,False,False,,,,,True,,,,False,,False,False,,,True,False,False,False,False,,,,,,,,,True
51161,1469,1944.0,,,1639.0,2302.0,,,,,2156.9,,,,1468.0,,1348.7,1432.7,1819.5,,1611.0,1666.3,2005.7,1549.0,1614.6,,,,,1570.4,,,,2686.4,475.0,,,170.0,833.0,,,,,687.9,,,,-1.0,,-120.3,-36.3,350.5,,142.0,197.3,536.7,80.0,145.6,,,,,101.4,,,,1217.4,,,True,False,,,,,False,,,,True,,True,True,True,,True,True,False,True,True,,,,,True,,,,False
51163,409,208.0,,,240.0,246.0,,,,,252.8,,,,364.0,,293.6,103.8,,,235.0,248.0,296.1,267.0,168.3,,,,,,,,,277.6,-201.0,,,-169.0,-163.0,,,,,-156.2,,,,-45.0,,-115.4,-305.2,,,-174.0,-161.0,-112.9,-142.0,-240.7,,,,,,,,,-131.4,,,True,True,,,,,True,,,,True,,True,False,,,True,True,True,True,False,,,,,,,,,True
51165,1688,1460.0,,,1542.0,2179.0,,,,,1281.5,,,,1455.0,,3392.2,1226.9,1727.5,,1688.0,1217.7,1299.4,1359.0,1645.2,,,,,856.7,,,,3056.4,-228.0,,,-146.0,491.0,,,,,-406.5,,,,-233.0,,1704.2,-461.1,39.5,,0.0,-470.3,-388.6,-329.0,-42.8,,,,,-831.3,,,,1368.4,,,True,False,,,,,False,,,,False,,False,False,True,,True,False,False,False,True,,,,,False,,,,False
51167,620,696.0,,,685.0,1296.0,,,,,594.7,,,,630.0,,2050.3,325.4,,,987.5,661.1,618.5,539.0,507.9,,,,,,,,,1163.2,76.0,,,65.0,676.0,,,,,-25.3,,,,10.0,,1430.3,-294.6,,,367.5,41.1,-1.5,-81.0,-112.1,,,,,,,,,543.2,,,True,False,,,,,True,,,,True,,False,False,,,False,True,True,False,False,,,,,,,,,False
51169,349,520.0,,,480.0,507.0,,,,,423.2,,,,497.0,,503.2,162.5,,,420.0,441.1,446.0,462.0,392.3,,,,,,,,,552.6,171.0,,,131.0,158.0,,,,,74.2,,,,148.0,,154.2,-186.5,,,71.0,92.1,97.0,113.0,43.3,,,,,,,,,203.6,,,True,True,,,,,True,,,,True,,True,False,,,True,True,True,True,True,,,,,,,,,False
51171,864,776.0,,,796.0,161.0,,,,,747.4,,,,819.0,,1035.2,576.5,733.0,,1083.0,917.1,1023.9,699.0,679.9,,,,,,,,,780.7,-88.0,,,-68.0,-703.0,,,,,-116.6,,,,-45.0,,171.2,-287.5,-131.0,,219.0,53.1,159.9,-165.0,-184.1,,,,,,,,,-83.3,,,True,False,,,,,False,,,,True,,False,False,False,,False,True,False,False,False,,,,,,,,,True
51173,725,744.0,,,715.0,880.0,,,,,610.1,,,,614.0,,622.5,372.0,717.5,,763.0,785.5,765.4,587.0,567.9,,,,,,,,,832.5,19.0,,,-10.0,155.0,,,,,-114.9,,,,-111.0,,-102.5,-353.0,-7.5,,38.0,60.5,40.4,-138.0,-157.1,,,,,,,,,107.5,,,True,False,,,,,False,,,,False,,False,False,True,,False,False,False,False,False,,,,,,,,,False
51175,467,152.0,,,172.0,80.0,,,,,138.6,,,,251.0,,139.8,115.4,,,185.0,188.1,185.4,201.0,,,,,,,,,,197.5,-315.0,,,-295.0,-387.0,,,,,-328.4,,,,-216.0,,-327.2,-351.6,,,-282.0,-278.9,-281.6,-266.0,,,,,,,,,,-269.5,,,True,False,,,,,False,,,,True,,False,False,,,True,True,True,True,,,,,,,,,,True
51177,1626,1460.0,,,1473.0,1768.0,,,,,1515.8,,,,1653.0,,2368.2,1309.9,1648.0,,1884.0,1325.6,1536.2,1413.0,1526.1,,,,,1214.1,1215.0,,,2107.5,-166.0,,,-153.0,142.0,,,,,-110.2,,,,27.0,,742.2,-316.1,22.0,,258.0,-300.4,-89.8,-213.0,-99.9,,,,,-411.9,-411.0,,,481.5,,,True,True,,,,,True,,,,True,,False,False,True,,False,False,True,False,True,,,,,False,False,,,False
51179,1873,1884.0,,,1822.0,2057.0,,,,,1974.5,,,,1781.0,,2609.1,1435.4,1947.5,,2287.0,1501.1,1872.5,1589.0,2061.9,,,,,1255.7,1741.0,,,3309.8,11.0,,,-51.0,184.0,,,,,101.5,,,,-92.0,,736.1,-437.6,74.5,,414.0,-371.9,-0.5,-284.0,188.9,,,,,-617.3,-132.0,,,1436.8,,,False,False,,,,,False,,,,False,,False,False,False,,False,False,True,False,False,,,,,False,False,,,False
