,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
48181,3149,2415.0,1400.0,,,,,2107.0,,1757.1,2053.7,,1187.5,,,1420.2,1236.0,,-734.0,-1749.0,,,,,-1042.0,,-1391.9,-1095.3,,-1961.5,,,-1728.8,-1913.0,,False,,,,,False,,False,False,,False,,,False,False,
48183,2020,1045.0,4567.0,,,,,1265.0,,543.1,1040.8,,454.5,,,661.0,,,-975.0,2547.0,,,,,-755.0,,-1476.9,-979.2,,-1565.5,,,-1359.0,,,False,,,,,True,,False,False,,False,,,False,,
48185,352,350.0,154.0,,,,,289.0,,224.7,330.6,,360.0,,,,,,-2.0,-198.0,,,,,-63.0,,-127.3,-21.4,,8.0,,,,,,False,,,,,False,,False,False,,False,,,,,
48187,2929,1905.0,6934.0,,,,,1435.0,,11526.4,1466.0,,496.0,,,1699.1,868.0,,-1024.0,4005.0,,,,,-1494.0,,8597.4,-1463.0,,-2433.0,,,-1229.9,-2061.0,,False,,,,,False,,False,False,,False,,,False,False,
48189,1033,1820.0,704.0,,,,,1218.0,,949.5,965.9,,822.0,,,1437.5,,,787.0,-329.0,,,,,185.0,,-83.5,-67.1,,-211.0,,,404.5,,,True,,,,,True,,True,True,,True,,,True,,
48191,100,280.0,0.0,,,,,65.0,,189.7,53.1,,135.0,,,,,,180.0,-100.0,,,,,-35.0,,89.7,-46.9,,35.0,,,,,,True,,,,,True,,True,True,,True,,,,,
48193,158,140.0,36.0,,,,,134.0,,46.6,54.8,,89.0,,,,,,-18.0,-122.0,,,,,-24.0,,-111.4,-103.2,,-69.0,,,,,,False,,,,,False,,False,False,,False,,,,,
48195,226,105.0,0.0,,,,,132.0,,391.9,25.0,,49.0,,,,,,-121.0,-226.0,,,,,-94.0,,165.9,-201.0,,-177.0,,,,,,False,,,,,True,,False,False,,False,,,,,
48197,117,150.0,0.0,,,,,104.0,,991.0,33.4,,49.0,,,,,,33.0,-117.0,,,,,-13.0,,874.0,-83.6,,-68.0,,,,,,False,,,,,True,,False,False,,False,,,,,
48199,1397,155.0,208.0,,,,,750.0,,143.5,206.6,,155.0,,,,,,-1242.0,-1189.0,,,,,-647.0,,-1253.5,-1190.4,,-1242.0,,,,,,True,,,,,True,,False,True,,False,,,,,
48201,63115,43630.0,69028.0,,,,,43842.0,,37802.1,52251.4,,48370.0,,,33729.9,67382.0,,-19485.0,5913.0,,,,,-19273.0,,-25312.9,-10863.6,,-14745.0,,,-29385.1,4267.0,,True,,,,,True,,False,True,,True,,,False,True,
48203,945,190.0,94.0,,,,,682.0,,86.2,298.6,,96.0,,,,,,-755.0,-851.0,,,,,-263.0,,-858.8,-646.4,,-849.0,,,,,,False,,,,,True,,False,True,,False,,,,,
48205,49,270.0,135.0,,,,,227.0,,463.0,50.9,,43.0,,,,,,221.0,86.0,,,,,178.0,,414.0,1.9,,-6.0,,,,,,True,,,,,True,,False,True,,True,,,,,
48207,134,45.0,6.0,,,,,107.0,,75.2,26.9,,14.0,,,,,,-89.0,-128.0,,,,,-27.0,,-58.8,-107.1,,-120.0,,,,,,False,,,,,True,,True,False,,False,,,,,
48209,4243,2735.0,9597.0,,,,,1948.0,,3274.5,3364.1,,1306.5,,,1434.9,1382.0,,-1508.0,5354.0,,,,,-2295.0,,-968.5,-878.9,,-2936.5,,,-2808.1,-2861.0,,False,,,,,False,,True,True,,False,,,False,False,
48211,144,115.0,0.0,,,,,104.0,,13.4,31.3,,37.0,,,,,,-29.0,-144.0,,,,,-40.0,,-130.6,-112.7,,-107.0,,,,,,False,,,,,False,,False,False,,False,,,,,
48213,1244,755.0,519.0,,,,,1047.0,,421.7,763.7,,380.5,,,,,,-489.0,-725.0,,,,,-197.0,,-822.3,-480.3,,-863.5,,,,,,False,,,,,True,,False,True,,False,,,,,
48215,9295,12715.0,11892.0,,,,,11729.0,,16936.0,15347.8,,11502.5,,,13586.3,12491.0,,3420.0,2597.0,,,,,2434.0,,7641.0,6052.8,,2207.5,,,4291.3,3196.0,,True,,,,,True,,False,False,,True,,,False,True,
48217,810,140.0,48.0,,,,,440.0,,180.2,274.0,,36.0,,,,,,-670.0,-762.0,,,,,-370.0,,-629.8,-536.0,,-774.0,,,,,,False,,,,,True,,True,True,,False,,,,,
48219,428,540.0,281.0,,,,,783.0,,220.3,167.3,,282.0,,,,,,112.0,-147.0,,,,,355.0,,-207.7,-260.7,,-146.0,,,,,,False,,,,,False,,False,False,,False,,,,,
48221,2032,1105.0,2289.0,,,,,932.0,,3177.1,876.4,,388.0,,,,,,-927.0,257.0,,,,,-1100.0,,1145.1,-1155.6,,-1644.0,,,,,,True,,,,,False,,False,False,,False,,,,,
48223,582,405.0,241.0,,,,,388.0,,377.5,183.6,,198.0,,,,,,-177.0,-341.0,,,,,-194.0,,-204.5,-398.4,,-384.0,,,,,,False,,,,,False,,False,False,,False,,,,,
48225,312,15.0,0.0,,,,,217.0,,124.4,271.0,,38.0,,,,,,-297.0,-312.0,,,,,-95.0,,-187.6,-41.0,,-274.0,,,,,,False,,,,,True,,True,True,,True,,,,,
48227,678,1240.0,1971.0,,,,,1670.0,,1430.0,830.0,,2019.0,,,,,,562.0,1293.0,,,,,992.0,,752.0,152.0,,1341.0,,,,,,False,,,,,False,,False,True,,False,,,,,
48229,213,215.0,0.0,,,,,89.0,,401.4,67.8,,40.0,,,,,,2.0,-213.0,,,,,-124.0,,188.4,-145.2,,-173.0,,,,,,False,,,,,False,,False,False,,False,,,,,
48231,1189,840.0,712.0,,,,,1308.0,,525.0,908.0,,209.0,,,821.1,,,-349.0,-477.0,,,,,119.0,,-664.0,-281.0,,-980.0,,,-367.9,,,False,,,,,True,,False,True,,False,,,False,,
48233,262,315.0,141.0,,,,,735.0,,135.4,174.5,,196.0,,,,,,53.0,-121.0,,,,,473.0,,-126.6,-87.5,,-66.0,,,,,,False,,,,,False,,False,False,,False,,,,,
48235,22,15.0,2.0,,,,,34.0,,130.8,6.2,,10.0,,,,,,-7.0,-20.0,,,,,12.0,,108.8,-15.8,,-12.0,,,,,,False,,,,,False,,False,False,,False,,,,,
48237,189,170.0,70.0,,,,,156.0,,213.7,102.8,,60.0,,,,,,-19.0,-119.0,,,,,-33.0,,24.7,-86.2,,-129.0,,,,,,False,,,,,False,,False,False,,False,,,,,
48239,329,250.0,0.0,,,,,134.0,,155.5,169.4,,106.0,,,,,,-79.0,-329.0,,,,,-195.0,,-173.5,-159.6,,-223.0,,,,,,False,,,,,False,,False,False,,False,,,,,
48241,1457,60.0,34.0,,,,,463.0,,66.0,115.8,,31.0,,,,,,-1397.0,-1423.0,,,,,-994.0,,-1391.0,-1341.2,,-1426.0,,,,,,False,,,,,True,,True,True,,False,,,,,
48243,38,25.0,0.0,,,,,30.0,,65.9,14.3,,44.0,,,,,,-13.0,-38.0,,,,,-8.0,,27.9,-23.7,,6.0,,,,,,False,,,,,True,,False,False,,True,,,,,
48245,4028,3965.0,9574.0,,,,,3208.0,,3377.9,3578.8,,4765.5,,,3922.7,2589.0,,-63.0,5546.0,,,,,-820.0,,-650.1,-449.2,,737.5,,,-105.3,-1439.0,,False,,,,,False,,False,False,,False,,,False,False,
48247,163,105.0,0.0,,,,,79.0,,171.2,36.8,,44.0,,,,,,-58.0,-163.0,,,,,-84.0,,8.2,-126.2,,-119.0,,,,,,False,,,,,False,,True,False,,False,,,,,
48249,877,615.0,492.0,,,,,508.0,,890.4,413.0,,260.0,,,,,,-262.0,-385.0,,,,,-369.0,,13.4,-464.0,,-617.0,,,,,,False,,,,,False,,True,False,,False,,,,,
48251,5795,5185.0,8822.0,,,,,2758.0,,10698.4,3949.5,,4296.5,,,2618.1,2858.0,,-610.0,3027.0,,,,,-3037.0,,4903.4,-1845.5,,-1498.5,,,-3176.9,-2937.0,,False,,,,,False,,False,False,,False,,,False,False,
48253,524,260.0,37.0,,,,,503.0,,16.2,217.2,,0.0,,,,,,-264.0,-487.0,,,,,-21.0,,-507.8,-306.8,,-524.0,,,,,,False,,,,,True,,False,False,,False,,,,,
48255,297,105.0,,,,,,187.0,,107.8,51.9,,55.0,,,,,,-192.0,,,,,,-110.0,,-189.2,-245.1,,-242.0,,,,,,,,,,,True,,True,False,,False,,,,,
48257,4144,3845.0,4860.0,,,,,1685.0,,11122.3,4139.5,,3026.5,,,2182.0,2797.0,,-299.0,716.0,,,,,-2459.0,,6978.3,-4.5,,-1117.5,,,-1962.0,-1347.0,,False,,,,,False,,False,True,,False,,,False,False,
48259,654,420.0,964.0,,,,,320.0,,1240.5,296.0,,88.0,,,,,,-234.0,310.0,,,,,-334.0,,586.5,-358.0,,-566.0,,,,,,False,,,,,False,,False,False,,False,,,,,
48261,8,10.0,0.0,,,,,5.0,,8.0,0.1,,0.0,,,,,,2.0,-8.0,,,,,-3.0,,0.0,-7.9,,-8.0,,,,,,False,,,,,False,,True,False,,False,,,,,
48263,23,5.0,0.0,,,,,20.0,,1.8,1.8,,10.0,,,,,,-18.0,-23.0,,,,,-3.0,,-21.2,-21.2,,-13.0,,,,,,False,,,,,True,,False,False,,True,,,,,
48265,1360,765.0,1333.0,,,,,560.0,,2319.1,668.8,,504.0,,,,,,-595.0,-27.0,,,,,-800.0,,959.1,-691.2,,-856.0,,,,,,True,,,,,False,,False,False,,False,,,,,
48267,62,20.0,22.0,,,,,46.0,,64.0,35.4,,88.5,,,,,,-42.0,-40.0,,,,,-16.0,,2.0,-26.6,,26.5,,,,,,True,,,,,True,,True,True,,True,,,,,
48269,4,0.0,0.0,,,,,9.0,,12.1,6.1,,,,,,,,-4.0,-4.0,,,,,5.0,,8.1,2.1,,,,,,,,False,,,,,False,,False,True,,,,,,,
48271,125,45.0,0.0,,,,,57.0,,281.3,16.3,,14.0,,,,,,-80.0,-125.0,,,,,-68.0,,156.3,-108.7,,-111.0,,,,,,False,,,,,True,,False,False,,False,,,,,
48273,560,250.0,6.0,,,,,317.0,,218.6,227.4,,84.5,,,,,,-310.0,-554.0,,,,,-243.0,,-341.4,-332.6,,-475.5,,,,,,False,,,,,True,,False,False,,False,,,,,
48275,32,25.0,44.0,,,,,70.0,,1244.9,12.8,,10.0,,,,,,-7.0,12.0,,,,,38.0,,1212.9,-19.2,,-22.0,,,,,,False,,,,,False,,False,False,,False,,,,,
48277,1299,560.0,545.0,,,,,671.0,,518.2,561.6,,824.0,,,650.2,,,-739.0,-754.0,,,,,-628.0,,-780.8,-737.4,,-475.0,,,-648.8,,,False,,,,,True,,False,True,,True,,,True,,
48279,345,740.0,341.0,,,,,457.0,,255.2,262.0,,380.0,,,,,,395.0,-4.0,,,,,112.0,,-89.8,-83.0,,35.0,,,,,,True,,,,,True,,True,True,,True,,,,,
48281,330,280.0,315.0,,,,,250.0,,317.6,181.2,,199.0,,,,,,-50.0,-15.0,,,,,-80.0,,-12.4,-148.8,,-131.0,,,,,,True,,,,,False,,True,False,,False,,,,,
48283,276,165.0,0.0,,,,,130.0,,1664.1,37.5,,44.0,,,,,,-111.0,-276.0,,,,,-146.0,,1388.1,-238.5,,-232.0,,,,,,False,,,,,False,,False,False,,False,,,,,
48285,237,350.0,428.0,,,,,202.0,,207.1,176.5,,197.0,,,,,,113.0,191.0,,,,,-35.0,,-29.9,-60.5,,-40.0,,,,,,False,,,,,True,,True,True,,True,,,,,
48287,429,155.0,162.0,,,,,137.0,,122.7,164.0,,82.0,,,,,,-274.0,-267.0,,,,,-292.0,,-306.3,-265.0,,-347.0,,,,,,True,,,,,False,,False,True,,False,,,,,
48289,231,95.0,42.0,,,,,158.0,,77.0,87.4,,136.0,,,,,,-136.0,-189.0,,,,,-73.0,,-154.0,-143.6,,-95.0,,,,,,False,,,,,True,,False,False,,True,,,,,
48291,1230,460.0,917.0,,,,,973.0,,1199.4,852.7,,1026.5,,,164.8,,,-770.0,-313.0,,,,,-257.0,,-30.6,-377.3,,-203.5,,,-1065.2,,,True,,,,,True,,True,True,,True,,,False,,
48293,338,310.0,226.0,,,,,295.0,,160.5,134.9,,179.0,,,,,,-28.0,-112.0,,,,,-43.0,,-177.5,-203.1,,-159.0,,,,,,False,,,,,False,,False,False,,False,,,,,
48295,72,150.0,0.0,,,,,76.0,,21.4,23.2,,26.0,,,,,,78.0,-72.0,,,,,4.0,,-50.6,-48.8,,-46.0,,,,,,True,,,,,True,,True,True,,True,,,,,
48297,324,360.0,30.0,,,,,119.0,,2029.6,136.9,,86.0,,,,,,36.0,-294.0,,,,,-205.0,,1705.6,-187.1,,-238.0,,,,,,False,,,,,False,,False,False,,False,,,,,
48299,309,225.0,247.0,,,,,247.0,,283.7,193.1,,169.0,,,,,,-84.0,-62.0,,,,,-62.0,,-25.3,-115.9,,-140.0,,,,,,True,,,,,True,,True,False,,False,,,,,
48301,0,0.0,0.0,,,,,0.0,,0.0,5.9,,,,,,,,0.0,0.0,,,,,0.0,,0.0,5.9,,,,,,,,True,,,,,True,,True,False,,,,,,,
48303,10021,12875.0,10555.0,,,,,10933.0,,8260.1,7850.4,,11589.0,,,10703.0,7925.0,,2854.0,534.0,,,,,912.0,,-1760.9,-2170.6,,1568.0,,,682.0,-2096.0,,True,,,,,True,,True,True,,True,,,True,True,
48305,149,320.0,71.0,,,,,174.0,,287.4,48.9,,134.0,,,,,,171.0,-78.0,,,,,25.0,,138.4,-100.1,,-15.0,,,,,,True,,,,,True,,True,True,,True,,,,,
48307,141,45.0,66.0,,,,,120.0,,3.2,38.5,,1.0,,,,,,-96.0,-75.0,,,,,-21.0,,-137.8,-102.5,,-140.0,,,,,,True,,,,,True,,False,False,,False,,,,,
48309,5534,4540.0,1895.0,,,,,3390.0,,2169.9,3995.3,,4308.5,,,4176.7,4182.0,,-994.0,-3639.0,,,,,-2144.0,,-3364.1,-1538.7,,-1225.5,,,-1357.3,-1352.0,,False,,,,,False,,False,False,,False,,,False,False,
48311,33,5.0,0.0,,,,,11.0,,12.9,0.2,,5.0,,,,,,-28.0,-33.0,,,,,-22.0,,-20.1,-32.8,,-28.0,,,,,,False,,,,,True,,True,False,,False,,,,,
48313,159,55.0,,,,,,151.0,,10.9,75.9,,29.0,,,,,,-104.0,,,,,,-8.0,,-148.1,-83.1,,-130.0,,,,,,,,,,,True,,False,True,,False,,,,,
48315,93,15.0,0.0,,,,,110.0,,12.1,13.4,,13.0,,,,,,-78.0,-93.0,,,,,17.0,,-80.9,-79.6,,-80.0,,,,,,False,,,,,True,,False,False,,False,,,,,
48317,170,50.0,80.0,,,,,189.0,,132.8,56.6,,95.0,,,,,,-120.0,-90.0,,,,,19.0,,-37.2,-113.4,,-75.0,,,,,,True,,,,,True,,True,True,,True,,,,,
48319,141,40.0,5.0,,,,,35.0,,53.4,3.8,,29.0,,,,,,-101.0,-136.0,,,,,-106.0,,-87.6,-137.2,,-112.0,,,,,,False,,,,,False,,True,False,,False,,,,,
48321,666,435.0,334.0,,,,,328.0,,651.6,276.4,,743.0,,,,,,-231.0,-332.0,,,,,-338.0,,-14.4,-389.6,,77.0,,,,,,False,,,,,False,,True,False,,True,,,,,
48323,2102,1510.0,0.0,,,,,1200.0,,1025.6,787.0,,567.0,,,873.9,,,-592.0,-2102.0,,,,,-902.0,,-1076.4,-1315.0,,-1535.0,,,-1228.1,,,False,,,,,False,,False,False,,False,,,False,,
48325,827,795.0,122.0,,,,,569.0,,3694.9,581.4,,550.0,,,,,,-32.0,-705.0,,,,,-258.0,,2867.9,-245.6,,-277.0,,,,,,False,,,,,False,,False,False,,False,,,,,
48327,40,25.0,0.0,,,,,25.0,,7.2,7.4,,16.0,,,,,,-15.0,-40.0,,,,,-15.0,,-32.8,-32.6,,-24.0,,,,,,False,,,,,False,,False,False,,False,,,,,
48329,4322,4165.0,5502.0,,,,,6614.0,,12842.5,2566.8,,2326.5,,,2012.6,926.0,,-157.0,1180.0,,,,,2292.0,,8520.5,-1755.2,,-1995.5,,,-2309.4,-3396.0,,False,,,,,False,,False,False,,False,,,False,False,
48331,597,250.0,257.0,,,,,257.0,,286.9,170.4,,187.0,,,,,,-347.0,-340.0,,,,,-340.0,,-310.1,-426.6,,-410.0,,,,,,True,,,,,True,,True,False,,False,,,,,
48333,110,155.0,35.0,,,,,52.0,,217.4,76.0,,59.0,,,,,,45.0,-75.0,,,,,-58.0,,107.4,-34.0,,-51.0,,,,,,False,,,,,False,,False,True,,False,,,,,
48335,142,210.0,174.0,,,,,258.0,,127.4,113.5,,125.0,,,,,,68.0,32.0,,,,,116.0,,-14.6,-28.5,,-17.0,,,,,,True,,,,,False,,True,True,,True,,,,,
48337,699,920.0,880.0,,,,,399.0,,1332.0,288.9,,659.0,,,,,,221.0,181.0,,,,,-300.0,,633.0,-410.1,,-40.0,,,,,,True,,,,,False,,False,False,,True,,,,,
48339,11060,9760.0,26358.0,,,,,5941.0,,21171.3,8052.4,,8258.0,,,5830.0,2935.0,,-1300.0,15298.0,,,,,-5119.0,,10111.3,-3007.6,,-2802.0,,,-5230.0,-8125.0,,False,,,,,False,,False,False,,False,,,False,False,
48341,181,420.0,396.0,,,,,621.0,,254.5,294.9,,205.0,,,,,,239.0,215.0,,,,,440.0,,73.5,113.9,,24.0,,,,,,True,,,,,False,,True,True,,True,,,,,
48343,178,75.0,68.0,,,,,114.0,,86.8,40.7,,38.0,,,,,,-103.0,-110.0,,,,,-64.0,,-91.2,-137.3,,-140.0,,,,,,False,,,,,True,,True,False,,False,,,,,
48345,31,30.0,,,,,,55.0,,564.7,2.2,,5.0,,,,,,-1.0,,,,,,24.0,,533.7,-28.8,,-26.0,,,,,,,,,,,False,,False,False,,False,,,,,
48347,865,360.0,665.0,,,,,605.0,,403.2,415.5,,298.0,,,,,,-505.0,-200.0,,,,,-260.0,,-461.8,-449.5,,-567.0,,,,,,True,,,,,True,,True,True,,False,,,,,
48349,1712,635.0,896.0,,,,,654.0,,368.8,607.0,,333.0,,,,,,-1077.0,-816.0,,,,,-1058.0,,-1343.2,-1105.0,,-1379.0,,,,,,True,,,,,True,,False,False,,False,,,,,
48351,340,10.0,0.0,,,,,149.0,,14.4,23.5,,10.0,,,,,,-330.0,-340.0,,,,,-191.0,,-325.6,-316.5,,-330.0,,,,,,False,,,,,True,,True,True,,False,,,,,
48353,480,695.0,515.0,,,,,386.0,,630.3,294.4,,472.0,,,,,,215.0,35.0,,,,,-94.0,,150.3,-185.6,,-8.0,,,,,,True,,,,,True,,True,True,,True,,,,,
48355,5905,6435.0,8753.0,,,,,4123.0,,8954.4,5508.5,,5445.0,,,4735.0,5882.0,,530.0,2848.0,,,,,-1782.0,,3049.4,-396.5,,-460.0,,,-1170.0,-23.0,,False,,,,,False,,False,True,,True,,,False,True,
48357,238,560.0,481.0,,,,,293.0,,51.1,94.1,,268.0,,,,,,322.0,243.0,,,,,55.0,,-186.9,-143.9,,30.0,,,,,,True,,,,,True,,True,True,,True,,,,,
48359,85,75.0,1.0,,,,,35.0,,285.6,3.4,,28.0,,,,,,-10.0,-84.0,,,,,-50.0,,200.6,-81.6,,-57.0,,,,,,False,,,,,False,,False,False,,False,,,,,
48361,2244,165.0,172.0,,,,,1267.0,,96.0,430.3,,274.0,,,135.1,,,-2079.0,-2072.0,,,,,-977.0,,-2148.0,-1813.7,,-1970.0,,,-2108.9,,,True,,,,,True,,False,True,,True,,,False,,
48363,841,830.0,1087.0,,,,,464.0,,2093.6,430.8,,1040.0,,,,,,-11.0,246.0,,,,,-377.0,,1252.6,-410.2,,199.0,,,,,,False,,,,,False,,False,False,,False,,,,,
48365,384,90.0,66.0,,,,,275.0,,101.9,92.5,,68.0,,,,,,-294.0,-318.0,,,,,-109.0,,-282.1,-291.5,,-316.0,,,,,,False,,,,,True,,True,True,,False,,,,,
48367,4792,3315.0,2813.0,,,,,2055.0,,5680.2,3342.3,,1435.0,,,1851.1,1569.0,,-1477.0,-1979.0,,,,,-2737.0,,888.2,-1449.7,,-3357.0,,,-2940.9,-3223.0,,False,,,,,False,,True,True,,False,,,False,False,
48369,133,330.0,26.0,,,,,303.0,,820.3,146.4,,122.0,,,,,,197.0,-107.0,,,,,170.0,,687.3,13.4,,-11.0,,,,,,True,,,,,True,,False,True,,True,,,,,
48371,573,330.0,0.0,,,,,513.0,,243.6,249.8,,196.0,,,,,,-243.0,-573.0,,,,,-60.0,,-329.4,-323.2,,-377.0,,,,,,False,,,,,True,,False,False,,False,,,,,
48373,652,180.0,147.0,,,,,522.0,,68.0,258.1,,81.0,,,,,,-472.0,-505.0,,,,,-130.0,,-584.0,-393.9,,-571.0,,,,,,False,,,,,True,,False,True,,False,,,,,
48375,2130,5760.0,3103.0,,,,,4648.0,,3405.4,3053.7,,4290.5,,,3652.0,,,3630.0,973.0,,,,,2518.0,,1275.4,923.7,,2160.5,,,1522.0,,,True,,,,,True,,True,True,,True,,,True,,
48377,152,45.0,,,,,,160.0,,88.4,158.5,,19.0,,,,,,-107.0,,,,,,8.0,,-63.6,6.5,,-133.0,,,,,,,,,,,True,,True,True,,False,,,,,
48379,192,130.0,109.0,,,,,117.0,,68.1,95.3,,48.0,,,,,,-62.0,-83.0,,,,,-75.0,,-123.9,-96.7,,-144.0,,,,,,False,,,,,False,,False,False,,False,,,,,
48381,2833,7085.0,3726.0,,,,,4452.0,,4354.2,3480.7,,5393.5,,,3192.2,3439.0,,4252.0,893.0,,,,,1619.0,,1521.2,647.7,,2560.5,,,359.2,606.0,,True,,,,,True,,True,True,,True,,,True,True,
48383,65,20.0,2.0,,,,,106.0,,41.9,68.5,,0.0,,,,,,-45.0,-63.0,,,,,41.0,,-23.1,3.5,,-65.0,,,,,,False,,,,,True,,True,True,,False,,,,,
48385,98,65.0,5.0,,,,,30.0,,1390.1,32.2,,5.0,,,,,,-33.0,-93.0,,,,,-68.0,,1292.1,-65.8,,-93.0,,,,,,False,,,,,False,,False,False,,False,,,,,
48387,177,105.0,1.0,,,,,118.0,,83.8,47.2,,24.0,,,,,,-72.0,-176.0,,,,,-59.0,,-93.2,-129.8,,-153.0,,,,,,False,,,,,True,,False,False,,False,,,,,
48389,297,305.0,187.0,,,,,480.0,,548.7,361.1,,1274.5,,,,,,8.0,-110.0,,,,,183.0,,251.7,64.1,,977.5,,,,,,False,,,,,False,,False,False,,False,,,,,
48391,113,105.0,0.0,,,,,66.0,,203.5,41.6,,49.0,,,,,,-8.0,-113.0,,,,,-47.0,,90.5,-71.4,,-64.0,,,,,,False,,,,,False,,False,False,,False,,,,,
48393,16,5.0,0.0,,,,,34.0,,1.0,0.8,,14.0,,,,,,-11.0,-16.0,,,,,18.0,,-15.0,-15.2,,-2.0,,,,,,False,,,,,False,,False,False,,True,,,,,
48395,341,190.0,119.0,,,,,167.0,,232.6,112.6,,179.0,,,,,,-151.0,-222.0,,,,,-174.0,,-108.4,-228.4,,-162.0,,,,,,False,,,,,False,,True,False,,False,,,,,
48397,3208,2960.0,4096.0,,,,,1314.0,,8208.6,2200.3,,2680.0,,,1733.2,,,-248.0,888.0,,,,,-1894.0,,5000.6,-1007.7,,-528.0,,,-1474.8,,,False,,,,,False,,False,False,,False,,,False,,
48399,437,235.0,63.0,,,,,180.0,,1341.9,152.8,,49.0,,,,,,-202.0,-374.0,,,,,-257.0,,904.9,-284.2,,-388.0,,,,,,False,,,,,False,,False,False,,False,,,,,
48401,812,250.0,165.0,,,,,578.0,,149.4,311.1,,193.0,,,,,,-562.0,-647.0,,,,,-234.0,,-662.6,-500.9,,-619.0,,,,,,False,,,,,True,,False,True,,False,,,,,
48403,346,0.0,0.0,,,,,90.0,,0.3,26.8,,24.0,,,,,,-346.0,-346.0,,,,,-256.0,,-345.7,-319.2,,-322.0,,,,,,False,,,,,True,,True,True,,True,,,,,
48405,107,35.0,0.0,,,,,83.0,,8.4,20.5,,35.0,,,,,,-72.0,-107.0,,,,,-24.0,,-98.6,-86.5,,-72.0,,,,,,False,,,,,True,,False,False,,False,,,,,
48407,138,20.0,0.0,,,,,258.0,,25.5,88.0,,18.0,,,,,,-118.0,-138.0,,,,,120.0,,-112.5,-50.0,,-120.0,,,,,,False,,,,,False,,True,True,,False,,,,,
48409,1087,510.0,169.0,,,,,688.0,,76.3,541.5,,344.0,,,,,,-577.0,-918.0,,,,,-399.0,,-1010.7,-545.5,,-743.0,,,,,,False,,,,,True,,False,True,,False,,,,,
48411,130,50.0,58.0,,,,,75.0,,10.6,27.1,,19.0,,,,,,-80.0,-72.0,,,,,-55.0,,-119.4,-102.9,,-111.0,,,,,,True,,,,,True,,False,False,,False,,,,,
48413,26,30.0,0.0,,,,,33.0,,10.7,12.3,,13.0,,,,,,4.0,-26.0,,,,,7.0,,-15.3,-13.7,,-13.0,,,,,,False,,,,,False,,False,False,,False,,,,,
48415,495,580.0,188.0,,,,,594.0,,329.4,249.8,,514.0,,,,,,85.0,-307.0,,,,,99.0,,-165.6,-245.2,,19.0,,,,,,False,,,,,False,,False,False,,True,,,,,
48417,55,35.0,,,,,,41.0,,165.2,12.1,,19.0,,,,,,-20.0,,,,,,-14.0,,110.2,-42.9,,-36.0,,,,,,,,,,,True,,False,False,,False,,,,,
48419,240,45.0,35.0,,,,,251.0,,29.9,99.9,,8.5,,,,,,-195.0,-205.0,,,,,11.0,,-210.1,-140.1,,-231.5,,,,,,False,,,,,True,,False,True,,False,,,,,
48421,15,10.0,0.0,,,,,56.0,,3.2,1.3,,14.0,,,,,,-5.0,-15.0,,,,,41.0,,-11.8,-13.7,,-1.0,,,,,,False,,,,,False,,False,False,,True,,,,,
48423,3488,1440.0,689.0,,,,,2336.0,,486.1,1657.5,,806.0,,,1479.6,666.0,,-2048.0,-2799.0,,,,,-1152.0,,-3001.9,-1830.5,,-2682.0,,,-2008.4,-2822.0,,False,,,,,True,,False,True,,False,,,True,False,
48425,320,215.0,307.0,,,,,112.0,,224.3,226.3,,95.0,,,,,,-105.0,-13.0,,,,,-208.0,,-95.7,-93.7,,-225.0,,,,,,True,,,,,False,,True,True,,False,,,,,
48427,2099,725.0,614.0,,,,,1107.0,,927.3,897.4,,302.5,,,395.0,,,-1374.0,-1485.0,,,,,-992.0,,-1171.7,-1201.6,,-1796.5,,,-1704.0,,,False,,,,,True,,True,True,,False,,,False,,
48429,133,95.0,27.0,,,,,181.0,,155.9,153.9,,22.0,,,,,,-38.0,-106.0,,,,,48.0,,22.9,20.9,,-111.0,,,,,,False,,,,,False,,True,True,,False,,,,,
