,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,OneQuietNight-ML,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-OneQuietNight-ML,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-OneQuietNight-ML,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
05123,1000,455.0,,,,794.0,,180.3,879.0,,323.7,,,-545.0,,,,-206.0,,-819.7,-121.0,,-676.3,,,,,,True,,False,True,,False,,
05125,4405,3052.0,,,,3744.0,,2202.5,4021.0,,697.8,,,-1353.0,,,,-661.0,,-2202.5,-384.0,,-3707.2,,,,,,True,,False,True,,False,,
05127,377,210.0,,,,372.0,,33.2,341.0,,,,,-167.0,,,,-5.0,,-343.8,-36.0,,,,,,,,True,,False,True,,,,
05129,270,98.0,,,,219.0,,233.3,223.0,,,,,-172.0,,,,-51.0,,-36.7,-47.0,,,,,,,,True,,True,True,,,,
05131,4297,3416.0,,,,6262.0,,1124.3,5648.0,,710.3,,,-881.0,,,,1965.0,,-3172.7,1351.0,,-3586.7,,,,,,False,,False,False,,False,,
05133,533,490.0,,,,476.0,,99.5,694.0,,105.7,,,-43.0,,,,-57.0,,-433.5,161.0,,-427.3,,,,,,False,,False,False,,False,,
05135,680,679.0,,,,502.0,,1160.9,978.0,,,,,-1.0,,,,-178.0,,480.9,298.0,,,,,,,,False,,False,False,,,,
05137,383,84.0,,,,338.0,,114.5,282.0,,,,,-299.0,,,,-45.0,,-268.5,-101.0,,,,,,,,True,,True,True,,,,
05139,1336,721.0,,,,1055.0,,761.7,1414.0,,296.2,,,-615.0,,,,-281.0,,-574.3,78.0,,-1039.8,,,,,,True,,True,True,,False,,
05141,550,378.0,,,,468.0,,315.0,532.0,,,,,-172.0,,,,-82.0,,-235.0,-18.0,,,,,,,,True,,False,True,,,,
05143,9447,6867.0,,,,8176.0,,11553.2,8615.0,,1722.0,,,-2580.0,,,,-1271.0,,2106.2,-832.0,,-7725.0,,,,,,True,,True,True,,False,,
05145,2785,3297.0,,,,3012.0,,5840.6,4374.0,,1261.4,,,512.0,,,,227.0,,3055.6,1589.0,,-1523.6,,,,,,True,,False,False,,False,,
05147,255,105.0,,,,132.0,,108.7,187.0,,,,,-150.0,,,,-123.0,,-146.3,-68.0,,,,,,,,True,,True,True,,,,
05149,1131,546.0,,,,788.0,,306.4,962.0,,,,,-585.0,,,,-343.0,,-824.6,-169.0,,,,,,,,True,,False,True,,,,
06001,31737,11725.0,,,,8627.0,,33249.6,6591.0,,4955.7,,,-20012.0,,,,-23110.0,,1512.6,-25146.0,,-26781.3,,,,,,False,,True,False,,False,,
06003,31,84.0,,,,24.0,,96.7,76.0,,,,,53.0,,,,-7.0,,65.7,45.0,,,,,,,,True,,False,True,,,,
06005,2365,343.0,,,,342.0,,1084.7,603.0,,,,,-2022.0,,,,-2023.0,,-1280.3,-1762.0,,,,,,,,False,,True,True,,,,
06007,4806,1554.0,,,,2674.0,,4336.3,3505.0,,663.3,,,-3252.0,,,,-2132.0,,-469.7,-1301.0,,-4142.7,,,,,,True,,True,True,,False,,
06009,961,238.0,,,,328.0,,6236.5,715.0,,,,,-723.0,,,,-633.0,,5275.5,-246.0,,,,,,,,True,,False,True,,,,
06011,927,280.0,,,,162.0,,160.4,400.0,,,,,-647.0,,,,-765.0,,-766.6,-527.0,,,,,,,,False,,False,True,,,,
06013,24206,9261.0,,,,6399.0,,32275.3,8374.0,,3734.0,,,-14945.0,,,,-17807.0,,8069.3,-15832.0,,-20472.0,,,,,,False,,True,False,,False,,
06015,543,371.0,,,,65.0,,10052.6,655.0,,,,,-172.0,,,,-478.0,,9509.6,112.0,,,,,,,,False,,False,True,,,,
06017,4760,2051.0,,,,1676.0,,37071.1,2365.0,,759.8,,,-2709.0,,,,-3084.0,,32311.1,-2395.0,,-4000.2,,,,,,False,,False,True,,False,,
06019,38054,13594.0,,,,9531.0,,39762.0,16156.0,,7862.4,,,-24460.0,,,,-28523.0,,1708.0,-21898.0,,-30191.6,,,,,,False,,True,True,,False,,
06021,852,413.0,,,,265.0,,2848.6,530.0,,,,,-439.0,,,,-587.0,,1996.6,-322.0,,,,,,,,False,,False,True,,,,
06023,1301,504.0,,,,247.0,,5974.4,1156.0,,,,,-797.0,,,,-1054.0,,4673.4,-145.0,,,,,,,,False,,False,True,,,,
06025,8887,7126.0,,,,3347.0,,20199.4,5629.0,,2633.0,,,-1761.0,,,,-5540.0,,11312.4,-3258.0,,-6254.0,,,,,,False,,False,False,,False,,
06027,540,84.0,,,,253.0,,147.5,211.0,,,,,-456.0,,,,-287.0,,-392.5,-329.0,,,,,,,,True,,True,True,,,,
06029,39559,12285.0,,,,13021.0,,42735.1,14905.0,,6382.9,,,-27274.0,,,,-26538.0,,3176.1,-24654.0,,-33176.1,,,,,,True,,True,True,,False,,
06031,7673,3458.0,,,,2003.0,,1062.8,4034.0,,1211.5,,,-4215.0,,,,-5670.0,,-6610.2,-3639.0,,-6461.5,,,,,,False,,False,True,,False,,
06033,1297,329.0,,,,375.0,,558.3,1025.0,,,,,-968.0,,,,-922.0,,-738.7,-272.0,,,,,,,,True,,True,True,,,,
06035,3492,2058.0,,,,574.0,,15805.9,1965.0,,,,,-1434.0,,,,-2918.0,,12313.9,-1527.0,,,,,,,,False,,False,False,,,,
06037,545053,177240.0,,,,93263.0,,379714.3,160602.0,,64311.5,,,-367813.0,,,,-451790.0,,-165338.7,-384451.0,,-480741.5,,,,,,False,,True,False,,False,,
06039,6132,2016.0,,,,1501.0,,9084.4,2903.0,,917.4,,,-4116.0,,,,-4631.0,,2952.4,-3229.0,,-5214.6,,,,,,False,,True,True,,False,,
06041,3246,1134.0,,,,1161.0,,4677.4,1662.0,,473.1,,,-2112.0,,,,-2085.0,,1431.4,-1584.0,,-2772.9,,,,,,True,,True,True,,False,,
06043,217,70.0,,,,115.0,,74.2,227.0,,,,,-147.0,,,,-102.0,,-142.8,10.0,,,,,,,,True,,True,True,,,,
06045,1781,812.0,,,,277.0,,677.9,1501.0,,425.2,,,-969.0,,,,-1504.0,,-1103.1,-280.0,,-1355.8,,,,,,False,,False,True,,False,,
06047,10520,4711.0,,,,2762.0,,8246.2,5919.0,,2068.7,,,-5809.0,,,,-7758.0,,-2273.8,-4601.0,,-8451.3,,,,,,False,,True,True,,False,,
06049,249,133.0,,,,111.0,,117.4,209.0,,,,,-116.0,,,,-138.0,,-131.6,-40.0,,,,,,,,False,,False,True,,,,
06051,470,203.0,,,,125.0,,54.4,287.0,,,,,-267.0,,,,-345.0,,-415.6,-183.0,,,,,,,,False,,False,True,,,,
06053,18658,7259.0,,,,3235.0,,12142.7,8388.0,,5466.3,,,-11399.0,,,,-15423.0,,-6515.3,-10270.0,,-13191.7,,,,,,False,,True,True,,False,,
06055,3826,1946.0,,,,855.0,,1133.2,2525.0,,612.0,,,-1880.0,,,,-2971.0,,-2692.8,-1301.0,,-3214.0,,,,,,False,,False,True,,False,,
06057,1873,1351.0,,,,917.0,,40991.4,2408.0,,,,,-522.0,,,,-956.0,,39118.4,535.0,,,,,,,,False,,False,False,,,,
06059,135575,31892.0,,,,25539.0,,64053.9,38208.0,,12080.7,,,-103683.0,,,,-110036.0,,-71521.1,-97367.0,,-123494.3,,,,,,False,,True,True,,False,,
06061,9769,3871.0,,,,4185.0,,9000.3,4550.0,,1437.2,,,-5898.0,,,,-5584.0,,-768.7,-5219.0,,-8331.8,,,,,,True,,True,True,,False,,
06063,367,259.0,,,,237.0,,1901.7,431.0,,,,,-108.0,,,,-130.0,,1534.7,64.0,,,,,,,,False,,False,True,,,,
06065,132514,38031.0,,,,32486.0,,224740.3,39783.0,,14321.4,,,-94483.0,,,,-100028.0,,92226.3,-92731.0,,-118192.6,,,,,,False,,True,True,,False,,
06067,40380,21196.0,,,,14131.0,,70666.4,19444.0,,8092.5,,,-19184.0,,,,-26249.0,,30286.4,-20936.0,,-32287.5,,,,,,False,,False,False,,False,,
06069,2652,826.0,,,,487.0,,6824.0,1201.0,,326.2,,,-1826.0,,,,-2165.0,,4172.0,-1451.0,,-2325.8,,,,,,False,,False,True,,False,,
06071,140149,72002.0,,,,35603.0,,240298.3,64874.0,,27506.8,,,-68147.0,,,,-104546.0,,100149.3,-75275.0,,-112642.2,,,,,,False,,False,False,,False,,
06073,117891,49196.0,,,,24775.0,,377485.6,47383.0,,18031.3,,,-68695.0,,,,-93116.0,,259594.6,-70508.0,,-99859.7,,,,,,False,,False,False,,False,,
06075,12051,5677.0,,,,4009.0,,11275.7,2304.0,,2518.2,,,-6374.0,,,,-8042.0,,-775.3,-9747.0,,-9532.8,,,,,,False,,True,False,,False,,
06077,26904,7924.0,,,,6855.0,,94254.1,12802.0,,3078.1,,,-18980.0,,,,-20049.0,,67350.1,-14102.0,,-23825.9,,,,,,False,,False,True,,False,,
06079,7679,3983.0,,,,2887.0,,4029.2,4931.0,,1512.3,,,-3696.0,,,,-4792.0,,-3649.8,-2748.0,,-6166.7,,,,,,False,,True,True,,False,,
06081,14869,5166.0,,,,3532.0,,6409.7,2892.0,,2154.0,,,-9703.0,,,,-11337.0,,-8459.3,-11977.0,,-12715.0,,,,,,False,,True,False,,False,,
06083,9711,2968.0,,,,3568.0,,8301.7,5277.0,,2316.3,,,-6743.0,,,,-6143.0,,-1409.3,-4434.0,,-7394.7,,,,,,True,,True,True,,False,,
06085,51759,17038.0,,,,9864.0,,43067.8,7022.0,,7076.7,,,-34721.0,,,,-41895.0,,-8691.2,-44737.0,,-44682.3,,,,,,False,,True,False,,False,,
06087,6667,3241.0,,,,1241.0,,5347.3,3335.0,,1340.0,,,-3426.0,,,,-5426.0,,-1319.7,-3332.0,,-5327.0,,,,,,False,,True,True,,False,,
06089,5232,6398.0,,,,1999.0,,20466.9,6677.0,,2241.6,,,1166.0,,,,-3233.0,,15234.9,1445.0,,-2990.4,,,,,,False,,False,False,,False,,
06091,53,42.0,,,,71.0,,107.4,68.0,,,,,-11.0,,,,18.0,,54.4,15.0,,,,,,,,False,,False,False,,,,
06093,816,861.0,,,,237.0,,7099.8,1215.0,,,,,45.0,,,,-579.0,,6283.8,399.0,,,,,,,,False,,False,False,,,,
06095,12883,4340.0,,,,3031.0,,8121.2,6283.0,,2042.9,,,-8543.0,,,,-9852.0,,-4761.8,-6600.0,,-10840.1,,,,,,False,,True,True,,False,,
06097,9836,4312.0,,,,2717.0,,2205.0,7252.0,,2597.5,,,-5524.0,,,,-7119.0,,-7631.0,-2584.0,,-7238.5,,,,,,False,,False,True,,False,,
06099,27917,7000.0,,,,5702.0,,31235.1,9256.0,,4112.6,,,-20917.0,,,,-22215.0,,3318.1,-18661.0,,-23804.4,,,,,,False,,True,True,,False,,
06101,4423,3528.0,,,,1027.0,,48371.5,3155.0,,1183.7,,,-895.0,,,,-3396.0,,43948.5,-1268.0,,-3239.3,,,,,,False,,False,False,,False,,
06103,2342,1701.0,,,,620.0,,9621.6,2073.0,,,,,-641.0,,,,-1722.0,,7279.6,-269.0,,,,,,,,False,,False,True,,,,
06105,179,315.0,,,,60.0,,2341.2,382.0,,,,,136.0,,,,-119.0,,2162.2,203.0,,,,,,,,True,,False,False,,,,
06107,17288,5439.0,,,,6594.0,,10474.6,7146.0,,3144.9,,,-11849.0,,,,-10694.0,,-6813.4,-10142.0,,-14143.1,,,,,,True,,True,True,,False,,
06109,2472,1687.0,,,,537.0,,28901.1,1839.0,,,,,-785.0,,,,-1935.0,,26429.1,-633.0,,,,,,,,False,,False,True,,,,
06111,32812,10983.0,,,,6615.0,,23372.3,11980.0,,4193.5,,,-21829.0,,,,-26197.0,,-9439.7,-20832.0,,-28618.5,,,,,,False,,True,True,,False,,
06113,5252,2646.0,,,,1489.0,,5194.9,2204.0,,971.1,,,-2606.0,,,,-3763.0,,-57.1,-3048.0,,-4280.9,,,,,,False,,True,False,,False,,
06115,2708,1421.0,,,,942.0,,7252.7,1786.0,,618.5,,,-1287.0,,,,-1766.0,,4544.7,-922.0,,-2089.5,,,,,,False,,False,True,,False,,
08001,16794,27349.0,,,,26485.0,,32253.2,25582.0,,18955.1,,,10555.0,,,,9691.0,,15459.2,8788.0,,2161.1,,,,,,True,,False,True,,True,,
08003,491,427.0,,,,631.0,,382.7,544.0,,,,,-64.0,,,,140.0,,-108.3,53.0,,,,,,,,False,,False,True,,,,
08005,17437,27748.0,,,,27960.0,,43977.2,25445.0,,14515.5,,,10311.0,,,,10523.0,,26540.2,8008.0,,-2921.5,,,,,,False,,False,True,,True,,
08007,397,315.0,,,,239.0,,6139.9,362.0,,,,,-82.0,,,,-158.0,,5742.9,-35.0,,,,,,,,False,,False,True,,,,
08009,155,63.0,,,,161.0,,238.6,82.0,,,,,-92.0,,,,6.0,,83.6,-73.0,,,,,,,,True,,True,True,,,,
08011,1162,217.0,,,,114.0,,644.8,208.0,,,,,-945.0,,,,-1048.0,,-517.2,-954.0,,,,,,,,False,,True,False,,,,
08013,5913,10255.0,,,,9017.0,,20043.8,8316.0,,5352.5,,,4342.0,,,,3104.0,,14130.8,2403.0,,-560.5,,,,,,True,,False,True,,True,,
08014,1237,2002.0,,,,2906.0,,2610.2,1698.0,,1361.5,,,765.0,,,,1669.0,,1373.2,461.0,,124.5,,,,,,False,,False,True,,True,,
08015,599,553.0,,,,678.0,,165.9,623.0,,,,,-46.0,,,,79.0,,-433.1,24.0,,,,,,,,False,,False,True,,,,
08017,57,154.0,,,,167.0,,1020.5,132.0,,,,,97.0,,,,110.0,,963.5,75.0,,,,,,,,False,,False,True,,,,
08019,147,182.0,,,,242.0,,327.3,225.0,,,,,35.0,,,,95.0,,180.3,78.0,,,,,,,,False,,False,False,,,,
08021,196,161.0,,,,219.0,,213.1,219.0,,,,,-35.0,,,,23.0,,17.1,23.0,,,,,,,,True,,True,True,,,,
08023,102,63.0,,,,175.0,,68.6,97.0,,,,,-39.0,,,,73.0,,-33.4,-5.0,,,,,,,,False,,True,True,,,,
08025,693,2639.0,,,,415.0,,2026.5,620.0,,,,,1946.0,,,,-278.0,,1333.5,-73.0,,,,,,,,True,,True,True,,,,
08027,99,35.0,,,,258.0,,55.5,98.0,,,,,-64.0,,,,159.0,,-43.5,-1.0,,,,,,,,False,,True,True,,,,
08029,1481,700.0,,,,877.0,,5430.2,960.0,,,,,-781.0,,,,-604.0,,3949.2,-521.0,,,,,,,,True,,False,True,,,,
08031,19199,35693.0,,,,27496.0,,40367.9,29139.0,,19722.1,,,16494.0,,,,8297.0,,21168.9,9940.0,,523.1,,,,,,True,,False,True,,True,,
08033,46,42.0,,,,85.0,,1099.3,50.0,,,,,-4.0,,,,39.0,,1053.3,4.0,,,,,,,,False,,False,False,,,,
08035,8155,13006.0,,,,10377.0,,24664.6,10742.0,,7274.6,,,4851.0,,,,2222.0,,16509.6,2587.0,,-880.4,,,,,,True,,False,True,,True,,
08037,1637,1225.0,,,,1466.0,,1927.3,965.0,,264.0,,,-412.0,,,,-171.0,,290.3,-672.0,,-1373.0,,,,,,True,,True,False,,False,,
08039,552,924.0,,,,833.0,,1459.7,975.0,,,,,372.0,,,,281.0,,907.7,423.0,,,,,,,,True,,False,False,,,,
08041,21918,29820.0,,,,31726.0,,37945.6,27411.0,,6433.6,,,7902.0,,,,9808.0,,16027.6,5493.0,,-15484.4,,,,,,False,,False,True,,False,,
08043,2803,3997.0,,,,2248.0,,4095.8,3704.0,,4214.0,,,1194.0,,,,-555.0,,1292.8,901.0,,1411.0,,,,,,True,,False,True,,False,,
08045,2419,2121.0,,,,1956.0,,8430.7,2058.0,,713.6,,,-298.0,,,,-463.0,,6011.7,-361.0,,-1705.4,,,,,,False,,False,False,,False,,
08047,59,91.0,,,,144.0,,115.4,106.0,,,,,32.0,,,,85.0,,56.4,47.0,,,,,,,,False,,False,False,,,,
08049,482,420.0,,,,513.0,,4729.0,422.0,,,,,-62.0,,,,31.0,,4247.0,-60.0,,,,,,,,True,,False,True,,,,
08051,333,238.0,,,,438.0,,323.6,375.0,,,,,-95.0,,,,105.0,,-9.4,42.0,,,,,,,,False,,True,True,,,,
08053,11,7.0,,,,30.0,,305.0,14.0,,,,,-4.0,,,,19.0,,294.0,3.0,,,,,,,,False,,False,True,,,,
08055,168,224.0,,,,220.0,,598.8,264.0,,,,,56.0,,,,52.0,,430.8,96.0,,,,,,,,True,,False,False,,,,
08057,28,14.0,,,,132.0,,108.7,27.0,,,,,-14.0,,,,104.0,,80.7,-1.0,,,,,,,,False,,False,True,,,,
08059,14183,22218.0,,,,20490.0,,25561.7,18358.0,,14680.8,,,8035.0,,,,6307.0,,11378.7,4175.0,,497.8,,,,,,True,,False,True,,True,,
08061,57,42.0,,,,134.0,,349.2,52.0,,,,,-15.0,,,,77.0,,292.2,-5.0,,,,,,,,False,,False,True,,,,
08063,207,112.0,,,,357.0,,23.4,197.0,,,,,-95.0,,,,150.0,,-183.6,-10.0,,,,,,,,False,,False,True,,,,
08065,231,322.0,,,,330.0,,1023.9,208.0,,,,,91.0,,,,99.0,,792.9,-23.0,,,,,,,,False,,False,True,,,,
08067,1637,1309.0,,,,909.0,,3636.7,1495.0,,,,,-328.0,,,,-728.0,,1999.7,-142.0,,,,,,,,False,,False,True,,,,
08069,7695,12208.0,,,,12089.0,,38583.4,11359.0,,7225.8,,,4513.0,,,,4394.0,,30888.4,3664.0,,-469.2,,,,,,True,,False,True,,True,,
08071,656,287.0,,,,566.0,,2619.8,345.0,,,,,-369.0,,,,-90.0,,1963.8,-311.0,,,,,,,,True,,False,True,,,,
08073,696,224.0,,,,293.0,,1883.7,270.0,,,,,-472.0,,,,-403.0,,1187.7,-426.0,,,,,,,,True,,False,True,,,,
08075,1395,1946.0,,,,1688.0,,1498.6,1857.0,,855.9,,,551.0,,,,293.0,,103.6,462.0,,-539.1,,,,,,True,,True,True,,True,,
08077,5344,8680.0,,,,5198.0,,15164.8,9359.0,,6946.9,,,3336.0,,,,-146.0,,9820.8,4015.0,,1602.9,,,,,,True,,False,False,,True,,
08079,24,21.0,,,,22.0,,0.0,23.0,,,,,-3.0,,,,-2.0,,-24.0,-1.0,,,,,,,,True,,False,True,,,,
08081,355,602.0,,,,566.0,,4850.6,634.0,,,,,247.0,,,,211.0,,4495.6,279.0,,,,,,,,True,,False,False,,,,
08083,813,1246.0,,,,546.0,,6134.6,1225.0,,,,,433.0,,,,-267.0,,5321.6,412.0,,,,,,,,True,,False,True,,,,
08085,1613,1078.0,,,,1076.0,,3024.9,1475.0,,,,,-535.0,,,,-537.0,,1411.9,-138.0,,,,,,,,False,,False,True,,,,
08087,819,1456.0,,,,1714.0,,1950.2,1552.0,,659.9,,,637.0,,,,895.0,,1131.2,733.0,,-159.1,,,,,,False,,False,False,,True,,
08089,1308,798.0,,,,800.0,,4928.7,820.0,,,,,-510.0,,,,-508.0,,3620.7,-488.0,,,,,,,,True,,False,True,,,,
08091,64,112.0,,,,106.0,,1719.0,191.0,,,,,48.0,,,,42.0,,1655.0,127.0,,,,,,,,True,,False,False,,,,
08093,231,273.0,,,,383.0,,1507.1,375.0,,,,,42.0,,,,152.0,,1276.1,144.0,,,,,,,,False,,False,False,,,,
08095,142,231.0,,,,371.0,,117.4,237.0,,,,,89.0,,,,229.0,,-24.6,95.0,,,,,,,,False,,True,False,,,,
08097,976,357.0,,,,412.0,,1223.9,162.0,,,,,-619.0,,,,-564.0,,247.9,-814.0,,,,,,,,True,,True,False,,,,
08099,601,763.0,,,,400.0,,1013.2,714.0,,,,,162.0,,,,-201.0,,412.2,113.0,,,,,,,,False,,False,True,,,,
08101,7313,13055.0,,,,8442.0,,46441.8,12550.0,,8101.5,,,5742.0,,,,1129.0,,39128.8,5237.0,,788.5,,,,,,True,,False,True,,True,,
08103,192,245.0,,,,178.0,,2735.3,261.0,,,,,53.0,,,,-14.0,,2543.3,69.0,,,,,,,,True,,False,False,,,,
08105,298,231.0,,,,253.0,,1976.7,310.0,,,,,-67.0,,,,-45.0,,1678.7,12.0,,,,,,,,True,,False,True,,,,
08107,643,959.0,,,,883.0,,3509.5,889.0,,,,,316.0,,,,240.0,,2866.5,246.0,,,,,,,,True,,False,True,,,,
08109,74,35.0,,,,121.0,,5.3,136.0,,,,,-39.0,,,,47.0,,-68.7,62.0,,,,,,,,False,,False,False,,,,
08111,21,28.0,,,,29.0,,287.9,30.0,,,,,7.0,,,,8.0,,266.9,9.0,,,,,,,,False,,False,False,,,,
08113,258,175.0,,,,101.0,,3157.4,273.0,,,,,-83.0,,,,-157.0,,2899.4,15.0,,,,,,,,False,,False,True,,,,
08115,66,161.0,,,,407.0,,387.9,145.0,,,,,95.0,,,,341.0,,321.9,79.0,,,,,,,,False,,False,True,,,,
08117,979,1197.0,,,,922.0,,329.4,901.0,,592.0,,,218.0,,,,-57.0,,-649.6,-78.0,,-387.0,,,,,,True,,False,True,,False,,
08119,545,854.0,,,,726.0,,1496.1,914.0,,,,,309.0,,,,181.0,,951.1,369.0,,,,,,,,True,,False,False,,,,
08121,168,245.0,,,,166.0,,429.0,240.0,,,,,77.0,,,,-2.0,,261.0,72.0,,,,,,,,True,,False,True,,,,
08123,9710,15750.0,,,,12351.0,,32468.5,15008.0,,9134.6,,,6040.0,,,,2641.0,,22758.5,5298.0,,-575.4,,,,,,True,,False,True,,True,,
08125,299,189.0,,,,632.0,,50.0,252.0,,,,,-110.0,,,,333.0,,-249.0,-47.0,,,,,,,,False,,False,True,,,,
09001,27637,26642.0,,,,13014.0,,31505.2,26654.0,,46562.7,,,-995.0,,,,-14623.0,,3868.2,-983.0,,18925.7,,,,,,False,,False,True,,False,,
09003,26708,21693.0,,,,18524.0,,68523.6,22196.0,,56048.0,,,-5015.0,,,,-8184.0,,41815.6,-4512.0,,29340.0,,,,,,False,,False,True,,False,,
09005,4637,4144.0,,,,2353.0,,12285.2,5314.0,,8327.0,,,-493.0,,,,-2284.0,,7648.2,677.0,,3690.0,,,,,,False,,False,False,,False,,
09007,4338,3801.0,,,,3140.0,,20884.0,4275.0,,7478.7,,,-537.0,,,,-1198.0,,16546.0,-63.0,,3140.7,,,,,,False,,False,True,,False,,
09009,27030,22631.0,,,,14083.0,,46419.9,24401.0,,60970.8,,,-4399.0,,,,-12947.0,,19389.9,-2629.0,,33940.8,,,,,,False,,False,True,,False,,
09011,7082,4788.0,,,,5564.0,,15927.8,6123.0,,5508.9,,,-2294.0,,,,-1518.0,,8845.8,-959.0,,-1573.1,,,,,,True,,False,True,,True,,
09013,2778,3192.0,,,,2631.0,,32506.6,4149.0,,3545.0,,,414.0,,,,-147.0,,29728.6,1371.0,,767.0,,,,,,True,,False,False,,False,,
09015,4011,2268.0,,,,2527.0,,14896.3,3298.0,,1942.5,,,-1743.0,,,,-1484.0,,10885.3,-713.0,,-2068.5,,,,,,True,,False,True,,False,,
10001,5991,2436.0,,,,2134.0,,4221.6,3587.0,,2426.4,,,-3555.0,,,,-3857.0,,-1769.4,-2404.0,,-3564.6,,,,,,False,,True,True,,False,,
10003,19651,13447.0,,,,8911.0,,27057.5,11333.0,,14074.7,,,-6204.0,,,,-10740.0,,7406.5,-8318.0,,-5576.3,,,,,,False,,False,False,,True,,
10005,7460,4571.0,,,,2682.0,,5017.7,6700.0,,2846.5,,,-2889.0,,,,-4778.0,,-2442.3,-760.0,,-4613.5,,,,,,False,,True,True,,False,,
12001,5158,4347.0,,,,2062.0,,1496.6,5279.0,,1518.7,,,-811.0,,,,-3096.0,,-3661.4,121.0,,-3639.3,,,,,,False,,False,True,,False,,
12003,713,420.0,,,,190.0,,350.6,606.0,,337.8,,,-293.0,,,,-523.0,,-362.4,-107.0,,-375.2,,,,,,False,,False,True,,False,,
12005,5036,4081.0,,,,2227.0,,11846.2,5430.0,,1471.3,,,-955.0,,,,-2809.0,,6810.2,394.0,,-3564.7,,,,,,False,,False,True,,False,,
12007,999,504.0,,,,170.0,,694.9,671.0,,191.1,,,-495.0,,,,-829.0,,-304.1,-328.0,,-807.9,,,,,,False,,True,True,,False,,
12009,9363,7084.0,,,,5122.0,,2579.2,10923.0,,2629.0,,,-2279.0,,,,-4241.0,,-6783.8,1560.0,,-6734.0,,,,,,False,,False,True,,False,,
12011,48880,44940.0,,,,18898.0,,54898.4,41060.0,,16220.7,,,-3940.0,,,,-29982.0,,6018.4,-7820.0,,-32659.3,,,,,,False,,False,False,,False,,
12013,552,266.0,,,,211.0,,148.1,385.0,,,,,-286.0,,,,-341.0,,-403.9,-167.0,,,,,,,,False,,False,True,,,,
12015,3765,2646.0,,,,3333.0,,2080.5,3495.0,,1013.3,,,-1119.0,,,,-432.0,,-1684.5,-270.0,,-2751.7,,,,,,True,,False,True,,False,,
12017,3135,2870.0,,,,1470.0,,3483.8,4500.0,,1082.0,,,-265.0,,,,-1665.0,,348.8,1365.0,,-2053.0,,,,,,False,,False,False,,False,,
12019,5582,3661.0,,,,1695.0,,2446.2,5049.0,,1525.5,,,-1921.0,,,,-3887.0,,-3135.8,-533.0,,-4056.5,,,,,,False,,False,True,,False,,
12021,7555,6391.0,,,,8239.0,,4431.6,6620.0,,2394.8,,,-1164.0,,,,684.0,,-3123.4,-935.0,,-5160.2,,,,,,True,,False,True,,False,,
12023,1896,707.0,,,,517.0,,517.9,1882.0,,442.1,,,-1189.0,,,,-1379.0,,-1378.1,-14.0,,-1453.9,,,,,,False,,False,True,,False,,
12027,896,2919.0,,,,547.0,,16143.7,2316.0,,1030.2,,,2023.0,,,,-349.0,,15247.7,1420.0,,134.2,,,,,,True,,False,True,,True,,
12029,260,133.0,,,,102.0,,26.2,340.0,,,,,-127.0,,,,-158.0,,-233.8,80.0,,,,,,,,False,,False,True,,,,
12031,29404,16597.0,,,,10100.0,,19439.7,18382.0,,6156.3,,,-12807.0,,,,-19304.0,,-9964.3,-11022.0,,-23247.7,,,,,,False,,True,True,,False,,
12033,9280,6258.0,,,,5076.0,,5116.1,7830.0,,2314.2,,,-3022.0,,,,-4204.0,,-4163.9,-1450.0,,-6965.8,,,,,,False,,False,True,,False,,
12035,1748,1064.0,,,,806.0,,1438.4,2018.0,,549.2,,,-684.0,,,,-942.0,,-309.6,270.0,,-1198.8,,,,,,False,,True,True,,False,,
12037,186,105.0,,,,69.0,,2.6,201.0,,,,,-81.0,,,,-117.0,,-183.4,15.0,,,,,,,,False,,False,True,,,,
12039,1253,609.0,,,,501.0,,1182.0,868.0,,515.9,,,-644.0,,,,-752.0,,-71.0,-385.0,,-737.1,,,,,,False,,True,True,,False,,
12041,364,504.0,,,,91.0,,5211.6,595.0,,,,,140.0,,,,-273.0,,4847.6,231.0,,,,,,,,False,,False,False,,,,
12043,152,133.0,,,,103.0,,76.1,147.0,,,,,-19.0,,,,-49.0,,-75.9,-5.0,,,,,,,,False,,False,True,,,,
12045,402,203.0,,,,111.0,,67.1,377.0,,,,,-199.0,,,,-291.0,,-334.9,-25.0,,,,,,,,False,,False,True,,,,
12047,392,140.0,,,,62.0,,58.5,282.0,,,,,-252.0,,,,-330.0,,-333.5,-110.0,,,,,,,,False,,False,True,,,,
