,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,OliverWyman-Navigator,RobertWalraven-ESG,UCLA-SuEIR,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
04012,105,126.0,,0.0,,,,146.0,166.7,17.5,177.7,,,,,,,21.0,,-105.0,,,,41.0,61.7,-87.5,72.7,,,,,,,,False,,,,False,False,False,False,,,,,,
04013,47462,52365.0,,157631.0,,,,68963.0,16898.5,65468.7,77780.8,81646.0,,78472.4,,,,4903.0,,110169.0,,,,21501.0,-30563.5,18006.7,30318.8,34184.0,,31010.4,,,,,False,,,,False,False,False,False,False,,False,,,
04015,1323,1188.0,,3829.0,,,,681.0,1757.0,995.5,1885.9,1815.0,,1547.0,,,,-135.0,,2506.0,,,,-642.0,434.0,-327.5,562.9,492.0,,224.0,,,,,False,,,,False,False,False,False,False,,False,,,
04017,1201,1353.0,,1625.0,,,,1400.0,810.1,737.1,1583.3,3622.0,,1506.7,,,,152.0,,424.0,,,,199.0,-390.9,-463.9,382.3,2421.0,,305.7,,,,,False,,,,False,False,False,False,False,,False,,,
04019,5487,6681.0,,7988.0,,,,7756.0,6917.2,6216.8,9820.5,11237.0,,8611.9,,,,1194.0,,2501.0,,,,2269.0,1430.2,729.8,4333.5,5750.0,,3124.9,,,,,False,,,,False,False,True,False,False,,False,,,
04021,3144,3249.0,,5649.0,,,,2471.0,2535.1,4026.6,4671.7,5277.0,,4940.5,,,,105.0,,2505.0,,,,-673.0,-608.9,882.6,1527.7,2133.0,,1796.5,,,,,False,,,,False,False,False,False,False,,False,,,
04023,563,834.0,,408.0,,,,1508.0,601.2,455.1,219.8,1993.0,,,,,,271.0,,-155.0,,,,945.0,38.2,-107.9,-343.2,1430.0,,,,,,,True,,,,False,True,True,False,False,,,,,
04025,658,759.0,,3510.0,,,,1323.0,1288.2,647.9,1646.9,993.0,,1369.7,,,,101.0,,2852.0,,,,665.0,630.2,-10.1,988.9,335.0,,711.7,,,,,False,,,,False,False,True,False,False,,False,,,
04027,3076,4146.0,,4293.0,,,,4083.0,2249.4,2568.5,5663.5,8204.0,,4737.3,,,,1070.0,,1217.0,,,,1007.0,-826.6,-507.5,2587.5,5128.0,,1661.3,,,,,False,,,,True,True,True,False,False,,False,,,
05001,131,33.0,,0.0,,,,15.0,23.9,5.5,,28.0,,,,,,-98.0,,-131.0,,,,-116.0,-107.1,-125.5,,-103.0,,,,,,,False,,,,False,False,False,,False,,,,,
05003,93,36.0,,0.0,,,,50.0,35.4,21.6,,54.0,,,,,,-57.0,,-93.0,,,,-43.0,-57.6,-71.4,,-39.0,,,,,,,False,,,,True,False,False,,True,,,,,
05005,31,18.0,,14.0,,,,9.0,14.5,2.0,,20.0,,,,,,-13.0,,-17.0,,,,-22.0,-16.5,-29.0,,-11.0,,,,,,,False,,,,False,False,False,,True,,,,,
05007,1195,1164.0,,952.0,,,,1543.0,806.9,624.5,2710.4,1737.0,,1089.1,,,,-31.0,,-243.0,,,,348.0,-388.1,-570.5,1515.4,542.0,,-105.9,,,,,False,,,,False,False,False,False,False,,False,,,
05009,77,21.0,,32.0,,,,35.0,15.9,4.4,,25.0,,,,,,-56.0,,-45.0,,,,-42.0,-61.1,-72.6,,-52.0,,,,,,,True,,,,True,False,False,,True,,,,,
05011,59,42.0,,0.0,,,,30.0,12.4,8.9,,33.0,,,,,,-17.0,,-59.0,,,,-29.0,-46.6,-50.1,,-26.0,,,,,,,False,,,,False,False,False,,False,,,,,
05013,8,6.0,,0.0,,,,0.0,6.7,,,0.0,,,,,,-2.0,,-8.0,,,,-8.0,-1.3,,,-8.0,,,,,,,False,,,,False,True,,,False,,,,,
05015,127,78.0,,193.0,,,,50.0,113.5,31.4,213.4,111.0,,,,,,-49.0,,66.0,,,,-77.0,-13.5,-95.6,86.4,-16.0,,,,,,,False,,,,False,True,False,False,True,,,,,
05017,133,117.0,,0.0,,,,73.0,28.9,93.0,126.3,144.0,,,,,,-16.0,,-133.0,,,,-60.0,-104.1,-40.0,-6.7,11.0,,,,,,,False,,,,False,False,False,True,True,,,,,
05019,75,9.0,,35.0,,,,26.0,4.2,7.4,,,,,,,,-66.0,,-40.0,,,,-49.0,-70.8,-67.6,,,,,,,,,True,,,,True,False,False,,,,,,,
05021,37,39.0,,0.0,,,,12.0,39.6,16.5,,44.0,,,,,,2.0,,-37.0,,,,-25.0,2.6,-20.5,,7.0,,,,,,,False,,,,False,False,False,,False,,,,,
05023,63,81.0,,0.0,,,,25.0,2.7,55.1,2.8,92.0,,,,,,18.0,,-63.0,,,,-38.0,-60.3,-7.9,-60.2,29.0,,,,,,,False,,,,False,False,True,False,False,,,,,
05025,27,12.0,,0.0,,,,6.0,3.0,2.2,,20.0,,,,,,-15.0,,-27.0,,,,-21.0,-24.0,-24.8,,-7.0,,,,,,,False,,,,False,False,False,,True,,,,,
05027,73,45.0,,97.0,,,,32.0,23.6,23.0,,50.0,,,,,,-28.0,,24.0,,,,-41.0,-49.4,-50.0,,-23.0,,,,,,,True,,,,False,False,False,,True,,,,,
05029,52,75.0,,128.0,,,,45.0,21.4,18.0,,75.0,,,,,,23.0,,76.0,,,,-7.0,-30.6,-34.0,,23.0,,,,,,,False,,,,True,False,False,,False,,,,,
05031,459,108.0,,106.0,,,,437.0,324.1,34.8,251.3,246.0,,168.5,,,,-351.0,,-353.0,,,,-22.0,-134.9,-424.2,-207.7,-213.0,,-290.5,,,,,False,,,,True,True,False,True,True,,True,,,
05033,230,219.0,,408.0,,,,500.0,118.1,185.7,422.6,194.0,,,,,,-11.0,,178.0,,,,270.0,-111.9,-44.3,192.6,-36.0,,,,,,,False,,,,False,False,False,False,False,,,,,
05035,306,210.0,,256.0,,,,438.0,148.8,21.0,362.9,,,,,,,-96.0,,-50.0,,,,132.0,-157.2,-285.0,56.9,,,,,,,,True,,,,False,False,False,True,,,,,,
05037,59,9.0,,0.0,,,,40.0,28.9,15.3,,,,,,,,-50.0,,-59.0,,,,-19.0,-30.1,-43.7,,,,,,,,,False,,,,True,True,True,,,,,,,
05039,20,9.0,,0.0,,,,0.0,11.3,0.9,,0.0,,,,,,-11.0,,-20.0,,,,-20.0,-8.7,-19.1,,-20.0,,,,,,,False,,,,False,True,False,,False,,,,,
05041,66,51.0,,0.0,,,,22.0,9.6,13.1,,52.0,,,,,,-15.0,,-66.0,,,,-44.0,-56.4,-52.9,,-14.0,,,,,,,False,,,,False,False,False,,True,,,,,
05043,56,60.0,,0.0,,,,38.0,17.8,19.1,,43.0,,,,,,4.0,,-56.0,,,,-18.0,-38.2,-36.9,,-13.0,,,,,,,False,,,,False,False,False,,False,,,,,
05045,482,465.0,,731.0,,,,391.0,58.6,535.7,1108.1,457.0,,,,,,-17.0,,249.0,,,,-91.0,-423.4,53.7,626.1,-25.0,,,,,,,False,,,,False,False,False,False,False,,,,,
05047,40,30.0,,0.0,,,,29.0,24.4,4.7,,27.0,,,,,,-10.0,,-40.0,,,,-11.0,-15.6,-35.3,,-13.0,,,,,,,False,,,,False,False,False,,False,,,,,
05049,8,9.0,,0.0,,,,3.0,8.8,1.5,,,,,,,,1.0,,-8.0,,,,-5.0,0.8,-6.5,,,,,,,,,False,,,,False,True,False,,,,,,,
05051,365,189.0,,471.0,,,,428.0,62.2,106.7,256.3,185.0,,,,,,-176.0,,106.0,,,,63.0,-302.8,-258.3,-108.7,-180.0,,,,,,,True,,,,True,False,False,True,False,,,,,
05053,66,33.0,,0.0,,,,11.0,11.2,10.1,,21.0,,,,,,-33.0,,-66.0,,,,-55.0,-54.8,-55.9,,-45.0,,,,,,,False,,,,False,False,False,,False,,,,,
05055,95,27.0,,75.0,,,,63.0,35.8,3.8,150.6,67.0,,,,,,-68.0,,-20.0,,,,-32.0,-59.2,-91.2,55.6,-28.0,,,,,,,True,,,,True,True,False,True,True,,,,,
05057,103,39.0,,19.0,,,,18.0,41.9,14.8,,43.0,,,,,,-64.0,,-84.0,,,,-85.0,-61.1,-88.2,,-60.0,,,,,,,False,,,,False,True,False,,True,,,,,
05059,809,489.0,,2326.0,,,,181.0,37.3,381.3,318.5,544.0,,,,,,-320.0,,1517.0,,,,-628.0,-771.7,-427.7,-490.5,-265.0,,,,,,,False,,,,False,False,False,False,True,,,,,
05061,128,72.0,,0.0,,,,48.0,25.4,16.0,142.0,61.0,,,,,,-56.0,,-128.0,,,,-80.0,-102.6,-112.0,14.0,-67.0,,,,,,,False,,,,False,False,False,True,False,,,,,
05063,128,27.0,,41.0,,,,44.0,39.4,9.9,,,,,,,,-101.0,,-87.0,,,,-84.0,-88.6,-118.1,,,,,,,,,True,,,,True,True,False,,,,,,,
05065,12,9.0,,0.0,,,,3.0,10.3,2.0,,20.0,,,,,,-3.0,,-12.0,,,,-9.0,-1.7,-10.0,,8.0,,,,,,,False,,,,False,True,False,,False,,,,,
05067,22,18.0,,0.0,,,,16.0,33.7,6.7,,20.0,,,,,,-4.0,,-22.0,,,,-6.0,11.7,-15.3,,-2.0,,,,,,,False,,,,False,False,False,,True,,,,,
05069,409,171.0,,201.0,,,,194.0,125.3,128.5,100.9,392.0,,235.5,,,,-238.0,,-208.0,,,,-215.0,-283.7,-280.5,-308.1,-17.0,,-173.5,,,,,True,,,,True,False,False,False,True,,True,,,
05071,291,186.0,,290.0,,,,268.0,36.2,85.1,333.3,222.0,,,,,,-105.0,,-1.0,,,,-23.0,-254.8,-205.9,42.3,-69.0,,,,,,,True,,,,True,False,False,True,True,,,,,
05073,24,18.0,,0.0,,,,1.0,3.9,2.0,,20.0,,,,,,-6.0,,-24.0,,,,-23.0,-20.1,-22.0,,-4.0,,,,,,,False,,,,False,False,False,,True,,,,,
05075,55,9.0,,5.0,,,,23.0,16.6,0.9,16.9,,,,,,,-46.0,,-50.0,,,,-32.0,-38.4,-54.1,-38.1,,,,,,,,False,,,,True,True,False,True,,,,,,
05077,73,516.0,,0.0,,,,55.0,46.6,207.9,129.5,619.0,,,,,,443.0,,-73.0,,,,-18.0,-26.4,134.9,56.5,546.0,,,,,,,True,,,,True,True,True,True,False,,,,,
05079,102,15.0,,0.0,,,,80.0,19.8,1.9,5.2,,,,,,,-87.0,,-102.0,,,,-22.0,-82.2,-100.1,-96.8,,,,,,,,False,,,,True,True,False,False,,,,,,
05081,38,6.0,,0.0,,,,15.0,17.0,9.1,,,,,,,,-32.0,,-38.0,,,,-23.0,-21.0,-28.9,,,,,,,,,False,,,,True,True,True,,,,,,,
05083,62,36.0,,2.0,,,,63.0,42.2,14.9,,49.0,,,,,,-26.0,,-60.0,,,,1.0,-19.8,-47.1,,-13.0,,,,,,,False,,,,True,True,False,,True,,,,,
05085,169,111.0,,345.0,,,,95.0,29.8,61.7,364.1,127.0,,,,,,-58.0,,176.0,,,,-74.0,-139.2,-107.3,195.1,-42.0,,,,,,,False,,,,False,False,False,False,True,,,,,
05087,49,75.0,,8.0,,,,61.0,58.2,10.1,189.8,106.0,,,,,,26.0,,-41.0,,,,12.0,9.2,-38.9,140.8,57.0,,,,,,,False,,,,True,True,False,False,False,,,,,
05089,6,24.0,,0.0,,,,3.0,18.6,1.1,,33.0,,,,,,18.0,,-6.0,,,,-3.0,12.6,-4.9,,27.0,,,,,,,True,,,,True,True,True,,False,,,,,
05091,274,66.0,,172.0,,,,75.0,21.3,1028.5,183.1,,,,,,,-208.0,,-102.0,,,,-199.0,-252.7,754.5,-90.9,,,,,,,,True,,,,True,False,False,True,,,,,,
05093,333,159.0,,448.0,,,,174.0,106.1,208.0,329.6,166.0,,,,,,-174.0,,115.0,,,,-159.0,-226.9,-125.0,-3.4,-167.0,,,,,,,True,,,,True,False,True,True,True,,,,,
05095,26,12.0,,0.0,,,,6.0,5.2,1.7,,20.0,,,,,,-14.0,,-26.0,,,,-20.0,-20.8,-24.3,,-6.0,,,,,,,False,,,,False,False,False,,True,,,,,
05097,15,3.0,,0.0,,,,0.0,16.8,0.2,,0.0,,,,,,-12.0,,-15.0,,,,-15.0,1.8,-14.8,,-15.0,,,,,,,False,,,,False,True,False,,False,,,,,
05099,19,9.0,,0.0,,,,15.0,26.0,0.5,42.7,,,,,,,-10.0,,-19.0,,,,-4.0,7.0,-18.5,23.7,,,,,,,,False,,,,True,True,False,False,,,,,,
05101,76,9.0,,0.0,,,,2.0,6.2,0.4,,7.0,,,,,,-67.0,,-76.0,,,,-74.0,-69.8,-75.6,,-69.0,,,,,,,False,,,,False,False,False,,False,,,,,
05103,42,6.0,,0.0,,,,7.0,14.0,2.4,,13.0,,,,,,-36.0,,-42.0,,,,-35.0,-28.0,-39.6,,-29.0,,,,,,,False,,,,True,True,False,,True,,,,,
05105,10,24.0,,0.0,,,,8.0,11.3,5.5,,19.0,,,,,,14.0,,-10.0,,,,-2.0,1.3,-4.5,,9.0,,,,,,,True,,,,True,True,True,,True,,,,,
05107,87,84.0,,254.0,,,,85.0,59.5,26.1,144.8,92.0,,,,,,-3.0,,167.0,,,,-2.0,-27.5,-60.9,57.8,5.0,,,,,,,False,,,,True,False,False,False,False,,,,,
05109,49,6.0,,0.0,,,,3.0,5.4,0.6,,0.0,,,,,,-43.0,,-49.0,,,,-46.0,-43.6,-48.4,,-49.0,,,,,,,False,,,,False,False,False,,False,,,,,
05111,56,15.0,,20.0,,,,31.0,33.1,6.3,,34.0,,,,,,-41.0,,-36.0,,,,-25.0,-22.9,-49.7,,-22.0,,,,,,,True,,,,True,True,False,,True,,,,,
05113,44,18.0,,18.0,,,,56.0,23.6,15.8,,,,,,,,-26.0,,-26.0,,,,12.0,-20.4,-28.2,,,,,,,,,False,,,,True,True,False,,,,,,,
05115,545,222.0,,365.0,,,,345.0,180.8,130.1,495.9,318.0,,,,,,-323.0,,-180.0,,,,-200.0,-364.2,-414.9,-49.1,-227.0,,,,,,,True,,,,True,False,False,True,True,,,,,
05117,35,3.0,,0.0,,,,3.0,8.7,2.7,,,,,,,,-32.0,,-35.0,,,,-32.0,-26.3,-32.3,,,,,,,,,False,,,,False,True,False,,,,,,,
05119,1952,1605.0,,3822.0,,,,1281.0,855.0,1627.9,2483.6,1808.0,,2167.8,,,,-347.0,,1870.0,,,,-671.0,-1097.0,-324.1,531.6,-144.0,,215.8,,,,,False,,,,False,False,True,False,True,,True,,,
05121,82,24.0,,15.0,,,,12.0,16.7,9.6,,41.0,,,,,,-58.0,,-67.0,,,,-70.0,-65.3,-72.4,,-41.0,,,,,,,False,,,,False,False,False,,True,,,,,
05123,169,216.0,,145.0,,,,188.0,76.4,79.2,30.0,481.0,,,,,,47.0,,-24.0,,,,19.0,-92.6,-89.8,-139.0,312.0,,,,,,,True,,,,True,False,False,False,False,,,,,
05125,396,273.0,,467.0,,,,267.0,116.5,229.9,545.9,298.0,,,,,,-123.0,,71.0,,,,-129.0,-279.5,-166.1,149.9,-98.0,,,,,,,True,,,,False,False,False,False,True,,,,,
05127,18,6.0,,0.0,,,,5.0,13.8,1.2,,0.0,,,,,,-12.0,,-18.0,,,,-13.0,-4.2,-16.8,,-18.0,,,,,,,False,,,,False,True,False,,False,,,,,
05129,11,15.0,,0.0,,,,3.0,1.5,0.6,,20.0,,,,,,4.0,,-11.0,,,,-8.0,-9.5,-10.4,,9.0,,,,,,,False,,,,False,False,False,,False,,,,,
05131,777,597.0,,707.0,,,,3400.0,200.8,457.2,1065.3,480.0,,,,,,-180.0,,-70.0,,,,2623.0,-576.2,-319.8,288.3,-297.0,,,,,,,True,,,,False,False,False,False,False,,,,,
05133,164,240.0,,180.0,,,,421.0,83.2,50.1,79.5,381.0,,,,,,76.0,,16.0,,,,257.0,-80.8,-113.9,-84.5,217.0,,,,,,,True,,,,False,False,False,False,False,,,,,
05135,33,15.0,,8.0,,,,5.0,18.6,6.6,,,,,,,,-18.0,,-25.0,,,,-28.0,-14.4,-26.4,,,,,,,,,False,,,,False,True,False,,,,,,,
05137,24,15.0,,0.0,,,,3.0,3.8,1.3,,21.0,,,,,,-9.0,,-24.0,,,,-21.0,-20.2,-22.7,,-3.0,,,,,,,False,,,,False,False,False,,True,,,,,
05139,109,21.0,,48.0,,,,135.0,121.3,3.9,100.8,,,,,,,-88.0,,-61.0,,,,26.0,12.3,-105.1,-8.2,,,,,,,,True,,,,True,True,False,True,,,,,,
05141,11,0.0,,0.0,,,,9.0,2.8,2.6,,,,,,,,-11.0,,-11.0,,,,-2.0,-8.2,-8.4,,,,,,,,,False,,,,True,True,True,,,,,,,
05143,1644,2082.0,,2330.0,,,,3230.0,1072.6,1009.3,3978.4,2614.0,,3337.6,,,,438.0,,686.0,,,,1586.0,-571.4,-634.7,2334.4,970.0,,1693.6,,,,,False,,,,False,False,False,False,False,,False,,,
05145,119,33.0,,59.0,,,,111.0,38.2,25.4,,56.0,,,,,,-86.0,,-60.0,,,,-8.0,-80.8,-93.6,,-63.0,,,,,,,True,,,,True,True,False,,True,,,,,
05147,10,6.0,,0.0,,,,3.0,8.0,0.6,,0.0,,,,,,-4.0,,-10.0,,,,-7.0,-2.0,-9.4,,-10.0,,,,,,,False,,,,False,True,False,,False,,,,,
05149,271,438.0,,844.0,,,,289.0,206.8,173.5,549.7,457.0,,,,,,167.0,,573.0,,,,18.0,-64.2,-97.5,278.7,186.0,,,,,,,False,,,,True,True,True,False,False,,,,,
06001,3774,3189.0,,3251.0,,,,5963.0,8072.5,2838.4,5773.8,5049.0,,3900.3,,,,-585.0,,-523.0,,,,2189.0,4298.5,-935.6,1999.8,1275.0,,126.3,,,,,True,,,,False,False,False,False,False,,True,,,
06003,0,0.0,,0.0,,,,0.0,2.3,0.0,,0.0,,,,,,0.0,,0.0,,,,0.0,2.3,0.0,,0.0,,,,,,,True,,,,True,False,False,,True,,,,,
06005,40,33.0,,12.0,,,,17.0,47.8,3.2,,36.0,,,,,,-7.0,,-28.0,,,,-23.0,7.8,-36.8,,-4.0,,,,,,,False,,,,False,False,False,,True,,,,,
06007,552,189.0,,406.0,,,,691.0,630.5,64.7,516.4,180.0,,,,,,-363.0,,-146.0,,,,139.0,78.5,-487.3,-35.6,-372.0,,,,,,,True,,,,True,True,False,True,False,,,,,
06009,46,63.0,,47.0,,,,30.0,60.6,8.0,,85.0,,,,,,17.0,,1.0,,,,-16.0,14.6,-38.0,,39.0,,,,,,,True,,,,True,True,False,,False,,,,,
06011,193,159.0,,0.0,,,,113.0,15.2,14.5,,159.0,,,,,,-34.0,,-193.0,,,,-80.0,-177.8,-178.5,,-34.0,,,,,,,False,,,,False,False,False,,False,,,,,
06013,3206,2628.0,,3418.0,,,,4912.0,4246.2,2130.7,6565.7,3043.0,,2736.6,,,,-578.0,,212.0,,,,1706.0,1040.2,-1075.3,3359.7,-163.0,,-469.4,,,,,True,,,,False,False,False,False,True,,True,,,
06015,29,24.0,,0.0,,,,27.0,26.4,6.5,,45.0,,,,,,-5.0,,-29.0,,,,-2.0,-2.6,-22.5,,16.0,,,,,,,False,,,,True,True,False,,False,,,,,
06017,287,204.0,,869.0,,,,317.0,394.4,79.5,490.4,215.0,,,,,,-83.0,,582.0,,,,30.0,107.4,-207.5,203.4,-72.0,,,,,,,False,,,,True,False,False,False,True,,,,,
06019,6713,4131.0,,8046.0,,,,9149.0,4115.7,5081.5,10535.1,5252.0,,4126.1,,,,-2582.0,,1333.0,,,,2436.0,-2597.3,-1631.5,3822.1,-1461.0,,-2586.9,,,,,True,,,,True,False,True,False,True,,False,,,
06021,143,105.0,,0.0,,,,167.0,143.8,13.1,201.3,97.0,,,,,,-38.0,,-143.0,,,,24.0,0.8,-129.9,58.3,-46.0,,,,,,,False,,,,True,True,False,False,False,,,,,
06023,61,45.0,,52.0,,,,212.0,80.9,10.1,62.2,92.0,,,,,,-16.0,,-9.0,,,,151.0,19.9,-50.9,1.2,31.0,,,,,,,True,,,,False,False,False,True,False,,,,,
06025,2028,2994.0,,4386.0,,,,1037.0,1692.2,2047.5,1150.5,5097.0,,5279.0,,,,966.0,,2358.0,,,,-991.0,-335.8,19.5,-877.5,3069.0,,3251.0,,,,,False,,,,False,True,True,True,False,,False,,,
06027,12,18.0,,0.0,,,,30.0,29.6,2.8,,19.0,,,,,,6.0,,-12.0,,,,18.0,17.6,-9.2,,7.0,,,,,,,False,,,,False,False,False,,False,,,,,
06029,9062,2370.0,,7500.0,,,,5304.0,4680.2,2126.7,4544.9,3750.0,,2754.0,,,,-6692.0,,-1562.0,,,,-3758.0,-4381.8,-6935.3,-4517.1,-5312.0,,-6308.0,,,,,True,,,,True,True,False,True,True,,True,,,
06031,1172,846.0,,2330.0,,,,2112.0,1650.0,344.2,1017.8,1701.0,,1051.1,,,,-326.0,,1158.0,,,,940.0,478.0,-827.8,-154.2,529.0,,-120.9,,,,,False,,,,False,False,False,True,False,,True,,,
06033,81,126.0,,248.0,,,,161.0,128.2,21.0,,124.0,,,,,,45.0,,167.0,,,,80.0,47.2,-60.0,,43.0,,,,,,,False,,,,False,False,False,,True,,,,,
06035,321,66.0,,0.0,,,,84.0,23.6,6.2,166.1,,,,,,,-255.0,,-321.0,,,,-237.0,-297.4,-314.8,-154.9,,,,,,,,False,,,,True,False,False,True,,,,,,
06037,64499,37323.0,,,,,,75096.0,48672.9,29167.9,68112.1,73186.0,,56885.0,,,,-27176.0,,,,,,10597.0,-15826.1,-35331.1,3613.1,8687.0,,-7614.0,,,,,,,,,True,True,False,True,True,,True,,,
06039,1052,489.0,,748.0,,,,1042.0,623.6,93.4,1414.3,462.0,,,,,,-563.0,,-304.0,,,,-10.0,-428.4,-958.6,362.3,-590.0,,,,,,,True,,,,True,True,False,True,False,,,,,
06041,1910,2919.0,,,,,,945.0,824.9,1673.2,3313.5,2384.0,,6225.1,,,,1009.0,,,,,,-965.0,-1085.1,-236.8,1403.5,474.0,,4315.1,,,,,,,,,True,False,True,False,True,,False,,,
06043,19,12.0,,0.0,,,,8.0,15.3,2.8,,19.0,,,,,,-7.0,,-19.0,,,,-11.0,-3.7,-16.2,,0.0,,,,,,,False,,,,False,True,False,,True,,,,,
06045,164,27.0,,68.0,,,,126.0,114.3,20.3,,59.0,,,,,,-137.0,,-96.0,,,,-38.0,-49.7,-143.7,,-105.0,,,,,,,True,,,,True,True,False,,True,,,,,
06047,1973,1344.0,,3827.0,,,,2607.0,1039.9,1063.1,2713.5,1812.0,,959.2,,,,-629.0,,1854.0,,,,634.0,-933.1,-909.9,740.5,-161.0,,-1013.8,,,,,False,,,,False,False,False,False,True,,False,,,
06049,0,0.0,,0.0,,,,1.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,1.0,0.0,,,0.0,,,,,,,True,,,,False,True,,,True,,,,,
06051,66,15.0,,0.0,,,,26.0,23.6,3.5,,30.0,,,,,,-51.0,,-66.0,,,,-40.0,-42.4,-62.5,,-36.0,,,,,,,False,,,,True,True,False,,True,,,,,
06053,2038,1413.0,,534.0,,,,2886.0,1441.3,1279.7,3026.3,1711.0,,1274.2,,,,-625.0,,-1504.0,,,,848.0,-596.7,-758.3,988.3,-327.0,,-763.8,,,,,False,,,,False,True,False,False,True,,False,,,
06055,361,318.0,,1037.0,,,,736.0,404.2,113.1,764.8,318.0,,,,,,-43.0,,676.0,,,,375.0,43.2,-247.9,403.8,-43.0,,,,,,,False,,,,False,False,False,False,False,,,,,
06057,126,63.0,,329.0,,,,131.0,110.7,31.5,261.9,94.0,,,,,,-63.0,,203.0,,,,5.0,-15.3,-94.5,135.9,-32.0,,,,,,,False,,,,True,True,False,False,True,,,,,
06059,14919,11187.0,,25106.0,,,,17241.0,10995.2,14254.7,15714.7,15111.0,,14909.2,,,,-3732.0,,10187.0,,,,2322.0,-3923.8,-664.3,795.7,192.0,,-9.8,,,,,False,,,,True,False,True,True,True,,True,,,
06061,777,651.0,,1448.0,,,,966.0,700.4,969.9,1821.6,857.0,,868.3,,,,-126.0,,671.0,,,,189.0,-76.6,192.9,1044.6,80.0,,91.3,,,,,False,,,,False,True,False,False,True,,True,,,
06063,17,12.0,,0.0,,,,77.0,15.2,0.7,,17.0,,,,,,-5.0,,-17.0,,,,60.0,-1.8,-16.3,,0.0,,,,,,,False,,,,False,True,False,,True,,,,,
06065,14017,11421.0,,39705.0,,,,4397.0,11776.8,10377.8,15598.4,15090.0,,14208.1,,,,-2596.0,,25688.0,,,,-9620.0,-2240.2,-3639.2,1581.4,1073.0,,191.1,,,,,False,,,,False,True,False,True,True,,True,,,
06067,4550,4014.0,,1233.0,,,,6230.0,2322.6,6315.9,7728.2,4443.0,,4950.2,,,,-536.0,,-3317.0,,,,1680.0,-2227.4,1765.9,3178.2,-107.0,,400.2,,,,,False,,,,False,False,False,False,True,,True,,,
06069,260,180.0,,309.0,,,,513.0,24.0,125.3,456.1,247.0,,,,,,-80.0,,49.0,,,,253.0,-236.0,-134.7,196.1,-13.0,,,,,,,True,,,,False,False,False,False,True,,,,,
06071,13120,7158.0,,15032.0,,,,3798.0,10290.2,9850.3,14873.0,11632.0,,14254.6,,,,-5962.0,,1912.0,,,,-9322.0,-2829.8,-3269.7,1753.0,-1488.0,,1134.6,,,,,True,,,,False,True,True,True,True,,True,,,
06073,10402,8577.0,,17615.0,,,,1749.0,9762.1,9819.4,11564.4,12321.0,,10835.1,,,,-1825.0,,7213.0,,,,-8653.0,-639.9,-582.6,1162.4,1919.0,,433.1,,,,,False,,,,False,True,True,True,False,,True,,,
06075,2011,924.0,,1123.0,,,,2269.0,1510.0,434.7,1246.6,2264.0,,3157.7,,,,-1087.0,,-888.0,,,,258.0,-501.0,-1576.3,-764.4,253.0,,1146.7,,,,,True,,,,True,True,False,True,True,,False,,,
06077,5652,4143.0,,7575.0,,,,5435.0,3591.4,2424.3,9679.1,4907.0,,4315.0,,,,-1509.0,,1923.0,,,,-217.0,-2060.6,-3227.7,4027.1,-745.0,,-1337.0,,,,,False,,,,True,False,False,False,True,,True,,,
06079,799,579.0,,1565.0,,,,1546.0,784.8,378.0,1274.1,625.0,,,,,,-220.0,,766.0,,,,747.0,-14.2,-421.0,475.1,-174.0,,,,,,,False,,,,False,True,False,False,True,,,,,
06081,1486,1359.0,,2685.0,,,,2503.0,2456.9,1027.8,2678.9,2492.0,,1902.1,,,,-127.0,,1199.0,,,,1017.0,970.9,-458.2,1192.9,1006.0,,416.1,,,,,False,,,,False,False,False,False,False,,False,,,
06083,2315,1647.0,,1995.0,,,,2582.0,1936.2,1306.6,2056.4,2300.0,,851.2,,,,-668.0,,-320.0,,,,267.0,-378.8,-1008.4,-258.6,-15.0,,-1463.8,,,,,True,,,,True,True,False,True,True,,False,,,
