,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
28071,579,696.0,,716.1,,670.0,661.0,,,,,496.4,,,554.0,,670.5,,397.9,703.0,,643.5,578.7,,,690.0,841.0,31.6,,,,,598.1,,,,831.1,117.0,,137.1,,91.0,82.0,,,,,-82.6,,,-25.0,,91.5,,-181.1,124.0,,64.5,-0.3,,,111.0,262.0,-547.4,,,,,19.1,,,,252.1,,False,,True,True,,,,,True,,,True,,True,,False,False,,True,True,,,True,False,False,,,,,True,,,,False
28073,761,699.0,,693.4,,701.0,897.0,,,,,752.1,,,484.0,,1004.0,,447.4,539.0,,1018.0,769.9,,,1022.0,1000.0,58.2,,,,,553.4,,,,992.2,-62.0,,-67.6,,-60.0,136.0,,,,,-8.9,,,-277.0,,243.0,,-313.6,-222.0,,257.0,8.9,,,261.0,239.0,-702.8,,,,,-207.6,,,,231.2,,False,,True,False,,,,,True,,,False,,False,,False,False,,False,True,,,False,False,False,,,,,False,,,,False
28075,893,918.0,,944.5,,810.0,926.0,,,,,745.9,,649.6,731.0,,911.4,,473.7,800.5,,663.0,785.6,,,1047.0,1270.0,38.2,,,,,645.0,,,,834.3,25.0,,51.5,,-83.0,33.0,,,,,-147.1,,-243.4,-162.0,,18.4,,-419.3,-92.5,,-230.0,-107.4,,,154.0,377.0,-854.8,,,,,-248.0,,,,-58.7,,False,,False,False,,,,,False,,False,False,,True,,False,False,,False,False,,,False,False,False,,,,,False,,,,False
28077,128,168.0,,172.9,,114.0,21.0,,,,,108.4,,,100.0,,92.0,,63.9,,,113.5,148.5,,,188.0,201.0,9.2,,,,,,,,,116.6,40.0,,44.9,,-14.0,-107.0,,,,,-19.6,,,-28.0,,-36.0,,-64.1,,,-14.5,20.5,,,60.0,73.0,-118.8,,,,,,,,,-11.4,,False,,True,False,,,,,True,,,True,,True,,False,,,True,True,,,False,False,False,,,,,,,,,True
28079,449,396.0,,385.0,,309.0,269.0,,,,,244.9,,,239.0,,552.5,,154.5,,,220.0,308.6,,,470.0,400.0,12.5,,,,,,,,,420.3,-53.0,,-64.0,,-140.0,-180.0,,,,,-204.1,,,-210.0,,103.5,,-294.5,,,-229.0,-140.4,,,21.0,-49.0,-436.5,,,,,,,,,-28.7,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,,True,True,False,,,,,,,,,True
28081,1600,1665.0,,1700.2,,1598.0,1292.0,,,,,1198.2,,,1286.0,,1723.3,,811.6,1604.0,,1646.0,1510.9,,,2235.0,1901.0,110.7,,,,,1315.5,,,,1840.9,65.0,,100.2,,-2.0,-308.0,,,,,-401.8,,,-314.0,,123.3,,-788.4,4.0,,46.0,-89.1,,,635.0,301.0,-1489.3,,,,,-284.5,,,,240.9,,False,,True,False,,,,,False,,,False,,False,,False,True,,True,False,,,False,False,False,,,,,False,,,,False
28083,331,423.0,,416.8,,337.0,191.0,,,,,411.4,,,302.0,,318.9,,194.6,277.5,,320.0,436.4,,,504.0,522.0,28.5,,,,,376.4,,,,387.1,92.0,,85.8,,6.0,-140.0,,,,,80.4,,,-29.0,,-12.1,,-136.4,-53.5,,-11.0,105.4,,,173.0,191.0,-302.5,,,,,45.4,,,,56.1,,True,,True,False,,,,,True,,,True,,True,,False,True,,True,False,,,False,False,False,,,,,True,,,,True
28085,385,423.0,,428.0,,381.0,323.0,,,,,282.4,,,360.0,,275.6,,248.2,356.0,,492.0,427.0,,,365.0,557.0,32.1,,,,,,,,,398.8,38.0,,43.0,,-4.0,-62.0,,,,,-102.6,,,-25.0,,-109.4,,-136.8,-29.0,,107.0,42.0,,,-20.0,172.0,-352.9,,,,,,,,,13.8,,False,,True,False,,,,,False,,,True,,False,,False,True,,False,False,,,True,False,False,,,,,,,,,True
28087,1415,918.0,,860.2,,862.0,884.0,,,,,658.7,,,574.0,,1652.4,,416.1,725.5,,1232.5,848.3,,,1154.0,1086.0,74.5,,,,,683.8,,,,808.4,-497.0,,-554.8,,-553.0,-531.0,,,,,-756.3,,,-841.0,,237.4,,-998.9,-689.5,,-182.5,-566.7,,,-261.0,-329.0,-1340.5,,,,,-731.2,,,,-606.6,,False,,False,False,,,,,False,,,False,,True,,False,False,,True,False,,,True,True,False,,,,,False,,,,False
28089,1447,1707.0,,1709.0,,1564.0,2561.0,,,,,1054.9,,2709.1,788.0,,2953.6,,870.3,1292.0,,1483.5,1463.3,,,2064.0,1985.0,83.9,,,,,1260.1,,,,1531.8,260.0,,262.0,,117.0,1114.0,,,,,-392.1,,1262.1,-659.0,,1506.6,,-576.7,-155.0,,36.5,16.3,,,617.0,538.0,-1363.1,,,,,-186.9,,,,84.8,,False,,True,False,,,,,False,,False,False,,False,,False,True,,True,True,,,False,False,False,,,,,True,,,,True
28091,404,363.0,,370.3,,362.0,124.0,,,,,275.4,,,228.0,,820.9,,163.6,,,528.0,380.2,,,503.0,442.0,27.1,,,,,,,,,273.9,-41.0,,-33.7,,-42.0,-280.0,,,,,-128.6,,,-176.0,,416.9,,-240.4,,,124.0,-23.8,,,99.0,38.0,-376.9,,,,,,,,,-130.1,,True,,False,False,,,,,False,,,False,,False,,False,,,False,True,,,False,True,False,,,,,,,,,False
28093,499,426.0,,397.8,,415.0,342.0,,,,,372.4,,,447.0,,223.0,,225.7,466.0,,362.0,488.7,,,342.0,474.0,48.5,,,,,454.9,,,,468.2,-73.0,,-101.2,,-84.0,-157.0,,,,,-126.6,,,-52.0,,-276.0,,-273.3,-33.0,,-137.0,-10.3,,,-157.0,-25.0,-450.5,,,,,-44.1,,,,-30.8,,False,,False,False,,,,,False,,,True,,False,,False,True,,False,True,,,False,True,False,,,,,True,,,,True
28095,629,633.0,,608.6,,595.0,344.0,,,,,434.4,,,455.0,,689.9,,236.4,523.5,,648.0,594.3,,,783.0,684.0,26.5,,,,,,,,,622.7,4.0,,-20.4,,-34.0,-285.0,,,,,-194.6,,,-174.0,,60.9,,-392.6,-105.5,,19.0,-34.7,,,154.0,55.0,-602.5,,,,,,,,,-6.3,,False,,False,False,,,,,False,,,False,,False,,False,False,,False,False,,,False,False,False,,,,,,,,,False
28097,135,213.0,,214.1,,173.0,0.0,,,,,119.3,,,113.0,,163.5,,61.3,,,165.0,181.7,,,266.0,208.0,6.9,,,,,,,,,221.4,78.0,,79.1,,38.0,-135.0,,,,,-15.7,,,-22.0,,28.5,,-73.7,,,30.0,46.7,,,131.0,73.0,-128.1,,,,,,,,,86.4,,False,,True,False,,,,,True,,,True,,True,,True,,,True,True,,,False,True,False,,,,,,,,,False
28099,524,429.0,,408.7,,346.0,92.0,,,,,343.1,,,337.0,,304.8,,240.5,354.5,,349.0,432.0,,,402.0,511.0,27.3,,,,,300.6,,,,352.5,-95.0,,-115.3,,-178.0,-432.0,,,,,-180.9,,,-187.0,,-219.2,,-283.5,-169.5,,-175.0,-92.0,,,-122.0,-13.0,-496.7,,,,,-223.4,,,,-171.5,,False,,False,False,,,,,False,,,False,,False,,False,False,,False,True,,,False,True,False,,,,,False,,,,False
28101,364,321.0,,284.5,,280.0,255.0,,,,,202.8,,,207.0,,296.1,,155.5,,,293.0,271.3,,,402.0,361.0,19.3,,,,,,,,,386.1,-43.0,,-79.5,,-84.0,-109.0,,,,,-161.2,,,-157.0,,-67.9,,-208.5,,,-71.0,-92.7,,,38.0,-3.0,-344.7,,,,,,,,,22.1,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,,True,True,False,,,,,,,,,True
28103,139,132.0,,142.3,,108.0,2.0,,,,,85.6,,,82.0,,107.5,,54.0,,,99.0,134.8,,,146.0,161.0,5.2,,,,,,,,,128.8,-7.0,,3.3,,-31.0,-137.0,,,,,-53.4,,,-57.0,,-31.5,,-85.0,,,-40.0,-4.2,,,7.0,22.0,-133.8,,,,,,,,,-10.2,,True,,False,False,,,,,False,,,False,,False,,False,,,False,True,,,False,False,False,,,,,,,,,False
28105,564,609.0,,645.1,,499.0,529.0,,,,,518.1,,,382.0,,640.9,,303.3,464.5,,410.0,534.6,,,762.0,792.0,35.6,,,,,456.3,,,,642.5,45.0,,81.1,,-65.0,-35.0,,,,,-45.9,,,-182.0,,76.9,,-260.7,-99.5,,-154.0,-29.4,,,198.0,228.0,-528.4,,,,,-107.7,,,,78.5,,False,,False,True,,,,,False,,,False,,False,,False,False,,False,True,,,False,False,False,,,,,False,,,,False
28107,572,696.0,,732.1,,649.0,435.0,,,,,422.2,,,388.0,,1023.4,,301.8,626.0,,625.0,567.0,,,882.0,687.0,16.4,,,,,488.8,,,,873.3,124.0,,160.1,,77.0,-137.0,,,,,-149.8,,,-184.0,,451.4,,-270.2,54.0,,53.0,-5.0,,,310.0,115.0,-555.6,,,,,-83.2,,,,301.3,,False,,True,False,,,,,False,,,False,,False,,False,True,,True,True,,,False,True,False,,,,,True,,,,False
28109,685,564.0,,565.6,,585.0,1112.0,,,,,465.4,,,418.0,,976.8,,238.7,461.0,,880.0,632.5,,,780.0,772.0,26.8,,,,,,,,,592.1,-121.0,,-119.4,,-100.0,427.0,,,,,-219.6,,,-267.0,,291.8,,-446.3,-224.0,,195.0,-52.5,,,95.0,87.0,-658.2,,,,,,,,,-92.9,,True,,True,False,,,,,False,,,False,,False,,False,False,,False,True,,,True,True,False,,,,,,,,,True
28111,123,102.0,,108.8,,98.0,28.0,,,,,84.8,,,108.0,,63.8,,46.8,,,81.0,103.9,,,79.0,163.0,15.5,,,,,,,,,129.3,-21.0,,-14.2,,-25.0,-95.0,,,,,-38.2,,,-15.0,,-59.2,,-76.2,,,-42.0,-19.1,,,-44.0,40.0,-107.5,,,,,,,,,6.3,,True,,False,False,,,,,False,,,True,,False,,False,,,False,True,,,False,False,False,,,,,,,,,True
28113,381,297.0,,307.9,,301.0,310.0,,,,,254.0,,,356.0,,185.1,,139.2,253.5,,350.0,328.4,,,392.0,456.0,18.0,,,,,,,,,239.6,-84.0,,-73.1,,-80.0,-71.0,,,,,-127.0,,,-25.0,,-195.9,,-241.8,-127.5,,-31.0,-52.6,,,11.0,75.0,-363.0,,,,,,,,,-141.4,,True,,True,True,,,,,False,,,True,,False,,False,False,,True,True,,,True,True,False,,,,,,,,,False
28115,789,609.0,,584.7,,510.0,304.0,,,,,458.4,,,540.0,,377.3,,313.8,432.0,,765.0,665.5,,,786.0,686.0,18.6,,,,,,,,,453.8,-180.0,,-204.3,,-279.0,-485.0,,,,,-330.6,,,-249.0,,-411.7,,-475.2,-357.0,,-24.0,-123.5,,,-3.0,-103.0,-770.4,,,,,,,,,-335.2,,False,,False,False,,,,,False,,,False,,False,,False,False,,True,True,,,True,True,False,,,,,,,,,False
28117,379,438.0,,426.5,,424.0,137.0,,,,,273.6,,,441.0,,426.6,,157.2,,,412.0,379.3,,,475.0,513.0,27.6,,,,,,,,,517.6,59.0,,47.5,,45.0,-242.0,,,,,-105.4,,,62.0,,47.6,,-221.8,,,33.0,0.3,,,96.0,134.0,-351.4,,,,,,,,,138.6,,True,,True,False,,,,,False,,,False,,True,,False,,,True,True,,,False,False,False,,,,,,,,,False
28119,78,54.0,,57.7,,57.0,0.0,,,,,29.8,,,71.0,,67.9,,20.7,,,54.0,88.4,,,46.0,97.0,3.4,,,,,,,,,69.0,-24.0,,-20.3,,-21.0,-78.0,,,,,-48.2,,,-7.0,,-10.1,,-57.3,,,-24.0,10.4,,,-32.0,19.0,-74.6,,,,,,,,,-9.0,,True,,True,False,,,,,False,,,True,,True,,False,,,False,True,,,False,True,False,,,,,,,,,True
28121,1862,2502.0,,2557.6,,2556.0,4220.0,,,,,1636.4,,4993.5,1446.0,,4411.5,,1413.0,1998.0,,3426.5,2486.9,,,3249.0,3017.0,151.6,,,,,2109.5,3805.0,,,3603.6,640.0,,695.6,,694.0,2358.0,,,,,-225.6,,3131.5,-416.0,,2549.5,,-449.0,136.0,,1564.5,624.9,,,1387.0,1155.0,-1710.4,,,,,247.5,1943.0,,,1741.6,,False,,False,False,,,,,True,,False,True,,False,,True,True,,False,True,,,False,False,False,,,,,True,False,,,False
28123,355,408.0,,405.9,,403.0,385.0,,,,,263.3,,,253.0,,434.1,,202.7,,,469.0,370.8,,,542.0,477.0,15.6,,,,,,,,,514.1,53.0,,50.9,,48.0,30.0,,,,,-91.7,,,-102.0,,79.1,,-152.3,,,114.0,15.8,,,187.0,122.0,-339.4,,,,,,,,,159.1,,True,,True,True,,,,,False,,,False,,False,,False,,,False,True,,,False,False,False,,,,,,,,,False
28125,40,87.0,,75.4,,64.0,26.0,,,,,38.0,,,28.0,,438.6,,7.4,,,51.0,65.0,,,77.0,85.0,1.9,,,,,,,,,117.8,47.0,,35.4,,24.0,-14.0,,,,,-2.0,,,-12.0,,398.6,,-32.6,,,11.0,25.0,,,37.0,45.0,-38.1,,,,,,,,,77.8,,True,,True,True,,,,,True,,,True,,False,,True,,,True,True,,,True,True,True,,,,,,,,,False
28127,325,288.0,,295.6,,288.0,126.0,,,,,211.5,,,247.0,,330.1,,135.3,,,311.0,285.5,,,361.0,436.0,23.9,,,,,,,,,313.7,-37.0,,-29.4,,-37.0,-199.0,,,,,-113.5,,,-78.0,,5.1,,-189.7,,,-14.0,-39.5,,,36.0,111.0,-301.1,,,,,,,,,-11.3,,True,,False,False,,,,,False,,,False,,True,,False,,,True,False,,,True,False,False,,,,,,,,,True
28129,197,183.0,,188.3,,183.0,42.0,,,,,122.4,,,154.0,,266.5,,60.7,,,222.0,178.3,,,252.0,253.0,10.1,,,,,,,,,253.1,-14.0,,-8.7,,-14.0,-155.0,,,,,-74.6,,,-43.0,,69.5,,-136.3,,,25.0,-18.7,,,55.0,56.0,-186.9,,,,,,,,,56.1,,True,,False,False,,,,,False,,,False,,False,,False,,,False,False,,,False,False,False,,,,,,,,,False
28131,250,267.0,,270.7,,255.0,288.0,,,,,170.6,,,156.0,,251.6,,105.7,,,229.0,249.4,,,285.0,323.0,12.3,,,,,,,,,317.4,17.0,,20.7,,5.0,38.0,,,,,-79.4,,,-94.0,,1.6,,-144.3,,,-21.0,-0.6,,,35.0,73.0,-237.7,,,,,,,,,67.4,,False,,True,False,,,,,False,,,False,,True,,False,,,False,True,,,False,False,False,,,,,,,,,False
28133,304,285.0,,303.4,,239.0,0.0,,,,,292.4,,,256.0,,142.8,,163.6,,,193.0,309.7,,,363.0,384.0,22.0,,,,,,,,,241.6,-19.0,,-0.6,,-65.0,-304.0,,,,,-11.6,,,-48.0,,-161.2,,-140.4,,,-111.0,5.7,,,59.0,80.0,-282.0,,,,,,,,,-62.4,,True,,False,False,,,,,True,,,False,,False,,False,,,False,True,,,False,False,False,,,,,,,,,False
28135,154,138.0,,140.4,,141.0,0.0,,,,,103.9,,,173.0,,199.1,,53.7,,,164.0,168.8,,,186.0,212.0,9.3,,,,,,,,,130.0,-16.0,,-13.6,,-13.0,-154.0,,,,,-50.1,,,19.0,,45.1,,-100.3,,,10.0,14.8,,,32.0,58.0,-144.7,,,,,,,,,-24.0,,True,,True,False,,,,,False,,,False,,False,,False,,,True,True,,,False,False,False,,,,,,,,,False
28137,416,567.0,,563.3,,442.0,200.0,,,,,370.0,,,366.0,,558.8,,171.5,,,324.0,441.9,,,665.0,504.0,14.6,,,,,,,,,726.4,151.0,,147.3,,26.0,-216.0,,,,,-46.0,,,-50.0,,142.8,,-244.5,,,-92.0,25.9,,,249.0,88.0,-401.4,,,,,,,,,310.4,,True,,True,False,,,,,True,,,True,,True,,False,,,True,True,,,False,True,False,,,,,,,,,False
28139,501,354.0,,337.8,,338.0,188.0,,,,,271.9,,,386.0,,250.9,,95.1,,,363.0,354.2,,,452.0,395.0,13.2,,,,,,,,,320.8,-147.0,,-163.2,,-163.0,-313.0,,,,,-229.1,,,-115.0,,-250.1,,-405.9,,,-138.0,-146.8,,,-49.0,-106.0,-487.8,,,,,,,,,-180.2,,False,,False,False,,,,,False,,,True,,False,,False,,,True,True,,,True,True,False,,,,,,,,,False
28141,313,273.0,,292.6,,272.0,52.0,,,,,200.1,,,318.0,,165.7,,125.1,,,258.0,292.6,,,350.0,337.0,15.7,,,,,,,,,349.7,-40.0,,-20.4,,-41.0,-261.0,,,,,-112.9,,,5.0,,-147.3,,-187.9,,,-55.0,-20.4,,,37.0,24.0,-297.3,,,,,,,,,36.7,,True,,False,False,,,,,False,,,True,,False,,False,,,False,True,,,True,True,False,,,,,,,,,True
28143,78,93.0,,94.1,,89.0,1.0,,,,,56.9,,,84.0,,112.1,,24.9,,,75.0,104.2,,,125.0,108.0,8.8,,,,,,,,,95.2,15.0,,16.1,,11.0,-77.0,,,,,-21.1,,,6.0,,34.1,,-53.1,,,-3.0,26.2,,,47.0,30.0,-69.2,,,,,,,,,17.2,,False,,True,False,,,,,False,,,True,,False,,False,,,True,False,,,False,False,False,,,,,,,,,False
28145,804,456.0,,472.1,,463.0,236.0,,,,,368.7,,,472.0,,324.9,,218.2,,,510.0,533.1,,,484.0,530.0,19.9,,,,,,,,,593.6,-348.0,,-331.9,,-341.0,-568.0,,,,,-435.3,,,-332.0,,-479.1,,-585.8,,,-294.0,-270.9,,,-320.0,-274.0,-784.1,,,,,,,,,-210.4,,True,,True,False,,,,,False,,,True,,False,,False,,,True,True,,,True,True,False,,,,,,,,,True
28147,139,129.0,,131.2,,129.0,0.0,,,,,88.3,,,108.0,,116.2,,50.5,,,148.0,174.7,,,191.0,201.0,22.2,,,,,,,,,139.4,-10.0,,-7.8,,-10.0,-139.0,,,,,-50.7,,,-31.0,,-22.8,,-88.5,,,9.0,35.7,,,52.0,62.0,-116.8,,,,,,,,,0.4,,True,,False,False,,,,,False,,,False,,False,,False,,,True,False,,,False,False,False,,,,,,,,,True
28149,557,486.0,,482.9,,489.0,631.0,,,,,370.7,,,442.0,,952.2,,316.1,373.5,,692.5,526.8,,,636.0,616.0,33.0,,,,,,,,,519.7,-71.0,,-74.1,,-68.0,74.0,,,,,-186.3,,,-115.0,,395.2,,-240.9,-183.5,,135.5,-30.2,,,79.0,59.0,-524.0,,,,,,,,,-37.3,,False,,True,False,,,,,False,,,False,,False,,False,False,,False,True,,,False,True,False,,,,,,,,,True
28151,633,789.0,,794.4,,699.0,449.0,,,,,686.2,,,403.0,,1095.7,,360.7,633.5,,522.5,712.6,,,995.0,896.0,44.8,,,,,620.3,,,,920.4,156.0,,161.4,,66.0,-184.0,,,,,53.2,,,-230.0,,462.7,,-272.3,0.5,,-110.5,79.6,,,362.0,263.0,-588.2,,,,,-12.7,,,,287.4,,False,,True,False,,,,,True,,,False,,False,,False,True,,True,True,,,False,False,False,,,,,True,,,,False
28153,302,315.0,,289.5,,295.0,27.0,,,,,189.6,,,191.0,,387.8,,134.3,,,344.0,303.8,,,388.0,348.0,12.9,,,,,,,,,264.0,13.0,,-12.5,,-7.0,-275.0,,,,,-112.4,,,-111.0,,85.8,,-167.7,,,42.0,1.8,,,86.0,46.0,-289.1,,,,,,,,,-38.0,,True,,True,False,,,,,False,,,False,,False,,False,,,False,True,,,False,False,False,,,,,,,,,False
28155,193,183.0,,179.0,,177.0,11.0,,,,,96.1,,,128.0,,918.5,,34.1,,,244.0,182.9,,,229.0,195.0,15.7,,,,,,,,,143.2,-10.0,,-14.0,,-16.0,-182.0,,,,,-96.9,,,-65.0,,725.5,,-158.9,,,51.0,-10.1,,,36.0,2.0,-177.3,,,,,,,,,-49.8,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,,False,True,False,,,,,,,,,False
28157,77,108.0,,105.3,,106.0,0.0,,,,,79.4,,,75.0,,208.9,,17.0,,,158.0,111.9,,,142.0,135.0,4.1,,,,,,,,,79.8,31.0,,28.3,,29.0,-77.0,,,,,2.4,,,-2.0,,131.9,,-60.0,,,81.0,34.9,,,65.0,58.0,-72.9,,,,,,,,,2.8,,True,,True,False,,,,,True,,,True,,False,,False,,,False,False,,,False,False,False,,,,,,,,,True
28159,393,414.0,,412.1,,337.0,0.0,,,,,263.7,,,169.0,,391.3,,132.2,,,295.0,340.5,,,493.0,409.0,14.3,,,,,,,,,461.3,21.0,,19.1,,-56.0,-393.0,,,,,-129.3,,,-224.0,,-1.7,,-260.8,,,-98.0,-52.5,,,100.0,16.0,-378.7,,,,,,,,,68.3,,True,,False,False,,,,,False,,,False,,True,,False,,,False,False,,,False,True,False,,,,,,,,,False
28161,180,153.0,,153.0,,144.0,72.0,,,,,93.4,,,144.0,,162.9,,66.1,,,126.0,160.3,,,151.0,204.0,13.4,,,,,,,,,111.1,-27.0,,-27.0,,-36.0,-108.0,,,,,-86.6,,,-36.0,,-17.1,,-113.9,,,-54.0,-19.7,,,-29.0,24.0,-166.6,,,,,,,,,-68.9,,False,,False,False,,,,,False,,,False,,True,,False,,,False,True,,,False,True,False,,,,,,,,,False
28163,324,384.0,,401.8,,384.0,253.0,,,,,302.9,,,262.0,,438.8,,167.1,,,536.0,358.4,,,500.0,520.0,31.0,,,,,,,,,438.9,60.0,,77.8,,60.0,-71.0,,,,,-21.1,,,-62.0,,114.8,,-156.9,,,212.0,34.4,,,176.0,196.0,-293.0,,,,,,,,,114.9,,False,,False,False,,,,,True,,,False,,False,,False,,,False,True,,,False,False,False,,,,,,,,,False
29001,386,282.0,,331.5,,238.0,197.0,,,,,160.3,,,358.0,,100.8,,111.1,,,153.0,277.1,,,215.0,285.0,27.4,,,,,,,,,257.6,-104.0,,-54.5,,-148.0,-189.0,,,,,-225.7,,,-28.0,,-285.2,,-274.9,,,-233.0,-108.9,,,-171.0,-101.0,-358.6,,,,,,,,,-128.4,,True,,False,False,,,,,False,,,True,,False,,False,,,False,False,,,False,True,False,,,,,,,,,False
29003,168,276.0,,272.2,,248.0,216.0,,,,,112.7,,,277.0,,197.9,,130.4,,,236.0,245.2,,,233.0,264.0,22.9,,,,,,,,,321.6,108.0,,104.2,,80.0,48.0,,,,,-55.3,,,109.0,,29.9,,-37.6,,,68.0,77.2,,,65.0,96.0,-145.1,,,,,,,,,153.6,,True,,True,True,,,,,True,,,False,,True,,True,,,True,True,,,True,True,False,,,,,,,,,False
29005,33,51.0,,46.9,,46.0,46.0,,,,,23.1,,,89.0,,19.6,,24.2,,,29.0,49.3,,,29.0,57.0,7.5,,,,,,,,,50.7,18.0,,13.9,,13.0,13.0,,,,,-9.9,,,56.0,,-13.4,,-8.8,,,-4.0,16.3,,,-4.0,24.0,-25.5,,,,,,,,,17.7,,True,,True,True,,,,,True,,,False,,True,,True,,,True,True,,,True,False,False,,,,,,,,,True
29007,389,360.0,,330.2,,339.0,366.0,,,,,164.4,,,283.0,,269.9,,226.6,,,425.0,433.4,,,385.0,360.0,33.1,,,,,,,,,365.9,-29.0,,-58.8,,-50.0,-23.0,,,,,-224.6,,,-106.0,,-119.1,,-162.4,,,36.0,44.4,,,-4.0,-29.0,-355.9,,,,,,,,,-23.1,,False,,False,True,,,,,False,,,False,,False,,False,,,False,False,,,True,False,False,,,,,,,,,True
29009,224,282.0,,252.8,,253.0,128.0,,,,,92.4,,,447.0,,128.2,,162.2,287.5,,170.0,306.4,,,161.0,358.0,34.6,,,,,,,,,416.4,58.0,,28.8,,29.0,-96.0,,,,,-131.6,,,223.0,,-95.8,,-61.8,63.5,,-54.0,82.4,,,-63.0,134.0,-189.4,,,,,,,,,192.4,,True,,True,False,,,,,False,,,False,,False,,False,False,,True,False,,,False,False,False,,,,,,,,,False
29011,90,93.0,,78.2,,66.0,56.0,,,,,39.5,,,149.0,,28.4,,53.8,,,51.0,92.9,,,75.0,111.0,17.0,,,,,,,,,98.2,3.0,,-11.8,,-24.0,-34.0,,,,,-50.5,,,59.0,,-61.6,,-36.2,,,-39.0,2.9,,,-15.0,21.0,-73.0,,,,,,,,,8.2,,False,,False,False,,,,,False,,,False,,False,,False,,,False,True,,,False,False,False,,,,,,,,,False
29013,179,165.0,,162.7,,165.0,186.0,,,,,84.4,,,226.0,,86.8,,44.0,,,107.0,181.7,,,163.0,190.0,29.0,,,,,,,,,219.0,-14.0,,-16.3,,-14.0,7.0,,,,,-94.6,,,47.0,,-92.2,,-135.0,,,-72.0,2.7,,,-16.0,11.0,-150.0,,,,,,,,,40.0,,False,,False,True,,,,,False,,,False,,False,,False,,,False,True,,,False,True,False,,,,,,,,,False
29015,273,381.0,,375.1,,197.0,267.0,,,,,248.9,,,186.0,,72.8,,108.6,,,69.0,224.5,,,481.0,301.0,16.1,,,,,,,,,180.5,108.0,,102.1,,-76.0,-6.0,,,,,-24.1,,,-87.0,,-200.2,,-164.4,,,-204.0,-48.5,,,208.0,28.0,-256.9,,,,,,,,,-92.5,,True,,True,True,,,,,True,,,True,,False,,False,,,False,True,,,False,True,False,,,,,,,,,True
