,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
01111,179,156.0,,138.6,,162.0,219.0,,,,,129.9,,227.0,,91.2,,124.0,,162.0,186.1,,306.0,,,,,,,,,,176.2,-23.0,,-40.4,,-17.0,40.0,,,,,-49.1,,48.0,,-87.8,,-55.0,,-17.0,7.1,,127.0,,,,,,,,,,-2.8,,False,,True,False,,,,,False,,False,,False,,False,,True,True,,False,,,,,,,,,,True
01113,464,244.0,,237.3,,302.0,501.0,,,,,218.6,,513.0,,2259.9,,298.8,,284.0,321.4,,452.0,,,,,181.9,,,,,759.4,-220.0,,-226.7,,-162.0,37.0,,,,,-245.4,,49.0,,1795.9,,-165.2,,-180.0,-142.6,,-12.0,,,,,-282.1,,,,,295.4,,False,,True,True,,,,,False,,True,,False,,True,,True,True,,True,,,,,False,,,,,False
01115,1998,1060.0,,1064.6,,1038.0,863.0,,,,,1078.6,,960.0,,649.7,,560.4,,1147.0,1167.2,,1583.0,,,,,1154.5,,,,,1113.4,-938.0,,-933.4,,-960.0,-1135.0,,,,,-919.4,,-1038.0,,-1348.3,,-1437.6,,-851.0,-830.8,,-415.0,,,,,-843.5,,,,,-884.6,,True,,False,False,,,,,True,,False,,False,,False,,True,True,,True,,,,,True,,,,,True
01117,4565,2744.0,,2710.0,,2663.0,1926.0,,,,,3036.8,,2051.0,,1997.4,,1796.0,,2663.5,3005.3,,4063.0,,,,,2840.1,3148.0,,,,2642.1,-1821.0,,-1855.0,,-1902.0,-2639.0,,,,,-1528.2,,-2514.0,,-2567.6,,-2769.0,,-1901.5,-1559.7,,-502.0,,,,,-1724.9,-1417.0,,,,-1922.9,,False,,False,False,,,,,True,,False,,False,,False,,False,True,,True,,,,,True,True,,,,False
01119,236,116.0,,114.0,,106.0,168.0,,,,,63.9,,89.0,,76.3,,53.9,,94.0,106.1,,159.0,,,,,,,,,,135.2,-120.0,,-122.0,,-130.0,-68.0,,,,,-172.1,,-147.0,,-159.7,,-182.1,,-142.0,-129.9,,-77.0,,,,,,,,,,-100.8,,False,,False,True,,,,,False,,False,,False,,False,,False,False,,True,,,,,,,,,,True
01121,1403,784.0,,746.3,,783.0,1098.0,,,,,735.4,,871.0,,547.1,,621.9,,898.0,734.6,,1213.0,,,,,826.9,,,,,757.8,-619.0,,-656.7,,-620.0,-305.0,,,,,-667.6,,-532.0,,-855.9,,-781.1,,-505.0,-668.4,,-190.0,,,,,-576.1,,,,,-645.2,,False,,False,True,,,,,False,,True,,False,,False,,True,False,,True,,,,,True,,,,,False
01123,530,328.0,,358.8,,321.0,351.0,,,,,239.9,,338.0,,155.8,,335.4,,238.5,301.7,,567.0,,,,,,,,,,313.2,-202.0,,-171.2,,-209.0,-179.0,,,,,-290.1,,-192.0,,-374.2,,-194.6,,-291.5,-228.3,,37.0,,,,,,,,,,-216.8,,True,,False,True,,,,,False,,True,,False,,True,,False,False,,True,,,,,,,,,,False
01125,4635,2772.0,,2770.0,,2831.0,3077.0,,,,,1958.3,,2554.0,,2961.0,,1777.1,,3633.0,2914.2,,3920.0,,,,,2049.6,3134.0,,,,3175.4,-1863.0,,-1865.0,,-1804.0,-1558.0,,,,,-2676.7,,-2081.0,,-1674.0,,-2857.9,,-1002.0,-1720.8,,-715.0,,,,,-2585.4,-1501.0,,,,-1459.6,,False,,True,True,,,,,False,,False,,True,,False,,True,True,,True,,,,,False,True,,,,True
01127,1365,796.0,,784.0,,770.0,800.0,,,,,692.3,,970.0,,821.9,,477.7,,688.0,760.2,,1154.0,,,,,878.9,,,,,755.2,-569.0,,-581.0,,-595.0,-565.0,,,,,-672.7,,-395.0,,-543.1,,-887.3,,-677.0,-604.8,,-211.0,,,,,-486.1,,,,,-609.8,,False,,False,True,,,,,False,,True,,True,,False,,False,False,,True,,,,,True,,,,,False
01129,237,64.0,,48.9,,62.0,74.0,,,,,95.4,,172.0,,13.8,,72.3,,64.0,95.2,,181.0,,,,,,,,,,52.8,-173.0,,-188.1,,-175.0,-163.0,,,,,-141.6,,-65.0,,-223.2,,-164.7,,-173.0,-141.8,,-56.0,,,,,,,,,,-184.2,,False,,False,True,,,,,True,,True,,False,,True,,False,True,,True,,,,,,,,,,False
01131,215,56.0,,56.2,,59.0,71.0,,,,,44.1,,66.0,,61.1,,34.6,,42.0,74.1,,145.0,,,,,,,,,,68.9,-159.0,,-158.8,,-156.0,-144.0,,,,,-170.9,,-149.0,,-153.9,,-180.3,,-173.0,-140.9,,-70.0,,,,,,,,,,-146.1,,True,,True,True,,,,,False,,True,,True,,False,,False,True,,True,,,,,,,,,,True
01133,548,480.0,,467.2,,415.0,404.0,,,,,199.7,,415.0,,350.7,,184.5,,460.0,375.5,,476.0,,,,,,,,,,610.8,-68.0,,-80.8,,-133.0,-144.0,,,,,-348.3,,-133.0,,-197.3,,-363.5,,-88.0,-172.5,,-72.0,,,,,,,,,,62.8,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,,,,,,True
02013,10,52.0,,48.6,,26.0,3.0,,,,,20.6,,,,7.5,,2.9,,19.0,37.4,,77.0,,,,,,,,,,222.4,42.0,,38.6,,16.0,-7.0,,,,,10.6,,,,-2.5,,-7.1,,9.0,27.4,,67.0,,,,,,,,,,212.4,,True,,True,True,,,,,True,,,,True,,True,,True,True,,False,,,,,,,,,,False
02016,77,8.0,,9.1,,5.0,0.0,,,,,42.2,,,,0.5,,0.6,,8.0,4.0,,84.0,,,,,,,,,,6.6,-69.0,,-67.9,,-72.0,-77.0,,,,,-34.8,,,,-76.5,,-76.4,,-69.0,-73.0,,7.0,,,,,,,,,,-70.4,,True,,False,False,,,,,True,,,,False,,False,,False,False,,True,,,,,,,,,,False
02020,5937,8136.0,,8309.0,1984.9,5779.0,5402.0,,,,,10556.0,,,,6199.1,,2476.1,,5973.5,6354.7,,8940.0,,,,,6745.7,4960.0,,,,13634.6,2199.0,,2372.0,-3952.1,-158.0,-535.0,,,,,4619.0,,,,262.1,,-3460.9,,36.5,417.7,,3003.0,,,,,808.7,-977.0,,,,7697.6,,False,False,True,True,,,,,False,,,,True,,False,,True,True,,False,,,,,True,True,,,,False
02050,722,1240.0,,1272.3,,1230.0,0.0,,,,,580.7,,,,677.9,,87.4,,1625.0,1268.0,,880.0,,,,,,,,,,1561.2,518.0,,550.3,,508.0,-722.0,,,,,-141.3,,,,-44.1,,-634.6,,903.0,546.0,,158.0,,,,,,,,,,839.2,,False,,True,False,,,,,True,,,,True,,False,,False,False,,True,,,,,,,,,,False
02060,0,0.0,,0.0,,0.0,0.0,,,,,1.8,,,,0.0,,0.0,,,0.0,,15.0,,,,,,,,,,4.3,0.0,,0.0,,0.0,0.0,,,,,1.8,,,,0.0,,0.0,,,0.0,,15.0,,,,,,,,,,4.3,,True,,True,True,,,,,False,,,,True,,True,,,True,,False,,,,,,,,,,False
02068,18,8.0,,6.6,,6.0,0.0,,,,,19.9,,,,3.5,,5.3,,12.0,11.8,,33.0,,,,,,,,,,4.3,-10.0,,-11.4,,-12.0,-18.0,,,,,1.9,,,,-14.5,,-12.7,,-6.0,-6.2,,15.0,,,,,,,,,,-13.7,,False,,False,False,,,,,True,,,,False,,False,,True,True,,False,,,,,,,,,,False
02070,17,20.0,,14.6,,16.0,0.0,,,,,47.2,,,,29.1,,13.3,,10.0,41.2,,101.0,,,,,,,,,,29.7,3.0,,-2.4,,-1.0,-17.0,,,,,30.2,,,,12.1,,-3.7,,-7.0,24.2,,84.0,,,,,,,,,,12.7,,True,,True,False,,,,,False,,,,False,,False,,False,False,,False,,,,,,,,,,False
02090,1383,1024.0,,1030.4,,976.0,0.0,,,,,1009.4,,,,861.1,,337.2,,985.0,1145.9,,1457.0,,,,,724.5,,,,,1136.7,-359.0,,-352.6,,-407.0,-1383.0,,,,,-373.6,,,,-521.9,,-1045.8,,-398.0,-237.1,,74.0,,,,,-658.5,,,,,-246.3,,True,,False,False,,,,,False,,,,False,,False,,False,True,,True,,,,,False,,,,,True
02100,6,0.0,,0.1,,0.0,0.0,,,,,4.4,,,,0.0,,0.6,,4.0,0.3,,48.0,,,,,,,,,,2.7,-6.0,,-5.9,,-6.0,-6.0,,,,,-1.6,,,,-6.0,,-5.4,,-2.0,-5.7,,42.0,,,,,,,,,,-3.3,,True,,False,False,,,,,True,,,,True,,True,,True,True,,False,,,,,,,,,,True
02105,0,0.0,,0.0,,0.0,0.0,,,,,6.8,,,,0.0,,2.8,,,0.1,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,6.8,,,,0.0,,2.8,,,0.1,,,,,,,,,,,,,,True,,True,True,,,,,False,,,,True,,False,,,False,,,,,,,,,,,,
02110,185,232.0,,233.4,,200.0,184.0,,,,,164.5,,,,67.0,,107.5,,200.0,257.7,,284.0,,,,,,,,,,176.8,47.0,,48.4,,15.0,-1.0,,,,,-20.5,,,,-118.0,,-77.5,,15.0,72.7,,99.0,,,,,,,,,,-8.2,,False,,True,True,,,,,True,,,,False,,False,,True,False,,False,,,,,,,,,,True
02122,1047,1772.0,,1762.1,,1590.0,2530.0,,,,,905.8,,,,847.5,,476.7,,1590.0,1398.2,,1814.0,,,,,1263.2,,,,,2465.1,725.0,,715.1,,543.0,1483.0,,,,,-141.2,,,,-199.5,,-570.3,,543.0,351.2,,767.0,,,,,216.2,,,,,1418.1,,True,,True,False,,,,,True,,,,True,,True,,True,True,,False,,,,,True,,,,,False
02130,37,44.0,,69.4,,27.0,10.0,,,,,73.8,,,,1.5,,12.0,,16.0,49.7,,108.0,,,,,,,,,,38.1,7.0,,32.4,,-10.0,-27.0,,,,,36.8,,,,-35.5,,-25.0,,-21.0,12.7,,71.0,,,,,,,,,,1.1,,False,,False,False,,,,,False,,,,False,,False,,False,False,,False,,,,,,,,,,True
02150,621,216.0,,196.9,,203.0,0.0,,,,,155.7,,,,852.9,,33.9,,184.0,224.5,,292.0,,,,,,,,,,386.2,-405.0,,-424.1,,-418.0,-621.0,,,,,-465.3,,,,231.9,,-587.1,,-437.0,-396.5,,-329.0,,,,,,,,,,-234.8,,False,,False,False,,,,,False,,,,True,,False,,False,True,,True,,,,,,,,,,True
02158,278,128.0,,120.5,,122.0,8.0,,,,,182.8,,,,28.9,,,,138.0,125.9,,,,,,,,,,,,,-150.0,,-157.5,,-156.0,-270.0,,,,,-95.2,,,,-249.1,,,,-140.0,-152.1,,,,,,,,,,,,,,False,,False,False,,,,,True,,,,False,,,,True,False,,,,,,,,,,,,
02164,15,12.0,,8.5,,7.0,0.0,,,,,38.2,,,,8.1,,3.6,,0.0,,,43.0,,,,,,,,,,14.4,-3.0,,-6.5,,-8.0,-15.0,,,,,23.2,,,,-6.9,,-11.4,,-15.0,,,28.0,,,,,,,,,,-0.6,,False,,False,False,,,,,False,,,,False,,False,,False,,,False,,,,,,,,,,True
02170,2846,2876.0,,2895.8,,2163.0,2274.0,,,,,1766.1,,,,235.1,,466.7,,4708.0,2254.3,,2927.0,,,,,2296.4,,,,,1976.6,30.0,,49.8,,-683.0,-572.0,,,,,-1079.9,,,,-2610.9,,-2379.3,,1862.0,-591.7,,81.0,,,,,-549.6,,,,,-869.4,,False,,False,False,,,,,False,,,,False,,False,,False,False,,False,,,,,False,,,,,False
02180,46,168.0,,178.2,,162.0,0.0,,,,,116.3,,,,428.6,,23.9,,200.0,138.4,,240.0,,,,,,,,,,172.8,122.0,,132.2,,116.0,-46.0,,,,,70.3,,,,382.6,,-22.1,,154.0,92.4,,194.0,,,,,,,,,,126.8,,False,,True,True,,,,,True,,,,False,,True,,False,True,,False,,,,,,,,,,False
02185,343,188.0,,164.4,,145.0,25.0,,,,,175.9,,,,38.7,,46.6,,157.0,149.6,,213.0,,,,,,,,,,191.0,-155.0,,-178.6,,-198.0,-318.0,,,,,-167.1,,,,-304.3,,-296.4,,-186.0,-193.4,,-130.0,,,,,,,,,,-152.0,,False,,False,False,,,,,False,,,,False,,False,,False,False,,True,,,,,,,,,,True
02188,43,76.0,,76.5,,75.0,0.0,,,,,115.7,,,,132.8,,35.2,,70.0,91.4,,182.0,,,,,,,,,,93.7,33.0,,33.5,,32.0,-43.0,,,,,72.7,,,,89.8,,-7.8,,27.0,48.4,,139.0,,,,,,,,,,50.7,,False,,True,False,,,,,False,,,,False,,True,,True,False,,False,,,,,,,,,,False
02195,6,0.0,,0.0,,0.0,0.0,,,,,5.9,,,,0.0,,0.2,,9.0,7.7,,46.0,,,,,,,,,,,-6.0,,-6.0,,-6.0,-6.0,,,,,-0.1,,,,-6.0,,-5.8,,3.0,1.7,,40.0,,,,,,,,,,,,False,,False,False,,,,,True,,,,True,,True,,True,True,,False,,,,,,,,,,
02198,20,20.0,,17.4,,12.0,0.0,,,,,16.2,,,,0.1,,8.1,,12.0,16.0,,,,,,,,,,,,,0.0,,-2.6,,-8.0,-20.0,,,,,-3.8,,,,-19.9,,-11.9,,-8.0,-4.0,,,,,,,,,,,,,,False,,False,False,,,,,False,,,,False,,False,,False,False,,,,,,,,,,,,
02220,86,120.0,,121.0,,112.0,28.0,,,,,88.4,,,,114.8,,23.8,,129.0,125.8,,195.0,,,,,,,,,,128.2,34.0,,35.0,,26.0,-58.0,,,,,2.4,,,,28.8,,-62.2,,43.0,39.8,,109.0,,,,,,,,,,42.2,,False,,True,False,,,,,True,,,,True,,False,,False,False,,False,,,,,,,,,,False
02230,7,0.0,,0.9,,0.0,0.0,,,,,6.2,,,,3.5,,4.6,,,0.8,,,,,,,,,,,,,-7.0,,-6.1,,-7.0,-7.0,,,,,-0.8,,,,-3.5,,-2.4,,,-6.2,,,,,,,,,,,,,,True,,False,False,,,,,True,,,,True,,True,,,True,,,,,,,,,,,,
02240,121,236.0,,227.3,,225.0,0.0,,,,,110.0,,,,568.0,,32.2,,236.0,176.1,,234.0,,,,,,,,,,284.6,115.0,,106.3,,104.0,-121.0,,,,,-11.0,,,,447.0,,-88.8,,115.0,55.1,,113.0,,,,,,,,,,163.6,,True,,True,False,,,,,True,,,,False,,True,,False,True,,True,,,,,,,,,,False
02261,76,72.0,,70.0,,67.0,0.0,,,,,49.9,,,,62.8,,26.7,,54.0,81.0,,173.0,,,,,,,,,,96.8,-4.0,,-6.0,,-9.0,-76.0,,,,,-26.1,,,,-13.2,,-49.3,,-22.0,5.0,,97.0,,,,,,,,,,20.8,,False,,False,False,,,,,False,,,,False,,False,,False,False,,False,,,,,,,,,,False
02275,6,0.0,,0.0,,0.0,0.0,,,,,3.7,,,,0.0,,0.1,,0.0,1.9,,,,,,,,,,,,,-6.0,,-6.0,,-6.0,-6.0,,,,,-2.3,,,,-6.0,,-5.9,,-6.0,-4.1,,,,,,,,,,,,,,False,,False,False,,,,,True,,,,True,,True,,False,True,,,,,,,,,,,,
02282,4,16.0,,16.8,,15.0,0.0,,,,,16.8,,,,22.9,,0.0,,12.0,15.1,,18.0,,,,,,,,,,12.4,12.0,,12.8,,11.0,-4.0,,,,,12.8,,,,18.9,,-4.0,,8.0,11.1,,14.0,,,,,,,,,,8.4,,False,,True,True,,,,,False,,,,False,,True,,True,True,,False,,,,,,,,,,True
02290,37,84.0,,86.0,,80.0,0.0,,,,,42.0,,,,309.7,,8.3,,82.0,67.8,,146.0,,,,,,,,,,159.3,47.0,,49.0,,43.0,-37.0,,,,,5.0,,,,272.7,,-28.7,,45.0,30.8,,109.0,,,,,,,,,,122.3,,False,,True,True,,,,,True,,,,False,,True,,True,True,,False,,,,,,,,,,False
04001,1845,1844.0,,1852.8,,1760.0,1179.0,,,,,2428.0,,2113.0,,7804.2,,1660.9,,3366.0,1671.4,,1803.0,,,,,1509.0,,,,,1499.0,-1.0,,7.8,,-85.0,-666.0,,,,,583.0,,268.0,,5959.2,,-184.1,,1521.0,-173.6,,-42.0,,,,,-336.0,,,,,-346.0,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,False,,,,,False
04003,3456,2068.0,,2046.3,,2057.0,3012.0,,,,,3349.2,,1583.0,,3236.3,,2369.7,,4396.5,1847.1,,2532.0,,,,,1655.1,,,,,4632.3,-1388.0,,-1409.7,,-1399.0,-444.0,,,,,-106.8,,-1873.0,,-219.7,,-1086.3,,940.5,-1608.9,,-924.0,,,,,-1800.9,,,,,1176.3,,False,,False,True,,,,,True,,False,,True,,True,,True,False,,True,,,,,False,,,,,True
04005,3225,2324.0,,2349.7,,2026.0,2444.0,,,,,3997.9,,1846.0,,1945.9,,1871.8,,2774.0,1909.3,,2769.0,,,,,2439.9,1836.0,,,,2576.6,-901.0,,-875.3,,-1199.0,-781.0,,,,,772.9,,-1379.0,,-1279.1,,-1353.2,,-451.0,-1315.7,,-456.0,,,,,-785.1,-1389.0,,,,-648.4,,True,,False,True,,,,,True,,False,,False,,False,,True,False,,True,,,,,True,False,,,,True
04007,1337,1204.0,,1207.3,,1078.0,1024.0,,,,,786.0,,938.0,,1913.9,,963.7,,1154.0,876.2,,1334.0,,,,,731.1,,,,,1606.6,-133.0,,-129.7,,-259.0,-313.0,,,,,-551.0,,-399.0,,576.9,,-373.3,,-183.0,-460.8,,-3.0,,,,,-605.9,,,,,269.6,,True,,False,False,,,,,False,,False,,False,,False,,False,False,,True,,,,,False,,,,,False
04009,928,1140.0,,1144.9,,1002.0,1269.0,,,,,809.4,,760.0,,709.7,,685.4,,1062.0,874.4,,1287.0,,,,,,,,,,1112.7,212.0,,216.9,,74.0,341.0,,,,,-118.6,,-168.0,,-218.3,,-242.6,,134.0,-53.6,,359.0,,,,,,,,,,184.7,,False,,True,False,,,,,True,,True,,False,,False,,True,True,,False,,,,,,,,,,True
04011,158,188.0,,191.0,,180.0,0.0,,,,,77.0,,164.0,,1552.8,,99.6,,443.5,169.1,,208.0,,,,,,,,,,176.3,30.0,,33.0,,22.0,-158.0,,,,,-81.0,,6.0,,1394.8,,-58.4,,285.5,11.1,,50.0,,,,,,,,,,18.3,,False,,True,False,,,,,False,,True,,False,,False,,False,True,,False,,,,,,,,,,True
04012,488,336.0,,332.3,,351.0,320.0,,,,,118.6,,390.0,,741.3,,226.5,,483.0,342.0,,313.0,,,,,,,,,,458.8,-152.0,,-155.7,,-137.0,-168.0,,,,,-369.4,,-98.0,,253.3,,-261.5,,-5.0,-146.0,,-175.0,,,,,,,,,,-29.2,,False,,True,False,,,,,False,,True,,False,,False,,True,True,,False,,,,,,,,,,True
04013,98977,64108.0,,64130.7,92524.5,63758.0,58959.0,,,,,46137.9,,60411.0,,123979.5,,69902.8,,78151.5,59034.0,,76692.0,,,,,53503.1,79170.0,,,,91300.0,-34869.0,,-34846.3,-6452.5,-35219.0,-40018.0,,,,,-52839.1,,-38566.0,,25002.5,,-29074.2,,-20825.5,-39943.0,,-22285.0,,,,,-45473.9,-19807.0,,,,-7677.0,,True,True,False,False,,,,,False,,False,,True,,True,,True,False,,True,,,,,False,True,,,,True
04015,5193,2252.0,,2252.8,,2340.0,3512.0,,,,,1931.9,,2350.0,,3798.7,,2734.2,,2991.0,2094.8,,3081.0,,,,,2125.0,3015.0,,,,3075.3,-2941.0,,-2940.2,,-2853.0,-1681.0,,,,,-3261.1,,-2843.0,,-1394.3,,-2458.8,,-2202.0,-3098.2,,-2112.0,,,,,-3068.0,-2178.0,,,,-2117.7,,True,,True,True,,,,,False,,True,,True,,True,,True,False,,True,,,,,False,True,,,,True
04017,2839,1992.0,,1997.3,,1955.0,1430.0,,,,,1901.5,,2522.0,,2305.5,,2081.7,,2477.0,1897.2,,2452.0,,,,,2215.6,,,,,1547.6,-847.0,,-841.7,,-884.0,-1409.0,,,,,-937.5,,-317.0,,-533.5,,-757.3,,-362.0,-941.8,,-387.0,,,,,-623.4,,,,,-1291.4,,True,,False,False,,,,,False,,True,,True,,True,,True,False,,True,,,,,True,,,,,False
04019,26350,16244.0,,16501.8,21938.4,16669.0,21441.0,,,,,23327.8,,14179.0,,22536.7,,18991.6,,18698.5,15098.5,,20300.0,,,,,13132.7,24917.0,,,,18775.5,-10106.0,,-9848.2,-4411.6,-9681.0,-4909.0,,,,,-3022.2,,-12171.0,,-3813.3,,-7358.4,,-7651.5,-11251.5,,-6050.0,,,,,-13217.3,-1433.0,,,,-7574.5,,True,True,True,True,,,,,True,,False,,True,,True,,True,False,,True,,,,,False,True,,,,True
04021,9535,5212.0,,5292.9,8959.8,6309.0,5450.0,,,,,7679.8,,6368.0,,16949.3,,4378.2,,9655.0,6332.4,,7227.0,,,,,4852.8,7625.0,,,,11135.6,-4323.0,,-4242.1,-575.2,-3226.0,-4085.0,,,,,-1855.2,,-3167.0,,7414.3,,-5156.8,,120.0,-3202.6,,-2308.0,,,,,-4682.2,-1910.0,,,,1600.6,,True,True,True,True,,,,,True,,True,,False,,False,,True,True,,True,,,,,False,True,,,,True
04023,1854,1412.0,,1363.6,,1359.0,1801.0,,,,,1745.9,,772.0,,3886.7,,1086.0,,2800.0,1209.1,,1581.0,,,,,984.0,,,,,2232.0,-442.0,,-490.4,,-495.0,-53.0,,,,,-108.1,,-1082.0,,2032.7,,-768.0,,946.0,-644.9,,-273.0,,,,,-870.0,,,,,378.0,,False,,False,True,,,,,True,,False,,False,,False,,False,False,,True,,,,,False,,,,,True
04025,5265,3680.0,,3685.8,,3857.0,6234.0,,,,,4879.1,,2979.0,,16240.2,,5190.2,,8500.5,3829.2,,4560.0,,,,,2506.0,8916.0,,,,9942.8,-1585.0,,-1579.2,,-1408.0,969.0,,,,,-385.9,,-2286.0,,10975.2,,-74.8,,3235.5,-1435.8,,-705.0,,,,,-2759.0,3651.0,,,,4677.8,,True,,True,True,,,,,True,,False,,False,,True,,False,True,,True,,,,,False,False,,,,False
04027,9124,5756.0,,5886.9,6900.8,5699.0,3202.0,,,,,5762.2,,3959.0,,6792.4,,5492.4,,6090.0,4130.2,,6051.0,,,,,5313.7,13802.0,,,,10344.5,-3368.0,,-3237.1,-2223.2,-3425.0,-5922.0,,,,,-3361.8,,-5165.0,,-2331.6,,-3631.6,,-3034.0,-4993.8,,-3073.0,,,,,-3810.3,4678.0,,,,1220.5,,True,True,False,False,,,,,True,,False,,True,,False,,True,False,,True,,,,,False,False,,,,True
05001,289,228.0,,228.4,,228.0,173.0,,,,,135.4,,281.0,,247.2,,170.6,,132.0,178.9,,320.0,,,,,,,,,,311.3,-61.0,,-60.6,,-61.0,-116.0,,,,,-153.6,,-8.0,,-41.8,,-118.4,,-157.0,-110.1,,31.0,,,,,,,,,,22.3,,True,,False,False,,,,,False,,True,,True,,False,,False,False,,True,,,,,,,,,,True
05003,379,480.0,,504.6,,462.0,587.0,,,,,170.7,,278.0,,380.8,,211.5,,476.0,314.1,,446.0,,,,,,,,,,772.7,101.0,,125.6,,83.0,208.0,,,,,-208.3,,-101.0,,1.8,,-167.5,,97.0,-64.9,,67.0,,,,,,,,,,393.7,,False,,True,False,,,,,False,,False,,True,,False,,True,True,,True,,,,,,,,,,False
05005,566,560.0,,562.3,,529.0,463.0,,,,,266.5,,478.0,,481.4,,355.2,,579.0,531.9,,767.0,,,,,,,,,,652.0,-6.0,,-3.7,,-37.0,-103.0,,,,,-299.5,,-88.0,,-84.6,,-210.8,,13.0,-34.1,,201.0,,,,,,,,,,86.0,,True,,False,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,,,,,,False
05007,4941,3524.0,,3548.9,,3540.0,3630.0,,,,,2408.0,,3620.0,,1525.2,,3546.6,,3881.5,3142.9,,4822.0,,,,,4606.9,3141.0,,,,4188.2,-1417.0,,-1392.1,,-1401.0,-1311.0,,,,,-2533.0,,-1321.0,,-3415.8,,-1394.4,,-1059.5,-1798.1,,-119.0,,,,,-334.1,-1800.0,,,,-752.8,,True,,True,True,,,,,False,,True,,False,,True,,True,False,,True,,,,,True,False,,,,True
05009,710,768.0,,776.6,,780.0,942.0,,,,,406.9,,477.0,,929.2,,405.8,,888.0,684.4,,972.0,,,,,,,,,,1058.4,58.0,,66.6,,70.0,232.0,,,,,-303.1,,-233.0,,219.2,,-304.2,,178.0,-25.6,,262.0,,,,,,,,,,348.4,,False,,False,False,,,,,False,,False,,False,,False,,False,True,,False,,,,,,,,,,False
05011,400,248.0,,238.1,,238.0,87.0,,,,,95.5,,147.0,,2137.8,,65.4,,494.0,199.6,,250.0,,,,,,,,,,492.8,-152.0,,-161.9,,-162.0,-313.0,,,,,-304.5,,-253.0,,1737.8,,-334.6,,94.0,-200.4,,-150.0,,,,,,,,,,92.8,,False,,False,False,,,,,False,,False,,False,,False,,True,False,,True,,,,,,,,,,True
05013,69,80.0,,78.7,,66.0,66.0,,,,,72.1,,66.0,,40.6,,60.3,,49.0,76.6,,112.0,,,,,,,,,,88.3,11.0,,9.7,,-3.0,-3.0,,,,,3.1,,-3.0,,-28.4,,-8.7,,-20.0,7.6,,43.0,,,,,,,,,,19.3,,True,,True,True,,,,,True,,True,,False,,True,,False,True,,False,,,,,,,,,,False
05015,589,508.0,,524.3,,518.0,679.0,,,,,235.0,,302.0,,1230.6,,287.7,,614.5,390.9,,558.0,,,,,,,,,,574.7,-81.0,,-64.7,,-71.0,90.0,,,,,-354.0,,-287.0,,641.6,,-301.3,,25.5,-198.1,,-31.0,,,,,,,,,,-14.3,,True,,True,False,,,,,False,,False,,False,,False,,True,False,,True,,,,,,,,,,True
