,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
29047,1265,75.0,188.0,,,,1127.0,,47.3,426.5,,14.0,,286.8,200.6,90.0,-1190.0,-1077.0,,,,-138.0,,-1217.7,-838.5,,-1251.0,,-978.2,-1064.4,-1175.0,True,,,,True,,False,True,,False,,True,True,True
29049,361,130.0,196.0,,,,66.0,,168.5,62.9,,28.3,,42.6,82.5,163.0,-231.0,-165.0,,,,-295.0,,-192.5,-298.1,,-332.7,,-318.4,-278.5,-198.0,True,,,,False,,True,False,,False,,False,False,True
29051,2345,930.0,1697.0,,,,456.0,,984.6,368.9,,377.4,,803.8,586.0,597.0,-1415.0,-648.0,,,,-1889.0,,-1360.4,-1976.1,,-1967.6,,-1541.2,-1759.0,-1748.0,True,,,,False,,True,False,,False,,False,False,False
29053,353,225.0,209.0,,,,129.0,,236.6,60.8,,64.8,,116.3,120.2,159.0,-128.0,-144.0,,,,-224.0,,-116.4,-292.2,,-288.2,,-236.7,-232.8,-194.0,False,,,,False,,True,False,,False,,False,False,False
29055,374,120.0,182.0,,,,102.0,,155.2,103.8,,21.6,,264.1,180.4,43.0,-254.0,-192.0,,,,-272.0,,-218.8,-270.2,,-352.4,,-109.9,-193.6,-331.0,True,,,,False,,True,False,,False,,True,True,False
29057,102,90.0,113.0,,,,43.0,,151.4,29.8,,,,20.8,,121.0,-12.0,11.0,,,,-59.0,,49.4,-72.2,,,,-81.2,,19.0,True,,,,False,,False,False,,,,False,,False
29059,230,90.0,104.0,,,,99.0,,123.6,78.7,,70.4,,50.0,58.2,57.0,-140.0,-126.0,,,,-131.0,,-106.4,-151.3,,-159.6,,-180.0,-171.8,-173.0,True,,,,True,,True,False,,False,,False,False,False
29061,109,150.0,189.0,,,,47.0,,217.9,32.1,,85.1,,103.4,153.0,114.0,41.0,80.0,,,,-62.0,,108.9,-76.9,,-23.9,,-5.6,44.0,5.0,False,,,,False,,False,False,,True,,True,False,True
29063,244,130.0,145.0,,,,64.0,,135.6,52.9,,68.2,,22.0,142.0,117.0,-114.0,-99.0,,,,-180.0,,-108.4,-191.1,,-175.8,,-222.0,-102.0,-127.0,True,,,,False,,True,False,,False,,False,True,False
29065,164,0.0,48.0,,,,93.0,,47.3,71.6,,8.1,,8.1,,11.0,-164.0,-116.0,,,,-71.0,,-116.7,-92.4,,-155.9,,-155.9,,-153.0,True,,,,True,,True,True,,True,,True,,True
29067,99,180.0,349.0,,,,130.0,,237.9,93.7,,42.5,,53.1,,73.0,81.0,250.0,,,,31.0,,138.9,-5.3,,-56.5,,-45.9,,-26.0,False,,,,True,,False,True,,True,,True,,True
29069,470,415.0,379.0,,,,351.0,,396.0,128.6,,228.3,,65.1,384.3,226.0,-55.0,-91.0,,,,-119.0,,-74.0,-341.4,,-241.7,,-404.9,-85.7,-244.0,False,,,,False,,False,False,,False,,False,False,False
29071,1371,940.0,1150.0,,,,491.0,,1016.2,702.9,,424.7,,674.2,540.5,944.0,-431.0,-221.0,,,,-880.0,,-354.8,-668.1,,-946.3,,-696.8,-830.5,-427.0,True,,,,False,,True,False,,False,,False,False,True
29073,161,0.0,2.0,,,,52.0,,6.9,36.0,,35.9,,2.4,48.2,7.0,-161.0,-159.0,,,,-109.0,,-154.1,-125.0,,-125.1,,-158.6,-112.8,-154.0,True,,,,True,,True,True,,True,,True,True,True
29075,106,70.0,33.0,,,,51.0,,46.9,22.5,,8.3,,64.9,32.4,59.0,-36.0,-73.0,,,,-55.0,,-59.1,-83.5,,-97.7,,-41.1,-73.6,-47.0,False,,,,False,,False,False,,False,,False,False,False
29077,3609,3535.0,4619.0,,,,3040.0,,3592.2,1524.7,,2735.0,,16496.3,2057.4,3674.0,-74.0,1010.0,,,,-569.0,,-16.8,-2084.3,,-874.0,,12887.3,-1551.6,65.0,False,,,,False,,True,False,,False,,False,False,True
29079,115,80.0,62.0,,,,71.0,,77.7,39.7,,52.2,,21.4,64.4,47.0,-35.0,-53.0,,,,-44.0,,-37.3,-75.3,,-62.8,,-93.6,-50.6,-68.0,False,,,,False,,False,False,,False,,False,False,False
29081,100,110.0,63.0,,,,46.0,,90.3,13.4,,37.2,,183.0,56.6,163.0,10.0,-37.0,,,,-54.0,,-9.7,-86.6,,-62.8,,83.0,-43.4,63.0,False,,,,False,,True,False,,False,,False,False,False
29083,321,225.0,499.0,,,,171.0,,326.4,75.8,,127.3,,27.9,258.9,109.0,-96.0,178.0,,,,-150.0,,5.4,-245.2,,-193.7,,-293.1,-62.1,-212.0,False,,,,False,,True,False,,False,,False,True,False
29085,167,80.0,127.0,,,,38.0,,99.0,58.0,,,,74.6,,42.0,-87.0,-40.0,,,,-129.0,,-68.0,-109.0,,,,-92.4,,-125.0,True,,,,False,,True,False,,,,False,,False
29087,70,30.0,0.0,,,,23.0,,30.3,15.8,,4.9,,0.0,,71.0,-40.0,-70.0,,,,-47.0,,-39.7,-54.2,,-65.1,,-70.0,,1.0,False,,,,False,,True,False,,False,,False,,True
29089,131,60.0,38.0,,,,99.0,,54.3,42.7,,13.0,,18.3,,36.0,-71.0,-93.0,,,,-32.0,,-76.7,-88.3,,-118.0,,-112.7,,-95.0,False,,,,True,,False,False,,False,,False,,False
29091,588,690.0,881.0,,,,418.0,,837.3,262.6,,576.1,,121.2,745.0,633.0,102.0,293.0,,,,-170.0,,249.3,-325.4,,-11.9,,-466.8,157.0,45.0,False,,,,False,,False,False,,True,,False,False,True
29093,76,10.0,21.0,,,,39.0,,13.4,26.0,,3.8,,3.9,,5.0,-66.0,-55.0,,,,-37.0,,-62.6,-50.0,,-72.2,,-72.1,,-71.0,True,,,,True,,True,True,,False,,False,,False
29095,4147,655.0,407.0,,,,3917.0,,786.9,3884.9,,513.4,,414.8,742.9,1365.0,-3492.0,-3740.0,,,,-230.0,,-3360.1,-262.1,,-3633.6,,-3732.2,-3404.1,-2782.0,False,,,,True,,True,True,,False,,False,True,True
29097,1929,2025.0,3153.0,,,,1479.0,,1928.2,543.5,,891.4,,159.6,935.5,1522.0,96.0,1224.0,,,,-450.0,,-0.8,-1385.5,,-1037.6,,-1769.4,-993.5,-407.0,False,,,,False,,True,False,,False,,False,False,False
29099,2509,1500.0,2040.0,,,,889.0,,1542.3,1862.4,,3231.0,,4756.6,1264.4,1045.0,-1009.0,-469.0,,,,-1620.0,,-966.7,-646.6,,722.0,,2247.6,-1244.6,-1464.0,True,,,,False,,True,True,,True,,False,False,False
29101,807,0.0,72.0,,,,475.0,,48.7,79.0,,15.2,,9.8,24.0,3.0,-807.0,-735.0,,,,-332.0,,-758.3,-728.0,,-791.8,,-797.2,-783.0,-804.0,True,,,,True,,True,True,,True,,True,True,True
29103,27,25.0,0.0,,,,35.0,,24.2,12.1,,,,4.9,,33.0,-2.0,-27.0,,,,8.0,,-2.8,-14.9,,,,-22.1,,6.0,False,,,,False,,False,False,,,,False,,False
29105,612,670.0,1007.0,,,,310.0,,856.0,415.1,,523.6,,332.1,299.1,14.0,58.0,395.0,,,,-302.0,,244.0,-196.9,,-88.4,,-279.9,-312.9,-598.0,False,,,,False,,False,False,,False,,False,False,False
29107,458,425.0,558.0,,,,160.0,,402.1,143.8,,106.0,,238.7,681.3,220.0,-33.0,100.0,,,,-298.0,,-55.9,-314.2,,-352.0,,-219.3,223.3,-238.0,False,,,,False,,False,False,,False,,False,False,False
29109,635,485.0,661.0,,,,432.0,,587.6,298.0,,420.9,,186.0,272.5,423.0,-150.0,26.0,,,,-203.0,,-47.4,-337.0,,-214.1,,-449.0,-362.5,-212.0,True,,,,False,,True,False,,False,,False,False,False
29111,154,150.0,46.0,,,,61.0,,175.4,34.6,,71.4,,303.1,,301.0,-4.0,-108.0,,,,-93.0,,21.4,-119.4,,-82.6,,149.1,,147.0,False,,,,False,,False,False,,False,,False,,False
29113,617,480.0,1527.0,,,,203.0,,431.3,237.5,,181.1,,1338.1,344.1,0.0,-137.0,910.0,,,,-414.0,,-185.7,-379.5,,-435.9,,721.1,-272.9,-617.0,False,,,,False,,False,False,,False,,False,False,False
29115,84,180.0,267.0,,,,65.0,,321.3,22.1,,97.8,,28.6,109.5,331.0,96.0,183.0,,,,-19.0,,237.3,-61.9,,13.8,,-55.4,25.5,247.0,False,,,,True,,False,True,,True,,True,True,False
29117,185,140.0,71.0,,,,162.0,,163.5,69.4,,104.4,,98.0,306.9,8.0,-45.0,-114.0,,,,-23.0,,-21.5,-115.6,,-80.6,,-87.0,121.9,-177.0,False,,,,True,,True,False,,False,,False,False,False
29119,170,70.0,,,,,276.0,,102.8,31.0,,218.5,,3.0,70.0,205.0,-100.0,,,,,106.0,,-67.2,-139.0,,48.5,,-167.0,-100.0,35.0,,,,,False,,True,False,,True,,False,False,True
29121,154,75.0,59.0,,,,73.0,,95.9,53.8,,18.3,,8.8,82.7,22.0,-79.0,-95.0,,,,-81.0,,-58.1,-100.2,,-135.7,,-145.2,-71.3,-132.0,False,,,,False,,True,False,,False,,False,True,False
29123,274,5.0,75.0,,,,77.0,,3.5,62.0,,3.2,,26.8,,22.0,-269.0,-199.0,,,,-197.0,,-270.5,-212.0,,-270.8,,-247.2,,-252.0,True,,,,True,,False,True,,False,,True,,True
29125,159,30.0,41.0,,,,36.0,,55.9,32.8,,13.1,,25.8,,38.0,-129.0,-118.0,,,,-123.0,,-103.1,-126.2,,-145.9,,-133.2,,-121.0,True,,,,True,,True,True,,False,,False,,True
29127,437,265.0,173.0,,,,216.0,,266.9,130.7,,112.0,,95.7,184.0,237.0,-172.0,-264.0,,,,-221.0,,-170.1,-306.3,,-325.0,,-341.3,-253.0,-200.0,False,,,,False,,True,False,,False,,False,False,False
29129,14,15.0,0.0,,,,20.0,,10.0,5.6,,1.6,,26.2,,8.0,1.0,-14.0,,,,6.0,,-4.0,-8.4,,-12.4,,12.2,,-6.0,False,,,,False,,False,False,,False,,False,,False
29131,546,255.0,220.0,,,,129.0,,338.1,224.8,,146.4,,161.2,278.7,235.0,-291.0,-326.0,,,,-417.0,,-207.9,-321.2,,-399.6,,-384.8,-267.3,-311.0,False,,,,False,,True,False,,False,,False,True,False
29133,190,115.0,81.0,,,,107.0,,79.0,31.5,,28.0,,27.6,126.9,95.0,-75.0,-109.0,,,,-83.0,,-111.0,-158.5,,-162.0,,-162.4,-63.1,-95.0,False,,,,False,,False,False,,False,,False,True,False
29135,463,150.0,276.0,,,,100.0,,227.3,68.6,,20.6,,16.7,64.2,114.0,-313.0,-187.0,,,,-363.0,,-235.7,-394.4,,-442.4,,-446.2,-398.8,-349.0,True,,,,False,,True,False,,False,,False,False,False
29137,135,15.0,0.0,,,,25.0,,2.9,20.6,,9.0,,4.7,,6.0,-120.0,-135.0,,,,-110.0,,-132.1,-114.4,,-126.0,,-130.3,,-129.0,False,,,,True,,False,True,,False,,False,,False
29139,143,15.0,36.0,,,,29.0,,20.4,19.3,,7.4,,4.7,16.5,7.0,-128.0,-107.0,,,,-114.0,,-122.6,-123.7,,-135.6,,-138.3,-126.5,-136.0,True,,,,True,,True,True,,False,,False,True,False
29141,406,335.0,560.0,,,,82.0,,445.2,113.5,,184.8,,130.5,458.8,124.0,-71.0,154.0,,,,-324.0,,39.2,-292.5,,-221.2,,-275.5,52.8,-282.0,False,,,,False,,True,False,,False,,False,True,False
29143,329,305.0,104.0,,,,141.0,,271.4,57.7,,114.1,,66.4,266.8,255.0,-24.0,-225.0,,,,-188.0,,-57.6,-271.3,,-214.9,,-262.6,-62.2,-74.0,False,,,,False,,False,False,,False,,False,False,False
29145,905,0.0,233.0,,,,782.0,,49.0,99.0,,27.5,,284.4,26.3,22.0,-905.0,-672.0,,,,-123.0,,-856.0,-806.0,,-877.5,,-620.6,-878.7,-883.0,True,,,,True,,True,True,,True,,True,True,True
29147,640,275.0,185.0,,,,230.0,,251.4,51.9,,108.5,,200.2,184.9,128.0,-365.0,-455.0,,,,-410.0,,-388.6,-588.1,,-531.5,,-439.8,-455.1,-512.0,False,,,,False,,False,False,,False,,False,False,False
29149,139,105.0,129.0,,,,116.0,,127.5,49.5,,95.1,,191.7,,0.0,-34.0,-10.0,,,,-23.0,,-11.5,-89.5,,-43.9,,52.7,,-139.0,True,,,,True,,True,False,,False,,False,,False
29151,466,155.0,234.0,,,,68.0,,220.6,40.1,,59.3,,87.1,130.5,183.0,-311.0,-232.0,,,,-398.0,,-245.4,-425.9,,-406.7,,-378.9,-335.5,-283.0,True,,,,False,,True,False,,False,,False,False,True
29153,102,55.0,36.0,,,,60.0,,61.3,64.4,,,,16.7,,23.0,-47.0,-66.0,,,,-42.0,,-40.7,-37.6,,,,-85.3,,-79.0,False,,,,True,,True,True,,,,False,,False
29155,259,210.0,264.0,,,,205.0,,237.4,125.8,,38.8,,224.6,155.9,221.0,-49.0,5.0,,,,-54.0,,-21.6,-133.2,,-220.2,,-34.4,-103.1,-38.0,True,,,,False,,True,False,,False,,True,False,True
29157,360,175.0,261.0,,,,115.0,,178.4,81.3,,35.5,,67.8,349.0,61.0,-185.0,-99.0,,,,-245.0,,-181.6,-278.7,,-324.5,,-292.2,-11.0,-299.0,True,,,,False,,True,False,,False,,False,True,False
29159,909,390.0,745.0,,,,553.0,,382.2,277.7,,161.6,,75.8,239.7,163.0,-519.0,-164.0,,,,-356.0,,-526.8,-631.3,,-747.4,,-833.2,-669.3,-746.0,True,,,,True,,False,False,,False,,False,False,False
29161,521,155.0,209.0,,,,335.0,,155.5,284.5,,39.6,,13.3,188.9,99.0,-366.0,-312.0,,,,-186.0,,-365.5,-236.5,,-481.4,,-507.7,-332.1,-422.0,True,,,,True,,True,True,,False,,False,True,False
29163,241,55.0,70.0,,,,104.0,,88.2,60.1,,14.9,,29.6,32.2,21.0,-186.0,-171.0,,,,-137.0,,-152.8,-180.9,,-226.1,,-211.4,-208.8,-220.0,True,,,,True,,True,True,,False,,False,False,False
29165,439,165.0,132.0,,,,338.0,,185.6,317.7,,71.8,,40.9,97.5,169.0,-274.0,-307.0,,,,-101.0,,-253.4,-121.3,,-367.2,,-398.1,-341.5,-270.0,False,,,,True,,True,True,,False,,False,False,True
29167,416,715.0,2729.0,,,,309.0,,1011.6,282.9,,219.4,,161.3,367.4,0.0,299.0,2313.0,,,,-107.0,,595.6,-133.1,,-196.6,,-254.7,-48.6,-416.0,False,,,,True,,False,True,,True,,True,True,False
29169,434,300.0,269.0,,,,417.0,,423.1,171.4,,78.8,,96.7,254.4,245.0,-134.0,-165.0,,,,-17.0,,-10.9,-262.6,,-355.2,,-337.3,-179.6,-189.0,False,,,,True,,True,False,,False,,False,False,False
29171,35,0.0,0.0,,,,38.0,,1.5,7.4,,,,3.7,,0.0,-35.0,-35.0,,,,3.0,,-33.5,-27.6,,,,-31.3,,-35.0,False,,,,True,,True,True,,,,True,,False
29173,98,20.0,0.0,,,,38.0,,21.9,30.9,,2.9,,11.9,,10.0,-78.0,-98.0,,,,-60.0,,-76.1,-67.1,,-95.1,,-86.1,,-88.0,False,,,,True,,True,True,,False,,False,,False
29175,497,200.0,286.0,,,,156.0,,360.6,72.1,,50.5,,34.9,136.7,328.0,-297.0,-211.0,,,,-341.0,,-136.4,-424.9,,-446.5,,-462.1,-360.3,-169.0,True,,,,False,,True,False,,False,,False,False,True
29177,208,85.0,33.0,,,,99.0,,61.1,56.6,,18.2,,44.9,44.2,95.0,-123.0,-175.0,,,,-109.0,,-146.9,-151.4,,-189.8,,-163.1,-163.8,-113.0,False,,,,True,,False,False,,False,,False,False,True
29179,71,10.0,0.0,,,,29.0,,7.5,11.9,,1.3,,2.5,,6.0,-61.0,-71.0,,,,-42.0,,-63.5,-59.1,,-69.7,,-68.5,,-65.0,False,,,,True,,False,True,,False,,False,,False
29181,194,0.0,103.0,,,,69.0,,4.0,13.9,,44.2,,32.9,53.5,0.0,-194.0,-91.0,,,,-125.0,,-190.0,-180.1,,-149.8,,-161.1,-140.5,-194.0,True,,,,True,,True,True,,True,,True,True,False
29183,5087,1895.0,3067.0,,,,1387.0,,1566.6,2630.9,,875.9,,4331.1,1082.2,1310.0,-3192.0,-2020.0,,,,-3700.0,,-3520.4,-2456.1,,-4211.1,,-755.9,-4004.8,-3777.0,True,,,,False,,False,True,,False,,True,False,False
29185,88,20.0,96.0,,,,39.0,,30.4,28.9,,6.0,,2.6,,34.0,-68.0,8.0,,,,-49.0,,-57.6,-59.1,,-82.0,,-85.4,,-54.0,True,,,,True,,True,True,,False,,False,,True
29186,396,95.0,137.0,,,,67.0,,138.3,52.1,,25.5,,255.7,98.2,69.0,-301.0,-259.0,,,,-329.0,,-257.7,-343.9,,-370.5,,-140.3,-297.8,-327.0,True,,,,False,,True,False,,False,,True,True,False
29187,1234,640.0,513.0,,,,422.0,,580.8,385.4,,200.2,,173.0,1732.5,259.0,-594.0,-721.0,,,,-812.0,,-653.2,-848.6,,-1033.8,,-1061.0,498.5,-975.0,False,,,,False,,False,False,,False,,False,True,False
29189,10225,5410.0,3155.0,,,,3984.0,,4842.8,6418.6,,3257.7,,2797.5,3562.9,4738.0,-4815.0,-7070.0,,,,-6241.0,,-5382.2,-3806.4,,-6967.3,,-7427.5,-6662.1,-5487.0,False,,,,False,,False,True,,False,,False,False,False
29195,330,355.0,390.0,,,,203.0,,260.7,218.1,,126.8,,146.8,252.2,243.0,25.0,60.0,,,,-127.0,,-69.3,-111.9,,-203.2,,-183.2,-77.8,-87.0,False,,,,False,,False,False,,False,,False,False,False
29197,52,25.0,,,,,35.0,,21.4,6.3,,1.5,,8.6,,113.0,-27.0,,,,,-17.0,,-30.6,-45.7,,-50.5,,-43.4,,61.0,,,,,True,,False,False,,False,,False,,False
29199,59,35.0,31.0,,,,44.0,,25.1,8.3,,1.0,,20.7,27.4,42.0,-24.0,-28.0,,,,-15.0,,-33.9,-50.7,,-58.0,,-38.3,-31.6,-17.0,False,,,,True,,False,False,,False,,False,False,True
29201,768,410.0,777.0,,,,285.0,,425.3,246.2,,88.1,,234.7,317.4,522.0,-358.0,9.0,,,,-483.0,,-342.7,-521.8,,-679.9,,-533.3,-450.6,-246.0,True,,,,False,,True,False,,False,,False,False,True
29203,154,160.0,105.0,,,,40.0,,262.5,39.3,,84.2,,18.1,109.3,194.0,6.0,-49.0,,,,-114.0,,108.5,-114.7,,-69.8,,-135.9,-44.7,40.0,False,,,,False,,False,False,,False,,False,False,False
29205,51,25.0,0.0,,,,34.0,,21.4,17.8,,6.6,,12.0,,38.0,-26.0,-51.0,,,,-17.0,,-29.6,-33.2,,-44.4,,-39.0,,-13.0,False,,,,True,,False,False,,False,,False,,True
29207,461,355.0,667.0,,,,273.0,,372.7,111.0,,91.0,,154.3,283.7,209.0,-106.0,206.0,,,,-188.0,,-88.3,-350.0,,-370.0,,-306.7,-177.3,-252.0,False,,,,False,,True,False,,False,,False,False,False
29209,332,270.0,557.0,,,,160.0,,348.7,168.8,,137.1,,140.4,157.6,188.0,-62.0,225.0,,,,-172.0,,16.7,-163.2,,-194.9,,-191.6,-174.4,-144.0,False,,,,False,,True,False,,False,,False,False,False
29211,205,145.0,0.0,,,,76.0,,118.9,17.3,,21.0,,85.5,61.6,129.0,-60.0,-205.0,,,,-129.0,,-86.1,-187.7,,-184.0,,-119.5,-143.4,-76.0,False,,,,False,,False,False,,False,,False,False,False
29213,682,915.0,1857.0,,,,535.0,,831.8,137.6,,697.2,,110.0,449.1,369.0,233.0,1175.0,,,,-147.0,,149.8,-544.4,,15.2,,-572.0,-232.9,-313.0,False,,,,True,,True,False,,True,,False,True,False
29215,345,285.0,216.0,,,,221.0,,308.3,237.0,,162.5,,84.1,,41.0,-60.0,-129.0,,,,-124.0,,-36.7,-108.0,,-182.5,,-260.9,,-304.0,False,,,,False,,True,False,,False,,False,,False
29217,222,190.0,297.0,,,,154.0,,239.4,112.4,,123.6,,161.0,214.0,174.0,-32.0,75.0,,,,-68.0,,17.4,-109.6,,-98.4,,-61.0,-8.0,-48.0,False,,,,False,,True,False,,False,,False,True,False
29219,247,90.0,104.0,,,,116.0,,84.0,111.4,,17.7,,49.8,56.8,49.0,-157.0,-143.0,,,,-131.0,,-163.0,-135.6,,-229.3,,-197.2,-190.2,-198.0,True,,,,True,,False,True,,False,,False,False,False
29221,417,290.0,369.0,,,,143.0,,408.1,148.9,,81.7,,58.1,199.3,383.0,-127.0,-48.0,,,,-274.0,,-8.9,-268.1,,-335.3,,-358.9,-217.7,-34.0,True,,,,False,,True,False,,False,,False,False,True
29223,127,70.0,188.0,,,,61.0,,80.8,87.5,,,,6.9,,0.0,-57.0,61.0,,,,-66.0,,-46.2,-39.5,,,,-120.1,,-127.0,False,,,,False,,True,True,,,,False,,False
29225,586,575.0,483.0,,,,283.0,,638.8,287.0,,338.6,,168.2,375.0,351.0,-11.0,-103.0,,,,-303.0,,52.8,-299.0,,-247.4,,-417.8,-211.0,-235.0,False,,,,False,,False,False,,False,,False,False,False
29227,18,5.0,0.0,,,,15.0,,4.7,2.8,,0.4,,0.8,,2.0,-13.0,-18.0,,,,-3.0,,-13.3,-15.2,,-17.6,,-17.1,,-16.0,False,,,,True,,False,False,,False,,False,,False
29229,227,420.0,608.0,,,,158.0,,685.6,46.0,,158.3,,94.9,253.4,274.0,193.0,381.0,,,,-69.0,,458.6,-181.0,,-68.7,,-132.1,26.4,47.0,False,,,,True,,False,True,,True,,True,True,True
29510,2218,1115.0,949.0,,,,1129.0,,860.7,1416.3,,600.3,,601.8,849.9,965.0,-1103.0,-1269.0,,,,-1089.0,,-1357.3,-801.7,,-1617.7,,-1616.2,-1368.1,-1253.0,False,,,,True,,False,True,,False,,False,False,False
30001,202,230.0,95.0,,,,90.0,,262.4,21.3,,265.1,,153.6,,359.0,28.0,-107.0,,,,-112.0,,60.4,-180.7,,63.1,,-48.4,,157.0,False,,,,False,,False,False,,False,,False,,False
30003,578,290.0,,,,,175.0,,230.3,76.5,,98.1,,34.5,185.1,297.0,-288.0,,,,,-403.0,,-347.7,-501.5,,-479.9,,-543.5,-392.9,-281.0,,,,,False,,False,False,,False,,False,False,True
30005,330,270.0,0.0,,,,74.0,,271.9,6.3,,,,12.8,,305.0,-60.0,-330.0,,,,-256.0,,-58.1,-323.7,,,,-317.2,,-25.0,False,,,,False,,True,False,,,,False,,True
30007,93,5.0,0.0,,,,19.0,,9.1,1.7,,9.0,,1.5,,54.0,-88.0,-93.0,,,,-74.0,,-83.9,-91.3,,-84.0,,-91.5,,-39.0,False,,,,True,,True,False,,True,,False,,True
30009,215,65.0,0.0,,,,49.0,,68.9,31.4,,30.7,,54.3,41.6,71.0,-150.0,-215.0,,,,-166.0,,-146.1,-183.6,,-184.3,,-160.7,-173.4,-144.0,False,,,,False,,True,False,,False,,False,False,True
30011,80,25.0,0.0,,,,23.0,,45.8,35.2,,,,0.0,,36.0,-55.0,-80.0,,,,-57.0,,-34.2,-44.8,,,,-80.0,,-44.0,False,,,,False,,True,True,,,,False,,True
30013,1984,955.0,1314.0,,,,1349.0,,1348.1,376.7,,1211.8,,333.1,1358.2,985.0,-1029.0,-670.0,,,,-635.0,,-635.9,-1607.3,,-772.2,,-1651.0,-625.8,-999.0,True,,,,True,,True,False,,True,,False,True,True
30015,124,35.0,0.0,,,,21.0,,85.6,17.2,,,,20.9,,28.0,-89.0,-124.0,,,,-103.0,,-38.4,-106.8,,,,-103.1,,-96.0,False,,,,False,,True,False,,,,False,,False
30017,285,25.0,,,,,256.0,,50.5,16.0,,,,3.0,19.8,13.0,-260.0,,,,,-29.0,,-234.5,-269.0,,,,-282.0,-265.2,-272.0,,,,,True,,True,False,,,,False,False,False
30019,53,5.0,0.0,,,,57.0,,11.9,4.4,,,,0.0,,3.0,-48.0,-53.0,,,,4.0,,-41.1,-48.6,,,,-53.0,,-50.0,False,,,,True,,True,False,,,,False,,False
30021,255,45.0,0.0,,,,180.0,,28.0,23.8,,,,17.3,,24.0,-210.0,-255.0,,,,-75.0,,-227.0,-231.2,,,,-237.7,,-231.0,False,,,,True,,False,False,,,,False,,False
30023,358,180.0,35.0,,,,115.0,,37.6,26.4,,220.8,,867.0,,61.0,-178.0,-323.0,,,,-243.0,,-320.4,-331.6,,-137.2,,509.0,,-297.0,False,,,,False,,False,False,,True,,False,,False
30025,94,60.0,0.0,,,,50.0,,41.9,6.4,,,,95.3,,144.0,-34.0,-94.0,,,,-44.0,,-52.1,-87.6,,,,1.3,,50.0,False,,,,False,,False,False,,,,True,,False
30027,233,35.0,0.0,,,,223.0,,24.5,37.6,,,,33.8,,22.0,-198.0,-233.0,,,,-10.0,,-208.5,-195.4,,,,-199.2,,-211.0,False,,,,True,,False,True,,,,False,,False
30029,2882,1625.0,4574.0,,,,1795.0,,2259.0,445.4,,2648.9,,766.4,779.3,2388.0,-1257.0,1692.0,,,,-1087.0,,-623.0,-2436.6,,-233.1,,-2115.6,-2102.7,-494.0,False,,,,True,,True,False,,True,,False,False,True
30031,2736,1050.0,2879.0,,,,586.0,,1019.7,329.0,,1321.9,,802.2,475.6,1934.0,-1686.0,143.0,,,,-2150.0,,-1716.3,-2407.0,,-1414.1,,-1933.8,-2260.4,-802.0,True,,,,False,,False,False,,True,,False,False,True
30033,24,5.0,0.0,,,,25.0,,6.9,0.2,,,,1.3,,5.0,-19.0,-24.0,,,,1.0,,-17.1,-23.8,,,,-22.7,,-19.0,False,,,,True,,True,False,,,,False,,False
30035,684,820.0,175.0,,,,387.0,,1973.0,62.7,,818.8,,81.0,439.9,430.0,136.0,-509.0,,,,-297.0,,1289.0,-621.3,,134.8,,-603.0,-244.1,-254.0,False,,,,False,,False,False,,True,,False,False,False
30037,11,5.0,0.0,,,,5.0,,22.4,1.9,,0.5,,0.0,,8.0,-6.0,-11.0,,,,-6.0,,11.4,-9.1,,-10.5,,-11.0,,-3.0,False,,,,False,,False,False,,False,,False,,True
30039,55,30.0,,,,,20.0,,21.6,3.8,,,,76.3,,167.0,-25.0,,,,,-35.0,,-33.4,-51.2,,,,21.3,,112.0,,,,,False,,False,False,,,,True,,False
30041,805,285.0,0.0,,,,986.0,,335.2,56.5,,204.4,,266.0,,396.0,-520.0,-805.0,,,,181.0,,-469.8,-748.5,,-600.6,,-539.0,,-409.0,False,,,,True,,True,False,,False,,False,,True
30043,142,75.0,51.0,,,,45.0,,114.6,36.9,,40.4,,28.1,,53.0,-67.0,-91.0,,,,-97.0,,-27.4,-105.1,,-101.6,,-113.9,,-89.0,False,,,,False,,True,False,,False,,False,,False
30045,15,5.0,0.0,,,,0.0,,15.1,2.9,,,,5.2,,45.0,-10.0,-15.0,,,,-15.0,,0.1,-12.1,,,,-9.8,,30.0,False,,,,False,,True,False,,,,True,,False
