,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
01121,544,512.0,815.5,,409.0,344.0,,,,,1615.4,,282.0,,433.8,199.6,,408.7,464.7,0.6,,,,354.9,,,,534.0,433.1,-32.0,271.5,,-135.0,-200.0,,,,,1071.4,,-262.0,,-110.2,-344.4,,-135.3,-79.3,-543.4,,,,-189.1,,,,-10.0,-110.9,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,,,False,,,,True,False
01123,263,120.0,58.2,,85.0,48.0,,,,,493.8,,109.0,,88.2,71.7,,50.9,85.3,0.6,,,,85.6,,,,101.0,168.1,-143.0,-204.8,,-178.0,-215.0,,,,,230.8,,-154.0,,-174.8,-191.3,,-212.1,-177.7,-262.4,,,,-177.4,,,,-162.0,-94.9,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,,,False,,,,False,True
01125,1767,1196.0,2076.6,1184.8,877.0,738.0,,,,,5719.8,,868.0,,844.0,567.4,,707.8,878.0,6.1,,,,1294.5,590.0,,,299.0,3942.0,-571.0,309.6,-582.2,-890.0,-1029.0,,,,,3952.8,,-899.0,,-923.0,-1199.6,,-1059.2,-889.0,-1760.9,,,,-472.5,-1177.0,,,-1468.0,2175.0,True,False,False,False,,,,,False,,False,,False,False,,False,False,False,,,,True,False,,,False,False
01127,611,448.0,486.8,,344.0,597.0,,,,,1084.7,,324.0,,364.5,91.3,,187.9,374.0,1.5,,,,242.4,,,,386.0,307.4,-163.0,-124.2,,-267.0,-14.0,,,,,473.7,,-287.0,,-246.5,-519.7,,-423.1,-237.0,-609.5,,,,-368.6,,,,-225.0,-303.6,True,,False,True,,,,,False,,False,,False,False,,False,False,False,,,,False,,,,False,False
01129,210,76.0,84.4,,67.0,0.0,,,,,223.5,,100.0,,44.4,32.0,,21.6,83.0,0.1,,,,,,,,124.0,66.4,-134.0,-125.6,,-143.0,-210.0,,,,,13.5,,-110.0,,-165.6,-178.0,,-188.4,-127.0,-209.9,,,,,,,,-86.0,-143.6,True,,False,False,,,,,True,,True,,False,False,,False,True,False,,,,,,,,True,False
01131,42,56.0,56.4,,39.0,0.0,,,,,192.4,,19.0,,46.0,10.1,,15.4,40.5,0.1,,,,,,,,65.0,58.1,14.0,14.4,,-3.0,-42.0,,,,,150.4,,-23.0,,4.0,-31.9,,-26.6,-1.5,-41.9,,,,,,,,23.0,16.1,False,,True,False,,,,,False,,False,,True,False,,False,True,False,,,,,,,,False,False
01133,219,212.0,234.8,,171.0,167.0,,,,,245.1,,124.0,,147.7,62.8,,180.6,188.2,1.3,,,,,,,,167.0,563.0,-7.0,15.8,,-48.0,-52.0,,,,,26.1,,-95.0,,-71.3,-156.2,,-38.4,-30.8,-217.7,,,,,,,,-52.0,344.0,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,,,,,,,False,False
02013,4,4.0,4.9,,4.0,0.0,,,,,6.3,,,,0.0,5.5,,,3.2,,,,,,,,,9.0,7.8,0.0,0.9,,0.0,-4.0,,,,,2.3,,,,-4.0,1.5,,,-0.8,,,,,,,,,5.0,3.8,False,,True,False,,,,,False,,,,False,False,,,False,,,,,,,,,False,False
02016,7,0.0,0.0,,0.0,0.0,,,,,18.4,,,,0.0,0.6,,,1.5,,,,,,,,,0.0,4.0,-7.0,-7.0,,-7.0,-7.0,,,,,11.4,,,,-7.0,-6.4,,,-5.5,,,,,,,,,-7.0,-3.0,False,,False,False,,,,,False,,,,True,True,,,True,,,,,,,,,False,True
02020,4411,2664.0,2731.2,,2356.0,3209.0,,,,,1144.0,,,,2195.7,1446.8,,1998.2,2997.9,1305.3,,,,1470.7,3833.0,,,927.0,1698.3,-1747.0,-1679.8,,-2055.0,-1202.0,,,,,-3267.0,,,,-2215.3,-2964.2,,-2412.8,-1413.1,-3105.7,,,,-2940.3,-578.0,,,-3484.0,-2712.7,True,,False,True,,,,,False,,,,False,False,,False,True,False,,,,False,True,,,False,False
02050,470,200.0,189.8,,150.0,0.0,,,,,92.2,,,,294.8,30.8,,154.2,193.1,0.0,,,,,,,,314.0,189.7,-270.0,-280.2,,-320.0,-470.0,,,,,-377.8,,,,-175.2,-439.2,,-315.8,-276.9,-470.0,,,,,,,,-156.0,-280.3,False,,False,False,,,,,False,,,,True,False,,False,False,False,,,,,,,,True,False
02060,0,0.0,0.0,,0.0,0.0,,,,,15.7,,,,0.0,0.0,,0.3,0.3,,,,,,,,,0.0,4.0,0.0,0.0,,0.0,0.0,,,,,15.7,,,,0.0,0.0,,0.3,0.3,,,,,,,,,0.0,4.0,True,,True,True,,,,,False,,,,False,True,,False,False,,,,,,,,,True,False
02068,16,12.0,10.5,,8.0,0.0,,,,,6.9,,,,8.3,7.8,,,8.0,,,,,,,,,1.0,7.7,-4.0,-5.5,,-8.0,-16.0,,,,,-9.1,,,,-7.7,-8.2,,,-8.0,,,,,,,,,-15.0,-8.3,False,,False,False,,,,,False,,,,False,False,,,False,,,,,,,,,False,False
02070,33,12.0,12.6,,5.0,0.0,,,,,14.2,,,,4.6,9.0,,0.4,4.8,,,,,,,,,2.0,7.8,-21.0,-20.4,,-28.0,-33.0,,,,,-18.8,,,,-28.4,-24.0,,-32.6,-28.2,,,,,,,,,-31.0,-25.2,True,,False,False,,,,,True,,,,False,False,,False,False,,,,,,,,,False,False
02090,936,1108.0,1114.5,,1042.0,2381.0,,,,,435.9,,,,1207.6,291.9,,1098.2,988.7,508.4,,,,686.7,,,,609.0,1286.3,172.0,178.5,,106.0,1445.0,,,,,-500.1,,,,271.6,-644.1,,162.2,52.7,-427.6,,,,-249.3,,,,-327.0,350.3,False,,True,False,,,,,False,,,,False,False,,True,True,False,,,,False,,,,False,False
02100,6,0.0,0.1,,0.0,0.0,,,,,28.0,,,,0.0,0.5,,,0.5,,,,,,,,,0.0,4.0,-6.0,-5.9,,-6.0,-6.0,,,,,22.0,,,,-6.0,-5.5,,,-5.5,,,,,,,,,-6.0,-2.0,True,,False,False,,,,,False,,,,True,True,,,True,,,,,,,,,False,True
02105,0,0.0,0.0,,0.0,0.0,,,,,6.7,,,,0.1,1.7,,,0.1,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,6.7,,,,0.1,1.7,,,0.1,,,,,,,,,,,True,,True,True,,,,,False,,,,False,False,,,False,,,,,,,,,,
02110,250,52.0,52.5,,54.0,31.0,,,,,271.4,,,,35.6,59.9,,34.7,96.6,146.7,,,,,,,,27.0,69.6,-198.0,-197.5,,-196.0,-219.0,,,,,21.4,,,,-214.4,-190.1,,-215.3,-153.4,-103.3,,,,,,,,-223.0,-180.4,True,,True,False,,,,,True,,,,False,True,,False,True,True,,,,,,,,False,True
02122,617,168.0,166.8,,136.0,55.0,,,,,294.4,,,,110.1,55.3,,93.2,224.7,110.4,,,,,,,,231.0,77.4,-449.0,-450.2,,-481.0,-562.0,,,,,-322.6,,,,-506.9,-561.7,,-523.8,-392.3,-506.6,,,,,,,,-386.0,-539.6,False,,False,False,,,,,True,,,,False,False,,False,True,False,,,,,,,,True,False
02130,44,16.0,17.8,,11.0,0.0,,,,,177.9,,,,16.7,6.5,,2.0,9.1,,,,,,,,,65.0,11.1,-28.0,-26.2,,-33.0,-44.0,,,,,133.9,,,,-27.3,-37.5,,-42.0,-34.9,,,,,,,,,21.0,-32.9,True,,False,False,,,,,False,,,,True,False,,False,False,,,,,,,,,True,False
02150,52,52.0,48.7,,35.0,3.0,,,,,42.7,,,,126.7,13.8,,1.4,36.4,,,,,,,,,106.0,100.9,0.0,-3.3,,-17.0,-49.0,,,,,-9.3,,,,74.7,-38.2,,-50.6,-15.6,,,,,,,,,54.0,48.9,False,,False,False,,,,,False,,,,False,False,,False,False,,,,,,,,,False,False
02158,301,12.0,11.7,,12.0,0.0,,,,,26.4,,,,8.2,,,,14.5,,,,,,,,,5.0,,-289.0,-289.3,,-289.0,-301.0,,,,,-274.6,,,,-292.8,,,,-286.5,,,,,,,,,-296.0,,False,,False,False,,,,,True,,,,False,,,,True,,,,,,,,,False,
02164,21,0.0,0.0,,0.0,0.0,,,,,7.0,,,,0.6,1.1,,,0.1,,,,,,,,,,4.0,-21.0,-21.0,,-21.0,-21.0,,,,,-14.0,,,,-20.4,-19.9,,,-20.9,,,,,,,,,,-17.0,False,,False,False,,,,,True,,,,True,True,,,True,,,,,,,,,,True
02170,1154,272.0,279.1,,253.0,0.0,,,,,283.3,,,,221.0,237.0,,210.8,352.9,212.3,,,,,,,,257.0,274.7,-882.0,-874.9,,-901.0,-1154.0,,,,,-870.7,,,,-933.0,-917.0,,-943.2,-801.1,-941.7,,,,,,,,-897.0,-879.3,True,,False,False,,,,,True,,,,False,False,,False,True,False,,,,,,,,False,True
02180,46,80.0,76.8,,49.0,0.0,,,,,69.6,,,,113.2,13.3,,20.9,60.6,0.0,,,,,,,,69.0,68.2,34.0,30.8,,3.0,-46.0,,,,,23.6,,,,67.2,-32.7,,-25.1,14.6,-46.0,,,,,,,,23.0,22.2,True,,True,False,,,,,True,,,,False,True,,True,True,False,,,,,,,,True,True
02185,145,40.0,41.1,,33.0,0.0,,,,,38.6,,,,48.4,26.1,,8.4,58.1,0.0,,,,,,,,31.0,82.7,-105.0,-103.9,,-112.0,-145.0,,,,,-106.4,,,,-96.6,-118.9,,-136.6,-86.9,-145.0,,,,,,,,-114.0,-62.3,True,,False,False,,,,,False,,,,True,False,,False,True,False,,,,,,,,False,True
02188,112,112.0,113.1,,80.0,1.0,,,,,55.5,,,,106.4,14.9,,74.1,157.7,0.0,,,,,,,,19.0,1820.0,0.0,1.1,,-32.0,-111.0,,,,,-56.5,,,,-5.6,-97.1,,-37.9,45.7,-112.0,,,,,,,,-93.0,1708.0,False,,False,False,,,,,False,,,,False,False,,False,False,False,,,,,,,,False,False
02195,8,0.0,0.8,,0.0,0.0,,,,,99.1,,,,0.1,0.2,,0.1,1.0,,,,,,,,,15.0,,-8.0,-7.2,,-8.0,-8.0,,,,,91.1,,,,-7.9,-7.8,,-7.9,-7.0,,,,,,,,,7.0,,True,,False,False,,,,,False,,,,True,True,,True,True,,,,,,,,,True,
02198,6,0.0,0.0,,0.0,0.0,,,,,37.5,,,,0.1,3.2,,1.3,1.5,,,,,,,,,0.0,,-6.0,-6.0,,-6.0,-6.0,,,,,31.5,,,,-5.9,-2.8,,-4.7,-4.5,,,,,,,,,-6.0,,True,,False,False,,,,,False,,,,True,True,,True,True,,,,,,,,,False,
02220,27,0.0,1.7,,3.0,0.0,,,,,46.5,,,,0.1,8.7,,2.1,5.9,,,,,,,,,1.0,13.4,-27.0,-25.3,,-24.0,-27.0,,,,,19.5,,,,-26.9,-18.3,,-24.9,-21.1,,,,,,,,,-26.0,-13.6,True,,True,False,,,,,True,,,,True,True,,True,True,,,,,,,,,True,True
02230,8,0.0,0.0,,0.0,0.0,,,,,7.0,,,,0.0,0.0,,,0.1,,,,,,,,,,,-8.0,-8.0,,-8.0,-8.0,,,,,-1.0,,,,-8.0,-8.0,,,-7.9,,,,,,,,,,,False,,False,False,,,,,True,,,,True,False,,,True,,,,,,,,,,
02240,53,20.0,19.2,,12.0,0.0,,,,,67.3,,,,23.3,3.9,,0.9,8.3,,,,,,,,,23.0,99.0,-33.0,-33.8,,-41.0,-53.0,,,,,14.3,,,,-29.7,-49.1,,-52.1,-44.7,,,,,,,,,-30.0,46.0,False,,False,False,,,,,True,,,,True,False,,False,False,,,,,,,,,True,False
02261,58,20.0,18.8,,18.0,0.0,,,,,30.2,,,,20.0,3.2,,7.1,36.4,,,,,,,,,29.0,10.7,-38.0,-39.2,,-40.0,-58.0,,,,,-27.8,,,,-38.0,-54.8,,-50.9,-21.6,,,,,,,,,-29.0,-47.3,False,,False,False,,,,,True,,,,False,False,,False,True,,,,,,,,,True,False
02275,0,0.0,0.0,,0.0,0.0,,,,,28.6,,,,0.0,0.5,,,1.0,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,,,,,28.6,,,,0.0,0.5,,,1.0,,,,,,,,,0.0,,True,,True,True,,,,,False,,,,False,False,,,False,,,,,,,,,True,
02282,7,4.0,3.9,,4.0,0.0,,,,,10.1,,,,2.8,0.0,,,1.3,,,,,,,,,2.0,5.1,-3.0,-3.1,,-3.0,-7.0,,,,,3.1,,,,-4.2,-7.0,,,-5.7,,,,,,,,,-5.0,-1.9,False,,False,False,,,,,False,,,,False,False,,,False,,,,,,,,,False,True
02290,36,20.0,20.3,,19.0,0.0,,,,,42.3,,,,18.3,1.8,,11.6,36.2,,,,,,,,,52.0,18.3,-16.0,-15.7,,-17.0,-36.0,,,,,6.3,,,,-17.7,-34.2,,-24.4,0.2,,,,,,,,,16.0,-17.7,True,,False,False,,,,,True,,,,False,False,,False,True,,,,,,,,,False,False
04001,421,536.0,517.9,,342.0,348.0,,,,,725.7,,597.0,,235.1,74.2,,152.8,398.2,1.2,,,,315.7,,,,122.0,193.4,115.0,96.9,,-79.0,-73.0,,,,,304.7,,176.0,,-185.9,-346.8,,-268.2,-22.8,-419.8,,,,-105.3,,,,-299.0,-227.6,True,,True,True,,,,,False,,False,,False,False,,False,True,False,,,,True,,,,False,False
04003,428,144.0,139.0,,106.0,45.0,,,,,385.4,,184.0,,100.3,98.7,,54.3,222.2,0.0,,,,94.3,,,,137.0,98.0,-284.0,-289.0,,-322.0,-383.0,,,,,-42.6,,-244.0,,-327.7,-329.3,,-373.7,-205.8,-428.0,,,,-333.7,,,,-291.0,-330.0,False,,False,False,,,,,True,,True,,False,False,,False,True,False,,,,False,,,,False,False
04005,1328,728.0,762.5,,512.0,1248.0,,,,,1094.0,,437.0,,507.9,247.3,,582.2,795.3,0.6,,,,381.0,481.0,,,349.0,388.4,-600.0,-565.5,,-816.0,-80.0,,,,,-234.0,,-891.0,,-820.1,-1080.7,,-745.8,-532.7,-1327.4,,,,-947.0,-847.0,,,-979.0,-939.6,True,,False,True,,,,,True,,False,,False,False,,False,True,False,,,,False,False,,,False,False
04007,619,316.0,346.6,,237.0,343.0,,,,,189.5,,83.0,,295.5,59.9,,181.5,332.1,171.4,,,,136.8,,,,462.0,90.4,-303.0,-272.4,,-382.0,-276.0,,,,,-429.5,,-536.0,,-323.5,-559.1,,-437.5,-286.9,-447.6,,,,-482.2,,,,-157.0,-528.6,True,,False,True,,,,,False,,False,,False,False,,False,True,False,,,,False,,,,True,False
04009,470,244.0,244.8,,152.0,123.0,,,,,233.2,,59.0,,202.7,52.6,,93.7,228.9,0.0,,,,,,,,145.0,343.9,-226.0,-225.2,,-318.0,-347.0,,,,,-236.8,,-411.0,,-267.3,-417.4,,-376.3,-241.1,-470.0,,,,,,,,-325.0,-126.1,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,,,,,,,False,True
04011,52,12.0,9.3,,8.0,0.0,,,,,83.5,,19.0,,11.1,5.8,,0.1,6.3,,,,,,,,,92.0,5.4,-40.0,-42.7,,-44.0,-52.0,,,,,31.5,,-33.0,,-40.9,-46.2,,-51.9,-45.7,,,,,,,,,40.0,-46.6,False,,False,False,,,,,True,,True,,False,False,,False,False,,,,,,,,,False,False
04012,71,80.0,69.7,,48.0,24.0,,,,,160.3,,16.0,,81.0,17.0,,13.4,71.0,0.0,,,,,,,,280.0,81.2,9.0,-1.3,,-23.0,-47.0,,,,,89.3,,-55.0,,10.0,-54.0,,-57.6,0.0,-71.0,,,,,,,,209.0,10.2,True,,False,False,,,,,False,,False,,False,False,,False,True,False,,,,,,,,False,False
04013,19855,11516.0,11380.6,11594.2,9940.0,18458.0,,,,,0.0,,5910.0,,8782.5,4877.9,,9982.6,16674.9,596.4,,,,7981.8,15319.0,,,13737.0,,-8339.0,-8474.4,-8260.8,-9915.0,-1397.0,,,,,-19855.0,,-13945.0,,-11072.5,-14977.1,,-9872.4,-3180.1,-19258.6,,,,-11873.2,-4536.0,,,-6118.0,,False,True,False,True,,,,,False,,False,,False,False,,False,True,False,,,,False,True,,,True,
04015,634,168.0,215.0,,157.0,228.0,,,,,468.6,,319.0,,150.8,139.3,,36.4,191.6,133.9,,,,121.8,55.0,,,137.0,124.7,-466.0,-419.0,,-477.0,-406.0,,,,,-165.4,,-315.0,,-483.2,-494.7,,-597.6,-442.4,-500.1,,,,-512.2,-579.0,,,-497.0,-509.3,True,,False,True,,,,,True,,True,,False,False,,False,True,False,,,,False,False,,,False,False
04017,940,276.0,307.3,,202.0,59.0,,,,,607.4,,519.0,,201.8,80.8,,153.5,361.5,2.6,,,,163.3,,,,494.0,209.1,-664.0,-632.7,,-738.0,-881.0,,,,,-332.6,,-421.0,,-738.2,-859.2,,-786.5,-578.5,-937.4,,,,-776.7,,,,-446.0,-730.9,True,,False,False,,,,,True,,True,,False,False,,False,True,False,,,,False,,,,True,False
04019,3703,2032.0,3054.1,2238.5,1421.0,221.0,,,,,3066.4,,800.0,,1632.7,1004.8,,1290.9,1525.2,868.1,,,,1237.4,771.0,,,1665.0,3309.4,-1671.0,-648.9,-1464.5,-2282.0,-3482.0,,,,,-636.6,,-2903.0,,-2070.3,-2698.2,,-2412.1,-2177.8,-2834.9,,,,-2465.6,-2932.0,,,-2038.0,-393.6,True,True,False,False,,,,,True,,False,,False,False,,False,False,False,,,,False,False,,,False,True
04021,1763,1152.0,1185.4,1331.1,899.0,2193.0,,,,,758.4,,348.0,,979.5,422.5,,750.9,1179.3,132.3,,,,941.6,793.0,,,1236.0,1109.9,-611.0,-577.6,-431.9,-864.0,430.0,,,,,-1004.6,,-1415.0,,-783.5,-1340.5,,-1012.1,-583.7,-1630.7,,,,-821.4,-970.0,,,-527.0,-653.1,True,True,False,True,,,,,False,,False,,False,False,,False,True,False,,,,False,False,,,True,False
04023,207,92.0,82.3,,58.0,0.0,,,,,256.2,,46.0,,81.5,39.0,,15.4,133.5,0.3,,,,40.0,,,,0.0,73.4,-115.0,-124.7,,-149.0,-207.0,,,,,49.2,,-161.0,,-125.5,-168.0,,-191.6,-73.5,-206.7,,,,-167.0,,,,-207.0,-133.6,False,,False,False,,,,,True,,False,,False,False,,False,True,False,,,,False,,,,False,False
04025,583,336.0,339.2,,324.0,487.0,,,,,416.4,,271.0,,319.5,207.6,,244.3,424.9,204.0,,,,263.6,399.0,,,281.0,218.3,-247.0,-243.8,,-259.0,-96.0,,,,,-166.6,,-312.0,,-263.5,-375.4,,-338.7,-158.1,-379.0,,,,-319.4,-184.0,,,-302.0,-364.7,True,,False,True,,,,,True,,False,,False,False,,False,True,False,,,,False,True,,,False,False
04027,1392,684.0,679.8,726.2,469.0,489.0,,,,,287.9,,152.0,,474.1,173.1,,238.3,812.1,2.1,,,,432.2,936.0,,,847.0,400.0,-708.0,-712.2,-665.8,-923.0,-903.0,,,,,-1104.1,,-1240.0,,-917.9,-1218.9,,-1153.7,-579.9,-1389.9,,,,-959.8,-456.0,,,-545.0,-992.0,False,True,False,False,,,,,False,,False,,False,False,,False,True,False,,,,False,True,,,True,False
05001,221,388.0,401.1,,194.0,589.0,,,,,116.6,,154.0,,469.0,81.6,,187.4,239.1,136.5,,,,,,,,57.0,140.2,167.0,180.1,,-27.0,368.0,,,,,-104.4,,-67.0,,248.0,-139.4,,-33.6,18.1,-84.5,,,,,,,,-164.0,-80.8,False,,True,False,,,,,True,,True,,False,True,,True,True,True,,,,,,,,True,True
05003,146,80.0,73.8,,66.0,0.0,,,,,198.1,,114.0,,64.6,41.4,,52.2,99.1,0.5,,,,,,,,111.0,42.4,-66.0,-72.2,,-80.0,-146.0,,,,,52.1,,-32.0,,-81.4,-104.6,,-93.8,-46.9,-145.5,,,,,,,,-35.0,-103.6,False,,False,False,,,,,True,,True,,False,False,,False,True,False,,,,,,,,True,False
05005,447,248.0,248.4,,234.0,159.0,,,,,199.8,,347.0,,278.8,121.1,,125.5,237.3,161.0,,,,,,,,183.0,145.8,-199.0,-198.6,,-213.0,-288.0,,,,,-247.2,,-100.0,,-168.2,-325.9,,-321.5,-209.7,-286.0,,,,,,,,-264.0,-301.2,True,,False,False,,,,,False,,True,,True,False,,False,False,False,,,,,,,,False,False
05007,2260,1192.0,1240.0,,1059.0,1206.0,,,,,3102.8,,1825.0,,1031.5,754.6,,594.6,1322.3,76.4,,,,1008.2,813.0,,,1023.0,855.1,-1068.0,-1020.0,,-1201.0,-1054.0,,,,,842.8,,-435.0,,-1228.5,-1505.4,,-1665.4,-937.7,-2183.6,,,,-1251.8,-1447.0,,,-1237.0,-1404.9,True,,False,True,,,,,True,,True,,False,False,,False,True,False,,,,False,False,,,False,False
05009,320,300.0,305.8,,253.0,186.0,,,,,353.4,,462.0,,286.6,112.1,,176.9,236.8,0.2,,,,,,,,244.0,862.3,-20.0,-14.2,,-67.0,-134.0,,,,,33.4,,142.0,,-33.4,-207.9,,-143.1,-83.2,-319.8,,,,,,,,-76.0,542.3,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,,,,,,,False,False
05011,35,12.0,12.1,,12.0,0.0,,,,,174.1,,69.0,,13.1,11.8,,1.3,17.1,0.0,,,,,,,,9.0,9.5,-23.0,-22.9,,-23.0,-35.0,,,,,139.1,,34.0,,-21.9,-23.2,,-33.7,-17.9,-35.0,,,,,,,,-26.0,-25.5,True,,False,False,,,,,False,,False,,True,False,,False,True,False,,,,,,,,False,False
05013,38,8.0,10.2,,8.0,0.0,,,,,21.1,,22.0,,8.0,21.8,,,4.1,,,,,,,,,11.0,6.8,-30.0,-27.8,,-30.0,-38.0,,,,,-16.9,,-16.0,,-30.0,-16.2,,,-33.9,,,,,,,,,-27.0,-31.2,True,,False,False,,,,,True,,True,,False,True,,,False,,,,,,,,,True,False
05015,247,400.0,386.7,,304.0,361.0,,,,,137.7,,254.0,,434.0,138.0,,259.8,334.8,215.3,,,,,,,,472.0,154.4,153.0,139.7,,57.0,114.0,,,,,-109.3,,7.0,,187.0,-109.0,,12.8,87.8,-31.7,,,,,,,,225.0,-92.6,True,,True,True,,,,,True,,True,,False,True,,True,True,True,,,,,,,,False,True
05017,44,20.0,21.5,,20.0,0.0,,,,,128.3,,84.0,,11.8,14.0,,1.6,28.5,0.2,,,,30.0,,,,37.0,32.8,-24.0,-22.5,,-24.0,-44.0,,,,,84.3,,40.0,,-32.2,-30.0,,-42.4,-15.5,-43.8,,,,-14.0,,,,-7.0,-11.2,True,,False,False,,,,,False,,False,,False,False,,False,True,False,,,,True,,,,True,True
05019,177,164.0,166.5,,158.0,185.0,,,,,290.5,,150.0,,167.9,47.7,,50.7,154.5,62.5,,,,,,,,121.0,110.8,-13.0,-10.5,,-19.0,8.0,,,,,113.5,,-27.0,,-9.1,-129.3,,-126.3,-22.5,-114.5,,,,,,,,-56.0,-66.2,True,,False,True,,,,,False,,False,,True,False,,False,False,False,,,,,,,,False,False
05021,192,176.0,176.7,,148.0,190.0,,,,,122.5,,148.0,,188.1,69.5,,108.7,157.5,55.8,,,,,,,,163.0,68.1,-16.0,-15.3,,-44.0,-2.0,,,,,-69.5,,-44.0,,-3.9,-122.5,,-83.3,-34.5,-136.2,,,,,,,,-29.0,-123.9,True,,False,True,,,,,False,,False,,True,False,,False,False,False,,,,,,,,False,False
05023,156,120.0,112.9,,115.0,153.0,,,,,260.1,,300.0,,125.4,40.2,,51.9,105.6,36.5,,,,,,,,163.0,125.3,-36.0,-43.1,,-41.0,-3.0,,,,,104.1,,144.0,,-30.6,-115.8,,-104.1,-50.4,-119.5,,,,,,,,7.0,-30.7,False,,False,True,,,,,False,,False,,True,False,,False,False,False,,,,,,,,True,True
05025,85,24.0,27.7,,22.0,6.0,,,,,188.0,,41.0,,23.0,11.6,,1.0,18.1,0.0,,,,,,,,37.0,26.9,-61.0,-57.3,,-63.0,-79.0,,,,,103.0,,-44.0,,-62.0,-73.4,,-84.0,-66.9,-85.0,,,,,,,,-48.0,-58.1,True,,False,False,,,,,False,,True,,False,False,,False,False,False,,,,,,,,True,True
05027,188,260.0,266.7,,209.0,490.0,,,,,196.3,,116.0,,279.2,92.4,,93.2,215.5,122.9,,,,,,,,161.0,511.6,72.0,78.7,,21.0,302.0,,,,,8.3,,-72.0,,91.2,-95.6,,-94.8,27.5,-65.1,,,,,,,,-27.0,323.6,False,,True,False,,,,,True,,False,,False,False,,False,True,True,,,,,,,,True,False
05029,95,52.0,56.9,,68.0,77.0,,,,,166.4,,347.0,,69.4,42.8,,16.4,79.1,51.4,,,,,,,,91.0,51.0,-43.0,-38.1,,-27.0,-18.0,,,,,71.4,,252.0,,-25.6,-52.2,,-78.6,-15.9,-43.6,,,,,,,,-4.0,-44.0,True,,True,True,,,,,False,,False,,True,False,,False,True,False,,,,,,,,True,False
05031,1854,1484.0,1477.4,,1329.0,1799.0,,,,,589.5,,1135.0,,1430.0,792.9,,746.3,1342.9,1029.6,,,,1099.3,,,,1582.0,3119.5,-370.0,-376.6,,-525.0,-55.0,,,,,-1264.5,,-719.0,,-424.0,-1061.1,,-1107.7,-511.1,-824.4,,,,-754.7,,,,-272.0,1265.5,False,,False,True,,,,,False,,False,,False,False,,False,False,False,,,,False,,,,True,False
05033,653,644.0,644.5,,592.0,556.0,,,,,348.8,,803.0,,636.6,316.6,,491.5,626.4,492.7,,,,383.7,,,,597.0,384.4,-9.0,-8.5,,-61.0,-97.0,,,,,-304.2,,150.0,,-16.4,-336.4,,-161.5,-26.6,-160.3,,,,-269.3,,,,-56.0,-268.6,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,,,False,,,,False,False
