,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
50017,20,12.0,0.0,,,,,6.0,,74.9,18.1,1.0,,4.3,,,16.0,-8.0,-20.0,,,,,-14.0,,54.9,-1.9,-19.0,,-15.7,,,-4.0,False,,,,,False,,False,True,False,,False,,,True
50019,29,0.0,0.0,,,,,0.0,,68.7,8.7,0.1,,0.3,1.2,,0.0,-29.0,-29.0,,,,,-29.0,,39.7,-20.4,-28.9,,-28.6,-27.8,,-29.0,False,,,,,False,,False,True,True,,True,True,,False
50021,10,12.0,2.0,,,,,0.0,,61.7,75.5,1.1,163.3,3.2,54.5,,0.0,2.0,-8.0,,,,,-10.0,,51.7,65.5,-8.9,153.3,-6.8,44.5,,-10.0,False,,,,,False,,False,False,False,False,False,False,,False
50023,77,6.0,43.0,,,,,6.0,,65.9,70.9,0.3,,5.7,3.2,,4.0,-71.0,-34.0,,,,,-71.0,,-11.1,-6.1,-76.7,,-71.3,-73.8,,-73.0,True,,,,,False,,True,True,False,,False,False,,False
50025,34,0.0,0.0,,,,,0.0,,63.4,34.5,0.2,104.9,0.0,7.0,,0.0,-34.0,-34.0,,,,,-34.0,,29.4,0.5,-33.8,70.9,-34.0,-27.0,,-34.0,False,,,,,False,,True,True,True,False,False,True,,False
50027,48,18.0,0.0,,,,,0.0,,81.8,52.1,1.4,,8.5,13.0,,21.0,-30.0,-48.0,,,,,-48.0,,33.8,4.1,-46.6,,-39.5,-35.0,,-27.0,False,,,,,False,,False,True,False,,False,False,,True
51001,65,54.0,7.0,,,,,580.0,,106.9,88.8,4.6,5.8,5.7,26.7,,57.0,-11.0,-58.0,,,,,515.0,,41.9,23.8,-60.4,-59.2,-59.3,-38.3,,-8.0,False,,,,,False,,False,False,False,False,False,False,,True
51003,404,468.0,846.0,,,,,249.0,,391.9,322.2,67.7,478.8,199.5,514.3,,895.0,64.0,442.0,,,,,-155.0,,-12.1,-81.8,-336.3,74.8,-204.5,110.3,,491.0,False,,,,,False,,True,False,False,False,False,False,,False
51005,141,0.0,0.0,,,,,13.0,,3.5,23.6,8.1,,1.0,7.5,,1.0,-141.0,-141.0,,,,,-128.0,,-137.5,-117.4,-132.9,,-140.0,-133.5,,-140.0,False,,,,,True,,True,True,True,,True,True,,True
51007,28,6.0,16.0,,,,,40.0,,12.4,31.1,0.1,69.9,5.5,8.2,,2.0,-22.0,-12.0,,,,,12.0,,-15.6,3.1,-27.9,41.9,-22.5,-19.8,,-26.0,True,,,,,True,,True,True,False,False,False,True,,False
51009,256,150.0,150.0,,,,,59.0,,244.0,107.7,20.2,180.1,26.6,65.4,,134.0,-106.0,-106.0,,,,,-197.0,,-12.0,-148.3,-235.8,-75.9,-229.4,-190.6,,-122.0,False,,,,,False,,True,False,False,True,False,False,,False
51011,117,42.0,11.0,,,,,28.0,,136.0,60.0,3.8,67.7,5.6,136.7,,61.0,-75.0,-106.0,,,,,-89.0,,19.0,-57.0,-113.2,-49.3,-111.4,19.7,,-56.0,False,,,,,False,,True,True,False,True,False,True,,True
51013,1035,600.0,913.0,,,,,339.0,,538.3,862.7,191.6,1221.3,452.1,439.3,,478.0,-435.0,-122.0,,,,,-696.0,,-496.7,-172.3,-843.4,186.3,-582.9,-595.7,,-557.0,True,,,,,False,,False,True,False,True,False,False,,False
51015,301,204.0,295.0,,,,,192.0,,196.0,476.5,37.2,273.5,22.9,149.0,,36.0,-97.0,-6.0,,,,,-109.0,,-105.0,175.5,-263.8,-27.5,-278.1,-152.0,,-265.0,True,,,,,False,,False,False,False,True,False,False,,False
51017,26,6.0,0.0,,,,,0.0,,21.5,5.1,,,41.0,,,3.0,-20.0,-26.0,,,,,-26.0,,-4.5,-20.9,,,15.0,,,-23.0,False,,,,,False,,True,False,,,True,,,False
51019,655,324.0,125.0,,,,,242.0,,368.0,452.9,89.7,481.2,269.5,215.4,,347.0,-331.0,-530.0,,,,,-413.0,,-287.0,-202.1,-565.3,-173.8,-385.5,-439.6,,-308.0,False,,,,,False,,True,True,False,True,False,False,,True
51021,27,0.0,0.0,,,,,20.0,,3.9,9.8,,,0.6,,,0.0,-27.0,-27.0,,,,,-7.0,,-23.1,-17.2,,,-26.4,,,-27.0,False,,,,,True,,True,True,,,True,,,False
51023,242,108.0,84.0,,,,,49.0,,135.3,64.2,13.6,144.0,28.2,54.5,,110.0,-134.0,-158.0,,,,,-193.0,,-106.7,-177.8,-228.4,-98.0,-213.8,-187.5,,-132.0,False,,,,,False,,True,False,False,True,False,False,,True
51025,81,66.0,49.0,,,,,58.0,,42.6,48.7,13.0,28.9,55.6,63.6,,19.0,-15.0,-32.0,,,,,-23.0,,-38.4,-32.3,-68.0,-52.1,-25.4,-17.4,,-62.0,False,,,,,False,,False,False,False,False,False,False,,False
51027,150,90.0,144.0,,,,,157.0,,221.6,44.4,11.6,141.7,9.0,31.3,,255.0,-60.0,-6.0,,,,,7.0,,71.6,-105.6,-138.4,-8.3,-141.0,-118.7,,105.0,True,,,,,True,,False,False,False,True,False,False,,False
51029,132,18.0,0.0,,,,,81.0,,9.0,44.9,0.9,0.4,12.5,10.1,,1.0,-114.0,-132.0,,,,,-51.0,,-123.0,-87.1,-131.1,-131.6,-119.5,-121.9,,-131.0,False,,,,,True,,False,True,False,False,False,False,,False
51031,408,282.0,748.0,,,,,160.0,,368.6,153.5,172.7,197.8,90.1,209.7,,266.0,-126.0,340.0,,,,,-248.0,,-39.4,-254.5,-235.3,-210.2,-317.9,-198.3,,-142.0,False,,,,,False,,True,False,False,False,False,False,,False
51033,119,138.0,246.0,,,,,86.0,,235.2,212.0,13.8,102.4,102.7,150.8,,357.0,19.0,127.0,,,,,-33.0,,116.2,93.0,-105.2,-16.6,-16.3,31.8,,238.0,False,,,,,False,,False,False,False,True,True,False,,False
51035,177,150.0,89.0,,,,,80.0,,169.4,148.8,13.5,94.0,100.4,162.1,,186.0,-27.0,-88.0,,,,,-97.0,,-7.6,-28.2,-163.5,-83.0,-76.6,-14.9,,9.0,False,,,,,False,,True,False,False,False,False,True,,True
51036,27,12.0,7.0,,,,,33.0,,20.1,15.4,15.5,,10.1,11.5,,5.0,-15.0,-20.0,,,,,6.0,,-6.9,-11.6,-11.5,,-16.9,-15.5,,-22.0,False,,,,,True,,True,True,True,,False,False,,False
51037,133,42.0,47.0,,,,,31.0,,52.9,27.5,3.9,48.7,3.2,34.0,,45.0,-91.0,-86.0,,,,,-102.0,,-80.1,-105.5,-129.1,-84.3,-129.8,-99.0,,-88.0,True,,,,,False,,True,False,False,True,False,False,,True
51041,1613,1326.0,489.0,,,,,962.0,,1191.4,1173.0,452.9,764.3,878.1,1277.4,,988.0,-287.0,-1124.0,,,,,-651.0,,-421.6,-440.0,-1160.1,-848.7,-734.9,-335.6,,-625.0,False,,,,,False,,False,False,False,False,False,False,,False
51043,45,18.0,30.0,,,,,10.0,,25.3,32.1,21.2,,7.9,12.4,,18.0,-27.0,-15.0,,,,,-35.0,,-19.7,-12.9,-23.8,,-37.1,-32.6,,-27.0,True,,,,,False,,True,True,True,,False,False,,False
51045,39,6.0,0.0,,,,,0.0,,14.1,6.9,3.3,,6.6,,,6.0,-33.0,-39.0,,,,,-39.0,,-24.9,-32.1,-35.7,,-32.4,,,-33.0,False,,,,,False,,True,True,False,,True,,,False
51047,295,96.0,0.0,,,,,130.0,,135.2,177.7,10.1,79.6,44.6,44.9,,54.0,-199.0,-295.0,,,,,-165.0,,-159.8,-117.3,-284.9,-215.4,-250.4,-250.1,,-241.0,False,,,,,True,,True,True,False,False,False,False,,False
51049,28,18.0,0.0,,,,,12.0,,15.7,18.9,0.0,16.9,0.6,16.2,,88.0,-10.0,-28.0,,,,,-16.0,,-12.3,-9.1,-28.0,-11.1,-27.4,-11.8,,60.0,False,,,,,False,,False,True,False,False,False,False,,False
51051,77,84.0,104.0,,,,,115.0,,118.7,90.2,,105.2,9.2,,,201.0,7.0,27.0,,,,,38.0,,41.7,13.2,,28.2,-67.8,,,124.0,False,,,,,False,,False,False,,False,False,,,False
51053,199,90.0,93.0,,,,,140.0,,176.6,132.3,22.1,97.4,69.3,75.8,,159.0,-109.0,-106.0,,,,,-59.0,,-22.4,-66.7,-176.9,-101.6,-129.7,-123.2,,-40.0,True,,,,,True,,True,True,False,True,False,False,,True
51057,26,54.0,47.0,,,,,41.0,,47.7,57.5,7.6,0.0,64.0,80.8,,63.0,28.0,21.0,,,,,15.0,,21.7,31.5,-18.4,-26.0,38.0,54.8,,37.0,True,,,,,True,,True,False,True,True,False,False,,False
51059,4408,3192.0,2532.0,,,,,2180.0,,2405.5,4125.4,1166.7,3611.3,3108.5,2499.2,,3010.0,-1216.0,-1876.0,,,,,-2228.0,,-2002.5,-282.6,-3241.3,-796.7,-1299.5,-1908.8,,-1398.0,False,,,,,False,,False,True,False,True,False,False,,False
51061,222,180.0,50.0,,,,,183.0,,216.1,324.8,25.6,559.9,82.6,172.9,,107.0,-42.0,-172.0,,,,,-39.0,,-5.9,102.8,-196.4,337.9,-139.4,-49.1,,-115.0,False,,,,,True,,True,False,False,False,False,False,,False
51063,65,72.0,25.0,,,,,37.0,,82.0,57.8,14.8,107.1,4.1,57.7,,22.0,7.0,-40.0,,,,,-28.0,,17.0,-7.2,-50.2,42.1,-60.9,-7.3,,-43.0,False,,,,,False,,False,False,False,False,False,False,,False
51065,71,102.0,502.0,,,,,40.0,,256.7,79.5,15.7,143.9,49.1,117.9,,73.0,31.0,431.0,,,,,-31.0,,185.7,8.5,-55.3,72.9,-21.9,46.9,,2.0,False,,,,,False,,False,True,False,False,True,False,,True
51067,777,0.0,0.0,,,,,131.0,,80.9,194.4,0.1,25.6,7.7,7.5,,0.0,-777.0,-777.0,,,,,-646.0,,-696.1,-582.6,-776.9,-751.4,-769.3,-769.5,,-777.0,False,,,,,True,,True,True,True,True,True,True,,False
51069,428,258.0,1442.0,,,,,161.0,,288.0,312.3,35.4,236.7,111.2,162.1,,316.0,-170.0,1014.0,,,,,-267.0,,-140.0,-115.7,-392.6,-191.3,-316.8,-265.9,,-112.0,False,,,,,False,,True,True,False,False,False,False,,True
51071,77,36.0,67.0,,,,,30.0,,192.4,59.6,15.4,,15.6,42.4,,64.0,-41.0,-10.0,,,,,-47.0,,115.4,-17.4,-61.6,,-61.4,-34.6,,-13.0,True,,,,,False,,False,True,False,,False,True,,True
51073,130,96.0,102.0,,,,,180.0,,138.2,75.3,38.2,123.4,18.0,49.3,,32.0,-34.0,-28.0,,,,,50.0,,8.2,-54.7,-91.8,-6.6,-112.0,-80.7,,-98.0,True,,,,,False,,True,False,False,True,False,False,,False
51075,87,84.0,11.0,,,,,130.0,,165.8,103.3,19.2,161.9,61.8,102.4,,53.0,-3.0,-76.0,,,,,43.0,,78.8,16.3,-67.8,74.9,-25.2,15.4,,-34.0,False,,,,,False,,False,False,False,False,False,False,,False
51077,101,108.0,142.0,,,,,79.0,,82.8,80.7,26.4,78.8,13.9,168.0,,23.0,7.0,41.0,,,,,-22.0,,-18.2,-20.3,-74.6,-22.2,-87.1,67.0,,-78.0,False,,,,,False,,False,False,False,False,False,False,,False
51079,95,42.0,11.0,,,,,17.0,,117.0,37.9,4.6,66.6,1.4,31.8,,155.0,-53.0,-84.0,,,,,-78.0,,22.0,-57.1,-90.4,-28.4,-93.7,-63.2,,60.0,False,,,,,False,,True,False,False,True,False,False,,False
51081,133,102.0,13.0,,,,,161.0,,107.3,69.2,21.6,0.0,24.2,107.6,,0.0,-31.0,-120.0,,,,,28.0,,-25.7,-63.8,-111.4,-133.0,-108.8,-25.4,,-133.0,False,,,,,True,,True,False,False,False,False,True,,False
51083,278,180.0,179.0,,,,,198.0,,258.1,152.7,38.4,188.7,41.0,100.1,,65.0,-98.0,-99.0,,,,,-80.0,,-19.9,-125.3,-239.6,-89.3,-237.0,-177.9,,-213.0,False,,,,,True,,True,False,False,True,False,False,,False
51085,554,456.0,220.0,,,,,289.0,,603.9,603.9,191.9,1356.7,214.1,498.8,,101.0,-98.0,-334.0,,,,,-265.0,,49.9,49.9,-362.1,802.7,-339.9,-55.2,,-453.0,False,,,,,False,,True,True,False,False,False,True,,False
51087,1400,1260.0,1764.0,,,,,1055.0,,858.2,1566.8,394.4,1019.9,705.3,831.0,,940.0,-140.0,364.0,,,,,-345.0,,-541.8,166.8,-1005.6,-380.1,-694.7,-569.0,,-460.0,False,,,,,False,,False,False,False,False,False,False,,False
51089,429,300.0,123.0,,,,,165.0,,366.1,205.3,87.2,123.8,117.5,264.0,,236.0,-129.0,-306.0,,,,,-264.0,,-62.9,-223.7,-341.8,-305.2,-311.5,-165.0,,-193.0,False,,,,,False,,True,False,False,False,False,False,,False
51091,6,6.0,0.0,,,,,0.0,,7.3,0.9,0.2,,0.0,,,65.0,0.0,-6.0,,,,,-6.0,,1.3,-5.1,-5.8,,-6.0,,,59.0,False,,,,,False,,False,False,False,,False,,,False
51093,168,228.0,0.0,,,,,222.0,,296.1,215.4,73.2,219.9,190.2,195.0,,87.0,60.0,-168.0,,,,,54.0,,128.1,47.4,-94.8,51.9,22.2,27.0,,-81.0,False,,,,,True,,False,True,False,True,True,True,,False
51095,151,144.0,85.0,,,,,208.0,,178.3,173.1,36.8,246.7,36.4,68.7,,116.0,-7.0,-66.0,,,,,57.0,,27.3,22.1,-114.2,95.7,-114.6,-82.3,,-35.0,False,,,,,False,,False,False,False,False,False,False,,False
51097,22,36.0,0.0,,,,,36.0,,17.9,18.9,4.4,,1.2,36.7,,30.0,14.0,-22.0,,,,,14.0,,-4.1,-3.1,-17.6,,-20.8,14.7,,8.0,False,,,,,False,,True,True,False,,False,False,,True
51099,76,18.0,0.0,,,,,54.0,,99.2,59.8,1.3,182.2,5.6,32.0,,1.0,-58.0,-76.0,,,,,-22.0,,23.2,-16.2,-74.7,106.2,-70.4,-44.0,,-75.0,False,,,,,True,,True,True,False,False,False,True,,False
51101,71,66.0,113.0,,,,,55.0,,158.3,67.5,7.7,90.4,25.2,40.0,,22.0,-5.0,42.0,,,,,-16.0,,87.3,-3.5,-63.3,19.4,-45.8,-31.0,,-49.0,False,,,,,False,,False,True,False,False,False,False,,False
51103,67,72.0,215.0,,,,,42.0,,74.0,47.3,5.7,3.8,7.7,69.5,,41.0,5.0,148.0,,,,,-25.0,,7.0,-19.7,-61.3,-63.2,-59.4,2.5,,-26.0,False,,,,,False,,False,False,False,False,False,True,,False
51105,371,54.0,51.0,,,,,247.0,,141.7,57.3,6.4,115.2,15.0,46.7,,39.0,-317.0,-320.0,,,,,-124.0,,-229.3,-313.7,-364.6,-255.8,-356.0,-324.3,,-332.0,False,,,,,True,,True,True,False,True,False,False,,False
51107,1525,954.0,274.0,,,,,826.0,,801.7,1127.4,262.1,1138.2,520.9,588.4,,664.0,-571.0,-1251.0,,,,,-699.0,,-723.3,-397.6,-1262.9,-386.8,-1004.1,-936.6,,-861.0,False,,,,,False,,False,True,False,True,False,False,,False
51109,135,54.0,2.0,,,,,113.0,,137.2,90.1,6.9,91.7,42.0,50.1,,88.0,-81.0,-133.0,,,,,-22.0,,2.2,-44.9,-128.1,-43.3,-93.0,-84.9,,-47.0,False,,,,,True,,True,True,False,True,False,False,,True
51111,40,48.0,27.0,,,,,39.0,,43.1,44.9,14.0,25.5,3.2,51.4,,97.0,8.0,-13.0,,,,,-1.0,,3.1,4.9,-26.0,-14.5,-36.8,11.4,,57.0,False,,,,,True,,True,True,False,False,False,False,,False
51113,48,24.0,7.0,,,,,10.0,,33.4,38.3,2.3,29.7,7.0,15.4,,31.0,-24.0,-41.0,,,,,-38.0,,-14.6,-9.7,-45.7,-18.3,-41.0,-32.6,,-17.0,False,,,,,False,,True,True,False,True,False,False,,True
51115,75,222.0,681.0,,,,,48.0,,256.8,8.0,7.6,,51.4,,,37.0,147.0,606.0,,,,,-27.0,,181.8,-67.0,-67.4,,-23.6,,,-38.0,False,,,,,True,,False,True,True,,True,,,True
51117,212,324.0,321.0,,,,,151.0,,419.9,215.5,66.5,84.6,110.6,293.0,,218.0,112.0,109.0,,,,,-61.0,,207.9,3.5,-145.5,-127.4,-101.4,81.0,,6.0,True,,,,,True,,False,True,False,False,True,True,,True
51119,33,42.0,246.0,,,,,42.0,,72.1,35.2,8.8,78.8,6.1,39.8,,109.0,9.0,213.0,,,,,9.0,,39.1,2.2,-24.2,45.8,-26.9,6.8,,76.0,False,,,,,False,,False,True,False,False,False,True,,False
51121,1269,1380.0,353.0,,,,,572.0,,1691.9,924.2,608.6,0.3,75.6,2106.1,,451.0,111.0,-916.0,,,,,-697.0,,422.9,-344.8,-660.4,-1268.7,-1193.4,837.1,,-818.0,False,,,,,False,,False,False,False,False,False,False,,False
51125,45,12.0,0.0,,,,,15.0,,19.6,29.1,7.0,36.5,3.5,22.0,,5.0,-33.0,-45.0,,,,,-30.0,,-25.4,-15.9,-38.0,-8.5,-41.5,-23.0,,-40.0,False,,,,,True,,True,True,False,True,False,True,,False
51127,131,54.0,35.0,,,,,100.0,,151.8,63.8,14.0,111.2,54.9,25.6,,18.0,-77.0,-96.0,,,,,-31.0,,20.8,-67.2,-117.0,-19.8,-76.1,-105.4,,-113.0,False,,,,,True,,True,True,False,True,True,False,,False
51131,20,0.0,0.0,,,,,96.0,,6.8,14.5,0.0,2.9,0.1,5.3,,48.0,-20.0,-20.0,,,,,76.0,,-13.2,-5.5,-20.0,-17.1,-19.9,-14.7,,28.0,False,,,,,False,,True,True,False,True,True,True,,False
51133,72,96.0,212.0,,,,,47.0,,99.1,48.8,25.6,22.3,34.3,97.4,,34.0,24.0,140.0,,,,,-25.0,,27.1,-23.2,-46.4,-49.7,-37.7,25.4,,-38.0,False,,,,,False,,False,True,False,False,False,False,,False
51135,132,108.0,14.0,,,,,100.0,,71.9,57.2,12.8,0.1,22.7,38.5,,19.0,-24.0,-118.0,,,,,-32.0,,-60.1,-74.8,-119.2,-131.9,-109.2,-93.5,,-113.0,False,,,,,False,,False,False,False,False,False,False,,False
51137,140,84.0,266.0,,,,,63.0,,158.1,113.2,18.7,134.7,41.4,63.0,,44.0,-56.0,126.0,,,,,-77.0,,18.1,-26.8,-121.3,-5.3,-98.6,-77.0,,-96.0,False,,,,,False,,True,True,False,True,False,False,,False
51139,109,78.0,67.0,,,,,38.0,,135.4,55.3,7.9,23.7,6.9,34.9,,38.0,-31.0,-42.0,,,,,-71.0,,26.4,-53.7,-101.1,-85.3,-102.1,-74.1,,-71.0,False,,,,,False,,True,False,False,False,False,False,,False
51141,85,48.0,5.0,,,,,36.0,,129.0,84.0,4.7,65.0,20.6,94.8,,10.0,-37.0,-80.0,,,,,-49.0,,44.0,-1.0,-80.3,-20.0,-64.4,9.8,,-75.0,False,,,,,False,,False,True,False,True,False,True,,False
51143,439,318.0,257.0,,,,,222.0,,328.5,255.3,111.1,189.0,96.2,204.6,,256.0,-121.0,-182.0,,,,,-217.0,,-110.5,-183.7,-327.9,-250.0,-342.8,-234.4,,-183.0,False,,,,,False,,True,False,False,False,False,False,,False
51145,114,66.0,36.0,,,,,77.0,,156.5,70.4,6.0,153.8,21.6,66.5,,38.0,-48.0,-78.0,,,,,-37.0,,42.5,-43.6,-108.0,39.8,-92.4,-47.5,,-76.0,False,,,,,True,,True,True,False,True,False,True,,False
51147,213,132.0,21.0,,,,,136.0,,120.1,110.4,19.0,0.0,0.3,89.1,,71.0,-81.0,-192.0,,,,,-77.0,,-92.9,-102.6,-194.0,-213.0,-212.7,-123.9,,-142.0,False,,,,,True,,False,False,False,False,False,False,,False
51149,433,450.0,492.0,,,,,260.0,,663.0,210.1,75.0,249.7,253.1,435.1,,476.0,17.0,59.0,,,,,-173.0,,230.0,-222.9,-358.0,-183.3,-179.9,2.1,,43.0,False,,,,,False,,False,False,False,False,False,True,,False
51153,2705,2202.0,1315.0,,,,,1361.0,,1482.9,2386.1,708.2,1143.8,1621.8,1724.9,,1364.0,-503.0,-1390.0,,,,,-1344.0,,-1222.1,-318.9,-1996.8,-1561.2,-1083.2,-980.1,,-1341.0,False,,,,,False,,False,True,False,False,False,False,,False
51155,129,138.0,256.0,,,,,79.0,,232.6,158.6,48.2,201.2,66.6,180.1,,82.0,9.0,127.0,,,,,-50.0,,103.6,29.6,-80.8,72.2,-62.4,51.1,,-47.0,False,,,,,False,,False,False,False,False,False,False,,False
51157,14,0.0,0.0,,,,,2.0,,1.9,12.5,3.3,,2.8,3.0,,2.0,-14.0,-14.0,,,,,-12.0,,-12.1,-1.5,-10.7,,-11.2,-11.0,,-12.0,False,,,,,True,,True,True,True,,True,True,,True
51159,68,0.0,0.0,,,,,120.0,,1.8,22.0,7.8,0.3,75.6,8.4,,0.0,-68.0,-68.0,,,,,52.0,,-66.2,-46.0,-60.2,-67.7,7.6,-59.6,,-68.0,False,,,,,True,,True,True,True,True,True,True,,False
51161,1004,522.0,568.0,,,,,172.0,,646.7,565.8,355.1,565.1,477.2,254.8,,545.0,-482.0,-436.0,,,,,-832.0,,-357.3,-438.2,-648.9,-438.9,-526.8,-749.2,,-459.0,True,,,,,False,,True,True,False,True,False,False,,True
51163,67,78.0,93.0,,,,,26.0,,156.2,49.5,35.3,35.9,65.3,70.8,,76.0,11.0,26.0,,,,,-41.0,,89.2,-17.5,-31.7,-31.1,-1.7,3.8,,9.0,False,,,,,False,,False,False,False,False,True,True,,True
51165,454,426.0,187.0,,,,,349.0,,438.5,480.6,76.4,368.0,126.5,392.8,,186.0,-28.0,-267.0,,,,,-105.0,,-15.5,26.6,-377.6,-86.0,-327.5,-61.2,,-268.0,False,,,,,False,,True,True,False,False,False,False,,False
51167,366,168.0,71.0,,,,,232.0,,296.2,125.2,68.5,116.2,39.7,88.3,,86.0,-198.0,-295.0,,,,,-134.0,,-69.8,-240.8,-297.5,-249.8,-326.3,-277.7,,-280.0,False,,,,,True,,True,False,False,False,False,False,,False
51169,336,36.0,0.0,,,,,180.0,,123.8,50.9,4.3,116.0,12.4,21.2,,34.0,-300.0,-336.0,,,,,-156.0,,-212.2,-285.1,-331.7,-220.0,-323.6,-314.8,,-302.0,False,,,,,True,,True,True,False,True,False,False,,False
51171,282,42.0,69.0,,,,,65.0,,102.7,55.9,7.1,30.1,13.5,31.5,,12.0,-240.0,-213.0,,,,,-217.0,,-179.3,-226.1,-274.9,-251.9,-268.5,-250.5,,-270.0,True,,,,,True,,True,True,False,False,False,False,,False
51173,270,276.0,96.0,,,,,177.0,,354.0,108.3,220.8,67.5,117.4,310.2,,134.0,6.0,-174.0,,,,,-93.0,,84.0,-161.7,-49.2,-202.5,-152.6,40.2,,-136.0,False,,,,,False,,False,False,False,False,False,False,,False
51175,187,1350.0,0.0,,,,,128.0,,2408.4,162.5,59.5,242.4,34.7,763.4,,81.0,1163.0,-187.0,,,,,-59.0,,2221.4,-24.5,-127.5,55.4,-152.3,576.4,,-106.0,True,,,,,True,,False,True,True,True,True,True,,True
51177,472,330.0,129.0,,,,,339.0,,353.8,432.6,54.2,647.9,47.3,198.7,,111.0,-142.0,-343.0,,,,,-133.0,,-118.2,-39.4,-417.8,175.9,-424.7,-273.3,,-361.0,False,,,,,True,,True,True,False,False,False,False,,False
51179,565,426.0,580.0,,,,,354.0,,503.2,733.9,136.4,779.7,332.4,341.1,,428.0,-139.0,15.0,,,,,-211.0,,-61.8,168.9,-428.6,214.7,-232.6,-223.9,,-137.0,True,,,,,False,,True,False,False,False,False,False,,True
51181,31,60.0,47.0,,,,,27.0,,89.3,26.2,6.7,0.0,3.7,95.7,,42.0,29.0,16.0,,,,,-4.0,,58.3,-4.8,-24.3,-31.0,-27.3,64.7,,11.0,True,,,,,True,,False,True,True,False,True,False,,True
51183,200,450.0,0.0,,,,,130.0,,526.0,49.3,51.4,48.4,92.6,234.3,,66.0,250.0,-200.0,,,,,-70.0,,326.0,-150.7,-148.6,-151.6,-107.4,34.3,,-134.0,True,,,,,True,,False,True,True,True,True,True,,True
51185,335,276.0,626.0,,,,,247.0,,427.9,177.1,112.5,267.2,71.0,234.2,,493.0,-59.0,291.0,,,,,-88.0,,92.9,-157.9,-222.5,-67.8,-264.0,-100.8,,158.0,False,,,,,False,,False,False,False,False,False,False,,False
51187,237,36.0,32.0,,,,,72.0,,94.1,72.6,2.6,69.1,1.7,27.6,,6.0,-201.0,-205.0,,,,,-165.0,,-142.9,-164.4,-234.4,-167.9,-235.3,-209.4,,-231.0,False,,,,,True,,True,True,False,True,False,False,,False
51191,662,180.0,157.0,,,,,494.0,,244.5,286.3,55.3,297.8,89.1,71.7,,148.0,-482.0,-505.0,,,,,-168.0,,-417.5,-375.7,-606.7,-364.2,-572.9,-590.3,,-514.0,False,,,,,True,,True,True,False,True,False,False,,False
51193,97,114.0,131.0,,,,,55.0,,133.2,51.5,9.8,38.8,85.5,38.3,,83.0,17.0,34.0,,,,,-42.0,,36.2,-45.5,-87.2,-58.2,-11.5,-58.7,,-14.0,False,,,,,False,,False,False,False,False,True,False,,True
51195,446,120.0,0.0,,,,,472.0,,176.7,130.2,30.1,105.9,59.4,99.3,,69.0,-326.0,-446.0,,,,,26.0,,-269.3,-315.8,-415.9,-340.1,-386.6,-346.7,,-377.0,False,,,,,True,,True,True,False,False,False,False,,False
51197,143,102.0,93.0,,,,,117.0,,169.5,121.2,37.7,113.5,13.8,68.4,,132.0,-41.0,-50.0,,,,,-26.0,,26.5,-21.8,-105.3,-29.5,-129.2,-74.6,,-11.0,False,,,,,True,,True,True,False,True,False,False,,True
51199,155,126.0,49.0,,,,,361.0,,177.3,145.7,11.0,193.4,44.4,60.7,,174.0,-29.0,-106.0,,,,,206.0,,22.3,-9.3,-144.0,38.4,-110.6,-94.3,,19.0,False,,,,,False,,True,True,False,False,False,False,,True
51510,677,720.0,1349.0,,,,,276.0,,1082.6,687.7,180.8,18.6,476.1,647.3,,722.0,43.0,672.0,,,,,-401.0,,405.6,10.7,-496.2,-658.4,-200.9,-29.7,,45.0,False,,,,,False,,False,True,False,False,False,True,,False
51520,178,42.0,21.0,,,,,77.0,,137.2,80.5,6.7,2.8,7.6,,,20.0,-136.0,-157.0,,,,,-101.0,,-40.8,-97.5,-171.3,-175.2,-170.4,,,-158.0,False,,,,,True,,True,True,False,False,False,,,False
51530,60,6.0,0.0,,,,,1.0,,8.2,7.5,9.5,,0.0,16.7,,12.0,-54.0,-60.0,,,,,-59.0,,-51.8,-52.5,-50.5,,-60.0,-43.3,,-48.0,False,,,,,False,,True,True,True,,False,True,,True
