,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
27099,403,322.0,,,,,515.0,,65.2,4.7,224.5,200.1,,308.0,-81.0,,,,,112.0,,-337.8,-398.3,-178.5,-202.9,,-95.0,,,,,False,,False,False,False,False,,False
27101,194,35.0,,,,,21.0,,4.5,45.8,1.0,,,156.0,-159.0,,,,,-173.0,,-189.5,-148.2,-193.0,,,-38.0,,,,,False,,False,True,False,,,True
27103,424,154.0,,,,,292.0,,51.5,192.3,56.1,,,114.0,-270.0,,,,,-132.0,,-372.5,-231.7,-367.9,,,-310.0,,,,,True,,False,True,False,,,False
27105,630,140.0,,,,,321.0,,27.7,7.6,129.2,58.8,,1.0,-490.0,,,,,-309.0,,-602.3,-622.4,-500.8,-571.2,,-629.0,,,,,True,,False,False,False,False,,False
27107,149,21.0,,,,,46.0,,6.4,,0.0,,,79.0,-128.0,,,,,-103.0,,-142.6,,-149.0,,,-70.0,,,,,True,,False,,False,,,True
27109,1884,721.0,,,,,1616.0,,352.1,472.7,302.6,488.2,,1254.0,-1163.0,,,,,-268.0,,-1531.9,-1411.3,-1581.4,-1395.8,,-630.0,,,,,True,,False,False,False,False,,True
27111,855,322.0,,,,,442.0,,94.9,571.3,237.7,,,875.0,-533.0,,,,,-413.0,,-760.1,-283.7,-617.3,,,20.0,,,,,True,,False,True,False,,,True
27113,161,42.0,,,,,62.0,,20.4,123.9,30.6,,,285.0,-119.0,,,,,-99.0,,-140.6,-37.1,-130.4,,,124.0,,,,,True,,False,True,False,,,False
27115,492,441.0,,,,,102.0,,620.9,143.3,352.8,,,739.0,-51.0,,,,,-390.0,,128.9,-348.7,-139.2,,,247.0,,,,,False,,False,False,False,,,False
27117,218,56.0,,,,,92.0,,12.7,0.0,16.5,,,81.0,-162.0,,,,,-126.0,,-205.3,-218.0,-201.5,,,-137.0,,,,,True,,False,False,False,,,True
27119,970,231.0,,,,,164.0,,43.2,240.8,121.3,,,327.0,-739.0,,,,,-806.0,,-926.8,-729.2,-848.7,,,-643.0,,,,,False,,False,True,False,,,True
27121,144,84.0,,,,,82.0,,12.9,,69.1,,,150.0,-60.0,,,,,-62.0,,-131.1,,-74.9,,,6.0,,,,,False,,False,,False,,,True
27123,6887,2961.0,,,,,2471.0,,1111.1,144.6,1118.7,2415.2,,2371.0,-3926.0,,,,,-4416.0,,-5775.9,-6742.4,-5768.3,-4471.8,,-4516.0,,,,,False,,False,False,False,False,,False
27125,74,7.0,,,,,7.0,,4.9,,0.7,,,14.0,-67.0,,,,,-67.0,,-69.1,,-73.3,,,-60.0,,,,,False,,False,,False,,,True
27127,259,322.0,,,,,134.0,,1065.7,176.5,29.7,,,353.0,63.0,,,,,-125.0,,806.7,-82.5,-229.3,,,94.0,,,,,False,,False,False,False,,,False
27129,238,133.0,,,,,92.0,,160.2,134.9,77.9,,,151.0,-105.0,,,,,-146.0,,-77.8,-103.1,-160.1,,,-87.0,,,,,False,,True,True,False,,,True
27131,777,294.0,,,,,591.0,,55.4,201.2,152.5,280.0,,267.0,-483.0,,,,,-186.0,,-721.6,-575.8,-624.5,-497.0,,-510.0,,,,,True,,False,False,False,False,,False
27133,279,119.0,,,,,63.0,,21.8,33.3,116.7,,,93.0,-160.0,,,,,-216.0,,-257.2,-245.7,-162.3,,,-186.0,,,,,False,,False,False,False,,,False
27135,426,56.0,,,,,28.0,,33.2,68.5,131.6,,,45.0,-370.0,,,,,-398.0,,-392.8,-357.5,-294.4,,,-381.0,,,,,False,,False,True,True,,,False
27137,2803,1393.0,,,,,1173.0,,2311.3,2187.4,1396.3,802.8,,1731.0,-1410.0,,,,,-1630.0,,-491.7,-615.6,-1406.7,-2000.2,,-1072.0,,,,,False,,True,True,True,False,,True
27139,2095,980.0,,,,,1186.0,,712.3,1084.6,389.9,385.1,,1478.0,-1115.0,,,,,-909.0,,-1382.7,-1010.4,-1705.1,-1709.9,,-617.0,,,,,True,,False,True,False,False,,True
27141,1548,497.0,,,,,601.0,,331.8,485.4,416.3,460.8,,712.0,-1051.0,,,,,-947.0,,-1216.2,-1062.6,-1131.7,-1087.2,,-836.0,,,,,True,,False,False,False,False,,True
27143,168,147.0,,,,,89.0,,86.3,74.5,3.9,,,311.0,-21.0,,,,,-79.0,,-81.7,-93.5,-164.1,,,143.0,,,,,False,,False,False,False,,,False
27145,4124,1295.0,,,,,2522.0,,1199.8,480.5,721.4,910.7,,1500.0,-2829.0,,,,,-1602.0,,-2924.2,-3643.5,-3402.6,-3213.3,,-2624.0,,,,,True,,False,False,False,False,,True
27147,488,140.0,,,,,355.0,,70.5,283.1,192.6,,,60.0,-348.0,,,,,-133.0,,-417.5,-204.9,-295.4,,,-428.0,,,,,True,,False,True,True,,,False
27149,143,42.0,,,,,262.0,,37.8,,4.2,,,18.0,-101.0,,,,,119.0,,-105.2,,-138.8,,,-125.0,,,,,False,,False,,False,,,False
27151,189,154.0,,,,,109.0,,26.2,95.3,77.2,,,85.0,-35.0,,,,,-80.0,,-162.8,-93.7,-111.8,,,-104.0,,,,,False,,False,False,False,,,False
27153,685,70.0,,,,,282.0,,11.2,35.7,28.9,,,193.0,-615.0,,,,,-403.0,,-673.8,-649.3,-656.1,,,-492.0,,,,,True,,False,False,False,,,True
27155,48,7.0,,,,,34.0,,2.8,,8.0,,,3.0,-41.0,,,,,-14.0,,-45.2,,-40.0,,,-45.0,,,,,True,,False,,True,,,False
27157,366,175.0,,,,,134.0,,94.7,296.4,128.9,,,215.0,-191.0,,,,,-232.0,,-271.3,-69.6,-237.1,,,-151.0,,,,,False,,False,True,False,,,True
27159,326,28.0,,,,,92.0,,12.5,,19.8,,,51.0,-298.0,,,,,-234.0,,-313.5,,-306.2,,,-275.0,,,,,True,,False,,False,,,True
27161,580,238.0,,,,,112.0,,1760.3,302.1,111.2,,,317.0,-342.0,,,,,-468.0,,1180.3,-277.9,-468.8,,,-263.0,,,,,False,,False,True,False,,,True
27163,4589,1155.0,,,,,1087.0,,1031.6,1147.7,371.0,1166.2,,1432.0,-3434.0,,,,,-3502.0,,-3557.4,-3441.3,-4218.0,-3422.8,,-3157.0,,,,,False,,False,False,False,True,,True
27165,118,189.0,,,,,67.0,,141.7,0.2,93.0,,,19.0,71.0,,,,,-51.0,,23.7,-117.8,-25.0,,,-99.0,,,,,True,,True,False,True,,,False
27167,125,0.0,,,,,70.0,,13.5,,0.6,,,0.0,-125.0,,,,,-55.0,,-111.5,,-124.4,,,-125.0,,,,,True,,True,,True,,,False
27169,810,1260.0,,,,,672.0,,1375.5,226.4,0.0,,,642.0,450.0,,,,,-138.0,,565.5,-583.6,-810.0,,,-168.0,,,,,True,,False,False,False,,,True
27171,2133,560.0,,,,,1087.0,,177.0,569.2,344.0,443.5,,586.0,-1573.0,,,,,-1046.0,,-1956.0,-1563.8,-1789.0,-1689.5,,-1547.0,,,,,True,,False,True,False,False,,True
27173,233,168.0,,,,,48.0,,186.0,45.6,34.4,,,151.0,-65.0,,,,,-185.0,,-47.0,-187.4,-198.6,,,-82.0,,,,,False,,True,False,False,,,False
28001,256,406.0,,,,,220.0,,64.8,0.7,15.7,,,168.0,150.0,,,,,-36.0,,-191.2,-255.3,-240.3,,,-88.0,,,,,True,,False,False,False,,,True
28003,425,301.0,,,,,575.0,,178.4,78.1,136.1,,,139.0,-124.0,,,,,150.0,,-246.6,-346.9,-288.9,,,-286.0,,,,,False,,False,False,False,,,False
28005,131,147.0,,,,,61.0,,15.3,16.2,57.9,,,102.0,16.0,,,,,-70.0,,-115.7,-114.8,-73.1,,,-29.0,,,,,False,,False,False,False,,,False
28007,215,154.0,,,,,140.0,,21.3,1.4,41.4,,,49.0,-61.0,,,,,-75.0,,-193.7,-213.6,-173.6,,,-166.0,,,,,False,,False,False,False,,,False
28009,194,91.0,,,,,108.0,,15.4,0.0,23.1,,,84.0,-103.0,,,,,-86.0,,-178.6,-194.0,-170.9,,,-110.0,,,,,True,,False,False,False,,,False
28011,356,588.0,,,,,317.0,,277.4,1.0,196.8,332.2,,0.0,232.0,,,,,-39.0,,-78.6,-355.0,-159.2,-23.8,,-356.0,,,,,True,,True,False,True,True,,False
28013,146,42.0,,,,,112.0,,3.2,0.2,1.1,,,7.0,-104.0,,,,,-34.0,,-142.8,-145.8,-144.9,,,-139.0,,,,,True,,False,False,False,,,False
28015,256,63.0,,,,,69.0,,21.5,1.3,17.0,,,29.0,-193.0,,,,,-187.0,,-234.5,-254.7,-239.0,,,-227.0,,,,,True,,False,False,False,,,False
28017,255,231.0,,,,,175.0,,83.3,1.5,68.5,,,98.0,-24.0,,,,,-80.0,,-171.7,-253.5,-186.4,,,-157.0,,,,,False,,False,False,False,,,False
28019,52,35.0,,,,,49.0,,4.3,0.0,36.5,,,13.0,-17.0,,,,,-3.0,,-47.7,-52.0,-15.5,,,-39.0,,,,,True,,False,False,True,,,False
28021,100,35.0,,,,,47.0,,2.1,0.0,4.4,,,0.0,-65.0,,,,,-53.0,,-97.9,-100.0,-95.6,,,-100.0,,,,,True,,False,False,False,,,False
28023,279,196.0,,,,,77.0,,56.3,0.4,29.4,,,71.0,-83.0,,,,,-202.0,,-222.7,-278.6,-249.6,,,-208.0,,,,,False,,False,False,False,,,False
28025,186,266.0,,,,,125.0,,50.9,88.2,181.2,,,123.0,80.0,,,,,-61.0,,-135.1,-97.8,-4.8,,,-63.0,,,,,True,,False,False,True,,,True
28027,186,371.0,,,,,324.0,,55.5,0.2,18.3,300.8,,0.0,185.0,,,,,138.0,,-130.5,-185.8,-167.7,114.8,,-186.0,,,,,True,,True,False,True,True,,False
28029,283,161.0,,,,,196.0,,28.8,1.6,28.7,117.3,,89.0,-122.0,,,,,-87.0,,-254.2,-281.4,-254.3,-165.7,,-194.0,,,,,True,,False,False,False,False,,False
28031,247,224.0,,,,,144.0,,63.8,0.5,33.5,,,35.0,-23.0,,,,,-103.0,,-183.2,-246.5,-213.5,,,-212.0,,,,,False,,False,False,False,,,False
28033,2715,1848.0,,,,,1239.0,,962.1,434.1,1201.0,983.1,,751.0,-867.0,,,,,-1476.0,,-1752.9,-2280.9,-1514.0,-1731.9,,-1964.0,,,,,False,,False,False,False,False,,False
28035,889,770.0,,,,,623.0,,287.0,4.5,168.7,471.0,,512.0,-119.0,,,,,-266.0,,-602.0,-884.5,-720.4,-418.0,,-377.0,,,,,False,,False,False,False,False,,False
28037,72,49.0,,,,,77.0,,2.7,0.0,4.8,,,80.0,-23.0,,,,,5.0,,-69.3,-72.0,-67.2,,,8.0,,,,,True,,False,False,False,,,True
28039,348,126.0,,,,,152.0,,30.9,0.1,1.9,,,101.0,-222.0,,,,,-196.0,,-317.1,-347.9,-346.1,,,-247.0,,,,,True,,False,False,False,,,False
28041,170,126.0,,,,,130.0,,24.2,0.0,100.3,,,80.0,-44.0,,,,,-40.0,,-145.8,-170.0,-69.7,,,-90.0,,,,,True,,False,False,False,,,False
28043,219,322.0,,,,,185.0,,67.4,2.4,193.9,133.9,,4.0,103.0,,,,,-34.0,,-151.6,-216.6,-25.1,-85.1,,-215.0,,,,,True,,False,False,True,True,,False
28045,404,168.0,,,,,160.0,,84.2,111.8,92.0,,,69.0,-236.0,,,,,-244.0,,-319.8,-292.2,-312.0,,,-335.0,,,,,False,,False,False,False,,,False
28047,2324,840.0,,,,,995.0,,572.9,519.7,202.6,511.3,,405.0,-1484.0,,,,,-1329.0,,-1751.1,-1804.3,-2121.4,-1812.7,,-1919.0,,,,,True,,False,False,False,False,,False
28049,1517,1064.0,,,,,1363.0,,604.2,204.9,307.5,628.9,,602.0,-453.0,,,,,-154.0,,-912.8,-1312.1,-1209.5,-888.1,,-915.0,,,,,True,,False,False,False,False,,False
28051,77,119.0,,,,,79.0,,31.3,0.7,16.2,164.6,,0.0,42.0,,,,,2.0,,-45.7,-76.3,-60.8,87.6,,-77.0,,,,,True,,False,False,False,False,,False
28053,112,91.0,,,,,46.0,,6.3,0.1,75.5,,,7.0,-21.0,,,,,-66.0,,-105.7,-111.9,-36.5,,,-105.0,,,,,False,,False,False,False,,,False
28055,4,35.0,,,,,29.0,,,0.0,2.0,,,0.0,31.0,,,,,25.0,,,-4.0,-2.0,,,-4.0,,,,,True,,,True,True,,,True
28057,512,532.0,,,,,224.0,,268.2,214.1,331.5,,,187.0,20.0,,,,,-288.0,,-243.8,-297.9,-180.5,,,-325.0,,,,,False,,False,False,False,,,False
28059,1938,651.0,,,,,634.0,,458.5,302.2,243.4,275.3,,225.0,-1287.0,,,,,-1304.0,,-1479.5,-1635.8,-1694.6,-1662.7,,-1713.0,,,,,False,,False,False,False,False,,False
28061,185,189.0,,,,,130.0,,35.5,0.3,77.9,,,95.0,4.0,,,,,-55.0,,-149.5,-184.7,-107.1,,,-90.0,,,,,False,,False,False,False,,,False
28063,56,56.0,,,,,44.0,,23.3,0.0,48.1,,,39.0,0.0,,,,,-12.0,,-32.7,-56.0,-7.9,,,-17.0,,,,,False,,False,False,False,,,False
28065,140,84.0,,,,,58.0,,11.2,0.0,7.6,,,68.0,-56.0,,,,,-82.0,,-128.8,-140.0,-132.4,,,-72.0,,,,,False,,False,False,False,,,False
28067,716,777.0,,,,,720.0,,245.6,4.9,117.7,547.8,,393.0,61.0,,,,,4.0,,-470.4,-711.1,-598.3,-168.2,,-323.0,,,,,True,,False,False,False,False,,False
28069,60,42.0,,,,,78.0,,0.8,0.1,12.5,,,36.0,-18.0,,,,,18.0,,-59.2,-59.9,-47.5,,,-24.0,,,,,False,,False,False,False,,,False
28071,621,1057.0,,,,,1046.0,,768.1,3.4,327.2,501.2,,198.0,436.0,,,,,425.0,,147.1,-617.6,-293.8,-119.8,,-423.0,,,,,True,,True,False,True,True,,True
28073,871,602.0,,,,,556.0,,289.4,38.0,43.4,341.2,,680.0,-269.0,,,,,-315.0,,-581.6,-833.0,-827.6,-529.8,,-191.0,,,,,False,,False,False,False,False,,True
28075,795,350.0,,,,,805.0,,45.9,102.9,131.2,454.8,,100.0,-445.0,,,,,10.0,,-749.1,-692.1,-663.8,-340.2,,-695.0,,,,,True,,False,False,False,True,,False
28077,170,35.0,,,,,75.0,,5.0,0.1,12.8,,,8.0,-135.0,,,,,-95.0,,-165.0,-169.9,-157.2,,,-162.0,,,,,True,,False,False,False,,,False
28079,263,98.0,,,,,227.0,,20.6,1.9,4.0,,,22.0,-165.0,,,,,-36.0,,-242.4,-261.1,-259.0,,,-241.0,,,,,True,,False,False,False,,,False
28081,1425,987.0,,,,,1281.0,,300.5,204.4,256.7,771.0,,452.0,-438.0,,,,,-144.0,,-1124.5,-1220.6,-1168.3,-654.0,,-973.0,,,,,True,,False,False,False,False,,False
28083,460,294.0,,,,,347.0,,60.1,0.3,184.0,221.6,,9.0,-166.0,,,,,-113.0,,-399.9,-459.7,-276.0,-238.4,,-451.0,,,,,True,,False,False,False,False,,False
28085,459,301.0,,,,,275.0,,98.4,1.0,59.6,168.2,,253.0,-158.0,,,,,-184.0,,-360.6,-458.0,-399.4,-290.8,,-206.0,,,,,False,,False,False,False,False,,False
28087,559,266.0,,,,,735.0,,25.2,73.4,0.7,136.7,,98.0,-293.0,,,,,176.0,,-533.8,-485.6,-558.3,-422.3,,-461.0,,,,,True,,False,False,False,False,,False
28089,834,539.0,,,,,754.0,,174.1,102.2,289.6,280.0,,269.0,-295.0,,,,,-80.0,,-659.9,-731.8,-544.4,-554.0,,-565.0,,,,,True,,False,False,False,False,,False
28091,166,147.0,,,,,208.0,,50.5,0.7,29.5,,,49.0,-19.0,,,,,42.0,,-115.5,-165.3,-136.5,,,-117.0,,,,,False,,False,False,False,,,False
28093,597,161.0,,,,,361.0,,41.9,0.8,38.5,156.3,,24.0,-436.0,,,,,-236.0,,-555.1,-596.2,-558.5,-440.7,,-573.0,,,,,True,,False,False,False,False,,False
28095,470,280.0,,,,,346.0,,137.8,2.2,91.5,157.0,,98.0,-190.0,,,,,-124.0,,-332.2,-467.8,-378.6,-313.0,,-372.0,,,,,True,,False,False,False,False,,False
28097,155,119.0,,,,,69.0,,33.8,0.1,6.2,,,7.0,-36.0,,,,,-86.0,,-121.2,-154.9,-148.8,,,-148.0,,,,,False,,False,False,False,,,False
28099,407,273.0,,,,,269.0,,37.6,1.9,180.8,235.5,,0.0,-134.0,,,,,-138.0,,-369.4,-405.1,-226.2,-171.5,,-407.0,,,,,False,,False,False,False,False,,False
28101,152,189.0,,,,,150.0,,27.6,2.1,29.3,,,47.0,37.0,,,,,-2.0,,-124.4,-149.9,-122.7,,,-105.0,,,,,True,,False,False,False,,,False
28103,80,35.0,,,,,92.0,,2.0,0.8,4.7,,,0.0,-45.0,,,,,12.0,,-78.0,-79.2,-75.3,,,-80.0,,,,,True,,False,False,False,,,False
28105,394,448.0,,,,,900.0,,59.5,0.0,450.4,302.9,,100.0,54.0,,,,,506.0,,-334.5,-394.0,56.4,-91.1,,-294.0,,,,,False,,False,False,False,False,,False
28107,381,546.0,,,,,322.0,,108.6,1.3,27.7,587.0,,128.0,165.0,,,,,-59.0,,-272.4,-379.7,-353.3,206.0,,-253.0,,,,,True,,False,False,False,False,,False
28109,402,301.0,,,,,269.0,,72.5,260.9,91.3,,,211.0,-101.0,,,,,-133.0,,-329.5,-141.1,-310.7,,,-191.0,,,,,False,,False,False,False,,,False
28111,149,231.0,,,,,73.0,,49.2,0.0,29.5,,,67.0,82.0,,,,,-76.0,,-99.8,-149.0,-119.5,,,-82.0,,,,,True,,False,False,False,,,False
28113,234,168.0,,,,,317.0,,76.4,0.8,40.0,229.2,,150.0,-66.0,,,,,83.0,,-157.6,-233.2,-194.0,-4.8,,-84.0,,,,,False,,False,False,False,True,,False
28115,434,476.0,,,,,426.0,,125.2,2.9,212.8,416.1,,162.0,42.0,,,,,-8.0,,-308.8,-431.1,-221.2,-17.9,,-272.0,,,,,True,,False,False,False,True,,False
28117,370,539.0,,,,,382.0,,103.5,145.3,59.9,,,154.0,169.0,,,,,12.0,,-266.5,-224.7,-310.1,,,-216.0,,,,,True,,False,False,False,,,False
28119,66,133.0,,,,,41.0,,48.2,0.1,0.0,,,0.0,67.0,,,,,-25.0,,-17.8,-65.9,-66.0,,,-66.0,,,,,True,,True,True,True,,,True
28121,1227,847.0,,,,,951.0,,524.3,281.3,288.5,451.1,,674.0,-380.0,,,,,-276.0,,-702.7,-945.7,-938.5,-775.9,,-553.0,,,,,True,,False,False,False,False,,False
28123,167,161.0,,,,,311.0,,40.3,1.0,35.3,138.0,,78.0,-6.0,,,,,144.0,,-126.7,-166.0,-131.7,-29.0,,-89.0,,,,,False,,False,False,False,False,,False
28125,31,42.0,,,,,27.0,,1.0,0.1,4.9,,,0.0,11.0,,,,,-4.0,,-30.0,-30.9,-26.1,,,-31.0,,,,,True,,False,False,False,,,False
28127,285,133.0,,,,,210.0,,39.8,0.7,1.2,,,18.0,-152.0,,,,,-75.0,,-245.2,-284.3,-283.8,,,-267.0,,,,,True,,False,False,False,,,False
28129,113,91.0,,,,,100.0,,9.1,2.5,15.8,,,37.0,-22.0,,,,,-13.0,,-103.9,-110.5,-97.2,,,-76.0,,,,,True,,False,False,False,,,False
28131,204,63.0,,,,,227.0,,28.7,12.8,96.4,,,139.0,-141.0,,,,,23.0,,-175.3,-191.2,-107.6,,,-65.0,,,,,True,,False,False,True,,,True
28133,327,511.0,,,,,282.0,,257.7,1.0,125.8,210.6,,0.0,184.0,,,,,-45.0,,-69.3,-326.0,-201.2,-116.4,,-327.0,,,,,True,,True,False,False,True,,False
28135,150,329.0,,,,,191.0,,102.7,0.4,94.3,,,0.0,179.0,,,,,41.0,,-47.3,-149.6,-55.7,,,-150.0,,,,,True,,True,True,True,,,True
28137,408,280.0,,,,,223.0,,73.3,1.8,37.0,,,96.0,-128.0,,,,,-185.0,,-334.7,-406.2,-370.9,,,-312.0,,,,,False,,False,False,False,,,False
28139,393,273.0,,,,,292.0,,38.5,0.7,39.0,,,80.0,-120.0,,,,,-101.0,,-354.5,-392.3,-354.0,,,-313.0,,,,,True,,False,False,False,,,False
28141,231,224.0,,,,,251.0,,82.1,0.7,85.2,,,57.0,-7.0,,,,,20.0,,-148.9,-230.3,-145.8,,,-174.0,,,,,False,,False,False,False,,,False
28143,76,112.0,,,,,69.0,,31.0,0.0,116.7,,,0.0,36.0,,,,,-7.0,,-45.0,-76.0,40.7,,,-76.0,,,,,True,,False,False,False,,,False
28145,373,189.0,,,,,373.0,,45.5,1.2,23.0,,,41.0,-184.0,,,,,0.0,,-327.5,-371.8,-350.0,,,-332.0,,,,,True,,False,False,False,,,False
28147,84,98.0,,,,,80.0,,17.9,0.2,16.8,,,53.0,14.0,,,,,-4.0,,-66.1,-83.8,-67.2,,,-31.0,,,,,True,,False,False,False,,,False
28149,234,196.0,,,,,300.0,,21.2,2.0,16.8,144.2,,206.0,-38.0,,,,,66.0,,-212.8,-232.0,-217.2,-89.8,,-28.0,,,,,False,,False,False,False,False,,True
28151,592,371.0,,,,,314.0,,164.4,3.1,99.8,182.1,,3.0,-221.0,,,,,-278.0,,-427.6,-588.9,-492.2,-409.9,,-589.0,,,,,False,,False,False,False,False,,False
28153,190,77.0,,,,,223.0,,15.7,1.6,12.0,,,28.0,-113.0,,,,,33.0,,-174.3,-188.4,-178.0,,,-162.0,,,,,True,,False,False,False,,,False
28155,58,70.0,,,,,82.0,,4.7,1.3,10.1,,,30.0,12.0,,,,,24.0,,-53.3,-56.7,-47.9,,,-28.0,,,,,False,,False,False,False,,,False
28157,51,84.0,,,,,62.0,,4.8,0.0,0.9,,,39.0,33.0,,,,,11.0,,-46.2,-51.0,-50.1,,,-12.0,,,,,True,,False,False,False,,,True
28159,213,56.0,,,,,107.0,,5.4,1.2,2.6,,,37.0,-157.0,,,,,-106.0,,-207.6,-211.8,-210.4,,,-176.0,,,,,True,,False,False,False,,,False
28161,185,98.0,,,,,81.0,,8.7,0.7,96.6,,,36.0,-87.0,,,,,-104.0,,-176.3,-184.3,-88.4,,,-149.0,,,,,False,,False,False,False,,,False
28163,305,189.0,,,,,337.0,,36.1,0.2,82.4,82.0,,64.0,-116.0,,,,,32.0,,-268.9,-304.8,-222.6,-223.0,,-241.0,,,,,True,,False,False,False,False,,False
29001,345,196.0,,,,,618.0,,54.5,119.1,61.9,,,98.0,-149.0,,,,,273.0,,-290.5,-225.9,-283.1,,,-247.0,,,,,False,,False,False,False,,,False
29003,305,287.0,,,,,54.0,,245.3,145.2,121.6,,,212.0,-18.0,,,,,-251.0,,-59.7,-159.8,-183.4,,,-93.0,,,,,False,,False,False,False,,,False
29005,58,21.0,,,,,5.0,,5.6,,11.7,,,6.0,-37.0,,,,,-53.0,,-52.4,,-46.4,,,-52.0,,,,,False,,False,,False,,,False
29007,325,434.0,,,,,273.0,,37.0,55.1,173.5,,,318.0,109.0,,,,,-52.0,,-288.0,-269.9,-151.5,,,-7.0,,,,,True,,False,False,False,,,True
29009,589,175.0,,,,,452.0,,69.8,250.0,65.1,,,80.0,-414.0,,,,,-137.0,,-519.2,-339.0,-523.9,,,-509.0,,,,,True,,False,True,False,,,False
29011,319,161.0,,,,,68.0,,,66.9,25.1,,,57.0,-158.0,,,,,-251.0,,,-252.1,-293.9,,,-262.0,,,,,False,,,False,False,,,False
29013,198,112.0,,,,,110.0,,19.4,,48.2,,,306.0,-86.0,,,,,-88.0,,-178.6,,-149.8,,,108.0,,,,,False,,False,,False,,,False
29015,321,455.0,,,,,73.0,,199.0,156.5,128.4,,,367.0,134.0,,,,,-248.0,,-122.0,-164.5,-192.6,,,46.0,,,,,False,,True,False,False,,,True
29017,284,455.0,,,,,140.0,,263.2,31.6,232.4,,,87.0,171.0,,,,,-144.0,,-20.8,-252.4,-51.6,,,-197.0,,,,,True,,True,False,True,,,False
29019,3176,3129.0,,,,,2180.0,,557.7,846.6,734.7,1643.4,,987.0,-47.0,,,,,-996.0,,-2618.3,-2329.4,-2441.3,-1532.6,,-2189.0,,,,,False,,False,False,False,False,,False
29021,1590,1337.0,,,,,583.0,,746.2,172.9,1416.1,849.2,,1615.0,-253.0,,,,,-1007.0,,-843.8,-1417.1,-173.9,-740.8,,25.0,,,,,False,,False,False,True,False,,True
29023,959,476.0,,,,,597.0,,345.9,216.4,448.6,,,353.0,-483.0,,,,,-362.0,,-613.1,-742.6,-510.4,,,-606.0,,,,,True,,False,False,False,,,False
29025,153,147.0,,,,,37.0,,16.6,,114.6,,,151.0,-6.0,,,,,-116.0,,-136.4,,-38.4,,,-2.0,,,,,False,,False,,False,,,True
29027,1262,539.0,,,,,426.0,,201.8,232.5,321.4,,,280.0,-723.0,,,,,-836.0,,-1060.2,-1029.5,-940.6,,,-982.0,,,,,False,,False,False,False,,,False
29029,1037,756.0,,,,,173.0,,881.9,422.2,643.3,,,508.0,-281.0,,,,,-864.0,,-155.1,-614.8,-393.7,,,-529.0,,,,,False,,True,False,False,,,False
29031,1758,1554.0,,,,,915.0,,1601.5,689.1,474.5,791.1,,753.0,-204.0,,,,,-843.0,,-156.5,-1068.9,-1283.5,-966.9,,-1005.0,,,,,False,,True,False,False,False,,False
29033,133,70.0,,,,,103.0,,4.9,41.0,17.0,,,79.0,-63.0,,,,,-30.0,,-128.1,-92.0,-116.0,,,-54.0,,,,,True,,False,False,False,,,True
29035,144,168.0,,,,,32.0,,20.9,,78.9,,,210.0,24.0,,,,,-112.0,,-123.1,,-65.1,,,66.0,,,,,False,,False,,False,,,False
29037,1045,959.0,,,,,427.0,,682.1,684.6,286.3,539.5,,606.0,-86.0,,,,,-618.0,,-362.9,-360.4,-758.7,-505.5,,-439.0,,,,,False,,False,False,False,False,,False
29039,194,133.0,,,,,76.0,,17.3,,10.5,,,195.0,-61.0,,,,,-118.0,,-176.7,,-183.5,,,1.0,,,,,False,,False,,False,,,True
29041,70,28.0,,,,,31.0,,5.4,,3.1,,,10.0,-42.0,,,,,-39.0,,-64.6,,-66.9,,,-60.0,,,,,True,,False,,False,,,False
29043,1526,1407.0,,,,,756.0,,898.1,698.2,1079.9,415.6,,716.0,-119.0,,,,,-770.0,,-627.9,-827.8,-446.1,-1110.4,,-810.0,,,,,False,,False,False,False,False,,False
29045,109,35.0,,,,,56.0,,19.7,,4.0,,,32.0,-74.0,,,,,-53.0,,-89.3,,-105.0,,,-77.0,,,,,True,,False,,False,,,False
29047,1418,875.0,,,,,1089.0,,164.0,1008.6,452.4,688.8,,713.0,-543.0,,,,,-329.0,,-1254.0,-409.4,-965.6,-729.2,,-705.0,,,,,True,,False,True,False,False,,False
29049,427,147.0,,,,,63.0,,15.2,211.9,20.6,,,52.0,-280.0,,,,,-364.0,,-411.8,-215.1,-406.4,,,-375.0,,,,,False,,False,True,False,,,False
