,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
34021,1716,640.0,,,,1219.0,,375.3,723.9,519.3,333.4,,702.0,-1076.0,,,,-497.0,,-1340.7,-992.1,-1196.7,-1382.6,,-1014.0,,,,True,,False,True,False,False,,True
34023,5682,2088.0,,,,1316.0,,812.0,2172.8,596.9,1728.1,,4977.0,-3594.0,,,,-4366.0,,-4870.0,-3509.2,-5085.1,-3953.9,,-705.0,,,,False,,False,True,False,False,,True
34025,4566,2144.0,,,,1362.0,,893.3,2293.2,1152.9,1581.8,,4185.0,-2422.0,,,,-3204.0,,-3672.7,-2272.8,-3413.1,-2984.2,,-381.0,,,,False,,False,True,False,False,,True
34027,3162,544.0,,,,1004.0,,357.8,1773.3,161.7,884.7,,485.0,-2618.0,,,,-2158.0,,-2804.2,-1388.7,-3000.3,-2277.3,,-2677.0,,,,True,,False,True,False,True,,False
34029,6569,2288.0,,,,1070.0,,1045.7,1518.5,1194.1,1872.8,,2961.0,-4281.0,,,,-5499.0,,-5523.3,-5050.5,-5374.9,-4696.2,,-3608.0,,,,False,,False,False,False,False,,True
34031,4449,1248.0,,,,805.0,,458.4,1762.8,605.5,1441.6,,708.0,-3201.0,,,,-3644.0,,-3990.6,-2686.2,-3843.5,-3007.4,,-3741.0,,,,False,,False,True,False,True,,False
34033,311,176.0,,,,254.0,,214.1,192.3,77.2,,,290.0,-135.0,,,,-57.0,,-96.9,-118.7,-233.8,,,-21.0,,,,True,,True,True,False,,,True
34035,1885,808.0,,,,748.0,,375.2,1029.3,127.5,456.2,,1854.0,-1077.0,,,,-1137.0,,-1509.8,-855.7,-1757.5,-1428.8,,-31.0,,,,False,,False,True,False,False,,True
34037,527,96.0,,,,206.0,,151.4,454.1,52.1,75.6,,43.0,-431.0,,,,-321.0,,-375.6,-72.9,-474.9,-451.4,,-484.0,,,,True,,True,True,False,False,,False
34039,5845,824.0,,,,1288.0,,635.1,2104.8,675.2,800.6,,511.0,-5021.0,,,,-4557.0,,-5209.9,-3740.2,-5169.8,-5044.4,,-5334.0,,,,True,,False,True,False,False,,False
34041,439,112.0,,,,228.0,,168.0,180.5,59.9,97.6,,254.0,-327.0,,,,-211.0,,-271.0,-258.5,-379.1,-341.4,,-185.0,,,,True,,True,True,False,False,,True
35001,7455,808.0,,,,1001.0,,717.6,656.7,239.4,412.0,,495.0,-6647.0,,,,-6454.0,,-6737.4,-6798.3,-7215.6,-7043.0,,-6960.0,,,,True,,False,False,False,False,,False
35003,1,0.0,,,,17.0,,48.7,,2.8,,,13.0,-1.0,,,,16.0,,47.7,,1.8,,,12.0,,,,False,,False,,False,,,False
35005,1552,944.0,,,,182.0,,846.0,308.6,703.0,,,323.0,-608.0,,,,-1370.0,,-706.0,-1243.4,-849.0,,,-1229.0,,,,False,,False,False,False,,,False
35006,380,24.0,,,,58.0,,7.3,0.0,5.9,,,6.0,-356.0,,,,-322.0,,-372.7,-380.0,-374.1,,,-374.0,,,,True,,False,False,False,,,False
35007,33,0.0,,,,17.0,,10.3,,3.6,,,7.0,-33.0,,,,-16.0,,-22.7,,-29.4,,,-26.0,,,,True,,True,,True,,,True
35009,1164,136.0,,,,293.0,,287.3,280.9,31.9,,,65.0,-1028.0,,,,-871.0,,-876.7,-883.1,-1132.1,,,-1099.0,,,,True,,True,True,False,,,False
35011,6,16.0,,,,8.0,,8.5,,0.0,,,50.0,10.0,,,,2.0,,2.5,,-6.0,,,44.0,,,,True,,True,,True,,,False
35013,5069,608.0,,,,906.0,,581.5,590.3,83.2,230.4,,253.0,-4461.0,,,,-4163.0,,-4487.5,-4478.7,-4985.8,-4838.6,,-4816.0,,,,True,,False,False,False,False,,False
35015,1155,352.0,,,,225.0,,704.3,170.0,70.7,,,257.0,-803.0,,,,-930.0,,-450.7,-985.0,-1084.3,,,-898.0,,,,False,,True,False,False,,,False
35017,135,88.0,,,,26.0,,78.7,,0.0,,,62.0,-47.0,,,,-109.0,,-56.3,,-135.0,,,-73.0,,,,False,,False,,False,,,False
35019,20,0.0,,,,17.0,,0.6,,0.0,,,0.0,-20.0,,,,-3.0,,-19.4,,-20.0,,,-20.0,,,,True,,True,,False,,,False
35021,0,0.0,,,,8.0,,0.2,,0.0,,,0.0,0.0,,,,8.0,,0.2,,0.0,,,0.0,,,,False,,False,,True,,,True
35023,33,0.0,,,,18.0,,1.4,,3.4,,,0.0,-33.0,,,,-15.0,,-31.6,,-29.6,,,-33.0,,,,True,,True,,True,,,False
35025,1247,440.0,,,,758.0,,480.5,196.8,159.1,194.8,,143.0,-807.0,,,,-489.0,,-766.5,-1050.2,-1087.9,-1052.2,,-1104.0,,,,True,,True,False,False,False,,False
35027,250,16.0,,,,30.0,,204.1,157.8,14.7,,,15.0,-234.0,,,,-220.0,,-45.9,-92.2,-235.3,,,-235.0,,,,True,,True,True,False,,,False
35028,34,16.0,,,,20.0,,11.1,,2.3,,,8.0,-18.0,,,,-14.0,,-22.9,,-31.7,,,-26.0,,,,True,,False,,False,,,False
35029,1006,152.0,,,,95.0,,157.2,0.0,13.2,,,65.0,-854.0,,,,-911.0,,-848.8,-1006.0,-992.8,,,-941.0,,,,False,,True,False,False,,,False
35031,724,200.0,,,,508.0,,126.8,4.6,111.4,212.8,,0.0,-524.0,,,,-216.0,,-597.2,-719.4,-612.6,-511.2,,-724.0,,,,True,,False,False,False,True,,False
35033,10,8.0,,,,8.0,,2.0,,6.1,,,3.0,-2.0,,,,-2.0,,-8.0,,-3.9,,,-7.0,,,,False,,False,,False,,,False
35035,457,88.0,,,,206.0,,199.4,167.6,1.6,,,53.0,-369.0,,,,-251.0,,-257.6,-289.4,-455.4,,,-404.0,,,,True,,True,True,False,,,False
35037,55,40.0,,,,23.0,,28.1,,22.9,,,15.0,-15.0,,,,-32.0,,-26.9,,-32.1,,,-40.0,,,,False,,False,,False,,,False
35039,257,48.0,,,,39.0,,144.3,129.8,26.0,,,34.0,-209.0,,,,-218.0,,-112.7,-127.2,-231.0,,,-223.0,,,,False,,True,True,False,,,False
35041,368,152.0,,,,71.0,,258.8,117.1,16.5,,,53.0,-216.0,,,,-297.0,,-109.2,-250.9,-351.5,,,-315.0,,,,False,,True,False,False,,,False
35043,1129,160.0,,,,203.0,,185.7,220.5,14.3,128.6,,67.0,-969.0,,,,-926.0,,-943.3,-908.5,-1114.7,-1000.4,,-1062.0,,,,True,,True,True,False,False,,False
35045,863,192.0,,,,710.0,,95.9,19.0,27.7,188.8,,22.0,-671.0,,,,-153.0,,-767.1,-844.0,-835.3,-674.2,,-841.0,,,,True,,False,False,False,False,,False
35047,144,24.0,,,,52.0,,24.6,,4.7,,,22.0,-120.0,,,,-92.0,,-119.4,,-139.3,,,-122.0,,,,True,,True,,False,,,False
35049,1415,288.0,,,,158.0,,410.3,872.8,92.5,,,219.0,-1127.0,,,,-1257.0,,-1004.7,-542.2,-1322.5,,,-1196.0,,,,False,,True,True,False,,,False
35051,120,0.0,,,,26.0,,3.5,,0.0,,,1.0,-120.0,,,,-94.0,,-116.5,,-120.0,,,-119.0,,,,True,,True,,True,,,True
35053,234,0.0,,,,45.0,,1.0,,4.3,,,1.0,-234.0,,,,-189.0,,-233.0,,-229.7,,,-233.0,,,,True,,True,,True,,,True
35055,208,48.0,,,,30.0,,136.9,30.1,18.5,,,29.0,-160.0,,,,-178.0,,-71.1,-177.9,-189.4,,,-179.0,,,,False,,True,False,False,,,False
35057,68,0.0,,,,25.0,,4.0,,27.6,,,0.0,-68.0,,,,-43.0,,-64.0,,-40.4,,,-68.0,,,,True,,True,,True,,,False
35059,16,0.0,,,,17.0,,0.3,,0.0,,,0.0,-16.0,,,,1.0,,-15.7,,-16.0,,,-16.0,,,,True,,True,,False,,,False
35061,744,32.0,,,,102.0,,166.1,447.5,18.0,,,42.0,-712.0,,,,-642.0,,-577.9,-296.5,-726.0,,,-702.0,,,,True,,True,True,False,,,True
36001,1128,584.0,,,,311.0,,406.6,891.1,193.6,396.0,,443.0,-544.0,,,,-817.0,,-721.4,-236.9,-934.4,-732.0,,-685.0,,,,False,,False,True,False,False,,False
36003,361,16.0,,,,104.0,,93.8,,21.2,,,61.0,-345.0,,,,-257.0,,-267.2,,-339.8,,,-300.0,,,,True,,True,,True,,,True
36005,5189,2608.0,,,,,,2452.8,,2155.7,3314.9,,1336.0,-2581.0,,,,,,-2736.2,,-3033.3,-1874.1,,-3853.0,,,,,,False,,False,True,,False
36007,2572,480.0,,,,308.0,,329.4,911.0,115.8,275.0,,396.0,-2092.0,,,,-2264.0,,-2242.6,-1661.0,-2456.2,-2297.0,,-2176.0,,,,False,,False,True,False,False,,False
36009,360,96.0,,,,150.0,,219.9,378.1,39.9,,,24.0,-264.0,,,,-210.0,,-140.1,18.1,-320.1,,,-336.0,,,,True,,True,True,False,,,False
36011,331,40.0,,,,53.0,,97.4,161.2,6.7,,,57.0,-291.0,,,,-278.0,,-233.6,-169.8,-324.3,,,-274.0,,,,True,,True,True,False,,,True
36013,596,288.0,,,,268.0,,427.5,1738.5,104.0,,,54.0,-308.0,,,,-328.0,,-168.5,1142.5,-492.0,,,-542.0,,,,False,,True,False,False,,,False
36015,1849,328.0,,,,107.0,,201.1,253.6,833.7,,,1513.0,-1521.0,,,,-1742.0,,-1647.9,-1595.4,-1015.3,,,-336.0,,,,False,,False,False,True,,,True
36017,210,96.0,,,,35.0,,132.0,52.8,11.4,,,266.0,-114.0,,,,-175.0,,-78.0,-157.2,-198.6,,,56.0,,,,False,,True,False,False,,,True
36019,145,0.0,,,,15.0,,45.3,30.0,7.6,,,0.0,-145.0,,,,-130.0,,-99.7,-115.0,-137.4,,,-145.0,,,,True,,True,True,True,,,False
36021,212,16.0,,,,75.0,,121.2,82.9,2.3,,,8.0,-196.0,,,,-137.0,,-90.8,-129.1,-209.7,,,-204.0,,,,True,,True,True,False,,,False
36023,514,136.0,,,,44.0,,121.4,41.0,41.8,,,983.0,-378.0,,,,-470.0,,-392.6,-473.0,-472.2,,,469.0,,,,False,,False,False,False,,,False
36025,99,40.0,,,,23.0,,143.9,52.5,12.3,,,16.0,-59.0,,,,-76.0,,44.9,-46.5,-86.7,,,-83.0,,,,False,,True,True,False,,,False
36027,755,560.0,,,,453.0,,550.2,486.1,153.1,431.4,,486.0,-195.0,,,,-302.0,,-204.8,-268.9,-601.9,-323.6,,-269.0,,,,False,,False,False,False,False,,False
36029,4150,2840.0,,,,1907.0,,1472.0,840.3,2408.9,5842.5,,1543.0,-1310.0,,,,-2243.0,,-2678.0,-3309.7,-1741.1,1692.5,,-2607.0,,,,False,,False,False,False,False,,False
36031,65,32.0,,,,29.0,,117.5,422.1,20.1,,,7.0,-33.0,,,,-36.0,,52.5,357.1,-44.9,,,-58.0,,,,False,,False,False,False,,,False
36033,66,16.0,,,,14.0,,48.1,,10.3,,,33.0,-50.0,,,,-52.0,,-17.9,,-55.6,,,-33.0,,,,False,,True,,False,,,True
36035,56,32.0,,,,54.0,,71.5,122.1,6.4,,,149.0,-24.0,,,,-2.0,,15.5,66.1,-49.6,,,93.0,,,,True,,True,False,False,,,False
36037,158,56.0,,,,65.0,,180.7,77.1,8.5,,,34.0,-102.0,,,,-93.0,,22.7,-80.9,-149.5,,,-124.0,,,,True,,True,True,False,,,False
36039,235,32.0,,,,35.0,,111.8,34.4,31.1,,,9.0,-203.0,,,,-200.0,,-123.2,-200.6,-203.9,,,-226.0,,,,True,,True,True,False,,,False
36041,5,0.0,,,,9.0,,2.8,,3.2,,,0.0,-5.0,,,,4.0,,-2.2,,-1.8,,,-5.0,,,,True,,True,,True,,,False
36043,131,48.0,,,,54.0,,114.4,120.6,13.2,,,9.0,-83.0,,,,-77.0,,-16.6,-10.4,-117.8,,,-122.0,,,,True,,True,True,False,,,False
36045,105,24.0,,,,148.0,,71.4,193.4,3.7,,,5.0,-81.0,,,,43.0,,-33.6,88.4,-101.3,,,-100.0,,,,True,,True,False,False,,,False
36047,12635,4672.0,,,,,,3949.1,,3109.5,5182.4,,3096.0,-7963.0,,,,,,-8685.9,,-9525.5,-7452.6,,-9539.0,,,,,,False,,False,True,,False
36049,123,8.0,,,,30.0,,49.9,,3.5,,,10.0,-115.0,,,,-93.0,,-73.1,,-119.5,,,-113.0,,,,True,,True,,False,,,True
36051,208,48.0,,,,60.0,,103.4,168.2,39.4,,,26.0,-160.0,,,,-148.0,,-104.6,-39.8,-168.6,,,-182.0,,,,True,,True,True,False,,,False
36053,165,32.0,,,,50.0,,103.6,147.8,18.1,,,6.0,-133.0,,,,-115.0,,-61.4,-17.2,-146.9,,,-159.0,,,,True,,True,True,False,,,False
36055,2904,1288.0,,,,565.0,,747.3,922.1,806.4,673.1,,1887.0,-1616.0,,,,-2339.0,,-2156.7,-1981.9,-2097.6,-2230.9,,-1017.0,,,,False,,False,False,False,False,,True
36057,77,32.0,,,,35.0,,142.7,431.4,34.1,,,10.0,-45.0,,,,-42.0,,65.7,354.4,-42.9,,,-67.0,,,,True,,False,False,True,,,False
36059,5785,4144.0,,,,1802.0,,2421.2,10192.8,2277.8,2859.0,,3044.0,-1641.0,,,,-3983.0,,-3363.8,4407.8,-3507.2,-2926.0,,-2741.0,,,,False,,False,False,False,False,,False
36061,5221,2168.0,,,,1604.0,,5140.5,28273.7,1155.6,1538.3,,1800.0,-3053.0,,,,-3617.0,,-80.5,23052.7,-4065.4,-3682.7,,-3421.0,,,,False,,True,False,False,False,,False
36063,635,280.0,,,,203.0,,259.4,441.2,183.7,153.0,,233.0,-355.0,,,,-432.0,,-375.6,-193.8,-451.3,-482.0,,-402.0,,,,False,,False,True,False,False,,False
36065,698,344.0,,,,181.0,,260.7,151.0,94.4,144.1,,558.0,-354.0,,,,-517.0,,-437.3,-547.0,-603.6,-553.9,,-140.0,,,,False,,False,False,False,False,,True
36067,2336,768.0,,,,484.0,,478.0,638.9,363.5,377.4,,749.0,-1568.0,,,,-1852.0,,-1858.0,-1697.1,-1972.5,-1958.6,,-1587.0,,,,False,,False,False,False,False,,False
36069,359,272.0,,,,97.0,,221.9,249.6,269.2,,,1034.0,-87.0,,,,-262.0,,-137.1,-109.4,-89.8,,,675.0,,,,False,,False,False,False,,,False
36071,2690,856.0,,,,555.0,,435.1,240.8,494.0,570.0,,849.0,-1834.0,,,,-2135.0,,-2254.9,-2449.2,-2196.0,-2120.0,,-1841.0,,,,False,,False,False,False,False,,False
36073,113,88.0,,,,30.0,,112.5,13.4,21.4,,,648.0,-25.0,,,,-83.0,,-0.5,-99.6,-91.6,,,535.0,,,,False,,True,False,False,,,False
36075,372,296.0,,,,65.0,,295.7,359.9,1499.0,,,767.0,-76.0,,,,-307.0,,-76.3,-12.1,1127.0,,,395.0,,,,False,,False,True,False,,,False
36077,130,504.0,,,,34.0,,1181.0,122.4,232.2,,,178.0,374.0,,,,-96.0,,1051.0,-7.6,102.2,,,48.0,,,,True,,False,True,True,,,True
36079,383,208.0,,,,146.0,,225.6,530.5,62.3,102.0,,129.0,-175.0,,,,-237.0,,-157.4,147.5,-320.7,-281.0,,-254.0,,,,False,,True,True,False,False,,False
36081,8593,3928.0,,,,,,2616.9,,2869.9,2657.3,,3150.0,-4665.0,,,,,,-5976.1,,-5723.1,-5935.7,,-5443.0,,,,,,False,,False,False,,False
36083,308,144.0,,,,163.0,,163.4,442.8,89.9,,,84.0,-164.0,,,,-145.0,,-144.6,134.8,-218.1,,,-224.0,,,,True,,True,True,False,,,False
36085,2854,1376.0,,,,,,1097.1,,735.9,1080.2,,1338.0,-1478.0,,,,,,-1756.9,,-2118.1,-1773.8,,-1516.0,,,,,,False,,False,False,,False
36087,4324,1184.0,,,,643.0,,593.4,1469.6,2240.8,593.0,,218.0,-3140.0,,,,-3681.0,,-3730.6,-2854.4,-2083.2,-3731.0,,-4106.0,,,,False,,False,True,True,False,,False
36089,167,88.0,,,,45.0,,129.4,54.2,8.8,,,27.0,-79.0,,,,-122.0,,-37.6,-112.8,-158.2,,,-140.0,,,,False,,True,False,False,,,False
36091,565,624.0,,,,209.0,,431.9,834.3,135.1,,,1619.0,59.0,,,,-356.0,,-133.1,269.3,-429.9,,,1054.0,,,,False,,False,False,False,,,False
36093,350,416.0,,,,128.0,,271.4,1002.9,367.4,476.2,,212.0,66.0,,,,-222.0,,-78.6,652.9,17.4,126.2,,-138.0,,,,False,,False,False,True,False,,False
36095,44,40.0,,,,20.0,,117.9,,41.0,,,223.0,-4.0,,,,-24.0,,73.9,,-3.0,,,179.0,,,,False,,False,,True,,,False
36097,146,40.0,,,,15.0,,20.6,,12.2,,,173.0,-106.0,,,,-131.0,,-125.4,,-133.8,,,27.0,,,,False,,False,,False,,,True
36099,67,16.0,,,,26.0,,132.1,55.3,10.2,,,5.0,-51.0,,,,-41.0,,65.1,-11.7,-56.8,,,-62.0,,,,True,,False,True,False,,,False
36101,874,56.0,,,,198.0,,111.8,125.5,31.4,,,44.0,-818.0,,,,-676.0,,-762.2,-748.5,-842.6,,,-830.0,,,,True,,True,True,False,,,False
36103,4854,3320.0,,,,2892.0,,1629.6,7072.2,2580.6,2607.8,,2836.0,-1534.0,,,,-1962.0,,-3224.4,2218.2,-2273.4,-2246.2,,-2018.0,,,,False,,False,False,False,False,,False
36105,342,48.0,,,,161.0,,102.5,18.4,99.1,23.8,,10.0,-294.0,,,,-181.0,,-239.5,-323.6,-242.9,-318.2,,-332.0,,,,True,,True,False,True,False,,False
36107,604,64.0,,,,37.0,,111.5,102.9,28.7,,,150.0,-540.0,,,,-567.0,,-492.5,-501.1,-575.3,,,-454.0,,,,False,,True,True,False,,,True
36109,315,432.0,,,,196.0,,649.9,1086.5,125.5,,,316.0,117.0,,,,-119.0,,334.9,771.5,-189.5,,,1.0,,,,False,,False,False,False,,,True
36111,392,128.0,,,,243.0,,142.3,211.3,102.1,111.3,,34.0,-264.0,,,,-149.0,,-249.7,-180.7,-289.9,-280.7,,-358.0,,,,True,,True,True,False,False,,False
36113,132,184.0,,,,84.0,,145.4,58.7,77.4,,,1126.0,52.0,,,,-48.0,,13.4,-73.3,-54.6,,,994.0,,,,True,,True,False,False,,,False
36115,97,112.0,,,,79.0,,90.8,12.9,22.9,,,1169.0,15.0,,,,-18.0,,-6.2,-84.1,-74.0,,,1072.0,,,,False,,True,False,False,,,False
36117,354,104.0,,,,35.0,,143.8,212.0,62.5,,,107.0,-250.0,,,,-319.0,,-210.2,-142.0,-291.5,,,-247.0,,,,False,,True,True,False,,,True
36119,4468,2248.0,,,,1792.0,,1444.2,3790.9,1964.0,1913.4,,1479.0,-2220.0,,,,-2676.0,,-3023.8,-677.1,-2504.0,-2554.6,,-2989.0,,,,False,,False,True,False,False,,False
36121,115,16.0,,,,66.0,,106.1,68.0,1.0,,,169.0,-99.0,,,,-49.0,,-8.9,-47.0,-114.0,,,54.0,,,,True,,True,True,False,,,True
36123,99,0.0,,,,25.0,,63.2,,10.7,,,0.0,-99.0,,,,-74.0,,-35.8,,-88.3,,,-99.0,,,,True,,True,,True,,,False
37001,2063,1176.0,,,,918.0,,1331.1,679.0,1308.1,811.5,,300.0,-887.0,,,,-1145.0,,-731.9,-1384.0,-754.9,-1251.5,,-1763.0,,,,False,,True,False,True,False,,False
37003,649,304.0,,,,270.0,,478.7,228.0,24.8,,,110.0,-345.0,,,,-379.0,,-170.3,-421.0,-624.2,,,-539.0,,,,False,,True,False,False,,,False
37005,133,64.0,,,,58.0,,43.0,0.0,24.7,,,13.0,-69.0,,,,-75.0,,-90.0,-133.0,-108.3,,,-120.0,,,,False,,False,False,False,,,False
37007,260,296.0,,,,118.0,,669.3,0.3,89.0,,,61.0,36.0,,,,-142.0,,409.3,-259.7,-171.0,,,-199.0,,,,False,,False,False,False,,,False
37009,305,144.0,,,,122.0,,389.9,263.5,35.8,,,89.0,-161.0,,,,-183.0,,84.9,-41.5,-269.1,,,-216.0,,,,False,,True,True,False,,,False
37011,364,304.0,,,,344.0,,1678.4,27.5,170.8,,,248.0,-60.0,,,,-20.0,,1314.4,-336.5,-193.2,,,-116.0,,,,True,,False,False,False,,,False
37013,683,904.0,,,,283.0,,1057.0,266.1,297.3,,,266.0,221.0,,,,-400.0,,374.0,-416.9,-385.7,,,-417.0,,,,False,,False,False,False,,,False
37015,233,352.0,,,,127.0,,253.6,0.0,19.5,,,50.0,119.0,,,,-106.0,,20.6,-233.0,-213.5,,,-183.0,,,,True,,True,False,False,,,False
37017,304,288.0,,,,200.0,,518.6,39.7,40.8,,,51.0,-16.0,,,,-104.0,,214.6,-264.3,-263.2,,,-253.0,,,,False,,False,False,False,,,False
37019,844,384.0,,,,571.0,,492.8,126.1,102.6,249.3,,165.0,-460.0,,,,-273.0,,-351.2,-717.9,-741.5,-594.7,,-679.0,,,,True,,True,False,False,False,,False
37021,1665,976.0,,,,1669.0,,1068.4,2215.5,248.0,222.1,,509.0,-689.0,,,,4.0,,-596.6,550.5,-1417.0,-1442.9,,-1156.0,,,,True,,True,True,False,False,,False
37023,968,496.0,,,,692.0,,568.6,92.0,164.6,334.4,,87.0,-472.0,,,,-276.0,,-399.4,-876.0,-803.4,-633.6,,-881.0,,,,True,,True,False,False,False,,False
37025,1703,1392.0,,,,1825.0,,1517.8,784.8,524.2,631.2,,464.0,-311.0,,,,122.0,,-185.2,-918.2,-1178.8,-1071.8,,-1239.0,,,,True,,True,False,False,False,,False
37027,1292,368.0,,,,648.0,,442.3,239.7,134.2,246.6,,102.0,-924.0,,,,-644.0,,-849.7,-1052.3,-1157.8,-1045.4,,-1190.0,,,,True,,True,False,False,False,,False
37029,35,24.0,,,,61.0,,23.1,70.7,21.4,,,11.0,-11.0,,,,26.0,,-11.9,35.7,-13.6,,,-24.0,,,,False,,False,False,False,,,False
37031,712,264.0,,,,279.0,,514.5,487.9,88.7,,,165.0,-448.0,,,,-433.0,,-197.5,-224.1,-623.3,,,-547.0,,,,True,,True,True,False,,,False
37033,405,64.0,,,,43.0,,401.5,69.5,40.3,,,32.0,-341.0,,,,-362.0,,-3.5,-335.5,-364.7,,,-373.0,,,,False,,True,True,False,,,False
37035,2208,824.0,,,,1129.0,,836.8,591.3,510.8,441.9,,239.0,-1384.0,,,,-1079.0,,-1371.2,-1616.7,-1697.2,-1766.1,,-1969.0,,,,True,,True,False,False,False,,False
37037,485,224.0,,,,283.0,,582.4,376.3,170.0,214.9,,53.0,-261.0,,,,-202.0,,97.4,-108.7,-315.0,-270.1,,-432.0,,,,True,,True,True,False,False,,False
37039,274,304.0,,,,137.0,,537.2,235.5,87.9,,,87.0,30.0,,,,-137.0,,263.2,-38.5,-186.1,,,-187.0,,,,False,,False,False,False,,,False
37041,270,216.0,,,,118.0,,216.3,3.6,2.3,,,52.0,-54.0,,,,-152.0,,-53.7,-266.4,-267.7,,,-218.0,,,,False,,True,False,False,,,False
37043,149,56.0,,,,64.0,,56.9,97.6,8.3,,,28.0,-93.0,,,,-85.0,,-92.1,-51.4,-140.7,,,-121.0,,,,True,,True,True,False,,,False
37045,1704,1136.0,,,,604.0,,1110.0,766.8,469.3,620.2,,289.0,-568.0,,,,-1100.0,,-594.0,-937.2,-1234.7,-1083.8,,-1415.0,,,,False,,False,False,False,False,,False
37047,637,552.0,,,,486.0,,686.8,151.8,558.3,403.5,,106.0,-85.0,,,,-151.0,,49.8,-485.2,-78.7,-233.5,,-531.0,,,,False,,True,False,True,False,,False
37049,1224,656.0,,,,777.0,,738.2,777.9,497.7,457.0,,314.0,-568.0,,,,-447.0,,-485.8,-446.1,-726.3,-767.0,,-910.0,,,,True,,True,True,False,False,,False
37051,2839,2376.0,,,,2604.0,,2258.1,2107.3,1304.5,1152.9,,1011.0,-463.0,,,,-235.0,,-580.9,-731.7,-1534.5,-1686.1,,-1828.0,,,,True,,False,False,False,False,,False
37053,95,128.0,,,,89.0,,652.2,278.5,41.6,,,98.0,33.0,,,,-6.0,,557.2,183.5,-53.4,,,3.0,,,,True,,False,False,False,,,True
37055,184,56.0,,,,233.0,,420.0,127.7,0.0,,,28.0,-128.0,,,,49.0,,236.0,-56.3,-184.0,,,-156.0,,,,True,,False,True,False,,,False
37057,1647,1112.0,,,,850.0,,1076.5,732.6,767.9,1159.6,,380.0,-535.0,,,,-797.0,,-570.5,-914.4,-879.1,-487.4,,-1267.0,,,,False,,False,False,False,True,,False
37059,330,144.0,,,,190.0,,457.3,188.1,0.4,,,57.0,-186.0,,,,-140.0,,127.3,-141.9,-329.6,,,-273.0,,,,True,,True,True,False,,,False
37061,643,192.0,,,,427.0,,336.8,3.8,30.5,96.4,,14.0,-451.0,,,,-216.0,,-306.2,-639.2,-612.5,-546.6,,-629.0,,,,True,,True,False,False,False,,False
37063,2386,1320.0,,,,2000.0,,1204.6,838.5,1019.3,713.9,,305.0,-1066.0,,,,-386.0,,-1181.4,-1547.5,-1366.7,-1672.1,,-2081.0,,,,True,,False,False,False,False,,False
37065,968,760.0,,,,267.0,,958.9,359.8,724.2,819.5,,174.0,-208.0,,,,-701.0,,-9.1,-608.2,-243.8,-148.5,,-794.0,,,,False,,True,False,False,True,,False
37067,3199,1640.0,,,,2628.0,,1356.5,1487.0,1499.5,1346.6,,472.0,-1559.0,,,,-571.0,,-1842.5,-1712.0,-1699.5,-1852.4,,-2727.0,,,,True,,False,False,False,False,,False
37069,441,256.0,,,,224.0,,591.2,298.2,100.8,160.3,,99.0,-185.0,,,,-217.0,,150.2,-142.8,-340.1,-280.7,,-342.0,,,,False,,True,True,False,False,,False
37071,3681,1856.0,,,,1668.0,,1601.1,839.4,719.4,830.8,,399.0,-1825.0,,,,-2013.0,,-2079.9,-2841.6,-2961.7,-2850.2,,-3282.0,,,,False,,False,False,False,False,,False
37073,59,88.0,,,,91.0,,78.2,56.2,52.1,,,46.0,29.0,,,,32.0,,19.2,-2.8,-6.9,,,-13.0,,,,False,,True,True,True,,,True
37075,144,232.0,,,,103.0,,395.2,47.2,768.2,,,106.0,88.0,,,,-41.0,,251.2,-96.8,624.2,,,-38.0,,,,True,,False,False,False,,,True
37077,586,368.0,,,,222.0,,632.5,136.0,395.0,464.8,,47.0,-218.0,,,,-364.0,,46.5,-450.0,-191.0,-121.2,,-539.0,,,,False,,True,False,True,True,,False
37079,543,176.0,,,,157.0,,499.9,78.8,560.7,,,45.0,-367.0,,,,-386.0,,-43.1,-464.2,17.7,,,-498.0,,,,False,,True,False,True,,,False
37081,5063,2928.0,,,,3669.0,,1946.2,2458.4,2451.6,1567.4,,1117.0,-2135.0,,,,-1394.0,,-3116.8,-2604.6,-2611.4,-3495.6,,-3946.0,,,,True,,False,False,False,False,,False
37083,641,176.0,,,,276.0,,452.2,256.6,63.5,,,71.0,-465.0,,,,-365.0,,-188.8,-384.4,-577.5,,,-570.0,,,,True,,True,True,False,,,False
