,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,FDANIHASU-Sweight,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
06001,9441,15396.0,,15594.5,17912.7,11280.0,12207.0,23593.0,,,,,10308.9,,7064.8,,8207.3,14588.0,6476.0,,15452.5,12627.5,,8939.5,8558.0,,,,1170.0,21619.5,,,,,,10418.7,9064.0,,,13372.1,19724.7,5955.0,,6153.5,8471.7,1839.0,2766.0,14152.0,,,,,867.9,,-2376.2,,-1233.7,5147.0,-2965.0,,6011.5,3186.5,,-501.5,-883.0,,,,-8271.0,12178.5,,,,,,977.7,-377.0,,,3931.1,10283.7,,False,False,True,True,False,,,,,True,,True,,True,True,True,,False,True,,True,True,,,,False,False,,,,,,True,True,,,True,False
06003,13,4.0,,3.8,,4.0,5.0,0.0,,,,,2.8,,7.0,,,9.0,2.5,,0.8,,,4.0,0.5,,,,0.0,,,,,,,,,,,3.0,13.0,-9.0,,-9.2,,-9.0,-8.0,-13.0,,,,,-10.2,,-6.0,,,-4.0,-10.5,,-12.2,,,-9.0,-12.5,,,,-13.0,,,,,,,,,,,-10.0,0.0,,False,,False,True,False,,,,,False,,True,,,True,False,,False,,,False,False,,,,False,,,,,,,,,,,False,True
06005,301,456.0,,449.1,,355.0,353.0,243.0,,,,,382.3,,343.2,,,293.0,97.9,,165.5,198.5,,182.5,400.1,,,,90.0,372.1,,,,,,,,,,513.3,614.5,155.0,,148.1,,54.0,52.0,-58.0,,,,,81.3,,42.2,,,-8.0,-203.1,,-135.5,-102.5,,-118.5,99.1,,,,-211.0,71.1,,,,,,,,,,212.3,313.5,,True,,True,True,True,,,,,True,,True,,,True,False,,True,True,,True,True,,,,False,True,,,,,,,,,,False,False
06007,819,1644.0,,1821.0,,1176.0,1384.0,1154.0,,,,,1318.7,,1128.8,,,1775.0,886.2,,1285.5,1070.5,,989.0,1215.9,,,,225.0,2120.9,,,,,,1323.9,634.0,,,1062.5,2022.0,825.0,,1002.0,,357.0,565.0,335.0,,,,,499.7,,309.8,,,956.0,67.2,,466.5,251.5,,170.0,396.9,,,,-594.0,1301.9,,,,,,504.9,-185.0,,,243.5,1203.0,,False,,True,True,True,,,,,True,,True,,,False,True,,True,True,,True,True,,,,True,False,,,,,,True,True,,,True,False
06009,151,340.0,,335.4,,218.0,286.0,158.0,,,,,274.4,,263.0,,,349.0,288.9,,209.8,199.0,,136.0,188.3,,,,92.0,429.8,,,,,,,,,,201.2,499.0,189.0,,184.4,,67.0,135.0,7.0,,,,,123.4,,112.0,,,198.0,137.9,,58.8,48.0,,-15.0,37.3,,,,-59.0,278.8,,,,,,,,,,50.2,348.0,,True,,True,True,True,,,,,True,,True,,,False,True,,True,True,,True,True,,,,True,False,,,,,,,,,,True,False
06011,193,324.0,,347.9,,295.0,270.0,294.0,,,,,241.1,,140.1,,,348.0,705.4,,197.2,,,297.0,173.2,,,,127.0,267.1,,,,,,,,,,410.8,356.8,131.0,,154.9,,102.0,77.0,101.0,,,,,48.1,,-52.9,,,155.0,512.4,,4.2,,,104.0,-19.8,,,,-66.0,74.1,,,,,,,,,,217.8,163.8,,False,,True,True,True,,,,,True,,True,,,False,False,,True,,,True,True,,,,True,True,,,,,,,,,,False,False
06013,5143,10420.0,,11266.1,14739.4,8263.0,8165.0,18441.0,,,,,7679.0,,7186.9,,5981.8,10970.0,6721.8,,7775.7,8200.0,,3727.5,6761.6,,,,1000.0,16047.6,,,,,,10181.4,3525.0,,,8096.9,11955.6,5277.0,,6123.1,9596.4,3120.0,3022.0,13298.0,,,,,2536.0,,2043.9,,838.8,5827.0,1578.8,,2632.7,3057.0,,-1415.5,1618.6,,,,-4143.0,10904.6,,,,,,5038.4,-1618.0,,,2953.9,6812.6,,False,False,True,True,False,,,,,True,,True,,True,False,True,,True,True,,True,True,,,,True,False,,,,,,True,True,,,True,False
06015,104,40.0,,48.5,,33.0,57.0,13.0,,,,,89.4,,56.9,,,64.0,34.1,,51.7,,,0.0,32.5,,,,0.0,191.5,,,,,,,,,,2.5,97.0,-64.0,,-55.5,,-71.0,-47.0,-91.0,,,,,-14.6,,-47.1,,,-40.0,-69.9,,-52.3,,,-104.0,-71.5,,,,-104.0,87.5,,,,,,,,,,-101.5,-7.0,,True,,False,True,False,,,,,True,,True,,,True,False,,True,,,False,False,,,,False,False,,,,,,,,,,False,True
06017,736,1428.0,,1477.7,,773.0,986.0,744.0,,,,,1124.2,,1738.7,,,1295.0,782.4,,1052.0,650.0,,196.0,810.4,,,,132.0,1895.6,,,,,,851.1,504.0,,,869.3,1739.9,692.0,,741.7,,37.0,250.0,8.0,,,,,388.2,,1002.7,,,559.0,46.4,,316.0,-86.0,,-540.0,74.4,,,,-604.0,1159.6,,,,,,115.1,-232.0,,,133.3,1003.9,,False,,True,True,True,,,,,True,,False,,,True,True,,True,True,,True,True,,,,True,False,,,,,,True,True,,,True,False
06019,7266,12768.0,,12078.6,12414.6,10557.0,11484.0,8750.0,,,,,8599.1,,5461.2,,6932.9,12340.0,17665.9,,11373.3,12237.5,,7695.0,9337.2,,,,2810.0,26543.6,,,,,,6829.9,5260.0,,,8850.0,14069.1,5502.0,,4812.6,5148.6,3291.0,4218.0,1484.0,,,,,1333.1,,-1804.8,,-333.1,5074.0,10399.9,,4107.3,4971.5,,429.0,2071.2,,,,-4456.0,19277.6,,,,,,-436.1,-2006.0,,,1584.0,6803.1,,True,True,True,True,True,,,,,True,,True,,True,True,False,,True,True,,True,True,,,,True,False,,,,,,True,True,,,True,False
06021,159,304.0,,293.3,,279.0,231.0,197.0,,,,,260.8,,290.5,,,453.0,521.7,,212.7,,,90.0,186.2,,,,99.0,412.1,,,,,,,,,,313.6,340.4,145.0,,134.3,,120.0,72.0,38.0,,,,,101.8,,131.5,,,294.0,362.7,,53.7,,,-69.0,27.2,,,,-60.0,253.1,,,,,,,,,,154.6,181.4,,True,,True,True,True,,,,,True,,True,,,False,False,,True,,,True,True,,,,True,False,,,,,,,,,,False,False
06023,426,1040.0,,1055.3,,801.0,657.0,1258.0,,,,,414.2,,324.2,,,729.0,1886.2,,703.9,677.0,,551.0,585.5,,,,104.0,1059.4,,,,,,957.9,798.0,,,971.2,779.5,614.0,,629.3,,375.0,231.0,832.0,,,,,-11.8,,-101.8,,,303.0,1460.2,,277.9,251.0,,125.0,159.5,,,,-322.0,633.4,,,,,,531.9,372.0,,,545.2,353.5,,False,,True,True,False,,,,,True,,True,,,True,False,,True,True,,True,True,,,,True,False,,,,,,True,True,,,True,True
06025,843,1932.0,,1817.3,2396.4,1660.0,1677.0,1689.0,,,,,2307.8,,1018.6,,,1154.0,689.8,,1765.7,1721.5,,1109.0,1445.2,,,,322.0,2955.1,,,,,,1713.2,1380.0,,,1072.6,2248.8,1089.0,,974.3,1553.4,817.0,834.0,846.0,,,,,1464.8,,175.6,,,311.0,-153.2,,922.7,878.5,,266.0,602.2,,,,-521.0,2112.1,,,,,,870.2,537.0,,,229.6,1405.8,,True,False,True,True,True,,,,,False,,True,,,True,True,,True,True,,True,True,,,,True,False,,,,,,True,True,,,True,False
06027,204,304.0,,300.9,,218.0,196.0,0.0,,,,,152.3,,113.3,,,130.0,194.3,,113.4,,,196.0,141.1,,,,69.0,303.4,,,,,,,,,,331.6,261.2,100.0,,96.9,,14.0,-8.0,-204.0,,,,,-51.7,,-90.7,,,-74.0,-9.7,,-90.6,,,-8.0,-62.9,,,,-135.0,99.4,,,,,,,,,,127.6,57.2,,True,,True,True,False,,,,,True,,True,,,True,True,,True,,,True,True,,,,False,True,,,,,,,,,,False,True
06029,8999,18132.0,,19281.4,13055.2,11370.0,11492.0,12573.0,,,,,9835.5,,5863.2,,10594.3,14960.0,6047.3,,11902.5,16335.0,,9864.5,11110.0,,,,4848.0,13595.7,,,,,,9329.8,7516.0,,,11360.4,16533.8,9133.0,,10282.4,4056.2,2371.0,2493.0,3574.0,,,,,836.5,,-3135.8,,1595.3,5961.0,-2951.7,,2903.5,7336.0,,865.5,2111.0,,,,-4151.0,4596.7,,,,,,330.8,-1483.0,,,2361.4,7534.8,,False,True,True,True,True,,,,,True,,True,,True,True,True,,True,True,,True,True,,,,True,True,,,,,,True,True,,,True,True
06031,1283,3632.0,,2974.0,2717.8,2161.0,2256.0,2256.0,,,,,2086.5,,3434.6,,,3213.0,2179.5,,2257.8,2094.0,,923.0,2025.4,,,,1430.0,3199.4,,,,,,2336.6,747.0,,,2022.8,3439.3,2349.0,,1691.0,1434.8,878.0,973.0,973.0,,,,,803.5,,2151.6,,,1930.0,896.5,,974.8,811.0,,-360.0,742.4,,,,147.0,1916.4,,,,,,1053.6,-536.0,,,739.8,2156.3,,True,True,True,True,True,,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,,,,,,True,True,,,True,True
06033,361,444.0,,455.3,,387.0,533.0,98.0,,,,,406.5,,414.3,,222.5,623.0,459.3,,459.9,415.0,,273.5,372.5,,,,63.0,822.8,,,,,,,,,,416.6,1038.5,83.0,,94.3,,26.0,172.0,-263.0,,,,,45.5,,53.3,,-138.5,262.0,98.3,,98.9,54.0,,-87.5,11.5,,,,-298.0,461.8,,,,,,,,,,55.6,677.5,,False,,True,False,False,,,,,True,,True,,False,False,False,,False,True,,False,True,,,,False,False,,,,,,,,,,True,False
06035,208,496.0,,523.0,,267.0,286.0,215.0,,,,,474.0,,164.3,,,190.0,521.2,,297.0,244.5,,171.0,270.0,,,,227.0,335.8,,,,,,,,,,205.7,,288.0,,315.0,,59.0,78.0,7.0,,,,,266.0,,-43.7,,,-18.0,313.2,,89.0,36.5,,-37.0,62.0,,,,19.0,127.8,,,,,,,,,,-2.3,,,False,,True,True,True,,,,,True,,True,,,True,False,,True,True,,True,True,,,,True,True,,,,,,,,,,True,
06037,79503,183544.0,,195534.0,148212.7,120281.0,126715.0,141417.0,,,,,138408.1,,68951.5,,91598.3,159666.0,91968.4,,171506.5,123532.0,,95125.0,112098.9,,,,56120.0,131718.3,,,,,,113146.6,71595.0,,,110985.0,190024.8,104041.0,,116031.0,68709.7,40778.0,47212.0,61914.0,,,,,58905.1,,-10551.5,,12095.3,80163.0,12465.4,,92003.5,44029.0,,15622.0,32595.9,,,,-23383.0,52215.3,,,,,,33643.6,-7908.0,,,31482.0,110521.8,,False,True,True,True,True,,,,,True,,True,,True,True,True,,True,True,,True,True,,,,True,True,,,,,,True,True,,,True,False
06039,1059,2384.0,,2272.2,,1962.0,1771.0,1115.0,,,,,1558.5,,1069.5,,,1662.0,2261.1,,1631.2,2150.5,,1485.0,1455.2,,,,623.0,2336.1,,,,,,1185.2,1705.0,,,1845.2,2605.5,1325.0,,1213.2,,903.0,712.0,56.0,,,,,499.5,,10.5,,,603.0,1202.1,,572.2,1091.5,,426.0,396.2,,,,-436.0,1277.1,,,,,,126.2,646.0,,,786.2,1546.5,,True,,True,True,True,,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,,,,,,True,True,,,True,False
06041,852,1416.0,,1373.7,,988.0,1363.0,917.0,,,,,1550.0,,1319.8,,727.0,1611.0,974.0,,1420.2,966.0,,771.0,1111.0,,,,72.0,3040.6,,,,,,838.7,610.0,,,1103.8,2309.1,564.0,,521.7,,136.0,511.0,65.0,,,,,698.0,,467.8,,-125.0,759.0,122.0,,568.2,114.0,,-81.0,259.0,,,,-780.0,2188.6,,,,,,-13.3,-242.0,,,251.8,1457.1,,True,,True,True,True,,,,,False,,True,,True,False,True,,False,True,,True,True,,,,False,False,,,,,,True,True,,,True,False
06043,28,84.0,,70.0,,36.0,37.0,10.0,,,,,42.0,,59.8,,,106.0,5.6,,57.7,,,9.0,30.4,,,,9.0,87.2,,,,,,,,,,49.8,58.7,56.0,,42.0,,8.0,9.0,-18.0,,,,,14.0,,31.8,,,78.0,-22.4,,29.7,,,-19.0,2.4,,,,-19.0,59.2,,,,,,,,,,21.8,30.7,,True,,True,True,True,,,,,True,,True,,,False,True,,True,,,True,True,,,,True,False,,,,,,,,,,True,True
06045,404,544.0,,558.2,,500.0,442.0,343.0,,,,,458.5,,253.9,,,712.0,447.5,,388.7,555.0,,164.0,458.3,,,,47.0,938.4,,,,,,594.2,,,,468.5,605.6,140.0,,154.2,,96.0,38.0,-61.0,,,,,54.5,,-150.1,,,308.0,43.5,,-15.3,151.0,,-240.0,54.3,,,,-357.0,534.4,,,,,,190.2,,,,64.5,201.6,,False,,True,True,True,,,,,True,,False,,,False,True,,True,False,,False,True,,,,False,False,,,,,,False,,,,True,False
06047,2685,4728.0,,4705.0,4610.2,4064.0,3794.0,3998.0,,,,,3138.6,,921.2,,,4264.0,7198.5,,2983.5,3368.5,,4767.0,3022.4,,,,1502.0,4638.5,,,,,,2253.7,1922.0,,,4367.5,4434.7,2043.0,,2020.0,1925.2,1379.0,1109.0,1313.0,,,,,453.6,,-1763.8,,,1579.0,4513.5,,298.5,683.5,,2082.0,337.4,,,,-1183.0,1953.5,,,,,,-431.3,-763.0,,,1682.5,1749.7,,True,True,True,True,True,,,,,True,,True,,,True,False,,True,True,,False,True,,,,True,True,,,,,,True,True,,,True,True
06049,47,80.0,,69.5,,24.0,26.0,0.0,,,,,27.3,,44.7,,,60.0,8.2,,34.0,,,16.0,33.0,,,,9.0,50.3,,,,,,,,,,22.2,,33.0,,22.5,,-23.0,-21.0,-47.0,,,,,-19.7,,-2.3,,,13.0,-38.8,,-13.0,,,-31.0,-14.0,,,,-38.0,3.3,,,,,,,,,,-24.8,,,True,,True,True,False,,,,,True,,True,,,True,False,,True,,,True,True,,,,False,True,,,,,,,,,,True,
06051,48,116.0,,171.0,,99.0,109.0,124.0,,,,,106.4,,105.7,,,83.0,77.5,,64.3,,,95.0,75.5,,,,10.0,103.8,,,,,,,,,,61.3,207.7,68.0,,123.0,,51.0,61.0,76.0,,,,,58.4,,57.7,,,35.0,29.5,,16.3,,,47.0,27.5,,,,-38.0,55.8,,,,,,,,,,13.3,159.7,,False,,True,True,False,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,,,,,,,,,,True,False
06053,2713,8560.0,,7545.2,7080.9,6152.0,6006.0,8882.0,,,,,5420.6,,5310.1,,6565.3,6250.0,3004.2,,4244.0,6400.5,,5782.5,4606.0,,,,2512.0,6924.9,,,,,,4838.0,4512.0,,,5586.0,8776.6,5847.0,,4832.2,4367.9,3439.0,3293.0,6169.0,,,,,2707.6,,2597.1,,3852.3,3537.0,291.2,,1531.0,3687.5,,3069.5,1893.0,,,,-201.0,4211.9,,,,,,2125.0,1799.0,,,2873.0,6063.6,,True,True,True,True,False,,,,,True,,True,,True,True,True,,True,True,,True,True,,,,True,True,,,,,,True,True,,,True,False
06055,738,1792.0,,1801.9,,1399.0,1401.0,878.0,,,,,1038.9,,1319.3,,,1624.0,2305.0,,1090.1,1521.0,,1318.0,1211.4,,,,413.0,1532.4,,,,,,1224.9,911.0,,,1595.6,2054.1,1054.0,,1063.9,,661.0,663.0,140.0,,,,,300.9,,581.3,,,886.0,1567.0,,352.1,783.0,,580.0,473.4,,,,-325.0,794.4,,,,,,486.9,173.0,,,857.6,1316.1,,False,,True,True,True,,,,,True,,True,,,True,False,,True,True,,True,True,,,,True,True,,,,,,True,True,,,True,False
06057,465,764.0,,767.5,,602.0,537.0,884.0,,,,,408.2,,663.8,,,621.0,704.8,,324.3,429.0,,478.0,470.5,,,,134.0,972.3,,,,,,833.6,,,,681.4,578.8,299.0,,302.5,,137.0,72.0,419.0,,,,,-56.8,,198.8,,,156.0,239.8,,-140.7,-36.0,,13.0,5.5,,,,-331.0,507.3,,,,,,368.6,,,,216.4,113.8,,False,,True,True,False,,,,,True,,True,,,True,True,,True,True,,True,True,,,,False,False,,,,,,False,,,,True,True
06059,16460,29080.0,,29400.0,39255.8,29400.0,28813.0,74884.0,,,,,34388.0,,23749.0,,11335.1,27980.0,7849.1,,23650.3,51545.5,,30960.0,22364.4,,,,3966.0,32402.9,,,,,,32662.5,18423.0,,,15324.6,37753.1,12620.0,,12940.0,22795.8,12940.0,12353.0,58424.0,,,,,17928.0,,7289.0,,-5124.9,11520.0,-8610.9,,7190.3,35085.5,,14500.0,5904.4,,,,-12494.0,15942.9,,,,,,16202.5,1963.0,,,-1135.4,21293.1,,False,False,False,True,False,,,,,False,,True,,True,True,True,,True,False,,False,True,,,,True,False,,,,,,False,True,,,True,False
06061,1364,2896.0,,2768.4,5187.9,1906.0,2345.0,2522.0,,,,,2189.6,,3058.6,,1095.4,2727.0,1852.7,,1603.8,1714.5,,1470.5,1820.0,,,,156.0,4328.3,,,,,,3972.5,899.0,,,1378.5,3486.0,1532.0,,1404.4,3823.9,542.0,981.0,1158.0,,,,,825.6,,1694.6,,-268.6,1363.0,488.7,,239.8,350.5,,106.5,456.0,,,,-1208.0,2964.3,,,,,,2608.5,-465.0,,,14.5,2122.0,,True,False,True,True,True,,,,,True,,False,,True,True,True,,True,True,,True,True,,,,True,False,,,,,,False,True,,,True,False
06063,27,84.0,,54.2,,58.0,74.0,57.0,,,,,56.7,,75.4,,,160.0,99.0,,36.8,,,44.0,46.8,,,,22.0,160.7,,,,,,,,,,48.5,99.3,57.0,,27.2,,31.0,47.0,30.0,,,,,29.7,,48.4,,,133.0,72.0,,9.8,,,17.0,19.8,,,,-5.0,133.7,,,,,,,,,,21.5,72.3,,True,,True,True,True,,,,,True,,True,,,False,False,,True,,,True,True,,,,True,False,,,,,,,,,,True,False
06065,17540,53512.0,,54829.3,37750.9,37975.0,36343.0,41425.0,,,,,33888.3,,1334.7,,48985.1,45797.0,79122.7,,42136.4,29220.5,,25285.0,30440.3,,,,17508.0,38441.9,,,,,,18900.2,17858.0,,,37112.6,57547.9,35972.0,,37289.3,20210.9,20435.0,18803.0,23885.0,,,,,16348.3,,-16205.3,,31445.1,28257.0,61582.7,,24596.4,11680.5,,7745.0,12900.3,,,,-32.0,20901.9,,,,,,1360.2,318.0,,,19572.6,40007.9,,False,True,True,True,True,,,,,True,,True,,True,True,False,,True,True,,True,True,,,,True,True,,,,,,True,True,,,True,False
06067,6860,13836.0,,12793.4,17795.9,10120.0,9412.0,17374.0,,,,,8493.1,,15193.1,,6367.6,11867.0,4487.8,,9863.9,11349.5,,6617.5,7819.9,,,,986.0,19799.6,,,,,,9264.4,4698.0,,,11641.0,13242.9,6976.0,,5933.4,10935.9,3260.0,2552.0,10514.0,,,,,1633.1,,8333.1,,-492.4,5007.0,-2372.2,,3003.9,4489.5,,-242.5,959.9,,,,-5874.0,12939.6,,,,,,2404.4,-2162.0,,,4781.0,6382.9,,True,False,True,True,False,,,,,True,,False,,True,True,True,,True,True,,True,True,,,,True,False,,,,,,True,True,,,True,True
06069,373,972.0,,986.5,,735.0,731.0,447.0,,,,,750.8,,607.2,,,1056.0,512.4,,217.5,954.0,,450.0,571.8,,,,273.0,858.8,,,,,,720.4,,,,748.8,1152.7,599.0,,613.5,,362.0,358.0,74.0,,,,,377.8,,234.2,,,683.0,139.4,,-155.5,581.0,,77.0,198.8,,,,-100.0,485.8,,,,,,347.4,,,,375.8,779.7,,False,,True,True,True,,,,,True,,True,,,False,True,,True,True,,True,True,,,,True,True,,,,,,True,,,,True,False
06071,12771,42648.0,,42487.8,32742.2,25622.0,32772.0,20294.0,,,,,25061.3,,11972.5,,19055.7,39451.0,19712.4,,31541.8,24794.5,,16836.0,23183.8,,,,12212.0,30272.4,,,,,,23626.1,43732.0,,,25006.2,64508.5,29877.0,,29716.8,19971.2,12851.0,20001.0,7523.0,,,,,12290.3,,-798.5,,6284.7,26680.0,6941.4,,18770.8,12023.5,,4065.0,10412.8,,,,-559.0,17501.4,,,,,,10855.1,30961.0,,,12235.2,51737.5,,True,True,True,True,True,,,,,True,,True,,True,True,True,,True,True,,True,True,,,,True,True,,,,,,True,False,,,True,False
06073,22873,44840.0,,44804.8,47982.1,33276.0,32690.0,50682.0,,,,,35951.0,,40719.0,,25383.5,27340.0,27592.4,,36353.3,37177.0,,28171.5,28669.9,,,,8654.0,37189.5,,,,,,35823.7,22845.0,,,48618.6,49929.0,21967.0,,21931.8,25109.1,10403.0,9817.0,27809.0,,,,,13078.0,,17846.0,,2510.5,4467.0,4719.4,,13480.3,14304.0,,5298.5,5796.9,,,,-14219.0,14316.5,,,,,,12950.7,-28.0,,,25745.6,27056.0,,True,False,True,True,False,,,,,True,,True,,True,True,True,,True,True,,True,True,,,,True,True,,,,,,True,True,,,False,False
06075,2919,5068.0,,5262.8,10515.7,4311.0,3980.0,8478.0,,,,,4510.9,,3230.2,,2454.4,3634.0,3964.8,,4425.9,,,3012.0,2900.8,,,,0.0,9814.4,,,,,,5219.9,2164.0,,,3836.2,4865.5,2149.0,,2343.8,7596.7,1392.0,1061.0,5559.0,,,,,1591.9,,311.2,,-464.6,715.0,1045.8,,1506.9,,,93.0,-18.2,,,,-2919.0,6895.4,,,,,,2300.9,-755.0,,,917.2,1946.5,,False,False,True,True,False,,,,,True,,True,,True,True,True,,True,,,True,True,,,,False,False,,,,,,False,True,,,True,True
06077,4668,10024.0,,10186.0,11202.2,7149.0,7118.0,5542.0,,,,,7227.8,,1659.3,,7824.0,8217.0,4097.2,,7523.9,7004.5,,1397.0,6463.9,,,,2228.0,14946.6,,,,,,5305.7,2590.0,,,7698.0,11374.4,5356.0,,5518.0,6534.2,2481.0,2450.0,874.0,,,,,2559.8,,-3008.7,,3156.0,3549.0,-570.8,,2855.9,2336.5,,-3271.0,1795.9,,,,-2440.0,10278.6,,,,,,637.7,-2078.0,,,3030.0,6706.4,,False,False,True,True,True,,,,,True,,True,,True,True,True,,True,True,,True,True,,,,True,False,,,,,,True,True,,,True,False
06079,2017,4672.0,,4315.0,,3090.0,2768.0,3170.0,,,,,2484.3,,2001.1,,2790.4,4236.0,2582.0,,2777.3,2922.0,,2340.0,2350.5,,,,1237.0,3790.8,,,,,,2106.7,,,,4823.3,3621.9,2655.0,,2298.0,,1073.0,751.0,1153.0,,,,,467.3,,-15.9,,773.4,2219.0,565.0,,760.3,905.0,,323.0,333.5,,,,-780.0,1773.8,,,,,,89.7,,,,2806.3,1604.9,,True,,True,True,True,,,,,True,,True,,True,True,True,,True,True,,True,True,,,,True,True,,,,,,True,,,,False,True
06081,3456,6940.0,,6121.1,10140.4,5728.0,4948.0,3965.0,,,,,5324.7,,4957.1,,3633.6,5156.0,7562.8,,6675.2,6193.5,,3864.0,4282.0,,,,527.0,9159.8,,,,,,5298.1,3544.0,,,6449.5,6849.9,3484.0,,2665.1,6684.4,2272.0,1492.0,509.0,,,,,1868.7,,1501.1,,177.6,1700.0,4106.8,,3219.2,2737.5,,408.0,826.0,,,,-2929.0,5703.8,,,,,,1842.1,88.0,,,2993.5,3393.9,,True,False,True,True,True,,,,,True,,True,,True,True,False,,True,True,,True,True,,,,True,False,,,,,,True,True,,,True,True
06083,3425,7296.0,,7036.0,9593.7,5696.0,5354.0,5326.0,,,,,4493.0,,2148.7,,4578.3,5585.0,7218.7,,5445.8,7371.0,,4933.5,4749.9,,,,2016.0,6846.8,,,,,,3121.5,2830.0,,,7492.0,7437.5,3871.0,,3611.0,6168.7,2271.0,1929.0,1901.0,,,,,1068.0,,-1276.3,,1153.3,2160.0,3793.7,,2020.8,3946.0,,1508.5,1324.9,,,,-1409.0,3421.8,,,,,,-303.5,-595.0,,,4067.0,4012.5,,True,False,True,True,True,,,,,True,,True,,True,True,True,,True,False,,True,True,,,,True,True,,,,,,True,True,,,False,False
06085,8969,20072.0,,21935.1,24500.6,16491.0,13039.0,38046.0,,,,,12863.5,,12551.0,,8065.9,19896.0,11690.8,,13295.2,16685.5,,6678.0,10165.3,,,,1753.0,22178.3,,,,,,19115.4,8444.0,,,15800.3,19423.8,11103.0,,12966.1,15531.6,7522.0,4070.0,29077.0,,,,,3894.5,,3582.0,,-903.1,10927.0,2721.8,,4326.2,7716.5,,-2291.0,1196.3,,,,-7216.0,13209.3,,,,,,10146.4,-525.0,,,6831.3,10454.8,,False,False,True,True,False,,,,,True,,True,,True,True,True,,True,True,,True,True,,,,True,False,,,,,,True,True,,,True,True
