,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,FDANIHASU-Sweight,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-FDANIHASU-Sweight,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-FDANIHASU-Sweight,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
05021,151,270.0,92.0,,,,,,174.0,65.9,189.6,,177.0,,,,,,119.0,-59.0,,,,,,23.0,-85.1,38.6,,26.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05023,189,425.0,90.0,,,,,,351.0,96.5,262.0,,230.0,,,,,,236.0,-99.0,,,,,,162.0,-92.5,73.0,,41.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05025,178,285.0,240.0,,,,,,148.0,124.8,126.4,,288.0,,,,,,107.0,62.0,,,,,,-30.0,-53.2,-51.6,,110.0,,,,,,True,,,,,,True,True,True,,False,,,,,
05027,299,330.0,110.0,,,,,,529.0,120.0,269.9,,360.0,,,,,,31.0,-189.0,,,,,,230.0,-179.0,-29.1,,61.0,,,,,,False,,,,,,False,False,True,,False,,,,,
05029,262,580.0,200.0,,,,,,348.0,126.1,344.0,,289.5,,,,,,318.0,-62.0,,,,,,86.0,-135.9,82.0,,27.5,,,,,,True,,,,,,True,True,True,,True,,,,,
05031,888,1820.0,720.0,,,,,,1738.0,495.9,1747.8,,1289.5,,,1680.7,,,932.0,-168.0,,,,,,850.0,-392.1,859.8,,401.5,,,792.7,,,True,,,,,,True,True,True,,True,,,True,,
05033,851,1810.0,1407.0,,,,,,1467.0,521.7,1214.1,,1287.0,,,,,,959.0,556.0,,,,,,616.0,-329.3,363.1,,436.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05035,458,940.0,332.0,,,,,,619.0,432.0,703.8,,428.0,,,706.0,,,482.0,-126.0,,,,,,161.0,-26.0,245.8,,-30.0,,,248.0,,,True,,,,,,True,True,True,,True,,,True,,
05037,122,410.0,189.0,,,,,,288.0,108.4,229.5,,260.0,,,,,,288.0,67.0,,,,,,166.0,-13.6,107.5,,138.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05039,81,180.0,115.0,,,,,,147.0,134.5,96.1,,221.0,,,,,,99.0,34.0,,,,,,66.0,53.5,15.1,,140.0,,,,,,True,,,,,,True,True,True,,False,,,,,
05041,200,230.0,65.0,,,,,,189.0,58.6,150.7,,200.0,,,,,,30.0,-135.0,,,,,,-11.0,-141.4,-49.3,,0.0,,,,,,False,,,,,,True,False,False,,True,,,,,
05043,181,360.0,345.0,,,,,,388.0,151.0,211.8,,334.0,,,,,,179.0,164.0,,,,,,207.0,-30.0,30.8,,153.0,,,,,,True,,,,,,False,True,True,,True,,,,,
05045,1600,2715.0,1058.0,,,,,,2036.0,826.6,1663.6,,1880.0,,,2989.8,,,1115.0,-542.0,,,,,,436.0,-773.4,63.6,,280.0,,,1389.8,,,True,,,,,,True,True,True,,True,,,False,,
05047,212,440.0,249.0,,,,,,304.0,106.9,274.1,,525.0,,,,,,228.0,37.0,,,,,,92.0,-105.1,62.1,,313.0,,,,,,True,,,,,,True,True,True,,False,,,,,
05049,58,100.0,18.0,,,,,,141.0,10.8,91.5,,24.0,,,,,,42.0,-40.0,,,,,,83.0,-47.2,33.5,,-34.0,,,,,,True,,,,,,False,False,True,,True,,,,,
05051,1758,2130.0,1384.0,,,,,,2154.0,719.2,1673.1,,2867.0,,,1192.8,,,372.0,-374.0,,,,,,396.0,-1038.8,-84.9,,1109.0,,,-565.2,,,False,,,,,,False,False,True,,False,,,False,,
05053,236,305.0,238.0,,,,,,379.0,109.6,214.2,,228.0,,,,,,69.0,2.0,,,,,,143.0,-126.4,-21.8,,-8.0,,,,,,True,,,,,,False,False,True,,True,,,,,
05055,524,975.0,631.0,,,,,,679.0,257.4,724.9,,640.0,,,611.8,,,451.0,107.0,,,,,,155.0,-266.6,200.9,,116.0,,,87.8,,,True,,,,,,True,True,True,,True,,,True,,
05057,272,565.0,717.0,,,,,,513.0,159.6,323.2,,418.0,,,,,,293.0,445.0,,,,,,241.0,-112.4,51.2,,146.0,,,,,,False,,,,,,True,True,True,,True,,,,,
05059,606,800.0,613.0,,,,,,807.0,205.7,531.6,,863.0,,,501.5,,,194.0,7.0,,,,,,201.0,-400.3,-74.4,,257.0,,,-104.5,,,True,,,,,,False,False,True,,False,,,True,,
05061,241,250.0,174.0,,,,,,280.0,71.1,152.6,,221.0,,,,,,9.0,-67.0,,,,,,39.0,-169.9,-88.4,,-20.0,,,,,,False,,,,,,False,False,False,,False,,,,,
05063,307,510.0,117.0,,,,,,662.0,150.0,474.5,,338.5,,,318.4,,,203.0,-190.0,,,,,,355.0,-157.0,167.5,,31.5,,,11.4,,,True,,,,,,False,True,True,,True,,,True,,
05065,139,205.0,86.0,,,,,,149.0,30.8,193.1,,123.0,,,,,,66.0,-53.0,,,,,,10.0,-108.2,54.1,,-16.0,,,,,,True,,,,,,True,False,True,,True,,,,,
05067,113,210.0,34.0,,,,,,261.0,30.5,182.7,,76.0,,,,,,97.0,-79.0,,,,,,148.0,-82.5,69.7,,-37.0,,,,,,True,,,,,,False,True,True,,True,,,,,
05069,903,1400.0,1527.0,,,,,,1307.0,477.5,1074.6,,1103.5,,,1207.2,,,497.0,624.0,,,,,,404.0,-425.5,171.6,,200.5,,,304.2,,,False,,,,,,True,True,True,,True,,,True,,
05071,364,480.0,107.0,,,,,,503.0,89.8,409.4,,445.0,,,582.7,,,116.0,-257.0,,,,,,139.0,-274.2,45.4,,81.0,,,218.7,,,False,,,,,,False,False,True,,True,,,False,,
05073,76,175.0,9.0,,,,,,113.0,49.0,72.1,,131.0,,,,,,99.0,-67.0,,,,,,37.0,-27.0,-3.9,,55.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05075,149,315.0,119.0,,,,,,235.0,80.3,231.3,,196.0,,,,,,166.0,-30.0,,,,,,86.0,-68.7,82.3,,47.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05077,58,170.0,83.0,,,,,,130.0,32.3,124.1,,128.0,,,,,,112.0,25.0,,,,,,72.0,-25.7,66.1,,70.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05079,168,195.0,49.0,,,,,,220.0,52.1,195.8,,140.0,,,244.8,,,27.0,-119.0,,,,,,52.0,-115.9,27.8,,-28.0,,,76.8,,,False,,,,,,False,False,False,,False,,,False,,
05081,138,235.0,124.0,,,,,,280.0,87.6,198.3,,135.0,,,,,,97.0,-14.0,,,,,,142.0,-50.4,60.3,,-3.0,,,,,,True,,,,,,False,True,True,,True,,,,,
05083,286,525.0,279.0,,,,,,466.0,105.5,329.4,,460.0,,,,,,239.0,-7.0,,,,,,180.0,-180.5,43.4,,174.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05085,1184,1800.0,1151.0,,,,,,1314.0,528.7,1071.3,,1515.0,,,2142.4,,,616.0,-33.0,,,,,,130.0,-655.3,-112.7,,331.0,,,958.4,,,True,,,,,,True,False,True,,True,,,False,,
05087,144,305.0,171.0,,,,,,227.0,82.8,252.8,,268.0,,,,,,161.0,27.0,,,,,,83.0,-61.2,108.8,,124.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05089,118,165.0,39.0,,,,,,134.0,62.7,133.6,,105.0,,,,,,47.0,-79.0,,,,,,16.0,-55.3,15.6,,-13.0,,,,,,False,,,,,,True,False,True,,True,,,,,
05091,555,620.0,472.0,,,,,,950.0,242.5,488.4,,463.0,,,266.3,,,65.0,-83.0,,,,,,395.0,-312.5,-66.6,,-92.0,,,-288.7,,,False,,,,,,False,False,False,,False,,,False,,
05093,518,835.0,387.0,,,,,,581.0,163.2,540.1,,548.0,,,430.7,,,317.0,-131.0,,,,,,63.0,-354.8,22.1,,30.0,,,-87.3,,,True,,,,,,True,False,True,,True,,,True,,
05095,167,305.0,239.0,,,,,,111.0,98.9,115.1,,273.0,,,,,,138.0,72.0,,,,,,-56.0,-68.1,-51.9,,106.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05097,95,75.0,33.0,,,,,,165.0,20.4,82.6,,59.0,,,,,,-20.0,-62.0,,,,,,70.0,-74.6,-12.4,,-36.0,,,,,,False,,,,,,False,False,True,,False,,,,,
05099,100,190.0,95.0,,,,,,204.0,70.2,88.4,,224.0,,,,,,90.0,-5.0,,,,,,104.0,-29.8,-11.6,,124.0,,,,,,True,,,,,,False,True,True,,False,,,,,
05101,60,135.0,,,,,,,101.0,13.4,71.4,,116.0,,,,,,75.0,,,,,,,41.0,-46.6,11.4,,56.0,,,,,,,,,,,,True,True,True,,True,,,,,
05103,307,590.0,397.0,,,,,,540.0,187.5,310.2,,354.0,,,,,,283.0,90.0,,,,,,233.0,-119.5,3.2,,47.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05105,163,170.0,49.0,,,,,,151.0,96.9,140.0,,131.5,,,,,,7.0,-114.0,,,,,,-12.0,-66.1,-23.0,,-31.5,,,,,,False,,,,,,False,False,False,,False,,,,,
05107,165,260.0,43.0,,,,,,330.0,99.5,234.4,,244.0,,,,,,95.0,-122.0,,,,,,165.0,-65.5,69.4,,79.0,,,,,,False,,,,,,False,True,True,,True,,,,,
05109,111,135.0,43.0,,,,,,231.0,83.2,129.4,,77.0,,,,,,24.0,-68.0,,,,,,120.0,-27.8,18.4,,-34.0,,,,,,False,,,,,,False,False,True,,False,,,,,
05111,218,610.0,16.0,,,,,,364.0,133.6,432.2,,453.0,,,381.4,,,392.0,-202.0,,,,,,146.0,-84.4,214.2,,235.0,,,163.4,,,True,,,,,,True,True,True,,True,,,True,,
05113,275,345.0,97.0,,,,,,491.0,127.2,248.9,,227.5,,,,,,70.0,-178.0,,,,,,216.0,-147.8,-26.1,,-47.5,,,,,,False,,,,,,False,False,True,,True,,,,,
05115,784,1625.0,961.0,,,,,,1019.0,452.1,1116.2,,1123.5,,,1084.0,,,841.0,177.0,,,,,,235.0,-331.9,332.2,,339.5,,,300.0,,,True,,,,,,True,True,True,,True,,,True,,
05117,145,305.0,299.0,,,,,,125.0,209.6,147.3,,253.0,,,,,,160.0,154.0,,,,,,-20.0,64.6,2.3,,108.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05119,5252,8775.0,5921.0,,,,,,6883.0,2731.8,6090.0,,6170.0,,,6006.3,4961.0,,3523.0,669.0,,,,,,1631.0,-2520.2,838.0,,918.0,,,754.3,-291.0,,True,,,,,,True,True,True,,True,,,True,True,
05121,161,295.0,64.0,,,,,,225.0,124.4,247.2,,82.0,,,,,,134.0,-97.0,,,,,,64.0,-36.6,86.2,,-79.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05123,191,565.0,451.0,,,,,,392.0,200.4,415.7,,378.0,,,262.5,,,374.0,260.0,,,,,,201.0,9.4,224.7,,187.0,,,71.5,,,True,,,,,,True,True,True,,True,,,True,,
05125,1526,2255.0,1404.0,,,,,,2674.0,878.9,1640.2,,1689.5,,,2023.6,,,729.0,-122.0,,,,,,1148.0,-647.1,114.2,,163.5,,,497.6,,,True,,,,,,False,True,True,,True,,,True,,
05127,99,245.0,110.0,,,,,,215.0,57.9,138.6,,134.0,,,,,,146.0,11.0,,,,,,116.0,-41.1,39.6,,35.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05129,59,120.0,19.0,,,,,,90.0,55.0,71.4,,98.0,,,,,,61.0,-40.0,,,,,,31.0,-4.0,12.4,,39.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05131,1629,3335.0,2086.0,,,,,,3164.0,1153.5,2438.9,,1358.0,,,5533.5,,,1706.0,457.0,,,,,,1535.0,-475.5,809.9,,-271.0,,,3904.5,,,True,,,,,,True,True,True,,True,,,False,,
05133,319,245.0,103.0,,,,,,528.0,104.8,240.6,,233.0,,,151.5,,,-74.0,-216.0,,,,,,209.0,-214.2,-78.4,,-86.0,,,-167.5,,,False,,,,,,False,False,False,,False,,,False,,
05135,115,170.0,41.0,,,,,,192.0,43.6,190.7,,53.0,,,,,,55.0,-74.0,,,,,,77.0,-71.4,75.7,,-62.0,,,,,,False,,,,,,False,False,False,,False,,,,,
05137,68,110.0,34.0,,,,,,140.0,56.2,103.8,,147.0,,,,,,42.0,-34.0,,,,,,72.0,-11.8,35.8,,79.0,,,,,,True,,,,,,False,True,True,,False,,,,,
05139,498,980.0,1006.0,,,,,,921.0,312.7,631.4,,611.0,,,419.2,,,482.0,508.0,,,,,,423.0,-185.3,133.4,,113.0,,,-78.8,,,False,,,,,,True,True,True,,True,,,True,,
05141,166,360.0,348.0,,,,,,210.0,241.2,218.2,,228.0,,,,,,194.0,182.0,,,,,,44.0,75.2,52.2,,62.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05143,2615,5650.0,4470.0,,,,,,4493.0,1476.5,4083.2,,3604.5,,,9084.0,5347.0,,3035.0,1855.0,,,,,,1878.0,-1138.5,1468.2,,989.5,,,6469.0,2732.0,,True,,,,,,True,True,True,,True,,,False,True,
05145,911,1605.0,975.0,,,,,,1430.0,367.2,1043.7,,843.0,,,2061.4,,,694.0,64.0,,,,,,519.0,-543.8,132.7,,-68.0,,,1150.4,,,True,,,,,,True,True,True,,True,,,False,,
05147,96,185.0,54.0,,,,,,71.0,71.4,103.9,,137.0,,,,,,89.0,-42.0,,,,,,-25.0,-24.6,7.9,,41.0,,,,,,True,,,,,,True,True,True,,True,,,,,
05149,395,565.0,343.0,,,,,,460.0,119.5,409.8,,374.0,,,,,,170.0,-52.0,,,,,,65.0,-275.5,14.8,,-21.0,,,,,,True,,,,,,True,False,True,,True,,,,,
06001,13290,20070.0,14878.0,,,,,,29753.0,21198.5,25223.1,,17130.5,,,21622.3,25245.0,,6780.0,1588.0,,,,,,16463.0,7908.5,11933.1,,3840.5,,,8332.3,11955.0,,True,,,,,,False,False,False,,True,,,False,False,
06003,14,0.0,0.0,,,,,,10.0,0.5,1.0,,5.0,,,,,,-14.0,-14.0,,,,,,-4.0,-13.5,-13.0,,-9.0,,,,,,False,,,,,,True,True,True,,True,,,,,
06005,415,385.0,98.0,,,,,,541.0,266.4,245.0,,122.0,,,,,,-30.0,-317.0,,,,,,126.0,-148.6,-170.0,,-293.0,,,,,,False,,,,,,False,False,False,,False,,,,,
06007,1230,2390.0,905.0,,,,,,3036.0,2009.7,2267.8,,831.0,,,2415.1,1054.0,,1160.0,-325.0,,,,,,1806.0,779.7,1037.8,,-399.0,,,1185.1,-176.0,,True,,,,,,False,True,True,,True,,,False,True,
06009,236,670.0,371.0,,,,,,599.0,401.1,350.9,,387.5,,,,,,434.0,135.0,,,,,,363.0,165.1,114.9,,151.5,,,,,,True,,,,,,True,True,True,,True,,,,,
06011,274,815.0,746.0,,,,,,697.0,183.1,359.2,,461.0,,,,,,541.0,472.0,,,,,,423.0,-90.9,85.2,,187.0,,,,,,True,,,,,,True,True,True,,True,,,,,
06013,7748,14215.0,10599.0,,,,,,21936.0,14116.0,12008.9,,3632.5,,,20293.3,5657.0,,6467.0,2851.0,,,,,,14188.0,6368.0,4260.9,,-4115.5,,,12545.3,-2091.0,,True,,,,,,False,True,True,,True,,,False,True,
06015,114,100.0,27.0,,,,,,109.0,113.1,76.1,,36.0,,,,,,-14.0,-87.0,,,,,,-5.0,-0.9,-37.9,,-78.0,,,,,,False,,,,,,True,True,False,,False,,,,,
06017,1093,2435.0,830.0,,,,,,2343.0,1457.9,1942.6,,1492.5,,,2922.2,647.0,,1342.0,-263.0,,,,,,1250.0,364.9,849.6,,399.5,,,1829.2,-446.0,,True,,,,,,True,True,True,,True,,,False,True,
06019,10458,23970.0,101.0,,,,,,22777.0,26273.2,18401.3,,11468.5,,,16230.2,11022.0,,13512.0,-10357.0,,,,,,12319.0,15815.2,7943.3,,1010.5,,,5772.2,564.0,,True,,,,,,True,False,True,,True,,,True,True,
06021,235,805.0,617.0,,,,,,778.0,585.0,341.9,,439.0,,,,,,570.0,382.0,,,,,,543.0,350.0,106.9,,204.0,,,,,,True,,,,,,True,True,True,,True,,,,,
06023,686,1155.0,1158.0,,,,,,905.0,1207.3,963.2,,899.0,,,1029.3,359.0,,469.0,472.0,,,,,,219.0,521.3,277.2,,213.0,,,343.3,-327.0,,False,,,,,,True,False,True,,True,,,True,True,
06025,1326,3090.0,1840.0,,,,,,3277.0,1520.5,2664.2,,883.0,,,1618.2,1528.0,,1764.0,514.0,,,,,,1951.0,194.5,1338.2,,-443.0,,,292.2,202.0,,True,,,,,,False,True,True,,True,,,True,True,
06027,280,415.0,0.0,,,,,,106.0,212.3,185.9,,223.0,,,,,,135.0,-280.0,,,,,,-174.0,-67.7,-94.1,,-57.0,,,,,,False,,,,,,False,True,True,,True,,,,,
06029,13532,22255.0,8247.0,,,,,,26725.0,13764.7,17830.7,,14812.5,,,9026.3,9188.0,,8723.0,-5285.0,,,,,,13193.0,232.7,4298.7,,1280.5,,,-4505.7,-4344.0,,True,,,,,,False,True,True,,True,,,True,True,
06031,2191,3175.0,3196.0,,,,,,4938.0,4847.9,2888.7,,2852.0,,,2487.0,,,984.0,1005.0,,,,,,2747.0,2656.9,697.7,,661.0,,,296.0,,,False,,,,,,False,False,True,,True,,,True,,
06033,480,1235.0,412.0,,,,,,1099.0,1285.5,890.1,,349.0,,,,,,755.0,-68.0,,,,,,619.0,805.5,410.1,,-131.0,,,,,,True,,,,,,True,False,True,,True,,,,,
06035,332,875.0,521.0,,,,,,254.0,140.2,498.1,,616.0,,,,,,543.0,189.0,,,,,,-78.0,-191.8,166.1,,284.0,,,,,,True,,,,,,True,True,True,,True,,,,,
06037,125389,304060.0,174109.0,,,,,,345438.0,165278.3,259544.8,,157342.0,,,169787.7,122984.0,,178671.0,48720.0,,,,,,220049.0,39889.3,134155.8,,31953.0,,,44398.7,-2405.0,,True,,,,,,False,True,True,,True,,,True,True,
06039,1655,4490.0,4588.0,,,,,,3288.0,3187.9,2486.5,,2513.0,,,1687.3,3167.0,,2835.0,2933.0,,,,,,1633.0,1532.9,831.5,,858.0,,,32.3,1512.0,,False,,,,,,True,True,True,,True,,,True,True,
06041,1206,2340.0,724.0,,,,,,3706.0,2338.2,2365.7,,1609.0,,,2584.2,1266.0,,1134.0,-482.0,,,,,,2500.0,1132.2,1159.7,,403.0,,,1378.2,60.0,,True,,,,,,False,True,False,,True,,,False,True,
06043,49,15.0,13.0,,,,,,166.0,18.1,69.0,,5.0,,,,,,-34.0,-36.0,,,,,,117.0,-30.9,20.0,,-44.0,,,,,,False,,,,,,False,True,True,,False,,,,,
06045,540,900.0,591.0,,,,,,1085.0,382.5,572.7,,424.0,,,932.9,,,360.0,51.0,,,,,,545.0,-157.5,32.7,,-116.0,,,392.9,,,True,,,,,,False,True,True,,True,,,False,,
06047,3867,7780.0,7443.0,,,,,,7708.0,5285.3,5341.6,,6291.0,,,2981.0,3264.0,,3913.0,3576.0,,,,,,3841.0,1418.3,1474.6,,2424.0,,,-886.0,-603.0,,True,,,,,,True,True,True,,True,,,True,True,
06049,67,40.0,0.0,,,,,,76.0,15.4,43.2,,7.0,,,,,,-27.0,-67.0,,,,,,9.0,-51.6,-23.8,,-60.0,,,,,,False,,,,,,True,False,True,,False,,,,,
06051,79,260.0,152.0,,,,,,109.0,516.4,95.6,,125.0,,,,,,181.0,73.0,,,,,,30.0,437.4,16.6,,46.0,,,,,,True,,,,,,True,False,True,,True,,,,,
06053,4853,9335.0,2955.0,,,,,,11178.0,4039.4,6843.3,,7215.0,,,3815.8,2755.0,,4482.0,-1898.0,,,,,,6325.0,-813.6,1990.3,,2362.0,,,-1037.2,-2098.0,,True,,,,,,False,True,True,,True,,,True,True,
06055,1186,2985.0,1524.0,,,,,,3302.0,3589.6,1776.3,,2097.0,,,2750.3,1899.0,,1799.0,338.0,,,,,,2116.0,2403.6,590.3,,911.0,,,1564.3,713.0,,True,,,,,,False,False,True,,True,,,True,True,
06057,656,985.0,838.0,,,,,,1090.0,607.3,451.9,,728.5,,,1178.5,,,329.0,182.0,,,,,,434.0,-48.7,-204.1,,72.5,,,522.5,,,True,,,,,,False,True,True,,True,,,False,,
06059,23730,60640.0,38269.0,,,,,,83995.0,43728.8,44889.6,,48998.0,,,46096.8,32203.0,,36910.0,14539.0,,,,,,60265.0,19998.8,21159.6,,25268.0,,,22366.8,8473.0,,True,,,,,,False,True,True,,True,,,True,True,
06061,2088,4570.0,2592.0,,,,,,5143.0,3506.7,2913.8,,1141.0,,,4556.4,963.0,,2482.0,504.0,,,,,,3055.0,1418.7,825.8,,-947.0,,,2468.4,-1125.0,,True,,,,,,False,True,True,,True,,,True,True,
06063,48,160.0,36.0,,,,,,185.0,30.9,66.1,,126.0,,,,,,112.0,-12.0,,,,,,137.0,-17.1,18.1,,78.0,,,,,,True,,,,,,False,True,True,,True,,,,,
06065,30918,116485.0,119630.0,,,,,,91430.0,56340.1,77079.6,,57944.5,,,41360.8,38804.0,,85567.0,88712.0,,,,,,60512.0,25422.1,46161.6,,27026.5,,,10442.8,7886.0,,False,,,,,,True,True,True,,True,,,True,True,
06067,10319,12910.0,6600.0,,,,,,24846.0,8595.9,14825.1,,14898.5,,,24164.9,7360.0,,2591.0,-3719.0,,,,,,14527.0,-1723.1,4506.1,,4579.5,,,13845.9,-2959.0,,False,,,,,,False,True,False,,False,,,False,False,
06069,616,1465.0,571.0,,,,,,2020.0,969.2,355.5,,1050.0,,,1117.3,,,849.0,-45.0,,,,,,1404.0,353.2,-260.5,,434.0,,,501.3,,,True,,,,,,False,True,True,,True,,,True,,
06071,23433,72865.0,6334.0,,,,,,69631.0,41508.1,56503.0,,40698.5,,,37670.6,99463.0,,49432.0,-17099.0,,,,,,46198.0,18075.1,33070.0,,17265.5,,,14237.6,76030.0,,True,,,,,,True,True,True,,True,,,True,False,
06073,34083,78305.0,61260.0,,,,,,64854.0,32090.0,63234.0,,55144.0,,,36937.2,55714.0,,44222.0,27177.0,,,,,,30771.0,-1993.0,29151.0,,21061.0,,,2854.2,21631.0,,True,,,,,,True,True,True,,True,,,True,True,
06075,4186,7265.0,11952.0,,,,,,8290.0,6484.1,8881.9,,5962.0,,,7954.0,5470.0,,3079.0,7766.0,,,,,,4104.0,2298.1,4695.9,,1776.0,,,3768.0,1284.0,,False,,,,,,False,True,False,,True,,,False,True,
06077,7174,14555.0,10653.0,,,,,,16254.0,10162.7,11270.8,,3971.0,,,6435.5,4535.0,,7381.0,3479.0,,,,,,9080.0,2988.7,4096.8,,-3203.0,,,-738.5,-2639.0,,True,,,,,,False,True,True,,True,,,True,True,
06079,3185,6540.0,1890.0,,,,,,7076.0,3899.1,4458.9,,4831.5,,,6297.6,2367.0,,3355.0,-1295.0,,,,,,3891.0,714.1,1273.9,,1646.5,,,3112.6,-818.0,,True,,,,,,False,True,True,,True,,,True,True,
06081,5191,12200.0,6470.0,,,,,,12230.0,11459.4,11214.6,,7541.0,,,12966.5,7865.0,,7009.0,1279.0,,,,,,7039.0,6268.4,6023.6,,2350.0,,,7775.5,2674.0,,True,,,,,,False,True,True,,True,,,False,True,
06083,5249,11825.0,5339.0,,,,,,12811.0,10077.0,11410.7,,10206.0,,,9503.1,6878.0,,6576.0,90.0,,,,,,7562.0,4828.0,6161.7,,4957.0,,,4254.1,1629.0,,True,,,,,,False,True,True,,True,,,True,True,
06085,13987,24845.0,10333.0,,,,,,40721.0,27341.2,18412.4,,22141.0,,,21720.6,17116.0,,10858.0,-3654.0,,,,,,26734.0,13354.2,4425.4,,8154.0,,,7733.6,3129.0,,True,,,,,,False,False,True,,True,,,True,True,
06087,1901,4555.0,3834.0,,,,,,4269.0,3725.2,3459.2,,1827.0,,,4438.4,2266.0,,2654.0,1933.0,,,,,,2368.0,1824.2,1558.2,,-74.0,,,2537.4,365.0,,True,,,,,,True,True,True,,True,,,True,True,
06089,1103,1630.0,344.0,,,,,,1891.0,842.8,1089.5,,1061.0,,,1712.0,724.0,,527.0,-759.0,,,,,,788.0,-260.2,-13.5,,-42.0,,,609.0,-379.0,,False,,,,,,False,True,True,,True,,,False,True,
06091,11,90.0,,,,,,,25.0,68.2,51.4,,32.0,,,,,,79.0,,,,,,,14.0,57.2,40.4,,21.0,,,,,,,,,,,,True,True,True,,True,,,,,
06093,256,380.0,168.0,,,,,,331.0,182.1,198.8,,295.0,,,,,,124.0,-88.0,,,,,,75.0,-73.9,-57.2,,39.0,,,,,,True,,,,,,True,True,True,,True,,,,,
06095,3530,9200.0,6902.0,,,,,,9612.0,5819.2,7508.6,,8582.0,,,9107.4,5236.0,,5670.0,3372.0,,,,,,6082.0,2289.2,3978.6,,5052.0,,,5577.4,1706.0,,True,,,,,,False,True,True,,True,,,True,True,
06097,3302,7500.0,2658.0,,,,,,8444.0,7248.8,5421.6,,5746.5,,,8949.9,2926.0,,4198.0,-644.0,,,,,,5142.0,3946.8,2119.6,,2444.5,,,5647.9,-376.0,,True,,,,,,False,True,True,,True,,,False,True,
06099,7592,10065.0,15240.0,,,,,,13898.0,5796.6,9462.8,,8053.0,,,9400.6,4000.0,,2473.0,7648.0,,,,,,6306.0,-1795.4,1870.8,,461.0,,,1808.6,-3592.0,,False,,,,,,False,True,True,,True,,,True,False,
06101,918,2215.0,2322.0,,,,,,2053.0,1199.8,995.0,,1028.0,,,2108.7,,,1297.0,1404.0,,,,,,1135.0,281.8,77.0,,110.0,,,1190.7,,,False,,,,,,True,True,True,,True,,,True,,
06103,613,2485.0,4101.0,,,,,,1021.0,600.5,1013.3,,1408.0,,,,,,1872.0,3488.0,,,,,,408.0,-12.5,400.3,,795.0,,,,,,False,,,,,,True,True,True,,True,,,,,
06105,62,15.0,0.0,,,,,,125.0,9.2,25.0,,13.0,,,,,,-47.0,-62.0,,,,,,63.0,-52.8,-37.0,,-49.0,,,,,,False,,,,,,False,False,True,,False,,,,,
06107,5025,12915.0,16926.0,,,,,,10745.0,6853.7,9118.1,,8501.5,,,12516.3,3216.0,,7890.0,11901.0,,,,,,5720.0,1828.7,4093.1,,3476.5,,,7491.3,-1809.0,,False,,,,,,True,True,True,,True,,,True,True,
06109,503,695.0,2253.0,,,,,,655.0,230.3,384.9,,443.0,,,,,,192.0,1750.0,,,,,,152.0,-272.7,-118.1,,-60.0,,,,,,False,,,,,,True,False,True,,True,,,,,
06111,13130,26715.0,9732.0,,,,,,30886.0,20752.6,18354.8,,20249.5,,,17737.5,15606.0,,13585.0,-3398.0,,,,,,17756.0,7622.6,5224.8,,7119.5,,,4607.5,2476.0,,True,,,,,,False,True,True,,True,,,True,True,
06113,1802,3870.0,2596.0,,,,,,4739.0,3491.2,1950.1,,2881.0,,,1583.8,1835.0,,2068.0,794.0,,,,,,2937.0,1689.2,148.1,,1079.0,,,-218.2,33.0,,True,,,,,,False,True,True,,True,,,True,True,
