,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,MITCovAlliance-SIR,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-MITCovAlliance-SIR,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
48023,77,232.0,,,,163.0,280.2,0.0,,,,,155.0,,,,86.0,203.2,-77.0,,,,,,,,True,False,True,,,,
48025,848,1040.0,,,,1179.0,818.3,0.0,,,,,192.0,,,,331.0,-29.7,-848.0,,,,,,,,False,True,False,,,,
48027,7309,11488.0,,,,12071.0,26626.1,1155.4,,7341.6,3034.0,,4179.0,,,,4762.0,19317.1,-6153.6,,32.6,-4275.0,,,,,False,False,False,,True,False,
48029,76364,100496.0,,,,61400.0,211241.5,14941.8,,75773.9,56783.0,,24132.0,,,,-14964.0,134877.5,-61422.2,,-590.1,-19581.0,,,,,True,False,False,,True,True,
48031,398,88.0,,,,232.0,59.8,0.0,,,,,-310.0,,,,-166.0,-338.2,-398.0,,,,,,,,True,False,False,,,,
48033,4,0.0,,,,8.0,6.1,,,,,,-4.0,,,,4.0,2.1,,,,,,,,,False,True,,,,,
48035,787,504.0,,,,608.0,662.8,35.6,,,,,-283.0,,,,-179.0,-124.2,-751.4,,,,,,,,True,True,False,,,,
48037,2493,2056.0,,,,3148.0,6361.2,0.0,,1475.8,,,-437.0,,,,655.0,3868.2,-2493.0,,-1017.2,,,,,,False,False,False,,False,,
48039,11304,10712.0,,,,9960.0,8152.1,1444.9,,13078.6,0.0,,-592.0,,,,-1344.0,-3151.9,-9859.1,,1774.6,-11304.0,,,,,False,False,False,,False,False,
48041,6397,6408.0,,,,4731.0,4625.0,3887.0,,4029.1,3185.0,,11.0,,,,-1666.0,-1772.0,-2510.0,,-2367.9,-3212.0,,,,,False,False,False,,False,False,
48043,150,136.0,,,,162.0,21.9,0.0,,,,,-14.0,,,,12.0,-128.1,-150.0,,,,,,,,True,False,False,,,,
48045,43,56.0,,,,40.0,22.8,,,,,,13.0,,,,-3.0,-20.2,,,,,,,,,True,False,,,,,
48047,151,136.0,,,,271.0,31.6,0.0,,,,,-15.0,,,,120.0,-119.4,-151.0,,,,,,,,False,False,False,,,,
48049,1328,2032.0,,,,1323.0,1371.7,0.0,,1283.5,,,704.0,,,,-5.0,43.7,-1328.0,,-44.5,,,,,,True,True,False,,True,,
48051,1264,176.0,,,,494.0,86.8,0.0,,,,,-1088.0,,,,-770.0,-1177.2,-1264.0,,,,,,,,True,False,False,,,,
48053,2218,488.0,,,,1179.0,257.1,0.0,,,,,-1730.0,,,,-1039.0,-1960.9,-2218.0,,,,,,,,True,False,False,,,,
48055,2757,1144.0,,,,1303.0,2477.5,0.0,,441.5,,,-1613.0,,,,-1454.0,-279.5,-2757.0,,-2315.5,,,,,,True,True,False,,False,,
48057,788,152.0,,,,512.0,66.8,0.0,,,,,-636.0,,,,-276.0,-721.2,-788.0,,,,,,,,True,False,False,,,,
48059,341,808.0,,,,409.0,837.7,37.9,,,,,467.0,,,,68.0,496.7,-303.1,,,,,,,,True,False,True,,,,
48061,8316,6376.0,,,,71369.0,3766.0,1.6,,3820.3,2227.0,,-1940.0,,,,63053.0,-4550.0,-8314.4,,-4495.7,-6089.0,,,,,False,False,False,,False,False,
48063,400,392.0,,,,322.0,272.1,0.0,,,,,-8.0,,,,-78.0,-127.9,-400.0,,,,,,,,False,False,False,,,,
48065,96,144.0,,,,155.0,38.1,0.0,,,,,48.0,,,,59.0,-57.9,-96.0,,,,,,,,False,False,False,,,,
48067,496,392.0,,,,812.0,675.7,0.0,,,,,-104.0,,,,316.0,179.7,-496.0,,,,,,,,False,False,False,,,,
48069,108,208.0,,,,195.0,36.9,0.0,,,,,100.0,,,,87.0,-71.1,-108.0,,,,,,,,True,True,False,,,,
48071,1614,0.0,,,,1568.0,87.5,0.0,,660.1,,,-1614.0,,,,-46.0,-1526.5,-1614.0,,-953.9,,,,,,True,True,True,,True,,
48073,928,1264.0,,,,1717.0,1170.3,0.0,,674.3,,,336.0,,,,789.0,242.3,-928.0,,-253.7,,,,,,False,True,False,,True,,
48075,137,336.0,,,,267.0,122.7,0.1,,,,,199.0,,,,130.0,-14.3,-136.9,,,,,,,,True,True,True,,,,
48077,282,616.0,,,,536.0,294.9,0.0,,,,,334.0,,,,254.0,12.9,-282.0,,,,,,,,True,True,True,,,,
48079,42,56.0,,,,73.0,21.9,0.0,,,,,14.0,,,,31.0,-20.1,-42.0,,,,,,,,False,False,False,,,,
48081,77,136.0,,,,57.0,67.6,0.0,,,,,59.0,,,,-20.0,-9.4,-77.0,,,,,,,,True,True,False,,,,
48083,291,608.0,,,,277.0,1916.6,14.3,,,,,317.0,,,,-14.0,1625.6,-276.7,,,,,,,,True,False,True,,,,
48085,33088,39360.0,,,,34436.0,9233.6,11570.4,,43445.8,26268.0,,6272.0,,,,1348.0,-23854.4,-21517.6,,10357.8,-6820.0,,,,,True,False,False,,False,False,
48087,51,40.0,,,,80.0,8.4,0.0,,,,,-11.0,,,,29.0,-42.6,-51.0,,,,,,,,False,False,False,,,,
48089,494,352.0,,,,564.0,274.6,0.0,,,,,-142.0,,,,70.0,-219.4,-494.0,,,,,,,,True,False,False,,,,
48091,2737,2928.0,,,,2901.0,970.6,0.5,,2373.4,4766.0,,191.0,,,,164.0,-1766.4,-2736.5,,-363.6,2029.0,,,,,True,False,False,,False,False,
48093,445,600.0,,,,592.0,273.2,0.0,,,,,155.0,,,,147.0,-171.8,-445.0,,,,,,,,True,False,False,,,,
48095,111,80.0,,,,176.0,332.7,0.0,,,,,-31.0,,,,65.0,221.7,-111.0,,,,,,,,False,False,False,,,,
48097,1155,1672.0,,,,1547.0,711.1,0.0,,535.8,,,517.0,,,,392.0,-443.9,-1155.0,,-619.2,,,,,,True,True,False,,False,,
48099,3722,2584.0,,,,2693.0,6245.4,0.1,,1728.8,,,-1138.0,,,,-1029.0,2523.4,-3721.9,,-1993.2,,,,,,True,False,False,,False,,
48101,31,104.0,,,,42.0,47.3,0.0,,,,,73.0,,,,11.0,16.3,-31.0,,,,,,,,True,True,True,,,,
48103,170,136.0,,,,136.0,9.6,0.0,,,,,-34.0,,,,-34.0,-160.4,-170.0,,,,,,,,False,False,False,,,,
48105,143,136.0,,,,81.0,68.2,0.0,,,,,-7.0,,,,-62.0,-74.8,-143.0,,,,,,,,False,False,False,,,,
48107,163,200.0,,,,130.0,123.8,0.0,,,,,37.0,,,,-33.0,-39.2,-163.0,,,,,,,,True,False,False,,,,
48109,88,0.0,,,,25.0,9.1,0.0,,,,,-88.0,,,,-63.0,-78.9,-88.0,,,,,,,,True,True,False,,,,
48111,306,0.0,,,,184.0,23.4,0.0,,,,,-306.0,,,,-122.0,-282.6,-306.0,,,,,,,,True,True,False,,,,
48113,84244,122832.0,,,,91938.0,256580.1,32020.8,,50408.8,0.0,,38588.0,,,,7694.0,172336.1,-52223.2,,-33835.2,-84244.0,,,,,True,False,False,,True,False,
48115,281,376.0,,,,465.0,154.8,0.0,,,,,95.0,,,,184.0,-126.2,-281.0,,,,,,,,False,False,False,,,,
48117,304,536.0,,,,612.0,207.1,0.0,,186.7,,,232.0,,,,308.0,-96.9,-304.0,,-117.3,,,,,,False,True,False,,True,,
48119,145,104.0,,,,92.0,165.5,0.0,,,,,-41.0,,,,-53.0,20.5,-145.0,,,,,,,,False,True,False,,,,
48121,24202,23832.0,,,,29762.0,8242.5,191.8,,19072.8,5822.0,,-370.0,,,,5560.0,-15959.5,-24010.2,,-5129.2,-18380.0,,,,,False,False,False,,False,False,
48123,412,280.0,,,,521.0,147.4,0.0,,,,,-132.0,,,,109.0,-264.6,-412.0,,,,,,,,True,False,False,,,,
48125,31,120.0,,,,37.0,451.3,0.0,,,,,89.0,,,,6.0,420.3,-31.0,,,,,,,,True,False,True,,,,
48127,878,56.0,,,,583.0,8.7,0.0,,,,,-822.0,,,,-295.0,-869.3,-878.0,,,,,,,,True,False,False,,,,
48129,76,320.0,,,,46.0,1031.8,16.6,,,,,244.0,,,,-30.0,955.8,-59.4,,,,,,,,True,False,True,,,,
48131,334,528.0,,,,570.0,640.3,0.0,,,,,194.0,,,,236.0,306.3,-334.0,,,,,,,,False,False,False,,,,
48133,459,464.0,,,,750.0,297.9,0.0,,,,,5.0,,,,291.0,-161.1,-459.0,,,,,,,,False,False,False,,,,
48135,4808,640.0,,,,5541.0,46.4,0.0,,3026.6,135.0,,-4168.0,,,,733.0,-4761.6,-4808.0,,-1781.4,-4673.0,,,,,True,False,False,,True,False,
48137,60,8.0,,,,58.0,1.3,0.0,,,,,-52.0,,,,-2.0,-58.7,-60.0,,,,,,,,True,False,False,,,,
48139,7453,10400.0,,,,5987.0,7044.0,1568.1,,9575.0,3914.0,,2947.0,,,,-1466.0,-409.0,-5884.9,,2122.0,-3539.0,,,,,True,True,False,,True,False,
48141,24118,18192.0,,,,16548.0,4127.5,0.3,,21261.0,6550.0,,-5926.0,,,,-7570.0,-19990.5,-24117.7,,-2857.0,-17568.0,,,,,False,False,False,,True,False,
48143,932,1736.0,,,,1726.0,1040.1,0.1,,806.4,,,804.0,,,,794.0,108.1,-931.9,,-125.6,,,,,,True,True,False,,True,,
48145,849,896.0,,,,601.0,735.2,0.0,,,,,47.0,,,,-248.0,-113.8,-849.0,,,,,,,,False,False,False,,,,
48147,1398,1208.0,,,,1078.0,659.0,80.3,,,,,-190.0,,,,-320.0,-739.0,-1317.7,,,,,,,,False,False,False,,,,
48149,964,472.0,,,,631.0,150.1,0.0,,,,,-492.0,,,,-333.0,-813.9,-964.0,,,,,,,,True,False,False,,,,
48151,70,72.0,,,,81.0,43.6,0.0,,,,,2.0,,,,11.0,-26.4,-70.0,,,,,,,,False,False,False,,,,
48153,204,368.0,,,,164.0,209.0,0.0,,,,,164.0,,,,-40.0,5.0,-204.0,,,,,,,,True,True,False,,,,
48155,49,48.0,,,,40.0,200.9,,,,,,-1.0,,,,-9.0,151.9,,,,,,,,,False,False,,,,,
48157,21248,18712.0,,,,17609.0,13452.8,77.6,,9665.3,5584.0,,-2536.0,,,,-3639.0,-7795.2,-21170.4,,-11582.7,-15664.0,,,,,False,False,False,,False,False,
48159,246,240.0,,,,221.0,877.4,0.0,,,,,-6.0,,,,-25.0,631.4,-246.0,,,,,,,,False,False,False,,,,
48161,951,392.0,,,,560.0,663.9,0.0,,,,,-559.0,,,,-391.0,-287.1,-951.0,,,,,,,,True,True,False,,,,
48163,854,576.0,,,,1028.0,208.9,0.0,,,,,-278.0,,,,174.0,-645.1,-854.0,,,,,,,,True,False,False,,,,
48165,178,264.0,,,,499.0,79.3,0.0,,,,,86.0,,,,321.0,-98.7,-178.0,,,,,,,,False,False,False,,,,
48167,12706,15352.0,,,,10071.0,18381.5,1834.2,,13970.0,17381.0,,2646.0,,,,-2635.0,5675.5,-10871.8,,1264.0,4675.0,,,,,True,False,False,,True,False,
48169,99,128.0,,,,216.0,113.2,0.0,,,,,29.0,,,,117.0,14.2,-99.0,,,,,,,,False,True,False,,,,
48171,994,456.0,,,,532.0,116.7,0.0,,,,,-538.0,,,,-462.0,-877.3,-994.0,,,,,,,,True,False,False,,,,
48173,31,8.0,,,,16.0,3.5,0.4,,,,,-23.0,,,,-15.0,-27.5,-30.6,,,,,,,,True,False,False,,,,
48175,123,80.0,,,,169.0,1803.7,0.0,,,,,-43.0,,,,46.0,1680.7,-123.0,,,,,,,,False,False,False,,,,
48177,962,328.0,,,,615.0,107.2,0.0,,,,,-634.0,,,,-347.0,-854.8,-962.0,,,,,,,,True,False,False,,,,
48179,389,360.0,,,,908.0,272.9,0.0,,,,,-29.0,,,,519.0,-116.1,-389.0,,,,,,,,False,False,False,,,,
48181,4021,3648.0,,,,4810.0,1160.9,0.1,,1363.2,3591.0,,-373.0,,,,789.0,-2860.1,-4020.9,,-2657.8,-430.0,,,,,False,False,False,,False,False,
48183,3746,3000.0,,,,3389.0,1081.8,0.0,,1295.8,,,-746.0,,,,-357.0,-2664.2,-3746.0,,-2450.2,,,,,,True,False,False,,False,,
48185,1718,496.0,,,,830.0,268.4,0.0,,,,,-1222.0,,,,-888.0,-1449.6,-1718.0,,,,,,,,True,False,False,,,,
48187,6313,1464.0,,,,3722.0,317.3,0.1,,534.1,256.0,,-4849.0,,,,-2591.0,-5995.7,-6312.9,,-5778.9,-6057.0,,,,,True,False,False,,False,False,
48189,882,1592.0,,,,1225.0,989.4,0.0,,1598.0,,,710.0,,,,343.0,107.4,-882.0,,716.0,,,,,,True,True,False,,False,,
48191,187,192.0,,,,50.0,194.2,0.0,,,,,5.0,,,,-137.0,7.2,-187.0,,,,,,,,False,False,False,,,,
48193,248,392.0,,,,335.0,278.5,31.4,,,,,144.0,,,,87.0,30.5,-216.6,,,,,,,,True,True,False,,,,
48195,196,448.0,,,,168.0,152.2,0.0,,,,,252.0,,,,-28.0,-43.8,-196.0,,,,,,,,True,True,True,,,,
48197,109,120.0,,,,153.0,17.3,0.0,,,,,11.0,,,,44.0,-91.7,-109.0,,,,,,,,False,False,False,,,,
48199,1455,2016.0,,,,1922.0,755.1,0.0,,1398.6,,,561.0,,,,467.0,-699.9,-1455.0,,-56.4,,,,,,True,False,False,,True,,
48201,105789,140928.0,,,,100002.0,321701.1,24986.9,,78994.3,0.0,,35139.0,,,,-5787.0,215912.1,-80802.1,,-26794.7,-105789.0,,,,,True,False,False,,True,False,
48203,1958,1920.0,,,,2035.0,4489.5,0.1,,1167.3,,,-38.0,,,,77.0,2531.5,-1957.9,,-790.7,,,,,,False,False,False,,False,,
48205,163,224.0,,,,209.0,1701.5,0.0,,,,,61.0,,,,46.0,1538.5,-163.0,,,,,,,,True,False,False,,,,
48207,117,160.0,,,,176.0,40.1,0.0,,,,,43.0,,,,59.0,-76.9,-117.0,,,,,,,,False,False,False,,,,
48209,6423,12920.0,,,,5192.0,57756.9,982.8,,6115.9,2669.0,,6497.0,,,,-1231.0,51333.9,-5440.2,,-307.1,-3754.0,,,,,True,False,True,,True,True,
48211,194,248.0,,,,122.0,584.7,0.0,,,,,54.0,,,,-72.0,390.7,-194.0,,,,,,,,False,False,False,,,,
48213,3238,2256.0,,,,2097.0,1735.0,0.0,,1517.1,,,-982.0,,,,-1141.0,-1503.0,-3238.0,,-1720.9,,,,,,False,False,False,,False,,
48215,25022,15472.0,,,,17305.0,45254.0,0.7,,5281.3,3459.0,,-9550.0,,,,-7717.0,20232.0,-25021.3,,-19740.7,-21563.0,,,,,True,False,False,,False,False,
48217,2072,1408.0,,,,964.0,2673.9,0.0,,1479.2,,,-664.0,,,,-1108.0,601.9,-2072.0,,-592.8,,,,,,False,True,False,,True,,
48219,422,528.0,,,,606.0,195.1,0.0,,,,,106.0,,,,184.0,-226.9,-422.0,,,,,,,,False,False,False,,,,
48221,2231,3408.0,,,,2206.0,2119.4,548.8,,2123.6,,,1177.0,,,,-25.0,-111.6,-1682.2,,-107.4,,,,,,True,True,False,,True,,
48223,634,848.0,,,,1015.0,823.6,0.0,,,,,214.0,,,,381.0,189.6,-634.0,,,,,,,,False,True,False,,,,
48225,401,896.0,,,,537.0,2813.8,0.0,,,,,495.0,,,,136.0,2412.8,-401.0,,,,,,,,True,False,True,,,,
48227,710,640.0,,,,1311.0,238.1,0.0,,,,,-70.0,,,,601.0,-471.9,-710.0,,,,,,,,False,False,False,,,,
48229,144,160.0,,,,71.0,25.9,0.0,,,,,16.0,,,,-73.0,-118.1,-144.0,,,,,,,,False,False,False,,,,
48231,1589,624.0,,,,3125.0,185.5,0.1,,700.3,,,-965.0,,,,1536.0,-1403.5,-1588.9,,-888.7,,,,,,False,False,False,,True,,
48233,343,400.0,,,,617.0,257.1,0.0,,,,,57.0,,,,274.0,-85.9,-343.0,,,,,,,,False,False,False,,,,
48235,47,40.0,,,,40.0,28.9,,,,,,-7.0,,,,-7.0,-18.1,,,,,,,,,False,False,,,,,
48237,178,280.0,,,,539.0,367.6,22.8,,,,,102.0,,,,361.0,189.6,-155.2,,,,,,,,False,False,False,,,,
48239,575,392.0,,,,390.0,224.8,0.0,,,,,-183.0,,,,-185.0,-350.2,-575.0,,,,,,,,False,False,False,,,,
48241,1573,1000.0,,,,1370.0,932.3,0.0,,,,,-573.0,,,,-203.0,-640.7,-1573.0,,,,,,,,True,False,False,,,,
48243,78,8.0,,,,24.0,0.2,0.0,,,,,-70.0,,,,-54.0,-77.8,-78.0,,,,,,,,True,False,False,,,,
48245,4374,6624.0,,,,8121.0,7750.1,0.3,,3266.5,2672.0,,2250.0,,,,3747.0,3376.1,-4373.7,,-1107.5,-1702.0,,,,,False,False,False,,True,True,
48247,280,200.0,,,,306.0,195.9,0.0,,,,,-80.0,,,,26.0,-84.1,-280.0,,,,,,,,True,False,False,,,,
48249,1128,1928.0,,,,1454.0,3288.8,0.0,,,,,800.0,,,,326.0,2160.8,-1128.0,,,,,,,,True,False,False,,,,
48251,7391,8496.0,,,,6405.0,5618.6,1804.4,,8533.1,3238.0,,1105.0,,,,-986.0,-1772.4,-5586.6,,1142.1,-4153.0,,,,,True,False,False,,False,False,
48253,448,920.0,,,,762.0,383.0,0.0,,1482.7,,,472.0,,,,314.0,-65.0,-448.0,,1034.7,,,,,,True,True,True,,False,,
48255,491,136.0,,,,520.0,32.6,0.0,,,,,-355.0,,,,29.0,-458.4,-491.0,,,,,,,,True,False,False,,,,
48257,5454,6296.0,,,,3797.0,3497.0,920.5,,5591.8,2395.0,,842.0,,,,-1657.0,-1957.0,-4533.5,,137.8,-3059.0,,,,,False,False,False,,True,False,
48259,1503,648.0,,,,778.0,320.1,1.2,,,,,-855.0,,,,-725.0,-1182.9,-1501.8,,,,,,,,True,False,False,,,,
48261,13,0.0,,,,16.0,51.2,,,,,,-13.0,,,,3.0,38.2,,,,,,,,,True,False,,,,,
48263,21,24.0,,,,8.0,6.1,,,,,,3.0,,,,-13.0,-14.9,,,,,,,,,False,False,,,,,
48265,1814,1416.0,,,,1254.0,651.1,0.1,,,,,-398.0,,,,-560.0,-1162.9,-1813.9,,,,,,,,False,False,False,,,,
48267,72,40.0,,,,108.0,8.5,0.0,,,,,-32.0,,,,36.0,-63.5,-72.0,,,,,,,,False,False,False,,,,
48269,8,0.0,,,,8.0,1.1,,,,,,-8.0,,,,0.0,-6.9,,,,,,,,,True,True,,,,,
48271,193,32.0,,,,205.0,5.4,0.0,,,,,-161.0,,,,12.0,-187.6,-193.0,,,,,,,,True,False,False,,,,
48273,684,656.0,,,,847.0,279.0,0.0,,,,,-28.0,,,,163.0,-405.0,-684.0,,,,,,,,False,False,False,,,,
48275,94,16.0,,,,112.0,4.4,0.0,,,,,-78.0,,,,18.0,-89.6,-94.0,,,,,,,,True,False,False,,,,
48277,1455,5920.0,,,,1486.0,12294.3,332.1,,2297.7,,,4465.0,,,,31.0,10839.3,-1122.9,,842.7,,,,,,True,False,True,,True,,
48279,313,376.0,,,,368.0,84.4,0.0,,,,,63.0,,,,55.0,-228.6,-313.0,,,,,,,,True,False,False,,,,
48281,1300,592.0,,,,649.0,603.9,57.1,,,,,-708.0,,,,-651.0,-696.1,-1242.9,,,,,,,,True,True,False,,,,
48283,299,624.0,,,,420.0,261.4,0.0,,,,,325.0,,,,121.0,-37.6,-299.0,,,,,,,,True,True,True,,,,
48285,588,248.0,,,,540.0,169.8,0.0,,,,,-340.0,,,,-48.0,-418.2,-588.0,,,,,,,,True,False,False,,,,
48287,1024,824.0,,,,455.0,634.6,0.0,,,,,-200.0,,,,-569.0,-389.4,-1024.0,,,,,,,,False,False,False,,,,
48289,757,384.0,,,,363.0,181.2,0.0,,,,,-373.0,,,,-394.0,-575.8,-757.0,,,,,,,,False,False,False,,,,
48291,2683,1264.0,,,,2740.0,983.9,0.0,,1159.7,,,-1419.0,,,,57.0,-1699.1,-2683.0,,-1523.3,,,,,,True,False,False,,False,,
48293,1344,680.0,,,,837.0,603.7,0.0,,,,,-664.0,,,,-507.0,-740.3,-1344.0,,,,,,,,True,False,False,,,,
48295,69,144.0,,,,83.0,72.4,0.0,,,,,75.0,,,,14.0,3.4,-69.0,,,,,,,,True,True,True,,,,
48297,257,768.0,,,,306.0,967.7,43.5,,,,,511.0,,,,49.0,710.7,-213.5,,,,,,,,True,False,True,,,,
48299,841,616.0,,,,542.0,463.8,26.8,,,,,-225.0,,,,-299.0,-377.2,-814.2,,,,,,,,False,False,False,,,,
48301,0,0.0,,,,0.0,11.5,,,,,,0.0,,,,0.0,11.5,,,,,,,,,True,False,,,,,
48303,5989,13448.0,,,,9009.0,3205.1,0.4,,12248.6,4918.0,,7459.0,,,,3020.0,-2783.9,-5988.6,,6259.6,-1071.0,,,,,True,True,True,,True,True,
48305,90,288.0,,,,131.0,524.4,0.0,,,,,198.0,,,,41.0,434.4,-90.0,,,,,,,,True,False,True,,,,
48307,107,144.0,,,,252.0,65.2,0.0,,,,,37.0,,,,145.0,-41.8,-107.0,,,,,,,,False,False,False,,,,
48309,5998,9736.0,,,,8510.0,13822.8,1154.2,,8218.6,0.0,,3738.0,,,,2512.0,7824.8,-4843.8,,2220.6,-5998.0,,,,,True,False,False,,True,False,
48311,19,64.0,,,,16.0,38.4,,,,,,45.0,,,,-3.0,19.4,,,,,,,,,True,True,,,,,
48313,753,312.0,,,,416.0,107.0,0.0,,,,,-441.0,,,,-337.0,-646.0,-753.0,,,,,,,,True,False,False,,,,
48315,252,112.0,,,,244.0,166.4,0.0,,,,,-140.0,,,,-8.0,-85.6,-252.0,,,,,,,,True,True,False,,,,
48317,117,136.0,,,,140.0,17.5,0.0,,,,,19.0,,,,23.0,-99.5,-117.0,,,,,,,,False,False,False,,,,
48319,151,224.0,,,,92.0,97.4,0.0,,,,,73.0,,,,-59.0,-53.6,-151.0,,,,,,,,True,True,False,,,,
48321,1228,736.0,,,,1000.0,327.0,0.0,,,,,-492.0,,,,-228.0,-901.0,-1228.0,,,,,,,,True,False,False,,,,
48323,3740,3168.0,,,,2946.0,2310.9,0.0,,1393.7,,,-572.0,,,,-794.0,-1429.1,-3740.0,,-2346.3,,,,,,False,False,False,,False,,
48325,1871,1128.0,,,,1556.0,1088.9,0.1,,415.3,,,-743.0,,,,-315.0,-782.1,-1870.9,,-1455.7,,,,,,True,False,False,,False,,
48327,48,56.0,,,,57.0,32.2,0.0,,,,,8.0,,,,9.0,-15.8,-48.0,,,,,,,,False,False,False,,,,
48329,4730,2488.0,,,,6301.0,265.4,0.0,,3403.9,389.0,,-2242.0,,,,1571.0,-4464.6,-4730.0,,-1326.1,-4341.0,,,,,True,False,False,,True,False,
48331,867,1280.0,,,,730.0,1507.3,116.1,,,,,413.0,,,,-137.0,640.3,-750.9,,,,,,,,True,False,False,,,,
48333,358,288.0,,,,128.0,345.7,25.3,,,,,-70.0,,,,-230.0,-12.3,-332.7,,,,,,,,False,True,False,,,,
48335,89,328.0,,,,254.0,482.6,0.0,,,,,239.0,,,,165.0,393.6,-89.0,,,,,,,,True,False,True,,,,
48337,572,1088.0,,,,1046.0,387.5,0.0,,,,,516.0,,,,474.0,-184.5,-572.0,,,,,,,,True,True,False,,,,
48339,18349,18272.0,,,,13600.0,22760.3,2874.9,,11331.5,,,-77.0,,,,-4749.0,4411.3,-15474.1,,-7017.5,,,,,,False,False,False,,False,,
48341,152,200.0,,,,634.0,113.1,0.1,,314.4,,,48.0,,,,482.0,-38.9,-151.9,,162.4,,,,,,False,True,False,,False,,
48343,321,408.0,,,,252.0,1082.1,0.0,,,,,87.0,,,,-69.0,761.1,-321.0,,,,,,,,True,False,False,,,,
48345,12,40.0,,,,33.0,11.3,,,,,,28.0,,,,21.0,-0.7,,,,,,,,,True,True,,,,,
48347,1024,1368.0,,,,1667.0,2383.5,0.1,,900.7,,,344.0,,,,643.0,1359.5,-1023.9,,-123.3,,,,,,False,False,False,,True,,
48349,1449,3312.0,,,,1522.0,2851.2,0.1,,1882.0,,,1863.0,,,,73.0,1402.2,-1448.9,,433.0,,,,,,True,True,True,,True,,
48351,414,192.0,,,,427.0,316.0,0.0,,,,,-222.0,,,,13.0,-98.0,-414.0,,,,,,,,True,True,False,,,,
48353,247,928.0,,,,380.0,442.4,30.7,,,,,681.0,,,,133.0,195.4,-216.3,,,,,,,,True,True,True,,,,
48355,7971,8976.0,,,,8805.0,6693.5,0.6,,10322.0,11077.0,,1005.0,,,,834.0,-1277.5,-7970.4,,2351.0,3106.0,,,,,True,False,False,,False,False,
48357,119,248.0,,,,348.0,40.2,0.1,,,,,129.0,,,,229.0,-78.8,-118.9,,,,,,,,False,True,True,,,,
48359,91,40.0,,,,24.0,73.2,0.0,,,,,-51.0,,,,-67.0,-17.8,-91.0,,,,,,,,False,True,False,,,,
48361,2273,2784.0,,,,2785.0,2142.7,0.1,,2633.9,,,511.0,,,,512.0,-130.3,-2272.9,,360.9,,,,,,False,True,False,,True,,
48363,902,1112.0,,,,1173.0,922.2,124.6,,,,,210.0,,,,271.0,20.2,-777.4,,,,,,,,False,True,False,,,,
48365,473,592.0,,,,833.0,1038.0,0.0,,,,,119.0,,,,360.0,565.0,-473.0,,,,,,,,False,False,False,,,,
48367,5956,8448.0,,,,4629.0,9359.2,872.0,,3224.6,4306.0,,2492.0,,,,-1327.0,3403.2,-5084.0,,-2731.4,-1650.0,,,,,True,False,False,,False,True,
48369,88,240.0,,,,291.0,174.9,0.0,,,,,152.0,,,,203.0,86.9,-88.0,,,,,,,,False,True,True,,,,
48371,305,384.0,,,,509.0,99.6,0.0,,,,,79.0,,,,204.0,-205.4,-305.0,,,,,,,,False,False,False,,,,
48373,783,1048.0,,,,1473.0,676.3,0.0,,435.0,,,265.0,,,,690.0,-106.7,-783.0,,-348.0,,,,,,False,True,False,,False,,
48375,1672,2328.0,,,,3168.0,364.1,0.1,,2819.3,,,656.0,,,,1496.0,-1307.9,-1671.9,,1147.3,,,,,,False,False,False,,False,,
48377,257,48.0,,,,53.0,4.1,0.0,,,,,-209.0,,,,-204.0,-252.9,-257.0,,,,,,,,True,False,False,,,,
48379,229,400.0,,,,267.0,362.5,0.0,,,,,171.0,,,,38.0,133.5,-229.0,,,,,,,,True,True,False,,,,
48381,2186,3992.0,,,,2975.0,2037.4,0.2,,1688.6,1170.0,,1806.0,,,,789.0,-148.6,-2185.8,,-497.4,-1016.0,,,,,True,True,False,,True,True,
48383,65,0.0,,,,89.0,24.8,0.0,,,,,-65.0,,,,24.0,-40.2,-65.0,,,,,,,,True,True,False,,,,
48385,97,24.0,,,,74.0,6.9,0.0,,,,,-73.0,,,,-23.0,-90.1,-97.0,,,,,,,,True,False,False,,,,
48387,211,296.0,,,,281.0,577.2,13.8,,,,,85.0,,,,70.0,366.2,-197.2,,,,,,,,True,False,False,,,,
48389,356,176.0,,,,509.0,210.8,0.0,,,,,-180.0,,,,153.0,-145.2,-356.0,,,,,,,,True,True,False,,,,
48391,162,192.0,,,,189.0,158.0,0.0,,,,,30.0,,,,27.0,-4.0,-162.0,,,,,,,,True,True,False,,,,
48393,9,40.0,,,,32.0,56.3,,,,,,31.0,,,,23.0,47.3,,,,,,,,,True,False,,,,,
