,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
21019,775,1686.0,1183.0,,,,,1428.0,3145.5,931.7,848.0,,774.1,,,911.0,408.0,,,,,653.0,2370.5,156.7,73.0,,-0.9,,,True,,,,,True,False,True,True,,True,,
21021,397,444.0,223.0,,,,,1047.0,1015.0,616.2,974.0,,656.9,,,47.0,-174.0,,,,,650.0,618.0,219.2,577.0,,259.9,,,False,,,,,False,False,False,False,,False,,
21023,141,252.0,395.0,,,,,253.0,2597.5,122.6,182.0,,,,,111.0,254.0,,,,,112.0,2456.5,-18.4,41.0,,,,,False,,,,,False,False,True,True,,,,
21025,163,270.0,63.0,,,,,414.0,193.2,212.0,186.0,,,,,107.0,-100.0,,,,,251.0,30.2,49.0,23.0,,,,,True,,,,,False,True,True,True,,,,
21027,237,486.0,415.0,,,,,531.0,2441.2,415.8,479.5,,,,,249.0,178.0,,,,,294.0,2204.2,178.8,242.5,,,,,True,,,,,False,False,True,True,,,,
21029,1722,2052.0,1017.0,,,,,2308.0,3264.5,1384.1,1412.0,,1371.4,,,330.0,-705.0,,,,,586.0,1542.5,-337.9,-310.0,,-350.6,,,False,,,,,False,False,False,True,,False,,
21031,320,576.0,631.0,,,,,413.0,1169.4,378.1,411.5,,,,,256.0,311.0,,,,,93.0,849.4,58.1,91.5,,,,,False,,,,,True,False,True,True,,,,
21033,497,432.0,5.0,,,,,404.0,2451.3,183.8,331.0,,,,,-65.0,-492.0,,,,,-93.0,1954.3,-313.2,-166.0,,,,,False,,,,,False,False,False,False,,,,
21035,553,1242.0,1313.0,,,,,1238.0,2495.3,745.1,1184.0,,773.6,,,689.0,760.0,,,,,685.0,1942.3,192.1,631.0,,220.6,,,False,,,,,True,False,True,True,,True,,
21037,2051,3228.0,1521.0,,,,,3583.0,6145.1,1963.3,2855.0,,2236.1,,,1177.0,-530.0,,,,,1532.0,4094.1,-87.7,804.0,,185.1,,,True,,,,,False,False,True,True,,True,,
21039,50,120.0,27.0,,,,,167.0,48.6,84.1,28.0,,,,,70.0,-23.0,,,,,117.0,-1.4,34.1,-22.0,,,,,True,,,,,False,True,True,True,,,,
21041,150,420.0,600.0,,,,,479.0,4962.2,284.9,351.0,,,,,270.0,450.0,,,,,329.0,4812.2,134.9,201.0,,,,,False,,,,,False,False,True,True,,,,
21043,370,732.0,1293.0,,,,,858.0,288.8,473.7,351.0,,,,,362.0,923.0,,,,,488.0,-81.2,103.7,-19.0,,,,,False,,,,,False,True,True,True,,,,
21045,262,408.0,45.0,,,,,504.0,692.5,251.0,413.0,,,,,146.0,-217.0,,,,,242.0,430.5,-11.0,151.0,,,,,False,,,,,False,False,True,False,,,,
21047,1020,1746.0,408.0,,,,,2328.0,2540.1,1282.4,1304.0,,2375.7,,,726.0,-612.0,,,,,1308.0,1520.1,262.4,284.0,,1355.7,,,True,,,,,False,False,True,True,,False,,
21049,491,1446.0,2085.0,,,,,1257.0,9167.4,861.2,1229.5,,,,,955.0,1594.0,,,,,766.0,8676.4,370.2,738.5,,,,,False,,,,,True,False,True,True,,,,
21051,371,504.0,137.0,,,,,767.0,1500.9,527.9,268.0,,,,,133.0,-234.0,,,,,396.0,1129.9,156.9,-103.0,,,,,False,,,,,False,False,False,True,,,,
21053,250,900.0,574.0,,,,,522.0,551.3,378.0,857.0,,,,,650.0,324.0,,,,,272.0,301.3,128.0,607.0,,,,,True,,,,,True,True,True,True,,,,
21055,97,168.0,53.0,,,,,240.0,879.9,138.5,86.0,,,,,71.0,-44.0,,,,,143.0,782.9,41.5,-11.0,,,,,True,,,,,False,False,True,True,,,,
21057,141,240.0,186.0,,,,,269.0,813.3,122.0,114.0,,,,,99.0,45.0,,,,,128.0,672.3,-19.0,-27.0,,,,,True,,,,,False,False,True,True,,,,
21059,2331,3780.0,1643.0,,,,,3091.0,7635.5,2211.3,2638.5,,2843.0,,,1449.0,-688.0,,,,,760.0,5304.5,-119.7,307.5,,512.0,,,True,,,,,True,False,True,True,,True,,
21061,187,210.0,264.0,,,,,317.0,844.7,175.4,149.0,,,,,23.0,77.0,,,,,130.0,657.7,-11.6,-38.0,,,,,False,,,,,False,False,True,False,,,,
21063,68,156.0,129.0,,,,,264.0,31.5,118.5,62.0,,,,,88.0,61.0,,,,,196.0,-36.5,50.5,-6.0,,,,,True,,,,,False,True,True,True,,,,
21065,175,372.0,561.0,,,,,486.0,317.4,267.9,311.0,,,,,197.0,386.0,,,,,311.0,142.4,92.9,136.0,,,,,False,,,,,False,True,True,True,,,,
21067,5681,8442.0,3521.0,,,,,10134.0,15288.0,7850.6,6638.5,,5208.7,4295.0,,2761.0,-2160.0,,,,,4453.0,9607.0,2169.6,957.5,,-472.3,-1386.0,,True,,,,,False,False,True,True,,True,True,
21069,196,396.0,191.0,,,,,515.0,106.8,259.1,303.0,,,,,200.0,-5.0,,,,,319.0,-89.2,63.1,107.0,,,,,True,,,,,False,True,True,True,,,,
21071,710,1146.0,588.0,,,,,1075.0,1999.0,756.8,1286.5,,748.9,,,436.0,-122.0,,,,,365.0,1289.0,46.8,576.5,,38.9,,,True,,,,,True,False,True,False,,True,,
21073,1063,1188.0,754.0,,,,,1626.0,3064.4,705.6,1098.5,,596.0,,,125.0,-309.0,,,,,563.0,2001.4,-357.4,35.5,,-467.0,,,False,,,,,False,False,False,True,,False,,
21075,73,96.0,21.0,,,,,180.0,42.2,91.0,127.0,,,,,23.0,-52.0,,,,,107.0,-30.8,18.0,54.0,,,,,False,,,,,False,False,True,False,,,,
21077,135,252.0,281.0,,,,,331.0,1380.3,222.4,267.0,,,,,117.0,146.0,,,,,196.0,1245.3,87.4,132.0,,,,,False,,,,,False,False,True,False,,,,
21079,257,390.0,471.0,,,,,580.0,835.2,288.1,373.0,,,,,133.0,214.0,,,,,323.0,578.2,31.1,116.0,,,,,False,,,,,False,False,True,True,,,,
21081,560,666.0,1059.0,,,,,946.0,686.5,334.3,682.0,,,,,106.0,499.0,,,,,386.0,126.5,-225.7,122.0,,,,,False,,,,,False,False,False,False,,,,
21083,647,1470.0,860.0,,,,,1312.0,1980.2,939.6,1577.0,,1251.5,,,823.0,213.0,,,,,665.0,1333.2,292.6,930.0,,604.5,,,True,,,,,True,False,True,False,,True,,
21085,411,648.0,606.0,,,,,805.0,1368.3,520.6,459.0,,,,,237.0,195.0,,,,,394.0,957.3,109.6,48.0,,,,,True,,,,,False,False,True,True,,,,
21087,242,228.0,57.0,,,,,381.0,138.3,149.6,148.0,,,,,-14.0,-185.0,,,,,139.0,-103.7,-92.4,-94.0,,,,,False,,,,,False,False,False,False,,,,
21089,524,1068.0,365.0,,,,,1385.0,784.5,716.8,743.0,,676.1,,,544.0,-159.0,,,,,861.0,260.5,192.8,219.0,,152.1,,,True,,,,,False,True,True,True,,True,,
21091,170,402.0,429.0,,,,,249.0,744.5,236.4,541.0,,,,,232.0,259.0,,,,,79.0,574.5,66.4,371.0,,,,,False,,,,,True,False,True,False,,,,
21093,1588,2742.0,853.0,,,,,3092.0,5428.2,2091.6,2097.5,,1967.8,,,1154.0,-735.0,,,,,1504.0,3840.2,503.6,509.5,,379.8,,,True,,,,,False,False,True,True,,True,,
21095,428,672.0,429.0,,,,,1028.0,1365.8,529.0,672.0,,,,,244.0,1.0,,,,,600.0,937.8,101.0,244.0,,,,,True,,,,,False,False,True,False,,,,
21097,374,942.0,967.0,,,,,836.0,3882.2,506.9,1135.0,,,,,568.0,593.0,,,,,462.0,3508.2,132.9,761.0,,,,,False,,,,,True,False,True,False,,,,
21099,411,570.0,842.0,,,,,546.0,4029.1,325.2,489.0,,,,,159.0,431.0,,,,,135.0,3618.1,-85.8,78.0,,,,,False,,,,,True,False,True,True,,,,
21101,703,1800.0,1857.0,,,,,1171.0,3866.4,1011.2,1610.0,,654.9,,,1097.0,1154.0,,,,,468.0,3163.4,308.2,907.0,,-48.1,,,False,,,,,True,False,True,True,,True,,
21103,262,330.0,307.0,,,,,570.0,485.9,252.3,315.0,,,,,68.0,45.0,,,,,308.0,223.9,-9.7,53.0,,,,,True,,,,,False,False,True,True,,,,
21105,70,132.0,0.0,,,,,131.0,677.4,62.7,88.0,,,,,62.0,-70.0,,,,,61.0,607.4,-7.3,18.0,,,,,False,,,,,True,False,True,True,,,,
21107,681,1254.0,1775.0,,,,,1365.0,3526.8,877.6,792.0,,603.5,,,573.0,1094.0,,,,,684.0,2845.8,196.6,111.0,,-77.5,,,False,,,,,False,False,True,True,,True,,
21109,162,348.0,298.0,,,,,459.0,1965.2,237.7,385.0,,,,,186.0,136.0,,,,,297.0,1803.2,75.7,223.0,,,,,True,,,,,False,False,True,False,,,,
21111,12901,22578.0,9609.0,,,,,22217.0,29371.9,18163.3,15168.0,,10899.0,34476.0,,9677.0,-3292.0,,,,,9316.0,16470.9,5262.3,2267.0,,-2002.0,21575.0,,True,,,,,True,False,True,True,,True,False,
21113,1028,1392.0,1272.0,,,,,1640.0,2676.5,813.8,1616.0,,909.6,,,364.0,244.0,,,,,612.0,1648.5,-214.2,588.0,,-118.4,,,True,,,,,False,False,True,False,,True,,
21115,364,654.0,440.0,,,,,719.0,4090.6,472.2,599.0,,,,,290.0,76.0,,,,,355.0,3726.6,108.2,235.0,,,,,True,,,,,False,False,True,True,,,,
21117,3606,6942.0,3174.0,,,,,6600.0,9487.8,4595.8,6814.0,,2600.6,4458.0,,3336.0,-432.0,,,,,2994.0,5881.8,989.8,3208.0,,-1005.4,852.0,,True,,,,,True,False,True,True,,True,True,
21119,222,186.0,60.0,,,,,347.0,281.5,148.5,185.0,,,,,-36.0,-162.0,,,,,125.0,59.5,-73.5,-37.0,,,,,False,,,,,False,False,False,False,,,,
21121,642,1164.0,558.0,,,,,1467.0,1649.9,773.5,1077.0,,,,,522.0,-84.0,,,,,825.0,1007.9,131.5,435.0,,,,,True,,,,,False,False,True,True,,,,
21123,260,330.0,488.0,,,,,455.0,778.8,216.5,157.0,,,,,70.0,228.0,,,,,195.0,518.8,-43.5,-103.0,,,,,False,,,,,False,False,True,False,,,,
21125,1242,2238.0,1140.0,,,,,2277.0,4404.3,1225.2,2127.0,,1347.1,,,996.0,-102.0,,,,,1035.0,3162.3,-16.8,885.0,,105.1,,,True,,,,,False,False,True,True,,True,,
21127,261,408.0,68.0,,,,,464.0,162.0,350.8,319.0,,,,,147.0,-193.0,,,,,203.0,-99.0,89.8,58.0,,,,,False,,,,,False,True,True,True,,,,
21129,98,132.0,,,,,,301.0,112.3,124.5,128.0,,,,,34.0,,,,,,203.0,14.3,26.5,30.0,,,,,,,,,,False,True,True,True,,,,
21131,163,396.0,433.0,,,,,312.0,1127.1,217.5,404.0,,,,,233.0,270.0,,,,,149.0,964.1,54.5,241.0,,,,,False,,,,,True,False,True,False,,,,
21133,344,690.0,529.0,,,,,597.0,803.0,416.0,313.0,,,,,346.0,185.0,,,,,253.0,459.0,72.0,-31.0,,,,,True,,,,,True,False,True,True,,,,
21135,162,288.0,120.0,,,,,368.0,834.5,217.0,187.0,,,,,126.0,-42.0,,,,,206.0,672.5,55.0,25.0,,,,,True,,,,,False,False,True,True,,,,
21137,372,642.0,662.0,,,,,920.0,966.2,474.1,444.0,,,,,270.0,290.0,,,,,548.0,594.2,102.1,72.0,,,,,False,,,,,False,False,True,True,,,,
21139,180,228.0,19.0,,,,,250.0,674.0,132.6,117.0,,,,,48.0,-161.0,,,,,70.0,494.0,-47.4,-63.0,,,,,False,,,,,False,False,True,False,,,,
21141,504,558.0,377.0,,,,,978.0,764.1,523.8,604.0,,,,,54.0,-127.0,,,,,474.0,260.1,19.8,100.0,,,,,False,,,,,False,False,True,False,,,,
21143,131,150.0,26.0,,,,,165.0,113.1,65.0,94.0,,,,,19.0,-105.0,,,,,34.0,-17.9,-66.0,-37.0,,,,,False,,,,,False,True,False,False,,,,
21145,916,1290.0,351.0,,,,,1949.0,2099.6,892.1,1303.0,,1554.2,,,374.0,-565.0,,,,,1033.0,1183.6,-23.9,387.0,,638.2,,,False,,,,,False,False,True,False,,False,,
21147,435,546.0,360.0,,,,,586.0,355.1,273.3,343.5,,,,,111.0,-75.0,,,,,151.0,-79.9,-161.7,-91.5,,,,,True,,,,,False,True,False,True,,,,
21149,155,264.0,373.0,,,,,210.0,1197.4,187.3,225.0,,,,,109.0,218.0,,,,,55.0,1042.4,32.3,70.0,,,,,False,,,,,True,False,True,True,,,,
21151,1837,3240.0,5992.0,,,,,3126.0,9748.3,1803.5,2789.5,,3100.0,,,1403.0,4155.0,,,,,1289.0,7911.3,-33.5,952.5,,1263.0,,,False,,,,,True,False,True,True,,True,,
21153,101,162.0,7.0,,,,,446.0,2435.5,145.5,84.0,,,,,61.0,-94.0,,,,,345.0,2334.5,44.5,-17.0,,,,,False,,,,,False,False,True,True,,,,
21155,404,462.0,943.0,,,,,572.0,2460.3,330.8,265.0,,,,,58.0,539.0,,,,,168.0,2056.3,-73.2,-139.0,,,,,False,,,,,False,False,False,False,,,,
21157,570,750.0,156.0,,,,,894.0,1303.3,689.0,758.0,,,,,180.0,-414.0,,,,,324.0,733.3,119.0,188.0,,,,,False,,,,,False,False,True,False,,,,
21159,161,264.0,321.0,,,,,245.0,787.5,190.2,203.0,,,,,103.0,160.0,,,,,84.0,626.5,29.2,42.0,,,,,False,,,,,True,False,True,True,,,,
21161,346,528.0,893.0,,,,,720.0,192.9,293.7,264.0,,,,,182.0,547.0,,,,,374.0,-153.1,-52.3,-82.0,,,,,False,,,,,False,True,True,True,,,,
21163,441,756.0,343.0,,,,,747.0,1757.7,487.9,428.0,,,,,315.0,-98.0,,,,,306.0,1316.7,46.9,-13.0,,,,,True,,,,,True,False,True,True,,,,
21165,135,150.0,37.0,,,,,149.0,54.6,89.7,129.0,,,,,15.0,-98.0,,,,,14.0,-80.4,-45.3,-6.0,,,,,False,,,,,True,False,False,True,,,,
21167,438,1740.0,3102.0,,,,,730.0,1856.1,740.7,1247.0,,,,,1302.0,2664.0,,,,,292.0,1418.1,302.7,809.0,,,,,False,,,,,True,False,True,True,,,,
21169,268,156.0,57.0,,,,,303.0,604.3,157.8,135.0,,,,,-112.0,-211.0,,,,,35.0,336.3,-110.2,-133.0,,,,,False,,,,,True,False,True,False,,,,
21171,163,258.0,138.0,,,,,489.0,427.0,228.4,157.0,,,,,95.0,-25.0,,,,,326.0,264.0,65.4,-6.0,,,,,True,,,,,False,False,True,True,,,,
21173,533,1032.0,823.0,,,,,1112.0,2536.6,545.4,860.0,,,,,499.0,290.0,,,,,579.0,2003.6,12.4,327.0,,,,,True,,,,,False,False,True,True,,,,
21175,329,3348.0,1293.0,,,,,406.0,6807.0,1379.3,2775.0,,,,,3019.0,964.0,,,,,77.0,6478.0,1050.3,2446.0,,,,,True,,,,,True,False,True,True,,,,
21177,398,714.0,442.0,,,,,929.0,1319.5,606.0,845.0,,711.6,,,316.0,44.0,,,,,531.0,921.5,208.0,447.0,,313.6,,,True,,,,,False,False,True,False,,True,,
21179,1004,1812.0,1881.0,,,,,1313.0,5304.4,1095.4,1459.0,,1127.4,,,808.0,877.0,,,,,309.0,4300.4,91.4,455.0,,123.4,,,False,,,,,True,False,True,True,,True,,
21181,84,192.0,67.0,,,,,315.0,958.1,137.9,193.0,,,,,108.0,-17.0,,,,,231.0,874.1,53.9,109.0,,,,,True,,,,,False,False,True,False,,,,
21183,412,960.0,1171.0,,,,,791.0,3362.5,607.9,1154.0,,,,,548.0,759.0,,,,,379.0,2950.5,195.9,742.0,,,,,False,,,,,True,False,True,False,,,,
21185,1414,5028.0,3595.0,,,,,2061.0,6260.3,2310.8,6770.5,,3405.6,,,3614.0,2181.0,,,,,647.0,4846.3,896.8,5356.5,,1991.6,,,True,,,,,True,False,True,False,,True,,
21187,126,222.0,74.0,,,,,391.0,260.6,159.7,95.0,,,,,96.0,-52.0,,,,,265.0,134.6,33.7,-31.0,,,,,True,,,,,False,False,True,True,,,,
21189,72,66.0,12.0,,,,,138.0,155.0,59.1,43.0,,,,,-6.0,-60.0,,,,,66.0,83.0,-12.9,-29.0,,,,,False,,,,,False,False,False,False,,,,
21191,202,396.0,1019.0,,,,,522.0,1114.5,287.5,364.0,,,,,194.0,817.0,,,,,320.0,912.5,85.5,162.0,,,,,False,,,,,False,False,True,True,,,,
21193,472,810.0,1478.0,,,,,861.0,578.8,450.1,717.0,,,,,338.0,1006.0,,,,,389.0,106.8,-21.9,245.0,,,,,False,,,,,False,True,True,True,,,,
21195,1282,2424.0,2157.0,,,,,1718.0,1923.5,1366.4,2126.0,,1240.7,,,1142.0,875.0,,,,,436.0,641.5,84.4,844.0,,-41.3,,,True,,,,,True,True,True,True,,True,,
21197,177,204.0,179.0,,,,,417.0,400.2,221.9,195.0,,,,,27.0,2.0,,,,,240.0,223.2,44.9,18.0,,,,,True,,,,,False,False,False,True,,,,
21199,1184,2748.0,8904.0,,,,,2509.0,838.4,1246.8,2204.5,,2062.9,,,1564.0,7720.0,,,,,1325.0,-345.6,62.8,1020.5,,878.9,,,False,,,,,True,True,True,True,,True,,
21201,34,0.0,7.0,,,,,143.0,225.2,19.5,57.0,,,,,-34.0,-27.0,,,,,109.0,191.2,-14.5,23.0,,,,,True,,,,,False,False,True,True,,,,
21203,260,504.0,479.0,,,,,606.0,656.8,285.1,540.0,,,,,244.0,219.0,,,,,346.0,396.8,25.1,280.0,,,,,True,,,,,False,False,True,False,,,,
21205,416,744.0,330.0,,,,,965.0,1621.5,491.8,609.0,,,,,328.0,-86.0,,,,,549.0,1205.5,75.8,193.0,,,,,True,,,,,False,False,True,True,,,,
21207,397,624.0,7.0,,,,,717.0,741.8,264.0,438.0,,,,,227.0,-390.0,,,,,320.0,344.8,-133.0,41.0,,,,,False,,,,,False,False,True,True,,,,
21209,971,1644.0,1303.0,,,,,2089.0,8493.4,917.3,1413.0,,1115.7,,,673.0,332.0,,,,,1118.0,7522.4,-53.7,442.0,,144.7,,,True,,,,,False,False,True,True,,True,,
21211,825,1356.0,1186.0,,,,,1364.0,1712.3,881.6,1233.0,,1166.5,,,531.0,361.0,,,,,539.0,887.3,56.6,408.0,,341.5,,,True,,,,,False,False,True,True,,True,,
21213,252,456.0,562.0,,,,,665.0,621.8,294.5,480.0,,,,,204.0,310.0,,,,,413.0,369.8,42.5,228.0,,,,,False,,,,,False,False,True,False,,,,
21215,336,396.0,1251.0,,,,,508.0,1903.0,258.5,402.0,,,,,60.0,915.0,,,,,172.0,1567.0,-77.5,66.0,,,,,False,,,,,False,False,False,False,,,,
21217,687,1176.0,3069.0,,,,,1030.0,1191.8,620.2,872.0,,,,,489.0,2382.0,,,,,343.0,504.8,-66.8,185.0,,,,,False,,,,,True,False,True,True,,,,
21219,150,306.0,160.0,,,,,392.0,891.1,229.5,195.0,,,,,156.0,10.0,,,,,242.0,741.1,79.5,45.0,,,,,True,,,,,False,False,True,True,,,,
21221,280,492.0,802.0,,,,,429.0,667.5,269.1,329.0,,,,,212.0,522.0,,,,,149.0,387.5,-10.9,49.0,,,,,False,,,,,True,False,True,True,,,,
21223,135,252.0,0.0,,,,,331.0,1305.6,139.1,318.0,,,,,117.0,-135.0,,,,,196.0,1170.6,4.1,183.0,,,,,False,,,,,False,False,True,False,,,,
21225,177,432.0,503.0,,,,,351.0,283.2,235.5,319.0,,,,,255.0,326.0,,,,,174.0,106.2,58.5,142.0,,,,,False,,,,,True,True,True,True,,,,
21227,2422,4434.0,2241.0,,,,,4240.0,11267.5,3215.8,2341.0,,1860.3,6348.0,,2012.0,-181.0,,,,,1818.0,8845.5,793.8,-81.0,,-561.7,3926.0,,True,,,,,True,False,True,True,,True,False,
21229,306,426.0,822.0,,,,,466.0,668.1,250.8,405.0,,,,,120.0,516.0,,,,,160.0,362.1,-55.2,99.0,,,,,False,,,,,False,False,True,True,,,,
21231,282,1134.0,1725.0,,,,,819.0,527.4,514.4,871.0,,,,,852.0,1443.0,,,,,537.0,245.4,232.4,589.0,,,,,False,,,,,True,True,True,True,,,,
21233,217,444.0,451.0,,,,,327.0,2190.5,275.2,426.0,,,,,227.0,234.0,,,,,110.0,1973.5,58.2,209.0,,,,,False,,,,,True,False,True,True,,,,
21235,937,1230.0,1138.0,,,,,1619.0,1048.9,717.1,949.0,,724.5,,,293.0,201.0,,,,,682.0,111.9,-219.9,12.0,,-212.5,,,True,,,,,False,True,True,True,,True,,
21237,76,126.0,23.0,,,,,251.0,822.7,84.6,60.0,,,,,50.0,-53.0,,,,,175.0,746.7,8.6,-16.0,,,,,False,,,,,False,False,True,True,,,,
21239,424,648.0,518.0,,,,,731.0,1173.8,411.0,484.0,,,,,224.0,94.0,,,,,307.0,749.8,-13.0,60.0,,,,,True,,,,,False,False,True,True,,,,
22001,527,1014.0,1039.0,,,,,2406.0,1016.7,863.4,772.5,,1016.2,,,487.0,512.0,,,,,1879.0,489.7,336.4,245.5,,489.2,,,False,,,,,False,False,True,True,,False,,
22003,354,432.0,489.0,,,,,769.0,427.4,420.2,289.0,,317.2,,,78.0,135.0,,,,,415.0,73.4,66.2,-65.0,,-36.8,,,False,,,,,False,True,True,True,,True,,
22005,1584,4704.0,3944.0,,,,,4278.0,4556.4,2720.4,3591.0,,4109.1,,,3120.0,2360.0,,,,,2694.0,2972.4,1136.4,2007.0,,2525.1,,,True,,,,,True,True,True,True,,True,,
22007,490,696.0,668.0,,,,,751.0,412.2,397.4,588.5,,,,,206.0,178.0,,,,,261.0,-77.8,-92.6,98.5,,,,,True,,,,,False,True,True,True,,,,
22009,765,1098.0,982.0,,,,,1436.0,2020.4,810.6,1296.5,,829.0,,,333.0,217.0,,,,,671.0,1255.4,45.6,531.5,,64.0,,,True,,,,,False,False,True,False,,True,,
22011,465,1080.0,830.0,,,,,1302.0,1112.4,857.9,501.0,,793.8,,,615.0,365.0,,,,,837.0,647.4,392.9,36.0,,328.8,,,True,,,,,False,False,True,True,,True,,
22013,233,516.0,505.0,,,,,424.0,589.6,250.7,284.0,,,,,283.0,272.0,,,,,191.0,356.6,17.7,51.0,,,,,True,,,,,True,False,True,True,,,,
22015,2434,5178.0,4899.0,,,,,4185.0,3594.3,2815.5,3142.5,,2557.8,,,2744.0,2465.0,,,,,1751.0,1160.3,381.5,708.5,,123.8,,,True,,,,,True,True,True,True,,True,,
22017,3998,8100.0,10845.0,,,,,6277.0,7562.7,5873.1,5943.0,,4551.6,6504.0,,4102.0,6847.0,,,,,2279.0,3564.7,1875.1,1945.0,,553.6,2506.0,,False,,,,,True,True,True,True,,True,True,
22019,3357,5238.0,1801.0,,,,,6322.0,5419.2,4425.4,4372.0,,3688.8,4670.0,,1881.0,-1556.0,,,,,2965.0,2062.2,1068.4,1015.0,,331.8,1313.0,,True,,,,,False,False,True,True,,True,True,
22021,79,204.0,44.0,,,,,328.0,100.3,117.3,55.0,,,,,125.0,-35.0,,,,,249.0,21.3,38.3,-24.0,,,,,True,,,,,False,True,True,True,,,,
22023,129,120.0,0.0,,,,,249.0,247.1,105.2,154.0,,,,,-9.0,-129.0,,,,,120.0,118.1,-23.8,25.0,,,,,False,,,,,False,False,False,False,,,,
22025,99,270.0,112.0,,,,,396.0,226.1,163.8,121.0,,,,,171.0,13.0,,,,,297.0,127.1,64.8,22.0,,,,,True,,,,,False,True,True,True,,,,
22027,190,342.0,114.0,,,,,410.0,181.1,311.5,257.0,,,,,152.0,-76.0,,,,,220.0,-8.9,121.5,67.0,,,,,True,,,,,False,True,True,True,,,,
22029,172,432.0,402.0,,,,,638.0,304.4,255.4,302.5,,,,,260.0,230.0,,,,,466.0,132.4,83.4,130.5,,,,,True,,,,,False,True,True,True,,,,
22031,618,690.0,688.0,,,,,718.0,747.7,538.7,487.0,,,,,72.0,70.0,,,,,100.0,129.7,-79.3,-131.0,,,,,True,,,,,False,False,False,False,,,,
22033,5628,14334.0,24287.0,,,,,13390.0,8586.9,10235.5,9860.0,,7239.3,19198.0,,8706.0,18659.0,,,,,7762.0,2958.9,4607.5,4232.0,,1611.3,13570.0,,False,,,,,True,True,True,True,,True,False,
22035,70,186.0,15.0,,,,,161.0,314.4,76.6,80.0,,,,,116.0,-55.0,,,,,91.0,244.4,6.6,10.0,,,,,True,,,,,True,False,True,True,,,,
22037,327,720.0,290.0,,,,,603.0,584.1,473.0,303.0,,157.7,,,393.0,-37.0,,,,,276.0,257.1,146.0,-24.0,,-169.3,,,True,,,,,True,True,True,True,,True,,
22039,391,750.0,889.0,,,,,1184.0,466.5,417.6,500.0,,672.5,,,359.0,498.0,,,,,793.0,75.5,26.6,109.0,,281.5,,,False,,,,,False,True,True,True,,True,,
22041,195,438.0,304.0,,,,,686.0,196.0,320.4,314.0,,398.6,,,243.0,109.0,,,,,491.0,1.0,125.4,119.0,,203.6,,,True,,,,,False,True,True,True,,True,,
22043,323,384.0,85.0,,,,,813.0,262.1,326.3,341.0,,,,,61.0,-238.0,,,,,490.0,-60.9,3.3,18.0,,,,,False,,,,,False,True,True,True,,,,
22045,919,1650.0,1190.0,,,,,2637.0,1990.0,1473.6,1079.0,,1492.8,,,731.0,271.0,,,,,1718.0,1071.0,554.6,160.0,,573.8,,,True,,,,,False,False,True,True,,True,,
22047,442,1116.0,1613.0,,,,,986.0,429.4,584.1,811.0,,678.1,,,674.0,1171.0,,,,,544.0,-12.6,142.1,369.0,,236.1,,,False,,,,,True,True,True,True,,True,,
22049,291,258.0,215.0,,,,,572.0,259.4,249.4,168.0,,,,,-33.0,-76.0,,,,,281.0,-31.6,-41.6,-123.0,,,,,False,,,,,False,True,False,False,,,,
22051,6560,16254.0,7908.0,,,,,12959.0,11760.4,9755.9,12826.5,,17789.1,26965.0,,9694.0,1348.0,,,,,6399.0,5200.4,3195.9,6266.5,,11229.1,20405.0,,True,,,,,True,True,True,True,,False,False,
22053,351,684.0,511.0,,,,,1108.0,671.7,434.1,454.0,,600.1,,,333.0,160.0,,,,,757.0,320.7,83.1,103.0,,249.1,,,True,,,,,False,True,True,True,,True,,
22055,2463,5436.0,1670.0,,,,,8488.0,7494.1,4297.1,4392.0,,5678.3,11296.0,,2973.0,-793.0,,,,,6025.0,5031.1,1834.1,1929.0,,3215.3,8833.0,,True,,,,,False,False,True,True,,False,False,
22057,1793,3102.0,3096.0,,,,,3607.0,3446.1,2518.9,3458.0,,2757.6,,,1309.0,1303.0,,,,,1814.0,1653.1,725.9,1665.0,,964.6,,,True,,,,,False,False,True,False,,True,,
22059,155,234.0,245.0,,,,,678.0,504.4,137.8,210.0,,,,,79.0,90.0,,,,,523.0,349.4,-17.2,55.0,,,,,False,,,,,False,False,True,True,,,,
