,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
27119,675,112.0,,,,,175.0,,190.7,32.2,327.6,21.6,,,86.0,-563.0,,,,,-500.0,,-484.3,-642.8,-347.4,-653.4,,,-589.0,,,,,True,,True,False,True,False,,,False
27121,102,42.0,,,,,51.0,,43.3,5.7,,14.4,,,28.0,-60.0,,,,,-51.0,,-58.7,-96.3,,-87.6,,,-74.0,,,,,True,,True,False,,False,,,False
27123,5152,2891.0,,,,,3302.0,,2172.0,1092.9,175.2,1624.0,1649.6,,824.0,-2261.0,,,,,-1850.0,,-2980.0,-4059.1,-4976.8,-3528.0,-3502.4,,-4328.0,,,,,True,,False,False,False,False,False,,False
27125,53,28.0,,,,,20.0,,21.1,1.8,,7.8,,,13.0,-25.0,,,,,-33.0,,-31.9,-51.2,,-45.2,,,-40.0,,,,,False,,False,False,,False,,,False
27127,232,56.0,,,,,102.0,,234.8,20.2,,0.0,,,52.0,-176.0,,,,,-130.0,,2.8,-211.8,,-232.0,,,-180.0,,,,,True,,True,False,,False,,,False
27129,194,84.0,,,,,57.0,,337.4,25.5,152.2,107.5,,,66.0,-110.0,,,,,-137.0,,143.4,-168.5,-41.8,-86.5,,,-128.0,,,,,False,,False,False,True,True,,,False
27131,506,224.0,,,,,538.0,,459.8,45.8,276.6,110.2,79.7,,53.0,-282.0,,,,,32.0,,-46.2,-460.2,-229.4,-395.8,-426.3,,-453.0,,,,,True,,True,False,True,False,False,,False
27133,255,105.0,,,,,63.0,,42.1,23.8,66.0,76.6,,,37.0,-150.0,,,,,-192.0,,-212.9,-231.2,-189.0,-178.4,,,-218.0,,,,,False,,False,False,False,False,,,False
27135,289,175.0,,,,,58.0,,241.1,37.1,68.2,94.1,,,123.0,-114.0,,,,,-231.0,,-47.9,-251.9,-220.8,-194.9,,,-166.0,,,,,False,,True,False,False,False,,,False
27137,2274,1022.0,,,,,1034.0,,1009.9,1046.5,2887.1,900.9,,,863.0,-1252.0,,,,,-1240.0,,-1264.1,-1227.5,613.1,-1373.1,,,-1411.0,,,,,True,,False,True,True,False,,,False
27139,1533,581.0,,,,,1030.0,,924.5,182.8,1162.1,400.7,637.0,,299.0,-952.0,,,,,-503.0,,-608.5,-1350.2,-370.9,-1132.3,-896.0,,-1234.0,,,,,True,,True,False,True,False,True,,False
27141,935,357.0,,,,,526.0,,607.5,191.8,612.5,145.2,,,180.0,-578.0,,,,,-409.0,,-327.5,-743.2,-322.5,-789.8,,,-755.0,,,,,True,,True,False,True,False,,,False
27143,129,0.0,,,,,54.0,,48.7,8.2,101.1,16.9,,,33.0,-129.0,,,,,-75.0,,-80.3,-120.8,-27.9,-112.1,,,-96.0,,,,,True,,True,True,True,True,,,True
27145,3062,805.0,,,,,2287.0,,728.9,480.2,466.9,589.1,448.7,,153.0,-2257.0,,,,,-775.0,,-2333.1,-2581.8,-2595.1,-2472.9,-2613.3,,-2909.0,,,,,True,,False,False,False,False,False,,False
27147,344,231.0,,,,,278.0,,443.9,68.8,282.5,75.8,,,91.0,-113.0,,,,,-66.0,,99.9,-275.2,-61.5,-268.2,,,-253.0,,,,,True,,True,False,True,False,,,False
27149,120,98.0,,,,,380.0,,259.5,21.9,,54.4,,,92.0,-22.0,,,,,260.0,,139.5,-98.1,,-65.6,,,-28.0,,,,,False,,False,False,,False,,,False
27151,150,140.0,,,,,64.0,,45.7,11.8,,624.2,,,61.0,-10.0,,,,,-86.0,,-104.3,-138.2,,474.2,,,-89.0,,,,,False,,False,False,,False,,,False
27153,494,49.0,,,,,188.0,,204.1,9.5,28.2,49.7,,,14.0,-445.0,,,,,-306.0,,-289.9,-484.5,-465.8,-444.4,,,-480.0,,,,,True,,True,False,False,True,,,False
27155,38,49.0,,,,,29.0,,29.0,2.2,,5.7,,,19.0,11.0,,,,,-9.0,,-9.0,-35.8,,-32.3,,,-19.0,,,,,True,,True,False,,False,,,False
27157,291,98.0,,,,,129.0,,278.4,62.9,288.7,0.0,,,64.0,-193.0,,,,,-162.0,,-12.6,-228.1,-2.3,-291.0,,,-227.0,,,,,True,,True,False,True,False,,,False
27159,236,49.0,,,,,83.0,,34.0,6.8,,26.7,,,37.0,-187.0,,,,,-153.0,,-202.0,-229.2,,-209.3,,,-199.0,,,,,True,,False,False,,False,,,False
27161,566,581.0,,,,,94.0,,654.1,459.6,233.5,83.5,,,151.0,15.0,,,,,-472.0,,88.1,-106.4,-332.5,-482.5,,,-415.0,,,,,False,,False,False,False,False,,,False
27163,3500,1106.0,,,,,1238.0,,1251.3,492.1,2279.9,438.8,929.8,,615.0,-2394.0,,,,,-2262.0,,-2248.7,-3007.9,-1220.1,-3061.2,-2570.2,,-2885.0,,,,,True,,True,False,True,False,False,,False
27165,118,154.0,,,,,57.0,,45.4,67.9,0.1,156.3,,,3.0,36.0,,,,,-61.0,,-72.6,-50.1,-117.9,38.3,,,-115.0,,,,,False,,False,False,False,False,,,False
27167,93,21.0,,,,,58.0,,16.8,8.9,,1.6,,,10.0,-72.0,,,,,-35.0,,-76.2,-84.1,,-91.5,,,-83.0,,,,,True,,False,False,,False,,,False
27169,716,665.0,,,,,702.0,,1043.4,317.7,344.2,256.2,,,354.0,-51.0,,,,,-14.0,,327.4,-398.3,-371.8,-459.8,,,-362.0,,,,,True,,False,False,False,False,,,False
27171,1487,609.0,,,,,808.0,,893.9,112.0,1536.0,240.4,488.3,,374.0,-878.0,,,,,-679.0,,-593.1,-1375.0,49.0,-1246.6,-998.7,,-1113.0,,,,,True,,True,False,True,False,False,,False
27173,196,105.0,,,,,36.0,,135.4,106.9,73.6,9.8,,,62.0,-91.0,,,,,-160.0,,-60.6,-89.1,-122.4,-186.2,,,-134.0,,,,,False,,True,True,False,False,,,False
28001,260,273.0,,,,,362.0,,245.7,51.9,1.1,16.9,,,188.0,13.0,,,,,102.0,,-14.3,-208.1,-258.9,-243.1,,,-72.0,,,,,False,,False,False,False,False,,,False
28003,378,371.0,,,,,330.0,,286.7,252.1,140.2,53.8,,,153.0,-7.0,,,,,-48.0,,-91.3,-125.9,-237.8,-324.2,,,-225.0,,,,,False,,False,False,False,False,,,False
28005,146,42.0,,,,,100.0,,29.6,3.1,24.2,12.9,,,22.0,-104.0,,,,,-46.0,,-116.4,-142.9,-121.8,-133.1,,,-124.0,,,,,True,,False,False,False,False,,,False
28007,200,140.0,,,,,120.0,,55.5,23.3,1.7,35.8,,,57.0,-60.0,,,,,-80.0,,-144.5,-176.7,-198.3,-164.2,,,-143.0,,,,,False,,False,False,False,False,,,False
28009,170,28.0,,,,,63.0,,31.3,4.7,0.0,4.0,,,13.0,-142.0,,,,,-107.0,,-138.7,-165.3,-170.0,-166.0,,,-157.0,,,,,True,,True,False,False,False,,,False
28011,368,504.0,,,,,338.0,,293.1,243.9,1.8,224.6,253.4,,0.0,136.0,,,,,-30.0,,-74.9,-124.1,-366.2,-143.4,-114.6,,-368.0,,,,,True,,True,True,False,False,True,,False
28013,139,105.0,,,,,78.0,,121.9,24.4,0.4,24.3,,,27.0,-34.0,,,,,-61.0,,-17.1,-114.6,-138.6,-114.7,,,-112.0,,,,,False,,True,False,False,False,,,False
28015,223,49.0,,,,,68.0,,20.2,9.5,1.4,22.7,,,23.0,-174.0,,,,,-155.0,,-202.8,-213.5,-221.6,-200.3,,,-200.0,,,,,True,,False,False,False,False,,,False
28017,260,91.0,,,,,138.0,,134.1,15.6,1.6,64.4,,,20.0,-169.0,,,,,-122.0,,-125.9,-244.4,-258.4,-195.6,,,-240.0,,,,,True,,True,False,False,False,,,False
28019,44,84.0,,,,,42.0,,31.0,24.9,0.1,35.2,,,74.0,40.0,,,,,-2.0,,-13.0,-19.1,-43.9,-8.8,,,30.0,,,,,True,,True,True,False,True,,,True
28021,100,21.0,,,,,79.0,,11.5,1.6,0.0,2.1,,,0.0,-79.0,,,,,-21.0,,-88.5,-98.4,-100.0,-97.8,,,-100.0,,,,,True,,False,False,False,False,,,False
28023,282,126.0,,,,,53.0,,150.1,41.3,0.6,29.6,,,32.0,-156.0,,,,,-229.0,,-131.9,-240.7,-281.4,-252.4,,,-250.0,,,,,False,,True,False,False,False,,,False
28025,190,245.0,,,,,114.0,,126.9,78.4,1.8,436.9,,,148.0,55.0,,,,,-76.0,,-63.1,-111.6,-188.2,246.9,,,-42.0,,,,,False,,False,False,False,False,,,True
28027,212,203.0,,,,,333.0,,194.6,24.6,0.3,33.0,283.8,,6.0,-9.0,,,,,121.0,,-17.4,-187.4,-211.7,-179.0,71.8,,-206.0,,,,,False,,False,False,False,False,False,,False
28029,275,161.0,,,,,225.0,,176.7,2.0,2.7,12.8,124.6,,28.0,-114.0,,,,,-50.0,,-98.3,-273.0,-272.3,-262.2,-150.4,,-247.0,,,,,True,,True,False,False,False,False,,False
28031,236,259.0,,,,,163.0,,222.6,100.9,0.9,0.6,,,80.0,23.0,,,,,-73.0,,-13.4,-135.1,-235.1,-235.4,,,-156.0,,,,,False,,True,False,False,False,,,False
28033,2363,1813.0,,,,,1136.0,,1190.1,1091.8,489.6,1276.1,831.6,,808.0,-550.0,,,,,-1227.0,,-1172.9,-1271.2,-1873.4,-1086.9,-1531.4,,-1555.0,,,,,False,,False,False,False,False,False,,False
28035,883,336.0,,,,,710.0,,325.4,86.8,5.1,179.2,412.0,,82.0,-547.0,,,,,-173.0,,-557.6,-796.2,-877.9,-703.8,-471.0,,-801.0,,,,,True,,False,False,False,False,True,,False
28037,74,14.0,,,,,128.0,,8.8,0.0,0.0,2.1,,,4.0,-60.0,,,,,54.0,,-65.2,-74.0,-74.0,-71.9,,,-70.0,,,,,True,,False,False,False,False,,,False
28039,310,126.0,,,,,158.0,,170.5,31.6,0.2,35.8,,,37.0,-184.0,,,,,-152.0,,-139.5,-278.4,-309.8,-274.2,,,-273.0,,,,,True,,True,False,False,False,,,False
28041,164,77.0,,,,,164.0,,73.1,8.7,0.0,37.7,,,101.0,-87.0,,,,,0.0,,-90.9,-155.3,-164.0,-126.3,,,-63.0,,,,,True,,False,False,False,False,,,True
28043,238,217.0,,,,,159.0,,144.7,39.6,3.0,251.8,,,4.0,-21.0,,,,,-79.0,,-93.3,-198.4,-235.0,13.8,,,-234.0,,,,,False,,False,False,False,True,,,False
28045,355,168.0,,,,,283.0,,265.4,64.9,203.8,49.6,,,85.0,-187.0,,,,,-72.0,,-89.6,-290.1,-151.2,-305.4,,,-270.0,,,,,True,,True,False,True,False,,,False
28047,2008,966.0,,,,,1241.0,,776.0,558.2,1047.1,398.5,527.5,,392.0,-1042.0,,,,,-767.0,,-1232.0,-1449.8,-960.9,-1609.5,-1480.5,,-1616.0,,,,,True,,False,False,True,False,False,,False
28049,1375,1008.0,,,,,1351.0,,763.4,572.8,346.2,319.6,575.0,,551.0,-367.0,,,,,-24.0,,-611.6,-802.2,-1028.8,-1055.4,-800.0,,-824.0,,,,,True,,False,False,False,False,False,,False
28051,81,112.0,,,,,96.0,,46.3,18.7,1.4,25.7,153.5,,0.0,31.0,,,,,15.0,,-34.7,-62.3,-79.6,-55.3,72.5,,-81.0,,,,,True,,False,False,False,False,False,,False
28053,110,77.0,,,,,54.0,,37.3,12.2,0.1,29.9,,,13.0,-33.0,,,,,-56.0,,-72.7,-97.8,-109.9,-80.1,,,-97.0,,,,,False,,False,False,False,False,,,False
28055,9,0.0,,,,,49.0,,0.9,,,3.4,,,0.0,-9.0,,,,,40.0,,-8.1,,,-5.6,,,-9.0,,,,,False,,True,,,True,,,False
28057,529,315.0,,,,,176.0,,339.4,218.4,191.6,107.0,,,88.0,-214.0,,,,,-353.0,,-189.6,-310.6,-337.4,-422.0,,,-441.0,,,,,False,,True,False,False,False,,,False
28059,1655,966.0,,,,,802.0,,684.7,501.3,625.7,447.5,365.1,,396.0,-689.0,,,,,-853.0,,-970.3,-1153.7,-1029.3,-1207.5,-1289.9,,-1259.0,,,,,False,,False,False,False,False,False,,False
28061,184,126.0,,,,,106.0,,165.2,14.4,0.4,63.3,,,54.0,-58.0,,,,,-78.0,,-18.8,-169.6,-183.6,-120.7,,,-130.0,,,,,False,,True,False,False,False,,,False
28063,58,49.0,,,,,66.0,,25.1,6.0,0.0,75.5,,,21.0,-9.0,,,,,8.0,,-32.9,-52.0,-58.0,17.5,,,-37.0,,,,,True,,False,False,False,False,,,False
28065,115,35.0,,,,,75.0,,17.6,3.1,0.0,9.9,,,8.0,-80.0,,,,,-40.0,,-97.4,-111.9,-115.0,-105.1,,,-107.0,,,,,True,,False,False,False,False,,,False
28067,727,490.0,,,,,525.0,,319.0,93.3,5.9,144.8,334.7,,212.0,-237.0,,,,,-202.0,,-408.0,-633.7,-721.1,-582.2,-392.3,,-515.0,,,,,True,,False,False,False,False,False,,False
28069,57,21.0,,,,,66.0,,15.7,1.7,0.2,24.5,,,3.0,-36.0,,,,,9.0,,-41.3,-55.3,-56.8,-32.5,,,-54.0,,,,,True,,False,False,False,True,,,False
28071,681,1498.0,,,,,1424.0,,1169.7,1216.8,1130.6,444.4,525.3,,286.0,817.0,,,,,743.0,,488.7,535.8,449.6,-236.6,-155.7,,-395.0,,,,,True,,True,True,True,True,True,,True
28073,845,161.0,,,,,629.0,,284.2,24.7,119.5,92.4,214.5,,54.0,-684.0,,,,,-216.0,,-560.8,-820.3,-725.5,-752.6,-630.5,,-791.0,,,,,True,,True,False,False,False,True,,False
28075,709,581.0,,,,,622.0,,328.4,116.0,101.6,213.1,664.5,,253.0,-128.0,,,,,-87.0,,-380.6,-593.0,-607.4,-495.9,-44.5,,-456.0,,,,,True,,False,False,False,False,True,,False
28077,150,49.0,,,,,99.0,,29.8,10.9,0.2,13.2,,,14.0,-101.0,,,,,-51.0,,-120.2,-139.1,-149.8,-136.8,,,-136.0,,,,,True,,False,False,False,False,,,False
28079,256,161.0,,,,,162.0,,139.2,31.9,2.6,4.5,,,48.0,-95.0,,,,,-94.0,,-116.8,-224.1,-253.4,-251.5,,,-208.0,,,,,True,,False,False,False,False,,,False
28081,1290,903.0,,,,,1020.0,,631.1,239.2,315.3,248.9,855.1,,304.0,-387.0,,,,,-270.0,,-658.9,-1050.8,-974.7,-1041.1,-434.9,,-986.0,,,,,True,,False,False,False,False,False,,False
28083,441,392.0,,,,,368.0,,190.5,67.0,0.5,32.8,300.9,,19.0,-49.0,,,,,-73.0,,-250.5,-374.0,-440.5,-408.2,-140.1,,-422.0,,,,,False,,False,False,False,False,False,,False
28085,459,119.0,,,,,345.0,,185.3,29.8,1.2,96.0,111.2,,50.0,-340.0,,,,,-114.0,,-273.7,-429.2,-457.8,-363.0,-347.8,,-409.0,,,,,True,,True,False,False,False,False,,False
28087,480,322.0,,,,,643.0,,239.0,62.5,120.7,245.6,229.3,,216.0,-158.0,,,,,163.0,,-241.0,-417.5,-359.3,-234.4,-250.7,,-264.0,,,,,False,,False,False,False,False,False,,False
28089,786,525.0,,,,,720.0,,383.2,218.9,131.9,379.0,277.3,,143.0,-261.0,,,,,-66.0,,-402.8,-567.1,-654.1,-407.0,-508.7,,-643.0,,,,,True,,False,False,False,False,False,,False
28091,160,154.0,,,,,257.0,,81.6,46.9,1.1,40.9,,,69.0,-6.0,,,,,97.0,,-78.4,-113.1,-158.9,-119.1,,,-91.0,,,,,False,,False,False,False,False,,,False
28093,493,392.0,,,,,348.0,,421.0,162.5,1.9,50.2,,,139.0,-101.0,,,,,-145.0,,-72.0,-330.5,-491.1,-442.8,,,-354.0,,,,,False,,True,False,False,False,,,False
28095,428,357.0,,,,,270.0,,276.5,132.1,4.1,59.3,198.1,,123.0,-71.0,,,,,-158.0,,-151.5,-295.9,-423.9,-368.7,-229.9,,-305.0,,,,,False,,False,False,False,False,False,,False
28097,138,105.0,,,,,62.0,,54.1,29.7,0.2,36.7,,,16.0,-33.0,,,,,-76.0,,-83.9,-108.3,-137.8,-101.3,,,-122.0,,,,,False,,False,False,False,False,,,False
28099,404,245.0,,,,,200.0,,71.5,34.3,2.8,103.7,234.0,,0.0,-159.0,,,,,-204.0,,-332.5,-369.7,-401.2,-300.3,-170.0,,-404.0,,,,,False,,False,False,False,False,False,,False
28101,159,252.0,,,,,122.0,,209.9,45.6,3.3,18.6,,,74.0,93.0,,,,,-37.0,,50.9,-113.4,-155.7,-140.4,,,-85.0,,,,,True,,True,False,False,False,,,True
28103,68,49.0,,,,,70.0,,25.2,5.0,1.3,4.7,,,0.0,-19.0,,,,,2.0,,-42.8,-63.0,-66.7,-63.3,,,-68.0,,,,,True,,False,False,False,False,,,False
28105,396,847.0,,,,,1143.0,,441.6,213.3,0.1,485.1,576.5,,203.0,451.0,,,,,747.0,,45.6,-182.7,-395.9,89.1,180.5,,-193.0,,,,,False,,True,True,True,True,True,,True
28107,380,238.0,,,,,284.0,,241.1,33.3,1.3,44.7,170.5,,88.0,-142.0,,,,,-96.0,,-138.9,-346.7,-378.7,-335.3,-209.5,,-292.0,,,,,True,,True,False,False,False,False,,False
28109,380,224.0,,,,,384.0,,348.5,46.5,449.0,31.7,,,90.0,-156.0,,,,,4.0,,-31.5,-333.5,69.0,-348.3,,,-290.0,,,,,True,,True,False,True,False,,,False
28111,167,189.0,,,,,49.0,,149.2,15.0,79.2,7.8,,,44.0,22.0,,,,,-118.0,,-17.8,-152.0,-87.8,-159.2,,,-123.0,,,,,False,,True,False,False,False,,,False
28113,231,126.0,,,,,380.0,,214.9,22.7,1.4,32.9,244.0,,37.0,-105.0,,,,,149.0,,-16.1,-208.3,-229.6,-198.1,13.0,,-194.0,,,,,False,,True,False,False,False,True,,False
28115,390,357.0,,,,,280.0,,256.6,50.2,3.5,100.2,200.8,,94.0,-33.0,,,,,-110.0,,-133.4,-339.8,-386.5,-289.8,-189.2,,-296.0,,,,,False,,False,False,False,False,False,,False
28117,382,434.0,,,,,288.0,,319.2,85.1,3.0,86.9,,,155.0,52.0,,,,,-94.0,,-62.8,-296.9,-379.0,-295.1,,,-227.0,,,,,False,,False,False,False,False,,,False
28119,75,42.0,,,,,41.0,,34.2,3.6,0.1,13.4,,,0.0,-33.0,,,,,-34.0,,-40.8,-71.4,-74.9,-61.6,,,-75.0,,,,,False,,False,False,False,False,,,False
28121,1121,560.0,,,,,761.0,,611.4,283.6,311.5,371.2,268.2,,303.0,-561.0,,,,,-360.0,,-509.6,-837.4,-809.5,-749.8,-852.8,,-818.0,,,,,True,,True,False,False,False,False,,False
28123,160,105.0,,,,,217.0,,204.4,34.3,1.3,41.2,79.4,,44.0,-55.0,,,,,57.0,,44.4,-125.7,-158.7,-118.8,-80.6,,-116.0,,,,,False,,True,False,False,False,False,,False
28125,42,21.0,,,,,34.0,,20.6,0.4,0.1,11.9,,,0.0,-21.0,,,,,-8.0,,-21.4,-41.6,-41.9,-30.1,,,-42.0,,,,,True,,False,False,False,False,,,False
28127,265,238.0,,,,,119.0,,224.0,140.8,1.4,3.6,,,113.0,-27.0,,,,,-146.0,,-41.0,-124.2,-263.6,-261.4,,,-152.0,,,,,False,,False,False,False,False,,,False
28129,107,112.0,,,,,100.0,,145.1,14.2,3.2,13.9,,,37.0,5.0,,,,,-7.0,,38.1,-92.8,-103.8,-93.1,,,-70.0,,,,,False,,False,False,False,False,,,False
28131,166,70.0,,,,,258.0,,175.8,2.2,13.8,4.2,,,20.0,-96.0,,,,,92.0,,9.8,-163.8,-152.2,-161.8,,,-146.0,,,,,True,,True,False,False,False,,,False
28133,341,224.0,,,,,344.0,,189.8,69.5,1.2,167.6,83.5,,0.0,-117.0,,,,,3.0,,-151.2,-271.5,-339.8,-173.4,-257.5,,-341.0,,,,,True,,False,False,False,False,False,,False
28135,167,210.0,,,,,170.0,,109.0,48.2,0.4,35.9,,,0.0,43.0,,,,,3.0,,-58.0,-118.8,-166.6,-131.1,,,-167.0,,,,,True,,False,False,False,False,,,False
28137,354,231.0,,,,,205.0,,252.8,76.3,2.5,73.3,,,135.0,-123.0,,,,,-149.0,,-101.2,-277.7,-351.5,-280.7,,,-219.0,,,,,False,,True,False,False,False,,,False
28139,371,273.0,,,,,223.0,,246.3,68.1,0.9,83.4,,,129.0,-98.0,,,,,-148.0,,-124.7,-302.9,-370.1,-287.6,,,-242.0,,,,,False,,False,False,False,False,,,False
28141,214,308.0,,,,,192.0,,224.2,141.1,1.3,132.2,,,111.0,94.0,,,,,-22.0,,10.2,-72.9,-212.7,-81.8,,,-103.0,,,,,True,,True,True,False,True,,,False
28143,79,42.0,,,,,66.0,,28.0,5.7,0.0,118.4,,,1.0,-37.0,,,,,-13.0,,-51.0,-73.3,-79.0,39.4,,,-78.0,,,,,True,,False,False,False,False,,,False
28145,326,294.0,,,,,263.0,,272.2,118.4,2.1,55.4,,,134.0,-32.0,,,,,-63.0,,-53.8,-207.6,-323.9,-270.6,,,-192.0,,,,,False,,False,False,False,False,,,False
28147,72,21.0,,,,,119.0,,22.3,0.8,0.2,8.6,,,6.0,-51.0,,,,,47.0,,-49.7,-71.2,-71.8,-63.4,,,-66.0,,,,,True,,True,False,False,False,,,False
28149,224,84.0,,,,,345.0,,185.2,10.2,3.0,21.5,128.2,,27.0,-140.0,,,,,121.0,,-38.8,-213.8,-221.0,-202.5,-95.8,,-197.0,,,,,True,,True,False,False,False,True,,False
28151,567,350.0,,,,,348.0,,235.1,127.0,5.6,105.4,148.6,,11.0,-217.0,,,,,-219.0,,-331.9,-440.0,-561.4,-461.6,-418.4,,-556.0,,,,,False,,False,False,False,False,False,,False
28153,176,35.0,,,,,175.0,,100.5,0.2,2.6,46.6,,,32.0,-141.0,,,,,-1.0,,-75.5,-175.8,-173.4,-129.4,,,-144.0,,,,,True,,True,False,False,True,,,False
28155,63,56.0,,,,,66.0,,32.6,2.4,1.9,5.3,,,16.0,-7.0,,,,,3.0,,-30.4,-60.6,-61.1,-57.7,,,-47.0,,,,,True,,False,False,False,False,,,False
28157,57,42.0,,,,,112.0,,17.8,2.5,0.0,2.2,,,11.0,-15.0,,,,,55.0,,-39.2,-54.5,-57.0,-54.8,,,-46.0,,,,,False,,False,False,False,False,,,False
28159,161,42.0,,,,,100.0,,89.9,7.6,1.9,5.2,,,11.0,-119.0,,,,,-61.0,,-71.1,-153.4,-159.1,-155.8,,,-150.0,,,,,True,,True,False,False,False,,,False
28161,173,91.0,,,,,63.0,,54.9,12.9,1.1,6.2,,,24.0,-82.0,,,,,-110.0,,-118.1,-160.1,-171.9,-166.8,,,-149.0,,,,,False,,False,False,False,False,,,False
28163,251,245.0,,,,,497.0,,206.4,24.1,0.4,55.3,,,176.0,-6.0,,,,,246.0,,-44.6,-226.9,-250.6,-195.7,,,-75.0,,,,,False,,False,False,False,False,,,False
29001,282,196.0,,,,,642.0,,381.8,34.6,160.1,53.0,,,158.0,-86.0,,,,,360.0,,99.8,-247.4,-121.9,-229.0,,,-124.0,,,,,False,,False,False,False,False,,,False
29003,296,182.0,,,,,94.0,,358.7,174.9,147.4,94.0,,,194.0,-114.0,,,,,-202.0,,62.7,-121.1,-148.6,-202.0,,,-102.0,,,,,False,,True,False,False,False,,,True
29005,43,35.0,,,,,33.0,,36.6,3.8,,8.2,,,22.0,-8.0,,,,,-10.0,,-6.4,-39.2,,-34.9,,,-21.0,,,,,False,,True,False,,False,,,False
29007,308,217.0,,,,,185.0,,614.7,12.8,78.1,142.6,,,117.0,-91.0,,,,,-123.0,,306.7,-295.2,-229.9,-165.4,,,-191.0,,,,,False,,False,False,False,False,,,False
29009,493,224.0,,,,,321.0,,460.7,92.7,322.0,37.7,,,242.0,-269.0,,,,,-172.0,,-32.3,-400.3,-171.0,-455.3,,,-251.0,,,,,True,,True,False,True,False,,,True
29011,307,196.0,,,,,77.0,,110.4,,101.6,108.8,,,148.0,-111.0,,,,,-230.0,,-196.6,,-205.4,-198.2,,,-159.0,,,,,False,,False,,False,False,,,False
29013,185,28.0,,,,,111.0,,296.3,10.6,,0.8,,,6.0,-157.0,,,,,-74.0,,111.3,-174.4,,-184.2,,,-179.0,,,,,True,,True,False,,False,,,False
29015,324,105.0,,,,,66.0,,269.7,28.2,102.6,17.8,,,106.0,-219.0,,,,,-258.0,,-54.3,-295.8,-221.4,-306.2,,,-218.0,,,,,False,,True,False,False,False,,,True
29017,300,623.0,,,,,95.0,,510.5,1332.8,54.1,274.3,,,205.0,323.0,,,,,-205.0,,210.5,1032.8,-245.9,-25.7,,,-95.0,,,,,True,,True,False,True,True,,,True
29019,2696,3913.0,,,,,2760.0,,5100.0,1704.0,2637.4,1490.5,1545.5,,1408.0,1217.0,,,,,64.0,,2404.0,-992.0,-58.6,-1205.5,-1150.5,,-1288.0,,,,,True,,False,True,True,True,True,,False
29021,1558,966.0,,,,,903.0,,772.6,467.8,197.5,600.0,674.2,,762.0,-592.0,,,,,-655.0,,-785.4,-1090.2,-1360.5,-958.0,-883.8,,-796.0,,,,,False,,False,False,False,False,False,,False
29023,828,441.0,,,,,437.0,,585.7,262.1,231.8,611.8,,,603.0,-387.0,,,,,-391.0,,-242.3,-565.9,-596.2,-216.2,,,-225.0,,,,,False,,True,False,False,True,,,True
29025,138,42.0,,,,,58.0,,49.7,7.3,,22.2,,,71.0,-96.0,,,,,-80.0,,-88.3,-130.7,,-115.8,,,-67.0,,,,,True,,True,False,,False,,,True
29027,968,595.0,,,,,364.0,,1476.9,372.8,339.0,480.1,,,447.0,-373.0,,,,,-604.0,,508.9,-595.2,-629.0,-487.9,,,-521.0,,,,,False,,False,False,False,False,,,False
29029,1003,602.0,,,,,183.0,,709.8,645.5,506.5,119.6,,,355.0,-401.0,,,,,-820.0,,-293.2,-357.5,-496.5,-883.4,,,-648.0,,,,,False,,True,True,False,False,,,False
29031,1586,1316.0,,,,,720.0,,1051.4,2058.0,741.5,1700.2,675.5,,989.0,-270.0,,,,,-866.0,,-534.6,472.0,-844.5,114.2,-910.5,,-597.0,,,,,False,,False,False,False,True,False,,False
29033,100,42.0,,,,,108.0,,33.7,8.2,35.4,0.0,,,43.0,-58.0,,,,,8.0,,-66.3,-91.8,-64.6,-100.0,,,-57.0,,,,,True,,False,False,False,False,,,True
29035,151,35.0,,,,,32.0,,46.3,8.7,,14.1,,,27.0,-116.0,,,,,-119.0,,-104.7,-142.3,,-136.9,,,-124.0,,,,,False,,True,False,,False,,,False
29037,945,784.0,,,,,495.0,,801.0,636.9,802.6,153.5,545.1,,576.0,-161.0,,,,,-450.0,,-144.0,-308.1,-142.4,-791.5,-399.9,,-369.0,,,,,False,,True,False,True,False,False,,False
29039,185,56.0,,,,,79.0,,70.5,10.7,,13.3,,,63.0,-129.0,,,,,-106.0,,-114.5,-174.3,,-171.7,,,-122.0,,,,,True,,True,False,,False,,,True
