,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
05139,437,280.0,,,,301.0,,207.8,21.2,100.9,,,-157.0,,,,-136.0,,-229.2,-415.8,-336.1,,,,,,True,,False,False,False,,
05141,76,192.0,,,,207.0,,92.9,61.6,405.5,,,116.0,,,,131.0,,16.9,-14.4,329.5,,,,,,False,,True,True,False,,
05143,4227,5816.0,,,,4604.0,,1207.5,6405.4,1835.3,,,1589.0,,,,377.0,,-3019.5,2178.4,-2391.7,,,,,,True,,False,False,False,,
05145,1016,352.0,,,,1143.0,,674.9,146.1,566.2,,,-664.0,,,,127.0,,-341.1,-869.9,-449.8,,,,,,True,,True,False,True,,
05147,103,8.0,,,,76.0,,,10.2,,,,-95.0,,,,-27.0,,,-92.8,,,,,,,True,,,True,,,
05149,187,296.0,,,,264.0,,2.2,338.6,194.5,,,109.0,,,,77.0,,-184.8,151.6,7.5,,,,,,True,,False,False,True,,
06001,4745,10272.0,,,,8013.0,,4343.4,89.7,7017.0,,,5527.0,,,,3268.0,,-401.6,-4655.3,2272.0,,,,,,True,,True,True,True,,
06003,6,0.0,,,,0.0,,,0.0,0.0,,,-6.0,,,,-6.0,,,-6.0,-6.0,,,,,,False,,,False,True,,
06005,64,16.0,,,,26.0,,255.3,5.5,57.2,,,-48.0,,,,-38.0,,191.3,-58.5,-6.8,,,,,,True,,False,False,True,,
06007,833,3528.0,,,,1179.0,,1688.3,1330.8,1570.1,,,2695.0,,,,346.0,,855.3,497.8,737.1,,,,,,True,,True,True,True,,
06009,81,296.0,,,,17.0,,479.5,155.7,152.0,,,215.0,,,,-64.0,,398.5,74.7,71.0,,,,,,True,,False,True,True,,
06011,87,232.0,,,,38.0,,1.2,13.7,185.5,,,145.0,,,,-49.0,,-85.8,-73.3,98.5,,,,,,True,,True,True,True,,
06013,4675,6792.0,,,,5517.0,,3948.6,1740.7,5225.5,,,2117.0,,,,842.0,,-726.4,-2934.3,550.5,,,,,,True,,True,False,True,,
06015,58,16.0,,,,2.0,,75.3,2.6,74.3,,,-42.0,,,,-56.0,,17.3,-55.4,16.3,,,,,,False,,True,False,True,,
06017,387,400.0,,,,319.0,,669.1,172.7,197.5,,,13.0,,,,-68.0,,282.1,-214.3,-189.5,,,,,,False,,False,False,False,,
06019,5329,12280.0,,,,7479.0,,4165.5,1361.8,7646.2,,,6951.0,,,,2150.0,,-1163.5,-3967.2,2317.2,,,,,,True,,True,True,True,,
06021,211,280.0,,,,349.0,,0.0,51.4,250.7,,,69.0,,,,138.0,,-211.0,-159.6,39.7,,,,,,False,,False,False,True,,
06023,162,328.0,,,,129.0,,806.7,192.6,289.4,,,166.0,,,,-33.0,,644.7,30.6,127.4,,,,,,True,,False,True,True,,
06025,1997,2992.0,,,,4098.0,,20.0,319.4,2000.9,,,995.0,,,,2101.0,,-1977.0,-1677.7,3.9,,,,,,False,,False,False,True,,
06027,58,72.0,,,,26.0,,152.4,2.0,449.0,,,14.0,,,,-32.0,,94.4,-56.0,391.0,,,,,,False,,False,False,False,,
06029,4450,7176.0,,,,6410.0,,1385.5,248.8,8487.9,,,2726.0,,,,1960.0,,-3064.5,-4201.2,4037.9,,,,,,True,,False,False,False,,
06031,1938,4680.0,,,,1283.0,,47.0,1746.3,4621.0,,,2742.0,,,,-655.0,,-1891.0,-191.7,2683.0,,,,,,True,,True,True,True,,
06033,362,288.0,,,,58.0,,725.2,98.4,237.4,,,-74.0,,,,-304.0,,363.2,-263.6,-124.6,,,,,,False,,False,False,False,,
06035,77,32.0,,,,159.0,,0.0,81.1,,,,-45.0,,,,82.0,,-77.0,4.1,,,,,,,False,,False,True,,,
06037,60076,62288.0,,,,47365.0,,4110.3,25093.8,37410.0,,,2212.0,,,,-12711.0,,-55965.7,-34982.2,-22666.0,,,,,,False,,False,False,False,,
06039,1141,2232.0,,,,697.0,,11.9,37.0,1163.4,,,1091.0,,,,-444.0,,-1129.1,-1104.0,22.4,,,,,,True,,False,False,True,,
06041,837,1832.0,,,,2068.0,,424.4,4.4,799.8,,,995.0,,,,1231.0,,-412.6,-832.6,-37.2,,,,,,False,,True,True,True,,
06043,7,24.0,,,,2.0,,,1.2,24.2,,,17.0,,,,-5.0,,,-5.8,17.2,,,,,,True,,,True,False,,
06045,428,512.0,,,,246.0,,739.5,195.8,465.4,,,84.0,,,,-182.0,,311.5,-232.2,37.4,,,,,,False,,False,False,True,,
06047,1414,3096.0,,,,1798.0,,6.9,1753.1,1953.0,,,1682.0,,,,384.0,,-1407.1,339.1,539.0,,,,,,True,,True,True,True,,
06049,32,96.0,,,,8.0,,,39.1,38.8,,,64.0,,,,-24.0,,,7.1,6.8,,,,,,True,,,True,True,,
06051,31,0.0,,,,15.0,,0.0,4.9,63.1,,,-31.0,,,,-16.0,,-31.0,-26.1,32.1,,,,,,True,,True,True,False,,
06053,3379,5656.0,,,,4152.0,,394.4,3177.2,4824.4,,,2277.0,,,,773.0,,-2984.6,-201.8,1445.4,,,,,,True,,False,True,True,,
06055,553,576.0,,,,596.0,,726.0,133.1,406.0,,,23.0,,,,43.0,,173.0,-419.9,-147.0,,,,,,False,,False,False,False,,
06057,188,144.0,,,,115.0,,592.2,5.8,118.3,,,-44.0,,,,-73.0,,404.2,-182.2,-69.7,,,,,,False,,False,False,False,,
06059,10373,10552.0,,,,17611.0,,1836.2,819.9,5164.7,,,179.0,,,,7238.0,,-8536.8,-9553.0,-5208.3,,,,,,False,,False,False,False,,
06061,1199,1656.0,,,,1122.0,,929.5,547.0,1324.6,,,457.0,,,,-77.0,,-269.5,-652.0,125.6,,,,,,True,,True,False,True,,
06063,40,40.0,,,,12.0,,,18.6,26.5,,,0.0,,,,-28.0,,,-21.4,-13.5,,,,,,False,,,False,False,,
06065,14063,17016.0,,,,12849.0,,3768.8,378.2,12740.5,,,2953.0,,,,-1214.0,,-10294.2,-13684.9,-1322.5,,,,,,True,,False,False,True,,
06067,7372,13304.0,,,,8450.0,,6800.4,3317.9,4749.8,,,5932.0,,,,1078.0,,-571.6,-4054.1,-2622.2,,,,,,True,,True,True,True,,
06069,287,768.0,,,,227.0,,526.9,346.6,435.3,,,481.0,,,,-60.0,,239.9,59.6,148.3,,,,,,True,,True,True,True,,
06071,15627,17440.0,,,,10859.0,,4565.3,10449.4,8961.8,,,1813.0,,,,-4768.0,,-11061.7,-5177.6,-6665.2,,,,,,False,,False,False,False,,
06073,16408,18360.0,,,,93567.0,,2352.2,5013.5,12318.0,,,1952.0,,,,77159.0,,-14055.8,-11394.5,-4090.0,,,,,,False,,False,False,False,,
06075,2560,3920.0,,,,112356.0,,12.2,1402.9,2419.6,,,1360.0,,,,109796.0,,-2547.8,-1157.1,-140.4,,,,,,False,,False,True,True,,
06077,3668,10592.0,,,,5118.0,,3176.3,3712.1,8191.7,,,6924.0,,,,1450.0,,-491.7,44.1,4523.7,,,,,,True,,True,True,True,,
06079,1224,1536.0,,,,2699.0,,1890.2,728.2,974.7,,,312.0,,,,1475.0,,666.2,-495.8,-249.3,,,,,,False,,False,False,True,,
06081,2754,4344.0,,,,4777.0,,2358.6,70.3,5419.7,,,1590.0,,,,2023.0,,-395.4,-2683.7,2665.7,,,,,,False,,True,False,False,,
06083,1583,2776.0,,,,4779.0,,1131.9,1571.8,2037.9,,,1193.0,,,,3196.0,,-451.1,-11.2,454.9,,,,,,False,,True,True,True,,
06085,6796,9416.0,,,,9296.0,,5877.1,6909.1,6795.0,,,2620.0,,,,2500.0,,-918.9,113.1,-1.0,,,,,,True,,True,True,True,,
06087,961,1408.0,,,,2039.0,,3452.7,145.9,675.2,,,447.0,,,,1078.0,,2491.7,-815.1,-285.8,,,,,,False,,False,False,True,,
06089,1467,152.0,,,,432.0,,739.9,11.4,141.1,,,-1315.0,,,,-1035.0,,-727.1,-1455.6,-1325.9,,,,,,True,,True,False,False,,
06091,0,0.0,,,,0.0,,,0.0,1.3,,,0.0,,,,0.0,,,0.0,1.3,,,,,,True,,,True,False,,
06093,104,128.0,,,,12.0,,375.9,14.2,213.2,,,24.0,,,,-92.0,,271.9,-89.8,109.2,,,,,,False,,False,False,False,,
06095,1963,2264.0,,,,1772.0,,1803.7,92.0,1603.1,,,301.0,,,,-191.0,,-159.3,-1871.0,-359.9,,,,,,True,,True,False,False,,
06097,3544,3904.0,,,,3258.0,,6513.9,2796.0,2911.7,,,360.0,,,,-286.0,,2969.9,-748.0,-632.3,,,,,,True,,False,False,False,,
06099,2651,6360.0,,,,3898.0,,2543.0,4009.4,4414.4,,,3709.0,,,,1247.0,,-108.0,1358.4,1763.4,,,,,,True,,True,True,True,,
06101,467,776.0,,,,424.0,,513.1,37.8,399.6,,,309.0,,,,-43.0,,46.1,-429.2,-67.4,,,,,,True,,True,False,True,,
06103,493,256.0,,,,126.0,,545.4,192.7,270.4,,,-237.0,,,,-367.0,,52.4,-300.3,-222.6,,,,,,False,,True,False,True,,
06105,30,16.0,,,,0.0,,,0.6,,,,-14.0,,,,-30.0,,,-29.4,,,,,,,False,,,False,,,
06107,3175,6344.0,,,,2766.0,,140.6,56.7,4071.7,,,3169.0,,,,-409.0,,-3034.4,-3118.3,896.7,,,,,,True,,True,True,True,,
06109,98,32.0,,,,33.0,,169.4,70.8,46.0,,,-66.0,,,,-65.0,,71.4,-27.2,-52.0,,,,,,True,,False,True,True,,
06111,3407,4520.0,,,,3620.0,,2173.2,1411.0,2830.3,,,1113.0,,,,213.0,,-1233.8,-1996.0,-576.7,,,,,,True,,False,False,True,,
06113,768,1512.0,,,,1024.0,,1830.9,401.7,989.3,,,744.0,,,,256.0,,1062.9,-366.3,221.3,,,,,,True,,False,True,True,,
06115,359,680.0,,,,279.0,,570.1,26.7,278.0,,,321.0,,,,-80.0,,211.1,-332.3,-81.0,,,,,,True,,True,False,True,,
08001,7471,2400.0,,,,1497.0,,640.2,1614.8,1657.0,,,-5071.0,,,,-5974.0,,-6830.8,-5856.2,-5814.0,,,,,,False,,False,False,False,,
08003,118,8.0,,,,23.0,,0.0,2.5,11.1,,,-110.0,,,,-95.0,,-118.0,-115.5,-106.9,,,,,,True,,False,False,True,,
08005,5369,1840.0,,,,1733.0,,969.1,1373.3,1075.2,,,-3529.0,,,,-3636.0,,-4399.9,-3995.7,-4293.8,,,,,,False,,False,False,False,,
08007,23,16.0,,,,7.0,,,0.0,10.6,,,-7.0,,,,-16.0,,,-23.0,-12.4,,,,,,False,,,False,False,,
08009,20,8.0,,,,8.0,,,13.2,2.9,,,-12.0,,,,-12.0,,,-6.8,-17.1,,,,,,False,,,True,False,,
08011,9,0.0,,,,8.0,,,0.8,,,,-9.0,,,,-1.0,,,-8.2,,,,,,,True,,,True,,,
08013,3473,960.0,,,,698.0,,584.2,867.5,899.4,,,-2513.0,,,,-2775.0,,-2888.8,-2605.5,-2573.6,,,,,,False,,False,False,False,,
08014,525,128.0,,,,184.0,,,6.9,108.3,,,-397.0,,,,-341.0,,,-518.1,-416.7,,,,,,True,,,False,False,,
08015,114,16.0,,,,29.0,,52.1,0.2,116.9,,,-98.0,,,,-85.0,,-61.9,-113.8,2.9,,,,,,True,,True,False,True,,
08017,6,0.0,,,,0.0,,,0.0,1.0,,,-6.0,,,,-6.0,,,-6.0,-5.0,,,,,,False,,,False,True,,
08019,54,8.0,,,,12.0,,,5.0,6.6,,,-46.0,,,,-42.0,,,-49.0,-47.4,,,,,,True,,,False,False,,
08021,51,0.0,,,,0.0,,,1.7,11.7,,,-51.0,,,,-51.0,,,-49.3,-39.3,,,,,,False,,,True,True,,
08023,7,0.0,,,,0.0,,,0.5,12.6,,,-7.0,,,,-7.0,,,-6.5,5.6,,,,,,False,,,True,True,,
08025,23,0.0,,,,5.0,,,4.0,0.8,,,-23.0,,,,-18.0,,,-19.0,-22.2,,,,,,True,,,True,True,,
08027,7,0.0,,,,0.0,,,2.5,,,,-7.0,,,,-7.0,,,-4.5,,,,,,,False,,,True,,,
08029,49,80.0,,,,4.0,,133.2,29.6,47.6,,,31.0,,,,-45.0,,84.2,-19.4,-1.4,,,,,,False,,False,True,True,,
08031,7962,2264.0,,,,2009.0,,837.7,981.0,1240.3,,,-5698.0,,,,-5953.0,,-7124.3,-6981.0,-6721.7,,,,,,False,,False,False,False,,
08033,1,0.0,,,,0.0,,,0.2,0.2,,,-1.0,,,,-1.0,,,-0.8,-0.8,,,,,,False,,,True,True,,
08035,2239,872.0,,,,346.0,,150.5,259.9,521.0,,,-1367.0,,,,-1893.0,,-2088.5,-1979.1,-1718.0,,,,,,False,,False,False,False,,
08037,322,96.0,,,,165.0,,302.8,3.7,317.4,,,-226.0,,,,-157.0,,-19.2,-318.3,-4.6,,,,,,True,,True,False,True,,
08039,115,64.0,,,,30.0,,131.0,9.4,39.9,,,-51.0,,,,-85.0,,16.0,-105.6,-75.1,,,,,,False,,True,False,False,,
08041,4709,1656.0,,,,1591.0,,761.9,367.8,782.0,,,-3053.0,,,,-3118.0,,-3947.1,-4341.2,-3927.0,,,,,,False,,False,False,False,,
08043,648,40.0,,,,104.0,,197.5,7.4,26.8,,,-608.0,,,,-544.0,,-450.5,-640.6,-621.2,,,,,,True,,True,False,False,,
08045,372,168.0,,,,77.0,,143.8,120.1,124.8,,,-204.0,,,,-295.0,,-228.2,-251.9,-247.2,,,,,,False,,False,False,False,,
08047,13,8.0,,,,8.0,,,0.7,,,,-5.0,,,,-5.0,,,-12.3,,,,,,,False,,,False,,,
08049,93,32.0,,,,14.0,,,0.0,47.9,,,-61.0,,,,-79.0,,,-93.0,-45.1,,,,,,False,,,False,True,,
08051,28,40.0,,,,27.0,,133.2,33.7,67.0,,,12.0,,,,-1.0,,105.2,5.7,39.0,,,,,,True,,False,True,False,,
08053,1,0.0,,,,0.0,,,0.0,0.0,,,-1.0,,,,-1.0,,,-1.0,-1.0,,,,,,False,,,False,True,,
08055,27,0.0,,,,0.0,,,0.1,2.3,,,-27.0,,,,-27.0,,,-26.9,-24.7,,,,,,False,,,True,True,,
08057,1,0.0,,,,0.0,,,0.0,0.6,,,-1.0,,,,-1.0,,,-1.0,-0.4,,,,,,False,,,False,True,,
08059,4362,1400.0,,,,882.0,,827.1,694.2,654.1,,,-2962.0,,,,-3480.0,,-3534.9,-3667.8,-3707.9,,,,,,False,,False,False,False,,
08061,6,0.0,,,,0.0,,,0.0,,,,-6.0,,,,-6.0,,,-6.0,,,,,,,False,,,False,,,
08063,64,16.0,,,,12.0,,,0.4,47.1,,,-48.0,,,,-52.0,,,-63.6,-16.9,,,,,,False,,,False,True,,
08065,62,8.0,,,,10.0,,,8.6,12.8,,,-54.0,,,,-52.0,,,-53.4,-49.2,,,,,,True,,,True,True,,
08067,151,40.0,,,,25.0,,179.5,7.9,20.4,,,-111.0,,,,-126.0,,28.5,-143.1,-130.6,,,,,,False,,True,False,False,,
08069,2376,1080.0,,,,904.0,,2571.6,228.4,427.4,,,-1296.0,,,,-1472.0,,195.6,-2147.6,-1948.6,,,,,,False,,True,False,False,,
08071,65,0.0,,,,1.0,,,2.4,,,,-65.0,,,,-64.0,,,-62.5,,,,,,,True,,,True,,,
08073,20,0.0,,,,13.0,,,0.0,0.7,,,-20.0,,,,-7.0,,,-20.0,-19.3,,,,,,True,,,False,True,,
08075,609,128.0,,,,172.0,,2.0,76.0,23.9,,,-481.0,,,,-437.0,,-607.0,-533.0,-585.1,,,,,,True,,False,False,False,,
08077,1191,360.0,,,,110.0,,839.0,94.1,220.1,,,-831.0,,,,-1081.0,,-352.0,-1096.9,-970.9,,,,,,False,,True,False,False,,
08079,2,0.0,,,,0.0,,,0.0,3.4,,,-2.0,,,,-2.0,,,-2.0,1.4,,,,,,False,,,False,True,,
08081,43,8.0,,,,2.0,,,2.9,11.1,,,-35.0,,,,-41.0,,,-40.1,-31.9,,,,,,False,,,False,True,,
08083,101,24.0,,,,3.0,,67.4,35.0,29.0,,,-77.0,,,,-98.0,,-33.6,-66.0,-72.0,,,,,,False,,True,True,True,,
08085,142,72.0,,,,47.0,,235.7,5.6,50.7,,,-70.0,,,,-95.0,,93.7,-136.4,-91.3,,,,,,False,,False,False,False,,
08087,188,64.0,,,,157.0,,2.7,49.4,66.5,,,-124.0,,,,-31.0,,-185.3,-138.7,-121.5,,,,,,True,,False,False,True,,
08089,94,0.0,,,,11.0,,,27.0,31.3,,,-94.0,,,,-83.0,,,-67.0,-62.7,,,,,,True,,,True,True,,
08091,18,32.0,,,,0.0,,,2.2,34.1,,,14.0,,,,-18.0,,,-15.8,16.1,,,,,,False,,,False,False,,
08093,64,24.0,,,,12.0,,,3.2,9.4,,,-40.0,,,,-52.0,,,-60.8,-54.6,,,,,,False,,,False,False,,
08095,42,0.0,,,,1.0,,,0.0,1.6,,,-42.0,,,,-41.0,,,-42.0,-40.4,,,,,,True,,,False,True,,
08097,109,40.0,,,,24.0,,414.6,12.4,31.0,,,-69.0,,,,-85.0,,305.6,-96.6,-78.0,,,,,,False,,False,False,False,,
08099,111,40.0,,,,37.0,,,6.8,23.5,,,-71.0,,,,-74.0,,,-104.2,-87.5,,,,,,False,,,False,False,,
08101,1416,440.0,,,,245.0,,726.6,206.9,287.8,,,-976.0,,,,-1171.0,,-689.4,-1209.0,-1128.2,,,,,,False,,True,False,False,,
08103,10,8.0,,,,0.0,,,0.1,,,,-2.0,,,,-10.0,,,-9.9,,,,,,,False,,,False,,,
08105,37,0.0,,,,4.0,,,1.8,6.7,,,-37.0,,,,-33.0,,,-35.2,-30.3,,,,,,True,,,True,True,,
08107,97,16.0,,,,9.0,,194.2,3.3,32.6,,,-81.0,,,,-88.0,,97.2,-93.7,-64.4,,,,,,False,,False,False,True,,
08109,35,8.0,,,,2.0,,0.0,0.8,6.8,,,-27.0,,,,-33.0,,-35.0,-34.2,-28.2,,,,,,False,,False,False,False,,
08111,8,24.0,,,,0.0,,,0.8,7.3,,,16.0,,,,-8.0,,,-7.2,-0.7,,,,,,True,,,True,True,,
08113,20,8.0,,,,0.0,,,0.6,13.0,,,-12.0,,,,-20.0,,,-19.4,-7.0,,,,,,False,,,False,True,,
08115,34,0.0,,,,0.0,,,0.0,,,,-34.0,,,,-34.0,,,-34.0,,,,,,,False,,,False,,,
08117,388,24.0,,,,77.0,,207.1,0.5,30.6,,,-364.0,,,,-311.0,,-180.9,-387.5,-357.4,,,,,,True,,True,False,True,,
08119,91,24.0,,,,21.0,,262.7,5.3,20.1,,,-67.0,,,,-70.0,,171.7,-85.7,-70.9,,,,,,False,,False,False,False,,
08121,54,8.0,,,,9.0,,,0.6,5.2,,,-46.0,,,,-45.0,,,-53.4,-48.8,,,,,,True,,,False,False,,
08123,2426,936.0,,,,1142.0,,401.4,613.0,551.7,,,-1490.0,,,,-1284.0,,-2024.6,-1813.0,-1874.3,,,,,,True,,False,False,False,,
08125,162,32.0,,,,23.0,,,24.6,10.5,,,-130.0,,,,-139.0,,,-137.4,-151.5,,,,,,False,,,False,False,,
09001,5124,2056.0,,,,1402.0,,1565.4,107.1,2333.2,,,-3068.0,,,,-3722.0,,-3558.6,-5016.9,-2790.8,,,,,,False,,False,False,True,,
09003,4549,1944.0,,,,1709.0,,346.8,163.3,2825.5,,,-2605.0,,,,-2840.0,,-4202.2,-4385.7,-1723.5,,,,,,False,,False,False,True,,
09005,587,320.0,,,,157.0,,225.4,122.0,166.8,,,-267.0,,,,-430.0,,-361.6,-465.0,-420.2,,,,,,False,,False,False,False,,
09007,534,304.0,,,,133.0,,70.8,1.4,154.5,,,-230.0,,,,-401.0,,-463.2,-532.6,-379.5,,,,,,False,,False,False,False,,
09009,3559,1368.0,,,,1206.0,,215.3,95.3,1745.7,,,-2191.0,,,,-2353.0,,-3343.7,-3463.7,-1813.3,,,,,,False,,False,False,True,,
09011,2183,528.0,,,,619.0,,333.8,157.0,383.9,,,-1655.0,,,,-1564.0,,-1849.2,-2026.0,-1799.1,,,,,,True,,False,False,False,,
09013,619,280.0,,,,121.0,,252.9,12.8,149.4,,,-339.0,,,,-498.0,,-366.1,-606.2,-469.6,,,,,,False,,False,False,False,,
09015,656,192.0,,,,342.0,,223.7,2.4,213.8,,,-464.0,,,,-314.0,,-432.3,-653.6,-442.2,,,,,,True,,True,False,True,,
10001,870,696.0,,,,693.0,,452.6,446.1,495.2,,1889.0,-174.0,,,,-177.0,,-417.4,-423.9,-374.8,,1019.0,,,,False,,False,False,False,,False
10003,4676,3256.0,,,,2046.0,,777.6,5738.0,2352.9,,5590.0,-1420.0,,,,-2630.0,,-3898.4,1062.0,-2323.1,,914.0,,,,False,,False,True,False,,True
10005,1740,192.0,,,,702.0,,372.8,93.6,633.8,,3063.0,-1548.0,,,,-1038.0,,-1367.2,-1646.4,-1106.2,,1323.0,,,,True,,True,False,True,,True
12001,5084,2664.0,,,,3592.0,,1545.0,1222.0,1470.0,,2105.0,-2420.0,,,,-1492.0,,-3539.0,-3862.0,-3614.0,,-2979.0,,,,True,,False,False,False,,False
12003,547,800.0,,,,454.0,,0.3,66.3,548.6,,118.0,253.0,,,,-93.0,,-546.7,-480.7,1.6,,-429.0,,,,True,,False,False,True,,False
12005,1375,1200.0,,,,1426.0,,434.6,299.2,652.9,,342.0,-175.0,,,,51.0,,-940.4,-1075.8,-722.1,,-1033.0,,,,True,,False,False,False,,False
12007,404,944.0,,,,319.0,,1.7,469.8,517.9,,243.0,540.0,,,,-85.0,,-402.3,65.8,113.9,,-161.0,,,,True,,True,True,True,,True
12009,4145,3328.0,,,,1494.0,,1821.4,214.7,2369.4,,3282.0,-817.0,,,,-2651.0,,-2323.6,-3930.3,-1775.6,,-863.0,,,,False,,False,False,False,,False
12011,13123,18784.0,,,,14177.0,,1486.5,2667.0,34937.0,,7192.0,5661.0,,,,1054.0,,-11636.5,-10456.0,21814.0,,-5931.0,,,,True,,False,False,False,,False
12013,141,224.0,,,,161.0,,0.0,28.7,367.3,,52.0,83.0,,,,20.0,,-141.0,-112.3,226.3,,-89.0,,,,True,,False,False,False,,False
12015,938,1144.0,,,,230.0,,683.6,431.1,729.6,,632.0,206.0,,,,-708.0,,-254.4,-506.9,-208.4,,-306.0,,,,False,,False,False,False,,False
12017,980,1824.0,,,,716.0,,1109.6,268.8,850.7,,1565.0,844.0,,,,-264.0,,129.6,-711.2,-129.3,,585.0,,,,True,,True,True,True,,True
12019,1913,2728.0,,,,1613.0,,936.6,109.2,2073.6,,1694.0,815.0,,,,-300.0,,-976.4,-1803.8,160.6,,-219.0,,,,True,,False,False,True,,True
12021,2636,3048.0,,,,1674.0,,343.8,759.1,2448.9,,1432.0,412.0,,,,-962.0,,-2292.2,-1876.9,-187.1,,-1204.0,,,,False,,False,False,True,,False
12023,855,784.0,,,,589.0,,4.7,692.2,1668.7,,24.0,-71.0,,,,-266.0,,-850.3,-162.8,813.7,,-831.0,,,,False,,False,False,False,,False
12027,154,400.0,,,,446.0,,6.4,49.3,247.3,,169.0,246.0,,,,292.0,,-147.6,-104.7,93.3,,15.0,,,,False,,True,True,True,,True
12029,136,536.0,,,,94.0,,0.0,71.4,244.7,,31.0,400.0,,,,-42.0,,-136.0,-64.6,108.7,,-105.0,,,,True,,True,True,True,,True
12031,7712,10080.0,,,,6386.0,,1182.5,302.0,3923.8,,5778.0,2368.0,,,,-1326.0,,-6529.5,-7410.0,-3788.2,,-1934.0,,,,True,,False,False,False,,True
12033,2160,2888.0,,,,3032.0,,58.6,997.2,3507.0,,1065.0,728.0,,,,872.0,,-2101.4,-1162.8,1347.0,,-1095.0,,,,False,,False,False,False,,False
12035,764,728.0,,,,357.0,,479.4,228.5,375.9,,921.0,-36.0,,,,-407.0,,-284.6,-535.5,-388.1,,157.0,,,,False,,False,False,False,,False
12037,210,224.0,,,,55.0,,0.0,63.1,334.1,,12.0,14.0,,,,-155.0,,-210.0,-146.9,124.1,,-198.0,,,,False,,False,False,False,,False
12039,546,1856.0,,,,369.0,,0.3,355.4,1004.6,,0.0,1310.0,,,,-177.0,,-545.7,-190.6,458.6,,-546.0,,,,True,,True,True,True,,True
12041,135,176.0,,,,138.0,,0.2,42.5,115.3,,112.0,41.0,,,,3.0,,-134.8,-92.5,-19.7,,-23.0,,,,True,,False,False,True,,True
12043,150,56.0,,,,20.0,,0.0,0.3,75.5,,9.0,-94.0,,,,-130.0,,-150.0,-149.7,-74.5,,-141.0,,,,False,,False,False,True,,False
12045,101,184.0,,,,76.0,,0.2,5.5,260.9,,0.0,83.0,,,,-25.0,,-100.8,-95.5,159.9,,-101.0,,,,True,,False,False,False,,False
12047,199,128.0,,,,138.0,,0.7,92.0,62.7,,1.0,-71.0,,,,-61.0,,-198.3,-107.0,-136.3,,-198.0,,,,True,,False,False,False,,False
12049,467,472.0,,,,332.0,,1.3,0.8,207.7,,96.0,5.0,,,,-135.0,,-465.7,-466.2,-259.3,,-371.0,,,,False,,False,False,False,,False
12051,244,272.0,,,,547.0,,0.5,22.1,309.8,,9.0,28.0,,,,303.0,,-243.5,-221.9,65.8,,-235.0,,,,False,,False,False,False,,False
12053,1053,1632.0,,,,1098.0,,1216.3,127.8,1081.8,,1931.0,579.0,,,,45.0,,163.3,-925.2,28.8,,878.0,,,,True,,True,False,True,,False
12055,791,616.0,,,,210.0,,226.0,39.1,349.2,,347.0,-175.0,,,,-581.0,,-565.0,-751.9,-441.8,,-444.0,,,,False,,False,False,False,,False
12057,10025,11824.0,,,,8275.0,,1503.4,1896.8,6279.1,,7630.0,1799.0,,,,-1750.0,,-8521.6,-8128.2,-3745.9,,-2395.0,,,,True,,False,False,False,,False
12059,258,464.0,,,,258.0,,1.1,189.3,417.2,,115.0,206.0,,,,0.0,,-256.9,-68.7,159.2,,-143.0,,,,True,,False,True,True,,True
12061,1002,536.0,,,,563.0,,512.7,31.9,250.2,,285.0,-466.0,,,,-439.0,,-489.3,-970.1,-751.8,,-717.0,,,,True,,False,False,False,,False
12063,669,1208.0,,,,505.0,,2.4,337.8,629.3,,0.0,539.0,,,,-164.0,,-666.6,-331.2,-39.7,,-669.0,,,,True,,False,True,True,,False
12065,171,144.0,,,,44.0,,0.0,5.7,335.6,,63.0,-27.0,,,,-127.0,,-171.0,-165.3,164.6,,-108.0,,,,False,,False,False,False,,False
12067,69,176.0,,,,91.0,,0.3,397.6,745.4,,64.0,107.0,,,,22.0,,-68.7,328.6,676.4,,-5.0,,,,True,,True,False,False,,True
12069,1926,3272.0,,,,2114.0,,1530.2,644.5,1570.0,,2518.0,1346.0,,,,188.0,,-395.8,-1281.5,-356.0,,592.0,,,,True,,True,True,True,,True
12071,4490,4120.0,,,,1705.0,,687.2,1327.5,2071.6,,2348.0,-370.0,,,,-2785.0,,-3802.8,-3162.5,-2418.4,,-2142.0,,,,False,,False,False,False,,False
12073,4918,10256.0,,,,2387.0,,2934.2,11553.2,5768.7,,3698.0,5338.0,,,,-2531.0,,-1983.8,6635.2,850.7,,-1220.0,,,,True,,True,False,True,,True
