,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
48141,26556,4620.0,3069.0,,,,,2766.0,,3132.8,1944.6,2249.4,681.5,1143.8,4508.9,,4179.0,-21936.0,-23487.0,,,,,-23790.0,,-23423.2,-24611.4,-24306.6,-25874.5,-25412.2,-22047.1,,-22377.0,False,,,,,False,,False,False,False,False,False,False,,False
48143,273,264.0,199.0,,,,,583.0,,539.4,145.0,34.5,179.5,80.2,,,128.0,-9.0,-74.0,,,,,310.0,,266.4,-128.0,-238.5,-93.5,-192.8,,,-145.0,False,,,,,False,,False,False,False,False,False,,,False
48145,471,216.0,35.0,,,,,165.0,,579.4,75.4,143.3,38.8,35.1,,,195.0,-255.0,-436.0,,,,,-306.0,,108.4,-395.6,-327.7,-432.2,-435.9,,,-276.0,False,,,,,False,,True,False,False,False,False,,,False
48147,149,90.0,80.0,,,,,270.0,,403.9,142.2,5.5,121.9,41.5,,,28.0,-59.0,-69.0,,,,,121.0,,254.9,-6.8,-143.5,-27.1,-107.5,,,-121.0,False,,,,,False,,False,True,False,True,False,,,False
48149,110,360.0,14.0,,,,,111.0,,978.1,79.6,79.5,135.9,55.1,,,166.0,250.0,-96.0,,,,,1.0,,868.1,-30.4,-30.5,25.9,-54.9,,,56.0,True,,,,,True,,False,True,True,True,True,,,True
48151,55,12.0,0.0,,,,,12.0,,12.7,7.5,1.1,,5.5,,,5.0,-43.0,-55.0,,,,,-43.0,,-42.3,-47.5,-53.9,,-49.5,,,-50.0,False,,,,,False,,True,False,False,,False,,,False
48153,36,36.0,0.0,,,,,18.0,,26.1,13.3,1.2,0.0,4.1,,,60.0,0.0,-36.0,,,,,-18.0,,-9.9,-22.7,-34.8,-36.0,-31.9,,,24.0,False,,,,,False,,False,False,False,False,False,,,False
48155,13,24.0,0.0,,,,,14.0,,114.1,6.9,,,5.8,,,17.0,11.0,-13.0,,,,,1.0,,101.1,-6.1,,,-7.2,,,4.0,False,,,,,True,,False,True,,,True,,,True
48157,1946,2196.0,141.0,,,,,4818.0,,3548.5,1398.2,1686.2,1296.0,149.5,3197.0,,1530.0,250.0,-1805.0,,,,,2872.0,,1602.5,-547.8,-259.8,-650.0,-1796.5,1251.0,,-416.0,False,,,,,False,,False,False,False,False,False,False,,False
48159,93,42.0,42.0,,,,,85.0,,40.7,35.5,8.5,27.4,13.8,,,37.0,-51.0,-51.0,,,,,-8.0,,-52.3,-57.5,-84.5,-65.6,-79.2,,,-56.0,False,,,,,True,,False,False,False,False,False,,,False
48161,72,66.0,35.0,,,,,280.0,,521.6,61.5,13.0,7.3,7.2,,,74.0,-6.0,-37.0,,,,,208.0,,449.6,-10.5,-59.0,-64.7,-64.8,,,2.0,False,,,,,False,,False,False,False,False,False,,,True
48163,361,42.0,27.0,,,,,49.0,,652.4,37.7,4.1,0.0,7.0,,,24.0,-319.0,-334.0,,,,,-312.0,,291.4,-323.3,-356.9,-361.0,-354.0,,,-337.0,False,,,,,True,,True,False,False,False,False,,,False
48165,268,204.0,42.0,,,,,514.0,,321.7,103.2,54.3,123.5,207.1,,,193.0,-64.0,-226.0,,,,,246.0,,53.7,-164.8,-213.7,-144.5,-60.9,,,-75.0,False,,,,,False,,True,False,False,False,True,,,False
48167,1261,732.0,419.0,,,,,2463.0,,3992.2,531.5,551.5,312.4,93.5,785.3,,215.0,-529.0,-842.0,,,,,1202.0,,2731.2,-729.5,-709.5,-948.6,-1167.5,-475.7,,-1046.0,False,,,,,False,,False,False,False,False,False,True,,False
48169,23,6.0,0.0,,,,,52.0,,9.0,4.7,0.0,0.0,14.8,,,37.0,-17.0,-23.0,,,,,29.0,,-14.0,-18.3,-23.0,-23.0,-8.2,,,14.0,False,,,,,False,,True,False,False,False,True,,,True
48171,159,18.0,0.0,,,,,36.0,,358.7,59.3,2.3,50.4,21.9,,,8.0,-141.0,-159.0,,,,,-123.0,,199.7,-99.7,-156.7,-108.6,-137.1,,,-151.0,False,,,,,True,,False,True,False,True,True,,,False
48173,6,6.0,0.0,,,,,6.0,,7.5,0.0,0.1,,0.4,,,22.0,0.0,-6.0,,,,,0.0,,1.5,-6.0,-5.9,,-5.6,,,16.0,False,,,,,True,,False,False,False,,False,,,False
48175,12,150.0,0.0,,,,,18.0,,111.4,8.5,3.1,0.0,1.1,,,88.0,138.0,-12.0,,,,,6.0,,99.4,-3.5,-8.9,-12.0,-10.9,,,76.0,True,,,,,True,,True,True,True,True,True,,,True
48177,316,0.0,6.0,,,,,102.0,,392.6,19.1,16.9,0.0,2.4,,,1.0,-316.0,-310.0,,,,,-214.0,,76.6,-296.9,-299.1,-316.0,-313.6,,,-315.0,True,,,,,True,,True,True,True,True,True,,,True
48179,233,150.0,0.0,,,,,502.0,,385.0,73.9,17.3,51.7,32.8,,,196.0,-83.0,-233.0,,,,,269.0,,152.0,-159.1,-215.7,-181.3,-200.2,,,-37.0,False,,,,,False,,False,False,False,False,False,,,True
48181,961,1284.0,350.0,,,,,909.0,,1006.9,111.1,88.2,667.4,11.0,736.1,,2305.0,323.0,-611.0,,,,,-52.0,,45.9,-849.9,-872.8,-293.6,-950.0,-224.9,,1344.0,False,,,,,True,,True,False,False,True,False,True,,False
48183,481,714.0,1965.0,,,,,1082.0,,752.6,484.4,124.7,367.9,95.8,531.3,,702.0,233.0,1484.0,,,,,601.0,,271.6,3.4,-356.3,-113.1,-385.2,50.3,,221.0,False,,,,,False,,False,True,False,True,False,True,,True
48185,131,60.0,176.0,,,,,268.0,,934.0,29.9,3.2,6.0,30.1,37.5,,11.0,-71.0,45.0,,,,,137.0,,803.0,-101.1,-127.8,-125.0,-100.9,-93.5,,-120.0,True,,,,,False,,False,False,False,False,False,False,,False
48187,2005,102.0,7.0,,,,,463.0,,772.2,158.0,8.5,100.2,15.8,44.0,,21.0,-1903.0,-1998.0,,,,,-1542.0,,-1232.8,-1847.0,-1996.5,-1904.8,-1989.2,-1961.0,,-1984.0,False,,,,,True,,True,True,False,False,False,False,,False
48189,881,558.0,0.0,,,,,219.0,,430.8,128.1,92.5,1.8,1.0,579.3,,1.0,-323.0,-881.0,,,,,-662.0,,-450.2,-752.9,-788.5,-879.2,-880.0,-301.7,,-880.0,False,,,,,False,,False,False,False,False,False,True,,False
48191,23,30.0,0.0,,,,,25.0,,47.8,4.5,0.3,,5.5,,,26.0,7.0,-23.0,,,,,2.0,,24.8,-18.5,-22.7,,-17.5,,,3.0,False,,,,,True,,False,False,False,,False,,,True
48193,91,42.0,0.0,,,,,74.0,,30.9,31.6,4.7,18.2,1.1,,,66.0,-49.0,-91.0,,,,,-17.0,,-60.1,-59.4,-86.3,-72.8,-89.9,,,-25.0,False,,,,,True,,False,False,False,False,False,,,True
48195,113,18.0,0.0,,,,,59.0,,14.1,16.8,0.3,0.0,12.0,,,8.0,-95.0,-113.0,,,,,-54.0,,-98.9,-96.2,-112.7,-113.0,-101.0,,,-105.0,False,,,,,True,,False,False,False,False,False,,,False
48197,44,0.0,0.0,,,,,22.0,,4.2,4.9,0.2,,0.0,,,0.0,-44.0,-44.0,,,,,-22.0,,-39.8,-39.1,-43.8,,-44.0,,,-44.0,False,,,,,True,,True,True,True,,False,,,False
48199,145,354.0,433.0,,,,,258.0,,943.1,106.9,14.5,154.0,58.7,237.8,,99.0,209.0,288.0,,,,,113.0,,798.1,-38.1,-130.5,9.0,-86.3,92.8,,-46.0,False,,,,,True,,False,True,True,True,True,True,,True
48201,38349,48690.0,152055.0,,,,,39343.0,,28379.1,16826.0,16538.4,4150.0,16894.1,29084.5,,32729.0,10341.0,113706.0,,,,,994.0,,-9969.9,-21523.0,-21810.6,-34199.0,-21454.9,-9264.5,,-5620.0,False,,,,,True,,True,False,False,False,False,True,,True
48203,254,162.0,47.0,,,,,537.0,,409.4,239.8,30.0,72.1,5.8,,,114.0,-92.0,-207.0,,,,,283.0,,155.4,-14.2,-224.0,-181.9,-248.2,,,-140.0,False,,,,,False,,False,True,False,False,False,,,False
48205,62,60.0,0.0,,,,,80.0,,42.6,17.9,17.6,0.0,28.6,,,62.0,-2.0,-62.0,,,,,18.0,,-19.4,-44.1,-44.4,-62.0,-33.4,,,0.0,False,,,,,False,,False,False,False,False,False,,,True
48207,24,18.0,0.0,,,,,46.0,,17.7,21.8,0.7,,3.1,,,8.0,-6.0,-24.0,,,,,22.0,,-6.3,-2.2,-23.3,,-20.9,,,-16.0,False,,,,,False,,False,True,False,,False,,,False
48209,1485,828.0,1139.0,,,,,1132.0,,972.4,313.6,328.0,192.6,969.3,353.7,,385.0,-657.0,-346.0,,,,,-353.0,,-512.6,-1171.4,-1157.0,-1292.4,-515.7,-1131.3,,-1100.0,True,,,,,True,,True,False,False,False,True,False,,False
48211,82,12.0,0.0,,,,,51.0,,11.2,12.9,3.2,,1.9,,,2.0,-70.0,-82.0,,,,,-31.0,,-70.8,-69.1,-78.8,,-80.0,,,-80.0,False,,,,,True,,False,True,False,,False,,,False
48213,409,186.0,485.0,,,,,639.0,,481.2,314.4,56.7,214.0,1.6,,,69.0,-223.0,76.0,,,,,230.0,,72.2,-94.6,-352.3,-195.0,-407.4,,,-340.0,True,,,,,False,,True,True,False,True,False,,,False
48215,5208,7452.0,1014.0,,,,,9251.0,,3310.7,3319.3,3176.2,64.6,64.8,4945.5,,3151.0,2244.0,-4194.0,,,,,4043.0,,-1897.3,-1888.7,-2031.8,-5143.4,-5143.2,-262.5,,-2057.0,False,,,,,False,,True,True,True,False,False,True,,True
48217,254,828.0,0.0,,,,,268.0,,1814.3,162.8,154.1,219.0,50.2,,,455.0,574.0,-254.0,,,,,14.0,,1560.3,-91.2,-99.9,-35.0,-203.8,,,201.0,True,,,,,True,,False,True,True,True,True,,,True
48219,423,144.0,175.0,,,,,45.0,,317.2,96.5,23.3,130.0,22.4,,,99.0,-279.0,-248.0,,,,,-378.0,,-105.8,-326.5,-399.7,-293.0,-400.6,,,-324.0,True,,,,,False,,True,False,False,False,False,,,False
48221,359,210.0,37.0,,,,,299.0,,611.4,264.7,33.5,244.7,14.2,,,79.0,-149.0,-322.0,,,,,-60.0,,252.4,-94.3,-325.5,-114.3,-344.8,,,-280.0,False,,,,,True,,False,True,False,True,False,,,False
48223,371,210.0,307.0,,,,,377.0,,640.3,184.9,120.1,208.4,65.4,,,118.0,-161.0,-64.0,,,,,6.0,,269.3,-186.1,-250.9,-162.6,-305.6,,,-253.0,True,,,,,True,,False,False,False,False,False,,,False
48225,73,60.0,18.0,,,,,186.0,,539.0,65.7,2.4,0.0,0.4,,,17.0,-13.0,-55.0,,,,,113.0,,466.0,-7.3,-70.6,-73.0,-72.7,,,-56.0,False,,,,,False,,False,True,False,False,False,,,False
48227,603,1278.0,2844.0,,,,,111.0,,857.8,292.5,1342.7,159.0,117.7,,,590.0,675.0,2241.0,,,,,-492.0,,254.8,-310.5,739.7,-444.0,-485.4,,,-13.0,False,,,,,True,,True,True,False,True,True,,,True
48229,69,12.0,0.0,,,,,47.0,,19.5,9.0,1.6,,1.6,,,4.0,-57.0,-69.0,,,,,-22.0,,-49.5,-60.0,-67.4,,-67.4,,,-65.0,False,,,,,True,,True,False,False,,False,,,False
48231,495,270.0,63.0,,,,,966.0,,626.5,189.4,29.1,182.2,73.3,143.0,,107.0,-225.0,-432.0,,,,,471.0,,131.5,-305.6,-465.9,-312.8,-421.7,-352.0,,-388.0,False,,,,,False,,True,False,False,False,False,False,,False
48233,160,174.0,222.0,,,,,234.0,,287.9,73.2,62.1,78.8,29.6,,,215.0,14.0,62.0,,,,,74.0,,127.9,-86.8,-97.9,-81.2,-130.4,,,55.0,False,,,,,False,,False,False,False,False,False,,,False
48235,4,0.0,0.0,,,,,6.0,,1.6,0.4,0.1,,3.4,,,0.0,-4.0,-4.0,,,,,2.0,,-2.4,-3.6,-3.9,,-0.6,,,-4.0,False,,,,,True,,True,True,True,,True,,,False
48237,29,12.0,5.0,,,,,104.0,,18.3,28.9,0.0,17.2,35.1,,,25.0,-17.0,-24.0,,,,,75.0,,-10.7,-0.1,-29.0,-11.8,6.1,,,-4.0,False,,,,,False,,True,True,False,True,True,,,True
48239,139,54.0,0.0,,,,,53.0,,505.6,35.0,4.6,0.0,7.3,,,16.0,-85.0,-139.0,,,,,-86.0,,366.6,-104.0,-134.4,-139.0,-131.7,,,-123.0,False,,,,,False,,False,False,False,False,False,,,False
48241,61,288.0,336.0,,,,,155.0,,705.2,46.7,22.7,76.3,83.9,,,620.0,227.0,275.0,,,,,94.0,,644.2,-14.3,-38.3,15.3,22.9,,,559.0,False,,,,,True,,False,True,True,True,True,,,False
48243,9,0.0,0.0,,,,,0.0,,2.2,0.4,,,0.1,,,0.0,-9.0,-9.0,,,,,-9.0,,-6.8,-8.6,,,-8.9,,,-9.0,False,,,,,False,,True,True,,,True,,,False
48245,1319,1206.0,161.0,,,,,1687.0,,2529.2,450.6,1009.8,121.3,281.0,834.3,,845.0,-113.0,-1158.0,,,,,368.0,,1210.2,-868.4,-309.2,-1197.7,-1038.0,-484.7,,-474.0,False,,,,,False,,False,False,False,False,False,False,,False
48247,81,36.0,13.0,,,,,82.0,,43.3,20.7,0.3,0.0,0.0,,,5.0,-45.0,-68.0,,,,,1.0,,-37.7,-60.3,-80.7,-81.0,-81.0,,,-76.0,False,,,,,True,,True,False,False,False,False,,,False
48249,328,306.0,207.0,,,,,214.0,,507.5,186.0,64.4,0.0,22.9,130.3,,71.0,-22.0,-121.0,,,,,-114.0,,179.5,-142.0,-263.6,-328.0,-305.1,-197.7,,-257.0,False,,,,,False,,False,False,False,False,False,False,,False
48251,1026,792.0,24.0,,,,,1103.0,,1198.9,595.0,192.9,314.0,24.8,891.5,,621.0,-234.0,-1002.0,,,,,77.0,,172.9,-431.0,-833.1,-712.0,-1001.2,-134.5,,-405.0,False,,,,,True,,True,False,False,False,False,True,,False
48253,75,132.0,44.0,,,,,141.0,,180.0,23.4,23.4,0.1,261.9,,,0.0,57.0,-31.0,,,,,66.0,,105.0,-51.6,-51.6,-74.9,186.9,,,-75.0,True,,,,,False,,False,True,True,False,False,,,False
48255,223,12.0,11.0,,,,,76.0,,389.6,41.1,0.1,0.0,0.0,,,0.0,-211.0,-212.0,,,,,-147.0,,166.6,-181.9,-222.9,-223.0,-223.0,,,-223.0,False,,,,,True,,True,True,False,False,False,,,False
48257,630,618.0,16.0,,,,,1027.0,,950.2,321.2,60.3,263.4,108.1,520.8,,384.0,-12.0,-614.0,,,,,397.0,,320.2,-308.8,-569.7,-366.6,-521.9,-109.2,,-246.0,False,,,,,False,,False,False,False,False,False,False,,False
48259,201,0.0,75.0,,,,,95.0,,717.5,35.9,10.6,42.1,14.4,,,1.0,-201.0,-126.0,,,,,-106.0,,516.5,-165.1,-190.4,-158.9,-186.6,,,-200.0,True,,,,,True,,False,True,True,True,True,,,True
48261,4,0.0,0.0,,,,,12.0,,21.8,0.0,,,1.5,,,0.0,-4.0,-4.0,,,,,8.0,,17.8,-4.0,,,-2.5,,,-4.0,False,,,,,False,,False,True,,,True,,,False
48263,4,6.0,0.0,,,,,6.0,,4.4,1.1,,,4.0,,,14.0,2.0,-4.0,,,,,2.0,,0.4,-2.9,,,0.0,,,10.0,False,,,,,False,,True,False,,,True,,,False
48265,271,0.0,0.0,,,,,49.0,,359.1,111.3,170.1,66.5,19.3,,,0.0,-271.0,-271.0,,,,,-222.0,,88.1,-159.7,-100.9,-204.5,-251.7,,,-271.0,False,,,,,True,,True,True,True,True,True,,,False
48267,15,0.0,0.0,,,,,11.0,,1.2,0.5,0.2,,1.4,,,0.0,-15.0,-15.0,,,,,-4.0,,-13.8,-14.5,-14.8,,-13.7,,,-15.0,False,,,,,True,,True,True,True,,True,,,False
48269,1,0.0,0.0,,,,,10.0,,0.5,0.0,,,0.0,,,,-1.0,-1.0,,,,,9.0,,-0.5,-1.0,,,-1.0,,,,False,,,,,False,,True,False,,,False,,,
48271,55,6.0,0.0,,,,,2.0,,10.6,4.3,0.3,,0.0,,,3.0,-49.0,-55.0,,,,,-53.0,,-44.4,-50.7,-54.7,,-55.0,,,-52.0,False,,,,,False,,True,False,False,,False,,,False
48273,84,162.0,228.0,,,,,302.0,,476.7,169.9,85.9,0.0,56.4,,,33.0,78.0,144.0,,,,,218.0,,392.7,85.9,1.9,-84.0,-27.6,,,-51.0,False,,,,,False,,False,False,True,False,True,,,True
48275,48,6.0,0.0,,,,,25.0,,3.9,4.6,1.3,,0.0,,,29.0,-42.0,-48.0,,,,,-23.0,,-44.1,-43.4,-46.7,,-48.0,,,-19.0,False,,,,,True,,False,False,False,,False,,,True
48277,828,522.0,1590.0,,,,,429.0,,584.9,178.7,138.3,214.6,1.3,,,275.0,-306.0,762.0,,,,,-399.0,,-243.1,-649.3,-689.7,-613.4,-826.7,,,-553.0,False,,,,,False,,True,False,False,False,False,,,False
48279,250,96.0,0.0,,,,,32.0,,67.8,63.4,22.1,0.0,28.0,,,69.0,-154.0,-250.0,,,,,-218.0,,-182.2,-186.6,-227.9,-250.0,-222.0,,,-181.0,False,,,,,False,,False,False,False,False,False,,,False
48281,86,156.0,234.0,,,,,150.0,,606.5,105.2,37.2,160.9,61.0,,,39.0,70.0,148.0,,,,,64.0,,520.5,19.2,-48.8,74.9,-25.0,,,-47.0,False,,,,,True,,False,True,True,False,True,,,True
48283,59,6.0,0.0,,,,,28.0,,7.6,4.0,0.1,0.0,2.7,,,0.0,-53.0,-59.0,,,,,-31.0,,-51.4,-55.0,-58.9,-59.0,-56.3,,,-59.0,False,,,,,True,,True,False,False,False,False,,,False
48285,486,66.0,0.0,,,,,79.0,,418.5,45.7,6.8,0.5,44.7,,,27.0,-420.0,-486.0,,,,,-407.0,,-67.5,-440.3,-479.2,-485.5,-441.3,,,-459.0,False,,,,,True,,True,False,False,False,False,,,False
48287,29,54.0,0.0,,,,,117.0,,581.6,44.8,6.7,64.4,64.1,,,31.0,25.0,-29.0,,,,,88.0,,552.6,15.8,-22.3,35.4,35.1,,,2.0,False,,,,,False,,False,True,True,False,False,,,True
48289,143,114.0,0.0,,,,,105.0,,695.2,53.2,15.8,89.6,8.7,,,158.0,-29.0,-143.0,,,,,-38.0,,552.2,-89.8,-127.2,-53.4,-134.3,,,15.0,False,,,,,False,,False,False,False,False,False,,,True
48291,176,372.0,137.0,,,,,516.0,,2246.6,315.5,228.8,1.0,87.5,205.5,,117.0,196.0,-39.0,,,,,340.0,,2070.6,139.5,52.8,-175.0,-88.5,29.5,,-59.0,True,,,,,False,,False,True,True,True,True,True,,True
48293,134,240.0,89.0,,,,,208.0,,544.6,137.2,67.2,0.1,93.3,,,100.0,106.0,-45.0,,,,,74.0,,410.6,3.2,-66.8,-133.9,-40.7,,,-34.0,True,,,,,True,,False,True,True,False,True,,,True
48295,42,18.0,0.0,,,,,29.0,,27.1,9.1,0.6,,3.6,,,10.0,-24.0,-42.0,,,,,-13.0,,-14.9,-32.9,-41.4,,-38.5,,,-32.0,False,,,,,True,,True,False,False,,False,,,False
48297,24,54.0,35.0,,,,,37.0,,37.9,41.6,1.1,0.0,6.8,,,30.0,30.0,11.0,,,,,13.0,,13.9,17.6,-22.9,-24.0,-17.2,,,6.0,True,,,,,True,,True,True,True,True,True,,,True
48299,72,36.0,60.0,,,,,48.0,,346.4,54.4,6.4,35.5,0.1,,,23.0,-36.0,-12.0,,,,,-24.0,,274.4,-17.6,-65.6,-36.5,-72.0,,,-49.0,True,,,,,True,,False,True,False,False,False,,,False
48301,0,0.0,0.0,,,,,0.0,,3.7,0.0,,,0.0,,,,0.0,0.0,,,,,0.0,,3.7,0.0,,,0.0,,,,True,,,,,True,,False,True,,,True,,,
48303,8930,4422.0,9331.0,,,,,4276.0,,3167.8,1527.7,2789.4,967.9,1119.9,1940.6,,1384.0,-4508.0,401.0,,,,,-4654.0,,-5762.2,-7402.3,-6140.6,-7962.1,-7810.1,-6989.4,,-7546.0,True,,,,,False,,False,False,False,False,False,False,,False
48305,105,24.0,0.0,,,,,29.0,,21.9,15.3,4.2,,8.5,,,16.0,-81.0,-105.0,,,,,-76.0,,-83.1,-89.7,-100.8,,-96.5,,,-89.0,False,,,,,True,,False,False,False,,False,,,False
48307,81,42.0,23.0,,,,,36.0,,44.7,54.3,9.6,0.0,10.5,,,14.0,-39.0,-58.0,,,,,-45.0,,-36.3,-26.7,-71.4,-81.0,-70.5,,,-67.0,False,,,,,False,,True,True,False,False,False,,,False
48309,2835,2214.0,470.0,,,,,1888.0,,1827.9,780.7,1729.8,1081.2,504.0,1041.0,,1167.0,-621.0,-2365.0,,,,,-947.0,,-1007.1,-2054.3,-1105.2,-1753.8,-2331.0,-1794.0,,-1668.0,False,,,,,False,,False,False,False,False,False,False,,False
48311,4,12.0,0.0,,,,,8.0,,15.2,1.4,,,0.3,,,4.0,8.0,-4.0,,,,,4.0,,11.2,-2.6,,,-3.7,,,0.0,True,,,,,True,,False,True,,,True,,,True
48313,65,60.0,0.0,,,,,174.0,,59.2,35.6,1.3,0.4,7.4,,,0.0,-5.0,-65.0,,,,,109.0,,-5.8,-29.4,-63.7,-64.6,-57.6,,,-65.0,False,,,,,False,,False,False,False,False,False,,,False
48315,23,12.0,0.0,,,,,62.0,,15.4,17.7,0.0,8.9,0.0,,,12.0,-11.0,-23.0,,,,,39.0,,-7.6,-5.3,-23.0,-14.1,-23.0,,,-11.0,False,,,,,False,,True,True,False,False,False,,,False
48317,16,12.0,0.0,,,,,32.0,,15.1,14.5,3.6,,4.8,,,12.0,-4.0,-16.0,,,,,16.0,,-0.9,-1.5,-12.4,,-11.2,,,-4.0,False,,,,,False,,True,True,False,,False,,,False
48319,7,0.0,0.0,,,,,15.0,,1.3,3.9,1.0,,3.2,,,0.0,-7.0,-7.0,,,,,8.0,,-5.7,-3.1,-6.0,,-3.8,,,-7.0,False,,,,,False,,True,True,True,,True,,,False
48321,113,282.0,107.0,,,,,173.0,,744.0,138.2,210.1,0.3,65.7,,,271.0,169.0,-6.0,,,,,60.0,,631.0,25.2,97.1,-112.7,-47.3,,,158.0,True,,,,,True,,False,True,True,True,True,,,True
48323,757,0.0,38.0,,,,,114.0,,266.7,81.1,9.4,4.8,61.0,346.6,,9.0,-757.0,-719.0,,,,,-643.0,,-490.3,-675.9,-747.6,-752.2,-696.0,-410.4,,-748.0,True,,,,,True,,True,True,True,True,True,True,,True
48325,123,192.0,58.0,,,,,70.0,,742.7,174.8,5.8,125.5,10.4,291.5,,174.0,69.0,-65.0,,,,,-53.0,,619.7,51.8,-117.2,2.5,-112.6,168.5,,51.0,True,,,,,True,,False,True,False,True,False,False,,True
48327,52,18.0,0.0,,,,,11.0,,18.3,1.6,,,4.2,,,12.0,-34.0,-52.0,,,,,-41.0,,-33.7,-50.4,,,-47.8,,,-40.0,False,,,,,False,,True,False,,,False,,,False
48329,1989,660.0,199.0,,,,,1878.0,,673.6,564.5,229.2,387.2,86.9,539.2,,429.0,-1329.0,-1790.0,,,,,-111.0,,-1315.4,-1424.5,-1759.8,-1601.8,-1902.1,-1449.8,,-1560.0,False,,,,,True,,True,False,False,False,False,False,,False
48331,71,96.0,51.0,,,,,166.0,,475.3,85.9,28.6,105.5,9.3,,,77.0,25.0,-20.0,,,,,95.0,,404.3,14.9,-42.4,34.5,-61.7,,,6.0,True,,,,,False,,False,True,False,False,False,,,True
48333,28,60.0,3.0,,,,,25.0,,68.7,15.1,0.7,,16.9,,,31.0,32.0,-25.0,,,,,-3.0,,40.7,-12.9,-27.3,,-11.1,,,3.0,True,,,,,True,,False,True,True,,True,,,True
48335,118,24.0,0.0,,,,,20.0,,24.9,29.7,4.5,,1.0,,,8.0,-94.0,-118.0,,,,,-98.0,,-93.1,-88.3,-113.5,,-117.0,,,-110.0,False,,,,,False,,True,True,False,,False,,,False
48337,135,42.0,26.0,,,,,158.0,,399.4,77.4,3.3,107.3,5.6,,,11.0,-93.0,-109.0,,,,,23.0,,264.4,-57.6,-131.7,-27.7,-129.4,,,-124.0,False,,,,,True,,False,True,False,True,False,,,False
48339,3604,4686.0,5214.0,,,,,4156.0,,7038.2,2057.2,2635.5,1517.2,561.3,3365.3,,2279.0,1082.0,1610.0,,,,,552.0,,3434.2,-1546.8,-968.5,-2086.8,-3042.7,-238.7,,-1325.0,False,,,,,True,,False,False,True,False,False,True,,False
48341,204,84.0,,,,,,269.0,,242.0,67.8,6.6,3.2,15.0,109.3,,0.0,-120.0,,,,,,65.0,,38.0,-136.2,-197.4,-200.8,-189.0,-94.7,,-204.0,,,,,,True,,True,False,False,False,False,True,,False
48343,53,48.0,74.0,,,,,56.0,,252.0,44.1,11.9,35.1,5.4,,,13.0,-5.0,21.0,,,,,3.0,,199.0,-8.9,-41.1,-17.9,-47.6,,,-40.0,False,,,,,True,,False,False,False,False,False,,,False
48345,10,0.0,0.0,,,,,12.0,,0.3,0.2,0.0,,0.7,,,0.0,-10.0,-10.0,,,,,2.0,,-9.7,-9.8,-10.0,,-9.3,,,-10.0,False,,,,,True,,True,True,True,,True,,,False
48347,307,324.0,126.0,,,,,700.0,,701.6,241.9,122.9,124.4,92.6,255.8,,131.0,17.0,-181.0,,,,,393.0,,394.6,-65.1,-184.1,-182.6,-214.4,-51.2,,-176.0,False,,,,,False,,False,False,False,False,False,False,,False
48349,248,234.0,235.0,,,,,577.0,,605.2,182.9,28.5,165.8,77.8,107.8,,71.0,-14.0,-13.0,,,,,329.0,,357.2,-65.1,-219.5,-82.2,-170.2,-140.2,,-177.0,True,,,,,False,,False,False,False,False,False,False,,False
48351,18,48.0,0.0,,,,,58.0,,34.7,23.9,7.5,30.9,0.1,,,188.0,30.0,-18.0,,,,,40.0,,16.7,5.9,-10.5,12.9,-17.9,,,170.0,True,,,,,False,,True,True,True,True,True,,,False
48353,233,138.0,0.0,,,,,41.0,,639.5,78.1,57.3,86.1,21.7,,,70.0,-95.0,-233.0,,,,,-192.0,,406.5,-154.9,-175.7,-146.9,-211.3,,,-163.0,False,,,,,False,,False,False,False,False,False,,,False
48355,1356,2574.0,16.0,,,,,1997.0,,1590.2,1506.2,618.9,12.1,2713.7,4430.5,,9.0,1218.0,-1340.0,,,,,641.0,,234.2,150.2,-737.1,-1343.9,1357.7,3074.5,,-1347.0,False,,,,,True,,True,True,True,False,False,False,,False
