,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
27071,44,76.0,,80.3,,74.0,14.0,,,,,111.2,141.1,,,111.0,15.7,76.3,,,23.0,72.0,,,90.0,96.7,,,,,,,,,,82.6,50.9,32.0,,36.3,,30.0,-30.0,,,,,67.2,97.1,,,67.0,-28.3,32.3,,,-21.0,28.0,,,46.0,52.7,,,,,,,,,,38.6,6.9,,False,,True,True,,,,,False,False,,,False,True,False,,,True,True,,,False,False,,,,,,,,,,False,True
27073,22,152.0,,132.9,,84.0,24.0,,,,,130.6,175.0,,,52.0,37.2,49.8,,,47.0,100.3,,,98.0,103.1,,,,,,,,,,118.8,72.9,130.0,,110.9,,62.0,2.0,,,,,108.6,153.0,,,30.0,15.2,27.8,,,25.0,78.3,,,76.0,81.1,,,,,,,,,,96.8,50.9,,True,,True,True,,,,,True,False,,,True,True,True,,,True,True,,,True,True,,,,,,,,,,True,True
27075,93,132.0,,136.4,,112.0,83.0,,,,,129.5,184.4,,,78.0,141.8,78.1,,,108.5,180.5,,,110.0,109.5,,,,,,,,,,190.0,88.8,39.0,,43.4,,19.0,-10.0,,,,,36.5,91.4,,,-15.0,48.8,-14.9,,,15.5,87.5,,,17.0,16.5,,,,,,,,,,97.0,-4.2,,False,,True,True,,,,,True,False,,,True,False,True,,,True,False,,,True,True,,,,,,,,,,False,True
27077,45,44.0,,45.9,,28.0,,,,,,32.4,52.0,,,33.0,13.3,21.6,,,1.0,26.4,,,25.0,29.2,,,,,,,,,,44.0,,-1.0,,0.9,,-17.0,,,,,,-12.6,7.0,,,-12.0,-31.7,-23.4,,,-44.0,-18.6,,,-20.0,-15.8,,,,,,,,,,-1.0,,,True,,False,,,,,,False,False,,,False,False,False,,,False,False,,,False,False,,,,,,,,,,False,
27079,183,284.0,,293.6,,298.0,501.0,,,,,412.0,440.1,,,357.0,318.6,269.0,,,183.0,326.9,,,250.0,473.7,,,,,,,,,,309.7,219.4,101.0,,110.6,,115.0,318.0,,,,,229.0,257.1,,,174.0,135.6,86.0,,,0.0,143.9,,,67.0,290.7,,,,,,,,,,126.7,36.4,,False,,False,False,,,,,False,False,,,False,False,True,,,True,False,,,True,False,,,,,,,,,,False,True
27081,21,84.0,,90.7,,56.0,4.0,,,,,105.5,124.7,,,46.0,55.6,37.6,,,41.0,81.4,,,58.0,110.2,,,,,,,,,,119.6,51.5,63.0,,69.7,,35.0,-17.0,,,,,84.5,103.7,,,25.0,34.6,16.6,,,20.0,60.4,,,37.0,89.2,,,,,,,,,,98.6,30.5,,False,,True,True,,,,,False,False,,,True,True,True,,,True,True,,,True,False,,,,,,,,,,False,True
27083,138,376.0,,403.5,,355.0,374.0,,,,,570.9,533.7,,,230.0,183.4,343.1,,,218.5,359.9,,,339.0,582.1,,,,,,289.8,,,,396.8,274.5,238.0,,265.5,,217.0,236.0,,,,,432.9,395.7,,,92.0,45.4,205.1,,,80.5,221.9,,,201.0,444.1,,,,,,151.8,,,,258.8,136.5,,False,,True,True,,,,,False,False,,,True,True,True,,,True,True,,,True,False,,,,,,True,,,,False,True
27085,134,428.0,,449.8,,388.0,821.0,,,,,639.7,588.6,,,468.0,143.0,393.9,267.0,,230.0,401.5,,,398.0,680.4,,,,,,,,,,397.9,354.0,294.0,,315.8,,254.0,687.0,,,,,505.7,454.6,,,334.0,9.0,259.9,133.0,,96.0,267.5,,,264.0,546.4,,,,,,,,,,263.9,220.0,,False,,True,False,,,,,False,False,,,False,True,True,True,,True,True,,,True,False,,,,,,,,,,True,True
27087,24,20.0,,25.1,,26.0,0.0,,,,,69.6,84.3,,,28.0,4.3,38.8,,,2.0,31.1,,,32.0,90.3,,,,,,,,,,38.8,23.6,-4.0,,1.1,,2.0,-24.0,,,,,45.6,60.3,,,4.0,-19.7,14.8,,,-22.0,7.1,,,8.0,66.3,,,,,,,,,,14.8,-0.4,,True,,True,False,,,,,False,False,,,False,False,False,,,False,False,,,False,False,,,,,,,,,,False,True
27089,23,72.0,,77.0,,64.0,5.0,,,,,113.7,146.4,,,72.0,20.9,68.3,,,8.0,51.0,,,69.0,153.2,,,,,,,,,,69.7,61.1,49.0,,54.0,,41.0,-18.0,,,,,90.7,123.4,,,49.0,-2.1,45.3,,,-15.0,28.0,,,46.0,130.2,,,,,,,,,,46.7,38.1,,False,,True,True,,,,,False,False,,,False,True,True,,,True,True,,,True,False,,,,,,,,,,True,True
27091,119,248.0,,258.9,,238.0,194.0,,,,,320.3,356.9,,,235.0,86.0,216.2,,,248.0,282.0,,,230.0,310.0,,,,,,,,,,222.4,184.5,129.0,,139.9,,119.0,75.0,,,,,201.3,237.9,,,116.0,-33.0,97.2,,,129.0,163.0,,,111.0,191.0,,,,,,,,,,103.4,65.5,,False,,True,True,,,,,False,False,,,True,True,True,,,False,False,,,True,False,,,,,,,,,,True,True
27093,93,220.0,,208.2,,228.0,130.0,,,,,337.3,372.9,,,279.0,85.8,220.7,,,241.0,277.3,,,235.0,273.2,,,,,,,,,,215.9,183.9,127.0,,115.2,,135.0,37.0,,,,,244.3,279.9,,,186.0,-7.2,127.7,,,148.0,184.3,,,142.0,180.2,,,,,,,,,,122.9,90.9,,True,,False,True,,,,,False,False,,,False,True,False,,,False,False,,,False,False,,,,,,,,,,True,True
27095,110,264.0,,269.3,,244.0,469.0,,,,,387.7,374.6,,,266.0,105.3,229.6,,,135.0,235.9,,,239.0,386.9,,,,,,,,,,144.1,203.2,154.0,,159.3,,134.0,359.0,,,,,277.7,264.6,,,156.0,-4.7,119.6,,,25.0,125.9,,,129.0,276.9,,,,,,,,,,34.1,93.2,,False,,True,False,,,,,False,False,,,False,True,True,,,True,True,,,True,False,,,,,,,,,,True,True
27097,126,496.0,,486.6,,414.0,684.0,,,,,483.9,604.4,,,384.0,390.3,349.7,258.0,,385.0,458.5,,,390.0,584.6,,,,,,367.5,,,,554.5,382.6,370.0,,360.6,,288.0,558.0,,,,,357.9,478.4,,,258.0,264.3,223.7,132.0,,259.0,332.5,,,264.0,458.6,,,,,,241.5,,,,428.5,256.6,,True,,True,False,,,,,True,False,,,True,True,True,True,,True,True,,,True,False,,,,,,True,,,,False,True
27099,417,544.0,,523.5,,483.0,706.0,,,,,728.4,704.4,,,524.0,185.7,413.8,346.0,,1106.5,570.9,,,493.0,399.2,,,,,,260.7,,,,354.1,421.1,127.0,,106.5,,66.0,289.0,,,,,311.4,287.4,,,107.0,-231.3,-3.2,-71.0,,689.5,153.9,,,76.0,-17.8,,,,,,-156.3,,,,-62.9,4.1,,True,,True,False,,,,,False,False,,,True,False,True,True,,False,False,,,True,True,,,,,,False,,,,True,True
27101,99,288.0,,251.1,,169.0,22.0,,,,,218.2,267.9,,,86.0,80.3,89.4,,,335.0,238.2,,,152.0,182.8,,,,,,,,,,296.6,129.4,189.0,,152.1,,70.0,-77.0,,,,,119.2,168.9,,,-13.0,-18.7,-9.6,,,236.0,139.2,,,53.0,83.8,,,,,,,,,,197.6,30.4,,True,,True,True,,,,,True,True,,,True,True,True,,,False,True,,,True,True,,,,,,,,,,False,True
27103,178,388.0,,375.5,,365.0,813.0,,,,,481.7,505.9,,,431.0,222.4,389.9,265.0,,320.0,398.8,,,317.0,655.2,,,,,,341.9,,,,378.3,294.9,210.0,,197.5,,187.0,635.0,,,,,303.7,327.9,,,253.0,44.4,211.9,87.0,,142.0,220.8,,,139.0,477.2,,,,,,163.9,,,,200.3,116.9,,True,,True,False,,,,,False,False,,,False,True,False,True,,True,False,,,True,False,,,,,,True,,,,True,True
27105,182,248.0,,254.3,,252.0,174.0,,,,,667.1,401.6,,,224.0,48.8,196.1,,,261.0,354.7,,,308.0,371.7,,,,,,294.2,,,,109.5,606.4,66.0,,72.3,,70.0,-8.0,,,,,485.1,219.6,,,42.0,-133.2,14.1,,,79.0,172.7,,,126.0,189.7,,,,,,112.2,,,,-72.5,424.4,,False,,False,True,,,,,False,False,,,True,False,True,,,False,False,,,False,False,,,,,,False,,,,False,False
27107,13,24.0,,27.9,,31.0,0.0,,,,,59.0,81.5,,,51.0,41.2,49.6,,,3.0,34.4,,,34.0,93.1,,,,,,,,,,22.9,28.4,11.0,,14.9,,18.0,-13.0,,,,,46.0,68.5,,,38.0,28.2,36.6,,,-10.0,21.4,,,21.0,80.1,,,,,,,,,,9.9,15.4,,False,,False,False,,,,,False,False,,,False,False,False,,,True,False,,,False,False,,,,,,,,,,True,False
27109,1306,2236.0,,2229.0,,2070.0,2630.0,,,,,2416.2,2202.7,,2104.9,1699.0,2742.7,1893.8,1951.0,,1755.5,2185.5,,,1828.0,1607.3,,,,,,2364.2,1373.0,,,2140.3,1144.5,930.0,,923.0,,764.0,1324.0,,,,,1110.2,896.7,,798.9,393.0,1436.7,587.8,645.0,,449.5,879.5,,,522.0,301.3,,,,,,1058.2,67.0,,,834.3,-161.5,,True,,True,False,,,,,False,True,,True,True,False,True,True,,True,True,,,True,True,,,,,,False,True,,,True,True
27111,295,668.0,,699.6,,639.0,1337.0,,,,,861.6,871.4,,,468.0,407.5,530.9,407.0,,725.0,784.4,,,567.0,1396.3,,,,,,638.4,,,,240.9,437.0,373.0,,404.6,,344.0,1042.0,,,,,566.6,576.4,,,173.0,112.5,235.9,112.0,,430.0,489.4,,,272.0,1101.3,,,,,,343.4,,,,-54.1,142.0,,False,,True,False,,,,,False,False,,,True,True,True,True,,False,False,,,True,False,,,,,,True,,,,True,True
27113,127,68.0,,85.2,,79.0,0.0,,,,,177.4,173.4,,,148.0,86.9,92.8,,,40.0,88.2,,,81.0,192.2,,,,,,,,,,87.0,76.3,-59.0,,-41.8,,-48.0,-127.0,,,,,50.4,46.4,,,21.0,-40.1,-34.2,,,-87.0,-38.8,,,-46.0,65.2,,,,,,,,,,-40.0,-50.7,,True,,True,False,,,,,True,True,,,True,True,True,,,False,True,,,True,False,,,,,,,,,,True,True
27115,140,428.0,,537.2,,342.0,147.0,,,,,706.3,584.3,,,352.0,270.7,397.4,,,150.5,345.5,,,360.0,438.0,,,,,,891.1,,,,417.4,306.3,288.0,,397.2,,202.0,7.0,,,,,566.3,444.3,,,212.0,130.7,257.4,,,10.5,205.5,,,220.0,298.0,,,,,,751.1,,,,277.4,166.3,,False,,True,True,,,,,False,False,,,True,True,True,,,True,True,,,True,False,,,,,,False,,,,True,True
27117,88,112.0,,106.7,,107.0,0.0,,,,,215.8,180.7,,,87.0,99.3,78.7,,,184.0,112.0,,,95.0,151.0,,,,,,,,,,104.8,113.1,24.0,,18.7,,19.0,-88.0,,,,,127.8,92.7,,,-1.0,11.3,-9.3,,,96.0,24.0,,,7.0,63.0,,,,,,,,,,16.8,25.1,,True,,True,False,,,,,False,False,,,True,True,True,,,False,True,,,True,False,,,,,,,,,,True,False
27119,110,156.0,,178.7,,176.0,8.0,,,,,473.3,462.4,,,298.0,78.6,237.3,130.0,,75.0,173.6,,,269.0,637.4,,,,,,637.0,,,,148.0,230.0,46.0,,68.7,,66.0,-102.0,,,,,363.3,352.4,,,188.0,-31.4,127.3,20.0,,-35.0,63.6,,,159.0,527.4,,,,,,527.0,,,,38.0,120.0,,False,,False,False,,,,,False,False,,,False,True,False,True,,True,False,,,False,False,,,,,,False,,,,True,False
27121,37,128.0,,115.7,,113.0,7.0,,,,,128.2,191.7,,,112.0,9.5,81.9,,,120.0,135.4,,,94.0,147.4,,,,,,,,,,196.6,122.5,91.0,,78.7,,76.0,-30.0,,,,,91.2,154.7,,,75.0,-27.5,44.9,,,83.0,98.4,,,57.0,110.4,,,,,,,,,,159.6,85.5,,True,,True,True,,,,,False,False,,,True,True,True,,,True,False,,,True,False,,,,,,,,,,False,True
27123,2930,5672.0,,5131.2,6397.4,5002.0,14674.0,,,,,7683.8,6151.6,,3951.4,5365.0,2301.9,6078.2,3740.5,,5037.0,6331.8,,,4950.0,5092.6,,,,,,4334.2,5015.0,,,5807.7,2795.1,2742.0,,2201.2,3467.4,2072.0,11744.0,,,,,4753.8,3221.6,,1021.4,2435.0,-628.1,3148.2,810.5,,2107.0,3401.8,,,2020.0,2162.6,,,,,,1404.2,2085.0,,,2877.7,-134.9,,True,False,True,False,,,,,False,False,,True,True,True,False,True,,True,False,,,True,True,,,,,,True,True,,,False,True
27125,13,8.0,,8.7,,14.0,0.0,,,,,54.8,60.2,,,24.0,4.1,28.0,,,2.0,19.3,,,22.0,52.3,,,,,,,,,,23.7,19.6,-5.0,,-4.3,,1.0,-13.0,,,,,41.8,47.2,,,11.0,-8.9,15.0,,,-11.0,6.3,,,9.0,39.3,,,,,,,,,,10.7,6.6,,True,,True,False,,,,,False,False,,,False,False,False,,,False,False,,,False,False,,,,,,,,,,False,False
27127,84,156.0,,122.1,,142.0,8.0,,,,,295.3,277.1,,,200.0,35.2,118.9,,,65.0,152.0,,,164.0,197.5,,,,,,,,,,186.6,137.1,72.0,,38.1,,58.0,-76.0,,,,,211.3,193.1,,,116.0,-48.8,34.9,,,-19.0,68.0,,,80.0,113.5,,,,,,,,,,102.6,53.1,,True,,True,False,,,,,False,False,,,False,True,True,,,True,True,,,False,False,,,,,,,,,,False,True
27129,72,184.0,,166.4,,154.0,8.0,,,,,304.4,263.5,,,144.0,51.1,149.4,,,70.0,169.4,,,183.0,194.1,,,,,,,,,,162.5,154.2,112.0,,94.4,,82.0,-64.0,,,,,232.4,191.5,,,72.0,-20.9,77.4,,,-2.0,97.4,,,111.0,122.1,,,,,,,,,,90.5,82.2,,True,,True,True,,,,,False,False,,,True,True,True,,,True,True,,,True,False,,,,,,,,,,True,True
27131,657,1040.0,,1026.0,,808.0,1583.0,,,,,1289.3,1194.1,,,762.0,318.9,953.0,721.0,,795.0,1042.2,,,804.0,1482.4,,,,,,750.9,,,,1058.3,703.0,383.0,,369.0,,151.0,926.0,,,,,632.3,537.1,,,105.0,-338.1,296.0,64.0,,138.0,385.2,,,147.0,825.4,,,,,,93.9,,,,401.3,46.0,,True,,True,False,,,,,False,False,,,True,True,True,True,,True,False,,,True,False,,,,,,True,,,,False,True
27133,82,120.0,,145.8,,117.0,0.0,,,,,247.9,206.6,,,81.0,109.0,91.5,,,154.0,147.0,,,106.0,179.4,,,,,,,,,,136.1,97.2,38.0,,63.8,,35.0,-82.0,,,,,165.9,124.6,,,-1.0,27.0,9.5,,,72.0,65.0,,,24.0,97.4,,,,,,,,,,54.1,15.2,,False,,True,False,,,,,False,False,,,True,True,True,,,False,False,,,True,False,,,,,,,,,,False,True
27135,42,128.0,,123.7,,120.0,0.0,,,,,273.4,269.3,,,151.0,29.5,99.5,,,19.0,109.1,,,127.0,230.8,,,,,,,,,,157.4,144.6,86.0,,81.7,,78.0,-42.0,,,,,231.4,227.3,,,109.0,-12.5,57.5,,,-23.0,67.1,,,85.0,188.8,,,,,,,,,,115.4,102.6,,True,,True,True,,,,,False,False,,,False,True,True,,,True,True,,,True,False,,,,,,,,,,False,False
27137,1137,2312.0,,2474.1,,1956.0,5065.0,,,,,2937.7,2307.2,,,1856.0,1951.8,2028.0,1638.5,,1716.0,2301.9,,,1941.0,2059.6,,,,,,3417.7,1491.0,,,1867.5,,1175.0,,1337.1,,819.0,3928.0,,,,,1800.7,1170.2,,,719.0,814.8,891.0,501.5,,579.0,1164.9,,,804.0,922.6,,,,,,2280.7,354.0,,,730.5,,,False,,True,False,,,,,False,True,,,True,True,True,True,,True,True,,,True,True,,,,,,False,True,,,True,
27139,1011,1932.0,,1841.2,,1710.0,5171.0,,,,,2489.4,2182.1,,,1676.0,1317.7,1724.6,1319.5,,1636.0,2080.2,,,1403.0,3488.1,,,,,,1397.8,2042.0,,,2443.1,1101.8,921.0,,830.2,,699.0,4160.0,,,,,1478.4,1171.1,,,665.0,306.7,713.6,308.5,,625.0,1069.2,,,392.0,2477.1,,,,,,386.8,1031.0,,,1432.1,90.8,,True,,True,False,,,,,False,False,,,True,True,True,True,,True,False,,,True,False,,,,,,True,False,,,False,True
27141,444,1244.0,,1221.5,,1049.0,4075.0,,,,,1567.3,1411.1,,,1033.0,808.2,941.1,853.0,,1005.0,1152.6,,,957.0,2367.2,,,,,,1119.8,,,,1860.9,875.9,800.0,,777.5,,605.0,3631.0,,,,,1123.3,967.1,,,589.0,364.2,497.1,409.0,,561.0,708.6,,,513.0,1923.2,,,,,,675.8,,,,1416.9,431.9,,True,,True,False,,,,,False,False,,,True,True,True,True,,True,True,,,True,False,,,,,,True,,,,False,True
27143,67,116.0,,114.1,,126.0,63.0,,,,,227.6,205.8,,,205.0,146.8,96.1,,,93.0,143.8,,,109.0,220.0,,,,,,,,,,124.5,159.6,49.0,,47.1,,59.0,-4.0,,,,,160.6,138.8,,,138.0,79.8,29.1,,,26.0,76.8,,,42.0,153.0,,,,,,,,,,57.5,92.6,,True,,False,True,,,,,False,False,,,False,False,True,,,True,False,,,True,False,,,,,,,,,,False,False
27145,893,1920.0,,1676.6,,1860.0,4288.0,,,,,2971.3,2632.8,,,1835.0,787.8,1805.8,1208.5,,1592.5,1949.3,,,1932.0,3263.2,,,,,,2245.6,1486.0,,,3449.4,1386.2,1027.0,,783.6,,967.0,3395.0,,,,,2078.3,1739.8,,,942.0,-105.2,912.8,315.5,,699.5,1056.3,,,1039.0,2370.2,,,,,,1352.6,593.0,,,2556.4,493.2,,True,,True,False,,,,,False,False,,,True,True,True,True,,True,False,,,False,False,,,,,,False,True,,,False,True
27147,294,308.0,,338.2,,312.0,542.0,,,,,518.1,530.7,,,504.0,196.0,325.0,233.0,,230.0,369.9,,,267.0,567.0,,,,,,416.0,,,,384.6,292.6,14.0,,44.2,,18.0,248.0,,,,,224.1,236.7,,,210.0,-98.0,31.0,-61.0,,-64.0,75.9,,,-27.0,273.0,,,,,,122.0,,,,90.6,-1.4,,False,,False,False,,,,,False,False,,,False,False,False,False,,False,False,,,False,False,,,,,,False,,,,False,True
27149,31,68.0,,58.1,,66.0,6.0,,,,,126.6,151.7,,,94.0,15.1,92.4,,,9.0,56.8,,,76.0,107.1,,,,,,,,,,114.4,68.3,37.0,,27.1,,35.0,-25.0,,,,,95.6,120.7,,,63.0,-15.9,61.4,,,-22.0,25.8,,,45.0,76.1,,,,,,,,,,83.4,37.3,,True,,True,True,,,,,False,False,,,False,True,False,,,True,True,,,False,False,,,,,,,,,,False,False
27151,49,112.0,,107.1,,87.0,2.0,,,,,147.4,160.4,,,87.0,43.1,55.5,,,21.0,76.0,,,89.0,127.5,,,,,,,,,,110.2,94.6,63.0,,58.1,,38.0,-47.0,,,,,98.4,111.4,,,38.0,-5.9,6.5,,,-28.0,27.0,,,40.0,78.5,,,,,,,,,,61.2,45.6,,True,,True,True,,,,,False,False,,,True,True,True,,,True,True,,,True,False,,,,,,,,,,True,True
27153,85,184.0,,167.0,,163.0,16.0,,,,,345.8,353.4,,,294.0,86.5,242.9,,,101.0,163.9,,,236.0,351.6,,,,,,232.3,,,,129.0,122.6,99.0,,82.0,,78.0,-69.0,,,,,260.8,268.4,,,209.0,1.5,157.9,,,16.0,78.9,,,151.0,266.6,,,,,,147.3,,,,44.0,37.6,,True,,True,True,,,,,False,False,,,False,True,False,,,True,True,,,False,False,,,,,,False,,,,True,True
27155,60,68.0,,72.3,,46.0,10.0,,,,,52.9,96.6,,,20.0,133.0,32.1,,,37.0,54.8,,,44.0,48.2,,,,,,,,,,78.5,16.0,8.0,,12.3,,-14.0,-50.0,,,,,-7.1,36.6,,,-40.0,73.0,-27.9,,,-23.0,-5.2,,,-16.0,-11.8,,,,,,,,,,18.5,-44.0,,False,,False,False,,,,,True,False,,,False,False,False,,,False,True,,,False,False,,,,,,,,,,False,False
27157,186,464.0,,475.5,,362.0,1363.0,,,,,327.8,474.5,,,301.0,379.7,200.6,,,219.5,375.1,,,305.0,289.1,,,,,,,,,,440.1,263.8,278.0,,289.5,,176.0,1177.0,,,,,141.8,288.5,,,115.0,193.7,14.6,,,33.5,189.1,,,119.0,103.1,,,,,,,,,,254.1,77.8,,False,,True,False,,,,,True,False,,,True,True,True,,,True,True,,,True,True,,,,,,,,,,True,True
27159,66,152.0,,135.9,,128.0,18.0,,,,,227.0,247.9,,,125.0,47.7,128.4,,,87.0,148.5,,,126.0,226.9,,,,,,,,,,201.2,88.3,86.0,,69.9,,62.0,-48.0,,,,,161.0,181.9,,,59.0,-18.3,62.4,,,21.0,82.5,,,60.0,160.9,,,,,,,,,,135.2,22.3,,True,,True,True,,,,,False,False,,,True,True,True,,,True,True,,,True,False,,,,,,,,,,False,True
27161,137,336.0,,336.4,,293.0,457.0,,,,,428.0,448.5,,,236.0,206.2,243.1,,,238.0,311.0,,,269.0,270.0,,,,,,,,,,314.3,329.3,199.0,,199.4,,156.0,320.0,,,,,291.0,311.5,,,99.0,69.2,106.1,,,101.0,174.0,,,132.0,133.0,,,,,,,,,,177.3,192.3,,False,,True,False,,,,,False,False,,,True,True,True,,,True,True,,,True,True,,,,,,,,,,True,True
27163,1732,3356.0,,3062.1,,3039.0,8151.0,,,,,4269.4,3708.9,,,2816.0,2086.2,1921.4,2248.5,,3442.5,3644.2,,,2597.0,4960.8,,,,,,3375.2,4010.0,,,3117.4,1999.0,1624.0,,1330.1,,1307.0,6419.0,,,,,2537.4,1976.9,,,1084.0,354.2,189.4,516.5,,1710.5,1912.2,,,865.0,3228.8,,,,,,1643.2,2278.0,,,1385.4,267.0,,True,,True,False,,,,,False,False,,,True,True,True,True,,False,False,,,True,False,,,,,,False,False,,,True,True
27165,44,76.0,,90.7,,68.0,0.0,,,,,232.8,169.9,,,160.0,67.2,90.8,,,2.0,50.3,,,79.0,234.0,,,,,,,,,,74.0,52.7,32.0,,46.7,,24.0,-44.0,,,,,188.8,125.9,,,116.0,23.2,46.8,,,-42.0,6.3,,,35.0,190.0,,,,,,,,,,30.0,8.7,,False,,True,False,,,,,False,False,,,False,True,False,,,False,True,,,False,False,,,,,,,,,,True,True
27167,42,60.0,,72.7,,62.0,5.0,,,,,122.4,132.0,,,62.0,30.0,39.8,,,24.0,63.3,,,71.0,109.9,,,,,,,,,,88.3,61.9,18.0,,30.7,,20.0,-37.0,,,,,80.4,90.0,,,20.0,-12.0,-2.2,,,-18.0,21.3,,,29.0,67.9,,,,,,,,,,46.3,19.9,,False,,False,False,,,,,False,False,,,False,True,True,,,False,False,,,False,False,,,,,,,,,,False,False
27169,322,600.0,,630.5,,563.0,1455.0,,,,,791.3,754.9,,,620.0,485.1,352.7,435.5,,548.0,651.4,,,547.0,1215.8,,,,,,831.4,,,,377.5,358.6,278.0,,308.5,,241.0,1133.0,,,,,469.3,432.9,,,298.0,163.1,30.7,113.5,,226.0,329.4,,,225.0,893.8,,,,,,509.4,,,,55.5,36.6,,False,,True,False,,,,,False,False,,,False,True,True,True,,True,False,,,True,False,,,,,,False,,,,True,True
27171,804,1492.0,,1514.3,,1372.0,3293.0,,,,,2393.7,1725.1,,,1630.0,701.4,1301.0,1080.5,,1230.5,1522.1,,,1332.0,2099.6,,,,,,1231.1,1218.0,,,934.4,983.7,688.0,,710.3,,568.0,2489.0,,,,,1589.7,921.1,,,826.0,-102.6,497.0,276.5,,426.5,718.1,,,528.0,1295.6,,,,,,427.1,414.0,,,130.4,179.7,,False,,True,False,,,,,False,False,,,False,True,True,True,,True,False,,,True,False,,,,,,True,True,,,True,True
27173,47,112.0,,91.8,,98.0,13.0,,,,,193.3,203.9,,,82.0,162.1,120.7,,,63.0,122.0,,,108.0,168.9,,,,,,,,,,112.6,90.6,65.0,,44.8,,51.0,-34.0,,,,,146.3,156.9,,,35.0,115.1,73.7,,,16.0,75.0,,,61.0,121.9,,,,,,,,,,65.6,43.6,,True,,True,True,,,,,False,False,,,True,False,False,,,True,False,,,True,False,,,,,,,,,,False,True
28001,329,448.0,,453.2,,432.0,1474.0,,,,,617.7,642.8,,,672.0,262.7,265.6,360.0,,366.0,537.7,,,556.0,336.6,,,,,,,,,,434.7,206.4,119.0,,124.2,,103.0,1145.0,,,,,288.7,313.8,,,343.0,-66.3,-63.4,31.0,,37.0,208.7,,,227.0,7.6,,,,,,,,,,105.7,-122.6,,False,,True,False,,,,,False,False,,,False,True,True,True,,True,False,,,False,True,,,,,,,,,,True,False
28003,388,884.0,,856.9,,855.0,1331.0,,,,,911.9,1103.9,,,953.0,1755.5,444.2,800.0,,576.5,848.6,,,793.0,569.8,,,,,,,,,,1089.3,435.3,496.0,,468.9,,467.0,943.0,,,,,523.9,715.9,,,565.0,1367.5,56.2,412.0,,188.5,460.6,,,405.0,181.8,,,,,,,,,,701.3,47.3,,True,,True,False,,,,,False,False,,,False,False,True,True,,True,True,,,True,True,,,,,,,,,,False,True
