,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
47143,266,657.0,,672.6,,525.0,354.0,,,,,750.3,633.2,,,675.0,490.0,520.0,,296.0,475.4,,,,681.0,432.0,499.2,,,,,,,,,,822.9,579.0,391.0,,406.6,,259.0,88.0,,,,,484.3,367.2,,,409.0,224.0,254.0,,30.0,209.4,,,,415.0,166.0,233.2,,,,,,,,,,556.9,313.0,,False,,True,True,,,,,False,True,,,False,True,True,,True,True,,,,False,True,True,,,,,,,,,,False,True
47145,423,858.0,,859.8,,796.0,976.0,,,,,1073.0,787.6,,,966.0,548.7,656.2,,364.0,601.9,,,,918.0,608.0,617.6,,,,,,,,,,1008.8,808.8,435.0,,436.8,,373.0,553.0,,,,,650.0,364.6,,,543.0,125.7,233.2,,-59.0,178.9,,,,495.0,185.0,194.6,,,,,,,,,,585.8,385.8,,False,,True,False,,,,,False,True,,,False,True,True,,True,True,,,,False,True,True,,,,,,,,,,False,True
47147,736,1134.0,,1105.0,,1014.0,1533.0,,,,,1306.7,1072.0,,,1074.0,871.9,849.9,,610.0,843.8,,,,1334.0,828.0,905.4,,,,,,898.7,,,,1541.7,1139.9,398.0,,369.0,,278.0,797.0,,,,,570.7,336.0,,,338.0,135.9,113.9,,-126.0,107.8,,,,598.0,92.0,169.4,,,,,,162.7,,,,805.7,403.9,,True,,True,False,,,,,False,True,,,True,True,True,,True,True,,,,False,True,True,,,,,,True,,,,False,False
47149,2931,5079.0,,4928.7,4436.8,4674.0,6146.0,,,,,5821.0,3792.0,,4831.0,6239.0,4098.1,3624.8,,3017.5,3812.3,,,,5715.0,3325.0,3902.5,,,,,,4392.6,2958.0,,,7123.7,3963.6,2148.0,,1997.7,1505.8,1743.0,3215.0,,,,,2890.0,861.0,,1900.0,3308.0,1167.1,693.8,,86.5,881.3,,,,2784.0,394.0,971.5,,,,,,1461.6,27.0,,,4192.7,1032.6,,True,True,True,False,,,,,False,True,,True,False,True,True,,True,True,,,,False,True,True,,,,,,True,True,,,False,True
47151,170,249.0,,242.0,,239.0,222.0,,,,,329.5,331.7,,,338.0,125.0,195.0,,84.0,209.8,,,,246.0,183.0,342.0,,,,,,340.9,,,,379.3,287.4,79.0,,72.0,,69.0,52.0,,,,,159.5,161.7,,,168.0,-45.0,25.0,,-86.0,39.8,,,,76.0,13.0,172.0,,,,,,170.9,,,,209.3,117.4,,True,,True,True,,,,,False,False,,,False,True,True,,False,True,,,,True,True,False,,,,,,False,,,,False,False
47153,145,201.0,,200.3,,182.0,147.0,,,,,299.0,279.8,,,271.0,181.6,142.1,,81.0,161.5,,,,267.0,149.0,306.0,,,,,,,,,,246.3,203.3,56.0,,55.3,,37.0,2.0,,,,,154.0,134.8,,,126.0,36.6,-2.9,,-64.0,16.5,,,,122.0,4.0,161.0,,,,,,,,,,101.3,58.3,,True,,True,True,,,,,False,False,,,False,True,True,,False,True,,,,False,True,False,,,,,,,,,,False,False
47155,932,1749.0,,1599.3,,1582.0,3180.0,,,,,2189.3,1462.4,,,1800.0,1182.5,1232.1,,834.5,1193.7,,,,1914.0,1290.0,705.7,,,,,,1504.4,,,,2445.4,2242.0,817.0,,667.3,,650.0,2248.0,,,,,1257.3,530.4,,,868.0,250.5,300.1,,-97.5,261.7,,,,982.0,358.0,-226.3,,,,,,572.4,,,,1513.4,1310.0,,True,,True,False,,,,,False,True,,,False,True,True,,True,True,,,,False,True,True,,,,,,True,,,,False,False
47157,6830,10692.0,,10823.9,10887.4,9378.0,8963.0,,,,,12743.4,8259.6,,9281.4,12787.0,9364.6,9475.4,,6705.0,7923.6,,,,12052.0,8042.0,10552.8,,,,,,8902.8,7968.0,,,13242.7,8189.0,3862.0,,3993.9,4057.4,2548.0,2133.0,,,,,5913.4,1429.6,,2451.4,5957.0,2534.6,2645.4,,-125.0,1093.6,,,,5222.0,1212.0,3722.8,,,,,,2072.8,1138.0,,,6412.7,1359.0,,False,False,True,True,,,,,False,True,,True,False,True,True,,True,True,,,,False,True,True,,,,,,True,True,,,False,True
47159,128,273.0,,275.2,,276.0,250.0,,,,,366.9,295.3,,,379.0,463.8,206.0,,169.0,187.1,,,,352.0,211.0,385.7,,,,,,145.9,,,,450.4,296.1,145.0,,147.2,,148.0,122.0,,,,,238.9,167.3,,,251.0,335.8,78.0,,41.0,59.1,,,,224.0,83.0,257.7,,,,,,17.9,,,,322.4,168.1,,False,,False,True,,,,,False,False,,,False,False,True,,True,True,,,,False,True,False,,,,,,True,,,,False,False
47161,131,168.0,,162.4,,157.0,118.0,,,,,200.1,187.1,,,172.0,206.5,106.2,,156.0,140.2,,,,212.0,127.0,130.1,,,,,,,,,,230.8,139.5,37.0,,31.4,,26.0,-13.0,,,,,69.1,56.1,,,41.0,75.5,-24.8,,25.0,9.2,,,,81.0,-4.0,-0.9,,,,,,,,,,99.8,8.5,,True,,True,True,,,,,False,False,,,False,False,True,,True,True,,,,False,True,True,,,,,,,,,,False,True
47163,1039,1608.0,,1656.6,,1551.0,3491.0,,,,,2264.7,1599.8,,,2566.0,1557.1,1434.8,,1080.0,1468.8,,,,1927.0,1145.0,1825.9,,,,,,1499.9,1111.0,,,1619.0,1693.8,569.0,,617.6,,512.0,2452.0,,,,,1225.7,560.8,,,1527.0,518.1,395.8,,41.0,429.8,,,,888.0,106.0,786.9,,,,,,460.9,72.0,,,580.0,654.8,,False,,True,False,,,,,False,True,,,False,True,True,,True,True,,,,False,True,False,,,,,,True,True,,,False,False
47165,1669,2472.0,,2477.0,,2246.0,2524.0,,,,,3176.7,1948.4,,2266.9,2847.0,1965.3,1997.0,,1449.0,2030.9,,,,2778.0,1703.0,2235.9,,,,,,2107.8,1432.0,,,2440.9,2443.0,803.0,,808.0,,577.0,855.0,,,,,1507.7,279.4,,597.9,1178.0,296.3,328.0,,-220.0,361.9,,,,1109.0,34.0,566.9,,,,,,438.8,-237.0,,,771.9,774.0,,False,,True,False,,,,,False,True,,True,False,True,True,,True,True,,,,False,True,True,,,,,,True,True,,,True,True
47167,475,900.0,,905.8,,864.0,1158.0,,,,,1001.7,839.0,,,998.0,582.0,677.6,,554.0,652.4,,,,928.0,656.0,973.6,,,,,,377.9,,,,1426.3,865.1,425.0,,430.8,,389.0,683.0,,,,,526.7,364.0,,,523.0,107.0,202.6,,79.0,177.4,,,,453.0,181.0,498.6,,,,,,-97.1,,,,951.3,390.1,,False,,True,False,,,,,False,True,,,False,True,True,,True,True,,,,False,True,False,,,,,,True,,,,False,True
47169,58,105.0,,107.7,,113.0,,,,,,348.6,91.7,,,177.0,156.6,102.5,,116.0,79.3,,,,171.0,100.0,127.4,,,,,,60.3,,,,177.7,488.3,47.0,,49.7,,55.0,,,,,,290.6,33.7,,,119.0,98.6,44.5,,58.0,21.3,,,,113.0,42.0,69.4,,,,,,2.3,,,,119.7,430.3,,False,,False,,,,,,False,True,,,False,False,True,,False,True,,,,False,True,False,,,,,,True,,,,False,False
47171,73,258.0,,252.7,,226.0,29.0,,,,,287.4,293.1,,,352.0,145.3,143.6,,157.0,196.8,,,,235.0,171.0,305.3,,,,,,,,,,289.3,238.0,185.0,,179.7,,153.0,-44.0,,,,,214.4,220.1,,,279.0,72.3,70.6,,84.0,123.8,,,,162.0,98.0,232.3,,,,,,,,,,216.3,165.0,,True,,True,True,,,,,False,False,,,False,True,True,,True,True,,,,True,True,False,,,,,,,,,,False,True
47173,157,150.0,,148.3,,167.0,166.0,,,,,263.3,216.8,,,407.0,129.7,122.5,,184.5,150.5,,,,188.0,138.0,323.2,,,,,,,,,,207.6,212.1,-7.0,,-8.7,,10.0,9.0,,,,,106.3,59.8,,,250.0,-27.3,-34.5,,27.5,-6.5,,,,31.0,-19.0,166.2,,,,,,,,,,50.6,55.1,,False,,False,False,,,,,False,False,,,False,False,False,,False,True,,,,False,False,False,,,,,,,,,,False,False
47175,38,132.0,,122.8,,121.0,62.0,,,,,116.4,151.2,,,127.0,156.5,67.3,,86.0,101.4,,,,183.0,90.0,107.8,,,,,,,,,,169.5,123.9,94.0,,84.8,,83.0,24.0,,,,,78.4,113.2,,,89.0,118.5,29.3,,48.0,63.4,,,,145.0,52.0,69.8,,,,,,,,,,131.5,85.9,,True,,True,True,,,,,True,False,,,True,False,True,,True,True,,,,False,True,True,,,,,,,,,,False,True
47177,302,624.0,,649.1,,636.0,1278.0,,,,,899.1,660.3,,,957.0,395.9,507.4,,169.0,459.1,,,,684.0,446.0,833.7,,,,,,318.1,,,,1082.4,1071.5,322.0,,347.1,,334.0,976.0,,,,,597.1,358.3,,,655.0,93.9,205.4,,-133.0,157.1,,,,382.0,144.0,531.7,,,,,,16.1,,,,780.4,769.5,,False,,False,False,,,,,False,False,,,False,True,True,,True,True,,,,False,True,False,,,,,,True,,,,False,False
47179,743,1500.0,,1547.1,,1245.0,1254.0,,,,,2100.1,1375.2,,,2147.0,1328.8,1241.5,,767.0,1212.4,,,,1667.0,1073.0,1377.3,,,,,,876.0,656.0,,,1797.2,1421.3,757.0,,804.1,,502.0,511.0,,,,,1357.1,632.2,,,1404.0,585.8,498.5,,24.0,469.4,,,,924.0,330.0,634.3,,,,,,133.0,-87.0,,,1054.2,678.3,,False,,True,True,,,,,False,True,,,False,True,True,,True,True,,,,False,True,True,,,,,,True,True,,,False,True
47181,178,153.0,,147.0,,150.0,65.0,,,,,459.5,182.3,,,322.0,107.5,134.0,,129.0,129.4,,,,198.0,151.0,339.3,,,,,,,,,,201.1,357.0,-25.0,,-31.0,,-28.0,-113.0,,,,,281.5,4.3,,,144.0,-70.5,-44.0,,-49.0,-48.6,,,,20.0,-27.0,161.3,,,,,,,,,,23.1,179.0,,False,,False,False,,,,,False,True,,,False,False,False,,False,False,,,,True,False,False,,,,,,,,,,True,False
47183,205,267.0,,272.9,,264.0,197.0,,,,,589.4,314.3,,,456.0,256.1,315.1,,91.5,210.5,,,,327.0,234.0,526.9,,,,,,208.0,,,,366.2,384.2,62.0,,67.9,,59.0,-8.0,,,,,384.4,109.3,,,251.0,51.1,110.1,,-113.5,5.5,,,,122.0,29.0,321.9,,,,,,3.0,,,,161.2,179.2,,False,,True,True,,,,,False,False,,,False,True,False,,False,True,,,,False,True,False,,,,,,True,,,,False,False
47185,188,378.0,,396.3,,340.0,241.0,,,,,546.3,443.2,,,589.0,259.3,283.8,,298.0,286.1,,,,404.0,290.0,503.1,,,,,,295.2,,,,427.6,489.9,190.0,,208.3,,152.0,53.0,,,,,358.3,255.2,,,401.0,71.3,95.8,,110.0,98.1,,,,216.0,102.0,315.1,,,,,,107.2,,,,239.6,301.9,,False,,True,True,,,,,False,False,,,False,True,True,,True,True,,,,False,True,False,,,,,,True,,,,False,False
47187,2401,3489.0,,3569.4,,2821.0,1604.0,,,,,4120.8,2619.0,,2725.2,3330.0,3151.5,2499.4,,2067.0,2626.4,,,,4058.0,2102.0,3032.5,,,,,,3843.2,1714.0,,,4981.0,3131.5,1088.0,,1168.4,,420.0,-797.0,,,,,1719.8,218.0,,324.2,929.0,750.5,98.4,,-334.0,225.4,,,,1657.0,-299.0,631.5,,,,,,1442.2,-687.0,,,2580.0,730.5,,False,,True,True,,,,,False,True,,True,True,True,True,,True,True,,,,False,True,True,,,,,,False,True,,,False,True
47189,1231,1959.0,,2019.6,,1866.0,2152.0,,,,,2540.5,1596.8,,,2429.0,1465.4,1666.3,,1011.0,1356.1,,,,2155.0,1334.0,1812.7,,,,,,1741.4,1209.0,,,2277.8,1861.9,728.0,,788.6,,635.0,921.0,,,,,1309.5,365.8,,,1198.0,234.4,435.3,,-220.0,125.1,,,,924.0,103.0,581.7,,,,,,510.4,-22.0,,,1046.8,630.9,,False,,True,False,,,,,False,True,,,False,True,True,,True,True,,,,False,True,True,,,,,,True,True,,,False,True
48001,443,225.0,,203.3,,483.0,213.0,,,,,1009.8,968.0,,,911.0,880.0,740.8,,315.0,735.7,,,,,403.0,955.6,,,,,,391.8,,,,382.0,1470.2,-218.0,,-239.7,,40.0,-230.0,,,,,566.8,525.0,,,468.0,437.0,297.8,,-128.0,292.7,,,,,-40.0,512.6,,,,,,-51.2,,,,-61.0,1027.2,,False,,True,False,,,,,False,False,,,False,False,False,,True,False,,,,,True,False,,,,,,True,,,,True,False
48003,66,249.0,,225.7,,248.0,268.0,,,,,260.2,435.8,,,314.0,293.5,162.1,,234.0,159.4,,,,259.0,227.0,288.0,,,,,,,,,,281.9,227.0,183.0,,159.7,,182.0,202.0,,,,,194.2,369.8,,,248.0,227.5,96.1,,168.0,93.4,,,,193.0,161.0,222.0,,,,,,,,,,215.9,161.0,,True,,True,False,,,,,False,False,,,False,False,True,,True,True,,,,False,True,False,,,,,,,,,,False,True
48005,974,945.0,,1020.8,,940.0,697.0,,,,,1504.2,1891.7,,,1490.0,781.4,1096.8,,1158.5,677.6,,,,1611.0,946.0,1167.6,,,,,,513.0,,,,1119.6,1031.4,-29.0,,46.8,,-34.0,-277.0,,,,,530.2,917.7,,,516.0,-192.6,122.8,,184.5,-296.4,,,,637.0,-28.0,193.6,,,,,,-461.0,,,,145.6,57.4,,False,,False,False,,,,,False,False,,,False,False,False,,False,False,,,,False,True,False,,,,,,False,,,,False,False
48007,190,240.0,,247.6,,224.0,401.0,,,,,213.2,291.0,,,186.0,147.4,230.4,,183.0,242.5,,,,335.0,221.0,320.3,,,,,,,,,,234.4,186.3,50.0,,57.6,,34.0,211.0,,,,,23.2,101.0,,,-4.0,-42.6,40.4,,-7.0,52.5,,,,145.0,31.0,130.3,,,,,,,,,,44.4,-3.7,,False,,True,False,,,,,True,False,,,True,True,True,,True,False,,,,False,True,False,,,,,,,,,,True,True
48009,59,138.0,,138.0,,137.0,92.0,,,,,163.7,172.7,,,186.0,226.4,117.7,,129.0,105.3,,,,216.0,124.0,214.0,,,,,,,,,,179.5,122.5,79.0,,79.0,,78.0,33.0,,,,,104.7,113.7,,,127.0,167.4,58.7,,70.0,46.3,,,,157.0,65.0,155.0,,,,,,,,,,120.5,63.5,,True,,True,True,,,,,False,False,,,False,False,True,,True,True,,,,False,True,False,,,,,,,,,,False,True
48011,16,30.0,,28.8,,21.0,10.0,,,,,19.3,41.0,,,24.0,14.4,11.1,,17.0,15.0,,,,14.0,25.0,24.2,,,,,,,,,,28.1,17.8,14.0,,12.8,,5.0,-6.0,,,,,3.3,25.0,,,8.0,-1.6,-4.9,,1.0,-1.0,,,,-2.0,9.0,8.2,,,,,,,,,,12.1,1.8,,True,,True,True,,,,,True,False,,,True,True,True,,True,True,,,,True,True,True,,,,,,,,,,True,True
48013,1085,1035.0,,873.6,,874.0,7.0,,,,,799.7,1415.7,,,1048.0,5835.7,708.4,,374.0,779.0,,,,1458.0,815.0,1172.1,,,,,,962.5,,,,997.9,1346.5,-50.0,,-211.4,,-211.0,-1078.0,,,,,-285.3,330.7,,,-37.0,4750.7,-376.6,,-711.0,-306.0,,,,373.0,-270.0,87.1,,,,,,-122.5,,,,-87.1,261.5,,False,,False,False,,,,,False,False,,,True,False,False,,False,False,,,,False,False,False,,,,,,False,,,,False,False
48015,320,492.0,,486.8,,415.0,736.0,,,,,352.0,482.6,,,405.0,347.0,361.4,,435.0,433.2,,,,695.0,398.0,401.5,,,,,,,,,,638.7,382.5,172.0,,166.8,,95.0,416.0,,,,,32.0,162.6,,,85.0,27.0,41.4,,115.0,113.2,,,,375.0,78.0,81.5,,,,,,,,,,318.7,62.5,,True,,True,False,,,,,True,True,,,True,True,True,,True,True,,,,False,True,True,,,,,,,,,,False,True
48017,27,21.0,,18.0,,27.0,0.0,,,,,83.5,58.8,,,119.0,104.5,30.6,,12.0,19.1,,,,19.0,54.0,134.3,,,,,,,,,,19.8,66.0,-6.0,,-9.0,,0.0,-27.0,,,,,56.5,31.8,,,92.0,77.5,3.6,,-15.0,-7.9,,,,-8.0,27.0,107.3,,,,,,,,,,-7.2,39.0,,False,,True,False,,,,,False,False,,,False,False,True,,False,False,,,,False,False,False,,,,,,,,,,False,False
48019,305,222.0,,141.2,,201.0,191.0,,,,,219.7,310.5,,,264.0,1323.3,252.1,,141.0,183.5,,,,479.0,242.0,193.2,,,,,,,,,,330.8,194.7,-83.0,,-163.8,,-104.0,-114.0,,,,,-85.3,5.5,,,-41.0,1018.3,-52.9,,-164.0,-121.5,,,,174.0,-63.0,-111.8,,,,,,,,,,25.8,-110.3,,False,,False,False,,,,,False,True,,,True,False,True,,False,False,,,,False,True,False,,,,,,,,,,True,False
48021,3652,672.0,,634.5,,728.0,500.0,,,,,918.1,1389.1,,,1259.0,664.8,692.2,,1308.5,659.6,,,,1104.0,802.0,1176.2,,,,,,398.8,,,,1171.5,660.0,-2980.0,,-3017.5,,-2924.0,-3152.0,,,,,-2733.9,-2262.9,,,-2393.0,-2987.2,-2959.8,,-2343.5,-2992.4,,,,-2548.0,-2850.0,-2475.8,,,,,,-3253.2,,,,-2480.5,-2992.0,,False,,True,False,,,,,True,True,,,True,False,True,,True,False,,,,True,True,True,,,,,,False,,,,True,False
48023,17,102.0,,100.8,,87.0,,,,,,74.9,83.0,,,88.0,95.4,64.4,,138.5,48.6,,,,126.0,68.0,68.8,,,,,,,,,,109.1,,85.0,,83.8,,70.0,,,,,,57.9,66.0,,,71.0,78.4,47.4,,121.5,31.6,,,,109.0,51.0,51.8,,,,,,,,,,92.1,,,True,,True,,,,,,True,True,,,True,True,True,,False,True,,,,False,True,True,,,,,,,,,,False,
48025,310,468.0,,472.0,,462.0,408.0,,,,,607.1,534.9,,,526.0,364.7,433.7,,304.0,418.0,,,,640.0,416.0,633.0,,,,,,,,,,722.0,940.4,158.0,,162.0,,152.0,98.0,,,,,297.1,224.9,,,216.0,54.7,123.7,,-6.0,108.0,,,,330.0,106.0,323.0,,,,,,,,,,412.0,630.4,,False,,True,True,,,,,False,False,,,False,True,True,,True,True,,,,False,True,False,,,,,,,,,,False,False
48027,3090,4203.0,,4240.7,,4192.0,2125.0,,,,,3648.1,7336.6,,,6981.0,6189.2,4063.4,,3296.0,3825.1,,,,5629.0,4141.0,5450.8,,,,,,4324.0,14701.0,,,5112.0,3921.4,1113.0,,1150.7,,1102.0,-965.0,,,,,558.1,4246.6,,,3891.0,3099.2,973.4,,206.0,735.1,,,,2539.0,1051.0,2360.8,,,,,,1234.0,11611.0,,,2022.0,831.4,,False,,True,True,,,,,True,False,,,False,False,True,,True,True,,,,False,True,False,,,,,,False,False,,,False,True
48029,34668,51591.0,,46512.7,37245.4,40235.0,90379.0,,,,,32138.2,57114.3,,69044.7,37554.0,31140.7,38710.3,,34856.0,41401.3,,,,56469.0,32473.0,35349.6,,,,,,41170.4,86568.0,,,40055.0,39220.2,16923.0,,11844.7,2577.4,5567.0,55711.0,,,,,-2529.8,22446.3,,34376.7,2886.0,-3527.3,4042.3,,188.0,6733.3,,,,21801.0,-2195.0,681.6,,,,,,6502.4,51900.0,,,5387.0,4552.2,,True,True,True,False,,,,,True,False,,False,True,True,True,,True,True,,,,False,True,True,,,,,,True,False,,,True,True
48031,329,54.0,,50.4,,54.0,28.0,,,,,70.1,65.9,,,150.0,71.1,46.1,,32.0,45.0,,,,87.0,84.0,96.4,,,,,,,,,,64.1,39.1,-275.0,,-278.6,,-275.0,-301.0,,,,,-258.9,-263.1,,,-179.0,-257.9,-282.9,,-297.0,-284.0,,,,-242.0,-245.0,-232.6,,,,,,,,,,-264.9,-289.9,,False,,False,False,,,,,True,True,,,True,True,False,,False,False,,,,True,True,True,,,,,,,,,,True,False
48033,0,0.0,,0.1,,0.0,0.0,,,,,2.9,2.4,,,11.0,2.1,0.6,,0.0,0.0,,,,0.0,3.0,2.4,,,,,,,,,,1.3,,0.0,,0.1,,0.0,0.0,,,,,2.9,2.4,,,11.0,2.1,0.6,,0.0,0.0,,,,0.0,3.0,2.4,,,,,,,,,,1.3,,,False,,True,True,,,,,False,False,,,False,False,False,,True,False,,,,True,False,False,,,,,,,,,,False,
48035,530,240.0,,238.9,,239.0,284.0,,,,,208.3,254.3,,,358.0,344.1,206.1,,83.0,170.6,,,,401.0,238.0,273.8,,,,,,,,,,301.0,165.6,-290.0,,-291.1,,-291.0,-246.0,,,,,-321.7,-275.7,,,-172.0,-185.9,-323.9,,-447.0,-359.4,,,,-129.0,-292.0,-256.2,,,,,,,,,,-229.0,-364.4,,False,,False,True,,,,,False,True,,,True,True,False,,False,False,,,,True,False,True,,,,,,,,,,True,False
48037,1335,1185.0,,1207.2,,1174.0,2016.0,,,,,981.6,1947.4,,,1690.0,463.8,708.8,,1329.5,1028.9,,,,1471.0,1082.0,1676.9,,,,,,676.0,,,,1236.7,1180.1,-150.0,,-127.8,,-161.0,681.0,,,,,-353.4,612.4,,,355.0,-871.2,-626.2,,-5.5,-306.1,,,,136.0,-253.0,341.9,,,,,,-659.0,,,,-98.3,-154.9,,True,,False,False,,,,,False,False,,,False,False,False,,True,False,,,,True,False,False,,,,,,False,,,,True,False
48039,4613,5769.0,,5761.9,6802.7,5461.0,4754.0,,,,,6109.6,8334.9,,6220.2,5316.0,5507.5,4075.0,,4805.5,4886.9,,,,6785.0,5048.0,7910.8,,,,,,4911.0,6782.0,,,7862.0,4327.8,1156.0,,1148.9,2189.7,848.0,141.0,,,,,1496.6,3721.9,,1607.2,703.0,894.5,-538.0,,192.5,273.9,,,,2172.0,435.0,3297.8,,,,,,298.0,2169.0,,,3249.0,-285.2,,True,False,True,True,,,,,False,False,,False,True,True,True,,True,True,,,,False,True,False,,,,,,True,False,,,False,True
48041,2777,3165.0,,3132.3,,3129.0,2912.0,,,,,3288.4,4931.8,,4157.8,3105.0,4008.8,2325.0,,3000.0,2632.3,,,,3891.0,2774.0,4810.8,,,,,,1880.5,6018.0,,,3463.0,2979.3,388.0,,355.3,,352.0,135.0,,,,,511.4,2154.8,,1380.8,328.0,1231.8,-452.0,,223.0,-144.7,,,,1114.0,-3.0,2033.8,,,,,,-896.5,3241.0,,,686.0,202.3,,True,,True,True,,,,,False,False,,False,True,False,False,,True,True,,,,False,True,False,,,,,,False,False,,,False,True
48043,76,51.0,,51.6,,75.0,,,,,,161.4,99.8,,,209.0,85.6,43.8,,19.0,68.0,,,,94.0,82.0,117.6,,,,,,,,,,65.1,167.7,-25.0,,-24.4,,-1.0,,,,,,85.4,23.8,,,133.0,9.6,-32.2,,-57.0,-8.0,,,,18.0,6.0,41.6,,,,,,,,,,-10.9,91.7,,True,,True,,,,,,False,True,,,False,True,False,,False,True,,,,True,True,False,,,,,,,,,,True,False
48045,13,15.0,,15.1,,19.0,0.0,,,,,26.3,27.3,,,30.0,80.8,11.9,,20.0,12.8,,,,17.0,20.0,25.0,,,,,,,,,,24.1,10.1,2.0,,2.1,,6.0,-13.0,,,,,13.3,14.3,,,17.0,67.8,-1.1,,7.0,-0.2,,,,4.0,7.0,12.0,,,,,,,,,,11.1,-2.9,,False,,False,False,,,,,False,False,,,False,False,True,,False,True,,,,False,False,False,,,,,,,,,,False,False
48047,54,93.0,,90.5,,90.0,54.0,,,,,130.9,107.2,,,141.0,163.5,99.5,,48.0,82.5,,,,119.0,92.0,154.0,,,,,,,,,,82.4,80.6,39.0,,36.5,,36.0,0.0,,,,,76.9,53.2,,,87.0,109.5,45.5,,-6.0,28.5,,,,65.0,38.0,100.0,,,,,,,,,,28.4,26.6,,True,,True,True,,,,,False,False,,,False,False,False,,True,True,,,,False,True,False,,,,,,,,,,True,True
48049,480,780.0,,804.5,,698.0,676.0,,,,,731.3,1072.0,,,745.0,767.2,609.7,,579.0,612.5,,,,771.0,658.0,589.6,,,,,,496.0,,,,1198.3,647.5,300.0,,324.5,,218.0,196.0,,,,,251.3,592.0,,,265.0,287.2,129.7,,99.0,132.5,,,,291.0,178.0,109.6,,,,,,16.0,,,,718.3,167.5,,False,,True,True,,,,,True,False,,,True,True,True,,True,True,,,,True,True,True,,,,,,True,,,,False,True
48051,1005,225.0,,242.8,,232.0,426.0,,,,,193.3,292.9,,,272.0,629.2,131.9,,83.0,169.8,,,,407.0,199.0,239.2,,,,,,,,,,391.8,134.7,-780.0,,-762.2,,-773.0,-579.0,,,,,-811.7,-712.1,,,-733.0,-375.8,-873.1,,-922.0,-835.2,,,,-598.0,-806.0,-765.8,,,,,,,,,,-613.2,-870.3,,True,,True,True,,,,,False,True,,,True,True,False,,False,False,,,,True,False,True,,,,,,,,,,True,False
