,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
29211,96,168.0,11.0,,,,,169.0,,163.0,82.7,80.0,0.0,,,,,72.0,-85.0,,,,,73.0,,67.0,-13.3,-16.0,-96.0,,,,,False,,,,,False,,True,True,True,False,,,,
29213,807,732.0,201.0,,,,,1364.0,,239.6,740.8,687.0,0.0,,390.6,,,-75.0,-606.0,,,,,557.0,,-567.4,-66.2,-120.0,-807.0,,-416.4,,,False,,,,,False,,False,True,False,False,,False,,
29215,232,258.0,180.0,,,,,597.0,,419.7,348.4,511.0,53.6,,,,,26.0,-52.0,,,,,365.0,,187.7,116.4,279.0,-178.4,,,,,False,,,,,False,,False,False,False,False,,,,
29217,414,366.0,113.0,,,,,535.0,,170.8,234.6,404.0,0.0,,,,,-48.0,-301.0,,,,,121.0,,-243.2,-179.4,-10.0,-414.0,,,,,False,,,,,False,,False,False,True,False,,,,
29219,437,612.0,889.0,,,,,599.0,,323.5,400.7,536.0,1.1,,,,,175.0,452.0,,,,,162.0,,-113.5,-36.3,99.0,-435.9,,,,,False,,,,,True,,True,True,True,False,,,,
29221,364,378.0,9.0,,,,,607.0,,101.5,347.6,270.0,0.0,,,,,14.0,-355.0,,,,,243.0,,-262.5,-16.4,-94.0,-364.0,,,,,False,,,,,False,,False,False,False,False,,,,
29223,155,204.0,53.0,,,,,322.0,,93.6,162.4,234.0,28.8,,,,,49.0,-102.0,,,,,167.0,,-61.4,7.4,79.0,-126.2,,,,,False,,,,,False,,False,True,False,False,,,,
29225,632,636.0,298.0,,,,,772.0,,507.6,467.3,854.5,0.0,,456.9,,,4.0,-334.0,,,,,140.0,,-124.4,-164.7,222.5,-632.0,,-175.1,,,False,,,,,False,,False,False,False,False,,False,,
29227,22,54.0,6.0,,,,,60.0,,8.9,15.7,0.0,0.0,,,,,32.0,-16.0,,,,,38.0,,-13.1,-6.3,-22.0,-22.0,,,,,True,,,,,False,,True,True,True,True,,,,
29229,340,348.0,254.0,,,,,418.0,,217.9,263.1,282.0,0.0,,,,,8.0,-86.0,,,,,78.0,,-122.1,-76.9,-58.0,-340.0,,,,,False,,,,,False,,False,False,False,False,,,,
29510,3800,4080.0,2155.0,,,,,4549.0,,2263.0,4029.4,5215.5,1.5,,3603.8,1247.0,,280.0,-1645.0,,,,,749.0,,-1537.0,229.4,1415.5,-3798.5,,-196.2,-2553.0,,False,,,,,False,,False,True,False,False,,True,False,
30001,99,168.0,,,,,,85.0,,180.2,101.6,269.0,0.0,,,,,69.0,,,,,,-14.0,,81.2,2.6,170.0,-99.0,,,,,,,,,,True,,False,True,False,False,,,,
30003,331,126.0,,,,,,194.0,,74.8,176.8,140.0,0.0,,,,,-205.0,,,,,,-137.0,,-256.2,-154.2,-191.0,-331.0,,,,,,,,,,True,,False,True,True,False,,,,
30005,91,54.0,0.0,,,,,50.0,,25.8,45.1,41.0,0.0,,,,,-37.0,-91.0,,,,,-41.0,,-65.2,-45.9,-50.0,-91.0,,,,,False,,,,,False,,False,False,False,False,,,,
30007,95,102.0,20.0,,,,,66.0,,32.5,56.7,33.0,0.0,,,,,7.0,-75.0,,,,,-29.0,,-62.5,-38.3,-62.0,-95.0,,,,,False,,,,,False,,False,False,False,False,,,,
30009,124,60.0,10.0,,,,,97.0,,13.2,63.8,32.0,0.0,,,,,-64.0,-114.0,,,,,-27.0,,-110.8,-60.2,-92.0,-124.0,,,,,False,,,,,True,,False,True,False,False,,,,
30011,10,6.0,0.0,,,,,48.0,,8.5,8.5,15.0,0.0,,,,,-4.0,-10.0,,,,,38.0,,-1.5,-1.5,5.0,-10.0,,,,,False,,,,,False,,True,True,False,False,,,,
30013,875,1476.0,599.0,,,,,2240.0,,557.1,1121.6,2146.5,0.0,,2359.1,,,601.0,-276.0,,,,,1365.0,,-317.9,246.6,1271.5,-875.0,,1484.1,,,True,,,,,False,,True,True,False,False,,False,,
30015,112,114.0,,,,,,39.0,,65.8,54.0,111.0,0.0,,,,,2.0,,,,,,-73.0,,-46.2,-58.0,-1.0,-112.0,,,,,,,,,,False,,False,False,True,False,,,,
30017,183,234.0,,,,,,324.0,,56.4,124.3,136.0,0.0,,,,,51.0,,,,,,141.0,,-126.6,-58.7,-47.0,-183.0,,,,,,,,,,False,,False,False,True,False,,,,
30019,54,6.0,0.0,,,,,58.0,,0.3,3.3,0.0,0.0,,,,,-48.0,-54.0,,,,,4.0,,-53.7,-50.7,-54.0,-54.0,,,,,False,,,,,True,,False,False,False,False,,,,
30021,168,204.0,174.0,,,,,221.0,,150.2,90.5,221.0,0.0,,,,,36.0,6.0,,,,,53.0,,-17.8,-77.5,53.0,-168.0,,,,,True,,,,,False,,True,False,False,False,,,,
30023,163,132.0,13.0,,,,,113.0,,16.3,76.6,43.0,0.0,,,,,-31.0,-150.0,,,,,-50.0,,-146.7,-86.4,-120.0,-163.0,,,,,False,,,,,False,,False,False,False,False,,,,
30025,7,12.0,0.0,,,,,54.0,,0.9,6.6,0.0,0.0,,,,,5.0,-7.0,,,,,47.0,,-6.1,-0.4,-7.0,-7.0,,,,,False,,,,,False,,False,True,False,False,,,,
30027,156,150.0,,,,,,136.0,,14.8,85.1,35.0,0.0,,,,,-6.0,,,,,,-20.0,,-141.2,-70.9,-121.0,-156.0,,,,,,,,,,False,,False,False,False,False,,,,
30029,1772,1854.0,878.0,,,,,2874.0,,511.7,1320.6,1548.0,0.0,,1427.0,,,82.0,-894.0,,,,,1102.0,,-1260.3,-451.4,-224.0,-1772.0,,-345.0,,,False,,,,,False,,False,False,False,False,,False,,
30031,2650,1392.0,1401.0,,,,,1281.0,,548.8,1560.4,592.0,0.0,,3331.4,,,-1258.0,-1249.0,,,,,-1369.0,,-2101.2,-1089.6,-2058.0,-2650.0,,681.4,,,True,,,,,False,,False,True,False,False,,True,,
30033,6,0.0,0.0,,,,,24.0,,0.5,4.0,12.0,,,,,,-6.0,-6.0,,,,,18.0,,-5.5,-2.0,6.0,,,,,,False,,,,,False,,True,True,False,,,,,
30035,185,144.0,30.0,,,,,312.0,,669.0,140.8,241.0,0.0,,,,,-41.0,-155.0,,,,,127.0,,484.0,-44.2,56.0,-185.0,,,,,False,,,,,False,,False,False,False,False,,,,
30037,9,18.0,0.0,,,,,12.0,,178.6,11.7,24.0,,,,,,9.0,-9.0,,,,,3.0,,169.6,2.7,15.0,,,,,,False,,,,,True,,False,True,False,,,,,
30039,27,54.0,,,,,,30.0,,5.1,23.0,56.0,0.0,,,,,27.0,,,,,,3.0,,-21.9,-4.0,29.0,-27.0,,,,,,,,,,True,,True,True,False,False,,,,
30041,242,396.0,156.0,,,,,351.0,,123.5,181.2,331.0,0.0,,,,,154.0,-86.0,,,,,109.0,,-118.5,-60.8,89.0,-242.0,,,,,True,,,,,True,,True,True,True,False,,,,
30043,232,294.0,71.0,,,,,137.0,,126.9,166.0,215.0,0.0,,,,,62.0,-161.0,,,,,-95.0,,-105.1,-66.0,-17.0,-232.0,,,,,False,,,,,False,,False,False,True,False,,,,
30045,7,18.0,0.0,,,,,18.0,,2.1,8.1,0.0,,,,,,11.0,-7.0,,,,,11.0,,-4.9,1.1,-7.0,,,,,,True,,,,,False,,True,True,True,,,,,
30047,406,246.0,62.0,,,,,584.0,,184.2,392.6,161.0,0.0,,,,,-160.0,-344.0,,,,,178.0,,-221.8,-13.4,-245.0,-406.0,,,,,False,,,,,False,,False,True,False,False,,,,
30049,1447,2178.0,1034.0,,,,,1292.0,,744.3,1131.2,1702.0,0.0,,2420.5,,,731.0,-413.0,,,,,-155.0,,-702.7,-315.8,255.0,-1447.0,,973.5,,,True,,,,,True,,True,True,True,False,,False,,
30051,6,18.0,0.0,,,,,30.0,,0.0,7.2,48.0,0.0,,,,,12.0,-6.0,,,,,24.0,,-6.0,1.2,42.0,-6.0,,,,,True,,,,,False,,True,True,False,True,,,,
30053,394,408.0,414.0,,,,,640.0,,161.4,263.1,398.0,0.0,,,,,14.0,20.0,,,,,246.0,,-232.6,-130.9,4.0,-394.0,,,,,False,,,,,False,,False,False,True,False,,,,
30055,29,30.0,0.0,,,,,111.0,,8.7,16.4,25.0,0.0,,,,,1.0,-29.0,,,,,82.0,,-20.3,-12.6,-4.0,-29.0,,,,,False,,,,,False,,False,False,False,False,,,,
30057,156,84.0,,,,,,48.0,,24.8,62.9,36.0,0.0,,,,,-72.0,,,,,,-108.0,,-131.2,-93.1,-120.0,-156.0,,,,,,,,,,False,,False,False,False,False,,,,
30059,7,6.0,0.0,,,,,23.0,,3.9,1.0,6.0,0.0,,,,,-1.0,-7.0,,,,,16.0,,-3.1,-6.0,-1.0,-7.0,,,,,False,,,,,False,,False,False,False,False,,,,
30061,52,150.0,0.0,,,,,149.0,,167.2,68.9,192.0,0.0,,,,,98.0,-52.0,,,,,97.0,,115.2,16.9,140.0,-52.0,,,,,True,,,,,True,,False,True,False,True,,,,
30063,1604,1770.0,1704.0,,,,,2299.0,,470.2,1477.4,1356.0,0.0,,1088.9,,,166.0,100.0,,,,,695.0,,-1133.8,-126.6,-248.0,-1604.0,,-515.1,,,True,,,,,False,,False,True,False,False,,False,,
30065,29,18.0,0.0,,,,,52.0,,2.3,21.4,1.0,0.0,,,,,-11.0,-29.0,,,,,23.0,,-26.7,-7.6,-28.0,-29.0,,,,,False,,,,,False,,False,True,False,False,,,,
30067,216,150.0,36.0,,,,,209.0,,56.9,154.9,103.0,0.0,,,,,-66.0,-180.0,,,,,-7.0,,-159.1,-61.1,-113.0,-216.0,,,,,False,,,,,True,,False,True,False,False,,,,
30069,2,0.0,0.0,,,,,4.0,,0.2,1.3,6.0,,,,,,-2.0,-2.0,,,,,2.0,,-1.8,-0.7,4.0,,,,,,False,,,,,False,,True,True,False,,,,,
30071,65,150.0,,,,,,29.0,,38.0,42.1,198.0,0.0,,,,,85.0,,,,,,-36.0,,-27.0,-22.9,133.0,-65.0,,,,,,,,,,True,,True,True,False,True,,,,
30073,72,66.0,0.0,,,,,77.0,,15.0,43.0,26.0,0.0,,,,,-6.0,-72.0,,,,,5.0,,-57.0,-29.0,-46.0,-72.0,,,,,False,,,,,True,,False,False,False,False,,,,
30075,7,36.0,,,,,,73.0,,39.4,18.6,24.0,0.0,,,,,29.0,,,,,,66.0,,32.4,11.6,17.0,-7.0,,,,,,,,,,False,,False,True,True,True,,,,
30077,95,48.0,8.0,,,,,74.0,,11.8,27.8,3.0,0.0,,,,,-47.0,-87.0,,,,,-21.0,,-83.2,-67.2,-92.0,-95.0,,,,,False,,,,,True,,False,False,False,False,,,,
30079,3,0.0,0.0,,,,,40.0,,0.3,2.3,65.0,0.0,,,,,-3.0,-3.0,,,,,37.0,,-2.7,-0.7,62.0,-3.0,,,,,False,,,,,False,,True,True,False,False,,,,
30081,465,444.0,85.0,,,,,629.0,,133.0,500.7,282.0,0.0,,,,,-21.0,-380.0,,,,,164.0,,-332.0,35.7,-183.0,-465.0,,,,,False,,,,,False,,False,False,False,False,,,,
30083,128,204.0,59.0,,,,,288.0,,37.9,148.6,113.0,0.0,,,,,76.0,-69.0,,,,,160.0,,-90.1,20.6,-15.0,-128.0,,,,,True,,,,,False,,False,True,True,False,,,,
30085,135,108.0,34.0,,,,,234.0,,76.4,127.8,155.5,0.0,,,,,-27.0,-101.0,,,,,99.0,,-58.6,-7.2,20.5,-135.0,,,,,False,,,,,False,,False,True,True,False,,,,
30087,151,138.0,0.0,,,,,122.0,,65.2,116.9,122.0,0.0,,,,,-13.0,-151.0,,,,,-29.0,,-85.8,-34.1,-29.0,-151.0,,,,,False,,,,,False,,False,False,False,False,,,,
30089,144,162.0,0.0,,,,,235.0,,202.7,148.5,228.0,0.1,,,,,18.0,-144.0,,,,,91.0,,58.7,4.5,84.0,-143.9,,,,,False,,,,,False,,False,True,False,False,,,,
30091,37,18.0,0.0,,,,,30.0,,6.8,25.2,27.0,0.0,,,,,-19.0,-37.0,,,,,-7.0,,-30.2,-11.8,-10.0,-37.0,,,,,False,,,,,True,,False,True,True,False,,,,
30093,651,768.0,110.0,,,,,556.0,,199.1,505.7,581.0,0.0,,1317.2,,,117.0,-541.0,,,,,-95.0,,-451.9,-145.3,-70.0,-651.0,,666.2,,,False,,,,,True,,False,False,True,False,,False,,
30095,132,66.0,20.0,,,,,105.0,,46.6,76.6,112.0,0.0,,,,,-66.0,-112.0,,,,,-27.0,,-85.4,-55.4,-20.0,-132.0,,,,,False,,,,,True,,False,True,True,False,,,,
30097,26,18.0,0.0,,,,,32.0,,5.7,23.8,0.0,0.0,,,,,-8.0,-26.0,,,,,6.0,,-20.3,-2.2,-26.0,-26.0,,,,,False,,,,,True,,False,True,False,False,,,,
30099,103,90.0,,,,,,48.0,,10.4,40.8,60.0,0.0,,,,,-13.0,,,,,,-55.0,,-92.6,-62.2,-43.0,-103.0,,,,,,,,,,False,,False,False,False,False,,,,
30101,39,42.0,,,,,,50.0,,15.1,58.5,33.0,0.0,,,,,3.0,,,,,,11.0,,-23.9,19.5,-6.0,-39.0,,,,,,,,,,False,,False,False,False,False,,,,
30103,11,24.0,0.0,,,,,18.0,,1.2,6.2,12.0,,,,,,13.0,-11.0,,,,,7.0,,-9.8,-4.8,1.0,,,,,,True,,,,,True,,True,True,True,,,,,
30105,150,42.0,,,,,,170.0,,8.6,47.9,65.0,0.0,,,,,-108.0,,,,,,20.0,,-141.4,-102.1,-85.0,-150.0,,,,,,,,,,True,,False,True,True,False,,,,
30107,21,72.0,,,,,,24.0,,44.7,30.1,14.0,0.0,,,,,51.0,,,,,,3.0,,23.7,9.1,-7.0,-21.0,,,,,,,,,,True,,True,True,True,True,,,,
30109,2,24.0,0.0,,,,,54.0,,28.6,7.9,4.0,0.0,,,,,22.0,-2.0,,,,,52.0,,26.6,5.9,2.0,-2.0,,,,,True,,,,,False,,False,True,True,True,,,,
30111,2146,2292.0,1123.0,,,,,3713.0,,884.2,1846.2,2241.0,0.1,,1847.5,668.0,,146.0,-1023.0,,,,,1567.0,,-1261.8,-299.8,95.0,-2145.9,,-298.5,-1478.0,,False,,,,,False,,False,False,True,False,,False,False,
31001,440,414.0,59.0,,,,,829.0,,77.1,531.3,270.0,0.4,,668.8,,,-26.0,-381.0,,,,,389.0,,-362.9,91.3,-170.0,-439.6,,228.8,,,False,,,,,False,,False,False,False,False,,False,,
31003,42,84.0,23.0,,,,,102.0,,52.5,70.3,116.0,0.0,,,,,42.0,-19.0,,,,,60.0,,10.5,28.3,74.0,-42.0,,,,,True,,,,,False,,True,True,False,False,,,,
31005,5,0.0,0.0,,,,,12.0,,1.1,2.3,6.0,,,,,,-5.0,-5.0,,,,,7.0,,-3.9,-2.7,1.0,,,,,,False,,,,,False,,True,True,True,,,,,
31007,5,12.0,0.0,,,,,18.0,,17.5,9.3,18.0,,,,,,7.0,-5.0,,,,,13.0,,12.5,4.3,13.0,,,,,,True,,,,,False,,False,True,False,,,,,
31009,5,0.0,0.0,,,,,7.0,,1.8,5.2,6.0,,,,,,-5.0,-5.0,,,,,2.0,,-3.2,0.2,1.0,,,,,,False,,,,,True,,True,True,True,,,,,
31011,74,102.0,17.0,,,,,78.0,,13.7,61.7,50.0,0.0,,,,,28.0,-57.0,,,,,4.0,,-60.3,-12.3,-24.0,-74.0,,,,,False,,,,,True,,False,True,True,False,,,,
31013,112,162.0,18.0,,,,,147.0,,33.2,82.7,110.0,0.0,,,,,50.0,-94.0,,,,,35.0,,-78.8,-29.3,-2.0,-112.0,,,,,False,,,,,True,,False,True,True,False,,,,
31015,16,12.0,0.0,,,,,56.0,,4.2,10.5,1.0,0.0,,,,,-4.0,-16.0,,,,,40.0,,-11.8,-5.5,-15.0,-16.0,,,,,False,,,,,False,,False,False,False,False,,,,
31017,8,24.0,0.0,,,,,33.0,,18.3,37.7,39.0,0.0,,,,,16.0,-8.0,,,,,25.0,,10.3,29.7,31.0,-8.0,,,,,True,,,,,False,,True,False,False,True,,,,
31019,703,534.0,288.0,,,,,1001.0,,142.5,612.4,567.5,0.3,,842.6,,,-169.0,-415.0,,,,,298.0,,-560.5,-90.6,-135.5,-702.7,,139.6,,,False,,,,,False,,False,True,True,False,,True,,
31021,82,54.0,8.0,,,,,114.0,,6.0,49.6,18.0,0.0,,,,,-28.0,-74.0,,,,,32.0,,-76.0,-32.4,-64.0,-82.0,,,,,False,,,,,False,,False,False,False,False,,,,
31023,68,66.0,14.0,,,,,230.0,,5.8,97.7,10.0,0.0,,,,,-2.0,-54.0,,,,,162.0,,-62.2,29.7,-58.0,-68.0,,,,,False,,,,,False,,False,False,False,False,,,,
31025,549,474.0,100.0,,,,,569.0,,215.4,360.0,428.0,1.1,,,,,-75.0,-449.0,,,,,20.0,,-333.6,-189.0,-121.0,-547.9,,,,,False,,,,,True,,False,False,False,False,,,,
31027,145,48.0,25.0,,,,,104.0,,47.8,117.5,60.0,0.0,,,,,-97.0,-120.0,,,,,-41.0,,-97.2,-27.5,-85.0,-145.0,,,,,False,,,,,True,,False,True,True,False,,,,
31029,98,246.0,8.0,,,,,67.0,,48.7,107.6,114.0,0.0,,,,,148.0,-90.0,,,,,-31.0,,-49.3,9.6,16.0,-98.0,,,,,True,,,,,True,,True,True,True,True,,,,
31031,20,6.0,0.0,,,,,77.0,,19.6,45.8,48.0,0.0,,,,,-14.0,-20.0,,,,,57.0,,-0.4,25.8,28.0,-20.0,,,,,False,,,,,False,,True,False,False,False,,,,
31033,139,270.0,37.0,,,,,161.0,,66.5,137.2,167.0,0.2,,,,,131.0,-102.0,,,,,22.0,,-72.5,-1.8,28.0,-138.8,,,,,True,,,,,True,,True,True,True,False,,,,
31035,122,90.0,20.0,,,,,119.0,,28.1,70.1,78.0,0.0,,,,,-32.0,-102.0,,,,,-3.0,,-93.9,-51.9,-44.0,-122.0,,,,,False,,,,,True,,False,False,False,False,,,,
31037,115,144.0,,,,,,330.0,,15.0,131.4,81.5,0.3,,,,,29.0,,,,,,215.0,,-100.0,16.4,-33.5,-114.7,,,,,,,,,,False,,False,True,False,False,,,,
31039,195,246.0,37.0,,,,,179.0,,163.0,136.7,193.0,0.0,,,,,51.0,-158.0,,,,,-16.0,,-32.0,-58.3,-2.0,-195.0,,,,,False,,,,,True,,True,False,True,False,,,,
31041,170,96.0,36.0,,,,,190.0,,49.2,89.6,127.0,0.0,,,,,-74.0,-134.0,,,,,20.0,,-120.8,-80.4,-43.0,-170.0,,,,,False,,,,,True,,False,False,True,False,,,,
31043,210,408.0,,,,,,413.0,,94.1,382.9,290.0,2.4,,243.1,,,198.0,,,,,,203.0,,-115.9,172.9,80.0,-207.6,,33.1,,,,,,,,False,,True,True,True,False,,True,,
31045,111,96.0,18.0,,,,,100.0,,47.8,89.8,55.0,0.0,,,,,-15.0,-93.0,,,,,-11.0,,-63.2,-21.2,-56.0,-111.0,,,,,False,,,,,True,,False,False,False,False,,,,
31047,315,468.0,122.0,,,,,474.0,,110.9,381.3,413.0,1.1,,742.9,,,153.0,-193.0,,,,,159.0,,-204.1,66.3,98.0,-313.9,,427.9,,,False,,,,,False,,False,True,True,False,,False,,
31049,23,0.0,0.0,,,,,24.0,,3.1,8.8,0.0,,,,,,-23.0,-23.0,,,,,1.0,,-19.9,-14.2,-23.0,,,,,,False,,,,,True,,True,True,False,,,,,
31051,67,132.0,19.0,,,,,92.0,,38.1,79.6,92.0,0.0,,,,,65.0,-48.0,,,,,25.0,,-28.9,12.6,25.0,-67.0,,,,,True,,,,,True,,True,True,True,False,,,,
31053,854,900.0,525.0,,,,,876.0,,304.7,561.4,833.0,0.2,,495.0,,,46.0,-329.0,,,,,22.0,,-549.3,-292.6,-21.0,-853.8,,-359.0,,,False,,,,,True,,False,False,True,False,,False,,
31055,10617,12426.0,10556.0,,,,,12351.0,,3462.8,11205.5,11451.0,54.5,,5617.6,3311.0,,1809.0,-61.0,,,,,1734.0,,-7154.2,588.5,834.0,-10562.5,,-4999.4,-7306.0,,True,,,,,True,,False,True,True,False,,False,False,
31057,73,24.0,0.0,,,,,25.0,,3.8,14.5,0.0,,,,,,-49.0,-73.0,,,,,-48.0,,-69.2,-58.5,-73.0,,,,,,False,,,,,True,,False,False,False,,,,,
31059,59,30.0,7.0,,,,,131.0,,8.1,59.4,19.0,0.0,,,,,-29.0,-52.0,,,,,72.0,,-50.9,0.4,-40.0,-59.0,,,,,False,,,,,False,,False,True,False,False,,,,
31061,31,102.0,0.0,,,,,67.0,,14.4,20.9,14.0,0.0,,,,,71.0,-31.0,,,,,36.0,,-16.6,-10.1,-17.0,-31.0,,,,,True,,,,,True,,True,True,True,True,,,,
31063,44,42.0,,,,,,25.0,,12.5,17.3,7.0,0.0,,,,,-2.0,,,,,,-19.0,,-31.5,-26.7,-37.0,-44.0,,,,,,,,,,False,,False,False,False,False,,,,
31065,125,66.0,13.0,,,,,73.0,,6.4,49.3,16.0,0.0,,,,,-59.0,-112.0,,,,,-52.0,,-118.6,-75.7,-109.0,-125.0,,,,,False,,,,,True,,False,False,False,False,,,,
31067,250,336.0,57.0,,,,,651.0,,78.5,265.8,185.0,0.0,,,,,86.0,-193.0,,,,,401.0,,-171.5,15.8,-65.0,-250.0,,,,,False,,,,,False,,False,True,True,False,,,,
31069,23,12.0,0.0,,,,,66.0,,0.8,4.2,24.0,,,,,,-11.0,-23.0,,,,,43.0,,-22.2,-18.8,1.0,,,,,,False,,,,,False,,False,False,True,,,,,
31071,18,12.0,0.0,,,,,19.0,,22.8,11.8,10.0,0.0,,,,,-6.0,-18.0,,,,,1.0,,4.8,-6.2,-8.0,-18.0,,,,,False,,,,,True,,True,False,False,False,,,,
31073,26,54.0,,,,,,65.0,,49.4,36.0,54.0,28.7,,,,,28.0,,,,,,39.0,,23.4,10.0,28.0,2.7,,,,,,,,,,False,,True,True,False,True,,,,
31075,5,0.0,0.0,,,,,12.0,,0.1,3.0,6.0,,,,,,-5.0,-5.0,,,,,7.0,,-4.9,-2.0,1.0,,,,,,False,,,,,False,,True,True,True,,,,,
31077,28,24.0,0.0,,,,,43.0,,19.1,26.8,34.0,0.0,,,,,-4.0,-28.0,,,,,15.0,,-8.9,-1.2,6.0,-28.0,,,,,False,,,,,False,,False,True,False,False,,,,
31079,1114,696.0,107.0,,,,,1731.0,,190.1,1064.5,562.0,1.6,,1633.7,,,-418.0,-1007.0,,,,,617.0,,-923.9,-49.5,-552.0,-1112.4,,519.7,,,False,,,,,False,,False,True,False,False,,False,,
31081,174,114.0,31.0,,,,,209.0,,35.3,110.1,90.0,0.0,,,,,-60.0,-143.0,,,,,35.0,,-138.7,-63.9,-84.0,-174.0,,,,,False,,,,,True,,False,False,False,False,,,,
31083,29,48.0,6.0,,,,,59.0,,3.9,34.4,43.0,0.0,,,,,19.0,-23.0,,,,,30.0,,-25.1,5.4,14.0,-29.0,,,,,False,,,,,False,,False,True,True,False,,,,
31085,5,18.0,0.0,,,,,30.0,,0.2,15.3,18.0,,,,,,13.0,-5.0,,,,,25.0,,-4.8,10.3,13.0,,,,,,True,,,,,False,,True,True,False,,,,,
31087,125,78.0,0.0,,,,,45.0,,32.3,50.2,48.0,0.0,,,,,-47.0,-125.0,,,,,-80.0,,-92.7,-74.8,-77.0,-125.0,,,,,False,,,,,False,,False,False,False,False,,,,
31089,132,162.0,35.0,,,,,185.0,,154.4,110.9,113.0,0.0,,,,,30.0,-97.0,,,,,53.0,,22.4,-21.1,-19.0,-132.0,,,,,False,,,,,False,,True,True,True,False,,,,
31091,2,6.0,0.0,,,,,12.0,,0.1,2.4,6.0,,,,,,4.0,-2.0,,,,,10.0,,-1.9,0.4,4.0,,,,,,True,,,,,False,,True,True,False,,,,,
31093,57,108.0,0.0,,,,,151.0,,36.6,90.5,81.0,0.0,,,,,51.0,-57.0,,,,,94.0,,-20.4,33.5,24.0,-57.0,,,,,False,,,,,False,,True,True,True,False,,,,
31095,72,96.0,24.0,,,,,223.0,,27.4,72.2,128.5,0.0,,,,,24.0,-48.0,,,,,151.0,,-44.6,0.2,56.5,-72.0,,,,,False,,,,,False,,False,True,False,False,,,,
31097,130,132.0,48.0,,,,,115.0,,322.4,106.2,210.5,0.0,,,,,2.0,-82.0,,,,,-15.0,,192.4,-23.8,80.5,-130.0,,,,,False,,,,,False,,False,False,False,False,,,,
31099,85,60.0,10.0,,,,,135.0,,9.0,69.9,37.0,0.0,,,,,-25.0,-75.0,,,,,50.0,,-76.0,-15.1,-48.0,-85.0,,,,,False,,,,,False,,False,True,False,False,,,,
31101,98,144.0,30.0,,,,,131.0,,54.3,109.9,101.0,0.0,,,,,46.0,-68.0,,,,,33.0,,-43.7,11.9,3.0,-98.0,,,,,False,,,,,True,,True,True,True,False,,,,
31103,6,0.0,0.0,,,,,21.0,,10.8,8.0,4.0,,,,,,-6.0,-6.0,,,,,15.0,,4.8,2.0,-2.0,,,,,,False,,,,,False,,True,True,True,,,,,
31105,72,96.0,16.0,,,,,67.0,,89.6,72.9,123.0,0.0,,,,,24.0,-56.0,,,,,-5.0,,17.6,0.9,51.0,-72.0,,,,,False,,,,,True,,True,True,False,False,,,,
31107,160,132.0,51.0,,,,,121.0,,113.2,132.8,148.0,0.0,,,,,-28.0,-109.0,,,,,-39.0,,-46.8,-27.2,-12.0,-160.0,,,,,False,,,,,False,,False,True,True,False,,,,
31109,5562,5826.0,12467.0,,,,,8005.0,,1243.4,5789.6,4456.0,9.6,,3584.6,1596.0,,264.0,6905.0,,,,,2443.0,,-4318.6,227.6,-1106.0,-5552.4,,-1977.4,-3966.0,,False,,,,,False,,False,True,False,False,,False,False,
31111,523,468.0,101.0,,,,,683.0,,185.1,465.7,399.0,0.1,,1091.4,,,-55.0,-422.0,,,,,160.0,,-337.9,-57.3,-124.0,-522.9,,568.4,,,False,,,,,False,,False,False,False,False,,False,,
31113,15,30.0,0.0,,,,,18.0,,4.9,6.4,42.0,,,,,,15.0,-15.0,,,,,3.0,,-10.1,-8.6,27.0,,,,,,False,,,,,True,,True,True,False,,,,,
31115,8,0.0,0.0,,,,,12.0,,0.2,1.5,12.0,,,,,,-8.0,-8.0,,,,,4.0,,-7.8,-6.5,4.0,,,,,,False,,,,,True,,True,True,True,,,,,
31117,6,12.0,0.0,,,,,15.0,,7.3,5.5,9.0,,,,,,6.0,-6.0,,,,,9.0,,1.3,-0.5,3.0,,,,,,False,,,,,False,,True,True,True,,,,,
31119,351,450.0,88.0,,,,,891.0,,100.0,459.6,322.5,0.6,,1750.4,,,99.0,-263.0,,,,,540.0,,-251.0,108.6,-28.5,-350.4,,1399.4,,,False,,,,,False,,False,False,True,False,,False,,
