,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
13001,56,90.0,89.7,,55.0,26.0,,,,,,,55.0,,77.8,38.4,,40.8,81.3,0.1,103.0,311.0,,43.1,,,,,0.0,174.9,152.9,34.0,33.7,,-1.0,-30.0,,,,,,,-1.0,,21.8,-17.6,,-15.2,25.3,-55.9,47.0,255.0,,-12.9,,,,,-56.0,118.9,96.9,True,,True,True,,,,,,,True,,True,True,,True,True,False,False,False,,True,,,,,False,False,False
13003,12,8.0,8.1,,7.0,7.0,,,,,,,29.0,,9.2,9.5,,0.5,6.2,0.0,,,,5.9,,,,,0.0,24.9,24.6,-4.0,-3.9,,-5.0,-5.0,,,,,,,17.0,,-2.8,-2.5,,-11.5,-5.8,-12.0,,,,-6.1,,,,,-12.0,12.9,12.6,True,,False,False,,,,,,,False,,True,True,,False,False,False,,,,False,,,,,False,False,False
13005,18,60.0,55.5,,41.0,14.0,,,,,,,34.0,,70.8,17.8,,18.3,51.2,0.1,73.0,52.0,,40.5,,,,,1.0,73.6,80.2,42.0,37.5,,23.0,-4.0,,,,,,,16.0,,52.8,-0.2,,0.3,33.2,-17.9,55.0,34.0,,22.5,,,,,-17.0,55.6,62.2,True,,True,True,,,,,,,True,,False,True,,True,True,True,False,True,,True,,,,,True,False,False
13007,6,10.0,10.8,,6.0,0.0,,,,,,,12.0,,3.3,1.9,,0.8,3.4,,,16.0,,11.4,,,,,10.0,11.8,29.9,4.0,4.8,,0.0,-6.0,,,,,,,6.0,,-2.7,-4.1,,-5.2,-2.6,,,10.0,,5.4,,,,,4.0,5.8,23.9,False,,True,False,,,,,,,False,,True,False,,False,True,,,False,,False,,,,,False,False,False
13009,101,286.0,261.6,,174.0,127.0,,,,,,,140.0,,234.2,156.7,,138.2,194.2,0.0,319.0,1013.0,,113.1,263.5,,,,66.0,361.6,346.7,185.0,160.6,,73.0,26.0,,,,,,,39.0,,133.2,55.7,,37.2,93.2,-101.0,218.0,912.0,,12.1,162.5,,,,-35.0,260.6,245.7,True,,True,True,,,,,,,True,,True,True,,True,True,True,False,False,,True,True,,,,True,False,False
13011,37,70.0,69.2,,64.0,61.0,,,,,,,87.0,,123.5,42.4,,24.5,54.2,50.0,79.0,101.0,,47.7,,,,,56.0,83.8,196.3,33.0,32.2,,27.0,24.0,,,,,,,50.0,,86.5,5.4,,-12.5,17.2,13.0,42.0,64.0,,10.7,,,,,19.0,46.8,159.3,True,,True,True,,,,,,,False,,False,True,,True,True,True,False,False,,True,,,,,True,False,False
13013,189,228.0,224.9,,207.0,193.0,,,,,,,241.0,,229.3,136.0,,129.7,184.1,130.4,193.0,276.0,,161.2,247.1,,,,176.0,293.0,759.5,39.0,35.9,,18.0,4.0,,,,,,,52.0,,40.3,-53.0,,-59.3,-4.9,-58.6,4.0,87.0,,-27.8,58.1,,,,-13.0,104.0,570.5,True,,True,True,,,,,,,False,,False,False,,False,True,False,True,False,,True,False,,,,True,False,False
13015,210,248.0,249.5,,219.0,137.0,,,,,,,387.0,,296.3,147.3,,145.1,209.0,135.4,228.0,169.0,,173.1,228.9,,,,192.0,394.5,635.9,38.0,39.5,,9.0,-73.0,,,,,,,177.0,,86.3,-62.7,,-64.9,-1.0,-74.6,18.0,-41.0,,-36.9,18.9,,,,-18.0,184.5,425.9,False,,True,False,,,,,,,False,,False,False,,False,True,False,True,False,,True,True,,,,True,False,False
13017,67,80.0,81.6,,55.0,54.0,,,,,,,41.0,,76.3,33.5,,31.3,53.7,0.0,71.0,82.0,,89.4,,,,,33.0,121.8,63.1,13.0,14.6,,-12.0,-13.0,,,,,,,-26.0,,9.3,-33.5,,-35.7,-13.3,-67.0,4.0,15.0,,22.4,,,,,-34.0,54.8,-3.9,False,,True,False,,,,,,,False,,True,False,,False,False,False,True,False,,False,,,,,False,False,True
13019,23,40.0,38.4,,25.0,17.0,,,,,,,31.0,,39.8,16.0,,17.9,26.0,16.5,53.0,68.0,,11.1,,,,,33.0,54.0,105.9,17.0,15.4,,2.0,-6.0,,,,,,,8.0,,16.8,-7.0,,-5.1,3.0,-6.5,30.0,45.0,,-11.9,,,,,10.0,31.0,82.9,True,,True,True,,,,,,,True,,True,True,,True,True,True,False,False,,True,,,,,True,False,False
13021,187,496.0,590.2,,356.0,219.0,,,,,,,460.0,,440.0,283.6,,248.4,356.6,8.0,529.0,791.0,,212.5,459.5,174.0,,,354.0,781.1,447.4,309.0,403.2,,169.0,32.0,,,,,,,273.0,,253.0,96.6,,61.4,169.6,-179.0,342.0,604.0,,25.5,272.5,-13.0,,,167.0,594.1,260.4,False,,True,True,,,,,,,True,,True,True,,True,True,True,False,False,,True,True,True,,,True,False,True
13023,22,20.0,30.1,,20.0,36.0,,,,,,,73.0,,48.1,26.5,,3.5,17.9,0.0,40.0,0.0,,5.8,,,,,14.0,47.0,35.1,-2.0,8.1,,-2.0,14.0,,,,,,,51.0,,26.1,4.5,,-18.5,-4.1,-22.0,18.0,-22.0,,-16.2,,,,,-8.0,25.0,13.1,False,,False,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,False,False,False
13025,9,34.0,34.0,,25.0,14.0,,,,,,,26.0,,39.1,18.2,,10.9,25.4,17.5,40.0,66.0,,14.7,,,,,37.0,49.3,79.6,25.0,25.0,,16.0,5.0,,,,,,,17.0,,30.1,9.2,,1.9,16.4,8.5,31.0,57.0,,5.7,,,,,28.0,40.3,70.6,True,,True,True,,,,,,,True,,False,True,,True,True,True,False,False,,True,,,,,False,False,False
13027,18,36.0,34.9,,15.0,6.0,,,,,,,18.0,,53.8,15.6,,11.3,15.7,0.1,52.0,40.0,,3.6,,,,,30.0,51.5,78.4,18.0,16.9,,-3.0,-12.0,,,,,,,0.0,,35.8,-2.4,,-6.7,-2.3,-17.9,34.0,22.0,,-14.4,,,,,12.0,33.5,60.4,True,,True,True,,,,,,,True,,False,True,,True,True,True,False,False,,True,,,,,True,False,False
13029,115,152.0,148.5,,119.0,178.0,,,,,,,118.0,,178.6,56.7,,87.2,112.5,52.4,181.0,115.0,,10.1,,,,,99.0,177.4,381.5,37.0,33.5,,4.0,63.0,,,,,,,3.0,,63.6,-58.3,,-27.8,-2.5,-62.6,66.0,0.0,,-104.9,,,,,-16.0,62.4,266.5,True,,True,False,,,,,,,True,,False,False,,True,True,False,False,True,,False,,,,,True,False,False
13031,155,312.0,259.2,,254.0,398.0,,,,,,,465.0,,299.1,134.2,,232.8,244.3,0.1,222.0,239.0,,186.9,209.9,,,,198.0,492.7,348.0,157.0,104.2,,99.0,243.0,,,,,,,310.0,,144.1,-20.8,,77.8,89.3,-154.9,67.0,84.0,,31.9,54.9,,,,43.0,337.7,193.0,True,,True,False,,,,,,,False,,True,True,,True,True,True,True,True,,True,True,,,,True,False,False
13033,78,70.0,67.2,,67.0,29.0,,,,,,,82.0,,104.2,47.7,,49.1,73.6,0.0,81.0,115.0,,13.6,,,,,60.0,103.6,149.0,-8.0,-10.8,,-11.0,-49.0,,,,,,,4.0,,26.2,-30.3,,-28.9,-4.4,-78.0,3.0,37.0,,-64.4,,,,,-18.0,25.6,71.0,False,,False,False,,,,,,,True,,False,False,,False,True,False,True,False,,False,,,,,False,False,False
13035,58,34.0,32.1,,35.0,56.0,,,,,,,66.0,,117.2,30.0,,15.9,42.9,0.8,65.0,111.0,,22.1,,,,,31.0,52.2,69.9,-24.0,-25.9,,-23.0,-2.0,,,,,,,8.0,,59.2,-28.0,,-42.1,-15.1,-57.2,7.0,53.0,,-35.9,,,,,-27.0,-5.8,11.9,False,,True,True,,,,,,,True,,False,False,,False,True,False,True,False,,False,,,,,False,True,True
13037,17,4.0,2.4,,2.0,0.0,,,,,,,21.0,,2.8,2.9,,1.2,4.5,0.0,,6.0,,3.5,,,,,2.0,6.2,13.8,-13.0,-14.6,,-15.0,-17.0,,,,,,,4.0,,-14.2,-14.1,,-15.8,-12.5,-17.0,,-11.0,,-13.5,,,,,-15.0,-10.8,-3.2,False,,False,False,,,,,,,True,,False,False,,False,True,False,,True,,False,,,,,False,True,True
13039,99,170.0,168.6,,134.0,123.0,,,,,,,123.0,,170.7,102.7,,107.7,133.7,0.1,175.0,202.0,,66.0,147.8,,,,152.0,217.5,222.8,71.0,69.6,,35.0,24.0,,,,,,,24.0,,71.7,3.7,,8.7,34.7,-98.9,76.0,103.0,,-33.0,48.8,,,,53.0,118.5,123.8,True,,True,True,,,,,,,True,,False,True,,True,True,False,False,False,,True,True,,,,True,False,False
13043,62,30.0,31.8,,24.0,15.0,,,,,,,28.0,,21.6,17.0,,13.3,30.2,0.0,44.0,6.0,,23.6,,,,,24.0,70.4,61.3,-32.0,-30.2,,-38.0,-47.0,,,,,,,-34.0,,-40.4,-45.0,,-48.7,-31.8,-62.0,-18.0,-56.0,,-38.4,,,,,-38.0,8.4,-0.7,True,,False,False,,,,,,,False,,False,False,,False,True,False,True,False,,False,,,,,False,True,True
13045,238,230.0,230.4,,232.0,267.0,,,,,,,427.0,,233.5,161.2,,166.5,239.8,128.9,236.0,208.0,,210.2,235.5,,,,236.0,291.0,785.1,-8.0,-7.6,,-6.0,29.0,,,,,,,189.0,,-4.5,-76.8,,-71.5,1.8,-109.1,-2.0,-30.0,,-27.8,-2.5,,,,-2.0,53.0,547.1,True,,True,False,,,,,,,False,,True,False,,False,True,False,True,False,,False,True,,,,True,False,False
13047,140,188.0,190.1,,174.0,265.0,,,,,,,238.0,,196.6,131.8,,85.8,137.2,118.6,200.0,275.0,,79.0,165.8,,,,149.0,227.5,470.8,48.0,50.1,,34.0,125.0,,,,,,,98.0,,56.6,-8.2,,-54.2,-2.8,-21.4,60.0,135.0,,-61.0,25.8,,,,9.0,87.5,330.8,False,,True,False,,,,,,,False,,False,True,,False,True,True,False,False,,False,True,,,,True,False,False
13049,31,36.0,35.4,,27.0,3.0,,,,,,,40.0,,22.3,18.1,,15.9,26.8,0.0,61.0,44.0,,48.5,,,,,11.0,54.2,74.4,5.0,4.4,,-4.0,-28.0,,,,,,,9.0,,-8.7,-12.9,,-15.1,-4.2,-31.0,30.0,13.0,,17.5,,,,,-20.0,23.2,43.4,True,,True,False,,,,,,,False,,False,False,,False,True,False,False,False,,False,,,,,False,False,False
13051,572,692.0,701.1,538.5,586.0,983.0,,,,,,,778.0,,584.8,387.1,,532.6,629.4,347.5,636.0,143.0,,115.1,586.8,541.0,,,533.0,990.5,883.4,120.0,129.1,-33.5,14.0,411.0,,,,,,,206.0,,12.8,-184.9,,-39.4,57.4,-224.5,64.0,-429.0,,-456.9,14.8,-31.0,,,-39.0,418.5,311.4,False,True,True,False,,,,,,,False,,True,False,,True,True,False,True,False,,False,True,True,,,True,False,False
13053,63,76.0,57.2,,60.0,0.0,,,,,,,96.0,,55.9,44.7,,21.0,74.0,0.0,,0.0,,95.0,43.5,,,,45.0,187.4,198.3,13.0,-5.8,,-3.0,-63.0,,,,,,,33.0,,-7.1,-18.3,,-42.0,11.0,-63.0,,-63.0,,32.0,-19.5,,,,-18.0,124.4,135.3,True,,True,False,,,,,,,False,,True,False,,False,True,False,,False,,False,False,,,,False,False,False
13055,94,84.0,84.5,,73.0,42.0,,,,,,,91.0,,107.4,61.9,,66.7,75.0,1.0,61.0,160.0,,58.8,,,,,73.0,149.3,231.2,-10.0,-9.5,,-21.0,-52.0,,,,,,,-3.0,,13.4,-32.1,,-27.3,-19.0,-93.0,-33.0,66.0,,-35.2,,,,,-21.0,55.3,137.2,True,,False,False,,,,,,,True,,False,False,,False,False,False,False,False,,False,,,,,False,False,False
13057,480,530.0,542.7,,514.0,805.0,,,,,,,595.0,,608.1,437.3,,430.2,443.0,378.6,444.0,370.0,,395.2,519.7,358.0,,,431.0,797.2,1350.4,50.0,62.7,,34.0,325.0,,,,,,,115.0,,128.1,-42.7,,-49.8,-37.0,-101.4,-36.0,-110.0,,-84.8,39.7,-122.0,,,-49.0,317.2,870.4,False,,True,False,,,,,,,False,,False,True,,True,True,False,True,False,,False,True,False,,,True,False,False
13059,329,850.0,924.5,,601.0,995.0,,,,,,,597.0,,974.4,358.5,,487.9,538.2,0.0,861.0,114.0,,466.9,652.8,552.0,,,379.0,1062.3,1041.0,521.0,595.5,,272.0,666.0,,,,,,,268.0,,645.4,29.5,,158.9,209.2,-329.0,532.0,-215.0,,137.9,323.8,223.0,,,50.0,733.3,712.0,False,,True,False,,,,,,,True,,False,True,,True,True,True,False,True,,True,True,True,,,True,False,False
13061,2,8.0,7.6,,2.0,0.0,,,,,,,6.0,,6.0,2.3,,0.2,1.9,0.0,13.0,2.0,,1.3,,,,,5.0,8.7,13.6,6.0,5.6,,0.0,-2.0,,,,,,,4.0,,4.0,0.3,,-1.8,-0.1,-2.0,11.0,0.0,,-0.7,,,,,3.0,6.7,11.6,True,,True,True,,,,,,,True,,True,True,,True,True,True,False,True,,True,,,,,True,False,False
13063,206,382.0,337.2,363.0,307.0,210.0,,,,,,,511.0,,433.2,268.2,,179.4,275.9,6.2,257.0,560.0,,90.8,404.8,161.0,,,294.0,633.3,829.1,176.0,131.2,157.0,101.0,4.0,,,,,,,305.0,,227.2,62.2,,-26.6,69.9,-199.8,51.0,354.0,,-115.2,198.8,-45.0,,,88.0,427.3,623.1,True,True,True,True,,,,,,,False,,False,True,,True,True,False,True,False,,True,False,True,,,True,False,False
13065,24,66.0,73.3,,50.0,48.0,,,,,,,11.0,,47.3,20.7,,28.7,53.1,0.0,72.0,81.0,,54.2,,,,,0.0,73.7,165.0,42.0,49.3,,26.0,24.0,,,,,,,-13.0,,23.3,-3.3,,4.7,29.1,-24.0,48.0,57.0,,30.2,,,,,-24.0,49.7,141.0,False,,True,True,,,,,,,True,,True,True,,True,True,True,False,False,,True,,,,,True,False,False
13067,968,1134.0,1115.7,1038.4,1035.0,1247.0,,,,,,,1220.0,,1100.3,709.4,,982.7,988.5,454.4,1007.0,1356.0,,758.8,1021.1,737.0,,,778.0,1991.2,2481.8,166.0,147.7,70.4,67.0,279.0,,,,,,,252.0,,132.3,-258.6,,14.7,20.5,-513.6,39.0,388.0,,-209.2,53.1,-231.0,,,-190.0,1023.2,1513.8,True,True,True,False,,,,,,,False,,True,False,,True,True,False,True,False,,False,True,False,,,False,False,False
13069,118,138.0,135.8,,114.0,108.0,,,,,,,127.0,,112.4,65.8,,81.5,116.1,1.7,150.0,315.0,,103.8,122.5,,,,35.0,180.8,209.9,20.0,17.8,,-4.0,-10.0,,,,,,,9.0,,-5.6,-52.2,,-36.5,-1.9,-116.3,32.0,197.0,,-14.2,4.5,,,,-83.0,62.8,91.9,True,,True,True,,,,,,,True,,True,False,,False,True,False,False,False,,True,True,,,,False,False,False
13071,48,74.0,74.5,,71.0,45.0,,,,,,,176.0,,82.3,52.7,,22.2,68.7,3.4,74.0,82.0,,87.8,54.4,,,,43.0,112.8,86.9,26.0,26.5,,23.0,-3.0,,,,,,,128.0,,34.3,4.7,,-25.8,20.7,-44.6,26.0,34.0,,39.8,6.4,,,,-5.0,64.8,38.9,False,,True,True,,,,,,,False,,False,True,,True,True,False,False,False,,False,True,,,,True,False,False
13073,224,348.0,352.1,,301.0,112.0,,,,,,,380.0,,349.7,204.2,,190.4,274.1,277.5,346.0,668.0,,178.9,302.5,200.0,,,284.0,545.2,464.1,124.0,128.1,,77.0,-112.0,,,,,,,156.0,,125.7,-19.8,,-33.6,50.1,53.5,122.0,444.0,,-45.1,78.5,-24.0,,,60.0,321.2,240.1,False,,True,True,,,,,,,False,,False,True,,True,True,True,True,False,,True,True,True,,,True,False,False
13075,15,18.0,17.1,,17.0,3.0,,,,,,,33.0,,49.7,19.2,,6.3,19.8,0.1,,20.0,,11.6,,,,,17.0,37.6,52.3,3.0,2.1,,2.0,-12.0,,,,,,,18.0,,34.7,4.2,,-8.7,4.8,-14.9,,5.0,,-3.4,,,,,2.0,22.6,37.3,True,,True,False,,,,,,,False,,False,False,,False,False,False,,False,,False,,,,,True,False,False
13077,163,206.0,213.4,,187.0,46.0,,,,,,,312.0,,213.8,149.4,,99.5,176.0,166.5,198.0,263.0,,46.0,250.8,112.0,,,189.0,311.8,583.2,43.0,50.4,,24.0,-117.0,,,,,,,149.0,,50.8,-13.6,,-63.5,13.0,3.5,35.0,100.0,,-117.0,87.8,-51.0,,,26.0,148.8,420.2,False,,True,False,,,,,,,False,,False,True,,False,True,True,True,False,,False,False,False,,,True,False,False
13079,5,6.0,8.2,,6.0,10.0,,,,,,,42.0,,5.6,12.5,,0.2,2.7,15.0,,23.0,,1.8,,,,,3.0,11.7,28.9,1.0,3.2,,1.0,5.0,,,,,,,37.0,,0.6,7.5,,-4.8,-2.3,10.0,,18.0,,-3.2,,,,,-2.0,6.7,23.9,False,,False,False,,,,,,,False,,True,False,,False,False,False,,False,,False,,,,,False,False,False
13081,54,38.0,35.8,,27.0,21.0,,,,,,,63.0,,80.5,32.5,,8.2,26.3,3.5,54.0,9.0,,19.8,,,,,32.0,51.7,20.5,-16.0,-18.2,,-27.0,-33.0,,,,,,,9.0,,26.5,-21.5,,-45.8,-27.7,-50.5,0.0,-45.0,,-34.2,,,,,-22.0,-2.3,-33.5,False,,False,False,,,,,,,True,,False,False,,False,False,False,True,False,,False,,,,,False,True,False
13083,18,66.0,69.1,,49.0,36.0,,,,,,,67.0,,135.8,40.3,,31.5,47.2,27.8,92.0,131.0,,42.2,,,,,60.0,73.3,219.4,48.0,51.1,,31.0,18.0,,,,,,,49.0,,117.8,22.3,,13.5,29.2,9.8,74.0,113.0,,24.2,,,,,42.0,55.3,201.4,False,,True,True,,,,,,,False,,False,True,,True,True,True,False,False,,True,,,,,True,False,False
13085,57,76.0,76.8,,56.0,18.0,,,,,,,56.0,,96.2,52.5,,42.9,61.5,3.4,58.0,139.0,,28.2,,,,,57.0,130.0,281.2,19.0,19.8,,-1.0,-39.0,,,,,,,-1.0,,39.2,-4.5,,-14.1,4.5,-53.6,1.0,82.0,,-28.8,,,,,0.0,73.0,224.2,False,,True,False,,,,,,,True,,False,True,,True,True,False,True,False,,False,,,,,True,False,False
13087,100,80.0,82.9,,80.0,28.0,,,,,,,97.0,,81.6,59.9,,48.5,81.5,0.3,93.0,71.0,,20.9,110.0,,,,58.0,123.4,100.1,-20.0,-17.1,,-20.0,-72.0,,,,,,,-3.0,,-18.4,-40.1,,-51.5,-18.5,-99.7,-7.0,-29.0,,-79.2,10.0,,,,-42.0,23.4,0.1,True,,False,False,,,,,,,True,,True,False,,False,True,False,True,False,,False,True,,,,False,False,True
13089,1078,1058.0,1125.5,947.9,989.0,1212.0,,,,,,,1112.0,,990.3,690.0,,822.1,1026.2,109.0,1001.0,1027.0,,695.3,1046.0,733.0,,,989.0,1584.1,2114.6,-20.0,47.5,-130.1,-89.0,134.0,,,,,,,34.0,,-87.7,-388.0,,-255.9,-51.8,-969.0,-77.0,-51.0,,-382.7,-32.0,-345.0,,,-89.0,506.1,1036.6,False,False,False,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,False,,,False,False,False
13091,48,48.0,47.2,,49.0,38.0,,,,,,,75.0,,71.3,37.8,,52.7,54.6,38.0,55.0,174.0,,33.2,,,,,61.0,59.6,76.8,0.0,-0.8,,1.0,-10.0,,,,,,,27.0,,23.3,-10.2,,4.7,6.6,-10.0,7.0,126.0,,-14.8,,,,,13.0,11.6,28.8,False,,False,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,False,False,False
13093,24,36.0,35.4,,30.0,25.0,,,,,,,38.0,,29.9,20.6,,13.8,32.1,0.1,40.0,68.0,,19.7,,,,,40.0,51.5,46.4,12.0,11.4,,6.0,1.0,,,,,,,14.0,,5.9,-3.4,,-10.2,8.1,-23.9,16.0,44.0,,-4.3,,,,,16.0,27.5,22.4,True,,True,True,,,,,,,False,,True,True,,True,True,False,False,False,,True,,,,,False,False,False
13095,48,116.0,120.4,,94.0,,,,,,,,332.0,,57.4,82.2,,40.7,93.9,5.5,129.0,121.0,,50.2,135.9,,,,92.0,145.7,98.5,68.0,72.4,,46.0,,,,,,,,284.0,,9.4,34.2,,-7.3,45.9,-42.5,81.0,73.0,,2.2,87.9,,,,44.0,97.7,50.5,False,,True,,,,,,,,False,,True,True,,True,True,True,False,False,,True,False,,,,True,False,True
13097,224,178.0,174.0,,170.0,151.0,,,,,,,344.0,,229.8,123.4,,118.2,175.0,97.3,172.0,229.0,,99.0,161.4,123.0,,,140.0,283.2,646.6,-46.0,-50.0,,-54.0,-73.0,,,,,,,120.0,,5.8,-100.6,,-105.8,-49.0,-126.7,-52.0,5.0,,-125.0,-62.6,-101.0,,,-84.0,59.2,422.6,False,,False,False,,,,,,,False,,True,False,,False,False,False,False,True,,False,False,False,,,False,False,False
13099,45,40.0,40.6,,35.0,0.0,,,,,,,40.0,,25.9,17.6,,16.1,44.1,0.8,54.0,52.0,,35.3,,,,,12.0,48.1,64.0,-5.0,-4.4,,-10.0,-45.0,,,,,,,-5.0,,-19.1,-27.4,,-28.9,-0.9,-44.2,9.0,7.0,,-9.7,,,,,-33.0,3.1,19.0,True,,False,False,,,,,,,False,,False,False,,False,True,False,False,False,,False,,,,,False,True,False
13101,3,2.0,0.6,,0.0,0.0,,,,,,,9.0,,0.5,2.3,,0.1,0.7,0.1,,6.0,,0.0,,,,,0.0,5.9,43.2,-1.0,-2.4,,-3.0,-3.0,,,,,,,6.0,,-2.5,-0.7,,-2.9,-2.3,-2.9,,3.0,,-3.0,,,,,-3.0,2.9,40.2,False,,False,False,,,,,,,False,,False,True,,False,False,False,,False,,False,,,,,False,False,False
13103,132,216.0,213.0,,192.0,170.0,,,,,,,186.0,,207.9,117.6,,109.6,151.4,217.0,198.0,59.0,,154.0,198.9,,,,180.0,263.9,400.2,84.0,81.0,,60.0,38.0,,,,,,,54.0,,75.9,-14.4,,-22.4,19.4,85.0,66.0,-73.0,,22.0,66.9,,,,48.0,131.9,268.2,True,,True,True,,,,,,,True,,True,True,,True,True,False,True,True,,True,True,,,,True,False,False
13105,112,82.0,87.0,,57.0,14.0,,,,,,,57.0,,122.4,51.7,,23.6,48.0,59.1,89.0,7.0,,18.1,,,,,48.0,108.7,106.2,-30.0,-25.0,,-55.0,-98.0,,,,,,,-55.0,,10.4,-60.3,,-88.4,-64.0,-52.9,-23.0,-105.0,,-93.9,,,,,-64.0,-3.3,-5.8,True,,False,False,,,,,,,False,,True,False,,False,False,False,True,False,,False,,,,,False,True,True
13107,119,150.0,152.5,,138.0,118.0,,,,,,,100.0,,154.7,58.1,,99.4,123.1,121.9,139.0,30.0,,138.1,,,,,78.0,205.9,190.8,31.0,33.5,,19.0,-1.0,,,,,,,-19.0,,35.7,-60.9,,-19.6,4.1,2.9,20.0,-89.0,,19.1,,,,,-41.0,86.9,71.8,False,,True,True,,,,,,,True,,False,False,,True,True,True,True,False,,True,,,,,False,False,False
13109,22,24.0,22.9,,22.0,0.0,,,,,,,30.0,,21.8,19.0,,7.5,22.4,0.0,43.0,1.0,,25.4,,,,,18.0,45.3,71.5,2.0,0.9,,0.0,-22.0,,,,,,,8.0,,-0.2,-3.0,,-14.5,0.4,-22.0,21.0,-21.0,,3.4,,,,,-4.0,23.3,49.5,True,,True,False,,,,,,,False,,True,False,,False,True,False,False,False,,False,,,,,False,False,False
13111,112,130.0,130.9,,92.0,125.0,,,,,,,48.0,,129.3,47.0,,46.5,89.3,67.7,169.0,106.0,,55.6,,,,,106.0,161.3,229.5,18.0,18.9,,-20.0,13.0,,,,,,,-64.0,,17.3,-65.0,,-65.5,-22.7,-44.3,57.0,-6.0,,-56.4,,,,,-6.0,49.3,117.5,False,,False,True,,,,,,,False,,True,False,,False,False,False,False,True,,False,,,,,True,False,False
13113,180,134.0,131.1,,130.0,34.0,,,,,,,157.0,,164.5,134.9,,93.6,131.6,166.6,124.0,308.0,,34.3,115.8,,,,150.0,192.9,432.4,-46.0,-48.9,,-50.0,-146.0,,,,,,,-23.0,,-15.5,-45.1,,-86.4,-48.4,-13.4,-56.0,128.0,,-145.7,-64.2,,,,-30.0,12.9,252.4,False,,False,False,,,,,,,True,,True,True,,False,False,True,False,False,,False,False,,,,True,True,False
13115,345,576.0,562.2,,487.0,447.0,,,,,,,434.0,,502.6,220.1,,360.7,460.7,421.6,773.0,651.0,,326.1,527.0,,,,401.0,672.2,822.1,231.0,217.2,,142.0,102.0,,,,,,,89.0,,157.6,-124.9,,15.7,115.7,76.6,428.0,306.0,,-18.9,182.0,,,,56.0,327.2,477.1,True,,True,True,,,,,,,True,,True,True,,True,True,True,False,False,,True,True,,,,True,False,False
13117,495,380.0,394.4,,358.0,346.0,,,,,,,433.0,,382.4,299.1,,349.5,378.7,253.4,339.0,493.0,,260.3,341.4,294.0,,,333.0,546.0,1350.9,-115.0,-100.6,,-137.0,-149.0,,,,,,,-62.0,,-112.6,-195.9,,-145.5,-116.3,-241.6,-156.0,-2.0,,-234.7,-153.6,-201.0,,,-162.0,51.0,855.9,True,,False,False,,,,,,,True,,True,False,,False,False,False,False,True,,False,False,False,,,False,True,False
