,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
48111,50,12.0,13.7,,6.0,0.0,,,,,,48.0,,0.1,12.9,,1.1,7.9,0.0,,1.9,8.9,,,,11.0,14.6,33.3,-38.0,-36.3,,-44.0,-50.0,,,,,,-2.0,,-49.9,-37.1,,-48.9,-42.1,-50.0,,-48.1,-41.1,,,,-39.0,-35.4,-16.7,True,,False,False,,,,,,True,,False,True,,False,False,False,,False,False,,,,False,True,True
48113,10770,10572.0,13707.7,8516.6,6582.0,55644.0,,,,,,17125.0,,5789.5,6537.0,,6030.2,6324.2,3380.2,,5197.6,7455.1,5118.0,,,9660.0,18916.2,28637.2,-198.0,2937.7,-2253.4,-4188.0,44874.0,,,,,,6355.0,,-4980.5,-4233.0,,-4739.8,-4445.8,-7389.8,,-5572.4,-3314.9,-5652.0,,,-1110.0,8146.2,17867.2,False,False,False,False,,,,,,False,,False,False,,False,False,False,,False,False,False,,,False,False,False
48115,242,152.0,139.3,,75.0,158.0,,,,,,19.0,,112.5,86.5,,23.9,74.5,48.5,,32.2,126.4,,,,140.0,167.0,118.0,-90.0,-102.7,,-167.0,-84.0,,,,,,-223.0,,-129.5,-155.4,,-218.1,-167.5,-193.5,,-209.8,-115.6,,,,-102.0,-75.0,-124.0,False,,False,True,,,,,,False,,False,False,,False,False,False,,False,False,,,,False,True,False
48117,91,60.0,60.7,,52.0,21.0,,,,,,81.0,,134.7,64.8,,21.1,49.5,0.5,,17.9,55.1,,,,26.0,145.1,353.1,-31.0,-30.3,,-39.0,-70.0,,,,,,-10.0,,43.7,-26.2,,-69.9,-41.5,-90.5,,-73.1,-35.9,,,,-65.0,54.1,262.1,True,,False,False,,,,,,True,,False,True,,False,False,False,,False,False,,,,False,False,False
48119,10,8.0,8.9,,0.0,0.0,,,,,,8.0,,18.5,5.6,,0.4,1.2,,,1.4,,,,,247.0,5.4,84.6,-2.0,-1.1,,-10.0,-10.0,,,,,,-2.0,,8.5,-4.4,,-9.6,-8.8,,,-8.6,,,,,237.0,-4.6,74.6,True,,False,False,,,,,,False,,False,False,,False,False,,,False,,,,,False,False,False
48121,1841,2376.0,2487.4,2130.6,1891.0,1183.0,,,,,,3475.0,,2095.1,2319.3,,1786.4,1795.6,2538.2,,131.8,1591.8,810.0,,,1424.0,3963.2,33726.9,535.0,646.4,289.6,50.0,-658.0,,,,,,1634.0,,254.1,478.3,,-54.6,-45.4,697.2,,-1709.2,-249.2,-1031.0,,,-417.0,2122.2,31885.9,False,True,True,False,,,,,,False,,True,True,,True,True,False,,False,True,False,,,True,False,False
48123,128,104.0,129.3,,62.0,45.0,,,,,,62.0,,171.8,72.3,,52.3,55.8,0.0,,70.1,59.7,,,,86.0,200.6,351.6,-24.0,1.3,,-66.0,-83.0,,,,,,-66.0,,43.8,-55.7,,-75.7,-72.2,-128.0,,-57.9,-68.3,,,,-42.0,72.6,223.6,True,,False,False,,,,,,False,,False,False,,False,False,False,,False,False,,,,False,False,False
48125,5,72.0,70.5,,25.0,13.0,,,,,,0.0,,101.0,6.8,,1.5,32.1,,,26.0,,,,,30.0,68.3,439.0,67.0,65.5,,20.0,8.0,,,,,,-5.0,,96.0,1.8,,-3.5,27.1,,,21.0,,,,,25.0,63.3,434.0,True,,True,True,,,,,,True,,False,True,,True,True,,,True,,,,,True,True,False
48127,72,24.0,19.9,,14.0,0.0,,,,,,12.0,,23.8,39.1,,5.9,13.2,0.0,,4.6,20.8,,,,11.0,46.1,590.8,-48.0,-52.1,,-58.0,-72.0,,,,,,-60.0,,-48.2,-32.9,,-66.1,-58.8,-72.0,,-67.3,-51.2,,,,-61.0,-25.9,518.8,False,,False,False,,,,,,False,,False,True,,False,False,False,,False,False,,,,False,True,False
48129,11,0.0,0.3,,0.0,0.0,,,,,,4.0,,0.2,3.3,,1.2,1.0,,,4.6,5.9,,,,1.0,8.1,17.0,-11.0,-10.7,,-11.0,-11.0,,,,,,-7.0,,-10.8,-7.7,,-9.8,-10.0,,,-6.4,-5.1,,,,-10.0,-2.9,6.0,True,,False,False,,,,,,True,,True,True,,True,True,,,True,True,,,,True,True,True
48131,97,464.0,454.2,,108.0,278.0,,,,,,61.0,,192.5,101.6,,95.9,115.0,54.7,,67.3,405.7,,,,183.0,532.7,2907.8,367.0,357.2,,11.0,181.0,,,,,,-36.0,,95.5,4.6,,-1.1,18.0,-42.3,,-29.7,308.7,,,,86.0,435.7,2810.8,True,,True,True,,,,,,True,,True,True,,True,True,True,,True,True,,,,True,False,False
48133,66,0.0,0.3,,23.0,52.0,,,,,,46.0,,251.3,63.1,,9.4,35.4,93.6,,5.7,18.5,,,,3.0,18.0,56.7,-66.0,-65.7,,-43.0,-14.0,,,,,,-20.0,,185.3,-2.9,,-56.6,-30.6,27.6,,-60.3,-47.5,,,,-63.0,-48.0,-9.3,True,,True,True,,,,,,True,,False,True,,True,True,True,,True,True,,,,True,True,True
48135,612,544.0,558.2,,344.0,349.0,,,,,,922.0,,511.5,318.8,,202.4,365.1,300.6,,203.0,305.9,193.0,,,206.0,927.6,818.6,-68.0,-53.8,,-268.0,-263.0,,,,,,310.0,,-100.5,-293.2,,-409.6,-246.9,-311.4,,-409.0,-306.1,-419.0,,,-406.0,315.6,206.6,True,,False,False,,,,,,False,,False,False,,False,False,False,,False,False,False,,,False,False,False
48137,33,0.0,1.8,,0.0,0.0,,,,,,0.0,,0.6,1.6,,,0.1,,,1.5,,,,,0.0,8.3,51.6,-33.0,-31.2,,-33.0,-33.0,,,,,,-33.0,,-32.4,-31.4,,,-32.9,,,-31.5,,,,,-33.0,-24.7,18.6,True,,False,False,,,,,,False,,True,True,,,True,,,True,,,,,False,True,True
48139,594,520.0,596.9,,365.0,362.0,,,,,,619.0,,492.3,547.3,,146.6,356.9,441.3,,0.6,299.3,207.0,,,245.0,992.8,15725.9,-74.0,2.9,,-229.0,-232.0,,,,,,25.0,,-101.7,-46.7,,-447.4,-237.1,-152.7,,-593.5,-294.7,-387.0,,,-349.0,398.8,15131.9,True,,False,False,,,,,,True,,False,True,,False,False,False,,False,False,False,,,False,False,False
48141,4356,2532.0,2963.8,2070.9,1839.0,3551.0,,,,,,2343.0,,461.1,1951.4,,1176.1,1864.8,1552.1,,1289.5,2727.2,1244.0,,,1642.0,4583.8,2865.7,-1824.0,-1392.2,-2285.1,-2517.0,-805.0,,,,,,-2013.0,,-3894.9,-2404.6,,-3179.9,-2491.2,-2803.9,,-3066.5,-1628.8,-3112.0,,,-2714.0,227.8,-1490.3,True,False,False,True,,,,,,False,,False,False,,False,False,False,,False,True,False,,,False,True,True
48143,177,220.0,227.0,,183.0,233.0,,,,,,383.0,,224.1,162.9,,53.3,143.1,162.1,,49.2,121.3,,,,222.0,313.8,202.1,43.0,50.0,,6.0,56.0,,,,,,206.0,,47.1,-14.1,,-123.7,-33.9,-14.9,,-127.8,-55.7,,,,45.0,136.8,25.1,False,,True,False,,,,,,False,,False,True,,False,True,True,,False,False,,,,False,False,True
48145,132,32.0,26.5,,29.0,28.0,,,,,,53.0,,242.8,51.3,,6.1,25.7,37.5,,35.4,23.7,,,,57.0,47.8,672.9,-100.0,-105.5,,-103.0,-104.0,,,,,,-79.0,,110.8,-80.7,,-125.9,-106.3,-94.5,,-96.6,-108.3,,,,-75.0,-84.2,540.9,False,,False,False,,,,,,True,,False,True,,False,False,True,,True,False,,,,True,True,False
48147,98,120.0,96.5,,92.0,72.0,,,,,,116.0,,187.1,207.1,,19.9,78.7,74.6,,51.3,176.9,,,,14.0,228.7,4475.1,22.0,-1.5,,-6.0,-26.0,,,,,,18.0,,89.1,109.1,,-78.1,-19.3,-23.4,,-46.7,78.9,,,,-84.0,130.7,4377.1,True,,True,False,,,,,,True,,False,False,,False,True,False,,False,False,,,,False,False,False
48149,146,76.0,75.2,,67.0,29.0,,,,,,67.0,,297.8,54.7,,12.7,44.2,97.7,,25.8,103.8,,,,37.0,138.8,87.2,-70.0,-70.8,,-79.0,-117.0,,,,,,-79.0,,151.8,-91.3,,-133.3,-101.8,-48.3,,-120.2,-42.2,,,,-109.0,-7.2,-58.8,False,,False,False,,,,,,False,,False,False,,False,False,True,,False,True,,,,False,True,True
48151,8,8.0,2.5,,5.0,2.0,,,,,,0.0,,8.7,8.9,,1.7,3.8,,,8.7,37.6,,,,11.0,11.2,212.2,0.0,-5.5,,-3.0,-6.0,,,,,,-8.0,,0.7,0.9,,-6.3,-4.2,,,0.7,29.6,,,,3.0,3.2,204.2,False,,False,False,,,,,,False,,False,False,,False,False,,,False,False,,,,False,False,False
48153,13,0.0,0.0,,4.0,0.0,,,,,,4.0,,8.6,11.9,,4.9,1.2,13.3,,4.9,2.2,,,,0.0,10.9,189.0,-13.0,-13.0,,-9.0,-13.0,,,,,,-9.0,,-4.4,-1.1,,-8.1,-11.8,0.3,,-8.1,-10.8,,,,-13.0,-2.1,176.0,False,,True,False,,,,,,True,,True,True,,True,True,True,,True,True,,,,False,True,False
48155,15,0.0,0.9,,0.0,0.0,,,,,,0.0,,0.2,1.2,,,0.0,,,0.0,0.4,,,,0.0,5.5,35.0,-15.0,-14.1,,-15.0,-15.0,,,,,,-15.0,,-14.8,-13.8,,,-15.0,,,-15.0,-14.6,,,,-15.0,-9.5,20.0,True,,False,False,,,,,,False,,True,True,,,True,,,True,True,,,,False,True,False
48157,1459,844.0,799.9,1361.7,854.0,156.0,,,,,,2780.0,,1084.3,1153.5,,529.5,674.1,2734.1,,1899.0,2088.6,272.0,,,241.0,2514.4,12173.0,-615.0,-659.1,-97.3,-605.0,-1303.0,,,,,,1321.0,,-374.7,-305.5,,-929.5,-784.9,1275.1,,440.0,629.6,-1187.0,,,-1218.0,1055.4,10714.0,False,True,True,False,,,,,,False,,True,True,,False,False,False,,True,False,False,,,False,False,False
48159,19,32.0,29.2,,22.0,28.0,,,,,,32.0,,17.7,29.4,,1.6,12.1,27.6,,13.8,21.6,,,,17.0,47.4,83.9,13.0,10.2,,3.0,9.0,,,,,,13.0,,-1.3,10.4,,-17.4,-6.9,8.6,,-5.2,2.6,,,,-2.0,28.4,64.9,True,,True,True,,,,,,False,,True,True,,False,True,True,,True,True,,,,True,False,False
48161,39,8.0,42.0,,33.0,39.0,,,,,,88.0,,234.0,63.2,,2.6,35.0,22.6,,60.3,31.0,,,,1.0,68.9,1210.2,-31.0,3.0,,-6.0,0.0,,,,,,49.0,,195.0,24.2,,-36.4,-4.0,-16.4,,21.3,-8.0,,,,-38.0,29.9,1171.2,True,,True,True,,,,,,False,,False,True,,False,True,True,,True,True,,,,False,True,False
48163,341,44.0,60.1,,30.0,14.0,,,,,,116.0,,204.9,44.1,,6.5,31.4,0.0,,26.3,29.6,,,,28.0,117.3,89.1,-297.0,-280.9,,-311.0,-327.0,,,,,,-225.0,,-136.1,-296.9,,-334.5,-309.6,-341.0,,-314.7,-311.4,,,,-313.0,-223.7,-251.9,True,,False,False,,,,,,True,,True,True,,False,False,False,,False,False,,,,False,True,True
48165,103,84.0,82.7,,66.0,55.0,,,,,,245.0,,187.9,106.7,,40.8,54.1,81.5,,33.2,59.7,,,,64.0,140.2,148.8,-19.0,-20.3,,-37.0,-48.0,,,,,,142.0,,84.9,3.7,,-62.2,-48.9,-21.5,,-69.8,-43.3,,,,-39.0,37.2,45.8,False,,False,False,,,,,,False,,False,True,,False,False,False,,False,False,,,,False,False,False
48167,949,1060.0,1037.7,894.7,878.0,3731.0,,,,,,1773.0,,2171.6,707.5,,762.5,789.2,285.8,,155.4,997.4,334.0,,,989.0,1738.8,10990.3,111.0,88.7,-54.3,-71.0,2782.0,,,,,,824.0,,1222.6,-241.5,,-186.5,-159.8,-663.2,,-793.6,48.4,-615.0,,,40.0,789.8,10041.3,True,True,True,False,,,,,,False,,False,False,,False,False,False,,False,True,False,,,True,False,False
48169,3,0.0,0.0,,0.0,0.0,,,,,,20.0,,8.6,5.2,,19.9,1.6,0.0,,5.5,3.7,,,,0.0,11.9,180.9,-3.0,-3.0,,-3.0,-3.0,,,,,,17.0,,5.6,2.2,,16.9,-1.4,-3.0,,2.5,0.7,,,,-3.0,8.9,177.9,False,,False,False,,,,,,False,,False,True,,False,True,True,,True,True,,,,False,False,False
48171,116,28.0,34.2,,27.0,1.0,,,,,,52.0,,191.3,44.1,,6.5,12.0,31.1,,2.2,26.7,,,,20.0,38.7,66.8,-88.0,-81.8,,-89.0,-115.0,,,,,,-64.0,,75.3,-71.9,,-109.5,-104.0,-84.9,,-113.8,-89.3,,,,-96.0,-77.3,-49.2,True,,False,False,,,,,,True,,True,True,,False,False,True,,False,False,,,,False,True,True
48173,3,0.0,0.0,,0.0,0.0,,,,,,0.0,,1.8,0.0,,0.1,0.0,,,0.0,0.1,,,,0.0,5.4,141.6,-3.0,-3.0,,-3.0,-3.0,,,,,,-3.0,,-1.2,-3.0,,-2.9,-3.0,,,-3.0,-2.9,,,,-3.0,2.4,138.6,False,,False,False,,,,,,False,,True,True,,True,True,,,False,True,,,,False,True,False
48175,35,0.0,0.0,,0.0,1.0,,,,,,8.0,,3.9,4.9,,0.2,1.2,0.0,,4.5,6.6,,,,0.0,18.1,133.5,-35.0,-35.0,,-35.0,-34.0,,,,,,-27.0,,-31.1,-30.1,,-34.8,-33.8,-35.0,,-30.6,-28.4,,,,-35.0,-16.9,98.5,False,,False,True,,,,,,True,,True,True,,True,True,True,,True,True,,,,False,True,False
48177,246,24.0,12.4,,25.0,53.0,,,,,,79.0,,140.0,36.9,,1.1,21.4,0.2,,16.2,110.4,,,,8.0,71.4,64.8,-222.0,-233.6,,-221.0,-193.0,,,,,,-167.0,,-106.0,-209.1,,-244.9,-224.6,-245.8,,-229.8,-135.6,,,,-238.0,-174.6,-181.2,False,,True,True,,,,,,True,,True,True,,False,False,False,,False,True,,,,False,True,True
48179,82,32.0,17.4,,24.0,0.0,,,,,,207.0,,177.7,63.3,,3.2,23.6,49.7,,16.9,43.9,,,,67.0,44.2,87.7,-50.0,-64.6,,-58.0,-82.0,,,,,,125.0,,95.7,-18.7,,-78.8,-58.4,-32.3,,-65.1,-38.1,,,,-15.0,-37.8,5.7,False,,False,False,,,,,,False,,False,True,,False,False,True,,False,True,,,,True,True,True
48181,396,464.0,451.6,,434.0,596.0,,,,,,448.0,,450.2,503.7,,201.8,339.8,467.3,,294.2,444.1,270.0,,,507.0,650.6,3080.0,68.0,55.6,,38.0,200.0,,,,,,52.0,,54.2,107.7,,-194.2,-56.2,71.3,,-101.8,48.1,-126.0,,,111.0,254.6,2684.0,True,,True,False,,,,,,True,,True,False,,False,True,False,,False,True,False,,,False,False,False
48183,331,320.0,366.6,,265.0,234.0,,,,,,567.0,,375.8,400.8,,102.4,216.4,309.5,,82.8,180.5,,,,252.0,542.2,667.2,-11.0,35.6,,-66.0,-97.0,,,,,,236.0,,44.8,69.8,,-228.6,-114.6,-21.5,,-248.2,-150.5,,,,-79.0,211.2,336.2,False,,False,False,,,,,,False,,False,False,,False,False,False,,False,False,,,,False,False,False
48185,107,124.0,125.1,,99.0,100.0,,,,,,139.0,,286.2,21.8,,4.1,57.0,6.9,,14.9,111.9,,,,32.0,161.9,933.0,17.0,18.1,,-8.0,-7.0,,,,,,32.0,,179.2,-85.2,,-102.9,-50.0,-100.1,,-92.1,4.9,,,,-75.0,54.9,826.0,False,,True,True,,,,,,False,,False,False,,False,False,False,,False,True,,,,False,False,False
48187,1751,16.0,47.0,,27.0,8.0,,,,,,328.0,,211.9,88.6,,2.4,49.2,113.4,,22.1,29.6,8.0,,,11.0,93.9,2633.8,-1735.0,-1704.0,,-1724.0,-1743.0,,,,,,-1423.0,,-1539.1,-1662.4,,-1748.6,-1701.8,-1637.6,,-1728.9,-1721.4,-1743.0,,,-1740.0,-1657.1,882.8,True,,True,False,,,,,,True,,True,True,,False,True,True,,True,True,False,,,False,True,True
48189,265,276.0,363.4,,132.0,40.0,,,,,,139.0,,231.9,142.0,,78.3,142.6,2.3,,21.4,348.8,,,,0.0,418.9,642.5,11.0,98.4,,-133.0,-225.0,,,,,,-126.0,,-33.1,-123.0,,-186.7,-122.4,-262.7,,-243.6,83.8,,,,-265.0,153.9,377.5,False,,False,False,,,,,,False,,False,False,,False,False,False,,False,False,,,,False,False,False
48191,19,0.0,0.7,,0.0,0.0,,,,,,4.0,,0.1,1.5,,0.2,0.0,,,0.0,,,,,0.0,7.0,14.6,-19.0,-18.3,,-19.0,-19.0,,,,,,-15.0,,-18.9,-17.5,,-18.8,-19.0,,,-19.0,,,,,-19.0,-12.0,-4.4,True,,False,False,,,,,,True,,True,True,,True,True,,,True,,,,,False,True,True
48193,49,20.0,22.0,,14.0,0.0,,,,,,28.0,,1.6,24.4,,5.5,4.2,18.9,,13.8,27.7,,,,20.0,27.3,75.4,-29.0,-27.0,,-35.0,-49.0,,,,,,-21.0,,-47.4,-24.6,,-43.5,-44.8,-30.1,,-35.2,-21.3,,,,-29.0,-21.7,26.4,True,,False,False,,,,,,True,,False,True,,False,False,False,,False,True,,,,False,True,True
48195,40,12.0,11.1,,10.0,0.0,,,,,,30.0,,17.6,19.6,,0.8,2.7,0.0,,21.0,15.8,,,,18.0,20.2,96.9,-28.0,-28.9,,-30.0,-40.0,,,,,,-10.0,,-22.4,-20.4,,-39.2,-37.3,-40.0,,-19.0,-24.2,,,,-22.0,-19.8,56.9,False,,False,False,,,,,,True,,True,True,,False,False,False,,True,True,,,,True,True,False
48197,8,0.0,0.6,,0.0,0.0,,,,,,3.0,,0.5,4.5,,0.3,0.1,,,0.0,,,,,0.0,6.6,31.1,-8.0,-7.4,,-8.0,-8.0,,,,,,-5.0,,-7.5,-3.5,,-7.7,-7.9,,,-8.0,,,,,-8.0,-1.4,23.1,True,,False,False,,,,,,True,,True,True,,True,True,,,True,,,,,False,True,False
48199,183,0.0,0.0,,67.0,77.0,,,,,,159.0,,376.3,39.6,,6.2,101.5,226.9,,49.1,88.0,,,,0.0,43.0,541.7,-183.0,-183.0,,-116.0,-106.0,,,,,,-24.0,,193.3,-143.4,,-176.8,-81.5,43.9,,-133.9,-95.0,,,,-183.0,-140.0,358.7,False,,True,True,,,,,,True,,False,True,,True,True,True,,True,True,,,,False,True,False
48201,36536,24452.0,24225.7,14805.4,16353.0,15732.0,,,,,,22579.0,,15238.9,15720.2,,16527.9,20650.0,5545.5,,16646.4,16295.9,13410.0,,,23945.0,40317.0,52839.9,-12084.0,-12310.3,-21730.6,-20183.0,-20804.0,,,,,,-13957.0,,-21297.1,-20815.8,,-20008.1,-15886.0,-30990.5,,-19889.6,-20240.1,-23126.0,,,-12591.0,3781.0,16303.9,False,False,False,False,,,,,,False,,False,False,,False,False,False,,False,False,False,,,False,True,False
48203,106,80.0,81.8,,74.0,33.0,,,,,,267.0,,203.9,213.9,,12.0,58.3,78.2,,21.8,76.1,,,,53.0,149.0,148.4,-26.0,-24.2,,-32.0,-73.0,,,,,,161.0,,97.9,107.9,,-94.0,-47.7,-27.8,,-84.2,-29.9,,,,-53.0,43.0,42.4,True,,False,False,,,,,,False,,False,False,,False,False,False,,False,False,,,,False,False,False
48205,36,16.0,17.5,,5.0,0.0,,,,,,56.0,,10.3,17.2,,0.8,3.3,0.0,,0.2,22.9,,,,16.0,26.7,39.2,-20.0,-18.5,,-31.0,-36.0,,,,,,20.0,,-25.7,-18.8,,-35.2,-32.7,-36.0,,-35.8,-13.1,,,,-20.0,-9.3,3.2,True,,False,False,,,,,,False,,False,True,,False,False,False,,False,True,,,,False,True,True
48207,15,8.0,12.8,,7.0,0.0,,,,,,13.0,,6.6,16.2,,1.1,1.3,,,21.9,,,,,18.0,12.4,48.4,-7.0,-2.2,,-8.0,-15.0,,,,,,-2.0,,-8.4,1.2,,-13.9,-13.7,,,6.9,,,,,3.0,-2.6,33.4,True,,False,False,,,,,,True,,False,True,,False,False,,,True,,,,,True,True,False
48209,480,440.0,680.5,,430.0,2191.0,,,,,,696.0,,545.2,283.6,,248.1,417.7,209.8,,868.1,323.4,100.0,,,300.0,710.4,2576.2,-40.0,200.5,,-50.0,1711.0,,,,,,216.0,,65.2,-196.4,,-231.9,-62.3,-270.2,,388.1,-156.6,-380.0,,,-180.0,230.4,2096.2,False,,False,False,,,,,,False,,False,False,,False,False,False,,False,False,False,,,False,False,False
48211,19,36.0,35.6,,16.0,0.0,,,,,,19.0,,62.3,13.6,,3.9,15.8,,,5.8,20.3,,,,52.0,36.9,88.7,17.0,16.6,,-3.0,-19.0,,,,,,0.0,,43.3,-5.4,,-15.1,-3.2,,,-13.2,1.3,,,,33.0,17.9,69.7,True,,True,False,,,,,,True,,False,True,,True,True,,,True,True,,,,False,False,False
48213,156,140.0,150.3,,140.0,122.0,,,,,,247.0,,293.7,317.6,,54.7,119.8,215.6,,9.7,84.4,,,,159.0,249.6,1473.3,-16.0,-5.7,,-16.0,-34.0,,,,,,91.0,,137.7,161.6,,-101.3,-36.2,59.6,,-146.3,-71.6,,,,3.0,93.6,1317.3,True,,False,False,,,,,,False,,False,False,,False,False,False,,False,False,,,,True,False,False
48215,4037,4468.0,3830.1,3985.9,3325.0,1734.0,,,,,,7960.0,,2670.3,3581.9,,2854.3,3484.1,167.1,,3395.7,3449.7,2722.0,,,891.0,9354.7,7389.3,431.0,-206.9,-51.1,-712.0,-2303.0,,,,,,3923.0,,-1366.7,-455.1,,-1182.7,-552.9,-3869.9,,-641.3,-587.3,-1315.0,,,-3146.0,5317.7,3352.3,True,True,False,False,,,,,,False,,False,False,,False,False,False,,False,False,False,,,False,False,False
48217,318,92.0,83.4,,61.0,50.0,,,,,,100.0,,360.1,86.9,,26.6,61.4,60.1,,38.6,47.7,,,,138.0,152.8,1086.9,-226.0,-234.6,,-257.0,-268.0,,,,,,-218.0,,42.1,-231.1,,-291.4,-256.6,-257.9,,-279.4,-270.3,,,,-180.0,-165.2,768.9,False,,False,False,,,,,,True,,True,False,,False,False,False,,False,False,,,,True,True,False
48219,87,96.0,96.2,,78.0,94.0,,,,,,26.0,,260.0,76.9,,31.1,72.2,71.9,,7.1,87.1,,,,82.0,137.2,632.4,9.0,9.2,,-9.0,7.0,,,,,,-61.0,,173.0,-10.1,,-55.9,-14.8,-15.1,,-79.9,0.1,,,,-5.0,50.2,545.4,False,,False,True,,,,,,False,,False,False,,False,False,False,,False,True,,,,True,False,False
48221,201,140.0,91.1,,92.0,93.0,,,,,,149.0,,199.2,235.1,,35.2,94.7,252.5,,19.0,75.2,,,,47.0,286.4,242.7,-61.0,-109.9,,-109.0,-108.0,,,,,,-52.0,,-1.8,34.1,,-165.8,-106.3,51.5,,-182.0,-125.8,,,,-154.0,85.4,41.7,False,,False,False,,,,,,True,,True,True,,False,False,True,,False,False,,,,False,False,True
48223,129,56.0,51.2,,51.0,28.0,,,,,,136.0,,256.2,103.2,,18.6,35.1,80.9,,4.6,76.3,,,,65.0,76.7,79.9,-73.0,-77.8,,-78.0,-101.0,,,,,,7.0,,127.2,-25.8,,-110.4,-93.9,-48.1,,-124.4,-52.7,,,,-64.0,-52.3,-49.1,False,,False,False,,,,,,True,,False,True,,False,False,True,,False,True,,,,True,True,True
48225,45,0.0,0.0,,7.0,145.0,,,,,,81.0,,195.6,34.3,,22.5,52.7,0.6,,1.5,0.0,,,,0.0,41.7,297.2,-45.0,-45.0,,-38.0,100.0,,,,,,36.0,,150.6,-10.7,,-22.5,7.7,-44.4,,-43.5,-45.0,,,,-45.0,-3.3,252.2,False,,True,False,,,,,,True,,False,True,,True,True,True,,True,True,,,,False,True,False
48227,572,344.0,345.4,,231.0,605.0,,,,,,110.0,,443.3,201.4,,973.6,126.2,52.5,,62.5,231.1,,,,564.0,399.8,,-228.0,-226.6,,-341.0,33.0,,,,,,-462.0,,-128.7,-370.6,,401.6,-445.8,-519.5,,-509.5,-340.9,,,,-8.0,-172.2,,True,,False,True,,,,,,False,,True,False,,False,False,False,,False,False,,,,True,True,
48229,21,12.0,21.1,,4.0,0.0,,,,,,4.0,,1.7,8.5,,1.9,1.0,,,5.8,9.8,,,,18.0,13.6,441.8,-9.0,0.1,,-17.0,-21.0,,,,,,-17.0,,-19.3,-12.5,,-19.1,-20.0,,,-15.2,-11.2,,,,-3.0,-7.4,420.8,True,,False,False,,,,,,False,,False,False,,False,False,,,False,False,,,,True,True,False
48231,231,212.0,238.6,,152.0,129.0,,,,,,392.0,,365.8,190.1,,35.0,128.2,179.7,,67.2,144.9,,,,124.0,362.2,1365.1,-19.0,7.6,,-79.0,-102.0,,,,,,161.0,,134.8,-40.9,,-196.0,-102.8,-51.3,,-163.8,-86.1,,,,-107.0,131.2,1134.1,True,,False,False,,,,,,False,,False,False,,False,False,False,,False,False,,,,False,False,False
48233,80,24.0,22.5,,22.0,4.0,,,,,,94.0,,87.6,58.1,,4.0,21.4,47.8,,15.4,17.5,,,,17.0,42.1,35.2,-56.0,-57.5,,-58.0,-76.0,,,,,,14.0,,7.6,-21.9,,-76.0,-58.6,-32.2,,-64.7,-62.5,,,,-63.0,-37.9,-44.8,False,,False,False,,,,,,True,,True,True,,False,False,True,,False,False,,,,False,True,True
48235,2,0.0,0.3,,0.0,0.0,,,,,,0.0,,1.2,0.6,,0.1,0.0,,,1.0,0.8,,,,0.0,6.0,84.8,-2.0,-1.7,,-2.0,-2.0,,,,,,-2.0,,-0.8,-1.4,,-1.9,-2.0,,,-1.0,-1.2,,,,-2.0,4.0,82.8,True,,False,False,,,,,,False,,True,True,,True,True,,,True,True,,,,False,False,False
