,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,IHME-CurveFit,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-IHME-CurveFit,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-IHME-CurveFit,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
48211,41,8.0,,,,283.7,,18.0,-33.0,,,,242.7,,-23.0,,,,False,,True
48213,365,512.0,2858.7,,,337.8,,473.0,147.0,2493.7,,,-27.2,,108.0,False,,,True,,True
48215,12872,20224.0,51576.2,,,11451.8,,6104.0,7352.0,38704.2,,,-1420.2,,-6768.0,False,,,True,,True
48217,391,88.0,,,,280.9,,140.0,-303.0,,,,-110.1,,-251.0,,,,True,,True
48219,167,200.0,,,,143.6,,133.0,33.0,,,,-23.4,,-34.0,,,,True,,False
48221,476,728.0,934.2,,,278.6,,756.0,252.0,458.2,,,-197.4,,280.0,False,,,True,,False
48223,188,232.0,,,,624.6,,215.0,44.0,,,,436.6,,27.0,,,,False,,True
48225,274,528.0,,,,380.8,,174.0,254.0,,,,106.8,,-100.0,,,,True,,True
48227,766,112.0,,,,129.6,,204.0,-654.0,,,,-636.4,,-562.0,,,,True,,True
48229,39,8.0,,,,14.7,,12.0,-31.0,,,,-24.3,,-27.0,,,,True,,True
48231,509,1064.0,3883.5,,,647.1,,597.0,555.0,3374.5,,,138.1,,88.0,False,,,True,,True
48233,107,96.0,,,,54.4,,83.0,-11.0,,,,-52.6,,-24.0,,,,False,,False
48235,3,0.0,,,,17.1,,10.0,-3.0,,,,14.1,,7.0,,,,False,,False
48237,94,152.0,,,,60.4,,232.0,58.0,,,,-33.6,,138.0,,,,True,,False
48239,211,688.0,,,,823.2,,174.0,477.0,,,,612.2,,-37.0,,,,False,,True
48241,179,104.0,,,,324.4,,171.0,-75.0,,,,145.4,,-8.0,,,,False,,True
48243,6,0.0,,,,3.5,,1.0,-6.0,,,,-2.5,,-5.0,,,,True,,True
48245,1715,3032.0,16886.1,,,3092.6,,1125.0,1317.0,15171.1,,,1377.6,,-590.0,False,,,False,,True
48247,49,72.0,,,,60.6,,35.0,23.0,,,,11.6,,-14.0,,,,True,,True
48249,806,1008.0,,,,1052.2,,359.0,202.0,,,,246.2,,-447.0,,,,False,,False
48251,1308,2560.0,4600.3,,,2071.1,,2019.0,1252.0,3292.3,,,763.1,,711.0,False,,,True,,True
48253,53,0.0,,,,107.2,,0.0,-53.0,,,,54.2,,-53.0,,,,False,,False
48255,322,2672.0,,,,1545.8,,113.0,2350.0,,,,1223.8,,-209.0,,,,True,,True
48257,1053,2736.0,2652.6,,,1581.1,,1585.0,1683.0,1599.6,,,528.1,,532.0,True,,,True,,True
48259,199,104.0,,,,52.5,,85.0,-95.0,,,,-146.5,,-114.0,,,,False,,False
48261,2,0.0,,,,2.2,,4.0,-2.0,,,,0.2,,2.0,,,,True,,False
48263,6,8.0,,,,,,3.0,2.0,,,,,,-3.0,,,,,,False
48265,210,400.0,527.5,,,475.3,,245.0,190.0,317.5,,,265.3,,35.0,False,,,False,,True
48267,4,0.0,,,,,,0.0,-4.0,,,,,,-4.0,,,,,,False
48269,0,0.0,,,,,,,0.0,,,,,,,,,,,,
48271,28,16.0,,,,,,14.0,-12.0,,,,,,-14.0,,,,,,False
48273,587,680.0,,,,835.7,,288.0,93.0,,,,248.7,,-299.0,,,,False,,False
48275,44,112.0,,,,,,40.0,68.0,,,,,,-4.0,,,,,,True
48277,656,72.0,,,,120.8,,203.0,-584.0,,,,-535.2,,-453.0,,,,True,,True
48279,120,184.0,,,,282.4,,95.0,64.0,,,,162.4,,-25.0,,,,False,,True
48281,161,144.0,,,,618.2,,126.0,-17.0,,,,457.2,,-35.0,,,,False,,False
48283,23,40.0,,,,295.1,,1.0,17.0,,,,272.1,,-22.0,,,,False,,False
48285,389,272.0,,,,421.8,,63.0,-117.0,,,,32.8,,-326.0,,,,True,,False
48287,60,160.0,,,,288.7,,96.0,100.0,,,,228.7,,36.0,,,,False,,True
48289,114,40.0,,,,53.2,,30.0,-74.0,,,,-60.8,,-84.0,,,,True,,False
48291,1314,1048.0,2046.1,,,385.1,,601.0,-266.0,732.1,,,-928.9,,-713.0,False,,,False,,False
48293,357,272.0,,,,285.7,,295.0,-85.0,,,,-71.3,,-62.0,,,,True,,True
48295,18,24.0,,,,13.9,,10.0,6.0,,,,-4.1,,-8.0,,,,True,,False
48297,144,184.0,,,,194.6,,170.0,40.0,,,,50.6,,26.0,,,,False,,True
48299,49,24.0,,,,91.0,,27.0,-25.0,,,,42.0,,-22.0,,,,False,,True
48301,0,0.0,,,,,,,0.0,,,,,,,,,,,,
48303,6380,4048.0,3808.8,,,2313.4,,1657.0,-2332.0,-2571.2,,,-4066.6,,-4723.0,False,,,False,,False
48305,42,16.0,,,,33.9,,17.0,-26.0,,,,-8.1,,-25.0,,,,True,,True
48307,120,56.0,,,,92.6,,60.0,-64.0,,,,-27.4,,-60.0,,,,True,,True
48309,3445,4504.0,10501.9,,,2890.3,,1549.0,1059.0,7056.9,,,-554.7,,-1896.0,False,,,True,,False
48311,15,8.0,,,,9.0,,5.0,-7.0,,,,-6.0,,-10.0,,,,True,,False
48313,223,168.0,,,,690.8,,24.0,-55.0,,,,467.8,,-199.0,,,,False,,False
48315,19,80.0,,,,141.0,,33.0,61.0,,,,122.0,,14.0,,,,False,,True
48317,24,80.0,,,,140.7,,43.0,56.0,,,,116.7,,19.0,,,,False,,True
48319,26,104.0,,,,36.1,,22.0,78.0,,,,10.1,,-4.0,,,,True,,True
48321,325,528.0,,,,184.7,,254.0,203.0,,,,-140.3,,-71.0,,,,True,,True
48323,1391,2656.0,3803.5,,,563.9,,241.0,1265.0,2412.5,,,-827.1,,-1150.0,False,,,True,,True
48325,423,1736.0,1631.6,,,1710.6,,524.0,1313.0,1208.6,,,1287.6,,101.0,True,,,True,,True
48327,13,8.0,,,,,,3.0,-5.0,,,,,,-10.0,,,,,,False
48329,1351,3304.0,10498.3,,,2271.6,,1692.0,1953.0,9147.3,,,920.6,,341.0,False,,,True,,True
48331,178,216.0,,,,210.1,,141.0,38.0,,,,32.1,,-37.0,,,,True,,True
48333,39,56.0,,,,,,54.0,17.0,,,,,,15.0,,,,,,True
48335,37,72.0,,,,,,83.0,35.0,,,,,,46.0,,,,,,False
48337,120,104.0,,,,179.6,,205.0,-16.0,,,,59.6,,85.0,,,,False,,False
48339,4730,3048.0,9550.5,,,6993.9,,2242.0,-1682.0,4820.5,,,2263.9,,-2488.0,False,,,False,,False
48341,136,296.0,,,,92.9,,0.0,160.0,,,,-43.1,,-136.0,,,,True,,True
48343,77,152.0,,,,257.1,,154.0,75.0,,,,180.1,,77.0,,,,False,,False
48345,4,16.0,,,,,,13.0,12.0,,,,,,9.0,,,,,,True
48347,496,992.0,1214.8,,,390.6,,552.0,496.0,718.8,,,-105.4,,56.0,False,,,True,,True
48349,461,712.0,,,,307.2,,331.0,251.0,,,,-153.8,,-130.0,,,,True,,True
48351,89,56.0,,,,24.2,,68.0,-33.0,,,,-64.8,,-21.0,,,,False,,True
48353,139,24.0,,,,256.1,,37.0,-115.0,,,,117.1,,-102.0,,,,False,,True
48355,6616,14176.0,18021.2,,,12721.8,,1195.0,7560.0,11405.2,,,6105.8,,-5421.0,False,,,True,,True
48357,49,88.0,,,,99.8,,55.0,39.0,,,,50.8,,6.0,,,,False,,True
48359,7,8.0,,,,,,3.0,1.0,,,,,,-4.0,,,,,,False
48361,697,3128.0,2227.4,,,1564.7,,1209.0,2431.0,1530.4,,,867.7,,512.0,True,,,True,,True
48363,332,568.0,,,,490.4,,525.0,236.0,,,,158.4,,193.0,,,,True,,True
48365,105,176.0,,,,90.0,,61.0,71.0,,,,-15.0,,-44.0,,,,True,,True
48367,828,1240.0,2541.7,,,650.0,,1119.0,412.0,1713.7,,,-178.0,,291.0,False,,,True,,True
48369,103,232.0,,,,113.8,,23.0,129.0,,,,10.8,,-80.0,,,,True,,True
48371,149,280.0,,,,208.4,,75.0,131.0,,,,59.4,,-74.0,,,,True,,True
48373,125,712.0,1246.8,,,651.9,,333.0,587.0,1121.8,,,526.9,,208.0,False,,,True,,True
48375,2466,1248.0,123.2,,,988.7,,190.0,-1218.0,-2342.8,,,-1477.3,,-2276.0,False,,,False,,False
48377,53,16.0,,,,84.2,,39.0,-37.0,,,,31.2,,-14.0,,,,True,,True
48379,21,48.0,,,,44.9,,63.0,27.0,,,,23.9,,42.0,,,,True,,False
48381,1468,1112.0,1406.7,,,1164.2,,675.0,-356.0,-61.3,,,-303.8,,-793.0,True,,,True,,False
48383,26,40.0,,,,,,18.0,14.0,,,,,,-8.0,,,,,,True
48385,31,88.0,,,,,,26.0,57.0,,,,,,-5.0,,,,,,True
48387,33,16.0,,,,48.9,,10.0,-17.0,,,,15.9,,-23.0,,,,True,,False
48389,68,88.0,,,,105.6,,105.0,20.0,,,,37.6,,37.0,,,,False,,False
48391,90,200.0,,,,462.4,,53.0,110.0,,,,372.4,,-37.0,,,,False,,True
48393,7,0.0,,,,1.4,,0.0,-7.0,,,,-5.6,,-7.0,,,,True,,False
48395,92,160.0,,,,272.5,,92.0,68.0,,,,180.5,,0.0,,,,False,,True
48397,792,1408.0,1070.3,,,1864.2,,1026.0,616.0,278.3,,,1072.2,,234.0,True,,,False,,True
48399,158,136.0,,,,1236.4,,112.0,-22.0,,,,1078.4,,-46.0,,,,False,,False
48401,618,296.0,552.7,,,141.2,,116.0,-322.0,-65.3,,,-476.8,,-502.0,True,,,False,,False
48403,31,56.0,,,,18.9,,64.0,25.0,,,,-12.1,,33.0,,,,True,,False
48405,45,56.0,,,,25.2,,22.0,11.0,,,,-19.8,,-23.0,,,,False,,False
48407,53,256.0,,,,341.7,,144.0,203.0,,,,288.7,,91.0,,,,False,,True
48409,566,1104.0,2261.7,,,622.9,,737.0,538.0,1695.7,,,56.9,,171.0,False,,,True,,True
48411,45,16.0,,,,,,21.0,-29.0,,,,,,-24.0,,,,,,True
48413,17,8.0,,,,18.9,,6.0,-9.0,,,,1.9,,-11.0,,,,True,,False
48415,283,384.0,,,,563.9,,69.0,101.0,,,,280.9,,-214.0,,,,False,,False
48417,22,8.0,,,,,,4.0,-14.0,,,,,,-18.0,,,,,,False
48419,85,168.0,,,,189.3,,86.0,83.0,,,,104.3,,1.0,,,,False,,True
48421,27,24.0,,,,14.8,,7.0,-3.0,,,,-12.2,,-20.0,,,,False,,False
48423,1352,1720.0,5747.3,,,791.8,,1046.0,368.0,4395.3,,,-560.2,,-306.0,False,,,False,,True
48425,75,128.0,,,,,,113.0,53.0,,,,,,38.0,,,,,,True
48427,1303,2736.0,4710.0,,,1393.8,,296.0,1433.0,3407.0,,,90.8,,-1007.0,False,,,True,,True
48429,132,104.0,,,,,,145.0,-28.0,,,,,,13.0,,,,,,True
48431,5,0.0,,,,,,,-5.0,,,,,,,,,,,,
48433,12,8.0,,,,,,2.0,-4.0,,,,,,-10.0,,,,,,False
48435,22,32.0,,,,49.5,,16.0,10.0,,,,27.5,,-6.0,,,,False,,True
48437,35,40.0,,,,18.0,,22.0,5.0,,,,-17.0,,-13.0,,,,False,,False
48439,20577,20096.0,53101.3,,,14550.1,,13743.0,-481.0,32524.3,,,-6026.9,,-6834.0,False,,,False,,False
48441,411,352.0,2921.2,,,181.5,,243.0,-59.0,2510.2,,,-229.5,,-168.0,False,,,False,,False
48443,1,0.0,,,,,,0.0,-1.0,,,,,,-1.0,,,,,,False
48445,126,216.0,,,,40.5,,164.0,90.0,,,,-85.5,,38.0,,,,True,,True
48447,4,0.0,,,,,,18.0,-4.0,,,,,,14.0,,,,,,False
48449,278,0.0,,,,99.4,,25.0,-278.0,,,,-178.6,,-253.0,,,,True,,True
48451,1191,2280.0,6056.8,,,896.3,,936.0,1089.0,4865.8,,,-294.7,,-255.0,False,,,True,,True
48453,7148,14856.0,9243.8,,,8248.2,,6297.0,7708.0,2095.8,,,1100.2,,-851.0,True,,,True,,True
48455,42,168.0,,,,173.0,,118.0,126.0,,,,131.0,,76.0,,,,False,,True
48457,114,8.0,,,,44.1,,69.0,-106.0,,,,-69.9,,-45.0,,,,True,,True
48459,184,232.0,,,,542.0,,257.0,48.0,,,,358.0,,73.0,,,,False,,False
48461,10,0.0,,,,,,9.0,-10.0,,,,,,-1.0,,,,,,True
48463,261,432.0,,,,445.8,,192.0,171.0,,,,184.8,,-69.0,,,,False,,True
48465,539,1488.0,,,,343.2,,260.0,949.0,,,,-195.8,,-279.0,,,,True,,True
48467,220,344.0,542.6,,,202.1,,272.0,124.0,322.6,,,-17.9,,52.0,False,,,True,,True
48469,658,1960.0,7478.4,,,2334.9,,262.0,1302.0,6820.4,,,1676.9,,-396.0,False,,,False,,True
48471,1718,704.0,596.0,,,908.0,,52.0,-1014.0,-1122.0,,,-810.0,,-1666.0,False,,,True,,False
48473,434,352.0,1232.8,,,272.6,,289.0,-82.0,798.8,,,-161.4,,-145.0,False,,,False,,False
48475,48,48.0,,,,61.8,,35.0,0.0,,,,13.8,,-13.0,,,,False,,False
48477,132,304.0,,,,162.9,,164.0,172.0,,,,30.9,,32.0,,,,True,,True
48479,6175,13552.0,17567.1,,,7537.7,,2677.0,7377.0,11392.1,,,1362.7,,-3498.0,False,,,True,,True
48481,683,640.0,,,,787.0,,377.0,-43.0,,,,104.0,,-306.0,,,,False,,False
48483,17,16.0,,,,8.4,,6.0,-1.0,,,,-8.6,,-11.0,,,,False,,False
48485,929,792.0,1015.2,,,337.0,,521.0,-137.0,86.2,,,-592.0,,-408.0,True,,,False,,False
48487,143,152.0,,,,537.2,,247.0,9.0,,,,394.2,,104.0,,,,False,,False
48489,527,840.0,,,,576.1,,95.0,313.0,,,,49.1,,-432.0,,,,True,,False
48491,2461,4240.0,6592.4,,,2098.7,,2425.0,1779.0,4131.4,,,-362.3,,-36.0,False,,,True,,True
48493,474,200.0,1356.9,,,268.6,,97.0,-274.0,882.9,,,-205.4,,-377.0,False,,,True,,False
48495,39,128.0,,,,63.8,,53.0,89.0,,,,24.8,,14.0,,,,True,,True
48497,384,784.0,543.8,,,334.8,,720.0,400.0,159.8,,,-49.2,,336.0,True,,,True,,True
48499,224,200.0,,,,475.3,,280.0,-24.0,,,,251.3,,56.0,,,,False,,False
48501,150,136.0,,,,223.6,,119.0,-14.0,,,,73.6,,-31.0,,,,False,,False
48503,197,240.0,,,,160.5,,265.0,43.0,,,,-36.5,,68.0,,,,True,,False
48505,163,128.0,,,,131.7,,116.0,-35.0,,,,-31.3,,-47.0,,,,True,,False
48507,170,280.0,,,,338.1,,119.0,110.0,,,,168.1,,-51.0,,,,False,,True
49001,0,0.0,,,,,,,0.0,,,,,,,,,,,,
49003,0,0.0,297.6,,,,,,0.0,297.6,,,,,,False,,,,,
49005,0,0.0,334.1,,,0.0,,,0.0,334.1,,,0.0,,,False,,,True,,
49007,0,0.0,,,,,,,0.0,,,,,,,,,,,,
49009,0,0.0,,,,,,,0.0,,,,,,,,,,,,
49011,2369,1928.0,9098.0,,,1392.2,,871.0,-441.0,6729.0,,,-976.8,,-1498.0,False,,,False,,False
49013,0,0.0,,,,,,,0.0,,,,,,,,,,,,
49015,0,0.0,,,,,,,0.0,,,,,,,,,,,,
49017,0,0.0,,,,,,,0.0,,,,,,,,,,,,
49019,0,0.0,,,,,,,0.0,,,,,,,,,,,,
49021,0,0.0,1121.6,,,0.0,,,0.0,1121.6,,,0.0,,,False,,,True,,
49023,0,0.0,,,,,,,0.0,,,,,,,,,,,,
49025,0,0.0,,,,,,,0.0,,,,,,,,,,,,
49027,0,0.0,,,,,,,0.0,,,,,,,,,,,,
49029,0,0.0,,,,,,,0.0,,,,,,,,,,,,
49031,0,0.0,,,,,,,0.0,,,,,,,,,,,,
49033,0,0.0,,,,,,,0.0,,,,,,,,,,,,
49035,12501,9672.0,24550.8,,,6165.8,,4546.0,-2829.0,12049.8,,,-6335.2,,-7955.0,False,,,False,,False
49037,64,208.0,,,,154.4,,39.0,144.0,,,,90.4,,-25.0,,,,True,,True
49039,0,0.0,,,,,,,0.0,,,,,,,,,,,,
49041,0,0.0,,,,,,,0.0,,,,,,,,,,,,
49043,340,136.0,,,,37.3,,43.0,-204.0,,,,-302.7,,-297.0,,,,False,,False
49045,340,376.0,607.2,,,148.4,,161.0,36.0,267.2,,,-191.6,,-179.0,False,,,False,,False
49047,0,0.0,,,,0.0,,,0.0,,,,0.0,,,,,,True,,
49049,11793,6576.0,17540.1,,,5849.0,,3695.0,-5217.0,5747.1,,,-5944.0,,-8098.0,False,,,False,,False
49051,268,264.0,,,,351.6,,164.0,-4.0,,,,83.6,,-104.0,,,,False,,False
49053,0,0.0,4406.1,,,0.0,,,0.0,4406.1,,,0.0,,,False,,,True,,
49055,0,0.0,,,,,,,0.0,,,,,,,,,,,,
49057,0,0.0,2259.6,,,,,,0.0,2259.6,,,,,,False,,,,,
50001,13,8.0,,,,2.1,,6.0,-5.0,,,,-10.9,,-7.0,,,,False,,False
50003,39,8.0,,,,15.7,,11.0,-31.0,,,,-23.3,,-28.0,,,,True,,True
50005,9,0.0,,,,6.5,,2.0,-9.0,,,,-2.5,,-7.0,,,,True,,True
50007,122,88.0,48.2,,,341.9,,44.0,-34.0,-73.8,,,219.9,,-78.0,False,,,False,,False
50009,0,16.0,,,,,,2.0,16.0,,,,,,2.0,,,,,,True
50011,13,8.0,,,,30.5,,9.0,-5.0,,,,17.5,,-4.0,,,,False,,True
50013,3,0.0,,,,,,0.0,-3.0,,,,,,-3.0,,,,,,False
50015,16,8.0,,,,31.9,,2.0,-8.0,,,,15.9,,-14.0,,,,False,,False
50017,11,0.0,,,,,,1.0,-11.0,,,,,,-10.0,,,,,,True
50019,8,0.0,,,,1.5,,0.0,-8.0,,,,-6.5,,-8.0,,,,True,,False
50021,34,80.0,2.0,,,32.8,,55.0,46.0,-32.0,,,-1.2,,21.0,True,,,True,,True
50023,25,48.0,0.8,,,60.9,,23.0,23.0,-24.2,,,35.9,,-2.0,False,,,False,,True
50025,25,8.0,,,,3.1,,4.0,-17.0,,,,-21.9,,-21.0,,,,False,,False
50027,20,8.0,9.5,,,21.6,,10.0,-12.0,-10.5,,,1.6,,-10.0,True,,,True,,True
51001,90,144.0,,,,63.6,,117.0,54.0,,,,-26.4,,27.0,,,,True,,True
51003,518,736.0,1002.3,,,479.6,,1131.0,218.0,484.3,,,-38.4,,613.0,False,,,True,,False
51005,25,48.0,,,,91.8,,436.0,23.0,,,,66.8,,411.0,,,,False,,False
51007,47,48.0,,,,20.0,,18.0,1.0,,,,-27.0,,-29.0,,,,False,,False
51009,261,456.0,,,,380.3,,409.0,195.0,,,,119.3,,148.0,,,,True,,True
51011,138,128.0,,,,220.1,,91.0,-10.0,,,,82.1,,-47.0,,,,False,,False
51013,964,1248.0,463.1,,,1262.8,,1216.0,284.0,-500.9,,,298.8,,252.0,False,,,False,,True
51015,249,192.0,96.3,,,168.5,,593.0,-57.0,-152.7,,,-80.5,,344.0,False,,,False,,False
51017,13,0.0,,,,,,0.0,-13.0,,,,,,-13.0,,,,,,False
51019,481,432.0,613.8,,,757.1,,227.0,-49.0,132.8,,,276.1,,-254.0,False,,,False,,False
51021,55,32.0,,,,22.5,,159.0,-23.0,,,,-32.5,,104.0,,,,False,,False
51023,105,216.0,,,,354.3,,312.0,111.0,,,,249.3,,207.0,,,,False,,False
51025,140,184.0,,,,292.4,,86.0,44.0,,,,152.4,,-54.0,,,,False,,False
51027,97,48.0,,,,15.4,,13.0,-49.0,,,,-81.6,,-84.0,,,,False,,False
51029,88,88.0,,,,64.4,,129.0,0.0,,,,-23.6,,41.0,,,,False,,False
51031,273,456.0,555.9,,,553.8,,384.0,183.0,282.9,,,280.8,,111.0,False,,,False,,True
51033,167,128.0,,,,116.8,,185.0,-39.0,,,,-50.2,,18.0,,,,False,,True
51035,185,152.0,,,,61.5,,165.0,-33.0,,,,-123.5,,-20.0,,,,False,,True
51036,34,16.0,,,,12.0,,9.0,-18.0,,,,-22.0,,-25.0,,,,False,,False
51037,81,32.0,,,,30.9,,7.0,-49.0,,,,-50.1,,-74.0,,,,False,,False
51041,1782,3056.0,965.2,,,3241.2,,2606.0,1274.0,-816.8,,,1459.2,,824.0,True,,,False,,True
51043,27,16.0,,,,9.9,,3.0,-11.0,,,,-17.1,,-24.0,,,,False,,False
51045,16,8.0,,,,,,3.0,-8.0,,,,,,-13.0,,,,,,False
51047,226,400.0,53.9,,,366.7,,443.0,174.0,-172.1,,,140.7,,217.0,True,,,True,,False
51049,31,88.0,,,,31.3,,97.0,57.0,,,,0.3,,66.0,,,,True,,False
51051,62,136.0,,,,,,125.0,74.0,,,,,,63.0,,,,,,True
51053,196,152.0,,,,96.0,,70.0,-44.0,,,,-100.0,,-126.0,,,,False,,False
51057,84,184.0,,,,65.8,,247.0,100.0,,,,-18.2,,163.0,,,,True,,False
51059,4874,4904.0,2425.8,,,4067.6,,6822.0,30.0,-2448.2,,,-806.4,,1948.0,False,,,False,,False
51061,341,336.0,523.3,,,242.3,,841.0,-5.0,182.3,,,-98.7,,500.0,False,,,False,,False
51063,157,192.0,,,,148.1,,333.0,35.0,,,,-8.9,,176.0,,,,True,,False
51065,196,120.0,,,,53.5,,67.0,-76.0,,,,-142.5,,-129.0,,,,False,,False
51067,341,96.0,280.1,,,67.4,,92.0,-245.0,-60.9,,,-273.6,,-249.0,True,,,False,,False
51069,252,152.0,307.1,,,111.8,,170.0,-100.0,55.1,,,-140.2,,-82.0,True,,,False,,True
51071,71,0.0,,,,12.8,,0.0,-71.0,,,,-58.2,,-71.0,,,,True,,False
51073,102,104.0,,,,124.8,,42.0,2.0,,,,22.8,,-60.0,,,,False,,False
51075,116,80.0,,,,48.8,,149.0,-36.0,,,,-67.2,,33.0,,,,False,,True
51077,171,184.0,,,,120.2,,146.0,13.0,,,,-50.8,,-25.0,,,,False,,False
51079,76,136.0,,,,167.1,,97.0,60.0,,,,91.1,,21.0,,,,False,,True
51081,340,344.0,,,,183.8,,60.0,4.0,,,,-156.2,,-280.0,,,,False,,False
51083,219,144.0,,,,117.6,,203.0,-75.0,,,,-101.4,,-16.0,,,,False,,True
51085,706,424.0,318.1,,,156.8,,689.0,-282.0,-387.9,,,-549.2,,-17.0,False,,,False,,True
51087,1711,1904.0,639.4,,,4234.1,,977.0,193.0,-1071.6,,,2523.1,,-734.0,False,,,False,,False
51089,515,616.0,1180.6,,,271.8,,571.0,101.0,665.6,,,-243.2,,56.0,False,,,False,,True
51091,2,24.0,,,,,,58.0,22.0,,,,,,56.0,,,,,,False
51093,385,416.0,,,,757.2,,461.0,31.0,,,,372.2,,76.0,,,,False,,False
51095,264,488.0,417.9,,,251.2,,342.0,224.0,153.9,,,-12.8,,78.0,True,,,True,,True
51097,38,32.0,,,,39.0,,57.0,-6.0,,,,1.0,,19.0,,,,True,,False
51099,96,136.0,,,,78.8,,290.0,40.0,,,,-17.2,,194.0,,,,True,,False
51101,76,80.0,,,,44.9,,93.0,4.0,,,,-31.1,,17.0,,,,False,,False
51103,124,40.0,,,,19.8,,93.0,-84.0,,,,-104.2,,-31.0,,,,False,,True
51105,181,152.0,,,,113.5,,76.0,-29.0,,,,-67.5,,-105.0,,,,False,,False
51107,1702,1920.0,1702.9,,,1316.9,,1622.0,218.0,0.9,,,-385.1,,-80.0,True,,,False,,True
51109,121,128.0,,,,117.3,,443.0,7.0,,,,-3.7,,322.0,,,,True,,False
51111,58,56.0,,,,87.3,,16.0,-2.0,,,,29.3,,-42.0,,,,False,,False
51113,47,56.0,,,,56.3,,41.0,9.0,,,,9.3,,-6.0,,,,False,,True
51115,67,40.0,,,,,,156.0,-27.0,,,,,,89.0,,,,,,False
51117,335,1080.0,,,,628.5,,657.0,745.0,,,,293.5,,322.0,,,,True,,True
51119,86,80.0,,,,42.9,,126.0,-6.0,,,,-43.1,,40.0,,,,False,,False
51121,1791,208.0,534.9,,,186.5,,86.0,-1583.0,-1256.1,,,-1604.5,,-1705.0,True,,,False,,False
51125,66,104.0,,,,76.9,,452.0,38.0,,,,10.9,,386.0,,,,True,,False
51127,82,88.0,,,,192.7,,61.0,6.0,,,,110.7,,-21.0,,,,False,,False
51131,12,32.0,,,,27.0,,191.0,20.0,,,,15.0,,179.0,,,,True,,False
51133,109,48.0,,,,116.8,,43.0,-61.0,,,,7.8,,-66.0,,,,True,,False
51135,89,64.0,,,,43.6,,23.0,-25.0,,,,-45.4,,-66.0,,,,False,,False
51137,111,168.0,,,,208.3,,226.0,57.0,,,,97.3,,115.0,,,,False,,False
51139,65,96.0,,,,50.4,,374.0,31.0,,,,-14.6,,309.0,,,,True,,False
51141,130,344.0,,,,415.7,,294.0,214.0,,,,285.7,,164.0,,,,False,,True
51143,639,760.0,704.7,,,1119.5,,689.0,121.0,65.7,,,480.5,,50.0,True,,,False,,True
51145,92,176.0,,,,146.8,,203.0,84.0,,,,54.8,,111.0,,,,True,,False
51147,200,560.0,,,,561.7,,201.0,360.0,,,,361.7,,1.0,,,,False,,True
51149,482,384.0,,,,231.0,,464.0,-98.0,,,,-251.0,,-18.0,,,,False,,True
51153,3239,4280.0,665.5,,,4720.7,,2646.0,1041.0,-2573.5,,,1481.7,,-593.0,False,,,False,,True
51155,155,112.0,,,,207.5,,148.0,-43.0,,,,52.5,,-7.0,,,,False,,True
51157,24,16.0,,,,41.2,,18.0,-8.0,,,,17.2,,-6.0,,,,False,,True
51159,78,8.0,,,,21.4,,110.0,-70.0,,,,-56.6,,32.0,,,,True,,True
51161,470,448.0,,,,321.6,,443.0,-22.0,,,,-148.4,,-27.0,,,,False,,False
51163,63,8.0,,,,156.3,,1.0,-55.0,,,,93.3,,-62.0,,,,False,,False
51165,580,320.0,327.0,,,229.5,,203.0,-260.0,-253.0,,,-350.5,,-377.0,True,,,False,,False
51167,174,416.0,,,,322.4,,433.0,242.0,,,,148.4,,259.0,,,,True,,False
51169,109,296.0,,,,,,305.0,187.0,,,,,,196.0,,,,,,False
51171,120,200.0,,,,171.5,,519.0,80.0,,,,51.5,,399.0,,,,True,,False
51173,383,272.0,,,,396.9,,285.0,-111.0,,,,13.9,,-98.0,,,,True,,True
51175,523,224.0,,,,172.1,,198.0,-299.0,,,,-350.9,,-325.0,,,,False,,False
51177,706,1224.0,505.0,,,817.4,,1145.0,518.0,-201.0,,,111.4,,439.0,True,,,True,,True
51179,692,864.0,207.9,,,763.6,,1080.0,172.0,-484.1,,,71.6,,388.0,False,,,True,,False
51181,78,96.0,,,,128.9,,155.0,18.0,,,,50.9,,77.0,,,,False,,False
51183,274,160.0,,,,92.5,,49.0,-114.0,,,,-181.5,,-225.0,,,,False,,False
51185,224,200.0,,,,417.4,,149.0,-24.0,,,,193.4,,-75.0,,,,False,,False
51187,98,56.0,,,,23.6,,34.0,-42.0,,,,-74.4,,-64.0,,,,False,,False
51191,405,360.0,131.2,,,290.6,,241.0,-45.0,-273.8,,,-114.4,,-164.0,False,,,False,,False
51193,70,128.0,,,,58.2,,292.0,58.0,,,,-11.8,,222.0,,,,True,,False
51195,313,336.0,,,,123.5,,545.0,23.0,,,,-189.5,,232.0,,,,False,,False
51197,143,104.0,,,,89.7,,84.0,-39.0,,,,-53.3,,-59.0,,,,False,,False
51199,200,424.0,472.9,,,240.6,,506.0,224.0,272.9,,,40.6,,306.0,False,,,True,,False
